StdEsReturn,MaxEsReturn,MinReturn,AverageAbsY,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MaxReturn,AverageQLoss,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,AverageAction,Epoch,AverageReturn,MinEsReturn,AverageY,AverageQ,AverageEsReturn
164.612664975,436.276940324,1063.4206145,16.7419544053,8.78124442739,133.932,0.420631998175,16.7508,1096.0062482,0.951026,2523,126.534811228,180.567,-16.929,0.999741,2523,1070.37185675,17.4707241494,16.7312575677,16.7303,175.351653523
173.063347386,512.207616513,1058.2061536,16.7839220012,1.76974681238,133.995,0.440945027368,16.7908,1063.81726309,1.16231,2524,123.720050073,180.585,-16.9889,0.99975,2524,1061.70990821,77.9061554606,16.7719639814,16.7691,278.263142805
164.684941327,590.385931228,1046.09364025,16.8323948963,1.57246950527,134.039,0.417766685295,16.8381,1052.16245318,0.946093,2525,119.629490388,180.582,-17.057,0.999813,2525,1049.20490347,189.301135085,16.8223629812,16.8201,402.285952878
123.773345569,405.051247612,1039.09106866,16.9616175102,2.08696714841,134.015,0.407159649216,16.9693,1046.06262495,0.884829,2526,114.808367015,180.573,-17.1572,0.999692,2526,1043.47742193,157.504556473,16.9507137268,16.9487,281.277902042
267.364633776,891.083696437,1036.8020861,17.0761784154,2.27824986645,134.031,0.405383251562,17.084,1043.9048838,0.872942,2527,116.200840374,180.563,-17.2686,0.999748,2527,1040.2519884,234.18048521,17.0627212245,17.0609,439.23215079
99.0945181589,456.308827231,1029.97794501,17.0622846305,1.73695395361,133.968,0.407020957801,17.0702,1036.40835337,0.958106,2528,112.710707515,180.531,-17.2505,0.999727,2528,1031.95010081,258.119790913,17.0427477072,17.0418,357.214309072
317.817982663,740.04190844,1028.3698282,17.2276958432,1.57729423292,133.974,0.394360983068,17.2347,1033.88399408,0.864053,2529,112.356312384,180.535,-17.3982,0.999766,2529,1031.07478719,59.3204307626,17.2103475358,17.2092,376.118092712
262.318280539,766.401409467,1025.48893548,17.3585459096,1.54355014046,133.84,0.407622999933,17.3649,1031.5987488,0.974979,2530,110.308342073,180.539,-17.5353,0.999597,2530,1028.6125496,241.76484839,17.3415980148,17.34,504.083128929
23.5128342926,287.983949378,1018.81033456,17.2866839752,3.85799536446,133.848,0.413448590652,17.2927,1030.99095578,0.97006,2531,107.603485103,180.544,-17.4706,0.999774,2531,1025.91576314,231.52990016,17.2741142744,17.2729,264.580419718
334.685479434,842.23536755,999.89189531,17.41121283,9.42930689362,133.854,0.404525921322,17.4178,1025.06114082,0.894975,2532,106.196888001,180.548,-17.5582,0.99967,2532,1018.92856608,172.864408683,17.3933742962,17.3909,507.549888117
380.691843879,911.31154134,1007.3063771,17.4606405804,5.02161437975,133.888,0.420898305779,17.4692,1024.79920699,1.0941,2533,108.390850878,180.579,-17.6066,0.999753,2533,1009.86638988,149.927853583,17.4444337726,17.4424,530.619697462
152.800071314,476.175543865,1009.96265323,17.4782613401,0.748468026556,133.849,0.40925824409,17.4849,1012.09828348,0.907972,2534,109.928738951,180.629,-17.6251,0.999859,2534,1010.95799075,89.7324282583,17.4681716707,17.4661,224.249588714
267.432232159,889.030468323,1034.0714678,17.5151136528,1.57278286568,133.911,0.423617008957,17.5224,1039.93887691,1.00436,2535,111.788477275,180.681,-17.6811,0.999708,2535,1037.17553075,354.166004004,17.5003435473,17.4995,621.598236164
0.0,149.996668378,1034.76038213,17.5564897029,1.85903280889,133.918,0.428903452251,17.5633,1041.70536398,1.03722,2536,113.140351411,180.715,-17.7265,0.999781,2536,1037.76418189,149.996668378,17.5427201796,17.5399,149.996668378
316.103043587,1028.9965896,1037.30969371,17.6865813124,1.54864464081,133.944,0.445035356479,17.6945,1042.55880038,1.19893,2537,113.227071406,180.731,-17.8552,0.999777,2537,1039.23789444,212.684219012,17.6686912132,17.6663,497.598228753
233.984903079,686.695487745,1047.33051246,17.7607811767,1.35422022261,133.947,0.419897403885,17.768,1051.789167,0.841113,2538,118.075451423,180.73,-17.898,0.999873,2538,1049.15713675,15.3729558308,17.7479209487,17.7464,269.387581822
125.494257405,363.161003144,1037.86513806,17.7337726331,1.33742184491,133.998,0.459559439594,17.7396,1042.55836891,1.19296,2539,114.876993739,180.757,-17.8697,0.999898,2539,1040.61726905,65.7015357342,17.7202403122,17.7168,218.978895832
68.9638305542,480.229751052,1040.67549944,17.8156721555,1.74892639638,133.996,0.475634178061,17.8192,1045.72867853,1.21678,2540,115.278562574,180.784,-17.9519,0.999804,2540,1042.38650231,320.699133367,17.8036576561,17.8002,384.427917313
327.61827762,1050.33033389,1042.20302074,17.8045775193,0.753666402204,134.045,0.491131265854,17.8129,1044.86718774,1.14832,2541,115.83083767,180.803,-17.8921,0.999727,2541,1043.60661165,395.093778649,17.7886743721,17.7861,722.71205627
272.54079606,668.763941287,1045.77188132,17.7580803227,1.27873366304,133.983,0.511599246106,17.7656,1050.722248,1.32918,2542,121.037123285,180.842,-17.8124,0.999706,2542,1047.49605,1.97764091073,17.7406820023,17.7376,325.941480705
85.7908621518,377.641552912,1046.12468943,17.7482051091,1.22769969229,134.046,0.509710638207,17.753,1050.57439416,1.21189,2543,121.40579749,180.853,-17.8096,0.999768,2543,1048.79217165,119.41203537,17.7288225559,17.7255,233.885761074
64.9072450722,275.954392325,1049.38146575,17.6819569146,1.13673517995,134.131,0.519876419283,17.6892,1053.25842979,1.25094,2544,122.208337854,180.874,-17.7752,0.999798,2544,1050.91392047,103.968168739,17.666337869,17.6626,211.198245808
118.22871949,586.087793314,1049.42956291,17.6660409753,0.899911160807,134.163,0.512309177363,17.6694,1052.4221503,1.23544,2545,122.156460793,180.895,-17.7732,0.999897,2545,1050.51033898,301.531385007,17.64575868,17.6417,428.275135074
188.563410044,647.489885384,1053.33557088,17.6884412151,0.723959562742,134.152,0.487152654242,17.6983,1055.50611188,1.10257,2546,123.362115406,180.899,-17.8167,0.999767,2546,1054.31542313,151.367553833,17.6741488516,17.6725,332.226485203
162.724960616,564.542724067,463.394094516,17.7427819351,176.31825228,134.272,0.494778137756,17.7507,1078.52516336,1.18995,2547,135.685016117,180.87,-17.8748,0.999847,2547,1020.95237921,41.2614229998,17.7285507453,17.7255,218.051240736
241.665588861,711.844398337,463.167386703,17.7780666967,176.786558761,134.355,0.482188281949,17.7847,1079.36050225,1.1123,2548,134.734589483,180.906,-17.9372,0.999707,2548,1022.21005168,43.6126049742,17.7646804267,17.7632,258.099528389
141.347656241,421.87826653,515.146237021,17.8102921342,161.855729837,134.308,0.469078708492,17.8204,1080.45392877,1.07797,2549,134.940110417,180.877,-17.9889,0.99979,2549,1026.95959757,139.182954049,17.7997901252,17.7972,280.53061029
195.856610349,695.820641302,1065.58253919,17.8883383639,0.910575384811,134.37,0.448386922909,17.8953,1068.87452328,0.929541,2550,128.697486455,180.882,-18.0747,0.999707,2550,1067.69167008,199.869905462,17.8761055882,17.8752,531.207076221
196.80723662,519.100914926,1062.39792402,17.9839287327,0.692357304374,134.372,0.450044602834,17.9899,1064.89093088,1.07157,2551,126.037263983,180.867,-18.1658,0.999726,2551,1062.99178417,31.0926948809,17.9690958929,17.9678,260.296317561
58.1887710038,289.253092633,1053.17031587,18.0444523287,1.18592984263,134.354,0.441629059041,18.0526,1056.83298857,1.06786,2552,123.196294094,180.878,-18.2277,0.999758,2552,1054.58300185,156.195503746,18.0324559904,18.0301,207.972811075
299.392014065,747.461504315,1067.27361939,18.0414898343,1.21103644545,134.344,0.435953373067,18.0498,1071.15263324,1.06132,2553,127.760153002,180.89,-18.2206,0.999817,2553,1069.17439622,24.2704987317,18.0312175352,18.0284,432.682253248
240.593995763,686.536276476,1063.2354582,18.0445898285,1.28312681152,134.365,0.431671799116,18.055,1067.44188032,0.972702,2554,126.026301568,180.927,-18.2225,0.999841,2554,1065.82392253,24.4531406968,18.0332279921,18.0326,270.315048972
19.9923022093,56.880368124,1070.28860696,18.1330427949,1.22533712144,134.376,0.441930459451,18.1399,1074.1618688,1.11338,2555,128.799697504,180.918,-18.3119,0.999885,2555,1072.52357898,16.8957637054,18.1244817071,18.1215,36.8880659147
356.494174243,1019.4741689,1063.12310281,18.2368532675,1.29984871399,134.462,0.430763432858,18.2406,1068.03821839,1.03997,2556,126.256708733,180.949,-18.3856,0.999658,2556,1065.21265171,27.7194360857,18.2258420801,18.2227,516.777466685
78.7944875554,202.94290351,1071.98685632,18.2299917333,1.58080836809,134.426,0.446798387446,18.2386,1077.76674804,1.21782,2557,131.180553667,180.924,-18.3741,0.999724,2557,1074.60804601,26.5606932818,18.2228957983,18.2218,137.373218057
192.88040458,795.23394887,382.786833344,18.2191716279,45.3950107971,134.38,0.432814874049,18.2236,622.001953339,1.04454,2558,148.415368327,180.917,-18.3833,0.999894,2558,426.025947703,343.887965167,18.2135619294,18.2091,529.245631335
202.960035296,713.976891001,371.39357844,18.3005318271,9.34752514113,134.349,0.426923567611,18.3069,403.504582828,0.976979,2559,151.760254384,180.944,-18.4873,0.999783,2559,390.113407846,117.85499504,18.29461069,18.2935,436.922149952
122.146596811,398.639005719,352.262051892,18.3345726798,7.03660784267,134.329,0.419090790285,18.3427,378.147339458,0.924869,2560,154.401387914,180.958,-18.5435,0.999805,2560,368.387349963,20.8337455081,18.3290249263,18.3266,279.34267607
130.560342748,383.15216063,349.224720658,18.4376307407,6.94451533527,134.424,0.408864868601,18.4444,377.468827866,0.903554,2561,154.896808372,180.999,-18.6227,0.999783,2561,360.273776892,11.1585141706,18.4301812633,18.4307,236.06180389
83.4754684851,359.348318471,341.832045594,18.4962585606,3.86050037656,134.438,0.403389120765,18.5046,361.239288227,0.953565,2562,156.668608075,180.969,-18.6904,0.999917,2562,348.119487811,103.89495494,18.4886194972,18.4881,300.793850458
90.1321132285,362.169424105,342.723833985,18.5402921737,4.02226492598,134.431,0.417248970957,18.5493,356.877157291,1.10278,2563,157.210000896,181.012,-18.7489,0.999723,2563,349.249468081,92.1762505621,18.5337731715,18.5322,312.275896353
125.079352189,378.27196216,340.858621898,18.628144435,2.33808797525,134.434,0.402129202143,18.6353,351.27603511,0.982769,2564,159.969014546,181.003,-18.8264,0.999957,2564,344.720827226,60.9778893395,18.6236174918,18.6226,201.116332119
141.14946921,468.710683477,340.421776616,18.7034515075,15.8940605258,134.444,0.413666280233,18.7099,412.02505159,1.04832,2565,162.637874631,181.039,-18.9135,0.999828,2565,351.46586173,99.5653725066,18.6988921818,18.6963,265.858007499
92.4342252671,386.397227344,337.631290343,18.6865794129,2.61702245825,134.423,0.397391422868,18.6917,352.465782689,0.956906,2566,159.335794542,181.034,-18.8914,0.999921,2566,348.167598851,116.752714729,18.6807417621,18.6779,313.261052636
107.025105086,406.854019937,341.072279244,18.7656008291,16.3425545313,134.456,0.385674482187,18.7754,413.082592672,0.859416,2567,164.296161406,181.024,-18.9607,0.999889,2567,365.261586035,96.6176467486,18.7597623271,18.7596,267.377366906
106.247379244,497.459932842,351.909404974,18.8573100544,27.8104576699,134.436,0.401837378379,18.8647,477.283152423,1.09369,2568,179.677451609,181.014,-19.0559,0.999898,2568,426.074776558,124.922437946,18.8509694525,18.8495,325.516004232
129.393617652,537.009607097,409.973495357,18.9361954487,78.804779578,134.447,0.388116041874,18.9441,693.046856308,0.961949,2569,204.098242791,181.009,-19.1324,0.99992,2569,543.942106346,66.5006644829,18.9302357449,18.9299,332.857313052
169.060687112,502.054540166,404.632781685,18.9776477922,26.0140956964,134.436,0.380440743567,18.9846,587.048619261,0.957885,2570,188.00775752,181.057,-19.1674,0.999861,2570,448.082337844,12.1786381947,18.9721458084,18.9696,310.618805263
42.3934705788,458.69389588,347.189292231,18.9846135405,34.4856473578,134.472,0.389674843055,18.9934,513.002269729,1.01104,2571,171.556819061,181.038,-19.1695,0.999793,2571,390.569696918,341.001244939,18.9789485887,18.9781,384.529561332
160.029279993,452.552314837,350.051732293,19.0461157764,19.8878499773,134.464,0.401157327318,19.0521,434.34436196,1.07669,2572,169.13727254,181.079,-19.2387,0.99985,2572,382.708071833,73.5313371582,19.0426321828,19.0408,305.088449297
132.007499199,445.548639177,345.025621074,19.1229868671,8.6766823438,134.507,0.391174384961,19.132,401.556305186,1.00923,2573,160.538440077,181.085,-19.3036,0.9998,2573,356.815544912,23.3783727667,19.1169556128,19.1165,334.349955619
170.103769675,486.887805713,327.8472601,19.1352892479,45.938085672,134.449,0.389346015245,19.1422,570.224641892,0.980755,2574,180.082778376,181.108,-19.3172,0.999879,2574,449.59262207,3.85165780373,19.1282948966,19.1261,292.213064157
145.422316713,496.912270719,364.200898387,19.2210834586,56.5047480199,134.536,0.390780014875,19.2275,635.835656632,0.941164,2575,183.78116222,181.153,-19.3919,0.99972,2575,468.775955238,65.5865719951,19.2154533904,19.2136,267.085178541
128.158620035,391.398006903,365.829583863,19.2478270655,104.562814481,134.525,0.389728941658,19.2566,826.760811133,1.03265,2576,194.593494996,181.184,-19.4109,0.999886,2576,520.58401535,80.9373574318,19.241497544,19.2414,263.026836731
158.038189932,686.777347484,555.017429745,19.2920142569,38.8883198563,134.516,0.384892027848,19.3001,701.73194489,0.915889,2577,211.502562312,181.206,-19.454,0.999792,2577,634.61021595,192.948702535,19.2848360693,19.284,425.904858589
175.143862333,573.484549388,562.853642124,19.2509357454,16.1922331758,134.537,0.398073214651,19.2583,634.467278967,0.995714,2578,212.417215931,181.258,-19.3742,0.999894,2578,611.065551664,51.3932701572,19.2451315454,19.243,377.975105644
201.195992634,601.424482918,492.158064522,19.2539824989,35.0136945511,134.636,0.413235392258,19.2623,644.339637534,1.13523,2579,211.067548443,181.299,-19.3482,0.999858,2579,597.640865473,71.9849844984,19.2473957538,19.2465,308.768079941
174.227380926,573.6511006,426.575895944,19.1704511609,53.0862051922,134.64,0.413291874382,19.1793,639.910047123,0.963779,2580,209.814431522,181.276,-19.2829,0.999943,2580,577.494826581,27.987145855,19.1632733994,19.1613,298.613523157
184.487321663,612.116313345,413.670594156,19.1596111542,68.9353538858,134.631,0.430191243769,19.1664,647.015308474,1.20056,2581,200.828732371,181.344,-19.2736,0.999914,2581,515.925565926,58.5648702608,19.153090333,19.1516,333.81524357
232.138100282,600.473084625,435.860051778,19.1215960175,6.20647551732,134.577,0.433123338037,19.1299,468.069543658,1.1752,2582,191.459984084,181.328,-19.2299,0.99991,2582,455.405141156,17.0903620336,19.1143028864,19.1141,293.122698833
166.397642321,610.485027331,428.587766963,19.0506173105,74.7905938183,134.637,0.449779870201,19.0583,628.871432103,1.23578,2583,203.729561342,181.345,-19.1507,0.999891,2583,544.267261788,132.03429998,19.0446395492,19.042,426.601254273
187.134401615,630.345435913,429.943814774,19.0850936745,78.9841041812,134.64,0.427411767336,19.0943,640.874640845,1.07224,2584,203.01948839,181.347,-19.216,0.999908,2584,536.612428357,50.5536081607,19.079004079,19.0797,357.046249936
203.317664821,639.731465057,448.019566356,19.0270564229,39.7119789227,134.613,0.447564537837,19.0349,626.313536743,1.1891,2585,206.212678393,181.384,-19.1583,0.999886,2585,584.999276366,76.3092196626,19.0180699919,19.0167,345.598533213
216.85495608,559.937098653,570.572215617,19.0345725237,11.8627100211,134.586,0.427250461172,19.045,624.116352281,0.941477,2586,214.405331256,181.364,-19.1414,0.999906,2586,603.603295174,41.4311017588,19.0269387856,19.0269,349.307109737
236.157672584,777.019772525,548.133876226,18.9874654864,14.6080381652,134.672,0.440741324985,18.9983,623.02378005,1.05573,2587,211.48810656,181.376,-19.1024,0.999933,2587,593.2935214,45.7527970955,18.9797343849,18.9789,358.182190947
201.492755135,637.237155929,417.331383563,18.9910625581,75.8545228521,134.72,0.447079980218,18.997,692.720716723,1.11181,2588,204.518036862,181.382,-19.1196,0.999965,2588,579.989560923,49.2279405912,18.9830562392,18.9807,242.680271081
210.121801293,690.771607667,388.360481431,18.9531977246,85.2534508457,134.726,0.449920776785,18.962,660.526337478,1.18159,2589,193.479838627,181.384,-19.1018,0.999926,2589,503.947422862,69.2001228215,18.9431079397,18.9425,369.289741883
126.573633025,538.363483296,374.640295124,18.9967228854,52.2325253719,134.736,0.437995868076,19.0034,577.634616024,1.03026,2590,185.903234558,181.416,-19.1545,0.999927,2590,441.312161348,152.802520995,18.9873221401,18.9851,377.252745276
159.578514092,524.812722554,372.873589262,19.0846984878,67.1631015054,134.801,0.447596883257,19.0927,656.22473294,1.14773,2591,190.409103723,181.398,-19.2805,0.999901,2591,458.311524354,39.705359934,19.0789507223,19.0776,340.873052969
161.805202575,615.686337474,250.876447901,19.0371710686,76.0632639615,134.873,0.433271264147,19.0458,584.316508219,1.05585,2592,195.884808333,181.437,-19.2473,0.999949,2592,487.530094293,95.5704222299,19.0296189265,19.0286,390.709923214
176.660673368,607.355108624,254.071707507,19.2223584108,87.2473913447,134.878,0.425795329169,19.2276,569.34090462,0.957012,2593,184.788130513,181.456,-19.448,0.99991,2593,433.064420708,80.0674590371,19.2155478017,19.2124,283.594851558
184.499273005,586.455436727,274.419272297,19.2951446879,73.3706256387,134.898,0.423509259529,19.3039,570.993925933,1.00289,2594,190.178564022,181.474,-19.54,0.999941,2594,475.680149334,21.4983181669,19.2871060534,19.2861,303.053303833
127.800905127,485.372280705,298.268570503,19.4215358324,29.314338183,134.94,0.419993905122,19.4263,483.427305239,0.973549,2595,188.296390504,181.503,-19.6916,0.999957,2595,436.8834221,102.328981459,19.4155367655,19.4124,293.552547147
144.771694667,458.182625426,319.569629828,19.4828709088,104.261552,134.945,0.442383304328,19.486,721.305073456,1.1371,2596,194.82684613,181.537,-19.7521,0.999917,2596,465.265147191,45.2145337794,19.477299788,19.4734,292.352830285
133.268152155,578.531144067,371.932836976,19.6100348738,11.4867456793,134.97,0.424192874777,19.6198,433.632882486,1.01108,2597,182.603589394,181.546,-19.8855,0.999952,2597,403.923885594,155.206130327,19.6029981228,19.6011,392.966771957
222.214545438,632.144571709,368.513825136,19.6825086047,73.6707460687,134.923,0.434789074336,19.691,656.521260654,1.12819,2598,183.59887855,181.56,-19.9685,0.999833,2598,418.38279909,67.5905303379,19.6764895367,19.6753,371.161958062
125.182887746,558.138066036,310.363375142,19.8716804534,107.122646324,134.852,0.427451193788,19.8788,646.999906544,1.07701,2599,186.595706888,181.575,-20.1635,0.99999,2599,429.891135377,137.935590945,19.8673347899,19.8644,401.217735982
122.599745683,613.323913426,312.943110972,19.9592894304,88.9961113799,134.778,0.420298353959,19.9641,766.192869376,1.08498,2600,196.325824226,181.587,-20.2564,0.999929,2600,462.784082139,168.428262599,19.9518653827,19.9484,297.207310954
214.878250965,596.72149779,248.463548644,20.1087608036,94.0572378237,134.793,0.427662634507,20.116,820.094666012,1.13927,2601,170.411739342,181.615,-20.3904,0.999928,2601,354.330048844,36.9419359309,20.1017260742,20.0997,367.501830995
199.78543263,719.443546185,267.295948951,20.1933032294,46.943582015,134.824,0.412536895878,20.1981,554.579963156,1.03889,2602,155.240360613,181.641,-20.4642,0.999917,2602,300.085559099,45.4691176066,20.185834239,20.1834,340.303029966
184.549997942,663.568466019,273.08990613,20.2894012934,149.499887672,134.829,0.412180560708,20.2967,788.94700124,1.09825,2603,184.479752049,181.665,-20.555,0.999906,2603,445.931445308,192.084053837,20.2823288658,20.2804,429.117705719
147.74915426,604.420257177,277.623138482,20.3514593108,148.423774983,134.82,0.417096181707,20.3603,829.041539569,1.12171,2604,184.067489994,181.686,-20.618,0.999939,2604,443.128630047,62.1876715244,20.3462015078,20.3457,326.303470732
270.122193676,1027.24607321,459.578860021,20.4225367979,196.49578579,134.817,0.412171110367,20.428,1546.17682241,1.1063,2605,209.466944879,181.698,-20.6713,0.999937,2605,708.691469996,251.752346343,20.415110025,20.4124,539.835310253
177.216364633,708.576195166,270.573264484,20.4630628055,94.47274265,134.796,0.418303217521,20.4698,685.178392576,1.13847,2606,183.480655408,181.75,-20.7047,0.999992,2606,436.901979706,182.292315369,20.4560793152,20.4534,498.790097587
237.392962493,839.612253818,294.408765745,20.4908499859,132.272001267,134.855,0.419069298814,20.497,923.567791118,1.12148,2607,197.733698998,181.759,-20.714,0.999871,2607,573.045489956,192.413056567,20.4834644984,20.481,489.535177728
160.523934414,586.611587848,333.803919006,20.5932134685,182.66044024,134.878,0.416764588396,20.5991,1245.95755516,1.17853,2608,200.361297689,181.784,-20.8022,0.999921,2608,635.941901572,63.8769213594,20.5874993018,20.5846,265.482169134
221.092425508,690.144229698,340.79499025,20.6061028308,202.700571115,134.962,0.401010690368,20.6123,1125.49976223,1.01956,2609,201.53586759,181.788,-20.8154,0.99993,2609,662.256486,27.6156929929,20.6001253046,20.5985,329.659981252
336.455823326,1151.37041397,431.141181729,20.6393141857,176.44367983,134.822,0.416320292213,20.6461,1070.34258061,1.23345,2610,206.707278486,181.811,-20.8344,0.999936,2610,703.6347038,127.802663277,20.6339188101,20.6323,544.894938683
292.823173037,1072.56026026,300.731278314,20.6755325256,114.146197143,134.827,0.39754103973,20.6794,951.88235897,1.08186,2611,190.58946005,181.846,-20.8668,0.999887,2611,498.023406621,202.773862306,20.6708342283,20.6681,531.033978881
282.090949362,806.422500089,269.836513234,20.6488619474,118.574226605,134.778,0.419847128364,20.6559,654.053619882,1.30217,2612,173.502166909,181.891,-20.8412,0.999941,2612,395.148836844,62.9597682705,20.6439357477,20.6423,461.49433666
224.054189094,634.404227084,280.975814489,20.5878592977,102.59159647,134.785,0.426372691135,20.5945,633.752753936,1.29232,2613,177.605935822,181.919,-20.7745,0.999909,2613,407.978971223,29.7810218553,20.5833563493,20.5805,355.486593621
122.026320951,642.157175961,260.137909319,20.6364372278,98.7745979257,134.786,0.412874937579,20.6445,876.23273634,1.13919,2614,156.608920587,181.951,-20.7933,0.999955,2614,315.535989499,287.331081565,20.6291404096,20.6293,390.742425508
156.636850171,526.156109393,573.9326282,20.5746711288,176.994956701,134.706,0.410894740548,20.5797,1436.16653841,1.15857,2615,199.876792754,181.943,-20.7251,0.999935,2615,737.592864628,103.657360544,20.5699127501,20.5685,298.561373746
190.879448612,664.075422236,598.213223249,20.6146460128,275.134011094,134.773,0.406621603386,20.6214,2114.90796392,1.15306,2616,196.803019949,181.949,-20.7454,0.999943,2616,782.353984646,55.0070344091,20.6062716998,20.6046,328.807921234
98.7677135567,398.322419422,575.973038388,20.5448551487,128.141551291,134.794,0.411567234891,20.5528,1353.01004892,1.16088,2617,201.447772249,181.983,-20.6666,0.999939,2617,732.959198161,163.186855696,20.5372657192,20.5356,272.825346057
267.819778594,799.979321728,140.227762258,20.4440662929,364.765754694,134.796,0.392139913087,20.4542,1387.04662477,0.910186,2618,169.332452429,182.029,-20.5842,0.999928,2618,595.629949096,64.3790598166,20.4356066705,20.4347,378.570009152
333.022546524,845.565589747,150.666571837,20.4779476146,533.612100553,134.82,0.398885529997,20.4842,2125.5783659,0.967039,2619,170.113652251,182.011,-20.6077,0.99992,2619,683.238226865,40.7143950521,20.4727381961,20.4702,476.719314172
308.385668591,1040.02879477,247.896799225,20.4002854318,370.587867414,134.837,0.402597471232,20.4075,1611.2283673,1.1033,2620,155.264216663,182.04,-20.5369,0.999894,2620,475.943891213,198.982985838,20.392437926,20.3919,627.295954181
145.146882119,535.673439653,134.146391369,20.3309092214,293.169973405,134.865,0.404707820989,20.3375,1547.24752703,1.15667,2621,163.013316521,182.106,-20.4572,0.999966,2621,574.385433403,64.6464391047,20.3218724938,20.3207,262.080145602
189.472433812,625.768406605,294.60058024,20.361324584,169.211258388,134.998,0.39790331172,20.3692,1120.86845623,1.10299,2622,196.845301934,182.129,-20.4702,0.999958,2622,724.700084892,60.1912145351,20.3541452883,20.3534,281.208829991
271.074802,743.803115277,602.040646497,20.2558864614,245.687131885,135.013,0.406194363519,20.2678,1967.1438928,1.08969,2623,198.602642625,182.164,-20.3844,0.999937,2623,768.850564943,36.4033146459,20.2491606843,20.2492,446.188246915
127.782055895,549.27336913,458.496246869,20.1626324226,153.609987883,135.008,0.415611921565,20.1713,1151.23983414,1.26768,2624,187.827869667,182.171,-20.2822,0.999857,2624,701.582692831,184.60662563,20.1561337237,20.1554,395.765838299
140.230532819,454.031349679,404.716844933,20.179168976,262.994153631,135.063,0.384918278682,20.1877,1756.00915113,0.959959,2625,179.474239378,182.175,-20.3069,0.999811,2625,672.293395437,64.9746845346,20.1757288312,20.1747,202.826633576
67.3534894354,825.570221911,141.448549097,20.1249595514,313.617059068,135.061,0.384846872112,20.1316,1507.79393687,0.985587,2626,153.577052683,182.15,-20.2422,0.999929,2626,456.485285403,659.097709161,20.1152183448,20.1144,715.77643939
204.434794957,784.642082319,243.758172166,20.0693716181,446.486546597,135.041,0.425879044458,20.0784,1692.86541815,1.42284,2627,174.258833169,182.141,-20.1885,0.999848,2627,882.109008835,265.297125692,20.0617156433,20.0603,447.75205161
198.047709963,625.900098104,345.499490255,19.9873618034,357.735796778,135.056,0.398273982721,19.9975,1652.90401076,1.10114,2628,164.293566559,182.161,-20.122,0.999899,2628,779.355998282,144.049293609,19.9808456625,19.9806,414.073965441
204.791689846,596.164727185,380.002217079,19.9951387,357.546590331,135.053,0.395517423696,20.0054,1671.27069475,1.01858,2629,143.07824225,182.191,-20.1286,0.999947,2629,900.555158548,28.2646590525,19.9891578063,19.9881,315.670200175
296.978811436,862.322812804,368.092131847,19.9505333794,311.63571299,135.078,0.41405491241,19.9594,1249.80462252,1.24237,2630,150.194478748,182.187,-20.0978,0.999835,2630,708.496470676,60.457145707,19.9443401968,19.9449,368.822396894
257.891444878,677.564974434,130.855834979,19.8945536874,42.6836443761,135.071,0.414692753903,19.901,274.150628137,1.26824,2631,127.29996315,182.201,-20.0342,0.999835,2631,230.644756396,13.737962519,19.8890692444,19.8866,253.278079765
285.659736198,934.791311482,245.488179596,19.8581239617,620.139697267,135.064,0.406466439289,19.8667,1986.10418416,1.14855,2632,168.264226573,182.242,-20.0229,0.99988,2632,946.182461003,112.597294983,19.8513040648,19.8495,311.184922042
375.112426504,1183.8292409,135.132539602,19.9079413751,346.841979771,135.031,0.396582867281,19.9165,1986.08376964,1.10681,2633,131.883685352,182.264,-20.0671,0.999892,2633,347.627757608,305.56413053,19.9003140475,19.9008,666.750982913
88.8220733372,495.440725856,248.171662169,19.9029538842,302.891335941,135.174,0.391296646314,19.9098,2125.39145639,1.00496,2634,147.394620243,182.286,-20.0685,0.999869,2634,355.875228283,271.967096994,19.8970588369,19.8952,412.217361565
356.354175024,980.679718089,334.469684119,19.9230147997,681.47546532,135.166,0.381357963627,19.9305,1962.80819412,0.920129,2635,162.31865839,182.338,-20.0712,0.999772,2635,1177.07732059,106.813649191,19.9176154195,19.9168,461.869809561
304.63733192,970.997243888,250.50913883,19.8143945867,607.396879567,135.182,0.42435172224,19.8211,2149.73085518,1.30884,2636,176.920496346,182.377,-19.9795,0.999847,2636,1166.0890063,224.616428611,19.8083104536,19.8061,660.438450179
319.689084037,1038.73223886,311.736741466,19.844630126,423.513043239,135.204,0.415723627134,19.8558,2161.13783653,1.17581,2637,191.801511521,182.415,-20.0288,0.999876,2637,1111.23362517,270.175027518,19.8399109149,19.8405,613.458055092
350.000386547,985.097324475,289.381994151,19.8354757926,435.247801536,135.268,0.407810521705,19.8428,2192.47642533,1.14436,2638,188.318156336,182.435,-20.0219,0.999869,2638,794.178855725,14.0158523758,19.8310094023,19.8298,503.191165107
375.346457061,1207.84833232,532.03939643,19.8987978437,336.658076396,135.281,0.403802065741,19.9067,1905.07214986,1.11113,2639,185.521634244,182.472,-20.0841,0.999878,2639,1033.11961656,169.663994462,19.8944584834,19.8926,473.930069194
111.80193013,550.591546484,308.674005365,19.8894570228,307.996138786,135.28,0.406850102606,19.8974,1441.23946839,1.12464,2640,172.493822919,182.496,-20.091,0.999756,2640,728.831539398,226.371621243,19.8837822885,19.8838,348.365987331
