Iteration,Epoch,AverageY,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,StdEsReturn,AverageQLoss,MinEsReturn,AverageQ,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,MaxEsReturn
902,902,310.21074891,-314.792,546.263648174,103.169,1392.18119758,160.193,176.650662763,290.524,29.0318383983,310.208,623.118619644,2536.81022964,228.576940522,310.340671051,0.775365,310.508,184.688138251,5.72794307156,569.911343863
903,903,309.590987347,-314.142,265.40368497,103.25,657.49377516,160.278,258.77152419,256.879,16.9623258192,309.577,291.70642853,1458.94214182,191.263535133,309.699271863,0.749723,309.852,294.135117023,5.5341965835,710.492011153
904,904,308.924072975,-313.519,226.444157927,103.343,1022.24092242,160.342,237.220558931,312.501,32.8892810395,308.916,363.511475646,1507.24157423,202.419086559,309.042569939,0.778455,309.204,269.168230159,5.83174917535,664.377620871
905,905,309.062838385,-313.716,192.325299657,103.389,716.680890756,160.401,116.465360408,261.425,30.2296047724,309.046,328.65925891,1640.30798757,206.938707302,309.153654611,0.830997,309.363,184.735500814,5.69759200503,418.585336177
906,906,309.435566586,-314.318,223.706896294,103.467,760.202495224,160.511,357.768836135,240.275,12.0382660365,309.424,562.785862268,2386.16786368,187.814548382,309.545774616,0.722228,309.73,343.834662601,5.51328287157,1176.19619455
907,907,308.523712281,-313.223,193.556526395,103.486,622.524505707,160.614,179.816876753,262.352,7.04249879885,308.501,406.919716833,1625.1484539,176.567105832,308.63228807,0.753344,308.773,209.064957856,5.57295673701,579.259167967
908,908,309.730526466,-314.616,243.438910713,103.531,795.435721669,160.676,348.875436136,259.698,13.9752630599,309.713,231.558772552,1470.28387385,209.175291536,309.823884207,0.790573,309.995,241.979441509,5.59516307582,1194.62116495
909,909,309.52028963,-314.264,432.166452737,103.618,720.712161372,160.745,118.332501838,274.002,5.97068111243,309.538,332.32913895,2037.4711814,208.791326945,309.622786894,0.766695,309.804,131.795017867,5.79963203545,369.161123933
910,910,310.539191228,-315.071,353.578825412,103.714,954.4355713,160.817,248.234311214,231.965,8.02071448819,310.523,597.385311111,2774.18272438,202.279158642,310.658685852,0.753335,310.821,305.249581173,5.45552019285,655.425193019
911,911,309.571164564,-314.468,260.950997424,103.735,1329.29073018,160.839,171.523519799,285.87,28.8461080058,309.544,817.807899715,3004.90619399,218.235310837,309.711417246,0.697468,309.873,173.78623516,5.94374024046,701.424147935
912,912,309.811270657,-314.373,577.24404649,103.812,1005.29494166,160.83,255.743923223,232.284,9.16580480858,309.809,434.431671177,2376.00968361,226.841787703,309.953842334,0.738703,310.12,222.224147995,5.40300820236,802.141737841
913,913,308.937929671,-313.547,230.155215139,103.886,673.109594755,160.896,152.17915193,261.099,8.88421063336,308.924,426.79413645,2222.9487919,204.875235003,309.109565812,0.806593,309.28,188.953764283,5.6050450121,530.725517246
914,914,309.331157766,-314.143,225.788915971,103.999,607.687077784,160.977,163.088960957,287.008,18.7529674137,309.314,412.849424063,1833.04129487,175.694137887,309.465905578,0.715841,309.631,186.369446676,5.87268903376,569.966105999
915,915,309.549355394,-314.272,233.615123304,103.978,776.703960744,161.057,165.094984852,278.101,6.88103952354,309.527,425.184012618,2389.18722486,195.501235462,309.633988117,0.789933,309.818,190.73599811,5.59117192121,499.813920579
916,916,308.692471017,-313.463,220.769877648,104.053,781.409856851,161.143,141.776190518,270.167,6.04656883015,308.694,618.833123993,2762.62590653,180.036482372,308.782693777,0.770344,308.943,139.769224716,5.74278062603,444.795759215
917,917,309.222016092,-313.842,620.952269352,104.096,757.010032201,161.212,247.808422007,287.516,30.2892478382,309.218,129.037266603,1181.53737305,220.984725284,309.301058233,0.789254,309.484,238.316800508,5.73420673176,840.930053351
918,918,309.167739196,-313.923,218.659783352,104.145,425.808194632,161.242,174.953938007,290.873,8.13731142419,309.157,355.585754767,2024.08273434,152.413172396,309.255292114,0.703824,309.41,177.825126867,5.85057725992,541.716800261
919,919,310.317619529,-314.951,201.231839974,104.18,410.804334785,161.311,174.831595162,246.92,7.76928304451,310.295,243.686805322,1075.36882449,133.440790737,310.397404176,0.640651,310.546,110.579044548,5.62919824789,536.902022206
920,920,309.247383737,-314.011,343.571782956,104.219,1057.05975519,161.337,242.161898936,254.588,5.77285943649,309.234,547.559315381,2765.16258724,207.36663119,309.316704308,0.719482,309.488,156.730550841,5.6205354293,904.727272565
921,921,309.906475707,-314.699,216.973169606,104.275,256.381828122,161.439,95.6874939782,268.365,6.47860906244,309.912,137.263162794,1449.0426774,129.860737801,309.99061182,0.610471,310.166,97.1969962532,5.66756793109,336.509916978
922,922,309.813971895,-314.314,214.659748207,104.303,817.411866946,161.491,200.098138274,273.361,6.1119053289,309.781,455.418730329,1738.07077862,197.706753999,309.873313967,0.704643,310.017,192.269560459,5.68603358553,656.371728835
923,923,309.722443027,-314.295,926.617442342,104.431,1633.9886599,161.535,193.187303122,256.6,6.58238813386,309.735,647.97334232,2956.4917723,234.562624881,309.787699196,0.563518,309.971,173.721266292,5.61110139446,633.065694442
924,924,310.006580112,-314.839,215.503002876,104.446,284.032489533,161.613,205.061059509,274.414,6.488649543,309.979,25.3438764526,320.156240992,124.878264191,310.080749289,0.596519,310.225,161.445972413,5.83056947156,580.232431448
925,925,309.954708515,-314.832,200.675446647,104.462,284.44854619,161.656,103.51762605,226.013,7.1162796824,309.954,134.62835667,1106.94124883,128.480438558,310.01532629,0.648312,310.229,115.122357202,5.50807634415,303.205585012
926,926,310.174173964,-315.308,164.320589046,104.506,204.768086268,161.78,92.1572443274,266.677,7.43987487885,310.138,24.3474776766,264.70248146,119.407780603,310.242880417,0.647655,310.404,77.9433904465,5.68705515548,331.164565072
927,927,310.508200892,-315.77,246.557071865,104.574,285.048427298,161.865,167.551030463,261.696,11.3634527304,310.501,71.8060288681,811.682294411,124.585307273,310.571710351,0.620755,310.731,116.343099358,5.62805597927,727.439910258
928,928,310.814252895,-315.786,205.171777086,104.621,971.873653316,161.973,97.9088612214,282.835,6.77581958494,310.791,517.273690425,2285.3595247,216.27664015,310.90345818,0.603105,311.033,103.039957972,5.63212214369,270.155144282
929,929,311.306313593,-316.603,160.172642841,104.639,1427.47871112,162.08,179.655361768,232.291,6.55041296855,311.314,929.18817142,3052.34378653,189.398441338,311.386674588,0.563818,311.57,143.680396957,5.37740283127,475.468431701
930,930,312.9844063,-318.124,246.395513103,104.711,409.524004667,162.137,120.598967623,244.998,6.41133749815,312.971,165.934647802,837.29308297,167.57720928,313.080361558,0.583363,313.223,154.23306545,5.46144645981,385.739457243
931,931,312.493510796,-317.795,271.023338498,104.723,329.019042235,162.175,104.206322165,304.288,5.52461845639,312.456,76.8890375297,564.62428888,133.433701132,312.604151447,0.667325,312.716,114.904790765,6.0427697893,331.843047542
932,932,313.066732427,-318.374,211.706932257,104.718,313.014703664,162.245,161.04526103,281.325,13.4993355365,313.062,131.14539972,1203.76374043,132.334142715,313.190412333,0.679374,313.345,177.670068658,5.76027287104,591.952179112
933,933,314.792040831,-319.877,252.261729216,104.738,271.472037145,162.347,101.197424211,264.235,6.98175241953,314.778,43.2790276567,607.207578988,127.063822812,314.864812546,0.646895,315.029,79.846942859,5.56217152997,370.968619876
934,934,314.592009062,-319.797,1017.12301854,104.797,1661.87356463,162.386,178.436159038,257.587,15.3333778774,314.58,480.191232296,2661.75895416,157.555975583,314.725307137,0.654389,314.896,171.217543892,5.59863735911,572.123716614
935,935,314.295226489,-319.795,237.908782422,104.826,764.023653399,162.509,241.626672655,278.427,6.46303749891,314.281,548.830014813,1828.28515937,141.399728159,314.398496714,0.653033,314.56,140.700847457,5.77678713824,940.861486135
936,936,315.111284942,-320.307,259.48446492,104.894,419.963964515,162.602,90.5422672935,279.909,5.73032139515,315.09,264.563822088,1019.4412741,125.212029365,315.203453875,0.636374,315.331,62.0294366867,5.70931848852,402.979270703
937,937,315.261906279,-320.45,225.449429801,104.928,259.599553448,162.742,175.840086284,279.781,7.98045800288,315.251,18.6441663136,300.792820605,137.682133708,315.320708867,0.681876,315.503,124.900357407,5.83200262998,712.311579579
938,938,316.432722033,-321.483,252.726737589,104.961,310.380061859,162.831,153.32710309,297.507,6.02370214792,316.418,117.463601818,640.141786669,132.359804547,316.527663108,0.669867,316.689,111.831237381,5.69051098852,547.396982224
939,939,316.014765106,-321.224,158.440043803,105.011,214.581951451,162.94,131.540097695,287.964,5.84789209255,316.005,41.231252533,263.351035277,123.452780067,316.107339388,0.661865,316.259,98.3699979323,5.80287214664,448.042565037
940,940,316.309239734,-321.298,248.226899028,105.072,292.840516159,163.003,164.277461249,285.279,7.37269356012,316.311,16.6863879651,319.553714556,152.03293345,316.451098569,0.641268,316.635,140.687547103,5.64663546166,590.47102018
941,941,315.926676212,-320.78,242.118115171,105.162,282.249801116,163.144,126.586539243,284.982,6.54595118146,315.884,15.6712403188,312.878444084,147.446116082,316.087477924,0.666762,316.206,93.8933067001,5.68624637838,453.348148677
942,942,317.084211662,-322.061,269.380530992,105.186,330.022468038,163.217,122.126586329,294.552,5.51360297359,317.09,97.8265984747,667.043883267,161.069978676,317.213545256,0.7259,317.397,115.470571745,5.79403339977,461.397161473
943,943,315.869470109,-320.906,156.004043309,105.248,310.187175448,163.353,80.7533992002,349.849,4.9119598232,315.842,301.839561725,2496.8446889,140.953918237,316.007591122,0.653787,316.152,89.9046800392,6.09761977228,275.942810262
944,944,316.37295387,-321.544,154.187996137,105.307,171.172657211,163.428,86.9266780627,278.548,5.032965067,316.383,17.9406368957,311.42390098,108.541102401,316.451982186,0.744306,316.652,74.3514595948,5.83638399583,310.112638663
945,945,315.546236479,-320.341,154.298959871,105.394,340.57595119,163.473,140.5033793,264.584,7.16875305015,315.545,294.65128751,1806.93821798,146.913433988,315.658852301,0.660655,315.86,122.28636861,5.64367743637,466.7016813
946,946,316.499908892,-321.167,145.327999781,105.415,200.734466274,163.603,136.819197545,289.05,6.64988310286,316.457,102.900896806,932.132402223,114.796486408,316.596920993,0.710434,316.739,95.2812190758,5.82234491848,486.525881835
947,947,315.20796334,-319.947,256.9281841,105.427,1391.63022168,163.621,129.060684607,281.043,8.6042507034,315.231,663.766489524,2763.1107536,208.306675439,315.310018337,0.668633,315.576,111.009781346,5.73377433513,451.537878713
948,948,315.862516785,-320.734,289.119097092,105.507,1038.16056317,163.635,164.484037354,283.98,7.05428797006,315.838,333.308530846,1673.87665545,238.581754803,316.00060467,0.737391,316.178,215.092253217,5.84701816974,546.199351773
949,949,316.311605453,-321.174,634.947254152,105.498,1544.91740863,163.691,121.281746559,263.297,5.15365811674,316.307,719.435725581,3117.31316717,233.799052706,316.391586859,0.65918,316.541,121.452642252,5.66649536023,394.296846728
950,950,315.76466336,-320.515,281.617072779,105.541,967.378223591,163.744,122.645436133,258.709,19.5317845088,315.748,357.382289809,1767.11174766,208.259919902,315.878191376,0.668138,316.054,219.186460416,5.78699368908,443.396224721
951,951,315.584814319,-320.408,217.629724764,105.541,276.739030801,163.833,204.760944255,283.683,9.19192047027,315.583,26.395347825,321.48551967,147.810893992,315.650649592,0.633079,315.845,207.384434256,5.75246323811,673.349094053
952,952,315.861549851,-320.621,300.730593574,105.587,1054.25411985,163.824,263.600317529,283.754,9.92611868567,315.852,392.25212677,1823.54957429,231.390059208,315.953851927,0.674668,316.141,270.048951412,5.682316691,766.819590149
953,953,315.745048766,-320.568,508.051784327,105.607,747.301499003,163.9,139.751366753,278.062,14.1597260259,315.717,242.871804956,1408.37747901,221.811821541,315.805623801,0.641388,315.977,129.072658767,5.70926899525,582.065030435
954,954,315.702248543,-320.514,280.582004601,105.62,871.084183754,163.938,205.530427903,265.226,6.43159746836,315.703,440.283456191,1938.30427492,204.486773002,315.817583473,0.674254,316.008,131.868068716,5.65110557043,665.063792717
955,955,315.150423472,-320.064,160.781659881,105.635,237.769471455,164.05,202.237740921,303.628,5.29614381392,315.137,37.4469586444,436.129863932,131.914435017,315.335267725,0.689651,315.526,97.1612690856,6.05767770427,795.123428649
956,956,315.07402544,-319.9,147.910857223,105.704,223.924129715,164.116,151.425522621,275.021,28.4212033288,315.048,25.1627636424,253.816339651,128.905225423,315.261430502,0.784928,315.426,196.321573735,5.81008481585,575.813845024
957,957,313.51161849,-318.535,89.828333736,105.716,687.834033445,164.204,137.747099873,314.359,12.9238449102,313.533,663.372901072,3124.32186627,177.494070933,313.740779585,0.81131,313.929,134.341005751,5.97235612051,509.817606183
958,958,314.783469885,-319.586,194.138396163,105.761,255.267236056,164.314,244.08817761,288.272,9.69653047824,314.764,120.576746591,902.457420122,134.619432235,314.948736835,0.821025,315.109,161.797213164,5.78023203021,943.961222432
959,959,315.198328003,-320.159,176.781790389,105.818,230.297566409,164.367,217.570372337,286.476,6.81201176864,315.177,76.945659709,817.325330365,127.213506777,315.376006344,0.799977,315.529,191.987907555,5.81013114502,795.479406835
960,960,314.823646484,-319.751,224.942085415,105.868,252.612716846,164.468,269.434533812,283.518,14.3400491315,314.799,7.58050223869,272.849473255,139.161638489,315.011646885,0.852754,315.159,241.486437418,5.86408575903,912.157300936
961,961,314.762991393,-320.006,192.310661638,105.916,206.868012449,164.567,137.136468108,266.707,18.9721001245,314.758,10.0735515314,225.024303237,121.570995363,314.953485018,0.772462,315.113,162.852567144,5.9221795841,490.657280649
962,962,314.687189294,-319.792,204.2578097,105.938,232.359610058,164.67,73.8328011202,250.793,7.91149047848,314.687,16.3779038804,287.562428005,130.07192979,314.857050901,0.742797,315.037,98.2302278777,5.67745173449,228.217755285
963,963,314.776796669,-319.629,251.802001517,105.977,341.739348077,164.753,309.119564363,265.244,17.6117121347,314.773,117.501036415,657.058186257,161.440512507,314.91249868,0.791159,315.083,317.497779704,5.74104474838,886.082721827
964,964,315.735791204,-320.603,203.469393605,106.027,232.559978425,164.803,164.343782437,307.198,6.63317936315,315.727,15.4715019547,278.423920071,131.813507498,315.936998864,0.744425,316.079,163.789316228,5.96785032698,684.262932583
965,965,315.40759981,-320.301,206.672774601,106.082,235.184195063,164.887,121.563863169,257.893,9.16834404689,315.393,35.2668476051,515.522606815,131.067578854,315.558017174,0.725831,315.734,123.743169601,5.74211209672,429.859030349
966,966,315.389110233,-320.504,226.017003049,106.147,259.718957529,164.974,265.096700954,321.523,8.74302036568,315.375,14.6741861358,299.580861286,140.41561189,315.525345257,0.728621,315.711,226.227305952,6.02916433766,776.124747869
967,967,315.26347797,-320.103,243.87185723,106.205,276.571667907,165.094,152.859349435,363.474,3.14574818786,315.248,15.2105470395,307.277313443,146.031622433,315.442573847,0.700533,315.623,141.290202702,6.19646447824,562.335468383
968,968,315.00297151,-319.768,251.852202975,106.264,364.362691662,165.142,208.258228908,317.507,16.9699147067,314.988,143.942267134,665.163558816,162.247172342,315.166152335,0.799311,315.309,300.109246034,5.90220634807,618.886770817
969,969,315.086493279,-320.029,261.203391397,106.316,383.683365625,165.19,241.530487018,302.288,13.9697339813,315.083,171.906874486,943.576761553,166.172364881,315.213477681,0.714023,315.424,203.422845409,5.83591996983,794.308611789
970,970,315.063843795,-319.807,184.632428581,106.371,198.683259153,165.242,156.500332437,268.831,162.701649888,315.048,9.38618484416,229.355782286,116.341311619,315.184946319,0.865212,315.324,325.413263315,5.65262328907,626.496273318
971,971,313.995553365,-318.829,243.86564073,106.417,312.686547827,165.318,190.017209241,308.507,7.43358943992,314.002,96.1259234673,658.254327887,154.86677656,314.126329818,0.757814,314.312,168.310917115,5.84438408745,651.92550899
972,972,314.623988746,-319.267,261.02610373,106.438,408.743429143,165.403,140.683795369,260.323,5.91310093678,314.604,458.631058869,2637.60350371,154.946489367,314.741568912,0.704054,314.95,136.866698432,5.792510148,569.959628824
973,973,314.193530706,-319.0,242.452911884,106.48,272.284637075,165.487,154.383608078,255.578,18.9888841868,314.188,14.0237797573,300.271754087,144.408797063,314.356163558,0.67528,314.538,175.186312927,5.56327576194,607.461369199
974,974,314.710172564,-319.396,208.802123247,106.462,336.101318142,165.531,134.791241525,286.815,6.51511941443,314.697,436.480711154,2617.77220283,134.005547399,314.914674256,0.757425,315.052,152.679945945,5.74474627485,486.307576959
975,975,314.190059237,-319.216,189.636675769,106.542,387.322093414,165.672,187.380470118,263.876,5.4729887901,314.194,342.201365973,1732.82817075,143.036930114,314.39216099,0.715189,314.596,151.248171233,5.67830532105,558.747396657
976,976,314.177486706,-318.949,204.258937565,106.614,228.143889066,165.721,204.111889394,328.172,5.98743501025,314.141,13.2254696321,260.343317287,129.437257235,314.3487259,0.777428,314.48,140.046697083,5.89857167998,789.970709529
977,977,314.076588434,-318.79,219.125722962,106.628,695.348701869,165.814,136.415175412,299.19,4.8945525067,314.087,472.921744208,1588.33430532,181.391933256,314.230686217,0.779469,314.433,128.237724126,5.88960366113,519.084309554
978,978,313.628854283,-318.5,176.066705784,106.67,336.28834926,165.885,183.468830308,290.167,12.2165709455,313.607,294.617304376,1629.47112272,140.2799478,313.858979007,0.742369,314.041,159.58570856,5.78353804852,698.492859502
979,979,313.34182352,-318.491,215.594031342,106.689,248.525856372,165.932,278.604285584,300.62,12.5955091137,313.326,10.7411587742,276.801703196,134.810841581,313.514276344,0.782349,313.691,218.298855918,5.83099573367,723.340887407
980,980,313.911822623,-319.224,178.035595607,106.702,332.024804102,166.011,393.651526695,310.503,125.150492053,313.918,131.952532866,932.27857498,158.071881426,314.045521005,0.704827,314.234,554.113187313,5.91550470085,1077.69522552
981,981,315.424238918,-320.343,271.976748218,106.758,755.191272999,166.078,129.053407623,260.968,6.39653378009,315.393,779.432102027,2737.6473321,175.92273942,315.515270374,0.657321,315.688,93.4511059168,5.6374031963,520.187275844
982,982,314.326866587,-319.496,253.217257102,106.781,981.141392566,166.166,180.725206982,331.213,7.68401134557,314.327,531.654152309,1961.34196036,210.272638803,314.429746737,0.708499,314.626,136.947236008,6.15455597777,681.283324362
983,983,314.643251553,-319.804,364.987527276,106.787,1051.18087685,166.251,185.61802831,287.688,4.39182895596,314.603,960.430152614,2585.17489077,190.652042832,314.751560153,0.6741,314.892,214.895891601,5.92743713421,545.411765259
984,984,316.073337079,-320.996,1079.25592544,106.803,2259.14057205,166.372,216.205402692,260.185,4.92674347589,316.079,632.58136384,2778.28064724,224.849723021,316.196306355,0.673468,316.381,235.15713566,5.66378796181,758.37600942
985,985,315.460637936,-320.305,229.414113526,106.859,753.892909109,166.443,186.41491182,307.251,5.89301541912,315.46,940.573774067,2680.4590221,157.240407647,315.600297794,0.682759,315.743,153.802019423,5.91016225259,587.440000956
986,986,315.899866333,-320.819,1035.72481442,106.887,2002.27249522,166.51,157.250551836,298.897,6.08077330352,315.863,697.274071546,2960.51443066,236.235406879,316.014251127,0.748063,316.185,116.81658858,5.88617267551,601.041449329
987,987,315.869635761,-321.002,196.759921166,106.926,679.832864587,166.616,221.017855729,259.439,4.51344909224,315.884,878.939086472,2483.19491079,136.054792759,315.989675011,0.663186,316.168,184.564478579,5.69221555601,787.169198207
988,988,317.061960561,-322.02,253.515177672,106.978,1608.06485304,166.653,143.704335604,311.588,5.11943072858,317.052,908.35927368,2948.15335615,198.346449887,317.128826584,0.725815,317.333,174.701926925,5.7962046581,549.447433567
989,989,316.328507502,-321.243,213.02844186,107.022,247.403455276,166.746,144.425089631,287.434,4.55408779037,316.306,34.1436076183,535.783227204,133.683418199,316.420577074,0.833312,316.61,93.9164186608,5.86445466576,550.286367478
990,990,315.765317907,-320.807,250.587851716,107.086,1713.33783804,166.85,205.273747152,278.58,6.95926032049,315.758,891.311331026,2716.52030649,194.603597101,315.87191185,0.675925,316.077,197.777334023,5.84035066094,607.765471095
991,991,316.87965347,-321.759,292.806962291,107.131,2205.10592288,166.929,218.364207671,276.524,6.00505589325,316.877,948.757929733,3193.18081876,223.866192193,317.002422928,0.738508,317.182,152.15596635,5.69784465455,729.775027577
992,992,315.679825502,-320.752,285.405312303,107.192,1850.95981192,166.983,284.264117773,353.217,5.27747855267,315.677,1147.71565807,2995.81949636,204.668074368,315.771859304,0.723384,315.953,328.657205138,6.02964527267,759.656159038
993,993,316.94928825,-321.806,255.425459113,107.225,521.949641887,167.081,254.359224022,300.52,41.7732657569,316.947,437.7717248,2338.48587942,175.674715837,317.069977009,0.750916,317.229,286.975686245,5.68568763534,841.286204757
994,994,316.018326596,-320.802,196.891756925,107.287,229.358958465,167.124,149.563496865,298.768,5.61370600718,316.0,17.9664693,281.920529579,128.774004689,316.170578588,0.818072,316.384,106.455038648,5.99067509331,619.56689617
995,995,316.66721438,-321.751,186.140269573,107.324,209.998895382,167.24,149.287677792,266.813,7.82938444613,316.665,14.5588238297,265.552078202,122.822720331,316.777792209,0.813737,316.982,147.578381629,5.68322587582,432.965944308
996,996,315.927994779,-321.006,257.751438824,107.386,319.978154241,167.323,140.864902995,306.39,6.85560179029,315.894,101.331253977,559.357610234,153.448278081,316.046239542,0.740844,316.23,78.942325041,5.98798869411,481.787612794
997,997,317.887961154,-322.793,233.816679395,107.398,339.346773921,167.415,188.235229649,286.059,8.82621063135,317.894,136.955260211,818.251193774,156.496399888,317.997437161,0.747129,318.215,167.820094476,5.69230030693,751.215651038
998,998,316.447778258,-321.259,232.680768993,107.436,261.67040401,167.534,193.857595211,273.798,9.88432870327,316.435,21.5172802057,313.057964856,141.535318822,316.59438607,0.762102,316.816,134.501891116,5.91126238458,600.831986206
999,999,316.15094138,-321.221,198.458344331,107.476,218.781240226,167.611,277.696455081,301.051,15.2744498562,316.134,7.11378922276,238.728321636,126.108949736,316.298709541,0.808455,316.455,266.08227595,5.9780046741,826.357409395
1000,1000,316.300494509,-321.376,296.430094027,107.562,1823.39000028,167.661,220.210424235,260.997,10.3678853194,316.302,772.644421861,3018.43581035,234.981329489,316.47028732,0.641845,316.69,184.540705755,5.67529695235,848.44868985
1001,1001,316.985374012,-321.8,273.358191121,107.63,831.015024162,167.751,280.471099617,258.413,8.60413340239,316.979,803.240445985,2818.00328782,180.681582434,317.114681299,0.678063,317.261,171.198780778,5.74116151589,1007.23067303
1002,1002,318.492931288,-323.29,231.494275084,107.644,265.595101653,167.825,283.031588383,294.85,7.20765325288,318.48,14.2569291641,296.744856274,143.964524732,318.614751998,0.729787,318.79,225.134590169,5.86249638758,909.537876024
1003,1003,317.651722149,-322.551,213.516405868,107.72,261.024259133,167.929,199.47958207,259.36,8.59046566204,317.633,19.2030750704,313.258841875,141.363509274,317.814817321,0.695678,317.985,198.014421132,5.5517175003,537.109351845
1004,1004,317.746720219,-322.429,211.221015375,107.807,233.118417907,167.969,146.317031382,283.537,10.3666122985,317.739,11.6873817441,274.583730491,130.639021385,317.857207001,0.776288,318.039,162.461403052,5.69526025913,458.87481658
1005,1005,317.179571191,-322.008,261.29828862,107.818,1095.39574983,168.051,145.15362081,340.663,19.4374885957,317.161,941.716518883,2605.23864096,181.537611546,317.32501454,0.662542,317.549,137.339849738,6.01507548709,562.233188417
1006,1006,319.157734337,-323.725,281.920016046,107.836,1662.78009558,168.127,163.906091818,257.263,9.18920796977,319.15,1148.00966989,2963.61961719,199.764256283,319.294107035,0.728743,319.468,142.84967848,5.53757998641,541.012500534
1007,1007,318.644626033,-323.224,234.651258717,107.87,532.565268745,168.223,202.18627968,285.766,6.99718160071,318.618,615.327199869,2660.20635465,159.442424793,318.771480699,0.637625,318.933,153.186025451,5.65603665173,742.209134489
1008,1008,318.157239512,-323.025,279.948439149,107.877,700.14026466,168.303,255.163846224,261.791,14.131180115,318.155,814.860994704,3156.27610725,173.626257586,318.27065361,0.716552,318.444,257.466531908,5.68208998642,808.852766318
1009,1009,317.864183133,-322.418,264.937679886,107.922,296.103529866,168.386,201.533064489,249.503,10.58255101,317.849,34.0547102967,569.170454381,152.163976503,317.96518984,0.721406,318.101,212.56437941,5.67610134131,712.343831511
1010,1010,317.911123597,-322.823,291.188291675,107.969,1056.5393374,168.486,168.894196583,296.173,10.937245275,317.897,596.405591473,2259.82836606,211.853636712,317.995182637,0.779881,318.199,159.253483194,5.95602767132,579.608867052
1011,1011,318.616699364,-323.37,312.534684547,108.009,1091.63963204,168.574,179.481118028,280.213,9.53215870988,318.604,664.560324788,2832.73753098,219.337348996,318.687496619,0.718784,318.811,165.049242922,5.78618427332,627.767153131
1012,1012,318.695605177,-323.359,282.308101303,108.031,1499.29131917,168.615,193.913930225,330.77,9.28579039451,318.677,1016.75760057,2570.84131395,200.104391675,318.746257425,0.665625,318.959,172.010829593,6.04748784601,692.280805182
1013,1013,318.396341235,-323.053,303.214250246,108.069,2204.56367649,168.712,260.455031719,302.619,19.3893995814,318.409,848.687836689,2851.99440122,220.031224643,318.451196134,0.717382,318.646,303.307052474,5.85274640834,749.532529932
1014,1014,319.398731994,-324.111,812.498590996,108.107,1167.68852618,168.766,182.870524816,294.78,8.03390543514,319.391,189.518535394,1649.80237724,232.493575432,319.470183541,0.747755,319.655,177.305369672,5.75081315943,521.72925603
1015,1015,319.299535708,-323.824,705.120238494,108.167,997.650659803,168.869,232.042572819,264.038,9.14875871323,319.289,131.744727603,1394.25841694,238.848869706,319.394558208,0.80009,319.588,152.443516087,5.61125217476,663.912240615
1016,1016,318.859202364,-323.493,671.919912897,108.218,1048.04018851,168.945,252.46841267,307.392,8.59409610988,318.825,291.290754834,1854.15539279,236.584926367,318.960643943,0.798946,319.11,309.987077729,5.87689910571,664.556980124
1017,1017,319.368774989,-324.01,637.083388444,108.254,791.288096475,169.02,214.963306409,312.136,14.6483005744,319.383,153.51773164,1264.9569073,226.990554958,319.464605082,0.749217,319.644,184.100267141,5.89801235853,674.036768338
1018,1018,318.791487767,-323.503,732.877910804,108.288,1346.36561669,169.076,180.542262751,309.613,10.28774697,318.768,331.165365051,2001.24050769,239.264164228,318.901735684,0.720003,319.064,162.46576067,5.98902871493,570.508548526
1019,1019,319.689891658,-324.437,704.886911878,108.328,1788.92812304,169.153,154.849269267,351.52,43.8789979663,319.68,571.794680376,2880.15406266,246.772572698,319.781988346,0.717123,319.925,214.83822175,6.25159665169,598.424387874
1020,1020,318.694428595,-323.386,684.540770793,108.317,1363.49924647,169.271,150.579562221,280.214,11.2570418625,318.684,542.610274609,2503.43546353,230.377101755,318.821324511,0.712717,318.991,118.8581299,5.73636392757,605.559117439
1021,1021,318.603671632,-323.309,843.870706907,108.307,1016.54997786,169.345,134.890937622,249.026,6.27131944275,318.586,146.634079103,1474.2307343,242.977292514,318.697465604,0.750222,318.879,159.639910893,5.55921917422,435.849238971
1022,1022,321.193946716,-325.658,1046.49111004,108.314,1725.33839134,169.369,154.16074273,322.127,9.69557003836,321.182,623.838573168,3576.61333024,248.91173116,321.279358397,0.727282,321.424,242.691080585,6.12780593735,521.600400239
1023,1023,319.4804158,-324.266,1017.3773733,108.378,1850.21652932,169.425,282.64147667,316.195,15.9310192221,319.482,709.58120672,3348.28082087,242.297660607,319.598950081,0.664739,319.796,259.387231911,6.16581526275,900.422425806
1024,1024,319.719872925,-324.328,660.667969751,108.43,725.575701826,169.506,210.69811829,282.766,6.73762388407,319.71,61.0155220714,913.031323472,229.022088365,319.795308097,0.785206,319.981,164.04493743,5.68844299212,758.200402257
1025,1025,319.760187981,-324.388,665.123909627,108.493,1146.82644244,169.571,274.472004482,271.382,6.96521492815,319.753,330.301672171,1812.42430025,228.751253505,319.853408932,0.80373,320.04,214.990734275,5.70759149132,733.516222875
1026,1026,320.690678177,-324.838,545.976600357,108.576,1074.0912025,169.617,151.123360078,264.238,10.6262019395,320.662,264.595597404,1748.81009897,241.744006002,320.761989228,0.786971,320.911,159.398868876,5.54471188845,433.483490487
