Epoch,AverageAbsY,AverageQLoss,AverageAbsQYDiff,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn,PolicyRegParamNorm,MaxEsReturn,AverageAction,MinReturn,AverageQ,AverageAbsQ,MaxReturn,AverageEsReturn,AverageY,AverageDiscountedReturn,AveragePolicySurr,AverageReturn,StdEsReturn
982,2.41833264691,0.018526,0.0489488283459,982,7.90937652027,100.716,501.402950605,97.0767,640.800942741,0.999284,7.60917113744,2.41575,2.41969,1622.45614232,303.653793805,2.41556333696,136.424652633,-2.43869,556.400292149,219.327987001
983,2.41575900062,0.013907,0.0455371893391,983,9.51483790902,100.784,147.781158933,97.1525,1078.49914407,0.999455,694.416430015,2.41373,2.41706,1506.99728905,320.156931336,2.4135961989,233.356736293,-2.43604,899.111941457,317.601066525
984,2.42788252019,0.0128738,0.0440309896613,984,100.474734802,100.794,80.7054506841,97.1714,644.794128873,0.99975,671.659988987,2.42504,2.42907,965.893677892,465.775503822,2.42502523744,243.183638791,-2.44853,737.528432739,181.957413923
985,2.41870428724,0.0168161,0.04793036525,985,65.8508392378,100.867,308.949728631,97.2345,678.02927095,0.999592,239.260378667,2.41638,2.42,1024.53195121,384.012239663,2.41648328039,207.264553191,-2.43937,614.425789597,186.495343387
986,2.42035041827,0.0176866,0.0479348039413,986,7.62225567189,100.908,291.814284219,97.3027,342.817383521,0.99944,219.543624249,2.41816,2.42159,1379.26717019,220.364286176,2.4181924389,194.174512972,-2.44089,586.120898689,106.470225728
987,2.41898760788,0.0149383,0.0450413249744,987,11.7241437241,100.916,233.51514317,97.2709,513.844495499,0.999362,217.32005464,2.41668,2.42035,861.781727078,220.55882044,2.41652963553,160.467134905,-2.43925,372.434565685,158.313836499
988,2.41908948866,0.0169674,0.0465274210087,988,17.9234632244,100.902,155.265258157,97.3996,531.201817291,0.999407,518.396447407,2.4171,2.42042,1311.9464884,202.150121714,2.41694698952,215.573799994,-2.44042,670.336830528,131.782090796
989,2.42973710472,0.014564,0.0454158314832,989,10.4680129714,100.922,81.3840495053,97.4011,504.313173673,0.999235,423.90772139,2.42737,2.43114,945.717179614,227.2200439,2.42731586374,213.276092971,-2.44988,585.386096634,163.176793599
990,2.42095510247,0.0160983,0.0459654692265,990,10.934894187,100.988,114.804288322,97.3678,687.071104863,0.999374,460.005279515,2.41873,2.42242,1022.75174059,306.218915862,2.41893074909,235.167022963,-2.44291,750.339977248,276.592709893
991,2.42895241761,0.0160532,0.0448256991783,991,209.359145335,101.006,59.3739999619,97.3773,753.009387599,0.999498,622.21189032,2.42661,2.43016,995.727124615,494.80798889,2.42645617417,236.741070345,-2.45005,704.948871171,201.883160758
992,2.42672948484,0.0186051,0.0474314918108,992,5.69488569516,101.032,163.124841372,97.4901,974.802374262,0.999395,334.985185311,2.42394,2.42809,1173.03179357,221.674000519,2.42401569777,215.717454358,-2.44569,666.498934204,323.090459685
993,2.43197378005,0.0171927,0.046141958032,993,8.14743177242,101.08,126.04688829,97.4925,677.721536613,0.99936,483.926812778,2.42934,2.43299,1048.26799133,474.566015638,2.42941209655,223.540743583,-2.4519,712.77637382,244.44473801
994,2.42745454075,0.0159231,0.0452965843705,994,24.7546990544,101.111,116.023291945,97.521,1029.46877528,0.999569,568.66461356,2.42485,2.42867,1013.00378946,432.384279868,2.42507594752,246.780099856,-2.44778,865.121181722,323.808286157
995,2.43836539817,0.0155791,0.0450701090654,995,11.9908294888,101.14,154.638284985,97.6492,707.972807151,0.999482,236.930606919,2.43566,2.43949,865.412926462,377.408880687,2.43562009166,193.297545992,-2.45849,465.710013035,246.351323865
996,2.43130994923,0.015172,0.0451639069868,996,11.0166411061,101.181,204.668139722,97.6845,450.234067908,0.999315,222.140366871,2.42868,2.43216,718.437459772,229.079054038,2.42885971532,191.850060302,-2.4502,517.491954032,130.129130934
997,2.43571466878,0.0157514,0.0459657574362,997,70.1221416805,101.189,208.074582931,97.7255,757.148388482,0.999139,224.978147767,2.43333,2.43704,715.565318033,321.565631569,2.43324886449,196.842509876,-2.45552,524.796250075,194.952054491
998,2.43680302467,0.0147002,0.0452309329294,998,7.09276269145,101.249,878.024650706,97.7557,464.692267087,0.999467,9.91696124968,2.43428,2.43806,3198.4707063,92.3264328983,2.434240322,189.97990116,-2.45408,1080.90897539,127.646219396
999,2.43344673712,0.0172275,0.0486171332012,999,5.98757246467,101.276,0.56568719725,97.7425,457.103476681,1.0,6.48910100686,2.43019,2.43478,9.55965727141,19.9508978101,2.43022783832,7.03683210376,-2.44635,7.31341310275,63.4809911523
1000,2.42050775857,0.018567,0.0521086268441,1000,6.05814535244,101.318,690.842923993,97.7835,653.353837363,0.999319,775.533194951,2.418,2.42192,3089.38303049,29.7918845475,2.41781155486,242.776494373,-2.42781,1212.48950951,106.378255943
1001,2.43117016909,0.0191323,0.0546044204098,1001,314.009436367,101.332,671.113480274,97.8459,1491.68034709,0.999153,656.587276864,2.4281,2.43239,2981.75814392,778.820777977,2.42806925239,242.336241723,-2.4571,1460.87689941,445.199705079
1002,2.44385759222,0.0190754,0.0499831004898,1002,54.5174160809,101.374,653.256875697,97.9585,898.341582097,0.999391,252.188321427,2.44058,2.44482,2792.19188373,268.476658146,2.44074493191,222.903056176,-2.4666,1716.32756218,255.085866079
1003,2.45286546576,0.0151557,0.0475238350982,1003,141.004782284,101.395,651.225952412,97.987,1409.02813887,0.999395,397.410026722,2.45037,2.45371,3217.46864831,584.722297368,2.45031362675,233.976460317,-2.47569,1324.82126843,437.80879338
1004,2.45060489391,0.0171242,0.0482769925083,1004,48.3895476598,101.442,786.138998198,98.1031,928.410727435,0.999072,1072.98807923,2.44781,2.45187,3356.31343034,316.368094795,2.44780349773,253.638428318,-2.47259,2750.85027385,259.763464513
1005,2.45020004323,0.0159166,0.0477478108295,1005,52.4368697414,101.48,826.400212243,98.1077,474.214034405,0.999329,1047.90322519,2.44717,2.45143,3204.54286246,291.58061726,2.44743767398,244.380451897,-2.47283,1907.70270547,126.422722444
1006,2.4595327853,0.0155715,0.046627141768,1006,42.4479163077,101.51,599.44462067,98.0435,512.251785514,0.999152,811.336810575,2.45637,2.46095,3097.62140185,352.22272502,2.45646845237,231.551937855,-2.47999,1351.93290259,166.949371308
1007,2.46558157665,0.0177368,0.0474590216688,1007,36.7861417037,101.547,517.991479568,98.0336,981.406200825,0.999141,577.832666012,2.46297,2.4666,2620.01889908,412.433399385,2.46295001042,232.646953516,-2.48653,1160.90116278,319.639227561
1008,2.47180582953,0.0158785,0.0454637608908,1008,8.48539388499,101.554,803.989329439,98.0174,610.481230044,0.999218,793.058252544,2.46836,2.47265,3248.82921342,351.846633674,2.46856326473,237.326211443,-2.49094,1568.64874525,214.832060694
1009,2.46959545338,0.0132214,0.0446034803349,1009,63.6495739073,101.632,811.557144716,98.1,1123.46627762,0.999463,598.132926445,2.46581,2.47098,3271.62280436,485.597917324,2.46565976627,253.52570672,-2.4881,1773.8877858,343.194147743
1010,2.47093269246,0.0143934,0.0453625073011,1010,114.840757795,101.681,231.895180244,98.1399,783.434345439,0.99961,666.113148087,2.46757,2.47173,1691.62025075,308.225702789,2.46775608132,245.960911007,-2.48923,795.131679094,184.305992249
1011,2.4785586023,0.0172968,0.0475097120235,1011,13.6476592662,101.708,352.151927966,98.1672,703.677040561,0.999615,717.004295498,2.47492,2.47961,2235.67315582,278.862288512,2.4751330689,253.680981531,-2.49891,982.010528034,253.365057331
1012,2.48635642883,0.0173242,0.0470251381368,1012,61.7748435085,101.758,954.925141127,98.2265,666.071233297,0.999423,870.74967789,2.48292,2.48777,3139.31895794,438.226726274,2.48285792592,244.446894259,-2.50221,1881.90874995,193.14644356
1013,2.48033940313,0.016869,0.0470766693131,1013,132.083536952,101.809,819.45779123,98.2883,1407.5868519,0.999134,727.252230216,2.47664,2.48155,3103.94653264,460.619530308,2.47660290591,242.035999136,-2.49596,1464.6021315,446.745161016
1014,2.48426747934,0.0156681,0.0466227617095,1014,81.026582559,101.788,781.051749226,98.2702,949.347785745,0.999578,264.138999385,2.48128,2.48523,3015.65692383,360.670032532,2.48141037558,226.429050894,-2.50098,1658.03332722,258.236362435
1015,2.480148193,0.0158473,0.0461564661473,1015,14.5579116717,101.81,902.396602136,98.3154,875.308674386,0.99944,724.755162615,2.47668,2.48117,3343.81086093,353.402157015,2.47663957767,249.610986676,-2.4967,1619.0271388,294.625460113
1016,2.47894830211,0.0178388,0.0484023627265,1016,10.6452962417,101.863,434.100857451,98.3808,665.476769448,0.999246,13.0971681471,2.47554,2.4801,1798.02720736,257.547015904,2.47561033973,200.553473093,-2.49556,766.526387633,229.148707133
1017,2.47617056781,0.0184364,0.0487486852423,1017,14.9009097934,101.9,98.6219507556,98.4939,483.11119823,0.999475,556.149389452,2.47328,2.47709,862.601116896,242.093148779,2.47322340851,225.93057886,-2.49237,678.446976184,164.540652736
1018,2.48561725466,0.016001,0.0466486691707,1018,77.8252381999,101.912,198.481576848,98.5567,800.328044946,0.999283,612.102614006,2.48241,2.4865,1642.16185479,429.865433257,2.48253587114,235.767073182,-2.50101,851.080521367,239.201791488
1019,2.4818019485,0.0189091,0.0475856974652,1019,10.13592191,101.954,164.014219871,98.5879,558.489410557,0.999385,443.842095547,2.47901,2.48286,1231.89197447,346.989121491,2.4788764468,241.208646515,-2.49937,849.847612408,187.714471249
1020,2.47637392284,0.0152307,0.0444418382242,1020,158.623620495,101.955,732.01719073,98.6538,674.309712323,0.999131,997.047245208,2.47277,2.47723,3005.15832315,516.07020932,2.47290725852,240.787711037,-2.49069,2187.80747706,194.478444214
1021,2.47512739138,0.0146112,0.0452528045223,1021,15.8667484302,101.961,467.802708484,98.7293,666.162666736,0.999208,467.302093468,2.47187,2.47639,2105.54415614,385.486976607,2.47184099846,227.977963401,-2.49077,1107.80699707,237.949367265
1022,2.48128258299,0.0152295,0.0463539021832,1022,19.9698306842,102.025,767.637149441,98.6665,713.382972872,0.99933,1088.28767447,2.47778,2.48235,3310.32415287,417.950347611,2.4778297263,261.782974591,-2.49747,2001.48341523,217.072910829
1023,2.47679296475,0.0174417,0.0468554765387,1023,98.1335508922,102.063,190.903221291,98.6654,855.212342799,0.999409,760.799585896,2.47295,2.47803,1634.09814446,427.328907403,2.47278646682,250.501121606,-2.49192,1023.67680322,307.751263683
1024,2.47945885486,0.0161616,0.0468599938897,1024,7.49532696882,102.098,295.428377386,98.6509,736.742214457,0.999469,13.2316351608,2.47644,2.48056,1011.57993826,122.218466963,2.47644932883,165.607549087,-2.49413,442.876015737,220.859650215
1025,2.47264165308,0.0151672,0.0461274891405,1025,8.73282895364,102.146,420.446320474,98.7272,911.399873509,0.999245,784.784476531,2.47003,2.47354,2539.40215782,280.527637488,2.47013897607,252.739807017,-2.49036,1261.63113692,276.405306987
1026,2.47109126897,0.0159986,0.0464169098531,1026,50.5402541763,102.19,470.19542627,98.7662,329.816031663,0.999148,156.688889618,2.46814,2.47204,2145.64491897,176.592096249,2.46803359099,196.180760823,-2.48741,717.046358097,93.478420858
1027,2.47536198139,0.0169455,0.0466781876255,1027,46.2028228597,102.252,194.464303746,98.8021,556.517586185,0.999297,148.111929159,2.47255,2.47642,1338.28245054,282.075484321,2.47244264732,115.483808172,-2.49071,211.142019224,210.78703364
1028,2.46811126457,0.0156362,0.0457970426462,1028,55.0770840978,102.238,261.161413941,98.78,725.567462375,0.999514,152.711256065,2.46479,2.4692,1766.90395059,273.027149985,2.46467794863,117.446778173,-2.48444,231.890127178,229.969099549
1029,2.47938904441,0.0170623,0.0474950926794,1029,17.8325513606,102.286,569.419030133,98.9047,700.827102752,0.998987,540.133291093,2.47612,2.48055,2617.03195119,217.834892815,2.47615785012,250.051703836,-2.49707,1514.16622277,201.098173407
1030,2.472816514,0.0152237,0.045656797161,1030,61.9703474274,102.331,52.8281706609,98.9789,534.57961609,0.999259,144.248979104,2.46961,2.47378,330.421223491,293.379764727,2.46975925574,150.157567641,-2.48951,286.758421702,172.17548277
1031,2.4714604013,0.0151265,0.0456215883447,1031,146.031880923,102.4,391.615913801,98.9753,866.214096971,0.999365,164.373292865,2.46833,2.47269,1925.58758868,410.816445706,2.46813377602,131.20582867,-2.48596,325.56494688,253.060093779
1032,2.46804711777,0.0184697,0.0475705162806,1032,22.5977920222,102.449,221.188638637,99.0837,670.405174641,0.999431,152.162461332,2.46549,2.46949,1445.18902522,265.553887747,2.46524893327,116.802807496,-2.48284,221.043555622,176.223715742
1033,2.46858883314,0.0172048,0.0464484579866,1033,27.4638867437,102.484,170.174946022,99.1408,671.728711451,0.999467,571.233077773,2.46543,2.46937,1197.96309937,381.290243875,2.46560004022,232.286782685,-2.48423,838.59353069,251.939159319
1034,2.4566388015,0.0173904,0.0462143083747,1034,86.1000707933,102.553,245.55702395,99.1012,577.901872593,0.999157,650.57445715,2.45412,2.45775,1718.38097914,351.765927907,2.45413964299,233.543395588,-2.47382,974.098023852,168.434543091
1035,2.45323904901,0.0164466,0.0457861819388,1035,6.47146132563,102.597,0.694227844276,99.1891,640.026977494,0.999987,7.31136964217,2.45077,2.45497,9.46760531436,33.9808030145,2.45062476193,7.66908339747,-2.46198,8.01383611445,100.411806204
1036,2.46173568219,0.0195551,0.0472773308215,1036,7.52957468939,102.648,122.638380578,99.2372,684.713815271,0.999255,581.552973956,2.45963,2.46303,1182.305496,210.57548769,2.45950436339,220.647531068,-2.47789,668.184763892,216.09843042
1037,2.4503697888,0.0188252,0.0474327996034,1037,334.693847818,102.693,738.990234023,99.2094,764.04552543,0.999196,457.519237938,2.44773,2.45137,3007.60634157,450.016095793,2.44775341272,219.228454768,-2.46223,1275.4291458,147.235119332
1038,2.4547435281,0.0143603,0.0438708048098,1038,20.1305820306,102.736,833.710332241,99.3072,832.643450722,0.99918,716.748697542,2.45175,2.45561,3078.78350987,449.537345539,2.451782514,223.015806573,-2.46745,1455.68035354,334.925361169
1039,2.45150761541,0.0172286,0.0465680003862,1039,99.62162842,102.798,110.554844012,99.229,825.302094655,0.999525,701.951322919,2.4491,2.45244,1062.43921013,368.463868385,2.44906018766,247.175865217,-2.46617,808.768415713,250.89270224
1040,2.45120972437,0.014866,0.0435199900852,1040,18.8071125715,102.811,444.787043524,99.2636,932.062060535,0.998966,477.496591456,2.44921,2.45254,2765.04707384,408.162149633,2.44926446236,212.700838062,-2.4675,926.870018688,349.74515087
1041,2.43880421776,0.0181639,0.0477455751099,1041,266.148073479,102.84,352.171328992,99.2907,779.40844209,0.999227,166.363580176,2.43608,2.44029,1557.99804814,491.884090953,2.43597821614,163.458102046,-2.45488,502.695109272,218.745280554
1042,2.43738562353,0.0146422,0.0444013557958,1042,5.68021108994,102.88,420.119920216,99.3778,983.763809248,0.999208,140.737916776,2.4344,2.43871,2631.40133442,341.873672445,2.43427005257,130.627286531,-2.4527,335.497054047,293.83714986
1043,2.44019044035,0.0142571,0.0426862600002,1043,16.2949799962,102.914,46.1459556087,99.4217,530.148715031,0.99942,134.06590994,2.43823,2.44137,677.679110003,250.858995596,2.43813252154,98.7215954492,-2.45729,147.64693622,162.01346986
1044,2.44272289983,0.0153393,0.0439326326795,1044,156.006587186,102.884,0.846568525409,99.4769,843.748021299,0.999868,9.06133521521,2.44021,2.44348,11.5328766363,602.324315263,2.44018717277,9.63772950608,-2.45646,10.1606446738,259.055433902
1045,2.43207485879,0.0152335,0.0442040176669,1045,8.83356647018,102.878,401.112072365,99.528,753.324480726,0.999305,152.133960329,2.42947,2.43323,1436.98038291,168.306309605,2.42932093725,155.019210843,-2.44617,480.493845118,215.356051679
1046,2.43657619443,0.0167566,0.045047763947,1046,50.4936844105,102.921,7.08304867311,99.5692,911.400148657,0.999108,113.079918791,2.43441,2.43767,143.207604255,275.897616118,2.43439921976,91.5963098988,-2.45361,131.472751276,242.72203569
1047,2.43752289221,0.0159131,0.0442763376002,1047,10.7807429599,102.952,43.1400553232,99.6729,476.30960378,0.998354,99.2310435706,2.43507,2.43857,263.149205754,255.095876623,2.434916448,92.2617847189,-2.45281,137.633965378,143.021757452
1048,2.42671535545,0.0175674,0.0472338971791,1048,10.3954427981,103.031,318.51715076,99.8372,214.413326788,0.999208,183.733351563,2.42429,2.42789,1674.38848744,120.254596207,2.42444058295,148.350804779,-2.43971,384.893189322,63.9548321556
1049,2.43129847422,0.0154221,0.0439283059071,1049,37.8122951982,103.049,3.42477433008,99.9049,447.12095662,0.999417,198.500602458,2.42861,2.43257,219.869219761,222.965671847,2.42862979511,126.593956986,-2.44058,208.083295895,97.2706305626
1050,2.4261851312,0.0169585,0.0471118899666,1050,199.765443561,103.086,5.19003080026,99.8777,263.518239906,0.999377,220.173363671,2.4239,2.42767,258.328650786,223.951387643,2.42378105559,136.19503413,-2.43774,231.902239593,18.8163831267
1051,2.42100573823,0.0181756,0.0487100084911,1051,11.6699353268,103.12,6.47608015903,99.899,259.396978709,0.999429,211.325744459,2.41912,2.42206,237.847426735,145.335762953,2.4191718663,133.090234725,-2.43243,225.386223656,99.6117830751
1052,2.41511698608,0.0180049,0.0509870854389,1052,69.4328125655,103.131,56.1842443875,99.8692,499.768510653,0.999178,208.378851324,2.41228,2.41584,783.737687602,320.259757765,2.41242181667,131.267573992,-2.42629,224.124165657,141.321396229
1053,2.42357888183,0.0175579,0.0498178349668,1053,114.044683468,103.136,202.623466223,100.007,1337.02968216,0.999352,773.244236255,2.42179,2.42484,1405.88828174,761.04754187,2.4215901152,241.709421825,-2.43945,975.433785887,501.800779565
1054,2.41876767541,0.0151184,0.0476381633653,1054,114.0308228,103.182,41.9090831411,100.046,789.998302825,0.999558,644.82675439,2.41704,2.41979,870.714255282,497.999316295,2.41703006276,235.269199092,-2.42988,718.082626767,225.14781394
1055,2.4123690777,0.0198386,0.0517582924611,1055,92.0163122727,103.209,128.930110277,100.04,673.024444577,0.999439,728.941300501,2.4104,2.41341,1189.19319386,399.558762271,2.41015839694,237.443647167,-2.42584,906.428538384,179.943974284
1056,2.41289856678,0.016019,0.0480124885162,1056,116.669788056,103.222,72.7403796146,100.044,682.073491237,0.999658,700.308824302,2.41055,2.41404,1098.29802012,452.15553221,2.41045270846,235.690494668,-2.43008,785.050525693,203.450165575
1057,2.40579077626,0.0160213,0.0465637462517,1057,12.3780852002,103.31,347.104148424,100.037,618.045182998,0.999459,956.547783503,2.40382,2.407,2084.14537244,332.797794711,2.40367550103,249.239657248,-2.42171,1228.2990329,163.240429135
1058,2.41532458474,0.0148631,0.0446201824078,1058,67.2264967874,103.319,39.7565342053,100.13,711.816013003,0.999283,706.762983349,2.41341,2.41675,934.820185371,313.252462326,2.41335909995,236.946696973,-2.43277,749.575171038,194.4857283
1059,2.41656984058,0.01608,0.0449019239703,1059,109.8392399,103.34,49.4579951191,100.144,750.15570619,0.999529,698.523448635,2.41409,2.41753,1034.24585573,422.446504348,2.41411103883,237.276687511,-2.43472,728.696344432,219.737856262
1060,2.41917823033,0.0159406,0.0446639060919,1060,182.141529558,103.373,21.0473549364,100.21,587.01686741,0.999427,643.524353959,2.41716,2.42027,767.169392033,428.610336873,2.41721585277,237.801146981,-2.43629,694.634804209,117.41517337
1061,2.41270519951,0.0170429,0.0451743208587,1061,33.2064338928,103.456,416.435951937,100.244,642.318966129,0.999505,790.021951783,2.41009,2.41357,2303.78487216,431.460684579,2.41018259193,240.861822532,-2.43141,1058.70000373,247.718452542
1062,2.41854903589,0.0154387,0.0439623754963,1062,70.8059885244,103.492,38.2010751341,100.227,620.681067063,0.999296,498.360564516,2.41669,2.41965,732.789817535,296.475320755,2.41668229898,238.827142265,-2.43782,682.392657508,198.988873841
1063,2.42601697757,0.0142651,0.0423686416284,1063,12.8864072252,103.538,1028.26706361,100.338,661.940541421,0.999359,576.669924055,2.42414,2.42709,3671.46522466,326.569547724,2.42417237145,260.189776619,-2.44354,2008.5419709,225.35891871
1064,2.42815511046,0.0128513,0.0420726744561,1064,248.187204875,103.594,938.229773204,100.292,826.0988188,0.999338,314.494794873,2.42599,2.42908,3542.0543952,502.424097235,2.42608992879,247.391210255,-2.44612,2036.65821374,191.477425321
1065,2.43101387734,0.0147884,0.044070472421,1065,5.94559079217,103.643,116.629992984,100.322,724.685730247,0.99905,632.013959633,2.42889,2.43212,1040.59846093,527.639684711,2.42893103582,241.659500966,-2.44973,761.627568746,264.24971542
1066,2.42900009438,0.0155971,0.043419151696,1066,34.7261513811,103.703,152.949204236,100.331,1260.11468691,0.999584,276.453746714,2.42652,2.43011,1348.04391712,452.509221175,2.42652906426,233.416519246,-2.44649,702.77488397,392.076299922
1067,2.42894256168,0.0123765,0.041945259606,1067,140.506299171,103.735,271.250671485,100.369,560.317795266,0.999335,272.447607599,2.42661,2.42993,1448.16300596,337.785385376,2.42664430768,241.906368078,-2.44693,833.911210071,136.24926559
1068,2.4293554908,0.0145301,0.0437908696977,1068,11.1626544751,103.785,189.528961663,100.372,631.540771048,0.998933,102.043945137,2.42732,2.43044,964.011599353,263.83654769,2.42733537698,117.97238187,-2.4468,224.379431443,188.807439016
1069,2.43000034925,0.0180359,0.046488080421,1069,42.9221782696,103.843,385.847158119,100.387,397.36241177,0.999029,105.332063314,2.42768,2.43104,1827.85724023,139.093622235,2.42774544472,204.588970328,-2.44622,671.30724952,92.4013813769
1070,2.43596694518,0.0161445,0.0440992143842,1070,87.7891433507,103.89,348.16529904,100.423,501.237850943,0.999264,107.968331434,2.43384,2.43709,2284.87470016,237.935327856,2.43384730585,212.904398336,-2.45083,718.723039105,142.864589393
1071,2.42804727455,0.016256,0.0454069905981,1071,107.056565548,103.885,5.97892570263,100.41,470.470012688,0.999126,201.317149902,2.42531,2.42906,226.835344257,261.664919241,2.42551479682,127.589916868,-2.43997,212.509179308,118.294083264
1072,2.42432632063,0.0159115,0.0464550662138,1072,130.834361552,103.938,1003.17091387,100.48,477.348660689,0.998955,225.64070537,2.42183,2.42576,3019.00946941,260.088484385,2.42189526932,221.065705128,-2.43751,1667.55144752,115.172664507
1073,2.42981592089,0.0133995,0.0441061029008,1073,77.6170658893,103.984,498.211618902,100.509,444.802721959,0.999114,710.959113847,2.42755,2.43056,2689.55773861,243.403887617,2.42767896596,235.921266367,-2.44572,1227.50449219,121.402265757
1074,2.43374021913,0.0149814,0.0446716180676,1074,61.1850691698,104.054,905.517346084,100.553,682.760561998,0.998939,711.645813526,2.43067,2.43466,2849.64063884,294.172477414,2.43066267354,221.346108151,-2.44903,1527.26271754,178.39577026
1075,2.42828861706,0.0153513,0.0439878225463,1075,230.865912188,104.122,725.339059912,100.607,799.813387608,0.999153,675.331628422,2.42543,2.42913,2788.51621541,487.288548758,2.42556213752,221.937327511,-2.44332,1497.3311881,227.547337377
1076,2.42696506859,0.0125009,0.0422370690332,1076,103.293592628,104.181,138.073500909,100.586,461.782085371,0.999404,662.173290124,2.4248,2.42808,1386.2615229,285.188411987,2.42474722115,225.612832032,-2.44254,824.416571312,123.919522645
1077,2.43640700745,0.0131809,0.0418067805341,1077,70.3930984924,104.184,35.8609185509,100.599,825.833167558,0.999264,306.315081552,2.43327,2.43756,463.634986925,335.603574226,2.43336138233,167.582548216,-2.44842,348.771142978,232.056092423
1078,2.43095297387,0.01568,0.0436126120086,1078,23.7893004416,104.211,169.015747143,100.611,632.552143344,0.999272,462.045581579,2.42805,2.43197,1159.85181094,362.038999564,2.42801850928,221.070014803,-2.44424,775.989143661,208.346472312
1079,2.43012666897,0.0165772,0.0441724921364,1079,45.0984055514,104.247,122.482218956,100.677,754.033892771,0.998989,175.484421844,2.42759,2.43138,674.336866029,380.478511474,2.42766789292,191.561341913,-2.44349,477.87334066,245.662292949
1080,2.42815976201,0.0139269,0.0416064965019,1080,100.498463695,104.269,107.988541785,100.734,394.737698889,0.999059,171.564014778,2.42575,2.42922,641.961245437,263.149659545,2.42569357002,149.241306876,-2.43944,298.521780707,82.2865601536
1081,2.4246042097,0.0153339,0.0437094830387,1081,14.3055317715,104.282,8.72653516047,100.776,602.537856884,0.997571,70.494045192,2.42263,2.42544,112.501659675,176.480458112,2.42280218497,68.1336903099,-2.4341,88.5238340609,143.057303091
1082,2.41293320867,0.0158151,0.0456617920014,1082,46.8396043398,104.27,7.36256082145,100.859,398.839038907,0.999138,187.591127669,2.41089,2.41425,226.061866363,161.456168166,2.41083956947,124.563634,-2.41816,206.087619007,112.073093384
1083,2.40743038418,0.0190351,0.0467529801181,1083,59.1309352613,104.317,415.986151699,100.803,499.723241419,0.999457,189.860202944,2.40506,2.4085,1693.34407131,248.333193282,2.40485410528,188.61518446,-2.41747,649.229615079,112.430904845
1084,2.40663737068,0.0175275,0.045651136621,1084,60.9063328424,104.397,72.9810365241,100.871,669.10850167,0.998763,136.236531979,2.40384,2.40736,920.012634551,284.370924132,2.40395671737,99.0731210338,-2.42115,151.960686982,217.233807212
1085,2.40603134067,0.017315,0.0446364638848,1085,11.0641163154,104.417,477.392270541,100.873,536.01162311,0.999193,11.7171824469,2.40315,2.40676,1897.88153772,122.146542582,2.4032754691,101.066104313,-2.42088,379.285809726,139.382404994
1086,2.40950380461,0.0149227,0.0427938623093,1086,7.74526705422,104.444,146.5932426,100.884,524.081390598,0.999035,125.500364733,2.4074,2.41044,854.949652941,43.1709918237,2.40746833613,125.5902449,-2.42055,243.099133523,101.257836284
1087,2.40184459054,0.0167306,0.0458475592881,1087,12.8512508992,104.44,12.6800085855,100.908,572.108852382,0.998899,131.681578229,2.39882,2.40291,284.808209021,138.177607485,2.39902567894,99.2854123835,-2.41523,147.90275199,148.571345891
1088,2.40199995484,0.0158508,0.0453751161056,1088,11.9003301879,104.453,235.271634692,100.873,275.693487828,0.999329,145.905523234,2.39968,2.40314,1160.90399044,92.5180043857,2.39957190667,177.621194916,-2.41049,489.853166812,79.2855984624
1089,2.39696443126,0.0179874,0.0475562644012,1089,16.0572158526,104.506,18.3794151857,100.952,459.456552242,0.999379,306.555778772,2.39433,2.39779,389.238274293,220.197891484,2.39459026338,161.852621469,-2.40611,328.710431879,123.892402313
1090,2.40281621725,0.0169864,0.0465294156724,1090,8.28573254624,104.574,53.6434630859,100.981,554.107243916,0.999289,276.85078271,2.40022,2.4034,644.650150811,377.95316635,2.40025779029,153.877457404,-2.41889,305.396703514,184.680522826
1091,2.40038451537,0.0157763,0.0440319232373,1091,9.54033120892,104.619,35.9777170687,100.971,595.627332275,0.99992,9.37745562188,2.39809,2.40158,362.166250044,121.240899648,2.39815437156,13.3407052688,-2.41384,16.2882006657,183.282854621
1092,2.39936759376,0.0146881,0.0427708164345,1092,9.37138198654,104.615,109.846611889,101.047,318.368921434,0.999625,9.59424493038,2.39699,2.40022,584.25003907,38.9363968581,2.39697642952,25.4889268705,-2.40983,44.7394342884,75.7591351158
1093,2.3928986498,0.0184836,0.0462500230959,1093,8.50454274114,104.662,0.809546603268,101.142,577.999789047,0.999914,7.41473706283,2.39154,2.3939,11.2043331076,51.9469987234,2.39123925132,8.84419580705,-2.40403,9.28266638906,130.016702086
1094,2.38345933524,0.0202199,0.0495134213804,1094,7.50466172325,104.723,147.918795211,101.199,588.637557684,0.999378,14.8185264973,2.38124,2.38494,571.314930147,39.6582658096,2.38122146143,123.554896107,-2.38545,249.669191348,109.022803039
1095,2.37882227648,0.0161463,0.0463078206163,1095,23.139395431,104.705,21.2964496809,101.338,451.329306016,0.999249,312.179292493,2.37614,2.3795,410.59074044,242.9553817,2.37622034229,170.67274789,-2.39225,359.17771876,175.666878831
1096,2.38476071492,0.0146442,0.0439463951386,1096,335.314602891,104.687,27.7105115203,101.365,598.219966736,0.999335,286.945408871,2.38246,2.38568,491.266115593,450.160827663,2.38235149399,161.757809109,-2.39774,329.49973683,108.091456959
