MinEsReturn,Iteration,StdEsReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,AverageQLoss,MaxReturn,AveragePolicySurr,AverageReturn,MaxEsReturn,AverageY,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdReturn,PolicyRegParamNorm,AverageAction,MinReturn,AverageAbsQYDiff,AverageQ
3244.21584953,2131,0.0,46.415657957,46.415,3244.21584953,2.38608,6235.63088786,-46.5986,5867.87262242,3244.21584953,46.4154241874,2131,169.945,441.088938299,247.05031019,174.068,0.998022,5442.03641841,0.363492561064,46.4148
834.112319109,2132,0.0,46.2458744567,46.244,834.112319109,2.28933,5628.6495183,-46.436,3941.837375,834.112319109,46.2450103039,2132,169.987,364.122905125,2189.19268315,174.078,0.998143,17.3899269731,0.36488239807,46.2434
1410.62115287,2133,0.0,46.3592393258,46.359,1410.62115287,2.52011,6190.83288737,-46.546,5886.46054559,1410.62115287,46.3586352869,2133,170.023,430.15845246,179.778224237,174.182,0.998151,5478.76675256,0.362748888284,46.3583
3729.05946384,2134,0.0,46.3752476245,46.3741,3729.05946384,2.30311,5675.25520073,-46.5662,5505.96675002,3729.05946384,46.3744842107,2134,170.07,419.084176934,114.864588878,174.188,0.997525,5333.39004618,0.362881125377,46.3733
3728.45152282,2135,0.0,46.2647594304,46.2637,3728.45152282,2.71229,5183.58422398,-46.4551,5021.44225506,3728.45152282,46.2640168428,2135,170.126,385.613315882,110.620587618,174.174,0.996924,4791.71319529,0.369397604143,46.263
3504.79507415,2136,0.0,46.4101985744,46.4119,3504.79507415,2.07979,5626.57963525,-46.6111,5539.01992178,3504.79507415,46.4094828051,2136,170.184,412.518753538,73.2862434617,174.248,0.997618,5369.65662033,0.343451467327,46.411
3735.28605377,2137,0.0,46.3876714619,46.3847,3735.28605377,1.75019,6001.65849791,-46.583,5788.87226873,3735.28605377,46.3872042018,2137,170.254,429.614386172,139.717810344,174.288,0.998198,5539.40244696,0.335027539168,46.3841
3661.39531216,2138,0.0,46.4488830009,46.4484,3661.39531216,2.1487,5848.28412264,-46.6401,5616.03400403,3661.39531216,46.4484589164,2138,170.304,411.878610987,108.535716282,174.384,0.997651,5490.59138274,0.355902144211,46.4478
3533.14975071,2139,0.0,46.442981797,46.4431,3533.14975071,2.21674,5812.37514455,-46.6374,4820.34467587,3533.14975071,46.4423027874,2139,170.357,409.275821275,1015.74051926,174.463,0.99787,2020.74259283,0.351407619222,46.4419
1076.94782688,2140,0.0,46.4214806377,46.4207,1076.94782688,2.44065,5906.69198667,-46.6261,5737.34378544,1076.94782688,46.420852992,2140,170.435,427.573436243,92.6771605825,174.549,0.997476,5588.17803425,0.380638229882,46.42
3387.36076936,2141,0.0,46.4741607354,46.4728,3387.36076936,2.09193,5374.74768738,-46.6604,4653.23401482,3387.36076936,46.4735708192,2141,170.483,384.4014682,1539.47617978,174.556,0.997268,44.6083528523,0.351786224325,46.4723
3647.02361572,2142,0.0,46.5035247776,46.5023,3647.02361572,2.02154,5419.45673277,-46.7115,5328.46263315,3647.02361572,46.5032597215,2142,170.595,404.343633664,88.6381630729,174.6,0.997753,5163.01446652,0.346780823429,46.5019
3807.38900238,2143,0.0,46.5084115084,46.5075,3807.38900238,2.92356,5519.51562844,-46.7036,5236.19528957,3807.38900238,46.5081947463,2143,170.626,383.624192012,130.688573675,174.653,0.997569,5049.56291602,0.382736791793,46.5071
3573.55999049,2144,0.0,46.4871002056,46.4866,3573.55999049,2.72581,5790.79444853,-46.6681,5390.12524905,3573.55999049,46.4855251235,2144,170.691,431.674059439,785.662317149,174.782,0.998409,3057.04008536,0.374697223953,46.4851
3548.73550629,2145,0.0,46.4962708199,46.4956,3548.73550629,2.31544,5586.08786456,-46.6888,4817.04737848,3548.73550629,46.4952196186,2145,170.724,395.633673264,1255.18413503,174.786,0.998466,1570.76035295,0.355087474561,46.4944
3852.98257157,2146,0.0,46.5864782236,46.5855,3852.98257157,2.16739,5109.42660774,-46.7825,4793.66067598,3852.98257157,46.5856232485,2146,170.796,356.801434504,124.545235438,174.774,0.997922,4652.05205194,0.352016293055,46.5845
3167.48759347,2147,0.0,46.4507903071,46.45,3167.48759347,2.27574,5283.27274365,-46.6573,3825.57624728,3167.48759347,46.4500735663,2147,170.834,386.203709897,1945.64368618,174.814,0.997915,391.950188196,0.354280017223,46.4495
3556.47718215,2148,0.0,46.5964263985,46.5956,3556.47718215,2.3275,4074.29655974,-46.7797,1402.81990214,3556.47718215,46.5955196457,2148,170.854,304.80260829,1333.00561089,174.978,0.998635,-396.257474699,0.359151019967,46.594
2660.05231585,2149,0.0,46.5503397014,46.5504,2660.05231585,2.5821,5051.84525875,-46.7039,4943.65974351,2660.05231585,46.5498947983,2149,170.881,386.12339003,61.4380049444,174.985,0.9979,4831.34206946,0.364372747189,46.55
3619.94059362,2150,0.0,46.4473794211,46.4455,3619.94059362,2.57669,5852.65073755,-46.6299,4389.44362859,3619.94059362,46.4471000651,2150,170.992,410.130046659,1924.89297392,175.07,0.998274,292.539949176,0.357673615799,46.4451
3285.82366156,2151,0.0,46.5742093876,46.5743,3285.82366156,2.83434,5305.35484345,-46.7639,2552.47414791,3285.82366156,46.5739461817,2151,171.033,409.461299235,1594.78886887,175.123,0.998489,483.375513366,0.372344610055,46.5739
3842.12063935,2152,0.0,46.6086185034,46.6066,3842.12063935,2.47497,5618.93503385,-46.8128,5444.31849073,3842.12063935,46.6076808633,2152,171.079,417.313346103,80.9509293476,175.138,0.997856,5339.89803364,0.364746725298,46.6056
3798.15077662,2153,0.0,46.4650695544,46.4644,3798.15077662,2.62806,6050.71134386,-46.6534,5882.76849823,3798.15077662,46.4644674638,2153,171.125,438.689243034,76.0672769568,175.106,0.998396,5791.27757109,0.357189682498,46.4637
3902.30933669,2154,0.0,46.5312606587,46.5298,3902.30933669,2.67323,6002.69375569,-46.7137,5288.65001168,3902.30933669,46.5306336634,2154,171.141,446.474375255,1225.57350639,175.186,0.997533,2618.75848983,0.368750949166,46.5288
3705.60737005,2155,0.0,46.5701003898,46.5691,3705.60737005,3.2447,5559.259023,-46.7521,5380.91646443,3705.60737005,46.5689749794,2155,171.211,413.267574484,92.3881809033,175.212,0.998219,5252.40670715,0.384264857823,46.5679
3275.0464823,2156,0.0,46.5698127867,46.5691,3275.0464823,2.62884,5924.7669118,-46.749,5354.32971449,3275.0464823,46.5693741024,2156,171.293,418.449777291,1244.89248402,175.206,0.998037,1625.19049283,0.363087906991,46.5687
3484.89378589,2157,0.0,46.5706239518,46.5695,3484.89378589,2.14933,6384.34856971,-46.7435,5077.42433184,3484.89378589,46.5693548371,2157,171.352,420.355705282,2130.44066736,175.24,0.998139,-233.141720351,0.343288296118,46.5681
3707.10066602,2158,0.0,46.5486901513,46.5472,3707.10066602,3.1924,5623.9331078,-46.7053,5504.62744591,3707.10066602,46.5477551925,2158,171.407,421.222445183,89.5827604108,175.312,0.998231,5349.29165819,0.380508389582,46.5458
3406.77508365,2159,0.0,46.5756006478,46.5765,3406.77508365,2.86843,5884.76573926,-46.7488,4014.12340732,3406.77508365,46.5745737797,2159,171.426,354.118553287,2264.59619121,175.337,0.998004,-534.506994883,0.366443677449,46.5755
3532.07888473,2160,0.0,46.4855971362,46.4837,3532.07888473,2.21003,6263.43951631,-46.6689,5992.99322445,3532.07888473,46.484697151,2160,171.49,444.670105658,303.015179975,175.407,0.997723,5172.04215124,0.340806513312,46.4828
3256.3165185,2161,0.0,46.4465548507,46.4469,3256.3165185,2.38676,6544.27024679,-46.6388,5103.75127402,3256.3165185,46.4457449934,2161,171.545,441.335045106,1645.83651832,175.422,0.997887,1333.47747898,0.357640302851,46.4461
3146.57670974,2162,0.0,46.5493467773,46.5468,3146.57670974,2.41059,6211.24720888,-46.729,5993.4151784,3146.57670974,46.5487064942,2162,171.556,440.251546522,131.925535828,175.434,0.997618,5686.80822732,0.36002091454,46.5461
2922.37866753,2163,0.0,46.5294143489,46.5289,2922.37866753,2.31552,6062.00029137,-46.7218,5794.67323341,2922.37866753,46.529006027,2163,171.601,448.889230921,218.036009764,175.471,0.997589,5323.7176571,0.347074808904,46.5286
3461.24182869,2164,0.0,46.4590671781,46.4585,3461.24182869,2.7619,6327.8995296,-46.6503,5605.88247931,3461.24182869,46.4587012852,2164,171.651,441.078541899,1458.90366925,175.561,0.998011,1249.58802003,0.364943008351,46.4578
3449.02473159,2165,0.0,46.5964463902,46.5978,3449.02473159,2.44245,6421.05606309,-46.7741,5588.42965769,3449.02473159,46.596228667,2165,171.713,435.557868866,1883.59265121,175.648,0.998248,-47.1837635568,0.349514785784,46.5974
3620.05409366,2166,0.0,46.6036916563,46.6,3620.05409366,2.23879,6095.60298414,-46.7785,5622.89950971,3620.05409366,46.6030205896,2166,171.776,442.259116143,970.557884455,175.664,0.998293,2734.73359016,0.353914962445,46.5994
3402.04259736,2167,0.0,46.42669543,46.4256,3402.04259736,2.51313,6229.36354843,-46.6035,5258.42608659,3402.04259736,46.4260174911,2167,171.844,435.906769794,1732.49624197,175.742,0.998347,244.477083888,0.354219461685,46.4248
3467.14409897,2168,0.0,46.5793005209,46.5794,3467.14409897,2.49443,5260.39880699,-46.7461,5065.63424458,3467.14409897,46.5786707647,2168,171.902,383.150816196,96.864119809,175.689,0.997652,4956.85574366,0.359648635665,46.5788
3735.25177496,2169,0.0,46.5683726901,46.5682,3735.25177496,2.35161,5464.88044326,-46.7162,4929.90921576,3735.25177496,46.5671312527,2169,171.918,407.987521255,997.804817245,175.747,0.997289,1956.15121679,0.345398257116,46.567
3207.72858939,2170,0.0,46.5817810789,46.5824,3207.72858939,2.37212,5615.30608243,-46.7554,5352.51919396,3207.72858939,46.5811940955,2170,171.958,401.056764546,110.123058085,175.771,0.998297,5195.27140649,0.349499128644,46.5816
3498.50033189,2171,0.0,46.6201404748,46.6172,3498.50033189,1.83867,5619.31437189,-46.7988,5458.26293741,3498.50033189,46.6194581635,2171,172.009,403.751589087,96.1746481157,175.805,0.997333,5285.31097738,0.330571050394,46.6165
3566.22067233,2172,0.0,46.6395540722,46.6389,3566.22067233,2.64323,6040.38075842,-46.8301,5032.31708801,3566.22067233,46.6392038022,2172,172.083,441.479847732,1637.72981772,175.81,0.998019,1386.62100856,0.360149393615,46.6384
3504.87348307,2173,0.0,46.4525145183,46.453,3504.87348307,2.1408,5657.47876401,-46.6341,5551.25480367,3504.87348307,46.4516242693,2173,172.089,422.321955888,72.4076192055,175.858,0.998068,5395.54342212,0.338730419341,46.452
591.861653415,2174,0.0,46.4806957366,46.4804,591.861653415,2.13213,5761.11190161,-46.6604,5433.02610421,591.861653415,46.4802768899,2174,172.146,407.516845877,251.613552277,175.912,0.997999,4923.72738162,0.336958076981,46.4799
3498.85798677,2175,0.0,46.4014411953,46.401,3498.85798677,2.43757,5518.83414886,-46.5791,5374.8137357,3498.85798677,46.4008261994,2175,172.186,423.024669912,77.5298526346,176.002,0.998037,5243.35654358,0.352561520192,46.4003
3592.84645973,2176,0.0,46.5026162925,46.5025,3592.84645973,2.4216,5361.49018754,-46.6765,3375.57672133,3592.84645973,46.5023639081,2176,172.218,370.750683519,1956.58092518,176.137,0.998671,411.211229677,0.349735803039,46.5021
3514.77748442,2177,0.0,46.3850833493,46.3837,3514.77748442,2.21756,6143.09019006,-46.5444,5688.20654221,3514.77748442,46.3849325539,2177,172.239,426.404958443,286.774968919,176.226,0.99738,4984.92164962,0.336033796094,46.3836
3575.52960904,2178,0.0,46.4826294573,46.4816,3575.52960904,2.03499,5519.49699073,-46.6424,5382.58198017,3575.52960904,46.4822373015,2178,172.276,396.71528224,78.128430433,176.224,0.997756,5275.13674457,0.324990244395,46.4813
3524.04062856,2179,0.0,46.4981565762,46.4971,3524.04062856,2.10307,6098.33798663,-46.6661,5594.30869419,3524.04062856,46.4976776233,2179,172.337,436.680860722,975.004498008,176.34,0.997936,2699.25484244,0.334995129651,46.4965
3544.03268906,2180,0.0,46.6059623782,46.605,3544.03268906,1.97913,6089.17451535,-46.7914,5938.20886407,3544.03268906,46.6056748336,2180,172.378,416.395441633,97.5334510315,176.38,0.998058,5780.67559472,0.328360536868,46.6048
3232.57591415,2181,0.0,46.5639339628,46.5633,3232.57591415,1.45162,5582.68530373,-46.7447,5379.25876293,3232.57591415,46.5636245752,2181,172.415,413.72970839,116.767328562,176.432,0.997426,5183.41460722,0.306793443973,46.563
3528.68630275,2182,0.0,46.4891127386,46.4888,3528.68630275,2.82063,6165.94314692,-46.6903,4273.5256552,3528.68630275,46.4889709496,2182,172.459,398.251648075,2061.92101725,176.468,0.997967,-298.801583627,0.375853918098,46.4883
3473.88232544,2183,0.0,46.4930349388,46.4926,3473.88232544,2.33865,6441.45294418,-46.6745,6279.55938972,3473.88232544,46.4927370084,2183,172.53,468.447536865,108.902503849,176.56,0.997864,6049.29602893,0.353799411605,46.492
3251.67870317,2184,0.0,46.6519310823,46.6508,3251.67870317,2.20771,6336.73126492,-46.8297,5509.07565593,3251.67870317,46.6516740866,2184,172.576,438.288369249,1778.43462263,176.603,0.998049,191.904557921,0.346070641822,46.6505
3519.9780851,2185,0.0,46.5421913717,46.5417,3519.9780851,2.34356,6058.64626657,-46.715,5747.67754805,3519.9780851,46.5419975751,2185,172.621,433.953296317,226.962839698,176.649,0.997649,5370.36189194,0.343950450918,46.5415
3293.5709304,2186,0.0,46.5876458932,46.5869,3293.5709304,2.65602,4890.33616002,-46.7575,4658.46387506,3293.5709304,46.5872145858,2186,172.669,359.775426769,161.205856651,176.637,0.997431,4444.96505556,0.361520081372,46.5865
3693.56221248,2187,0.0,46.6543069284,46.6533,3693.56221248,2.02752,5484.20662875,-46.8352,5363.30476723,3693.56221248,46.6538982888,2187,172.718,414.204609193,85.328014137,176.671,0.998016,5182.87239961,0.333465415,46.6528
3544.86840947,2188,0.0,46.5411608727,46.5399,3544.86840947,2.51447,5673.12077363,-46.7297,5543.82498304,3544.86840947,46.5410795131,2188,172.729,429.954277841,74.4830631763,176.707,0.997916,5428.47255623,0.360878962946,46.5398
3500.50961488,2189,0.0,46.5693767681,46.5684,3500.50961488,2.44388,6072.18948369,-46.7381,5415.10326421,3500.50961488,46.5688963622,2189,172.771,435.100763163,1056.4887964,176.742,0.997363,2284.75774173,0.348881748876,46.5679
3640.72584425,2190,0.0,46.6181895257,46.6183,3640.72584425,1.81077,5588.91927049,-46.7883,5477.03056458,3640.72584425,46.6175791735,2190,172.824,411.782509868,59.7151392765,176.773,0.998213,5397.76027925,0.326078765665,46.6175
3858.98357028,2191,0.0,46.5217168779,46.5202,3858.98357028,2.40027,5873.95359469,-46.684,5729.78437425,3858.98357028,46.5215323189,2191,172.877,432.200265986,101.835523138,176.808,0.998213,5500.32123197,0.348335273566,46.52
3381.06323998,2192,0.0,46.5424071439,46.5419,3381.06323998,2.20206,6052.34260611,-46.7322,5459.913728,3381.06323998,46.5422070813,2192,172.931,437.885971097,1481.56352739,176.879,0.997794,1020.37955844,0.351182366845,46.5416
3656.65921852,2193,0.0,46.4609396824,46.4609,3656.65921852,2.65681,5927.10680227,-46.6524,5751.17845622,3656.65921852,46.4606420078,2193,173.0,423.409856947,103.168407789,176.965,0.99847,5617.40096682,0.367667377492,46.4603
3303.57434724,2194,0.0,46.5399879933,46.5383,3303.57434724,2.28901,5778.56387,-46.7313,5648.24086465,3303.57434724,46.5392955162,2194,173.025,432.619665313,65.1725851179,177.03,0.997734,5522.39935066,0.340224774476,46.5375
178.26249402,2195,0.0,46.584976862,46.5851,178.26249402,2.20354,5677.20163069,-46.7611,5553.3935284,178.26249402,46.5846365894,2195,173.032,430.209058108,75.0285836322,177.059,0.998534,5445.68155579,0.348298845195,46.5845
2700.43660319,2196,0.0,46.4576488115,46.4569,2700.43660319,2.56017,5471.98576355,-46.6279,5339.40622255,2700.43660319,46.4570951882,2196,173.068,406.549717493,74.7916269436,177.046,0.99828,5209.75919468,0.356432970876,46.4561
3723.76810181,2197,0.0,46.4518714675,46.4507,3723.76810181,3.00608,5525.42353829,-46.636,5431.97102043,3723.76810181,46.4517297708,2197,173.088,410.12539449,70.3773426547,177.07,0.998406,5313.62571978,0.374109444963,46.4505
3484.16175724,2198,0.0,46.4830083058,46.4829,3484.16175724,1.8298,6219.03941076,-46.6614,5971.61238036,3484.16175724,46.4824465701,2198,173.165,437.142742707,116.964804421,177.159,0.998,5758.21750111,0.320406403786,46.4824
3748.20317618,2199,0.0,46.561948701,46.5608,3748.20317618,1.81398,6052.97681889,-46.7416,5301.47181554,3748.20317618,46.5618086217,2199,173.183,439.535214988,1242.99169853,177.178,0.998513,2120.65091044,0.325399267776,46.5605
2942.66441258,2200,0.0,46.5102059466,46.5102,2942.66441258,1.98577,5548.44174203,-46.6796,5306.88154028,2942.66441258,46.5101133612,2200,173.254,403.866464357,103.035218997,177.161,0.99836,5125.78125676,0.344251036304,46.5101
3684.01672574,2201,0.0,46.5050327416,46.5043,3684.01672574,1.94986,5639.93179111,-46.6898,5463.86695728,3684.01672574,46.5043896505,2201,173.321,407.952331809,93.7025497867,177.271,0.998292,5318.69825377,0.339122185791,46.5035
3410.27359754,2202,0.0,46.4712841311,46.4703,3410.27359754,2.85523,5745.91827068,-46.6542,5393.75770831,3410.27359754,46.4710591056,2202,173.383,407.518339836,224.40781021,177.271,0.997504,4931.52406338,0.371748236435,46.47
3776.43841322,2203,0.0,46.5870242765,46.5874,3776.43841322,2.13373,5122.21749103,-46.7709,4936.90039461,3776.43841322,46.586560079,2203,173.401,389.527066973,91.0748129211,177.333,0.997562,4797.64408695,0.338896910183,46.5869
3665.43206577,2204,0.0,46.547885175,46.5471,3665.43206577,2.92664,5490.48573221,-46.751,5259.76796989,3665.43206577,46.5476084001,2204,173.482,399.488298665,91.215501367,177.376,0.996982,5140.16660511,0.372017327178,46.5466
3421.93537278,2205,0.0,46.6206286,46.6203,3421.93537278,2.5781,6132.01191667,-46.8229,6013.44286398,3421.93537278,46.620383436,2205,173.531,440.486910848,66.2696717336,177.447,0.998301,5924.51274831,0.357963717148,46.6201
3866.65815863,2206,0.0,46.6152401753,46.614,3866.65815863,1.61531,5054.08523102,-46.8114,4955.77816206,3866.65815863,46.6151283797,2206,173.595,385.163742837,64.436620808,177.489,0.996876,4840.10159261,0.333777377501,46.6137
3681.14183751,2207,0.0,46.6624844615,46.6617,3681.14183751,2.04855,5904.88331932,-46.8496,5846.83664891,3681.14183751,46.6622749664,2207,173.642,442.824319947,38.2271183266,177.507,0.99784,5780.33991403,0.336943749497,46.6613
3243.4021841,2208,0.0,46.6807486838,46.6792,3243.4021841,2.25888,5871.14189932,-46.8463,4943.98131344,3243.4021841,46.6803931768,2208,173.668,410.133888707,1856.30000338,177.493,0.998052,-244.112442194,0.35297569324,46.6788
3083.13730295,2209,0.0,46.6429941495,46.6435,3083.13730295,2.56599,5860.2887933,-46.8225,5141.79680107,3083.13730295,46.6428923944,2209,173.712,401.792822284,1745.67233651,177.53,0.997981,-89.2150938468,0.356941047755,46.6433
3265.77490542,2210,0.0,46.6792534358,46.6799,3265.77490542,2.62044,5987.54877707,-46.8814,5865.06604351,3265.77490542,46.6791702345,2210,173.761,440.235382602,121.872829,177.566,0.998282,5574.99740161,0.354501481668,46.6798
3548.15561795,2211,0.0,46.7369985053,46.7343,3548.15561795,2.8843,5905.91228111,-46.9286,5687.72964559,3548.15561795,46.7365008318,2211,173.815,434.013065178,136.866884888,177.578,0.997856,5391.37908381,0.369528000572,46.7337
3457.8947687,2212,0.0,46.6279411192,46.6277,3457.8947687,2.91687,5893.75573912,-46.8322,4929.76141188,3457.8947687,46.6273750512,2212,173.883,434.721079498,1292.82080866,177.603,0.998308,1994.98629226,0.371379173053,46.6272
3593.29718461,2213,0.0,46.6227641409,46.6214,3593.29718461,2.17347,5193.48759053,-46.8294,5035.81935784,3593.29718461,46.6224681002,2213,173.937,400.287335452,112.689156991,177.589,0.998887,4861.77682062,0.343061709643,46.6211
3598.32324828,2214,0.0,46.7839539144,46.784,3598.32324828,2.43531,5071.14067938,-46.9655,4986.3647155,3598.32324828,46.7838307188,2214,173.99,396.068140791,61.4086294565,177.597,0.998145,4887.15600168,0.366549717912,46.7838
3517.78942363,2215,0.0,46.6883893439,46.6884,3517.78942363,1.89771,6081.76234643,-46.9083,5802.62760157,3517.78942363,46.6880366543,2215,174.034,432.757501276,172.380791319,177.663,0.998198,5493.34004541,0.34534842907,46.688
3670.61243312,2216,0.0,46.819720084,46.8182,3670.61243312,2.07106,6274.81938451,-47.0323,5666.11398985,3670.61243312,46.8193352732,2216,174.116,437.468143136,531.699125181,177.689,0.998407,4250.45276397,0.347266602875,46.8176
2963.26178289,2217,0.0,46.8078109253,46.8067,2963.26178289,2.21125,5472.52710281,-47.0042,5372.87979942,2963.26178289,46.8071128872,2217,174.119,392.334732091,57.7986170464,177.756,0.99845,5269.80815004,0.351340973131,46.806
3473.42386904,2218,0.0,46.8165915063,46.8174,3473.42386904,2.09465,6098.01746399,-47.0092,5606.04931999,3473.42386904,46.816128198,2218,174.174,445.23622144,612.889254833,177.871,0.99815,3964.55343342,0.34615598354,46.8166
3159.32424728,2219,0.0,46.8616105127,46.8606,3159.32424728,1.7318,6005.59059589,-47.0793,5153.46779946,3159.32424728,46.8611858151,2219,174.191,429.035643055,998.795560341,177.893,0.9978,2589.3322775,0.343353285258,46.8599
2527.97099056,2220,0.0,46.9889716483,46.9895,2527.97099056,1.67285,5380.51118343,-47.1785,5270.75131363,2527.97099056,46.988690145,2220,174.204,407.390467708,114.87753017,177.907,0.998131,5001.35671637,0.331650866964,46.9891
3376.51058984,2221,0.0,46.9634908332,46.9606,3376.51058984,2.14837,5894.68593435,-47.1514,5746.62278076,3376.51058984,46.962978312,2221,174.207,432.052608674,88.5669935724,177.993,0.998449,5611.36457919,0.353759758225,46.96
3492.4788618,2222,0.0,46.9694688755,46.9691,3492.4788618,2.73494,5435.0053269,-47.146,5193.90800781,3492.4788618,46.9694163705,2222,174.274,405.23524325,163.651604253,178.015,0.998312,4889.91343088,0.363075532309,46.9691
3445.59358028,2223,0.0,46.9156458759,46.9169,3445.59358028,2.50111,5678.04255095,-47.1114,5265.39971006,3445.59358028,46.9151135239,2223,174.372,416.694796595,694.0360305,178.069,0.9982,3201.32541997,0.362826483505,46.916
3141.74311693,2224,0.0,46.9296745545,46.9277,3141.74311693,2.96952,5562.85884064,-47.1151,5373.54528335,3141.74311693,46.9289309802,2224,174.444,412.47479829,109.570330317,178.148,0.997967,5224.36675591,0.380510878507,46.9269
550.587606129,2225,0.0,46.8355254792,46.8333,550.587606129,2.8618,6525.93744773,-47.0162,6103.18281289,550.587606129,46.8348732334,2225,174.501,456.916934304,165.629229617,178.18,0.998309,5876.08316643,0.379916179794,46.8321
3835.23734827,2226,0.0,46.8148041802,46.8153,3835.23734827,2.52624,5809.0984127,-46.9931,5346.65313512,3835.23734827,46.8141750649,2226,174.543,419.745848156,725.945512548,178.286,0.998276,3228.84885723,0.370401389092,46.8143
3472.0307335,2227,0.0,46.8878612299,46.8872,3472.0307335,2.2142,6027.63542501,-47.0536,5375.31181296,3472.0307335,46.8873231711,2227,174.561,437.00405931,862.489350739,178.329,0.997404,2902.6694812,0.353429575391,46.8857
3604.03864518,2228,0.0,46.6895297195,46.6916,3604.03864518,2.61171,5810.27435427,-46.8697,5654.06547773,3604.03864518,46.688809088,2228,174.65,423.846895352,106.447733987,178.311,0.997357,5402.09705326,0.36260927016,46.6897
3382.8781573,2229,0.0,46.8046676988,46.803,3382.8781573,1.84459,5936.29629518,-46.9941,4766.43667655,3382.8781573,46.8035488192,2229,174.699,402.214303679,2009.34480065,178.34,0.99799,-272.190236191,0.345691953784,46.8011
3618.5931518,2230,0.0,46.8316102943,46.8313,3618.5931518,1.78081,5919.27770889,-47.031,5820.38761605,3618.5931518,46.8298490746,2230,174.778,431.848327226,80.4626489052,178.331,0.998408,5663.18628875,0.339509618417,46.8286
1000.13198121,2231,0.0,46.9124158782,46.9131,1000.13198121,2.46425,5870.37658968,-47.1106,5740.49191255,1000.13198121,46.9105276218,2231,174.824,437.407999277,95.4122928097,178.386,0.997837,5585.74358341,0.361132960971,46.9104
779.283553745,2232,0.0,46.9389081426,46.938,779.283553745,2.47956,5570.01834408,-47.1316,5477.18786697,779.283553745,46.9373161329,2232,174.908,419.786289957,71.4083450579,178.479,0.997065,5344.48694013,0.367920419788,46.9357
3989.8059614,2233,0.0,46.9528493491,46.9525,3989.8059614,1.93741,6163.79235805,-47.1376,4951.69400569,3989.8059614,46.9511791674,2233,174.934,445.152753784,1904.09590594,178.543,0.998419,977.615872034,0.339780582613,46.9504
3683.00693601,2234,0.0,46.9678252062,46.9704,3683.00693601,1.83975,6065.08857446,-47.1504,5254.04917122,3683.00693601,46.9651160296,2234,174.996,397.251566885,1894.79865762,178.494,0.997876,-423.961283537,0.3396976538,46.9665
3429.95402862,2235,0.0,46.8518210987,46.8508,3429.95402862,3.96075,6263.59621951,-47.0189,5083.71629219,3429.95402862,46.849408358,2235,175.073,408.641897957,1920.96091461,178.582,0.998427,-244.11089287,0.416127257435,46.8473
3433.58139896,2236,0.0,46.8203486727,46.8212,3433.58139896,2.91433,6230.25390262,-46.9899,5996.92110323,3433.58139896,46.8167400472,2236,175.085,448.981693732,153.130768141,178.589,0.998176,5645.60013793,0.366791943953,46.8166
3577.67753508,2237,0.0,46.9256834406,46.926,3577.67753508,2.58515,5884.5966988,-47.1096,5664.66274284,3577.67753508,46.9215056439,2237,175.169,435.458146859,154.445428139,178.617,0.997963,5409.04692481,0.363162391049,46.9204
3546.28514599,2238,0.0,46.9460906131,46.9456,3546.28514599,2.15912,5931.91283169,-47.143,4782.3986244,3546.28514599,46.9404071717,2238,175.211,425.564936241,1835.8998192,178.744,0.998496,957.263421672,0.343405649882,46.939
3471.77928423,2239,0.0,46.8574109796,46.8577,3471.77928423,1.90873,5899.64330565,-47.0474,5087.71199981,3471.77928423,46.8526601294,2239,175.27,418.188349963,1116.98935189,178.778,0.998488,1950.81156149,0.336546405295,46.8518
3499.44933685,2240,0.0,47.0127837903,47.0129,3499.44933685,2.29664,6044.37089075,-47.2045,5552.82832186,3499.44933685,47.0073418671,2240,175.319,417.071512786,823.196912444,178.776,0.998162,3107.00710412,0.364207406501,47.0067
3641.03149435,2241,0.0,46.9479018732,46.9475,3641.03149435,1.97859,5989.7994451,-47.1457,5186.6439562,3641.03149435,46.940978215,2241,175.364,424.018606329,1748.39671401,178.834,0.998817,-38.0088428405,0.339367429836,46.9401
3824.62538449,2242,0.0,47.1104450582,47.1113,3824.62538449,1.94829,6126.70384535,-47.2988,5698.84825715,3824.62538449,47.1035421368,2242,175.371,435.780033603,954.880194745,178.877,0.998444,2851.01956514,0.344435873202,47.1027
3482.48825985,2243,0.0,47.0145190848,47.0166,3482.48825985,2.65147,6060.31362576,-47.2005,5914.98079907,3482.48825985,47.0078373631,2243,175.434,441.238981879,115.718359645,178.933,0.998383,5693.14596349,0.375220985943,47.0073
3727.97001947,2244,0.0,46.9952467221,46.9942,3727.97001947,2.54354,6109.05438673,-47.1717,5444.69014654,3727.97001947,46.9864464827,2244,175.492,433.736071649,1172.93873981,178.95,0.998519,1959.5402898,0.372783978632,46.984
3625.34660029,2245,0.0,47.0598912325,47.061,3625.34660029,1.99834,5228.7517963,-47.2383,5163.34094221,3625.34660029,47.0506330815,2245,175.53,409.744629686,61.7041176377,178.909,0.998456,5031.0746139,0.338972022242,47.0513
3799.24637344,2246,0.0,46.9681227718,46.9689,3799.24637344,2.87464,6338.3422617,-47.1679,6097.58131083,3799.24637344,46.955818651,2246,175.565,459.494955168,192.884526308,178.971,0.998494,5674.34085345,0.388559150988,46.9541
