Epoch,QFunRegParamNorm,AverageQLoss,MaxReturn,MinForwardProgress,AverageAbsY,AverageForwardProgress,AverageAbsQYDiff,AverageEsReturn,AverageY,AverageAction,PolicyRegParamNorm,MaxEsReturn,StdEsReturn,AveragePolicySurr,AverageReturn,MaxForwardProgress,AverageDiscountedReturn,AverageAbsQ,StdForwardProgress,StdReturn,MinReturn,AverageQ,MinEsReturn
158,61.9841,0.0055591,484.157904012,-0.330043462951,0.823566124529,-0.260870243512,0.0312582464821,252.840801522,0.823354243828,0.821327,25.0711,479.158374332,174.482753072,-0.866414,480.413731948,-0.187874749071,93.382368906,0.824456,0.0424658370849,2.08135259826,477.346285347,0.823308,63.7310594681
159,62.1668,0.00579906,484.967352031,-0.364293522451,0.830410954826,-0.288512453555,0.0333326618593,88.7918587257,0.830263366011,0.714268,25.2773,475.214225665,153.587035402,-0.872289,479.811553297,-0.187133277191,93.4483011874,0.8311,0.0446039828933,2.29273915923,475.681157798,0.829987,10.7228428565
160,62.3432,0.00525727,481.292265882,-0.337576326469,0.836240902475,-0.286418689348,0.0314667032296,407.038406237,0.836119632977,0.723619,25.4178,480.170709373,73.132303136,-0.880206,464.875519232,-0.133036249636,92.6572427036,0.837127,0.0399107503685,64.8364909771,174.955552743,0.836038,333.906103101
161,62.4745,0.00513317,483.563967111,-0.308816156387,0.847105214337,-0.251986727516,0.0317241648863,483.126673225,0.847031537233,0.682342,25.5234,485.671683606,2.545010381,-0.890137,481.931927225,-0.220168973684,94.4784824495,0.847963,0.0234169169156,1.17635816319,479.084377084,0.846922,480.581662844
162,62.5959,0.00476245,493.015343353,-0.244259225132,0.853744175198,-0.152812867273,0.0304491638081,336.674045021,0.853673475592,0.635495,25.6463,484.438504653,207.078041518,-0.897172,359.673000496,-0.0480595657484,87.0027526288,0.854559,0.0646601920037,154.283561592,48.3573252572,0.853488,43.8255591964
163,62.7661,0.0048444,484.202285224,-0.360592435627,0.86113823112,-0.245406870108,0.0305993354009,239.41471475,0.861034946825,0.765047,25.7627,483.807894265,223.554333484,-0.903544,478.704867277,-0.192480666063,93.6128662995,0.862033,0.0383923661287,14.3037537519,415.059199675,0.86093,7.42439556481
164,62.9668,0.00540237,485.372544256,-0.261193499856,0.867305197126,-0.210988391809,0.0313139495901,275.756726135,0.867198824985,0.679698,25.8805,483.239206914,189.933958171,-0.909478,466.51259395,-0.0772431852801,92.3868213797,0.868124,0.0356709720318,77.9782470934,117.811095176,0.866995,51.3193855898
165,63.0876,0.00546019,492.107063047,-0.154185762404,0.872132661456,-0.10141889343,0.0313555732879,395.028888452,0.872039136074,0.71487,25.9986,480.958073994,85.9291855423,-0.914016,489.602385087,-0.0519618217864,96.4120251767,0.872996,0.0259044030394,1.3140057244,487.095752354,0.87202,309.09970291
166,63.2558,0.00534115,496.161872509,-0.0834597328998,0.880586601305,-0.023921700997,0.0303397653144,484.84563606,0.880502231229,0.770176,26.134,486.586620862,1.74098480235,-0.922784,491.318751698,0.038610592574,97.524780219,0.881271,0.034300686882,7.8191420755,457.207782833,0.880247,483.104651258
167,63.4077,0.00567373,491.766620527,-0.169995633296,0.882994840037,-0.101344682914,0.0304141344734,489.190828392,0.882839772235,0.744449,26.297,491.510745665,2.31991727312,-0.925891,489.257799313,-0.0523780739425,96.8966994755,0.884054,0.0329824159749,1.64411266143,485.746451882,0.882875,486.870911119
168,63.5415,0.00568429,500.037181669,-0.0696912007196,0.891122214739,0.0975584529093,0.0314654247095,333.549702676,0.890995822786,0.76638,26.4213,485.805069131,214.131705678,-0.932261,483.911146681,0.655673330821,99.7373596064,0.891898,0.166906256415,46.0511648278,284.344630085,0.890901,30.7233017543
169,63.7252,0.00575723,500.924044181,-0.110684825086,0.895996070442,0.042384563933,0.031935913273,493.434791149,0.89590075031,0.75873,26.4754,526.248822151,32.8140310017,-0.934311,496.424624937,0.129026633524,98.8976340368,0.896991,0.0614564419037,3.1835846796,488.304807725,0.895921,460.620760147
170,63.9158,0.00598534,503.624452019,-0.00612703874225,0.895764715137,0.120800308101,0.0323504063144,501.675210769,0.895647922697,0.790242,26.617,504.860809624,3.18559885442,-0.936564,437.292042288,0.565915381596,97.4602536521,0.896553,0.133597171898,118.433692567,106.217832997,0.89547,498.489611915
171,64.081,0.00517552,505.140331015,0.0283387486858,0.901365239912,0.119404533545,0.0298513891102,346.265112277,0.901250929221,0.769238,26.755,494.992822591,209.308217893,-0.941875,390.387458171,0.518934832589,93.1273447279,0.902212,0.0959596961167,157.513572642,70.1093668498,0.901067,50.2597757712
172,64.2783,0.00524262,498.545331694,-0.0863504116144,0.90851637629,0.0363368195876,0.0306729737266,358.137380118,0.908420043233,0.810178,26.8642,485.415803985,122.25838328,-0.952189,426.138137342,0.123444559904,94.3217983366,0.909424,0.0516599664332,129.037643137,50.3929865367,0.908327,185.904965873
173,64.5122,0.00547591,493.473023095,-0.20201346915,0.913656934197,-0.100748895395,0.0307394084314,215.043549009,0.913598674973,0.805719,27.042,487.541034149,193.718547539,-0.955602,439.605323583,0.00911547245619,92.6245597194,0.914447,0.0507536079423,120.402779721,85.6395697584,0.91342,54.3171853239
174,64.6488,0.00571859,486.356690162,-0.286023130086,0.918883911332,-0.231435373146,0.0309900831445,436.10234254,0.918798325805,0.78086,27.188,491.217923097,55.1155805564,-0.960161,482.515955322,-0.156088664008,93.7898815629,0.919867,0.0299861168646,1.51763299184,479.773129914,0.918739,380.986761984
175,64.8399,0.00579454,495.407195613,-0.149373779867,0.919428977478,-0.0622780073771,0.0320959377682,473.328109739,0.919316676462,0.825982,27.3009,493.964973544,21.0560734558,-0.961226,480.464609789,0.0399608174185,96.1071942459,0.920578,0.0508169326093,44.4348213295,282.059017609,0.919289,444.418625331
176,65.0178,0.00536163,501.925497979,-0.171857263455,0.927812371524,-0.00954127201484,0.0303561225647,277.215305282,0.927647130249,0.828135,27.4188,486.897948756,176.920310333,-0.969053,434.11624941,0.459104115373,95.096309565,0.928914,0.127797672485,100.477123339,79.0262886571,0.927636,54.153485823
177,65.1613,0.00549337,497.979700959,-0.134903393679,0.932993856561,-0.0330807336916,0.0314977951784,354.366783879,0.932783446762,0.820096,27.4577,507.213736229,123.469802942,-0.974839,484.978254496,0.0953328628034,97.2710398791,0.934099,0.0580150299716,33.3586598418,336.23941615,0.932594,204.830072065
178,65.3379,0.00593252,492.091861654,-0.148813774257,0.933062920955,-0.0917660305705,0.0325369031573,294.272630222,0.932900789309,0.808831,27.5726,500.643356391,150.596141087,-0.97268,489.207385939,-0.031859054589,96.6058867427,0.933916,0.0338524846676,1.73901677364,486.161743035,0.932663,145.511625611
179,65.4987,0.00586295,499.628461011,-0.0873820753077,0.940723398801,0.0286425700126,0.0308813513907,391.78938696,0.940627768324,0.822345,27.6132,489.592809351,97.8034223906,-0.980992,480.019823626,0.116642391482,97.4185988213,0.941675,0.0477517293327,67.6102928806,177.830235754,0.940613,293.985964569
180,65.6821,0.00602694,508.069847356,-0.0330676203401,0.944453497417,0.233981127907,0.0317657447374,496.937950356,0.94435417698,0.84622,27.6911,499.821110628,2.88316027241,-0.985169,460.871412005,0.767216058958,97.7882155817,0.945189,0.179826662605,102.196984973,105.097436236,0.944062,494.054790083
181,65.8707,0.00586265,507.147715004,-0.0474936558303,0.945555837713,0.123411967059,0.0308366657847,491.390288882,0.945453547688,0.89002,27.7493,492.50423752,1.11394863757,-0.984921,335.022867608,0.2794966205,87.8254755644,0.946491,0.0714481493667,171.043065851,39.0751162021,0.945274,490.276340245
182,66.0035,0.00577034,516.263966204,0.199708529513,0.949720587627,0.375341546935,0.0300583439148,298.925155122,0.949663210115,0.890628,27.7683,504.748270432,169.331797846,-0.988203,432.450774821,0.920823081665,99.4116256102,0.950612,0.210994683643,137.968442999,92.065263291,0.949542,103.903146693
183,66.1776,0.00579775,496.672911781,-0.0470115497539,0.949463841129,0.00774753521295,0.0301953347717,313.888797273,0.949361649137,0.832998,27.7889,503.924451293,190.03565402,-0.989696,482.887825864,0.057953829751,97.7069454686,0.950086,0.034872440194,50.1107482646,258.922636185,0.949004,123.853143253
184,66.3577,0.00640956,517.139321652,0.284867031168,0.951724642194,0.417380350991,0.0302375517879,497.735092409,0.951593481299,0.862256,27.799,499.589029348,1.85393693911,-0.992332,480.70936727,0.78650023746,104.040633724,0.952843,0.140424538225,83.8460291348,214.292911916,0.951496,495.88115547
185,66.4698,0.00618553,494.633898955,-0.0822442756698,0.955132487949,-0.0250159923004,0.0298715915973,497.236767329,0.954976037904,0.894498,27.8287,498.926792818,1.69002548936,-0.99363,492.001472043,0.0274032073245,96.8761779498,0.956135,0.0309374890362,1.58462713521,488.973340142,0.954815,495.54674184
186,66.6173,0.0058282,489.742248543,-0.191259657666,0.958636200341,-0.149354907376,0.030133217916,256.458820048,0.958508643007,0.815122,27.8927,498.974851791,237.084290279,-0.99712,486.26763543,-0.0785919078103,95.4779073883,0.959509,0.0303606243078,1.5266552193,484.110324328,0.958422,15.5243525974
187,66.7162,0.00592444,488.965005942,-0.202690550917,0.960062586038,-0.148511329665,0.0311095440576,127.390021211,0.959898256227,0.833936,28.0299,485.940389089,192.29971452,-0.997752,464.506853683,-0.0955385841842,91.4846316712,0.961179,0.0280863780825,97.6300367825,27.9339629069,0.959827,11.8239188558
188,66.8299,0.00577125,509.042932593,-0.0899969618853,0.962503798283,0.0814408604481,0.028598579127,428.384202033,0.962213806452,0.903347,28.0679,499.302544106,70.9183420737,-1.0002,497.339826557,0.307845202343,98.8693263579,0.963246,0.110268367355,5.69369065447,488.591617415,0.962087,357.465859959
189,66.9423,0.00566265,489.719774322,-0.221051037996,0.961212941205,-0.127270638397,0.0280924068616,489.102996153,0.961016243933,0.807797,28.136,493.582097163,4.47910100971,-1.00188,487.26050541,-0.0748136304037,96.408341157,0.962251,0.0342682506303,1.80587686994,482.504197182,0.961014,484.623895143
190,67.1219,0.00566425,507.717516299,0.0329525815538,0.965636712545,0.153898229037,0.0277572069662,431.20925139,0.965488099895,0.866795,28.1679,496.434347149,87.1712722626,-1.005,501.378003589,0.277114290243,101.064368904,0.96631,0.0557028245326,2.88478801305,495.351969809,0.965283,308.001387825
191,67.2677,0.00584185,489.687947118,-0.29290435878,0.963875271869,-0.201437047454,0.0282045670663,214.847228691,0.963720751132,0.886772,28.2726,486.84007013,170.656166878,-0.99975,482.918426644,-0.0652663096713,93.8574888619,0.964741,0.0601995250341,3.01645821027,478.484696941,0.963613,15.3899522819
192,67.4111,0.00588853,498.381342245,-0.140150292968,0.966581653641,-0.0499458278278,0.0279222756264,386.37044729,0.966417086978,0.823995,28.3216,487.891772945,101.521325655,-1.00427,491.149739515,0.0898978146005,97.4568013045,0.967339,0.0509509666346,2.58839952364,486.564691219,0.966052,284.849121635
193,67.5793,0.00547955,509.009990258,0.0260524453136,0.96583464342,0.353032568373,0.0270140008513,153.190059385,0.965599098296,0.882065,28.3945,491.189799915,213.28696181,-1.00043,432.565583132,1.02535898022,99.443473541,0.967053,0.334843165326,111.000151506,158.671759236,0.965687,12.3209810741
194,67.6841,0.00554497,517.878685263,0.252121968671,0.967451907687,0.586193107788,0.0267255992503,251.846607928,0.967243703813,0.870078,28.4023,506.441950521,149.882179057,-1.00482,343.576060573,0.961361320916,96.4303790143,0.968666,0.239369820194,168.8604829,97.1282942222,0.967234,83.35389865
195,67.8624,0.00587055,494.087326355,-0.138684165895,0.966390510192,-0.0716055622013,0.0282531758973,130.789869862,0.966196006322,0.89929,28.4439,283.360689437,82.187182768,-1.00332,489.37177006,0.0231882114168,96.9473394559,0.967066,0.0379440243321,1.95138362819,486.049335102,0.965803,24.3878530604
196,67.9682,0.00579881,505.668009245,0.0163052846018,0.965834457908,0.179028180678,0.0274732687033,448.558708425,0.965553011859,0.856936,28.4726,493.652643521,45.0939350957,-1.00037,464.614603159,0.820497733716,98.9551790395,0.966624,0.230628607314,83.7023453781,218.570461569,0.965235,403.46477333
197,68.1106,0.0059263,393.098869764,-0.335606933624,0.970039118746,-0.187808068375,0.0291521719393,77.0599239525,0.969683553754,0.864889,28.5395,494.443316098,150.307050337,-1.00429,40.0742029946,-0.0372660854106,26.3577492809,0.971233,0.0514291792853,51.5182215083,9.50759614942,0.969803,11.4468124046
198,68.2483,0.00621655,482.687650992,-0.317993977238,0.968533823592,-0.247046204697,0.0295464568813,113.076127895,0.968078432639,0.843341,28.5929,483.438996222,185.579037289,-1.00577,396.507970958,-0.0690147713544,82.0308077877,0.969619,0.0550105863637,167.832174701,21.2934272231,0.967948,10.7481842465
199,68.4258,0.00605838,501.238299128,-0.224192811599,0.96996631845,0.0445150012277,0.0290639474543,431.170744494,0.969652077024,0.895123,28.6142,478.85114595,47.6804014561,-1.00782,431.153338301,0.689568703532,94.9542856837,0.971049,0.203186624113,112.321960546,148.478042393,0.969643,383.490343037
200,68.5867,0.00605767,491.649445657,-0.207317211195,0.974431834815,-0.137710528609,0.0289185120998,490.46917135,0.974068222679,0.862033,28.6602,492.324983751,1.85581240048,-1.01001,486.514965238,-0.0358953449485,95.7708512197,0.975412,0.0362290894199,1.83171524983,483.096845111,0.974024,488.61335895
201,68.6725,0.00579584,498.345834691,-0.0936626349466,0.976599885727,-0.0254175635052,0.0282384117081,488.778289727,0.976270869473,0.906772,28.683,492.033471146,3.25518141928,-1.01348,491.798169313,0.0981899698999,96.5722383467,0.977536,0.0432683639775,2.24258612455,488.279895682,0.976133,485.523108307
202,68.8073,0.00597562,489.029988232,-0.275777974173,0.973269025917,-0.165225908882,0.0281869776839,491.853447841,0.973091287947,0.926289,28.6962,495.573685043,2.63344713731,-1.0081,484.390123147,-0.072693056553,94.1537010821,0.97445,0.0493367552585,2.54121493987,478.697944465,0.97301,489.843522348
203,68.9336,0.00605024,509.590961178,0.0663650649626,0.978451999529,0.256109877698,0.0302496361034,182.225024239,0.97821213296,0.863995,28.7227,497.356224356,222.937484423,-1.0124,398.88249757,0.730634211902,96.936793535,0.979286,0.137905690389,139.847575879,97.7081651655,0.97814,16.2375493196
204,69.0348,0.005533,500.890426255,-0.0112636959768,0.978526085033,0.0539645545873,0.0292393822133,359.456358693,0.978325312646,0.807678,28.7574,490.758020679,182.390681348,-1.0144,475.402070803,0.148453880656,96.4980436046,0.979261,0.0388696816502,94.8951053567,51.0943534602,0.977913,101.53112448
205,69.1625,0.00613811,496.036958471,-0.0535960746081,0.977980817633,-0.0013471434695,0.0287291262074,455.527258397,0.977699909599,0.803827,28.7863,491.634330175,36.1070717775,-1.01459,494.035521426,0.0371960531301,97.6065323909,0.979142,0.0304491083902,1.47444957004,491.477788988,0.977722,419.42018662
206,69.3039,0.00534507,490.361080594,-0.15251529763,0.979145764416,-0.113574091038,0.0274008828788,489.197885537,0.978884250474,0.772483,28.8043,492.12043809,2.92255255274,-1.01316,488.440035173,-0.0743109762973,96.0560100832,0.979984,0.0221707271203,1.15639070954,486.241520405,0.97875,486.275332985
207,69.4938,0.00554441,486.609623808,-0.279382042948,0.981140009284,-0.197751487754,0.0280552614647,488.763003365,0.980916393612,0.815407,28.859,490.940045296,2.17704193053,-1.01702,483.787322274,-0.143136073683,94.0123466663,0.982256,0.0358974277794,1.8138990046,479.842710471,0.980949,486.585961435
208,69.6156,0.00543105,476.26095079,-0.475309359208,0.983800664451,-0.398203704383,0.0268815468073,483.751429612,0.983596035838,0.806039,28.9338,485.660744989,1.90931537722,-1.02058,453.740244422,-0.144682603542,89.0850158204,0.984962,0.0648047189604,85.2031063122,72.7657955794,0.983663,481.842114235
209,69.6989,0.00589264,488.678562538,-0.259026854309,0.986909677446,-0.201388013529,0.0283801426137,479.597701171,0.986706093365,0.718252,28.9897,482.075617455,2.47791628392,-1.02166,484.030446721,-0.108598908148,93.8372314024,0.987765,0.0381315419263,1.87399853689,481.16875402,0.986475,477.119784887
210,69.7831,0.00596699,492.581053159,-0.215769330419,0.985474280403,-0.157068984124,0.0286724511787,122.638735478,0.985215436195,0.829342,29.0191,483.793632076,180.80178295,-1.01712,486.118374706,-0.0260756390749,94.895182413,0.986639,0.0466582367441,2.3441285042,483.272387617,0.985318,14.8753378891
211,69.9473,0.00544873,485.636151921,-0.207836472919,0.986144080122,-0.169427042163,0.0267811942977,377.072946174,0.985920435246,0.935282,29.0469,489.472774987,112.399828812,-1.01913,483.767952289,-0.128813593535,93.8486368054,0.987112,0.0183849205652,0.905685176027,481.803544486,0.985649,264.673117362
212,70.0556,0.0051588,489.860001962,-0.201867106626,0.984537880648,-0.151420217362,0.026087610905,484.569658199,0.984320404749,0.855096,29.0603,484.690355369,0.120697170115,-1.01917,485.870832477,-0.0712528036449,94.3844021902,0.985185,0.0390570136795,1.93066908747,483.320139503,0.983865,484.448961028
213,70.1987,0.00608611,489.068113927,-0.188291310634,0.987164613556,-0.13892629797,0.0271940049992,486.409281609,0.986939571804,0.855331,29.047,487.17263465,0.763353041246,-1.02181,486.516966166,-0.0883790997179,95.4254784561,0.988362,0.0268519718342,1.29166061349,484.271856033,0.987043,485.645928568
214,70.3111,0.00541058,487.976031862,-0.24593560255,0.988764294858,-0.155208272736,0.0252388382143,346.203191625,0.98856111499,0.874395,29.0547,484.897553465,194.686756049,-1.02374,410.85345372,-0.103547326072,83.3586279238,0.989543,0.0331180910752,167.956319673,24.1698446589,0.988272,70.877116236
215,70.4193,0.00619102,485.572644531,-0.232369927817,0.988527024614,-0.175469323198,0.0259648909605,449.189381513,0.988110481102,0.959075,29.0496,489.380106796,40.1907252835,-1.01966,442.92859177,-0.128852726556,87.9270289521,0.989788,0.0241045695987,128.349402099,34.4719195261,0.988114,408.998656229
216,70.5319,0.00580893,485.095238836,-0.227254494506,0.989330778645,-0.176626234299,0.0252707302198,252.997038525,0.988956909791,0.926489,29.0927,487.058336414,233.106350256,-1.02386,424.734846428,-0.147672934716,84.6510419383,0.990242,0.0195945716178,152.545026433,23.0385585643,0.989018,14.1248566021
217,70.6978,0.00572816,484.745880993,-0.185729033056,0.988532985939,-0.164074769496,0.0253314965978,456.653342441,0.988318424203,0.961741,29.1302,482.172279155,25.5189367148,-1.02319,483.837565225,-0.148054519645,93.8759796051,0.98942,0.00973735655981,0.465606477974,482.833869435,0.988206,431.134405726
218,70.8955,0.00569175,485.891876592,-0.209203785183,0.989656936298,-0.158901571096,0.0252468077958,215.255431166,0.989393260449,0.920251,29.1741,484.200566593,219.697193269,-1.02338,463.816416833,-0.126136901214,91.1797222505,0.990522,0.0179606345637,93.0826358106,47.5484388961,0.989233,25.1721594029
219,71.0337,0.00611128,505.196382032,-0.085418971146,0.989722059694,0.0828601016095,0.0253765823327,374.849304828,0.989388371192,0.851901,29.2064,496.491156247,109.935065784,-1.02183,496.922479216,0.226910476022,98.2770425973,0.990633,0.0686154944893,7.71508614658,464.719360752,0.989419,230.177183416
220,71.1653,0.00578163,483.710442945,-0.24589072495,0.986154995777,-0.143103671809,0.0249678952746,397.389626546,0.985817384492,0.899184,29.2263,492.11107249,94.7214459445,-1.01893,179.295376443,-0.0664553053176,61.8131546063,0.987091,0.0468357147429,169.525293543,18.8164129043,0.985738,302.668180601
221,71.2642,0.00582744,476.010615331,-0.495756450968,0.980355752601,-0.409998160327,0.025538449329,483.412551167,0.980074218251,0.839473,29.2478,483.59660686,0.184055692845,-1.01383,450.981072875,-0.225888578464,87.6360180489,0.980437,0.056814863056,94.8643802351,26.8405144371,0.979106,483.228495474
222,71.3845,0.00509601,485.281093834,-0.287166567228,0.98209575648,-0.21647355409,0.0229332160453,251.012646634,0.981866093614,0.745278,29.2784,485.136669297,232.193746619,-1.01501,483.20161272,-0.168127733978,93.2765591943,0.983074,0.0300717637068,1.45899468852,479.663083946,0.981797,16.2818940799
223,71.52,0.00575229,502.281568936,0.000870608690599,0.981728803307,0.0929958096088,0.0239054266899,454.905421906,0.981590574091,0.790476,29.2929,482.554803365,27.6493814587,-1.01182,498.899049319,0.164593696848,99.3315610258,0.982964,0.0436994343435,2.10542404202,494.357193531,0.981575,427.256040447
224,71.6711,0.0057897,254.723688344,0.0673834392099,0.979308136097,0.544017226297,0.0237743839555,355.507221145,0.97908910636,0.836724,29.2782,505.159662092,153.675365916,-1.01011,111.688775427,0.91921462218,70.2643343147,0.980303,0.222721855278,39.9234676217,20.0360054786,0.978942,143.493916663
225,71.8319,0.00542449,466.369700978,-0.141898559845,0.978096800922,0.650142159816,0.0228440870291,90.5365348749,0.977855652549,0.847569,29.2911,181.843020104,45.1833666874,-1.00864,176.800398825,0.987676291828,84.6033403078,0.979102,0.302020287425,71.6069858464,54.7755811175,0.97776,21.1691219014
226,71.9355,0.00569067,297.486503513,0.0543932028898,0.978056138453,0.327386414043,0.0224333294878,137.534699152,0.977846449435,0.849911,29.2947,214.948149729,60.8304949415,-1.00759,116.760893787,0.873602437597,66.8661676009,0.979126,0.201376610415,59.1993192334,19.4940354133,0.977827,20.0626646222
227,72.1016,0.00576019,494.005761517,-0.260190269254,0.974305423483,-0.110716707362,0.0223150712096,142.943510973,0.974054408404,0.910303,29.3172,497.113754704,154.470154193,-1.00352,377.252299634,0.0176859436584,87.7429432899,0.975543,0.0735458212237,150.202482161,22.2202259245,0.973938,21.2295755936
228,72.242,0.0054851,508.568648093,0.135282457403,0.971501954919,0.514188662009,0.02259833767,96.9576053068,0.971228744213,0.860646,29.3507,541.205255273,166.363203196,-1.00005,313.930094951,1.00031621333,93.0342497967,0.972635,0.286880088313,157.36600301,107.188876671,0.971282,10.4180056109
229,72.3912,0.00559829,515.716150623,-0.301315717929,0.970598055006,-0.0714717187654,0.0233657341309,317.901290704,0.970375764134,0.865071,29.3906,418.23695793,133.495726352,-0.997642,412.740710751,0.906525517406,89.3674785388,0.971671,0.284556449308,132.940891629,58.9530846297,0.970238,129.237143627
230,72.4991,0.00535691,339.571687729,0.125612284756,0.969611288163,0.592024798118,0.0238023077314,117.719510625,0.969299313728,0.895425,29.4445,433.263926273,153.049978747,-0.997969,162.376089832,0.98070049726,81.5496170177,0.970532,0.155319292528,60.0674988117,42.0575187604,0.969122,11.3826329042
231,72.6384,0.00503946,223.138164285,0.446091414598,0.97075577605,0.721954917003,0.0217808627024,139.503446269,0.970576197787,0.865143,29.4688,273.605225814,60.5642698446,-1.001,132.827965676,1.07320402534,79.9952029178,0.971731,0.129681882344,33.6723998065,74.5078349999,0.97058,32.0096773572
232,72.7649,0.0058698,83.8340414533,0.0637076532374,0.970480690784,0.534991391485,0.0239788363425,66.9856832778,0.970201832348,0.876892,29.5117,97.9632921017,17.4035105907,-1.00132,72.3174896234,0.680487467576,56.812375673,0.971434,0.0656219899819,6.88030378214,23.0615655984,0.970167,25.5884033371
233,72.8445,0.00583028,94.0534233202,0.128260817328,0.966519922486,0.493225672505,0.0225203056223,66.0362138388,0.966046154719,0.857858,29.5287,92.2942155937,17.9254490861,-0.994484,70.1283737504,0.634199255291,55.0464406011,0.967505,0.0791931843017,8.93475593571,27.2181698737,0.965894,7.62595681608
234,73.0284,0.00513376,81.4883170472,0.138130853726,0.961646326651,0.494185116274,0.0217300280514,69.1503374237,0.961389295046,0.870892,29.5691,74.6328234333,2.96956362759,-0.988672,68.8552354361,0.585936759472,54.4752506208,0.962619,0.0474717428787,5.15495207972,29.7066720911,0.961329,63.3960466291
235,73.1157,0.00533809,91.3651299266,0.0415561236663,0.960188736445,0.40713670451,0.0227169351495,54.300168955,0.959799860423,0.861031,29.61,76.2377302752,18.2211203355,-0.987063,62.8354884194,0.662268998077,49.6588727717,0.961251,0.145221029711,15.80804343,20.5899166406,0.9598,9.47955378397
236,73.2221,0.005484,105.557348834,0.21028051547,0.956517628409,0.513096580907,0.0234692300885,88.4784139718,0.955997299736,0.890138,29.6249,145.332077202,31.0307273245,-0.983638,79.1410802654,0.678040136773,59.4786811697,0.957646,0.0481940815086,6.99987752966,44.5729544636,0.956026,39.8870173308
237,73.3571,0.00501548,167.946472778,0.429863258509,0.954507934637,0.539323299763,0.0233417509532,136.058456623,0.954120497506,0.872993,29.6651,321.772653021,103.177086901,-0.981052,112.061362642,0.776731139104,71.3449425034,0.955601,0.0615581367112,17.5390605513,80.029778049,0.954025,16.4074847709
238,73.4918,0.00574164,512.5915517,0.163233288482,0.954968719889,0.597490634225,0.0242058655361,76.7467435206,0.954515689626,0.87327,29.756,177.746568939,50.9320431451,-0.982055,426.573019249,0.978122808113,99.4499739811,0.955837,0.333004521298,93.3003025134,204.256805083,0.954466,8.66825091282
239,73.6225,0.00615131,518.609111776,0.0118398299674,0.954325574145,0.17771736739,0.0248222866729,257.038658329,0.953825644692,0.866941,29.7782,488.865396377,231.826738049,-0.982262,470.164960943,0.920311881456,98.6378884641,0.955384,0.246683782011,90.9357723837,155.772049707,0.953648,25.21192028
240,73.7874,0.00558422,490.734218864,-0.218183790384,0.952520503611,-0.166090104091,0.022729916429,489.495266803,0.952077163937,0.847151,29.8112,494.778118681,5.28285187745,-0.980629,485.125576426,-0.0558455848358,94.4958773893,0.953498,0.0358776044926,1.7713209521,482.576571909,0.95194,484.212414926
241,73.9363,0.00578722,507.967598178,-0.111215253257,0.952018222712,0.332345680726,0.0234600643774,322.87693302,0.951518415622,0.890275,29.8433,504.090606398,195.442860843,-0.978102,402.093508857,1.02750557521,94.3967627648,0.953041,0.411432059588,126.582337575,130.438612681,0.951541,19.0469858917
242,74.1031,0.00527207,500.574573529,-0.257994756011,0.952695457839,0.398128462191,0.0226529667778,231.202925496,0.952260551418,0.896233,29.8875,278.552495475,35.8145442935,-0.978215,323.381267221,0.988053139774,91.3851944749,0.953806,0.453070266461,136.380320379,122.700673545,0.952139,168.578441876
243,74.2401,0.00523419,506.322395106,-0.0254657223514,0.948242198732,0.579964383463,0.0218696190001,410.470332036,0.947720636576,0.831914,29.9373,508.03964394,132.424284287,-0.974677,373.455079796,1.07217262732,96.8790689229,0.949593,0.397217156894,137.052767901,141.699652819,0.947701,223.249919741
244,74.3839,0.00518092,516.166036912,-0.154514029772,0.945492845547,0.659320490964,0.0223181414137,92.2190913463,0.944957089744,0.84183,29.9838,172.362593133,37.9198206013,-0.971036,356.44712833,1.1303436627,96.6824333947,0.94657,0.377506963041,145.104578584,104.723304507,0.944835,37.0732197341
245,74.5244,0.00530656,512.27471294,0.104214845481,0.945668057197,0.396399235805,0.0225054962067,402.950817465,0.944990390605,0.84249,30.0191,496.875546039,93.9247285741,-0.970909,459.241470024,1.06937125641,100.533597628,0.946885,0.344614946119,89.3944680576,215.007477865,0.944953,309.026088891
246,74.6833,0.00521094,284.980772756,0.269415986764,0.943513652654,0.908731277089,0.0221208392757,318.040119041,0.942910793602,0.828479,30.0799,509.793169885,154.994244866,-0.970177,162.757562022,1.22597133491,88.0397461924,0.944677,0.143328106962,50.6514627781,56.8951278948,0.94275,170.211596641
247,74.825,0.00526159,515.684756151,0.112423785297,0.943741431356,0.582989737681,0.0224104614223,87.366692584,0.943168521635,0.827588,30.1123,130.836218965,24.8611662195,-0.970243,334.87949466,1.00687497665,96.0185342705,0.94483,0.324135046264,147.200530768,125.640045315,0.943128,45.9213419924
248,74.9308,0.00593869,538.751856808,-0.133905172145,0.940566265317,0.0959398512623,0.0226238197283,290.876895752,0.940070211442,0.82705,30.1211,498.088494201,138.293302861,-0.966384,461.347273977,0.858247965373,97.510749487,0.941735,0.197997471294,98.8274583454,170.993623023,0.940009,152.665949177
249,75.0334,0.00549007,505.94416567,0.0375700517122,0.940000260489,0.356717685563,0.0220859790094,92.2642131264,0.939503926358,0.829431,30.1409,126.564522689,25.1315866154,-0.965985,432.734231723,0.901436100332,99.0203968931,0.941159,0.295040553852,112.529749221,150.878991923,0.939395,35.9687924948
