QFunRegParamNorm,Iteration,Epoch,AverageQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxReturn,AverageAbsQYDiff,AverageQLoss,AverageReturn,PolicyRegParamNorm,AverageAbsQ,StdReturn,AverageEsReturn,AverageY,AveragePolicySurr,MaxEsReturn,AverageAction
187.374,1185,1185,68.23,2.62352323447,68.2301192179,93.3000628778,89.5282160019,47.1577637295,93.526441923,0.255092428515,1.29451,93.4124500816,49.1909,68.23,0.0730437011841,93.4943108671,68.2301192179,-68.4327,99.6451102176,0.996921
187.374,1186,1186,68.2085,2.85221261049,68.2085560312,93.3000281324,89.2859795991,47.254189587,93.5985488145,0.285236689693,1.51332,93.4306272398,49.1845,68.2085,0.0892538812041,92.1017003142,68.2085560312,-68.4108,98.5841091947,0.996651
187.44,1187,1187,68.224,1.94328183917,68.2243408413,93.3000385503,89.7160041136,47.2431284919,93.5984587656,0.231884180702,1.07708,93.424865416,49.2381,68.224,0.0847748197988,92.6061971425,68.2243408413,-68.4278,94.5463434621,0.997326
187.535,1188,1188,68.2609,1.72716065761,68.2606907296,93.3004929626,89.9807888072,47.2639533367,93.5999036604,0.271712964168,1.27384,93.4263696767,49.2385,68.2609,0.083029015272,93.7125806077,68.2606907296,-68.455,96.106258057,0.997695
187.601,1189,1189,68.2628,1.37859405642,68.263871717,93.3002020201,90.6214811285,47.1609640892,93.5790924857,0.262725080333,1.42671,93.4151590776,49.2408,68.2628,0.0801004533739,92.8563860545,68.263871717,-68.4717,94.1682459234,0.996511
187.648,1190,1190,68.2808,1.87468738816,68.2806928987,93.2012443945,88.9744252722,47.2119891436,93.5972589807,0.230399406895,1.03333,93.4213867956,49.2765,68.2808,0.101093158782,92.6712681233,68.2806928987,-68.4841,95.0133688313,0.996958
187.799,1191,1191,68.2589,2.70980996899,68.259017047,93.3004732683,88.2709335893,47.2674096884,93.5998689431,0.262702865085,1.35153,93.438701172,49.2643,68.2589,0.0794221671284,92.2645317393,68.259017047,-68.4612,97.5429866181,0.995625
187.82,1192,1192,68.1286,1.67191464623,68.1288347991,93.3001024352,90.3508487042,47.2559477098,93.5993939213,0.247926541771,1.21709,93.4284843874,49.2786,68.1286,0.0832666332378,93.4415839943,68.1288347991,-68.3328,95.3504071123,0.997076
187.837,1193,1193,68.1584,1.87858776584,68.1584963791,93.2010661506,89.1878496405,47.200702229,93.5982466775,0.238906966159,1.07177,93.4202484854,49.3063,68.1584,0.0874966950905,93.1358388052,68.1584963791,-68.3608,94.504594256,0.996833
187.898,1194,1194,68.2783,2.00824687441,68.2782680365,93.2009514473,90.0800952916,47.1698916835,93.5990398058,0.253828550207,1.14687,93.4211788284,49.2911,68.2783,0.104520450527,93.0310475128,68.2782680365,-68.4756,96.5932674258,0.995699
187.948,1195,1195,68.1901,1.53664603529,68.1905167114,93.3004682211,90.1370156827,47.1805246955,93.5996126881,0.2395969365,1.13864,93.4193315622,49.3086,68.1901,0.0865513478539,93.3138202628,68.1905167114,-68.3883,94.5186883518,0.996376
188.037,1196,1196,68.1324,2.19307817175,68.1323635184,93.2007680201,90.5763217178,47.1290151008,93.5994735587,0.253420983223,1.21541,93.410353389,49.3171,68.1324,0.112064580286,93.3312680172,68.1323635184,-68.3222,97.0807342883,0.996346
188.141,1197,1197,68.1515,2.3571954503,68.1522469492,93.3002356608,86.4471116823,47.3043291089,93.5966702017,0.261272062389,1.34179,93.4556579099,49.3167,68.1515,0.0817425366359,92.500155087,68.1522469492,-68.3529,94.2232411602,0.993746
188.239,1198,1198,68.1595,1.87023756647,68.1593314533,93.3000859158,90.3157136505,47.2256534937,93.5987936723,0.2367484284,1.07584,93.4271263393,49.3138,68.1595,0.0804662706726,93.1654540408,68.1593314533,-68.3587,96.9401349572,0.996387
188.304,1199,1199,68.2275,1.95091191051,68.2276593982,93.3004157684,89.08066786,47.1792751462,93.5779199244,0.26126373926,1.15435,93.4183780311,49.2907,68.2275,0.0769601746194,93.3136194192,68.2276593982,-68.4331,95.5888207213,0.99652
188.321,1200,1200,68.2251,1.81998139159,68.225345841,93.300234225,90.4021365419,47.1448925289,93.599979913,0.255610013133,1.25799,93.4116278708,49.282,68.2251,0.0880791096876,93.6784882511,68.225345841,-68.4284,97.0119094963,0.996649
188.406,1201,1201,68.1658,1.37918647535,68.1658348557,93.3002470396,90.7473832249,47.2576064607,93.5991855864,0.252301904483,1.32352,93.4382367987,49.265,68.1658,0.0867623292761,93.1504309364,68.1658348557,-68.3681,94.8751008257,0.995397
188.508,1202,1202,68.1505,1.76334702367,68.1505209162,93.202618269,88.1002716323,47.1128848498,93.5808309657,0.25807061443,1.403,93.4026664156,49.3027,68.1505,0.0944277874835,92.899612401,68.1505209162,-68.36,94.7385975658,0.99721
188.546,1203,1203,68.1747,2.31694847925,68.1750133662,93.2007798224,88.8270896231,47.1656493734,93.5996814476,0.278204226877,1.44602,93.4160864376,49.3028,68.1747,0.105783667099,92.678650981,68.1750133662,-68.373,96.2613565852,0.99647
188.6,1204,1204,68.1562,1.78874414478,68.1564217028,93.2003972926,89.6716992887,47.2065610489,93.5999282241,0.244364140691,1.01836,93.4226938403,49.3149,68.1562,0.0973845158225,92.1414749088,68.1564217028,-68.3565,95.1189787319,0.996561
188.676,1205,1205,68.2397,1.82193281834,68.239242538,93.3005690247,90.4561574346,47.0734910621,93.5610895225,0.243314264162,1.21359,93.3971687068,49.3357,68.2397,0.0750611012121,93.2938385909,68.239242538,-68.4391,96.802225914,0.997028
188.761,1206,1206,68.1177,2.43545705555,68.1180557616,93.3004225487,90.4383568671,47.169616972,93.5998943027,0.255165350815,1.23027,93.4104623206,49.3432,68.1177,0.0824877417621,93.225653562,68.1180557616,-68.3213,99.250805285,0.997619
188.873,1207,1207,68.2667,1.8668201138,68.2673521702,93.3000865478,88.7088350268,47.1805802441,93.582785299,0.270778223252,1.22908,93.4196610816,49.3275,68.2667,0.0815094632635,93.2104272785,68.2673521702,-68.4735,94.6628545628,0.996326
188.903,1208,1208,68.1819,1.74783704697,68.1818108374,93.2015380371,89.3633677083,47.1733221154,93.5995277749,0.248366446743,1.28129,93.4178755,49.3439,68.1819,0.0906284647817,93.4970273472,68.1818108374,-68.3763,94.8878360292,0.996398
188.953,1209,1209,68.114,1.95797843084,68.1141049895,93.2006478576,90.7879948989,47.1859836559,93.5969222238,0.239681351128,1.10147,93.4133449563,49.3244,68.114,0.0969960236992,93.2739707947,68.1141049895,-68.3159,97.3252648146,0.99758
189.058,1210,1210,68.2638,2.43273040811,68.2641254796,93.2116653321,86.1965631805,47.1668917932,93.5999914429,0.26724810381,1.2859,93.4177336371,49.3428,68.2638,0.0952037369463,91.5221783271,68.2641254796,-68.4608,94.6005606864,0.996221
189.162,1211,1211,68.1989,2.11849827737,68.1990799075,93.3000240675,86.7502403499,47.2040371388,93.5999797823,0.281742105506,1.71522,93.412857129,49.3826,68.1989,0.0818154160963,93.623154482,68.1990799075,-68.398,95.3261451312,0.998251
189.181,1212,1212,68.1874,1.63260297941,68.1870625174,93.2005631973,90.5544347469,47.1319690029,93.5999977842,0.24529047249,1.18534,93.4067525595,49.3989,68.1874,0.102188645075,93.0729284164,68.1870625174,-68.3844,95.1492853673,0.997088
189.271,1213,1213,68.2499,1.52146970106,68.250708297,93.2000567151,89.0851605819,47.1716042457,93.5998432849,0.272851043132,1.61764,93.4124275302,49.4267,68.2499,0.0839693270239,93.761039405,68.250708297,-68.4509,95.2856279329,0.997322
189.302,1214,1214,68.2549,2.47288788328,68.2547723162,93.3000919313,88.3952648835,47.1688413509,93.5033348558,0.276391149945,1.49845,93.4059196184,49.3848,68.2549,0.0683137591313,93.6538110615,68.2547723162,-68.4624,97.7985609708,0.998406
189.352,1215,1215,68.3192,2.38047359343,68.3190139412,93.2003058264,89.1638833194,47.1482429258,93.5997850113,0.260347797945,1.31639,93.404135779,49.411,68.3192,0.0776081016788,92.2605646966,68.3190139412,-68.5276,97.535179334,0.99808
189.381,1216,1216,68.1774,2.51240474837,68.1784200131,93.2006374543,89.9626055481,47.1693045526,93.5998261905,0.267015710789,1.36003,93.4089325228,49.4273,68.1774,0.0922518334637,93.4030821761,68.1784200131,-68.3814,98.953414965,0.997851
189.432,1217,1217,68.1831,1.9773825867,68.1828780413,93.2035603736,90.0746315536,47.1446789411,93.5928460212,0.259562621637,1.19671,93.4019589641,49.4078,68.1831,0.0966005739647,92.9363171352,68.1828780413,-68.3877,97.0106346395,0.99831
189.469,1218,1218,68.3034,1.14864747646,68.3039653539,93.3000241503,91.4470475129,47.2254088168,93.5952611224,0.272559611878,1.52496,93.4153256031,49.3775,68.3034,0.0832853390058,93.8146646957,68.3039653539,-68.5033,95.5193121131,0.998474
189.503,1219,1219,68.293,1.89184587436,68.2934743507,93.2006968003,89.3376037233,47.1299905687,93.5993539076,0.238769569765,1.12981,93.4043428963,49.3888,68.293,0.098965450829,92.612646311,68.2934743507,-68.4944,94.8586203354,0.997453
189.568,1220,1220,68.2339,1.15019198707,68.2341031207,93.2000956081,90.5587189972,47.1570538441,93.5999604197,0.278895550817,1.42005,93.4099197459,49.3605,68.2339,0.0998186930393,92.3505280309,68.2341031207,-68.4374,93.9886472331,0.997304
189.591,1221,1221,68.2599,1.92340677199,68.2600324261,93.3000046253,88.6864707623,47.3431744885,93.5993715828,0.243847874764,1.17281,93.4371276185,49.3694,68.2599,0.0749034829375,92.263951407,68.2600324261,-68.4541,94.614114332,0.99823
189.663,1222,1222,68.1959,1.93656505355,68.1955749765,93.2000095009,89.3236474574,47.1735731034,93.5999362175,0.273444118863,1.4673,93.4096837408,49.3761,68.1959,0.104863517669,93.3468027082,68.1955749765,-68.3895,95.3990170731,0.997836
189.706,1223,1223,68.2852,1.81883882231,68.2859981999,93.3000058054,89.2742187843,47.2119687522,93.5994847798,0.250660068368,1.22943,93.4143547964,49.3614,68.2852,0.0845232920446,92.8822947989,68.2859981999,-68.4826,94.7282844397,0.998223
189.741,1224,1224,68.1617,3.29323465698,68.1608525184,93.3000139112,87.511535565,47.2563569886,93.5987602784,0.259276788091,1.30321,93.4253371384,49.3336,68.1617,0.0775860516231,92.8398113979,68.1608525184,-68.3641,99.7411743508,0.997653
189.806,1225,1225,68.1837,1.80321017747,68.1848129884,93.3007920731,88.1863566582,47.1501107293,93.5870358702,0.23723267709,1.0814,93.4072129086,49.3841,68.1837,0.0681123043326,93.6382942943,68.1848129884,-68.3762,94.8621409198,0.997614
189.89,1226,1226,68.2165,1.64161840888,68.2160150179,93.3000434113,89.6057091608,47.1829120118,93.5547439521,0.277616895582,1.68188,93.4116236225,49.4007,68.2165,0.0609919795055,93.38697982,68.2160150179,-68.4205,95.2374073782,0.997841
189.926,1227,1227,68.1716,2.06064858425,68.1722816865,93.3000008821,90.0964853686,47.1859702755,93.548259203,0.242534402687,1.18051,93.4107266193,49.4234,68.1716,0.0719776711038,93.211955548,68.1722816865,-68.3643,96.9964228824,0.998076
190.034,1228,1228,68.09,2.39091446659,68.0903506684,93.3000019789,90.6561142704,47.0536106521,93.5141283457,0.249745764298,1.07259,93.3857475812,49.3998,68.09,0.0585004891975,93.3711574988,68.0903506684,-68.2924,99.4592238797,0.998453
190.098,1229,1229,68.0899,1.41547349796,68.0902048364,93.3000010848,91.2103306527,47.269235336,93.5971769917,0.290015261706,1.48693,93.4251394009,49.3938,68.0899,0.0777395300123,93.7791082683,68.0902048364,-68.2978,96.5654086761,0.998081
190.182,1230,1230,68.0869,2.18475206298,68.086495775,93.3000269277,90.4774559009,47.2427043757,93.5603492091,0.243042673352,1.13592,93.4205239107,49.4303,68.0869,0.0708465509535,93.3499909873,68.086495775,-68.281,97.7652629996,0.998084
190.31,1231,1231,68.2293,1.9918711055,68.2297449328,93.3000012636,90.280592378,47.2607059479,93.5838402293,0.289163840196,1.5548,93.4223616874,49.4251,68.2293,0.0785928792894,93.5225465615,68.2297449328,-68.425,97.1491072515,0.998304
190.421,1232,1232,68.1988,1.84240523218,68.1997032581,93.3000022888,89.8308899593,47.2209400204,93.5993729772,0.258025192805,1.45343,93.4136886243,49.4297,68.1988,0.0857203972221,92.4212136103,68.1997032581,-68.3982,94.7822541575,0.998623
190.467,1233,1233,68.2708,1.95605169555,68.270260981,93.300022577,89.2545914774,47.2946795558,93.5996964584,0.240555795803,1.13014,93.4282593432,49.4367,68.2708,0.0792226611065,93.5623151223,68.270260981,-68.4768,96.6147786544,0.998306
190.534,1234,1234,68.2329,2.18272247709,68.2327174199,93.201994827,89.2663807958,47.1713542385,93.5993709536,0.293646453359,1.59817,93.4118033475,49.4615,68.2329,0.0889718159806,93.6656048285,68.2327174199,-68.4383,96.3800571427,0.997416
190.546,1235,1235,68.2648,1.64402907951,68.2649902939,93.2000081896,90.7982630272,47.2134326032,93.5993615267,0.239302946943,1.00333,93.4155355371,49.4742,68.2648,0.092756500629,93.4790454968,68.2649902939,-68.4607,97.3440336298,0.998044
190.622,1236,1236,68.2054,2.36510406617,68.2065927964,93.300000608,89.8732564872,47.2505239148,93.5998586699,0.246754344426,1.18156,93.4260019112,49.4513,68.2054,0.0876421366876,93.2481363435,68.2065927964,-68.4033,98.4115540549,0.997353
190.701,1237,1237,68.2577,2.23197770313,68.2575526483,93.3000017166,90.283406112,47.2188733226,93.594726147,0.240473855845,1.04517,93.4148340869,49.4301,68.2577,0.0791058790762,93.7488591464,68.2575526483,-68.457,99.8341560821,0.998349
190.781,1238,1238,68.1912,3.10436877993,68.1912142491,93.3000139352,87.9182305812,47.2280572828,93.5997882426,0.264290342698,1.2521,93.4223591883,49.4269,68.1912,0.0801850432569,92.6683057527,68.1912142491,-68.393,98.9,0.997308
190.822,1239,1239,68.1749,1.65901912288,68.1751649122,93.2000272859,89.2488205825,47.0662097972,93.5837801067,0.245405835962,1.17247,93.3950675863,49.4516,68.1749,0.091999883147,92.5880726752,68.1751649122,-68.3759,94.0217381637,0.997145
190.854,1240,1240,68.2579,2.25257552787,68.2577252211,93.2000098108,88.9339264123,47.1619981721,93.5911695067,0.251284430622,1.22426,93.4086691653,49.4435,68.2579,0.0798444283862,93.0263578643,68.2577252211,-68.4616,96.7879354983,0.997692
190.945,1241,1241,68.1824,1.2309512538,68.1825122553,93.3000029802,90.6525483173,47.1819975593,93.5988332077,0.247844879828,1.23839,93.4099084074,49.4697,68.1824,0.0807479485475,93.6239124212,68.1825122553,-68.3731,94.9942643188,0.998101
191.013,1242,1242,68.0985,1.75308664468,68.0986843088,93.2292815053,89.9460876597,47.1679807739,93.5935883032,0.241895142089,1.14915,93.4160645266,49.4621,68.0985,0.0823187733733,93.9602351424,68.0986843088,-68.2927,97.5287010603,0.996573
191.081,1243,1243,68.1302,2.0547523029,68.130279695,93.3000072955,89.2820119832,47.0798724457,93.5745356414,0.238263709716,1.08892,93.3926631771,49.484,68.1302,0.0665390418089,92.496946829,68.130279695,-68.3345,94.5446316222,0.998028
191.126,1244,1244,68.1905,2.67656584155,68.1907326861,93.2256288626,87.6250080534,47.2069751204,93.5758058464,0.262968344523,1.19047,93.415917784,49.5026,68.1905,0.0844208749761,91.2452245516,68.1907326861,-68.3976,94.8601179042,0.997787
191.148,1245,1245,68.1912,1.9391152121,68.1910638595,93.3000134942,89.6440704974,47.2328078585,93.5999503836,0.248678273176,1.16884,93.420541247,49.5212,68.1912,0.0762464543232,94.2346286335,68.1910638595,-68.3956,98.9,0.997783
191.209,1246,1246,68.1491,1.6904684304,68.1502175365,93.3000047683,89.6889785493,47.2411037271,93.5935716235,0.246435299521,1.37861,93.4183258427,49.5069,68.1491,0.0756718981901,94.2811115695,68.1502175365,-68.3498,98.0069745528,0.998418
191.324,1247,1247,68.2267,0.945874324627,68.2261285691,93.3000001788,92.0654582422,47.205710199,93.5994986405,0.253276202808,1.29945,93.4144377911,49.5246,68.2267,0.0845575568096,94.0975766392,68.2261285691,-68.4231,95.9798484207,0.998011
191.372,1248,1248,68.2297,1.2818929406,68.230052328,93.2000294434,90.6403434358,47.1892297721,93.5916920614,0.295249634858,1.81463,93.4181090916,49.5327,68.2297,0.0793120435071,93.0933173172,68.230052328,-68.4374,94.6531624351,0.996859
191.407,1249,1249,68.2344,2.23715172364,68.2345995135,93.3000002623,90.588979378,47.314102915,93.5971067986,0.250947335228,1.36506,93.4322814982,49.5395,68.2344,0.0755462714292,92.4799349614,68.2345995135,-68.4367,97.7832263421,0.998193
191.422,1250,1250,68.2881,1.79728478927,68.2885396951,93.3000012875,91.2791558069,47.2186784789,93.5999967846,0.269180255672,1.38466,93.4145808668,49.5483,68.2881,0.086655018144,93.6400666435,68.2885396951,-68.4859,97.3656681961,0.998388
191.503,1251,1251,68.1885,2.66725289583,68.1884852326,93.2131391559,90.1986382724,47.1529944608,93.5284406401,0.268185924486,1.32839,93.4052143167,49.5722,68.1885,0.0812903219136,93.5818984553,68.1884852326,-68.3962,99.5392719261,0.998016
191.556,1252,1252,68.2551,1.96425112285,68.2545761254,93.3000007272,89.1299457664,47.2083879802,93.5998703347,0.242134915953,1.2683,93.4180297981,49.5665,68.2551,0.0829524192754,92.6988745744,68.2545761254,-68.4606,94.6382489351,0.997467
191.617,1253,1253,68.1792,2.29562508071,68.1798926064,93.200017857,90.3293217801,47.1384731705,93.5751391615,0.267469120029,1.41003,93.4028894128,49.5715,68.1792,0.095366836238,94.0249982563,68.1798926064,-68.3818,99.5837444567,0.997971
191.66,1254,1254,68.329,0.942610073028,68.3291620498,93.2446145283,90.6252631895,47.2396803054,93.5998615048,0.23375608484,1.09448,93.4200713123,49.5834,68.329,0.0841035351553,93.6553015544,68.3291620498,-68.5208,94.5857596041,0.998053
191.708,1255,1255,68.1806,2.46445877016,68.1804084259,93.3000004888,90.1766571331,47.2465136695,93.5995613603,0.247870278903,1.00215,93.4209697921,49.559,68.1806,0.0853759882579,93.0777478952,68.1804084259,-68.379,98.4174903409,0.998116
191.747,1256,1256,68.3064,2.18237729053,68.3068390437,93.300004363,88.4359409699,47.2521762244,93.5996431537,0.248040670003,1.19636,93.4241916183,49.5442,68.3064,0.0804037296075,92.848693139,68.3068390437,-68.5059,95.6773428906,0.997727
191.797,1257,1257,68.2182,1.35089604072,68.2183947621,93.3000047922,90.5852960083,47.229482816,93.5981995325,0.270812648964,1.5458,93.4204147102,49.5439,68.2182,0.0729471119197,93.9819862229,68.2183947621,-68.4222,96.1365946174,0.997702
191.833,1258,1258,68.2136,2.84204707423,68.2137643668,93.3000059366,87.2228694102,47.2402978521,93.5993375489,0.273122249428,1.48038,93.4178998931,49.5849,68.2136,0.068131853784,92.3373559723,68.2137643668,-68.4104,97.8387695278,0.998482
191.836,1259,1259,68.1691,3.51370144375,68.1694925872,93.3000020027,87.4950521429,47.225963857,93.5997351203,0.239380973127,1.26744,93.4157487041,49.5928,68.1691,0.0824013890543,92.3847116299,68.1694925872,-68.3707,99.4938704686,0.99841
191.897,1260,1260,68.2395,1.57482304398,68.2393169595,93.2003315201,91.0588043151,47.0540539893,93.5691431106,0.268339417825,1.50891,93.4020402404,49.5583,68.2395,0.0790876250461,94.1979751724,68.2393169595,-68.434,97.9121689489,0.995595
191.959,1261,1261,68.2343,2.48124211247,68.2338540696,93.3000045418,88.734610502,47.2439656665,93.5994728045,0.250882543936,1.32929,93.4215746549,49.594,68.2343,0.0806985055,92.423031663,68.2338540696,-68.433,97.2171837789,0.997925
192.0,1262,1262,68.1338,2.41651019005,68.1344095682,93.3000000834,87.7910336096,47.2197499886,93.599014476,0.246763309534,1.20241,93.4160078959,49.5675,68.1338,0.0856183057641,93.0173778256,68.1344095682,-68.3294,95.2339714764,0.998172
192.023,1263,1263,68.2525,2.17127148777,68.2529785619,93.2004614145,88.1450967608,47.086756883,93.597905927,0.22997390112,0.942067,93.3952582313,49.5579,68.2525,0.0920807029729,92.2988057161,68.2529785619,-68.4548,95.5564098308,0.997735
192.109,1264,1264,68.0461,1.71366791792,68.0462851747,93.2000493228,90.668056708,47.1842878767,93.5999999573,0.260348992324,1.37225,93.4112489222,49.5589,68.0461,0.0950415894672,93.0425181934,68.0462851747,-68.2453,95.214916761,0.997898
192.118,1265,1265,68.1851,1.98049468184,68.1848269154,93.2000099896,90.9412653375,47.1479143131,93.5999980313,0.277274492497,1.39773,93.4058407324,49.5641,68.1851,0.107408350966,93.8163607197,68.1848269154,-68.3786,98.5423317242,0.997723
192.079,1266,1266,68.2204,2.81262845085,68.2211211714,93.3000032425,88.4720411973,47.0967926723,93.5652210484,0.236833132171,1.28446,93.3975455594,49.553,68.2204,0.0596804480532,92.5783820546,68.2211211714,-68.4228,98.733431899,0.997687
192.067,1267,1267,68.0858,3.84632022129,68.085178732,93.2000060677,82.733609381,47.1255073607,93.5539145771,0.264901268386,1.25922,93.3981764377,49.5609,68.0858,0.101142106143,92.5400400936,68.085178732,-68.2937,97.6680229768,0.998385
192.062,1268,1268,68.3145,2.16594654915,68.3149048528,93.3163651716,89.4669907442,47.1673340856,93.5661856717,0.260059795835,1.32341,93.4166918106,49.5652,68.3145,0.0538301778249,93.6842468509,68.3149048528,-68.5146,97.6619108007,0.996478
192.059,1269,1269,68.2457,1.7919851411,68.2458185662,93.3000406227,90.0963968316,47.032022811,93.499930413,0.225597339577,0.977771,93.3874821202,49.5731,68.2457,0.052218419655,92.659033788,68.2458185662,-68.4501,94.9948159088,0.997493
192.086,1270,1270,68.2586,2.06064251062,68.2588496577,93.3000003576,90.6478148424,47.1062775856,93.5903042923,0.254540465052,1.25993,93.3968978795,49.5824,68.2586,0.0667028138054,94.12054232,68.2588496577,-68.4488,99.2348098393,0.998082
192.086,1271,1271,68.1903,1.52208825113,68.190388362,93.2000815957,91.6042896774,46.6195411567,93.4946079106,0.244334441956,1.14371,93.3150336127,49.5909,68.1903,0.059402650284,93.3380917063,68.190388362,-68.3925,95.7403491983,0.997558
192.124,1272,1272,68.1592,1.3143411345,68.1597521516,93.3000109671,90.985486524,47.0120764545,93.4890057679,0.253483508245,1.0731,93.3828573057,49.6002,68.1592,0.0474594747145,93.4056649361,68.1597521516,-68.3639,94.6056688484,0.997692
192.131,1273,1273,68.3213,2.88309231506,68.3208485173,93.3000769534,85.0980760356,47.0130783968,93.4880106275,0.275659071556,1.44075,93.3798688635,49.5985,68.3213,0.044563805323,92.0252444876,68.3208485173,-68.52,94.4718194426,0.998242
192.147,1274,1274,68.1481,2.37731563637,68.148366782,93.2016687372,87.51327662,47.0140382679,93.4984343468,0.258190692339,1.20876,93.3809487707,49.6435,68.1481,0.0527238380418,92.3853822991,68.148366782,-68.354,96.6186497345,0.998079
192.19,1275,1275,68.2764,1.99162116058,68.2765055058,93.2000380498,88.74541822,47.0954893891,93.5939752064,0.232781121375,1.20382,93.4088239565,49.6264,68.2764,0.100519792908,92.522101845,68.2765055058,-68.4748,94.4456098476,0.995587
192.21,1276,1276,68.2465,2.21985078808,68.2469780652,93.2015437288,90.3369109625,47.2321155014,93.5988447347,0.231237768917,0.996153,93.4190321202,49.6382,68.2465,0.0824932672566,93.1139933486,68.2469780652,-68.4429,98.2721644036,0.998012
192.284,1277,1277,68.3226,2.30029531256,68.3229201529,93.3000014067,89.5309707587,47.2339046535,93.587233259,0.244059339585,1.32749,93.4176230322,49.6342,68.3226,0.0774673088751,92.8063188421,68.3229201529,-68.5221,97.1162997721,0.998325
192.31,1278,1278,68.2877,2.59784905089,68.2881832131,93.300001955,87.5185276944,47.0217748987,93.4996859125,0.231346904398,1.02789,93.3786344311,49.656,68.2877,0.0481358033435,92.7648596457,68.2881832131,-68.4838,95.219094955,0.998728
192.402,1279,1279,68.1934,1.8305514815,68.1930875554,93.2064953779,90.3182926646,47.1605863237,93.5952872548,0.263700308205,1.25631,93.4069566549,49.6598,68.1934,0.0813852360311,93.6064771887,68.1930875554,-68.3894,97.7446998886,0.997951
192.464,1280,1280,68.158,1.62166693816,68.1587887038,93.2000395141,90.9958190115,47.177510251,93.5998251771,0.282605779147,1.6503,93.4074204299,49.671,68.158,0.0867554351297,93.7693463251,68.1587887038,-68.356,95.797149957,0.998378
192.571,1281,1281,68.2247,2.65792497997,68.2233963589,93.2000104426,88.6457817928,47.1210901632,93.5999824979,0.252341870894,1.25797,93.3975436882,49.6702,68.2247,0.0961965660287,93.3608379643,68.2233963589,-68.4203,99.8072776028,0.998382
192.651,1282,1282,68.2954,2.24191252069,68.2968119253,93.3000000715,90.8271836906,47.2536821545,93.5747068864,0.262955827311,1.38853,93.4219358198,49.6549,68.2954,0.0744209350724,93.4428570281,68.2968119253,-68.4979,98.7935746929,0.998169
192.709,1283,1283,68.1843,2.33179167922,68.1847663607,93.2009481263,87.50378878,47.2231195643,93.5999064985,0.297655471488,1.62147,93.4156278493,49.6568,68.1843,0.0851625789658,93.4178629073,68.1847663607,-68.3806,96.4752898592,0.998329
192.755,1284,1284,68.3516,1.19728251582,68.3515676021,93.2000027418,89.9963666737,47.0983698561,93.5935692179,0.256971566116,1.29607,93.3935472831,49.662,68.3516,0.0920855286154,93.7950814897,68.3515676021,-68.5579,94.7507902223,0.99839
192.78,1285,1285,68.2255,1.37759777731,68.2261977736,93.2000030398,90.832481699,47.0844096296,93.5999904966,0.220697175803,0.987672,93.3917904612,49.6656,68.2255,0.101993604833,93.5502505209,68.2261977736,-68.4287,94.7554617594,0.998259
192.843,1286,1286,68.2201,2.10596371475,68.2205520304,93.2529899293,88.5732193956,47.2259547867,93.5996992905,0.248060226117,1.13788,93.4193200627,49.6469,68.2201,0.090595609505,93.1620358562,68.2205520304,-68.4141,96.5125845408,0.997769
192.879,1287,1287,68.2973,2.72073025332,68.2972343579,93.2000053882,90.4025348418,47.1358098897,93.5906168708,0.267994103334,1.2482,93.3996540583,49.6301,68.2973,0.0951472758807,92.9268127981,68.2972343579,-68.495,99.6,0.99846
192.894,1288,1288,68.2414,1.83918800702,68.241260639,93.200946833,90.8897444485,47.179628879,93.5989506633,0.236639121447,0.937487,93.4059358685,49.6146,68.2414,0.0882524061699,93.8237806232,68.241260639,-68.4434,97.360969881,0.998702
192.937,1289,1289,68.1566,3.08953518236,68.157433268,93.2000035643,88.0778317894,46.9803398005,93.5999908981,0.246987253484,1.06144,93.3726650584,49.6112,68.1566,0.0994786118045,92.5811173713,68.157433268,-68.3601,98.9708557785,0.998431
192.937,1290,1290,68.2414,1.32997070727,68.2418309623,93.2000037193,90.926424254,47.1321622192,93.5982562977,0.269426276415,1.50583,93.3987955028,49.593,68.2414,0.103516309288,93.7226189225,68.2418309623,-68.4417,96.27048193,0.998491
192.972,1291,1291,68.2401,2.16439571144,68.240197837,93.3000023246,89.4561686523,47.2371767379,93.5945654248,0.238783684487,1.11406,93.4175719609,49.6123,68.2401,0.0765597246153,92.7637381756,68.240197837,-68.4303,95.7894366353,0.998432
193.004,1292,1292,68.2111,2.41702218213,68.2104788289,93.2000026822,86.3523442219,47.1488711628,93.5970826759,0.263474607942,1.2921,93.3996533879,49.5909,68.2111,0.0961951141875,91.3593792343,68.2104788289,-68.4079,94.2770060732,0.998858
193.034,1293,1293,68.1896,1.82139451468,68.1904894289,93.1000072836,89.5368028208,46.9162670724,93.5999734255,0.25785373864,1.25615,93.3598693158,49.5938,68.1896,0.12361291494,92.5264297829,68.1904894289,-68.3914,94.8607563502,0.998665
193.017,1294,1294,68.2796,2.18990125035,68.2801437926,93.1000108954,91.2394366854,46.6988014748,93.4075636628,0.259312570365,1.19726,93.3214025167,49.5762,68.2796,0.0971590034866,93.7658983438,68.2801437926,-68.4697,99.2,0.998793
193.028,1295,1295,68.1907,1.82627003451,68.1906242429,93.3,88.7007937546,47.2281026689,93.5,0.240453621136,1.04034,93.4105717255,49.6165,68.1907,0.071201484541,93.4572697545,68.1906242429,-68.3859,96.2453873744,0.999394
