MaxEsReturn,AverageQLoss,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQ,StdReturn,AverageAction,MaxReturn,MinReturn,AverageAbsQYDiff,AverageAbsY,Epoch,StdEsReturn,AverageReturn,Iteration,AverageY,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MinEsReturn
625.484213412,5486.76,384.702346855,117.64390552,387.721,1590.09,1.23528950185,0.999826,1031.65283638,1027.37140383,29.4168481928,1589.32405418,1166,182.259738673,1029.47668794,1166,1588.53023684,92.515,1588.59,-811.241,184.649703425
508.754947536,5107.6,418.404199348,41.8008090315,387.735,1583.15,3.62585266589,0.999248,62.3872307085,38.1663070611,28.6181394314,1582.44363299,1167,110.757993512,53.0336857179,1167,1581.51288912,92.5207,1581.5,-806.725,262.420177502
457.912567674,5364.53,388.909807874,113.406281824,387.773,1569.46,1.20878931594,0.999332,1032.08451551,1027.8770728,29.3278310725,1568.67232606,1168,52.8563623308,1029.82319182,1168,1567.77680686,92.5714,1567.79,-799.198,329.515519079
318.214290476,5062.43,307.480470741,100.575168331,387.786,1560.33,1.36210618488,0.998827,1007.69418632,1003.39082421,28.3125029145,1559.58276741,1169,10.7338197349,1005.96950816,1169,1558.51017145,92.5994,1558.55,-793.705,296.746651006
636.927742391,5352.76,465.26131985,99.5624390003,387.759,1544.4,1.517735014,0.998994,1004.56344615,1000.13759184,28.6104655915,1543.59080364,1170,122.244579224,1002.54277067,1170,1542.75271225,92.6205,1542.79,-785.218,361.719770042
866.145762238,4516.23,498.735294894,99.158712809,387.773,1528.34,1.36703666618,0.99878,998.058969117,993.834914339,27.4578644532,1527.68630972,1171,367.410467344,996.591662567,1171,1526.79793606,92.6245,1526.77,-777.1,131.32482755
369.7499815,5089.09,270.31528997,90.7534233515,387.785,1510.63,1.13384900678,0.998816,964.949346163,961.667905799,27.9565729391,1509.76660508,1172,124.908946792,963.588685911,1172,1508.82142456,92.6206,1508.88,-767.427,94.1545811002
204.452989465,4695.57,165.725610067,94.0342569578,387.834,1492.47,1.79766128854,0.998783,982.1554745,976.261710405,28.7198255,1491.70168251,1173,27.5323529896,978.238296553,1173,1490.88931053,92.6814,1490.87,-758.372,142.870752165
639.942187357,5022.03,357.495519739,90.7541989327,387.891,1475.51,1.37710926016,0.99832,968.803129848,964.502502432,28.40047191,1474.73624394,1174,185.211919513,966.639413436,1174,1473.93174746,92.7047,1473.99,-750.018,121.01326619
178.421082982,5215.31,113.663551134,92.5445738283,387.862,1454.68,0.912066741137,0.998782,977.610692329,974.445785325,29.2671579399,1453.8490117,1175,51.3845676417,975.82010127,1175,1453.13732513,92.7177,1453.12,-738.579,52.7294487687
684.465665988,5014.16,457.316873379,88.1912212924,387.864,1436.22,315.728942023,0.998569,979.505474538,154.117776344,28.5964058783,1435.38126913,1176,262.292855923,511.058529819,1176,1434.49520116,92.7352,1434.52,-728.927,89.7761743593
783.59879604,4966.8,507.311669873,87.2465449164,387.859,1414.91,1.27871390579,0.998048,963.381316041,958.095039766,28.6974441832,1413.89583182,1177,276.287126167,961.201615676,1177,1413.05321225,92.794,1413.1,-717.866,231.024543706
211.29971841,5121.67,90.0008971851,58.3359851746,387.835,1394.45,447.440514231,0.9991,970.997386642,48.7976175341,29.1715767364,1393.5631574,1178,61.2325783071,498.569481577,1178,1392.53622093,92.8057,1392.53,-708.096,20.0425582794
184.328822376,4238.23,84.5129382105,10.1783499421,387.852,1378.4,5.82223884445,0.999535,38.4584838636,9.10605799461,27.6206840469,1377.70277929,1179,76.0744470174,11.7980455444,1179,1376.57144832,92.7623,1376.58,-699.049,9.07129076001
697.388810603,4170.4,139.216845233,2.34479749228,387.8,1369.47,0.818037834587,0.999693,5.00149996777,-0.891573450948,27.9815415253,1368.67992948,1180,256.830526502,1.85274719178,1180,1367.49197185,92.7884,1367.56,-696.667,2.42984820763
32.7706218305,4377.56,5.79958330644,0.401850261533,387.756,1365.37,1.0935343664,0.999637,2.75893339612,-1.36416376857,27.9747040007,1364.68387062,1181,7.27368353457,-0.280574390085,1181,1363.25604357,92.7955,1363.26,-697.204,-0.661171100236
6.41471412211,4969.6,1.08363095145,-0.312156410216,387.746,1371.82,0.508030391289,0.999998,0.748219730916,-1.7484480743,28.6188941333,1370.94949287,1182,2.49608794963,-1.02992329657,1182,1369.27049907,92.8046,1369.29,-702.868,-2.0108985829
40.1071219662,5346.52,3.69793326871,-0.324923183392,387.755,1378.14,0.462304886851,0.999951,0.834527752368,-1.80485786395,29.27510374,1377.53171282,1183,7.15955994549,-1.04294995896,1183,1375.50480721,92.8545,1375.47,-706.61,-2.03621161648
6.17696011295,4591.3,1.77512660535,1.0537700167,387.685,1390.88,0.203661453961,0.999968,0.971911740595,-0.207255288449,28.0357120818,1390.10013276,1184,2.62929243926,0.377049848132,1184,1387.86805237,92.882,1387.84,-712.684,-2.18139649073
11.9053561884,5212.5,2.37818004843,1.09481694126,387.654,1397.99,0.380562767878,0.999924,1.14758759819,-1.02726287838,29.3506903498,1397.15804018,1185,2.91160452199,0.58643766845,1185,1394.38643024,92.9185,1394.4,-716.269,-0.964796438378
23.7203755345,5198.34,6.76052310809,5.64714410362,387.669,1406.27,2.1648361909,0.999777,14.7527200779,4.6481633941,29.7092289027,1405.67683929,1186,6.6802368637,5.82751738025,1186,1402.48945166,92.983,1402.39,-717.811,0.414552215308
47.9604285336,5279.34,13.2858261322,7.19179131117,387.695,1406.89,1.34730280904,0.999535,18.5168357224,5.1774485494,30.0967728688,1406.17893488,1187,11.6138935608,7.73591125561,1187,1402.74784608,93.0347,1402.75,-717.185,2.53782804102
87.4275681743,5257.11,20.3750568631,42.4497725992,387.639,1409.3,149.065114195,0.999445,976.112156067,41.901389715,30.3717013397,1408.51954067,1188,19.89447669,99.0950514411,1188,1405.09117567,93.1024,1405.0,-717.323,3.45307301229
396.706147483,4890.05,164.514730027,87.0150131541,387.594,1407.12,0.475365987616,0.998145,977.35356254,975.784066589,29.9269405812,1406.47984571,1189,159.358832262,976.274027862,1189,1402.79139461,93.1573,1402.75,-717.39,23.1991982258
343.426287834,5446.23,240.336608329,88.6971322512,387.54,1413.47,0.321528654486,0.998918,977.710940612,976.588199377,29.9354114494,1412.72203297,1190,114.395795755,977.227878066,1190,1408.88778369,93.1853,1408.93,-719.35,80.8149858211
390.17737863,5162.28,224.0238441,88.9907538391,387.522,1416.56,0.608120729903,0.999217,977.592984401,975.768679003,30.1756889153,1415.74509455,1191,132.913008267,976.587873965,1191,1411.88996868,93.191,1411.86,-721.265,53.5468049338
381.967035556,5165.52,219.250807619,92.2337642862,387.504,1417.36,0.550835659049,0.999413,981.964467467,980.125724324,30.6209199876,1416.76289181,1192,162.716227937,980.921171901,1192,1412.88086528,93.2736,1412.78,-721.889,56.5345796829
570.381438923,5477.24,304.229590483,93.497383378,387.445,1418.12,0.780123550899,0.999118,983.821293452,981.484585912,30.7918852421,1417.52040139,1193,183.867574918,982.717679403,1193,1413.22094311,93.2813,1413.22,-721.743,50.7870328436
315.390334473,5256.36,294.028772835,95.3235696673,387.419,1417.58,0.4503053753,0.999151,986.123133384,984.60290246,29.7448332219,1416.97421159,1194,21.3615616379,985.239254439,1194,1412.97913707,93.2527,1412.97,-720.254,272.667211197
634.882914914,5346.52,436.425488173,95.3578991511,387.425,1410.39,0.513057971753,0.998219,985.539364235,983.880183546,29.6328126439,1409.69194613,1195,218.205632439,984.76736936,1195,1405.43218514,93.2392,1405.4,-716.614,132.546990119
425.106155025,4335.38,270.793760898,94.7981410744,387.421,1407.8,0.333659612006,0.998213,984.346535811,983.190496435,27.4120221478,1407.1551866,1196,90.5025384088,983.783790481,1196,1402.61147463,93.2562,1402.55,-714.011,196.741675727
549.777295337,4998.62,316.418981079,94.4323482765,387.379,1400.09,0.290999468767,0.999146,984.660270809,983.740044549,28.0798255891,1399.32358638,1197,188.629275628,984.150724436,1197,1395.28957213,93.2465,1395.31,-709.982,87.8048950377
413.443048002,4543.51,155.994387908,94.1048342983,387.389,1391.41,0.473312263503,0.999013,984.241305272,982.630356352,27.2188103301,1390.78411627,1198,149.482368597,983.414928344,1198,1386.91857339,93.2767,1386.88,-706.189,51.5800424219
335.030527412,5139.36,295.819521864,94.7493310362,387.395,1383.49,1.31503327288,0.99836,985.251483115,980.418588249,27.7527937798,1382.91912351,1199,39.2110055477,982.905963659,1199,1378.72182911,93.3039,1378.67,-702.252,256.608516316
694.218441463,4627.76,364.647372364,93.3771867799,387.355,1376.39,1.20219683625,0.998327,983.075080878,979.087863572,27.2512138634,1375.96878243,1200,302.981691916,980.480319126,1200,1371.73353146,93.3209,1371.75,-697.99,18.4403780822
297.224621928,5145.23,231.003889316,97.8210399662,387.386,1370.47,2.9160782735,0.997949,996.220675087,986.641854261,27.7937622794,1369.98760477,1201,76.2606699213,991.710200216,1201,1365.7992986,93.3412,1365.76,-695.049,124.173474214
363.015954356,4588.48,310.01564037,100.381112253,387.382,1361.67,3.00827599009,0.998174,1003.16633642,993.989258148,27.0653726854,1361.17812605,1202,53.0003139853,997.854687217,1202,1357.13724303,93.3986,1357.17,-690.741,257.015326385
699.167370895,5016.04,417.576772157,99.7683104927,387.428,1353.18,4.60351046142,0.998002,1007.91519382,991.777214556,27.5351751479,1352.74856859,1203,199.260483999,997.992042533,1203,1349.05460793,93.3625,1349.03,-686.285,267.44542696
577.492992901,4490.67,412.918207902,97.8941661247,387.437,1342.79,2.41306566814,0.998128,993.77830145,986.355387786,26.9250574697,1342.3347086,1204,122.899393762,990.605670297,1204,1338.24083188,93.4129,1338.23,-680.606,282.228887885
57.2919599954,4829.61,57.2919599954,102.580135051,387.413,1331.91,3.55723211078,0.998809,1008.60319188,997.44693881,27.5692083797,1331.1939046,1205,0.0,1003.75117397,1205,1327.56665789,93.4182,1327.64,-675.322,57.2919599954
978.876205948,4711.88,978.876205948,100.733420657,387.424,1322.85,2.81554268677,0.998804,1000.81641836,991.171113683,27.5247847883,1322.32552674,1206,0.0,994.181243705,1206,1318.51394182,93.417,1318.44,-670.722,978.876205948
976.046802636,4747.18,555.674471808,106.321642887,387.443,1312.69,2.10065452875,0.998805,1014.85324896,1008.79468339,28.1410510759,1312.31222307,1207,297.275990698,1011.79341063,1207,1308.23098153,93.4231,1308.25,-665.478,340.503371657
693.852561263,4662.67,462.118708888,107.739421604,387.479,1304.0,2.57707491395,0.998718,1024.43673322,1014.52356574,27.7672741057,1303.49824891,1208,231.733852376,1019.96285533,1208,1299.3307538,93.433,1299.33,-660.898,230.384856512
706.52488378,4570.36,447.579792712,111.60722257,387.472,1297.15,4.16969374238,0.998775,1038.21535062,1024.79165063,27.5660438971,1296.82891303,1209,258.945091069,1030.69398552,1209,1292.42929649,93.3867,1292.47,-657.192,188.634701643
204.573521785,4221.56,204.573521785,108.572766942,387.434,1285.54,2.99842099488,0.998903,1025.14481779,1014.46585577,26.9178040552,1285.11495575,1210,0.0,1021.5721085,1210,1280.30325809,93.3699,1280.28,-651.051,204.573521785
841.350024666,4404.22,226.622915871,68.4610589512,387.473,1278.76,73.3919389841,0.999088,442.516403109,26.8669793192,27.3604735688,1278.31765805,1211,264.572358401,127.034439484,1211,1273.5122012,93.436,1273.49,-647.432,22.9561034171
164.130743558,5370.95,86.6875115624,56.4441815058,387.517,1277.56,80.3377236275,0.999038,423.97980439,19.483274172,30.1421425495,1277.09927665,1212,47.248924942,103.065583858,1212,1272.05522078,93.4757,1272.08,-646.584,33.554110433
378.88142906,6087.84,156.10746368,104.563448481,387.534,1272.36,180.980375284,0.998928,1032.62306443,483.037930013,32.178522703,1271.69363739,1213,114.608357702,901.093587931,1213,1266.45094717,93.5557,1266.34,-642.585,35.8577204393
392.117491972,6530.29,154.081588551,92.1105403486,387.535,1267.61,176.269655455,0.998918,691.761168409,127.743008342,35.0968844473,1266.97885673,1214,138.559789142,348.796330667,1214,1262.6774869,93.5629,1262.59,-641.714,23.9127151125
495.150172102,7482.71,230.064092964,97.0514915928,387.591,1262.55,388.465744939,0.998682,1086.6765455,29.106228217,37.4234694097,1262.0441475,1215,167.74020303,726.368840669,1215,1258.00891627,93.5839,1257.91,-641.314,55.7468708516
269.122468677,7639.1,116.137225154,36.4313166757,387.581,1261.76,127.349843666,0.999103,631.697706323,15.6003046819,38.6358223248,1261.20523605,1216,88.3982175316,79.4186871203,1216,1257.66280132,93.5874,1257.57,-641.907,25.4696569415
196.207742316,8093.95,74.5082491597,110.560978999,387.577,1258.82,280.628761716,0.99854,1054.7311791,262.928878651,39.5967665317,1258.42163636,1217,58.4261114704,885.31930153,1217,1253.78764029,93.6416,1253.71,-637.49,19.9233736565
449.831642166,8652.19,126.452779176,107.288075017,387.481,1252.23,283.085447741,0.99883,1202.44852102,94.9163693114,40.022608001,1252.12707321,1218,138.031089384,454.404597376,1218,1246.55731157,93.7015,1246.39,-632.961,25.2409233641
524.294269488,8769.59,184.344269256,115.646349312,387.456,1244.69,277.596966265,0.998944,1199.62649034,273.590858318,40.3186446026,1244.2133381,1219,178.132036212,715.035108114,1219,1237.23551679,93.7661,1237.17,-629.911,27.0117561758
487.452909069,8110.64,222.711515029,117.610167679,387.473,1241.09,377.689998231,0.998752,1347.84070995,129.596218004,39.6117533958,1239.99189482,1220,180.935640884,589.703112357,1220,1233.19365391,93.7869,1233.14,-627.681,11.4081240279
223.766528773,7719.32,128.7734146,105.689632418,387.376,1233.71,212.352237266,0.999157,1234.90566463,122.985627522,38.6489972617,1232.93184692,1221,74.616922494,359.681732918,1221,1226.92732219,93.857,1226.85,-624.908,20.5336786663
324.920507485,7193.59,145.415115395,104.366713547,387.261,1229.38,189.490186215,0.998601,864.280620412,123.182587566,36.9634041828,1228.52135193,1222,86.488902501,328.920527199,1222,1223.41840399,93.8837,1223.43,-623.458,26.6032995801
350.766919058,6183.79,350.766919058,90.348240616,387.253,1224.75,190.100959135,0.998487,825.155950685,66.9659992413,33.8811204594,1224.09798901,1223,0.0,238.914983447,1223,1219.75184472,93.9609,1219.71,-621.705,350.766919058
826.650936834,5951.4,642.954232601,125.967914037,387.191,1222.3,317.58535083,0.997759,1059.42773898,85.2675370476,33.0979908404,1221.58831303,1224,211.157333403,643.182590664,1224,1217.56605133,94.0018,1217.63,-621.441,347.211864351
395.396972349,5604.22,163.008991239,138.757109687,387.193,1220.78,45.1205036901,0.999413,315.298956795,80.5442843731,32.0632175336,1220.3685182,1225,158.718843197,270.445381626,1225,1216.4519739,94.0523,1216.39,-621.119,4.2916630845
374.637644528,5497.27,181.805508815,123.437540133,387.167,1219.34,262.991191551,0.997782,1064.154799,276.847304711,31.5045794187,1218.60094343,1226,126.734654879,613.8330644,1226,1215.50944486,94.0788,1215.51,-618.901,27.270350787
159.307980098,4996.99,117.330945506,119.435413305,387.13,1215.34,128.178932193,0.997276,804.810777365,79.5399573291,30.1250450122,1214.71959862,1227,24.0910489206,385.449190439,1227,1212.06993428,94.1064,1212.1,-617.361,76.3735407756
367.411242009,4517.0,197.932807417,94.022820456,387.173,1213.3,105.21931276,0.998431,545.061362675,71.6055576284,29.2711996389,1212.80340105,1228,127.981232643,185.293165483,1228,1209.63685519,94.1344,1209.59,-615.615,27.9327313111
378.488688785,5068.77,210.550748655,126.631841158,387.157,1205.31,64.6724939196,0.997847,1084.66191562,854.595321187,29.4237527278,1204.7671767,1229,138.422327192,1058.85769383,1229,1201.97995099,94.1087,1202.04,-611.589,24.0689654824
436.984547501,5140.29,219.121148739,124.602361407,387.211,1199.81,2.07250320788,0.997534,1074.25313392,1067.89601732,29.4253575398,1199.23632445,1230,141.858465561,1070.79601033,1230,1196.66972396,94.1215,1196.67,-607.341,84.686715074
271.11332312,4693.92,172.495761402,120.444557693,387.238,1188.63,214.723906967,0.99697,1060.50409772,362.962089805,28.5085778593,1188.13804724,1231,54.6291986239,948.427530689,1231,1184.89968404,94.1466,1184.96,-601.136,109.116540857
338.336106024,4520.58,146.311538076,116.364119913,387.201,1176.8,225.571511845,0.996513,1052.0938129,194.641398755,28.2517103489,1176.22446984,1232,93.7768105834,536.927845396,1232,1173.53100382,94.1526,1173.54,-594.822,36.8807651392
285.549567328,4226.71,127.559924134,89.6560833237,387.186,1166.52,147.891079085,0.999015,781.389186365,92.322857302,27.8390205017,1165.85173568,1233,64.9512625733,211.833592483,1233,1163.06364873,94.2182,1163.12,-588.996,92.1749597858
329.022503562,4567.0,116.751214423,97.9350023595,387.192,1149.7,303.324003834,0.999171,1045.64007496,135.010140924,28.3242814079,1149.06743994,1234,86.978066087,557.132309305,1234,1146.28028154,94.3138,1146.34,-580.532,72.1837683731
194.734840303,4140.67,157.758204588,96.4115770618,387.164,1138.87,385.387584833,0.999111,1088.03532027,71.1212266448,27.5308936361,1138.24862505,1235,25.2666466936,604.737004971,1235,1135.15936148,94.3566,1135.21,-574.618,124.69907256
527.201625612,4046.96,147.922247564,98.5319900274,387.162,1125.97,337.599733825,0.999436,1082.33776175,158.84582,27.8308451914,1125.37279866,1236,173.652771633,575.968567824,1236,1122.49823108,94.3584,1122.56,-567.554,28.4147188714
634.220569906,3844.21,233.442313658,77.1971614251,387.176,1112.83,129.963516608,0.999606,589.18893523,55.2487393953,27.0969152064,1112.33666515,1237,229.453532708,176.499883555,1237,1109.34524916,94.4515,1109.38,-560.527,11.8899444318
255.957415556,4083.1,56.41561636,103.147452991,387.163,1096.69,228.103534014,0.999122,1046.86304989,94.1665069637,27.8885507889,1096.16832926,1238,81.7536787263,416.737645361,1238,1092.77467153,94.4286,1092.82,-552.029,6.82059506983
574.00663715,4239.27,413.500590211,101.021526532,387.172,1083.21,239.761578802,0.998752,1037.62617221,368.919829787,27.4844275946,1082.53601946,1239,198.317567115,831.267050456,1239,1079.39698581,94.5341,1079.49,-544.876,134.066385874
150.713555833,3633.7,64.0429465337,93.390856671,387.096,1064.54,385.250182468,0.998833,1037.11877749,114.16636257,27.0519793294,1064.02909441,1240,61.4835330499,668.556434077,1240,1060.1551608,94.5587,1060.19,-535.755,14.6668333949
514.844412933,3887.19,397.426056876,95.4520425348,387.036,1051.67,240.589810172,0.998573,1012.27325818,121.461789121,27.1402919272,1051.07718181,1241,118.050149291,882.092801562,1241,1047.48697022,94.5599,1047.57,-529.097,235.938214393
76.4334608782,3730.79,68.9865132378,92.566491676,387.044,1035.76,367.824258809,0.998503,1021.67938769,121.880987047,26.8732175515,1035.37391214,1242,7.44694764041,713.907148354,1242,1031.51059487,94.5165,1031.53,-520.999,61.5395655973
906.793309291,3253.85,343.72096392,103.675377527,387.019,1023.68,12.7069507294,0.998608,1056.21676492,1010.18290428,25.7346660182,1023.18760905,1243,337.369109646,1040.12675531,1243,1019.2176393,94.5067,1019.22,-515.481,26.9494921621
602.935444445,3615.19,443.003447939,104.828959233,386.963,1013.81,13.0540388827,0.998699,1053.1927913,999.834064748,25.9677831252,1013.20571867,1244,131.023914851,1021.38099803,1244,1009.11347473,94.4968,1009.13,-510.026,281.999083681
162.511797534,3293.77,98.9306275502,103.766375201,386.919,1004.38,2.72857179084,0.998627,1015.40193561,1005.87364628,25.1083429906,1003.78232614,1245,63.5811699836,1009.22587639,1245,1000.02036501,94.5271,1000.08,-505.799,35.3494575666
790.011814538,3167.15,790.011814538,102.49681032,386.916,995.658,1.45332746145,0.998638,1008.38515542,1003.21642386,24.6649281393,995.217671156,1246,0.0,1006.18092769,1246,991.414052007,94.5283,991.453,-501.28,790.011814538
979.662980738,3397.93,388.795815862,111.670455432,386.849,982.983,0.911715002637,0.99912,1037.31167162,1034.33185386,26.0609877276,982.45176756,1247,421.393328758,1036.01652701,1247,978.437779776,94.5311,978.446,-495.447,26.1647529185
767.403691349,3460.0,459.050613977,103.279905398,386.849,977.74,1.21164952838,0.998917,1013.54577931,1009.55844941,25.4281219583,977.409681386,1248,272.577194179,1011.67664158,1248,973.784612296,94.52,973.792,-493.522,104.533677627
306.527492399,3447.78,108.986947483,99.3054444915,386.809,969.148,0.890108103992,0.999123,1002.59835432,999.821728482,26.1975419088,968.841199889,1249,90.593569591,1001.35096209,1249,965.215482195,94.5554,965.209,-486.546,22.8224324665
472.70240933,3130.77,219.947198754,100.590734988,386.78,965.238,1.51924844232,0.999051,1006.7981567,1002.07768038,25.5491310629,964.87829068,1250,147.937283695,1004.53418571,1250,961.246007684,94.6091,961.307,-487.893,97.4890782452
231.900605121,2917.97,153.040681043,100.077491302,386.783,960.529,1.77488078223,0.999178,1006.82852091,999.699239722,25.2003343818,960.111436046,1251,60.913805166,1003.08756393,1251,956.405495247,94.6544,956.41,-485.545,31.5446028583
566.820410466,3041.59,234.255542245,92.3610410917,386.742,955.594,2.87638000914,0.999102,991.972194128,983.441216038,24.752737677,955.111583474,1252,202.238328268,987.678887522,1252,951.54500991,94.6722,951.536,-483.12,48.3819382246
733.709473841,3296.31,245.480065559,32.8379501724,386.726,949.485,238.766290921,0.999396,975.725355567,26.8288515501,25.4349922524,948.993106307,1253,282.342341473,107.499226661,1253,945.380478651,94.7281,945.373,-479.918,56.3444004256
149.07149971,3293.32,92.7042859203,25.6224799722,386.7,947.019,83.6519905805,0.999694,978.353919118,22.4729877983,25.357297987,946.623931549,1254,46.1739936535,42.0270066492,1254,943.054757829,94.7072,943.055,-479.203,8.90372565071
309.462265023,2967.95,180.269750757,27.3409131264,386.614,945.612,55.0760802028,0.999877,341.830283384,27.0926658837,24.8615238169,945.130987738,1255,98.9340292475,46.0183038263,1255,941.48332212,94.7583,941.464,-478.87,38.7633337484
286.234511601,3071.44,119.633384258,97.2246604396,386.534,942.834,0.868000708078,0.998914,995.053157398,991.940051751,24.8946236916,942.297608299,1256,105.445659894,993.243232236,1256,938.535308692,94.6778,938.524,-477.089,30.1343419618
357.682841062,3224.92,145.572048748,95.4027076589,386.471,940.032,1.80311533931,0.998991,992.257759321,985.732813196,24.990521485,939.455833713,1257,98.3174663346,989.813269759,1257,935.764865866,94.6968,935.745,-476.196,73.3645235104
434.19252414,3202.57,218.777911632,95.0224868336,386.47,938.529,1.63518077809,0.998674,993.550937477,987.487842951,25.304445903,938.089216447,1258,154.430921606,991.060687736,1258,934.430268664,94.6825,934.405,-475.636,66.8077848613
361.994002352,3446.87,192.414063373,92.6631104295,386.409,933.68,1.92486209042,0.998112,987.224967114,980.808366692,25.5072183247,933.222034597,1259,115.00241415,984.104182447,1259,929.28124365,94.7117,929.273,-472.554,48.8122120426
286.662398178,2963.97,122.956234587,91.3937328545,386.358,929.318,2.2488880524,0.998109,985.295103793,977.565344524,25.1889769135,928.943196566,1260,88.7365865584,981.851665836,1260,924.879381178,94.7298,924.875,-470.045,36.3639244775
525.416143454,3180.85,425.591699048,81.8903694194,386.333,923.076,341.774085914,0.998173,990.352462766,67.6825445881,25.7026719704,922.558583054,1261,99.8244444065,835.12204862,1261,918.61838937,94.8029,918.618,-467.061,325.767254641
434.126030083,3057.82,361.96472613,76.4189940677,386.304,914.614,391.417470104,0.99804,990.108795831,48.0265397881,26.1214773747,914.20551426,1262,52.7096815387,771.907666041,1262,910.09303564,94.8398,910.091,-462.437,309.69687394
955.19499403,3248.58,614.094168009,27.7865179177,386.299,906.589,167.406385675,0.999363,978.185820856,21.4282477689,26.7542223969,906.189464259,1263,341.100826021,67.8548015209,1263,901.953556074,94.9246,901.926,-458.087,272.993341988
17.8694114233,3375.17,17.8694114233,46.9179254412,386.282,896.614,431.163371018,0.999213,991.572652689,36.5324845151,27.2261448436,896.124396798,1264,0.0,325.729934802,1264,891.522148263,94.9915,891.543,-452.654,17.8694114233
982.294940504,3488.62,455.302708993,38.2103623083,386.317,888.013,226.853806168,0.999243,986.623959369,37.302632897,27.8872025766,887.498395232,1265,382.753475286,115.619338635,1265,883.09334301,94.9774,883.089,-447.842,84.7564871627
535.042290819,3138.65,264.213160063,45.0403075313,386.366,876.899,396.433864093,0.999637,978.466678647,34.0975097752,27.634026822,876.593027038,1266,143.217859804,277.450034555,1266,872.289491597,94.9452,872.334,-442.635,129.777300808
112.652831713,3096.99,100.612852337,80.5379906671,386.345,866.262,381.069038372,0.99781,994.803264079,66.2656052099,27.4648091647,865.770494123,1267,12.0399793766,783.172311884,1267,861.531166283,94.9609,861.532,-436.54,88.5728729603
878.228977464,2976.22,843.924039752,45.1025093157,386.299,852.391,305.172503781,0.999109,981.84525917,47.2332486456,27.0337281146,852.101450372,1268,34.3049377119,183.124107272,1268,847.961598969,94.9799,847.98,-429.521,809.61910204
753.417308696,3091.31,453.89408642,36.8076717053,386.344,840.12,93.4190614453,0.999641,980.488424109,41.6061904571,27.7223938993,839.859797017,1269,299.523222276,67.3869900385,1269,835.35902719,95.0078,835.356,-423.233,154.370864144
709.024076347,2850.54,337.347693583,88.3090015598,386.332,828.457,0.670614470701,0.99921,977.710502662,975.853310927,27.3420359807,828.042717956,1270,266.320497084,976.825698588,1270,824.047794147,95.0007,824.064,-417.713,98.7609418237
456.163913821,2873.13,259.752822283,87.934566264,386.263,821.964,0.961451929067,0.999045,976.314458267,973.215621432,26.80668138,821.827135797,1271,133.445988504,974.576665929,1271,817.47374816,95.0373,817.467,-414.514,110.652765323
665.540838775,2939.23,212.746696464,93.4676297679,386.295,811.61,0.680037466412,0.99944,978.546681036,976.319528161,26.7814527531,811.286315285,1272,264.846542697,977.353874475,1272,807.065936839,95.0724,807.098,-409.509,4.00177246814
563.3901598,2955.59,288.866136884,86.8353889931,386.25,803.772,1.11061309182,0.999001,974.555887403,971.458358928,26.903263684,803.487619859,1273,210.863421005,973.10610287,1273,799.463895484,95.0504,799.47,-405.574,50.7453424238
203.066921007,2929.64,132.003302197,86.9428986667,386.25,797.034,0.418864143835,0.999304,972.826591338,971.507243798,26.8085318098,796.773940216,1274,69.0267779147,972.158844818,1274,792.720520158,95.0763,792.739,-402.563,30.5540919865
384.997360984,2747.01,181.700811818,86.964973657,386.246,790.451,0.344023164803,0.999716,973.76887299,972.601325848,26.4010743308,790.191420176,1275,116.365704374,973.030619043,1275,786.179957529,95.1187,786.196,-399.52,35.0499096322
658.572401253,2942.85,407.185917676,83.7904367511,386.245,783.893,1.14674451473,0.999519,971.26596234,967.939938269,26.9186865872,783.60418648,1276,251.386483577,969.152046787,1276,779.700568497,95.0783,779.718,-396.058,155.799434099
285.103939732,2803.06,285.103939732,75.4338482533,386.29,774.057,361.587950177,0.999192,970.070937453,55.4142993884,27.0266020974,773.817403784,1277,0.0,761.729121443,1277,769.561400717,95.1121,769.617,-390.235,285.103939732
978.858340982,3054.67,576.21378139,71.476657193,386.325,758.703,18.2599157064,0.999494,234.040814805,157.84173785,28.2651514926,758.67895592,1278,329.42375251,198.826807655,1278,753.773402064,95.1159,753.8,-382.076,171.943153363
196.008296757,3103.35,159.411999562,87.1786000194,386.374,737.174,0.947719940584,0.99958,973.939908049,971.03459729,29.2297089946,737.214643506,1279,30.502859934,972.713293632,1279,732.07832298,95.1509,732.146,-370.468,107.582070929
340.710962882,3087.26,215.575579977,85.8983830308,386.399,714.723,0.986918995252,0.999604,970.653221456,966.976012745,30.1168109167,715.006352994,1280,73.7339939756,969.819337554,1280,708.63337139,95.1494,708.625,-358.67,150.424599997
240.148705578,3256.23,141.243443158,29.7419452927,386.454,688.271,19.6316093037,0.999829,92.9296510324,31.0760260401,31.4215043333,689.038738052,1281,70.327815859,47.006371141,1281,679.464386307,95.2307,679.559,-345.295,36.5725419009
107.417495848,3319.59,64.0534932005,27.2589765598,386.504,665.803,8.93777517891,0.999678,62.6785974032,10.1920514953,31.9592160043,667.339544148,1282,21.217982275,41.5996520346,1282,652.162625728,95.2227,652.255,-331.996,28.2770506661
