AverageReturn,AverageDiscountedReturn,StdEsReturn,AverageAbsQ,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,StdReturn,Epoch,AverageQ,MaxReturn,Iteration,MaxEsReturn,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,AverageY,AverageAbsY,AverageAction
1484.01571699,231.97568801,160.222290781,316.93,146.894,164.453270969,8.06028618653,-325.703,980.063877474,1952,316.232,3386.67844664,1952,813.487718771,353.169,4.00014540245,460.272,77.6635353199,316.23184428,316.55537436,0.918842
784.12104793,164.592466969,62.4782985913,317.427,146.944,166.623828643,8.1082039778,-326.384,983.201089364,1953,316.743,3265.59022204,1953,292.673787224,353.273,3.99664558982,472.213,39.5006825273,316.761753037,317.091514085,0.916818
155.912319127,102.424487422,150.415085696,317.085,146.973,133.572875535,8.06095463642,-326.153,22.9705302316,1954,316.379,305.990508606,1954,732.775269226,353.347,4.30578206444,451.607,77.0706723584,316.389689456,316.714112608,0.840739
1084.30731938,203.087004143,48.9993034537,316.664,147.021,162.161316773,7.93688487771,-325.488,758.795358402,1955,315.948,2820.78965667,1955,247.889263824,353.425,4.26579415985,443.367,30.1870300656,315.941314367,316.32577862,0.905838
154.252563171,101.008535319,84.6769357113,316.948,147.112,128.647812833,7.97915474087,-326.006,4.64123455367,1956,316.131,176.266483592,1956,456.868732268,353.541,4.07881960473,460.324,46.6421516454,316.164842394,316.572252494,0.858122
162.306810296,104.954861523,71.5907570082,316.675,147.117,130.910009575,7.81701380591,-325.434,7.86882682919,1957,315.88,187.352497733,1957,251.551773268,353.578,4.20759836299,427.741,51.3529561561,315.867181716,316.307383287,0.858778
172.680296357,109.995357014,78.1621978742,316.862,147.141,161.211480408,8.06932003285,-325.313,15.8184105277,1958,316.114,288.059885041,1958,279.435034778,353.639,4.34553835024,474.903,56.0075514983,316.125734648,316.530567252,0.855933
179.963937787,112.640330685,53.821634209,316.344,147.148,164.629592339,8.08605637465,-325.264,26.0547452778,1959,315.526,294.383552745,1959,213.667242303,353.736,4.01889019196,484.701,35.630097062,315.518628141,315.905974203,0.846035
204.631017702,120.633789034,68.163055796,317.004,147.167,102.21515138,8.0253059413,-325.634,43.6453288133,1960,316.26,267.647284393,1960,258.24172739,353.787,4.67912199272,467.02,46.8319344896,316.278905414,316.657698472,0.846844
522.972044076,173.68270118,73.5722766571,316.31,147.227,178.064666497,8.13784909231,-325.11,433.897822715,1961,315.432,2008.57778452,1961,404.264553014,353.882,4.38572998213,464.611,34.2213101435,315.430709899,315.933474008,0.845131
191.996671744,114.418344842,89.2536630959,316.466,147.281,127.212397362,8.53496243352,-325.198,71.7606175928,1962,315.569,490.907595529,1962,487.897594343,353.975,4.13959680566,521.441,43.1159052001,315.556651082,316.10808417,0.825233
382.833244224,150.693723457,78.2847008723,315.966,147.313,127.83984197,8.03317539657,-325.074,397.347890336,1963,315.017,2923.19615466,1963,377.015994711,354.093,4.27680425853,465.344,42.4046661864,315.008532555,315.577517843,0.821172
237.763841803,130.801258047,82.5516878407,316.688,147.374,129.707997232,8.19976841426,-325.333,87.9327456316,1964,315.866,715.034182616,1964,404.774413645,354.149,4.20572022761,481.135,49.8370973059,315.868411617,316.314643668,0.85117
174.409275524,109.268389324,88.6211870087,316.468,147.394,148.607627894,7.87401512512,-324.995,28.9276737493,1965,315.622,284.825453989,1965,463.416706658,354.198,2.55626693665,470.399,44.2374160473,315.63618664,316.091472058,0.85992
296.299753546,129.329284203,193.392149584,315.996,147.358,150.484676138,7.9870971258,-325.159,311.505521062,1966,315.191,1859.6499629,1966,915.316575983,354.281,4.02400460127,463.103,90.4799253559,315.192291051,315.642473691,0.855849
211.831005167,120.668384771,152.737990599,315.374,147.396,129.48490953,7.85152229517,-324.187,110.276563733,1967,314.567,1005.52312514,1967,876.062503982,354.329,3.64722512909,440.73,53.7711200806,314.566245056,314.979939864,0.904725
337.706163688,152.310390401,183.569568527,315.127,147.412,178.020346992,7.8664782785,-324.011,217.124054302,1968,314.334,963.464585976,1968,712.368704889,354.388,4.55033235799,461.998,95.5256378496,314.342921279,314.766048221,0.875608
366.055354549,163.538730603,162.957198753,314.597,147.487,125.975325465,8.05603916272,-323.949,203.062200631,1969,313.778,1013.10827382,1969,757.945428271,354.493,3.99689673305,476.705,69.5520732272,313.776225144,314.207714943,0.863445
291.456826886,147.9445913,114.382127293,314.678,147.527,230.003646767,8.13387919822,-323.988,158.818062022,1970,313.879,1685.23264798,1970,640.757123293,354.532,4.08594271298,480.55,52.6064805984,313.868411408,314.303596115,0.828813
823.274244258,224.748017424,95.2632696863,314.758,147.605,226.954968233,7.78894679109,-323.761,293.092743147,1971,313.953,1673.93401368,1971,494.855105398,354.669,3.96844543771,432.554,42.3437543124,313.971138237,314.40092624,0.938282
980.603883933,241.860734632,219.111523719,315.18,147.626,681.878131939,7.78809501944,-323.985,297.662198016,1972,314.37,1716.63047543,1972,697.897890538,354.745,4.11633641188,446.147,105.964015501,314.36897097,314.77246022,0.926325
850.622717856,241.507981686,176.276705291,315.159,147.631,648.296455517,7.98201286816,-324.396,172.818325613,1973,314.327,1788.59363048,1973,645.634263119,354.855,3.88162226044,466.369,97.11622244,314.320553942,314.74730688,0.930638
734.382370744,227.201448545,105.130942786,315.195,147.64,295.864591726,7.82107290388,-323.853,144.949589271,1974,314.381,1029.73814659,1974,480.839851572,354.929,4.24086187196,443.507,53.2749564008,314.387546793,314.844024483,0.901893
801.581687976,246.480268215,262.732524555,314.918,147.706,703.192586918,8.18718210913,-324.135,48.6460444402,1975,314.091,1027.53909137,1975,826.392276405,355.038,4.88573121528,475.992,190.169500097,314.112811325,314.584302525,0.924298
814.141549024,244.29695812,186.499395143,314.614,147.692,135.811117233,8.06790349329,-323.091,267.520644729,1976,313.83,1879.10280775,1976,953.810173079,355.08,3.88962260666,490.723,73.0577581591,313.821441546,314.280995101,0.93375
864.915820326,228.415061025,160.020066726,314.397,147.688,300.312813914,7.98093943255,-323.093,337.348279305,1977,313.547,2261.3607962,1977,727.666511926,355.181,4.75377994643,479.797,70.045207409,313.546895752,314.031122093,0.906149
739.130121907,206.210472187,130.987724585,314.164,147.683,262.27623068,8.00655931984,-322.973,370.120287559,1978,313.306,2024.58828425,1978,827.951177033,355.215,4.38442137468,469.078,40.1567658101,313.310218697,313.815616542,0.892762
681.12498378,192.629667209,212.29791351,314.445,147.712,272.183115391,7.92625863124,-323.007,551.035273337,1979,313.575,2335.25254328,1979,967.994720546,355.263,4.30759209228,429.959,115.66677209,313.562650423,314.084340139,0.882425
831.275883207,245.743035719,128.654850846,313.449,147.72,758.204236515,7.73544967036,-322.043,80.8554816969,1980,312.543,1083.8037345,1980,754.998655527,355.292,4.09238246327,432.318,49.5515392215,312.536383818,313.033643799,0.916519
964.534772651,239.805136137,129.986486698,312.667,147.745,208.939617927,8.13689217708,-321.351,429.18887186,1981,311.796,2357.10843966,1981,517.239326063,355.371,4.72424804272,492.185,64.2687040012,311.811555202,312.315557986,0.917491
905.281921469,237.389097941,187.800274542,312.64,147.749,194.467734611,8.08414826831,-321.714,366.26371468,1982,311.748,1472.34129678,1982,814.660014722,355.416,3.95190690804,464.81,74.1658153263,311.755946693,312.231278058,0.926782
1213.73508298,243.794380259,138.223381662,313.201,147.764,291.78445076,7.99119973712,-321.807,419.617557778,1983,312.388,2019.5960789,1983,674.277483925,355.504,4.7347096343,471.633,65.1310629256,312.394987973,312.840020567,0.925092
877.772548767,191.662496099,223.464321237,312.535,147.821,260.054777124,8.00724567055,-321.374,814.222035411,1984,311.697,3373.23383719,1984,836.9028217,355.58,4.10359799569,466.602,97.9281457182,311.704138237,312.168804217,0.907188
781.316381652,198.634455098,94.6281358408,313.017,147.821,278.6566947,8.00727495797,-321.754,626.767489127,1985,312.198,3022.53621795,1985,573.698470462,355.662,4.22570788252,466.255,39.4371258371,312.216813775,312.69103114,0.903659
720.409359814,231.423138097,135.573314893,312.394,147.842,236.987340898,7.92626076058,-320.827,189.776717933,1986,311.533,1198.57752478,1986,662.217777499,355.726,4.47208417,454.539,65.1911963751,311.531564339,312.004789508,0.923435
866.678096008,220.801708236,162.09788804,311.418,147.882,263.467278498,8.02850605811,-320.042,419.239072423,1987,310.543,2039.58995351,1987,686.80529604,355.871,4.36337493443,466.72,66.4586672653,310.544966036,311.073702906,0.933476
649.971655487,176.914823909,205.513016613,311.352,147.9,199.439691625,7.73909097827,-319.869,569.858277856,1988,310.485,2800.77122707,1988,908.535930218,355.947,4.25701987656,440.702,85.9767932609,310.487028263,310.970907591,0.890244
359.278759752,146.487324702,311.015855896,311.003,147.942,191.286145259,7.83169138732,-319.538,358.581762075,1989,310.153,2178.3600595,1989,1227.36710164,355.976,4.43775828217,433.835,113.906063193,310.14722321,310.639720096,0.840093
346.692592464,145.679100575,174.117606084,311.261,147.974,217.778195279,7.94454758151,-319.934,386.199901112,1990,310.407,2755.94275688,1990,876.432651628,356.033,4.65016280201,446.959,67.0335475162,310.425025689,310.91268046,0.847213
376.190460811,151.33813173,180.374169985,311.195,148.018,223.842524468,7.75271818136,-319.76,414.594630325,1991,310.332,2827.94394164,1991,845.284356818,356.125,4.20814809118,409.166,76.4549386584,310.332927789,310.824572704,0.843795
518.56890693,163.823957171,88.7563257813,310.234,148.057,250.099776845,8.05919839071,-319.112,555.659065852,1992,309.351,2648.47336291,1992,423.130881307,356.134,4.11685172445,464.038,41.7085358706,309.353648807,309.861352576,0.860013
915.523588954,212.247505728,353.761285043,310.596,148.125,222.918456616,7.97150251678,-319.281,649.181276656,1993,309.746,2709.53939959,1993,1221.70989202,356.167,4.23980173912,472.62,187.237624737,309.747965869,310.193874697,0.919004
667.086488537,177.575138595,210.572073171,310.284,148.167,277.374829822,7.95950369836,-318.4,650.666456985,1994,309.421,2832.52094204,1994,618.26564868,356.229,5.20054668802,462.896,196.400684878,309.447060818,309.938083447,0.846486
1000.3286454,217.926890188,132.887840543,309.499,148.214,281.43697484,7.75403459433,-318.119,619.849731257,1995,308.599,2851.09191782,1995,531.094737745,356.306,3.97026405684,429.257,65.6485913555,308.590825461,309.18156598,0.914465
1204.85234476,231.294614668,93.5183455546,309.643,148.215,525.663446004,7.83919028041,-318.382,648.793465335,1996,308.778,2734.7894615,1996,360.611672164,356.349,4.06712262529,433.626,44.5211506859,308.772628499,309.275737252,0.898791
1321.29038793,236.664781331,168.583986242,309.138,148.251,221.152136251,7.86338872195,-317.422,730.015681812,1997,308.297,2935.06354613,1997,654.881322731,356.417,3.83481315495,448.178,76.5347702484,308.313056032,308.808991398,0.914269
1194.10046748,238.105892449,228.255612305,308.792,148.246,615.29182654,7.6956090373,-316.795,551.766142192,1998,307.835,2744.94934357,1998,953.827926368,356.454,4.21605925399,408.032,95.1022999217,307.847077136,308.428812691,0.92625
504.243278674,155.56633048,160.458144435,307.812,148.295,218.459834393,7.91566181932,-315.952,593.252739389,1999,306.809,2768.72126162,1999,665.475763655,356.474,4.04858468404,451.657,65.9822994654,306.800230328,307.437117361,0.860701
620.645466248,157.2041955,346.027319602,307.447,148.347,218.993929975,7.79791366661,-315.372,656.831805882,2000,306.433,2411.56072112,2000,1320.89498508,356.574,4.00531458071,428.132,174.160477528,306.421896373,307.108764881,0.878163
1272.02640432,190.953567583,324.49510109,306.609,148.356,220.595585872,7.8057947984,-314.133,695.114001887,2001,305.534,2559.31177324,2001,1288.288274,356.673,5.09652042549,430.615,157.059548117,305.527097327,306.213629485,0.86229
1276.17933083,208.520889738,263.361293828,305.682,148.37,250.86773709,7.7845763187,-313.3,634.294139711,2002,304.65,2530.76941179,2002,895.442545371,356.726,4.83476572416,437.602,143.850907858,304.640182316,305.318148016,0.912755
983.94730094,229.634825021,220.388074363,304.789,148.395,415.498886108,8.12822757055,-312.731,400.457554963,2003,303.722,2205.90354264,2003,643.442839669,356.735,4.09348117477,466.602,191.299762193,303.72902926,304.375631328,0.965327
838.835284737,202.013211624,187.581814317,304.385,148.453,408.084628247,7.6937531893,-312.04,560.055261557,2004,303.46,2328.67592591,2004,790.435948131,356.805,4.52647479952,429.371,78.0278826687,303.480043518,304.120334139,0.954068
480.828810781,190.688031972,234.819706902,303.239,148.492,245.047556623,7.62070250395,-310.774,163.179701423,2005,302.318,1192.23353939,2005,705.881966491,356.884,4.45518120651,403.298,200.462608367,302.300270993,302.898142525,0.968137
671.969878115,193.139537634,146.851585244,301.856,148.508,266.01583934,7.62582165172,-309.585,307.62201418,2006,300.914,1761.17144306,2006,660.62041159,356.948,4.06815236927,403.055,76.8260431149,300.932003096,301.471214761,0.91956
693.173367173,183.035032665,200.763847238,301.713,148.551,215.058939225,7.8582830943,-309.473,329.299551263,2007,300.841,1737.39109313,2007,596.387217576,356.957,4.24415119397,432.324,170.344966574,300.83309468,301.343146511,0.923258
1028.36733956,195.479579453,149.785675974,300.658,148.54,368.497480161,7.38651426946,-308.358,737.622721438,2008,299.656,2648.43749766,2008,724.724589914,357.041,4.21748837725,380.532,80.6620337583,299.65960414,300.271544369,0.878176
222.609677159,124.861192361,94.2299419657,299.913,148.548,186.00155791,7.8607022021,-307.982,26.2462395047,2009,299.021,300.693269091,2009,377.680869803,357.131,3.75027674181,418.486,61.5367503427,299.032405433,299.579616061,0.808359
355.33506072,139.788123062,112.237872827,300.516,148.562,192.331335945,7.58510786001,-308.368,343.958033516,2010,299.618,1674.32204675,2010,535.362164558,357.143,3.63604799634,394.301,59.0837951617,299.621948442,300.178123208,0.86283
462.901192518,198.590757808,111.667205402,300.045,148.622,66.0274773834,7.67396832203,-307.74,149.823536955,2011,299.154,1276.92293433,2011,494.218302866,357.13,4.49525851044,413.007,54.7171956096,299.146908253,299.684261702,0.938297
937.787841935,218.968665649,228.223645051,299.031,148.674,289.933743824,7.64807622793,-307.128,527.758958845,2012,298.225,2076.49933088,2012,694.250193209,357.167,4.2629481695,411.779,124.934044818,298.232730056,298.676403479,0.937894
1016.29296327,229.038723021,175.311449197,297.902,148.693,423.255429302,7.83763753709,-305.543,594.547742117,2013,297.026,2840.97673492,2013,698.175148246,357.255,4.50751729546,441.625,112.878435211,297.026898566,297.554928805,0.961077
453.09145577,171.251640002,236.167010097,297.885,148.716,57.7451774078,7.65473476765,-304.963,301.090591509,2014,297.086,1463.33818966,2014,722.003515059,357.257,4.3008695406,418.611,146.204253356,297.079903926,297.51870589,0.955531
982.351791774,226.428062462,207.050823311,296.424,148.727,420.802954529,7.48599329806,-303.685,570.151234109,2015,295.672,2618.82874059,2015,554.751301417,357.32,4.73901218843,411.966,150.664295848,295.682128258,296.070264143,0.948731
493.580341203,208.047733471,197.499469153,295.794,148.73,407.3491794,7.40433264851,-303.373,148.744031193,2016,295.078,1373.24988596,2016,743.663749321,357.355,4.26682741703,398.169,113.085303816,295.072218954,295.438793726,0.945436
1044.77101265,214.586460197,214.937741044,294.722,148.785,381.595307426,7.44119755335,-302.221,726.140834629,2017,293.954,2861.27786767,2017,682.897956648,357.409,5.89726009908,383.725,145.699745319,293.967584277,294.416789464,0.970651
870.52054843,211.544506711,209.684218423,294.44,148.795,324.787841694,7.57871961497,-301.92,568.435614592,2018,293.697,2691.37607099,2018,610.52557933,357.481,5.37339003795,413.85,210.42719641,293.702514581,294.102722248,0.974985
1498.32915364,233.10091897,143.015660899,294.01,148.879,754.086193532,7.41447563822,-301.553,706.006707447,2019,293.275,2857.13938867,2019,456.613406136,357.506,6.14336622687,397.298,112.942788302,293.279438753,293.632207206,0.969468
1459.60113617,220.282341754,305.186676738,293.034,148.926,366.110103467,7.57297469642,-300.414,861.551624036,2020,292.344,2871.4430665,2020,878.310810285,357.528,5.08723126466,426.738,261.389570009,292.346932846,292.706357076,0.958314
1197.212727,222.174776277,241.426324026,292.742,148.986,619.234811506,7.23011581581,-300.009,543.668824614,2021,291.974,2531.43287246,2021,859.78116745,357.589,5.88456880511,372.654,234.063938969,291.981198009,292.400593634,0.986238
1226.39464493,220.964236523,337.101032735,291.786,148.991,770.298727389,7.56835836897,-299.204,525.128694417,2022,291.031,2614.81618346,2022,930.290677935,357.634,5.21234287403,401.887,403.037891933,291.031173809,291.42142966,0.975024
921.004178257,200.205213173,192.328979305,291.729,149.045,389.162727551,7.71365949376,-299.354,479.511485375,2023,290.987,2467.5991131,2023,666.399804202,357.682,64.2254565039,432.759,339.795876851,290.986220982,291.360365667,0.97992
822.199749593,220.97437417,287.395415466,291.856,149.085,493.873545022,7.22154501531,-299.257,419.244566128,2024,291.107,2377.84443289,2024,969.905071889,357.725,16.6567974095,359.195,271.101440591,291.120217477,291.485364504,0.976071
844.782764535,203.816303741,196.447926871,291.556,149.093,281.63733301,7.39859592453,-299.428,265.503693356,2025,290.835,1746.3800787,2025,556.853663788,357.786,5.41770711568,390.713,192.385689808,290.831395573,291.190733142,0.976083
1160.40846736,213.496327943,195.109644905,291.607,149.137,503.648326939,7.53038329533,-299.258,541.113699884,2026,290.946,2277.51232493,2026,578.605937722,357.84,5.75419783829,391.216,173.190954613,290.952846644,291.294158895,0.975545
583.181570853,162.888402886,190.237928848,291.22,149.193,195.122956288,7.38881852414,-298.713,332.292640573,2027,290.484,1427.40158584,2027,654.501190821,357.87,6.14240834891,394.512,207.809742299,290.495129811,290.893626729,0.961415
848.405858009,212.136266692,204.410046092,291.604,149.273,260.889980591,7.17777651127,-299.333,372.645166989,2028,290.891,2326.24780728,2028,599.348786012,357.959,6.67078634886,364.24,195.7219603,290.901822873,291.275203049,0.964166
1066.82126287,218.020090073,288.940761689,291.371,149.284,274.612930658,7.39535834473,-298.879,494.389034273,2029,290.684,2607.37429478,2029,752.600634271,358.016,10.2316785049,392.756,296.790552924,290.68692475,291.043526305,0.964809
924.85312368,195.803096055,496.723715798,291.071,149.303,272.174018301,7.28314648874,-298.06,663.187011479,2030,290.358,2482.38501317,2030,1268.730262,358.066,6.99384861492,398.198,447.658985512,290.361600914,290.737187519,0.960461
959.637793611,203.614373668,336.962075477,290.221,149.328,263.566530473,7.21145274178,-297.663,535.708682274,2031,289.51,2418.43640156,2031,971.770984239,358.102,7.31643158677,377.564,350.904811846,289.514355303,289.876758708,0.963664
1122.25891457,219.117100008,374.108175816,289.905,149.312,746.645281685,7.42461742025,-297.778,355.917410136,2032,289.165,2397.75207755,2032,972.426647397,358.164,5.53043819696,406.463,351.444543337,289.167112501,289.54015048,0.962045
828.740536137,200.499682984,302.24257115,289.641,149.357,248.929123519,7.16219105553,-297.301,449.362157955,2033,288.919,2111.48889552,2033,851.922787328,358.241,6.35283900613,383.387,263.318815167,288.919356258,289.317438532,0.960918
1067.76264088,219.923986784,319.561921553,289.514,149.408,671.990941776,7.21843263099,-297.36,424.600337065,2034,288.736,2456.68623481,2034,958.985255171,358.267,8.03721222773,386.019,269.62491629,288.753345152,289.163344244,0.963835
1172.39696985,213.888399043,397.395667292,289.083,149.428,304.869006377,7.11922411721,-296.654,673.225744192,2035,288.349,2535.20421144,2035,1005.93853692,358.344,6.177262505,369.306,383.170049383,288.341521755,288.731613951,0.961793
874.51345588,200.790785384,164.335485486,289.478,149.421,239.438895826,7.22432630902,-296.801,596.607643396,2036,288.771,2402.3899638,2036,528.3879809,358.389,7.31171520431,367.851,166.214933569,288.772731784,289.147773309,0.924172
915.698262446,207.992625259,205.193614412,289.058,149.447,242.78664856,7.16924220546,-296.163,387.880980918,2037,288.298,1778.54301824,2037,675.523720099,358.479,6.64970774379,379.938,134.318504472,288.30185304,288.699376535,0.95623
852.331763679,211.933008642,288.286717593,288.002,149.512,295.887535827,7.19123394884,-295.043,323.07428841,2038,287.262,1974.89868156,2038,760.679531379,358.515,9.87743532495,376.914,341.022085307,287.257938415,287.642997573,0.952769
1064.88240965,204.2929053,295.485054492,287.212,149.531,241.02584627,6.98689537324,-294.108,469.047032661,2039,286.452,2192.79378686,2039,799.447070994,358.603,37.9533046763,350.496,327.131667411,286.465362485,286.896941479,0.944968
974.499461272,201.304255436,250.306523522,286.281,149.52,122.002990907,7.1412077831,-293.171,365.905091159,2040,285.543,2073.56793763,2040,719.279402148,358.654,103.004038278,375.244,340.096627295,285.548363333,285.935062955,0.945493
1008.66864247,181.340061163,112.894519554,285.061,149.51,68.1505060794,7.23126221418,-291.664,664.846318698,2041,284.34,2241.96387772,2041,424.703124559,358.713,13.8926768865,384.125,169.95932062,284.329958422,284.689598475,0.946583
168.229507833,104.188617668,149.61663403,285.131,149.514,75.2712179843,7.10654749589,-291.864,73.0621522878,2042,284.421,638.892024638,2042,443.545989169,358.785,4.85795539132,359.898,136.803020359,284.439200391,284.81422931,0.912462
329.394388553,136.272443429,277.369519721,284.226,149.564,148.666642809,7.17983831109,-291.149,272.612202301,2043,283.556,1301.66440973,2043,917.810993402,358.828,5.11445664885,387.905,372.438684931,283.556229306,283.875214337,0.923699
1195.40566203,208.33317497,296.748398215,284.375,149.587,169.957222209,7.08461156956,-291.107,775.592367374,2044,283.745,2674.72845582,2044,1037.19224746,358.879,7.34063597697,362.712,174.711532779,283.728553733,284.06596742,0.964512
478.677790628,156.16535485,171.409658118,283.703,149.584,149.35299439,7.19973592108,-290.725,327.82756425,2045,283.023,1427.01516224,2045,651.59245288,358.881,10.9012288261,387.046,202.83832875,283.021425295,283.385771266,0.959508
874.12629798,203.667879402,287.836125546,282.627,149.59,195.256555036,7.06116458443,-289.774,365.251557277,2046,281.913,1867.88587416,2046,867.453040007,358.93,10.3062153041,382.921,252.316816741,281.930847255,282.277287378,0.958844
734.392809252,189.756409461,229.210801512,281.863,149.591,190.761056317,7.11890317266,-288.891,377.196686828,2047,281.174,1998.16998647,2047,830.245587801,358.963,7.57049960601,357.456,164.598324412,281.160659388,281.538565039,0.949076
594.226071619,166.638388036,225.92100208,281.485,149.633,157.297664781,7.37498225635,-288.476,459.086693292,2048,280.757,2182.47269561,2048,869.797603736,359.025,6.32957768668,377.914,217.813569859,280.775816294,281.126807498,0.944456
788.312143853,211.122076304,171.597501542,280.967,149.65,203.570960104,6.92462654704,-287.771,394.921103134,2049,280.324,2145.15923907,2049,491.951163329,359.063,7.05867395543,350.278,192.611499854,280.319583354,280.655919693,0.963126
464.487178982,163.329269665,276.690647504,280.451,149.658,166.003828088,7.12250855507,-287.613,345.250994856,2050,279.819,1414.73552737,2050,881.621002579,359.11,7.64970461792,375.239,236.941960081,279.833939809,280.175335619,0.945187
790.010470594,199.856169151,236.217999245,279.605,149.674,181.278759917,7.14694374983,-286.558,330.274907792,2051,278.906,1378.53827545,2051,771.953769567,359.145,7.43059190405,372.172,225.228644745,278.902316925,279.27156969,0.950114
821.934544088,208.653785085,382.925970415,279.067,149.72,239.463714836,7.14946028381,-286.133,250.788891451,2052,278.395,1622.98875665,2052,1270.52171004,359.197,310.225150486,375.991,638.414377831,278.38744966,278.740214169,0.952163
440.203695151,164.487948311,200.875637143,278.583,149.734,157.543203205,7.07470110711,-285.872,348.973627714,2053,277.835,1661.97854413,2053,650.898219894,359.218,7.04381390797,360.651,181.793015708,277.825999242,278.209094044,0.963678
426.053600406,165.910919137,234.995682425,278.58,149.773,103.916965053,7.06218324071,-285.594,317.406353642,2054,277.872,1406.68160107,2054,979.469587593,359.236,6.61994275919,362.717,167.70481239,277.896145761,278.261130429,0.95896
642.70290891,186.911549203,257.029798733,277.695,149.809,191.074934346,7.08292441937,-285.027,432.822992563,2055,277.052,1446.05247329,2055,786.150878002,359.291,4.76980821036,355.448,195.561470062,277.031298502,277.364018844,0.95241
800.428343958,185.967341325,243.273172106,278.088,149.826,111.537156862,7.01606484162,-285.071,606.067091658,2056,277.399,2554.10746319,2056,949.789393055,359.35,7.41007107646,334.686,236.428144474,277.410413799,277.741688001,0.957232
660.060011061,148.851281289,225.85027091,277.337,149.805,69.8471113625,7.19760921932,-284.727,613.588737505,2057,276.649,2805.55970292,2057,744.724592704,359.425,10.4090380016,377.436,212.668853524,276.661205958,277.006918641,0.921451
1198.33831315,229.255685764,208.035452453,277.383,149.836,112.801888935,6.93871740279,-284.712,639.311965707,2058,276.711,2807.03802123,2058,588.855651356,359.455,6.80017943499,340.251,245.758605237,276.718511086,277.077464825,0.952077
1135.9095181,241.25979047,147.218278401,277.739,149.827,124.414395425,7.11974516332,-285.0,464.763574955,2059,277.094,2783.09716023,2059,480.413142742,359.529,7.02073909512,365.212,135.765220931,277.085476718,277.424446695,0.955788
1048.6427791,225.134922062,225.850390213,277.482,149.88,226.404011131,6.88326041923,-284.96,458.534869618,2060,276.727,2543.87524537,2060,708.759172381,359.634,14.4777272439,333.087,284.332321854,276.737615177,277.166348381,0.961227
774.233774063,196.058435668,203.048884128,277.681,149.888,113.477878737,6.9484615583,-284.964,513.670921406,2061,276.995,2327.12464221,2061,785.120385945,359.652,132.228771063,337.953,315.56750732,276.995246248,277.35890926,0.946997
1260.2991408,246.566870721,224.273561386,277.811,149.947,780.451658343,6.93069374867,-284.666,501.778205239,2062,277.142,2839.22502957,2062,717.388369834,359.714,8.3018992256,330.249,225.731142297,277.136737508,277.483702577,0.961503
1029.18661614,235.628277461,337.702855712,276.884,149.939,195.599035348,7.0063571776,-284.446,512.002271819,2063,276.17,3297.1272861,2063,959.540085862,359.763,6.41424770989,358.281,272.218574589,276.181067458,276.554319378,0.975551
204.939191484,70.2896275729,316.082804034,277.408,149.966,7.29799625699,6.91150386947,-284.35,337.736046029,2064,276.693,1393.95913338,2064,849.009948112,359.828,8.94036203293,324.52,352.561407585,276.692762718,277.109014696,0.940202
1085.00044483,242.779826624,335.076844339,277.495,150.09,717.011132015,7.14199526599,-284.634,319.815797009,2065,276.756,2114.56459246,2065,999.467922916,359.92,5.97743315599,371.834,222.732105543,276.758640343,277.193056011,0.958406
969.517152307,242.152799882,227.089981085,276.997,150.112,411.820870661,7.0006196137,-283.929,297.941291648,2066,276.346,1758.26274679,2066,713.601077376,359.965,9.99867916858,336.83,262.530055214,276.352113582,276.709519982,0.961109
1143.75820171,236.523255164,247.258953304,276.792,150.11,173.967886687,7.21440592839,-283.433,456.502724647,2067,276.104,2180.94367781,2067,707.560575234,359.988,5.92752113891,380.337,273.38034281,276.0955774,276.44605532,0.956275
1011.24279883,249.805736649,196.975079518,275.87,150.079,716.79308779,7.07049734045,-282.723,191.543317803,2068,275.209,1862.11106999,2068,616.015749215,359.964,9.41653019461,351.119,185.262091195,275.211886798,275.569926329,0.961801
748.037720544,231.442213199,265.022454681,275.334,150.08,365.51909817,7.1697995451,-282.407,184.920254741,2069,274.686,1117.78739787,2069,862.761194349,360.058,24.4559603398,352.47,286.068816616,274.679296517,274.993042279,0.957292
601.361946005,184.137610232,192.700988966,275.835,150.053,74.4978356083,7.17136321202,-282.455,403.567014696,2070,275.117,1910.47230658,2070,679.360336068,360.099,48.0016121973,367.853,241.971927474,275.114155728,275.468927767,0.934836
441.812062923,173.249512711,194.095901394,275.131,150.083,118.71566055,7.14916585403,-281.852,301.411727872,2071,274.433,1125.84323932,2071,543.141384823,360.107,6.25737281933,360.908,205.403968995,274.455995616,274.859148222,0.953329
889.854867906,250.813003565,253.182455334,275.02,150.096,742.125034999,7.1331084974,-281.688,114.789720493,2072,274.308,1236.43701919,2072,791.139239119,360.175,6.85233823866,345.472,228.860108679,274.304418655,274.69662824,0.969198
869.827993342,248.575551739,269.528822735,274.613,150.104,724.472407615,7.34685294344,-281.496,165.057260558,2073,273.943,1350.58336425,2073,811.003569222,360.198,6.55029896535,383.097,204.855819076,273.939570356,274.306730559,0.970084
854.80342007,245.266252072,235.241876257,274.291,150.132,722.067321454,7.23852544811,-280.939,95.3563921927,2074,273.643,1113.75855533,2074,773.816489628,360.239,27.0629097967,368.375,272.727834279,273.662316484,273.998737844,0.967322
