AverageReturn,MaxReturn,AverageEsReturn,AverageAbsQ,AverageAbsQYDiff,MinForwardProgress,Epoch,AverageAbsY,MinReturn,StdForwardProgress,AverageQLoss,MaxForwardProgress,AverageForwardProgress,AverageQ,QFunRegParamNorm,AverageAction,MaxEsReturn,StdReturn,AveragePolicySurr,PolicyRegParamNorm,AverageDiscountedReturn,AverageY,StdEsReturn,MinEsReturn
562.658137187,734.277105488,358.372397893,18.4417,0.210315576068,3.19709223811,425,18.4420179267,246.186961754,0.915107315087,0.12671,8.04823533906,6.32786488139,18.4417,52.6694,0.960439,447.284867421,91.0024063649,-18.5425,42.6418,137.651640209,18.4420179267,64.3235122041,280.422451459
572.086699597,659.709071653,373.15373126,18.4638,0.211826360237,5.12693068827,426,18.4636914417,449.518173512,0.488441609957,0.126444,7.30792604007,6.41278693033,18.4638,52.7084,0.960042,498.675257644,48.069284512,-18.5637,42.6661,136.08570859,18.4636914417,83.1065312431,290.259380813
467.943479456,622.707254284,316.247515551,18.4754,0.208902182552,3.95604416051,427,18.4757454526,324.635419948,0.666353322758,0.123426,6.94436846256,5.38551471005,18.4754,52.7584,0.953832,379.685634991,66.6818046031,-18.5768,42.6797,112.906770837,18.4757454526,57.6663289151,236.743776737
561.033814297,679.531023831,416.560286457,18.4861,0.211061358799,4.27924848806,428,18.4867857809,363.061751276,0.645851115957,0.130645,7.46326499137,6.30853426225,18.4861,52.8444,0.956732,514.506836967,63.6371381207,-18.5847,42.6952,136.587965139,18.4867857809,106.62246342,238.138337847
569.589906244,720.748257747,424.14289415,18.5555,0.208126767642,4.0992368525,429,18.5556108651,342.955804108,0.711397150734,0.122986,7.92684822281,6.39663276326,18.5555,52.8719,0.959162,467.235721216,70.1692518952,-18.654,42.7147,135.705005467,18.5556108651,32.3000281378,377.209517824
596.030041836,726.076418841,327.563875201,18.5395,0.20790794446,5.16771971787,430,18.5398167408,442.846222385,0.58075085885,0.124398,7.98900413479,6.68201408688,18.5395,52.9408,0.962766,448.526899178,58.1885509714,-18.6361,42.7351,142.880527411,18.5398167408,94.5874730439,209.50695161
553.640297073,666.167192736,414.084354276,18.5664,0.211205505236,4.6540230075,431,18.5669178131,405.461885746,0.599454077279,0.133778,7.35818465159,6.22992464468,18.5664,53.0187,0.955126,475.396507481,58.8980682231,-18.6603,42.7524,135.725304545,18.5669178131,39.6119699443,373.516142091
528.915798895,641.132440952,407.58652005,18.5761,0.208426866978,4.72745429957,432,18.575950272,406.995473968,0.633682206857,0.125052,7.07093225404,5.97820851061,18.5761,53.0624,0.949069,493.706324929,62.5974898274,-18.6751,42.763,127.459217911,18.575950272,63.8923076722,322.149009612
431.847625413,563.738505105,378.286969837,18.5971,0.206569386068,3.45700529819,433,18.5976363781,280.112333408,0.694253868075,0.124984,6.34688981181,5.00338687676,18.5971,53.0944,0.945615,407.950767398,68.7170222243,-18.6935,42.7761,98.7447767875,18.5976363781,44.1685929817,301.937158109
515.084691649,607.971795331,325.271004255,18.6149,0.212492237935,3.99519834384,434,18.6150385875,339.426660651,0.581657942448,0.134921,6.77017044582,5.84703920388,18.6149,53.1474,0.94788,379.84224887,57.5059918067,-18.713,42.7963,127.04813681,18.6150385875,37.6693144065,276.810927496
542.510550152,670.529763386,414.061028016,18.6605,0.207875243327,4.35244397327,435,18.6606693451,370.122342386,0.652399973168,0.125646,7.39795014581,6.1162581732,18.6605,53.2558,0.944171,472.883092723,65.095825489,-18.7632,42.7984,131.938021011,18.6606693451,85.7002440973,266.125683879
484.40152646,620.894491821,345.239515554,18.7063,0.206715143115,3.43844131858,436,18.7064864412,284.021560211,0.77220195185,0.118405,6.90382764145,5.53475737926,18.7063,53.3301,0.939883,441.964258645,76.978229392,-18.8067,42.8237,118.989733577,18.7064864412,70.8805790521,245.044736243
445.257272604,524.580382817,353.570898898,18.7179,0.208355070708,3.80828685253,437,18.718434331,328.491040081,0.463245375148,0.126917,5.95606448811,5.13870557812,18.7179,53.3746,0.950443,418.44497893,44.3191851108,-18.8123,42.8414,104.94642789,18.718434331,43.2915408981,305.449011224
533.274551355,636.056373016,357.409550348,18.7242,0.204493929582,5.27862522455,438,18.7245015729,457.196276433,0.468178477445,0.118632,7.04636038823,6.01517811933,18.7242,53.4603,0.939942,422.923818179,46.7609892027,-18.8194,42.8699,131.868858409,18.7245015729,40.2423965085,314.140359508
538.791231261,642.803725439,386.490932365,18.7078,0.206414141811,4.97781485002,439,18.7081629303,430.706560399,0.534634412314,0.121923,7.13643492009,6.09305869037,18.7078,53.5551,0.957957,439.46864592,53.2234218277,-18.8021,42.8842,131.123176282,18.7081629303,32.4126824821,352.101693691
534.449837568,662.245459415,411.91817577,18.7925,0.206061191847,4.19726494967,440,18.7926508804,356.174263851,0.787465182477,0.120422,7.3140791038,6.03307967752,18.7925,53.6428,0.946629,454.584133678,77.9149210623,-18.8845,42.9089,132.231869183,18.7926508804,37.8110832669,350.994011728
526.780405019,655.215303837,388.769312933,18.7975,0.202302592553,3.57602966254,441,18.7977981734,290.830328727,0.601872190729,0.112943,7.22618851519,5.94019158894,18.7975,53.7265,0.943022,439.297448743,60.1448635584,-18.888,42.9295,129.858821731,18.7977981734,33.627331819,355.374483139
499.445875818,628.620451974,354.096461554,18.7912,0.206270866493,4.51525961999,442,18.7915236516,383.031254065,0.633357424937,0.127751,6.97470949436,5.68402882464,18.7912,53.76,0.950179,407.802675831,63.5944135298,-18.8831,42.9575,118.610055579,18.7915236516,46.4942577701,285.359829744
440.084376441,560.9850665,319.588627576,18.7963,0.202722958046,3.65332734031,443,18.7963410155,293.252284269,0.564258915443,0.117736,6.27077797796,5.0921199011,18.7963,53.8175,0.945609,392.376012178,56.9761075026,-18.8861,42.9798,104.085372898,18.7963410155,89.5985172469,169.101069207
536.706606803,663.925455215,334.8395751,18.8014,0.201143137409,4.70858378222,444,18.8015920888,405.122316465,0.56871927437,0.11486,7.32627132721,6.05350808764,18.8014,53.8547,0.950866,411.290959209,56.2410171086,-18.8899,42.9997,129.536114874,18.8015920888,62.9671521298,244.005760709
518.777613423,653.672387551,412.199310294,18.812,0.203352564798,4.45933129037,445,18.8122209288,375.212404782,0.592730698944,0.122423,7.20659704027,5.870189199,18.812,53.9354,0.961348,449.956843913,59.2188148496,-18.9013,43.0289,125.531970908,18.8122209288,53.2422795731,320.888726228
502.599187677,600.692809356,424.357003231,18.8123,0.205916373111,4.55576806217,446,18.812685206,388.453689066,0.415403441305,0.127682,6.71673233782,5.7319349393,18.8123,53.9855,0.958389,511.352771436,41.2094508269,-18.9041,43.0688,119.447697997,18.812685206,73.435068701,332.761533707
509.877425732,595.269688656,404.006674236,18.8508,0.204502079791,5.04582820797,447,18.8510764982,431.194827437,0.423867318855,0.12425,6.6621837859,5.81282395233,18.8508,54.0222,0.954397,431.147409909,42.706835668,-18.9371,43.1088,119.335961826,18.8510764982,25.4764511138,365.731733175
462.239102157,556.315130949,364.570392819,18.8584,0.204791571266,4.12861090198,448,18.8589149782,338.607781227,0.521085215494,0.121583,6.28722355478,5.33544965849,18.8584,54.071,0.957643,426.065713611,52.4434566917,-18.9447,43.1438,109.328107457,18.8589149782,38.2240446701,324.967548057
452.162033374,560.052008288,325.89378343,18.8768,0.203482062648,3.8848978986,449,18.8766389667,316.579714524,0.628364627275,0.119669,6.2968272396,5.2292659173,18.8768,54.0713,0.961843,376.153794292,63.2002302786,-18.9653,43.1712,104.555988626,18.8766389667,43.4399098409,256.567228775
448.758156756,578.630324967,316.160918419,18.8702,0.204336137812,4.31656505804,450,18.8703449951,359.868555404,0.443954118267,0.116784,6.51264512619,5.20240706419,18.8702,54.1446,0.959916,373.684113373,44.2063018717,-18.9592,43.1843,105.397650859,18.8703449951,39.8940693706,263.427354789
507.263054193,615.658437768,374.68325491,18.8803,0.203835496563,4.80675159541,451,18.8806464401,409.707670875,0.514077225415,0.118199,6.8713639904,5.77953234108,18.8803,54.2326,0.955479,511.156067016,51.4898845354,-18.9673,43.1972,118.578277123,18.8806464401,104.308855114,223.907460432
419.054781364,515.20667221,310.689194307,18.9046,0.203521475121,4.01955395946,452,18.9049918057,328.860629993,0.380520083036,0.120328,5.86642935115,4.89235016148,18.9046,54.2932,0.961791,380.851677511,38.2873941307,-18.9975,43.2189,95.7744515314,18.9049918057,62.7642115551,227.018445159
519.560820409,629.511159149,307.992100854,18.8924,0.204552936807,4.73717333281,453,18.8925095064,400.483058843,0.497549951634,0.122626,7.02602540469,5.9125118965,18.8924,54.3593,0.959599,439.178315392,49.8065728562,-18.9778,43.2521,126.143737573,18.8925095064,77.1984039675,251.517537529
441.703025535,593.617467058,356.1510561,18.9141,0.203185373612,3.7337907267,454,18.9138484327,303.691423172,0.709925652534,0.115929,6.65738071303,5.14850715475,18.9141,54.4904,0.955291,439.409253745,70.8628349585,-19.0002,43.2701,99.1792318762,18.9138484327,60.8868274516,268.857379016
452.218732888,586.550665005,322.435259027,18.9205,0.204677664858,4.22298891667,455,18.9212760672,348.008389208,0.646977180896,0.117778,6.58231376542,5.24077293912,18.9205,54.5732,0.952751,373.606157923,65.5077512433,-19.0058,43.2899,104.297845058,18.9212760672,39.5033938116,281.90979911
529.179167815,636.275597042,375.534561989,18.9286,0.206222385927,5.16654892916,456,18.9286968666,444.565068962,0.49318719246,0.120404,7.08208413994,6.00146724252,18.9286,54.6374,0.955276,420.78686259,49.236610202,-19.0111,43.3177,124.647442662,18.9286968666,53.0203999047,288.434706161
440.446257044,602.585843798,342.062965774,18.9629,0.207475812286,3.0961426298,457,18.9629901206,236.204704472,0.817105650215,0.122383,6.72509170552,5.12004997888,18.9629,54.7126,0.955593,396.312943448,82.03775908,-19.0447,43.3537,97.5785679805,18.9629901206,58.4001121964,251.792854938
509.723500282,627.899987956,325.042248673,18.9276,0.208429311135,3.92273564921,458,18.9277156089,321.584241955,0.631551665359,0.120929,7.00319506681,5.80318784059,18.9276,54.7834,0.96089,393.684190257,62.4404887079,-19.0141,43.4012,116.43737548,18.9277156089,55.1373419331,267.231621506
426.824309553,517.066599051,378.08925907,18.9159,0.206035489306,3.70240854025,459,18.9164025689,302.816169098,0.538142743109,0.120668,5.8943712301,4.97459869782,18.9159,54.8771,0.958223,429.875059451,53.2623328988,-19.0032,43.4453,100.552288115,18.9164025689,82.7143429919,234.996120643
531.687329254,692.902905285,301.093500932,18.9512,0.210975090113,4.12738583537,460,18.9513416816,343.200125779,0.761048939546,0.130312,7.6662248716,6.03037201784,18.9512,54.9181,0.961045,333.452356462,75.8411296235,-19.038,43.4778,129.138427582,18.9513416816,19.2501996001,284.484178442
416.704199987,559.198959621,349.795717836,18.9676,0.205986036448,2.43180884399,461,18.9677359352,186.799297252,0.788616265397,0.118272,6.31850588484,4.88345372926,18.9676,54.979,0.956055,501.173252306,77.959881104,-19.0531,43.5107,93.2497229299,18.9677359352,98.3799904773,235.965572361
424.054101397,545.919141173,293.461197879,18.991,0.208481467115,3.5201443076,462,18.9910548498,285.488833868,0.703445150937,0.122106,6.16431776066,4.93149209242,18.991,55.0083,0.954893,324.65668224,69.904330307,-19.0787,43.5603,100.044038217,18.9910548498,32.4729004655,239.26623141
431.440414379,558.031746292,280.648997539,18.9825,0.207732009521,3.39929320617,463,18.9828953806,271.88912973,0.681840805304,0.117634,6.2961455827,5.00607378835,18.9825,55.1191,0.957332,354.312229817,67.2183848539,-19.0674,43.5949,106.334188211,18.9828953806,51.5012878061,208.731690941
388.521297491,542.291156309,353.190127647,18.9764,0.206550494336,3.40764872495,464,18.9765130946,269.487386421,0.680311614674,0.119761,6.13656937411,4.59910771287,18.9764,55.0929,0.954366,420.673776851,67.7913119447,-19.0595,43.6434,92.685463047,18.9765130946,46.0766220275,291.132160409
478.244079498,653.704329858,393.12206074,18.9728,0.207295066043,4.13374712037,465,18.9730106183,346.321572075,0.645421578889,0.127976,7.25494625402,5.47209999312,18.9728,55.1614,0.95718,459.534578804,63.9397507526,-19.0559,43.6796,119.389853732,18.9730106183,41.9933844774,346.67632984
490.445889436,654.708979374,320.83582629,18.9786,0.205885195847,3.63487289087,466,18.9789735111,297.060348226,0.866443148033,0.119299,7.2852944816,5.6342943261,18.9786,55.2744,0.969505,437.323854243,85.9948767533,-19.0596,43.7054,115.519933024,18.9789735111,87.1163435452,229.015825125
445.489062506,526.062938993,371.188335081,18.969,0.203916593114,3.57446766939,467,18.9691180631,293.352240749,0.537089145552,0.115766,5.98651973558,5.1590854083,18.969,55.3048,0.949599,428.14880594,52.6478657744,-19.05,43.7233,106.606185369,18.9691180631,62.3297849825,265.838610356
433.205071288,577.173854902,412.830784682,18.9596,0.207154213802,3.52839541744,468,18.9600433109,291.293071971,0.529670522199,0.121571,6.43907076417,5.00171889046,18.9596,55.3555,0.955507,484.211957356,52.4760310903,-19.0381,43.7402,102.341461659,18.9600433109,73.0474448146,296.377733406
495.245589663,608.795188776,366.139631991,18.9503,0.207334421754,4.83563707602,469,18.9503371176,418.597269716,0.504610325537,0.120565,6.78824117637,5.64328354425,18.9503,55.4146,0.953632,434.620222661,49.8386660118,-19.0279,43.7676,111.550173937,18.9503371176,69.294305054,251.152342853
489.353741397,663.194150246,321.028812976,19.0073,0.209857030997,3.6930215695,470,19.0072483494,302.283146671,0.806751518421,0.12342,7.32130944314,5.58085079141,19.0073,55.5443,0.953296,409.933760597,79.8853708818,-19.0889,43.8004,114.629040485,19.0072483494,54.8015746319,265.110164646
446.172393154,628.758924021,298.735244387,19.0005,0.206580694903,2.98646029067,471,19.0006174694,230.820659726,0.869039249781,0.121446,6.98001512498,5.13218164634,19.0005,55.5942,0.953221,386.774208479,86.2800425365,-19.0851,43.8165,99.8109103303,19.0006174694,59.7930844598,224.224419504
496.856809255,600.111968649,345.118330937,18.9844,0.207411729517,4.41920078906,472,18.9846440336,375.961580362,0.536142980573,0.122906,6.70013413241,5.64580190526,18.9844,55.6622,0.951886,422.974526319,52.5534679066,-19.0625,43.8689,111.854937782,18.9846440336,89.7009534772,195.652770338
440.933470575,574.962752389,335.742094892,18.9906,0.206073610828,3.91680804458,473,18.9910528262,321.503214932,0.601934335253,0.121343,6.44649677258,5.09396368088,18.9906,55.7228,0.953615,401.754107023,59.7226641256,-19.0682,43.9069,103.352132163,18.9910528262,50.9016532584,263.529055618
547.955302837,699.494284096,403.058210588,19.0189,0.208911238179,4.99355564335,474,19.0191849227,430.450964099,0.582002871549,0.127364,7.71325935769,6.18947782429,19.0189,55.8083,0.961492,473.802518896,57.6059910973,-19.0965,43.9437,135.036127846,19.0191849227,43.2687308533,358.856966452
533.367269119,676.444548958,378.22400241,19.0116,0.20528041554,4.62578127191,475,19.011751778,392.374997146,0.651067871476,0.121663,7.47483418111,6.02262896738,19.0116,55.8811,0.960867,404.047520589,64.6804964426,-19.0884,43.9707,131.780725334,19.011751778,27.6587674027,334.643541404
497.331712936,604.355096753,405.319270844,18.9932,0.202712866247,4.58868012168,476,18.9937536164,391.236353215,0.543195314721,0.115357,6.73747467175,5.65584768769,18.9932,55.9304,0.959718,464.214803089,53.938179242,-19.0685,44.0004,123.025876565,18.9937536164,35.2148960259,373.028277419
478.852318696,604.930953888,309.476908997,18.9887,0.205773209313,3.75753353706,477,18.9883953113,308.831173253,0.728051156963,0.121172,6.76236703576,5.47587992357,18.9887,55.9912,0.957757,369.555644445,71.7712205436,-19.07,44.0372,118.7661562,18.9883953113,42.1595673082,260.400831013
534.631247529,674.902832319,375.890707687,19.0127,0.205680678625,4.48865707938,478,19.0129710718,382.994209621,0.650087584211,0.119108,7.46222524457,6.05457615569,19.0127,56.051,0.962279,464.209173362,64.0596603425,-19.0938,44.0545,129.680366845,19.0129710718,55.7186291982,322.582310273
537.912156635,634.444259415,352.90939152,18.9964,0.207146140297,4.54159976549,479,18.9965400198,386.527146676,0.560988185644,0.120377,7.05532531093,6.08687579047,18.9964,56.1489,0.961239,423.416616794,55.8061703384,-19.0803,44.0874,131.823535276,18.9965400198,73.9100620359,244.892285464
549.272267998,633.025740011,364.70943732,19.0142,0.205219603976,4.81553699909,480,19.014366411,409.205899736,0.442871150983,0.119444,7.06120108029,6.19650181485,19.0142,56.2274,0.960165,423.227727871,44.3366829193,-19.1051,44.108,128.315211246,19.014366411,49.7122389262,302.037794719
509.88491546,642.193690141,375.259733439,18.9931,0.201963845561,5.01357228019,481,18.9931430651,433.17568235,0.448006021299,0.117214,7.1256073584,5.79741648362,18.9931,56.3024,0.969,462.70358617,44.633027008,-19.0799,44.1408,119.948303024,18.9931430651,60.8272556173,291.345070599
527.850071558,605.436104118,322.610863498,19.0563,0.20251960148,4.77141117945,482,19.0563413824,405.254997604,0.442039648023,0.112069,6.78122652139,5.97821397247,19.0563,56.3503,0.960631,376.101833448,44.1404513314,-19.1367,44.1745,124.559402802,19.0563413824,38.5619345868,273.526988898
553.686126585,669.210923365,368.408715103,19.0333,0.204291850732,3.96592456347,483,19.0336624243,333.609419234,0.590008107487,0.117046,7.395753777,6.23129653421,19.0333,56.4438,0.952818,434.033584857,58.2809369568,-19.1266,44.202,131.554355094,19.0336624243,42.1532071976,323.285478564
529.237316464,623.21411554,325.544454795,19.052,0.205097718941,4.58273454243,484,19.0520302065,389.654292632,0.512110892013,0.120641,6.95969654111,6.00065751112,19.052,56.4982,0.957215,407.099101914,50.8835486093,-19.1384,44.2138,126.604548176,19.0520302065,94.0606480686,169.93485354
584.490207177,683.562945197,358.08822268,19.0637,0.202457283606,5.44277897939,485,19.063899459,476.136808006,0.52403621298,0.115042,7.55849462756,6.54857639881,19.0637,56.5845,0.953711,375.485044959,51.5489294147,-19.1462,44.2432,147.493851836,19.063899459,18.114138881,328.234677221
575.137428047,718.81753138,378.301553791,19.0366,0.203580934037,5.68241063543,486,19.0365177794,499.944268894,0.455452634808,0.111122,7.89583849495,6.45768125919,19.0366,56.6067,0.954302,464.846497269,45.7236401403,-19.1162,44.2796,139.842068226,19.0365177794,78.9683615897,250.261927098
529.765253753,629.540359504,361.105559057,19.0722,0.19929792499,5.03701225175,487,19.0722473916,434.623163715,0.396589992823,0.109266,6.97804863788,5.96740634547,19.0722,56.6665,0.934493,472.602280354,39.2675226076,-19.1493,44.3059,133.343665281,19.0722473916,84.6700179095,275.482870573
546.322999588,624.945261467,387.6564219,19.0488,0.200404108533,5.30323277998,488,19.048754301,460.507617963,0.37910589055,0.109873,6.93395977777,6.16055002146,19.0488,56.7524,0.94955,434.629089911,37.9119746647,-19.125,44.3409,132.594148036,19.048754301,55.4817149069,295.871575283
572.893170023,677.937746912,417.98856752,19.0626,0.199909520169,5.57684486628,489,19.0623800967,485.921432584,0.451749058091,0.109073,7.4962274329,6.42472137606,19.0626,56.8321,0.954886,476.979163553,44.7422687839,-19.1389,44.3826,139.605141257,19.0623800967,64.0485759084,314.513169062
602.764777836,699.052278802,409.869881548,19.0766,0.200351745281,5.6840332633,490,19.0766582479,497.501867629,0.445677095079,0.109684,7.70163639758,6.73281588486,19.0766,56.9373,0.948253,476.030757941,44.6675428798,-19.1564,44.4261,145.237512631,19.0766582479,41.043463016,374.669269334
577.066854038,675.520588123,419.769057378,19.0608,0.205166541913,4.82064848103,491,19.0607846912,413.982119606,0.551030412938,0.118383,7.44950672648,6.46487082588,19.0608,56.9879,0.950729,478.987080769,54.435826602,-19.1417,44.4486,139.665119461,19.0607846912,42.7380700652,365.205699705
599.366420625,714.120104638,347.732048469,19.0578,0.200835782626,5.13442668972,492,19.0579364478,445.687446503,0.594909010005,0.113394,7.84869162694,6.69912517726,19.0578,57.0099,0.957527,396.860481276,58.9289047528,-19.134,44.4787,145.04625023,19.0579364478,56.4781205768,256.650438135
580.870255723,680.477457007,380.15395641,19.0651,0.200399728282,5.06671511274,493,19.0652067755,443.281829073,0.534376204279,0.110705,7.48828940032,6.50495598909,19.0651,57.0248,0.950854,503.165418042,52.3985004721,-19.1425,44.5152,140.825640095,19.0652067755,94.6083568382,245.607604107
583.986119432,680.492687696,382.156690897,19.0603,0.200667796279,5.76759653214,494,19.0601641354,507.021233259,0.421461810066,0.112968,7.48409253051,6.5325936729,19.0603,57.0971,0.955661,426.538915085,42.4008528468,-19.1371,44.5553,142.116218035,19.0601641354,39.9841521504,318.599908012
579.723358975,706.053873607,324.212325824,19.0538,0.196936488673,5.08997528422,495,19.0538919617,438.812981755,0.581408737601,0.107897,7.73436330543,6.49864202588,19.0538,57.1631,0.960488,410.0499925,58.1192255958,-19.1321,44.6079,142.11997551,19.0538919617,59.867996644,258.661774787
533.164795364,636.130580126,400.818505933,19.0504,0.198744358216,5.2793672433,496,19.050743184,460.703735527,0.401904971574,0.112513,7.03754727099,6.00541333768,19.0504,57.2254,0.935886,438.250349897,40.2457400215,-19.1344,44.6423,135.666905748,19.050743184,29.7908169901,359.312672272
522.107225578,602.586437776,372.166055565,19.0577,0.197287271233,4.02658269997,497,19.057259535,336.300541126,0.488512641549,0.107626,6.73564378255,5.91155043464,19.0577,57.3065,0.956487,450.165223348,48.4661137266,-19.1361,44.6665,123.997053697,19.057259535,65.2682987121,282.09224776
570.049259155,743.207147808,321.775720343,19.0744,0.198761400349,5.1223094691,498,19.0746910494,440.810224528,0.692386401481,0.108649,8.13526221873,6.40681750229,19.0744,57.4254,0.960886,471.192746552,68.4448480514,-19.1491,44.6889,138.085902023,19.0746910494,130.844786261,111.337824696
563.441013654,670.420870282,474.58552034,19.0627,0.199584702654,5.24050236807,499,19.0628196132,456.497758161,0.521172861337,0.108754,7.3633120161,6.32323877308,19.0627,57.5085,0.954066,535.170790478,52.5305591549,-19.1388,44.7251,136.499217178,19.0628196132,41.1588543586,426.815563092
495.095091129,602.055439144,378.953308209,19.0953,0.197397343502,4.24543411675,500,19.0954936012,353.6061529,0.573660233345,0.111213,6.72248205863,5.6584804267,19.0953,57.6018,0.95774,414.448681877,57.3064206266,-19.1706,44.7526,121.110162552,19.0954936012,20.9248017379,361.990244959
487.789122199,668.912792117,355.371124416,19.0803,0.196695893678,2.07917491107,501,19.0802695868,139.62138345,1.34061273935,0.102864,7.38459146712,5.5663251794,19.0803,57.6635,0.963764,418.89579918,133.408059521,-19.1541,44.7773,119.506779074,19.0802695868,40.7097487147,308.114176106
485.585539001,596.884294916,393.348222978,19.0371,0.195174214425,4.03083471369,502,19.0370078902,330.338629999,0.713740978372,0.102969,6.64050689418,5.56819830067,19.0371,57.7314,0.962906,470.914855443,71.8316854754,-19.1212,44.8136,121.510938692,19.0370078902,56.0994049335,312.552907125
499.938807712,590.376094822,307.934361635,19.0927,0.197993885979,4.26724348116,503,19.0928553819,355.057770888,0.515617905676,0.110757,6.61392670616,5.70397088103,19.0927,57.8172,0.964608,394.781523606,51.9840982271,-19.175,44.8484,123.461808535,19.0928553819,61.0815275703,222.568562552
563.258953008,660.515433893,375.121936428,19.0606,0.196829527844,5.40921148111,504,19.0604181316,472.473647724,0.432893486647,0.106596,7.31068476151,6.33378376209,19.0606,57.8923,0.96573,417.043710929,42.8862747909,-19.1432,44.89,133.754642025,19.0604181316,34.4748313971,325.024092783
500.040728368,572.431288829,421.737578365,19.0737,0.197838615779,4.66848048344,505,19.0739206571,393.176190783,0.439119990632,0.105041,6.42841722425,5.71282030967,19.0737,57.9244,0.965598,511.038542258,44.5180192791,-19.1567,44.9525,121.32991416,19.0739206571,74.1475306351,333.97080548
486.029919051,608.815489555,418.94093938,19.1018,0.201084783631,3.4368707496,506,19.1017907656,275.591697381,0.845032358736,0.113182,6.77795851326,5.54285421224,19.1018,58.0327,0.958809,485.378678419,83.7516512079,-19.182,44.9813,121.606377095,19.1017907656,68.5805705858,303.970974086
532.852351518,631.048114142,399.512123995,19.0644,0.20053612687,4.01643837621,507,19.0645732434,341.268431984,0.462062558265,0.110105,7.02604096224,6.03434396463,19.0644,58.0394,0.96193,461.932751094,44.9755723028,-19.153,45.0034,124.578021566,19.0645732434,47.6408177193,329.528147829
469.384600721,584.802498351,405.569517344,19.1118,0.2006786467,4.48641775671,508,19.1119431383,377.714822051,0.454424767766,0.112373,6.56170352805,5.40457433664,19.1118,58.0396,0.969934,509.027889834,45.5767130462,-19.1941,45.0211,108.255691381,19.1119431383,71.4762936723,314.325516397
430.754716171,533.012286476,384.881469724,19.106,0.197611372603,3.93315269745,509,19.1060492187,321.511682191,0.532648100179,0.107738,6.04016453741,5.0221403912,19.106,58.0855,0.963031,487.321723105,53.6852509153,-19.1858,45.0708,100.751394834,19.1060492187,68.5154303181,320.956876571
481.452740741,591.013410466,338.637224095,19.1187,0.19733699427,4.34855713863,510,19.1187160097,361.865460077,0.574617311954,0.108016,6.60513162352,5.52052200863,19.1187,58.1182,0.954918,386.539581197,58.1544841702,-19.1947,45.0984,109.52905164,19.1187160097,50.8435005144,259.762441663
507.837037054,592.714340088,411.610542645,19.0987,0.199561820951,4.65109775081,511,19.0988293098,392.523035646,0.48128690759,0.110049,6.63102216809,5.78701119978,19.0987,58.2292,0.963516,435.789576591,48.5758555944,-19.1743,45.1351,116.906531419,19.0988293098,21.5221769438,380.050646017
519.260375426,611.960931421,431.708988277,19.0966,0.199921555117,4.83212194568,512,19.0964260675,417.30641464,0.382903384493,0.111695,6.79857970947,5.88238135947,19.0966,58.2471,0.952299,487.740422889,38.3362658475,-19.1728,45.1633,123.218475566,19.0964260675,65.6799213982,323.332435816
484.560436033,599.603581994,399.070014566,19.1031,0.198839893181,3.4201118803,513,19.1031297665,268.044791775,0.740266163144,0.11413,6.70745530988,5.5485497108,19.1031,58.2586,0.957196,442.643602464,74.6073268633,-19.1848,45.1824,114.655609651,19.1031297665,42.2385502296,329.634662282
535.073458932,671.586458635,432.042367856,19.0883,0.19471225781,4.71298027845,514,19.0886555971,397.611750845,0.641571989367,0.106682,7.42751249766,6.06456241624,19.0883,58.3177,0.962224,468.956620959,64.7441741944,-19.1647,45.2063,126.563676111,19.0886555971,26.9944095859,395.985294289
555.858061724,636.421036562,395.494970653,19.1082,0.197986595566,5.22265711881,515,19.107921309,451.982291163,0.473407384451,0.114678,7.08042234585,6.26180313191,19.1082,58.3839,0.962359,413.84918258,47.5072593734,-19.1779,45.2286,130.993606171,19.107921309,22.3043834423,359.034049874
473.205715114,608.856260523,441.718007541,19.1065,0.197945158529,4.31620750839,516,19.1067683019,357.255128936,0.568670004262,0.112644,6.77611070175,5.44016468816,19.1065,58.4076,0.952552,496.223618629,57.6650605344,-19.1755,45.2723,112.859443763,19.1067683019,72.6166515516,319.227391633
468.146506383,609.871263507,424.770293986,19.0999,0.202502470168,1.9545957797,517,19.100172133,118.176606884,1.27192071762,0.119836,6.81081107386,5.39245391687,19.0999,58.4956,0.950303,474.084196695,128.659350856,-19.1754,45.2944,120.840468435,19.100172133,49.6596153687,364.190118272
463.991011226,593.767673173,398.505811169,19.0605,0.193242202216,2.97091181328,518,19.0603140738,230.856184049,0.903012938123,0.103218,6.62769250185,5.32504156149,19.0605,58.5586,0.944188,434.914235322,90.0613835414,-19.1353,45.3297,114.539097417,19.0603140738,25.9855328612,361.499535014
433.779634413,585.024112219,374.944178793,19.1166,0.20055819853,2.27400006341,519,19.1165785962,163.499620909,0.864782253731,0.112862,6.54862930942,5.03472509391,19.1166,58.6485,0.954692,460.524549109,86.2177534593,-19.1905,45.3399,101.262006784,19.1165785962,63.5684883616,282.916003729
384.87454747,574.399839003,395.039626109,19.0907,0.20098071027,1.71582209636,520,19.0907974307,99.5254732927,1.31895813339,0.115741,6.44180347006,4.55440914295,19.0907,58.7023,0.956155,443.273930356,132.633434006,-19.1709,45.3658,90.9663480555,19.0907974307,34.0894271477,347.402326214
