AverageQ,MinEsReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss,MinReturn,StdEsReturn,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,Epoch,AverageReturn,MaxEsReturn,AverageDiscountedReturn
10934.2,1.74538511828,767.875,10934.5681678,161.616,10936.8386847,0.565369,11.6667107707,768133.0,990.292178866,13.0543162109,-11567.3,1008.75879019,5.65987152371,356.978578382,10958.4,2426,2426,1001.54402548,66.6756488874,86.7055438367
10972.1,2.43458333035,768.656,10972.946068,161.663,10975.3291465,0.592185,11.6281140066,789773.0,986.89989307,20.1330169046,-11612.2,996.836015738,3.47236916217,362.055792025,10996.6,2427,2427,991.670148121,144.696191312,82.7322658657
10982.1,2.6836213824,769.44,10983.1923604,161.708,10985.4467702,0.586122,13.4522035866,791710.0,979.169548433,11.9952810852,-11630.4,994.389574799,4.68211036975,362.544858132,11007.5,2428,2428,988.067437432,50.368301352,82.7867386243
11025.8,2.53643179478,770.245,11026.3049431,161.71,11029.1373608,0.573839,13.795059165,839480.0,985.555623621,16.1138672705,-11671.3,991.486908507,1.90304655096,372.764800608,11051.4,2429,2429,989.492328969,80.498758693,82.9747703686
11066.4,2.76615460582,771.014,11066.8700565,161.732,11069.3082297,0.141338,11.4999627767,820319.0,964.355850412,11.5329579526,-11725.8,971.34110669,2.16249731158,370.687108577,11091.0,2430,2430,967.306748996,70.3862390618,78.2096766564
11104.0,2.68758141245,771.795,11104.6695081,161.738,11107.3874749,0.598118,14.5823932571,834028.0,987.178859313,18.5576488418,-11766.4,1007.17453467,5.52859779441,368.564670733,11129.6,2431,2431,997.425552394,102.940523909,88.4220228822
11157.3,3.19425563389,772.471,11157.9139096,161.769,11160.3015287,0.470873,10.3981099669,817518.0,967.71023596,7.75388527737,-11801.3,1007.2355736,10.5462454967,366.234485721,11182.7,2432,2432,983.717241508,33.6771991595,79.2977912236
11187.7,2.29835338965,773.307,11188.0159637,161.847,11190.5977128,0.232589,11.2810004222,802138.0,968.405538593,12.4226423804,-11834.2,977.32446854,2.98148509953,371.56613518,11213.9,2433,2433,971.831261729,74.4880409375,79.7977844402
11215.2,3.02055667358,774.015,11216.166843,161.913,11219.1361405,0.560422,11.3598471389,885625.0,984.017775927,11.2240237147,-11876.8,994.626269729,2.9950670087,378.564150478,11241.6,2434,2434,989.181253272,70.030129451,81.5068323717
11257.3,3.39928880644,774.739,11258.4175991,161.923,11260.9541379,0.605107,11.2121379783,851986.0,985.733307052,10.2726578976,-11914.3,992.159338493,2.17818074499,375.005154342,11284.2,2435,2435,989.161918668,45.2477220748,82.062602875
11306.1,2.54256158625,775.537,11307.0482824,161.924,11309.8612546,0.585113,15.7323909189,864065.0,982.866861793,15.6894338987,-11977.8,1001.66601409,6.54541721941,383.144871427,11332.6,2436,2436,993.466766406,61.8762253464,84.0917759591
11367.2,2.59512262427,776.267,11367.5065622,161.953,11369.9801941,0.526968,12.6621682716,859127.0,981.566237681,20.1510060396,-12032.6,996.420669991,4.34002490516,374.585246985,11393.2,2437,2437,986.032619216,130.62259124,80.7460982001
11400.7,2.37395284365,777.02,11400.8617484,161.979,11403.3180122,0.584095,9.86386807208,898528.0,967.638251127,12.4825921626,-12074.5,982.167797877,4.24536718444,384.810304633,11426.1,2438,2438,976.755927246,82.6333118382,84.4524033908
11426.9,3.32152579003,777.818,11427.8697506,161.976,11430.7626323,0.582718,15.2067889804,872020.0,986.042524954,12.41453733,-12083.9,997.551863003,2.98510325623,378.646033825,11452.3,2439,2439,992.645275781,49.4085966646,82.5715017014
11444.2,2.97107953509,778.647,11445.2700149,161.953,11448.9745052,0.572656,11.0883358801,893557.0,986.179922599,9.30941439318,-12113.8,992.476536992,2.00414243412,387.208543829,11470.9,2440,2440,989.279732184,43.8600876811,83.2910986766
11488.3,2.83471467087,779.476,11488.2019485,161.965,11494.4660387,0.557982,11.4772400712,925473.0,987.577317863,9.60431643213,-12165.7,1003.55601027,5.43641446839,392.088293015,11517.8,2441,2441,993.707784838,37.9494210853,84.6163529026
11521.8,3.12181672442,780.323,11522.9232773,161.957,11528.5741942,0.610343,14.9699765596,881633.0,984.318338728,17.2968942513,-12206.6,994.838060866,3.30754925441,390.518524719,11550.6,2442,2442,990.22073116,82.9824536812,87.4927253637
11567.1,3.47297568541,781.121,11566.8310988,162.019,11571.6005196,0.576144,16.1356890612,923567.0,978.665311223,16.9535231077,-12259.7,1000.78758719,7.13162982168,397.021388118,11595.5,2443,2443,991.435469769,77.8003467343,85.4318734831
11647.6,2.54555448395,781.916,11649.545498,162.042,11652.4290452,0.486042,11.9646060936,879898.0,976.093781784,12.4700921515,-12329.6,993.057926249,4.96152043949,386.401203179,11673.7,2444,2444,984.363469395,51.157067426,81.3289039805
11681.6,3.2850500736,782.708,11681.1425799,162.073,11683.3520479,0.321835,11.5848199152,900820.0,974.709923625,10.3420608792,-12346.0,980.043811928,1.93326231169,388.883159085,11707.2,2445,2445,977.26377877,51.7673988881,82.9604277391
11693.9,2.71163895734,783.527,11696.4552036,162.091,11698.4591737,0.286021,18.024685981,934361.0,965.504597347,22.7183400961,-12386.1,975.692409046,2.76908549958,396.096888246,11722.8,2446,2446,969.015247231,103.270458803,80.0335705817
11761.5,2.79794582344,784.325,11761.5679979,162.119,11764.1831949,0.607763,13.412696647,904377.0,981.531290356,11.1875457889,-12444.7,994.500006288,4.16812495227,389.75910554,11789.5,2447,2447,987.569877937,54.7592493035,83.3500166044
11778.1,2.61939177049,785.066,11779.8667689,162.115,11781.957433,0.592831,13.8626828848,945948.0,986.46070944,13.8198813465,-12496.3,997.381522716,3.31276354095,399.04557832,11805.0,2448,2448,991.075699341,64.6842047182,82.3923856021
11829.7,3.07383006494,785.788,11830.0322829,162.149,11832.5488752,0.587977,14.4474953232,914755.0,985.953912347,20.1526968275,-12515.7,1000.61186162,3.79573000547,391.268447567,11857.8,2449,2449,993.985304147,122.207918763,86.7631308584
11864.4,2.57706480251,786.519,11865.5825284,162.193,11867.8220819,0.59578,11.8914128995,938736.0,969.252359591,11.1423136736,-12566.8,989.049979417,5.41005590096,390.885260609,11891.2,2450,2450,980.056367895,53.6345173582,83.6489247315
11917.5,3.3052299628,787.265,11918.1844038,162.212,11920.9545099,0.588563,19.3639447061,926606.0,979.253018517,23.1971971041,-12609.8,995.765135309,5.17630208865,393.216550525,11944.8,2451,2451,986.417776394,104.293305805,86.8782782602
11982.1,3.04167251068,788.041,11983.3874824,162.245,11985.507216,0.538915,10.6579769133,914940.0,991.235046147,12.6978615181,-12673.5,1000.67367745,2.86948259443,389.460073554,12008.6,2452,2452,996.885221466,77.4552165647,85.9987633817
11965.1,3.31207996733,788.804,11966.081832,162.289,11968.8338756,0.539328,13.275382514,972489.0,985.9447559,12.0389078592,-12669.4,999.447842882,4.40094016554,401.936516586,11994.1,2453,2453,990.387957978,52.0694138008,83.282270849
12031.5,3.80496711029,789.604,12031.2394871,162.299,12033.7598553,0.562378,18.792335248,997114.0,989.044765011,26.79553182,-12741.2,996.482360876,2.31623097205,408.046440413,12058.2,2454,2454,992.480757531,142.92698377,82.0121995389
12043.7,2.50791894827,790.374,12044.1201246,162.3,12046.8210861,0.580669,13.5724788739,1.01811e+06,988.890502393,20.2659236129,-12763.0,998.82232964,3.40143962603,409.889649817,12073.0,2455,2455,992.555506895,133.447730696,82.0606000709
12113.0,2.5573459182,791.15,12113.4885161,162.349,12116.172822,0.606498,13.17942122,1.00093e+06,978.918692996,11.1409260089,-12825.3,991.235519825,3.75011651097,408.403185957,12141.0,2456,2456,984.168769524,53.7648908366,85.4303957716
12136.7,3.08408293165,791.917,12138.4783043,162.351,12141.2563069,0.577514,11.8241246287,1.07486e+06,984.012872151,11.9201214489,-12866.5,997.558863396,3.59044442752,421.33219184,12165.2,2457,2457,993.84690359,70.8573462085,83.743326883
12197.3,3.50296257629,792.773,12196.9271883,162.36,12199.8167245,0.579759,18.5078953901,984247.0,990.558245549,15.0606384144,-12927.9,1009.49450901,4.7017766122,406.654509429,12223.9,2458,2458,999.69564053,58.7431897873,82.1515930283
12258.8,2.78143059415,793.561,12259.5982103,162.373,12262.4540736,0.582716,15.9924729482,994994.0,984.050798736,18.2775828337,-12979.3,997.963094616,5.27435838435,407.910240221,12285.9,2459,2459,992.517744051,73.8826455692,80.7382132105
12289.9,2.43854431168,794.269,12290.6595483,162.478,12293.9639998,0.55692,13.1129442078,996229.0,986.728242442,16.0410950048,-13017.7,996.888582546,2.94021777135,407.759542852,12318.7,2460,2460,992.425690666,81.5144687234,82.8432640634
12303.9,3.14003552082,795.091,12305.7214754,162.484,12308.7135017,0.515028,15.4622590645,1.04044e+06,980.033902242,19.8429701103,-13046.9,995.608998598,5.22809093036,417.681912178,12334.1,2461,2461,988.007395356,90.402192246,80.1061056227
12391.7,3.13917117024,795.848,12392.1483314,162.512,12395.0469326,0.505183,11.4134309111,989089.0,988.519343586,13.1270333689,-13121.6,1010.17537847,5.87635551249,410.67116154,12419.5,2462,2462,995.12666661,64.5229572622,83.3255183945
12402.6,2.92631117207,796.7,12403.7523554,162.531,12406.4968029,0.534468,12.2794973314,1.04181e+06,980.264431015,13.8386379208,-13146.4,998.151330845,6.05725879357,420.957598035,12431.3,2463,2463,992.086208353,83.5271944515,82.9148190863
12465.4,2.50713947446,797.522,12466.1891419,162.582,12469.4434219,0.562201,14.615810385,1.06746e+06,980.691551266,13.2351246898,-13195.8,1002.81799613,6.63501146259,417.606218202,12493.3,2464,2464,992.05913826,54.3569491223,82.6819181986
12506.0,2.68879040647,798.387,12507.2063094,162.575,12510.6532409,0.528862,11.5826756887,1.02148e+06,995.735426634,14.4039418903,-13223.4,1016.81480302,6.5679962668,412.373837118,12535.9,2465,2465,1004.83737831,92.8156993502,83.756750313
12561.0,3.26031677637,799.14,12561.6890332,162.586,12564.8797674,0.608459,11.6516670954,1.11508e+06,988.670240943,10.1402596052,-13290.9,1002.49041455,4.23082476,422.115007203,12590.8,2466,2466,994.492934254,54.2789844138,85.0629186388
12612.9,2.8772504687,799.93,12615.010199,162.658,12618.2605201,0.507173,10.7520809909,1.01459e+06,351.660317468,10.3945579973,-13350.9,986.015665301,178.805537932,413.500176571,12641.6,2467,2467,916.616345394,43.4867762656,78.2440346799
12652.6,2.70766099525,800.791,12653.2917997,162.69,12656.8272079,0.614621,11.7108953284,1.03898e+06,987.131582465,13.5258917488,-13405.9,1005.71901755,5.27716973078,420.915135437,12683.0,2468,2468,995.027514926,62.4494519105,85.475151542
12702.1,2.95121794723,801.608,12702.5075104,162.706,12706.2826117,0.526501,14.4995880306,1.07423e+06,986.092110015,24.7818955941,-13437.4,994.9821432,3.09421851979,424.355464207,12732.6,2469,2469,989.856249222,158.109057702,81.8651037161
12742.2,2.88242530717,802.407,12743.7540529,162.73,12747.0804469,0.63498,12.766738138,1.09636e+06,986.054896701,14.7518317577,-13498.6,1001.22568334,4.81866133805,424.620714146,12772.2,2470,2470,994.395511537,90.0318321617,85.8694091012
12797.0,3.01589596307,803.205,12798.1731652,162.757,12801.8035963,0.611429,11.2370776448,1.09949e+06,988.464655502,13.0580802084,-13530.0,1005.41089641,5.0745621511,423.194964039,12825.0,2471,2471,996.705811514,70.6131629176,82.7978442551
12843.4,2.8815159156,804.008,12843.4689042,162.813,12846.5581175,0.553521,11.2762540201,1.14918e+06,982.698162421,11.2463979431,-13602.9,995.763150222,3.86392769889,431.892392639,12874.3,2472,2472,989.882970776,61.3415966017,81.0119558015
12902.3,3.1911711162,804.752,12903.2206862,162.864,12906.0013741,0.560559,11.4488444896,1.0502e+06,985.570754083,11.8469981724,-13644.1,1016.02584377,8.24863678171,416.995444145,12931.5,2473,2473,999.543161952,70.5994015603,82.2902601825
12928.4,3.07444343964,805.552,12929.4988543,162.855,12932.6555281,0.599053,13.6248290829,1.11276e+06,976.635687538,15.0636724729,-13688.6,989.22168973,3.41326010989,427.220892652,12959.0,2474,2474,982.890482802,72.1594213179,81.7775739687
12957.7,3.22920233992,806.373,12959.8977921,162.849,12962.273196,0.385568,15.5127894807,1.11026e+06,967.147770062,14.165310187,-13715.1,985.879985258,5.58002800584,430.574684006,12987.7,2475,2475,974.508371829,57.8121391013,79.4543069537
12999.0,2.66344438905,807.189,13000.1814703,162.89,13002.5373196,0.545889,13.9504709864,1.13378e+06,987.864047241,15.6098358569,-13753.3,995.837304937,2.65721866895,432.44552499,13028.6,2476,2476,992.10358298,80.4781185747,82.6906069561
13060.3,3.85988118146,808.06,13060.0396403,162.878,13062.9247473,0.589019,10.8732739758,1.09949e+06,978.871252343,9.05699767764,-13823.8,992.259299417,4.01084058555,425.80541209,13089.5,2477,2477,987.019950234,40.2687500987,83.6425436989
13054.8,3.76552221924,808.909,13055.5838387,162.978,13059.5904833,0.574605,15.2509782271,1.19214e+06,985.590017468,18.8427241815,-13831.0,995.019897423,3.25345067105,443.342796008,13087.9,2478,2478,991.722144975,120.634121522,81.9352756429
13142.9,3.21203295414,809.732,13143.9362142,162.953,13147.5001953,0.549841,13.7860171808,1.10275e+06,986.433836199,14.5960995064,-13914.4,1011.30179817,7.29182995223,432.56915213,13173.6,2479,2479,996.891453618,75.6748905062,83.7654745911
13169.5,3.42202160909,810.537,13171.1687314,162.986,13173.4525511,0.604895,13.3925457495,1.2239e+06,985.136410969,11.4822556764,-13945.6,991.320212611,1.9971975419,445.758764106,13198.8,2480,2480,987.966392308,46.6514912516,84.2879129661
13207.4,3.02445997131,811.391,13207.3127758,163.074,13210.8564195,0.539984,14.251380833,1.23221e+06,978.171876477,15.839725656,-13997.6,1013.783982,9.28431160941,446.485258125,13238.5,2481,2481,994.097874132,72.2907663913,85.0677468426
13266.3,2.36382419213,812.172,13268.0542676,163.074,13271.6942945,0.535235,17.5230366032,1.16969e+06,985.355357629,22.0900606582,-14037.0,995.986088171,3.53500594922,440.698000445,13296.8,2482,2482,990.192160252,104.374535038,82.290940949
13274.9,1.76598683546,813.048,13274.7068431,163.118,13277.3111741,0.534578,13.075635573,1.15176e+06,982.454899947,16.3624145456,-14077.2,1000.71929613,6.26014124555,441.362561079,13305.7,2483,2483,992.752000139,85.5135835612,85.986752641
13340.9,3.12376550607,813.872,13342.3275865,163.166,13345.597867,0.538917,12.4197120374,1.25264e+06,987.880314837,14.0576345624,-14110.9,995.082500473,1.94323330617,447.520767026,13371.6,2484,2484,991.42026894,83.4765085599,81.1935840816
13392.8,3.31174131522,814.664,13393.5563219,163.22,13396.5830853,0.514127,14.104330662,1.25566e+06,975.016129257,10.6193707238,-14173.2,996.661235083,7.31328855954,448.221771917,13423.3,2485,2485,987.086334813,46.945299033,78.7855666525
13424.2,3.4042132329,815.481,13424.9840268,163.241,13428.7005735,0.581998,16.1034485387,1.2299e+06,978.183197232,16.4240934081,-14216.6,991.422231979,3.64879801994,452.037460062,13456.1,2486,2486,986.822019072,74.7017571425,81.5717997683
13499.2,3.30715896757,816.259,13501.1893636,163.271,13504.2562792,0.564319,15.5073082019,1.20177e+06,975.908442313,19.1225464544,-14274.4,996.767558089,6.2004139539,446.486450515,13530.0,2487,2487,987.29769722,108.809544241,83.1090956971
13519.0,1.71360010684,817.054,13518.4543508,163.281,13521.5240637,0.573646,11.3668917958,1.23112e+06,990.457766432,9.56119231095,-14312.8,999.232879013,2.56969243704,449.854103867,13549.5,2488,2488,994.974154001,49.2636586822,82.4130826195
13541.9,3.33594908903,817.864,13543.1975117,163.308,13546.1678731,0.570819,12.2347525013,1.22158e+06,983.28649383,11.0117476974,-14329.0,995.007783238,3.46595148663,450.587904367,13574.6,2489,2489,986.788468084,64.0568497554,82.1468782616
13583.1,3.6743111503,818.711,13584.2328747,163.347,13589.2921395,0.567295,14.3329998708,1.24995e+06,984.838843853,13.4446322015,-14384.3,1008.7642013,6.68228846259,459.224923395,13616.3,2490,2490,996.012179193,58.4589393025,82.6463860994
13652.6,3.48731948361,819.53,13653.1993752,163.319,13659.0329224,0.561604,19.7425742289,1.25597e+06,990.418809814,20.3046836372,-14460.5,1008.34668744,6.23894864944,456.613489194,13687.8,2491,2491,998.320625105,108.508701587,80.6146783402
13655.3,2.92643775096,820.355,13656.0113123,163.374,13661.2285182,0.553013,14.334138764,1.3141e+06,994.182945849,13.1853189266,-14463.2,1014.50702052,5.96686064792,459.403902913,13689.4,2492,2492,1002.61734212,65.8158922619,82.084788461
13753.0,2.17343567004,821.161,13754.3930806,163.423,13757.493049,0.5517,14.655541542,1.28835e+06,986.466934892,14.2399970154,-14557.0,1018.03694764,9.24480992255,460.494183734,13783.7,2493,2493,1004.73330366,55.4263226474,83.4014538592
13781.8,3.00679750006,822.014,13782.3859396,163.444,13785.1124317,0.549857,13.1036031484,1.3101e+06,991.726144964,12.8941124883,-14591.8,1016.87932243,7.28510249496,460.994194177,13814.1,2494,2494,1004.29170126,58.6748143176,82.2804947236
13825.4,3.47854445508,822.791,13827.4334387,163.468,13830.299275,0.563758,11.9445581506,1.30338e+06,991.277293574,10.2863756313,-14637.8,1008.63350556,5.19622974352,464.7367485,13860.2,2495,2495,1000.73957277,55.6138096424,82.972437785
13883.6,3.18010701913,823.599,13883.6077904,163.522,13887.3597511,0.559653,12.8852760072,1.26914e+06,982.852201718,11.1016449804,-14711.1,1007.05979148,7.27977634897,463.364976615,13916.3,2496,2496,993.729748748,68.9589593185,85.4286534643
13962.3,3.49239597818,824.455,13963.6427079,163.547,13966.807488,0.513592,14.5360931476,1.30012e+06,986.027837356,14.5609939963,-14781.2,1004.97706837,6.24790898278,462.828850425,13993.4,2497,2497,995.850266107,71.7786921548,81.4156453118
13963.6,2.94002008028,825.283,13963.9427255,163.617,13967.4467159,0.527541,14.280504167,1.38409e+06,504.036122584,14.252917211,-14778.3,995.667735086,176.73771662,471.151185698,13996.9,2498,2498,889.662367909,60.5936985475,80.1734429371
14021.0,3.32649207691,826.128,14022.8997243,163.701,14026.4371359,0.53685,14.4979147401,1.35817e+06,449.373394253,16.6547352634,-14846.7,1000.93466832,171.268976659,473.459100975,14054.2,2499,2499,920.638110663,70.5939371543,81.422980478
14047.3,3.71090315886,827.023,14047.6653571,163.73,14051.3589301,0.547226,12.2006774857,1.29583e+06,894.783410748,10.4145255429,-14891.1,1011.13645878,30.1861223803,466.166775449,14080.5,2500,2500,988.618373679,48.762535217,83.4885913292
14150.2,3.18322765618,827.82,14150.1431726,163.694,14152.8578169,0.535736,13.2220016671,1.32296e+06,756.730216218,13.9971937865,-14963.1,1005.34002266,68.6839472782,464.423438125,14181.1,2501,2501,973.238469709,72.8050309479,80.4081372315
14161.9,2.9261158716,828.647,14162.8747029,163.729,14166.3263185,0.532322,14.7644006308,1.34129e+06,991.316054417,13.8684242166,-14999.9,1003.56194463,3.63132485248,469.99452535,14192.9,2502,2502,996.951619121,57.1887360114,81.9167423105
14233.9,3.45872175228,829.495,14234.2828347,163.757,14238.0811304,0.597306,13.2636560224,1.38866e+06,980.647220817,12.226988095,-15059.3,995.83222579,4.68874970648,475.205806841,14267.0,2503,2503,988.534306332,59.7331105538,82.1585302786
14239.8,2.6352020218,830.401,14242.1569674,163.764,14244.8063056,0.575843,17.5605071546,1.38211e+06,983.798913231,21.0206900582,-15090.3,998.226451958,4.13908146056,481.710849416,14272.4,2504,2504,990.02698262,83.7995919966,86.6722856914
14302.5,3.16237808047,831.259,14302.5816832,163.787,14305.9696051,0.580586,17.1817627075,1.41394e+06,983.445602843,17.4144173786,-15149.7,1003.67237599,7.23161800008,482.426711743,14336.7,2505,2505,993.50658114,82.6013529592,85.6128428879
14342.0,3.55366875391,832.09,14343.8910504,163.8,14347.4410837,0.554676,13.5829038106,1.35686e+06,988.169362429,12.3770964988,-15190.1,1003.91062705,5.13930282388,475.016815281,14377.0,2506,2506,994.648530177,55.3681798168,83.3535858144
14419.0,1.50911306917,832.908,14419.2556499,163.842,14422.5986333,0.503676,19.4653577706,1.3989e+06,972.149391285,29.276401747,-15274.6,988.567407996,4.03489972228,481.1883796,14453.2,2507,2507,979.480444739,169.180301139,79.4538325355
14453.5,4.04680561935,833.74,14455.1352577,163.879,14457.8222985,0.578051,15.4928087971,1.42475e+06,946.87929338,12.0973998922,-15309.0,983.606215999,10.9804296771,481.779505498,14486.8,2508,2508,965.835250958,46.628842377,86.5775865526
14455.6,3.48700650168,834.658,14456.6913132,163.954,14459.3965939,0.478331,14.2471046869,1.47272e+06,974.668948942,17.0892240779,-15324.0,993.119404078,5.47782734433,488.558412289,14490.8,2509,2509,986.310570722,84.2478316787,80.8189228641
14549.5,4.06901357988,835.506,14552.1094058,163.961,14554.5934109,0.485298,15.9397455848,1.38998e+06,984.044143533,12.4033741858,-15413.2,1007.17866459,6.4132003424,479.6340723,14584.2,2510,2510,994.641946055,50.9826706981,81.4795891048
14569.2,2.97461020086,836.386,14570.4736103,163.979,14573.4062733,0.513615,15.3143491647,1.44402e+06,979.798842896,18.3937068692,-15437.5,991.35185661,3.46089523739,484.560642614,14603.1,2511,2511,985.607474559,83.8817416212,84.8303357412
14647.0,2.70380410626,837.177,14648.0097555,164.036,14651.6637377,0.177061,11.4071465919,1.4845e+06,966.347717345,12.850415158,-15505.4,973.658882498,2.08270523989,486.816194242,14680.8,2512,2512,969.691976646,71.1950921136,76.6552361132
14706.8,3.49546356516,838.039,14707.9731408,164.079,14711.2244929,0.555002,11.5101285538,1.4487e+06,990.211269823,9.21405540689,-15585.9,1008.9907285,5.44268258119,490.422549659,14741.1,2513,2513,995.834963256,45.0917811704,82.46710254
14712.4,3.53828224875,838.869,14713.1487012,164.132,14716.1634229,0.533958,13.483863207,1.49643e+06,981.116994932,12.9590594634,-15599.5,1001.22519749,5.88813698699,497.37428653,14746.7,2514,2514,990.749685605,77.996018639,80.9427301725
14765.0,3.19839241672,839.7,14765.8960357,164.18,14768.9013467,0.604929,11.9229442405,1.52464e+06,987.828385739,8.5451022533,-15661.1,994.698999505,2.05248236051,503.094408583,14798.7,2515,2515,991.396192761,46.2408119036,82.0553977048
14851.8,3.69587172449,840.497,14851.255161,164.156,14854.1201127,0.555411,16.8541976586,1.49583e+06,982.115335745,14.0986850246,-15726.2,995.37071325,3.71411601121,494.045983947,14885.6,2516,2516,988.98420568,62.8256424322,80.3881238399
14874.3,1.64439062098,841.358,14877.1718015,164.227,14880.5358547,0.605169,13.7588509895,1.50575e+06,973.375890363,11.0382695124,-15759.3,986.600110563,3.86146834407,501.237596696,14908.1,2517,2517,977.856087327,50.4912778726,82.6950302108
14963.5,2.92589235871,842.173,14964.349855,164.316,14967.1773188,0.573236,14.4649017709,1.52922e+06,711.690159692,11.8725707439,-15847.8,999.308074049,79.5915768937,499.768010192,14998.7,2518,2518,961.389843561,51.9732660269,78.9591631121
14976.3,3.63297286945,843.044,14977.1095747,164.335,14979.6616415,0.581913,17.47406526,1.52912e+06,647.714154038,19.9180136228,-15868.9,1018.13770025,100.85716103,499.470664888,15010.9,2519,2519,965.390108207,103.170402148,82.1798291986
15004.3,3.31971610854,843.993,15004.8785231,164.33,15007.6161059,0.568875,14.1660669333,1.55248e+06,216.882578616,11.2492259595,-15914.9,1002.11882371,262.908179779,511.069411673,15038.4,2520,2520,878.264347355,46.1039061539,80.0064266079
15071.7,4.01777611827,844.907,15072.2245737,164.371,15074.7586278,0.580474,16.1059138249,1.49734e+06,982.735568704,20.6691021538,-15989.4,998.861226187,4.75667739281,500.905646721,15106.7,2521,2521,990.482299823,110.508164953,82.5305403185
15137.9,3.62257755575,845.737,15139.5869025,164.437,15142.3179042,0.570881,15.2865329765,1.54644e+06,987.158923893,14.5517140673,-16045.6,1005.64276248,5.92338414083,505.838993861,15174.0,2522,2522,993.636553708,70.2234715556,85.1686196584
15204.9,3.16100398402,846.59,15204.7594676,164.468,15208.7852174,0.538018,14.6102815195,1.62633e+06,974.431504025,12.681201889,-16107.1,982.649280984,2.49050902943,510.092074048,15240.0,2523,2523,978.342899844,75.6998877744,80.7135960336
15254.7,3.12267551066,847.493,15256.5504666,164.484,15261.0530482,0.580597,13.6373742584,1.57029e+06,431.194649475,12.6598213924,-16161.2,1004.32507597,161.472066265,507.486046421,15289.3,2524,2524,941.193187657,51.9956295689,80.0666189521
15309.7,3.60424173183,848.349,15311.0881871,164.505,15316.0188789,0.587594,13.3859410701,1.53935e+06,990.901434033,10.4541736581,-16222.2,1013.67897494,6.92599452151,505.614481881,15344.5,2525,2525,998.951720697,45.5423408526,82.4748852388
15358.1,3.83942216668,849.235,15358.8814512,164.526,15364.8202211,0.579761,14.0659274308,1.66603e+06,992.038621827,11.7976867789,-16271.9,1016.27681965,6.37986926306,524.161987103,15395.6,2526,2526,1002.2946943,60.2830714326,83.8740896363
15413.8,3.46858844007,850.068,15415.1570614,164.568,15419.3029319,0.589461,14.430354728,1.56995e+06,983.786288145,17.8919832992,-16328.3,993.146620752,2.73316473135,509.932699501,15449.3,2527,2527,989.540821479,111.403196656,81.3009976121
15488.7,3.13575680347,850.895,15488.9035498,164.666,15492.587599,0.573364,15.0255943625,1.62214e+06,984.420688921,22.5263556737,-16406.4,999.204574173,4.65440326527,514.800301528,15524.8,2528,2528,993.019178727,134.802070087,77.533711791
15574.2,3.04123139018,851.737,15575.3866359,164.674,15579.1576,0.529638,18.387976947,1.56608e+06,472.023991974,24.3829443611,-16457.2,993.256203327,147.634926275,511.935129988,15610.4,2529,2529,938.709892329,118.351494616,75.9708070153
15584.8,2.03964363739,852.667,15585.4893907,164.679,15589.1200671,0.568213,12.8960682128,1.63049e+06,187.752543605,13.7344531634,-16509.9,1002.89779766,251.881846521,524.090136287,15623.3,2530,2530,823.382202686,86.9273360352,79.212456384
15631.1,3.44217448367,853.541,15633.4058136,164.75,15636.5880877,0.614886,13.7609720078,1.74865e+06,603.452061388,11.4238234918,-16567.7,1012.67536349,114.629654682,529.96597711,15669.0,2531,2531,958.657948319,42.3506037833,81.69645496
15684.1,3.0747770765,854.438,15685.4348855,164.809,15687.8096836,0.592206,11.1681211579,1.58845e+06,961.201182591,8.54369470823,-16626.7,1002.5451178,13.4384665632,519.604951278,15719.2,2532,2532,988.364466378,42.9295624649,83.7811716364
15733.4,2.88204122239,855.333,15733.8132914,164.833,15736.5170567,0.558716,12.7711457182,1.68611e+06,950.272279228,15.6853515362,-16624.6,991.42877392,11.5714131441,526.710671908,15769.3,2533,2533,977.076544743,78.9181731461,81.6149979747
15719.8,3.69675985751,856.203,15720.4527222,164.891,15723.3731147,0.588257,15.3979494296,1.71703e+06,964.170544943,15.1638635294,-16627.3,982.935208799,5.07216436583,532.522610179,15757.0,2534,2534,973.492034724,63.5907497888,80.7300778514
15736.1,3.69042564903,857.11,15736.1508117,164.934,15739.2389837,0.523577,13.9534158814,1.71804e+06,974.748894236,10.79658538,-16663.6,996.938801108,6.33202460059,533.3512952,15773.9,2535,2535,986.906535563,54.8952081244,83.6897743434
15768.5,3.28615277878,858.016,15770.1406503,164.972,15772.9755204,0.514697,16.8356822232,1.78637e+06,985.975958779,22.2694386865,-16728.9,997.871748188,3.47073056349,548.895838906,15807.8,2536,2536,990.430415036,127.213561428,82.7742666593
15836.8,1.62379787552,858.778,15837.5571197,165.061,15840.6896703,0.514794,9.69832702609,1.7775e+06,87.1944915156,7.51252442101,-16777.7,993.420857647,275.127207629,544.051451435,15876.3,2537,2537,320.914190176,36.5005280347,62.9021648746
15891.0,4.00544048148,859.643,15892.6879863,165.051,15897.6581704,0.522167,13.3988568984,1.72003e+06,639.758907637,11.5617096764,-16835.9,1007.87516498,101.049214803,535.162877998,15928.4,2538,2538,958.277400496,49.2815424217,81.3977776835
