AverageReturn,AverageEsReturn,StdReturn,Epoch,Iteration,AverageAbsQYDiff,AverageDiscountedReturn,AverageAbsY,AverageY,MinReturn,AverageAbsQ,MinEsReturn,AverageQ,AverageQLoss,StdEsReturn,AveragePolicySurr,MaxEsReturn,PolicyRegParamNorm,AverageAction,MaxReturn,QFunRegParamNorm
2372.62299642,514.744989098,732.142504574,2936,2936,4.92114046038,254.855450179,271.013894498,270.925567005,990.091654492,271.109,72.5064640706,270.932,170.614,391.083478664,-273.255,1042.93132657,158.043,0.999544,3146.3834782,289.364
153.154102851,293.470909278,4.1178703835,2937,2937,4.86886497056,102.570659787,271.059595228,270.980317683,148.726103766,271.132,23.8292367449,270.972,194.425,371.722730082,-272.994,1138.80494757,157.985,0.999572,177.729744145,289.391
154.960979677,197.216794705,4.75633736889,2938,2938,5.19010453136,103.639824965,270.565903028,270.494849289,140.633013922,270.651,47.4434536779,270.484,228.864,75.6625181094,-272.447,345.22462849,157.966,0.999473,165.735118379,289.426
158.964511729,173.781646693,5.060510407,2939,2939,5.29924359515,105.473958857,270.41537665,270.315625212,143.92341613,270.513,70.3588602524,270.318,208.897,83.46106091,-271.566,447.946060287,158.052,0.999073,170.098885606,289.445
231.50491908,193.933273481,207.281057467,2940,2940,5.54146326291,119.217071946,269.550020998,269.410174283,147.082553527,269.608,14.5215441072,269.38,225.474,160.683514628,-270.58,596.638272083,158.054,0.999445,1138.32066673,289.46
1050.19242999,491.510453218,298.067880186,2941,2941,5.74080580635,253.232733301,269.891944118,269.747671157,807.356846184,269.97,18.9361269517,269.743,235.27,412.106145935,-271.767,1113.35919479,158.134,0.999362,2385.00119861,289.517
1422.59423045,349.321607647,692.997508146,2942,2942,5.68906835023,256.612130915,269.863567914,269.779244091,871.776855132,269.979,56.2004346874,269.791,230.543,209.448464753,-272.52,590.35913131,158.173,0.999446,3201.32094426,289.534
1224.89036134,468.012912461,697.736746838,2943,2943,5.19283594882,251.286462485,270.221748853,270.168414168,780.232442336,270.298,76.4511814279,270.155,189.138,303.358752064,-272.584,898.643367161,158.17,0.99956,3195.79716724,289.532
1587.72442299,450.146196209,789.829443235,2944,2944,4.96283484052,250.155831369,270.487733018,270.417138343,752.975612779,270.573,78.9787350503,270.422,178.751,275.518216034,-272.788,826.10855982,158.189,0.998916,3092.53023114,289.532
1189.25420845,586.668048376,635.121496979,2945,2945,4.88114967544,243.960527134,271.207085226,271.17252536,714.829663592,271.274,29.6011927279,271.153,163.599,398.586139701,-273.433,1156.61672775,158.198,0.999316,2991.27808005,289.56
872.439605905,478.069400085,200.527099994,2946,2946,4.85667406353,242.514730726,270.518159586,270.458772867,296.023296958,270.6,89.7797391931,270.467,165.864,218.158732471,-272.911,842.089160921,158.157,0.999349,1564.59441957,289.619
785.221786911,364.647555164,130.731710951,2947,2947,4.88187992801,240.046493124,271.386853679,271.344938546,695.84725119,271.499,68.3475745355,271.334,168.864,220.579732039,-273.696,671.765726476,158.1,0.999394,1472.8501981,289.677
798.417059502,319.758329802,343.564325546,2948,2948,4.98130645967,227.593515898,271.033552077,270.970541557,366.646406121,271.117,73.7655727259,270.959,196.833,174.290553694,-273.142,646.52570889,158.14,0.999207,2511.20570612,289.739
865.086923176,563.391127815,103.611993765,2949,2949,4.82838529399,244.095723225,271.303067204,271.274130372,693.719654233,271.409,283.707774063,271.285,174.039,254.74004585,-273.664,935.767835395,158.16,0.99949,1108.90948491,289.781
2361.70690728,526.839100916,649.293622688,2950,2950,4.91013124894,252.894940546,271.141550862,271.109812449,1318.61208811,271.209,88.9097031923,271.113,186.781,302.313360639,-273.522,847.178579091,158.112,0.999293,3221.09914026,289.828
1088.35232516,367.820564824,521.184087072,2951,2951,4.69070664738,249.410432541,270.917609116,270.890344603,745.420602172,271.009,40.6825500389,270.892,162.461,259.937180128,-273.42,759.256127421,158.123,0.999127,3071.06129319,289.896
1685.51123082,401.53322657,747.73339868,2952,2952,4.67552583562,246.389518205,271.152739158,271.127339059,808.207516552,271.238,139.177093063,271.125,162.493,240.388362084,-273.423,960.553855244,158.184,0.998935,3036.05815478,289.919
1989.53673167,534.521015053,777.567219755,2953,2953,4.86228670587,240.347417733,272.656453327,272.623353999,455.908750404,272.765,73.903642481,272.628,197.098,510.784900591,-275.109,1402.02672162,158.156,0.999362,2980.7333247,289.99
1413.93947164,420.962692944,864.681534643,2954,2954,4.80309129177,220.680742489,271.317327838,271.287786547,430.30991907,271.386,7.62581019234,271.259,172.328,242.653475696,-273.72,631.34074765,158.2,0.999289,2827.51070105,289.971
2831.88460809,413.960334102,418.04553061,2955,2955,4.82042591428,248.231617052,271.92338251,271.878571095,1791.70627595,271.991,33.9038412328,271.881,196.247,372.165644071,-274.374,1021.17897018,158.184,0.999181,3136.33161123,290.018
1663.32972187,556.820796565,770.03646132,2956,2956,4.93370890323,244.112002954,271.884469165,271.831707176,767.123753204,271.991,200.4503507,271.835,201.582,483.229320309,-274.47,1505.75983197,158.163,0.999167,3221.09011839,290.104
1498.74886835,364.336289529,804.248495865,2957,2957,4.57713377257,238.987198699,272.451534191,272.413873863,391.826007323,272.541,93.6317675177,272.398,155.567,265.186708498,-275.009,909.67207778,158.235,0.99944,3210.94577379,290.162
1679.32349615,537.143596533,696.622277028,2958,2958,4.8055129835,248.456655171,273.238357842,273.174403493,865.106167044,273.342,114.607413056,273.169,184.67,358.088181041,-275.924,1099.27697463,158.263,0.999272,3260.98382577,290.179
1623.30418035,832.792493433,1049.27005379,2959,2959,4.73474026155,242.548285496,273.823898679,273.7612991,533.817609518,273.905,220.995990367,273.757,174.035,396.570309582,-276.391,1335.98163785,158.248,0.999193,3515.58036886,290.197
1463.71736279,350.815328399,815.061272902,2960,2960,4.67978311749,263.929514032,274.164669042,274.114591284,772.326562534,274.248,26.0341012346,274.11,162.798,256.528598545,-276.754,732.550877128,158.244,0.999166,3608.38012277,290.204
998.170979966,383.886041834,425.787342002,2961,2961,4.70964231485,234.727257672,274.139589108,274.104460787,545.524495151,274.197,80.4539830586,274.091,167.919,160.488475685,-276.801,585.556684361,158.269,0.99916,2490.84588555,290.232
1215.77044323,375.933571872,622.017914064,2962,2962,4.96315141352,239.547658364,274.762900259,274.716407434,540.425452928,274.829,5.99868023645,274.722,193.452,283.886648918,-277.39,680.160338397,158.284,0.999176,2754.45151098,290.303
1380.38785523,331.937103641,793.942835447,2963,2963,4.62192392894,241.702019652,274.653476575,274.6199419,580.805529303,274.727,153.928641963,274.615,155.754,91.2539122305,-277.112,489.849865802,158.281,0.999249,3249.48132403,290.293
2373.6044615,483.984427496,953.710790487,2964,2964,4.6461051818,258.706891038,275.759391654,275.72479975,637.716343202,275.801,111.636782179,275.712,176.546,271.467907669,-277.982,905.113902116,158.252,0.999246,3391.15999959,290.308
2218.81593207,370.448778847,781.16373538,2965,2965,4.69417201255,242.932062382,275.688929048,275.657967025,933.298539621,275.793,62.179156623,275.674,169.417,288.77213659,-278.121,913.970760496,158.335,0.999098,2937.70041346,290.368
2542.5898137,521.073357158,747.425189184,2966,2966,4.75217464615,248.906503598,275.773783984,275.7353691,1146.23104943,275.825,14.1142171933,275.728,175.772,272.471648136,-278.15,792.779606912,158.328,0.999161,3115.07141476,290.414
2372.07885193,914.259136469,772.208603576,2967,2967,4.58138150434,246.261328914,275.119281242,275.090036669,990.310456134,275.209,224.42767839,275.092,163.628,564.013740732,-277.523,1605.96971724,158.283,0.999011,3013.04969133,290.411
2660.30055102,594.708229768,461.665964559,2968,2968,4.72386942163,243.876090352,276.175950882,276.14521531,1328.60822588,276.27,525.727440079,276.151,178.297,54.3485883718,-278.526,658.556614623,158.281,0.99926,2965.18377581,290.451
1933.23763927,1125.8645101,924.264987965,2969,2969,4.71970294626,244.233667827,275.611254133,275.569400019,808.136074476,275.699,351.123700883,275.558,173.05,770.866087863,-277.988,1909.16497206,158.264,0.99932,3076.66479764,290.512
1744.41411247,329.152797918,1028.99018655,2970,2970,4.9499627164,253.054832337,276.37612848,276.337219502,777.779658554,276.452,55.2786003479,276.336,213.582,268.545191251,-278.621,973.079194035,158.245,0.999304,3294.87365698,290.542
1904.63058549,458.743235981,651.51073872,2971,2971,4.51553703877,248.406630081,276.640878699,276.600250639,619.035958033,276.695,24.2067363874,276.584,160.315,349.336188971,-279.07,1001.61612495,158.252,0.999237,3157.38848156,290.579
2027.78421715,804.685788696,715.243925444,2972,2972,4.80796108969,246.401438577,276.471509026,276.424329599,1132.22550656,276.573,425.986436264,276.43,189.725,607.110959229,-278.992,1854.84001556,158.206,0.999328,3104.49407793,290.597
605.758143983,320.893933149,601.570960309,2973,2973,4.61650986392,170.553850099,276.704461516,276.67261699,172.343043509,276.807,37.7544022006,276.653,161.025,275.733615527,-278.985,993.998974589,158.239,0.999406,2555.81555281,290.636
1218.68499188,492.684778599,803.89621786,2974,2974,4.64148752775,253.284088955,276.635523859,276.597000261,702.635048933,276.689,174.30572601,276.582,144.536,320.393534311,-279.025,939.022623928,158.382,0.999479,3452.39388477,290.646
2762.48607975,303.331203752,650.581716922,2975,2975,4.85257059323,254.908902173,277.213303905,277.174806734,1234.12393365,277.274,37.8297354582,277.167,177.656,180.013505937,-279.795,632.525525749,158.404,0.999297,3247.50100173,290.649
1422.51747186,538.915530508,856.158224693,2976,2976,4.85793260016,255.958397844,277.562514946,277.529376535,583.467691133,277.644,15.9234960147,277.531,190.612,282.983644919,-280.079,895.168458133,158.448,0.999441,3199.4108331,290.701
2655.2228829,311.111883604,674.694256166,2977,2977,4.73447291737,258.847223308,278.755914045,278.73364298,1012.19785439,278.842,311.111883604,278.737,179.915,0.0,-281.172,311.111883604,158.45,0.999291,3207.70967235,290.773
779.226770775,996.652183609,119.467970654,2978,2978,4.59870339209,249.586903769,278.013674774,277.993603097,591.935396217,278.085,276.581578688,277.985,151.549,986.932947561,-280.349,3160.51845946,158.447,0.999685,1370.39963703,290.775
1310.06200989,464.891275021,725.368784886,2979,2979,4.80270127868,254.16356347,278.178132866,278.144759689,767.736163148,278.263,62.6566032848,278.135,177.972,302.426369202,-280.557,932.403214281,158.461,0.999495,3219.79396645,290.818
1385.80587559,558.3642888,811.748265657,2980,2980,4.7632565209,254.220508179,278.743659484,278.718290539,781.921093864,278.805,12.1264301953,278.713,183.422,395.719259267,-281.006,1037.93150844,158.482,0.999477,3372.22243354,290.864
871.063866357,530.67275841,164.579810311,2981,2981,4.72506810955,247.506558698,277.702138357,277.675527001,740.087438457,277.799,264.115988621,277.674,172.97,254.089810355,-280.186,957.496976657,158.436,0.999355,1755.85806413,290.889
887.859913811,322.148508517,161.721283052,2982,2982,4.90129446734,242.576531714,278.225810958,278.196043007,708.422412302,278.315,30.4710369352,278.205,204.363,247.478644493,-280.698,716.493185135,158.492,0.999378,1491.65600944,290.895
1423.45998281,428.920622729,713.264775982,2983,2983,4.8075110439,242.375438129,278.025226545,277.981362706,674.249010824,278.11,108.569202235,277.979,191.351,218.432779206,-280.406,831.568226888,158.461,0.99938,2984.0652025,290.904
2355.56362357,388.458565119,720.166294913,2984,2984,4.85008335041,244.011195661,278.717430076,278.682417054,803.384084934,278.783,108.801055372,278.666,193.369,297.986185013,-281.096,1023.66178261,158.511,0.999669,2859.62603421,290.912
2477.88577804,543.654868316,528.353511735,2985,2985,4.79877829672,249.146870884,279.302699477,279.263857096,1054.68433365,279.392,176.831688035,279.259,191.256,305.01837457,-281.781,1058.14106863,158.537,0.999184,2888.51094472,290.936
2158.77646967,545.600909798,599.679614352,2986,2986,4.95638505151,238.951516253,279.586687466,279.563942494,808.593162422,279.653,161.732777583,279.553,185.156,327.630430747,-281.963,993.60226299,158.537,0.999324,2760.5774141,290.908
1998.31886327,546.203683892,897.397664869,2987,2987,4.71197004454,247.660600535,279.557253076,279.527493895,939.037647905,279.633,72.0419434045,279.515,172.381,388.051987922,-281.946,1150.10635784,158.594,0.999062,3066.55348955,290.972
1805.76180478,426.722448194,671.306810149,2988,2988,4.75208501365,255.590326791,279.699611886,279.663929523,1204.8173206,279.79,198.508748067,279.67,175.806,328.817413769,-282.217,1077.60668938,158.596,0.999418,3193.34136135,290.963
2448.60198428,969.201443267,668.356657389,2989,2989,4.67110003373,252.989015133,281.731564895,281.703152725,906.131610599,281.814,809.053649804,281.695,164.656,132.2108749,-284.24,1134.73139949,158.619,0.999191,3115.42235907,291.009
2079.64936736,355.382952771,779.588289982,2990,2990,4.75399591744,253.17865782,280.197792866,280.164074169,929.792059853,280.277,128.920648257,280.162,173.88,226.462304514,-282.747,581.845257285,158.611,0.999294,3054.78049312,291.057
1392.66751624,942.144448457,705.191109671,2991,2991,4.8065167399,229.91914594,280.27996108,280.251258795,329.285038599,280.383,141.374554017,280.263,181.079,821.833135269,-282.916,2426.17373891,158.638,0.999494,2879.03047324,291.084
1390.52722395,410.778651449,613.455822735,2992,2992,4.92094542245,233.773324139,280.552610329,280.517613732,322.566645848,280.658,36.0276643957,280.511,178.168,349.378903728,-282.889,1084.40098217,158.651,0.999314,2960.54169043,291.106
1665.99962988,352.187829938,907.802740923,2993,2993,4.96726426624,239.229913145,282.012710947,281.994029587,315.033328692,282.081,49.101260288,281.978,197.362,237.376209448,-284.4,758.616712755,158.635,0.999229,3111.51197496,291.122
408.386741677,251.629888654,360.202986524,2994,2994,4.87419883775,168.985829945,281.315419206,281.278092371,280.806877585,281.408,4.92884753648,281.272,193.071,173.981765308,-283.657,585.301700924,158.578,0.999371,2131.13889942,291.118
1579.17572707,291.342537949,971.158546747,2995,2995,4.92164564517,234.856452961,281.767293176,281.718430792,311.414175065,281.829,6.6565494412,281.722,169.972,260.569115337,-283.932,861.131314526,158.659,0.999591,3224.62028567,291.174
345.167409368,394.544211647,70.9198284465,2996,2996,4.79267623148,169.984761406,281.362124734,281.310863102,289.224844742,281.457,145.578590006,281.298,180.41,147.907306904,-283.511,629.040091435,158.694,0.999633,643.499910313,291.167
397.374465113,311.79233267,207.58327045,2997,2997,4.93283772836,176.172857279,281.371257569,281.330530122,283.378936545,281.463,78.1724322773,281.327,176.095,186.471146342,-283.649,614.785673519,158.639,0.999705,1572.00018028,291.152
2130.55718802,286.430071778,868.195093824,2998,2998,5.03213477518,246.64591826,282.480656988,282.437033971,607.050966134,282.568,79.4793003155,282.429,191.8,208.310697603,-284.643,792.814672386,158.589,0.999231,3120.25179196,291.176
2564.35326331,461.763640766,669.6049241,2999,2999,5.13925725853,247.516825597,281.518662848,281.476457023,1008.32001448,281.587,58.1305878935,281.451,200.594,312.486921725,-283.676,1128.18174187,158.597,0.99928,3240.47085082,291.189
1913.73911671,551.353715441,847.238743178,3000,3000,4.88869973688,237.272149632,282.776704205,282.730595326,307.894328295,282.845,13.9398401658,282.728,159.973,364.951721744,-285.052,1035.74068456,158.614,0.999552,3012.46554322,291.22
1154.57202187,460.235600217,594.855109772,3001,3001,5.04711301647,235.99074339,282.654849514,282.619411989,584.071717307,282.748,81.3392832217,282.628,198.157,253.41061829,-284.989,733.676895561,158.627,0.999339,2503.03035347,291.228
781.252691899,418.634174022,613.850775446,3002,3002,5.05949417499,209.635073983,282.548868336,282.504965646,297.960137255,282.606,137.10639363,282.474,180.186,184.786722146,-284.919,624.576051155,158.614,0.999567,3036.23005961,291.246
1167.73061154,454.588038095,981.653418889,3003,3003,5.13979668333,226.010336903,283.098610985,283.035815342,294.826356515,283.181,17.6319507427,283.047,180.833,260.310023074,-285.415,824.454564748,158.752,0.999291,3257.43407102,291.279
2093.47529375,604.436990254,967.073439631,3004,3004,5.19831945689,256.903876901,282.503617363,282.451294824,923.895640504,282.563,285.955142893,282.43,204.788,397.840636094,-284.785,1372.18109479,158.782,0.999582,3111.18235181,291.343
1353.24444867,604.996253593,531.765715811,3005,3005,5.21769136248,243.709810815,282.050905136,282.013478421,839.611216247,282.142,170.12002782,281.999,197.107,392.508331969,-284.408,1094.94975805,158.812,0.999506,3003.35943135,291.367
2155.05394611,718.909058813,790.112230475,3006,3006,5.10890361922,259.204531793,282.025117473,282.006277479,858.497139487,282.104,52.6816195013,282.0,190.335,415.940667675,-284.386,1258.45123917,158.822,0.999324,3293.51648354,291.397
1360.63092595,321.628406884,659.009358404,3007,3007,5.14310483086,258.64027927,282.148850175,282.116853116,617.979320962,282.222,39.3940939649,282.108,205.388,233.225793729,-284.554,735.108858617,158.811,0.999587,3272.05056803,291.462
1854.41032638,303.762711308,906.859869895,3008,3008,5.09312631293,260.489952362,283.168086406,283.139539209,832.061022644,283.219,53.9282653753,283.13,209.032,182.877368086,-285.32,570.255165893,158.79,0.99956,3326.70625149,291.463
675.136099632,294.156191411,135.952508241,3009,3009,4.9088189909,233.720102038,282.087249237,282.059470125,340.286671715,282.164,17.4824650716,282.054,179.402,189.146290585,-284.24,583.817813137,158.782,0.999533,784.837273857,291.438
1010.15989916,310.868493882,379.866793508,3010,3010,5.03351137454,253.253267659,282.656150591,282.63361474,633.314237579,282.723,11.0837870484,282.638,202.525,155.868659239,-284.597,450.155258631,158.782,0.999612,1941.2450984,291.444
2053.46812588,454.91713358,772.049193514,3011,3011,4.98315947555,262.879069217,281.294794399,281.278597407,1050.90409003,281.356,58.4978418624,281.261,195.52,199.826014486,-283.508,719.06485416,158.8,0.999599,3320.72973681,291.421
1690.34412557,558.083321347,642.812125995,3012,3012,4.87290912473,259.293667899,282.402274065,282.3776361,961.862728303,282.48,331.661265492,282.399,183.301,234.302877794,-284.753,962.791683451,158.826,0.999449,3109.86529663,291.501
2299.98679978,319.139449059,794.620184731,3013,3013,4.89730361502,255.070227146,281.153148503,281.134373326,999.556547547,281.215,56.7340913294,281.119,174.832,149.345655146,-283.602,498.878865065,158.841,0.999371,3140.31910016,291.503
1810.59196033,734.062812985,789.551330184,3014,3014,4.99441612306,257.35704013,281.794366264,281.769688083,645.717086226,281.853,226.215651496,281.761,200.834,395.525723995,-284.075,1371.26041803,158.795,0.999265,3301.32117481,291.531
2034.15344837,505.193663352,942.263758561,3015,3015,4.89429329982,253.924146826,281.413600447,281.370438457,784.006564275,281.512,66.3607360155,281.378,183.743,343.435902706,-283.574,965.376413242,158.814,0.999408,3119.41478084,291.575
2134.95030669,305.921995247,803.746864686,3016,3016,4.74078743881,246.596953624,282.095836093,282.054717299,909.63855867,282.155,11.7944888855,282.042,162.86,199.185830868,-284.273,600.0199762,158.802,0.999685,3220.48837784,291.588
2640.06208662,529.567504337,611.992661321,3017,3017,4.82909941515,255.069730855,282.054747925,282.016832833,1143.73826103,282.12,58.8495579734,282.016,184.244,244.613156634,-284.387,795.130130146,158.798,0.999592,3191.8753307,291.571
1775.36674234,378.96521485,881.497052473,3018,3018,4.76744268178,251.981357624,282.061885059,282.027424027,851.642892024,282.111,15.3157901089,282.017,169.123,369.262578449,-284.328,1227.84558182,158.781,0.99924,3249.94206177,291.582
1891.96200246,416.064195677,809.299325868,3019,3019,4.7492017476,231.730464687,281.572264563,281.522794596,609.360673564,281.654,10.3025688702,281.514,179.668,256.279240092,-283.961,750.029775301,158.812,0.99933,2923.65221034,291.617
2611.38030576,407.811226481,766.628977462,3020,3020,4.91804835979,252.919746881,281.352996587,281.317381805,951.80962216,281.433,42.3819857542,281.318,201.448,315.34498085,-283.618,917.380173572,158.788,0.999389,3176.90864797,291.678
1940.7101411,546.26821544,949.495839989,3021,3021,4.78939162001,259.05098578,282.127481953,282.09353368,938.931076347,282.173,32.800506713,282.073,175.162,353.780668921,-284.232,900.406553558,158.818,0.999546,3323.1482185,291.655
1945.76390193,475.762063721,757.247388174,3022,3022,4.67200103934,261.354024408,281.203174531,281.171363381,950.457967904,281.284,184.515621834,281.18,165.153,400.837832591,-283.195,1350.098208,158.845,0.999472,3462.20229913,291.681
748.177009402,475.712575098,71.6925824475,3023,3023,4.78299798029,241.98650362,281.79912265,281.75974626,673.908774056,281.889,256.896867088,281.767,174.527,230.352173605,-283.951,861.909333098,158.764,0.999605,1075.46180793,291.721
2451.67328785,401.93441413,1113.60400455,3024,3024,5.01304071067,257.220829429,281.817511179,281.787655819,796.336263745,281.899,296.696067984,281.789,212.001,67.8466826569,-283.895,511.915652055,158.847,0.999643,3590.76213105,291.718
1935.34879825,489.287435084,1020.47767505,3025,3025,4.70637947779,263.291125337,280.949593605,280.907876522,862.602397211,281.019,63.9799240863,280.901,168.817,232.847410217,-282.895,837.510312199,158.883,0.999627,3437.77885895,291.686
1425.1554208,398.06254265,895.039034709,3026,3026,4.58039390043,257.949854289,281.244573725,281.20206203,769.739585794,281.313,28.4178058308,281.201,138.886,307.245279551,-283.095,873.201391911,158.95,0.999649,3560.68668042,291.726
938.13809164,316.424046854,352.867530465,3027,3027,5.00505856487,247.771617535,281.426102655,281.393461355,708.998606915,281.492,93.8331316317,281.382,191.495,149.503480266,-283.438,612.992402109,159.01,0.999612,2396.14355606,291.759
820.886565373,354.10259551,162.219969982,3028,3028,5.05680973273,246.648281726,280.292915062,280.245592414,689.16692777,280.353,78.4193627014,280.249,200.858,141.856722942,-282.14,546.724483675,159.071,0.999663,1579.05384155,291.751
901.444996572,235.666433834,320.119268438,3029,3029,4.81139448774,244.965399254,280.285115731,280.239497209,716.067679062,280.408,35.6120255616,280.258,176.965,232.280578784,-282.367,638.831791505,159.095,0.999543,2557.00311587,291.777
1822.4729665,367.886352863,920.611446219,3030,3030,4.73929851935,256.223356162,280.866231109,280.793296485,915.023851352,280.924,81.7942917269,280.757,164.288,279.112959547,-282.978,978.416353159,159.089,0.999587,3250.88828506,291.817
2095.66836874,301.678731777,1027.18885783,3031,3031,4.81895897627,245.629387278,280.011864334,279.962994012,734.236409097,280.092,48.1859238659,279.962,159.438,272.595837571,-282.275,815.091219207,159.131,0.999448,3120.02641805,291.831
1746.31251032,334.813654582,954.55792882,3032,3032,4.97466737296,246.340002241,280.319453629,280.279169412,754.154024709,280.428,6.11168813783,280.278,195.941,221.384913702,-282.739,676.844045247,159.115,0.99963,3074.33706621,291.859
1983.84986267,354.193462833,1028.28618764,3033,3033,4.78800338062,256.730544945,279.793038361,279.758164249,900.437583079,279.902,49.7678791498,279.762,171.656,317.522519327,-281.873,1016.67749784,159.137,0.999602,3306.66046697,291.848
2932.93290372,396.579527478,838.481499302,3034,3034,4.87519051725,265.89197838,280.092908912,280.047911312,1030.4518195,280.199,39.2617204819,280.053,194.82,324.899307186,-282.311,943.271247061,159.196,0.999675,3499.84044375,291.879
2664.49855344,367.308575941,1009.95263824,3035,3035,4.77586338969,267.674521035,280.086149155,280.040104956,1076.97818035,280.166,28.4632612128,280.051,186.176,330.873519441,-282.223,910.186409221,159.187,0.999727,3586.68809061,291.914
2497.61487908,660.680259001,731.572121036,3036,3036,4.89085338984,264.069698364,279.740664554,279.706126974,1525.12334713,279.848,13.7613148073,279.706,193.981,545.542629906,-282.009,1455.89874662,159.236,0.999506,3457.60756609,291.922
1977.86729015,420.369102698,1210.18284665,3037,3037,4.77294409866,256.137253464,279.43823372,279.389769723,738.407714875,279.505,43.5558098793,279.366,189.519,177.839659671,-281.319,683.879783575,159.19,0.999733,3647.8524561,291.913
2076.11615905,433.913339202,1069.14321319,3038,3038,4.73590032218,244.810771382,279.226570361,279.197572141,732.44923594,279.316,97.5959283677,279.204,186.45,249.172195206,-281.188,776.899897729,159.229,0.999697,3473.97415522,291.946
2661.29322415,250.907500185,871.13059495,3039,3039,4.80931949254,238.89652974,279.140099371,279.10032711,761.336024991,279.199,13.3499975669,279.095,204.43,258.558422808,-281.295,925.67392323,159.266,0.999565,3262.75484545,291.998
2148.47718944,420.595084205,919.916422561,3040,3040,4.6552058587,229.116217998,279.354694336,279.324852937,295.571277465,279.433,14.8900329358,279.322,177.818,327.44741555,-281.633,989.106367792,159.241,0.999418,3153.26901708,292.011
2630.69727118,638.692178038,887.799272611,3041,3041,4.63903057158,245.151664133,279.043675935,278.999016212,761.232125291,279.131,167.226137769,278.996,178.097,425.174670357,-281.358,1298.74347507,159.246,0.999503,3297.19487008,292.086
2042.75008689,389.71294567,772.435775993,3042,3042,4.65482936942,251.445502822,279.310696799,279.282906189,957.789137578,279.38,28.3860785608,279.273,170.013,257.354556703,-281.483,742.378431059,159.272,0.999401,3214.42757385,292.114
2132.15844533,450.626904458,786.873630791,3043,3043,4.57705528101,235.761105413,278.632707524,278.597527725,806.573223718,278.719,80.5454717453,278.592,153.561,347.493911928,-280.767,959.436959458,159.207,0.999249,2900.09071386,292.165
1885.35561697,605.378138342,552.693074381,3044,3044,4.73145122127,234.274512637,279.277827997,279.230778379,1180.51287812,279.359,173.883126192,279.213,192.854,615.282437313,-281.405,1825.45070379,159.288,0.999352,2820.9051502,292.176
1412.50079709,434.28298251,378.769501596,3045,3045,4.65984716964,235.710841878,278.947131267,278.913458264,954.374552432,279.046,16.0178295357,278.914,172.245,224.727170822,-281.102,789.660391871,159.314,0.999521,2542.33774285,292.165
1636.16338336,906.615114547,627.301473925,3046,3046,4.63174250359,237.431383635,277.922538415,277.888828238,1031.57768535,277.981,211.342373122,277.882,177.835,665.2328982,-279.944,1803.1131022,159.283,0.99954,2951.77641481,292.2
2541.95402316,403.663178658,754.841994953,3047,3047,4.52526731362,242.366004272,278.398278726,278.376252361,1176.21385414,278.503,40.8545774039,278.366,150.458,248.096693185,-280.535,802.469348225,159.317,0.999367,3172.92570589,292.222
3236.38239767,341.645774675,69.0704523074,3048,3048,4.50934998318,255.764304471,279.113585584,279.083668535,3138.2309,279.181,43.6894712315,279.086,150.402,276.665532206,-281.411,929.929099671,159.363,0.999521,3338.30597723,292.246
2663.44948543,506.629783927,829.443795513,3049,3049,4.58291200851,263.10198826,279.513363626,279.47952276,1329.69767915,279.591,68.0090933347,279.473,164.567,303.420137606,-281.823,839.678070907,159.324,0.999267,3472.1652109,292.22
1593.10684505,380.650238542,567.267698418,3050,3050,4.60121744888,262.45997953,279.269952947,279.250759313,859.309983013,279.352,18.1410449829,279.259,183.015,269.528414223,-281.397,828.654337684,159.278,0.999475,2949.7993743,292.268
2253.2333456,367.003573082,919.217068675,3051,3051,4.61631980001,248.01827558,278.562053824,278.549945172,1146.36829055,278.646,69.0437916939,278.547,173.311,217.520846509,-280.793,622.006992092,159.294,0.999451,3324.14988273,292.304
2265.56336545,615.350515439,687.079474726,3052,3052,4.43783326611,216.476609069,279.417256351,279.386241304,597.739715548,279.513,358.7635182,279.38,146.304,281.353260014,-281.818,1160.71880724,159.316,0.99937,2802.61581566,292.33
2343.38530396,562.224521581,631.884185426,3053,3053,4.77685103037,232.961227751,278.890315156,278.845587031,1227.06120106,278.981,88.9283823506,278.843,195.482,493.072302053,-281.162,1551.94905734,159.311,0.999215,2983.06467482,292.371
2288.54675225,560.270417265,688.249972273,3054,3054,4.44504107635,236.418728397,278.901667176,278.875014308,1094.56529694,278.994,95.968323983,278.89,171.877,525.082185689,-281.129,1487.99802022,159.371,0.999207,2844.4355818,292.427
2289.78327814,614.47683136,703.725954499,3055,3055,4.34009523173,240.789028196,278.81959306,278.798993116,1023.68995871,278.876,118.687045989,278.794,149.241,453.435839963,-280.953,1353.6309995,159.349,0.999462,2905.12173452,292.45
2054.0898819,777.931996147,767.460882714,3056,3056,4.57350140513,241.72284737,279.617471828,279.586177388,883.084738704,279.698,305.969013444,279.586,163.692,489.99774925,-281.912,1453.32775516,159.428,0.999492,2909.44733783,292.484
2897.44995372,901.782284189,280.5930652,3057,3057,4.5950392713,248.671168625,279.016295131,278.990009444,2022.51867212,279.149,605.394800609,279.006,176.397,293.17167472,-281.313,1386.59947137,159.438,0.999387,3091.75177407,292.515
2741.48260047,603.107995434,344.315175825,3058,3058,4.29260039307,239.783191613,278.506477281,278.47395796,1909.08145398,278.593,235.991870001,278.459,141.072,262.687663557,-280.722,977.905016284,159.419,0.999255,3029.960519,292.539
