AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,MaxReturn,AverageForwardProgress,AverageEsReturn,MinForwardProgress,StdReturn,MinReturn,AveragePolicySurr,PolicyRegParamNorm,Epoch,StdForwardProgress,QFunRegParamNorm,AverageQLoss,AverageAction,MinEsReturn,StdEsReturn,MaxEsReturn,AverageY,AverageAbsY,MaxForwardProgress,AverageAbsQ
-31.1480447972,-20.0751976864,0.0793466817599,17.8438,-22.1349165357,-0.00995442281366,-30.8805690626,-0.0768521758598,3.46643630634,-37.839056983,-17.8338,44.9048,162,0.0346697865967,122.13,0.0406969,1.0,-38.4422423686,3.77553225524,-24.6818680659,17.8521014388,17.8521014388,0.0801662136423,17.8438
-31.3144915685,-20.2171389681,0.0915071762262,17.6151,-25.3254354489,-0.0116242873986,-30.4236085216,-0.0980559076478,3.00986206751,-39.9599731952,-17.5786,44.8895,163,0.0300959831819,122.344,0.0416589,1.0,-34.8052096952,2.4704271442,-26.7977989421,17.6222978182,17.6222978182,0.0481388276325,17.6151
-30.6875212307,-19.6815733706,0.0994716858823,17.4288,-24.6965801066,-0.00533533200992,-29.8276871869,-0.0971318796141,3.08382291786,-39.8619642117,-17.4724,44.9033,164,0.0308550519166,122.617,0.0428738,1.0,-38.7464361396,4.05815348826,-24.4250832223,17.43665281,17.43665281,0.0545967540679,17.4288
-31.4122466123,-20.3539427678,0.0864345138657,17.2335,-24.0138696783,-0.012633911934,-31.5413595766,-0.10410658301,3.46066599227,-40.5927937591,-17.2089,44.9383,165,0.0345219766222,122.848,0.0416982,0.9995,-36.1527006219,2.922540859,-26.4421280843,17.2414767114,17.2414767114,0.0610879467665,17.2335
-11.1082359457,-5.93273603202,0.081557830682,17.0273,4.47838872912,0.188338533661,-27.089207246,0.0623206348527,5.82706813202,-23.5657373754,-17.0147,45.1341,166,0.0582261492459,122.969,0.0349773,0.997855,-33.6849675708,9.31868994384,-1.01502157879,17.0344262529,17.0344262529,0.34296672566,17.0273
-31.7726851723,-20.6872333771,0.0814701008493,16.8321,-23.418824033,-0.0160657901897,-27.9511674068,-0.137863093179,3.44719784098,-43.9569648811,-16.8109,45.1452,167,0.0344407576681,122.974,0.0414785,1.0,-34.5330396354,10.5791351303,2.9687412082,16.839365311,16.839365311,0.0674862024232,16.8321
-25.1149145496,-15.471424046,0.0845833038513,16.6386,-17.5804377831,0.0522805509753,-27.9583637088,-0.0421883619878,3.50315948451,-34.5461992233,-16.6213,45.0169,168,0.0350211846341,123.109,0.0394791,1.0,-33.381196168,5.10486419239,-15.0812232652,16.6461244414,16.6461244414,0.127733701463,16.6386
-30.5254850195,-19.5332249778,0.0758524376287,16.4607,-23.5847577118,-0.00373336624866,-30.006770447,-0.12100040748,3.43918983679,-42.2520939143,-16.4633,45.1401,169,0.0343932217454,123.282,0.0306754,1.0,-34.2061266048,2.66771120494,-24.4888997565,16.4666086677,16.4666086677,0.0657244391949,16.4607
-11.9560313554,-7.42980487909,0.0734736744823,16.3004,4.57315367359,0.180974945662,-26.4574497446,0.0392718225064,6.49967656313,-26.0421631289,-16.3357,45.068,170,0.0651195511122,123.462,0.0276371,0.994098,-35.798903531,10.0646433833,1.40916423517,16.3060346005,16.3060346005,0.347580603162,16.3004
-41.5816844299,-28.2468277735,0.0705957137687,16.1537,-29.3091507119,-0.117588085923,-33.8527652842,-0.341850216308,6.49308995011,-64.2300635096,-16.1788,45.1643,171,0.0644602776458,123.729,0.0270483,0.999754,-46.6035077418,7.45957624522,-25.3865597863,16.1593515686,16.1593515686,0.00497092149666,16.1537
-30.9442547296,-19.9052037365,0.0665113021621,16.0148,-20.9319208697,-0.00791568529892,-31.818453533,-0.076653576153,3.29168223326,-37.8244734513,-16.0402,45.1974,172,0.0329197512645,123.743,0.0227514,0.999998,-38.7290328812,3.30273477668,-28.0366203943,16.0193379447,16.0193379447,0.092223345426,16.0148
-32.6286573833,-21.0143380341,0.0688460277973,15.8558,-24.406087727,-0.0240383462463,-34.6799388744,-0.127143384134,3.69416462051,-42.9151647685,-15.857,45.0821,173,0.0369860254953,123.858,0.0283966,0.999969,-45.6586984274,5.18429509287,-27.6626372744,15.8620273419,15.8620273419,0.0582638752729,15.8558
-31.6026233046,-20.1559477648,0.062759762606,15.6875,-23.7691215484,-0.0137373852923,-28.9252062023,-0.102974211075,3.04478937246,-40.5277263753,-15.6836,45.0829,174,0.0304917642918,123.964,0.021684,1.0,-34.0570209289,3.6018659218,-20.7172902042,15.6923886576,15.6923886576,0.0648711717831,15.6875
-32.0538725925,-20.519839428,0.0620999280066,15.5174,-23.038470885,-0.0182583145735,-31.8128356622,-0.129485852554,3.76843037331,-43.1709945457,-15.5013,45.0847,175,0.0377310124984,124.072,0.0239336,0.999997,-34.2446629543,1.57454697577,-29.4582828385,15.5228683061,15.5228683061,0.0720497271946,15.5174
-32.7476377432,-21.0959022958,0.0562194022923,15.3595,-24.1546724735,-0.0251972309761,-32.1224287198,-0.13555685137,3.07453737306,-43.7708747505,-15.377,45.0829,176,0.0307949100596,124.233,0.0196922,1.0,-36.6423248975,2.53339758086,-28.1046245334,15.364419274,15.364419274,0.0608195463637,15.3595
-32.2979748709,-20.7623466571,0.0539872818461,15.2091,-22.6028310636,-0.0206877164125,-33.1304959099,-0.0928436535711,2.92124255886,-39.495743313,-15.2129,45.0824,177,0.0292481279383,124.361,0.0180305,1.0,-38.6501011789,2.74292211232,-30.6000430737,15.2134962238,15.2134962238,0.0762301185785,15.2091
-33.1523494881,-21.3652369426,0.0507785690265,15.0578,-25.6516013165,-0.0286358657886,-31.4460889893,-0.182229858424,3.93156467888,-48.4953841598,-15.0648,45.0798,178,0.0393445873394,124.401,0.0174164,1.0,-36.2191512236,2.82524695334,-25.7933240229,15.0620040746,15.0620040746,0.0463309219579,15.0578
-33.1978849394,-21.4125847876,0.0484284253982,14.9071,-24.4884632065,-0.0290409680283,-31.6094483069,-0.130316943733,3.99202298956,-43.3140677399,-14.915,45.0749,179,0.0399591036074,124.606,0.0165634,1.0,-36.4606280701,3.46207697081,-26.1633042041,14.9113140333,14.9113140333,0.0582086003812,14.9071
-33.2417731995,-21.4734642121,0.048852885467,14.7655,-24.8350332848,-0.0295316229378,-34.9470352676,-0.140692672488,4.06947818808,-44.3670292213,-14.782,45.0865,180,0.0407291484992,124.618,0.0162226,1.0,-41.9235129604,3.45489497256,-28.9923911381,14.7696667743,14.7696667743,0.0546683842909,14.7655
-31.6322975704,-20.1850451376,0.0462198226044,14.629,-23.8116981962,-0.0140565045799,-31.0502746124,-0.106033578565,3.14617348636,-40.8137724029,-14.6439,45.1042,181,0.0315065924556,124.658,0.0154287,1.0,-37.9176154261,3.92133367988,-23.8273179807,14.6330610825,14.6330610825,0.0642675449548,14.629
-31.7617371344,-20.2818108634,0.0456241974509,14.4922,-26.0167739264,-0.0153164678795,-32.4062835756,-0.121980472707,3.0554790846,-42.4178420946,-14.5074,45.1064,182,0.0305964468707,124.677,0.0163301,1.0,-37.1144243209,2.62084179155,-28.807931255,14.4967532462,14.4967532462,0.0421382917973,14.4922
-31.2819244135,-19.8655230536,0.0428944980892,14.3601,-23.5812385597,-0.0105356429722,-32.6154391477,-0.113102145897,2.86136451139,-41.5230689405,-14.3789,45.1066,183,0.0286536659504,124.754,0.0146748,1.0,-39.7567205742,3.95404481928,-24.9227871203,14.3643214341,14.3643214341,0.0666642512899,14.3601
-32.764248189,-21.1181803631,0.0425350466022,14.2263,-24.6223394903,-0.0253613103207,-31.2869263709,-0.115210007745,3.40549878989,-41.7526520919,-14.2382,45.1071,184,0.0340824564073,124.81,0.0150714,1.0,-34.4818660464,2.13028290313,-26.0643981898,14.2307757544,14.2307757544,0.0560493118458,14.2263
-32.2729236048,-20.7364082167,0.0415284094549,14.0882,-25.4451407787,-0.0204526993991,-30.9605419515,-0.118993121648,3.04356493411,-42.1098131872,-14.0994,45.109,185,0.0304992475542,124.893,0.0150201,1.0,-35.2875117347,2.84742258079,-26.3864113794,14.092655726,14.092655726,0.047835638932,14.0882
-31.3979995578,-19.9818630161,0.0411349491742,13.9482,-24.0949138132,-0.011696740442,-31.4037829627,-0.118498493857,2.94891760848,-42.0720412455,-13.9506,45.109,186,0.0295192537978,124.942,0.015481,1.0,-37.5310839443,3.30145359942,-26.8133308161,13.952817225,13.952817225,0.0612502792946,13.9482
-31.6885428646,-20.2044637185,0.0408570296609,13.8063,-24.8130732112,-0.0146098960917,-33.9685749529,-0.0949255468748,3.29176847876,-39.7188687385,-13.8105,45.109,187,0.0329381160878,124.992,0.015882,1.0,-39.9311176731,4.16101792357,-24.9467733857,13.8111646233,13.8111646233,0.0543028348837,13.8063
-32.1646750529,-20.5861016093,0.0383672509026,13.6672,-24.0438841876,-0.0193768147958,-31.7906458398,-0.122889404866,3.62244808068,-42.5112151079,-13.6732,45.109,188,0.0362807476739,125.002,0.0135753,1.0,-36.1551592573,3.07401224463,-27.5684015028,13.671669023,13.671669023,0.0619838713492,13.6672
-31.3657684585,-19.9392952678,0.0383739680086,13.5259,-23.1904994506,-0.0113856014439,-32.1317205814,-0.0852334091659,3.13298071504,-38.760220956,-13.5275,45.109,189,0.0313561607783,124.974,0.0143145,1.0,-37.4661226074,3.25555444521,-27.0637001255,13.5305073776,13.5305073776,0.0704212670225,13.5259
-31.8937778405,-20.3936275417,0.0375803974554,13.387,-25.1225731419,-0.0166525533761,-31.4662408222,-0.0867732510661,3.2033168173,-38.9018022433,-13.392,45.1089,190,0.0320637883562,124.999,0.0140337,1.0,-40.3607207657,3.80798145122,-27.0788483627,13.3915337067,13.3915337067,0.0509724504326,13.387
-31.9159954237,-20.4100116992,0.0392025875087,13.2477,-23.1683905643,-0.0168964271876,-32.898125862,-0.109021664838,3.58826222378,-41.1129399657,-13.2483,45.1089,191,0.0359347748418,124.972,0.0145514,1.0,-37.4726273996,2.94738271576,-28.1331181984,13.2524368775,13.2524368775,0.0705250944674,13.2477
-32.698177469,-21.0452100701,0.0400358909869,13.1117,-25.7216954444,-0.0247222982713,-31.0718356506,-0.106602886782,3.07568494273,-40.8706903273,-13.1192,45.1089,192,0.0307819937483,124.992,0.0135474,1.0,-39.8645083927,3.91464903296,-24.5371579292,13.1161467807,13.1161467807,0.045173970225,13.1117
-31.9464414004,-20.4377082823,0.0399167643488,12.9854,-25.4944730369,-0.0171942400347,-30.973801063,-0.0808490940189,3.12727183849,-38.304026191,-13.0022,45.1089,193,0.0313089368355,124.987,0.0134571,1.0,-35.8573708874,3.51542006735,-22.9468720055,12.9898439467,12.9898439467,0.0475122570544,12.9854
-31.8854524025,-20.3791527708,0.0396717804052,12.856,-24.695718819,-0.0165980965946,-33.1697454615,-0.112343760774,3.64261161684,-41.4399973328,-12.8602,45.1089,194,0.0364540850796,125.089,0.0137863,1.0,-39.0846570414,3.29121933295,-27.3030650173,12.8605538355,12.8605538355,0.0553308410504,12.856
-31.695290971,-20.2385544279,0.0397980885153,12.7222,-23.2956898889,-0.0146882275678,-32.3317672672,-0.0979339750627,3.051998914,-40.0023364196,-12.7235,45.1089,195,0.0305497815577,125.243,0.0134012,1.0,-39.4926502387,4.04755346516,-27.3987371627,12.7267363376,12.7267363376,0.0694529600849,12.7222
-31.4560851434,-20.0006264074,0.0372492953119,12.5895,-26.0148550259,-0.0122733401041,-30.5670243375,-0.0938255940065,3.0346533597,-39.5969782294,-12.5933,45.1089,196,0.0303939880208,125.254,0.0127348,1.0,-33.024121719,1.85074946782,-26.3195887541,12.593858149,12.593858149,0.0423635823312,12.5895
-32.025204321,-20.5264582979,0.0408660793358,12.4556,-25.2401240511,-0.0179662365184,-30.5356948957,-0.105876241398,3.19569452519,-40.7989338979,-12.46,45.1089,197,0.0319763676288,125.242,0.0131934,1.0,-35.2284997577,2.62282931656,-25.6374126568,12.4600052489,12.4600052489,0.04996218851,12.4556
-32.0769928383,-20.580795645,0.0391672504524,12.3265,-24.2441498019,-0.0184872504731,-31.7271580723,-0.106004621172,3.5448440259,-40.8216107878,-12.3286,45.1089,198,0.035493089633,125.353,0.0125922,1.0,-41.5224973256,4.05583696539,-26.7284970421,12.3308358241,12.3308358241,0.0598381789992,12.3265
-31.4660704647,-20.0334750753,0.0403406276808,12.1863,-23.6006361798,-0.0123550309461,-31.7947084488,-0.121378071907,3.33293262487,-42.3471668451,-12.1721,45.1089,199,0.0333621234429,125.433,0.0133259,1.0,-36.1627479663,2.6067685021,-27.0738765172,12.1908216131,12.1908216131,0.0664463369149,12.1863
-31.630644683,-20.1668219627,0.0408337280606,12.037,-22.5370444184,-0.0140077606276,-33.1605299927,-0.135309742333,4.022474571,-43.7496803069,-12.0154,45.1089,200,0.040300391218,125.451,0.0141321,1.0,-44.8872960514,5.96109625727,-25.0344511335,12.0418232462,12.0418232462,0.077057765523,12.037
-32.2402759425,-20.6759713423,0.0403657965137,11.9021,-24.7440380274,-0.0201281934913,-32.4370240437,-0.109940950803,3.28764519118,-41.2251805586,-11.9065,45.1089,201,0.0329009074974,125.497,0.0126948,1.0,-39.0916708291,3.42788944113,-24.9856776131,11.9066042807,11.9066042807,0.0548993363751,11.9021
-32.5089233066,-20.8961340623,0.0385010502479,11.774,-23.7398886221,-0.0228132467756,-31.8972175122,-0.121799850225,3.33546188339,-42.3943233559,-11.7742,45.1089,202,0.0333733526562,125.653,0.0118397,1.0,-38.6941562173,3.43974163227,-26.8412210559,11.7783370882,11.7783370882,0.0650064558248,11.774
-30.1139578378,-19.204196037,0.0383494885065,11.6533,-19.5823114328,0.00255051085156,-30.0127915131,-0.0750740417773,3.32013899074,-37.8797143826,-11.6611,45.1472,203,0.0332191039184,125.702,0.011778,1.0,-36.296391357,2.74791939953,-26.1669213067,11.6576898856,11.6576898856,0.107828109596,11.6533
-31.9828505201,-20.4774579288,0.0401190475254,11.5376,-24.6541880004,-0.0175537606057,-32.353769801,-0.107964278416,3.11321046296,-41.0330511438,-11.5393,45.1217,204,0.0311647977025,125.848,0.012916,1.0,-38.4615910397,4.20205330206,-25.6107129582,11.5420481058,11.5420481058,0.0559623330627,11.5376
-31.840840191,-20.3269879526,0.0378193951897,11.4246,-23.1606051589,-0.0161524287658,-31.3172874846,-0.127386342463,3.53887527008,-42.9698328251,-11.4335,45.1247,205,0.0354254218178,126.017,0.0107638,1.0,-36.4441059545,3.03116658135,-25.7080494811,11.4285063623,11.4285063623,0.0706264798709,11.4246
-31.5551512913,-20.1103667072,0.0391869573005,11.311,-24.0320174701,-0.0132786140725,-29.7963638794,-0.0843854666369,2.97855243291,-38.6438351874,-11.315,45.1245,206,0.0298297907704,126.138,0.0119323,1.0,-37.7507339019,4.11413084227,-23.2840176638,11.3152635814,11.3152635814,0.0620194581587,11.311
-32.0125166345,-20.5104254178,0.0385491132503,11.1898,-24.9870513252,-0.0178255137482,-33.5032559278,-0.110148024878,3.07802838649,-41.2421900493,-11.1852,45.1243,207,0.0308121807431,126.195,0.0123328,1.0,-37.7734445371,3.08133940545,-27.9499175686,11.1943512836,11.1943512836,0.0524444721381,11.1898
-32.5533056688,-20.9152336167,0.0369186342451,11.0675,-25.0868214062,-0.0232385234619,-32.6828031277,-0.118105882759,3.54327947178,-42.0286477835,-11.0737,45.1243,208,0.0354595669864,126.322,0.0104969,1.0,-36.5926866672,3.54809067064,-27.0073690387,11.0717514988,11.0717514988,0.0515028334633,11.0675
-31.3920410711,-19.9286877413,0.0382952473692,10.9588,-21.8949765842,-0.0116464802908,-29.9522339835,-0.0916778213815,3.2623616081,-39.3931395619,-10.9708,45.1254,209,0.0326523124249,126.444,0.00968223,1.0,-34.4956898931,2.7140555551,-26.7186357721,10.9625082348,10.9625082348,0.0833781794042,10.9588
-30.998421711,-19.6307570478,0.0412666010309,10.8477,-21.1929786506,-0.00769195453596,-32.0735028777,-0.112054304513,3.19857535844,-41.4332404176,-10.8499,45.1254,210,0.0320100861396,126.772,0.0109306,1.0,-38.4246208861,2.89077835797,-28.9660484992,10.8519704506,10.8519704506,0.0905001726712,10.8477
-31.3807922028,-19.9472215278,0.0452448828384,10.7271,-24.6622229623,-0.0115257987445,-33.1815980306,-0.110526646591,3.50950416125,-41.2673139179,-10.7268,45.1254,211,0.0351257993915,126.89,0.0127799,1.0,-38.0748076312,3.47065859908,-27.3303299581,10.7318429159,10.7318429159,0.0556758141806,10.7271
-31.6194217372,-20.1841023306,0.0426420594532,10.6121,-23.5794190408,-0.0139002555653,-29.9376664094,-0.100580445902,3.38582035799,-40.2728525726,-10.611,45.1254,212,0.0338971439768,127.177,0.0109233,1.0,-36.975140416,2.95673716403,-26.3039868074,10.6162301591,10.6162301591,0.0667332746517,10.6121
-32.0782750119,-20.5391116533,0.0453068608277,10.5077,-24.5826471457,-0.018501975128,-31.2997376283,-0.115895752493,3.46969043588,-41.8015871118,-10.5235,45.1254,213,0.0347220343411,127.301,0.0117852,1.0,-37.3898940111,3.61859137104,-26.5874266761,10.5121591203,10.5121591203,0.0566724127481,10.5077
-31.6386505956,-20.1966685418,0.0456826331014,10.3975,-23.3235442817,-0.0141007509379,-33.140348473,-0.0842071257591,3.29082800865,-38.6364140495,-10.393,45.1254,214,0.0329159626199,127.444,0.011515,1.0,-36.0721878505,1.87340801614,-30.6029470918,10.4019104061,10.4019104061,0.0690046976305,10.3975
-31.9408326146,-20.4269614242,0.0477176745967,10.2943,-22.8869127916,-0.0171214085808,-30.3984872668,-0.136799215564,3.76761977706,-43.8951993117,-10.3098,45.1255,215,0.0377268946337,127.586,0.0115306,1.0,-35.2076140108,3.15292287872,-25.2164816708,10.2984400207,10.2984400207,0.0735029099836,10.2943
-32.2050887124,-20.6930554284,0.0503606600533,10.1829,-24.6471409399,-0.0197675835175,-32.2432221985,-0.13049516528,3.50853487369,-43.2642852026,-10.1747,45.1255,216,0.0351271655029,127.897,0.0128727,1.0,-35.2388327546,1.33008885532,-30.3928272379,10.187690197,10.187690197,0.0560737484279,10.1829
-31.7990957683,-20.3581298799,0.0465882444766,10.0765,-26.0049993208,-0.0157000780027,-33.4948429151,-0.0808881072014,2.79045033221,-38.3071525816,-10.088,45.1255,217,0.0279403038059,128.068,0.011019,1.0,-37.2961423382,2.13927159253,-30.5972660288,10.0804893313,10.0804893313,0.0422024121637,10.0765
-31.5638917527,-20.1421264262,0.0489547149945,9.96176,-22.5595544724,-0.0133532992362,-29.8777677599,-0.106146130769,3.51859996773,-40.849530556,-9.94197,45.1255,218,0.0352143164608,128.497,0.0121926,1.0,-35.3456996398,3.04477803355,-25.5062816654,9.96616824751,9.96616824751,0.0766687931785,9.96176
-32.9090570837,-21.2420127867,0.0536400800352,9.83951,-25.1686896648,-0.0268367594608,-31.2201395522,-0.111835931053,3.2541141158,-41.3925889223,-9.82438,45.1254,219,0.032561968885,128.774,0.0154056,1.0,-37.0038306869,2.57624958986,-27.7939631008,9.84472216754,9.84472216754,0.0506949167588,9.83951
-31.9426450084,-20.4404854133,0.0517891026731,9.72528,-23.6603769469,-0.0171402138211,-31.3771632225,-0.123133627473,3.40421745729,-42.5236626239,-9.72102,45.1254,220,0.0340708332778,128.971,0.0127172,1.0,-35.5133250076,2.66210236236,-26.1472481597,9.73025492104,9.73025492104,0.065726191496,9.72528
-32.400521061,-20.8602309623,0.0481898787223,9.61951,-24.079695756,-0.0217175338228,-31.1872871584,-0.0922893440932,3.27404298243,-39.4566430596,-9.61998,45.1254,221,0.0327780693973,129.302,0.0120405,1.0,-35.5028848458,2.98001801902,-26.8219733376,9.6240898313,9.6240898313,0.0615785664464,9.61951
-31.7240827001,-20.2449171691,0.0506266471397,9.50968,-25.305400815,-0.0149663542906,-30.4388011222,-0.143562894533,3.57989245164,-44.5732712539,-9.50059,45.1255,222,0.0358047298203,129.523,0.0129967,1.0,-35.4953228076,3.36033286777,-23.7288952561,9.51480743485,9.51480743485,0.0490217759096,9.50968
-32.0538186301,-20.5041161917,0.0461482451147,9.41763,-22.2773835472,-0.018247015102,-30.8923308184,-0.102537563095,3.46918227757,-40.4564892757,-9.44111,45.1255,223,0.034715747109,129.778,0.0100293,1.0,-36.5131985578,3.23873601887,-26.0206452062,9.42158445952,9.42158445952,0.079522374739,9.41763
-31.8602518666,-20.3424001843,0.0524217872935,9.31339,-19.9374793703,-0.016315330927,-30.8375071494,-0.101112190821,3.61500477474,-40.3270695992,-9.29976,45.1255,224,0.0362137405773,129.941,0.0135114,1.0,-35.5797872514,2.49947753494,-27.351324126,9.31886287129,9.31886287129,0.103172411695,9.31339
-31.5505350924,-20.1149979023,0.0501607883552,9.20981,-24.4502788066,-0.013210659595,-31.0197039856,-0.0935689890171,3.15119740817,-39.5995838603,-9.21612,45.1255,225,0.0315331457468,130.293,0.0125133,1.0,-35.6279259053,2.80728281162,-25.9390840937,9.21481336684,9.21481336684,0.0576868408659,9.20981
-32.6204132753,-20.9892245019,0.049676530756,9.11371,-24.9088170296,-0.0239479999873,-33.7855505037,-0.150782749453,3.59087060601,-45.2756893773,-9.12265,45.1255,226,0.0359596571391,130.572,0.0124543,1.0,-39.3399692777,3.6481571709,-27.9875887294,9.11891090051,9.11891090051,0.0534155335462,9.11371
-31.7212409984,-20.260204909,0.0510714199111,9.02439,-24.3014779602,-0.014944248399,-34.2010288318,-0.108211311435,3.2209134206,-41.0507488808,-9.03353,45.1255,227,0.0322557230201,130.821,0.0123235,1.0,-41.7167650151,3.96052318595,-28.130251037,9.02984294401,9.02984294401,0.0593222138055,9.02439
-31.7892261559,-20.2918352374,0.0507778072211,8.94792,-22.0005369075,-0.0155991741964,-31.5242087854,-0.135075934707,3.5130671727,-43.7105641613,-8.97929,45.1255,228,0.0351802753134,131.081,0.0115366,1.0,-35.221844076,2.28652088204,-27.058785682,8.95308642947,8.95308642947,0.0822938525006,8.94792
-32.1571317729,-20.6503723415,0.0531920454528,8.86732,-23.4361349707,-0.019265720709,-32.3145016479,-0.108835095063,3.36771755529,-41.1036456087,-8.88054,45.1255,229,0.0336988703851,131.424,0.0128982,1.0,-42.8884354845,4.6057354761,-26.626373455,8.87298217709,8.87298217709,0.0678107448738,8.86732
-32.6318543606,-20.9875515743,0.052710996371,8.78553,-24.9070180389,-0.0240620512026,-31.5961269687,-0.110780628976,3.29837812049,-41.2992961133,-8.80136,45.1255,230,0.0330045413181,131.748,0.0123117,1.0,-38.7676887428,4.09351134705,-26.3733661864,8.79108936255,8.79108936255,0.0534031725829,8.78553
-32.7001387383,-21.0805761078,0.053521647911,8.70508,-25.5272134625,-0.0247161051577,-30.5391977067,-0.134639760199,3.57299145826,-43.679219285,-8.72371,45.1255,231,0.0357712602572,131.964,0.0125509,1.0,-33.6233231085,2.96772123044,-24.990046328,8.71102755948,8.71102755948,0.0471728024286,8.70508
-32.4667035766,-20.9065529492,0.0568833057477,8.62704,-24.7090928889,-0.0223943155266,-33.7199707481,-0.106249533992,3.56077743129,-40.8470503214,-8.64073,45.1255,232,0.0356095778839,132.225,0.0139466,1.0,-39.8564329461,3.12824883869,-30.5691719113,8.63299458821,8.63299458821,0.0551977718953,8.62704
-31.5326039494,-20.0653560889,0.0571182647782,8.5463,-24.1581777709,-0.0130219178212,-31.5282691611,-0.12279492772,3.55115674046,-42.5196590158,-8.56172,45.1255,233,0.0355488529646,132.342,0.0139723,1.0,-35.8115829821,3.02409960319,-26.0043620238,8.5531445423,8.5531445423,0.060953981076,8.5463
-31.8470786304,-20.3573357137,0.058296472164,8.46827,-25.0668487787,-0.0161924918484,-30.8072161761,-0.108416807148,3.01372591989,-41.058121684,-8.48951,45.1255,234,0.0301785543991,132.578,0.0145711,1.0,-34.9051054993,2.60155546028,-26.1093625849,8.47513767198,8.47513767198,0.0515623879925,8.46827
-31.5860589992,-20.0801448786,0.0571722677847,8.39223,-20.5767023588,-0.013588939175,-32.924144688,-0.125888484363,3.69396648639,-42.8133152353,-8.40949,45.1255,235,0.0369797792556,132.742,0.0142215,1.0,-37.3576924679,2.71859045191,-28.1385131134,8.39851382457,8.39851382457,0.0966143842647,8.39223
-31.8925963874,-20.3875026904,0.0557197295112,8.32872,-23.3101517842,-0.0166490542843,-31.0961361536,-0.0981555224073,3.44439532159,-40.0324528927,-8.36372,45.1255,236,0.0344976602786,132.909,0.0131096,1.0,-35.7740538053,2.36141529384,-26.7488304089,8.33417791576,8.33417791576,0.0691934830687,8.32872
-32.1799900808,-20.6649724176,0.058352665947,8.25583,-24.6519551875,-0.019544223035,-32.5670367446,-0.0999790324439,3.3351968507,-40.2114794431,-8.26827,45.1255,237,0.033392277022,133.188,0.0153984,1.0,-38.8380055366,3.45785081606,-27.557342065,8.26256385448,8.26256385448,0.05594318036,8.25583
-32.2367546066,-20.6747620987,0.0586299531169,8.16639,-25.0965325916,-0.0201162770893,-30.8940933996,-0.104900668348,3.56809183702,-40.7096723067,-8.17569,45.1255,238,0.0357258288109,133.464,0.0157739,1.0,-38.5098970999,4.10868830572,-23.1377453104,8.17379531597,8.17379531597,0.0515744398218,8.16639
-31.6559930619,-20.1911345682,0.056415535157,8.07915,-23.8508168365,-0.0142747070417,-31.0029558339,-0.077856465245,3.10461264361,-37.9760030409,-8.09477,45.1255,239,0.0310715160685,133.754,0.015013,1.0,-36.0160531272,2.73133044201,-26.8578426915,8.08618822902,8.08618822902,0.0638753892179,8.07915
-32.4516287122,-20.9090568379,0.0591532552229,7.98565,-24.2704184009,-0.0222477184668,-33.4252743478,-0.134645881553,3.61470016599,-43.6912798856,-7.98374,45.1255,240,0.0361875236565,134.114,0.0165927,1.0,-40.7337613106,3.79535085245,-28.4455277418,7.99455258715,7.99455258715,0.0596994533788,7.98565
-31.9483307206,-20.4324775848,0.0555485125454,7.8928,-25.4926225601,-0.0171957104143,-31.2387928419,-0.0874905433934,2.85883017832,-38.9646185839,-7.89665,45.1255,241,0.0286214061359,134.521,0.0143744,1.0,-34.7736827339,2.16918931753,-27.9399456202,7.9004167838,7.9004167838,0.0475109433196,7.8928
-31.8174905812,-20.3375342546,0.0593298075032,7.80275,-22.8269818529,-0.0158889502042,-32.792840194,-0.108017348002,3.29621360368,-41.019381604,-7.80445,45.1255,242,0.0329881816015,134.707,0.0161466,1.0,-37.9991523838,2.71232781219,-27.4771814033,7.81162186346,7.81162186346,0.0739999499285,7.80275
-32.0204295932,-20.4770537197,0.0628645343166,7.70113,-24.3168108053,-0.0179154266915,-31.9847024838,-0.140852651114,3.67999018944,-44.3176461901,-7.70509,45.1255,243,0.036819193248,135.073,0.0176254,1.0,-37.0342949107,3.34206067529,-27.9412757558,7.71062839731,7.71062839731,0.0591267166841,7.70113
-31.5945693577,-20.1329451612,0.0574581793333,7.61844,-18.5895947272,-0.0136467179321,-31.491946666,-0.0976791198033,3.80568577818,-40.0053013456,-7.64092,45.1255,244,0.0380743871749,135.366,0.0153812,1.0,-35.5663179262,3.07503244984,-26.8441507705,7.62560669651,7.62560669651,0.116353175473,7.61844
-32.0644994024,-20.5433780563,0.062075712625,7.5154,-24.9479651523,-0.0183780141499,-32.1328247077,-0.0977156517485,3.43062889629,-39.9745927153,-7.51873,45.1255,245,0.0343297618877,135.721,0.0169023,1.0,-36.9045877282,2.73743894041,-27.4842775529,7.52285158724,7.52285158724,0.0527800197124,7.5154
-32.1801940011,-20.6467480763,0.0614023067609,7.39902,-22.0306424342,-0.0195339463049,-32.306863116,-0.12507365935,3.43894245522,-42.7354214399,-7.38714,45.1255,246,0.0344228960361,136.104,0.0172279,1.0,-35.1060146205,1.79911496266,-29.660908873,7.40827683877,7.40827683877,0.0821253547651,7.39902
