AverageAction,AverageQLoss,MaxForwardProgress,MaxReturn,AverageReturn,StdReturn,AverageForwardProgress,MinReturn,StdEsReturn,AverageY,MaxEsReturn,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQ,AverageQ,MinForwardProgress,Epoch,StdForwardProgress,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AveragePolicySurr
0.935315,0.112088,7.70615406327,702.347471698,620.61923412,40.7530317791,6.88180153301,543.740840312,57.1062179537,20.1098284655,497.724772398,62.1847,153.413087852,20.1099,20.1099,6.13172658392,696,0.409831417197,0.195067501762,20.1098284655,44.4592,413.991289816,341.049214848,-20.2049
0.938901,0.115624,7.5868644203,692.770747605,601.411200534,43.4578009006,6.67566930264,512.892905541,61.6791674879,20.1254554328,506.89912479,62.212,147.901122043,20.1257,20.1257,5.78584084355,697,0.436936059448,0.195466680926,20.1254554328,44.4899,434.989715701,342.879559126,-20.2219
0.935869,0.12136,7.1621074015,649.856433179,594.648010286,35.0962270507,6.60451599227,504.404180901,40.0688205432,20.135519376,525.548852688,62.2558,137.915248035,20.1352,20.1352,5.71668590638,698,0.351228121611,0.194043425815,20.135519376,44.5124,485.569925212,419.438499924,-20.2281
0.938738,0.118391,7.47947658535,680.858272209,608.891586607,37.7255644499,6.75872189102,511.085790152,34.6177216899,20.1544368963,475.717942312,62.3379,148.805913542,20.1546,20.1546,5.75961918984,699,0.380268365072,0.191938309003,20.1544368963,44.5248,442.210145983,394.330188377,-20.2443
0.938757,0.108676,7.61603124064,692.595649137,598.94535745,49.9332137458,6.65731790131,496.248803492,35.7278455968,20.1614628709,547.710543428,62.3955,144.588238214,20.1616,20.1616,5.63922098464,700,0.504111373004,0.189110855277,20.1614628709,44.5392,513.74128289,458.273033324,-20.2558
0.941026,0.110076,7.10549183725,641.195381972,597.840068675,30.4950032246,6.66923109258,488.834008874,54.7800263443,20.2107137772,502.171569551,62.4202,149.566928996,20.2107,20.2107,5.60630873384,701,0.30167236887,0.191269519147,20.2107137772,44.5497,416.097174297,351.29494777,-20.3063
0.945761,0.117053,7.79830464474,712.394444901,581.052743155,66.5725350688,6.4891483725,331.293502501,91.4977503672,20.216744378,550.609442785,62.4268,138.230171365,20.2167,20.2167,3.8923590721,702,0.674636835876,0.192871600039,20.216744378,44.5675,433.740078639,297.574934812,-20.3112
0.950338,0.116169,7.6915061359,697.948402859,597.085609849,57.217003717,6.66222106855,488.528268771,73.1019793533,20.2170224774,584.303547297,62.498,143.154564917,20.2171,20.2171,5.59051264305,703,0.581824019227,0.19000027946,20.2170224774,44.5936,457.770457081,412.225038064,-20.3129
0.930177,0.111851,7.5986010657,694.205094338,594.042737158,52.0075095847,6.60653080729,446.294652688,170.285542206,20.213595911,552.931943297,62.5892,137.871338001,20.2137,20.2137,5.12285085303,704,0.522426865713,0.18986292142,20.213595911,44.6238,380.069849872,99.4491090221,-20.3116
0.936787,0.118072,7.31434688688,662.481548852,551.027838078,59.8175245102,6.18987671481,422.485450697,56.9888570269,20.2741321713,498.801517939,62.6689,128.624771186,20.2741,20.2741,4.89645844864,705,0.600284073093,0.194118256079,20.2741321713,44.6481,426.494610234,346.104460237,-20.3669
0.931736,0.125139,7.68609742846,700.107200441,575.092599216,60.36411433,6.43135487379,434.678832879,34.5960855326,20.2647176448,538.037190984,62.7239,138.134394904,20.2646,20.2646,4.99624317749,706,0.606851062427,0.1929011259,20.2647176448,44.6545,502.390969668,459.581306728,-20.3616
0.933868,0.116955,7.4439245812,679.626411932,586.885430507,57.2327121881,6.53759549869,448.442745675,35.7977914968,20.2692430853,459.649545591,62.8303,139.094134885,20.2693,20.2693,5.1404341274,707,0.572529483031,0.193231097465,20.2692430853,44.6729,408.957634391,360.458664131,-20.3684
0.9444,0.121993,7.41278619018,673.877540088,603.578072784,45.4247494562,6.71376201302,486.275746177,97.6998481811,20.2828117609,538.394995188,62.8693,140.574468855,20.2829,20.2829,5.53811377611,708,0.457779193505,0.19481275585,20.2828117609,44.6789,423.489641089,279.850429457,-20.3789
0.943556,0.115025,7.68842868868,700.282200453,562.550342557,59.3995885311,6.30747728311,440.993176825,18.8218725278,20.300320488,430.616268868,62.952,131.304029304,20.3001,20.3001,5.09369350953,709,0.594032094706,0.190595239032,20.300320488,44.6969,413.969206216,384.556846056,-20.3943
0.93843,0.114442,7.44999782169,677.316602809,562.622100264,62.4304688359,6.3021787073,436.941756844,36.1886920282,20.2926148707,523.08990401,63.0059,133.143003022,20.2926,20.2926,5.03240575766,710,0.625538607266,0.192609565064,20.2926148707,44.7245,478.564565047,424.023632646,-20.3863
0.931876,0.114081,7.45731243784,680.448875176,556.147294607,77.4183021586,6.22618502346,232.118122793,51.091750264,20.3219743207,539.659514461,63.0364,129.875017186,20.322,20.322,2.96564763123,711,0.779833330661,0.191677005029,20.3219743207,44.7359,453.151201539,407.05104514,-20.4134
0.933893,0.113304,7.50031521105,680.16000805,591.428300013,46.8344587628,6.59294955858,468.094325748,100.945000706,20.3353242928,618.030400054,63.102,141.355412253,20.3353,20.3353,5.36242709221,712,0.471154991514,0.190720509951,20.3353242928,44.7452,506.549177994,347.557595713,-20.4331
0.924888,0.118487,7.33694124832,666.810813337,553.613128983,43.2756861833,6.20591095829,477.287017575,44.5132551741,20.3639542047,476.043888615,63.1599,133.190441491,20.3638,20.3638,5.43543498148,713,0.434916178331,0.19353635232,20.3639542047,44.7551,439.692370373,365.238860812,-20.4609
0.933867,0.11393,7.13483836826,646.632166807,579.131197535,44.3626918987,6.45365642069,469.814225156,58.0929336483,20.3694718666,522.498400614,63.1593,140.119731822,20.3692,20.3692,5.33683250529,714,0.443173303177,0.18964375735,20.3694718666,44.7669,463.123218298,366.747912681,-20.4658
0.934144,0.114172,7.33236797188,665.234346781,553.712957911,49.0968009317,6.22194856584,442.118462754,47.7669957915,20.3728235586,523.325050265,63.1975,128.499343563,20.3731,20.3731,5.12815564954,715,0.489222007432,0.19076683562,20.3728235586,44.7848,441.867168932,401.753569533,-20.4681
0.927946,0.115649,6.91280577175,624.179576467,553.174512333,40.1166977784,6.20412292885,472.216702028,36.9710351375,20.4087440051,554.815151782,63.2631,135.155555922,20.4085,20.4085,5.41044830696,716,0.39764532678,0.191306599798,20.4087440051,44.7953,513.284211091,455.625456402,-20.5022
0.925775,0.118518,7.49026662871,682.524044619,566.156439726,59.9724903325,6.34294534724,433.03914926,26.1243571189,20.4440308406,477.142246613,63.2751,139.536948841,20.4439,20.4439,5.02080827643,717,0.593165633375,0.194081997658,20.4440308406,44.8138,444.073204442,408.295730699,-20.538
0.922216,0.114783,7.40957625689,673.225316681,594.697704849,40.5073818214,6.61735673693,505.410310218,71.4838403265,20.4420015095,552.155610131,63.343,144.999091983,20.4422,20.4422,5.72406568972,718,0.402671692871,0.190466148908,20.4420015095,44.8357,468.745931466,355.582285055,-20.5387
0.919913,0.118229,7.04594724939,638.161562327,566.50447231,38.7748218611,6.31807792908,473.112911743,105.60271181,20.4363637948,511.968256863,63.383,137.89115154,20.4362,20.4362,5.31322989161,719,0.39321144621,0.191773409632,20.4363637948,44.8627,416.904599876,238.166400776,-20.5344
0.927826,0.112153,6.96362764884,628.771030715,558.41590825,28.6247538877,6.24046338066,477.405806184,45.1529860779,20.4807328361,544.060920865,63.4696,131.932309934,20.4808,20.4808,5.43701882663,720,0.284330047031,0.188133625463,20.4807328361,44.8819,508.134804021,431.004699476,-20.5731
0.92286,0.114824,7.21743459551,656.832227623,551.235660074,52.5756464091,6.18305714252,449.614085004,63.863961214,20.4860794302,475.157018779,63.5659,131.970652996,20.4862,20.4862,5.16346544903,721,0.524001642742,0.194390704026,20.4860794302,44.9045,397.036480408,302.134184219,-20.5805
0.929128,0.115619,7.55823255652,689.995786736,606.360759389,39.1768797606,6.72113490277,501.434516149,38.887274666,20.4963118865,502.274038733,63.6408,144.952373219,20.4963,20.4963,5.65768412735,722,0.390163272137,0.191645437167,20.4963118865,44.9178,449.64150496,404.338955825,-20.5953
0.929461,0.109429,7.7446125043,707.623863003,576.172918054,52.7632840422,6.43213503684,439.916012516,22.137878881,20.4903945347,443.525285069,63.7254,140.467165676,20.4905,20.4905,5.09835175569,723,0.527499128152,0.191898898339,20.4903945347,44.9167,416.583791623,389.92810597,-20.5875
0.919987,0.114902,7.40608009543,674.975232506,563.457551414,52.140393349,6.29387757754,454.794599524,84.4406758834,20.545512012,594.547982963,63.7887,140.583637234,20.5456,20.5456,5.20568584968,724,0.522807497964,0.191337734476,20.545512012,44.9215,486.465936465,389.594980694,-20.6444
0.930292,0.110869,7.59760215803,693.094237487,571.019714231,63.2035362642,6.39307476278,421.934926369,44.2308033941,20.5336208263,486.323772358,63.8246,138.720157634,20.5337,20.5337,4.89673471761,725,0.632559827013,0.189248014904,20.5336208263,44.9163,419.147229397,369.170825908,-20.6326
0.929476,0.113418,7.5322974208,686.148520354,573.617844485,60.3323437314,6.42192913637,454.87027434,139.976924783,20.5456571841,513.697694372,63.914,141.574106443,20.5457,20.5457,5.22530843718,726,0.601792339796,0.19088565302,20.5456571841,44.9298,398.804976921,160.506986466,-20.6362
0.923611,0.111749,7.97684045504,732.29175945,605.072807408,62.0913406798,6.71886734409,471.800596295,137.378829934,20.5434420842,485.588339005,63.9592,149.670487277,20.5433,20.5433,5.38023579907,727,0.617682327907,0.191347580564,20.5434420842,44.9484,303.276398309,103.007706817,-20.6316
0.92898,0.107839,7.85970684097,720.766684911,611.879457853,47.5177068626,6.76807927445,510.735498098,52.3077813635,20.5459135978,454.329196953,64.0157,150.47335512,20.5457,20.5457,5.73270314989,728,0.478549864371,0.188078075883,20.5459135978,44.9695,385.070131949,309.268836981,-20.6373
0.928204,0.102283,7.94101734152,726.950710179,638.773698049,42.4425550615,7.04504325862,562.828871042,38.0677994204,20.5690581536,526.620064974,64.0469,156.919766495,20.5692,20.5692,6.28937520106,729,0.425037371886,0.186757579886,20.5690581536,44.9807,462.638694697,426.585758359,-20.66
0.935728,0.110141,7.78836490317,713.896572017,621.904513522,49.9866721319,6.8816015433,492.645058961,10.2882104113,20.5690025879,469.289618224,64.0702,153.767735033,20.5689,20.5689,5.57666884611,730,0.503863068278,0.189588734872,20.5690025879,44.9914,457.189511893,443.226525513,-20.6589
0.932609,0.114495,7.9150788641,726.52429745,643.454016118,47.9194892652,7.07749332865,525.161477363,87.8616413526,20.5825722502,553.937217557,64.1466,157.078974024,20.5824,20.5824,5.88223206681,731,0.48294159808,0.192297685702,20.5825722502,45.0123,450.580273869,335.433934888,-20.6762
0.932739,0.122018,7.18183589117,652.550379554,582.388552363,39.8164585614,6.49629822802,517.044543317,26.1548050043,20.5772618654,519.13515918,64.193,145.179297272,20.5769,20.5769,5.83826564112,732,0.399756947476,0.193347647095,20.5772618654,45.0189,475.096085496,453.292824123,-20.6675
0.937435,0.120106,7.91099893868,726.01355721,634.942418424,58.2836482756,7.02206683773,418.948771929,47.0080416312,20.6330520774,510.247957531,64.2579,157.509007001,20.6332,20.6332,4.87713565003,733,0.580484839679,0.194212592385,20.6330520774,45.0058,452.238574601,401.735826045,-20.7207
0.924167,0.110371,7.97677144785,735.503347727,649.438139737,45.9166067533,7.13766534123,544.460510463,55.8805050632,20.6228723555,535.345460009,64.3251,162.122634481,20.6227,20.6227,6.09164410823,734,0.460381814613,0.189508042015,20.6228723555,44.9872,438.896415397,402.162672515,-20.708
0.930498,0.115643,7.17183285776,651.616156805,560.942538252,43.5195365041,6.28645905751,451.969901688,47.8527980488,20.6131572426,541.424944586,64.3749,136.386651114,20.6134,20.6134,5.20809397106,735,0.431695904301,0.190819777081,20.6131572426,44.9897,485.973815605,409.418714871,-20.7033
0.925155,0.11431,7.26241803624,662.037226193,595.549341966,43.7524264046,6.61621819566,489.852144947,55.7863209813,20.5924355426,504.932529093,64.4264,145.800395236,20.592,20.592,5.5657030902,736,0.432848805704,0.191438107114,20.5924355426,44.9919,454.45638433,362.884918685,-20.6803
0.921871,0.104312,7.4951180861,681.455745595,588.6816645,52.5849289996,6.55725985999,433.858442188,145.174719613,20.6165001515,501.262129273,64.5114,141.669731855,20.6165,20.6165,5.02115170281,737,0.525982486839,0.186408056085,20.6165001515,44.9857,376.507413251,138.46628484,-20.7042
0.912666,0.111007,7.40502995612,676.577613169,605.269521214,35.0239239693,6.69859754586,531.987604342,53.6752549871,20.6093166915,569.354115033,64.5755,150.24983579,20.6092,20.6092,5.95406354916,738,0.354552798516,0.189360087194,20.6093166915,45.0011,495.756393719,436.007564847,-20.6996
0.911274,0.110765,7.44077242833,682.986003238,624.887525989,31.6756919074,6.88614566368,540.98105048,63.1334189329,20.6407856203,546.66168718,64.6138,157.323794694,20.641,20.641,6.0596775783,739,0.311794849576,0.189044614452,20.6407856203,45.0074,450.119239901,380.662962608,-20.7277
0.923173,0.116117,7.27411331121,659.817226117,605.783207599,28.6499772263,6.72876822708,553.40927851,39.2103915468,20.6532120283,536.717474212,64.6968,150.811680608,20.6531,20.6531,6.20436430114,740,0.287376105506,0.19257316458,20.6532120283,45.0183,483.00954525,444.638535226,-20.7442
0.922502,0.111142,8.02767563016,737.376505094,639.796382819,48.6237492696,7.04151549803,529.333631954,81.9481545741,20.6614835424,566.031444752,64.7554,160.70270611,20.6617,20.6617,5.94150804852,741,0.490761011028,0.189690277845,20.6614835424,45.035,427.751476577,362.621806907,-20.7491
0.921207,0.111432,8.11907157771,748.11638421,632.473815983,44.0319206021,6.96423085068,497.624443135,39.8352550641,20.6526872293,530.573596245,64.8255,156.344805285,20.6527,20.6527,5.60277983591,742,0.441962898888,0.189047609599,20.6526872293,45.0495,464.146062979,429.751890265,-20.7412
0.907587,0.121742,7.27190938365,661.718672567,598.223541162,36.845805245,6.62759638246,502.560070302,35.0518215874,20.6721150588,480.069670011,64.8793,147.895508499,20.6717,20.6717,5.68782689198,743,0.362577660704,0.192028065366,20.6721150588,45.0592,432.252822194,394.018198096,-20.7572
0.916824,0.116099,7.67603422882,700.862783402,602.020877783,43.644060078,6.67648295943,502.698586604,103.872345838,20.6567361837,540.241949167,64.9529,149.084662848,20.6564,20.6564,5.72510820192,744,0.435254310414,0.191021120684,20.6567361837,45.0735,431.036080664,320.710121326,-20.7453
0.918505,0.11271,7.91316879768,725.349236501,631.054220476,59.5588854371,6.95705663325,424.65053526,29.2542863102,20.6708744534,408.548951505,65.0084,157.704220465,20.6708,20.6708,4.89564849622,745,0.59505007617,0.191991886382,20.6708744534,45.086,379.113616717,334.116555823,-20.7593
0.916009,0.109355,7.17822986469,650.359517303,555.219984758,48.1604146575,6.20254872047,452.98281527,42.6125382586,20.6759396905,526.186609287,65.0378,139.528234072,20.6756,20.6756,5.18361278243,746,0.484720814452,0.187886739525,20.6759396905,45.084,478.216215435,409.348703945,-20.7652
0.910772,0.117909,7.60919771351,695.468975524,597.326288997,43.4594079357,6.62798104068,511.187981327,73.0155468221,20.6846697215,502.332074778,65.0776,151.011098928,20.685,20.685,5.77297185581,747,0.433465673255,0.190298491768,20.6846697215,45.0907,410.190825574,298.473704881,-20.7741
0.917857,0.115231,7.69596843574,705.799441033,612.65522054,44.761548862,6.77268757744,502.792945513,62.8928638875,20.6723019914,575.688024391,65.1656,152.061821838,20.6722,20.6722,5.66009423095,748,0.448128819414,0.190249241228,20.6723019914,45.1099,512.13695106,417.177543571,-20.7598
0.90252,0.113045,7.56696743642,690.700409662,614.456306835,44.9063666476,6.79230825663,508.780577088,46.9667089191,20.6955357201,518.181319563,65.2244,152.571967103,20.6957,20.6957,5.72918234783,749,0.449781919026,0.189856765751,20.6955357201,45.12,481.944128212,401.219023982,-20.7831
0.916295,0.11368,7.57613709934,690.339356259,589.717200924,46.1419366446,6.5672396809,479.161887384,37.8472887777,20.6588122134,566.361974206,65.2183,144.062820392,20.6587,20.6587,5.45965290253,750,0.461857339871,0.189526674212,20.6588122134,45.1428,516.284741424,470.47758549,-20.7434
0.92226,0.111721,7.57709549153,691.395546339,616.924794734,39.4308031375,6.81007516769,495.376549268,62.7718287194,20.7144021038,526.909545143,65.2684,154.412628733,20.7141,20.7141,5.56360298071,751,0.396041261818,0.192498599608,20.7144021038,45.1573,439.111467592,349.469580499,-20.8016
0.91677,0.11065,7.43214664411,677.430024836,606.261246075,39.3517852157,6.71539991444,515.572652866,157.740786128,20.7157265397,528.385123605,65.2409,151.850302125,20.7158,20.7158,5.81129711192,752,0.392622589993,0.190765466712,20.7157265397,45.1615,345.193917167,93.0421865453,-20.8051
0.921762,0.110438,7.36641238226,671.186461042,595.601640551,40.9723520278,6.59965610266,488.735951483,101.532322469,20.7071480103,553.412889502,65.243,149.173771325,20.7069,20.7069,5.53799037733,753,0.404344904659,0.188618644184,20.7071480103,45.181,436.930418592,283.641894738,-20.7973
0.920367,0.121493,7.79461089598,713.768119552,616.727531231,43.846231165,6.8219507019,500.894072297,58.7859143489,20.7246295743,514.300869679,65.31,156.501901665,20.7246,20.7246,5.67223822682,754,0.438918913141,0.193695457201,20.7246295743,45.1895,432.588877815,360.604994518,-20.8146
0.926146,0.119384,7.70071611954,704.945343132,603.205648423,54.0129580741,6.68943693456,433.188508057,57.1320613006,20.705968417,558.547311128,65.3791,151.74878883,20.7058,20.7058,4.98106295281,755,0.542518183254,0.192981158506,20.705968417,45.2047,474.155082263,404.087252474,-20.798
0.92925,0.105089,7.35389685314,668.549021146,592.358017038,37.1571836354,6.59876716818,494.875254298,36.1857444336,20.7371687314,439.202687354,65.3952,148.492125186,20.7372,20.7372,5.63581004901,756,0.369434263669,0.187438836232,20.7371687314,45.2154,391.135105651,351.262186001,-20.8281
0.919443,0.123132,7.37019897174,669.838736256,595.085997623,44.033735463,6.62068736287,449.82337447,41.153790057,20.7574316284,453.900950005,65.3769,149.472257164,20.7573,20.7573,5.15441946215,757,0.44137518612,0.194857162262,20.7574316284,45.2457,410.45806315,364.64262546,-20.8453
0.914798,0.112358,7.37506774803,670.059161983,582.500398361,43.9330886482,6.4965658328,487.875057514,62.6450412727,20.7174465383,456.613217431,65.3895,147.935028648,20.7175,20.7175,5.54934034221,758,0.439444366085,0.18856199941,20.7174465383,45.2678,404.124351674,297.263025373,-20.801
0.922362,0.114916,7.70341566696,703.937882431,600.476911551,36.6493413859,6.66304076663,515.466096577,80.1136478713,20.7348936876,489.923020164,65.4354,144.19218028,20.7348,20.7348,5.82123609647,759,0.366111447034,0.191134790511,20.7348936876,45.3021,409.937783167,290.393597391,-20.8208
0.919967,0.123146,7.32687806358,664.625735564,556.971966316,34.6891376742,6.23668817762,481.029961125,60.1141140452,20.7464862625,501.743884313,65.4167,131.309697194,20.7463,20.7463,5.48933078893,760,0.345904166975,0.193079885949,20.7464862625,45.3387,404.009364527,348.840032889,-20.8295
0.920715,0.12128,7.62187287044,698.597575749,604.149632859,43.0744973485,6.7027314846,533.546014456,67.7805818795,20.7116658752,449.183906966,65.4738,143.905168266,20.7115,20.7115,6.00137633906,761,0.427972136523,0.193732544936,20.7116658752,45.3625,373.057560027,275.724435263,-20.7948
0.925644,0.118901,7.34344269121,667.282091006,580.052745533,37.6956618747,6.47548981478,502.895108129,48.8454840213,20.6984790846,492.23821759,65.5173,146.327149245,20.6983,20.6983,5.70462309327,762,0.374704630401,0.190455645936,20.6984790846,45.3857,409.718915607,364.801812396,-20.7906
0.920837,0.111653,7.50186423911,683.953299087,598.653147761,40.0978631975,6.65915847697,502.822963516,34.0137373995,20.7507566201,482.027455164,65.5887,147.419333864,20.7506,20.7506,5.67704711766,763,0.401783577362,0.189763599117,20.7507566201,45.414,427.044842337,398.437026574,-20.8354
0.924541,0.117582,7.70933767841,704.021539681,638.252360121,36.8428026047,7.04769461865,560.594081398,76.8531435102,20.7581883015,463.009728398,65.6387,155.793597589,20.7582,20.7582,6.26199382305,764,0.369684812813,0.193535505734,20.7581883015,45.4459,397.659150058,269.017736949,-20.8459
0.919301,0.115543,7.31725576387,665.299352195,587.726608621,35.0492305599,6.54561578241,521.324439692,30.3416533646,20.7240726226,445.111277452,65.6916,144.18939217,20.7238,20.7238,5.86941933473,765,0.352002196106,0.192654475741,20.7240726226,45.4704,421.19433294,369.159533964,-20.8136
0.921366,0.121939,7.42903393321,675.584126489,572.145485491,51.7218849234,6.39319647774,434.538822609,46.0764586804,20.7496853068,507.256783767,65.7207,135.480099876,20.7495,20.7495,5.00397841719,766,0.518416354519,0.193930705356,20.7496853068,45.5039,436.463492817,378.132335003,-20.8371
0.926816,0.115532,7.37107515452,671.635447426,577.864673345,40.1919365344,6.43953479078,499.194851396,67.0985558405,20.7629111555,497.001843664,65.7543,141.39291554,20.7631,20.7631,5.65447873201,767,0.402164225127,0.190866110176,20.7629111555,45.5219,415.314940659,321.819876015,-20.8526
0.931166,0.112847,7.24146399437,656.582885753,587.991454488,52.9186006541,6.55529998291,391.318964647,94.6911917362,20.7759158149,543.526354164,65.8199,145.236342474,20.7758,20.7758,4.50664496673,768,0.535559430965,0.190930921281,20.7759158149,45.5405,388.11524603,295.913735505,-20.8635
0.93389,0.123908,7.53693558446,684.499344764,625.827231683,34.9405639143,6.94745156416,495.292123739,92.3697698923,20.7919891418,539.720594952,65.9261,155.673708008,20.792,20.792,5.64466220869,769,0.350266945522,0.196781647413,20.7919891418,45.5801,397.687599557,306.933165454,-20.883
0.93112,0.124214,7.56342567863,687.746525161,624.123484305,42.5111373429,6.91817086208,495.21963681,101.605120669,20.7893968832,409.802248866,66.0023,152.37427948,20.7892,20.7892,5.64190063839,770,0.425925746086,0.193249817929,20.7893968832,45.619,295.260224325,169.216583583,-20.8768
0.92553,0.10896,7.51679227916,682.8370963,585.345989102,38.6011180785,6.52980175241,503.78897116,25.3559766421,20.7743907854,445.632853652,66.0386,144.948328991,20.7742,20.7742,5.70853361923,771,0.387379554454,0.188063761571,20.7743907854,45.6365,413.21137311,374.594801312,-20.8657
0.925153,0.129598,7.09055505541,640.578726519,584.619560028,31.6274208251,6.52307375175,486.332951058,91.5434744395,20.8046651649,506.708524924,66.0662,147.539093007,20.8044,20.8044,5.54211558371,772,0.318033387992,0.195661172696,20.8046651649,45.6617,357.674047246,271.560874233,-20.8975
0.929507,0.112136,7.33252667798,666.832370764,589.842527295,46.28586952,6.57501146855,482.043428404,16.1948016992,20.7678875951,429.506818277,66.1467,144.069619843,20.768,20.768,5.50858307105,773,0.457455962295,0.189406195935,20.7678875951,45.6793,403.435420411,385.035836272,-20.8615
0.932709,0.118751,7.37164643904,668.50941417,572.865192037,44.0814589082,6.4073382498,484.525002294,24.483911688,20.8037790977,417.863475783,66.1797,143.116509822,20.8035,20.8035,5.51080611782,774,0.441432037203,0.190639076154,20.8037790977,45.7013,380.608326461,355.649500959,-20.8915
0.933136,0.118595,7.92743102371,725.461943549,643.127573539,42.3207765108,7.09863971355,555.101295862,47.9114062636,20.8273578159,383.849101079,66.2089,159.166208802,20.8271,20.8271,6.22021392718,775,0.421849350856,0.191227512368,20.8273578159,45.7263,318.101905031,251.70921354,-20.9158
0.934175,0.110918,7.73072664135,707.23360532,617.555165379,46.2680652874,6.84021801333,497.986725071,101.218344098,20.8327171383,566.718704523,66.2261,154.201475684,20.8328,20.8328,5.66840525987,776,0.457465308904,0.187911471602,20.8327171383,45.7552,434.378687103,286.19525038,-20.9203
0.929533,0.114058,7.97219025118,729.328360091,587.201886087,63.523842022,6.55038205361,475.297538394,58.959703966,20.8345559346,516.237602997,66.3008,145.75228146,20.8344,20.8344,5.42188739953,777,0.637400243039,0.189505340533,20.8345559346,45.7886,432.930646706,362.868766924,-20.918
0.923049,0.11537,7.80103100166,713.886058673,630.388548174,49.6844893865,6.95624926001,513.534937979,51.1325050054,20.8436039059,529.497548322,66.3874,159.064813213,20.8435,20.8435,5.77546292231,778,0.500807795345,0.190250160453,20.8436039059,45.8073,461.816991863,392.611096029,-20.9275
0.935446,0.122292,7.52667540559,682.909293823,586.247363761,44.8921559602,6.54844891086,507.811015132,37.5483282531,20.8420210729,433.817390388,66.454,140.463881656,20.8419,20.8419,5.77499960859,779,0.448802195462,0.192381264252,20.8420210729,45.813,397.968026323,335.399375659,-20.9303
0.923763,0.110753,7.8104975032,714.426713266,599.752095838,57.3839830814,6.66579396356,429.176213188,26.7660180293,20.7985912724,494.533011651,66.5336,151.105872327,20.7983,20.7983,4.95437024678,780,0.575216916729,0.189744125659,20.7985912724,45.8427,462.400626212,433.142279217,-20.8803
0.92277,0.116792,6.94806338851,628.829436507,542.229814854,54.0143467269,6.09886718861,392.579572655,54.6821462162,20.8006908086,485.109396685,66.5822,129.99269955,20.8007,20.8007,4.58457432044,781,0.537243127097,0.191741086945,20.8006908086,45.853,428.620943219,340.257049825,-20.8849
0.926893,0.114536,7.65394522672,697.498648125,604.795386542,58.5905007019,6.71576550681,424.011541757,64.3476345756,20.8217728876,498.111433905,66.6529,147.980498059,20.8216,20.8216,4.90344765691,782,0.583333722253,0.187425751515,20.8217728876,45.8777,431.730363456,341.488280544,-20.9006
0.927274,0.108686,7.63246295985,695.341787511,593.025268946,39.5975005054,6.59792304866,499.846576797,36.2303937443,20.811773746,488.472353786,66.7147,146.340780551,20.8121,20.8121,5.67713005003,783,0.3984509287,0.187294365181,20.811773746,45.901,439.776972093,390.61505381,-20.8937
0.931206,0.111842,7.46536204345,679.081559266,600.986828668,36.8050158086,6.68424146523,512.656998387,91.3772646103,20.823500161,522.36801733,66.7532,147.90690856,20.823,20.823,5.79996847435,784,0.368166752124,0.189823626239,20.823500161,45.9142,404.028970786,314.917811738,-20.904
0.933241,0.11595,7.56012399513,687.530980758,609.878182217,47.0632095967,6.77587822031,481.741543887,68.0816504722,20.8355033503,457.874898528,66.8337,147.270770254,20.8353,20.8353,5.4916569655,785,0.476384310006,0.188323311658,20.8355033503,45.9327,389.808920988,286.999341605,-20.9212
0.918678,0.113413,7.23463153116,658.4154059,574.069553305,38.1297396955,6.39554822974,506.559013023,63.954893356,20.8411018599,480.094970822,66.8904,135.653915496,20.841,20.841,5.7229072649,786,0.387672775592,0.190163421753,20.8411018599,45.952,412.461773863,315.721444049,-20.9263
0.924727,0.119639,7.47950077382,679.189149116,618.234793728,26.5987169605,6.85435267922,549.297986266,23.3586502187,20.8568074745,438.620425318,66.9375,151.757627197,20.8567,20.8567,6.14799258751,787,0.269627041867,0.190015009599,20.8568074745,45.9566,402.321596699,377.872998603,-20.9368
0.931191,0.114742,6.93769057214,625.706584886,554.120995501,31.3391145372,6.22961855429,479.232829698,45.5816719152,20.8486646188,468.146914904,67.0172,129.577648746,20.8487,20.8487,5.45223376693,788,0.315260535749,0.189488570001,20.8486646188,45.9834,417.136887711,343.520759998,-20.9307
0.938264,0.116676,7.49661305332,681.384191776,600.265401301,55.0407353379,6.67791712757,418.222734806,82.8508068356,20.8637267856,532.677164703,67.0803,142.298085027,20.8634,20.8634,4.85857631344,789,0.548919808674,0.191212153264,20.8637267856,46.0048,406.296728674,300.087090076,-20.9486
0.930852,0.114305,7.55083184244,687.49665857,605.515636951,52.7869188292,6.72858242782,411.072283598,48.9072644056,20.8177620895,478.467161111,67.1632,144.937758438,20.8176,20.8176,4.78548292735,790,0.525611389869,0.187007348819,20.8177620895,46.0278,410.356411587,349.394630308,-20.8975
0.944597,0.109279,7.92894393506,724.106845339,602.523525923,45.5509858781,6.71439205988,486.180566247,31.5989155463,20.8096285407,509.259002331,67.246,142.829342553,20.8099,20.8099,5.52139409273,791,0.456973823312,0.185284104512,20.8096285407,46.0378,472.300558188,440.67932636,-20.8857
0.94566,0.106969,7.76820174959,707.142700271,608.266590635,63.0436996651,6.77330886734,350.264121919,59.134269706,20.8059052712,467.873691435,67.272,146.177118426,20.8056,20.8056,4.21376630339,792,0.628245782607,0.18673246006,20.8059052712,46.0569,396.405214744,316.829996512,-20.8832
