AverageAction,PolicyRegParamNorm,Epoch,MinReturn,AveragePolicySurr,AverageEsReturn,StdEsReturn,AverageQ,AverageAbsY,StdReturn,MaxReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageReturn,AverageQLoss,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageY,MaxEsReturn
0.999891,169.939,2669,648.038987377,-19.8269,748.265533973,0.0,19.7204,19.7206323888,747.715892074,2964.44177031,19.7204,200.800972262,2669,2281.12149484,0.37225,0.233442113997,164.808,748.265533973,19.7206039297,748.265533973
0.999949,170.019,2670,535.442206133,-19.8024,1475.60305799,0.0,19.7066,19.7064417746,799.862189705,3044.6064173,19.7066,207.249266492,2670,2316.39890104,0.460026,0.237589097826,164.79,1475.60305799,19.7064115828,1475.60305799
0.999918,170.011,2671,1941.50887232,-19.7332,2061.35823417,0.0,19.643,19.6426721571,323.069985258,3005.38247421,19.643,214.939518111,2671,2639.07532353,0.540357,0.243835561529,164.858,2061.35823417,19.6426570572,2061.35823417
0.999901,170.03,2672,1523.51441329,-19.7132,1693.62453122,0.0,19.6303,19.6293862897,384.851267006,2906.89939482,19.6303,212.902067909,2672,2441.17826089,0.381678,0.229000559158,164.883,1693.62453122,19.6293650257,1693.62453122
0.999953,170.036,2673,972.005978008,-19.6352,459.849256816,0.0,19.5463,19.5465814307,661.707593877,2912.55162987,19.5463,220.97295875,2673,2104.13163672,0.551696,0.244293839931,164.892,459.849256816,19.5465622311,459.849256816
0.999914,170.079,2674,1117.8863356,-19.6891,533.293277126,0.0,19.5949,19.5939310312,653.210789482,3063.60067861,19.5949,238.222284419,2674,2342.56332484,0.496764,0.238664772659,164.926,533.293277126,19.5938892337,533.293277126
0.999921,170.235,2675,1647.59308242,-19.7454,1886.35286967,0.0,19.6454,19.6457778695,501.798797433,3263.08995662,19.6454,228.750530502,2675,2516.60292558,0.511098,0.243339963933,164.955,1886.35286967,19.6457572533,1886.35286967
0.999868,170.241,2676,696.089985519,-19.8157,1674.97478946,0.0,19.7174,19.7164838746,783.573926031,2990.7356008,19.7174,217.429568705,2676,2249.01618142,0.442278,0.235231965232,164.966,1674.97478946,19.7164693678,1674.97478946
0.999907,170.319,2677,1849.78859421,-19.7345,832.300539019,0.0,19.6433,19.6434775251,399.611734232,3234.84977959,19.6433,232.084433406,2677,2734.85850328,0.374961,0.230722222034,165.003,832.300539019,19.6434610042,832.300539019
0.999874,170.291,2678,605.225809479,-19.7899,1386.81868439,0.0,19.6908,19.6912326894,684.433075421,3144.6262932,19.6908,229.336507977,2678,2606.51720431,0.50142,0.238677905694,165.05,1386.81868439,19.6912216876,1386.81868439
0.999858,170.285,2679,2474.4731423,-19.7683,828.595425089,0.0,19.6636,19.6628971333,175.574233812,3066.97494915,19.6636,239.299679348,2679,2774.26648375,0.476191,0.234743436443,165.1,828.595425089,19.6628852658,828.595425089
0.999858,170.306,2680,754.98973257,-19.6895,1297.92892427,0.0,19.5932,19.5927762233,774.792746932,3158.67811785,19.5932,238.39666883,2680,2393.29355735,0.471707,0.24339320004,165.167,1297.92892427,19.5927437872,1297.92892427
0.999927,170.332,2681,439.694366351,-19.8239,1161.96412273,0.0,19.7274,19.7269866823,949.310976789,3190.47526455,19.7274,223.991913241,2681,2271.9473017,0.415163,0.230960854198,165.206,1161.96412273,19.726968041,1161.96412273
0.999849,170.351,2682,1463.44844404,-19.8076,404.933558097,0.0,19.7039,19.7045645085,554.633022318,3251.35327408,19.7039,235.416815037,2682,2543.11447564,0.533723,0.239667047974,165.235,404.933558097,19.7045446151,404.933558097
0.99995,170.386,2683,398.862364989,-19.7143,1991.63141857,0.0,19.6189,19.6183887564,964.699980412,3075.21875655,19.6189,204.390852713,2683,1903.28928922,0.654694,0.258098641689,165.272,1991.63141857,19.6183635478,1991.63141857
0.999897,170.347,2684,562.079941988,-19.8802,1646.88836573,0.0,19.7822,19.7819397476,777.398752966,3277.25809493,19.7822,233.334062662,2684,2582.60510575,0.485232,0.240040885608,165.313,1646.88836573,19.7819306325,1646.88836573
0.999929,170.36,2685,1124.73487592,-19.7885,2187.99026401,0.0,19.6854,19.6848299778,613.548923152,2937.90913152,19.6854,205.29480794,2685,2400.76516568,0.412194,0.244717392873,165.345,2187.99026401,19.6848022043,2187.99026401
0.999884,170.389,2686,1654.82056934,-19.9262,1881.57523561,0.0,19.8288,19.82886134,365.52459445,2936.66434264,19.8288,203.442645065,2686,2586.14624752,0.48592,0.241513309447,165.337,1881.57523561,19.8288290345,1881.57523561
0.999882,170.404,2687,975.465365085,-19.8787,615.574942578,0.0,19.7817,19.7814261359,577.480467327,3144.93039451,19.7817,209.252060739,2687,2643.641736,0.443317,0.238778451085,165.402,615.574942578,19.7813963446,615.574942578
0.999945,170.409,2688,2087.90017966,-19.7207,513.516433607,0.0,19.6227,19.6222976669,295.492147288,3268.64623426,19.6227,256.469303064,2688,2851.79543531,0.482082,0.241181777571,165.446,513.516433607,19.6222490898,513.516433607
0.99996,170.431,2689,2591.88714801,-19.8269,1367.54770556,0.0,19.7266,19.7260985039,210.339853698,3371.69193881,19.7266,242.059045612,2689,2990.71725044,0.349092,0.230993429004,165.475,1367.54770556,19.7260569715,1367.54770556
0.999937,170.429,2690,1091.3037027,-19.8745,1056.86605934,0.0,19.7705,19.7697222644,828.549809063,3389.73325977,19.7705,243.440334082,2690,2692.01617858,0.357992,0.230653841825,165.481,1056.86605934,19.7696998197,1056.86605934
0.999909,170.381,2691,2731.00727589,-19.8408,1788.53418632,0.0,19.74,19.7408375061,159.43044102,3307.18815775,19.74,255.247543734,2691,2920.42949857,0.450199,0.238915752696,165.504,1788.53418632,19.7408249442,1788.53418632
0.999933,170.477,2692,374.069653817,-19.958,1972.75469626,0.0,19.8577,19.8569793861,818.324055919,2924.60334019,19.8577,203.698418983,2692,2190.24764276,0.341885,0.230186355516,165.547,1972.75469626,19.8569710328,1972.75469626
0.999938,170.533,2693,1220.3383701,-19.8458,1684.69817578,0.0,19.7539,19.753955637,505.654508909,3091.66563766,19.7539,213.260507114,2693,2631.34830985,0.338505,0.23316438775,165.58,1684.69817578,19.7539313693,1684.69817578
0.999921,170.616,2694,2672.13383874,-19.8922,767.635621905,0.0,19.7912,19.7906070623,107.736016067,3068.0255311,19.7912,222.713884518,2694,2911.3271984,0.506616,0.249327581675,165.647,767.635621905,19.7905828576,767.635621905
0.999945,170.597,2695,2397.29012393,-19.9257,1796.19881952,0.0,19.8245,19.8239778165,154.719327698,2914.09981657,19.8245,219.958376762,2695,2702.81477399,0.53822,0.249971838535,165.726,1796.19881952,19.8239551171,1796.19881952
0.999947,170.597,2696,1749.45769576,-19.8876,1588.78534727,0.0,19.7923,19.7925941898,288.995900975,2835.64653943,19.7923,198.467708968,2696,2479.51272469,0.350101,0.235866403166,165.705,1588.78534727,19.7925523716,1588.78534727
0.999936,170.559,2697,481.31840491,-19.782,591.536069528,0.0,19.6794,19.6789087707,667.696843557,2875.33917276,19.6794,207.775547242,2697,2428.14574197,0.533609,0.247434854958,165.708,591.536069528,19.6788916438,591.536069528
0.999934,170.588,2698,2409.98143315,-19.8498,529.672727769,0.0,19.7532,19.7533003394,141.877717729,2829.08624331,19.7532,206.720971162,2698,2663.50839615,0.415196,0.23918009483,165.744,529.672727769,19.753282854,529.672727769
0.999946,170.584,2699,2339.27982741,-19.8778,1616.81956808,0.0,19.7791,19.7791190073,201.884004382,2995.82868601,19.7791,205.058856078,2699,2677.10661614,0.475739,0.241954939019,165.819,1616.81956808,19.7790952626,1616.81956808
0.999934,170.608,2700,513.749102022,-19.8748,1332.29101641,0.0,19.7688,19.7679146864,717.682624337,2754.87531788,19.7688,197.233040121,2700,2242.08322909,0.513418,0.249329444912,165.858,1332.29101641,19.7678861679,1332.29101641
0.999892,170.592,2701,454.264093978,-19.9798,1586.87428797,0.0,19.8831,19.8830155581,826.877391227,3025.7053682,19.8831,219.945985306,2701,2279.27367114,0.499941,0.247894056571,165.855,1586.87428797,19.8829979901,1586.87428797
0.999889,170.612,2702,526.192768303,-20.0822,1770.21527013,0.0,19.9848,19.9844259577,727.302013339,2951.45003798,19.9848,193.997917297,2702,2246.14012747,0.381937,0.238374111851,165.892,1770.21527013,19.9843981153,1770.21527013
0.999872,170.682,2703,1433.3400706,-20.0858,1905.96233908,0.0,19.9894,19.9883905115,512.128407383,3136.69604485,19.9894,229.709747855,2703,2485.05131615,0.505282,0.256114745591,165.917,1905.96233908,19.9883639378,1905.96233908
0.999913,170.726,2704,1515.51532539,-20.0391,1958.37549504,0.0,19.9345,19.9348753193,360.600716344,2899.30590648,19.9345,209.636369574,2704,2513.10494347,0.527845,0.254808685899,165.939,1958.37549504,19.9348308753,1958.37549504
0.999942,170.797,2705,1009.33542519,-19.9359,700.229514388,0.0,19.8337,19.8332250281,644.140533654,3031.97098394,19.8337,237.215553949,2705,2554.50856194,0.439977,0.244975406388,165.963,700.229514388,19.8331904067,700.229514388
0.999915,170.835,2706,1755.06777955,-20.0816,2088.49727344,0.0,19.9936,19.993261261,323.755913212,2944.93354499,19.9936,197.601370348,2706,2655.93709528,0.417652,0.245906153582,165.989,2088.49727344,19.9932440022,2088.49727344
0.999966,170.898,2707,823.67112552,-20.0375,1825.74510119,0.0,19.95,19.9500018155,688.327124817,3125.94916307,19.95,216.377558508,2707,2578.34699623,0.381966,0.249179784793,165.976,1825.74510119,19.9499939134,1825.74510119
0.999881,170.963,2708,970.734442963,-20.1493,1658.45838887,0.0,20.0532,20.0527172639,620.283965708,3191.44138333,20.0532,217.126342929,2708,2495.24182248,0.430528,0.256271302075,165.995,1658.45838887,20.052685837,1658.45838887
0.99997,170.973,2709,386.086096085,-20.069,1870.10852328,0.0,19.9675,19.967802612,768.72989281,3164.10564977,19.9675,220.730467319,2709,2658.93511667,0.437696,0.250647088316,166.026,1870.10852328,19.9677772448,1870.10852328
0.999901,170.957,2710,906.091236831,-20.2216,2127.32613339,0.0,20.1097,20.1093243389,676.932252113,2990.27573696,20.1097,227.903475985,2710,2350.39291042,0.522841,0.260621550625,166.067,2127.32613339,20.1092987023,2127.32613339
0.999878,171.083,2711,520.451796351,-20.2048,1964.29103591,0.0,20.083,20.0826919361,1042.54755092,3129.90094052,20.083,214.405550909,2711,2221.33583188,0.675683,0.265038885843,166.127,1964.29103591,20.0826667213,1964.29103591
0.999924,171.044,2712,596.415386817,-20.166,1481.48845262,0.0,20.0531,20.0535746332,894.183549793,3369.80225041,20.0531,248.318682799,2712,2577.02655781,0.571057,0.257055486685,166.168,1481.48845262,20.0535437574,1481.48845262
0.99994,171.014,2713,721.194887449,-20.2083,1628.04464025,0.0,20.0984,20.0983148506,844.251709851,3075.88221477,20.0984,200.476714146,2713,2257.71249033,0.401556,0.240409686877,166.196,1628.04464025,20.0982997335,1628.04464025
0.999888,171.039,2714,566.84905477,-20.2006,1941.40176867,0.0,20.0993,20.0986342996,805.016579854,3107.89027272,20.0993,217.420316329,2714,2215.74025827,0.648795,0.263355453207,166.205,1941.40176867,20.0986023077,1941.40176867
0.999917,171.073,2715,2156.97484758,-20.1764,1609.59578979,0.0,20.0772,20.0776773981,210.384051078,2857.37679326,20.0772,215.405713202,2715,2624.20482133,0.459083,0.247248925729,166.231,1609.59578979,20.0776562863,1609.59578979
0.999848,171.086,2716,1178.18500502,-20.2617,1882.62204004,0.0,20.1603,20.1600116659,483.060047983,2719.75632381,20.1603,217.197777579,2716,2389.16493407,0.389504,0.241362912425,166.216,1882.62204004,20.1599979317,1882.62204004
0.999866,171.205,2717,544.272275667,-20.2363,1973.32446836,0.0,20.1456,20.1458711361,802.068395003,2610.09100246,20.1456,188.841912188,2717,1828.13593782,0.451834,0.245650185124,166.261,1973.32446836,20.1458379437,1973.32446836
0.999898,171.278,2718,496.658289162,-20.3241,1784.62646068,0.0,20.2284,20.2288024919,690.178803436,2408.72405007,20.2284,183.387236062,2718,1781.34892519,0.486496,0.249441568762,166.318,1784.62646068,20.2287694468,1784.62646068
0.999837,171.261,2719,1068.74130051,-20.3222,1493.91609155,0.0,20.2234,20.2229188421,453.086302011,2642.37883849,20.2235,183.72403917,2719,2157.25139874,0.4857,0.249031745796,166.384,1493.91609155,20.222894226,1493.91609155
0.999909,171.297,2720,845.907036208,-20.2425,1626.37650361,0.0,20.1437,20.1435116117,434.649360587,2471.99939624,20.1437,202.873880569,2720,2121.64539613,0.404753,0.23921382782,166.394,1626.37650361,20.1434865914,1626.37650361
0.999902,171.238,2721,2508.8418804,-20.1811,483.70967362,0.0,20.085,20.0845092222,185.212372254,3117.04324198,20.085,227.484250747,2721,2761.96749321,0.504408,0.251195049612,166.414,483.70967362,20.0844892248,483.70967362
0.999971,171.175,2722,2233.40475802,-20.2681,1200.77903187,0.0,20.1762,20.1765142078,197.328636676,2903.74226562,20.1762,198.01983835,2722,2715.16840437,0.640943,0.261037929466,166.47,1200.77903187,20.1764972908,1200.77903187
0.999893,171.192,2723,2485.76237841,-20.2581,1651.10987201,0.0,20.1591,20.1585419142,152.347841513,2941.1132173,20.1591,218.029437115,2723,2716.00522915,0.395275,0.24295984381,166.539,1651.10987201,20.1585282803,1651.10987201
0.999946,171.223,2724,2223.42165337,-20.3111,674.464990174,0.0,20.2064,20.2067022951,171.451501314,2847.01383226,20.2064,213.012192305,2724,2611.70672751,0.549674,0.262483068358,166.552,674.464990174,20.2066720596,674.464990174
0.999936,171.197,2725,482.402176655,-20.2816,1953.89766351,0.0,20.1773,20.1776119776,774.6665639,2827.04319127,20.1773,193.820074283,2725,1547.44210504,0.534735,0.252613393241,166.577,1953.89766351,20.1776022411,1953.89766351
0.999888,171.312,2726,174.392458987,-20.2683,922.493215307,0.0,20.1595,20.1592460406,875.586371905,2633.10690224,20.1595,151.182286569,2726,1416.82064025,0.429283,0.245054187204,166.644,922.493215307,20.1592317515,922.493215307
0.999877,171.313,2727,366.950003187,-20.3402,1734.85053084,0.0,20.2443,20.2441154548,822.967199583,3005.98983787,20.2443,204.107865339,2727,2366.10350126,0.586126,0.260551160078,166.658,1734.85053084,20.2440843229,1734.85053084
0.99986,171.29,2728,1009.67704426,-20.2138,296.905254135,0.0,20.1203,20.119789665,559.365972499,3000.84594185,20.1203,208.591619795,2728,2292.69426217,0.37723,0.246942175884,166.677,296.905254135,20.1197358442,296.905254135
0.999932,171.373,2729,322.476723186,-20.2321,1548.6032479,0.0,20.1335,20.1332066892,849.974537306,2605.70629552,20.1335,183.815370368,2729,1628.80378831,0.412318,0.246678666348,166.726,1548.6032479,20.1331835385,1548.6032479
0.999865,171.433,2730,326.781605756,-20.2896,1590.60581935,0.0,20.2083,20.2085530015,749.874650136,2896.05274344,20.2083,194.068538077,2730,2094.2921287,0.496965,0.251292838427,166.76,1590.60581935,20.208512383,1590.60581935
0.999841,171.503,2731,353.988309045,-20.3471,925.385063173,0.0,20.2379,20.2378697445,775.806773921,2479.0060542,20.2379,183.12050676,2731,1734.15094241,0.553394,0.259954659265,166.828,925.385063173,20.2378426715,925.385063173
0.999893,171.534,2732,421.539204469,-20.3057,1009.8306192,0.0,20.2097,20.2095741088,694.848080839,2564.5131988,20.2097,188.449315019,2732,1299.50433374,0.433072,0.248771064092,166.835,1009.8306192,20.2095527201,1009.8306192
0.999802,171.632,2733,338.624072034,-20.3518,986.112566643,0.0,20.2533,20.2532837025,432.056236775,1686.18873928,20.2533,167.44529003,2733,961.213893854,0.575084,0.258286644716,166.903,986.112566643,20.2532541927,986.112566643
0.999825,171.759,2734,223.813472901,-20.2416,793.807149275,0.0,20.1425,20.1423377194,543.002214966,1966.92062353,20.1425,141.785876968,2734,798.310190809,0.691215,0.270116779298,166.944,793.807149275,20.1423043775,793.807149275
0.999895,171.786,2735,494.878070741,-20.2622,698.765202694,0.0,20.1728,20.172928464,443.644846314,1875.18657678,20.1728,158.357402984,2735,986.246578589,0.391526,0.246196946685,166.955,698.765202694,20.1729146554,698.765202694
0.999909,171.833,2736,516.796958734,-20.2255,881.228465578,0.0,20.1328,20.1319670126,747.482665662,2778.01644733,20.1328,170.205006517,2736,1480.12714782,0.679255,0.271047677208,166.986,881.228465578,20.1319435637,881.228465578
0.999807,171.956,2737,892.079747269,-20.3565,583.158203433,0.0,20.2493,20.2484168084,689.983775717,2930.07812867,20.2493,210.362679746,2737,2153.37904056,0.612084,0.268797770122,167.035,583.158203433,20.2483848941,583.158203433
0.999911,171.995,2738,434.324845169,-20.279,525.407482548,0.0,20.1762,20.1769334763,665.999637572,2439.92882213,20.1763,185.03229796,2738,1787.94764512,0.352696,0.248097754145,167.063,525.407482548,20.176907118,525.407482548
0.999877,172.009,2739,1196.26857664,-20.2259,1842.07757089,0.0,20.1107,20.110834986,353.518270548,2617.89330485,20.1107,193.119439889,2739,2147.47455733,0.594463,0.266007834147,167.069,1842.07757089,20.110812072,1842.07757089
0.999863,172.064,2740,518.058560196,-20.3052,829.945714002,0.0,20.2027,20.2025529263,626.306286256,2664.9202918,20.2027,207.549089656,2740,2150.16029433,0.665875,0.267784080264,167.102,829.945714002,20.2025142525,829.945714002
0.999881,172.084,2741,2300.55139082,-20.4231,1650.2941844,0.0,20.3209,20.3206964361,118.428843291,2681.31496125,20.3209,213.722628894,2741,2493.61742402,0.467018,0.254519955253,167.114,1650.2941844,20.320662251,1650.2941844
0.999906,172.148,2742,1621.66484291,-20.3429,1843.04370273,0.0,20.2377,20.2379001346,341.441742068,2928.79387258,20.2377,222.157193351,2742,2594.88128233,0.619727,0.257270769179,167.146,1843.04370273,20.2378840834,1843.04370273
0.999862,172.113,2743,2137.61595697,-20.2814,1769.3176454,0.0,20.162,20.162449954,245.982786854,2937.30838295,20.162,203.603908268,2743,2513.97312496,0.471659,0.246133345706,167.166,1769.3176454,20.1624365847,1769.3176454
0.999905,172.104,2744,791.969104818,-20.3442,1695.2428475,0.0,20.2354,20.2351018111,545.872636527,2757.46680569,20.2354,199.748163654,2744,2295.82837049,0.359675,0.238818875863,167.226,1695.2428475,20.2350777395,1695.2428475
0.999856,172.205,2745,2026.18225545,-20.4343,1631.17247826,0.0,20.3292,20.3293653081,160.951225687,2553.41781636,20.3292,200.785137457,2745,2231.49878451,0.544638,0.253178329608,167.275,1631.17247826,20.3293392426,1631.17247826
0.999945,172.238,2746,595.415551465,-20.4333,1758.27510654,0.0,20.331,20.330386374,770.931612569,2549.87122923,20.331,191.183723504,2746,1921.82118397,0.56291,0.251329939669,167.308,1758.27510654,20.3303509774,1758.27510654
0.999926,172.29,2747,1786.25446318,-20.4253,1056.15595281,0.0,20.3316,20.3314421807,185.193152347,2454.6480689,20.3316,188.397467181,2747,2215.12167183,0.542357,0.2472826293,167.329,1056.15595281,20.3314168381,1056.15595281
0.999882,172.35,2748,623.112018065,-20.4177,911.064524071,0.0,20.3185,20.318655835,535.184549863,2675.97959742,20.3185,197.92517335,2748,2165.52722116,0.449382,0.242678905349,167.388,911.064524071,20.3186474564,911.064524071
0.999906,172.383,2749,1335.30432623,-20.3654,983.22566827,0.0,20.2647,20.2657158421,347.330742954,2426.78721493,20.2647,181.840560724,2749,2034.43110347,0.43518,0.241579139114,167.424,983.22566827,20.2657064065,983.22566827
0.999897,172.349,2750,2065.0547161,-20.3645,1390.50870129,0.0,20.2607,20.2598980192,113.523609503,2437.84379379,20.2607,186.461422897,2750,2222.31687064,0.521028,0.245355400045,167.447,1390.50870129,20.2598825825,1390.50870129
0.999931,172.417,2751,2420.97710254,-20.4074,1564.13166673,0.0,20.3106,20.3104473065,90.9230482338,2765.48688821,20.3106,213.684371426,2751,2634.99084142,0.321615,0.229443213057,167.439,1564.13166673,20.310426556,1564.13166673
0.999908,172.367,2752,1357.88071441,-20.457,482.898627046,0.0,20.3575,20.3568503089,361.159268479,2727.81849034,20.3575,207.812020709,2752,2315.25008425,0.536691,0.242478456716,167.459,482.898627046,20.3568140547,482.898627046
0.999941,172.396,2753,2262.05158647,-20.4935,1574.51659238,0.0,20.4023,20.4019613855,123.907420905,2668.29860167,20.4023,200.057618836,2753,2486.91547931,0.564803,0.249710381391,167.474,1574.51659238,20.4019295724,1574.51659238
0.999977,172.399,2754,1135.23334359,-20.4022,1329.49990469,0.0,20.3045,20.3047028706,454.62393403,2821.57225661,20.3045,201.333525547,2754,2350.25978347,0.438605,0.236310188993,167.478,1329.49990469,20.3046648403,1329.49990469
0.99989,172.411,2755,1236.2870645,-20.4577,720.760174793,0.0,20.3582,20.3581387355,421.772834091,2618.64199318,20.3582,193.975336493,2755,2102.5614466,0.496241,0.237758887865,167.517,720.760174793,20.3581186932,720.760174793
0.999923,172.488,2756,1161.11621036,-20.4059,1419.50138913,0.0,20.3042,20.3035874043,429.128779729,2418.87590108,20.3042,190.695144955,2756,2077.47334735,0.365106,0.22468611051,167.522,1419.50138913,20.303576914,1419.50138913
0.999929,172.552,2757,674.635659881,-20.3828,781.588792253,0.0,20.2773,20.2762211446,718.789725729,3006.63019739,20.2773,199.959528986,2757,2262.45229228,0.563644,0.245242613625,167.521,781.588792253,20.276207253,781.588792253
0.9999,172.567,2758,821.768716681,-20.3928,1018.33801432,0.0,20.2833,20.2845167935,590.837275882,2690.12886436,20.2833,200.94086027,2758,2122.56588932,0.410855,0.235590858741,167.532,1018.33801432,20.2844950933,1018.33801432
0.999951,172.562,2759,1953.53673383,-20.4022,703.019017683,0.0,20.3065,20.3061105596,172.212063867,2496.30736794,20.3065,182.658693544,2759,2275.67562531,0.339795,0.229997418913,167.577,703.019017683,20.3060670849,703.019017683
0.999908,172.605,2760,545.974439994,-20.4416,801.573602418,0.0,20.3482,20.3473196851,562.994556538,2478.25353151,20.3482,175.270093987,2760,2061.22139786,0.46497,0.247886829119,167.574,801.573602418,20.3472563695,801.573602418
0.999865,172.582,2761,797.114006441,-20.4522,625.683657309,0.0,20.3599,20.3600638977,716.380413657,2782.15494962,20.3599,189.642770404,2761,1895.2276943,0.304476,0.233692406807,167.613,625.683657309,20.3600565384,625.683657309
0.99988,172.586,2762,767.086125404,-20.5066,1611.63405255,0.0,20.4059,20.4063004963,600.102997882,2866.13516181,20.4059,206.456476459,2762,2416.4503517,0.493753,0.253001420081,167.633,1611.63405255,20.4062829245,1611.63405255
0.999955,172.63,2763,871.745411001,-20.324,1565.66608718,0.0,20.2394,20.2396389477,615.643774006,2925.32298836,20.2394,217.181361951,2763,2369.57685166,0.624507,0.25573724587,167.642,1565.66608718,20.2396202507,1565.66608718
0.999915,172.659,2764,597.311691013,-20.3665,1800.26587938,0.0,20.2872,20.2862668736,627.084236158,2678.67340755,20.2872,191.884752529,2764,2180.44551263,0.487022,0.248371396731,167.65,1800.26587938,20.2862332812,1800.26587938
0.999928,172.75,2765,1396.73911355,-20.4049,1347.64525847,0.0,20.3019,20.3016660979,602.378981489,3143.77311221,20.3019,226.973048284,2765,2473.74298399,0.382971,0.241651807348,167.637,1347.64525847,20.3016393465,1347.64525847
0.99986,172.753,2766,1833.17532947,-20.4197,1704.86912835,0.0,20.3249,20.3252037313,267.047787897,2805.18094382,20.3249,196.46672105,2766,2449.63192756,0.367118,0.236311794065,167.63,1704.86912835,20.3251862949,1704.86912835
0.999811,172.709,2767,956.539263607,-20.4353,1872.95765679,0.0,20.3329,20.3318252851,508.158010208,2851.42357972,20.3329,214.225769339,2767,2406.10293867,0.303108,0.227413916316,167.696,1872.95765679,20.3317992946,1872.95765679
0.999898,172.704,2768,713.397183303,-20.3852,1689.12611319,0.0,20.2962,20.2962997949,652.911958565,2615.97391892,20.2962,194.488140788,2768,2051.77199494,0.5626,0.249860475646,167.757,1689.12611319,20.2962815816,1689.12611319
0.999923,172.753,2769,728.876313466,-20.4503,1836.01795583,0.0,20.3687,20.3682101351,830.944493109,3240.47929908,20.3687,223.686207651,2769,1994.90123357,0.473917,0.246450500589,167.737,1836.01795583,20.3681986953,1836.01795583
0.999908,172.783,2770,579.990968385,-20.3328,564.97544372,0.0,20.2423,20.2423577888,587.549299792,2648.42975328,20.2423,203.952330022,2770,2324.11967439,0.406473,0.236390824633,167.743,564.97544372,20.2423531402,564.97544372
0.999953,172.835,2771,642.233016647,-20.268,512.620364758,0.0,20.1752,20.1753071221,1001.22326436,3265.82883635,20.1752,234.195184693,2771,1864.8145183,0.652983,0.258213492284,167.776,512.620364758,20.1752641417,512.620364758
0.999938,172.943,2772,632.833016138,-20.3026,454.730099793,0.0,20.1943,20.1950991156,776.246191454,2735.77539667,20.1943,192.165962787,2772,2080.27507466,0.452642,0.242974426026,167.796,454.730099793,20.19508814,454.730099793
0.999927,172.959,2773,600.489544999,-20.2992,1123.12305673,0.0,20.1982,20.1977217485,491.851578173,2332.8083612,20.1982,179.725988428,2773,1850.81481181,0.652916,0.262453926813,167.833,1123.12305673,20.1976855793,1123.12305673
0.999942,172.956,2774,1183.96352439,-20.4621,1661.20569402,0.0,20.359,20.3583461867,372.990128085,2578.74600204,20.359,182.366827551,2774,2216.74250407,0.550403,0.251840218513,167.85,1661.20569402,20.3583213018,1661.20569402
0.99989,172.978,2775,450.677918467,-20.3677,1264.61005473,0.0,20.2714,20.2712778901,607.228521363,2593.57724289,20.2714,186.170214516,2775,2117.54589239,0.390274,0.241370628556,167.888,1264.61005473,20.2712385914,1264.61005473
0.999929,172.976,2776,893.957333791,-20.2309,1700.30124493,0.0,20.1496,20.1490532225,602.859837987,2488.83748896,20.1496,171.726301092,2776,1985.86643646,0.51666,0.246251355422,167.925,1700.30124493,20.149022751,1700.30124493
0.999935,172.997,2777,579.865822268,-20.3861,1432.36433588,0.0,20.2976,20.2985546282,786.546451869,2883.09226822,20.2976,190.889836589,2777,1870.54610868,0.544331,0.254029259488,167.91,1432.36433588,20.2985231801,1432.36433588
0.99996,172.942,2778,704.821717587,-20.3071,1160.33884823,0.0,20.2269,20.2258482037,484.057025378,2195.84716611,20.2269,155.183233087,2778,1705.72362655,0.501111,0.248783516011,167.947,1160.33884823,20.2258300064,1160.33884823
0.999911,173.023,2779,534.262990505,-20.3071,1677.73314809,0.0,20.2164,20.2164220937,484.503729213,2057.3058163,20.2164,180.459307647,2779,1303.53469054,0.52291,0.250511359736,167.997,1677.73314809,20.2163914271,1677.73314809
0.999871,173.018,2780,1041.26761101,-20.199,846.552369167,0.0,20.1266,20.1264361869,603.296876284,2693.31187468,20.1266,166.798088623,2780,1929.91133916,0.464223,0.253113330184,167.981,846.552369167,20.1264133492,846.552369167
0.999975,173.104,2781,749.601563094,-20.1886,788.883896031,0.0,20.1067,20.1068039496,868.777354352,2954.96896031,20.1067,184.808660361,2781,1684.59413037,0.490298,0.26039980921,168.015,788.883896031,20.1067655833,788.883896031
0.999887,173.133,2782,673.157968306,-20.2143,925.762457389,0.0,20.1328,20.1323927226,704.870812251,2970.06291945,20.1328,192.228196373,2782,1808.12964373,0.507156,0.260678176919,168.052,925.762457389,20.1323686251,925.762457389
0.999864,173.235,2783,800.373204746,-20.2052,1572.901541,0.0,20.1161,20.115727436,662.139330058,2871.65783009,20.1161,200.814382225,2783,2051.82909698,0.603345,0.266485299242,168.106,1572.901541,20.1157142725,1572.901541
0.999911,173.24,2784,679.184855282,-20.2277,1820.39126301,0.0,20.1352,20.1352512838,686.391789967,2301.85623536,20.1352,149.027793375,2784,1550.66657023,0.552536,0.266620701858,168.122,1820.39126301,20.1352261868,1820.39126301
0.999927,173.25,2785,748.488827011,-20.2149,1299.14340821,0.0,20.1261,20.1245640814,490.423421894,2216.1708997,20.1261,139.301411286,2785,1677.84073915,0.432052,0.254676897277,168.147,1299.14340821,20.1245190081,1299.14340821
0.999918,173.226,2786,1435.39082581,-20.2477,1712.96597483,0.0,20.1516,20.1521861191,257.446777759,2463.58858115,20.1516,184.969478858,2786,2117.31145677,0.421295,0.262428866133,168.175,1712.96597483,20.1521551511,1712.96597483
