AverageEsReturn,AverageAbsQ,StdEsReturn,StdReturn,AverageQLoss,AverageDiscountedReturn,AverageY,QFunRegParamNorm,MinReturn,AverageQ,Epoch,MaxEsReturn,AveragePolicySurr,AverageReturn,AverageAction,PolicyRegParamNorm,AverageAbsY,MinEsReturn,MaxReturn,AverageAbsQYDiff,Iteration
79.1356431881,32.6278,102.872565443,111.671727386,3.4622,180.093018303,32.6065062605,93.7112,359.920298679,32.6058,365,429.698889816,-33.0964,812.502144401,0.722893,69.4305,32.611332727,8.19564963113,884.848829173,0.705725316966,365
77.3829769789,32.6432,121.247534949,361.652568418,3.56325,232.620137896,32.6207939164,93.7749,523.095015304,32.62,366,529.028002591,-33.1441,1073.84616426,0.730661,69.4902,32.627020545,8.35718796108,2100.1950171,0.728541114861,366
158.596292329,32.5563,178.784745972,200.239265628,3.35611,239.947671212,32.5309131123,93.8963,310.428018401,32.5306,367,686.250965381,-33.0494,912.909941386,0.712276,69.5676,32.5360091469,8.32019638265,1395.78112449,0.704425901002,367
181.783497284,32.5958,230.644107678,221.623771672,3.71942,234.716642362,32.5757517983,93.9216,717.873720117,32.5748,368,693.006711196,-33.0878,1051.03864578,0.774786,69.6422,32.5806653841,7.00697659666,1438.83257281,0.735005604992,368
138.000935011,32.4622,163.589741503,249.424185814,3.31515,193.316705763,32.4425813223,94.0399,270.801785916,32.4403,369,448.665195926,-32.9808,576.382364766,0.769259,69.7092,32.4483381542,5.47896727511,1173.44083121,0.706816531661,369
91.9138980144,32.5707,110.016220939,193.063249477,3.57932,177.162444736,32.5473409173,94.1646,319.581611556,32.5469,370,432.886506736,-33.0744,505.375406554,0.715197,69.7971,32.5535839304,9.68562535701,1410.23749232,0.696694325216,370
204.106913307,32.6378,250.367761151,245.519384442,3.27842,232.267446298,32.6173583,94.2561,429.520227765,32.6183,371,808.027822056,-33.1244,846.687918297,0.674,69.8523,32.6229882373,5.07693241004,1276.9826538,0.693530066961,371
195.470698683,32.6658,285.507183591,269.767089282,3.70103,232.663742258,32.6480326852,94.4179,547.777204608,32.6432,372,955.473153917,-33.2052,1177.80066354,0.656957,69.9506,32.6544184847,5.21508953021,1846.62988286,0.738831787873,372
305.33799966,32.4966,291.805362904,640.780165072,3.80398,208.908887026,32.4724445721,94.5072,274.565566891,32.4717,373,840.983432959,-33.0123,1153.70872787,0.680774,70.0755,32.4796748662,17.0393374839,3155.1860571,0.724349449599,373
297.649579942,32.6714,285.354907027,262.242202547,3.25323,228.557246569,32.6474778237,94.5779,812.438488462,32.6468,374,769.959816482,-33.1619,1215.40577587,0.63428,70.1,32.656034108,22.5108193861,1632.88736191,0.690045530017,374
100.863992706,32.5508,153.989302799,142.513477862,2.84344,126.075346269,32.5292367617,94.6872,117.070599436,32.5292,375,555.618740787,-33.0665,243.136356713,0.718019,70.1411,32.538466981,5.13552659532,850.934039273,0.658169123388,375
190.647484111,32.5969,226.431758019,49.9754710299,3.64898,229.07128155,32.5748318286,94.7824,724.5313222,32.5739,376,694.890507893,-33.0735,784.167227405,0.639138,70.2635,32.5821493301,7.30689040907,963.783410825,0.711883854421,376
261.457158628,32.6518,267.593868493,250.832627069,3.045,193.352097246,32.6315148602,94.8955,365.466852243,32.6284,377,768.615262067,-33.108,616.408670286,0.704481,70.296,32.6402867429,10.8435566378,1096.57092473,0.672029929389,377
200.221330493,32.5684,209.508449917,616.437925368,3.43748,229.964156393,32.5472545684,95.0115,718.912220885,32.5454,378,688.06429021,-33.0853,1114.30407844,0.665458,70.3705,32.5581365328,8.23367141332,3112.3203672,0.704288334226,378
136.562789098,32.736,192.759040317,322.049001168,3.41651,244.571764704,32.7166378483,95.111,713.466326568,32.7168,379,737.525828985,-33.2202,1285.16079156,0.713426,70.4986,32.7226044909,5.50159517876,1881.2436854,0.682940541567,379
468.655169005,32.6974,353.537869846,216.485022815,3.37904,231.20046416,32.6839339771,95.1319,297.269662489,32.6821,380,932.131897515,-33.195,937.4756755,0.720087,70.5828,32.6882736262,7.37729812085,1439.26237286,0.67732398845,380
230.748178572,32.6112,241.119376314,400.050250626,3.50633,217.772222699,32.59201926,95.2649,280.120964548,32.592,381,758.528517557,-33.0913,888.73214413,0.771709,70.6492,32.5956140188,7.53756534837,1450.71444651,0.688506413575,381
352.482577266,32.5353,320.234267472,128.56570492,3.45993,231.667282699,32.5188492298,95.4149,922.612514272,32.5164,382,765.281858029,-33.0339,1041.76374012,0.788484,70.7548,32.5229667206,6.51002335178,1461.22431449,0.694419397538,382
282.882896825,32.5821,139.168102574,222.814849368,3.6873,228.822959079,32.5585346229,95.4843,687.034755796,32.5574,383,539.694955135,-33.0632,1060.52238033,0.722302,70.7988,32.5661628511,10.4943184706,1561.74592873,0.709399892939,383
168.18478316,32.647,218.562931369,86.7985982668,3.28631,106.689609815,32.6305144991,95.6452,135.153822215,32.6293,384,808.617266178,-33.1227,177.496012381,0.764762,70.8515,32.6341099382,5.34846364638,765.624994189,0.677787895705,384
131.618585269,32.5665,153.812816323,43.6959196495,3.63376,143.588197217,32.5446291143,95.7763,238.747995499,32.5454,385,450.406498593,-33.0641,274.792923902,0.777064,70.9209,32.5501927905,3.3960283809,639.096129091,0.692813664479,385
180.362462283,32.4895,270.516850628,145.448984908,3.02353,145.096691776,32.4696846076,95.8926,185.413553619,32.4676,386,866.343145295,-32.9936,329.936033338,0.746496,70.9316,32.4756795279,7.7964378321,1087.12653913,0.67259667044,386
276.975081374,32.5347,294.22852411,67.7983808459,3.78479,254.519722711,32.5165984744,96.0096,881.290534986,32.5179,387,745.71081685,-33.0337,1044.65693066,0.861729,71.0403,32.523632029,4.43201572192,1149.51774627,0.71370230199,387
204.788369842,32.4914,239.357147095,271.748782178,3.70044,246.064063517,32.4749991581,96.1147,157.472437246,32.4714,388,751.002075514,-33.0218,915.328945966,0.845996,71.0857,32.4811296552,10.1143494706,1397.92595226,0.716853036426,388
576.756542861,32.5324,352.87493028,389.355375531,3.30198,229.488012007,32.5151559298,96.2049,313.675811569,32.5122,389,1129.66040413,-33.0551,988.834597209,0.822319,71.156,32.5201587947,66.508960556,2229.28393617,0.694770837474,389
166.283699424,32.4381,228.796185705,280.195038538,3.58295,229.43786112,32.419450238,96.2835,303.065243748,32.4188,390,604.758601668,-32.9207,871.972754883,0.835324,71.2485,32.4266022302,5.39266542747,1380.42437521,0.702238105385,390
396.439105739,32.6073,325.348223501,411.351109787,3.67724,170.051374366,32.5908313994,96.3593,249.192224019,32.5881,391,964.266095423,-33.1244,559.094681239,0.795326,71.3249,32.5971570828,45.408906727,1495.66887291,0.728727199914,391
335.384292397,32.5888,375.952564294,494.555198248,3.43083,209.977598257,32.5684302413,96.3864,244.078772552,32.5682,392,1049.98539808,-33.1063,1082.14356777,0.79842,71.3946,32.5752135821,8.12395665873,1798.87610301,0.697524498079,392
381.892428829,32.5497,308.297233875,146.243929371,3.07105,234.74906898,32.5287989523,96.529,717.39135985,32.5262,393,815.391477406,-33.0736,893.812564133,0.805902,71.4403,32.5369502022,40.5663588865,1206.74884603,0.685459300538,393
316.607118483,32.4881,237.372457115,360.957955932,3.56483,105.981737276,32.4673486744,96.6504,109.207683002,32.4668,394,641.893620963,-33.0187,280.066016915,0.780605,71.4649,32.4746721597,6.68782191379,1295.7466411,0.707801217201,394
393.298575302,32.4797,337.486826004,170.070086534,3.55312,237.945909989,32.4579543767,96.8074,306.561445018,32.4565,395,800.850356149,-33.0069,799.868667131,0.853641,71.5436,32.4667501606,7.42528195242,1037.68604183,0.718845728833,395
183.28035196,32.6794,125.12615647,209.165176396,3.51906,209.756224977,32.6594509007,96.8902,211.6670354,32.6564,396,459.729396696,-33.1894,870.448579931,0.814528,71.6312,32.6680255742,12.6653662471,1235.40834254,0.69164392175,396
374.834587328,32.6739,344.191238435,176.314187622,3.18083,191.266979542,32.6543645674,96.9643,156.600672531,32.6541,397,932.057232639,-33.141,691.664407958,0.81479,71.6433,32.6594360235,20.0229182242,952.103622833,0.685901700875,397
268.54339662,32.63,198.698550845,267.490090091,3.82456,189.477478349,32.6129611692,97.0448,244.173885963,32.6108,398,700.933643047,-33.1014,658.343446309,0.862112,71.7598,32.6203343117,6.30181053367,1057.3274841,0.714040295767,398
164.88236432,32.6253,163.36746325,250.428809499,3.42068,164.795003417,32.6099033957,97.1481,228.866059756,32.6081,399,472.621293789,-33.1099,543.500251256,0.784211,71.8081,32.6143342082,9.07753217338,1370.68591974,0.694730457214,399
219.836269591,32.6634,246.554612,301.27727929,3.56628,192.035626816,32.6479351693,97.3076,240.932714369,32.6447,400,782.640033189,-33.162,723.586620429,0.837917,71.8806,32.653393245,7.79153942482,1291.4829895,0.708538755452,400
169.672998186,32.6741,176.107020536,147.717400522,3.42031,224.493827015,32.6585271309,97.4723,300.903072752,32.6565,401,591.33660109,-33.196,901.660628281,0.854222,71.9541,32.6640201885,10.7417802916,1199.04268492,0.696069407697,401
132.467903811,32.6868,144.885193924,6.33666282933,3.39427,77.6245998496,32.6681692952,97.5703,98.0161039468,32.6678,402,546.777346024,-33.2001,109.810706967,0.724082,71.9784,32.6761797729,9.60142475401,181.430305702,0.705474577621,402
167.458868949,32.66,165.827481194,194.584017411,3.35235,163.189557125,32.6406062355,97.6551,248.517637266,32.6391,403,570.769100348,-33.1632,374.443213549,0.82006,72.0966,32.6495226835,7.33603142348,970.447315694,0.702496229135,403
209.545151925,32.7781,227.277136989,140.322066073,3.75855,219.907602858,32.7575748277,97.7828,354.715910314,32.759,404,680.756934904,-33.2439,734.123272737,0.861272,72.1831,32.7665251215,10.8012830876,900.048648019,0.707711309593,404
136.765342759,32.6161,159.882110345,588.314793676,3.85163,164.92909747,32.5970085799,97.881,114.543868152,32.5953,405,568.552311918,-33.1184,637.669105653,0.819456,72.241,32.6037548824,12.0004989392,2698.84601329,0.728720207189,405
100.84668051,32.521,94.8348469198,487.146850591,3.53606,171.743883467,32.4988446574,97.9866,325.833833898,32.4991,406,347.246918841,-32.9969,841.013953492,0.825832,72.3715,32.5061999648,12.361462128,2342.59516858,0.705796091223,406
452.218617459,32.6434,329.633349225,270.479194317,3.50956,178.188676281,32.6257506781,98.0929,561.103956451,32.624,407,1059.86901987,-33.1162,944.192305711,0.802742,72.4121,32.633631196,91.1321233716,1569.17478935,0.696180333857,407
249.270293056,32.5928,305.919612883,192.431122685,3.60681,209.626225623,32.5707343699,98.2254,574.171973812,32.5698,408,943.08494771,-33.0803,920.535123934,0.823342,72.4723,32.5804238271,12.2219977447,1408.82811994,0.691263438245,408
295.552958293,32.441,104.922426951,619.6099724,3.75047,156.807966713,32.4179147564,98.2758,253.845007665,32.4163,409,455.48056767,-32.9281,1007.79536776,0.817526,72.5622,32.4279062606,141.741030623,2138.98109256,0.706706274945,409
76.9520837865,32.6336,63.7872868524,212.353836715,3.53437,170.156011472,32.6163233537,98.3783,315.365288316,32.6142,410,198.732204431,-33.1101,679.163214922,0.832777,72.6946,32.6228511715,7.38778162051,1412.16855299,0.690471330926,410
275.947636347,32.5808,165.665948502,227.560617279,3.65467,166.742371298,32.5616346101,98.4791,133.78190282,32.5604,411,596.126728292,-33.0796,434.185167629,0.790228,72.7566,32.5683077311,34.2215022313,1194.26927004,0.69735579441,411
265.968050492,32.5009,293.012179688,622.280383273,3.31213,112.796557435,32.4767937708,98.6085,78.9641114158,32.4778,412,949.543794531,-33.0158,882.28777336,0.79554,72.8408,32.4840854241,5.11659970341,1729.35794715,0.688090843437,412
214.188348701,32.5746,227.224711483,498.165520925,3.79164,130.524167796,32.554828555,98.6703,34.5926519012,32.5506,413,684.282676329,-33.1217,477.352697761,0.87246,72.8892,32.5611409384,7.80882887971,1621.8652321,0.698533805544,413
202.860227209,32.5366,258.620452536,588.22442526,3.47202,188.463834837,32.5133740531,98.7588,154.926074326,32.5144,414,793.828258602,-33.0509,1210.28757623,0.825401,73.0335,32.520466905,8.67094875892,2505.079785,0.691950071419,414
157.586779684,32.5321,217.73247063,382.120838378,3.43906,165.296631554,32.5108162774,98.8737,182.687301069,32.5091,415,745.247084645,-33.0374,805.381870911,0.8647,73.1429,32.5189337248,7.71313959664,1813.41187506,0.688970339591,415
227.108991917,32.5938,184.207121859,618.966324044,2.97132,168.90793183,32.5714119882,98.906,152.957851674,32.57,416,598.590916678,-33.0821,1232.80835069,0.831569,73.1731,32.580088401,8.07397811786,2091.61108973,0.666638405468,416
222.470803941,32.5337,270.782783883,291.146622388,3.46826,158.019281113,32.513531993,99.0024,31.5692512808,32.5113,417,743.183454608,-33.0655,607.738115387,0.852122,73.27,32.523065318,7.63166324906,1545.48483255,0.700833170593,417
145.413833976,32.4747,102.136123786,164.866938344,4.13164,161.447098618,32.4491829115,99.1743,254.394955446,32.449,418,311.760260668,-32.983,387.653975368,0.829314,73.3576,32.459943578,28.2795960605,865.666640649,0.738220802043,418
166.45250247,32.5888,192.771390647,263.514395072,3.52986,165.144709232,32.558385601,99.3082,42.7781167213,32.5597,419,617.586687011,-33.0763,571.742699194,0.835123,73.4142,32.5692634566,13.1494267917,1419.91557408,0.703421574619,419
122.922597314,32.5569,156.792617779,188.858235902,3.3055,155.300022902,32.5312176313,99.4311,180.734914455,32.5302,420,505.624100328,-33.0449,363.473586856,0.877783,73.5346,32.5406831072,8.19443337219,841.191135685,0.683568266839,420
210.156244895,32.5982,191.790036473,203.233763719,3.38738,175.237055044,32.5725140861,99.5035,247.292294527,32.572,421,553.737420924,-33.134,564.062991312,0.844141,73.605,32.5829248544,27.2140610504,1217.01797244,0.704080455017,421
187.446725839,32.6715,196.529392637,116.673423392,3.07178,171.124301713,32.6460553194,99.6271,243.359961978,32.6446,422,621.55037016,-33.1612,424.946367905,0.833691,73.6641,32.6588033395,25.3548038502,761.943702875,0.678631184481,422
165.000195192,32.6738,152.884557593,218.328211766,3.5177,139.091625336,32.649273975,99.7327,59.8280957307,32.6486,423,446.913432146,-33.1872,341.425506143,0.795871,73.6556,32.6577571498,12.6453837328,777.344163188,0.701911666868,423
167.401734173,32.6432,110.829221504,153.748547091,4.20643,177.318774286,32.6207344689,99.8316,323.987946208,32.6191,424,305.382273876,-33.1093,473.744249701,0.833966,73.7604,32.6316191468,7.25453645152,938.039638555,0.734588570834,424
223.97644674,32.5512,254.607570473,5.2034669204,3.56062,67.3768767792,32.5269613328,99.9541,73.9767792544,32.5246,425,716.818248356,-32.9914,86.2958281624,0.740418,73.7654,32.5380138176,11.8550388794,96.5278221893,0.696307394396,425
368.522824185,32.5236,227.999177267,6.88492144962,3.3727,58.7122829757,32.4966574717,100.068,57.0481663584,32.4971,426,743.59119991,-32.9651,73.2326527939,0.762358,73.8965,32.5061521108,40.6735964544,87.7684241992,0.699791887311,426
148.771120724,32.5515,163.533797925,105.94195121,3.15144,175.650263773,32.527473727,100.14,277.568653185,32.5274,427,563.291172046,-33.0218,410.952664605,0.841289,73.9467,32.5370432761,5.89852758091,678.320876624,0.682902832048,427
280.385329932,32.4756,330.165366403,217.251912486,3.21267,183.295596844,32.4529511256,100.244,58.1195914822,32.4486,428,1163.08812755,-32.9625,511.30759962,0.836863,74.0459,32.4678678151,12.3641951093,1092.18268699,0.671298454315,428
238.554664493,32.4684,263.547557806,17.7459289443,3.57497,39.3809331346,32.4391212011,100.353,26.5240790705,32.4412,429,663.270234305,-32.9242,46.6555726623,0.841225,74.1481,32.4495527708,8.64387074703,70.8887127992,0.691625249152,429
151.254185564,32.4356,135.479791896,211.560837146,3.80209,198.134728704,32.4139944114,100.443,292.565802276,32.4128,430,412.070705381,-32.9073,581.457683244,0.884887,74.1576,32.4244510946,11.7858747985,1143.61212509,0.717270441692,430
245.154605994,32.3659,326.816835883,312.684014881,3.59345,154.062612058,32.3449655827,100.474,37.5572719548,32.3426,431,1144.27159345,-32.8385,462.055491829,0.855684,74.1956,32.3559674695,23.9328567508,1054.81755742,0.708224867447,431
124.21513723,32.3983,159.853387937,188.058859264,3.63494,187.447421099,32.3679328229,100.585,349.062125069,32.3671,432,509.77240483,-32.8474,763.453404241,0.869035,74.348,32.3828040387,8.44607547231,1174.38427713,0.697979422036,432
138.102746647,32.4025,140.620569579,251.685218712,3.70492,187.801813987,32.3733380892,100.714,276.824637556,32.3711,433,493.653337399,-32.8747,617.015624576,0.876463,74.416,32.3889900667,6.26081241065,1620.46586975,0.725372048898,433
303.020809347,32.3382,360.312221891,136.048902362,3.23091,171.007397754,32.304282436,100.822,202.107252148,32.3047,434,1222.22600573,-32.7637,377.412361361,0.886007,74.4623,32.323203936,9.29711832902,1005.74947215,0.678403884408,434
308.367595282,32.3523,228.165381728,248.823298432,3.37461,170.551230871,32.3186749197,100.98,315.837447828,32.3189,435,781.758204478,-32.7703,741.643973961,0.907224,74.5152,32.3367282427,34.252819422,1406.98831186,0.692822094458,435
204.460281789,32.2489,239.646124159,126.346081352,3.24341,220.110495919,32.2217148819,101.053,223.711404481,32.2203,436,704.64998708,-32.6976,667.012245061,0.921917,74.4878,32.2361890889,6.96968177944,1023.38909058,0.691644303847,436
161.066027726,32.1777,98.9776635259,165.816735257,3.9848,197.552352149,32.1469051696,101.148,245.905481142,32.1454,437,359.894929938,-32.641,576.506992129,0.862786,74.4702,32.1656781936,7.1414378897,1138.88664654,0.739955197908,437
291.826854453,32.2104,234.45609615,140.014097337,3.55129,172.476105195,32.1763791062,101.281,239.318996774,32.1735,438,810.131865388,-32.6488,405.619566636,0.88018,74.5732,32.194897574,45.9161162845,822.186037431,0.710099166107,438
199.229099085,32.1579,220.007074013,215.276993789,3.33124,207.786815777,32.1263736065,101.316,414.718790834,32.1271,439,643.837212494,-32.5906,807.588338105,0.881826,74.6516,32.1437413512,23.7502534322,1283.7086367,0.678933285078,439
271.631313836,32.1444,310.881716726,101.449117719,3.32657,182.102565934,32.1115386464,101.411,341.09181538,32.1116,440,820.904311664,-32.6121,562.713447702,0.867066,74.7524,32.1314772191,6.97719753485,865.147602263,0.696168782557,440
300.88502145,32.1233,199.728897268,278.96667125,3.51325,100.514267614,32.0925650575,101.506,100.667725001,32.092,441,630.782314544,-32.562,224.920510648,0.896051,74.8237,32.1127634922,19.5259850011,1189.80399031,0.689988593821,441
339.716270833,32.1667,283.900406294,380.732875308,3.21949,218.470434304,32.1356121763,101.57,780.427736778,32.1368,442,839.047305695,-32.6002,1451.95702002,0.891799,74.9389,32.1518580618,20.6675934089,2308.06703119,0.676737045721,442
408.563039231,32.1578,242.982003806,503.765057943,3.30923,217.135471454,32.1304926821,101.671,507.489780587,32.1285,443,779.929349357,-32.5599,1177.11015892,0.863058,74.9985,32.1463047703,128.49464133,2423.70235202,0.676926733014,443
292.648981987,32.0343,240.646876541,157.65828237,3.68165,218.45541015,32.0047620521,101.753,886.226693069,32.0024,444,661.697698629,-32.5028,1164.45018431,0.866102,75.0367,32.0218530772,46.3439960678,1566.96242331,0.722647908466,444
272.042633542,32.0587,219.227417526,414.742670792,3.28725,197.312350636,32.022590606,101.871,496.17595062,32.0215,445,649.439154653,-32.5137,1102.33774638,0.882751,75.134,32.0435168697,34.8693740378,1934.26139748,0.693667340453,445
236.073989325,32.1486,118.565110177,772.130499083,3.25615,211.366628972,32.1175972974,101.958,187.613157019,32.1175,446,466.526207197,-32.6,1696.31901959,0.890008,75.2664,32.1341869603,47.3113104886,2921.50734905,0.68511590515,446
310.373963954,31.9948,341.919576015,487.968873708,3.78577,228.928721055,31.9589620368,101.966,763.308364975,31.9563,447,1073.72826134,-32.4026,1225.69799936,0.881476,75.3378,31.9813640126,10.8880481531,2784.97982333,0.723487841252,447
256.790431023,31.9889,275.072401943,719.574390994,3.28666,204.995528274,31.9512894368,102.088,306.252899877,31.9494,448,905.705630027,-32.397,1166.03341569,0.864708,75.4034,31.9725393872,19.232870915,2751.5510918,0.683039654678,448
275.745611697,31.9584,198.506607306,403.953705613,3.69112,213.556932945,31.9204285643,102.129,439.005354015,31.9228,449,562.594930241,-32.3963,1036.81080126,0.816454,75.4486,31.9390733139,38.3498232298,2278.79690904,0.724016807247,449
156.927993274,32.0142,210.882465877,230.391599377,3.49946,87.700881926,31.9838139642,102.249,72.2253140147,31.9814,450,716.787056841,-32.4538,171.790293618,0.921809,75.499,32.0043470861,9.17430792507,1793.87219185,0.70419737941,450
166.523733603,31.8915,158.706371567,269.21589967,3.80522,175.647663761,31.8581149395,102.314,196.636280879,31.8572,451,653.477361061,-32.3577,480.404146507,0.879465,75.5453,31.8769654653,22.6000242661,996.813517085,0.713543603424,451
252.283865786,31.9647,112.187558352,712.364383483,3.74774,228.617983745,31.929372148,102.365,384.084279605,31.927,452,374.196002822,-32.3678,1410.06348857,0.914185,75.6009,31.9524255566,10.5064858146,3170.01176407,0.706504234168,452
230.460898331,31.844,196.170586727,396.213818737,3.76664,216.583440096,31.8126553257,102.432,674.745029984,31.8113,453,684.24335331,-32.2541,1245.45260441,0.897649,75.6949,31.8299361611,24.7608228868,2017.10129037,0.714294639963,453
341.647126694,31.834,221.499321785,480.045965146,3.66286,206.679330169,31.8057840714,102.554,533.277631737,31.8055,454,638.178176441,-32.2395,920.372779228,0.865434,75.7472,31.8200717361,33.3853889243,2715.3143447,0.69638784378,454
245.004109473,31.7431,127.718466633,656.827653364,3.613,216.379799686,31.7079819612,102.589,524.819496911,31.707,455,469.602599868,-32.1704,1353.87996665,0.853229,75.8703,31.7250792058,65.1997408925,2616.21814825,0.700640735321,455
490.418816411,31.7167,495.616648694,448.051100325,3.14739,229.46102527,31.6776909872,102.631,733.576687741,31.6765,456,1414.8306654,-32.1211,1190.10384412,0.882176,75.9233,31.6993807892,65.9686800943,2627.8077295,0.677042269324,456
285.872506609,31.7573,252.26119787,786.76707508,3.85995,220.587300791,31.7194574943,102.668,780.18290849,31.7164,457,716.578923402,-32.1434,1813.95216364,0.780629,75.8985,31.7461647265,8.64137694266,3108.98315785,0.717272743668,457
438.327932182,31.6343,227.480409577,434.252623225,3.14498,235.765642402,31.5939079328,102.764,611.657029968,31.5937,458,728.904226393,-32.0443,1160.71658166,0.817131,75.9799,31.6181750596,85.2603600442,2413.06602467,0.675971495549,458
319.963846829,31.6813,235.106143732,612.608389002,2.64531,230.357893563,31.6450539184,102.851,981.916084647,31.6436,459,683.555661533,-32.0592,1718.40957609,0.82981,75.9665,31.6690534349,10.6838079768,2582.52555012,0.627701991349,459
94.2089493201,31.5937,68.8322983731,203.448677055,2.95354,226.935662474,31.5546898742,102.931,115.011845304,31.5541,460,264.227719303,-31.978,833.934792785,0.803848,76.0741,31.5787020268,8.94056071748,1139.83777617,0.653929584773,460
152.625719368,31.6081,165.689406114,471.247544693,3.54427,237.42230256,31.5663114621,103.029,971.668851716,31.5652,461,526.165567285,-31.9865,1571.65127861,0.809322,76.1548,31.5967336952,44.3771628753,2793.95186498,0.696639824624,461
282.040233351,31.5124,230.414339667,517.200250235,3.61776,102.686019796,31.4699006509,103.114,103.565704374,31.4696,462,675.740976878,-31.8989,284.211381687,0.823255,76.1863,31.4970093952,47.4421414009,2910.87085251,0.700546640325,462
172.017717685,31.487,167.655160372,619.01856973,3.04819,217.053487855,31.4461154139,103.169,342.303096836,31.443,463,515.236670126,-31.8349,998.476229092,0.835008,76.2998,31.4748241105,8.71839461622,3046.92736723,0.656915572805,463
131.190089704,31.4184,166.503167809,296.020924865,3.5043,187.148803928,31.3790301516,103.245,307.108127084,31.3778,464,563.173106751,-31.8272,651.193856313,0.805311,76.3337,31.406897334,5.61869503411,1171.0953995,0.685232770046,464
193.054317376,31.2969,254.770491806,277.476989051,3.48145,162.352366999,31.2594824149,103.313,242.548482923,31.2591,465,876.186036978,-31.6821,401.901184426,0.82337,76.4136,31.2857147074,5.56742279009,1416.23508292,0.699995774846,465
232.463259919,31.3005,257.725944174,574.772095964,3.17603,190.909481442,31.2630344189,103.393,245.846823148,31.2617,466,678.279865761,-31.6892,750.74343622,0.844679,76.4834,31.2890697814,4.30536874603,2569.80610556,0.676643715549,466
154.273994501,31.2225,217.981696921,349.505137739,3.35095,175.712725198,31.1889673111,103.458,98.5588176982,31.1881,467,849.394410516,-31.6226,528.050036692,0.882839,76.5287,31.211063402,5.94746683253,1582.59443678,0.670686302068,467
227.54685399,31.1935,243.942828948,525.215137376,3.44664,226.99848703,31.1606117883,103.55,647.930104446,31.1605,468,798.875362111,-31.5928,1091.75643987,0.8467,76.6805,31.1829069584,5.49154926778,2721.25851382,0.681321521782,468
355.718185925,31.1414,346.084700149,516.809961126,3.04314,242.086287732,31.1051751804,103.677,683.577888558,31.1044,469,1191.91396833,-31.593,1299.788662,0.861463,76.8129,31.1273070577,9.96984760739,2363.03980738,0.693423910761,469
270.820193929,31.1983,258.947798144,676.062363904,3.17329,208.453402325,31.1655674957,103.803,248.138006128,31.1641,470,783.121356365,-31.5855,1103.12294573,0.887038,76.8525,31.183452777,19.0051330766,2521.12200757,0.679498652086,470
143.791332194,31.1343,128.823524006,250.127822975,3.23805,190.852044651,31.1054432849,103.819,1919.44825069,31.1029,471,373.809366451,-31.5684,2519.94990024,0.879649,76.8944,31.1238867545,5.97682985405,2818.03101505,0.69492834261,471
347.068015299,31.1088,265.903022839,141.035512619,2.84399,187.393985712,31.0756330342,103.923,597.829115371,31.0753,472,806.266762255,-31.4949,881.132839517,0.901362,76.9907,31.0948107236,32.7031356045,1362.50445343,0.656851276403,472
224.051134637,31.1302,288.05677602,304.870919304,3.15877,231.729501251,31.1041449837,104.012,663.654362926,31.102,473,995.702137536,-31.5127,1125.88169055,0.928291,77.0497,31.1211149195,5.19358114608,1919.01458991,0.674372708361,473
334.061763587,31.1046,326.811920078,573.900167132,2.9557,198.300128217,31.0741443872,104.158,395.27850749,31.0727,474,923.45817432,-31.4962,1229.56928148,0.920243,77.0757,31.0911829984,15.0133075029,2472.61221348,0.672865094729,474
252.395200829,31.0879,276.630338357,581.238638393,2.86504,189.249657591,31.0544454758,104.259,557.294980942,31.0523,475,745.866822644,-31.4752,1389.5381839,0.925173,77.1326,31.0747774559,11.5717149508,2579.84227447,0.658469588535,475
284.417471919,31.1114,171.232673955,124.752720773,3.26489,146.99232235,31.0889132526,104.345,203.02453275,31.0867,476,561.226353452,-31.4911,290.735891098,0.932484,77.2336,31.1041828848,6.88218881261,1073.24220578,0.673368688585,476
321.584467013,30.8959,231.143611936,600.056868194,3.0735,199.255225778,30.8645266521,104.438,210.631308869,30.8656,477,642.793944905,-31.2904,946.970254996,0.94491,77.3068,30.8798232774,34.2480779908,2431.05518349,0.669771699098,477
353.31293577,30.9396,252.291743853,558.359569082,3.41346,170.690259892,30.9121135855,104.572,40.9367630933,30.9117,478,681.400689368,-31.335,661.991968584,0.956018,77.4352,30.9279381657,29.5361598588,2747.08499758,0.690769784687,478
246.843524118,30.8802,124.373055319,310.956964564,3.21872,193.423388148,30.8496018248,104.634,132.122296833,30.8481,479,388.210690031,-31.2674,637.394239045,0.928454,77.5271,30.8688551167,12.2939627286,1120.76943226,0.680015261118,479
438.282120909,30.8016,231.24062532,646.718733502,2.69959,184.394504376,30.771118698,104.761,232.867074671,30.7711,480,796.331050904,-31.1823,1147.12764934,0.919779,77.6127,30.7885589677,75.2721942087,2415.58613466,0.640827870675,480
227.123391755,30.8762,199.985100779,74.9464226933,3.25479,175.005438536,30.8478936324,104.8,234.714152783,30.8442,481,657.089310334,-31.2542,374.814898031,0.918532,77.6546,30.8668605681,8.53151772725,636.78661144,0.673559249553,481
279.003817501,30.7414,244.567674412,51.0843209856,2.96106,190.252293649,30.7158233135,104.88,282.297986008,30.7145,482,728.351045744,-31.0986,404.17339251,0.919515,77.6361,30.7315274293,10.6777897739,541.006947533,0.645590205557,482
