MinReturn,AverageAction,QFunRegParamNorm,AverageY,AveragePolicySurr,StdEsReturn,Iteration,AverageQ,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageAbsQYDiff,MaxReturn
1993.27383474,0.999972,198.299,19.5367939862,-19.6344,0.0,3539,19.5366,3539,19.5367,1623.27928215,2432.96700749,1623.27928215,190.200277692,1623.27928215,159.080829806,19.5368234292,0.607369,184.682,0.244072046822,2567.68789623
2020.08756391,0.999938,198.301,19.6085383617,-19.7088,0.0,3540,19.6085,3540,19.6085,1562.7631707,2301.0942173,1562.7631707,194.545387601,1562.7631707,138.029513299,19.608545028,0.351705,184.673,0.215918555214,2584.43818585
2153.79829279,0.999938,198.352,19.6448899324,-19.742,0.0,3541,19.6449,3541,19.6449,1230.1704794,2383.18714185,1230.1704794,199.823603155,1230.1704794,158.408216517,19.6449244253,0.281819,184.634,0.213714331175,2643.5005904
466.932024937,0.999942,198.356,19.6238851934,-19.7208,0.0,3542,19.6233,3542,19.6234,1113.06032544,2191.59962595,1113.06032544,194.051549445,1113.06032544,617.107567948,19.6238944484,0.432577,184.683,0.23195152166,2711.60077344
969.59794308,0.99998,198.352,19.6282431826,-19.7305,0.0,3543,19.6284,3543,19.6284,1431.49520542,2252.5772081,1431.49520542,203.556690414,1431.49520542,596.765617269,19.6282657917,0.461668,184.748,0.230022583573,2654.63891163
2242.6901145,0.999934,198.367,19.6097537912,-19.7172,0.0,3544,19.6088,3544,19.6088,247.948976805,2471.69899229,247.948976805,201.12041725,247.948976805,142.954010038,19.6097686236,0.560948,184.794,0.238394782055,2762.04318515
1791.08595933,0.999929,198.373,19.4980251707,-19.599,0.0,3545,19.4978,3545,19.4978,860.523110869,1998.17673269,860.523110869,177.606785826,860.523110869,145.629550922,19.4980632868,0.587851,184.741,0.24041142531,2283.38601469
1695.66566963,0.999943,198.409,19.5181450067,-19.6031,0.0,3546,19.5181,3546,19.5181,1185.51663311,1954.66607909,1185.51663311,172.691453451,1185.51663311,148.470601388,19.518164934,0.389298,184.694,0.223650510897,2243.74808782
1743.81332386,0.999972,198.415,19.5738449274,-19.652,0.0,3547,19.5736,3547,19.5736,1187.18198036,1971.59680491,1187.18198036,178.922696147,1187.18198036,172.61983718,19.5738580072,0.486377,184.688,0.232717752699,2259.44063243
1585.84352062,0.999951,198.419,19.5150064675,-19.5828,0.0,3548,19.5142,3548,19.5142,1229.85595322,1787.3655109,1229.85595322,157.56257977,1229.85595322,140.244150708,19.5150272276,0.358586,184.76,0.221998560786,1992.10072286
1650.75750425,0.999932,198.442,19.5662715789,-19.6352,0.0,3549,19.5666,3549,19.5666,1241.70712984,1813.69436745,1241.70712984,160.900086533,1241.70712984,97.9072735835,19.5662828485,0.441268,184.738,0.228515087701,1995.25000863
1407.23157142,0.999981,198.455,19.5626611178,-19.6355,0.0,3550,19.5633,3550,19.5633,1129.79150912,1785.59739838,1129.79150912,145.49835175,1129.79150912,230.954643343,19.5627099056,0.306714,184.757,0.223104137535,2254.88746964
1597.36766911,0.999945,198.469,19.4042530223,-19.4778,0.0,3551,19.4029,3551,19.4029,255.572440698,1806.13002655,255.572440698,158.097963111,255.572440698,144.900855759,19.4042743308,0.544284,184.794,0.240954989973,2012.57139212
1489.12004693,0.999972,198.495,19.439365727,-19.5073,0.0,3552,19.4391,3552,19.4391,1080.91720292,1672.5839201,1080.91720292,153.20180868,1080.91720292,159.288012151,19.439392399,0.43615,184.832,0.23182143429,1920.71390475
1921.54159559,0.999962,198.511,19.3810409596,-19.436,0.0,3553,19.3811,3553,19.3811,1267.95372435,2168.11647068,1267.95372435,193.475641885,1267.95372435,158.115507471,19.3810516318,0.53659,184.926,0.23749990824,2460.80942013
2009.8609603,0.999972,198.524,19.3368158311,-19.4019,0.0,3554,19.3357,3554,19.3357,304.50972937,2130.0836867,304.50972937,180.477411143,304.50972937,72.7690198486,19.3368390058,0.48972,184.941,0.242639779644,2259.18616893
1962.80370103,0.999957,198.553,19.3774419093,-19.4601,0.0,3555,19.3772,3555,19.3772,394.040758069,2118.43811602,394.040758069,172.921974967,394.040758069,105.478931629,19.3774728202,0.321604,184.915,0.220103816443,2319.06950676
2160.11970152,0.999952,198.576,19.4194465861,-19.5047,0.0,3556,19.4192,3556,19.4192,841.591512891,2261.09093837,841.591512891,198.745414985,841.591512891,53.7014354845,19.4194724549,0.421369,184.946,0.228518645148,2357.74077439
2015.92818011,0.999979,198.591,19.3659422712,-19.4487,0.0,3557,19.3654,3557,19.3654,1232.43652145,2178.99053369,1232.43652145,174.572419545,1232.43652145,122.740913277,19.3659645232,0.535781,184.978,0.236356667989,2347.77609785
1849.10353845,0.999965,198.608,19.2903990303,-19.3762,0.0,3558,19.2902,3558,19.2902,828.776814669,2060.78006019,828.776814669,166.364195367,828.776814669,111.121432594,19.2904060419,0.359002,184.992,0.217396790803,2212.22480823
1866.76446495,0.999977,198.568,19.2917623118,-19.371,0.0,3559,19.2915,3559,19.2915,1315.98842674,2213.15762599,1315.98842674,186.030978438,1315.98842674,167.373779075,19.291775614,0.382453,185.073,0.221201863948,2510.54034799
2084.91288729,0.999969,198.579,19.3422693394,-19.4165,0.0,3560,19.3421,3560,19.3421,1178.51696388,2220.77244789,1178.51696388,186.843326854,1178.51696388,88.3102712025,19.3422920377,0.37914,185.088,0.222725874575,2382.40719518
2236.5653336,0.999965,198.573,19.3543874836,-19.4302,0.0,3561,19.354,3561,19.354,1107.45598478,2423.0548029,1107.45598478,214.930925479,1107.45598478,116.896179627,19.3544131755,0.285459,185.097,0.212880919646,2593.05439004
2087.37671904,0.999977,198.602,19.3564372946,-19.4348,0.0,3562,19.3557,3562,19.3557,1412.2893007,2287.47685286,1412.2893007,183.411840699,1412.2893007,149.915277808,19.3564955477,0.351225,185.198,0.219982992645,2482.87275655
2259.86038077,0.999954,198.647,19.2552558041,-19.3393,0.0,3563,19.2558,3563,19.2558,934.451498519,2446.59404831,934.451498519,218.292325386,934.451498519,163.355564773,19.2552843194,0.587433,185.173,0.231398774012,2788.82203092
1971.2062998,0.999907,198.641,19.2961156862,-19.3728,0.0,3564,19.2962,3564,19.2962,1128.7003287,2258.05426915,1128.7003287,202.08986711,1128.7003287,166.105063425,19.2961382153,0.268638,185.211,0.208561977853,2457.23252327
2147.24913645,0.999945,198.653,19.2696661245,-19.359,0.0,3565,19.2694,3565,19.2694,1467.11413364,2362.69078119,1467.11413364,196.878269079,1467.11413364,84.9764384493,19.2696960046,0.486061,185.195,0.229405098224,2480.96440373
1676.86331781,0.999944,198.666,19.2190885021,-19.2894,0.0,3566,19.2186,3566,19.2186,1380.47092975,2022.55566807,1380.47092975,168.108658851,1380.47092975,174.888680196,19.2191182897,0.43184,185.218,0.223853126401,2242.7141605
1806.57687939,0.999992,198.698,19.1763138069,-19.2428,0.0,3567,19.1761,3567,19.1761,486.760057508,1996.28861695,486.760057508,157.055011857,486.760057508,140.758636815,19.1763546007,0.499792,185.262,0.228552266263,2196.20101315
2033.56239632,0.999967,198.711,19.1710966526,-19.2362,0.0,3568,19.1706,3568,19.1706,1293.5906674,2189.63105014,1293.5906674,168.154502577,1293.5906674,105.839412375,19.1711102718,0.6532,185.242,0.236584147614,2378.26925188
1968.54386074,0.999972,198.758,19.1920224564,-19.2676,0.0,3569,19.1924,3569,19.1924,1133.49649173,2223.54382946,1133.49649173,186.962596236,1133.49649173,132.314671463,19.1920523614,0.519967,185.3,0.230446860972,2399.00579067
1940.85085176,0.999923,198.772,19.08180115,-19.167,0.0,3570,19.0819,3570,19.0819,1307.77858325,2151.64560795,1307.77858325,164.189258657,1307.77858325,133.595897421,19.0818131993,0.294803,185.306,0.208905444733,2331.71092702
1939.14093471,0.999978,198.797,19.0706194197,-19.1503,0.0,3571,19.07,3571,19.07,516.770750374,2142.63234471,516.770750374,186.786131386,516.770750374,170.12595323,19.0706421249,0.398169,185.311,0.21167629646,2448.99671011
2226.44714059,0.999955,198.822,19.0932126896,-19.1719,0.0,3572,19.0932,3572,19.0933,847.496178089,2493.68119016,847.496178089,189.99193093,847.496178089,126.031633026,19.0932590636,0.32711,185.409,0.214638803815,2750.03723234
2396.0742502,0.999951,198.88,19.1376391808,-19.2246,0.0,3573,19.1378,3573,19.1378,964.2414437,2607.89551622,964.2414437,216.514926851,964.2414437,136.201022808,19.1376781472,0.417994,185.488,0.226780081407,2882.45451808
2379.05538267,0.999974,198.916,19.1102688363,-19.2028,0.0,3574,19.1107,3574,19.1107,486.726626864,2610.90339677,486.726626864,220.376603327,486.726626864,160.717774467,19.1102876154,0.410656,185.531,0.227377876252,2881.40783769
2437.22261604,0.999979,198.933,18.988209558,-19.0847,0.0,3575,18.9873,3575,18.9873,505.780693554,2602.44212204,505.780693554,218.460270684,505.780693554,126.565944126,18.9882330494,0.410284,185.505,0.227701257196,2777.19889251
2341.13849834,0.999969,198.99,19.0578995567,-19.1535,0.0,3576,19.0587,3576,19.0587,1589.8749171,2466.9957604,1589.8749171,192.232200443,1589.8749171,100.083006339,19.0579106636,0.520975,185.574,0.233842928785,2623.00753116
2178.19975957,0.999964,198.992,19.0373046144,-19.1245,0.0,3577,19.0375,3577,19.0375,1529.52333793,2589.73892197,1529.52333793,208.157410068,1529.52333793,222.216513449,19.0373263675,0.369134,185.541,0.220339409122,2883.91459853
1970.44264194,0.999909,198.997,19.0529629449,-19.1486,0.0,3578,19.0525,3578,19.0525,1320.92613824,2443.44361028,1320.92613824,206.363686575,1320.92613824,200.82168947,19.0530006223,0.360361,185.542,0.221981925724,2737.96872002
2200.29351523,0.999955,199.047,19.0587779827,-19.1567,0.0,3579,19.0587,3579,19.0587,1172.31557698,2535.48474714,1172.31557698,196.648640722,1172.31557698,164.105263451,19.058803534,0.386292,185.592,0.222475271091,2788.80500996
2330.2108914,0.999938,199.024,19.0792887175,-19.1747,0.0,3580,19.0789,3580,19.0789,1332.30200702,2558.94940778,1332.30200702,180.501152637,1332.30200702,160.20173576,19.0793077411,0.370099,185.599,0.226211290317,2845.44081015
2356.13200684,0.999962,199.075,19.119634423,-19.225,0.0,3581,19.1194,3581,19.1194,1638.57428658,2628.22218351,1638.57428658,198.876860159,1638.57428658,170.213119815,19.1196516909,0.439488,185.589,0.238876134382,2822.82653554
2168.37969784,0.999954,199.087,19.185153872,-19.2966,0.0,3582,19.1853,3582,19.1853,1705.12196788,2477.62056933,1705.12196788,221.769573438,1705.12196788,174.337800986,19.1851903998,0.430648,185.622,0.237627202582,2675.79887822
2362.56476108,0.999972,199.115,19.2140452656,-19.3232,0.0,3583,19.2141,3583,19.2141,1581.2482237,2589.29463493,1581.2482237,188.731752973,1581.2482237,153.92535661,19.2140629807,0.501031,185.596,0.241156624238,2838.16078917
2707.1365011,0.999931,199.131,19.2510402749,-19.3603,0.0,3584,19.2512,3584,19.2512,1200.52613311,2934.36800075,1200.52613311,237.910460984,1200.52613311,142.35113259,19.2510549732,0.33642,185.606,0.234220169588,3211.0202294
2516.17228839,0.999995,199.13,19.1220708674,-19.2295,0.0,3585,19.1213,3585,19.1213,1426.29037391,2768.82821613,1426.29037391,220.474660516,1426.29037391,147.293096087,19.1220753725,0.351773,185.575,0.229875054822,3016.33458936
2499.91824662,0.999962,199.115,19.2413880613,-19.3521,0.0,3586,19.242,3586,19.242,643.245115255,2703.64276713,643.245115255,221.098966419,643.245115255,130.890476101,19.2414154143,0.472453,185.542,0.23413192612,2905.51524687
371.375192474,0.999949,199.119,19.3255808916,-19.4256,0.0,3587,19.3255,3587,19.3255,1816.3887291,2445.68268616,1816.3887291,216.305258405,1816.3887291,696.23124519,19.3256100615,0.398858,185.457,0.230275118226,2799.32229388
2287.89880988,0.999946,199.155,19.2461272197,-19.3489,0.0,3588,19.2462,3588,19.2462,1618.22703015,2514.86828309,1618.22703015,200.14609766,1618.22703015,133.283605769,19.2461353202,0.579247,185.461,0.245618011178,2743.9529745
954.796512497,0.999916,199.161,19.258788505,-19.3669,0.0,3589,19.2587,3589,19.2587,1462.74688122,2375.04231128,1462.74688122,206.64632178,1462.74688122,484.0021057,19.2588121306,0.380995,185.484,0.231774134718,2661.62724328
2037.19233673,0.999974,199.186,19.2701973476,-19.3753,0.0,3590,19.27,3590,19.27,1454.7362275,2260.67531144,1454.7362275,185.161331846,1454.7362275,103.404270587,19.270211266,0.376024,185.45,0.232897423357,2430.43170021
2164.53039035,0.999927,199.198,19.2074558622,-19.3254,0.0,3591,19.2078,3591,19.2078,344.517315254,2319.83255212,344.517315254,193.022215401,344.517315254,111.731359507,19.2074678225,0.395542,185.544,0.229785330455,2491.97406949
2427.79383499,0.999945,199.268,19.2890423593,-19.3981,0.0,3592,19.2887,3592,19.2887,1426.97520928,2603.2965652,1426.97520928,217.165844644,1426.97520928,99.2301752857,19.2890669149,0.457208,185.539,0.231155674544,2797.29179342
2015.29559774,0.999923,199.274,19.2272020897,-19.3241,0.0,3593,19.2264,3593,19.2264,1504.64458611,2336.38978906,1504.64458611,201.923440947,1504.64458611,163.383347059,19.2272242064,0.486588,185.521,0.235798375173,2536.60471174
2104.62194585,0.999913,199.265,19.286169131,-19.3804,0.0,3594,19.2856,3594,19.2856,1514.8412412,2377.60612272,1514.8412412,201.96857622,1514.8412412,121.905822953,19.2861914985,0.312705,185.525,0.224597200662,2571.38516772
1876.96559042,0.999914,199.289,19.3811283554,-19.4763,0.0,3595,19.3812,3595,19.3812,1231.08472569,2164.07850034,1231.08472569,184.937587796,1231.08472569,155.161122142,19.3811640563,0.532913,185.546,0.246733640468,2349.54381327
1983.35718578,0.999942,199.315,19.2832548025,-19.3668,0.0,3596,19.283,3596,19.283,1479.24360825,2157.83332856,1479.24360825,183.487872023,1479.24360825,151.339333163,19.2833170852,0.406932,185.563,0.229886884559,2442.51276029
2154.40606181,0.999954,199.331,19.3557451955,-19.4418,0.0,3597,19.3557,3597,19.3559,1129.97966929,2309.24086657,1129.97966929,185.919041606,1129.97966929,117.549805926,19.3557848668,0.501836,185.67,0.24064508804,2575.73446855
2323.99132883,0.999979,199.364,19.4051623199,-19.4961,0.0,3598,19.4049,3598,19.4049,1385.63997776,2480.304041,1385.63997776,213.958142258,1385.63997776,121.932565793,19.4051800905,0.532204,185.708,0.245901319788,2669.2832747
2565.27074373,0.999962,199.333,19.2466718252,-19.3509,0.0,3599,19.2463,3599,19.2463,756.146055204,2782.97730174,756.146055204,236.206981583,756.146055204,113.731753109,19.2466963712,0.490806,185.708,0.237588183091,2907.63967324
2219.23296164,0.999969,199.365,19.3545527878,-19.4633,0.0,3600,19.3534,3600,19.3534,1644.42696003,2432.53794545,1644.42696003,201.067635875,1644.42696003,154.77427551,19.354615102,0.492274,185.697,0.243937778599,2716.40326442
2281.32993358,0.999922,199.374,19.334452012,-19.4413,0.0,3601,19.335,3601,19.335,150.151556606,2472.60235894,150.151556606,218.025297271,150.151556606,129.368629001,19.3344820863,0.295343,185.664,0.225865333528,2707.29103114
2462.84456695,0.999949,199.411,19.2495520654,-19.3522,0.0,3602,19.2485,3602,19.2485,927.081422816,2642.56741674,927.081422816,231.454926989,927.081422816,126.347033565,19.2495794343,0.53347,185.69,0.237224647174,2845.50922607
2510.2155958,0.999937,199.417,19.3679243781,-19.4802,0.0,3603,19.3685,3603,19.3686,1388.27809907,2687.33623321,1388.27809907,223.503261091,1388.27809907,113.564451768,19.3679626761,0.454184,185.666,0.234557261205,2924.17417464
2270.83012497,0.999928,199.443,19.3472385473,-19.4528,0.0,3604,19.3472,3604,19.3472,1135.20200838,2407.56176202,1135.20200838,203.23739369,1135.20200838,78.9688629884,19.3472973736,0.367132,185.653,0.227343976822,2546.81285233
2474.956405,0.999931,199.468,19.3553723559,-19.4566,0.0,3605,19.355,3605,19.355,764.928558015,2575.6668382,764.928558015,215.526744347,764.928558015,63.3705974068,19.3553838725,0.36976,185.712,0.221680681438,2694.53598707
2309.90099216,0.999963,199.508,19.4494485856,-19.5578,0.0,3606,19.4496,3606,19.4496,1550.76735968,2395.02489781,1550.76735968,197.294153921,1550.76735968,54.4625184618,19.4494652739,0.430032,185.652,0.228895531632,2508.93764408
2363.05055273,0.999994,199.538,19.4127338614,-19.5104,0.0,3607,19.4124,3607,19.4124,1517.73733094,2464.19045636,1517.73733094,209.943207062,1517.73733094,76.4745886108,19.4127535831,0.442877,185.646,0.230129111395,2583.06352158
2082.13574428,0.999929,199.545,19.4447931724,-19.5294,0.0,3608,19.4447,3608,19.4447,1165.06589733,2297.21621652,1165.06589733,185.14356525,1165.06589733,90.6911437455,19.4448166071,0.359388,185.648,0.222232570083,2405.76131439
2230.47978096,0.999931,199.576,19.4121382178,-19.5029,0.0,3609,19.4114,3609,19.4114,1611.89940191,2492.31769564,1611.89940191,210.292817524,1611.89940191,132.324645765,19.4121533875,0.394241,185.655,0.227842762292,2722.58803371
1991.83270571,0.999987,199.59,19.2986941804,-19.388,0.0,3610,19.2986,3610,19.2986,1337.68544753,2334.81569498,1337.68544753,191.090902594,1337.68544753,203.090825696,19.298722018,0.363898,185.684,0.23295532486,2652.0241007
2149.35544206,0.999923,199.626,19.3444863603,-19.436,0.0,3611,19.3445,3611,19.3445,739.268499203,2365.87884208,739.268499203,209.813973549,739.268499203,137.170860117,19.3445254333,0.33883,185.743,0.227904064168,2578.7054605
2127.4273013,0.999968,199.651,19.3700383623,-19.4722,0.0,3612,19.3699,3612,19.3699,1312.47093561,2394.37957849,1312.47093561,193.669923537,1312.47093561,149.62809277,19.3700627299,0.516601,185.738,0.243754149583,2589.43428882
2438.38027714,0.999949,199.653,19.3421067636,-19.4397,0.0,3613,19.3416,3613,19.3416,527.321208833,2620.77351706,527.321208833,216.943645218,527.321208833,123.056658182,19.342129707,0.446821,185.733,0.235409624717,2838.33191141
1924.49009553,0.999945,199.664,19.2739155231,-19.3808,0.0,3614,19.2737,3614,19.2737,589.895150661,2702.06857727,589.895150661,230.111060023,589.895150661,335.068535213,19.2739413556,0.551027,185.781,0.249819626647,3061.87998024
449.769815502,0.999951,199.661,19.3982810422,-19.4987,0.0,3615,19.3977,3615,19.3977,1065.37540509,2313.36695117,1065.37540509,213.283510864,1065.37540509,959.849192746,19.3983061661,0.449542,185.814,0.235509587152,3094.83044632
538.894405822,0.999962,199.695,19.370105367,-19.478,0.0,3616,19.3708,3616,19.3708,1696.41563035,2159.63222076,1696.41563035,217.019972944,1696.41563035,686.881361151,19.370112436,0.431242,185.824,0.230025608405,2758.19935515
1066.90865966,0.999966,199.72,19.3526540749,-19.4484,0.0,3617,19.3511,3617,19.3511,1357.67557796,2361.94893933,1357.67557796,226.361361227,1357.67557796,633.565205345,19.3526650034,0.373904,185.827,0.226710434057,2896.82089907
986.593638591,0.999965,199.771,19.3491054933,-19.4493,0.0,3618,19.3496,3618,19.3496,1863.99854908,2411.49406364,1863.99854908,243.666615023,1863.99854908,881.752160707,19.3491443626,0.606627,185.874,0.251516156313,3150.11933833
364.130908925,0.999928,199.793,19.3640133011,-19.4673,0.0,3619,19.3639,3619,19.3639,540.724582629,2259.9345852,540.724582629,216.861274528,540.724582629,1189.52828666,19.3640426026,0.409361,185.845,0.22594316583,3282.65334934
2986.4619147,0.999922,199.83,19.41204307,-19.5248,0.0,3620,19.4124,3620,19.4124,2007.8511988,3091.83764999,2007.8511988,250.984671066,2007.8511988,95.5360323109,19.4120607368,0.346787,185.855,0.218981995325,3270.82481954
231.455092293,0.999979,199.852,19.3899107976,-19.4893,0.0,3621,19.3894,3621,19.3894,1656.05700195,2854.19101153,1656.05700195,213.313697878,1656.05700195,896.66516098,19.3899285667,0.486012,185.879,0.234429353484,3527.59216828
1675.54922417,0.999967,199.916,19.3940368797,-19.4823,0.0,3622,19.3942,3622,19.3942,1127.20958562,2813.0184366,1127.20958562,225.64192215,1127.20958562,539.186234579,19.3940686901,0.577272,185.962,0.239168293391,3320.75886029
703.648027216,0.99997,199.903,19.3080278488,-19.3893,0.0,3623,19.3079,3623,19.3079,1686.30004892,2553.85339822,1686.30004892,230.528990658,1686.30004892,907.552799569,19.3080513915,0.374071,185.952,0.226580442668,3303.85284864
2529.09772329,0.999971,199.944,19.3703708033,-19.4629,0.0,3624,19.3703,3624,19.3703,1741.7422597,2878.53263193,1741.7422597,210.712998344,1741.7422597,218.37348322,19.3703937241,0.475195,185.946,0.241365992464,3287.98021979
2613.54774297,0.999946,199.983,19.3016344073,-19.3926,0.0,3625,19.3015,3625,19.3015,1614.82742241,2843.43457503,1614.82742241,219.561324188,1614.82742241,164.813127896,19.3016519582,0.466055,185.978,0.240498035331,3153.68131633
769.979889211,0.999942,199.98,19.3512083395,-19.4516,0.0,3626,19.3512,3626,19.3512,1557.45086853,2829.57444765,1557.45086853,228.553909306,1557.45086853,694.932790366,19.3512303574,0.414702,186.022,0.236307950309,3268.77473418
1880.08868119,0.999933,200.021,19.3214381434,-19.4186,0.0,3627,19.3211,3627,19.3211,1853.99933973,2925.57310857,1853.99933973,235.857540632,1853.99933973,394.154418353,19.3214731348,0.517693,186.078,0.244914656578,3418.23453123
441.016449273,0.999929,200.03,19.3656829407,-19.4639,0.0,3628,19.3656,3628,19.3656,1735.92402156,2428.0417321,1735.92402156,217.177421953,1735.92402156,1014.88290925,19.3657120571,0.456541,186.096,0.237062503742,3274.92695351
2570.86261212,0.999977,200.047,19.358593395,-19.4601,0.0,3629,19.3583,3629,19.3583,909.56710372,2919.05723223,909.56710372,208.857165843,909.56710372,178.057740703,19.3586166503,0.469399,186.048,0.237311932323,3265.35359867
2614.48014827,0.999949,200.012,19.2780825115,-19.3823,0.0,3630,19.2782,3630,19.2782,1573.49203058,2814.84463146,1573.49203058,199.86954804,1573.49203058,122.247145049,19.2781099162,0.588739,186.021,0.246134054068,2999.13124648
786.48932838,0.999948,200.023,19.3030550543,-19.4084,0.0,3631,19.3031,3631,19.3031,1638.69627168,2175.1138892,1638.69627168,201.430807096,1638.69627168,665.972683699,19.3031093247,0.450759,186.059,0.233269254321,2821.56208721
2248.47894236,0.999991,200.077,19.3314421315,-19.4338,0.0,3632,19.3315,3632,19.3315,1679.788909,2397.21350439,1679.788909,197.974309625,1679.788909,130.451987501,19.331485926,0.479927,186.038,0.234970973175,2626.01590575
341.550908867,0.999912,200.107,19.3853654002,-19.487,0.0,3633,19.3852,3633,19.3852,1702.9211473,2333.36470717,1702.9211473,205.471588331,1702.9211473,677.461225057,19.3853881057,0.482226,186.006,0.235502878079,2797.86168308
2393.2006566,0.999925,200.114,19.4071996355,-19.4968,0.0,3634,19.407,3634,19.407,1518.43898487,2614.42859468,1518.43898487,187.566221513,1518.43898487,123.991594028,19.4072108621,0.454865,186.006,0.229199725361,2799.30953804
2004.01671026,0.999966,200.084,19.3659041569,-19.4652,0.0,3635,19.3654,3635,19.3654,985.066553747,2589.32138238,985.066553747,192.25331189,985.066553747,299.230650606,19.3659273759,0.375788,185.962,0.221022636385,3042.97192907
1934.49074421,0.99992,200.1,19.3069811581,-19.4037,0.0,3636,19.3068,3636,19.3068,1587.69062613,2331.89137327,1587.69062613,180.89130364,1587.69062613,219.86471578,19.3070207556,0.598159,185.992,0.242791012725,2743.97856181
400.220441389,0.999936,200.127,19.2997999592,-19.3883,0.0,3637,19.2996,3637,19.2996,1607.13059793,2291.28600523,1607.13059793,201.957855541,1607.13059793,769.676819722,19.2998260657,0.57246,186.009,0.240842571068,2809.22443498
262.6729294,0.999931,200.177,19.3072699339,-19.4038,0.0,3638,19.3081,3638,19.3081,1538.95870346,1534.07770927,1538.95870346,187.469735498,1538.95870346,842.794194717,19.3072938023,0.407519,186.095,0.237959038197,2562.73736538
13.3190592367,0.999864,200.174,19.36806752,-19.4632,0.0,3639,19.3681,3639,19.3681,1591.45506037,1240.44080818,1591.45506037,161.975787378,1591.45506037,802.240038981,19.3681051178,0.408205,186.113,0.238231230128,2466.89546524
851.977406108,0.999982,200.186,19.3758445835,-19.4577,0.0,3640,19.3754,3640,19.3754,1600.64478357,2034.36647123,1600.64478357,177.433753195,1600.64478357,411.798740447,19.3758582396,0.365138,186.085,0.234904295356,2390.5387788
397.109787831,0.999978,200.196,19.3556905488,-19.4607,0.0,3641,19.3565,3641,19.3565,1524.9586091,1930.61956284,1524.9586091,189.679663615,1524.9586091,834.072511795,19.3557176406,0.59868,186.146,0.250662505503,2580.58920943
599.811594833,0.999948,200.208,19.3944993784,-19.5123,0.0,3642,19.3935,3642,19.3935,1612.41032917,1840.20226189,1612.41032917,188.520863829,1612.41032917,607.215224606,19.3945137619,0.414369,186.187,0.241444603239,2449.01404953
644.704605548,0.999946,200.196,19.4980431237,-19.6196,0.0,3643,19.4981,3643,19.4981,290.680717464,2221.70614135,290.680717464,208.82470615,290.680717464,565.11727015,19.4980723551,0.381237,186.231,0.232163319229,2733.9012985
1303.36583975,0.999923,200.205,19.4327437976,-19.5508,0.0,3644,19.4326,3644,19.4326,464.844450126,2104.12077456,464.844450126,209.96550472,464.844450126,490.171339181,19.4327553058,0.525987,186.3,0.245964248659,2592.18794055
154.632538961,0.999965,200.224,19.5401439748,-19.6595,0.0,3645,19.5392,3645,19.5392,1685.65954561,2016.75552013,1685.65954561,196.903914312,1685.65954561,861.404702833,19.5401727667,0.544366,186.333,0.24051371704,2815.51649762
336.347227957,0.999972,200.303,19.4735627215,-19.5861,0.0,3646,19.4735,3646,19.4735,1575.45762326,2062.91092016,1575.45762326,190.266568186,1575.45762326,591.153154517,19.4735902508,0.475347,186.334,0.239865374801,2554.90325814
1110.19178906,0.999957,200.299,19.5253498731,-19.6387,0.0,3647,19.5256,3647,19.5256,1754.77525778,2298.20433684,1754.77525778,203.570393381,1754.77525778,400.432146393,19.5253709611,0.422936,186.319,0.229628126305,2537.78690599
831.216094926,0.999979,200.307,19.538038702,-19.6474,0.0,3648,19.5376,3648,19.5376,1655.72768662,2177.12459187,1655.72768662,201.279538428,1655.72768662,461.788800275,19.538069072,0.500984,186.325,0.234728878828,2492.63457587
2267.63622915,0.999913,200.327,19.5878097485,-19.6921,0.0,3649,19.5879,3649,19.5879,1462.69511502,2435.94610092,1462.69511502,214.450420329,1462.69511502,75.0641788016,19.5878613348,0.336621,186.372,0.222682841864,2546.88376799
1377.50521938,0.999975,200.321,19.5679967131,-19.6707,0.0,3650,19.5677,3650,19.5677,1503.10529441,2274.11035532,1503.10529441,203.411676664,1503.10529441,391.230302411,19.5680271243,0.405821,186.352,0.228326921792,2604.21052153
187.385296685,0.999953,200.362,19.5167769239,-19.6087,0.0,3651,19.5164,3651,19.5164,1357.93979236,1769.27135784,1357.93979236,191.547770152,1357.93979236,950.492377999,19.5168148033,0.393908,186.341,0.229067218617,2764.69824274
183.578058038,0.99995,200.359,19.4365358767,-19.5349,0.0,3652,19.4364,3652,19.4364,866.103876226,2260.58995477,866.103876226,202.179330574,866.103876226,700.062695601,19.4365644502,0.431541,186.407,0.233400234869,2707.28740615
1180.2204508,0.999953,200.391,19.5083925481,-19.6151,0.0,3653,19.5078,3653,19.5078,1634.90311088,2278.25135389,1634.90311088,222.57520154,1634.90311088,560.749953103,19.5084219498,0.568689,186.459,0.23978739069,2861.16794168
1196.14053204,0.999966,200.383,19.4594055315,-19.5762,0.0,3654,19.4604,3654,19.4604,1414.44458607,2125.47927347,1414.44458607,216.079164773,1414.44458607,468.050605704,19.459413734,0.447458,186.503,0.228691739222,2653.1373924
870.512314073,0.999965,200.431,19.5473494939,-19.6608,0.0,3655,19.5461,3655,19.5461,1764.54523192,2571.90597895,1764.54523192,242.222866784,1764.54523192,849.041532626,19.5473877941,0.398145,186.554,0.232443500959,3291.85340312
