Iteration,MinEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,AverageQ,StdEsReturn,MaxEsReturn,AverageEsReturn,MinReturn,AverageAbsQ,Epoch,AverageQLoss,MaxReturn,AverageY,AverageAbsY,AverageAction,AverageReturn,StdReturn,PolicyRegParamNorm,AveragePolicySurr,QFunRegParamNorm
2383,2222.20971124,0.268677022757,230.553392195,23.797,0.0,2222.20971124,2222.20971124,175.18016686,23.797,2383,0.890688,3356.85481486,23.7959311089,23.7959440944,0.998912,1553.37818736,1093.38117289,222.851,-23.915,160.296
2384,560.449898613,0.251466900627,239.355106402,23.7358,0.0,560.449898613,560.449898613,338.124607725,23.7358,2384,0.5176,3128.68818961,23.7370398925,23.7370621312,0.998744,1470.98382219,813.331382146,222.837,-23.8486,160.334
2385,1942.43329073,0.259317480169,235.549255921,23.6928,0.0,1942.43329073,1942.43329073,493.095419011,23.6928,2385,0.699927,3112.55627601,23.6936664861,23.693693186,0.998762,1453.74055049,773.997306171,222.891,-23.8108,160.358
2386,1891.70534988,0.250654645722,233.355184106,23.8404,0.0,1891.70534988,1891.70534988,190.252183157,23.8404,2386,0.613352,2784.5006897,23.8405591995,23.8405913701,0.998856,1483.68946984,740.389381808,222.927,-23.9488,160.365
2387,342.028488212,0.252174731651,223.78566338,23.7074,0.0,342.028488212,342.028488212,112.027195232,23.7074,2387,0.617361,2892.27899338,23.7074670687,23.7074981672,0.99861,1788.88105001,840.948318088,222.968,-23.8124,160.394
2388,1832.18325927,0.267984066744,216.933003783,23.675,0.0,1832.18325927,1832.18325927,308.325705766,23.675,2388,0.849431,2793.5940195,23.6749571099,23.6749757659,0.998855,1821.88796557,801.627030414,222.955,-23.7851,160.471
2389,1864.96747699,0.260987532856,220.980900578,23.7283,0.0,1864.96747699,1864.96747699,398.184508291,23.7284,2389,0.7963,2807.39033269,23.7283154976,23.7283704853,0.998901,1302.19320685,816.38611809,223.014,-23.8336,160.49
2390,1273.35659546,0.260003367465,221.428516945,23.6751,0.0,1273.35659546,1273.35659546,270.631980387,23.6751,2390,0.844792,2304.3599143,23.6755064817,23.6755360263,0.998805,808.25982641,567.607950388,223.055,-23.7793,160.568
2391,2065.99236978,0.250511792478,227.383228772,23.7435,0.0,2065.99236978,2065.99236978,174.388983284,23.7435,2391,0.677921,3008.96070204,23.7432109487,23.7432363515,0.998758,1455.44154667,892.809887756,223.036,-23.8463,160.619
2392,2020.85768904,0.246772164791,252.005057249,23.6927,0.0,2020.85768904,2020.85768904,617.001635307,23.6927,2392,0.650324,3089.86209411,23.6930779104,23.6931073009,0.99915,1715.75054766,758.441801173,223.064,-23.7903,160.646
2393,1797.49035266,0.240816702477,241.317497076,23.789,0.0,1797.49035266,1797.49035266,2331.6256956,23.789,2393,0.510698,2870.23714483,23.7883426967,23.7883532788,0.999039,2584.37910481,176.847040036,223.073,-23.8845,160.678
2394,2091.26458795,0.249754535502,225.209774453,23.6611,0.0,2091.26458795,2091.26458795,240.867296018,23.6611,2394,0.723555,3439.84899025,23.6622181459,23.6622329814,0.999055,1995.38435752,1158.99363225,223.093,-23.7663,160.747
2395,1876.26346604,0.259141663208,224.614365464,23.6923,0.0,1876.26346604,1876.26346604,535.942475747,23.6923,2395,0.757608,3151.98017942,23.6926959599,23.692724988,0.99902,1990.58432888,918.131983708,223.125,-23.7998,160.798
2396,1546.27889774,0.277351225961,239.603528634,23.7765,0.0,1546.27889774,1546.27889774,918.163879241,23.7765,2396,1.03524,3329.10755486,23.7772278886,23.7772635979,0.999013,2658.90984956,870.362086683,223.229,-23.8851,160.86
2397,2283.45976156,0.260939803104,244.721229589,23.7164,0.0,2283.45976156,2283.45976156,-178.09073331,23.7164,2397,0.761637,3399.61466794,23.7163059746,23.716371112,0.999253,2426.23491493,1225.96544164,223.277,-23.827,160.856
2398,663.653729643,0.24648842636,257.552115,23.7008,0.0,663.653729643,663.653729643,453.764717149,23.7008,2398,0.575335,3414.5533631,23.7005084459,23.7005782351,0.999007,2689.04644926,996.810721226,223.326,-23.8061,160.888
2399,1294.83926498,0.231204285198,256.446599574,23.7146,0.0,1294.83926498,1294.83926498,1561.28247512,23.7146,2399,0.324891,3330.83033383,23.7146919458,23.7147229887,0.998919,2752.99997566,622.336508049,223.362,-23.8228,160.891
2400,2022.55142289,0.266202437572,249.861726145,23.7235,0.0,2022.55142289,2022.55142289,228.785312364,23.7235,2400,0.786371,3389.31581747,23.7245193571,23.724541222,0.999147,2343.96728194,998.230470272,223.364,-23.8281,160.879
2401,2128.61137939,0.253044197188,227.836313055,23.7878,0.0,2128.61137939,2128.61137939,9.60766571303,23.7879,2401,0.658698,3010.90724742,23.7872147572,23.787227126,0.999012,1448.52016391,990.082491864,223.385,-23.8975,160.921
2402,1864.97796789,0.247194842764,204.551189427,23.8344,0.0,1864.97796789,1864.97796789,-40.0485055806,23.8345,2402,0.58189,3043.66826121,23.8345933738,23.8346188164,0.999092,965.837014858,891.708234636,223.428,-23.9513,160.921
2403,1522.56162152,0.252018192413,223.663828199,23.7293,0.0,1522.56162152,1522.56162152,194.24056989,23.7293,2403,0.720768,3555.96808448,23.7299498161,23.7299916617,0.998884,1655.95904292,1272.5027991,223.497,-23.8319,160.952
2404,428.458683172,0.277368341458,258.106201055,23.5849,0.0,428.458683172,428.458683172,508.439418043,23.585,2404,0.994008,3469.14923441,23.5853294276,23.5853612654,0.998966,2274.23313206,1106.2155897,223.544,-23.6827,160.981
2405,1974.51066567,0.255548906377,242.416103024,23.708,0.0,1974.51066567,1974.51066567,337.46033544,23.7082,2405,0.688879,3198.90780483,23.7085578166,23.708592265,0.999184,2574.05478897,938.614972822,223.597,-23.81,160.978
2406,2228.92722697,0.249753186861,244.751794355,23.8242,0.0,2228.92722697,2228.92722697,1321.32237735,23.8242,2406,0.625678,3050.5968563,23.8229282765,23.822949363,0.998958,2312.39186643,690.42534224,223.58,-23.9273,161.002
2407,1861.23888331,0.243086237441,185.729967609,23.6692,0.0,1861.23888331,1861.23888331,50.3800687404,23.6694,2407,0.527931,2313.14656413,23.6706767771,23.6706922479,0.99918,1313.78801244,654.062054099,223.624,-23.769,161.001
2408,1747.25172781,0.267116559681,264.223511155,23.6442,0.0,1747.25172781,1747.25172781,800.20612334,23.6442,2408,0.856494,3362.82113934,23.6445009586,23.6445419229,0.999197,2033.36333285,837.796297429,223.674,-23.7384,161.039
2409,1901.44422063,0.256428865683,234.968885553,23.7466,0.0,1901.44422063,1901.44422063,247.32309877,23.7467,2409,0.666984,3599.35188501,23.7466841974,23.7467079636,0.999119,2027.56047849,1246.06277208,223.745,-23.8519,161.051
2410,710.79486592,0.259675846608,234.940754739,23.7091,0.0,710.79486592,710.79486592,272.237624073,23.7091,2410,0.764486,3504.73703433,23.7102029899,23.7102111649,0.999141,1994.04751362,1258.05346478,223.782,-23.8026,161.082
2411,1986.66991746,0.24709350811,195.366291445,23.6379,0.0,1986.66991746,1986.66991746,40.7348864789,23.638,2411,0.519912,2857.6037212,23.6365905058,23.6366493222,0.999136,1340.54165526,1058.15676155,223.853,-23.7298,161.139
2412,1894.52049704,0.261048195594,177.917277385,23.7368,0.0,1894.52049704,1894.52049704,-164.083412944,23.7369,2412,0.629648,3194.11128562,23.7375695424,23.7375893552,0.999182,894.346843839,1068.3104651,223.858,-23.8337,161.206
2413,2135.52374059,0.253588334777,221.250771638,23.6851,0.0,2135.52374059,2135.52374059,170.640919288,23.6851,2413,0.574536,3065.6170812,23.6852579284,23.6852823968,0.999288,1049.996517,901.612026117,223.921,-23.7775,161.224
2414,1655.61513818,0.272433283513,171.95478909,23.6428,0.0,1655.61513818,1655.61513818,115.33802192,23.6428,2414,0.798477,2999.93585733,23.6429869273,23.6430310711,0.999206,837.122835488,809.416617186,224.013,-23.7227,161.284
2415,1837.4360709,0.257967990545,244.439232443,23.5389,0.0,1837.4360709,1837.4360709,-247.049567659,23.5389,2415,0.628334,3235.66094098,23.5391852272,23.5392203515,0.999282,1698.49517378,1042.45928102,224.027,-23.6267,161.3
2416,877.016645486,0.279716115738,171.18800813,23.6615,0.0,877.016645486,877.016645486,273.853320404,23.6615,2416,0.803615,2691.79348204,23.6610008228,23.661025473,0.999196,811.147105803,675.1257565,224.008,-23.7603,161.326
2417,511.117949786,0.27961996594,212.256538909,23.5062,0.0,511.117949786,511.117949786,320.563239014,23.5062,2417,0.774494,2662.2667554,23.5070272198,23.5070715773,0.999065,1317.31488392,769.225011492,224.14,-23.6026,161.362
2418,1521.11363836,0.268348649901,225.180457333,23.48,0.0,1521.11363836,1521.11363836,369.820773718,23.4801,2418,0.650167,3170.53941877,23.4791252708,23.4791641433,0.999411,1256.886803,852.648114631,224.135,-23.5793,161.411
2419,590.877278714,0.259226812127,233.830657111,23.5161,0.0,590.877278714,590.877278714,281.864201063,23.5162,2419,0.49237,3266.49535999,23.5168889416,23.5169262488,0.999098,1929.955142,951.733318227,224.172,-23.6108,161.46
2420,333.655924162,0.278833548461,227.238297691,23.4595,0.0,333.655924162,333.655924162,413.822081517,23.4595,2420,0.767824,3590.75701794,23.4612227998,23.4612645295,0.999289,1677.87082436,1064.88735619,224.249,-23.5569,161.471
2421,1979.08886238,0.280144874318,231.700562048,23.5778,0.0,1979.08886238,1979.08886238,332.669719349,23.5778,2421,0.833971,3503.21494703,23.5768235419,23.5768826157,0.999104,1270.86955335,1032.91968322,224.233,-23.6741,161.49
2422,1747.58240439,0.261464734001,228.636814574,23.4028,0.0,1747.58240439,1747.58240439,229.671810414,23.4029,2422,0.491008,2734.40729897,23.4035514045,23.4036104292,0.999358,1348.78028894,690.185802475,224.32,-23.4937,161.481
2423,1896.91754409,0.277084659119,193.926604963,23.4453,0.0,1896.91754409,1896.91754409,206.665957972,23.4453,2423,0.821644,1569.72285226,23.4456742868,23.4456914503,0.999492,645.829689139,396.985540237,224.413,-23.5286,161.505
2424,1992.62935056,0.274438078025,214.095680078,23.4752,0.0,1992.62935056,1992.62935056,171.926383613,23.4753,2424,0.759509,3145.96556784,23.4751610223,23.4751780044,0.999439,1381.14853192,937.824407527,224.475,-23.581,161.562
2425,1702.37916865,0.276774365911,235.032742245,23.4781,0.0,1702.37916865,1702.37916865,369.862001182,23.4781,2425,0.71922,3433.23427791,23.478230806,23.4782848894,0.999362,1773.37947406,958.664156047,224.471,-23.5897,161.595
2426,1998.72487074,0.264572043571,195.481396815,23.5284,0.0,1998.72487074,1998.72487074,271.512212859,23.5285,2426,0.549609,1940.91257369,23.528470895,23.528483534,0.999381,999.288449786,587.482899797,224.485,-23.6465,161.644
2427,1429.43611339,0.271686081959,255.624177585,23.5399,0.0,1429.43611339,1429.43611339,215.717833485,23.5399,2427,0.561255,3759.76678255,23.540057996,23.5400989016,0.999156,2612.72338404,1272.76350672,224.5,-23.6528,161.652
2428,400.990148286,0.263033301747,274.211651595,23.5577,0.0,400.990148286,400.990148286,1279.16604118,23.5577,2428,0.451676,3538.00837167,23.5582952242,23.5583154695,0.998922,2712.56847721,818.690518491,224.542,-23.6718,161.675
2429,755.828550196,0.278135379705,240.758519615,23.494,0.0,755.828550196,755.828550196,531.721668701,23.494,2429,0.725248,2727.49996366,23.4935189141,23.4935629078,0.999349,1550.02300888,680.448270289,224.614,-23.5929,161.722
2430,330.237138278,0.272733918832,229.464384845,23.4978,0.0,330.237138278,330.237138278,354.290336666,23.4978,2430,0.760836,3219.7572164,23.4979572851,23.4980074114,0.99911,1752.99064553,927.841221459,224.656,-23.6031,161.699
2431,2002.41467865,0.276972101881,253.995365173,23.5629,0.0,2002.41467865,2002.41467865,396.532016808,23.563,2431,0.823993,3385.81750322,23.5635500048,23.5635706851,0.999127,2042.46839429,993.374463049,224.752,-23.674,161.75
2432,1734.29178462,0.28587767788,267.177671044,23.5017,0.0,1734.29178462,1734.29178462,732.14504255,23.5017,2432,0.841115,3411.74264694,23.5019095645,23.501944227,0.999249,2120.80931596,1068.33021836,224.767,-23.6179,161.815
2433,1774.19679353,0.267823457703,250.593141346,23.5084,0.0,1774.19679353,1774.19679353,993.487440025,23.5085,2433,0.650637,3399.66051209,23.5084587345,23.5086324213,0.999011,2183.50347394,910.420669429,224.761,-23.6272,161.834
2434,435.795140104,0.278699135222,265.748855932,23.6498,0.0,435.795140104,435.795140104,947.094433962,23.6498,2434,0.793023,3396.47764735,23.6499305602,23.6499370786,0.99898,2478.82456627,824.009629377,224.803,-23.772,161.877
2435,1113.6833669,0.269707367311,255.817342511,23.6678,0.0,1113.6833669,1113.6833669,710.452173641,23.6678,2435,0.739205,3553.0344154,23.668036876,23.6680530435,0.999182,2699.28205658,933.975519542,224.872,-23.7801,161.908
2436,1925.71717617,0.265806825487,256.045924713,23.5769,0.0,1925.71717617,1925.71717617,679.985210419,23.5769,2436,0.749299,3435.2546498,23.5765540586,23.5766043945,0.999179,2328.12274767,1041.05992701,224.886,-23.6847,161.926
2437,2043.26659091,0.257885312245,215.036167785,23.5737,0.0,2043.26659091,2043.26659091,169.924390492,23.5737,2437,0.547469,2136.58041062,23.573937133,23.5739524706,0.999124,985.054772966,653.17847728,224.975,-23.6863,161.98
2438,2068.67335717,0.266325730388,271.597697256,23.7275,0.0,2068.67335717,2068.67335717,428.450227441,23.7275,2438,0.595589,3735.68317402,23.7282277119,23.7282533684,0.999071,2465.79321913,1143.78774208,225.08,-23.8369,161.975
2439,2118.82055488,0.252997284165,218.077785617,23.5852,0.0,2118.82055488,2118.82055488,125.723297446,23.5852,2439,0.590354,3140.69400111,23.5856471404,23.5856905691,0.999038,1738.17023418,1216.9620582,225.188,-23.6929,162.001
2440,2146.75367523,0.258150209625,244.700749917,23.5796,0.0,2146.75367523,2146.75367523,1299.0546561,23.5796,2440,0.656212,3027.42775676,23.5797685267,23.5797798664,0.998946,2602.38521929,535.789703233,225.303,-23.6937,162.038
2441,2006.83625876,0.273522425302,249.908064581,23.584,0.0,2006.83625876,2006.83625876,816.61353141,23.584,2441,0.786948,2929.48793804,23.5841729465,23.5842018644,0.998721,2238.91527466,877.642877123,225.429,-23.7023,162.084
2442,2051.60647898,0.258266290487,261.22768582,23.7022,0.0,2051.60647898,2051.60647898,134.326762085,23.7022,2442,0.608572,3364.5798479,23.7030978337,23.703133156,0.998758,2668.60539952,948.638074622,225.425,-23.8133,162.12
2443,1836.82433412,0.271376428709,260.53185816,23.632,0.0,1836.82433412,1836.82433412,705.692591839,23.632,2443,0.827951,3315.84961146,23.6323158726,23.6323351776,0.99885,2118.47821669,884.610932247,225.483,-23.7449,162.169
2444,2082.20796139,0.258991756264,236.852611266,23.6999,0.0,2082.20796139,2082.20796139,218.525549484,23.6999,2444,0.646642,3360.54335243,23.7008679349,23.7008830125,0.998901,1955.73448812,1184.06226609,225.546,-23.8146,162.164
2445,1776.40171698,0.253477381883,211.917530185,23.7571,0.0,1776.40171698,1776.40171698,105.319742299,23.7571,2445,0.630009,3512.46253782,23.7567657895,23.7567748887,0.998885,1784.31781578,1417.72692122,225.546,-23.8723,162.178
2446,471.015436788,0.273626311872,237.522762725,23.5803,0.0,471.015436788,471.015436788,164.225104696,23.5803,2446,0.944764,3464.37272947,23.5798147382,23.5798507888,0.998564,2077.95359956,1282.72729305,225.62,-23.6901,162.184
2447,1993.34081231,0.255614974916,256.417966599,23.8223,0.0,1993.34081231,1993.34081231,699.27000023,23.8223,2447,0.625386,3137.06673009,23.8238079178,23.823826231,0.998983,2603.34378295,898.108035412,225.645,-23.9418,162.193
2448,1762.44884765,0.268888449376,244.196953137,23.6971,0.0,1762.44884765,1762.44884765,290.040616251,23.6971,2448,0.876835,3344.38078844,23.6972710803,23.69728351,0.998951,2140.18875059,1065.56289085,225.728,-23.8169,162.242
2449,1291.04308157,0.254386019661,250.484657953,23.7603,0.0,1291.04308157,1291.04308157,680.871450653,23.7603,2449,0.664812,3120.17947087,23.760492077,23.7605210838,0.99878,2569.8823918,849.623598821,225.789,-23.8799,162.252
2450,1361.27380615,0.26659757936,220.214385848,23.7174,0.0,1361.27380615,1361.27380615,431.09445913,23.7174,2450,0.894287,3002.03990311,23.7177324228,23.717767339,0.998958,1629.39067198,882.485009362,225.902,-23.8321,162.289
2451,1980.73208496,0.271496089969,208.827116387,23.7618,0.0,1980.73208496,1980.73208496,251.487011883,23.7618,2451,0.829209,2931.48485251,23.7622772756,23.7623063476,0.999036,1397.22342231,885.147160354,225.881,-23.869,162.369
2452,1340.81684572,0.266648569114,236.986797196,23.7249,0.0,1340.81684572,1340.81684572,316.56858111,23.7249,2452,0.868371,2776.90608926,23.725536604,23.7255713868,0.999233,1134.17297529,685.588221228,225.947,-23.8313,162.424
2453,577.774614536,0.254490148565,259.299547932,23.6808,0.0,577.774614536,577.774614536,535.375165281,23.6808,2453,0.707856,3809.64681651,23.6806878645,23.6807157657,0.998925,1895.37155971,1116.43864111,225.984,-23.795,162.454
2454,1056.25575996,0.25980463484,277.070455972,23.7086,0.0,1056.25575996,1056.25575996,1140.69817087,23.7086,2454,0.687582,3735.8239855,23.7078960634,23.7079307388,0.998829,2677.8078121,1069.25825767,226.148,-23.8235,162.475
2455,2381.74249627,0.271725667075,257.089020356,23.7757,0.0,2381.74249627,2381.74249627,563.18263022,23.7757,2455,0.880839,3520.49202958,23.7773738641,23.7774163993,0.999261,2310.90377342,1128.66833164,226.226,-23.8945,162.542
2456,2258.30860636,0.249339453723,189.230507178,23.7509,0.0,2258.30860636,2258.30860636,31.591288828,23.7509,2456,0.588744,2588.14713588,23.7511754817,23.7512067264,0.998944,1440.20360716,972.678507668,226.243,-23.8551,162.563
2457,1825.68319035,0.268270532304,206.068053123,23.5883,0.0,1825.68319035,1825.68319035,93.3863820272,23.5883,2457,0.84917,3293.27688333,23.5895146827,23.5895290841,0.999366,1448.48299659,928.545359182,226.344,-23.6925,162.605
2458,1651.18951773,0.272895898293,192.813344486,23.6908,0.0,1651.18951773,1651.18951773,-19.7960511918,23.6908,2458,0.935343,2708.33548487,23.6909917642,23.6910215461,0.99916,1294.63319211,1075.44575104,226.369,-23.7944,162.678
2459,2091.61192161,0.260597277533,168.528021765,23.6757,0.0,2091.61192161,2091.61192161,-175.45853969,23.6757,2459,0.740929,2691.75227683,23.6765929118,23.6766194314,0.999116,747.236855175,883.962689212,226.435,-23.7676,162.74
2460,527.899295152,0.248824558779,191.606137106,23.7559,0.0,527.899295152,527.899295152,149.041816362,23.7559,2460,0.567707,2212.99291973,23.7555283192,23.7555445361,0.999116,913.476167898,611.381501856,226.449,-23.8392,162.758
2461,602.574156358,0.261404990875,256.13810038,23.7155,0.0,602.574156358,602.574156358,592.935509143,23.7155,2461,0.738517,3528.49910712,23.7162548356,23.7162651558,0.999289,2097.18417976,1037.22076776,226.427,-23.8154,162.763
2462,683.395803257,0.262583735193,232.858324346,23.6428,0.0,683.395803257,683.395803257,-147.304746897,23.6428,2462,0.774108,3295.43447938,23.6432122126,23.6434308744,0.99899,1398.27385292,961.750021973,226.485,-23.7556,162.752
2463,789.55738767,0.260255575553,249.090070744,23.6854,0.0,789.55738767,789.55738767,322.920925551,23.6855,2463,0.663008,3403.91848615,23.6855894129,23.6856422842,0.99895,1804.37384508,1117.54112925,226.479,-23.8,162.774
2464,1970.00679768,0.252001819624,247.18022343,23.7044,0.0,1970.00679768,1970.00679768,276.515804138,23.7044,2464,0.633939,3243.35991385,23.7049474342,23.7049689971,0.999094,1526.99105387,1129.07918591,226.496,-23.8183,162.8
2465,2189.52259843,0.241171264334,233.601751492,23.7357,0.0,2189.52259843,2189.52259843,44.1367523504,23.7357,2465,0.506883,3284.48666664,23.7342989412,23.7343357725,0.999157,1550.09200442,1112.45477024,226.544,-23.8458,162.802
2466,319.82190634,0.24252054136,283.786397785,23.6677,0.0,319.82190634,319.82190634,632.047625196,23.6677,2466,0.482871,3808.46500012,23.6681173075,23.6681389038,0.998949,2633.80050985,1042.24546643,226.557,-23.7705,162.797
2467,1025.17763896,0.256684178223,254.503143807,23.6193,0.0,1025.17763896,1025.17763896,600.306489352,23.6194,2467,0.636277,3558.46503781,23.6191499067,23.6191792714,0.998839,2066.3325633,1022.68711451,226.631,-23.7263,162.826
2468,2243.45241539,0.257930639954,240.806396392,23.5554,0.0,2243.45241539,2243.45241539,239.408507351,23.5554,2468,0.698069,3652.14210547,23.5552349884,23.5552554164,0.99884,2081.88267834,1493.67244277,226.677,-23.6664,162.866
2469,1909.30112368,0.258080402722,279.404693855,23.7268,0.0,1909.30112368,1909.30112368,1361.28003418,23.7268,2469,0.579804,3521.69179519,23.7265920785,23.7266122592,0.998692,2755.33553168,789.985986155,226.74,-23.8345,162.909
2470,1243.56860454,0.248618912538,237.313483265,23.6369,0.0,1243.56860454,1243.56860454,306.614021709,23.6369,2470,0.577814,3477.21754861,23.6369328137,23.6369579076,0.998813,2756.59327925,1162.03892023,226.791,-23.745,162.963
2471,1916.51948586,0.252544547766,250.375875113,23.6988,0.0,1916.51948586,1916.51948586,351.33445168,23.6989,2471,0.471255,3421.34731406,23.698665314,23.6986834344,0.998835,2563.95561806,1086.92804184,226.812,-23.8065,162.952
2472,2025.18556956,0.254137949507,266.675243648,23.5834,0.0,2025.18556956,2025.18556956,649.614832574,23.5835,2472,0.578977,3183.54260991,23.5841863545,23.5842083319,0.998592,2675.86144652,785.700329734,226.854,-23.6907,162.961
2473,626.435467372,0.253443219278,275.034416935,23.5713,0.0,626.435467372,626.435467372,1213.94528868,23.5713,2473,0.647885,3438.33397688,23.571146058,23.5711621638,0.998741,2832.77220874,783.142484101,226.833,-23.6756,163.006
2474,1873.961925,0.245877043733,256.875104076,23.7299,0.0,1873.961925,1873.961925,129.345965646,23.7299,2474,0.482563,3349.65534269,23.7289465626,23.7289549485,0.998583,2630.91546463,978.206829694,226.844,-23.8332,163.063
2475,1907.39932965,0.260623919503,265.381989417,23.6166,0.0,1907.39932965,1907.39932965,590.998666915,23.6166,2475,0.670226,3179.16706367,23.616953071,23.6169783322,0.998774,2718.73255367,759.340387456,226.923,-23.7234,163.136
2476,1923.45035669,0.25556835609,238.24131228,23.6637,0.0,1923.45035669,1923.45035669,450.445097248,23.6637,2476,0.651578,2932.41839941,23.663383767,23.6633956265,0.998703,2198.5538397,947.326999293,226.884,-23.7707,163.179
2477,1177.50397464,0.262673040652,223.557407968,23.5939,0.0,1177.50397464,1177.50397464,283.876088561,23.5939,2477,0.671006,2843.94477221,23.5941856049,23.5942204425,0.998466,1485.00607624,834.943440378,226.92,-23.7034,163.207
2478,469.813728891,0.26723796497,231.71659755,23.6714,0.0,469.813728891,469.813728891,1242.23655173,23.6714,2478,0.714442,3085.80727447,23.6717541202,23.6717673377,0.998577,2440.68590052,635.899228513,227.002,-23.7735,163.29
2479,1849.53792137,0.256228886116,254.055446172,23.6614,0.0,1849.53792137,1849.53792137,482.909199775,23.6614,2479,0.564513,2977.88636534,23.6616070228,23.6616321629,0.998916,1768.3247649,756.655291219,227.097,-23.7729,163.348
2480,2000.58863992,0.263931250606,267.091447407,23.6129,0.0,2000.58863992,2000.58863992,647.477677772,23.613,2480,0.622584,3248.84509003,23.6133224712,23.6133396534,0.998997,2387.21481676,984.370710707,227.15,-23.7201,163.356
2481,1839.34005656,0.264263243376,256.211233149,23.7608,0.0,1839.34005656,1839.34005656,383.109604445,23.7608,2481,0.67613,3389.79447543,23.7609562973,23.7609864021,0.999008,2934.0333899,858.650561646,227.144,-23.8658,163.405
2482,2031.33087604,0.254306125194,268.155348964,23.6974,0.0,2031.33087604,2031.33087604,687.51958064,23.6975,2482,0.559792,3492.14752256,23.6984391909,23.6985577156,0.998716,2978.6150244,782.395276767,227.2,-23.8117,163.406
2483,1824.24687719,0.257045306766,246.294420504,23.6566,0.0,1824.24687719,1824.24687719,766.10680269,23.6566,2483,0.654712,3192.53352585,23.6574294738,23.6574309423,0.999009,2256.44836516,896.740093134,227.207,-23.758,163.405
2484,1796.71507267,0.262649399251,260.185358845,23.6711,0.0,1796.71507267,1796.71507267,1987.47552939,23.6713,2484,0.682149,3275.2143642,23.6710733369,23.6711070658,0.998891,2996.95951525,362.519096622,227.245,-23.7698,163.466
2485,1116.75218861,0.250294191011,195.176568483,23.7028,0.0,1116.75218861,1116.75218861,323.376591511,23.7028,2485,0.615853,3247.80832207,23.7027229196,23.7027468051,0.998801,2043.28461566,1019.13342782,227.28,-23.7895,163.489
2486,1774.55937535,0.262822280216,227.641048049,23.6142,0.0,1774.55937535,1774.55937535,402.66322068,23.6142,2486,0.751757,2903.59874456,23.6135086868,23.6135264549,0.999167,1945.5747978,812.247879556,227.344,-23.7009,163.527
2487,1792.98621243,0.241346834785,230.75433745,23.7072,0.0,1792.98621243,1792.98621243,769.617106409,23.7072,2487,0.575099,3068.76068555,23.7089324919,23.708957134,0.998725,2198.63113037,868.311927673,227.359,-23.7978,163.534
2488,1549.90957218,0.272878020129,238.581813128,23.6931,0.0,1549.90957218,1549.90957218,330.849244346,23.6931,2488,1.07553,3563.47849367,23.6938425063,23.6938646053,0.998782,2230.45874019,1357.71681526,227.475,-23.7886,163.58
2489,1011.19391566,0.240237721638,246.394608826,23.6163,0.0,1011.19391566,1011.19391566,494.815197376,23.6163,2489,0.605056,3385.3470298,23.6159085855,23.6159156075,0.999068,2583.0527402,1069.60119085,227.483,-23.7094,163.588
2490,346.492890954,0.253636709146,236.747284242,23.6217,0.0,346.492890954,346.492890954,485.492738087,23.6218,2490,0.730187,3377.4918688,23.622198981,23.6222150319,0.99936,1471.78431547,857.75517137,227.454,-23.7238,163.624
2491,1850.41816674,0.254839138516,220.743961357,23.6854,0.0,1850.41816674,1850.41816674,551.710586986,23.6854,2491,0.790755,3095.31462868,23.6852127796,23.6852219892,0.999035,2050.22293784,912.711627303,227.51,-23.7908,163.665
2492,777.16131094,0.23469487068,249.140150696,23.661,0.0,777.16131094,777.16131094,1700.85376844,23.661,2492,0.479051,3369.58090916,23.6612061601,23.6612443475,0.99892,3027.566317,479.845735665,227.675,-23.7523,163.697
2493,474.533382378,0.249245980502,252.410846126,23.636,0.0,474.533382378,474.533382378,424.485879337,23.636,2493,0.663068,3225.73941047,23.635172966,23.6352084315,0.998998,1899.70875386,969.870796969,227.718,-23.7314,163.692
2494,1946.4458412,0.248560844449,169.946130488,23.4415,0.0,1946.4458412,1946.4458412,-25.4927758996,23.4415,2494,0.672308,2393.49855189,23.4420776912,23.4420983751,0.999094,1403.65578853,958.666037498,227.725,-23.5321,163.746
2495,547.598422889,0.249817300279,237.052172931,23.55,0.0,547.598422889,547.598422889,405.94477522,23.55,2495,0.671932,3144.36130451,23.5499908556,23.5500241949,0.998939,2081.70997012,1007.14662492,227.782,-23.646,163.775
2496,358.361662811,0.271483526646,240.76150452,23.4697,0.0,358.361662811,358.361662811,-269.384983261,23.4697,2496,1.05387,3332.9044811,23.4697204212,23.4697963018,0.999309,2473.53361017,1170.82432745,227.889,-23.5722,163.806
2497,419.201283718,0.248634003411,248.044540762,23.5215,0.0,419.201283718,419.201283718,51.3012968353,23.5215,2497,0.669238,3326.17701432,23.5217544761,23.5218044624,0.999141,2195.65900747,1176.9176765,227.944,-23.6319,163.792
2498,2012.01463376,0.240535992656,241.699169978,23.4269,0.0,2012.01463376,2012.01463376,371.172276725,23.427,2498,0.553991,3384.51788585,23.427377308,23.4274006681,0.999007,2125.48511369,1152.22395615,227.912,-23.5292,163.821
2499,423.392966844,0.235082017003,260.118572794,23.4792,0.0,423.392966844,423.392966844,383.406379288,23.4792,2499,0.452884,3295.23471107,23.4790048623,23.4790357294,0.998964,2350.09038393,953.137979552,227.939,-23.5866,163.805
2500,1840.31424602,0.260894876114,246.247678427,23.5343,0.0,1840.31424602,1840.31424602,-299.36176164,23.5343,2500,0.764866,3471.77010638,23.5341310604,23.5341583772,0.999265,1864.9005093,1097.73353484,227.984,-23.6422,163.802
