AverageReturn,Iteration,StdEsReturn,MinReturn,AverageAbsQYDiff,MinEsReturn,AverageAbsY,PolicyRegParamNorm,AveragePolicySurr,AverageQ,AverageY,AverageAction,AverageAbsQ,StdReturn,AverageQLoss,MaxEsReturn,MaxReturn,QFunRegParamNorm,AverageEsReturn,Epoch,AverageDiscountedReturn
93.4862070227,1327,2.2282543151,93.224152669,0.0360402780701,88.7791453948,6.80241531072,57.5844,-6.82348,6.80242,6.80241531072,0.978689,6.80242,0.117279643982,0.0139136,94.9877575336,93.6741372102,125.88,92.6083391869,1327,46.9845648432
93.5531011972,1328,2.33140145912,93.3290059785,0.0374636832037,89.9969766741,6.80193978039,57.5421,-6.82186,6.80188,6.80193978039,0.971927,6.80188,0.100225612265,0.0180355,97.4301293773,93.663143898,125.896,92.4759075172,1328,47.1487837677
93.5662183155,1329,2.2575756252,93.4575956508,0.0374963136866,86.965452473,6.81269305266,57.5982,-6.83387,6.81283,6.81269305266,0.960266,6.81283,0.0528417450741,0.0127997,95.3492695849,93.6645183787,125.937,93.3021501165,1329,46.831960992
93.5309082746,1330,1.43549173922,93.3208806266,0.0362662028825,90.1474734527,6.80578589213,57.5595,-6.82768,6.80571,6.80578589213,0.973523,6.80571,0.106860434674,0.0140002,94.3002669869,93.6940721154,125.952,92.3091555735,1330,47.0724163392
93.5414949683,1331,2.36290467199,93.2073117011,0.0358767087761,90.3670523216,6.82034833819,57.5685,-6.84105,6.8204,6.82034833819,0.972705,6.8204,0.137995969042,0.0135244,98.5965796305,93.7200765655,126.005,92.8120654434,1331,47.1081302059
93.549951482,1332,1.62460613347,93.3242218338,0.038207054714,90.1656068861,6.8198989384,57.5638,-6.84115,6.81996,6.8198989384,0.972401,6.81996,0.114063588133,0.0175495,96.4534122384,93.7214151803,126.056,93.5396772165,1332,47.1458967512
93.4846052988,1333,2.46203587267,93.2013020039,0.0355990956539,88.4037873956,6.82372773897,57.6271,-6.84532,6.82371,6.82372773897,0.981665,6.82371,0.124893542818,0.0130156,99.2110258241,93.6945937669,126.091,93.8145056718,1333,47.0735540981
93.4912994636,1334,1.46065252034,93.3393919415,0.0364560226172,89.6564400024,6.82254370245,57.609,-6.84374,6.82257,6.82254370245,0.970386,6.82257,0.107396241214,0.0127418,94.6528515335,93.6870836156,126.141,93.2215753159,1334,46.7348047205
93.4946707657,1335,2.12976562808,93.3554588763,0.036589341095,89.9296768871,6.82282071199,57.6203,-6.84334,6.82287,6.82282071199,0.970945,6.82287,0.095303638985,0.0125465,97.4106009903,93.7270174675,126.197,93.2412131565,1335,46.7737884821
93.4143325782,1336,2.45847178253,93.2238843499,0.0373847372147,89.6907496364,6.80652158062,57.6095,-6.82626,6.80652,6.80652158062,0.985387,6.80652,0.105066394913,0.0125247,98.6349052281,93.656532652,126.235,93.2765377843,1336,46.7905883983
93.5265230207,1337,2.07791765644,93.392911386,0.0391840355239,90.3903183026,6.81511357155,57.6067,-6.83586,6.81514,6.81511357155,0.963007,6.81514,0.0790400294637,0.0155809,97.3130904046,93.6747076693,126.262,93.2439328136,1337,46.692982989
93.5205098668,1338,2.20671417614,93.2852089205,0.0380217104709,88.6180907763,6.8098987544,57.6473,-6.8312,6.80995,6.8098987544,0.966896,6.80995,0.146403160618,0.0154937,95.4763298937,93.8416153212,126.252,93.376999013,1338,46.7897180561
93.5907208056,1339,2.18275049169,93.3808440486,0.0361593831129,88.4658621597,6.820643822,57.6327,-6.8425,6.82062,6.820643822,0.953076,6.82062,0.150395471023,0.0140386,94.9858862028,93.8939923394,126.295,92.2841590119,1339,46.734339091
93.5186225464,1340,2.97364149299,93.3123957238,0.0365476941171,88.2867710285,6.81439794533,57.6803,-6.83635,6.8145,6.81439794533,0.969299,6.8145,0.164410517916,0.0129049,96.8958008084,93.7722473018,126.319,92.5385939291,1340,46.8602769004
93.3970553399,1341,1.16133027597,93.2342813287,0.0382025074849,90.704294143,6.81513562819,57.7144,-6.83569,6.81509,6.81513562819,0.978555,6.81509,0.132538863987,0.0148854,94.2756338983,93.672167697,126.369,92.7028293516,1341,46.4657112376
93.3690646865,1342,2.30935497607,93.3056842882,0.0342110467947,88.7870264148,6.79977692451,57.7401,-6.8208,6.79981,6.79977692451,0.989692,6.79981,0.0471682689185,0.0105292,95.4882397277,93.4804343271,126.399,91.6201728876,1342,46.6721622949
93.3688106704,1343,3.15596565191,93.2346005089,0.0346963311677,88.1854867037,6.81530318576,57.8364,-6.83583,6.81529,6.81530318576,0.98637,6.81529,0.0599783456503,0.0112074,99.8317904248,93.5906078531,126.422,92.7977728056,1343,46.5620679853
93.4461623416,1344,1.59665150373,93.3274297142,0.0408748104819,89.4392423336,6.81918716479,57.8704,-6.84051,6.8192,6.81918716479,0.967549,6.8192,0.0728625133729,0.0187991,94.440000842,93.6727272358,126.407,92.5490890738,1344,46.3787149382
93.3490470038,1345,1.85374567266,93.2027962016,0.0330326032225,90.0955127181,6.82489147874,57.8815,-6.84608,6.82495,6.82489147874,0.988028,6.82495,0.0628225191406,0.0103032,96.4880257256,93.4350539619,126.421,93.2345826168,1345,46.5034768121
93.3132920617,1346,2.38996315498,93.2123477389,0.0328523954714,89.6243292915,6.82385198203,57.8304,-6.84468,6.82384,6.82385198203,0.976889,6.82384,0.0928895106411,0.00914521,99.3161479694,93.5986804772,126.453,93.5850017187,1346,45.9248169562
93.469426971,1347,3.44174633562,93.1509112056,0.039272098907,87.3136220105,6.80153895049,57.8697,-6.82328,6.80155,6.80153895049,0.974131,6.80155,0.167971453021,0.0180654,98.9423993337,93.6937381816,126.473,92.4751015954,1347,46.739283626
93.3925614485,1348,2.31055159003,93.2343950756,0.0351932793097,88.2574899236,6.80739740544,57.8867,-6.82879,6.80734,6.80739740544,0.985596,6.80734,0.144528938,0.0120826,95.1824594669,93.7427382466,126.504,91.9133864861,1348,46.6726295512
93.4065874452,1349,2.40586226669,93.2869948632,0.0339539948045,90.3578973125,6.81954737511,57.9059,-6.84127,6.81962,6.81954737511,0.979969,6.81962,0.0851695987082,0.00893767,99.0682592418,93.6034260895,126.522,93.4483287462,1349,46.5659716404
93.4316424554,1350,2.13871902451,93.3000736049,0.0345990830134,89.4281835824,6.81977971375,57.9144,-6.84114,6.81981,6.81977971375,0.989941,6.81981,0.0853755829273,0.0111133,95.8873697156,93.5963284032,126.562,92.9517318801,1350,47.0392335361
93.3598840706,1351,2.15014740874,93.2889904831,0.0397602629791,88.4677118227,6.82429607844,57.9415,-6.8456,6.82428,6.82429607844,0.987797,6.82428,0.0439776838241,0.0172453,97.0401739267,93.4740347012,126.615,93.1703238875,1351,46.5545523647
93.4240007024,1352,2.62788794744,93.2452397718,0.0391168556364,88.4519881305,6.81014466327,57.9467,-6.83149,6.8102,6.81014466327,0.978161,6.8102,0.0939302342113,0.0187437,98.686449889,93.6214380545,126.659,92.9404718112,1352,46.6057668669
93.3750401741,1353,2.34439090756,93.2853440076,0.0355988277973,90.177979589,6.83118223624,58.0221,-6.85192,6.83113,6.83118223624,0.973869,6.83113,0.0810068746361,0.0132805,99.4249414698,93.7065482758,126.705,93.7562474998,1353,46.1800433037
93.487213442,1354,1.44724093181,93.2895044377,0.0342489663122,90.5082869282,6.82075410439,58.0498,-6.84215,6.82072,6.82075410439,0.964522,6.82072,0.140714547732,0.0115512,94.3088553106,93.6962360026,126.744,92.7432335414,1354,46.5170482028
93.3912436818,1355,1.90223506534,93.2343558332,0.0366339454353,90.5895168579,6.81420019302,58.0533,-6.83618,6.81425,6.81420019302,0.968292,6.81425,0.124525792948,0.0132993,98.1135813046,93.6931171103,126.784,93.7044085636,1355,46.0865436776
93.3658403705,1356,2.32156065179,93.2208293691,0.034235712606,91.3111236044,6.82005185788,58.0771,-6.84113,6.82,6.82005185788,0.985926,6.82,0.0538586601935,0.0110828,99.0760723463,93.517050022,126.812,93.3274624775,1356,46.5280874683
93.3925595039,1357,1.65701888719,93.2045727093,0.0380087889039,90.7706522981,6.8271050855,58.0794,-6.84805,6.82707,6.8271050855,0.99128,6.82707,0.0783827363578,0.0174512,94.8562382277,93.5053427376,126.838,92.9447957192,1357,46.8584126337
93.3957468384,1358,1.79983914888,93.300000298,0.0377170315545,90.799490931,6.83605430838,58.1708,-6.85662,6.83611,6.83605430838,0.994656,6.83611,0.0678993253654,0.0143662,97.5112988341,93.5027126398,126.875,93.5302192587,1358,46.9865702012
93.3917062227,1359,2.16878803172,93.3000112411,0.0398979481408,90.7049653708,6.82594264344,58.2204,-6.84705,6.82591,6.82594264344,0.995066,6.82591,0.0719599291974,0.0180417,99.3,93.4999824329,126.923,93.9158107819,1359,46.9766010524
93.4009371814,1360,3.09719189471,93.2838194129,0.0359862190279,87.7847476059,6.81826409527,58.1032,-6.8399,6.81826,6.81826409527,0.99447,6.81826,0.0646461502509,0.0138099,98.9700488407,93.5001022806,126.93,92.604446982,1360,47.0104272916
93.4013736171,1361,1.50854917045,93.3000004292,0.0348105009197,90.6500070862,6.81872369479,58.2408,-6.83937,6.81872,6.81872369479,0.996193,6.81872,0.0581157779575,0.0122476,95.1524927518,93.499994401,126.967,93.7971553197,1361,47.0692861003
93.4248193813,1362,2.98224071189,93.3,0.0365868363397,88.1049814978,6.82201507554,58.3048,-6.84262,6.82194,6.82201507554,0.998329,6.82194,0.0909183424897,0.0158094,99.1471216635,93.5977766138,127.011,92.8734924045,1362,47.2754309696
93.4445524324,1363,2.4947709768,93.3091260249,0.0363103525905,88.5213786856,6.83057641665,58.3265,-6.85191,6.83059,6.83057641665,0.993448,6.83059,0.0605834159279,0.0161361,98.9,93.5992846338,127.056,93.3661776787,1363,47.2295222973
93.4282329976,1364,1.74626304897,93.3,0.0357486305575,90.78283558,6.80877085641,58.3658,-6.83014,6.80878,6.80877085641,0.995325,6.80878,0.0806611115007,0.014121,97.6634686396,93.5994691434,127.103,94.0307423821,1364,47.1968066675
93.3943431907,1365,2.12067051203,93.3,0.032390614916,88.2798812083,6.81262609341,58.3297,-6.83388,6.8126,6.81262609341,0.998866,6.8126,0.0724842329569,0.00976608,96.1007313853,93.5999961926,127.155,93.2567181634,1365,47.1170522882
93.4124831977,1366,1.19265647789,93.3,0.0382250509043,91.365199924,6.826803067,58.2633,-6.84782,6.82678,6.826803067,0.996916,6.82678,0.0884849926335,0.0161562,97.0369544016,93.5986297221,127.196,94.4017121254,1366,47.1581538754
93.3945021901,1367,2.05789633693,93.3000341629,0.0366971866911,90.6598803171,6.839343435,58.3353,-6.86003,6.83929,6.839343435,0.996235,6.83929,0.0583697869592,0.0129011,98.2273857984,93.5004718468,127.211,93.5232461344,1367,47.0313393138
93.3944472655,1368,2.1543201304,93.2044975362,0.0354258117915,89.2865689852,6.81760405354,58.3469,-6.8382,6.81763,6.81760405354,0.994158,6.81763,0.0752481641676,0.0147731,98.2628104886,93.505436434,127.232,93.5896022709,1368,46.9636081597
93.4022263629,1369,2.12115442826,93.2081726613,0.0368917692636,89.2678298769,6.82668714338,58.3454,-6.84774,6.82663,6.82668714338,0.993581,6.82663,0.0761876107897,0.0164792,95.8387475358,93.5150631452,127.256,92.9783277932,1369,46.9897036011
93.3413593869,1370,2.51061126753,93.232828673,0.0340825177617,88.4706594592,6.82624463312,58.4058,-6.84773,6.82627,6.82624463312,0.993333,6.82627,0.0404255064074,0.0128555,96.8807000893,93.4230336964,127.254,93.2895801513,1370,46.6301628154
93.3775437388,1371,1.9114636651,93.2000029206,0.0320710389696,90.0069816279,6.82307608498,58.4624,-6.84336,6.8231,6.82307608498,0.995908,6.8231,0.0814540497946,0.0096926,95.1537818811,93.5041360425,127.262,92.3420765707,1371,46.9240698955
93.3985813881,1372,2.11280292551,93.1030955033,0.0343556668724,87.8816412559,6.80590154294,58.3844,-6.82663,6.80588,6.80590154294,0.994428,6.80588,0.0690049328064,0.012678,94.7195273099,93.5099804207,127.264,93.0730318462,1372,46.9967857429
93.4110484289,1373,1.85782795424,93.3001151629,0.0371460443256,90.5467704303,6.81012656541,58.4117,-6.82954,6.81,6.81012656541,0.995152,6.81,0.0599617662764,0.0157963,97.1439408764,93.5050667215,127.265,92.8372420749,1373,47.0907528387
93.4055500538,1374,2.67317444594,93.2011686796,0.03586771914,88.7770274752,6.82031116007,58.4193,-6.84209,6.82042,6.82031116007,0.995463,6.82042,0.0748040023197,0.013398,98.4990690062,93.5412778501,127.261,93.2427227405,1374,47.0705617896
93.4197777167,1375,2.38667839745,93.3000279176,0.0364438224109,89.4649887641,6.82399895658,58.4663,-6.84462,6.82395,6.82399895658,0.995713,6.82395,0.0683662327979,0.0162586,96.9241412411,93.5667766859,127.27,92.4724081101,1375,47.1604701324
93.4212889303,1376,2.30951969478,93.200084871,0.0356685152453,90.2638419128,6.81489488673,58.4998,-6.8353,6.81487,6.81489488673,0.99598,6.81487,0.113036182319,0.0142888,98.6090878748,93.601039996,127.31,93.7091259145,1376,47.1796226151
93.4312855629,1377,1.65510961077,93.200031886,0.0350637506562,89.9371514466,6.82576871773,58.5066,-6.84605,6.82577,6.82576871773,0.995161,6.82577,0.111217776735,0.0136629,95.583531421,93.6013125533,127.353,92.7043978643,1377,47.2103323719
93.4329018643,1378,2.42318142956,93.2000365462,0.0356111983481,90.2924617056,6.82391800946,58.6008,-6.84567,6.82387,6.82391800946,0.994618,6.82387,0.115605272181,0.0135489,99.1695477578,93.600874055,127.332,93.3546761804,1378,47.2020139216
93.3950057132,1379,1.60919615081,93.2002276403,0.0363548898729,89.610229262,6.82436058976,58.5843,-6.8459,6.82439,6.82436058976,0.995264,6.82439,0.0800068965815,0.0137993,94.814651747,93.5304103577,127.348,93.1079025512,1379,47.0037441768
93.3860066041,1380,2.89981034234,93.200008416,0.0345456071488,87.9633953274,6.81687275901,58.582,-6.83741,6.81687,6.81687275901,0.995924,6.81687,0.112399766675,0.0126895,97.5515990852,93.5977226954,127.348,92.6508831159,1380,46.9758191982
93.396994797,1381,2.0055903087,93.2000005007,0.0376702695999,88.5474194289,6.81263501829,58.5987,-6.83356,6.81266,6.81263501829,0.996977,6.81266,0.0927076872307,0.0159623,96.1878730954,93.5996767589,127.334,93.432736361,1381,47.0716647941
93.4274110583,1382,2.22827953469,93.3000029564,0.0381877172877,89.4550508694,6.82580831347,58.6605,-6.84717,6.8257,6.82580831347,0.995946,6.8257,0.0752412989287,0.0180767,95.8878896042,93.5984428217,127.33,92.3523489633,1382,47.2128216292
93.3731576051,1383,1.82061281932,93.1000000596,0.0371208275392,90.3861375229,6.835230212,58.6558,-6.85638,6.8352,6.835230212,0.997064,6.8352,0.132626686466,0.0173019,97.9211297488,93.5976657678,127.319,93.7128986001,1383,46.9398696915
93.4242900208,1384,2.74568822201,93.2009288101,0.0344205637216,90.027844972,6.82253969662,58.6612,-6.84372,6.82255,6.82253969662,0.99622,6.82255,0.0986236895329,0.0141396,99.6551854236,93.5997042834,127.301,93.0772304283,1384,47.2042341376
93.4444704772,1385,1.79654212959,93.305231967,0.0361563923794,89.8249491001,6.80782141859,58.739,-6.82804,6.80774,6.80782141859,0.995047,6.80774,0.0793605280567,0.0167077,95.9149674488,93.5997551986,127.314,92.7123772806,1385,47.2818494017
93.3969171552,1386,1.78774830156,93.200001061,0.0365372459185,89.4694903857,6.82617616945,58.7526,-6.84802,6.82621,6.82617616945,0.995175,6.82621,0.128031960661,0.0145366,94.9268676465,93.5992660427,127.309,92.5384042774,1386,47.0144121011
93.4212452052,1387,2.84854811262,93.2001049839,0.0335165462936,88.8277480878,6.8162877646,58.8346,-6.83729,6.81624,6.8162877646,0.995788,6.81624,0.113836401552,0.0126927,98.3876535965,93.5995016454,127.263,91.8478387292,1387,47.1731805482
93.417160225,1388,1.95157914942,93.2000040412,0.0341123224859,89.590892771,6.82965889486,58.7935,-6.85089,6.82975,6.82965889486,0.995118,6.82975,0.110557367826,0.0128915,96.5709406652,93.5994259625,127.232,93.0176841002,1388,47.1282163308
93.3650474087,1389,2.77292364607,93.100018453,0.0324496387339,89.7097283972,6.81866585543,58.8293,-6.83879,6.81866,6.81866585543,0.997588,6.81866,0.132328945628,0.0110951,99.1706004477,93.5980324347,127.225,92.5798514583,1389,46.9108490647
93.3576665726,1390,2.23150159073,93.1000004768,0.0382605063158,87.6894863785,6.81903911327,58.8974,-6.84153,6.819,6.81903911327,0.99701,6.819,0.15242178433,0.0161917,94.8510361052,93.5999615182,127.231,92.6003953749,1390,46.8508059361
93.3084849467,1391,2.01438059131,93.0000007033,0.0343807211475,90.1679512504,6.82635469169,58.9629,-6.8473,6.82641,6.82635469169,0.996737,6.82641,0.183971823469,0.0131397,97.574556702,93.5995083105,127.213,93.1788260445,1391,46.5637402254
93.3009963532,1392,1.90050797958,93.0000001431,0.0378592589819,91.035397204,6.81838080248,59.0195,-6.83901,6.81828,6.81838080248,0.990957,6.81828,0.172256200274,0.018195,98.0858004842,93.6449119654,127.226,93.5969432266,1392,46.3295911152
93.3989547809,1393,1.90123458261,93.2000014782,0.0325148899198,88.0938876461,6.83174466373,59.0511,-6.85283,6.83181,6.83174466373,0.995663,6.83181,0.113472851311,0.00932166,95.0456459645,93.6005794591,127.216,93.3283035007,1393,47.0406201466
93.3415811684,1394,1.33389957291,93.100243182,0.0384245688706,90.6029478312,6.81809230342,59.1043,-6.83883,6.81804,6.81809230342,0.991708,6.81804,0.198747679076,0.0170478,94.5275909208,93.6370978673,127.206,93.4201904452,1394,46.5881506574
93.3634057751,1395,2.73914487051,93.1000000715,0.0345621449313,86.9718535449,6.83207027291,59.071,-6.85319,6.83205,6.83207027291,0.992017,6.83205,0.177117519317,0.0106412,97.8572172941,93.6412527918,127.225,92.724479445,1395,46.7208414156
93.4505732256,1396,1.66060976382,93.2000084875,0.0380418686193,90.2452450419,6.8404054794,59.045,-6.86169,6.84044,6.8404054794,0.990166,6.84044,0.111044990269,0.0152845,97.1971083941,93.6110525394,127.239,93.4852876562,1396,47.1587924898
93.325636506,1397,1.80968760297,93.1000002027,0.0369523210146,90.4876601525,6.83507385205,59.0605,-6.85593,6.83504,6.83507385205,0.995975,6.83504,0.14444294723,0.0166239,95.3602884509,93.600024122,127.251,93.3340004698,1397,46.6328904469
93.2865791008,1398,1.96374782274,93.1000000358,0.0346500126824,89.9044572047,6.82105620697,59.0747,-6.84156,6.82109,6.82105620697,0.998901,6.82109,0.131532065985,0.0120392,98.8625435669,93.5563688202,127.263,93.9456672144,1398,46.505935972
93.3055808341,1399,2.80335379748,93.1000000477,0.0378344726656,89.3701875783,6.82914671786,59.1295,-6.84915,6.82917,6.82914671786,0.998968,6.82917,0.12344588107,0.0170304,98.3956808759,93.5066823117,127.292,92.6401905067,1399,46.6163001129
93.4283351658,1400,1.57409097312,93.3103879905,0.0384650585313,90.1976649166,6.83485867101,59.085,-6.85512,6.83494,6.83485867101,0.996203,6.83494,0.0668389257768,0.0170266,93.9899738494,93.5010739543,127.336,92.3591107726,1400,47.2269782128
93.2697472356,1401,2.1865513089,93.0005582863,0.0343795984666,90.1410450987,6.83554083987,59.1551,-6.85609,6.83557,6.83554083987,0.999111,6.83557,0.142776083557,0.0137239,97.3415448633,93.5457923938,127.367,92.7103967386,1401,46.4188919929
93.3990147861,1402,2.43762428941,93.2000655067,0.0356535719238,88.9237060181,6.8233992561,59.1294,-6.8444,6.82333,6.8233992561,0.997465,6.82333,0.0660067975748,0.0132351,97.0106392278,93.5012481598,127.417,92.6974952768,1402,47.099135388
93.330561992,1403,1.96155212996,93.2,0.0368405072897,89.318635891,6.83288260491,59.2026,-6.85319,6.83286,6.83288260491,0.998419,6.83286,0.114356696735,0.0156211,96.8560668597,93.6000190703,127.463,93.2190726366,1403,46.7395075655
93.3674236188,1404,1.44380887559,93.300016927,0.0336229768251,90.5073512506,6.83214653898,59.3095,-6.85249,6.8322,6.83214653898,0.998523,6.8322,0.0791662518329,0.00962037,94.7274353871,93.5995317051,127.517,93.0354838884,1404,46.9519459849
93.3583986572,1405,2.93337975551,93.2000000596,0.0378319385088,88.8307767261,6.84486486858,59.381,-6.86558,6.84485,6.84486486858,0.999185,6.84485,0.0777190057822,0.0160082,99.8205349752,93.5946263057,127.519,92.9238162232,1405,46.9218028808
93.2954845887,1406,2.09362541817,93.2000000238,0.038884519203,89.8244495474,6.8288605955,59.4278,-6.84979,6.82885,6.8288605955,0.999481,6.82885,0.0940191012828,0.0178522,98.2768000215,93.5016922071,127.526,93.2823188912,1406,46.5734003975
93.3518364173,1407,1.72674132318,93.2000033378,0.0335621400504,89.1233357084,6.83281756733,59.428,-6.85279,6.83283,6.83281756733,0.998978,6.83283,0.0842781167618,0.0121655,94.7293577692,93.5024760243,127.54,90.8055857903,1407,46.8778513359
93.3171570976,1408,1.99175264902,93.2000002146,0.0356459095133,90.0126805964,6.84696171277,59.5554,-6.86728,6.84703,6.84696171277,0.99903,6.84703,0.105250619926,0.0147897,96.3219923682,93.5977282021,127.557,93.2329129295,1408,46.6826185464
93.33875556,1409,1.34342226287,93.2000001431,0.0350323438567,90.5405353477,6.82812828036,59.529,-6.84942,6.82807,6.82812828036,0.996596,6.82807,0.138833892698,0.0125337,95.4789976765,93.6875765514,127.545,93.3859065109,1409,46.7268119206
93.2987998824,1410,1.40048445123,93.1000867418,0.0375243729122,91.1750000807,6.81609137958,59.5396,-6.8376,6.81612,6.81609137958,0.995095,6.81612,0.157937145617,0.0166048,95.7206585667,93.6886834626,127.541,93.1312908459,1410,46.4522431964
93.3285722817,1411,2.93484315542,93.2000056981,0.0369735569397,87.8905007193,6.83885899373,59.6359,-6.85924,6.83887,6.83885899373,0.998617,6.83887,0.0966238252997,0.0149649,98.1798662305,93.5308329963,127.535,91.6398214801,1411,46.7341632064
93.3182231531,1412,1.8525770044,93.2000966651,0.0374407007552,91.7433458638,6.84105024388,59.7386,-6.86212,6.84101,6.84105024388,0.998174,6.84101,0.101598429377,0.0171461,99.1235540452,93.5154458777,127.528,93.8446901932,1412,46.6609655258
93.3051942069,1413,1.84656555981,93.2000529372,0.0332956842962,89.2941259521,6.83576513591,59.6876,-6.85676,6.83586,6.83576513591,0.997934,6.83586,0.0861626905601,0.0121222,94.7648688092,93.5008383728,127.533,92.7126787204,1413,46.5782571841
93.3149136173,1414,1.86680781889,93.2000525558,0.036674046625,89.5858835999,6.82382970244,59.7128,-6.84474,6.82379,6.82382970244,0.997179,6.82379,0.0993397888519,0.016171,94.248710072,93.5000053524,127.525,92.0497378058,1414,46.6097525581
93.2354806939,1415,1.99602044288,93.1,0.0390200527354,90.5076704195,6.83587859022,59.7543,-6.85593,6.83591,6.83587859022,0.999051,6.83591,0.136206307192,0.0196193,96.4347814252,93.501035753,127.497,92.6710678434,1415,46.2215579284
93.2852322621,1416,2.45694397994,93.0605877787,0.0348837383874,90.0260227172,6.83669696975,59.7659,-6.85673,6.83672,6.83669696975,0.992099,6.83672,0.168928846051,0.0114106,98.3038314444,93.6807874327,127.507,92.7473037494,1416,46.2783953887
93.2631523086,1417,2.45315349741,93.001442531,0.0334495451868,89.646825728,6.83344935742,59.8698,-6.85356,6.83343,6.83344935742,0.994964,6.83343,0.139781465786,0.0110397,98.0632374194,93.5022434135,127.516,92.4946900196,1417,46.2472110053
93.2385749478,1418,1.73529073171,93.1000408149,0.0418651696816,89.9381666792,6.82619478098,59.8121,-6.84708,6.82623,6.82619478098,0.998494,6.82623,0.106390198334,0.0210174,94.6030994847,93.4406982677,127.529,92.8565892783,1418,46.2193507743
93.2970547122,1419,1.44449388601,93.2000284414,0.0373318264435,90.3591201568,6.83575653012,59.8268,-6.85699,6.83577,6.83575653012,0.996745,6.83577,0.0908150061003,0.0173073,93.947807497,93.5216375464,127.517,91.8846130129,1419,46.4937021016
93.3531012443,1420,1.18428566295,93.3,0.0358467760007,90.2239480916,6.83091831408,59.8428,-6.85094,6.83085,6.83091831408,0.997101,6.83085,0.0664459251414,0.0135471,94.2950668533,93.5000390492,127.528,92.0472817177,1420,46.823394429
93.3607219999,1421,0.915235250306,93.3000002146,0.0345864742561,91.4797598601,6.83541101018,59.8242,-6.85517,6.83531,6.83541101018,0.996948,6.83531,0.055979561793,0.0123755,94.9592915082,93.4999813345,127.549,93.3265506781,1421,46.8615359545
93.3994145463,1422,2.26619629042,93.3001269176,0.040032662444,89.0797373711,6.82068048448,59.8287,-6.83997,6.82076,6.82068048448,0.997206,6.82076,0.0576920175539,0.0176548,95.4655033675,93.5000000715,127.543,92.9104821605,1422,47.0919308384
93.4030233528,1423,2.61428380895,93.3000072955,0.0318750697321,87.9084468294,6.82485513412,59.8098,-6.84422,6.82486,6.82485513412,0.997057,6.82486,0.0651627704865,0.00935989,96.313760461,93.581143719,127.565,91.8480442156,1423,47.1079905844
93.4334199555,1424,1.78256058612,93.3,0.0357558726057,89.1994194986,6.8115870419,59.7996,-6.83217,6.81161,6.8115870419,0.998695,6.81161,0.0798141186302,0.0146249,94.3844655058,93.5995310145,127.58,91.7711526834,1424,47.33702275
93.2931859743,1425,1.63702282618,93.2000887167,0.0344068829154,90.6593303347,6.81064518794,59.923,-6.83126,6.81059,6.81064518794,0.997221,6.81059,0.0782131302244,0.0115022,95.4681819449,93.40547754,127.579,93.2754020691,1425,46.4863991753
93.3121538131,1426,3.35046596743,93.2005473379,0.0399611413338,86.8555789697,6.81677239607,59.9349,-6.83801,6.81671,6.81677239607,0.993014,6.81671,0.0541555682905,0.0193062,98.5099755207,93.4911871664,127.608,92.3335083718,1426,46.4551749968
93.3488833024,1427,2.54959118345,93.3000091074,0.0389967418603,86.4802857347,6.83093593914,59.9582,-6.85191,6.83089,6.83093593914,0.997368,6.83089,0.0515246523642,0.0182196,94.2537991984,93.4970880477,127.6,92.2214566876,1427,46.8074392915
93.4051001954,1428,1.83623787541,93.2000008225,0.0336106922502,88.8902478659,6.82155851233,59.9815,-6.8431,6.82157,6.82155851233,0.99583,6.82157,0.0758749112354,0.0135537,93.9609363674,93.5766970747,127.606,91.4610092707,1428,47.0798058095
93.3712000087,1429,2.3831471131,93.3,0.0333474100841,90.0148666822,6.81084170766,60.0068,-6.83175,6.81087,6.81084170766,0.997855,6.81087,0.0515403292771,0.0117847,98.4306509685,93.4997654162,127.636,93.1150033347,1429,46.9511062228
93.4049622188,1430,1.99255860494,93.3000001431,0.0336640199639,90.6041976241,6.80917527646,60.0142,-6.83194,6.80916,6.80917527646,0.997359,6.80916,0.0738721235236,0.0100317,97.4927662207,93.5822506704,127.648,93.2613083513,1430,47.1291462352
93.391107136,1431,2.02618025106,93.3,0.0375786057273,89.0560743417,6.82208882046,60.0739,-6.84331,6.82209,6.82208882046,0.997965,6.82209,0.0659396500823,0.0166371,96.874309339,93.5116175541,127.653,93.791942429,1431,47.0690258234
93.392079109,1432,1.80821486276,93.3000007272,0.0367816777162,89.021066188,6.83162369791,60.1628,-6.85259,6.8316,6.83162369791,0.996899,6.8316,0.0686855785138,0.0148015,94.706687504,93.537793306,127.665,93.2915841454,1432,47.0397676918
93.4247900351,1433,1.48114578142,93.2174899861,0.0340622568469,90.9739313895,6.83110613028,60.1144,-6.85185,6.83119,6.83110613028,0.99684,6.83119,0.100606299573,0.0118194,95.7198486792,93.5998252189,127.679,92.9127393581,1433,47.2273430879
93.3367519819,1434,2.05069447571,93.3000035882,0.0399302015314,91.6530281022,6.81766245717,60.228,-6.83811,6.81749,6.81766245717,0.99501,6.81749,0.0474730321425,0.0176315,98.855605693,93.4875369085,127.706,93.8362997798,1434,46.6607145185
93.4102934713,1435,1.61854113175,93.2,0.0349097252951,90.3483766996,6.8112481558,60.1727,-6.83081,6.81133,6.8112481558,0.993456,6.81133,0.130604722605,0.0126293,94.8999615324,93.6186378592,127.721,92.4759753819,1435,47.0337409245
