AveragePolicySurr,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageY,AverageAction,MinReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,MaxReturn,Iteration,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn
-107601.0,7.21978e+07,81.1641859092,220.087,12.9206953335,100586.17292,0.657363,984.068276997,100623.02522,3379.21298421,100580.0,987.879671948,4703,1.15221887436,53.0738089118,986.422726216,10.8261300021,100791.0,4703,1916.91,4.39907105674
-107739.0,6.9699e+07,80.8263543916,220.085,10.1607087842,100936.632083,0.6353,973.584440107,100979.209109,3330.50818333,100932.0,977.89941731,4704,1.32856627687,50.3652951871,975.403668393,8.35440378854,101142.0,4704,1917.94,4.20160944629
-108075.0,6.77837e+07,62.0381468376,220.102,12.3369488934,101205.213662,0.591611,67.229400114,101249.400565,3266.89532624,101194.0,978.468884661,4705,439.72522169,61.4379955532,536.283948731,11.6275503555,101399.0,4705,1918.85,4.26918656958
-107937.0,7.12406e+07,59.2357933622,220.128,9.30268387083,100977.218612,0.537403,54.8995166793,101026.643048,3341.8027674,100970.0,972.228047885,4706,436.611801761,33.4945457912,484.344627538,6.34249332911,101195.0,4706,1919.82,3.42472845245
-108340.0,7.22128e+07,43.8562258756,220.132,10.454251599,101237.782163,0.59601,57.4244763424,101280.857187,3384.20897718,101222.0,973.291822701,4707,107.798104535,37.2814886577,96.5049876567,8.13947898162,101445.0,4707,1920.84,3.97408638735
-108578.0,7.04938e+07,83.2416528525,220.221,14.220844138,101603.286983,0.667385,972.603208678,101653.682998,3352.86549312,101597.0,983.320989477,4708,3.47279138485,82.8751750816,977.53488404,14.3758393627,101824.0,4708,1921.89,3.24288895326
-108717.0,7.25643e+07,77.1867944111,220.237,12.9994439419,101800.656274,0.457796,968.092041761,101843.067126,3328.71427381,101804.0,972.046845388,4709,1.19876654552,102.338396618,970.735074576,17.1206626959,102027.0,4709,1922.89,4.02012458405
-108750.0,7.01142e+07,48.6272616996,220.297,13.6436580554,101743.828267,0.603601,59.2440581502,101788.183632,3319.73376691,101728.0,964.578727314,4710,366.219208107,89.0129300422,279.350544045,15.0595284744,101956.0,4710,1923.9,4.03221479529
-108842.0,7.45298e+07,49.9001376299,220.327,12.0788695419,101809.054166,0.630817,52.6033155735,101851.08276,3362.1099996,101802.0,975.230076283,4711,357.920664824,88.2904461002,267.76568875,13.3369098351,102020.0,4711,1924.93,2.63242433219
-108908.0,7.34483e+07,75.8102980316,220.363,11.9667180012,101782.721912,0.675489,80.0156314118,101829.953105,3377.94289094,101773.0,983.168878776,4712,258.923291281,56.5686777124,898.782773701,11.7521392356,101999.0,4712,1925.9,4.43502938607
-109348.0,7.10022e+07,60.545701594,220.436,13.4660760196,102367.99352,0.427498,66.3010160288,102415.134096,3304.8198864,102362.0,978.50053688,4713,437.33802814,49.8170312705,489.598683726,11.8377984883,102587.0,4713,1926.91,4.26767750951
-109418.0,7.27629e+07,79.261092787,220.466,13.3532195786,102387.487368,0.535649,958.069157159,102432.215346,3359.34180217,102379.0,974.783603399,4714,4.47190740075,45.6485207302,968.240042116,11.2614331283,102606.0,4714,1927.89,3.74054217705
-109584.0,7.33942e+07,78.0452806235,220.504,11.4268685861,102597.330753,0.255538,971.324125567,102647.457889,3368.62032623,102592.0,973.42520436,4715,0.652506484163,48.9990902475,972.296110604,9.89864225369,102811.0,4715,1928.86,4.13360324335
-109729.0,7.04268e+07,70.3609232098,220.509,13.2319792616,102742.877139,0.604066,86.489686821,102790.968301,3341.98031531,102727.0,977.204240964,4716,386.920320787,60.0835366141,727.529208167,11.7848438703,102949.0,4716,1929.85,4.0762744122
-109800.0,7.40129e+07,72.6482775803,220.56,12.6986045104,102707.458382,0.583984,74.9479152225,102758.99076,3385.95093086,102702.0,978.103947019,4717,329.098473518,47.5138862078,826.698124716,12.2055302632,102922.0,4717,1930.86,4.49234851024
-109950.0,7.29502e+07,49.0095020207,220.541,11.0237654205,102907.599425,0.583282,47.3972791636,102952.629149,3378.12782393,102903.0,965.865065636,4718,411.438753416,57.5411917499,354.476343015,8.48363715438,103124.0,4718,1931.87,4.55599952849
-110072.0,7.62789e+07,53.5347499862,220.572,15.2802623418,102945.757145,0.530109,44.8813681893,102994.948136,3425.53604304,102930.0,963.234271839,4719,443.273002249,208.363998441,488.920424742,29.956387507,103163.0,4719,1932.91,2.54715347966
-110307.0,7.83168e+07,52.6952070523,220.618,11.6829597864,103159.441034,0.636816,56.1574410625,103209.795259,3428.85740933,103155.0,977.776163674,4720,397.31102146,57.9902899489,331.631109312,10.8671439494,103388.0,4720,1933.86,4.24093267063
-110558.0,7.43818e+07,66.4444296876,220.658,11.5019461275,103286.320743,0.571238,61.2690625426,103334.322727,3422.82577926,103276.0,973.016356634,4721,401.347930998,84.3185062218,716.102251631,12.2488537509,103498.0,4721,1934.85,4.40289978084
-110912.0,7.19703e+07,53.8079600594,220.725,10.2223080917,103697.895008,0.593501,57.3106211371,103744.769533,3337.45137641,103697.0,974.959598698,4722,358.517402371,41.8950055616,304.407327994,8.33154285839,103918.0,4722,1935.81,3.83922895572
-110812.0,7.6917e+07,76.7557402377,220.747,12.4148411628,103680.450768,0.62573,960.128361746,103722.239706,3419.02448119,103661.0,974.984706593,4723,4.0375943382,52.8506140836,971.386986346,11.26747422,103884.0,4723,1936.81,4.48491709744
-111172.0,7.89146e+07,70.4222116354,220.785,11.9410414135,103747.070054,0.6143,66.7128257809,103799.272768,3505.70622439,103745.0,976.123738683,4724,368.42221796,61.5779038866,773.058297663,12.3348095433,103988.0,4724,1937.86,4.40583854627
-111327.0,7.66063e+07,56.2478113362,220.82,10.3876325902,104006.661932,0.613171,55.2953134643,104050.52913,3477.78099316,103989.0,975.792003005,4725,418.39465674,85.2059478414,414.42205072,11.6889943722,104233.0,4725,1938.84,4.15242032812
-111360.0,7.62773e+07,39.909286072,220.849,13.8323006107,104243.228979,0.617171,47.4216512193,104288.017846,3447.65129353,104229.0,957.939501479,4726,229.272976426,55.1984518766,132.037083911,12.5351756296,104462.0,4726,1939.72,4.3431814275
-111623.0,7.86496e+07,42.3505103847,220.9,10.8124670683,104292.725717,0.630772,47.004781267,104334.249273,3505.54293509,104291.0,971.525578387,4727,238.51256563,81.763555856,143.588945678,12.267895169,104510.0,4727,1940.7,4.2734891557
-111903.0,7.17555e+07,82.1567495193,220.923,17.9854039363,104664.204619,0.656191,975.748554921,104704.408558,3381.84469835,104662.0,984.400224832,4728,2.53996001141,62.8493695809,979.521855766,15.7095687239,104874.0,4728,1941.6,4.50226644141
-112176.0,7.57764e+07,70.767792261,220.897,12.6985967727,104907.792435,0.59832,83.5832911908,104946.068225,3443.40303818,104899.0,976.547143371,4729,360.076136455,53.7611130469,776.750671999,10.4378045921,105112.0,4729,1942.62,4.52894351584
-112065.0,7.90802e+07,67.6178153279,220.932,11.1436586058,104776.981792,0.61912,86.6739286933,104812.055792,3508.79002899,104768.0,973.986139398,4730,407.190551534,46.4851213933,643.515803393,9.11822512435,104979.0,4730,1943.71,4.22267205173
-112247.0,7.72599e+07,78.0003991159,221.005,15.1895326483,105063.596271,0.621663,968.191003129,105104.016486,3497.63783214,105059.0,977.30733375,4731,2.45733989129,69.2604398337,975.067401583,16.3870084786,105278.0,4731,1944.71,4.37916707547
-112295.0,7.8178e+07,58.7753072482,221.064,13.4351422999,105142.380217,0.654758,64.7640437254,105181.495053,3489.52273742,105131.0,982.994133231,4732,450.675699922,58.3810745167,505.712935226,12.2186184946,105361.0,4732,1945.72,2.931311012
-112519.0,8.0057e+07,49.8487076672,221.092,13.461967361,105237.361037,0.627201,49.1022935907,105277.38955,3522.601595,105231.0,982.06005804,4733,358.719042616,57.2753743508,262.748089936,11.2083460468,105450.0,4733,1946.81,2.98971935461
-112555.0,7.94589e+07,44.4113206968,221.089,8.71059327561,105221.703629,0.593428,41.5606292245,105266.539016,3521.20013122,105216.0,975.012751475,4734,263.48578961,22.3399173139,164.929788495,4.78720371011,105449.0,4734,1947.8,4.01932932645
-112938.0,8.15622e+07,72.5433359361,221.132,10.6339295745,105550.697635,0.583193,98.6848384903,105599.315663,3569.76002156,105546.0,976.997814243,4735,353.234550448,63.2338510151,781.016188986,9.69732521167,105778.0,4735,1948.85,4.36325006173
-112916.0,7.83255e+07,60.9013939028,221.145,9.00008906304,105348.665721,0.551494,75.0092500725,105398.711165,3573.81649369,105335.0,972.998126736,4736,438.460142877,63.8981944667,557.721920224,8.845105234,105582.0,4736,1949.88,3.56865547304
-113129.0,8.28675e+07,34.1371888916,221.181,10.7197948427,105565.75241,0.57535,43.4931512219,105616.744247,3609.19897118,105564.0,948.064366076,4737,96.7229247305,86.4531143881,67.9793477353,12.7789385008,105803.0,4737,1950.97,4.30093306457
-113155.0,7.42278e+07,47.7522068069,221.183,12.3461990715,105861.813018,0.576637,59.0576542958,105910.16828,3489.11070528,105848.0,974.586715312,4738,312.529010281,133.766908633,210.139267562,18.1873824304,106078.0,4738,1951.99,4.30633291955
-113559.0,7.86953e+07,54.7423092646,221.217,11.1009844162,106252.826102,0.632725,55.1385039323,106297.263707,3498.22398447,106257.0,983.530456796,4739,402.644062439,40.1742918599,345.705452305,8.26694197185,106482.0,4739,1952.96,3.66533895413
-113955.0,7.93534e+07,55.0062141488,221.238,9.33851108431,106604.517789,0.651508,49.4174959508,106650.717467,3539.8595683,106591.0,983.121721597,4740,416.44359294,28.1113443364,375.008137022,5.45851113172,106815.0,4740,1953.94,4.4372126773
-113853.0,8.00578e+07,74.5903856949,221.251,14.70720317,106457.230278,0.607198,49.3412677704,106510.784028,3556.24983936,106447.0,978.575960087,4741,266.152830047,68.257146887,890.943927179,14.4540941371,106681.0,4741,1954.95,4.01042941125
-114189.0,8.13712e+07,59.0181338901,221.287,11.9892117998,106657.528865,0.657059,70.0341502898,106707.812661,3603.61623532,106640.0,982.824762485,4742,412.159080765,55.9037724175,393.806306269,10.3279207719,106884.0,4742,1955.97,3.73754226155
-114296.0,7.72338e+07,75.8245862209,221.296,15.7243646641,106828.228971,0.61233,98.4234948844,106883.667121,3542.3027335,106815.0,977.358376028,4743,251.957157585,73.0104582183,895.175358755,13.8843957554,107068.0,4743,1956.95,5.04064276551
-114760.0,8.11024e+07,59.7237031166,221.291,11.7953589276,107254.891906,0.622417,56.2065923071,107308.836495,3595.32139477,107248.0,977.433259104,4744,431.08899834,68.6118318329,456.191842614,12.3331781216,107482.0,4744,1957.88,4.23619784797
-114828.0,8.21145e+07,79.4482803582,221.349,14.1171130921,107370.972925,0.620564,967.595895429,107426.625162,3611.4968844,107364.0,981.635087739,4745,3.5920855838,48.7993538604,973.122693566,13.6077707283,107602.0,4745,1958.92,3.84726111985
-114901.0,8.2564e+07,60.8890509967,221.41,14.3803023861,107434.58438,0.657518,66.9166351276,107485.069259,3629.74345854,107424.0,983.152640512,4746,449.201561574,53.1300921088,528.395252836,11.5627587008,107674.0,4746,1959.91,4.02495869299
-115134.0,7.82746e+07,81.0902411306,221.444,12.4345237396,107630.879437,0.666714,972.482869917,107684.448557,3538.01351764,107621.0,980.287750687,4747,2.35522401372,110.081662646,975.320298234,15.1663030543,107851.0,4747,1960.9,4.43927954328
-115603.0,8.16608e+07,65.6757894526,221.444,11.4574726298,108210.326367,0.646856,76.6075302519,108256.592448,3563.79588863,108205.0,978.723247903,4748,433.465065381,103.294009226,593.923624306,15.8960415467,108436.0,4748,1961.9,4.45076046672
-115641.0,8.59987e+07,72.1942461188,221.456,14.8688147926,108176.166638,0.627331,83.916205685,108229.315777,3680.48648714,108157.0,978.23443098,4749,370.540124478,50.5795868891,773.180491793,13.1659248985,108404.0,4749,1962.92,3.87529341791
-115794.0,8.2571e+07,68.0882013965,221.473,13.8783469552,108142.21612,0.608046,77.2750004022,108211.080431,3633.17459436,108139.0,978.286718278,4750,400.366299135,69.2870220063,722.0910917,14.3644749215,108391.0,4750,1963.91,4.03665579329
-115984.0,8.53894e+07,80.5334729874,221.473,14.6261099679,108475.89098,0.596222,979.010955096,108536.444228,3673.55570826,108464.0,986.306180894,4751,2.32338193548,53.3465301869,981.86693226,12.8804708597,108715.0,4751,1964.96,4.69569665196
-115636.0,8.54829e+07,79.0906910781,221.518,12.8492170304,108101.058326,0.647785,217.156073412,108166.756823,3660.77797394,108099.0,987.060505266,4752,220.568050738,98.3040189545,914.631523725,15.6251520202,108355.0,4752,1965.97,2.91507974988
-115877.0,8.87477e+07,67.7712606418,221.545,11.1384123166,108437.359055,0.614627,61.9572299906,108495.002741,3684.23932308,108426.0,979.475571001,4753,427.367025585,70.6050004349,602.796385789,11.7382541271,108687.0,4753,1966.96,4.32824581535
-115908.0,8.3266e+07,80.585275719,221.56,11.9918565838,108357.303058,0.672999,974.461606239,108411.188106,3623.92305695,108357.0,981.904623153,4754,2.54752061604,39.343486991,978.743134362,9.28733139876,108602.0,4754,1967.91,4.26379086702
-116222.0,8.17276e+07,55.0151684228,221.613,10.4169657404,108649.750129,0.611832,52.4622298834,108707.531124,3617.70685287,108642.0,977.035142768,4755,405.517707384,30.9039804982,367.378889814,6.21115128445,108881.0,4755,1968.92,4.40769744623
-116323.0,8.51641e+07,49.3564979075,221.619,16.7643576503,108662.435066,0.616204,60.4326553074,108726.082627,3626.52613965,108655.0,976.844603703,4756,320.222046972,62.6398431934,226.768829314,15.800296502,108907.0,4756,1969.93,4.36336829673
-116449.0,8.23566e+07,78.53180869,221.662,12.3237655328,108945.134307,0.603417,975.735077804,108997.991506,3605.37543698,108935.0,980.974925661,4757,1.44627225787,79.1925230054,978.0280615,14.4336221157,109177.0,4757,1970.91,4.29323547579
-116536.0,8.26094e+07,39.3694235415,221.618,11.9602362751,109083.466247,0.588119,32.3849195918,109130.674049,3622.53057314,109072.0,962.476979895,4758,100.360398161,82.7862876431,80.8088946628,14.4422173264,109306.0,4758,1971.95,4.42495651543
-116666.0,8.27622e+07,45.7699693463,221.628,11.2125023245,109220.041839,0.422407,54.1932147032,109274.172663,3620.08587953,109206.0,971.834313592,4759,276.578758183,51.7104581614,176.765211025,9.99426308777,109462.0,4759,1972.9,2.315925083
-116896.0,8.34839e+07,39.1252693667,221.64,11.7916314247,109250.116728,0.580296,46.0409153707,109305.012182,3669.23268533,109244.0,962.40868134,4760,102.731761814,43.6117847988,83.5376929477,10.2420183605,109503.0,4760,1973.91,4.07328295258
-117167.0,8.52158e+07,42.1642997311,221.662,9.06267941848,109481.054438,0.49428,55.3286424575,109541.242036,3727.03680909,109462.0,972.074824178,4761,193.271312341,27.9386566676,119.640840991,5.57354749125,109715.0,4761,1974.92,4.26929761537
-117387.0,8.56346e+07,41.677987738,221.716,13.4284552019,109857.431769,0.570853,50.8567547537,109912.258936,3677.40654836,109863.0,969.958249667,4762,230.815452473,101.417470988,139.385081915,16.7977171879,110101.0,4762,1975.99,4.24948277506
-117434.0,8.71078e+07,40.9890714811,221.719,13.4044421085,109802.497021,0.60314,45.8570841682,109861.500581,3723.13250397,109787.0,249.279972465,4763,25.3549430342,87.5810808889,78.9646087744,15.7039608701,110038.0,4763,1976.95,4.5081192829
-117836.0,8.41818e+07,57.514514048,221.774,12.2358367557,110107.321806,0.583363,67.5751834214,110164.631101,3702.82217495,110105.0,974.985908961,4764,395.000592296,63.1861956327,365.732980675,12.0768898609,110351.0,4764,1977.99,4.59181622306
-118031.0,8.50238e+07,50.2892333217,221.763,11.1471733846,110352.141585,0.569949,65.5044844104,110408.796435,3687.4463231,110340.0,972.681253476,4765,350.613061425,41.1735691765,263.898897721,7.62324080462,110598.0,4765,1979.03,4.23876656754
-118220.0,8.62015e+07,49.4671868328,221.771,10.0721178048,110390.277224,0.58139,56.4514961276,110438.395659,3740.86035794,110380.0,970.618049817,4766,349.602963566,34.8987709696,260.514026995,7.40787607516,110615.0,4766,1980.04,4.32827839524
-118606.0,8.3914e+07,45.5688265371,221.821,9.41530339327,110911.130621,0.607241,49.8536230103,110969.140147,3681.84676181,110908.0,973.358559639,4767,281.140368323,25.9301511078,178.518205246,5.38731535924,111156.0,4767,1981.07,4.39738494517
-118735.0,9.07421e+07,37.2640588638,221.873,12.184832431,111040.697629,0.624133,46.6084447713,111095.732065,3723.28477797,111034.0,972.595357393,4768,185.475177123,54.5097408484,99.8426789462,9.68659106225,111299.0,4768,1982.09,3.94980581567
-119136.0,8.43588e+07,31.9660800291,221.929,11.0418776746,111462.305726,0.596582,33.6942315663,111509.248384,3683.85763142,111452.0,949.660887393,4769,94.5946235823,52.782069028,61.405760888,9.14821402535,111697.0,4769,1983.09,4.18410947991
-119141.0,8.96099e+07,51.5108341328,221.974,14.3175395945,111576.290136,0.594143,48.3871730021,111632.464251,3747.9374359,111564.0,974.896630119,4770,394.017364306,73.9196029804,322.18893295,15.0218976728,111803.0,4770,1984.16,4.03054413952
-119209.0,9.00856e+07,34.4252446044,221.989,14.8952908826,111466.229567,0.604288,47.2180807374,111513.91287,3723.83210089,111467.0,954.781945589,4771,95.0270181271,66.8247114993,66.3998553009,15.0674982938,111701.0,4771,1985.17,4.45338099283
-119419.0,8.60205e+07,50.9801961546,222.007,14.726340454,111816.449671,0.586386,52.9366499461,111873.105107,3705.64648584,111809.0,971.943417773,4772,376.22445398,91.9074666929,302.931995452,18.9700929495,112052.0,4772,1986.23,4.09710857521
-119594.0,9.07018e+07,44.2111989233,222.05,10.8403779804,111902.238544,0.58234,42.0542235365,111959.704404,3791.95464088,111881.0,958.671089708,4773,385.149751569,56.7190364023,286.60839256,10.1776294235,112126.0,4773,1987.27,4.13406489608
-119423.0,9.20617e+07,38.9546349174,222.036,10.9168091768,111581.298332,0.61303,48.6157282583,111649.305554,3775.11314833,111568.0,973.794544511,4774,229.42124582,47.7110137487,124.674712332,9.01061591944,111823.0,4774,1988.31,4.665215433
-120075.0,8.5634e+07,60.1174024179,222.069,11.0185912428,112333.925601,0.626216,62.848287567,112384.045601,3700.15524164,112332.0,975.923170186,4775,435.087314138,71.4474120812,491.301332751,10.345251837,112579.0,4775,1989.32,4.49306832176
-119923.0,9.23232e+07,61.3401529172,222.118,15.8144431534,112383.636802,0.605038,49.7081184049,112427.764735,3775.28249668,112364.0,977.988172212,4776,444.104016976,55.7571128077,604.268645578,13.2413413082,112609.0,4776,1990.33,4.68521393051
-120221.0,8.90082e+07,43.7211242087,222.178,12.0920276982,112248.214069,0.611004,50.8226673487,112303.381923,3795.15320554,112248.0,967.234739752,4777,275.958811913,70.5070637522,173.32640026,11.4855298101,112506.0,4777,1991.46,4.2090189027
-120552.0,9.13989e+07,61.8324462372,222.205,10.8658600274,112614.900473,0.616295,61.1710378343,112668.432546,3819.47444633,112599.0,970.064173734,4778,413.911264662,78.3941728813,643.769189005,11.3393194686,112842.0,4778,1992.57,1.59932271444
-120861.0,8.83406e+07,37.9315162315,222.223,13.1355102167,113012.949933,0.648953,43.4978377787,113068.165397,3756.52837636,113001.0,961.625410799,4779,145.138943862,89.5280411545,89.3226673717,15.3240432049,113246.0,4779,1993.55,3.63833267565
-121170.0,9.11718e+07,84.8794791908,222.283,11.8740323071,113281.902599,0.682053,952.009165644,113329.075912,3760.52963774,113270.0,979.612331098,4780,7.77334151532,43.2961194068,965.908618143,9.48655022906,113509.0,4780,1994.58,4.6381845582
-121174.0,9.05081e+07,86.3911552521,222.32,12.698874448,113158.722406,0.652526,960.57139947,113210.211255,3822.22547631,113147.0,979.628356748,4781,4.81139894755,67.2650222101,967.762950616,12.9100484606,113411.0,4781,1995.53,3.14284034538
-121620.0,9.28209e+07,45.8969610909,222.33,11.5733497634,113705.095893,0.654109,44.506445576,113745.369733,3804.80961366,113693.0,977.642178838,4782,362.754869619,48.9756398079,249.911175679,8.29302457056,113925.0,4782,1996.56,4.59132964588
-121425.0,9.20929e+07,63.8087958193,222.33,12.9589500771,113530.160963,0.651379,54.9704681178,113576.25698,3794.39591072,113516.0,979.976918875,4783,434.899198694,55.4427145019,638.261736301,11.1040579677,113774.0,4783,1997.54,4.7563057281
-121825.0,9.48445e+07,74.6199627084,222.401,15.1138354414,113910.193737,0.641219,74.7238612686,113954.754609,3850.47498842,113903.0,974.573612285,4784,317.888034604,112.95067795,828.556027629,18.3117513851,114136.0,4784,1998.56,4.25593561683
-121890.0,8.94044e+07,71.8314178208,222.429,10.7042202165,113889.175844,0.533006,93.4873015759,113937.802296,3764.14137452,113881.0,977.075018041,4785,359.781184136,52.4631210913,777.401925037,8.72890167988,114143.0,4785,1999.53,3.97568200208
-122102.0,9.64786e+07,79.7408454835,222.489,13.9535634958,114106.704894,0.637999,963.748016081,114152.795256,3876.40086699,114102.0,976.601837645,4786,4.40521751826,49.4072794481,969.95349796,10.6932615747,114351.0,4786,2000.56,4.17101896161
-122639.0,9.19918e+07,46.0312816525,222.55,11.1243805957,114735.974026,0.634485,45.1726770357,114775.37431,3811.0028673,114722.0,970.85748972,4787,201.542497764,49.8712065844,135.900004837,10.0926683402,114961.0,4787,2001.56,4.08724528422
-122710.0,9.231e+07,67.7353454576,222.566,10.6463751184,114813.59445,0.596396,120.950343502,114855.416459,3791.6119252,114799.0,970.694635802,4788,352.597822229,51.9070380721,769.890690015,8.65104407079,115037.0,4788,2002.54,4.2130420103
-122793.0,9.71098e+07,79.3696737381,222.58,17.0216620208,114849.826839,0.636012,958.277431453,114895.798248,3855.81674857,114847.0,979.311251728,4789,5.6150840158,54.0608393383,974.407406,14.4268666647,115092.0,4789,2003.59,4.4841930409
-123250.0,8.98542e+07,72.1913249832,222.599,12.3002035367,115456.849729,0.605093,74.0771927689,115497.749845,3743.52828436,115446.0,975.668892883,4790,320.40499161,40.5685624608,831.210126072,8.47037950035,115682.0,4790,2004.55,4.04198827345
-123375.0,9.58065e+07,52.4491580367,222.615,11.6083867489,115195.747856,0.617935,55.0257817786,115235.361153,3905.16358016,115189.0,977.254872055,4791,401.258587641,69.0719036695,339.167862825,11.7641229572,115435.0,4791,2005.51,4.02763943205
-123559.0,9.43197e+07,64.6116749893,222.641,11.4654557846,115575.444955,0.619743,53.6484468109,115618.758903,3850.6205822,115563.0,974.247845483,4792,392.683084575,51.9465083157,711.340577808,10.4693710583,115813.0,4792,2006.57,2.59147117505
-123557.0,9.46734e+07,42.2138950564,222.696,11.7055764934,115449.193367,0.598605,46.5919659637,115499.649753,3917.43115408,115443.0,971.857213386,4793,300.424697828,64.7132035734,185.389199875,10.7222651467,115695.0,4793,2007.59,4.54095873085
-123551.0,9.57894e+07,56.576953706,222.693,12.5900302376,115462.019712,0.614477,62.4362671529,115510.851869,3928.59179473,115445.0,976.239642073,4794,416.741638318,61.2399598391,405.480910741,10.2672843019,115714.0,4794,2008.64,4.9587058657
-124107.0,1.03407e+08,63.8199301884,222.705,9.43125078015,115835.614911,0.626918,66.0410948104,115874.266859,4006.33688335,115835.0,979.144796221,4795,434.454253194,31.131256593,563.373521425,6.26500333047,116076.0,4795,2009.74,4.27129578899
-124294.0,9.59167e+07,65.8394834183,222.706,10.525068181,116311.659565,0.542633,79.2187517243,116364.892145,3874.34822256,116299.0,977.721124226,4796,432.079156787,34.2770561403,595.532292164,8.08691686758,116546.0,4796,2010.72,4.67740705008
-124747.0,9.20854e+07,75.3096844833,222.711,10.9799017408,116708.349578,0.620956,95.9287196983,116758.669182,3875.63397364,116698.0,977.638720665,4797,252.259332487,71.6760919139,893.579119965,11.3897457047,116942.0,4797,2011.8,4.49538022791
-125134.0,9.58095e+07,82.7145142169,222.781,11.5713026547,116843.471669,0.630759,964.654778127,116887.509914,3919.71383766,116827.0,973.568615306,4798,2.62178650509,81.7391770364,969.749792531,13.4132039212,117074.0,4798,2012.86,4.33526364534
-124984.0,9.61143e+07,79.5182167483,222.738,12.8141831746,116742.707299,0.66048,969.261004588,116786.554473,3950.69745578,116733.0,975.948542668,4799,2.18527100173,52.739251063,972.630513539,10.7277645443,116976.0,4799,2013.9,5.0339422187
-125190.0,1.0597e+08,76.6627501267,222.737,11.4076692518,116914.469396,0.619992,103.488010659,116952.313138,4063.20375218,116901.0,978.73660349,4800,322.651686238,46.5107506521,831.492353787,9.98458188518,117150.0,4800,2014.95,4.46309784912
-125461.0,1.02457e+08,77.628032367,222.734,12.0303488098,117280.449638,0.617352,966.156447673,117325.76484,3998.73112331,117273.0,971.781136369,4801,2.12682506793,74.3095095588,968.736082041,12.1984089289,117517.0,4801,2015.95,3.47340914601
-125637.0,1.02994e+08,52.374494253,222.786,14.0720917558,117445.685664,0.628477,51.2219520393,117493.481708,4034.37162084,117444.0,965.628860375,4802,434.757482539,81.3557946771,488.761663689,16.5469283963,117700.0,4802,2017.0,4.2891561983
-126103.0,9.77871e+07,75.9822729127,222.772,10.9835783538,117997.415534,0.503218,966.741645986,118047.80714,3968.66092713,117985.0,969.230095655,4803,0.763696671267,37.5715156174,967.709340651,7.87489835766,118239.0,4803,2018.05,4.38269999275
-126349.0,1.029e+08,76.3442756694,222.832,11.5266308545,118273.56366,0.584611,967.141648692,118320.332563,3993.48052881,118263.0,973.080257694,4804,1.73422564926,49.881240951,969.330046911,11.2365940748,118525.0,4804,2019.03,2.88003931014
-126291.0,1.03127e+08,65.0012858698,222.833,11.9685361927,117946.196387,0.606396,64.1075152855,117994.682504,4034.10773086,117933.0,964.665594119,4805,359.038817747,59.8002561581,757.511258911,11.1307776505,118189.0,4805,2020.01,3.68970244876
-126665.0,1.00038e+08,63.9763153521,222.87,10.1581484606,118403.492242,0.612334,71.6650185037,118444.854275,4010.89678169,118379.0,979.479255845,4806,433.99217992,58.3873755217,589.90784318,9.94178073701,118625.0,4806,2021.09,4.09541258317
-126845.0,1.01086e+08,55.0973641875,222.85,10.0776768004,118575.412301,0.60972,52.0158330399,118617.620869,3988.15565264,118569.0,977.66088993,4807,411.667688355,35.0860738704,377.794448705,7.19855134784,118820.0,4807,2022.14,3.95065279728
-127122.0,1.00582e+08,49.4876556805,222.877,10.2829789336,118811.490122,0.603613,48.1531920639,118856.400298,4009.62767547,118807.0,968.656069538,4808,415.140725259,45.5602542191,358.791200603,9.36997351629,119058.0,4808,2023.21,4.12026828214
-127210.0,9.84028e+07,55.2988612689,222.892,14.2981758287,118885.475925,0.61582,52.3767497083,118927.579565,3981.89437876,118869.0,978.303855808,4809,438.503858077,105.968046213,457.730930029,17.98300312,119121.0,4809,2024.23,4.22040924984
-127518.0,1.01872e+08,46.2706493732,222.922,11.2625784092,119328.471243,0.615569,46.1804288598,119370.206162,4000.09330909,119326.0,976.449993582,4810,323.029293941,54.7014521394,215.260137495,10.6935098618,119570.0,4810,2025.23,4.40409854726
-127683.0,1.03476e+08,71.3352894689,222.928,10.9951029029,119386.879574,0.616829,112.935524044,119428.416525,4043.55475033,119371.0,973.299165797,4811,244.298656307,37.9429277293,884.750745603,7.86527152012,119625.0,4811,2026.28,4.46939876595
-127640.0,1.00168e+08,57.8590360604,222.943,13.419894182,119557.680323,0.579084,70.2070252156,119599.011095,3968.27377413,119541.0,971.616902836,4812,423.244690773,64.6731121996,454.586002006,13.8195357372,119789.0,4812,2027.31,4.53692990381
-127854.0,1.00372e+08,48.7129397399,222.948,10.9901852356,119513.241178,0.613701,47.5487193816,119558.875938,4012.48373969,119509.0,975.128210682,4813,362.443182681,41.0639333805,272.02440822,7.74614002299,119754.0,4813,2028.36,4.4549110424
-127743.0,1.04253e+08,71.4751003274,222.978,13.8085879901,119551.859206,0.574441,72.0132851394,119592.448127,4079.79678418,119534.0,973.749787805,4814,321.578706927,70.0925705791,826.110508331,14.8663360849,119792.0,4814,2029.45,4.03703809157
