AverageAction,StdReturn,MaxReturn,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,AverageReturn,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,AverageAbsY,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageY,AverageQLoss,MinReturn,AveragePolicySurr
0.999913,1202.93919921,4159.82133412,356.027,34.7854,408.813475406,1336.85809596,2319.59760823,689.558530983,279.097092582,1.07328497845,2376,34.7778724579,2376,206.98176145,343.192,34.7524,34.7551055078,5.06178,882.887479118,-35.01
0.999913,1220.69082606,4544.91173012,356.07,34.696,397.728666702,1184.33424721,2670.52427394,600.93617763,67.9450982872,1.05451364121,2377,34.6889666853,2377,209.03899441,343.267,34.66,34.6622846466,4.50237,944.572297099,-34.9156
0.99994,1429.33647118,4407.9894274,356.16,34.8156,376.811188241,1229.45824384,2144.66130274,621.512771894,210.877585211,1.07518551689,2378,34.81256491,2378,180.463546347,343.256,34.7884,34.7913819385,4.781,136.312442315,-35.0319
0.999911,1324.1975567,4874.4828285,356.154,34.7482,0.0,748.079021402,2355.16251624,748.079021402,748.079021402,1.0517633083,2379,34.7414687256,2379,268.836029172,343.324,34.7141,34.7150693553,4.4724,627.602833431,-34.9497
0.99991,1221.53422093,4683.6525605,356.217,34.744,1318.78678117,2849.41198353,2119.64520632,1429.86323074,43.7720073541,1.07755426621,2380,34.7366771603,2380,265.527655316,343.375,34.709,34.7107496414,4.88592,418.134048187,-34.9703
0.999939,1260.70589345,4912.15260237,356.259,34.8308,681.760354221,1978.94514955,2309.43379668,737.113344389,10.7491909496,1.08461748101,2381,34.8215016264,2381,249.586153172,343.433,34.8,34.8009912165,4.92279,780.499814462,-35.0783
0.999939,568.498359786,4798.5807844,356.299,34.8309,425.298409916,1105.07367386,3860.34624088,520.086615435,106.511657727,1.06451042907,2382,34.8190416596,2382,249.368224418,343.504,34.7993,34.7982434115,4.59126,2510.21173113,-35.0719
0.999925,952.218987052,4817.42008685,356.362,34.7466,585.626824116,1691.12729202,3183.18725004,852.69462628,314.977074731,1.07211945558,2383,34.74011552,2383,251.515144743,343.582,34.7162,34.7175300524,4.55397,1639.88389584,-35.004
0.999878,672.868699491,3147.04740636,356.516,34.8162,416.762089517,1203.40750622,1505.17266303,618.457119717,82.8286891913,1.07552688395,2384,34.8115301303,2384,242.260714729,343.641,34.7813,34.7865253946,4.7487,456.137090974,-35.0561
0.999914,927.800428176,3698.23305056,356.539,34.8771,304.659598795,933.694893755,1994.90097659,426.060191617,9.48252928814,1.05559361174,2385,34.8690762031,2385,223.220188767,343.7,34.8461,34.8464469749,4.6354,229.343489942,-35.1152
0.999933,931.1136011,3673.95188989,356.533,34.7722,589.563274069,1916.65199084,1975.94871281,1115.25876018,515.303647947,1.05397974891,2386,34.76476039,2386,207.043046721,343.76,34.7396,34.7414135699,4.60211,261.812288816,-35.0076
0.999917,1057.05712161,4368.57003741,356.546,34.8941,423.378813042,1208.24743896,2899.61679229,427.134881797,24.1806934641,1.06041398121,2387,34.8869538283,2387,212.155924643,343.825,34.8612,34.8614900348,4.77165,788.366101709,-35.1456
0.99996,1014.46891684,3671.43894934,356.623,34.8397,274.112008097,957.479493825,1750.59097297,488.191565484,172.948965206,1.07507373413,2388,34.8322393754,2388,179.843860624,343.908,34.8085,34.8099218963,4.97007,353.409536739,-35.0939
0.999852,802.677253877,2833.13038453,356.761,34.9107,298.160754008,1120.41675753,1197.53894589,535.741783875,319.960971249,1.06743207958,2389,34.9069132856,2389,171.296488615,343.969,34.8761,34.8792148044,4.96665,201.34901043,-35.1698
0.999927,545.636880813,2030.91323089,356.787,34.9403,340.786796063,935.269095373,599.744507541,266.405286375,-3.51854085051,1.06096511726,2390,34.9330022006,2390,145.715820649,344.015,34.9051,34.9077927312,4.53945,15.3268553857,-35.2021
0.999906,600.26355474,2106.89526298,356.885,34.9261,381.056960105,1017.62906305,827.143363799,423.457051564,17.4567496649,1.08390707801,2391,34.9118405702,2391,152.430387109,344.087,34.8868,34.8860556383,4.86467,109.822121449,-35.1764
0.999932,388.524254081,1953.22495376,356.932,35.0422,191.030334836,612.976892271,780.384433528,249.703812368,48.3017956188,1.04624548063,2392,35.0294425445,2392,205.447151514,344.138,35.0047,35.0040044813,4.55077,137.908672977,-35.2904
0.999919,473.787473046,1929.93344452,357.002,34.9434,143.239684563,600.826243874,748.783712462,321.624755987,72.13662529,1.05556509187,2393,34.9311076325,2393,162.059213603,344.213,34.9035,34.9026118264,4.77962,72.7738254707,-35.1684
0.999982,921.628328599,3962.72885342,357.109,34.985,337.555550742,868.332803831,1205.59101024,389.571078779,6.67100120878,1.08589989583,2394,34.9749793367,2394,216.682418062,344.251,34.9507,34.9515655165,4.73096,129.172255528,-35.2341
0.999893,633.809585522,2611.37064167,357.098,35.0108,481.452147571,1176.5130375,579.014047555,550.342822504,24.1032600051,1.07603939749,2395,35.0043227666,2395,154.235707958,344.325,34.9767,34.9814769089,4.53196,108.576917786,-35.2439
0.999953,667.330420271,2408.54811016,357.106,35.0152,95.9602739173,309.673617806,1020.80757654,132.275401601,13.8402558219,1.08438894351,2396,35.0053609811,2396,188.525158586,344.398,34.9814,34.9798132416,4.8299,199.838824796,-35.2241
0.999935,851.228785607,3867.81931783,357.17,35.0124,531.119683577,1617.33205821,1176.6872705,454.778440998,59.6346940907,1.08891828892,2397,35.0050154763,2397,194.532703423,344.481,34.9824,34.98306045,4.93813,81.7931148057,-35.2438
0.99996,1175.74076244,4498.61942456,357.169,35.0537,102.101207331,344.179996489,715.216917966,189.897280773,19.9498995197,1.08073493985,2398,35.0442692271,2398,91.2503387675,344.538,35.0254,35.0246718522,4.57074,14.263098117,-35.2998
0.999948,586.035068529,4354.60501159,357.245,35.0478,319.633310159,856.299851429,241.618585652,301.288610396,11.4522368144,1.09107421154,2399,35.0427651619,2399,63.6316037432,344.585,35.0224,35.0238355786,4.91057,14.5454718554,-35.2872
0.99992,1205.53665603,4565.26519527,357.244,34.9564,199.316360292,752.702792675,1300.07595588,160.434612384,12.3838817657,1.06928593024,2400,34.9461019793,2400,209.017191408,344.649,34.9274,34.9290422128,4.46173,154.266822743,-35.1947
0.999959,707.59349864,2700.53157662,357.324,35.0626,529.926587884,1506.48613082,971.386054712,357.541274379,-3.05410456567,1.07611695771,2401,35.0552059504,2401,184.074422164,344.728,35.0297,35.0300370876,4.68714,168.387565171,-35.2862
0.99994,555.239188289,2055.58071442,357.389,34.9869,248.695148432,728.161955016,819.860666186,337.731781457,21.4312620037,1.08678237922,2402,34.9831490056,2402,174.43587186,344.783,34.9545,34.9612675841,4.84866,81.6973551489,-35.2152
0.999956,631.711668379,2774.78652291,357.53,35.0654,630.428903182,1787.52390275,1182.26500356,717.338913332,13.5124538892,1.09559669711,2403,35.0567227873,2403,234.99014475,344.831,35.0366,35.0338593075,5.2669,368.554865948,-35.2851
0.999859,871.580855565,4354.95590439,357.552,35.0416,497.738044666,1449.13507669,1012.70937812,485.628755405,67.3405821372,1.07046249292,2404,35.0321647791,2404,212.012160679,344.911,35.0109,35.0130310927,4.70282,185.752381067,-35.2496
0.999908,651.763428782,2316.33646141,357.58,34.9583,266.376246609,823.386007717,1036.37616021,499.431154395,159.497606,1.07185469796,2405,34.9495346789,2405,222.96679611,344.987,34.9253,34.9270896824,4.70141,88.6808599538,-35.1877
0.999939,1182.40733267,4106.20417634,357.612,34.9194,490.146561017,1641.2781503,1719.7525658,928.012355267,304.922691702,1.06163806153,2406,34.9123301277,2406,208.191962701,345.071,34.8951,34.8955316131,4.86986,231.567643085,-35.1574
0.999906,1061.09629578,3997.72004741,357.645,34.9527,765.597921072,1928.84657243,2126.94756114,937.121787606,64.9992079513,1.05106468433,2407,34.9420371705,2407,211.113931553,345.135,34.9234,34.9225450776,4.45853,103.826243588,-35.2007
0.999908,497.246889009,2903.77257548,357.674,35.0936,374.211998067,1257.60654879,1723.45545814,531.225602527,193.502327827,1.06968692748,2408,35.0892590845,2408,223.268566205,345.176,35.0671,35.0697022741,4.91781,110.419666005,-35.3212
0.999963,1193.26270953,4322.24422964,357.674,35.0267,305.403757597,992.272610038,2293.36713733,509.126486561,170.845275636,1.06942551873,2409,35.0130768375,2409,205.02113273,345.185,34.9916,34.9909757675,4.64126,279.389750318,-35.24
0.999934,1625.51837011,4714.12676328,357.679,35.0268,694.325740378,1974.84439195,2667.02706564,997.976694259,111.771403536,1.0443156992,2410,35.024903315,2410,194.406116352,345.19,34.9964,35.0029838512,4.33791,46.3688190507,-35.2533
0.999937,1254.3018264,4400.82510198,357.661,35.0606,668.487738583,1463.15976072,2186.17244865,794.672022139,126.184283556,1.05583917924,2411,35.0492386098,2411,196.3817512,345.241,35.0301,35.0293144462,4.70278,211.250307806,-35.2873
0.999931,890.014200963,4492.73991796,357.67,34.9823,848.493702368,2135.2437956,1970.96185594,930.258839183,17.190884322,1.05880233419,2412,34.9733095009,2412,215.163534868,345.311,34.9465,34.9457626611,4.57508,391.850101744,-35.2185
0.999899,1040.40152072,4875.34854692,357.678,34.9321,601.348990505,1872.23315973,1978.25327703,432.596547084,-7.01162835753,1.07933687492,2413,34.9239059126,2413,219.188111944,345.368,34.9026,34.9042562985,5.11555,345.594751866,-35.166
0.999939,948.457112901,4125.62806713,357.655,35.0604,277.960821568,645.72354366,1902.00978353,372.544827332,8.55395101548,1.03880705403,2414,35.0553555203,2414,222.240840206,345.447,35.0328,35.0350888891,4.34813,282.853752719,-35.2936
0.999901,1311.82242004,4462.47786664,357.746,35.1207,121.089660613,562.954665271,1670.27646314,315.524472703,178.084941579,1.06914240838,2415,35.1129857681,2415,181.788708621,345.487,35.0918,35.0898123494,4.94285,56.6799274845,-35.3582
0.999945,1576.76161734,3990.77985713,357.731,35.1496,119.958818243,501.260744071,1984.85820623,247.054294922,92.3498053352,1.05741065691,2416,35.1401272975,2416,164.35729891,345.568,35.1167,35.1167030998,4.39796,235.824233124,-35.3779
0.999889,1600.07674576,4215.31028403,357.823,34.9991,197.270331715,545.645602983,1988.0243879,348.375271268,151.104939553,1.07595996169,2417,34.9955375149,2417,153.35045176,345.665,34.9682,34.9714950329,4.71897,33.9530307917,-35.2446
0.99994,1498.06856661,5059.08016811,357.931,35.0533,1127.60721023,2849.35408713,1383.20228348,1785.33913034,224.666905947,1.08540153485,2418,35.0420882285,2418,165.237760585,345.744,35.0236,35.0228778345,4.90909,127.597767899,-35.2875
0.999901,1701.60955421,4474.37735201,358.005,35.0296,263.591897059,708.684512047,1314.56670124,276.911203676,-5.72012214396,1.08786915084,2419,35.0210898655,2419,154.098873002,345.775,34.9975,34.999721119,5.29049,116.277594433,-35.253
0.999884,1367.87520975,4616.44662817,358.023,35.0781,440.693012873,1276.75883101,1904.09421552,469.993121176,93.2206682168,1.07861637087,2420,35.0741608078,2420,191.364936674,345.862,35.0475,35.0472090918,5.11198,277.709570691,-35.2958
0.999868,1340.54684926,3980.4842068,358.042,35.041,425.310097304,1376.61001363,1776.8983712,262.915937333,-1.96464580455,1.04801838445,2421,35.0340331823,2421,189.429392222,345.935,34.9969,34.9985512499,4.37048,88.5298541889,-35.2647
0.999936,1225.24051261,4521.2982843,358.186,34.92,986.474974729,2656.57333536,1453.96898621,691.625745866,100.873114143,1.06625872486,2422,34.9130053362,2422,186.205605595,345.989,34.8755,34.878174862,4.52835,93.7729203413,-35.1449
0.99997,1473.52579171,4500.32610175,358.169,35.1202,156.702878687,530.77486749,1442.29637772,201.455138921,68.228738748,1.06820040778,2423,35.1133061053,2423,160.892444869,346.055,35.0842,35.0871721249,4.7275,65.1988348583,-35.3427
0.9999,869.535677149,2964.07019057,358.244,35.0067,205.006397905,587.196278063,1227.33548439,234.176122571,7.83844942672,1.09933356211,2424,34.999148376,2424,179.175290955,346.146,34.9675,34.9689047814,5.12917,130.643145876,-35.237
0.999934,1214.39092101,4133.5527432,358.261,35.0528,139.040479611,452.999726116,1387.01662557,233.471172142,87.1059142634,1.07676401948,2425,35.0456447077,2425,196.53952328,346.201,35.0151,35.0162147408,4.87833,299.382175017,-35.2801
0.999887,751.473971906,3629.01656075,358.315,35.1375,138.458220032,485.958804743,853.35109778,165.220239835,-1.44228444934,1.09469732207,2426,35.1297387568,2426,176.59134946,346.257,35.0875,35.0920617613,5.18995,60.193195676,-35.3448
0.999925,740.274070755,3468.30762039,358.317,35.0604,244.278622972,734.728071198,892.234764453,335.314986119,95.3058867896,1.0944264206,2427,35.0553939375,2427,199.549880816,346.313,35.0271,35.0289012167,4.89107,353.74277804,-35.3068
0.999934,1084.52412068,3858.69577743,358.411,34.9551,212.922910977,624.665606384,1204.84360239,260.693142442,-7.55490809383,1.08350589651,2428,34.9462023732,2428,217.176421449,346.358,34.9112,34.9141564585,4.6545,74.1001711599,-35.1601
0.999953,912.701352064,4154.64911824,358.384,34.9649,225.952985825,789.958633177,1259.5872583,216.994100697,26.4289962099,1.05062848009,2429,34.9540858478,2429,222.751293863,346.414,34.9243,34.9232577457,4.32799,357.451279006,-35.1835
0.999959,1166.3506726,4422.40751812,358.306,34.9882,370.065689173,890.283059255,1469.24857208,355.427350004,-3.34227427308,1.10423261865,2430,34.975799197,2430,196.998540081,346.491,34.9424,34.9406657222,5.19922,381.30503471,-35.2039
0.999939,1510.73711967,4927.45161184,358.425,34.9256,492.693170939,1635.2376522,1834.36551074,462.307771358,109.770689711,1.07510224967,2431,34.9168477819,2431,209.50758044,346.535,34.8822,34.8821380371,4.91812,326.651239768,-35.1372
0.999953,1201.08972455,4808.96152406,358.473,34.9836,345.991866914,1010.93107623,765.433341115,400.186880285,88.0255204119,1.05953116984,2432,34.9779807757,2432,135.714788368,346.572,34.9485,34.9506446508,4.64838,78.1737708977,-35.1948
0.999939,1286.74821671,5217.5562699,358.466,34.9423,579.206898012,1663.28231963,2187.6534774,728.072341967,104.534857779,1.06709578503,2433,34.9331369702,2433,233.461400652,346.627,34.8975,34.8991159775,4.30013,88.9602377452,-35.1412
0.999936,1098.8848597,4371.73625113,358.478,34.9231,520.96749444,1500.22606707,824.842984754,428.621012233,14.8706364747,1.09832078951,2434,34.9073638226,2434,144.657779524,346.72,34.8806,34.8765306308,4.92068,83.4697515102,-35.1415
0.999922,660.882351057,3466.52694328,358.555,34.7864,1040.60407928,2819.39394131,412.882989009,795.092638343,-5.25949424515,1.08269013432,2435,34.7758456463,2435,110.428786699,346.79,34.7407,34.7435131501,4.58976,71.8438926532,-34.9914
0.999835,286.006606665,2049.84803203,358.638,34.8583,272.523973255,883.960383683,161.216290741,215.989135066,4.8943365488,1.11730658744,2436,34.8503249313,2436,79.0164458082,346.891,34.8167,34.8178213443,5.15899,59.7431027691,-35.0662
0.999919,19.0531390414,135.397283195,358.645,34.8369,466.807517464,1267.40672422,99.6066416268,424.450039056,7.33759667245,1.07998629862,2437,34.8293029644,2437,69.3714694441,346.964,34.7948,34.796910977,4.5205,78.3439896902,-35.0216
0.999964,1432.04309566,4751.48419055,358.595,34.8036,308.601091118,1004.46190508,1109.89847339,265.671171865,12.8748152908,1.10742319488,2438,34.7916927847,2438,145.999085361,347.021,34.7571,34.7589755205,5.03782,17.9305526143,-35.0074
0.999929,1100.58485166,3642.28916968,358.653,34.7938,285.178400086,746.531600888,1138.9544141,268.139655785,6.92783237571,1.09749787121,2439,34.7810620937,2439,192.092014584,347.097,34.7582,34.7580647345,4.57331,20.3795296607,-35.0169
0.999967,1013.05264592,4148.04807941,358.758,34.8731,187.877175644,726.997369534,1016.45310131,383.440702921,170.538086726,1.09990446204,2440,34.8700342754,2440,186.115575676,347.117,34.8389,34.8408060759,4.77156,18.6324061464,-35.0843
0.99995,914.530674483,4659.16281696,358.792,34.8199,175.169072124,590.959554369,776.527622909,230.41525847,12.9799511764,1.11666892699,2441,34.8094922334,2441,163.091007456,347.19,34.785,34.7862451993,5.07443,21.5801581256,-35.0297
0.999907,1150.6973202,4806.06917588,358.808,34.7189,286.498249555,811.249792812,948.002519477,282.939630138,5.35409494125,1.11779426917,2442,34.7121107785,2442,151.690722492,347.233,34.6797,34.6842135635,5.19423,21.4027449974,-34.9257
0.999984,562.422206938,2995.65797174,358.794,34.7694,240.9643688,654.706746249,293.739664913,315.47756091,18.0610647097,1.10799424636,2443,34.7603578461,2443,70.6928895985,347.306,34.7306,34.7329446848,4.9246,14.9252222931,-34.9691
0.999936,563.775922058,2153.8405617,358.889,34.6806,717.449637099,1923.52263522,968.977777221,731.609560532,6.98283938131,1.09745623113,2444,34.6729509104,2444,218.840633736,347.35,34.6445,34.6452663596,5.02238,252.383040605,-34.8696
0.999939,765.591198706,3380.25544883,358.942,34.6661,281.482136819,1015.50520408,1041.69983037,401.24880599,36.1684721525,1.12363388755,2445,34.6610523544,2445,197.537832886,347.363,34.6272,34.6328656249,4.92564,86.2629374891,-34.8578
0.999922,1634.53584737,4784.81853513,358.888,34.6242,271.293907145,927.363049354,2258.60777645,312.403928635,73.3075352047,1.10368242366,2446,34.6150457111,2446,229.763166442,347.437,34.5845,34.5849013399,4.74061,182.72762986,-34.8172
0.999899,1762.31141346,4706.89522519,359.01,34.5997,92.8352060166,367.688836782,2343.8364075,243.23097239,128.968338468,1.13012878529,2447,34.5912911227,2447,199.194725681,347.494,34.5609,34.5627472783,5.16294,137.694084631,-34.8204
0.999914,1161.74201593,4422.98704309,359.1,34.5552,254.017554951,785.948349662,3413.07707645,438.309801602,59.331485629,1.12296417693,2448,34.5495542461,2448,219.426502375,347.542,34.5192,34.5233438863,5.19909,989.880018684,-34.7607
0.99993,956.555391149,3574.74477668,359.177,34.5324,397.453669457,950.36645094,1577.26737926,391.184300727,62.1905818658,1.12559115363,2449,34.521820047,2449,234.589850371,347.59,34.4931,34.4922921754,4.99672,396.643116995,-34.7429
0.999898,1383.84101316,4257.69652715,359.227,34.5938,596.775322823,1741.56754561,1582.20639283,501.919450208,18.7393021966,1.10585423089,2450,34.5858317801,2450,183.862701406,347.639,34.552,34.5540645655,4.5657,58.8728586676,-34.8213
0.999923,1903.58495395,5102.79989899,359.261,34.4378,359.544139317,1185.23091131,2363.10416362,285.173006232,6.97704446983,1.15484346322,2451,34.4343363025,2451,204.711689773,347.751,34.4007,34.4059831687,5.48534,56.7843303805,-34.6753
0.999958,1980.4928542,5111.09616687,359.312,34.5136,361.242360068,874.948323117,2339.19850373,492.103948935,2.94783609675,1.1228089505,2452,34.5034173861,2452,244.423440932,347.81,34.4789,34.479623625,4.68569,109.285867212,-34.7421
0.99987,1238.11939502,5072.34018043,359.379,34.5232,678.672203794,1932.35339374,593.360488235,422.10735926,3.24965457164,1.16348028248,2453,34.5170136636,2453,78.0250835411,347.884,34.4826,34.4843093088,5.75795,18.8000074351,-34.7556
0.999897,1393.24128767,4876.49171448,359.418,34.5482,219.114797327,662.7124945,767.143907005,194.429593505,0.271482235107,1.08859936338,2454,34.5421447826,2454,58.2828099908,347.887,34.5027,34.5056641713,4.48788,2.11010857432,-34.7599
0.999943,235.750718353,2675.49823273,359.512,34.5999,132.191720448,429.129610178,27.7054275544,105.288339713,-1.43512576296,1.1174071757,2455,34.5878494532,2455,0.549188162978,347.96,34.5468,34.5466289816,4.73008,-3.00236182812,-34.7581
0.999908,971.09394645,4796.2443181,359.535,34.5174,319.580254838,1002.0032536,353.780194,291.617726742,-6.76600288438,1.13816174254,2456,34.5121210533,2456,29.7990402139,348.037,34.4665,34.4680881746,5.03214,-6.71228842002,-34.6536
0.999858,1359.45084167,4902.72094045,359.539,34.4309,193.311975718,620.183490475,1359.00111071,135.171386071,-4.2984689286,1.12786728589,2457,34.4219673381,2457,176.524048582,348.084,34.3797,34.3776332685,4.9127,82.5158720068,-34.5657
0.999919,1083.80249294,4383.20776425,359.568,34.4225,417.219129714,986.524393517,956.228388575,424.897080748,57.0232183431,1.15790123376,2458,34.4198551079,2458,173.78285899,348.129,34.3758,34.3788710894,4.99064,62.2620379288,-34.5657
0.999905,797.517758731,3258.68754814,359.591,34.3421,254.100358525,713.706858999,872.391075659,275.490877076,3.81914726984,1.16539263432,2459,34.3341813445,2459,190.592669162,348.204,34.2882,34.2869362321,4.94932,62.9532028146,-34.4856
0.999951,1259.79926538,4869.27984036,359.654,34.3018,691.129295162,2109.13178561,2072.45168551,470.262250448,7.31574592236,1.15126668668,2460,34.2973784082,2460,239.099055364,348.242,34.2527,34.2530896592,5.0261,255.945722991,-34.4487
0.999884,845.688383525,3655.04053926,359.698,34.2168,794.408663648,2323.82535641,1019.16732083,389.609506504,9.78125604259,1.17057425772,2461,34.2103714227,2461,189.411139781,348.293,34.1634,34.167348123,5.15543,49.6362665176,-34.382
0.9999,904.317795297,3511.75383362,359.787,34.0608,485.251161955,1423.31555062,1316.28220006,504.178316436,11.808745492,1.1487623168,2462,34.0561274612,2462,214.48367562,348.35,34.0057,34.0104853734,4.81683,41.1791859215,-34.2446
0.999902,622.618375277,3051.1909841,359.863,34.176,139.804752781,463.617743066,1718.22244899,248.992710133,107.225655463,1.15634085704,2463,34.1693152288,2463,280.128091364,348.367,34.1254,34.125734617,4.97009,592.221726007,-34.3796
0.999947,538.004010843,2852.6611063,359.904,34.2455,1146.96287169,2748.97285262,1808.99371821,1127.04389854,298.886559762,1.16110421824,2464,34.2352326248,2464,296.05512175,348.466,34.1901,34.1912920433,5.0948,856.065436675,-34.4587
0.999976,1144.82710329,5047.44143216,359.923,34.1691,174.314226741,530.310183124,2478.53020043,263.173232962,12.6948613,1.13568837319,2465,34.1605297869,2465,279.704118368,348.548,34.121,34.1225805953,4.52791,1005.1530832,-34.4089
0.999896,1161.81559385,5113.35521936,359.967,34.1664,443.831081475,1459.41064329,2034.8462316,758.478943273,317.047229102,1.16026804081,2466,34.154277279,2466,277.190624915,348.643,34.1114,34.1125493051,5.10082,422.765886655,-34.3879
0.99993,1435.65780046,4700.30210875,359.957,34.2858,401.681724356,1525.00794527,2530.80349851,836.925584673,512.989223576,1.13693013777,2467,34.2757678715,2467,241.733391959,348.695,34.2372,34.2391322377,4.84008,109.365680227,-34.5134
0.999949,1540.75183939,5025.08796823,359.978,34.2719,501.968548798,1258.36322176,3125.94951881,476.527734277,-7.11209784217,1.14897323428,2468,34.2597619178,2468,279.361144817,348.74,34.2254,34.2244624136,5.17027,420.661832297,-34.5051
0.999896,1024.76053596,5105.84752091,360.085,34.2982,203.195947824,724.716064542,1965.28148342,453.814326662,222.142950172,1.1398088039,2469,34.2928058315,2469,274.509973447,348.812,34.2557,34.2570234901,5.2102,736.777698536,-34.5474
0.999936,1377.96741377,4846.26704927,360.098,34.3598,356.7452509,2143.67903331,3064.75052884,1786.93378241,1430.18853151,1.09630516607,2470,34.3556378582,2470,281.739337642,348.867,34.3072,34.3080707463,4.52154,692.99080549,-34.6115
0.999966,787.737360041,4598.661416,360.146,34.3981,384.096425552,1319.03357344,3784.3672645,798.88192916,402.021586828,1.08746696868,2471,34.3836827287,2471,269.276720733,348.897,34.3493,34.3483686718,4.42209,2057.36931769,-34.6676
0.999899,1430.13346625,4886.51110656,360.187,34.5435,463.183583184,1297.7211073,3334.09917303,741.48934958,163.768361664,1.09694828172,2472,34.5354610301,2472,308.093228447,348.972,34.4999,34.500839406,4.78863,957.36349385,-34.7976
0.999905,1658.97195248,4242.55759632,360.245,34.5466,455.839215595,1506.26641731,3124.04952952,1002.46317345,464.905009972,1.11499660534,2473,34.5413741674,2473,211.54120129,349.069,34.4959,34.5020638479,4.88975,97.1321315115,-34.8015
0.999907,502.896999275,4355.42097002,360.297,34.6856,543.366304722,1339.9502101,3992.28230276,596.831535458,55.8573575533,1.09056841655,2474,34.6820573267,2474,264.385207922,349.114,34.6513,34.6551225754,5.00448,2541.45341939,-34.9462
0.999879,1254.70282907,4144.47552885,360.3,34.5905,607.821637865,1495.17064976,3096.10119728,637.323022208,161.030430569,1.06778831544,2475,34.578104224,2475,243.415405099,349.134,34.5526,34.5519884777,4.88655,273.385216592,-34.8557
0.999938,1126.84426763,4413.20317341,360.37,34.7916,764.186895234,2397.55822388,3713.24997323,616.324245119,-7.12912690427,1.08545866247,2476,34.7855723725,2476,264.917603222,349.188,34.7502,34.7545414198,4.99877,301.879168104,-35.0313
0.999949,1219.70652113,4547.42397603,360.397,34.8417,272.214720258,880.61811954,3123.67942221,463.163886786,68.0409261992,1.04887948759,2477,34.8370156825,2477,266.207833514,349.255,34.8039,34.8076925999,4.43763,1291.97796225,-35.0693
0.99989,1518.29379245,4296.53456476,360.518,34.7329,291.017351755,796.904983355,2189.08368785,348.219568432,-0.107654968574,1.06740516662,2478,34.7232785561,2478,194.381630058,349.305,34.6915,34.6945815084,4.5368,13.640295917,-34.9555
0.999775,599.133732009,3153.16914086,360.578,34.7828,164.206907922,509.876701614,570.73735194,175.612793014,-10.4449314141,1.05684021719,2479,34.7713945362,2479,147.580441689,349.363,34.7518,34.7520744116,4.48679,91.3001393554,-35.005
0.999872,679.62032272,2794.95081022,360.647,34.6841,322.760396593,960.690874906,706.475591445,349.531272164,-8.90333262506,1.06734360132,2480,34.6800670329,2480,158.710339589,349.386,34.6437,34.6482260986,4.57317,124.66041111,-34.9009
0.999925,949.823400677,3024.58854283,360.7,34.6962,471.055434092,1239.52449014,993.561739631,768.469056049,297.413621957,1.088835585,2481,34.6838251225,2481,167.497802879,349.452,34.65,34.6507317192,4.84652,127.73490681,-34.9001
0.999887,1079.88068564,3296.5136637,360.76,34.6783,511.331095249,1492.4448271,983.615060239,881.69350715,310.137760935,1.05298020798,2482,34.6735956676,2482,168.400366948,349.476,34.6392,34.6424059158,4.34181,121.360245695,-34.8943
0.999944,925.578825442,2924.72132081,360.774,34.8399,132.516428349,466.769800905,2090.01586602,328.924716859,160.910689281,1.07046676955,2483,34.8322246764,2483,197.076430369,349.501,34.8034,34.8050417415,4.92454,199.032628936,-35.0453
0.999895,1491.57896195,3974.65469337,360.897,34.7679,400.125697542,1188.13882449,1515.2735769,648.592674757,81.3568157687,1.0566982539,2484,34.7615323172,2484,209.271661285,349.526,34.7272,34.7280904617,4.5169,208.826102835,-34.9613
0.999934,892.361541851,3443.23447986,360.932,34.6696,201.795936825,732.612685759,1055.77000586,306.610761742,104.431869613,1.06745483192,2485,34.6630955445,2485,187.238472658,349.607,34.6333,34.6358270522,5.05003,133.20479606,-34.8742
0.999839,780.555435611,3264.51843709,361.061,34.6995,246.799777301,661.950324224,918.039101623,391.92566437,55.6250185704,1.05434464868,2486,34.693173247,2486,180.118948844,349.659,34.6654,34.6663085979,4.54145,214.949015951,-34.9213
0.999952,809.762965647,3765.27698981,361.194,34.6552,371.861424564,1106.60265888,2855.32378327,313.907137192,10.7732975124,1.03668689403,2487,34.647290355,2487,235.680430956,349.719,34.6208,34.6204541493,4.30247,953.41371649,-34.8689
0.999898,879.561638398,2984.18553436,361.129,34.647,389.996300475,1281.04864034,1566.56381246,361.021059224,68.1173493949,1.06643386125,2488,34.6414407182,2488,180.535839137,349.74,34.6104,34.6098831764,4.86658,119.357823181,-34.8646
0.999946,1281.27085273,3416.13642052,361.158,34.6236,324.093271848,959.917631739,1693.18365933,507.911400338,67.4925065224,1.02552861037,2489,34.6192878983,2489,183.261552779,349.814,34.5791,34.5835404247,4.04935,126.219614678,-34.8347
0.999934,1220.88337572,4004.05194432,361.178,34.7408,397.211209257,1110.31425524,1991.88548071,535.317192636,161.957409212,1.06157865671,2490,34.7306212568,2490,234.430621053,349.851,34.6993,34.7015884931,4.80388,416.071502093,-34.9482
0.99989,1380.70717511,3934.3693157,361.282,34.6322,192.907139813,473.677895389,1734.37992044,252.07657875,3.47392757823,1.05306699826,2491,34.6229226973,2491,194.069400695,349.933,34.5903,34.5907006986,4.62801,99.8589039258,-34.8537
