PolicyRegParamNorm,Epoch,AverageY,AverageEsReturn,AverageQ,AverageReturn,StdEsReturn,AverageForwardProgress,AverageAbsY,AveragePolicySurr,MinForwardProgress,AverageDiscountedReturn,StdForwardProgress,AverageAbsQ,MaxForwardProgress,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageAction,MinEsReturn,StdReturn,MinReturn,MaxReturn,QFunRegParamNorm
19.5453,91,-0.0353067586363,-6.72137989949,-0.0352987,11.6690898705,12.0752753636,0.386312752404,0.0411167132626,0.0342075,0.174967363785,6.79351697954,0.0790558086609,0.0407951,0.529144661826,0.00372948413344,5.20114e-05,25.1523673314,0.93014,-15.4592046177,7.96853285982,-9.56653479245,26.2766031042,23.4176
19.6497,92,-0.0351822833201,-16.5471543961,-0.035181,-16.6419496692,10.0804674643,0.129225766936,0.041594808028,0.0340383,0.0165729616314,-9.11028024542,0.0539202031442,0.0412518,0.246393326135,0.0037202736241,5.15537e-05,11.6892929056,0.997585,-27.9976067081,5.38722530885,-27.8622586842,-4.89768920968,23.4574
19.722,93,-0.0353480256392,-4.66843882696,-0.0353469,2.77905847705,17.6021693025,0.301051086431,0.0419894514243,0.0340129,0.215935682204,1.80053869492,0.0459198217844,0.041641,0.498364986619,0.003847864186,5.54551e-05,22.8095405811,0.922485,-36.386110831,4.57317213614,-5.93675148337,21.1343025991,23.5291
19.7934,94,-0.0356325787369,-16.4252646329,-0.0356309,-15.1764042766,6.77592164994,0.142019598375,0.0421736187063,0.0354583,0.0175623108599,-7.94530351844,0.0549963477194,0.0418413,0.256829847913,0.00376117255135,5.40448e-05,-5.46124214235,0.989882,-27.7158080816,5.53288586579,-27.7109758136,-3.61638948856,23.632
19.8345,95,-0.0355639600642,-6.1427713911,-0.035563,-3.34650086262,9.32178578867,0.242578250518,0.0421600903564,0.0341603,0.108788555461,-2.59082312267,0.0672651606119,0.0418345,0.446688018883,0.00381008792845,5.53919e-05,9.30157754229,0.949355,-24.234005686,6.6276883262,-16.2216184529,16.6087395094,23.7474
19.9128,96,-0.0349352548202,-17.6587019057,-0.0349356,-13.2750094357,6.36097851555,0.131291029549,0.0417473571734,0.0337396,0.00587536013252,-7.44268746189,0.0622828013526,0.0413631,0.297924987691,0.00378304718478,5.67516e-05,-7.26949516873,0.895199,-27.8135245814,5.85360591456,-26.901550334,2.87925257909,23.7867
19.8907,97,-0.0349616390174,-9.7456550425,-0.0349593,-14.0261349923,7.37199620772,0.145827253669,0.0418876846904,0.0339178,0.0253192284999,-6.64378760427,0.0366386421011,0.0415129,0.211771862296,0.00383832285889,5.64751e-05,3.36571454801,0.97717,-21.6281318424,3.65811258102,-26.1149398999,-7.37367719444,23.8881
19.887,98,-0.0352692620838,-19.1213426151,-0.0352727,-14.6628431796,9.87215262648,0.139134594193,0.041895554443,0.0342819,0.0645832543126,-8.51410308394,0.0339098603286,0.0415783,0.208114084498,0.00379627697848,5.4019e-05,-6.82126403639,0.966806,-32.1308166347,3.49112952665,-22.5552377147,-7.48675148059,24.1311
19.9551,99,-0.0355542871138,-13.9753422841,-0.0355475,-9.94503811789,8.8960050939,0.161777198083,0.0416495929684,0.0341395,-0.0324470550808,-4.86221743844,0.058609127203,0.041332,0.283096942859,0.00383222605561,5.34851e-05,5.51357122505,0.889812,-24.1116284645,5.86277929228,-29.2677229201,1.89023527075,24.28
19.9755,100,-0.0358217064594,-23.3997714831,-0.0358206,-14.0143917436,3.84488902624,0.148101798262,0.0418654561019,0.0349108,-0.0366273879335,-6.73046873679,0.0653011114059,0.0415514,0.331058279128,0.00358314056279,4.84313e-05,-18.5281373511,0.978408,-30.2812226977,6.89161005798,-32.9577329855,5.47300138322,24.3592
20.0741,101,-0.0363308032785,-13.3456467369,-0.0363307,-8.92531868716,7.06566526015,0.192882071997,0.042056124588,0.0357524,-0.00590419440592,-3.77188943278,0.0503137107467,0.041737,0.31827702762,0.00353166313612,4.67195e-05,-3.65121741434,0.963207,-28.1704551405,4.88487450525,-28.7893746505,3.60188468625,24.4556
20.1468,102,-0.0372276667444,-19.2478714144,-0.037226,-18.8913951159,3.64234232853,0.103744004773,0.0426181387634,0.0364867,0.00202397624047,-11.1120898932,0.042223270294,0.0422951,0.215799101496,0.00347254859269,4.67818e-05,-10.4356196351,0.988063,-24.2167617029,4.22404840266,-29.0742574882,-7.65834254611,24.6173
20.1753,103,-0.0376338869631,-19.6861379184,-0.0376284,-12.2313556945,10.7720721694,0.160477166169,0.0428238461572,0.0371585,0.0249955414845,-5.54450572231,0.0563804863816,0.0425217,0.34943006033,0.00337607346279,4.19258e-05,-4.35327442703,0.962083,-39.476408576,5.95202379058,-26.1868384518,7.01666792164,24.7521
20.122,104,-0.0381625780099,-12.744639481,-0.0381598,-11.0275653857,7.53573832259,0.176553207241,0.0433863660908,0.0371761,0.0422535817377,-6.43797635484,0.0469890273006,0.0430679,0.271648137662,0.0035687227941,4.81146e-05,-1.65734512243,0.971216,-22.3945918741,4.74817367346,-24.6164505056,-1.56045142806,24.9014
20.084,105,-0.0380017404972,-25.4272649821,-0.0379986,-22.2717531554,6.85573427761,0.0359336732878,0.043129644929,0.0366465,-0.0443498482176,-14.5200432722,0.0374055743159,0.0428532,0.167364511234,0.00353968159376,4.73231e-05,-12.1324510628,0.87759,-35.2669059248,3.709682652,-30.038807473,-9.48360825263,25.0096
20.1065,106,-0.0383045616333,-13.5212524071,-0.0382966,-5.34197726511,6.9197537948,0.216710292308,0.0433285261846,0.0369181,0.121743690375,-2.2612047356,0.0458572183699,0.0430152,0.353095676873,0.00339936985659,4.29154e-05,1.90740425842,0.907537,-22.8980435334,4.40199765668,-14.1312699835,7.86423381305,25.1032
20.1631,107,-0.037454459861,-16.9255686459,-0.0374512,-9.30856524331,8.46804181909,0.175231398578,0.0431245690062,0.0359665,0.0492348615774,-4.30851649599,0.0540063224035,0.0428371,0.304711097289,0.00347035740464,4.53871e-05,-2.9311924018,0.90041,-32.2535578498,5.23217534766,-21.5627680928,3.32942998647,25.2823
20.2666,108,-0.0366956175463,-9.48041018555,-0.0366937,-16.9217270201,9.45724757802,0.106194392993,0.0428519423146,0.0354308,-0.00587442838773,-8.90975562195,0.0594727812228,0.042577,0.28914907447,0.00342048958552,4.37e-05,2.7624279873,0.927546,-31.4680238296,6.21075839881,-28.637314926,2.11201423359,25.3353
20.2707,109,-0.0366537926047,-12.0619009202,-0.0366529,-15.1160272804,5.47539086269,0.142156023027,0.0428474060212,0.0358482,0.0072243349357,-7.66062138238,0.056476768675,0.0425505,0.292428469672,0.00356935913983,4.63109e-05,0.386089167551,0.988227,-19.4877439648,5.64237675748,-28.703981788,0.00626685965794,25.4213
20.3393,110,-0.0370902683069,-4.47419705736,-0.0370862,-16.0694210076,8.26138381181,0.125135129096,0.0429795785706,0.0369334,-0.00571716608058,-8.07843878494,0.0626172115124,0.0426883,0.271193900673,0.00351486466501,4.60577e-05,13.8054137059,0.963496,-13.9698418429,6.28632450878,-29.0742090595,-1.47528098811,25.5856
20.3078,111,-0.0376076135094,-17.6392527606,-0.0376095,-19.929533187,6.74220172392,0.0854289445931,0.0433436557707,0.0372118,-0.0471929373419,-10.9074829784,0.0522764512817,0.0430652,0.205377806944,0.00347212999341,4.61352e-05,-4.57441123641,0.966203,-28.2586619042,5.21156007286,-33.1611159659,-7.85922205069,25.7046
20.3651,112,-0.0382484018094,-1.22052784042,-0.0382495,-18.2901873627,10.5775486654,0.105972424951,0.0437440309351,0.0376288,-0.068514129215,-9.65819926081,0.0584282262451,0.0435039,0.239884997216,0.0034369854846,4.49442e-05,12.5574662946,0.973256,-20.6393261356,5.82138240162,-35.4053306744,-4.90566166066,25.7759
20.4702,113,-0.0385026418006,6.90609453138,-0.038497,4.84143293722,13.2883912384,0.333068587811,0.0443207074812,0.0380729,0.153607511617,4.74059459197,0.0544001234574,0.0440647,0.461887572806,0.00348032818437,4.75498e-05,17.3484698199,0.954832,-30.1023398273,5.47408786435,-13.1762183645,17.7868864213,25.8413
20.5191,114,-0.0388835389828,-9.45408217351,-0.038883,4.70681819489,8.91370861155,0.331129532822,0.0449994925092,0.0386292,0.205244870355,4.02886084399,0.0458201252609,0.0447281,0.440426423814,0.00358513295141,5.08069e-05,9.49763661196,0.952852,-20.7977074156,4.57871183222,-7.88261068779,15.5857817631,25.9191
20.5885,115,-0.0393890725135,-7.27029136004,-0.0393905,11.4668505306,11.2310045615,0.387388300636,0.0455427383792,0.0385156,0.277399454638,6.4087584504,0.0427837357856,0.0452662,0.497218317296,0.00369521248942,5.39523e-05,15.166912243,0.925403,-24.1252589543,4.23297569705,0.500568253974,22.285525672,26.017
20.5912,116,-0.0393200715164,-1.89083666494,-0.0393142,-11.0823708755,11.0404896138,0.154214396297,0.0453608292548,0.0389029,0.0519420008291,-5.12757035414,0.0577324638222,0.045048,0.320640079644,0.00376343870104,5.57641e-05,13.5984571345,0.891559,-22.5133957192,6.02185753457,-21.7542728901,6.14203396829,26.1289
20.6525,117,-0.0397480620291,-18.6983243149,-0.0397431,-16.7720047708,4.9781785773,0.111316887398,0.0457969176289,0.039246,0.0221690585266,-8.99008585389,0.0483577699771,0.045486,0.260089697971,0.00373802498881,5.62773e-05,-8.90220551548,0.938398,-27.1232032361,5.05748311375,-25.9433302575,-1.05301774996,26.2119
20.7312,118,-0.0400717197578,-12.8777209701,-0.0400678,-1.44630025717,12.4028476743,0.259062751927,0.0462795314288,0.0395181,0.0456909913807,0.880608878019,0.0977427529163,0.0459483,0.47464937082,0.00384081290763,6.17426e-05,18.6260615199,0.919626,-27.7854131466,10.0375139858,-23.1927325961,20.4264233708,26.3374
20.7992,119,-0.0405799523836,-13.5785896267,-0.0405793,-6.79365003154,6.02087281681,0.213884387436,0.0468310523451,0.0400261,0.0532103086396,-2.11847988461,0.0532302330237,0.0464903,0.358390430213,0.00392530402588,6.39999e-05,0.384566597617,0.950959,-20.5502235233,5.39211155689,-23.1941908585,7.83354338765,26.4777
20.8632,120,-0.0412500267892,-14.2256972771,-0.041245,-7.01883612586,8.5363132683,0.192803118382,0.0478328338354,0.0401835,-0.0349846625925,-2.23740218128,0.0833354918958,0.0474899,0.392707688725,0.00404787029175,6.52106e-05,-4.87628167201,0.883308,-29.9369247575,8.13917930083,-29.5250908823,13.1127045627,26.701
20.9143,121,-0.0404440293557,-10.8731277219,-0.0404408,-1.29619928025,7.70633923105,0.245350996971,0.0478058206016,0.03997,0.0252230303357,-0.265974910929,0.0667630031458,0.0474729,0.361214554011,0.0039861710056,6.58033e-05,7.35875247839,0.875326,-19.8005663435,6.57170754936,-23.4013525212,9.86743585903,26.8367
21.0023,122,-0.0412622106082,-13.9393602536,-0.0412571,-16.1122776266,5.24180635843,0.131048550432,0.048807204508,0.0411148,0.000975758141115,-8.14632197429,0.0568748197633,0.0484595,0.267983025378,0.00399247767184,6.84702e-05,-5.00550540612,0.988889,-22.9973510381,5.69229641073,-29.1388581727,-2.40402620466,26.9325
21.0877,123,-0.0413255003366,-12.0128145302,-0.0413229,-9.3514677693,7.68227252857,0.183240182424,0.0494108242818,0.0407902,0.0875707797552,-4.96347154522,0.0321958580786,0.0490581,0.259113617634,0.00407341064374,7.14979e-05,1.33163428578,0.928863,-24.5051308958,3.15975725917,-18.9099042096,-1.88096411423,27.02
21.0928,124,-0.0421439276215,-7.2637385816,-0.0421345,-17.0887245577,11.5289096345,0.125208933419,0.0505938782599,0.0420524,-0.00667374309327,-9.48796552593,0.0550405469804,0.0502162,0.257748951529,0.00432107032785,8.0696e-05,12.91499718,0.999085,-20.265564715,5.50070011139,-30.2961525368,-3.86575104725,27.129
21.1367,125,-0.0427168927047,-16.7325451435,-0.042718,-16.7629327262,4.96344637252,0.128258356173,0.0513440960239,0.0416487,-0.0115543699527,-9.20395842022,0.047262711115,0.0509895,0.246249531559,0.00431500304653,7.92351e-05,-6.25214382637,0.99673,-25.4322197288,4.73382891798,-30.7355048379,-4.92138020896,27.2165
21.2561,126,-0.0426024617445,-14.6385774998,-0.0426021,-15.6426173177,7.39834816737,0.136148517214,0.0512903494591,0.0418556,0.00669499915953,-8.32720717072,0.0567825097165,0.050881,0.311408916342,0.00441088190307,7.94678e-05,-0.851384784144,0.986605,-26.7747739906,5.66446111236,-28.5786064941,1.80139944648,27.3484
21.3147,127,-0.0423295234741,-15.3417744443,-0.0423346,-16.1765917507,4.18737597072,0.125271546429,0.0512414466568,0.0414027,-0.0259378697955,-8.35816558163,0.0529096577542,0.0508548,0.273676473346,0.0044486934482,8.31693e-05,-7.61108062073,0.989957,-19.7809670622,5.27527859679,-31.290555951,-1.51039431015,27.4704
21.3217,128,-0.0421164174893,-17.3546461868,-0.0421207,-16.5953190316,4.90761431917,0.123770422603,0.051099854677,0.0412164,0.00115383593139,-8.6891051866,0.0538946727971,0.0507341,0.30971516825,0.00425778163583,7.5805e-05,-6.06560957501,0.991499,-26.0558555372,5.34391183392,-28.7421135915,1.67953458493,27.6015
21.3416,129,-0.04237086974,-10.3839546001,-0.0423681,2.81910520634,12.6771162355,0.314100261733,0.0515017252158,0.0416115,0.0953455086374,1.64289943674,0.073887427901,0.0511165,0.483396065966,0.00433362703045,7.83726e-05,16.1995702983,0.963722,-25.1794941191,7.2411493773,-19.0192572841,19.6251628157,27.6453
21.3759,130,-0.0422804737539,-11.7989653926,-0.0422904,-16.768398791,11.6361721923,0.121346747447,0.0514298118784,0.0420273,0.0176299583885,-8.83890734144,0.053546655258,0.0510301,0.301209660141,0.00438729931412,8.13789e-05,16.4648034334,0.989604,-25.4811097137,5.34726060543,-27.005330892,1.28506179357,27.7709
21.3847,131,-0.0430902430514,-14.2739307171,-0.0430854,-15.4219320376,5.52972280231,0.139643088527,0.051851065018,0.0424178,0.00328686157813,-8.19677223384,0.0584604520897,0.0514609,0.307402885728,0.00435201602708,7.94837e-05,-4.33301176284,0.993762,-21.2676743487,5.8497316563,-29.1574120606,1.34033505277,27.8811
21.3939,132,-0.0433321773784,-14.4276467757,-0.0433376,-17.57549655,5.98802528002,0.109725165223,0.0520784876188,0.0428313,-0.0425976107039,-9.41197204299,0.0496239241949,0.0516515,0.237077934126,0.00443459578835,8.07843e-05,-6.22494549335,0.969006,-29.2450249542,4.98878910925,-32.8391887764,-4.79311591233,27.9987
21.3869,133,-0.0435407802232,-16.0383177744,-0.0435412,-16.2661081209,4.12903394231,0.12251797384,0.0521085784784,0.0433818,0.0218090876916,-8.40048135594,0.0515527321119,0.0516998,0.255209446385,0.00440293844002,8.03098e-05,-10.6093889611,0.96765,-23.7571782027,5.18973727818,-26.3515805339,-2.81744111272,28.0417
21.4029,134,-0.043935845753,-11.393566157,-0.0439345,-16.2085608667,8.48553373044,0.121734361898,0.0522793813426,0.0435539,-0.0320130593661,-8.526212111,0.0596822220313,0.0518518,0.270985501443,0.00449427623429,8.02773e-05,7.88964543231,0.968142,-27.7012963853,5.94593926483,-31.3456205857,-1.31429864098,28.1543
21.3306,135,-0.0444918771464,-21.7872489745,-0.044494,-22.2167977868,2.59271324051,0.0761258678248,0.0525650229531,0.0427302,-0.0079210563934,-12.3418632027,0.031384459527,0.0521079,0.167121762417,0.00459612217076,8.51482e-05,-17.1847586055,0.999805,-25.6331182533,3.13588031102,-30.5908709501,-13.1293338594,28.1997
21.2643,136,-0.0433109744896,-22.1078028546,-0.0433139,-22.453207059,3.94015313771,0.0737828497629,0.0512986112628,0.0418204,0.00602012460474,-12.5264156059,0.0352766940414,0.050891,0.19705553516,0.00427587917745,7.59148e-05,-13.3681094382,0.999859,-27.0685066113,3.52497327637,-29.2019919398,-10.1516182063,28.2643
21.2483,137,-0.0424367216886,-22.1227498361,-0.0424347,-22.1987574843,4.34367708997,0.0762983672936,0.0505129215721,0.041296,-0.0153227456672,-12.3100898765,0.0353933709284,0.0500816,0.167795314145,0.00435670762991,7.93822e-05,-14.6541439606,0.999822,-28.4573535719,3.5370689695,-31.3628136299,-13.0571183734,28.3575
21.274,138,-0.0420711816777,-12.0980383755,-0.0420759,-14.9523957574,3.30006674257,0.124456700474,0.0500501423268,0.0411008,-0.0475130561657,-7.69908890793,0.0598041844893,0.0496901,0.264339537951,0.00435083332459,7.6324e-05,-6.64014113023,0.926077,-19.7125863898,5.95508447867,-31.880673685,-0.916176134267,28.4406
21.2591,139,-0.0426449660928,-22.3563430196,-0.0426499,-22.2211379131,6.29040893557,0.0760415195069,0.0503564448213,0.0423549,-0.0222488230237,-12.416403601,0.0358686943977,0.0499834,0.174373121401,0.00440268835117,7.48148e-05,-6.7474717732,0.999635,-30.0333714337,3.58275705807,-32.0359818178,-12.4221736857,28.6029
21.3334,140,-0.0432583383986,-20.7138792569,-0.0432635,-16.0707719711,4.16213738164,0.133364505522,0.0508741937888,0.0433876,0.00394227142434,-8.71069698338,0.0532954498889,0.0504837,0.28422631834,0.00443411745679,7.85351e-05,-11.8321289044,0.991538,-26.133574387,5.32638608898,-29.0139317545,-1.04625971305,28.6963
21.4536,141,-0.0438890210193,-11.2804244145,-0.0438954,-14.8712307397,3.72412151794,0.146115775647,0.0506833580124,0.0432576,0.0200132329934,-7.74267169789,0.0475781742749,0.050311,0.241495067842,0.00426620927435,7.19998e-05,-3.65078017804,0.994206,-18.0534000132,4.754487281,-27.4862627458,-5.2930899619,28.9261
21.5079,142,-0.044135538779,-21.9563068343,-0.0441386,-16.5306521604,8.02268937398,0.12411799258,0.0501288303674,0.043656,-0.0246359472654,-9.12537206642,0.0599321817597,0.0497979,0.266034023168,0.00418820551815,6.98629e-05,-8.0306409864,0.976483,-36.2611385963,6.03582831685,-31.4159915345,-2.17058880594,29.0884
21.5213,143,-0.0449732825932,-29.9102545757,-0.0449813,-15.8542747837,16.8125993739,0.136357141267,0.0502991176616,0.0443691,0.00836993771127,-8.53049937748,0.047792833647,0.0499407,0.25117132679,0.00425980357424,6.99985e-05,-10.903310165,0.995227,-59.4350172135,4.78788652206,-28.5015918902,-4.24821748571,29.1786
21.5029,144,-0.0453422725127,-18.331783857,-0.0453507,-18.1397381227,8.08646742376,0.114752414491,0.0503748678672,0.0450264,-0.00592432501396,-10.0090631882,0.10596252487,0.0500299,0.437137098834,0.00405944880967,6.60761e-05,2.64628903315,0.993306,-27.5320003884,10.8342346703,-30.4028758427,14.6983508437,29.2429
21.5448,145,-0.0455910590516,-1.9978882062,-0.0455928,3.1626769662,14.3842037022,0.313748570754,0.0505365876846,0.0445714,0.212839439031,1.95979864448,0.0524767252519,0.0502424,0.412199673921,0.00412735586269,6.75945e-05,15.4289654562,0.949235,-24.6240053826,5.12584072334,-6.22111560992,12.8337047241,29.3688
21.5718,146,-0.0450330229644,-3.52167339332,-0.0450346,-16.3381295616,11.3741550007,0.131090627792,0.050399299543,0.044374,0.0185500117006,-8.92632854726,0.0526792675368,0.0500169,0.259819182024,0.00422019029296,7.09022e-05,20.0187858082,0.99263,-21.4070504359,5.24766435542,-27.5827402518,-3.5632785173,29.5278
21.6162,147,-0.0455278786377,-6.12834885828,-0.0455251,-15.2833049998,12.5491655183,0.137403813451,0.0507246248515,0.0452567,0.00281874923637,-8.07627710431,0.0579269777316,0.0503683,0.275805390786,0.00416381642371,6.79876e-05,20.2206495636,0.977819,-18.7046479074,5.80423932685,-28.81191882,-1.42705516385,29.596
21.6459,148,-0.0457475555168,-2.64090492503,-0.045755,11.8952182776,13.2970397811,0.394186094139,0.0508142749257,0.0452387,0.20176430435,6.03694821945,0.060919916721,0.0504521,0.604525672702,0.00416416987241,6.92386e-05,23.8779098788,0.935504,-18.594231743,5.83606037791,-6.41991335576,32.2774487984,29.712
21.6775,149,-0.0465553011507,-16.4212660369,-0.0465571,-19.3834850964,12.3308010851,0.0943544527824,0.0512989998702,0.0458537,-0.133851601213,-10.3665698383,0.0796680351366,0.0509618,0.267367620638,0.00403287054434,6.50819e-05,3.76124885356,0.984694,-36.7536639885,7.95680663295,-42.1578777934,-2.39735009793,29.758
21.7355,150,-0.0466283992867,-10.463961538,-0.0466305,-8.56352019156,6.96000689092,0.205719430429,0.0513283929454,0.046151,0.0374786646737,-3.16417975478,0.0633388773026,0.0509784,0.337009159927,0.0041978486752,6.98084e-05,1.1725646356,0.990461,-22.2656578089,6.36364738909,-25.4008259801,4.60026070219,29.831
21.8087,151,-0.0471895741598,-17.0460935608,-0.047187,-8.13063227805,16.4404091608,0.208533777465,0.0515992906255,0.0468442,0.0721267127331,-3.40779067958,0.0697046325121,0.0512741,0.349454957469,0.00412261565453,6.80653e-05,18.6858713549,0.984542,-38.9769477235,6.97756589143,-21.7821866882,5.91733159306,30.0049
21.8427,152,-0.0473299181948,-5.48748457662,-0.0473291,-8.92386498604,5.58436442845,0.202526885957,0.0514614094525,0.0463846,0.028398302625,-3.26516662611,0.0660267845703,0.0511491,0.352939630974,0.00399910884756,6.74172e-05,5.24783525336,0.991884,-12.2379076662,6.6177051122,-26.347051951,6.11631053875,30.0285
21.8057,153,-0.0470603338957,-2.6176529481,-0.047059,-7.36465272487,9.29545307101,0.216544943012,0.0512146828936,0.0459316,0.0479139801986,-2.24873897238,0.0830538605552,0.0509187,0.371145146537,0.00400631811745,6.71933e-05,17.46782276,0.991876,-18.0509820614,8.35522599067,-24.1208036436,8.18920590581,30.0459
21.8344,154,-0.0469101360375,-5.51147330648,-0.0469124,-7.68293242996,4.42014946896,0.21512801599,0.0510216283142,0.0459818,0.0715443790975,-3.22784105396,0.058283899544,0.0507087,0.347443203876,0.00418421904234,7.32872e-05,0.565359203085,0.992058,-15.2856560176,5.81319444193,-22.0511543553,5.50087203196,30.1616
21.8731,155,-0.0467953904763,-14.1295627788,-0.0467909,-9.80636540387,5.54591316133,0.194253482737,0.0508214889146,0.0460741,0.0423278748175,-4.07943989671,0.062570041013,0.0504912,0.364725326892,0.00411830864092,7.63462e-05,-5.98150588911,0.993433,-23.7118200022,6.23234129003,-24.9541071312,7.43144347691,30.215
21.8589,156,-0.0466495549077,-7.25344309148,-0.0466493,-10.291138252,4.09517734703,0.190522146893,0.0506957366619,0.0459114,0.0690961427122,-5.58835815727,0.0480999533815,0.0503982,0.295064589519,0.00410995853184,7.60522e-05,-0.959634853365,0.993669,-13.1851742732,4.81958933076,-22.3423585084,0.181271527552,30.2513
21.8513,157,-0.0466136334864,-12.2007624442,-0.0466117,-17.0186514757,20.5250286162,0.0847270117889,0.0508130415244,0.045464,-0.0551535740975,-10.5738442111,0.0954370778383,0.0505124,0.360465722682,0.00428541350342,8.0784e-05,38.4787529407,0.870972,-30.3608803538,9.28084822391,-30.6494685327,9.869325424,30.3685
21.8826,158,-0.046237337211,-16.9612771881,-0.0462281,-13.9103852632,11.6781088329,0.134015015827,0.0509417769077,0.0453257,-0.127200673743,-7.89574894426,0.11195380621,0.0505946,0.493656077808,0.00427548856123,8.09225e-05,-2.36216746726,0.933414,-39.7031762561,11.2843636837,-40.2276067212,23.0513841692,30.3898
21.881,159,-0.0461621873459,-3.70656731319,-0.0461513,-3.34834811786,17.4248574844,0.24320875566,0.0512274269582,0.0453414,0.0322285396099,-1.73306427596,0.103986850147,0.0508719,0.416622431628,0.00425163015777,8.29736e-05,28.2663582073,0.951544,-22.938462463,10.3321948663,-23.8343646643,13.7380832428,30.3063
21.8715,160,-0.0460547267729,2.40643401774,-0.0460644,6.88121111422,10.3374104129,0.342457802153,0.0512406547063,0.0456517,0.106026865926,4.02825042037,0.0783006036252,0.0508902,0.484498683048,0.00431434742746,8.36215e-05,14.0292408095,0.937562,-22.1001460721,7.4878974052,-15.8148023146,21.4192654587,30.3246
21.8337,161,-0.0462565876755,-6.99871861678,-0.0462522,-9.91509709691,12.0564651355,0.195440954063,0.0513302921936,0.0455903,0.0816144905617,-5.65201729194,0.0542531154796,0.0509962,0.349476832407,0.00417442966236,7.84868e-05,23.5393048542,0.997304,-20.960560277,5.47571877953,-21.337994847,5.70676155116,30.4223
21.7983,162,-0.0465731185892,-9.16190121173,-0.0465787,-9.56366808395,4.77205217222,0.198609282457,0.0514215393855,0.0459333,0.0351742244956,-5.35074801247,0.0541269695632,0.0511184,0.318285509822,0.00410766669382,7.56893e-05,-0.691523364921,0.996326,-15.6102075748,5.47114783545,-25.9864093719,2.49764179252,30.5702
21.7613,163,-0.0461564934315,-9.13284060199,-0.0461586,-10.8820096313,6.32875358179,0.186257647218,0.0510668044211,0.0454099,0.0529110267023,-6.38323390703,0.0501087523309,0.0507525,0.331710069912,0.00427573399844,7.98466e-05,0.419559839128,0.998822,-22.2453885214,5.01509200952,-24.1296408284,3.75076642176,30.6355
21.7051,164,-0.0467268739511,-10.0524005878,-0.0467257,-10.6290866662,3.7132977492,0.188214417044,0.0513705404316,0.0460902,0.06686509259,-6.26103883968,0.0461459770651,0.05105,0.312043956034,0.00410764987932,7.63006e-05,-4.30084357841,0.996982,-16.3850268774,4.62415825113,-22.8211985888,1.76419268965,30.7243
21.6887,165,-0.0468142444646,-15.8369958509,-0.0468104,-8.24876639152,6.398542615,0.209627408628,0.0514923778002,0.0462654,0.0654871741511,-3.2007388208,0.0562828120364,0.0512012,0.35115301466,0.00399526151646,7.15861e-05,-5.4566179313,0.991384,-25.4933392693,5.61508011954,-22.7601681316,5.77057086431,30.7819
21.6519,166,-0.0470031345047,-11.6735918852,-0.0470111,-11.8584329864,4.65266400464,0.174889015774,0.0514137676865,0.0464201,0.039284804979,-7.4326728589,0.0451215631404,0.0510961,0.306395890952,0.00425902905996,8.02488e-05,-2.49881753281,0.992846,-16.9557603001,4.49529367018,-25.4172346559,1.34182201459,30.8736
21.6216,167,-0.0475768718846,-16.4078774375,-0.0475717,-4.3862459566,8.73579415483,0.244750452209,0.0518306592701,0.0471535,0.137625514263,-1.64831989543,0.0568697879074,0.0515201,0.405009109336,0.00390274763936,7.21567e-05,3.73496892391,0.973987,-27.4158335224,5.72957884404,-15.2369147754,13.1661418865,30.9336
21.7248,168,-0.0479052296923,-13.7479197426,-0.0479135,-15.6305026393,6.94645892658,0.140308361671,0.0518982561129,0.047797,0.00741239630199,-8.35176882287,0.0585524739687,0.0516209,0.270784446841,0.00412777208458,7.88017e-05,1.61002337621,1.0,-22.5731597408,5.85107442911,-28.9254900445,-2.59078189726,31.0837
21.802,169,-0.04872664528,9.03775059019,-0.0487375,13.6733667978,12.3669746049,0.403610847183,0.0522121880035,0.0483715,0.244136869325,6.2833450404,0.0564082953709,0.0519724,0.568776303186,0.0039718954703,7.20414e-05,24.8576208309,0.910513,-21.1251923095,5.38255864235,-1.2936861969,29.5569472591,31.2021
21.8715,170,-0.048109844001,3.94427440442,-0.048114,8.602848763,9.75828659685,0.370915865047,0.0516843624058,0.0476568,0.237761928391,5.75987414378,0.0596657363923,0.0514009,0.49919848459,0.0040831048191,7.3709e-05,19.8258371864,0.960745,-13.9452537715,5.94396018672,-4.51001535941,21.4145058021,31.3134
21.93,171,-0.0481988524059,-14.3015232806,-0.0481992,-15.7206527723,6.60838755419,0.13568740198,0.0518423454464,0.0474916,-0.00685263037301,-8.42068068484,0.0684648123122,0.0515457,0.360602519336,0.00395885611027,6.97021e-05,1.39736977779,0.985859,-20.9834754245,7.01785451761,-30.3484581167,7.12777674485,31.4573
21.9949,172,-0.0478853864327,-17.3065094037,-0.0478937,-15.5554771056,6.97727917615,0.140914417657,0.0516987950256,0.046799,0.0185814131658,-8.26456047318,0.0537530756296,0.0514011,0.261839808947,0.00391768712461,6.758e-05,-7.50772838496,0.999072,-26.9652158969,5.38682735901,-27.8108879247,-3.45496157174,31.5769
22.0276,173,-0.0477470664388,-15.7070656607,-0.0477492,-14.8604144202,5.61237302282,0.14474137633,0.0514153546271,0.0472367,-0.0244553398876,-7.73740068319,0.0766736247999,0.0511085,0.322977706275,0.00397526202135,6.89972e-05,-7.6986718902,0.987638,-24.7596327888,7.84635064333,-32.0792362399,3.30599919296,31.5881
