PolicyRegParamNorm,AverageReturn,MaxEsReturn,MinReturn,MaxReturn,AverageAbsY,AverageQ,AverageY,AverageAbsQ,AveragePolicySurr,MinEsReturn,Iteration,AverageAbsQYDiff,StdReturn,AverageDiscountedReturn,QFunRegParamNorm,StdEsReturn,AverageAction,AverageQLoss,Epoch,AverageEsReturn
175.163,614.83730126,478.056488708,243.698183104,1342.28788556,16.0525719209,16.044,16.0459635561,16.0563,-16.2167,119.61400226,412,0.454191442318,257.328351124,169.066786089,160.763,141.485791656,0.994901,0.935823,412,243.973571459
175.368,563.890003913,1288.26255292,2.11603966713,1570.10382379,16.0692781324,16.0583,16.0609770577,16.073,-16.2406,-9.15288995037,413,0.445617848195,420.932291855,120.781730342,160.9,408.174691806,0.995562,0.845943,413,244.741397924
175.592,744.339260953,392.414746021,227.343819447,1904.91885583,16.0304134097,16.0214,16.0212803973,16.0348,-16.2028,250.061443873,414,0.456160294296,395.788779226,161.139278203,161.087,56.5557549585,0.995939,0.892262,414,322.750385217
175.758,465.555329726,895.001309985,35.3977727849,1767.22662904,16.0705529831,16.0552,16.0580029884,16.072,-16.2283,99.9214658502,415,0.444461819205,370.274474059,131.517619412,161.224,302.509010039,0.996162,0.844462,415,463.24325765
175.938,573.683977315,749.124490709,85.3375904104,1712.38578246,16.0314151797,16.0196,16.0214021902,16.0349,-16.2022,352.254808196,416,0.461920721426,367.790688516,140.305118211,161.365,137.614051478,0.995513,0.987735,416,484.065113868
176.15,421.395531931,994.294913378,42.2267137322,2088.83337317,16.0841974724,16.0725,16.0744880875,16.088,-16.2481,3.03588283206,417,0.454004868605,492.213479165,90.7176021464,161.53,309.651102277,0.995806,0.921857,417,206.044418422
176.328,1133.41055037,690.672457998,160.903563211,2394.79657801,16.0057838145,15.9953,15.9969430114,16.0088,-16.1677,12.932649728,418,0.458599632314,618.350854226,130.728077396,161.7,236.429939562,0.995242,0.951561,418,260.11274178
176.481,536.183861999,1315.62200008,39.675014726,2146.45604414,16.0250063032,16.0127,16.0158064187,16.0274,-16.1879,30.835392685,419,0.462381288477,650.871755249,106.016586403,161.878,497.803398955,0.995505,0.893786,419,498.785172167
176.626,1139.95437637,1283.9213602,239.444002884,2273.12361516,16.0516618392,16.0428,16.0447168019,16.0548,-16.23,9.6787002384,420,0.464211318415,560.42289227,164.051792903,162.005,490.14958813,0.99526,0.944083,420,312.488195224
176.777,1528.13662776,647.911993618,652.341793362,2388.51398641,16.0860569531,16.077,16.0782231963,16.0916,-16.2628,11.9453487085,421,0.453860417791,672.400368717,177.94926343,162.162,189.944224779,0.995596,0.874309,421,261.80216324
176.944,806.716757789,610.25853546,295.555579576,1876.03963928,16.0711716706,16.0616,16.0649536992,16.0734,-16.2452,387.227810108,422,0.445592419317,480.982343654,176.904408629,162.356,104.327617039,0.993757,0.821168,422,534.755677106
177.071,1060.14870551,786.800605058,397.029289537,2136.68208604,16.129183086,16.1206,16.1223983742,16.1331,-16.3139,7.63973693931,423,0.460576307913,446.468120424,171.159788417,162.523,239.557495658,0.995278,0.904514,423,302.61356434
177.23,562.49414578,1250.14852886,44.3544179871,1548.75543072,16.1207414904,16.112,16.1145117885,16.1244,-16.2984,-0.233265924208,424,0.451166114992,406.754454461,120.569812239,162.711,437.641514179,0.995739,0.787639,424,321.47500928
177.426,188.683359541,633.469996568,9.11389765733,1128.27742073,16.2035894092,16.1966,16.1974413001,16.2083,-16.3803,5.33090139252,425,0.457036802113,321.896195643,48.6158113943,162.841,264.259037178,0.995956,0.952498,425,214.889653475
177.695,519.285926909,664.993680894,41.0476755249,1540.43719513,16.18247829,16.1747,16.176610776,16.1851,-16.3499,8.9748979033,426,0.437054744028,411.749624458,117.493013037,163.033,241.263425412,0.996367,0.737495,426,225.168639869
177.916,930.807646768,778.933913824,252.040087045,1983.60924092,16.2029891453,16.1949,16.197293173,16.2055,-16.3734,12.9206702752,427,0.455878752983,415.904010065,168.868692119,163.234,259.431563729,0.995696,0.921337,427,256.97924999
178.032,924.560213314,1026.19747148,295.293915655,2322.48595612,16.1828019482,16.1711,16.1738556937,16.1849,-16.3538,3.07215520298,428,0.446206919641,562.309666882,169.726737737,163.399,422.423392306,0.995728,0.833192,428,470.04060465
178.197,520.836758782,683.052434011,329.617632432,852.475063629,16.1898615569,16.1797,16.1824621363,16.1926,-16.365,85.1181958777,429,0.46474702099,131.26854359,144.233524882,163.571,213.311932908,0.996758,0.941737,429,501.588511534
178.406,563.789881982,349.432938926,36.5937768159,1308.81665078,16.2143685305,16.205,16.2066788256,16.2167,-16.381,-0.688659968861,430,0.449212872996,278.666700537,147.83315402,163.726,130.868751485,0.995805,0.920258,430,115.035735832
178.564,736.209596037,910.587298423,339.281591659,1668.7361296,16.2352615688,16.2261,16.2283914705,16.2373,-16.4161,153.9709691,431,0.452894499846,365.560854059,153.70275575,163.862,285.674835299,0.997327,0.952226,431,554.055932415
178.713,546.280586673,653.729936046,208.591149124,1215.59485216,16.2415582224,16.2327,16.2344558717,16.2443,-16.4189,8.32436603723,432,0.449047499231,265.055427906,170.692396038,163.997,209.300059256,0.996763,0.841053,432,282.457681123
178.938,546.08642547,413.369268797,298.357648636,933.14657425,16.2730710897,16.2631,16.265741917,16.2761,-16.4522,6.33856637189,433,0.451467081509,123.206731083,164.470420989,164.122,148.791726794,0.996452,0.834793,433,179.738879465
179.133,507.637254191,525.067150996,63.3244773331,1216.7435386,16.2547424288,16.2462,16.2466011458,16.2596,-16.4342,0.042569985652,434,0.458399446569,174.43870975,148.798175288,164.277,204.677760711,0.996567,0.92105,434,261.511217763
179.274,537.486223091,529.171009906,57.3430289199,797.977158813,16.2817972002,16.2726,16.2757517945,16.2843,-16.4515,45.5900957532,435,0.450302347975,140.020884317,114.583961859,164.395,203.378409737,0.994971,0.841797,435,279.0045676
179.438,961.892076268,554.801630647,906.468140014,1062.28153873,16.2617439948,16.2518,16.2540888818,16.2649,-16.4373,63.1786490239,436,0.455390857089,52.1951976933,76.1091634055,164.582,207.128260793,0.989653,0.898176,436,345.183535245
179.549,463.017086888,595.049952005,16.3494563435,1282.68903888,16.2875548969,16.2784,16.28025097,16.2919,-16.4539,2.78615240171,437,0.446340133164,365.947157543,105.033694512,164.732,186.625940759,0.994822,0.850508,437,187.449487654
179.703,476.219267671,743.618373536,33.809374645,1575.35459306,16.3031779569,16.2962,16.2973493271,16.306,-16.4775,25.6054513019,438,0.460475250892,506.855839734,72.1080285643,164.883,264.692753721,0.994663,0.957332,438,254.522820652
179.838,423.280672042,690.311657794,238.602433474,649.537783473,16.3043677753,16.2933,16.2975049553,16.3055,-16.4705,14.7154823163,439,0.465016366681,85.2747375371,152.077289051,165.067,235.030105657,0.996991,0.98628,439,206.302509173
180.043,259.10286603,552.975723024,35.397036654,1218.36559888,16.3288140097,16.3177,16.3199226508,16.3313,-16.5043,10.5952484326,440,0.469904694442,326.449118025,74.3698548133,165.231,204.908996227,0.997488,0.969871,440,213.778929678
180.243,543.173218772,424.39454552,333.044697134,1326.97375532,16.3309260569,16.32,16.3213628635,16.3327,-16.4996,33.1579080961,441,0.45304270526,176.357213269,161.826821506,165.376,135.356157751,0.996954,0.893349,441,196.868873051
180.369,389.666387487,650.582292682,133.586784064,1570.99540079,16.3582592315,16.3465,16.3495543081,16.3611,-16.5154,57.1532574391,442,0.456111217596,229.319366308,151.666291714,165.566,197.845111369,0.997264,0.859953,442,237.889242464
180.615,545.641890983,642.00705162,200.181200461,1375.26775104,16.3239821851,16.3123,16.3137516182,16.328,-16.4864,202.738704972,443,0.471778528667,280.038200824,145.524937413,165.702,176.023886487,0.997308,0.990903,443,341.250129189
180.776,385.995069373,1139.11884056,175.242047445,976.140789501,16.3421727816,16.3311,16.3336250331,16.3452,-16.4985,289.290690453,444,0.470859791636,165.13166667,132.64355252,165.859,296.991863381,0.997377,1.03265,444,638.962024632
180.942,695.721446606,623.636276286,115.129653048,1708.98115496,16.4036019009,16.3933,16.3947033562,16.4074,-16.5655,40.5257990087,445,0.457164343887,332.167406991,158.209964613,165.998,200.098769216,0.99685,0.879601,445,289.053877445
181.134,875.93374697,661.657386604,190.263768416,1924.04497986,16.3530608747,16.3406,16.3419307078,16.3594,-16.5079,7.23353165082,446,0.457301536604,480.740017422,125.241996263,166.122,191.769734783,0.995412,0.871666,446,173.694755381
181.262,637.70587415,648.424646017,280.714559954,1436.56290245,16.3961207097,16.3816,16.3841807077,16.3992,-16.554,24.3762001452,447,0.46371393761,337.19517845,155.285872555,166.31,220.284846,0.996675,0.892173,447,372.59395158
181.434,681.987322133,622.165361862,29.3030005283,1783.9679575,16.4249304368,16.4108,16.4124879899,16.4267,-16.5911,4.01782050895,448,0.458517765648,367.58317423,162.195696434,166.482,195.223831524,0.996651,0.885174,448,261.167951689
181.62,940.50799254,600.307980202,76.2924565243,2227.52544197,16.3420734137,16.3268,16.3297312857,16.3454,-16.5006,3.34264856613,449,0.466700797507,531.723185026,148.680402103,166.625,208.727499586,0.996446,0.918739,449,413.230940546
181.804,144.156230838,975.735530646,27.0331187982,921.775407873,16.4091497897,16.3948,16.3982594373,16.4089,-16.5703,54.962257177,450,0.456026569704,152.777850533,65.8877323449,166.776,356.675618264,0.996842,0.832448,450,272.332745662
181.987,376.575681669,627.052158976,-13.2537141948,1876.20096002,16.4302673301,16.4183,16.4187830707,16.4372,-16.6077,20.8192893288,451,0.474508252371,317.644183842,95.8692075481,166.877,185.344859283,0.996637,0.979631,451,153.63056755
182.144,428.355166509,346.485718467,25.0501145423,1937.87537613,16.4534592786,16.4408,16.4425835436,16.4574,-16.6339,3.71455470431,452,0.450652794433,450.81124544,126.419061393,167.011,129.082240586,0.997088,0.837835,452,164.445205018
182.258,198.229571157,622.041864736,30.6138385367,734.468764727,16.4343502761,16.4207,16.4227817562,16.4386,-16.6289,2.36549130898,453,0.461404325113,176.157858834,85.9652221381,167.152,256.988553852,0.996449,0.895129,453,230.40474742
182.379,703.610079697,506.032757019,72.5337304071,2176.92259928,16.5241523116,16.5119,16.5145834208,16.5264,-16.7132,11.7912463831,454,0.459776436288,458.352129155,136.894498412,167.309,183.591112624,0.996886,0.868233,454,206.826243602
182.589,340.272091465,543.787481339,41.044718056,1600.0028736,16.513183816,16.5029,16.505030689,16.5165,-16.7077,16.2289647487,455,0.468669357816,255.960769975,124.553250382,167.462,174.200389153,0.996292,0.97838,455,185.621402931
182.794,339.103522024,706.433474518,143.343728748,2063.15321096,16.5669666651,16.5567,16.558685278,16.5695,-16.7537,5.32662629583,456,0.462205829016,350.544242887,104.49226139,167.583,291.137600388,0.997082,0.935554,456,259.048567474
182.931,1099.17485671,756.826315649,160.946710223,2655.12460453,16.6428926264,16.6315,16.63435937,16.6454,-16.8221,69.7118917579,457,0.452874611571,573.603970174,184.273531844,167.708,238.305025594,0.997345,0.820295,457,468.838122009
183.012,553.728376818,767.683373985,175.18667378,2170.53523626,16.6396221456,16.6291,16.6316740795,16.6416,-16.8264,109.440918331,458,0.472745855571,437.719178293,130.648669571,167.88,216.089586161,0.9968,0.995091,458,432.114718389
183.165,287.821044004,575.917233321,128.857720497,664.24910498,16.630909328,16.6204,16.6221794025,16.6341,-16.8204,24.5033855754,459,0.482920162564,147.984624564,97.5719478882,168.017,229.299226601,0.99553,1.06689,459,268.654712231
183.257,900.331809501,405.04669158,164.740298988,1786.49823713,16.6310038686,16.6188,16.6213693521,16.6336,-16.8217,66.7269389794,460,0.464179317801,441.918690047,163.919672631,168.157,159.431268625,0.991354,0.880448,460,292.196762219
183.416,984.081170144,1447.1759232,306.963418751,2271.56595917,16.7236472641,16.7166,16.7172931123,16.7282,-16.9291,-23.1596624678,461,0.477600150521,548.022214869,161.479898649,168.311,560.068082131,0.997166,0.980881,461,617.413189849
183.611,664.461792091,892.78713285,155.621539038,2300.87354599,16.784328118,16.7775,16.7791035575,16.7883,-16.9788,353.979520342,462,0.472434437016,397.51617462,155.39071454,168.479,219.03682724,0.997426,0.969566,462,587.658279794
183.796,559.052426347,833.945458831,225.286562497,1307.54721316,16.8265851637,16.8177,16.820053818,16.8303,-17.0322,8.40467167952,463,0.475084869026,237.596273807,161.5225867,168.629,300.745003213,0.996437,1.00354,463,405.06099184
183.964,326.96733859,363.419750182,41.4886848955,1069.56439077,16.79530075,16.7863,16.7898075201,16.7962,-16.9961,14.9809005312,464,0.484665006154,249.610362353,108.603026713,168.749,131.415986858,0.99656,1.04581,464,180.503241469
184.066,129.829662255,902.083535923,40.8436191044,1020.11447306,16.8233769608,16.8161,16.8171067682,16.8266,-17.0331,10.7581265827,465,0.478770704698,201.946832801,55.4973386401,168.915,298.737853147,0.997437,0.998543,465,366.464871363
184.192,808.862641719,673.838512862,193.459573908,1881.1939428,16.9758374192,16.9655,16.9682523378,16.9784,-17.1807,5.56534569056,466,0.465763759684,437.361679582,87.0179066817,169.053,235.46852275,0.995765,0.889879,466,176.228328649
184.35,613.043468752,821.935341827,175.315388422,2441.45212868,16.9477425626,16.9364,16.9378252924,16.9504,-17.1562,18.0554619273,467,0.472417083607,485.686720161,165.432363881,169.168,318.781572426,0.99734,0.919995,467,281.641203841
184.51,713.262511162,1411.02065746,229.969486198,2513.52277632,17.003019354,16.9898,16.9938189757,17.0031,-17.2011,90.8311225725,468,0.477815985932,418.592624349,166.727773888,169.315,481.153657878,0.997069,0.949177,468,734.421522698
184.674,638.521156535,581.015108236,152.606949744,1222.49781839,17.0745195739,17.065,17.0660714539,17.0796,-17.2826,123.746058916,469,0.488264297331,271.607342662,159.76994813,169.468,144.696815162,0.997367,1.01286,469,299.38665849
184.759,474.412152012,1037.51534856,71.7285979344,1486.00785871,17.1199255316,17.1101,17.11300193,17.1222,-17.3271,38.0624676131,470,0.483204146297,277.388287029,144.833233711,169.595,353.255242388,0.997013,0.967871,470,327.265189295
184.881,123.17112892,481.955066877,49.8847670516,940.112999324,17.0974930421,17.0885,17.0901642168,17.1021,-17.3059,26.969473085,471,0.476989355874,124.629985271,64.0602487964,169.75,181.548385754,0.996458,0.951343,471,234.559968976
185.076,924.989634165,436.457645253,193.357503207,1008.54796004,17.1330708459,17.1222,17.1244961219,17.1333,-17.3384,3.8158560913,472,0.485215321097,231.428477347,102.649342254,169.885,164.424676514,0.976792,0.992391,472,161.632995082
185.289,334.024233166,784.86117246,77.7763775098,859.947517344,17.2141080264,17.2049,17.2067623928,17.2168,-17.4129,169.957917152,473,0.489307562157,218.22455818,110.769347066,169.979,264.909903723,0.995443,1.0629,473,529.534959757
185.491,929.660464335,737.187338458,396.039546189,1452.51640874,17.1845882176,17.1743,17.1768327425,17.1885,-17.3928,0.729743049421,474,0.480888169856,273.701791952,123.138917717,170.067,254.809410323,0.992563,0.93826,474,247.692299788
185.592,948.567731608,1627.45201352,580.496575271,1285.65271657,17.3261008154,17.3135,17.316699018,17.3265,-17.5359,5.24352369234,475,0.477068802979,197.685884233,134.182268551,170.187,644.825341145,0.994066,0.915797,475,337.949618923
185.751,326.520632274,794.577959767,149.184582966,1249.76918169,17.2552872509,17.2404,17.242403022,17.2572,-17.4563,1.43639832888,476,0.492089708973,261.583419146,102.247925218,170.351,328.04085365,0.994958,1.13036,476,375.449331523
185.97,986.286447539,656.650649743,874.111551051,1298.97075636,17.3226357358,17.3082,17.3097733073,17.326,-17.5315,96.3134607842,477,0.473449276374,103.232623847,101.843753619,170.503,216.277067692,0.985787,0.948853,477,353.611693088
186.061,166.816671603,565.203356272,114.924915976,324.394161703,17.3931328978,17.3778,17.3822897485,17.3929,-17.5939,262.928163426,478,0.486178945501,24.5490173695,84.1886294027,170.665,119.668935734,0.988506,0.998721,478,408.692850731
186.238,90.0739088833,1012.9648516,54.1866732205,139.064312633,17.3915873047,17.3745,17.3769882507,17.3941,-17.602,58.3676953228,479,0.510166743212,17.94298908,56.3558605493,170.807,341.919986581,0.994022,1.21178,479,306.495930975
186.404,958.253344616,321.816153752,278.044154407,2531.37812621,17.4188960816,17.4053,17.4072436075,17.4225,-17.6233,19.4304737651,480,0.4865588897,638.31892827,178.566119677,170.935,129.392191859,0.997213,0.986085,480,158.762543363
186.527,706.370634975,1411.37713354,160.082847149,2582.8289419,17.450362053,17.4344,17.4383614381,17.4527,-17.6664,11.4005478953,481,0.502761928145,631.144572167,169.689100943,171.096,491.502796665,0.9971,1.14675,481,512.711065684
186.702,391.144094131,1211.47732335,173.774116209,1063.78031844,17.5191052848,17.5064,17.50768194,17.5233,-17.7246,0.279580110069,482,0.476851176015,236.097166331,145.253149388,171.203,377.432082939,0.995984,0.890416,482,285.716733978
186.805,119.820290177,419.897304406,72.0355272239,290.065708657,17.5828288057,17.5684,17.5701428565,17.5872,-17.792,25.2213212951,483,0.48589503378,32.2814263772,69.347532326,171.34,123.720366769,0.995454,0.941508,483,176.83305359
187.022,430.941445302,964.769062898,163.702776818,2408.7039807,17.6270344574,17.6101,17.612606815,17.6293,-17.8326,7.27596548589,484,0.494258030665,410.506716023,137.488291903,171.512,301.190947255,0.996211,1.14054,484,204.910192098
187.241,236.847650213,370.531635033,104.254989779,652.868721475,17.5865398203,17.5681,17.5701004835,17.5902,-17.7884,57.1094248485,485,0.486384023056,148.648830968,105.716893488,171.661,116.404187669,0.996423,1.00356,485,222.312487623
187.415,250.611369195,421.796181977,103.475623919,1254.91034715,17.689716373,17.6716,17.6740980128,17.6926,-17.8946,33.1140555821,486,0.48324856326,226.482452549,101.331768908,171.836,130.679764739,0.995453,1.04706,486,205.493558454
187.55,135.247783886,623.773796532,97.4847548696,1073.25721323,17.6938487417,17.6769,17.6792710551,17.6973,-17.8974,151.381611022,487,0.50173805945,107.611193462,68.748963671,171.956,167.192186678,0.994679,1.17646,487,254.850298891
187.693,146.949162779,403.028462034,114.04632198,526.381820865,17.7195309933,17.7038,17.7069537871,17.7202,-17.9285,-8.91403931277,488,0.483785882468,62.6133593803,79.6605478518,172.102,148.374708045,0.994522,1.04382,488,211.564097559
187.882,1023.5480485,686.20734139,933.747656741,1274.34874385,17.7360959736,17.7212,17.7239827821,17.7378,-17.9484,71.5887987283,489,0.492462639505,81.9971787722,124.313698293,172.231,241.433683578,0.988482,1.09997,489,357.43790137
188.013,150.924381331,406.188551513,105.007222491,208.128896603,17.78822788,17.7729,17.7749488258,17.7913,-18.0035,21.1962632349,490,0.496836460104,17.9635103643,73.9871710456,172.397,101.699235851,0.994883,1.11843,490,160.446336049
188.187,95.4512542467,277.018989141,71.9381975501,115.590828174,17.823095796,17.8091,17.8117570766,17.8258,-18.0349,19.8947536876,491,0.493548836492,8.55273767317,62.0691198351,172.554,80.6864468646,0.995583,1.11096,491,134.846025027
188.305,97.760779723,442.301379064,77.1467297089,114.229090215,17.8531079013,17.8395,17.8423928358,17.8537,-18.0749,7.69979866741,492,0.487434287452,5.75427808334,59.5711463594,172.658,117.900940896,0.996469,1.01578,492,154.684689722
188.47,152.9822354,216.919586364,122.550137711,209.301509711,17.8711201311,17.857,17.858733023,17.8757,-18.0812,5.29053418271,493,0.5044535745,19.4315432294,83.0352847259,172.803,70.1973147743,0.99487,1.13983,493,117.276326858
188.719,107.295926181,724.429083431,88.7897858635,183.275300167,17.8811480897,17.8662,17.8689264737,17.8836,-18.0945,4.96545318319,494,0.49525611074,11.2255457599,63.5617643806,172.898,253.300673723,0.995883,1.06482,494,296.364304068
188.842,158.514192343,285.995291214,127.931681135,190.677544626,17.9454461769,17.9344,17.9359962947,17.9494,-18.1512,1.43479228301,495,0.478560731687,13.0430743186,81.2614477607,173.012,74.0437284282,0.995541,0.994535,495,132.637362957
188.956,855.324075842,806.356955371,172.542509948,1817.25847902,17.9399751209,17.9268,17.9282874454,17.943,-18.1436,32.4203230007,496,0.488431265751,397.020015281,146.940046988,173.152,273.417337955,0.993464,1.02828,496,286.452072325
189.074,120.013769857,649.932609521,59.2403487159,1096.30299838,17.9484620834,17.9321,17.9354022977,17.9515,-18.1468,43.8377237805,497,0.505111671241,146.272560809,59.1368385814,173.3,230.290105607,0.998084,1.13174,497,324.508725329
189.177,1220.32669758,479.468120244,403.806664869,2362.9559562,17.9387484329,17.9216,17.923949084,17.9418,-18.1433,3.83891823661,498,0.495513466471,509.244670484,157.086974525,173.459,138.161109445,0.992432,1.08842,498,139.250170046
189.3,1660.39243468,545.506281155,466.090207933,2736.15464815,17.9287967139,17.9138,17.9165931482,17.9318,-18.1287,27.2621355556,499,0.496164353742,731.769334137,178.282199666,173.635,225.071609034,0.998518,1.14022,499,307.376949423
189.472,668.58369384,1121.1163748,106.41421242,1876.28210605,17.9269966804,17.9113,17.9139689982,17.9299,-18.132,9.313028119,500,0.513785165779,452.346137152,146.159466262,173.786,412.974265684,0.998019,1.19203,500,472.070480396
189.598,690.732075441,1938.46517184,153.376091341,2651.74046426,18.0263305789,18.0129,18.0158104617,18.0303,-18.2246,5.66027168531,501,0.495753368893,632.419938343,138.67888126,173.91,903.282677468,0.998312,1.19952,501,661.179197159
189.75,1431.24771467,665.852811275,435.295265229,2612.72906339,17.9741696517,17.9615,17.9633380803,17.9768,-18.1742,46.8834221598,502,0.489072223444,663.881252808,148.383300623,174.044,259.580627952,0.994675,1.07401,502,370.483573642
189.901,1189.04372294,738.672699332,238.118111246,2558.12537431,17.9612409554,17.9487,17.9512374559,17.9643,-18.1763,336.566602195,503,0.510950605294,691.701242323,173.538564402,174.174,162.650196388,0.997419,1.28242,503,475.875059605
190.059,974.390707401,534.877267336,868.712920672,1001.72710515,17.9945156237,17.9815,17.9841482879,17.9979,-18.2044,534.877267336,504,0.500526621906,34.654350451,107.752048671,174.299,0.0,0.988936,1.13409,504,534.877267336
190.189,1138.64029089,2011.00264559,110.993897504,2399.06188789,18.0441919973,18.0313,18.0350843818,18.0467,-18.2463,409.914615709,505,0.486338282203,626.617600289,129.58039653,174.422,664.585762489,0.99399,1.05348,505,1125.52604229
190.364,835.73462459,597.014245653,110.849922589,2010.67510105,18.0392169451,18.0286,18.0306342465,18.0432,-18.238,5.39194001454,506,0.482952437922,511.423405989,122.334340211,174.531,222.352458477,0.995707,1.04393,506,375.716562921
190.513,604.074459562,1289.92670905,88.2225760939,970.574362107,18.0810178487,18.069,18.0693050593,18.0856,-18.2637,281.331177364,507,0.487363648954,364.816352577,96.4737380677,174.678,425.934089725,0.985973,1.12006,507,773.714403169
190.681,542.805662152,289.790849033,25.0965084443,1936.51931564,18.0312908871,18.0151,18.0191810934,18.033,-18.2074,1.35475903844,508,0.510766732657,536.433201835,91.8771789681,174.811,111.903381448,0.997088,1.25176,508,125.186983821
190.842,445.302276221,544.297659548,8.04844287878,1449.54717786,17.9999316256,17.9884,17.9910081915,18.002,-18.1835,26.3695456331,509,0.48831546365,390.126529049,97.245159963,174.922,188.741503699,0.996207,1.18023,509,248.591467801
191.013,628.678528039,774.318829062,81.2345976008,1862.65057428,18.0723852109,18.0619,18.0635298819,18.077,-18.2632,5.03469430966,510,0.467757847527,444.484712204,127.787775305,175.047,251.643644457,0.996908,0.949266,510,285.219699439
191.16,1304.11798167,649.96157493,238.153768845,2814.53742017,18.0380074402,18.0294,18.0301609311,18.0429,-18.2339,27.5259712935,511,0.489718661227,874.694868425,165.242155411,175.189,234.620642505,0.997752,1.12668,511,269.349144949
191.298,467.013117408,652.213473344,293.351957495,1242.9076686,18.0466645499,18.0361,18.0386040087,18.0504,-18.234,68.9722637067,512,0.470867068958,196.023512302,140.724769254,175.325,247.853999545,0.997718,0.982304,512,416.860917886
191.478,331.85698896,925.645288103,94.1257908902,1457.97850516,18.0151988798,18.0043,18.0066427217,18.0207,-18.2115,206.269560727,513,0.478511108169,346.158364061,104.969403857,175.432,301.229677339,0.997582,1.06159,513,518.580853269
191.605,411.162682066,643.239610501,230.987694757,984.75734057,17.9826347225,17.9699,17.9718391617,17.9853,-18.183,97.4635230693,514,0.490645875158,207.434098841,124.505340534,175.594,193.222391021,0.99319,1.2338,514,325.049487662
191.74,769.322556699,382.389059164,116.453733206,1253.96472726,18.0733947161,18.0619,18.0638830632,18.0768,-18.2817,8.10799658181,515,0.473970254092,372.678567469,101.656622872,175.757,169.459284304,0.989684,0.982792,515,217.954831875
191.944,1010.8919281,625.332802006,818.654648996,1870.25401957,18.1090894944,18.0955,18.0981263999,18.112,-18.2895,2.99167252006,516,0.472652343471,307.167315234,89.2014436014,175.885,179.036113402,0.992627,0.976702,516,152.503084448
192.139,718.790351429,529.030342834,104.582676274,1747.58896154,18.0566017256,18.044,18.0454959887,18.0585,-18.2396,95.416840168,517,0.482508446532,491.689398022,128.832577398,176.037,155.220555214,0.996319,1.0103,517,288.504508121
192.226,452.958768838,401.507471376,153.538835937,1556.73470284,18.0699176931,18.0555,18.0585186365,18.0714,-18.2657,4.53883492623,518,0.490786690833,344.104163904,114.829901047,176.168,137.10615997,0.997668,1.14869,518,97.8640472981
192.301,602.950377596,1682.67489016,127.355245008,1445.72769791,18.0796356727,18.0676,18.0690967347,18.0831,-18.2654,10.3691988377,519,0.476093032913,336.959111668,152.179459423,176.308,640.127630806,0.997331,1.07764,519,437.508998591
192.42,237.947399738,758.192520143,100.930503947,993.219490612,18.0638584325,18.0528,18.0540976215,18.0682,-18.2577,268.285958952,520,0.475969684809,165.846689243,88.0765201133,176.456,179.626885348,0.996653,1.08132,520,507.195780089
192.567,331.92741622,490.492838074,113.457865518,1975.75858787,18.0243395203,18.0109,18.0136888891,18.029,-18.2121,5.48513628837,521,0.479566463102,350.509449179,109.996672299,176.575,148.790242069,0.997531,0.996038,521,188.277632179
192.674,263.243731499,464.007317138,110.997620111,884.878064355,18.0420010646,18.0312,18.0326865485,18.0475,-18.242,3.09562784818,522,0.474802106483,207.447304193,96.7244816526,176.708,153.6215568,0.997225,1.01638,522,232.371442087
192.753,244.388185097,693.905054366,126.475109297,709.720460175,18.1161205111,18.1035,18.1060639722,18.1189,-18.3089,0.337809246081,523,0.489252252884,141.209175802,102.557599301,176.847,226.099300542,0.997408,1.14067,523,224.281826414
192.909,323.879650486,311.569575846,98.5148252279,2255.01757854,18.0433807706,18.0319,18.0345001566,18.0459,-18.2343,0.231778719808,524,0.481141899419,451.967820582,98.8591672564,176.948,94.0745069355,0.998096,1.07278,524,112.48170607
193.081,872.421902743,1494.0490039,289.310761336,1968.67077971,18.1386929904,18.1295,18.1308831454,18.1433,-18.3365,16.780739663,525,0.474183359853,485.666872402,166.080059193,177.103,534.822268661,0.998039,1.05063,525,443.114927122
193.18,619.610023818,761.351214029,121.262390655,2419.81194695,18.1286572805,18.1161,18.1191727995,18.1317,-18.3288,-0.489263599176,526,0.496330406692,633.068287338,129.418150707,177.23,276.045596179,0.997178,1.18558,526,221.186557573
193.427,627.887782281,871.174469801,125.045058406,2228.87680979,18.0774065662,18.0653,18.0671485732,18.081,-18.2661,7.40092922717,527,0.477261012334,556.691135963,149.62504582,177.385,246.356891843,0.997356,1.10219,527,321.815843876
193.597,921.724105058,694.815972576,317.038009046,2291.18660787,18.1174856492,18.1058,18.107993427,18.1207,-18.3169,22.0014360547,528,0.496174290179,533.74665645,169.304494327,177.536,236.177380681,0.99754,1.24162,528,265.457216703
193.726,800.092475302,807.815317187,201.084837588,1801.07288841,18.1520358341,18.1406,18.1425334323,18.157,-18.3499,15.20144194,529,0.476182483488,439.557566647,163.408332649,177.629,267.028971089,0.997164,1.03107,529,287.063997569
193.93,1040.42663098,771.115360302,277.924760228,2453.59987535,18.1755513285,18.1642,18.1657496745,18.1793,-18.3684,5.91310766596,530,0.486660970622,661.265516869,148.221672098,177.746,232.973106568,0.997412,1.1308,530,243.529595797
194.089,1074.84947904,873.454902705,233.241864652,2039.2160475,18.1383125886,18.1249,18.1273415644,18.1424,-18.3399,3.38787398405,531,0.478629658496,593.656247061,153.831013606,177.867,267.690867702,0.996668,1.08456,531,256.420400242
