StdReturn,AveragePolicySurr,AverageAction,Iteration,AverageReturn,MinEsReturn,MinReturn,AverageEsReturn,AverageQLoss,AverageAbsQ,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,Epoch,AverageAbsY,AverageQ,QFunRegParamNorm,AverageY,AverageAbsQYDiff,MaxReturn
239.332994313,-20.3796,0.969118,591,434.068419616,-6.88035817764,-33.571620696,146.059735141,1.72134,20.1536,82.5693195114,401.1693441,82.407,163.343004261,591,20.1489643145,20.1337,94.7413,20.1347627183,0.505009067426,1014.7284287
294.067543628,-20.3501,0.974121,592,746.540709808,19.4665012028,134.503955339,246.420421357,1.76211,20.1179,112.245057361,528.63660402,82.4463,188.566025747,592,20.1120816681,20.0982,94.8045,20.0983375911,0.493127711658,1171.79482358
520.918240948,-20.2929,0.975945,593,881.969684307,0.331040842382,37.7478221886,159.512996768,1.6562,20.0614,111.276628338,328.956969894,82.5452,130.271178988,593,20.0542230766,20.0411,94.8466,20.0424837215,0.498261545744,1573.43478725
149.463553702,-20.2518,0.981408,594,463.997831295,10.7806444127,280.419378006,102.280957289,1.622,20.0212,146.297422759,340.059786983,82.6055,116.521926239,594,20.0158787246,20.0019,94.9106,20.0020224725,0.489090469243,1032.52579273
240.109137014,-20.2854,0.978184,595,554.072323171,0.72463095539,22.267320956,177.376650201,1.52115,20.0554,137.742726197,534.185701268,82.6337,198.761367806,595,20.0483708514,20.0319,94.9969,20.0328268801,0.484880138213,1199.18529734
232.910355287,-20.2069,0.975456,596,886.009228049,162.885760531,383.465579131,455.981395315,1.68,19.9721,135.417197556,617.370908034,82.7158,207.603892493,596,19.9685809132,19.9545,95.0766,19.9555876014,0.50143042158,1303.70276758
323.810237458,-20.1882,0.977617,597,840.996887045,-6.63650934627,403.19399065,192.290948349,1.46649,19.9406,142.556204408,625.957209802,82.7511,199.531784363,597,19.9365701412,19.9233,95.1155,19.925126157,0.487271201647,1573.06151354
343.73696796,-20.1344,0.977322,598,689.089317182,0.632276297191,68.7768016172,82.4953994418,1.36517,19.8959,122.08648571,432.249367157,82.8233,115.226989116,598,19.8893143497,19.8769,95.1724,19.8778170538,0.477171121778,1217.37605481
226.290839075,-20.1142,0.96803,599,309.976117749,-4.77831480617,12.6493889846,79.9219161772,1.71525,19.8858,97.4100891119,573.256900125,82.8808,143.883967588,599,19.8794162738,19.8643,95.2439,19.8658844082,0.507798488379,908.539449071
480.464976226,-20.0666,0.977428,600,535.990325962,1.38871023991,15.2960235924,165.467140876,1.64368,19.8079,66.0424444139,634.528216562,82.9313,203.815566595,600,19.8019553224,19.7874,95.3183,19.7880798998,0.493209973305,1273.5696948
182.808247628,-20.0385,0.972023,601,697.333918925,112.664011707,320.986830131,211.720777122,1.60872,19.7946,127.244179655,502.235896112,83.0112,146.612675815,601,19.7897080768,19.7729,95.3767,19.7740625617,0.490331888667,974.495545648
259.829656362,-20.0362,0.978655,602,437.972298803,-3.19797738546,92.8333426748,163.593612108,1.70547,19.786,127.469766095,405.50337972,83.0528,142.240575987,602,19.7807899154,19.7671,95.4609,19.7689289816,0.50803622099,1475.28226791
100.716593919,-19.9171,0.980188,603,480.254541709,4.7420149321,276.5529097,254.537317914,1.91617,19.667,135.208032868,487.659283812,83.0843,192.583236933,603,19.6602928479,19.6482,95.5514,19.64850752,0.525475006201,788.658690158
310.046016422,-19.9102,0.975248,604,835.689561106,7.64667300335,329.526917202,118.408071232,1.52341,19.6787,125.715611668,317.498573129,83.0876,112.745215195,604,19.6729793073,19.6593,95.59,19.6602997057,0.489040881592,1335.9433551
194.877831598,-19.8992,0.986834,605,409.297509207,-4.24726379509,242.165457402,140.518767891,1.56251,19.6439,136.722161441,460.09111762,83.1617,176.948205562,605,19.6361338472,19.624,95.6758,19.6244006762,0.484076693555,1104.9692272
240.662602844,-19.9077,0.972058,606,268.628931444,-3.95458994441,5.94464427754,166.66595672,1.48318,19.6459,74.8533230651,437.662633289,83.2111,168.859668066,606,19.641486141,19.6256,95.7428,19.6277744586,0.477671034069,793.146636649
312.824843727,-19.8503,0.97323,607,342.245089529,2.59343050899,5.85866060683,240.131762967,1.92333,19.6112,79.4527083884,393.479104265,83.2636,170.321254754,607,19.60493242,19.5898,95.799,19.5897739256,0.520003946502,1053.84859688
227.702911973,-19.8482,0.981259,608,382.187938337,2.08652263195,42.9219705437,102.24472995,1.53322,19.6058,120.248693268,658.02221943,83.3031,179.296012038,608,19.5988375262,19.5849,95.8956,19.58583677,0.478451166212,1067.77511573
261.591275635,-19.8656,0.9738,609,502.939642068,3.95388728406,29.2907197117,91.646586706,1.46734,19.6445,118.105805761,514.82187399,83.361,138.946150344,609,19.6385455341,19.6232,95.9988,19.6249220764,0.481834744949,1248.89131641
151.971157795,-19.79,0.976135,610,93.4402265482,13.6607634922,3.59127941149,268.385915337,1.53836,19.5584,36.5255647761,732.477886683,83.486,251.492383023,610,19.551199622,19.537,96.0877,19.5371270862,0.479669372262,910.253752948
315.609511913,-19.7553,0.977791,611,269.646258648,-4.23081613819,2.82298000378,115.192059402,1.67369,19.5015,72.44350407,466.679310109,83.5524,141.066288013,611,19.4967376857,19.4825,96.1508,19.4830711075,0.495994167583,1218.53687043
254.84221374,-19.7107,0.982984,612,376.464065507,-0.77563185525,15.8627472037,85.8698191371,1.61853,19.4627,110.932173632,315.976551537,83.6242,111.994031724,612,19.4576741535,19.4429,96.2209,19.44507534,0.50580399941,1100.58940618
447.641024553,-19.666,0.975983,613,511.130012463,0.242423322174,-18.335769128,216.531079117,1.64967,19.4216,87.9477257524,554.626197815,83.7053,219.147172579,613,19.417223142,19.3979,96.298,19.3984339178,0.502649698048,1648.28733945
203.513569911,-19.7045,0.974241,614,313.656268654,54.6895879584,23.7951883942,422.257027397,1.95431,19.4569,65.1664201256,950.136237143,83.7559,382.736700755,614,19.4515899603,19.4362,96.3887,19.4386319117,0.523387214304,747.273383403
390.722164314,-19.679,0.976321,615,343.089209066,4.4245977307,25.3109541634,121.008761559,1.51542,19.4408,64.651837434,379.974939876,83.7795,108.247250287,615,19.4320995005,19.4156,96.4186,19.41620775,0.479500673982,1516.88254914
232.360213727,-19.6506,0.982074,616,307.217539489,36.2614030077,4.59832442287,228.258030168,1.60781,19.4154,86.6398482877,667.305772602,83.7817,255.112969625,616,19.4108890344,19.3952,96.4791,19.3960060213,0.485666484327,897.230822003
141.41020525,-19.6397,0.982242,617,357.730345541,15.3626709212,185.27115161,251.204157892,1.71237,19.4022,121.66168571,422.399004153,83.8257,165.851435105,617,19.3978984999,19.3834,96.5514,19.3835720085,0.498775921818,797.922987194
264.686966269,-19.6103,0.98295,618,621.68770201,17.6481476594,102.832312817,258.284021793,1.58046,19.3699,102.941151222,498.885169164,83.8736,156.292195842,618,19.3677719129,19.3504,96.6198,19.3533709338,0.486255890217,1205.21756598
194.639195123,-19.5255,0.987311,619,496.260134774,10.7698239866,118.39392105,269.794226091,1.68991,19.2988,126.954962855,530.75897335,83.9646,209.439057543,619,19.2961085806,19.2799,96.7155,19.2807419636,0.498439050301,965.214472055
239.583392611,-19.6038,0.985507,620,275.455066314,-3.73675049207,1.79958777522,181.50169617,1.52207,19.3445,90.0738107472,431.890088589,84.0131,158.226898016,620,19.3419054345,19.3269,96.7592,19.3285519823,0.4724789253,1092.62086313
120.569867898,-19.5237,0.986052,621,346.164826885,17.9642296075,29.4718654391,166.838840402,1.43523,19.2696,119.141418469,455.725827101,84.0645,150.169268941,621,19.2644136872,19.2548,96.8048,19.2554153446,0.477260435629,564.215299369
181.618200305,-19.5123,0.985163,622,127.831944199,-1.21907342945,2.66292634797,135.416030242,1.44655,19.2773,52.6002505468,535.550558789,84.0836,186.439966611,622,19.2738547582,19.2607,96.8471,19.2618604555,0.469045655381,627.848832858
94.405925345,-19.4848,0.988691,623,470.775415326,-5.04921561496,91.4198739511,108.55841752,1.6326,19.2482,123.348240474,539.65522311,84.1166,172.36450278,623,19.2422087685,19.2293,96.9047,19.230273748,0.483244432816,662.269675679
234.887724833,-19.4907,0.987111,624,430.181295153,-4.21395750549,23.4425479518,103.224381089,1.49892,19.2583,124.003054396,588.806080381,84.1801,182.100191471,624,19.2524678613,19.2444,96.9669,19.245078244,0.467335517358,1171.092446
303.133090548,-19.4818,0.98302,625,505.861873354,-4.12709041314,30.0584967259,192.237490217,1.5076,19.2528,132.985094959,539.812296779,84.2345,198.285658802,625,19.2447068826,19.2365,96.9895,19.2381001585,0.474482390702,1403.96716201
430.416691292,-19.3465,0.940098,626,463.318440655,-0.557209631053,32.0960885044,134.190199632,1.57756,19.1071,90.1147540834,642.184899292,84.3044,192.967709855,626,19.1027861036,19.0959,97.0822,19.0962823167,0.478660777317,1087.32614875
17.2711452428,-19.3745,0.918385,627,1107.08830249,1.51495497238,1086.3367781,165.244972174,1.36203,19.1366,126.778379475,573.579568633,84.3478,218.822211805,627,19.1324316243,19.1256,97.149,19.12646129,0.463497180238,1144.7351921
302.144378116,-19.3334,0.99105,628,374.141127489,-2.16695230228,-21.4427588212,220.378120031,1.52079,19.1075,99.5548166052,495.470326902,84.3856,219.90676723,628,19.100709861,19.09,97.198,19.0908521143,0.482924087092,1032.42090937
101.590855281,-19.2935,0.983351,629,28.2309619975,3.22006756062,-1.80490185259,158.291515864,1.45409,19.03,11.7494310979,422.626571757,84.4622,159.038262202,629,19.0217285035,19.0137,97.2262,19.0137174559,0.479041511235,1164.09375811
167.325348744,-19.278,0.987052,630,152.789618255,-5.5925850315,2.83495980409,139.11940926,1.5219,19.038,60.5165378581,579.886347628,84.5229,203.894455808,630,19.0357288821,19.0226,97.2795,19.0248434825,0.47304405843,661.207785124
228.423999546,-19.2653,0.987214,631,194.088751159,0.371065268013,10.1382059315,48.4994158589,1.28182,19.0462,59.3698060927,299.348412,84.5687,79.0068163482,631,19.0444361893,19.0351,97.3207,19.0374791047,0.444000936191,655.492993654
164.848969515,-19.2594,0.985862,632,393.486096056,0.346478883667,14.7926524549,104.958479232,1.64767,19.0405,111.153061404,397.267306162,84.6172,126.930606252,632,19.036398108,19.0274,97.3797,19.0280421967,0.489102180105,603.326355905
138.405688545,-19.1338,0.988216,633,546.835257435,210.107676229,224.02071059,412.686383314,1.36591,18.9289,156.698081235,530.223102171,84.6636,126.348350747,633,18.924440607,18.9122,97.4186,18.9133142266,0.453418525824,958.539991357
196.692143714,-19.1133,0.989677,634,389.36247675,43.4609490814,25.5461830845,320.239368262,1.61584,18.8794,117.167744142,891.055147732,84.715,346.129829462,634,18.8761125148,18.8673,97.4846,18.8681920528,0.474761654,883.954856018
129.725323312,-19.0489,0.991782,635,396.52148017,208.839694083,238.978436321,407.538060839,1.52689,18.8437,138.313549292,859.657302815,84.7562,262.723733499,635,18.83859545,18.8304,97.5953,18.8312553633,0.466206466547,918.486307219
309.662053895,-18.9993,0.959962,636,996.793761107,3.98537404932,376.930732455,314.633329836,1.33941,18.7841,142.298032651,453.353425597,84.7908,180.697361063,636,18.7772322639,18.7719,97.6726,18.7720044523,0.450495146644,1442.04559807
298.069982673,-18.989,0.987145,637,597.381445271,-0.554231438458,16.4703125219,257.879560224,1.42993,18.7785,120.973000232,566.749947813,84.8565,241.547344087,637,18.7742774533,18.7671,97.6989,18.7687818838,0.454302137577,1074.14544519
153.287635875,-18.9718,0.937127,638,1054.05019031,-2.51095704515,600.315540486,157.828181073,1.46274,18.7581,132.623506301,410.107323597,84.901,153.215458244,638,18.7542107863,18.7496,97.7846,18.7505503024,0.450405102397,1152.10993474
30.129051093,-18.9824,0.823998,639,1096.16078964,16.7841517383,1057.94335629,494.213308139,1.44543,18.7681,131.006988829,908.891403128,84.9391,366.894270671,639,18.7651978286,18.7562,97.863,18.758928507,0.453221914346,1165.01807239
336.188206435,-18.9045,0.993681,640,673.379080602,-2.79099942475,20.1369742901,141.339883853,1.43169,18.6835,77.3253877713,562.485900339,84.9952,199.781338847,640,18.6801779514,18.6734,97.9257,18.673325523,0.458034607886,1072.32149781
249.715248927,-18.8233,0.990203,641,496.11940106,3.41016786179,20.9734856845,187.724058677,1.45624,18.6133,132.260016777,491.949358633,85.0763,183.196456281,641,18.6106569221,18.6019,98.0226,18.6023767628,0.458565937135,1329.6956585
427.580857888,-18.8006,0.98592,642,373.340848212,3.95531463644,4.83062196724,317.380477689,1.43672,18.5894,59.2436082402,660.279243593,85.1095,312.919313055,642,18.58591327,18.5779,98.0552,18.5789663024,0.44636839038,1337.04756908
169.5174983,-18.8123,0.98958,643,92.2789310104,-3.60281203273,3.87551336282,76.507526341,1.53012,18.5929,31.1549124518,486.303628276,85.1263,137.601418631,643,18.5889368407,18.5777,98.1294,18.5798342421,0.462320959819,963.424381662
35.6643466386,-18.7887,0.988857,644,1048.65351255,-2.23989544391,1009.44294739,107.598961628,1.3947,18.5664,111.051769975,619.802970262,85.1749,194.289894268,644,18.5613598855,18.5531,98.1666,18.5541304854,0.449181375253,1148.81531075
153.126069704,-18.692,0.991895,645,423.061541104,-3.71398528119,104.03688851,175.054625021,1.38578,18.4797,118.221986907,491.927041548,85.1923,218.504897994,645,18.4766188617,18.4671,98.2213,18.4678045229,0.439272385815,1043.21065146
179.721399285,-18.6387,0.991429,646,451.752345428,338.303036658,47.4750259843,439.851429903,1.37335,18.4219,121.312404987,719.773001431,85.2398,142.632968584,646,18.4179326158,18.41,98.2706,18.4122171615,0.446105042965,991.729190982
142.868173426,-18.6337,0.992567,647,358.967026721,23.0903407987,21.6562976512,358.123357295,1.34791,18.4271,124.094416765,710.85769349,85.2799,254.008485813,647,18.4222596507,18.4152,98.3409,18.4154059703,0.439319286913,735.1825576
438.149661538,-18.6138,0.987857,648,569.09900209,0.844835734431,6.0712487787,251.275284073,1.50143,18.3974,92.3840434204,750.444941246,85.3238,240.571459061,648,18.3945868258,18.3862,98.383,18.3888568349,0.446630818841,1432.54807679
67.3758803963,-18.5596,0.993172,649,466.123824297,-6.90303905713,375.585385989,261.077061171,1.3755,18.3167,133.804093598,678.51547328,85.3887,274.228863665,649,18.3107789475,18.3052,98.448,18.3062676765,0.445357349436,763.800826896
294.888827645,-18.5818,0.989446,650,780.061960082,85.7775834702,445.844100896,449.726114671,1.41908,18.374,136.021986074,764.504696379,85.4391,279.261987387,650,18.3694257573,18.3644,98.4903,18.3650015625,0.441623045338,1494.22840491
154.717947405,-18.5095,0.991491,651,493.53904478,6.40484945207,80.4698691344,340.044344393,1.12455,18.2911,143.953370891,582.755798669,85.5143,211.813878469,651,18.2867960172,18.2812,98.531,18.2823021908,0.417115476171,891.64487068
122.277643887,-18.4408,0.992786,652,340.815637478,9.1598723285,39.4732774567,345.278396163,1.24576,18.2425,124.563160572,852.859931805,85.568,292.511417735,652,18.2359716699,18.2298,98.6186,18.2291217094,0.429624623824,567.552463031
317.078745352,-18.4542,0.989797,653,345.717083308,-3.34112976693,-0.611857466,132.061487356,1.36143,18.2379,82.5395358727,349.72300034,85.5679,127.488836205,653,18.2341584047,18.2264,98.6939,18.2277732984,0.440787717603,1395.15273516
191.702083968,-18.4413,0.98497,654,135.805924823,-5.14121413716,-25.5080299673,187.396778505,1.29724,18.222,37.2887187122,725.716967131,85.6858,272.250996448,654,18.2182822093,18.2125,98.7263,18.2138132799,0.432317659025,740.926087893
86.8245738254,-18.3646,0.987549,655,1051.08212598,-6.47905174455,888.955145721,53.6397326316,1.33729,18.1349,118.008074198,378.828370644,85.7406,109.053804014,655,18.130340772,18.1237,98.81,18.124760291,0.441929130327,1131.6477075
286.054318209,-18.3432,0.989657,656,571.313959852,5.10511406015,48.3435356473,255.101841811,1.67931,18.1251,138.208742981,718.265827826,85.7993,283.922060328,656,18.121465867,18.1126,98.8634,18.1134876671,0.467364197145,1789.64851743
301.10295808,-18.3498,0.989184,657,773.071386133,-0.620654812573,65.9380747701,108.434909558,1.39891,18.1256,145.075491884,469.775320207,85.8648,157.372344926,657,18.1221210045,18.1178,98.9217,18.1184108337,0.438736900773,1296.66395705
214.44401626,-18.3626,0.987871,658,613.138617195,-0.384818290212,290.702124666,211.481653971,1.26531,18.154,125.602897896,445.020614151,85.9043,153.275578502,658,18.1495168007,18.1441,98.9428,18.1454855968,0.429229081931,1182.89707241
342.695763757,-18.2945,0.990783,659,711.62513892,39.3311055535,248.780601731,276.905488171,1.31586,18.084,131.987755119,609.621990072,85.9219,205.364132295,659,18.0777916078,18.0726,98.9826,18.0733459548,0.432573838724,1502.20153048
437.040488652,-18.2787,0.988889,660,546.84023271,41.9272783922,31.7414202496,274.990189157,1.36828,18.0571,106.294927389,444.505860376,85.9654,158.880478708,660,18.0521608639,18.0453,99.0246,18.0467044097,0.440035585569,1471.35335902
504.837953701,-18.2571,0.990724,661,641.123338698,1.96534543821,30.4844864974,178.671436812,1.34499,18.0421,90.1627731556,630.714232391,86.0379,188.768278854,661,18.0366186754,18.0299,99.1227,18.0309102929,0.438910049776,1425.04449148
345.495296714,-18.1843,0.989806,662,390.568858768,-5.38878104803,11.2641354907,258.784778981,1.31419,17.9733,89.77239252,629.354125959,86.1085,274.701504314,662,17.9696953958,17.9622,99.1409,17.9637999909,0.438568986754,1273.23375212
276.948935525,-18.2449,0.987625,663,501.924226099,1.18503587164,3.13209613203,276.270078058,1.21814,18.0418,95.2024492622,581.104530616,86.1377,236.661472386,663,18.0354503383,18.0274,99.1927,18.0286589391,0.423473936967,1069.21423001
262.31476307,-18.1598,0.990584,664,574.144251591,5.84858121297,27.4433506326,241.339040085,1.44083,17.9707,129.139511742,695.794342946,86.2402,256.183968552,664,17.9644942769,17.9576,99.2998,17.9580718765,0.447970644071,1403.4715381
300.656386551,-18.2122,0.991313,665,419.301805228,7.27315297681,28.0827577228,215.159784313,1.32373,18.0059,114.4369288,577.045949195,86.3007,242.294334076,665,18.0017145991,17.9936,99.3581,17.9942283601,0.445916159463,1381.16218246
60.1337418698,-18.1198,0.991631,666,567.752079907,167.616935776,434.224791519,364.966201105,1.29451,17.9124,144.860955696,617.453090158,86.367,164.01768441,666,17.906750531,17.8964,99.3751,17.8972868154,0.436917526736,778.991045805
269.921727503,-18.1099,0.990545,667,636.380716236,17.1076385211,237.416125722,350.794182841,1.25254,17.8935,120.415397115,654.148058332,86.4051,245.04096482,667,17.8892088854,17.879,99.4678,17.880016308,0.431721733973,1512.7368716
307.300466351,-18.0849,0.989998,668,535.686386769,0.902284646017,32.3167096083,125.941059886,1.26413,17.8835,122.604197486,593.276918826,86.4512,171.498134023,668,17.880422872,17.8729,99.4644,17.8740462345,0.431380911064,1219.33022569
154.21438615,-18.0415,0.99054,669,549.914892502,25.4091022167,386.711156883,219.790760878,1.2393,17.8446,152.633443472,390.802110019,86.5411,121.912443495,669,17.8426690598,17.8334,99.5472,17.8353190793,0.423148689191,1055.82103659
196.480051387,-18.0111,0.993053,670,481.631391593,63.6402262751,316.690763751,333.726493714,1.30127,17.8035,146.901658571,817.643318376,86.5515,299.701562898,670,17.79823979,17.7931,99.6171,17.7939776748,0.436544967865,1367.76010015
316.392935024,-18.0102,0.991222,671,708.643917663,-1.35352286081,8.66595253549,162.391368841,1.24255,17.7996,119.140790222,514.365058646,86.5938,202.033903157,671,17.7971179823,17.7904,99.6979,17.7924245068,0.425565280221,1406.18443614
312.58420256,-17.9418,0.990174,672,711.503201115,6.01891174741,249.238686512,389.922105282,1.40636,17.7418,135.872483548,563.187251653,86.5827,199.986585675,672,17.7374339369,17.7305,99.7763,17.7321812412,0.439975811071,1332.10155703
323.961363368,-17.9445,0.990092,673,830.982659711,0.697099283412,417.506440534,220.596246098,1.34521,17.7396,126.040005173,583.30869659,86.6006,225.694647653,673,17.7351675752,17.7285,99.8044,17.7278954073,0.433434573079,1453.46044745
249.057496325,-17.9216,0.993959,674,558.435460864,-4.02521412892,18.4293562236,120.741030942,1.23207,17.717,141.417356555,448.768785929,86.6339,164.29327071,674,17.7107753949,17.7023,99.8556,17.7029019643,0.426594895486,1377.54057529
381.243241549,-17.8889,0.994996,675,582.019750034,6.99865139254,37.7257922623,192.721689143,1.33914,17.6734,140.789498807,672.934261931,86.7213,244.566165498,675,17.6705166174,17.6619,99.9121,17.6637828198,0.439729811051,1751.72082076
477.650016778,-17.9418,0.994425,676,950.285814802,0.104826694568,102.499101516,77.7923277891,1.15727,17.7305,132.064347093,535.825539297,86.7936,142.082776275,676,17.7274916529,17.7216,99.9572,17.7228399081,0.419080182152,1640.69561985
348.028857775,-17.8846,0.993266,677,353.761854415,36.5093583074,-0.0116733217655,190.260850881,1.16281,17.6822,73.2363539675,316.460984606,86.8451,111.584908005,677,17.6770395098,17.6723,100.015,17.6721862204,0.415959110229,1642.28232342
201.431686649,-17.8655,0.992699,678,673.189232018,-3.66028618094,412.811423214,272.855518202,1.22365,17.6672,113.66723304,534.457655648,86.926,180.120465593,678,17.6634462297,17.6554,100.063,17.6563708044,0.423678797308,1089.42529908
348.64138464,-17.8499,0.992827,679,356.543031507,1.47448311785,4.88111693661,269.661055657,1.15688,17.648,81.1993266188,545.587035889,86.963,237.592450575,679,17.6442039789,17.6387,100.153,17.6395162311,0.425379704261,986.825269132
240.469379097,-17.8501,0.991289,680,650.161587309,2.06061504802,226.551040433,325.479690946,1.26749,17.6486,109.90646433,711.76553147,86.9708,292.570967919,680,17.6441627449,17.6373,100.202,17.6379439259,0.426345307557,1456.90246995
302.558656748,-17.8712,0.993703,681,390.920297705,2.72891074382,41.1242606783,180.878168845,1.44498,17.6575,80.998043315,597.273123459,87.0156,189.47902639,681,17.6536115106,17.6462,100.297,17.6470611659,0.440155395292,1070.36089496
277.678061123,-17.7739,0.993322,682,710.740363109,3.4399110247,463.745174327,247.156649048,1.22191,17.5669,147.057319175,811.293094514,87.0867,336.543192004,682,17.5618522055,17.5555,100.362,17.5558086459,0.41868154461,1351.124155
335.348887989,-17.7352,0.993765,683,449.844818591,19.7717117531,1.442419361,302.48353246,0.998062,17.5326,104.558647777,518.082624039,87.1171,229.542725308,683,17.5300392278,17.5228,100.441,17.5244715028,0.403451052695,1703.45321175
132.563999932,-17.7643,0.994941,684,414.933588204,-0.579194244172,43.3942969039,274.12035443,1.37606,17.5587,85.402383797,614.510180385,87.133,240.035875117,684,17.5516302339,17.5466,100.492,17.546305926,0.439162959586,705.419344007
140.79219618,-17.7766,0.992567,685,550.088530629,2.08522746275,348.841259306,46.4728070553,1.21738,17.5724,140.294514824,105.55131932,87.1747,38.7350031016,685,17.5682851035,17.5604,100.563,17.5621403113,0.421557528348,928.420249267
273.821486323,-17.7504,0.995966,686,521.487589578,393.814651067,26.1261151418,544.807542004,1.19262,17.5508,126.429728587,725.941681941,87.2019,134.465187559,686,17.5468275414,17.5415,100.619,17.5428339034,0.411641586213,1160.21919084
276.548664766,-17.7118,0.991325,687,503.403685227,25.6531923573,-5.6541239393,265.866870784,1.31066,17.5109,111.158780309,782.854629675,87.2908,307.549285625,687,17.5073393324,17.5018,100.69,17.5023749255,0.430228916102,1024.49598825
5.90967405165,-17.6312,0.990089,688,36.9718894001,8.51794341929,24.7237660328,271.599546334,1.23441,17.4502,27.51191003,532.872753402,87.3089,200.298069883,688,17.4473447948,17.4396,100.744,17.441589954,0.423486178764,72.1859204803
6.8374121194,-17.661,0.991212,689,44.1727381969,2.22241807359,28.9991401453,42.0413284726,1.16236,17.4692,31.9616697508,69.1829277164,87.3562,19.3628964478,689,17.4643701952,17.4558,100.765,17.4558392227,0.412484748872,70.5072647484
482.453379429,-17.6513,0.990752,690,488.225333621,27.4911500892,37.0281552899,91.8639807778,1.30297,17.4564,94.3372087631,357.226036071,87.3988,93.9892426136,690,17.4523897563,17.4463,100.801,17.4462439132,0.420364974655,1337.64332277
349.128161541,-17.6574,0.991363,691,250.57694218,9.47209617631,37.4073171049,412.067848674,1.31594,17.4724,68.7857970721,832.199618734,87.4488,313.254334306,691,17.4700213116,17.4603,100.864,17.4632285409,0.422711796277,1033.34346677
134.052661732,-17.5414,0.994186,692,653.426254408,44.7922855439,445.536079943,278.461527945,1.10627,17.3397,110.964701048,819.209866316,87.4689,273.5762086,692,17.3349675285,17.328,100.921,17.3286598059,0.4069057141,1040.7989035
153.511874468,-17.5266,0.993428,693,633.934048409,517.451278749,58.6201287106,700.622082566,1.20239,17.3243,158.632997226,883.792886383,87.4744,183.170803817,693,17.3187169357,17.3103,100.985,17.3098489013,0.413875645156,964.467953159
99.3801262199,-17.5614,0.993087,694,482.281401604,74.8417579272,350.779654151,289.659013646,1.24459,17.3676,135.358516048,548.02469357,87.5271,168.27896621,694,17.3646139549,17.353,101.058,17.3559476114,0.418585301588,685.840902254
190.913225943,-17.4334,0.993572,695,594.660156487,47.2083779924,120.179583148,190.457118642,1.11388,17.2511,112.310329871,360.853133503,87.5732,139.718144787,695,17.2456625658,17.236,101.118,17.2355600351,0.396960863131,1078.40377104
160.389675831,-17.4592,0.991734,696,394.264723273,34.9977919554,46.9450953826,177.258462621,1.29592,17.2609,111.549407257,487.784513004,87.6,182.154251242,696,17.2565863768,17.2456,101.201,17.2470924384,0.418456341317,983.48273463
194.326586618,-17.4524,0.991179,697,361.538225186,9.96318904961,21.8463002209,368.650959341,1.1825,17.2583,112.661048814,1038.15232461,87.6318,415.195309617,697,17.2539108794,17.2442,101.247,17.2446856847,0.408579023188,800.606761579
225.195711618,-17.3682,0.98174,698,1089.66560559,-0.619241647639,689.756050913,114.477748117,1.0851,17.1885,121.375193217,442.571082446,87.7054,163.69905808,698,17.1859541857,17.1759,101.312,17.1769251522,0.393987988444,1468.08167194
234.634267419,-17.409,0.988058,699,146.029473418,1.86059568322,-16.1617138576,129.940851456,1.10172,17.2313,46.12851639,403.923904187,87.7138,156.429826437,699,17.2267184398,17.2162,101.401,17.2162732375,0.404653049053,1065.95118422
339.202779449,-17.3593,0.991883,700,424.283091844,12.020395115,30.9420670678,103.223122409,1.03936,17.1821,106.531387021,330.571759553,87.7607,109.578584462,700,17.1758389076,17.1673,101.449,17.1677121716,0.394147055599,1353.04859244
533.359209454,-17.3502,0.989836,701,467.771418233,23.8013489391,39.7848855907,286.323631824,1.12659,17.1608,85.1989808067,689.336504739,87.8327,260.600130379,701,17.1549272834,17.1468,101.55,17.14679976,0.409719961317,1584.26167562
308.241904986,-17.3401,0.99394,702,240.948539326,14.5094274547,-2.01935298644,193.165270463,0.991881,17.1508,61.4726351893,594.209535007,87.8525,227.768899604,702,17.1460912991,17.1369,101.595,17.1382391806,0.393860463981,1459.21201832
336.049830385,-17.3008,0.992441,703,515.543870209,-1.94836076556,37.0422985097,91.2316679835,1.18873,17.1436,114.844804898,374.06056417,87.9638,126.252104105,703,17.1393070239,17.1294,101.639,17.1301736952,0.408638697519,1138.541889
349.757566596,-17.2122,0.993256,704,589.833598226,-0.443502058705,43.1309279566,237.411511656,1.10171,17.0289,138.410588439,572.930399139,88.028,207.764337628,704,17.0242288425,17.0143,101.724,17.0143223822,0.403078564321,1281.30637888
298.458375682,-17.2656,0.993165,705,679.433154374,1.76939452644,53.8986072107,176.278918531,1.0839,17.0927,116.661654197,409.631829535,88.0774,160.72051661,705,17.0872785168,17.0811,101.755,17.0818629171,0.398741755279,1145.2835366
223.24767286,-17.2034,0.991654,706,532.523733522,6.1767855881,278.794839342,165.054710343,1.0423,17.0253,130.698736153,575.785424602,88.1096,207.56734985,706,17.0210106265,17.0116,101.817,17.0126425767,0.399857216288,1557.92576109
229.374273333,-17.1981,0.993785,707,468.785150218,-3.5830583574,12.1199638398,108.711813886,1.13287,17.0192,114.973683946,670.598122113,88.1159,205.207938628,707,17.0130187699,17.0066,101.855,17.0058697437,0.408861976719,943.196529459
