Epoch,AverageEsReturn,QFunRegParamNorm,AverageQ,AveragePolicySurr,StdForwardProgress,AverageAction,AverageDiscountedReturn,StdEsReturn,AverageForwardProgress,AverageAbsY,MinForwardProgress,AverageAbsQYDiff,MaxReturn,PolicyRegParamNorm,MinReturn,StdReturn,AverageY,MinEsReturn,AverageQLoss,MaxEsReturn,AverageAbsQ,AverageReturn,MaxForwardProgress
1126,84.7565423288,45.9421,1.23036,-1.23537,0.158393544808,0.922126,54.5304072082,29.4402860391,1.37421793111,1.23037190678,0.988957077679,0.012386317746,144.892177966,44.6939,70.6571179287,16.0247812325,1.23037190678,35.0136365084,0.000367128,122.002236011,1.23036,109.699767326,1.71628813248
1127,91.2995034107,45.9458,1.23087,-1.23589,0.108080507234,0.919742,63.0944116398,21.8800441014,1.50818694178,1.23086686706,1.14679466154,0.012577283122,150.288271565,44.7098,86.0778243683,10.935552227,1.23086686706,59.1264834299,0.000375979,130.600294285,1.23087,123.570495573,1.7684075927
1128,101.72529567,45.9801,1.23108,-1.23586,0.142498597097,0.916596,62.6761073538,21.8405267188,1.50125301745,1.23108189342,1.08419525651,0.0126256543457,152.918226035,44.7105,83.1822808787,14.1013150202,1.23108189342,59.7647495456,0.000393688,139.634214698,1.23108,123.242627178,1.79430528481
1129,105.053396204,45.9948,1.23076,-1.23524,0.146671403818,0.910531,66.2081119462,22.721267194,1.55993902046,1.2307545335,1.06508183169,0.0126177002786,164.39709653,44.7262,79.6333023279,14.5216257156,1.2307545335,71.4686699579,0.000388031,139.854851874,1.23076,129.315465528,1.91610626412
1130,103.74445159,46.0087,1.23071,-1.23529,0.115104600966,0.921342,60.6114782026,16.4952897441,1.47836821517,1.23069598955,1.18349903579,0.0126471176512,144.989571117,44.7343,90.4263240871,11.6727209155,1.23069598955,62.2099574493,0.000385091,127.320648815,1.23071,119.980295321,1.72483795561
1131,109.022081224,46.0236,1.23097,-1.23566,0.138180818544,0.933809,61.9798834524,17.7005553384,1.50991815227,1.23097338946,1.13292393528,0.0126695980415,157.128642123,44.7387,84.2521192534,13.8831395988,1.23097338946,71.4902373282,0.000389092,131.846334929,1.23097,122.733468889,1.85956363484
1132,101.347580402,46.0148,1.2307,-1.23561,0.147253455017,0.925012,64.4259030266,20.4456084099,1.54332223916,1.23069311612,1.10251840772,0.0127263097764,157.277010848,44.7422,83.0098649475,14.5918940026,1.23069311612,47.2942943478,0.000390556,127.446141538,1.2307,126.695140596,1.84551645512
1133,101.591144016,46.0481,1.23143,-1.23635,0.112711426794,0.931868,64.2220688864,15.3834880523,1.54110616978,1.23143073071,1.24324417851,0.0125164641058,149.945132647,44.7508,96.9610255328,11.3043457427,1.23143073071,63.3818819748,0.00036979,124.937602636,1.23143,126.119953986,1.77456123498
1134,104.084867518,46.0708,1.23163,-1.23672,0.112142145181,0.930361,64.4818996411,23.3938125936,1.54206675138,1.23163705427,1.13206046945,0.012590055856,150.517204112,44.7507,85.0146485713,11.2606608923,1.23163705427,64.9403905956,0.000382169,136.085847891,1.23163,126.36740264,1.77542827406
1135,104.799323996,46.091,1.23324,-1.23804,0.169217886786,0.928637,59.1967684128,23.8501050045,1.45305583728,1.23322297697,1.02665595204,0.0126646088445,149.873160781,44.7511,76.0198820746,16.7888098273,1.23322297697,64.0775970694,0.000379571,151.491555172,1.23324,117.661711407,1.78192550848
1136,89.9263431808,46.0868,1.23296,-1.23782,0.238124007305,0.899522,54.170523782,20.2544378055,1.33775274221,1.23297001494,0.693944549163,0.0125246571884,158.539212588,44.7489,43.2190863386,23.4900799082,1.23297001494,56.7316043652,0.000379108,121.277074399,1.23296,107.486961321,1.8493854903
1137,76.7438794988,46.1241,1.23386,-1.23858,0.143984813297,0.922762,54.5840640217,19.9530157544,1.36997506403,1.23386886997,0.839092581098,0.012529562567,138.348074815,44.7594,57.4752673974,14.3471515066,1.23386886997,53.0840465701,0.000370991,115.684129792,1.23386,109.423851737,1.65640029854
1138,80.0328765739,46.1219,1.23296,-1.23789,0.195907505968,0.904214,42.7651345636,24.5815818883,1.13833875597,1.23295988795,0.692238819666,0.0124052458133,132.317004627,44.7695,43.4021149264,19.2007918081,1.23295988795,34.5613323257,0.000368798,122.244494792,1.23296,87.0243852035,1.59979239301
1139,93.1742537548,46.1358,1.23363,-1.23858,0.175234830854,0.902351,51.7742100526,19.8589964458,1.29203466521,1.2336383083,0.966105878394,0.0127016577626,145.835533964,44.7897,71.1661114995,17.6278411277,1.2336383083,40.2252186853,0.000389748,113.99017425,1.23363,103.118738204,1.71567851763
1140,72.6273113203,46.1534,1.23346,-1.23854,0.172428679959,0.910616,50.9239810391,28.8045186814,1.27011924646,1.2334589351,0.861113083356,0.0124287474517,140.706110212,44.7936,60.2294509402,17.205492315,1.2334589351,35.3536854522,0.00036894,121.601392047,1.23346,100.665532805,1.66173073612
1141,61.4053762968,46.1904,1.23438,-1.23923,0.198398761979,0.912235,46.6911746508,27.6440479333,1.20184162533,1.23437897802,0.690203000905,0.012652068713,152.176531259,44.8015,42.5575833866,19.6193546002,1.23437897802,2.81115091495,0.000383669,99.4828830896,1.23438,93.4657544079,1.79652741565
1142,72.9982998121,46.1974,1.2345,-1.23971,0.188847578276,0.912754,34.9198622387,24.2211394868,0.968770528753,1.23450447747,0.496917592017,0.0122727936585,128.67103371,44.8089,24.1274532518,19.0811159542,1.23450447747,37.3651716365,0.000367682,114.385980351,1.2345,70.3417333219,1.54841229185
1143,67.8446264657,46.2051,1.23502,-1.24017,0.220622920513,0.903719,38.5846032965,25.5859697611,1.04204884565,1.23500836936,0.501249204567,0.0122824657125,129.344916903,44.8272,22.2277552973,22.300251234,1.23500836936,26.808654359,0.00035574,109.724498797,1.23502,78.204864541,1.54836910638
1144,76.4144652674,46.2181,1.2361,-1.24121,0.230140078261,0.909365,37.9788116753,35.1161410332,1.03112230634,1.23609969249,0.555900522409,0.0123193059547,129.851283391,44.8321,29.28287345,23.0615693358,1.23609969249,25.3601964354,0.000354564,148.172938473,1.2361,77.1090561378,1.5557875292
1145,86.4467147219,46.2186,1.23628,-1.24133,0.175941642278,0.904896,41.8944508448,27.6984225342,1.09740023748,1.23627300685,0.598789936257,0.0122190141902,126.271258907,44.8384,32.8686584951,17.831742365,1.23627300685,17.6298496553,0.000353679,118.873997111,1.23628,83.8688697942,1.52075578493
1146,85.0377022759,46.2417,1.23741,-1.24249,0.25698793612,0.918699,47.3956214402,30.8083465901,1.22777426431,1.23741531795,0.543931819551,0.0125050706665,157.209389771,44.8505,27.2866258614,25.5199568407,1.23741531795,49.0479557564,0.000371859,157.841346816,1.23741,96.3680566593,1.83650599143
1147,85.3787429756,46.2581,1.23647,-1.24114,0.181836671813,0.93085,64.3771455825,30.3741897181,1.5157571844,1.2364624042,0.973968655802,0.0124394710664,159.418004221,44.8566,71.3349421465,18.2159835653,1.2364624042,29.3987264716,0.000371592,121.27362171,1.23647,125.045295094,1.8576914749
1148,74.0098146611,46.2622,1.23642,-1.24103,0.197288942435,0.904694,48.5325732024,26.5824285579,1.21538777848,1.23641183603,0.571388111687,0.0123466933871,149.585147062,44.8756,31.1521892036,19.7803489966,1.23641183603,16.9229398881,0.000367659,123.261355709,1.23642,95.992493521,1.74990308023
1149,91.5628048176,46.2753,1.23675,-1.24143,0.262952270247,0.925015,56.8991421845,23.4801095787,1.38274424057,1.23676021107,0.605548522424,0.0125009686698,152.363975999,44.8828,32.2166169265,26.2654876017,1.23676021107,31.7954204751,0.00037142,121.680852817,1.23675,111.001120828,1.80471795385
1150,79.9832102786,46.3012,1.23615,-1.24087,0.159668472033,0.925553,64.7578270243,23.7812986735,1.54821287143,1.23614674481,1.18443698085,0.0124808277413,167.25529075,44.8851,90.4135726427,16.0164267276,1.23614674481,50.6065137201,0.000369567,136.058994037,1.23615,127.228478571,1.94798255848
1151,94.1586100523,46.3155,1.23759,-1.24227,0.142546618897,0.922702,66.6114890327,29.6372523292,1.57232304122,1.23759387976,1.16493902618,0.0124092532409,162.890613746,44.8976,89.2499543697,14.5312481417,1.23759387976,40.5482159158,0.000362169,139.634590755,1.23759,130.40518079,1.89156468829
1152,93.8037717636,46.3268,1.23649,-1.24138,0.204617099012,0.92816,61.6403376137,35.103813419,1.47019115211,1.23647925607,0.944885212306,0.012214177,155.680298384,44.9003,68.2800049172,20.3757852247,1.23647925607,22.4761921604,0.000355843,131.351327751,1.23649,120.404825331,1.8113739216
1153,93.9001076164,46.3556,1.23716,-1.24189,0.166680759691,0.922212,58.8397046126,31.7801308635,1.41979447544,1.23716173219,0.94315054375,0.0127072605361,146.78580378,44.9047,67.3231720093,16.7756053541,1.23716173219,9.970428933,0.000387325,114.762613008,1.23716,115.551661268,1.73421884094
1154,100.772539474,46.3701,1.2373,-1.24195,0.148591102053,0.933333,64.1981612675,22.5999954732,1.52213644759,1.23731628466,1.15279835682,0.0125334655669,148.323656768,44.9074,87.6374307398,15.1238880323,1.23731628466,62.6757055679,0.00037689,135.756303177,1.2373,125.013222689,1.76267056349
1155,101.307724829,46.3854,1.23817,-1.24259,0.134203619863,0.944317,60.922032145,19.463775196,1.46765942014,1.23815378424,1.05300145766,0.0124142097412,152.472898222,44.9075,77.5538907891,13.6028059329,1.23815378424,65.4898973174,0.00036913,131.689548731,1.23817,119.060485537,1.79090134023
1156,93.1612098977,46.3881,1.23757,-1.24191,0.13098400128,0.938757,65.0977578691,26.8201635099,1.5597549879,1.23758021585,1.16592751935,0.0121994134556,163.336663817,44.915,88.5236618687,13.2931262124,1.23758021585,49.2358752712,0.000353014,134.521657167,1.23757,128.509711236,1.90529909521
1157,104.050403195,46.4121,1.23715,-1.24174,0.192402742675,0.948021,62.8820067089,19.5623543228,1.52536346444,1.23714130257,0.987742764254,0.0122809443559,172.536285289,44.9304,72.6515090067,19.1083240915,1.23714130257,68.8611755966,0.000364553,135.763401491,1.23715,124.989448367,2.00514021576
1158,93.323646005,46.4096,1.23828,-1.24296,0.165348289092,0.947079,64.4148306053,16.1410286334,1.55525418258,1.23827052594,0.920546222006,0.0123413436998,159.41760553,44.951,66.1523044997,16.4585506296,1.23827052594,61.8573528989,0.000358994,114.623957408,1.23828,127.43381145,1.87861776148
1159,97.5721817895,46.4317,1.23828,-1.24306,0.235117892557,0.951872,60.2214579566,25.4901898457,1.48875517077,1.23828630884,0.825604690367,0.0124248424607,164.896769578,44.9578,53.8599225728,23.4986243094,1.23828630884,53.2638900849,0.000375369,131.708451708,1.23828,120.766162605,1.93581197809
1160,102.626411444,46.4526,1.23863,-1.24348,0.183332240717,0.951996,58.289497117,25.6067822164,1.45897285885,1.23863129975,0.879708985997,0.0124502204841,153.307805642,44.9701,60.235514611,18.4798310154,1.23863129975,52.1113905557,0.000375317,137.758232125,1.23863,117.757202709,1.80575042473
1161,88.5104608965,46.4812,1.23838,-1.24304,0.23605978586,0.949488,59.8613216427,20.5631382849,1.47317754394,1.23837193095,0.776884251086,0.012539312158,163.109056242,44.9851,48.9140643355,23.5419685557,1.23837193095,57.8842650182,0.000377626,114.983280383,1.23838,119.302251932,1.9131791286
1162,96.6874525227,46.5188,1.23858,-1.24329,0.198727326265,0.946857,57.8393891509,32.9450863284,1.43702545617,1.23857173457,0.863021909806,0.0124046287906,166.356880911,44.997,59.1357221099,19.8548816829,1.23857173457,47.0882345864,0.000368839,142.720484361,1.23858,115.691269251,1.95792712178
1163,99.485545426,46.532,1.23854,-1.24314,0.265632796412,0.946165,55.7794563897,26.5875406204,1.37974482743,1.23854929539,0.58535930341,0.0124333479131,166.157351166,45.0275,31.9378393354,26.3057599941,1.23854929539,51.8650897251,0.000375016,135.343166182,1.23854,110.407707045,1.94316111691
1164,89.7422642096,46.5371,1.23919,-1.24408,0.22627999414,0.949703,58.2266077303,20.4039075903,1.44113584975,1.23918797079,0.364940340457,0.0125120508857,153.345190749,45.0413,9.51599659589,22.712942526,1.23918797079,50.3841781025,0.000381785,120.292487469,1.23919,116.177627605,1.80360981733
1165,97.4882339721,46.554,1.24057,-1.2454,0.259230928795,0.954467,57.8137340277,21.454726536,1.41669037108,1.24056309987,0.543708415048,0.0123827042435,151.135461461,45.0581,26.5312779818,25.869093514,1.24056309987,59.2353643637,0.000367926,127.858822961,1.24057,113.969037202,1.7890573336
1166,98.8625045014,46.5861,1.24036,-1.24513,0.218548108099,0.945021,56.038430367,18.8661099432,1.38347227718,1.24036446889,0.590954842216,0.0125331271443,167.716241036,45.0677,31.7562708714,21.9852704778,1.24036446889,67.4591454191,0.000382447,127.633118646,1.24036,111.014509808,1.94043584239
1167,95.7353446019,46.6138,1.24098,-1.24575,0.172226283589,0.936388,58.3107826165,23.908625596,1.42093279873,1.24098968559,0.731250535892,0.0125298341555,145.631228902,45.0848,46.6892183449,17.2027011994,1.24098968559,43.0506325669,0.000379225,129.227566391,1.24098,115.14769935,1.71717311761
1168,108.749582464,46.6284,1.24067,-1.2452,0.286887247446,0.9456,57.8344991914,12.2106596891,1.41674056419,1.24068313413,0.0916259250665,0.0127074104907,147.572016772,45.087,-18.8434564744,28.8513220663,1.24068313413,90.9656038602,0.000387894,130.82962599,1.24067,114.116374582,1.74834414506
1169,94.4756771867,46.6325,1.24061,-1.24504,0.273748283007,0.952643,60.5801365278,16.5716940292,1.47678820876,1.24059465216,0.387520201505,0.0124232170238,160.836737104,45.1057,11.5154341129,27.3345041105,1.24059465216,65.4096228305,0.000371984,112.131497757,1.24061,119.794969829,1.88258680194
1170,87.8221732298,46.6537,1.24165,-1.24637,0.28418185016,0.950329,50.5429912208,30.6137097114,1.28947946589,1.24163894802,0.480726392768,0.0127643118726,143.108612851,45.1249,19.8851935811,28.2451846175,1.24163894802,19.8625360384,0.000404291,118.044654255,1.24165,100.479333329,1.71255004747
1171,65.6411254341,46.6831,1.24182,-1.2465,0.332451106203,0.951897,49.6121793249,29.915779815,1.26521861088,1.24181456026,0.326402405761,0.0126391190428,145.146604458,45.1448,3.55868871128,33.3430369505,1.24181456026,13.5736262301,0.000384164,110.619275355,1.24182,98.1648951768,1.72987639215
1172,93.7211544646,46.7067,1.24172,-1.24626,0.214491388519,0.955941,57.3872312632,27.019065307,1.42817476127,1.24172506146,0.820342212956,0.0127108424605,148.620128453,45.159,54.3777380811,21.6055277831,1.24172506146,50.7661176472,0.000398402,146.898536571,1.24172,114.468707175,1.77247356816
1173,83.6023978917,46.727,1.24087,-1.24586,0.285396307954,0.952675,40.9203245619,19.9685412434,1.12004965623,1.2408972765,0.122764908648,0.0125983092871,144.285998223,45.1665,-15.9879874258,28.4353935876,1.2408972765,30.0086656656,0.000385258,105.968254529,1.24087,83.585753128,1.72620980662
1174,79.6214232665,46.7502,1.24249,-1.24779,0.267777338815,0.945195,50.0252059453,17.5931085039,1.28365416424,1.2424999729,0.665285292736,0.0124542974052,151.600896755,45.1831,37.6127943784,26.852181116,1.2424999729,45.4168413219,0.000380879,95.9304470795,1.24249,100.813685111,1.79315731659
1175,81.3687866128,46.7656,1.24307,-1.24784,0.251420552456,0.951305,25.2898337415,27.9935584348,0.808313733793,1.24307254776,0.319907959341,0.0124714752272,121.443635297,45.196,3.203746158,24.9582791793,1.24307254776,37.8335771912,0.000368184,127.927839909,1.24307,52.4478612599,1.5034285417
1176,75.0932246057,46.7755,1.24332,-1.24787,0.263876483977,0.952129,35.8157960854,16.262728764,1.02308347352,1.24331781622,0.220782002052,0.0124307024346,131.195393283,45.2069,-5.52373425099,26.4271713377,1.24331781622,52.7405060954,0.000367456,101.786872659,1.24332,74.5189932605,1.59000740034
1177,83.843154595,46.8103,1.24324,-1.24799,0.186266816537,0.953665,54.7256703275,24.0398326654,1.38492893322,1.24325727093,0.708096438014,0.0125240728456,142.533333325,45.2189,43.3112498712,18.7166765405,1.24325727093,27.5053716847,0.000375763,111.920907649,1.24324,110.754833851,1.6991275569
1178,88.4026452542,46.8179,1.24401,-1.24888,0.220155595986,0.959199,37.630661061,18.365990229,1.07394130092,1.24400644294,0.552849885128,0.0124322337701,131.510800685,45.2437,26.7123274881,22.0132073381,1.24400644294,62.2462714337,0.000368365,131.522057677,1.24401,78.8429966617,1.59294702808
1179,85.7159865633,46.8537,1.244,-1.24861,0.220372572172,0.952253,45.5779120177,24.047139042,1.2281703405,1.2439951961,0.683745975777,0.0124088145542,144.801846264,45.26,40.8706693995,22.1513878761,1.2439951961,52.3295381599,0.000366296,124.674316043,1.244,94.5771681345,1.73787127084
1180,81.6635310347,46.8641,1.24447,-1.24916,0.210626253828,0.938069,34.644785679,18.2970217459,0.96140907581,1.2444767896,0.503527514924,0.0122863865751,111.494946852,45.2696,23.9823715867,20.9871189946,1.2444767896,57.7035855661,0.000364319,110.755098188,1.24447,69.6634025755,1.38059245527
1181,87.3558641779,46.8637,1.24494,-1.24987,0.205494951207,0.947956,43.4351414855,17.5036887997,1.14029132891,1.2449453435,0.587533399461,0.0122975458277,136.594396137,45.2812,31.1606366681,20.4876500944,1.2449453435,56.7726487597,0.000367417,117.717064116,1.24494,86.347496937,1.64327282274
1182,91.073990117,46.8828,1.24573,-1.25062,0.170582427512,0.953225,44.4725915017,12.4710391961,1.16687212364,1.24573083034,0.841726896433,0.012198056848,146.173076846,45.2936,56.3562836189,17.1176658263,1.24573083034,73.1057376809,0.000350405,113.843559758,1.24573,88.7102292216,1.74291501314
1183,77.6778772799,46.8783,1.24554,-1.2503,0.231726954705,0.950918,50.7463150804,20.8290792138,1.27911252478,1.24554027813,0.827537361773,0.0122547643997,162.742060673,45.3112,53.1051796165,23.2511716251,1.24554027813,49.197165982,0.000360109,119.549082171,1.24554,99.469244949,1.90590729497
1184,105.77872953,46.8814,1.24553,-1.25014,0.224575104146,0.953345,54.1257112831,27.701498232,1.33071110929,1.24553216607,0.834282576348,0.012281024122,158.350997902,45.3281,55.2718537769,22.5298687869,1.24553216607,75.636484428,0.000357002,155.671222269,1.24553,105.044801401,1.85829693589
1185,91.0472801169,46.8948,1.24596,-1.25031,0.202233623702,0.951833,48.3914410187,30.8150452866,1.24737954687,1.24595908271,0.858621365603,0.0122324038829,154.254201776,45.3385,58.6879425351,20.3411688605,1.24595908271,33.5409272062,0.000353427,151.831419165,1.24596,96.8410537883,1.81043894279
1186,90.8425192438,46.9031,1.24649,-1.25105,0.214356052025,0.955036,63.8205849474,24.8632232858,1.53760888673,1.24648895307,0.869026633844,0.0121801020952,166.519800163,45.3442,59.9242066581,21.6176692162,1.24648895307,48.8347745649,0.000349782,125.874881959,1.24649,126.222235572,1.93766237182
1187,79.4088275798,46.9041,1.24646,-1.25103,0.163726637187,0.947194,51.5984766524,29.6814483627,1.32686651384,1.2464665563,0.748320578445,0.0122315908215,137.467145487,45.349,47.556933226,16.3724199784,1.2464665563,45.3156854674,0.000359856,131.985163802,1.24646,104.367095253,1.6536200282
1188,86.2679822026,46.9024,1.24678,-1.25126,0.184281147217,0.945147,53.2189085278,25.1322111939,1.34384836922,1.24677315278,0.896433037493,0.0120520749214,154.81651582,45.3478,61.7892532005,18.3689998835,1.24677315278,55.4405211194,0.000344147,141.171343917,1.24678,106.775672188,1.82476013437
1189,94.9773800768,46.9265,1.24736,-1.25184,0.183333573872,0.954245,49.6698508895,20.1193091359,1.28512120696,1.24736281969,0.824162800914,0.0121072291508,143.215118374,45.3536,56.1879319094,18.179873934,1.24736281969,63.2272529192,0.000347358,123.158304543,1.24736,100.808759099,1.70902538067
1190,82.4981103657,46.9614,1.24728,-1.25174,0.157467201343,0.938921,31.4100010482,29.4978338808,0.927189197811,1.24726570171,0.636554308829,0.0120366232835,117.998246765,45.3599,37.8829156809,15.7420985949,1.24726570171,29.480106183,0.000337947,132.185065938,1.24728,65.8284427336,1.45008240093
1191,72.7311465964,46.9759,1.24763,-1.25222,0.23762538414,0.928645,46.7416071759,17.4724337287,1.19319793923,1.24762617496,0.728275630892,0.0119633908403,138.646683911,45.3643,45.438453371,23.5522054906,1.24762617496,41.1554105666,0.000328702,100.414715991,1.24763,93.0772522418,1.65578517256
1192,80.3806936432,46.9966,1.2465,-1.25065,0.163436262228,0.950818,61.4214009388,23.1767266141,1.50698422749,1.24650803396,0.939983621347,0.0118595119914,158.039825803,45.3759,65.9335252435,16.3142830162,1.24650803396,44.1763853673,0.000326851,118.730736145,1.2465,122.195782567,1.85896072987
1193,73.1525514119,47.0126,1.24722,-1.25146,0.225504221106,0.939054,50.3479581576,23.4677919358,1.28348171857,1.24723671815,0.77671393388,0.0119613689094,161.524137287,45.3758,51.683302888,22.5437999,1.24723671815,29.2954981545,0.000336169,123.74167684,1.24722,101.267589876,1.88077467774
1194,88.843401484,47.0341,1.24734,-1.25142,0.216302939362,0.954114,57.9930261224,26.398827711,1.43408462142,1.2473251566,0.927177715441,0.0118641409077,166.890605387,45.3815,64.6511908923,21.5964020303,1.2473251566,32.9851599116,0.00032832,140.198355367,1.24734,114.894433803,1.96155294282
1195,103.694896755,47.0554,1.24605,-1.25026,0.227672163753,0.951144,62.0298671249,19.498639318,1.49978115105,1.24606506996,0.896193026577,0.0117865070019,160.84466617,45.3851,60.6306397096,22.7094743181,1.24606506996,63.8066956558,0.000324628,129.920737708,1.24605,122.160007319,1.89204426514
1196,93.2703900302,47.0718,1.24678,-1.25082,0.202314782209,0.940169,53.1415728355,13.8192429953,1.33928995279,1.24678359963,0.782445392235,0.011843509917,161.161438912,45.3737,51.0627901736,20.1881973245,1.24678359963,75.4449119044,0.000328719,121.333196114,1.24678,106.95559205,1.88156913419
1197,93.3688359539,47.0821,1.24607,-1.25025,0.239483942564,0.937291,55.2416843463,34.0789435546,1.36535649804,1.24607620717,0.691446190739,0.0117304557885,152.484833289,45.3713,42.2852486203,23.9053590619,1.24607620717,27.1239945809,0.000325946,150.88720286,1.24607,109.583539713,1.78768934407
1198,66.823282879,47.098,1.24643,-1.25047,0.160680311765,0.951699,62.1334156441,24.961862374,1.50495878674,1.24640892896,1.05122187725,0.0117166045017,156.884930324,45.3828,76.9534928391,16.0985602041,1.24640892896,41.5328795931,0.00031725,132.529868417,1.24643,122.463299044,1.84922774131
1199,80.8808355029,47.0929,1.24576,-1.24992,0.170681609653,0.946935,49.7880671698,34.175944867,1.26519459867,1.24577427387,0.840345448121,0.0115666774447,146.436769407,45.3934,55.8143614655,17.0872655521,1.24577427387,22.3453660437,0.000311754,133.987022654,1.24576,98.4220702888,1.74082316584
1200,88.4095092532,47.1206,1.24565,-1.24996,0.15789792476,0.941657,58.4049668831,29.9149885568,1.40820694267,1.24566110416,0.864602647321,0.0116821229472,141.039697593,45.3924,59.0543479821,15.9045205736,1.24566110416,28.853883227,0.000322007,136.134966546,1.24565,113.176926464,1.67296267662
1201,77.8180440694,47.1212,1.24639,-1.25081,0.119724806799,0.940149,66.3714490225,22.0503809232,1.57828834787,1.24636962766,1.09915648679,0.0116259439305,156.686254402,45.3996,82.2716758836,12.0305205237,1.24636962766,43.1705919821,0.000315313,129.951771948,1.24639,130.363438866,1.83412479855
1202,83.3658519671,47.1628,1.24614,-1.25035,0.167664788396,0.938758,55.2514239658,30.9362561228,1.36729709507,1.24614103729,0.941727559709,0.0117381947679,149.293273836,45.4023,66.8529410608,17.0308048129,1.24614103729,40.7499434512,0.000327773,142.669578381,1.24614,109.602931385,1.76962616444
1203,67.2135389694,47.1763,1.24564,-1.25,0.170760803718,0.946121,43.5846376744,16.4649421923,1.15924655899,1.24564060985,0.837999371681,0.0116985151617,130.545654284,45.4059,55.3494513242,17.2263152461,1.24564060985,38.581449973,0.000326075,89.7923549841,1.24564,88.0134632338,1.58072666125
1204,92.0805771627,47.1777,1.24639,-1.25024,0.131085945439,0.940041,61.5282604026,29.8503923908,1.51258424506,1.24640023378,0.875681538344,0.0115485545892,149.627845388,45.4124,60.286816287,13.057627354,1.24640023378,24.2189910166,0.000319565,125.664380282,1.24639,122.656071693,1.78378043693
1205,92.3792182184,47.1788,1.24544,-1.24958,0.243728964745,0.93878,52.7080932255,26.8798220019,1.33019316237,1.24544560624,0.718705948423,0.0116341986203,149.295758864,45.4152,45.7628991759,24.2147595756,1.24544560624,51.4784928163,0.000323521,134.389227011,1.24544,105.610373094,1.76746102709
1206,97.90409328,47.2152,1.24508,-1.24886,0.209022753924,0.944595,63.0448435317,16.4790715973,1.53836437655,1.24506998589,0.902542142582,0.0114584210225,156.626637666,45.4197,63.1896946111,20.4421502785,1.24506998589,66.1324266779,0.000309288,124.988209798,1.24508,124.54120835,1.87235197118
1207,81.5543692567,47.2239,1.24481,-1.24872,0.244049408265,0.940669,58.9728373922,25.8611922441,1.46223876377,1.24482683681,0.944929574137,0.0115869931781,158.88156777,45.4279,66.5321303521,24.1291737151,1.24482683681,41.9617709811,0.000322753,121.788840226,1.24481,117.505651621,1.88304096197
1208,87.6096446574,47.2258,1.24466,-1.24857,0.160101338694,0.936054,65.7963248719,16.1668036181,1.57446359243,1.24466320589,1.06720432844,0.0115199539384,157.468114279,45.442,80.4325138879,15.6732502118,1.24466320589,57.9175013931,0.00031819,107.823212508,1.24466,129.522097883,1.85775305037
1209,75.3377383411,47.2481,1.24478,-1.24878,0.254514758109,0.929472,44.0547719285,30.9016525702,1.14960977984,1.24475954146,0.5794729311,0.0114615836345,146.220614717,45.4502,30.6165792928,25.6252121216,1.24475954146,15.8131775253,0.00032026,121.430940239,1.24478,88.1801477207,1.726156909
1210,85.5284341852,47.2625,1.24478,-1.24868,0.214090734273,0.939979,58.5811206437,29.5748375267,1.44931045277,1.24478775581,0.892641719234,0.0115890121925,156.221393339,45.4461,60.671988866,21.0692493805,1.24478775581,20.7724796147,0.000327314,115.040336878,1.24478,116.592651714,1.84853277608
1211,100.865111508,47.2704,1.2441,-1.24813,0.234232305157,0.944573,56.8529914567,33.0444027448,1.42029622253,1.24410133586,0.91567849951,0.0113525577944,153.574967948,45.447,63.4084757007,22.9648295997,1.24410133586,27.2087342376,0.000314164,132.273477154,1.2441,113.049004579,1.83702033794
1212,108.46179628,47.2903,1.24365,-1.24775,0.118074043325,0.947501,61.5067519595,23.1474849315,1.50322048937,1.24364554748,1.15098157445,0.0114276013171,152.727169644,45.4423,86.0527308879,11.915373178,1.24364554748,65.6644422916,0.000311398,136.313838823,1.24365,121.467104625,1.81297420432
1213,103.747845208,47.2868,1.24367,-1.24759,0.155858067317,0.938589,63.651633382,14.7098999401,1.54907807019,1.24367322629,0.900837527431,0.011309779911,151.66102413,45.4544,63.1686137404,15.6335456008,1.24367322629,81.5767411055,0.000310335,126.456965984,1.24367,126.379684433,1.80134922323
1214,95.6449851348,47.2953,1.24302,-1.24694,0.25974372853,0.939136,58.9681287871,21.2226332696,1.43398264686,1.24301631558,0.711450741246,0.0116095297414,157.611000283,45.467,43.3217248926,26.1555976405,1.24301631558,51.5516407193,0.000325481,130.933623604,1.24302,115.032220932,1.86777281984
1215,88.6654996462,47.3154,1.24296,-1.24696,0.144938438455,0.940611,58.5965576471,21.7155982441,1.45177351991,1.2429605083,0.962246368051,0.0114665091317,156.660778344,45.4659,68.5094462787,14.5899679534,1.2429605083,53.04865889,0.000320345,114.737097276,1.24296,116.904587386,1.8417989844
1216,81.4776656078,47.3442,1.2426,-1.24674,0.184368552287,0.937916,62.9650970752,21.5017781073,1.50620487251,1.2426071738,0.813770789292,0.0114857938114,156.380299767,45.4777,52.5233537161,18.5898482812,1.2426071738,44.3203972062,0.000322637,110.04855506,1.2426,123.373148241,1.83055968895
1217,101.951505901,47.3672,1.2425,-1.24646,0.312500587956,0.926169,50.4769555323,16.24685568,1.23516482489,1.2424872652,0.516288660666,0.0114235450366,148.565491329,45.4858,23.8266834997,31.2523791353,1.2424872652,74.4071293293,0.000319123,137.732352831,1.2425,96.014417491,1.76634273066
