AverageReturn,MinEsReturn,MinReturn,MaxEsReturn,AverageEsReturn,AverageDiscountedReturn,AverageQ,AverageQLoss,AverageAbsQ,MaxReturn,Iteration,StdReturn,AveragePolicySurr,AverageAbsY,PolicyRegParamNorm,Epoch,AverageAbsQYDiff,QFunRegParamNorm,StdEsReturn,AverageY,AverageAction
1106.97050862,16.0678925328,749.551765178,1235.96000348,284.098545172,253.840310952,28.01,2.30057,28.0343,1533.03993451,1141,160.224822629,-28.3103,28.0214542272,100.522,1141,0.459391361977,105.581,365.274892279,28.0110836839,0.811326
1271.09852929,8.12382667774,877.251129784,979.007844383,368.045595922,236.846821669,27.9546,1.96154,27.9791,2260.48970052,1142,449.328317288,-28.2389,27.9701780512,100.58,1142,0.44207188346,105.631,353.951955463,27.9559435434,0.81953
678.731610075,84.5225548134,363.53214814,855.546722533,340.707010034,208.114268298,27.937,2.45144,27.9612,1403.33833832,1143,277.348336988,-28.233,27.9506174898,100.638,1143,0.473144098235,105.65,256.306150216,27.9381544169,0.870977
1298.55155681,44.5910516799,963.209175135,801.081936195,268.567377711,251.889447377,27.9589,2.09461,27.9841,2658.26333629,1144,540.198437431,-28.2496,27.9718875188,100.679,1144,0.444064573442,105.649,239.385344869,27.9595224576,0.802785
956.441992844,424.988202466,256.912736365,742.890056866,567.134223785,221.105950418,27.9549,2.52949,27.9839,2112.19522896,1145,450.780463612,-28.2573,27.9682076343,100.71,1145,0.475930654001,105.685,126.319381464,27.9544174741,0.81277
801.419503068,51.3788616586,693.359878649,1130.19618694,401.78475375,215.226875135,28.0906,2.18919,28.1105,1988.26786012,1146,225.273104109,-28.3729,28.1015998946,100.78,1146,0.442184526943,105.705,394.723556139,28.0916117561,0.850091
946.243278462,21.2703958829,722.906336046,603.831240523,340.906504033,224.162103265,28.0409,2.00563,28.0616,1800.13941452,1147,297.576038851,-28.3413,28.0506095788,100.789,1147,0.444106741489,105.715,196.116904929,28.0420227775,0.827231
1930.05810411,34.3266541963,606.430707779,748.15177669,183.125271319,246.986566661,28.0743,1.76781,28.1001,3431.02981141,1148,875.065513232,-28.3591,28.0891178747,100.839,1148,0.418649346303,105.729,194.327792043,28.0742824591,0.845641
807.759847861,34.8689821775,732.796300583,853.88287962,264.361954728,223.838063972,28.1236,2.27394,28.1457,985.561280969,1149,75.4456262165,-28.4224,28.13526562,100.859,1149,0.469559067375,105.79,269.786387966,28.1246231222,0.822281
1608.49254762,36.8484382763,686.473496162,1000.67489499,432.686460417,246.138574119,28.1543,2.02914,28.1782,3225.03126102,1150,652.39157104,-28.4752,28.1675568508,100.926,1150,0.45680899118,105.836,327.957865747,28.1562077318,0.811596
1406.76186832,28.502895066,583.965949257,1326.34253383,460.027095145,234.050073687,28.196,1.99478,28.22,3448.64762496,1151,698.849833359,-28.4934,28.2086876678,100.982,1151,0.445464396732,105.897,460.548867103,28.1968332156,0.861949
1351.03591543,28.9175225708,1078.51801362,832.530472253,328.905462822,250.776516033,28.2024,2.12055,28.2275,2025.88404626,1152,308.925416299,-28.494,28.2157115503,100.985,1152,0.439163908188,105.881,273.287495298,28.2022102588,0.813028
1184.50919331,27.671113302,334.479508142,767.719024705,420.807426654,230.436951293,28.2309,1.81292,28.2581,2467.49520313,1153,476.988846437,-28.5178,28.2478010581,100.995,1153,0.434113941548,105.911,287.946043318,28.2319951304,0.816967
1794.45403085,115.082191329,327.348859292,985.499048129,446.229446154,223.12261874,28.2455,1.70579,28.2682,3171.61942924,1154,695.651310075,-28.5371,28.2554323928,101.052,1154,0.425382755,105.956,319.728420268,28.2460971849,0.819485
754.352096436,31.8593575463,274.440441314,415.451749173,242.031958742,195.082693437,28.1914,2.23494,28.2135,2199.64805462,1155,491.748369972,-28.4883,28.2020085256,101.083,1155,0.447450672514,106.008,140.314778824,28.1916560879,0.822943
2947.40739433,32.8800256397,1156.42106294,722.30040307,309.520125099,248.861010971,28.2074,2.21898,28.2307,3350.86458244,1156,638.637638181,-28.494,28.2193070913,101.103,1156,0.453912027612,106.119,238.146915479,28.2092038204,0.79305
1807.80931917,92.0196203245,1147.72020235,1004.16970186,667.744780818,246.170356561,28.3128,2.27256,28.3364,3092.89788862,1157,544.406183536,-28.6307,28.3288086717,101.102,1157,0.457769723028,106.133,352.789055041,28.3150437186,0.817473
1244.92219302,245.228850136,859.773935612,896.194257565,530.445230727,229.440391487,28.3222,2.19081,28.344,2080.07032096,1158,296.337320435,-28.6061,28.3335461844,101.092,1158,0.447661276657,106.163,270.836216571,28.3226448762,0.823364
1212.21302961,51.9082687661,983.644031467,943.713875393,418.35416828,248.450811639,28.2809,1.99093,28.3064,1645.99330777,1159,175.26874438,-28.5819,28.293870472,101.137,1159,0.43868783998,106.182,299.988380683,28.2811530681,0.803312
848.500950813,46.8307242996,335.5733817,693.25640853,350.079761744,203.832400123,28.2904,2.12434,28.3166,2175.88860895,1160,600.300820499,-28.5986,28.3054824887,101.211,1160,0.443959943765,106.227,220.408844547,28.2917051333,0.81357
1245.75705559,116.517236692,788.926056867,598.454484038,284.662023399,235.687003108,28.2696,2.01693,28.2999,1972.62808562,1161,317.531278402,-28.5665,28.2880586171,101.231,1161,0.440690111325,106.309,170.276469112,28.2687849232,0.84002
1345.08152271,30.1404315776,1001.09063882,1351.0376744,492.128761829,249.532853579,28.2755,2.44591,28.2993,2927.4926765,1162,424.528369512,-28.5705,28.2904045457,101.229,1162,0.475747945207,106.367,427.6299465,28.2787601062,0.822329
1716.98721174,40.3435653199,950.128728791,614.685197088,298.8395913,238.326345815,28.2484,2.26513,28.2758,3060.67051373,1163,723.923835886,-28.5301,28.2618430112,101.338,1163,0.454387973672,106.435,210.880319749,28.2493139968,0.826561
1424.1107336,28.5077220734,632.186283484,748.323855857,249.948153111,235.35253802,28.3318,2.35076,28.3538,2722.17961256,1164,526.605265789,-28.6187,28.343906284,101.329,1164,0.462169935244,106.46,211.702661421,28.3317980463,0.851696
1329.65053101,48.7526007508,80.2488140838,534.495795674,282.261191656,229.147780723,28.2934,2.01121,28.3197,3004.89308955,1165,796.429338878,-28.5911,28.3096153874,101.328,1165,0.435208114629,106.525,185.781951258,28.2951240972,0.876609
1235.48033046,24.1153373388,844.066928718,793.421375932,271.363416852,231.81735094,28.2995,2.08569,28.3296,2676.5539808,1166,422.164022269,-28.5893,28.3166101762,101.357,1166,0.448457966627,106.566,251.363355676,28.3007852414,0.859646
1723.349664,93.5980906356,942.696844621,1036.03817013,396.74723277,242.580119822,28.3364,2.51931,28.3638,3030.33592862,1167,685.378832821,-28.6399,28.3531471921,101.349,1167,0.469542876207,106.611,302.624252753,28.3350928823,0.844806
1744.87180037,78.015823088,1075.87982495,776.363897001,412.654386439,232.665825896,28.3557,1.82471,28.3854,3233.83587721,1168,591.738012125,-28.6363,28.3763525218,101.374,1168,0.422499902838,106.678,281.628246699,28.3580706571,0.837061
1857.82460895,35.6156402505,944.237771826,613.568588461,265.6243792,254.050026781,28.2939,2.42193,28.3185,3371.5126063,1169,892.272531083,-28.5931,28.3068769942,101.376,1169,0.471633572843,106.76,200.874922074,28.2955799436,0.866303
1140.86011531,37.4999206176,446.853234911,895.893851001,278.529122524,232.938535476,28.2773,2.06129,28.303,3109.56836651,1170,572.947381334,-28.5758,28.290857033,101.431,1170,0.449658794502,106.796,282.272300907,28.2767968643,0.858512
2041.50071,77.4147865513,327.135601662,1433.73863833,589.401324259,241.710421805,28.2761,2.22766,28.3055,3364.11316209,1171,902.066927969,-28.5625,28.2926829079,101.477,1171,0.458050465282,106.828,478.641562424,28.2771209461,0.857201
1091.94173683,35.6090388515,774.050225943,656.127496318,350.580822793,254.514787092,28.301,2.21312,28.3237,1881.97430263,1172,257.076870104,-28.5914,28.3135719492,101.496,1172,0.458442727925,106.866,249.672327944,28.3035320756,0.819335
715.334876272,12.6887905442,536.089937475,825.593219799,285.22904406,231.525705376,28.3119,2.27412,28.3358,844.940758181,1173,47.9240617023,-28.6019,28.3204291621,101.542,1173,0.466309178722,106.897,277.244215848,28.3112748257,0.820444
1249.82916029,75.9283486961,855.544440749,1011.76450887,462.622245187,224.366141011,28.3542,2.17609,28.3824,2933.01199949,1174,573.188751761,-28.6186,28.3685204129,101.59,1174,0.443118803661,106.936,297.374586843,28.3545390849,0.845322
1658.27284539,32.0883005441,905.445795564,825.837151003,280.049117503,236.111093508,28.3795,2.13434,28.4078,3247.6012791,1175,632.028761577,-28.6597,28.3928627555,101.597,1175,0.440511431947,107.001,261.571870959,28.3799507639,0.829672
1788.26961216,100.99629595,965.013293424,964.530733714,428.457410033,238.604819996,28.3267,2.22665,28.3498,3175.65360095,1176,656.140864904,-28.6218,28.3383881177,101.65,1176,0.462048011012,107.089,337.189690675,28.3279606188,0.852521
1600.23621459,112.593207024,701.458439974,483.148817007,245.441534406,223.699198694,28.2937,2.23977,28.3182,3276.42748188,1177,846.271907081,-28.5751,28.3034151824,101.693,1177,0.448937224999,107.093,131.600115692,28.2931597136,0.826963
1646.68891721,76.2065284396,746.514549385,1603.2002761,450.432222431,237.407930458,28.3526,1.87825,28.3754,3315.23460217,1178,750.998469054,-28.6449,28.3613623435,101.724,1178,0.432649178314,107.144,533.924873403,28.3530632306,0.825084
1362.28909294,41.3704627207,930.979448778,731.101551739,252.376690245,260.068369085,28.3713,2.04504,28.3951,2068.44126777,1179,289.519442023,-28.6605,28.3835580745,101.776,1179,0.445888061675,107.172,213.957265542,28.3739197578,0.813969
1252.4922882,32.0182490542,540.431647242,1077.55528259,386.619185936,220.921787123,28.2689,2.19476,28.292,2958.1250468,1180,554.56083347,-28.5646,28.2784494935,101.817,1180,0.449417343272,107.205,390.53662987,28.2677239498,0.812287
906.612370987,109.791718975,565.725346025,626.83452169,378.894075473,225.014123586,28.2718,2.2065,28.2954,1374.48868127,1181,233.519572605,-28.5702,28.2859179011,101.847,1181,0.455805542846,107.232,184.963505275,28.2745186858,0.788001
706.752313836,43.2345986988,224.642783039,914.3294872,206.073736547,202.700613547,28.3152,2.20401,28.3345,1226.15687999,1182,219.41824607,-28.5993,28.3228794571,101.881,1182,0.447793850461,107.313,238.114504133,28.3145401029,0.817007
866.414890954,12.5328205827,586.565805624,1056.58995136,282.335322545,235.749296345,28.2938,2.34671,28.3137,1362.47080808,1183,213.871268163,-28.5617,28.3010429046,101.856,1183,0.457958592187,107.332,354.582101075,28.2950790716,0.78775
808.954884466,9.0922796878,490.879044354,706.067784653,217.637209257,223.929750183,28.3475,2.04219,28.3636,1326.02160283,1184,243.86395392,-28.6205,28.3545123759,101.889,1184,0.43171865855,107.373,229.188304609,28.347680023,0.793181
903.397003607,15.0851247273,541.819497291,594.281141759,227.331936486,233.132477041,28.4098,2.15516,28.4271,1887.01545227,1185,365.930096034,-28.6967,28.419042596,101.881,1185,0.446900688462,107.411,188.183778712,28.4125101653,0.801169
1210.77438683,84.9586072682,299.190863043,848.249878306,334.403646628,226.135351892,28.3067,2.49932,28.3279,2746.89800118,1186,552.460622325,-28.5865,28.3126032115,101.898,1186,0.471341587296,107.443,238.153516692,28.3054034764,0.811518
844.389970479,27.7387957961,461.207250951,492.757822045,288.137880156,207.759199928,28.3674,2.30512,28.3862,2124.74940415,1187,487.191423914,-28.6438,28.3759678255,101.927,1187,0.445545332524,107.47,170.143302752,28.3689571522,0.814186
1206.46296656,109.921679204,475.366191637,577.519113447,281.606317476,234.757262533,28.3303,2.01227,28.345,2258.99268106,1188,435.911536111,-28.5913,28.3347696802,101.941,1188,0.433667291251,107.571,167.443113427,28.3304087168,0.792204
1144.96997748,7.14591377539,527.935735678,652.993188446,258.005844469,244.18466458,28.259,2.31208,28.276,2197.21254133,1189,354.767086972,-28.5397,28.2637596058,101.952,1189,0.467048147006,107.614,195.901608778,28.2583584134,0.791536
1339.3970711,11.7143566616,299.21054973,1033.03590189,341.268781514,236.239864161,28.3153,1.85204,28.336,3013.17088652,1190,743.039190929,-28.5728,28.3269411826,101.968,1190,0.43737105199,107.664,359.372150916,28.3168513451,0.785828
931.962911726,32.5717688386,475.274659328,1179.33957967,446.540578048,234.932280991,28.2659,2.23412,28.2818,1683.09610008,1191,287.670400284,-28.528,28.2708670733,101.95,1191,0.450987298344,107.672,461.168702446,28.2661453122,0.844664
1123.92424129,16.6731238306,764.320669735,769.534483349,397.284775132,237.55234129,28.2864,2.21442,28.3058,2679.13612268,1192,461.961269273,-28.5416,28.2940422427,102.008,1192,0.457471600864,107.698,301.961954589,28.2873121435,0.815339
1210.99706204,29.1866304308,930.104542784,614.428312561,333.456283752,248.558946691,28.3209,2.11419,28.3396,3008.70294992,1193,415.190228797,-28.5964,28.3286332188,102.041,1193,0.442364633617,107.727,237.563605903,28.3223846828,0.827149
856.542422901,6.39465531791,544.975369164,482.641368283,163.74524256,240.746146644,28.2625,2.36115,28.2817,1236.9679755,1194,196.687751046,-28.5467,28.2704018795,102.068,1194,0.465785064052,107.784,150.426860995,28.2626316666,0.806387
1572.01382156,11.6940847037,696.471172111,777.856596248,289.619100732,243.719388017,28.2903,2.27277,28.313,3218.62019581,1195,889.384073988,-28.5871,28.2998047538,102.075,1195,0.463414940167,107.846,244.75842103,28.2929576666,0.837858
1908.5265697,13.1713129108,495.51436595,786.063968669,343.364363461,237.988198323,28.2238,2.29648,28.2448,3016.70795452,1196,785.630947539,-28.5043,28.2322823784,102.098,1196,0.450036451504,107.875,287.756236192,28.2245704069,0.850724
1598.41800964,15.8468702961,804.627792094,683.505361681,252.425970582,240.152595554,28.291,1.88545,28.3117,2749.67990466,1197,463.456044036,-28.5654,28.2980007537,102.183,1197,0.441240806781,107.9,235.971406104,28.2901495519,0.828362
1229.3213236,11.5529464873,503.461347111,700.847335972,304.524475345,234.33464243,28.2937,2.14285,28.3192,2934.67442936,1198,597.635333358,-28.5861,28.3070343907,102.22,1198,0.461965681098,107.932,226.220932064,28.2939996855,0.811073
1663.90876661,105.146955472,643.337173041,884.049049402,330.392415824,242.197366763,28.3235,2.14178,28.3452,2968.03468551,1199,804.727010258,-28.6014,28.334398598,102.244,1199,0.449831573723,107.983,262.69445302,28.3242095946,0.806934
965.907413797,11.3372383059,708.992277406,362.892676181,210.194683215,230.413790928,28.376,2.48847,28.3991,1404.6326724,1200,175.708070725,-28.6538,28.3870209333,102.288,1200,0.469918606021,108.023,107.390062087,28.3758297549,0.78614
2542.88377809,10.1735788233,895.771763204,707.253529145,195.272740365,246.730022123,28.2751,2.10638,28.2971,3258.6579009,1201,864.6738205,-28.5835,28.2871847995,102.295,1201,0.441439673358,108.089,202.071393967,28.2772034396,0.854738
497.665276639,67.5087432718,288.796679027,808.698688492,314.71052113,173.292943479,28.3731,2.13077,28.3966,1935.93530221,1202,377.622879804,-28.6617,28.3806882833,102.351,1202,0.453660733607,108.121,242.003738239,28.3731448092,0.875031
1963.43884029,31.025084492,1361.78204324,738.099835597,432.177227165,247.702469648,28.3898,2.13876,28.411,3045.06014597,1203,560.580876386,-28.6755,28.4007494833,102.363,1203,0.447553330478,108.177,239.750989282,28.3920561191,0.820011
2952.14258434,159.130820131,2064.74034371,731.22182108,377.98900433,242.78237329,28.366,2.13224,28.3862,3296.98895576,1204,401.183562494,-28.6445,28.374713237,102.449,1204,0.445367306253,108.183,191.746798564,28.3655739157,0.883364
399.390309406,12.4311072937,248.983551666,1083.14123799,374.189262281,157.570413,28.3516,2.23838,28.3774,2740.01856953,1205,434.43673534,-28.6415,28.3659181552,102.443,1205,0.460057125386,108.183,320.628249324,28.3553736987,0.907622
1649.34073002,63.6588677586,649.208221661,984.355756955,384.15232757,245.609863272,28.3339,2.24241,28.3605,3187.39813671,1206,692.754473176,-28.605,28.3429877531,102.488,1206,0.453011142459,108.226,340.213596499,28.331982515,0.883032
2823.40451952,10.9163021372,1715.15604731,660.682311694,182.393091397,259.268156671,28.3811,1.93265,28.4039,3305.87865917,1207,617.681826156,-28.6652,28.3929463828,102.51,1207,0.438278492665,108.256,196.402341754,28.383504884,0.882399
2015.71399128,12.6714050238,1015.60642673,842.722806488,435.892158397,263.632072883,28.4169,2.09316,28.4398,3339.45217267,1208,715.152104772,-28.6886,28.4269372219,102.49,1208,0.439197036375,108.302,335.260997489,28.416987621,0.828334
1004.9596676,10.4844020179,210.102157164,859.356753926,288.572134927,217.933491626,28.3495,2.31476,28.3706,2343.32903857,1209,578.498523313,-28.6317,28.3574243736,102.553,1209,0.467965778822,108.326,279.780967538,28.3506873721,0.914086
2252.50316735,243.415332603,1010.30878582,987.354059069,576.239365754,265.338435514,28.4254,1.69368,28.4445,3335.98581249,1210,993.050916424,-28.6955,28.4343881244,102.53,1210,0.411076941935,108.326,290.847484522,28.4264389025,0.808838
1523.37577223,18.4173506305,158.844843605,670.61332128,250.220484043,207.147799532,28.4484,2.04268,28.4655,3131.40966159,1211,1005.64462898,-28.7398,28.4548116048,102.568,1211,0.442620305717,108.378,168.252504147,28.4483380357,0.867513
312.315707171,10.615804477,251.20228746,894.198905659,398.897866803,147.241558294,28.4668,2.30779,28.4885,2921.85812973,1212,315.021538632,-28.7605,28.4762952943,102.601,1212,0.454452793245,108.389,320.693989519,28.4680637403,0.899643
231.189081183,7.05842340063,7.65696367737,790.119991454,242.376114944,58.5418764935,28.4483,1.91976,28.4666,1603.27144436,1213,446.083728649,-28.7481,28.4572305096,102.64,1213,0.4320405896,108.429,271.919150078,28.448318119,0.854344
1276.54699158,7.34929204349,302.99474963,647.83032378,190.166432033,229.053213496,28.4729,2.28169,28.4939,3065.30334729,1214,686.162487356,-28.7635,28.4815559382,102.718,1214,0.465424749183,108.5,238.977830338,28.4732816015,0.839356
2535.69540795,50.6515685457,1334.40809225,780.330494274,367.118907939,239.493760155,28.4557,1.91583,28.4747,3313.89540599,1215,698.110722849,-28.7319,28.4646847999,102.761,1215,0.432485696759,108.541,244.577480249,28.4568653374,0.808215
2358.95586826,5.01134070132,1408.39054356,540.549235753,110.403305926,246.884648386,28.6047,1.96567,28.6273,3254.51208742,1216,581.185356514,-28.8905,28.6140864193,102.751,1216,0.431772842095,108.596,149.738956311,28.6067318042,0.800091
1526.61161814,66.6668580574,223.768397051,606.7470561,334.842053972,247.463689422,28.48,2.46289,28.5016,2346.44931748,1217,473.83031793,-28.7574,28.4869977721,102.814,1217,0.465722091136,108.601,232.020212237,28.4795988621,0.808121
1654.10084734,13.5259000998,1031.44274996,781.531879204,367.988802203,244.298620861,28.4325,2.4252,28.4556,3088.14447686,1218,635.984627682,-28.6991,28.4442117637,102.863,1218,0.470618501639,108.652,302.942092399,28.43352,0.788924
1287.43917866,19.7025925137,892.169382119,1033.89677203,329.769171587,241.106429934,28.5242,2.14805,28.5435,3003.64282773,1219,532.806267158,-28.7961,28.5340918363,102.88,1219,0.433922668945,108.668,334.176262762,28.5251514543,0.812573
1553.9171781,7.58010036994,151.29473178,804.691959646,434.099637538,241.125511653,28.5099,2.67549,28.531,2790.11141557,1220,639.358789531,-28.78,28.5195242756,102.898,1220,0.481905285583,108.658,246.229663003,28.5105737623,0.802878
1806.7174724,8.26984133909,965.35247609,631.028026795,171.240557021,238.058724329,28.4554,2.46336,28.4772,2875.28593382,1221,650.296566467,-28.7325,28.4658600207,102.983,1221,0.466679859585,108.734,168.280890012,28.4563550788,0.828947
2307.76472984,7.20289541286,898.275522651,548.389103738,185.431721194,247.015664915,28.5236,2.26484,28.5475,3199.37879142,1222,763.955628596,-28.8023,28.5328965648,103.054,1222,0.442955369366,108.74,217.589997404,28.5239381704,0.865598
1745.35682799,13.6670238771,808.977710291,871.695078779,220.130297243,243.714761603,28.4977,2.2521,28.5141,3234.47886626,1223,881.766035937,-28.7887,28.5039350475,103.131,1223,0.442148941663,108.786,287.896149731,28.4976970847,0.872459
2757.16436542,6.41128672631,1826.15987068,634.057175541,150.772704653,250.91549193,28.4961,1.81361,28.5125,3378.99435853,1224,549.806920528,-28.7771,28.505047194,103.156,1224,0.426153015416,108.794,209.191411557,28.4975090677,0.847005
1224.96083018,7.24875065845,269.150475886,976.486242191,236.259078918,220.307856721,28.5524,1.91522,28.5704,3557.73619986,1225,1023.08502778,-28.8182,28.5583098354,103.196,1225,0.426108305231,108.91,286.058091787,28.5524211212,0.860755
1514.25593698,13.1479361253,763.348502544,992.423775972,406.053387822,251.119339975,28.5713,2.08935,28.5935,2790.57149603,1226,643.114459434,-28.8508,28.5802297213,103.202,1226,0.447508358791,108.952,322.842051547,28.5710478984,0.856981
929.087554316,6.59223439566,298.4053449,948.151348814,194.469169858,217.088581428,28.4821,2.24826,28.507,1561.59812314,1227,307.265549602,-28.766,28.4930344028,103.274,1227,0.455311688142,108.965,245.222712104,28.4830395384,0.85611
1565.93905309,47.9544157574,818.032113768,601.870795132,215.691644188,223.480553106,28.5754,2.3842,28.5941,2495.5081615,1228,469.449688298,-28.8732,28.5818669382,103.326,1228,0.472302670217,108.979,175.107093044,28.5760024926,0.832804
1458.97777173,5.0904864263,698.583811638,958.189428995,370.28075957,236.022606147,28.5434,2.02281,28.5626,2753.7630958,1229,617.553327909,-28.8352,28.5511178265,103.382,1229,0.447793679459,109.008,371.103662219,28.5448669676,0.810269
2487.51058385,285.269167688,75.2008370698,1015.77239757,728.455496893,215.188390733,28.5665,2.32782,28.5892,3248.98712619,1230,898.288737458,-28.8636,28.5722999675,103.4,1230,0.453423008601,109.055,270.292195005,28.5671854206,0.840486
1222.93447071,5.8177990658,730.952123992,512.209236005,200.258304496,237.832093254,28.5673,2.20044,28.5861,2847.94634662,1231,566.061954205,-28.8511,28.574324694,103.46,1231,0.460408579588,109.068,173.036495726,28.567646271,0.84738
1001.26504201,22.218324129,565.617061678,715.133640363,303.237259196,232.32538306,28.4827,2.63944,28.5031,1738.13918437,1232,260.274378943,-28.7629,28.4920262374,103.465,1232,0.467429561066,109.087,227.33034546,28.4851075809,0.83556
2474.19610963,9.01041810026,957.334103631,1155.38950163,245.912284953,256.846637291,28.5202,2.20677,28.5418,3253.06331267,1233,796.583629228,-28.8195,28.5273081057,103.548,1233,0.45687681647,109.109,333.105246894,28.5201918824,0.84362
1928.44402639,53.4250762262,623.208506034,1178.61410535,548.979992891,233.026141934,28.5951,2.23068,28.6129,2889.58128463,1234,798.692993603,-28.8962,28.6015645244,103.603,1234,0.454688673584,109.12,438.839433648,28.5955266842,0.817229
1576.95646296,7.36281574036,877.923256168,565.212530843,233.940954598,243.834980967,28.6071,2.15051,28.6249,2949.47451956,1235,554.90085706,-28.8944,28.6123516319,103.609,1235,0.445058382581,109.152,181.807719473,28.6081576346,0.811023
1984.43226026,6.81769981196,984.585099046,503.95892495,280.983791518,254.499304296,28.6148,2.32875,28.6311,3096.14864192,1236,793.552229531,-28.9048,28.6210097696,103.634,1236,0.461170210296,109.178,184.771932431,28.6156109638,0.854514
1505.46569193,182.175088558,698.277255253,1678.52182038,595.876089368,243.953200366,28.6393,2.14098,28.6579,2629.86188184,1237,504.229025772,-28.933,28.6465465193,103.653,1237,0.459985952678,109.269,519.436722342,28.6414541422,0.833577
1899.42856121,10.0293870129,16.4114458043,1098.05468637,299.961545716,235.704970822,28.6621,2.06134,28.6791,3364.87440625,1238,919.917077745,-28.962,28.6687020709,103.706,1238,0.441263127132,109.29,367.920274545,28.6634843081,0.8572
2974.89252072,10.6971347866,239.561819028,1108.71129543,246.708791731,240.112603901,28.6922,2.42939,28.71,3315.85704004,1239,866.294841216,-28.991,28.695272412,103.767,1239,0.468728076411,109.357,338.930984984,28.6915366843,0.845504
1072.62032242,8.38607086474,858.255003624,879.426325866,290.814089767,240.784120751,28.6709,2.43945,28.6849,1670.5446127,1240,175.307162287,-28.9813,28.676257223,103.745,1240,0.47106722262,109.388,336.745776523,28.6711010304,0.80276
1044.73474724,5.24281736835,953.977340301,1013.41108657,412.593499857,254.233987478,28.6845,2.50909,28.7007,1188.20554102,1241,52.8485882694,-28.9843,28.6882200888,103.783,1241,0.480531407942,109.425,377.384789847,28.6829818403,0.836895
1057.27738328,7.18721357983,932.982936373,590.461013295,227.185829464,234.027716858,28.7584,2.07414,28.7747,1436.7651519,1242,99.5928629778,-29.0655,28.7675321134,103.755,1242,0.44423827112,109.425,241.75112865,28.7614254343,0.817439
1232.84647839,361.18743222,781.382063254,835.509730304,501.786289055,225.753054341,28.7067,2.12259,28.725,1795.69472589,1243,245.519608497,-28.9953,28.7135218211,103.775,1243,0.447340822823,109.438,172.290397201,28.7081938864,0.820845
1444.68428872,27.906648951,928.501724162,653.53573885,349.3376901,244.963641787,28.7027,2.04459,28.718,2790.58281267,1244,415.643270871,-28.9958,28.7054860406,103.765,1244,0.438002448824,109.462,203.761701434,28.7015928812,0.835406
1840.71114288,20.6257511596,1301.70323375,615.964696935,180.131146327,245.838912026,28.71,2.16494,28.7269,3402.37802356,1245,642.287532627,-28.9996,28.7167298866,103.776,1245,0.446912699493,109.464,166.71526103,28.7115472626,0.840447
1566.98878115,19.5575337145,1079.11685255,692.224831886,437.447126064,246.68497079,28.7301,2.24403,28.7492,2137.62442419,1246,293.573713759,-29.0111,28.7365726953,103.856,1246,0.462336431202,109.51,221.582761016,28.7306347171,0.850894
2053.55226409,48.1426089833,1160.41169365,1221.86382481,420.845799034,264.662663876,28.7393,1.96617,28.7601,3369.6033787,1247,637.95457002,-29.0345,28.749623912,103.948,1247,0.442830800928,109.529,425.966108235,28.7418456355,0.852173
1096.49289095,13.1978781513,922.873803765,811.269274922,400.575601042,255.067678242,28.7835,2.33634,28.8029,1400.28906311,1248,121.075126639,-29.0679,28.7902433526,103.989,1248,0.456523915406,109.565,311.273535407,28.7819474456,0.849897
1501.46973422,64.8732621832,964.35608201,654.742860629,330.209249735,255.458972025,28.7643,2.45122,28.7832,3244.91342955,1249,669.775427674,-29.0467,28.7740910774,104.052,1249,0.477064305554,109.645,196.133226078,28.7666058206,0.842076
1088.19297581,8.46317116809,1030.80904715,712.482828938,280.96530239,257.16186157,28.8064,2.22941,28.827,1263.08101051,1250,55.3848355183,-29.0923,28.8145310038,104.112,1250,0.457584783513,109.696,243.03824564,28.8076776781,0.809214
1280.77292229,8.18921894231,917.417136093,634.331122237,192.823126525,257.045150574,28.7669,2.53671,28.7902,1829.6289022,1251,206.830781099,-29.0699,28.775027342,104.116,1251,0.47023918286,109.744,177.032278932,28.767390188,0.790386
1135.27418985,6.09160257301,593.300595928,749.88020154,265.324121427,255.249173745,28.6845,2.5072,28.706,2167.36585008,1252,289.547080421,-28.993,28.6934887759,104.119,1252,0.474801649656,109.784,242.924334997,28.6840239367,0.817578
868.635074872,25.2273995454,640.038699227,1151.4373788,407.002710331,242.713266776,28.7559,2.22902,28.7803,1363.56704409,1253,160.164780589,-29.0537,28.7673938739,104.145,1253,0.459474645838,109.832,357.997024113,28.7576990992,0.790249
1199.64503941,9.98344673797,768.698432659,567.390623207,235.031483634,259.431455208,28.8169,2.13614,28.8338,1996.34435248,1254,295.265328545,-29.0841,28.8229835105,104.213,1254,0.449175248636,109.872,223.76056189,28.8160563255,0.814197
1974.09750897,17.4918882724,1101.3615821,621.920288499,276.905944128,262.676123569,28.7779,2.33819,28.7974,3431.04566284,1255,771.818946645,-29.0479,28.7863656867,104.242,1255,0.457420949761,109.907,190.355680677,28.7794595334,0.80393
548.021494279,19.5355573742,180.646585859,627.062584386,204.261707949,171.251212055,28.7464,2.23361,28.7659,3509.81390404,1256,644.412903913,-29.0565,28.7540870576,104.266,1256,0.460675448794,109.977,198.860649268,28.7481808383,0.932113
1181.58873822,83.2189072294,951.762544815,657.918518539,393.813414693,255.869243974,28.8757,2.25854,28.8929,2379.56828154,1257,251.06555697,-29.1739,28.8802380274,104.368,1257,0.449584970324,110.009,229.568086848,28.874425697,0.8541
