AverageQ,AveragePolicySurr,StdEsReturn,MaxReturn,AverageAbsY,QFunRegParamNorm,AverageAbsQ,MinEsReturn,Epoch,Iteration,MinReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageReturn,AverageY,AverageDiscountedReturn,StdReturn,AverageQLoss,AverageAbsQYDiff,MaxEsReturn
19.8557,-19.9404,0.0,1853.41283882,19.858269899,116.772,19.858,1330.78767019,1063,1063,1507.44178341,116.612,0.999389,1330.78767019,1664.87331854,19.8559491385,143.730482392,98.1818738351,0.449017,0.221225753405,1330.78767019
19.868,-19.9545,0.0,2059.84142474,19.8729802602,116.801,19.8715,719.051591668,1064,1064,1726.77346721,116.718,0.999519,719.051591668,1903.1475163,19.8694697786,170.729482977,103.487653399,0.573819,0.230705881544,719.051591668
19.9133,-19.9984,0.0,2764.89304584,19.9154663978,116.871,19.9162,1412.65747097,1065,1065,1940.14333902,116.823,0.999617,1412.65747097,2517.31595447,19.9125400769,218.383225365,215.886651727,0.474393,0.223243684603,1412.65747097
19.8546,-19.9535,0.0,2868.32921937,19.8568697793,116.906,19.8566,1464.20743996,1066,1066,322.829909228,116.915,0.999458,1464.20743996,1973.19299785,19.8547997918,221.259715685,797.245451393,0.470397,0.21840196218,1464.20743996
19.8759,-19.9723,0.0,2963.48570401,19.8788884688,116.945,19.8782,231.427759201,1067,1067,138.146391185,117.01,0.99961,231.427759201,2433.24376238,19.8766201003,231.230962351,801.796001975,0.34247,0.206160206501,231.427759201
19.8883,-19.9758,0.0,2606.9571886,19.8915743001,117.002,19.891,1720.23107478,1068,1068,416.796714692,117.032,0.999506,1720.23107478,2289.77939703,19.8887399124,210.738730615,627.86759057,0.610208,0.227050584191,1720.23107478
19.8969,-19.9858,0.0,2524.19118038,19.8991071695,117.03,19.8995,1614.97380916,1069,1069,526.420456013,117.083,0.999483,1614.97380916,2081.05348349,19.8963972551,207.870974583,572.367484994,0.456697,0.215490798593,1614.97380916
19.8563,-19.9478,0.0,2045.68333622,19.8579187311,117.107,19.8583,136.288313885,1070,1070,1842.54360642,117.082,0.999315,136.288313885,1969.68048466,19.8558299598,162.058531531,64.0001255463,0.45592,0.213315811645,136.288313885
19.8294,-19.9098,0.0,2184.29403766,19.8323321843,117.171,19.8314,1360.7069197,1071,1071,1956.78801971,117.175,0.999236,1360.7069197,2087.06168448,19.8302581049,186.33352878,68.779569319,0.438681,0.213093636626,1360.7069197
19.8594,-19.9375,0.0,2544.80186013,19.8626808893,117.239,19.8624,888.455290178,1072,1072,1006.14670231,117.271,0.999281,888.455290178,2086.55568537,19.8596029048,197.335957978,542.663037786,0.379305,0.205947200948,888.455290178
19.9567,-20.0384,0.0,2467.36532835,19.959526736,117.335,19.9596,1326.33907285,1073,1073,351.11442433,117.286,0.999366,1326.33907285,1462.41613779,19.9566504432,162.038681841,686.351042186,0.516748,0.225467938038,1326.33907285
19.8699,-19.9565,0.0,2137.51239084,19.8725388814,117.4,19.8721,1322.09946807,1074,1074,1925.48125204,117.274,0.999289,1322.09946807,2033.78804874,19.8702689009,176.793412051,82.7232864501,0.469833,0.212246418986,1322.09946807
19.9096,-20.0098,0.0,2227.88217465,19.9111627486,117.459,19.9117,767.76116906,1075,1075,533.433260198,117.4,0.999509,767.76116906,1526.2068081,19.9089423057,164.472209677,642.255330845,0.41139,0.209440447817,767.76116906
19.9788,-20.0749,0.0,2710.85204398,19.9821610207,117.484,19.9814,1451.96718084,1076,1076,606.413904113,117.432,0.999313,1451.96718084,2004.48225195,19.9795983808,188.671898899,650.213543995,0.445269,0.214490635705,1451.96718084
19.9261,-20.0148,0.0,2626.52955878,19.9279121733,117.498,19.9284,1359.87434691,1077,1077,2102.39449018,117.464,0.99924,1359.87434691,2457.48795584,19.9255309526,206.164321298,151.773619828,0.457922,0.212416611824,1359.87434691
19.9056,-19.9996,0.0,2861.60778981,19.9078753015,117.578,19.9073,586.852922476,1078,1078,1010.03611942,117.502,0.999447,586.852922476,2320.05279931,19.9061468363,217.657698289,629.925434083,0.464896,0.216864366155,586.852922476
19.9583,-20.0563,0.0,3154.27274391,19.9588024447,117.61,19.9597,1469.24351413,1079,1079,2192.27789097,117.547,0.999425,1469.24351413,2897.44352521,19.957568612,252.743736049,326.234874281,0.544145,0.22106912592,1469.24351413
19.8925,-19.9786,0.0,3002.29190165,19.8956294596,117.671,19.8948,1322.21572355,1080,1080,1228.72908466,117.549,0.999371,1322.21572355,2682.4573257,19.893351338,236.932205296,495.402384912,0.355146,0.206361998898,1322.21572355
20.0647,-20.1497,0.0,3031.49326579,20.0663824953,117.78,20.0664,1450.39419931,1081,1081,2557.64913293,117.567,0.999341,1450.39419931,2820.57078428,20.0645990399,243.891036137,156.732550194,0.649336,0.229676059861,1450.39419931
19.8706,-19.9577,0.0,2952.00630377,19.8722212397,117.857,19.8726,1467.862499,1082,1082,2509.35673181,117.7,0.999036,1467.862499,2745.12469903,19.8701456654,221.648794455,126.34755914,0.568081,0.219596639702,1467.862499
19.8595,-19.9529,0.0,2846.01005191,19.8626411521,117.923,19.8615,333.301519865,1083,1083,620.22612596,117.714,0.99905,333.301519865,2423.46582047,19.8606915366,209.447902958,619.714814608,0.449826,0.218047049534,333.301519865
19.9821,-20.0742,0.0,2606.51269905,19.9848627732,117.956,19.9845,1791.34062305,1084,1084,2389.73960872,117.675,0.999267,1791.34062305,2466.97512347,19.9823600908,196.715586705,54.0502274713,0.387396,0.209457409097,1791.34062305
19.936,-20.0197,0.0,2411.13169999,19.9371108533,118.011,19.9378,1152.42160458,1085,1085,2270.19344521,117.767,0.999126,1152.42160458,2338.95837671,19.9356328476,195.41800895,51.7735551042,0.285437,0.202922952442,1152.42160458
20.0084,-20.0916,0.0,2593.61200529,20.009990044,118.076,20.0101,1393.05213193,1086,1086,2322.66122038,117.833,0.999317,1393.05213193,2493.30488051,20.0082927423,209.185798655,83.4819707765,0.509062,0.222834610158,1393.05213193
19.9466,-20.035,0.0,2756.83045711,19.9490577438,118.096,19.9481,1261.41109528,1087,1087,2551.9584487,117.916,0.999254,1261.41109528,2681.20978367,19.9474589224,224.706397245,55.2565406558,0.510144,0.224592765054,1261.41109528
19.9825,-20.0691,0.0,2782.18614927,19.9824067294,118.197,19.9838,1696.43277821,1088,1088,2580.54413902,117.97,0.999411,1696.43277821,2696.76300113,19.9812557997,229.647664717,54.1176688054,0.49434,0.220219786776,1696.43277821
19.9753,-20.0715,0.0,2805.92147784,19.9780919895,118.219,19.9771,1824.59192467,1089,1089,1285.70651163,118.067,0.999406,1824.59192467,2096.42921076,19.9765725998,208.892754582,564.310685456,0.471681,0.226025162909,1824.59192467
20.1418,-20.2404,0.0,2794.5117035,20.1423213397,118.269,20.1429,1972.4108715,1090,1090,891.903620329,118.086,0.999599,1972.4108715,1766.95822924,20.1415729969,202.974869249,754.52853777,0.406037,0.221805135753,1972.4108715
19.961,-20.0585,0.0,3165.32410314,19.9625027845,118.345,19.9626,1679.47699277,1091,1091,2105.87389689,118.178,0.999405,1679.47699277,2884.4234476,19.960885165,231.364237418,290.998478729,0.481584,0.223746488574,1679.47699277
19.9575,-20.0521,0.0,2918.05499177,19.9588699403,118.457,19.9589,1539.08116383,1092,1092,-498.263737877,118.277,0.999455,1539.08116383,2014.81105627,19.9575693116,201.723776818,1037.75274812,0.319367,0.205081293772,1539.08116383
20.1474,-20.2432,0.0,3005.72947507,20.1482554381,118.486,20.1486,1611.50223241,1093,1093,1794.18582445,118.299,0.999474,1611.50223241,2784.1066198,20.1471589171,236.293786588,344.877720506,0.466011,0.222721390078,1611.50223241
20.0404,-20.141,0.0,2936.39470612,20.0424163316,118.509,20.0417,1838.70335715,1094,1094,622.002258712,118.322,0.999273,1838.70335715,2504.1391248,20.0410070121,215.310971636,640.343708937,0.507828,0.226903273829,1838.70335715
20.129,-20.2173,0.0,2863.61341549,20.1298307412,118.572,20.1297,1839.6887165,1095,1095,363.492103322,118.369,0.999468,1839.6887165,1994.73989163,20.1290020476,201.561426035,864.535800707,0.479647,0.226275973604,1839.6887165
20.0768,-20.1601,0.0,2681.82799399,20.0777469138,118.588,20.0786,1667.31942447,1096,1096,1802.10940892,118.405,0.999445,1667.31942447,2487.80512662,20.0761578145,209.701320702,241.091341628,0.550605,0.229282864602,1667.31942447
20.1308,-20.2265,0.0,2552.57994513,20.1326227185,118.646,20.132,1782.25746588,1097,1097,2053.17427132,118.457,0.999219,1782.25746588,2257.99386032,20.1315005252,192.060347075,141.627080986,0.419368,0.213652542211,1782.25746588
20.0647,-20.1532,0.0,2389.57551188,20.0661644144,118.675,20.066,1606.55212382,1098,1098,2228.79650004,118.411,0.999555,1606.55212382,2310.41089949,20.0648571964,188.536322885,54.5881528969,0.585093,0.230730488416,1606.55212382
20.0218,-20.0983,0.0,2581.60894657,20.0233802834,118.802,20.0234,295.833804853,1099,1099,2129.21804914,118.407,0.999493,295.833804853,2439.084553,20.0217547627,198.221625338,131.408642221,0.424287,0.213271910518,295.833804853
20.0871,-20.1797,0.0,2647.58734023,20.0896311049,118.836,20.0889,1658.81478472,1100,1100,2374.4609434,118.432,0.99948,1658.81478472,2520.80967176,20.0877370975,209.057776632,84.0688722247,0.559591,0.229492516985,1658.81478472
20.0901,-20.1872,0.0,2667.91879206,20.0924184368,118.905,20.0922,1582.40745766,1101,1101,2336.47964676,118.473,0.999514,1582.40745766,2555.5466341,20.0904454145,218.661619778,106.724935894,0.433367,0.216666035331,1582.40745766
20.1571,-20.2513,0.0,2795.37642697,20.1584107521,118.948,20.1584,755.575607907,1102,1102,258.870612543,118.54,0.999536,755.575607907,2017.73143347,20.1571130801,225.819541071,960.34627898,0.554498,0.22759436039,755.575607907
20.159,-20.2686,0.0,2975.195386,20.1615754005,119.019,20.161,1621.87641171,1103,1103,-374.779672098,118.572,0.999582,1621.87641171,2038.72652634,20.159500002,212.212668123,1279.34413284,0.347764,0.213070143174,1621.87641171
20.164,-20.271,0.0,3089.21963246,20.1659917069,119.083,20.1656,1774.60014149,1104,1104,2852.4792664,118.617,0.999446,1774.60014149,2960.64121725,20.1643726798,237.09618121,67.5145945926,0.409141,0.214831308674,1774.60014149
20.1578,-20.247,0.0,2294.86097592,20.1598089534,119.143,20.1598,-75.1159639303,1105,1105,-343.421089724,118.743,0.999759,-75.1159639303,713.034744366,20.157768011,164.330584456,856.111699431,0.301011,0.205539150812,-75.1159639303
20.2037,-20.2893,0.0,2827.31515706,20.2050216832,119.159,20.2057,1762.87363751,1106,1106,370.684635798,118.813,0.999532,1762.87363751,2085.92926932,20.203126374,195.29622846,855.625937405,0.498059,0.223184024926,1762.87363751
20.1999,-20.2922,0.0,3286.69232149,20.2015180098,119.269,20.201,489.543279677,1107,1107,1460.70340597,118.908,0.999476,489.543279677,2949.95546967,20.2004157295,241.784440976,502.767794898,0.578783,0.230863529489,489.543279677
20.1441,-20.2416,0.0,3242.52025844,20.1463202799,119.294,20.1459,1628.90063554,1108,1108,47.9324011147,118.932,0.999585,1628.90063554,2142.63075187,20.1447276741,230.318739936,1088.41280938,0.598546,0.231656950798,1628.90063554
20.1588,-20.2556,0.0,3315.13495501,20.1607108266,119.383,20.1607,1805.76133651,1109,1109,135.502702299,119.013,0.999597,1805.76133651,1864.14548027,20.158820009,222.03296101,1238.82085368,0.627144,0.234565920121,1805.76133651
20.1316,-20.2192,0.0,3432.55121349,20.1329466374,119.404,20.1329,2024.85038382,1110,1110,173.318387806,119.016,0.999633,2024.85038382,2272.7083433,20.1316746508,237.942746212,1220.62405931,0.408446,0.215905243192,2024.85038382
20.2595,-20.3563,0.0,3292.1029306,20.2609246319,119.45,20.261,1753.68172546,1111,1111,1914.50855907,119.08,0.999552,1753.68172546,2737.01659785,20.2592615381,255.022461932,506.412112074,0.552031,0.226487557318,1753.68172546
20.1761,-20.2825,0.0,3096.60801596,20.1787392376,119.48,20.1783,1426.43355078,1112,1112,2728.04390848,119.096,0.999401,1426.43355078,2883.49557305,20.1766114078,227.68487812,102.817775823,0.517916,0.227480386056,1426.43355078
20.2088,-20.3147,0.0,2926.51245493,20.2106719287,119.546,20.2102,1651.17304959,1113,1113,2588.72323678,119.02,0.999441,1651.17304959,2710.37380963,20.2092505441,223.03898801,116.981385885,0.416747,0.21710621478,1651.17304959
20.1952,-20.29,0.0,2969.83369803,20.1964859488,119.583,20.1965,1791.52772684,1114,1114,1180.12447378,118.986,0.999231,1791.52772684,2664.86915378,20.1951002613,231.871015425,502.291134633,0.645366,0.22978156366,1791.52772684
20.2297,-20.3219,0.0,3070.34992153,20.2323309226,119.666,20.232,1071.48764183,1115,1115,580.171908948,119.041,0.999411,1071.48764183,1843.78868223,20.2301264274,210.857471741,1003.52536712,0.531875,0.224310030477,1071.48764183
20.274,-20.3747,0.0,3066.7544546,20.2755833895,119.747,20.2759,1356.23648101,1116,1116,1796.59439713,119.139,0.999442,1356.23648101,2793.2672535,20.273849021,223.363346269,349.407255126,0.416345,0.214329850385,1356.23648101
20.2748,-20.3752,0.0,2971.25851951,20.2771470012,119.799,20.2774,522.830808949,1117,1117,2546.79332076,119.128,0.999313,522.830808949,2723.0099012,20.2746387708,228.331539956,122.778908509,0.597814,0.228343277733,522.830808949
20.2491,-20.3418,0.0,3052.49762972,20.2505861725,119.827,20.2506,1571.73782698,1118,1118,2587.24925944,119.173,0.999527,1571.73782698,2837.86906759,20.2489885928,222.774722077,143.036378608,0.460971,0.218123103483,1571.73782698
20.2913,-20.392,0.0,3119.02585667,20.2927330979,119.889,20.2932,298.67892685,1119,1119,2128.45656198,119.19,0.999519,298.67892685,2886.69717487,20.2908019524,235.047825639,273.724201425,0.306028,0.205488192109,298.67892685
20.3471,-20.4508,0.0,3348.06791414,20.3487726879,119.931,20.3486,1558.92540939,1120,1120,1830.18302659,119.245,0.999672,1558.92540939,2843.7282609,20.3472163543,245.405871853,383.002081443,0.577201,0.224805397174,1558.92540939
20.2713,-20.3674,0.0,3227.43583814,20.2725571896,119.999,20.2728,1943.96366614,1121,1121,2807.21829789,119.275,0.999554,1943.96366614,3053.48727948,20.2709593918,236.00435041,118.133763992,0.536414,0.224542932444,1943.96366614
20.3561,-20.4538,0.0,3562.69621291,20.357708266,120.045,20.3573,1646.24026091,1122,1122,1123.19078684,119.364,0.999661,1646.24026091,2462.4646597,20.3565717253,244.975603327,814.026274575,0.488319,0.21920681075,1646.24026091
20.2907,-20.3986,0.0,3277.07032744,20.2916032494,120.034,20.2917,1750.85631022,1123,1123,1526.22229091,119.4,0.999724,1750.85631022,2907.42186633,20.2906391309,248.485579243,491.292261102,0.418784,0.215019957074,1750.85631022
20.2994,-20.3986,0.0,3230.34757033,20.3008501491,120.033,20.3008,1735.249428,1124,1124,495.21037282,119.445,0.999585,1735.249428,2576.67041606,20.2993142798,221.304459321,797.872858236,0.572981,0.222053388648,1735.249428
20.329,-20.428,0.0,2982.31341734,20.3302134307,120.076,20.3301,1666.80440079,1125,1125,1761.79434608,119.509,0.999519,1666.80440079,2718.53312723,20.3292313165,230.589639516,334.842088838,0.561829,0.226387002838,1666.80440079
20.3063,-20.4002,0.0,2955.39183085,20.3077962603,120.114,20.3073,1819.47319713,1126,1126,783.636930439,119.583,0.999306,1819.47319713,2488.60215033,20.3067511902,217.161960869,593.034606162,0.360376,0.207898196881,1819.47319713
20.4186,-20.5103,0.0,3286.2669992,20.4197029209,120.121,20.4196,1860.43194414,1127,1127,857.096104425,119.644,0.999588,1860.43194414,2878.49637175,20.4186714004,245.781157759,689.806840178,0.467177,0.216862910077,1860.43194414
20.3634,-20.4637,0.0,2702.42034679,20.3646713737,120.202,20.3649,1697.17510088,1128,1128,2143.3552664,119.672,0.9996,1697.17510088,2453.44675864,20.3633568588,192.195728183,161.987116756,0.535028,0.228331351373,1697.17510088
20.3522,-20.4457,0.0,3156.93082251,20.3535752822,120.267,20.3531,358.455386446,1129,1129,2733.71275187,119.692,0.999348,358.455386446,2941.54128873,20.3525038001,241.533481022,140.447299962,0.526961,0.229305581568,358.455386446
20.3983,-20.4994,0.0,3230.7993886,20.4000947845,120.328,20.3997,1437.49293049,1130,1130,2712.98124019,119.728,0.999422,1437.49293049,2995.75865906,20.3984889518,243.697433523,175.681840208,0.550518,0.230063341711,1437.49293049
20.4089,-20.5035,0.0,3304.50332787,20.4095011613,120.323,20.4102,1869.91681575,1131,1131,2878.90044919,119.744,0.999445,1869.91681575,3138.44339026,20.4082195354,257.719082984,134.358479097,0.367187,0.215022699968,1869.91681575
20.4137,-20.5226,0.0,3143.16578825,20.4151552455,120.315,20.415,1544.95124145,1132,1132,2818.38900787,119.762,0.999611,1544.95124145,3007.45242727,20.4137318714,238.914419391,93.4702182587,0.415946,0.21507476929,1544.95124145
20.3781,-20.4874,0.0,3219.75303064,20.3800554498,120.357,20.3797,1852.19082481,1133,1133,2921.11426758,119.863,0.999487,1852.19082481,3037.74428689,20.3783820765,234.118276824,85.7243625464,0.23923,0.204305713998,1852.19082481
20.4656,-20.5788,0.0,3096.88298191,20.4674219796,120.412,20.467,1748.79394854,1134,1134,-317.830898347,119.958,0.998107,1748.79394854,2549.81855425,20.4660451146,211.523017342,963.284692826,0.409638,0.219356409349,1748.79394854
20.4578,-20.5719,0.0,2978.97000303,20.4598703422,120.522,20.4598,1914.19410662,1135,1135,1143.12304235,120.006,0.999607,1914.19410662,2422.58718254,20.4579263765,232.712450496,623.073647076,0.552499,0.231985036721,1914.19410662
20.5601,-20.6752,0.0,2825.5460788,20.5617779059,120.527,20.5616,1797.86991428,1136,1136,537.931795108,119.965,0.999503,1797.86991428,2294.2172121,20.5601453133,199.989704261,603.851650279,0.421865,0.225233589274,1797.86991428
20.5099,-20.616,0.0,2728.72713293,20.5114696488,120.621,20.5116,1579.37020439,1137,1137,1297.34552681,119.999,0.999536,1579.37020439,2440.22156786,20.5098468238,208.511440729,396.839808763,0.498362,0.229737954056,1579.37020439
20.6135,-20.7134,0.0,2897.74006616,20.6155639122,120.629,20.6152,1602.98073591,1138,1138,2564.09972618,119.996,0.99959,1602.98073591,2693.85826535,20.6136923288,233.801589429,96.0009470929,0.465431,0.224760559117,1602.98073591
20.5723,-20.6778,0.0,2856.97112949,20.5734755982,120.613,20.5737,1331.4016757,1139,1139,2432.89377496,120.061,0.999615,1331.4016757,2699.27320772,20.5721734907,223.267108563,116.735908585,0.325961,0.20819696174,1331.4016757
20.5455,-20.6412,0.0,2440.39493076,20.5471728185,120.641,20.5472,149.433258765,1140,1140,2075.82681999,120.111,0.999342,149.433258765,2335.22532721,20.5454353486,196.520524815,101.545362472,0.540359,0.229072706886,149.433258765
20.5419,-20.6289,0.0,2272.65825844,20.5436486893,120.71,20.5433,1320.68421531,1141,1141,1755.12956707,120.136,0.999596,1320.68421531,1994.46310956,20.5421736488,182.285957532,135.571488182,0.552293,0.235002612801,1320.68421531
20.5865,-20.6678,0.0,2287.82726487,20.5879378551,120.821,20.5875,1527.32833124,1142,1142,1869.55188812,120.154,0.999376,1527.32833124,2005.97594352,20.5869317925,160.381659804,133.658623176,0.584639,0.236360417151,1527.32833124
20.5054,-20.6018,0.0,2471.82468281,20.5071869478,120.836,20.5071,1281.772833,1143,1143,733.726348342,120.174,0.999489,1281.772833,2077.88102912,20.5056950844,186.330698338,503.275617402,0.423719,0.224190336986,1281.772833
20.5629,-20.6565,0.0,2537.89279424,20.5643908026,120.851,20.5643,1513.81522298,1144,1144,485.256166176,120.288,0.999574,1513.81522298,1495.22873884,20.5630490159,180.456348812,640.823925921,0.563205,0.230636321588,1513.81522298
20.5304,-20.6354,0.0,2622.97853349,20.5319779058,120.897,20.5319,790.130629778,1145,1145,589.145733742,120.32,0.999649,790.130629778,2039.82857313,20.5304368608,199.662552994,641.788983716,0.3119,0.215201731495,790.130629778
20.5304,-20.6312,0.0,2961.03257989,20.5324821728,120.965,20.532,1043.44032793,1146,1146,1699.65625002,120.332,0.999754,1043.44032793,2482.8252429,20.5308891679,217.970461198,339.025343112,0.411576,0.221980741417,1043.44032793
20.6156,-20.7131,0.0,3227.88639503,20.6176042233,121.021,20.6174,288.961249934,1147,1147,2348.50272765,120.412,0.99955,288.961249934,2906.06467824,20.6158781777,234.135384433,246.955998127,0.504734,0.22946450923,288.961249934
20.5371,-20.6345,0.0,2944.985455,20.5384725797,121.092,20.5383,884.885762728,1148,1148,2642.42023112,120.41,0.999663,884.885762728,2805.51568287,20.5370901777,214.355085957,105.196401922,0.610356,0.233746687243,884.885762728
20.5541,-20.6561,0.0,3202.7913182,20.5557053219,121.131,20.5556,1600.74002153,1149,1149,779.951791351,120.479,0.999531,1600.74002153,2184.62466318,20.5543719285,248.415769468,906.68485899,0.550319,0.235738518843,1600.74002153
20.4736,-20.5752,0.0,3166.12990639,20.4750079792,121.134,20.4744,1790.58510814,1150,1150,1466.93710109,120.578,0.999398,1790.58510814,2761.4983443,20.4741510664,238.246463832,481.552500009,0.576438,0.233535892796,1790.58510814
20.54,-20.6356,0.0,2290.75255367,20.5414026571,121.179,20.5416,1928.37045475,1151,1151,1425.61743633,120.622,0.999348,1928.37045475,2012.03738379,20.5398373118,148.818701153,239.210314751,0.397199,0.220737469902,1928.37045475
20.6372,-20.7302,0.0,2911.36229654,20.6390718816,121.222,20.6388,1609.41068351,1152,1152,619.498198525,120.683,0.999602,1609.41068351,2293.48106009,20.6375696322,194.404380427,675.81222769,0.506606,0.235208033477,1609.41068351
20.5481,-20.6343,0.0,2820.10479692,20.5495414564,121.264,20.5496,1269.8356988,1153,1153,636.951401954,120.738,0.999342,1269.8356988,1458.88081881,20.5479292955,213.242719528,761.170593518,0.45425,0.225852783718,1269.8356988
20.5885,-20.6812,0.0,2670.9858465,20.5907331611,121.292,20.5903,1379.49291815,1154,1154,294.640885148,120.791,0.999496,1379.49291815,1621.12451083,20.5890104606,193.993302367,925.156358526,0.569669,0.242099374469,1379.49291815
20.4957,-20.5834,0.0,1789.30804342,20.4967319148,121.369,20.497,1502.56587376,1155,1155,1.78099721523,120.824,0.999607,1502.56587376,872.028743236,20.495458172,174.059094524,615.434591756,0.511967,0.237628359991,1502.56587376
20.4843,-20.5686,0.0,2505.66394751,20.4853388096,121.421,20.486,402.679090384,1156,1156,315.119543075,120.85,0.999773,402.679090384,1145.61906109,20.4835613121,183.776805921,729.966944168,0.567245,0.243935420906,402.679090384
20.4981,-20.5834,0.0,2288.6230749,20.5001799126,121.467,20.5001,1418.69248387,1157,1157,618.526729552,120.926,0.999594,1418.69248387,1480.50308661,20.4980395496,183.474011477,597.530052883,0.55053,0.242868179959,1418.69248387
20.5232,-20.6138,0.0,2654.51832761,20.5227586892,121.525,20.5237,1590.43149858,1158,1158,2232.03889015,120.902,0.999677,1590.43149858,2415.87509955,20.5220951327,197.089510288,125.036071156,0.616694,0.246911115925,1590.43149858
20.51,-20.6039,0.0,2618.76402356,20.5140401648,121.563,20.5121,1407.34310206,1159,1159,2077.00038201,120.911,0.99971,1407.34310206,2400.27123144,20.5119897316,193.193680356,159.03010429,0.603526,0.254059655677,1407.34310206
20.492,-20.583,0.0,2451.10186557,20.4947553246,121.647,20.4941,1532.53973806,1160,1160,2048.33373817,120.962,0.999637,1532.53973806,2193.87896654,20.492657504,188.766914678,130.493997931,0.441687,0.237526310034,1532.53973806
20.421,-20.5074,0.0,1898.3966317,20.4219496623,121.701,20.4228,1355.48119087,1161,1161,1348.19853559,120.96,0.999707,1355.48119087,1609.08437175,20.420032764,125.312885457,217.411734092,0.603783,0.246378760137,1355.48119087
20.5438,-20.6244,0.0,2208.68458624,20.5460751349,121.706,20.5457,1056.45631271,1162,1162,637.206427823,121.019,0.999373,1056.45631271,1913.79057326,20.544118417,165.41070827,445.182506311,0.389967,0.226807527178,1056.45631271
20.5261,-20.6148,0.0,2414.13644751,20.5285974523,121.715,20.5279,1190.87795211,1163,1163,2009.24228462,120.996,0.999518,1190.87795211,2266.53449246,20.526690821,183.361680254,114.396785507,0.451529,0.229323507542,1190.87795211
20.5686,-20.6652,0.0,2456.6330796,20.5700070915,121.779,20.5706,1394.12836235,1164,1164,2026.35947038,121.048,0.999704,1394.12836235,2196.29948333,20.5682358291,178.76623398,134.313387058,0.598709,0.248241958441,1394.12836235
20.5526,-20.6435,0.0,2411.85244271,20.5555948004,121.821,20.5548,1320.13892723,1165,1165,2010.13358065,121.023,0.999435,1320.13892723,2203.67863953,20.5534224942,188.784601424,118.389568141,0.419327,0.225794382771,1320.13892723
20.5252,-20.6147,0.0,2929.51305185,20.5269893457,121.881,20.5266,1197.40110157,1166,1166,2574.18442148,121.098,0.999622,1197.40110157,2709.36313941,20.5254891554,214.189587076,105.646910108,0.532286,0.232262149156,1197.40110157
20.5259,-20.6255,0.0,3134.96891591,20.5282055235,121.889,20.5271,1381.25646875,1167,1167,2729.93720573,121.199,0.99963,1381.25646875,2926.04473465,20.5270589642,240.315050165,146.709582993,0.42398,0.229180216392,1381.25646875
20.5167,-20.6081,0.0,2673.84652157,20.5180773483,121.965,20.5191,1860.61247808,1168,1168,2364.03621743,121.194,0.999471,1860.61247808,2536.19340186,20.5158397995,208.019415197,99.783249221,0.512573,0.228425827042,1860.61247808
20.5357,-20.6302,0.0,2905.83272305,20.5383089483,121.982,20.5378,1501.50120813,1169,1169,2687.23630583,121.228,0.999515,1501.50120813,2786.61854427,20.5361617195,227.250143982,82.6384456204,0.360946,0.218166392993,1501.50120813
20.5136,-20.6097,0.0,2980.37488288,20.5148730695,122.019,20.515,1285.69599355,1170,1170,2631.7398079,121.257,0.999413,1285.69599355,2804.44947846,20.5134531052,213.473136683,103.969741798,0.399003,0.219966714231,1285.69599355
20.4785,-20.5719,0.0,3217.58138246,20.4800928415,122.047,20.4808,1523.89253741,1171,1171,2827.20636784,121.253,0.999635,1523.89253741,3022.00124216,20.4783644598,239.70474453,118.421396518,0.441569,0.218083652774,1523.89253741
20.524,-20.6094,0.0,2926.98099397,20.5260681923,122.104,20.5258,971.362562361,1172,1172,2618.91939521,121.303,0.999639,971.362562361,2736.07890302,20.5243808989,226.116734334,92.8243009008,0.607783,0.237000812565,971.362562361
20.5478,-20.6361,0.0,2712.12212663,20.5486082594,122.192,20.5488,1538.61218254,1173,1173,2454.92060936,121.358,0.999551,1538.61218254,2551.48814301,20.5476095554,213.422968005,82.9687571998,0.459882,0.226032729979,1538.61218254
20.5507,-20.6362,0.0,2700.97722796,20.5517083139,122.26,20.5521,1403.05046416,1174,1174,352.995698195,121.313,0.999674,1403.05046416,2153.74925956,20.5503501429,197.627350052,659.20472031,0.472101,0.225956559277,1403.05046416
20.5839,-20.6597,0.0,2674.11840041,20.5857756223,122.287,20.5858,1454.08035022,1175,1175,2156.00861479,121.344,0.999779,1454.08035022,2414.30925114,20.5839402246,202.533675523,130.7827244,0.492237,0.230317963629,1454.08035022
20.5028,-20.5807,0.0,2486.00501557,20.5040490977,122.344,20.5043,546.226521983,1176,1176,2020.35173676,121.381,0.999763,546.226521983,2321.44997307,20.5024722921,192.366308894,134.189334688,0.471155,0.223152771507,546.226521983
20.4802,-20.5596,0.0,2597.25665154,20.4823578907,122.385,20.4821,1232.81426269,1177,1177,900.192226959,121.385,0.999591,1232.81426269,2347.08607003,20.4804468441,209.08437301,486.079280449,0.565501,0.230517869259,1232.81426269
20.4757,-20.5669,0.0,3328.49241607,20.4775790507,122.413,20.4774,1437.14508188,1178,1178,573.028093711,121.545,0.999736,1437.14508188,2640.3173187,20.4757776488,232.770055029,863.549731071,0.486623,0.223871313867,1437.14508188
20.3949,-20.4867,0.0,3157.76614016,20.397518628,122.501,20.397,1470.84123734,1179,1179,1485.95742275,121.592,0.999734,1470.84123734,2842.65100618,20.3953301444,225.005239993,462.646928904,0.556482,0.235546445527,1470.84123734
