AverageReturn,MaxEsReturn,PolicyRegParamNorm,AveragePolicySurr,MaxReturn,AverageY,AverageQ,AverageAction,AverageAbsQYDiff,Epoch,AverageDiscountedReturn,MinReturn,Iteration,QFunRegParamNorm,MinEsReturn,StdEsReturn,AverageQLoss,StdReturn,AverageEsReturn,AverageAbsQ,AverageAbsY
416.595992384,985.103816973,153.442,-317.624,3754.02695101,315.404017497,315.394,0.999873,8.85445617831,2508,42.8342632191,-8.19264865644,2508,232.634,-8.67933966722,406.389054228,368.698,946.992090979,323.270584964,315.723,315.669289786
2525.06875917,515.324994118,153.459,-316.931,3637.81813276,314.635159462,314.639,0.999909,8.63740643935,2509,218.561115943,371.248804242,2509,232.668,-11.3421692688,186.24619283,334.227,1240.39424542,120.144537236,314.996,314.938295595
2084.2092146,1574.62914457,153.47,-317.235,3816.94285608,314.900087314,314.883,0.999831,8.73379443212,2510,205.267908169,180.428317187,2510,232.698,10.7513778016,574.903185762,347.508,1211.77413669,521.711589544,315.233,315.172923545
963.004897605,1114.27362923,153.5,-317.784,2868.40239785,315.616686355,315.618,0.999843,8.60823424847,2511,167.811437336,96.8295396003,2511,232.737,-8.22826091785,364.710411913,330.301,875.63267391,301.586256679,315.979,315.901962212
1110.52641786,1035.62947538,153.549,-317.566,3062.86566387,315.405896518,315.405,0.999833,8.83191643775,2512,204.94149193,197.774087285,2512,232.782,8.18102672099,331.58971259,366.781,839.769846549,354.981596505,315.7,315.661515697
987.630753705,922.878007333,153.507,-316.947,3356.733454,314.683222063,314.676,0.999877,8.86047374288,2513,195.663719232,92.7368797598,2513,232.834,-9.60940935477,291.475312452,382.54,906.942219556,254.074843952,314.995,314.955859793
2516.36610763,617.203653129,153.548,-317.115,3645.42380345,314.679570411,314.683,0.999943,8.60195158273,2514,235.694936523,114.236787265,2514,232.885,-10.11768591,185.225082494,323.23,1028.78989777,253.182929027,315.051,314.994887306
2292.55912635,199.499294091,153.541,-317.396,3662.0342028,315.02322571,315.027,0.999938,8.50210679352,2515,220.912603022,205.126897508,2515,232.923,-9.44156852727,76.8053856974,323.815,1055.70967188,81.0427380512,315.382,315.332609945
2474.39091125,2480.72454779,153.55,-317.436,3575.10230182,315.175950197,315.146,0.999892,8.81427352432,2516,238.194215023,261.494023711,2516,232.96,-10.7217347346,844.515747033,361.098,1102.26585306,686.240993107,315.549,315.517599827
1682.11900283,2151.19585997,153.535,-318.356,3585.86974012,315.971398039,315.962,0.999898,8.55995030945,2517,218.760831654,551.994872324,2517,232.973,3.09786810191,783.687834316,328.843,931.109797156,659.137035107,316.329,316.285632304
1530.54464136,549.205441382,153.532,-319.309,3871.43999146,316.872001092,316.861,0.99991,8.51028290265,2518,154.954242769,145.825263571,2518,233.033,3.27936248898,206.545607972,307.652,1454.50983843,289.796677256,317.164,317.163427678
1311.68023351,1285.04385574,153.568,-318.397,3292.08427466,315.988363771,316.003,0.999737,8.82151088774,2519,177.911982168,129.695878608,2519,233.123,197.531789429,435.932503944,368.539,935.192037932,685.753281822,316.352,316.306229548
2861.28644208,1552.43511219,153.598,-317.949,3533.03499973,315.565568952,315.545,0.999825,8.85571393953,2520,242.768283666,1042.56757836,2520,233.172,176.366982024,688.034065084,369.393,788.061437633,864.401047109,315.901,315.904131052
1631.78043303,1553.54315025,153.61,-319.591,3844.83990837,317.075007857,317.086,0.999896,8.48299205382,2521,169.502218153,96.7498064412,2521,233.223,-9.49940335045,587.058971226,299.337,1393.93274735,429.883345203,317.467,317.368146656
2509.39668779,2634.89431669,153.684,-319.699,3801.45324818,317.267992947,317.248,0.999872,8.61229417492,2522,243.077909641,288.961319056,2522,233.272,-2.2290851677,1011.49136827,336.165,1075.24220989,642.990793457,317.629,317.574366951
2104.40167099,3174.79821735,153.701,-319.417,3723.12364617,317.035932142,317.048,0.999904,8.55004204075,2523,229.196977913,321.589250362,2523,233.289,3.91401956254,1585.4420989,336.02,1178.9529094,1589.35611846,317.429,317.33579162
1243.78705621,306.530146384,153.698,-320.52,3705.38786538,318.301983399,318.28,0.999843,8.12939851647,2524,177.624397541,187.908418913,2524,233.336,44.955959911,107.380993792,275.028,1059.9847036,167.769074957,318.532,318.508276285
996.46697229,2816.57693028,153.71,-320.48,3780.56024653,318.267820434,318.29,0.999877,8.55142510086,2525,180.72309616,70.1831831874,2525,233.392,132.8165842,841.501200273,319.211,1080.75297491,633.720402416,318.518,318.432819049
986.332510688,2043.49338688,153.732,-320.755,3682.37662641,318.639193831,318.626,0.999767,8.26778904035,2526,231.785388795,118.822626593,2526,233.435,170.514870003,936.48925844,302.72,847.554094496,1107.00412844,318.878,318.816824323
2799.774875,1330.27132101,153.744,-320.644,3756.80276726,318.437388758,318.433,0.999824,8.407989691,2527,247.561666073,670.04079539,2527,233.44,33.6629485037,424.136040443,297.54,1067.80875095,452.451107632,318.653,318.605623293
683.206878606,1893.25956769,153.754,-320.988,3827.25690547,318.933659011,318.898,0.999857,8.42233063152,2528,82.2779844124,0.775874443312,2528,233.473,-10.6333390992,725.114201846,325.49,1308.66668217,462.541914527,319.165,319.158093169
1091.41608188,1409.40957689,153.773,-319.948,3772.7911558,317.763397968,317.76,0.999888,8.51204419561,2529,99.5880575852,4.93326726751,2529,233.556,-11.9637285822,397.041676229,328.29,1449.3063038,209.188802668,318.156,318.116676057
949.944351967,1078.56609579,153.809,-320.935,3034.14792618,318.664223023,318.658,0.999849,8.72470328986,2530,178.066443328,74.7364526346,2530,233.584,-11.2794510596,294.402001511,350.011,824.703845209,138.390914428,318.925,318.870561181
6.79517608756,576.437473929,153.773,-319.608,38.8889677678,317.506396329,317.503,0.999876,8.54176449892,2531,4.45869354475,0.467923313243,2531,233.676,-3.70718668064,169.997458058,309.081,3.27108652589,112.606868101,317.864,317.781608716
933.703868017,669.089575145,153.794,-319.546,3054.32087327,317.439367779,317.425,0.999821,8.68734631507,2532,115.835458341,11.4488295934,2532,233.706,-8.73881272913,200.647234421,334.881,892.372878613,100.75372482,317.807,317.716958875
34.3963836718,638.564159928,153.823,-320.167,3045.57792185,317.946463876,317.953,0.999887,8.66849356629,2533,0.50099335104,-9.0979573216,2533,233.745,-21.3390175465,162.102546152,348.63,284.5998354,75.1830546618,318.311,318.260297957
-5.12678857519,778.026379619,153.783,-319.6,3.41388099602,317.4141412,317.375,0.999681,8.80530340905,2534,-5.33411700207,-11.6971705825,2534,233.84,-11.4097653977,164.181073875,351.818,4.1541642399,47.7575900125,317.674,317.66402197
79.2425933181,284.881252569,153.798,-320.073,3016.29607995,317.927650919,317.946,0.9998,8.75711827866,2535,4.35691524998,-71.1247485986,2535,233.855,-12.9231525576,65.0565188961,353.375,403.002689414,12.7238325219,318.201,318.124249836
411.676035566,518.074330694,153.835,-319.85,3005.86207928,317.754210665,317.749,0.999867,8.76093245655,2536,72.2847881114,2.46689519508,2536,233.901,-12.3633367822,108.714439537,336.824,635.797403018,38.9165317733,318.009,317.95970629
612.079107843,342.497064495,153.869,-317.886,1890.56130753,316.229217084,316.232,0.999797,8.71276419497,2537,115.531329334,8.03495453064,2537,233.955,-11.6793416019,95.3960528682,335.286,590.556694245,58.2925447085,316.579,316.501213567
-6.28970473208,398.820805385,153.881,-318.782,5.55901828482,316.850266182,316.835,0.999818,8.93679709968,2538,-6.21216910131,-9.00695113635,2538,233.985,-11.3378179624,133.353395759,356.993,1.76287388843,71.7229224268,317.143,317.101228014
506.052274367,723.045944106,153.942,-318.379,2591.12791777,316.377542665,316.367,0.999801,9.03253925275,2539,125.833073405,3.28486394853,2539,234.028,-11.0980808938,207.629829077,372.681,485.63245892,81.7070360446,316.677,316.648963834
-3.45801827262,496.008634616,153.944,-318.378,8.84462685923,316.307456122,316.301,0.99995,9.09579447427,2540,-3.87754930325,-10.2621792715,2540,234.068,-11.3188934501,118.995144937,346.677,5.19022575353,48.2046613487,316.567,316.497723846
164.154779421,463.759592382,153.96,-318.367,4002.85035156,316.391904914,316.379,0.999868,9.09761981186,2541,26.0329018138,-8.05314440935,2541,234.106,-12.5824566489,163.873817058,365.452,604.47638308,107.41436407,316.652,316.629041205
1392.78295062,1537.13575576,153.976,-318.466,4267.22791287,316.086650364,316.094,0.999846,9.02024759806,2542,201.080480324,13.921287537,2542,234.174,-11.9801073019,464.425101503,358.842,1114.41339431,294.452615696,316.381,316.332892868
1794.53528587,1105.35893539,154.005,-318.757,3972.02099688,316.546245526,316.532,0.999898,8.68377150833,2543,238.684250261,290.030592813,2543,234.194,3.70219324281,427.703716844,318.404,1160.89742177,351.975627822,316.835,316.807789069
1099.18967036,1386.63796914,154.017,-317.801,3965.4231447,315.364054247,315.353,0.999832,8.88317562065,2544,221.596397881,226.640259936,2544,234.234,-5.52046992379,532.432678002,376.45,996.538685146,533.440442722,315.62,315.582229218
1111.59910937,1295.93462747,154.066,-318.322,3069.21614661,316.046912911,316.025,0.999878,8.77438731499,2545,240.925247545,235.14958345,2545,234.273,-11.6476892887,401.809564563,337.334,714.430171535,307.625421165,316.348,316.32103481
1795.91261836,784.664193134,154.094,-317.642,4127.78109492,315.507192647,315.523,0.999783,8.78148520528,2546,249.268397529,307.058342294,2546,234.318,-2.54820314349,291.192185236,343.018,1077.82158849,295.55194512,315.895,315.791395211
1840.34909957,1472.58766475,154.099,-318.133,4028.61470927,315.990065841,315.991,0.999848,8.80970724741,2547,257.618423817,292.373664563,2547,234.352,-4.46682989879,535.284523314,357.282,875.817097598,484.55097546,316.261,316.201442702
1750.00502135,1735.54725227,154.153,-318.979,3757.92806299,316.803333478,316.805,0.999797,8.64798200883,2548,261.939681307,594.830934064,2548,234.4,58.7980420021,665.705200187,342.401,836.879188574,998.360687146,317.103,317.023420962
2054.48525004,1142.60846905,154.189,-319.172,3952.6361469,316.969406021,316.949,0.999766,8.41888239245,2549,220.717212908,175.848782783,2549,234.457,0.512375846954,534.831464786,279.075,1051.66842826,756.827051986,317.23,317.197457513
1357.14486499,1145.09761752,154.217,-318.722,3456.08363215,316.676556802,316.668,0.999855,8.8248927688,2550,217.472674745,587.886394785,2550,234.502,9.33010189475,381.88023388,354.579,645.153518059,568.683901833,316.908,316.880927314
2644.77951362,928.985406875,154.193,-318.339,3633.05910428,316.319653601,316.333,0.999834,8.5874593122,2551,240.421897487,317.937145011,2551,234.55,226.100309399,249.451414402,319.757,1166.14801072,457.44892049,316.602,316.533014775
2647.14552233,1442.20727609,154.182,-317.882,3615.9006803,315.632087912,315.591,0.999896,8.75425424829,2552,265.506662133,1011.04885495,2552,234.624,1044.1578881,186.618008552,362.048,908.495210221,1308.0634803,315.886,315.871148989
2200.16985706,2202.01111932,154.215,-318.486,3492.51469215,316.168324149,316.178,0.999798,8.65314787535,2553,250.088444889,164.977877906,2553,234.648,-9.73308112027,879.337155876,343.015,1325.51361364,746.213730471,316.486,316.421288858
3408.33798322,991.398258365,154.212,-318.46,3564.5336759,316.173376743,316.153,0.999794,8.60666396173,2554,294.221801787,3254.38028124,2554,234.727,0.817287914315,289.334919726,346.113,105.931870486,386.011432277,316.425,316.377527596
2607.96705918,2408.19947201,154.213,-318.551,3848.76018929,316.415119713,316.433,0.99984,8.37309984392,2555,271.940513161,565.411631408,2555,234.794,199.375046604,1104.4122127,324.055,1200.89183993,1303.78725931,316.757,316.673275582
1631.65329626,3062.25199477,154.214,-318.978,3797.5255297,316.92843301,316.904,0.999896,8.68605966742,2556,247.880086176,236.301215246,2556,234.805,42.8159769002,1320.70756164,366.022,1124.88294334,1217.29564845,317.222,317.197660707
764.727464508,318.531918812,154.25,-317.404,3424.09690052,315.402834367,315.426,0.999834,8.56355533799,2557,141.825077834,82.7233983187,2557,234.867,-5.76618524589,113.150966818,342.941,1116.00688174,104.988792374,315.687,315.62401404
1416.88360425,929.22056348,154.287,-318.186,3445.71774014,316.336607171,316.328,0.999883,8.36530624157,2558,181.750418637,111.055544123,2558,234.88,-2.58808485648,321.203939853,304.991,1298.38968315,291.182466469,316.683,316.646248444
1708.48148718,912.776589217,154.303,-317.831,3655.92657664,315.765819503,315.751,0.999872,8.58600553071,2559,182.231752193,208.445713417,2559,234.89,-2.0388963056,331.519445297,332.425,1223.3476476,334.583989985,316.104,316.023763937
675.865066533,785.645245466,154.301,-316.741,1625.1317681,314.698571801,314.688,0.999838,8.79900325216,2560,177.599983507,148.102391975,2560,234.955,-9.24077838975,241.197060789,365.684,402.781078772,185.375908445,315.125,315.051931637
1260.35001392,1248.89866738,154.331,-317.456,3639.01194124,315.502674391,315.497,0.999898,8.49218800291,2561,178.974965306,134.319529444,2561,234.962,-0.793625094224,368.171111299,314.336,1107.80550145,221.292285059,315.965,315.911546839
460.657211286,96.0548712537,154.342,-317.229,3687.73691079,314.957997039,314.955,0.999841,8.8966151558,2562,88.4605168936,52.9966586155,2562,235.052,96.0548712537,0.0,386.85,1022.14302571,96.0548712537,315.338,315.271888235
1808.24762458,3397.80752808,154.359,-317.611,3688.86188069,315.268197809,315.268,0.999803,8.55459179524,2563,152.029713921,60.5829249733,2563,235.088,-4.53078449273,1369.75177033,323.734,1582.69754047,1045.86588832,315.625,315.581275771
3188.25045181,1352.41160832,154.342,-317.506,4018.08575626,315.135196335,315.142,0.999909,8.54447387809,2564,260.269817043,688.518646493,2564,235.133,-9.70143610592,482.976432361,331.283,955.75044548,455.804302496,315.503,315.43367213
3247.83783902,388.894145477,154.319,-317.144,4012.71932022,314.992301744,314.966,0.999866,8.56207793926,2565,277.301639124,710.345684018,2565,235.176,-4.87029414597,130.209313209,338.834,1064.0982769,114.590839527,315.327,315.314584372
2952.4188279,2302.88738419,154.318,-317.338,3761.875801,315.135948721,315.145,0.999929,8.49932426416,2566,274.430206218,525.825507708,2566,235.234,1201.28930069,460.70553038,330.115,1155.09139918,1681.38993559,315.529,315.439055567
1558.1248632,762.70531643,154.317,-317.391,3892.79379479,315.20759307,315.202,0.99986,8.52631629999,2567,153.085851697,121.545114915,2567,235.26,-8.6828202681,229.738431269,329.282,1466.08891781,168.585056121,315.55,315.494786032
1220.2976997,819.30688005,154.315,-316.605,2993.66847389,314.546508591,314.551,0.999924,8.63075679795,2568,200.845853469,162.538939015,2568,235.291,-7.74789968573,231.256334686,349.786,904.024037988,226.330153763,314.905,314.842050965
2115.67061123,2244.52458253,154.338,-316.701,3929.48402837,314.44801807,314.423,0.999869,8.82155596426,2569,222.355666269,940.382675778,2569,235.353,-8.52034172061,849.08780684,390.611,815.522129777,700.804877747,314.861,314.822622311
2436.80587159,934.166977733,154.338,-316.883,3718.0419194,314.636529164,314.609,0.999875,8.50580504165,2570,199.735920115,180.694597018,2570,235.419,-9.9806448414,377.352896208,352.499,1057.7277235,284.11940028,314.985,314.957012442
2998.91668404,1288.62062522,154.324,-317.413,3857.70645299,315.202515893,315.221,0.999863,8.5467621922,2571,209.831537434,355.732984287,2571,235.469,-4.4949765778,522.340281378,341.05,970.763327268,413.440021974,315.63,315.552354736
2439.43065221,1387.25243769,154.338,-316.781,3888.94922797,314.487801622,314.481,0.999843,8.54968994928,2572,245.479698961,95.7221927215,2572,235.527,475.963244625,373.77143706,325.383,1413.66651489,906.141311515,314.846,314.773543249
2486.01009085,1078.66691109,154.412,-317.96,3753.32029653,315.677036262,315.662,0.999889,8.44605819377,2573,228.051062611,93.8782961891,2573,235.579,520.970179533,228.185433059,326.801,1378.62306663,810.565276493,315.985,315.977765428
1819.25270956,1459.74589696,154.45,-317.047,3755.8124433,314.618531797,314.604,0.999898,8.66523672639,2574,174.487034288,60.5770776276,2574,235.609,-8.73807055237,635.262618848,323.639,1536.98921485,490.564036452,315.046,314.985462466
2937.55301268,742.612563778,154.464,-317.701,4119.60972091,315.483558486,315.475,0.999873,8.52330660126,2575,226.848848601,192.496813332,2575,235.643,-7.61062815156,298.541568896,330.786,1313.426335,486.287013202,315.862,315.816574572
2368.78604264,1076.47417052,154.503,-318.03,3782.13213981,315.814885062,315.811,0.999834,8.3973330245,2576,183.286065813,68.1114229265,2576,235.685,-8.00553465432,355.472925463,309.585,1542.3281521,309.365994157,316.09,316.034921207
1533.48121898,1213.76623831,154.502,-317.411,3330.86704704,315.190628748,315.167,0.999804,8.37838107992,2577,153.853592155,115.596718101,2577,235.762,-6.37321829663,336.887079501,308.543,1031.74037796,183.317088736,315.548,315.497965775
3565.92049598,1442.11486013,154.564,-317.423,4209.14391828,315.315667645,315.309,0.999851,8.57929583155,2578,265.478888059,223.994317068,2578,235.8,-5.26733175175,506.898933256,334.584,1082.50558094,361.371179904,315.73,315.65554552
3721.92072421,451.025410865,154.609,-316.914,4276.38309374,314.533515507,314.534,0.999883,8.57033317013,2579,214.088718612,2675.35874206,2579,235.86,5.23954105688,142.010863257,328.734,537.110990174,166.07363047,314.861,314.790368977
3346.51711834,1286.74925365,154.662,-316.794,4401.68318971,314.569578605,314.545,0.99986,8.78890905174,2580,234.382577701,842.13005281,2580,235.878,-8.76796471828,421.960120362,364.606,1192.73159774,391.664744584,314.972,314.880136786
3948.98821791,1667.42591693,154.699,-317.515,4211.30874601,315.450964261,315.455,0.999879,8.64159495027,2581,241.816115424,3518.88427882,2581,235.923,-7.64077170821,549.484180888,332.959,197.911185522,466.435740129,315.831,315.790317631
3125.08266491,-0.237079137912,154.739,-316.545,4064.07750027,314.260062847,314.244,0.999922,8.84007894533,2582,216.720333849,142.698728489,2582,236.0,-8.46536791049,3.84565644047,361.138,1223.38034285,-3.02741259158,314.719,314.629770555
2803.40857023,2815.54854567,154.753,-317.282,3919.22364728,314.784379841,314.775,0.999854,8.46903280935,2583,263.630456319,437.271935451,2583,236.025,-10.1315824121,854.214716238,302.787,1206.99207738,601.797234015,315.161,315.099027151
2577.10845908,1033.69254574,154.774,-316.986,4061.23888771,314.579613535,314.569,0.99981,8.64706685191,2584,265.909301382,402.285084469,2584,236.044,293.956715563,297.705834792,331.472,1414.04781953,803.688485406,314.922,314.858581564
2709.40889578,1668.39759254,154.781,-317.196,4119.74224265,314.990845421,314.985,0.99991,8.43858385635,2585,280.166474465,308.709557176,2585,236.065,-0.884990672849,545.495650942,328.483,1227.54039708,517.435221068,315.308,315.261026052
2741.35792229,974.283052143,154.809,-317.842,4021.0940354,315.601347936,315.59,0.99992,8.36421633961,2586,272.307260158,421.992092192,2586,236.121,-1.2372056029,373.3834868,304.085,1232.50969386,528.412538375,315.907,315.85074725
3363.62955507,1031.25272538,154.806,-316.618,3831.3845273,314.400946514,314.411,0.99985,8.47048648729,2587,254.781397896,138.357804895,2587,236.181,146.019752931,361.52757474,322.752,1023.53798344,595.562687738,314.743,314.677746836
3378.85892915,1761.16370413,154.844,-316.971,3648.55119942,314.730940935,314.696,0.999773,8.5955995775,2588,269.402992001,2265.14457634,2588,236.23,495.890549061,525.19163275,366.202,377.834774315,972.917377768,315.066,315.022917216
3206.52658496,2286.66456193,154.847,-317.311,3857.12817311,315.078145086,315.08,0.99988,8.46466948445,2589,263.742555191,1192.52058122,2589,236.275,157.636602201,884.346645629,312.929,738.82352388,766.871096027,315.439,315.373935841
2197.95729124,685.074940564,154.854,-317.656,4063.75552526,315.463891853,315.444,0.999874,8.4671019064,2590,234.280659739,70.7484454232,2590,236.323,32.9673913124,247.321702192,352.008,1503.37886764,444.542832795,315.709,315.683437123
1354.39800787,1280.37246018,154.844,-317.529,4190.8007985,315.249168988,315.245,0.999862,8.30041869646,2591,195.325436438,107.712387956,2591,236.356,-2.52906531263,529.1724222,321.676,1488.33675283,585.454892782,315.54,315.47600691
1854.92960332,1263.31344519,154.892,-317.1,3737.93203996,314.841301761,314.823,0.999817,8.58571393077,2592,225.323141465,503.839973209,2592,236.385,-9.50926475536,399.951001612,362.553,1178.70051007,274.602075109,315.115,315.054505273
1482.28439232,1202.40715787,154.911,-317.739,3877.14105149,315.614315788,315.619,0.999873,8.2915493757,2593,217.008012315,195.735966383,2593,236.425,2.47407557024,384.896990631,324.132,1109.97479859,431.595179293,315.878,315.827757776
1439.45684571,893.771531719,154.989,-316.671,3668.69201751,314.52587572,314.516,0.999838,8.55410555185,2594,194.330571183,151.020350795,2594,236.494,-0.0137412270707,334.282700318,363.221,1194.22921876,446.48772829,314.824,314.72911745
1370.14589037,805.661785298,154.992,-317.166,3976.9845435,314.854359119,314.863,0.999827,8.48277151263,2595,174.955993127,56.7010503979,2595,236.573,-4.9309135616,215.109862228,344.72,1335.10494339,243.581361352,315.191,315.144390188
2005.41832788,1707.27052312,155.034,-317.035,3632.00485923,314.771111312,314.754,0.9998,8.4872186696,2596,182.662408645,423.460592531,2596,236.611,-6.06936362417,626.908414675,337.376,1142.36005557,493.29110893,315.09,315.00589652
2858.39511133,1057.51862133,155.081,-316.766,4315.84692896,314.370103467,314.375,0.999848,8.54179069736,2597,244.682014026,192.887874098,2597,236.61,-8.83389298035,343.640213858,333.174,1359.19934281,255.784963312,314.65,314.593205811
2660.16471536,2195.20726619,155.103,-316.333,4040.58111695,313.872039898,313.863,0.999823,8.58886790708,2598,192.161581732,89.6563177983,2598,236.648,-3.06514385905,884.330091371,352.222,1267.74262955,681.239588681,314.147,314.092438606
2002.33551627,667.713719913,155.092,-317.709,3947.54178546,315.445216464,315.43,0.999902,8.44828262248,2599,169.307668548,86.2829662702,2599,236.678,113.132808118,201.43944707,339.154,1594.55770295,375.757104377,315.655,315.597826373
1387.75936945,1686.35737381,155.114,-317.043,3691.96682036,314.7090279,314.693,0.999869,8.29042043302,2600,171.086979796,93.8012693383,2600,236.741,-1.73414819862,599.482345211,302.626,1300.62496826,667.942946321,314.967,314.906492556
2267.71570847,1489.26630306,155.151,-317.667,3937.20768328,315.287006667,315.285,0.999849,8.32210533414,2601,175.226965137,128.584838022,2601,236.793,186.981538287,651.142382388,312.411,1243.06576483,838.123920674,315.519,315.485165206
1737.82130947,876.252885427,155.182,-316.681,3805.98995951,314.401544407,314.4,0.999851,8.41616280011,2602,213.119463334,198.747365165,2602,236.855,-4.47312165418,268.187866003,325.656,1093.16143633,277.655636996,314.699,314.601322921
2849.83471555,1800.72776309,155.173,-317.554,3922.27678543,315.362771487,315.368,0.999789,8.36716058395,2603,224.256467494,241.919423748,2603,236.9,-6.10439615059,644.746975601,336.748,1143.4808587,565.053089504,315.63,315.569972361
2874.84632112,1017.64949399,155.189,-316.656,3882.50466036,314.416471264,314.406,0.99988,8.30172162695,2604,260.725470779,494.992345786,2604,236.932,114.00631902,451.821587485,314.701,962.65731424,565.827906505,314.651,314.603690698
855.724168222,2080.59078609,155.141,-317.743,3482.95448664,315.54382977,315.541,0.999869,8.17843643204,2605,121.50964371,39.699520341,2605,236.968,-9.57160932431,688.216017238,312.176,965.648227066,573.935889442,315.759,315.70932308
1821.7565859,1055.28011509,155.201,-317.034,3698.06032049,314.770630715,314.765,0.999821,8.44885532034,2606,166.708333669,50.3691087368,2606,237.012,-9.63657549266,370.053428869,336.156,1127.38268201,365.177993463,315.0,314.953540234
530.110717038,1452.26793446,155.207,-317.183,3386.77592005,315.125657239,315.116,0.999773,8.28769615436,2607,77.7599324252,37.7305494701,2607,237.111,-8.76956902176,467.81157439,311.05,790.369471287,297.666782721,315.345,315.281496133
198.462620633,1082.90820711,155.287,-316.595,3469.37788312,314.356940072,314.347,0.999852,8.48827746851,2608,60.6169258265,50.7398479306,2608,237.145,-8.28475848851,291.451135912,338.842,525.148399,126.240724787,314.601,314.560122972
1366.91531739,1307.90266267,155.294,-316.881,3735.85798287,314.569748991,314.567,0.999765,8.4297483626,2609,129.634910851,38.2689487721,2609,237.189,-0.405149412808,393.323848107,309.738,1358.09499089,292.766097058,314.888,314.870322412
1358.71422346,1635.36998166,155.297,-316.379,3721.31273495,314.285811002,314.276,0.999791,8.58434936658,2610,116.606438193,45.3156353038,2610,237.232,37.3728627056,659.434551738,329.942,1286.50117733,768.346441497,314.625,314.569354288
2112.83370638,1449.73633918,155.33,-316.088,3668.99015558,313.979601567,313.987,0.999817,8.54840329433,2611,152.384335878,62.463626778,2611,237.331,-7.03927779776,514.36872809,327.971,1148.21090466,487.428158632,314.361,314.276568093
2458.83710899,1299.41074679,155.33,-315.883,3859.45855164,313.693569805,313.689,0.999847,8.94083672895,2612,229.994035838,579.46484374,2612,237.37,-9.25914467548,592.147051335,387.791,1074.18456921,464.518354618,313.987,313.923662798
2122.23970141,1596.28437576,155.424,-315.701,3321.18790052,313.450978146,313.43,0.999695,8.55407567515,2613,198.384644607,182.320653192,2613,237.445,599.143021159,469.931757237,338.452,1091.41096165,1263.72681484,313.699,313.667102278
1973.29715827,1013.91345227,155.413,-316.096,3299.99096125,313.649509997,313.665,0.999781,8.72260339506,2614,213.213475159,1119.60106942,2614,237.528,2.56601316718,338.121932941,360.279,692.648214781,297.190295932,313.974,313.929519268
2015.01116171,2735.58351284,155.445,-316.451,3654.10058714,314.163571567,314.156,0.999861,8.54706489401,2615,208.473657342,378.172985248,2615,237.575,117.190361162,1309.19657584,338.638,1058.38340982,1426.386937,314.42,314.38027918
1334.97879518,725.732323017,155.431,-315.216,3505.32069903,312.931192543,312.911,0.999929,8.5776244729,2616,170.883492322,143.710226139,2616,237.648,88.8362011935,214.536210708,318.652,898.700436418,420.106623754,313.195,313.149402767
943.459766201,803.400829456,155.437,-316.319,3286.72488422,314.066426455,314.047,0.999708,8.40255563149,2617,164.37197294,154.923680185,2617,237.663,2.30033886941,313.019058162,294.436,598.93244111,439.412978559,314.345,314.309228145
1761.82433618,1234.43059685,155.431,-316.268,3924.41222336,313.85402567,313.84,0.999929,8.51660766243,2618,195.867685455,648.055002406,2618,237.716,408.995327546,321.710135656,323.97,967.587661348,760.818173493,314.121,314.09529455
993.903185259,1442.8191147,155.465,-316.027,3705.14320316,313.58847392,313.602,0.999896,8.50114284731,2619,159.745536839,55.3221075667,2619,237.729,-8.42286578391,489.558413535,323.532,740.358314475,297.240957609,313.911,313.836815783
1394.94524582,1091.8503168,155.497,-317.186,3872.15617958,314.735610065,314.724,0.999942,8.65934156386,2620,213.706301757,120.647114655,2620,237.803,221.151311342,326.745956909,371.139,1073.14407398,479.424046164,314.991,314.955561618
735.457038786,1648.33455539,155.545,-317.543,3713.44396841,315.156019309,315.148,0.999839,8.37532711904,2621,171.410015476,152.94837077,2621,237.822,123.069326055,545.408648933,326.405,625.102759709,637.577726207,315.453,315.371757882
628.775204886,1151.18266585,155.561,-316.923,2833.63972939,314.737140664,314.734,0.999898,8.39606386096,2622,161.858853409,73.6464733075,2622,237.872,72.2728046465,328.411090037,318.021,651.491094904,401.201927944,315.029,314.94841424
1407.66673008,838.759546645,155.614,-316.03,3925.63051756,313.846636209,313.838,0.999931,8.68989265119,2623,223.500123134,189.14452055,2623,237.938,2.92103173138,309.374453633,365.248,1198.01931708,507.811562316,314.122,314.094251707
1919.11948611,1995.17867013,155.638,-316.343,3888.37895992,314.090616722,314.063,0.999897,8.54148964079,2624,220.374326444,367.784126007,2624,238.045,111.225209753,719.132604608,343.676,1108.57809192,790.801088401,314.388,314.331961965
1255.42446339,967.134066893,155.662,-316.644,3602.44588641,314.338870623,314.37,0.999854,8.57359020493,2625,198.245691925,142.051822872,2625,238.051,20.358992207,306.707399495,342.794,963.655729754,381.279350242,314.615,314.536576986
1926.80660198,1057.58226941,155.662,-316.697,4329.15081656,314.42415134,314.398,0.999845,8.74844947964,2626,205.177603372,299.213356959,2626,238.11,29.1605850113,309.548881177,351.552,1282.86698396,364.100785514,314.763,314.689521301
1812.46689097,1456.5177552,155.664,-315.934,4044.97812097,313.800222507,313.805,0.999855,8.63346993463,2627,186.013345113,129.039996721,2627,238.153,4.82629536036,563.204248564,336.217,1264.36642409,333.799814553,314.124,314.042028544
1225.69597441,1510.53622184,155.691,-315.525,4342.82636374,313.476094651,313.479,0.999888,8.78648517014,2628,139.828362943,3.68924117269,2628,238.205,176.615983403,436.754149387,361.471,1336.33832797,672.77499405,313.802,313.737981255
