AverageAbsQYDiff,AverageEsReturn,StdReturn,MinEsReturn,AverageY,MaxReturn,StdEsReturn,MinReturn,AverageDiscountedReturn,AverageQLoss,AverageAbsY,Epoch,QFunRegParamNorm,AveragePolicySurr,Iteration,AverageQ,AverageAction,PolicyRegParamNorm,MaxEsReturn,AverageReturn,AverageAbsQ
9.2518087195,47.7899434607,560.865460476,3.73824950608,415.299450324,2272.08327747,104.390610474,101.086927668,190.844294689,632.646,415.598117184,492,207.644,-424.679,492,415.29,0.669783,86.0869,564.690597337,1326.56446932,415.912
9.55137895941,63.7065108357,668.486659302,4.39916537322,414.836044443,2753.99400225,85.4461277029,264.86196894,193.51451221,663.846,415.146739896,493,207.877,-424.509,493,414.793,0.653385,86.1689,382.21834517,1409.16928233,415.477
9.42419471093,47.0945475778,580.113038674,3.13517280489,416.612726447,2535.07862702,71.9106761372,114.598972021,179.796772009,680.809,416.885550702,494,207.966,-426.449,494,416.608,0.688971,86.2267,282.608431167,730.49117864,417.216
9.2182421623,169.178793466,508.625321313,17.7261855894,416.725762848,2341.20252102,213.972703021,958.0645043,169.667219525,616.044,417.051193743,495,208.213,-426.34,495,416.695,0.652505,86.3066,756.403090665,1663.52156791,417.347
9.32170722906,39.4835746569,890.361060337,3.98832566196,417.93615694,2709.66132611,41.2038448272,87.1695213569,146.60741762,634.916,418.211412108,496,208.356,-427.414,496,417.932,0.6606,86.4086,151.970090766,1295.95324698,418.499
9.35788704536,35.6081878259,316.476547041,3.53476888843,417.35546331,1604.61390154,53.4849347672,291.379693004,169.708472099,632.518,417.714438144,497,208.656,-426.875,497,417.321,0.660803,86.4693,251.433415797,855.882386138,418.059
9.55131680302,59.1464171869,401.738798472,3.42808352486,417.117477505,1661.34577273,75.9673277006,59.1819553976,74.4494940261,667.263,417.514777368,498,208.971,-426.723,498,417.1,0.715368,86.5449,289.953525444,276.734710823,417.857
9.53963970433,59.1339344297,367.77924622,4.76392516658,418.326790939,1516.75788627,75.9798672306,222.160828649,163.642370272,668.41,418.644558161,499,209.151,-427.828,499,418.31,0.718563,86.6776,246.739194679,641.106354993,418.972
9.53437364598,133.955429793,455.795987607,5.31652553856,418.514725904,2196.57971666,184.142160126,119.842794908,105.191987611,650.513,418.80746241,500,209.301,-428.225,500,418.49,0.695195,86.7362,651.283825837,749.742125482,419.134
9.43717548159,76.8498255308,489.70628146,5.08008159343,418.661465741,2665.40947342,109.634889761,147.560507402,172.319636198,660.299,418.928120337,501,209.47,-428.622,501,418.648,0.695846,86.8278,406.86159653,1008.78340475,419.259
9.62926187977,33.9101628991,245.827484972,4.26478503445,419.238431193,998.191909007,50.2198794483,42.8508238277,68.5130617712,701.417,419.506998936,502,209.663,-428.862,502,419.234,0.66748,86.9275,266.650437781,336.545947414,419.863
9.3698888374,33.2710972648,493.109713239,3.67456820395,420.277114682,1998.93324423,52.5008494314,88.7070103868,116.932577664,643.699,420.571055539,503,209.901,-429.761,503,420.26,0.786928,86.989,270.238795375,933.303833193,420.87
9.34422093557,74.5305172188,695.886444101,3.82915621833,420.89653526,2447.8707802,147.710418546,51.250629342,98.8401626545,623.997,421.206344522,504,210.081,-430.554,504,420.894,0.635486,87.0669,534.772570482,964.992590663,421.532
9.76235974153,33.2261493176,674.6798528,5.24436523367,421.099216249,2854.18906873,32.7233799859,134.025508831,122.433352119,705.285,421.402150922,505,210.305,-430.603,505,421.072,0.641729,87.1245,124.036724988,1176.85570952,421.706
9.6197836908,71.3377002132,523.35179094,5.10360161921,420.728123814,2036.85788397,149.937966581,196.199237036,108.312586189,678.871,421.070529199,506,210.562,-430.63,506,420.686,0.688864,87.1853,661.377474145,831.859904081,421.42
9.81185181128,23.3453079849,213.950162608,3.39766970993,422.105333699,1440.32749945,17.1109827733,621.713083886,84.4930719071,724.992,422.37564004,507,210.732,-431.867,507,422.111,0.804534,87.2937,81.7435771323,957.005816211,422.757
9.85138694711,30.8541764189,474.107953732,6.51076826601,421.175091247,1514.95615798,30.7411523451,67.5923347274,60.1515944062,715.996,421.494694915,508,210.916,-431.24,508,421.136,0.635011,87.3905,140.917050415,434.392848685,421.808
9.6724497163,28.3177120156,274.14746389,4.32127528675,422.395800005,1672.0548966,27.4178146998,434.829887969,121.215974995,697.785,422.6850682,509,211.113,-432.266,509,422.377,0.648773,87.4615,105.534026406,952.155217642,423.012
9.8187080764,55.3094004739,652.135577103,3.96852320028,422.205039136,2502.35444439,127.922080196,185.526908574,102.090261689,702.759,422.47709665,510,211.274,-432.206,510,422.202,0.658983,87.5274,580.057262595,1380.95454425,422.781
9.45374931327,24.5110588613,224.420667718,4.20668851621,422.875417828,1430.51677741,21.9080654612,589.898731967,90.5690201637,671.544,423.134451741,511,211.488,-432.798,511,422.859,0.534106,87.5686,75.6086936388,1003.40444304,423.471
9.98595596645,25.6158549478,692.126641295,4.36248421899,423.737863123,2910.96950939,22.3727497739,274.668667875,95.6637609429,726.816,424.024047736,512,211.666,-433.728,512,423.71,0.603721,87.6294,87.9414673135,1282.90671534,424.36
9.46964805795,55.2993019225,201.610696551,4.20394069666,423.957379786,1390.79123525,88.4149049872,684.741730642,135.527908675,691.962,424.240823066,513,211.905,-433.757,513,423.939,0.644845,87.6768,366.294535608,1014.25444538,424.569
9.28623414922,60.6426702011,519.4349361,11.1934719675,423.857566085,2566.86809375,65.0959824287,311.246090071,120.668253402,651.65,424.159239797,514,212.007,-433.393,514,423.841,0.628288,87.7301,250.760722329,1112.70592208,424.49
9.54555699487,34.7677696634,540.276424158,5.5849670218,424.34045336,1729.83021801,33.4517438037,64.7312657344,67.2912654098,675.139,424.633932485,515,212.158,-433.803,515,424.301,0.655066,87.8345,120.02333594,757.634296041,424.943
9.51159774779,19.9097574429,740.768603351,3.7586765139,424.325525473,2268.05624684,16.2975242672,180.827217026,86.8174925915,684.102,424.578266588,516,212.393,-434.153,516,424.299,0.612327,87.9093,60.0727119638,902.346231476,424.933
9.80442309579,42.1584223808,283.709736173,3.70114296432,424.115236462,1129.74177089,61.0626034206,157.258265037,62.5358644866,747.682,424.385248903,517,212.585,-433.645,517,424.097,0.563551,87.961,256.086344643,447.706742623,424.708
9.57967352175,59.4791982714,592.638653185,5.46328052502,424.699003281,1961.0933245,129.369813602,61.4418345266,76.0398226655,668.082,424.964348406,518,212.811,-434.816,518,424.693,0.639659,88.0043,552.239332719,953.505319019,425.274
10.0974193992,19.7776173477,647.099326588,3.87454466818,425.311111513,2305.54064628,21.9005569496,85.9147968798,77.6331202041,769.06,425.585555802,519,212.999,-435.716,519,425.3,0.605479,88.099,89.46751727,1093.71899492,425.934
9.5857287312,55.9206233238,463.857750194,4.82220910289,426.059469739,2382.00234645,114.2050978,572.924075564,108.636179992,695.654,426.312393977,520,213.158,-436.143,520,426.043,0.628408,88.1628,516.107165497,1183.02025139,426.631
9.82382553479,18.923413792,49.2129752897,3.73616173348,426.602080069,235.546808785,16.3458808091,43.2473674228,40.2464561238,722.504,426.839666157,521,213.367,-436.655,521,426.578,0.535984,88.2465,64.7210506295,96.0105388648,427.171
9.61186521666,18.967008982,260.02841071,3.89133794159,426.570991076,1245.76597086,17.4122911084,50.2097830618,42.0912682661,701.587,426.860266565,522,213.543,-436.413,522,426.56,0.520799,88.3103,68.5193732039,202.439895026,427.19
9.63248195157,19.6700718256,470.670202677,2.29840612307,426.798414239,2115.50306258,16.9366414236,9.55259440724,43.5511142158,710.178,427.061819605,523,213.74,-436.704,523,426.769,0.555069,88.4099,64.5077925538,202.752221716,427.353
9.72441170828,22.6971540396,708.819546174,3.99083395493,426.979482911,2151.54771586,20.4999711328,49.3197007121,71.4282483204,697.214,427.260352621,524,213.945,-436.866,524,426.953,0.604196,88.4991,82.94563166,662.321809125,427.582
9.78751903971,35.9408550879,246.371438598,3.27833135632,427.451253779,1661.46682399,53.5693089461,34.0790883554,43.4995943843,725.046,427.719061967,525,214.166,-437.257,525,427.457,0.524901,88.589,264.595855752,140.537948875,428.039
9.63124537721,22.4076214262,22.2958855401,5.53523805714,427.728483449,145.298285008,16.8652885402,43.7251682211,40.8835729206,672.551,427.968516177,526,214.325,-437.619,526,427.7,0.568055,88.6992,62.7247183701,72.9763290343,428.301
9.871458322,21.383459684,221.451975541,3.35961309793,428.042369899,1185.08928706,18.5517014575,37.9657595306,48.3260005281,730.258,428.317376376,527,214.465,-438.153,527,428.035,0.565067,88.7573,68.7764921008,172.414644805,428.65
9.7758051277,19.1919482857,15.38753519,3.72551439488,428.456611117,113.154383372,17.0289502504,37.0285400374,34.7889081314,718.112,428.702009686,528,214.581,-438.589,528,428.445,0.56204,88.8561,62.9524094147,53.6027357485,429.059
9.84766828675,24.7303558764,362.770638898,3.82774076652,428.291726879,939.674220275,28.8184725248,48.0268713824,53.9780262406,736.51,428.585433796,529,214.75,-438.486,529,428.272,0.484618,88.9531,131.992906776,354.406831918,428.894
9.62397647052,16.1987616086,514.648900851,3.76846656894,428.877536859,1905.68299634,15.7310588741,56.0667827051,66.2181210385,691.977,429.182005081,530,214.963,-438.835,530,428.84,0.585373,89.064,61.3607486625,418.959446418,429.493
9.65423668376,21.7515388964,105.140788249,3.7052576989,429.472357343,435.904290186,23.5820997306,55.8276894943,47.7623051209,688.734,429.777949019,531,215.146,-439.366,531,429.471,0.530671,89.1191,108.712475284,153.233143403,430.157
9.87337238001,17.8312363819,181.215636644,3.4987585526,429.66879406,730.999193829,21.099489929,50.9075146244,48.784736625,755.703,429.937028589,532,215.323,-439.476,532,429.635,0.530315,89.2122,98.6878170811,163.692965441,430.237
9.83846351041,18.9845549401,203.592313726,3.92926223227,429.496410471,1056.22020815,16.1470368661,-10.4976765015,38.9616806554,786.185,429.766907032,533,215.544,-439.328,533,429.487,0.55133,89.2653,59.4113630048,122.547112016,430.089
9.93021301294,22.3884180222,46.6275708538,3.40777483951,429.398045129,245.48163783,16.2084228002,16.0992172113,31.9491187298,743.129,429.659093127,534,215.719,-439.487,534,429.385,0.51912,89.3433,51.2239361098,53.9596425275,430.039
9.73415053645,16.034349007,419.928226778,3.84288717869,430.442394883,2099.0163088,11.3265696035,61.6529870567,62.3347081813,736.68,430.712271843,535,215.883,-440.209,535,430.413,0.547355,89.3954,40.5801489317,295.136381914,431.026
10.0129992867,24.5731620426,28.1734083665,2.99967687115,429.815816489,198.257906084,25.6096279554,11.0770144595,34.3532770176,786.299,430.068485122,536,216.066,-439.717,536,429.779,0.525894,89.4868,127.865581188,56.8711868545,430.436
10.1359901409,24.391545634,18.7211092744,3.37944873673,429.410740394,119.103071459,27.2740774267,32.3043425062,34.5802610039,755.961,429.707829168,537,216.218,-439.56,537,429.417,0.52969,89.5249,105.945503156,54.6257134652,430.083
10.0661176488,19.5952743017,340.631803851,3.43054004781,429.968840487,1613.76965341,18.0444808876,51.2404760549,64.1415380739,778.339,430.279549708,538,216.408,-439.942,538,429.967,0.547905,89.6068,53.7645605446,287.662379321,430.638
10.1089896429,16.4570198717,124.096054755,3.68517426791,429.662579684,604.625826914,14.3339161203,71.7918021289,50.5146023585,740.928,429.96408569,539,216.659,-439.737,539,429.625,0.502503,89.6428,59.6027098213,156.220699065,430.328
9.7581054525,17.8506225205,75.9478704057,3.56570320915,430.507041391,349.58520246,18.0510888884,34.5647436278,41.9681694031,726.755,430.776360523,540,216.852,-440.41,540,430.478,0.547249,89.6992,76.5295119611,96.2845823896,431.134
10.0422629712,18.5856329447,275.159199272,0.357053749111,430.828611959,1885.75267998,16.5581027566,42.6364409979,38.4620144914,753.006,431.133254997,541,217.143,-440.552,541,430.835,0.53483,89.7835,51.240245309,103.579594348,431.525
9.94314712148,43.2618449904,783.803540004,3.11759432767,431.089888947,2681.57268465,86.9459491451,43.0884196958,110.057282628,743.903,431.409117191,542,217.238,-441.208,542,431.065,0.665654,89.8346,419.388256909,1357.68783019,431.734
9.8913644079,44.8188910856,517.994921639,2.55986938308,430.401955351,2000.02985543,88.45982638,134.869797971,101.3122006,779.039,430.739745635,543,217.505,-440.702,543,430.384,0.612609,89.8907,397.746843455,883.770757568,431.126
9.96974787959,28.8638470038,518.577608812,3.08930885297,431.131862696,2412.54671054,53.9382456722,376.149057028,142.959396836,752.232,431.419332972,544,217.723,-441.072,544,431.098,0.590273,89.9948,276.262429969,1293.39126923,431.754
10.2435010091,44.3741572346,687.368663193,5.61235345505,431.803703026,2342.21015479,64.1459982941,113.851149345,82.6874711523,797.788,432.124576331,545,217.893,-442.268,545,431.784,0.581926,90.0536,263.598313216,1357.86795566,432.422
9.83465333324,87.6211436395,391.381770863,4.06566265786,432.214784689,2233.95546547,110.692215596,412.967121025,204.791287225,725.223,432.47471784,546,218.125,-442.409,546,432.225,0.753741,90.1066,345.554512348,897.50224918,432.847
9.94434911775,55.5393765411,603.924574542,3.71747001856,432.148854364,2262.47210179,81.3824807466,284.032299937,179.75528141,737.931,432.429531754,547,218.359,-442.637,547,432.123,0.716934,90.1194,331.296810149,1123.22255274,432.788
10.0648800472,57.7970982831,521.040265286,5.19397542603,433.110664147,2520.44303835,94.7497814452,533.026164872,194.397932037,748.292,433.414812836,548,218.476,-443.433,548,433.081,0.701426,90.2047,362.606221184,1342.68119894,433.834
10.1988136252,46.4491803643,698.430870501,4.59559944901,433.450417356,2664.21458355,56.8859438273,432.006433794,197.576636699,764.83,433.791405737,549,218.661,-443.903,549,433.418,0.728252,90.2969,200.198681231,1436.54120877,434.125
9.94874851258,210.317962163,765.441545415,4.64937763761,435.163067793,2603.23205054,256.485788585,304.866886653,183.370392996,728.5,435.453904306,550,218.861,-445.788,550,435.142,0.696364,90.3688,830.221210636,1585.40785563,435.822
10.2060543592,82.1590837338,635.779403266,4.43409493615,435.441174083,2790.64916171,95.8952439411,540.460517144,207.810690284,786.456,435.843893084,551,219.022,-445.964,551,435.426,0.74416,90.4652,308.261764448,1253.6113451,436.195
10.4541801208,59.7938335639,428.543118783,3.775974547,435.459289337,1503.76408943,122.900343202,22.9172723717,179.32099649,804.121,435.824958767,552,219.231,-446.203,552,435.461,0.696896,90.5041,594.201987508,726.707665212,436.181
10.0841909537,47.0070385197,181.154530351,4.11288613976,436.871121372,1145.11856764,88.2987523555,415.522323734,205.189519935,726.675,437.23838292,553,219.38,-447.338,553,436.85,0.725779,90.5914,455.823375065,705.118136616,437.6
10.2394061585,131.267722391,293.491266486,4.97416600523,436.762231502,1822.05143913,191.38493585,517.915828864,203.40904895,790.674,437.098162978,554,219.569,-447.542,554,436.75,0.734294,90.6471,570.919662834,872.996153173,437.443
10.0432713334,56.5392008483,553.960025909,4.09960176432,438.144725062,2182.05501019,123.624021606,237.539495879,185.626223599,753.263,438.479186739,555,219.773,-448.594,555,438.124,0.715588,90.6835,660.469067837,919.197387688,438.843
10.5974244218,102.310834453,335.094161773,4.21541330098,438.427766885,1745.53319051,150.529923287,550.151593662,206.119081521,821.817,438.797944822,556,219.959,-449.296,556,438.393,0.731605,90.7432,654.354579172,855.254596945,439.101
10.2137265938,106.600914993,240.455553437,4.81561735507,439.223889762,1316.3458362,102.735532574,231.246431182,200.147133539,768.335,439.514563592,557,220.137,-450.126,557,439.233,0.73857,90.8119,409.539768752,677.125036718,439.902
10.3896718748,134.188729043,391.076129683,3.72056158305,439.786655074,2326.25267497,205.144606351,427.003326097,209.306261738,781.876,440.124981244,558,220.32,-450.556,558,439.762,0.726356,90.9249,654.134992531,1024.13421447,440.474
10.1197552727,66.1508885053,386.844341374,3.9273811057,441.188963341,1829.70571818,82.6989879244,392.100840701,198.425116492,701.046,441.529322044,559,220.473,-452.169,559,441.155,0.716316,90.9656,286.352422337,776.727892753,441.856
10.5653720574,51.3261624821,397.559179405,3.47204215596,440.766219464,2025.09261742,78.4798018304,215.650252153,201.185532136,815.009,441.109343853,560,220.712,-452.097,560,440.776,0.75035,91.0366,351.771876869,873.740854578,441.476
10.5241964694,66.9696175784,158.16220774,4.29743819481,442.419672361,775.297925527,117.589337832,235.662392341,170.142840125,818.776,442.768730299,561,220.857,-453.526,561,442.382,0.71762,91.0608,491.566352303,402.996758549,443.13
10.4577156006,89.9541758,281.093602063,4.43058998313,442.326784579,1321.06279261,189.712241845,216.720400555,190.801131063,805.511,442.66937349,562,221.016,-453.554,562,442.306,0.707479,91.1131,812.259811571,618.060093252,443.067
10.7300434012,111.321723094,180.02512162,4.01147274265,443.103168328,851.046603865,161.802733964,224.288512236,175.065063296,864.467,443.440606744,563,221.21,-454.682,563,443.094,0.709772,91.1987,668.897753774,448.178403283,443.806
10.7260725528,81.0505944947,166.615871827,5.45074648262,444.4605,862.605997081,114.67685458,253.925395391,172.790740984,851.326,444.76617572,564,221.48,-455.991,564,444.438,0.724379,91.2375,453.793479916,447.627900952,445.127
10.2381017814,80.6903593777,96.2751964308,4.00614122153,446.428370862,572.709291634,145.559468368,258.347763371,164.873219818,750.165,446.689208551,565,221.61,-457.565,565,446.394,0.729199,91.2709,533.16691162,354.61457892,447.036
10.41923092,54.162958587,184.441741433,4.13014934817,446.01897207,1021.86242594,78.6782986617,217.083025175,179.118303163,806.148,446.338184504,566,221.875,-457.235,566,446.01,0.73138,91.3467,287.305274665,471.659860468,446.669
10.5148511271,161.285972081,176.889836253,5.41140863205,445.461185329,1081.43602068,224.740999373,256.448134464,166.987980725,767.241,445.814902343,567,222.074,-456.968,567,445.441,0.731684,91.4353,685.155216747,425.7566774,446.192
10.7294496222,80.6495795105,145.064971638,6.47038766586,447.247461728,1137.0500062,105.742281727,275.985906788,169.91072291,865.773,447.646496312,568,222.286,-458.367,568,447.242,0.700305,91.5013,405.159515746,405.742801486,447.986
10.4132319779,78.5583837013,173.267115003,4.46022484405,447.475797901,1318.78473474,91.6440907705,267.922673916,174.025411064,820.571,447.823828204,569,222.433,-458.222,569,447.435,0.725054,91.5631,349.35692317,436.019822571,448.116
10.4282313463,47.0636662105,240.924924027,4.6781807907,447.455960632,1328.41354059,112.095017617,224.176659065,178.836540561,801.763,447.81544309,570,222.598,-458.644,570,447.439,0.722441,91.5956,643.055746455,488.001541957,448.149
10.4701799247,104.228822514,289.908422414,3.81428323372,447.954236942,1459.30130632,188.973385752,220.926948425,176.156020504,832.805,448.329520568,571,222.787,-458.656,571,447.942,0.741156,91.678,808.12094408,512.816557067,448.704
10.6533978971,60.2808287848,508.966353267,4.48276328853,448.626956207,2223.29084147,73.7559030516,275.883259592,189.261592428,842.497,448.958996132,572,222.991,-459.567,572,448.62,0.719144,91.7354,225.176724564,858.954109831,449.323
10.563118432,113.595951598,39.6285084821,4.26252541522,449.036359304,427.964495015,169.237029916,254.376298749,169.130054433,812.501,449.371818898,573,223.191,-460.215,573,449.007,0.718396,91.8268,683.248595146,344.913968062,449.765
10.7789308263,60.722577987,139.818079087,4.63959665067,449.425218919,1064.04179031,151.812732084,282.469033895,183.033984299,864.787,449.756882924,574,223.384,-460.947,574,449.397,0.712685,91.9053,856.483119967,445.430817142,450.169
10.6580894151,169.824898393,92.4065808787,4.04592989839,450.195760132,846.295403543,212.205221643,266.941323359,164.517514367,848.287,450.503328489,575,223.605,-461.592,575,450.188,0.697851,91.9668,704.00872629,358.148638104,450.858
10.3675612134,62.1063034361,127.354314194,5.14598403941,450.770255195,1117.4567056,94.0449979054,255.547817426,162.037280367,820.839,451.114021369,576,223.786,-461.786,576,450.747,0.707849,92.0346,412.401595366,365.976704523,451.46
10.4317002539,74.7136366423,486.102187101,5.24749748871,450.459087891,2395.08245839,118.085877983,272.441572363,174.846745793,811.426,450.754853923,577,223.945,-461.347,577,450.445,0.697409,92.0805,535.450822193,819.631704692,451.169
10.2447229807,56.0496884521,192.772494609,4.12393481606,451.537494843,1300.39056921,71.5918376761,170.973314887,166.74131737,752.542,451.900230306,578,224.175,-462.479,578,451.518,0.740607,92.1532,298.158844588,411.177514719,452.242
10.3822534599,86.9347206039,459.621326031,4.03147555573,451.85463023,2433.55103041,120.771345216,461.961440527,180.899003799,782.656,452.196849541,579,224.414,-462.924,579,451.822,0.75046,92.2066,420.285383238,1219.57993666,452.561
10.3841834187,54.5433715286,422.793940617,4.12949315482,451.837964108,2032.19492831,94.2446172625,301.752687429,187.536285747,824.036,452.139157113,580,224.614,-463.105,580,451.803,0.694017,92.2644,486.33366275,710.591292239,452.565
10.7180893583,48.1714444414,259.346135962,5.00743970742,451.245208921,1407.67183384,63.668860257,204.910435827,193.1070611,883.44,451.657984831,581,224.8,-462.207,581,451.27,0.73526,92.294,263.500805901,853.389067711,452.058
10.5121881819,51.1706694408,182.129676389,4.16679210569,451.895995916,1207.93900073,77.7212721408,396.470584696,196.879364745,783.641,452.226703431,582,225.023,-462.91,582,451.849,0.743366,92.3802,351.847201756,626.535438518,452.548
10.7554843499,69.9191993844,241.950519458,4.61939064892,452.164040724,1632.83308927,89.592570046,818.039985713,211.278908871,826.599,452.533523125,583,225.148,-463.451,583,452.157,0.734454,92.4401,336.925332743,1211.89124121,452.981
10.5739810986,153.205358498,426.942064754,4.33977039364,452.652982493,2666.35911345,216.521110744,491.354921077,204.407328893,856.851,453.029367505,584,225.382,-463.919,584,452.626,0.741114,92.5272,634.946446505,951.88130184,453.335
10.4514933558,78.3856184479,295.81461401,4.67305502425,453.632717185,1370.56597617,95.4914746647,349.416378595,202.299510976,841.214,453.965282193,585,225.556,-464.851,585,453.616,0.750119,92.5514,390.959607748,883.894906012,454.301
10.7809438977,41.9633156105,429.316620632,4.18938675604,452.571520705,2422.28650209,102.894722666,478.713918969,189.60590261,878.109,452.868204222,586,225.75,-463.562,586,452.575,0.75592,92.6225,557.712215558,1201.34945864,453.255
10.8478214427,91.0297730015,220.215256967,4.50898529562,452.589892329,1444.39054597,115.079705632,454.647452774,217.960580444,890.902,452.895075475,587,225.904,-463.421,587,452.568,0.767107,92.683,392.724427278,807.926790684,453.229
10.7381387932,119.681907247,299.738521792,4.81428947372,453.040486629,1405.13059116,141.784510791,321.203205101,143.576468751,882.076,453.364016374,588,226.058,-463.736,588,453.028,0.689473,92.7601,509.949197435,737.189242166,453.723
10.5120941679,132.306832484,328.192477246,8.29198881806,453.621373585,1409.32313379,147.403098888,285.073958794,190.957605955,792.791,453.960072705,589,226.224,-464.488,589,453.629,0.75145,92.8271,485.018798254,796.229239469,454.32
10.7549677827,67.3099508049,128.277243183,4.5825118585,453.072390339,1083.50420304,109.355674393,341.660993669,210.325835748,837.214,453.394737783,590,226.448,-464.215,590,453.036,0.749607,92.8713,433.108836425,723.118853156,453.759
10.3824556603,90.0023470155,197.663960491,4.23362841084,453.495976497,1261.08551636,195.888005025,364.255952738,191.378915071,793.24,453.78934849,591,226.576,-464.556,591,453.457,0.75042,92.9321,973.643674206,772.488787485,454.179
10.7698581512,84.600205281,189.235347248,5.3310391972,454.270082254,1272.76236134,170.702691784,405.248855667,193.529311716,864.304,454.561911692,592,226.768,-464.966,592,454.249,0.752322,93.0016,661.30546221,778.626212674,454.92
10.7062044965,61.7812234794,160.824091999,4.5796673031,453.661579218,1264.99204308,96.5519374944,546.931681745,200.485388048,870.836,454.035660738,593,226.97,-464.921,593,453.643,0.758698,92.9931,425.672840522,800.836110883,454.461
10.5854457588,54.1228130229,512.103128585,3.66620578917,453.447000443,2466.23889943,88.9443061993,426.84808201,181.313444249,853.447,453.746436127,594,227.157,-464.306,594,453.424,0.739314,92.9911,361.301732272,1348.35087049,454.145
10.8346748439,75.2379254598,432.53539161,4.44908344133,453.011059414,2117.87653686,89.3994977546,433.217006328,177.188791295,895.515,453.387642547,595,227.301,-464.304,595,452.984,0.753762,93.086,351.220245004,1272.84114376,453.75
10.5033262922,42.133526284,209.279416748,4.15248889069,453.479653029,1424.87339482,46.3231803104,456.240020823,129.908811848,833.514,453.829071671,596,227.483,-464.751,596,453.465,0.455459,93.1642,171.193152945,966.49648638,454.22
10.5010118962,65.912771312,348.45208279,4.371298926,453.966426426,1628.99158954,115.920537478,358.537213339,190.156460107,836.271,454.293557473,597,227.692,-465.263,597,453.958,0.769766,93.2104,511.200672381,858.542264336,454.649
10.4962624682,76.265289514,332.915383416,4.18127873943,454.888009455,1879.59911561,126.606237292,659.784694547,195.880018111,799.587,455.313456605,598,227.848,-465.784,598,454.871,0.758569,93.265,513.497617105,1228.7094035,455.641
10.7057257093,43.9286927502,240.701905333,3.96988824255,455.624561313,1388.69008495,53.3458730124,326.817181683,198.286410257,836.035,455.986000787,599,228.013,-466.498,599,455.625,0.809678,93.3188,220.054810639,831.515888825,456.395
10.6640372203,53.6916527556,428.138567358,6.48347463491,456.31762926,2343.89316155,63.1677511085,847.160335375,197.624649592,831.864,456.747002031,600,228.189,-467.193,600,456.319,0.753488,93.4073,295.384415702,1303.98902532,457.153
10.8017141944,66.5249148969,643.255792707,4.41796335444,455.483389881,2402.35877712,109.414464047,101.112510861,158.712288505,896.97,455.851702258,601,228.319,-466.289,601,455.439,0.721085,93.45,427.208283475,1300.0330508,456.197
10.6643542316,70.3334833465,247.50435046,4.29068011447,456.092328604,1625.06700182,112.661626042,570.618122769,218.681297215,864.294,456.457229443,602,228.493,-466.973,602,456.068,0.760422,93.5152,456.235042175,995.453487178,456.844
10.6690880328,104.207240872,638.289674578,4.80477674686,456.022463797,2413.25553968,160.221849361,65.7808248916,141.621673287,869.392,456.359437301,603,228.715,-467.134,603,456.038,0.659329,93.5597,606.355198967,1211.67832119,456.785
10.4672755772,52.3344729096,345.865094851,4.65958776592,455.944255056,2160.1617418,70.1436611556,794.165947642,199.819635877,816.662,456.321694042,604,228.834,-466.768,604,455.911,0.786074,93.6293,297.000971622,1365.68290456,456.702
10.7676566349,64.3662667979,387.775118885,5.20284803103,456.416572743,2266.68998984,127.67053904,621.151108938,187.188916863,887.196,456.772345106,605,228.976,-467.639,605,456.386,0.779102,93.6827,574.372504163,1452.67916717,457.13
10.8145909228,39.9380735891,719.980236271,4.32782949924,456.450507409,2707.15345438,61.7894542295,170.026764397,160.706746689,875.009,456.785802546,606,229.085,-467.283,606,456.426,0.802717,93.7408,334.966481717,1264.8406862,457.162
10.822824002,92.2965924478,262.643758295,4.52547359352,457.262029353,956.987845902,106.4582584,26.9245534987,35.965050884,877.241,457.638362199,607,229.265,-468.469,607,457.279,0.487191,93.7941,372.082748474,133.302422522,458.031
10.4958435866,98.0548678863,496.707233977,4.34046070906,457.642881885,2061.41750318,137.782316406,225.877280813,193.650048205,856.919,457.9655038,608,229.424,-468.757,608,457.581,0.807827,93.8539,507.80731604,1093.33594845,458.284
10.3794618772,75.1627020149,576.542509064,4.45805563098,457.750242138,2348.10025545,149.894858023,81.5079750178,82.3473657872,804.469,458.063488085,609,229.606,-468.572,609,457.742,0.473417,93.9309,748.585795735,589.8571915,458.483
10.8392849002,77.8429718884,309.53940514,4.0950673999,458.122407047,1192.96586912,103.126831468,194.923310462,182.106036017,936.94,458.410403247,610,229.783,-469.117,610,458.104,0.804005,93.9706,380.770202261,674.774435082,458.741
10.6161751219,142.761426521,336.119582796,4.18445865449,457.653516349,2107.23103456,191.520122221,808.375736679,192.573476807,877.966,457.941034719,611,229.936,-468.708,611,457.626,0.785089,94.0266,731.258817691,1544.1513394,458.336
10.4963640704,46.6675917225,423.372156256,4.74999346822,456.693716476,1806.58245254,64.4539313509,73.4693533571,118.178666668,851.536,456.996204964,612,230.197,-467.801,612,456.698,0.514244,94.085,237.418891244,854.771842421,457.399
10.9037147269,128.080037633,218.268946224,4.40804723683,457.473646921,1693.44673933,217.602369812,600.421131758,204.561496351,889.268,457.854456406,613,230.442,-468.813,613,457.464,0.797208,94.1534,798.105282418,1046.9022919,458.252
10.667916275,110.149570187,571.586505451,4.77169348789,458.939743537,2002.67278799,209.645722687,233.445933726,182.839636174,890.216,459.229018019,614,230.631,-470.244,614,458.924,0.720858,94.1698,810.487346472,1052.23881356,459.607
