MinReturn,AverageAction,MaxEsReturn,StdReturn,StdEsReturn,AverageQLoss,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AveragePolicySurr,AverageAbsQ,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageY,AverageReturn,AverageAbsY,AverageQ
282.363401904,0.99996,277.610491957,7.52667972272,84.211437546,3.0333,156.984809311,2505,136.613,191.507713512,41.2991215875,-23.0377,22.998,2505,180.58,0.916734816936,319.979940608,22.8566615554,297.377772806,23.0019997823,22.8483
294.184635369,0.99987,301.325246865,11.7069365904,99.1191730413,2.67896,163.551683161,2506,136.632,203.058275825,60.2190276036,-23.1651,23.0892,2506,180.565,0.8815160301,339.94651846,22.9552857252,317.49736963,23.0875089179,22.9509
321.736865633,0.999898,314.445481355,15.763716154,116.727136011,2.9192,173.956500299,2507,136.658,183.375568346,21.085720415,-23.0307,22.9553,2507,180.561,0.893037099943,424.454598145,22.8311457513,354.382526378,22.9565742527,22.822
173.44384771,0.999987,350.014786323,47.4792565142,73.0197843409,2.93862,132.300062979,2508,136.657,190.211326783,68.9182483829,-23.1517,23.071,2508,180.57,0.87823136447,295.936110936,22.9453991475,226.858974986,23.0660791113,22.9417
274.223074116,0.999971,267.119932949,9.89877705752,78.9259405587,2.63943,154.872665564,2509,136.763,155.444735308,17.3155690724,-23.2356,23.1185,2509,180.576,0.831966248151,315.906101142,23.0039479827,291.854021946,23.1160581878,22.9967
175.715048803,0.999928,307.284801684,44.9497775134,82.75691145,2.60721,141.655383432,2510,136.792,201.89410026,38.4909199251,-23.4001,23.261,2510,180.6,0.8257630973,302.411825365,23.1561945856,253.297281466,23.2567389754,23.1513
269.716661284,0.999871,286.78215044,9.73740128734,80.4803516085,2.66192,155.488738104,2511,136.807,174.973153775,49.1804255337,-23.5855,23.3997,2511,180.603,0.800915843063,318.525234535,23.3165208809,293.160129046,23.3971278028,23.3091
317.876973738,0.999943,329.618070519,12.2377055597,94.3615500077,2.58411,169.419218553,2512,136.874,245.636034303,11.5263049156,-23.67,23.4903,2512,180.661,0.78663784208,382.046858749,23.4114283478,341.400448039,23.4867530152,23.4069
347.347413727,0.999948,400.940676814,11.0016294922,92.8642001049,2.64534,177.257254786,2513,136.919,275.723725067,86.8122374976,-23.781,23.5886,2513,180.657,0.776841413123,399.955165337,23.524838287,375.060846714,23.5840158834,23.5203
365.574440763,0.99983,358.214056023,11.0341069171,45.0213856844,2.21753,181.123429829,2514,136.935,288.856061032,225.287144176,-23.8165,23.6152,2514,180.687,0.730466311343,410.384453207,23.5551879253,390.770497982,23.6096489295,23.5496
335.542865167,0.999934,447.507998819,17.445252455,107.633607591,2.67665,174.287584985,2515,137.029,284.067522542,50.6090263133,-23.8229,23.6537,2515,180.696,0.747244853549,402.840639032,23.6003924293,365.957107184,23.6511742198,23.5943
333.386279281,0.999905,491.165416711,19.103692971,137.740182005,2.48921,176.93248891,2516,137.019,251.171597476,15.183721497,-23.8336,23.6695,2516,180.709,0.736156951396,409.943622167,23.6280537847,376.227467278,23.667819685,23.6215
223.494159206,0.999908,377.098243297,66.8823909591,73.2882424142,2.06452,177.720210927,2517,137.03,249.07317343,138.806655006,-23.7829,23.5898,2517,180.728,0.702268748475,481.815705833,23.5457912442,390.525594244,23.5788438423,23.5428
292.839733962,0.999884,467.630002024,36.6674729085,119.747927119,2.33226,167.089555989,2518,137.018,298.581562916,15.509641514,-23.8867,23.6931,2518,180.742,0.714958065556,448.748468375,23.6601952294,345.736359703,23.69121388,23.6538
357.900437004,0.999895,342.029707025,37.9802084745,90.1326626571,2.08589,194.958570077,2519,137.063,240.808746211,66.6481532355,-24.0138,23.8305,2519,180.734,0.691105795057,542.11874695,23.7922144536,457.711160543,23.8198345952,23.7891
287.981547542,0.999946,377.996946077,12.6984038152,125.894763561,2.15545,159.873901668,2520,137.008,182.948025141,22.7656170694,-23.8945,23.7265,2520,180.754,0.701729692841,345.43473267,23.6856753161,315.787857808,23.7191606268,23.6824
262.046116834,0.999951,367.029826756,15.7372360856,107.774836881,2.31266,153.854213854,2521,136.968,248.031179479,22.7246038177,-23.9144,23.7223,2521,180.735,0.699399201698,340.553222324,23.6909602513,299.734570384,23.7173465866,23.6858
254.910777785,0.999924,325.958238048,21.6836392158,36.8360418002,2.28328,152.670848994,2522,136.977,291.251625101,222.809425726,-23.9588,23.7711,2522,180.704,0.69908017557,381.59654313,23.7388712396,296.808461917,23.7645891668,23.7356
175.795842075,0.999829,367.771983733,86.385225678,61.4509238212,2.3081,177.503555856,2523,137.027,265.114878648,169.692295349,-23.8126,23.645,2523,180.712,0.707293127268,533.707927385,23.6069761037,422.051204171,23.6323084448,23.6051
290.923105685,0.99993,465.298727319,102.02339662,96.5762801864,2.60182,185.250929212,2524,137.091,280.398724491,167.037686393,-23.8893,23.7298,2524,180.706,0.716702128177,723.349819014,23.6987978352,461.799492892,23.7225628129,23.6939
280.809124331,0.999856,554.009784628,68.5801721943,185.830689479,2.10742,170.371598253,2525,137.039,318.997668573,20.0614639468,-23.7404,23.5761,2525,180.714,0.6955112511,508.95323716,23.5402451343,381.44948566,23.5628425356,23.5375
226.454019918,0.999908,393.418608576,80.7455675478,127.641542583,2.09831,167.761802235,2526,137.071,252.369201416,29.6171338359,-23.7315,23.5342,2526,180.729,0.69121044881,595.390199512,23.510393344,366.902902424,23.5298049527,23.5041
247.570888365,0.999954,564.55015145,86.9659394748,153.863847777,2.08736,176.635389235,2527,137.064,271.134622971,77.5144531688,-23.7138,23.5325,2527,180.723,0.682957742389,601.076475329,23.5019253314,396.973522082,23.5206826154,23.4986
202.000385513,0.999832,528.141208259,83.4613941575,155.599492858,2.3393,163.867990633,2528,137.057,282.143072664,47.094641548,-23.7684,23.4852,2528,180.734,0.706321098392,550.100923158,23.4629364219,346.943909578,23.4763272044,23.4597
250.915739062,0.999919,489.819696622,81.2462238689,126.470092424,1.98197,165.649876747,2529,137.113,271.986814892,74.5521296832,-23.8438,23.5304,2529,180.741,0.671359788668,515.10678648,23.505277493,353.979733382,23.5238525666,23.5011
229.221561994,0.999823,524.179717505,88.0388807272,148.986161741,2.08424,154.552894203,2530,137.211,296.892092513,37.6571909792,-23.8081,23.5338,2530,180.745,0.671110663633,515.247120995,23.5076817988,315.12829067,23.5236492185,23.5038
279.921086744,0.999934,496.728044211,79.059678808,146.447306714,1.71626,153.031366077,2531,137.226,326.373024579,34.944512885,-23.8908,23.6145,2531,180.788,0.620938596249,580.895742173,23.5985722193,353.069045004,23.6083526744,23.5924
283.83169372,0.999954,631.775711708,89.7357241294,172.584932452,1.67887,153.738662385,2532,137.226,271.46898079,44.6644884561,-23.9171,23.6553,2532,180.799,0.606035902749,596.487963726,23.6364938728,351.148565314,23.6458610221,23.6334
303.052895713,0.999901,696.389048306,57.6209213754,257.753515296,2.06833,149.214999039,2533,137.275,365.912289957,55.2314326008,-23.9191,23.6564,2533,180.808,0.612871945481,599.368008976,23.6372205706,356.869930101,23.6467055062,23.6331
336.409640723,0.999922,495.498465883,57.6790640283,120.98960376,1.69463,152.132618257,2534,137.252,362.713718764,151.095025094,-23.8703,23.6282,2534,180.804,0.597387105913,751.737648595,23.6121183318,376.506897133,23.6200374837,23.6058
336.211546582,0.999985,529.805430032,22.9425438205,130.874248747,1.69787,153.434660463,2535,137.224,245.678723583,119.689851535,-23.8186,23.5805,2535,180.82,0.585988134916,473.850998448,23.5653423247,366.46287722,23.5733273929,23.562
91.143762805,0.999868,410.684901097,70.5624340959,86.4283402668,1.74236,147.497111512,2536,137.259,304.786594397,182.165500964,-23.6729,23.4805,2536,180.828,0.597421489337,558.47902967,23.4641675323,437.554923163,23.4727264514,23.4591
403.333004804,0.999871,527.135608116,55.3895731193,184.256870828,2.07572,141.904613863,2537,137.258,268.542083122,29.6489253289,-23.7088,23.5538,2537,180.826,0.609053118752,621.664637789,23.5356302911,545.120768185,23.5441060646,23.5341
476.035111157,0.99974,446.474228328,53.9215171728,104.658086501,1.78508,139.428048564,2538,137.214,192.506999469,92.1787358275,-23.3966,23.3354,2538,180.817,0.610811711437,674.621500791,23.3160562932,575.764103885,23.3264021156,23.3103
532.058746606,0.999924,507.340557324,70.4378827222,179.551162221,2.11075,136.352650379,2539,137.262,271.121310909,57.8831964685,-23.082,23.089,2539,180.781,0.643765437986,785.169042542,23.0635040509,635.611712659,23.0776181069,23.0612
498.100878233,0.999892,485.6727225,104.919238027,142.627278661,2.29771,134.540086046,2540,137.322,368.830761088,129.516069663,-22.7957,22.7521,2540,180.776,0.687259028889,1018.73964588,22.7253946661,658.399806909,22.7456226244,22.7215
521.311076774,0.999903,674.671580372,70.3138101428,227.921273202,2.22865,134.744420071,2541,137.334,421.194863694,122.020065634,-22.7262,22.6486,2541,180.768,0.696694527369,847.031818802,22.6236724223,628.639002596,22.641360661,22.6211
519.43771173,0.999864,610.45358206,68.9204904068,60.6101424226,2.32458,135.902373841,2542,137.426,525.52554358,473.021342236,-22.5816,22.4798,2542,180.731,0.720520889824,799.211535344,22.4605376836,606.138202389,22.4767298561,22.4568
448.759555376,0.999815,569.921672834,57.1037416061,228.250548165,2.17525,139.521481526,2543,137.437,310.659338599,76.8274992903,-22.3871,22.2587,2543,180.698,0.692791940835,705.683593813,22.2353331382,556.016406968,22.252960787,22.2318
480.689788445,0.999925,457.851855138,59.4719082666,119.760257971,2.04621,138.81261011,2544,137.386,290.616692858,120.352869291,-22.281,22.1792,2544,180.684,0.666442319599,757.235566312,22.1568765472,566.429968702,22.1715836732,22.153
480.37942701,0.999873,514.610657796,71.6185270097,30.9688658179,2.0072,137.326240255,2545,137.36,470.471963764,427.068509749,-22.2171,22.0666,2545,180.727,0.645445128127,783.217350319,22.0426410934,588.027063858,22.0554827775,22.0411
512.371802351,0.999947,709.266290683,52.7704541103,219.333900779,1.68916,136.307303201,2546,137.311,342.869662738,161.298398219,-22.0794,21.9306,2546,180.73,0.610008985906,751.473730137,21.9134242504,600.986406901,21.9247993029,21.9102
629.308223914,0.999914,514.897196406,138.734928595,131.92612825,2.10551,130.27424797,2547,137.339,173.892707228,15.0270415276,-21.9631,21.8276,2547,180.701,0.641428888373,1050.97848209,21.8082361942,813.596295313,21.8181414509,21.8052
530.687728221,0.999874,491.53897063,58.6790292141,167.443617946,1.79118,133.268663267,2548,137.427,203.875801782,39.0189771636,-21.7886,21.6567,2548,180.678,0.618418660164,757.214128222,21.6378415356,632.80147718,21.6487567665,21.6359
498.204013172,0.999931,551.422952702,30.8309942602,163.013008998,1.82005,135.762606028,2549,137.43,398.219813293,130.803951505,-21.7376,21.5782,2549,180.687,0.603184031143,638.571582436,21.5622774135,554.187532664,21.5706859302,21.5605
532.058096687,0.999904,679.280939069,36.6398412295,251.799102455,1.76371,133.799417351,2550,137.44,360.948711686,26.6256663375,-21.6725,21.5143,2550,180.653,0.595396172447,721.079822124,21.4994491177,589.862175082,21.5090828314,21.4953
517.381262455,0.999938,738.041766521,30.1721506344,292.361230786,1.70386,134.834720217,2551,137.461,417.364157763,31.00093583,-21.5834,21.4131,2551,180.645,0.588283056938,664.767477982,21.3925021518,564.84945244,21.4035566024,21.3912
867.02640879,0.999904,409.706769254,118.801506126,133.512251785,1.72531,122.30096443,2552,137.432,259.887527194,72.7870988251,-21.5081,21.3115,2552,180.639,0.586464242215,1203.09606167,21.2891937104,1042.92132593,21.3030477682,21.2879
1091.62773501,0.999781,833.640018046,11.3381231212,325.010843777,1.56743,120.149813635,2553,137.428,318.825811706,26.2619200893,-21.5601,21.3337,2553,180.638,0.549743444985,1137.34859287,21.3160137008,1104.28290472,21.3251915542,21.3127
942.993508372,0.999984,642.912310159,63.8691565859,212.839546816,1.5329,121.624208707,2554,137.441,340.659939053,42.2635448346,-21.585,21.3606,2554,180.643,0.54004754507,1216.10673478,21.3391909425,1108.22324011,21.3482746816,21.339
838.753125824,0.999784,207.732589954,91.787725116,80.9554444225,1.57798,121.114982514,2555,137.443,126.777145531,45.8217011088,-21.6359,21.3864,2555,180.596,0.533388279281,1217.02599968,21.3667392032,1100.28101983,21.3785247667,21.3656
1076.54389948,0.999844,1037.47885258,6.9316321975,380.372981364,1.57959,118.592219552,2556,137.463,413.093070587,13.4695846391,-21.5999,21.3849,2556,180.572,0.527155540292,1100.76308839,21.363894125,1093.19917447,21.3732055268,21.3625
1082.81359299,0.999927,435.315342234,4.20452079895,0.0,1.74418,117.678372502,2557,137.447,435.315342234,435.315342234,-21.5603,21.3628,2557,180.626,0.523347559781,1096.71003511,21.3444494483,1090.8533775,21.3543562972,21.343
1056.03071162,0.99982,1061.30650116,7.23538318983,332.12945506,1.36759,111.271292741,2558,137.47,729.177046101,397.04759104,-21.5421,21.3126,2558,180.636,0.49785170944,1086.02336976,21.289611365,1074.88325616,21.3000011314,21.2865
1072.09252871,0.999884,824.440395738,5.49380661941,90.3789161208,1.47419,112.3325176,2559,137.439,734.061479617,643.682563496,-21.522,21.294,2559,180.675,0.50102293408,1089.90965015,21.2745516395,1080.06808212,21.2835815703,21.2737
996.206424599,0.999845,437.109288143,21.382788387,156.846596395,1.45624,106.287496591,2560,137.408,218.718304437,13.9567299654,-21.5402,21.3176,2560,180.682,0.499060648831,1071.78515204,21.2962736535,1049.64707087,21.3082344133,21.293
123.06178773,0.999886,231.134276505,315.425801955,70.7739670875,1.45806,95.3095943378,2561,137.513,110.105193474,21.6227233511,-21.6359,21.3902,2561,180.68,0.49174272324,1026.71042274,21.3699198785,718.036678098,21.3780633293,21.3687
986.431927113,0.999858,450.9540026,12.710342124,112.700353083,1.52534,97.2154438005,2562,137.552,332.992171792,149.747651364,-21.5693,21.3386,2562,180.648,0.495101216681,1026.615119,21.3194034931,1000.48202604,21.3281457764,21.3161
77.0013849559,0.999919,460.541279371,146.571357672,141.986951216,1.49866,84.5630781378,2563,137.551,182.782985318,72.2693493035,-21.5451,21.296,2563,180.65,0.496796358633,607.429554086,21.278833087,285.214339324,21.2877757866,21.275
106.45213242,0.999928,197.896495864,257.194657786,66.5149483676,1.43377,92.1268675072,2564,137.538,104.531701655,47.9185978183,-21.6711,21.3917,2564,180.664,0.494694085442,998.766345391,21.3737386401,452.034783135,21.3823118709,21.3702
62.7163371273,0.999943,648.706970756,84.125106295,171.521940708,1.55403,73.0675739778,2565,137.573,130.161833498,9.90230347053,-21.5934,21.3146,2565,180.638,0.500984107898,446.608516843,21.2928259656,168.33865074,21.3069745125,21.29
79.055692184,0.999936,301.244930754,104.252372606,83.2578095676,1.53684,83.6092389372,2566,137.567,103.530534889,12.8097831983,-21.684,21.4338,2566,180.625,0.500507335976,629.324599629,21.4104475615,235.295267384,21.4223610638,21.4074
41.5167141905,0.999924,604.820946169,30.9702892615,197.303753095,1.40211,60.6949019908,2567,137.512,123.962811456,10.9261835644,-21.6488,21.423,2567,180.638,0.495653570521,199.667858887,21.4031038835,104.750012335,21.4157893551,21.3999
41.3380063445,0.999968,165.684347211,30.1051691837,53.8198934181,1.68514,59.6848221534,2568,137.581,64.7752156264,8.05270068326,-21.6456,21.4224,2568,180.613,0.523208929293,202.803225943,21.3934341349,102.125719617,21.4094828089,21.3924
41.6421458414,0.999876,147.231374027,51.4185601519,31.9846607665,1.45618,64.4754304502,2569,137.612,50.3868734337,17.8892970662,-21.6043,21.4061,2569,180.605,0.499649837668,340.103504966,21.3813519222,124.368598267,21.3970101978,21.3797
41.6548781751,0.9999,163.215140959,36.6519107434,50.3861326305,1.51315,62.2888122752,2570,137.62,68.7654570318,22.4511991109,-21.6485,21.4467,2570,180.624,0.503371226069,201.404828303,21.4250182273,113.205677904,21.438668102,21.4217
491.632291779,0.999971,416.195550932,156.761691087,146.711845875,1.35015,99.3350616808,2571,137.632,199.450595604,5.8237919031,-21.731,21.5343,2571,180.62,0.488586767017,1057.67045477,21.514710499,951.666996436,21.5274460347,21.5103
1056.4514413,0.999928,793.769539804,4.66912164182,277.881493179,1.66783,105.230497437,2572,137.684,223.033637552,17.357898478,-21.5691,21.4079,2572,180.609,0.523921875349,1071.38441322,21.3825039258,1063.87524476,21.3998857949,21.3812
1048.18916724,0.99989,193.928045858,6.52184169175,55.8272771545,1.36365,104.744981218,2573,137.693,143.759691396,65.8798754278,-21.6062,21.4444,2573,180.6,0.484751482949,1070.84930269,21.4239061522,1064.11793815,21.4358683456,21.4219
1066.34196584,0.999924,728.474205278,2.04963629189,0.0,1.29371,111.025728693,2574,137.716,728.474205278,728.474205278,-21.5402,21.3806,2574,180.584,0.483198879534,1072.43177118,21.352419591,1069.85041137,21.3713197946,21.3503
1050.86527686,0.999845,1016.59890448,5.03341161156,271.852470721,1.25542,108.422248371,2575,137.737,639.816588339,385.22902977,-21.5025,21.3594,2575,180.587,0.468714245031,1067.76225242,21.3385301752,1060.91451602,21.3514496915,21.3369
1054.19438179,0.999832,264.848973052,4.15966561344,82.2181840293,1.32471,112.10824696,2576,137.762,148.032724023,48.197184133,-21.4264,21.2806,2576,180.593,0.477283737254,1066.65573599,21.2531421495,1060.31813662,21.270896752,21.2509
105.11475272,0.999938,246.775013891,366.716462663,81.2115787822,1.36714,96.4541100998,2577,137.733,128.638806641,46.0109788802,-21.4457,21.3147,2577,180.629,0.479770552302,1028.09871489,21.285506791,665.095798306,21.2999163632,21.2838
1063.19002272,0.999807,429.043226432,3.33001227551,154.563295374,1.36214,112.399334579,2578,137.698,214.522573639,39.5904416121,-21.4181,21.2718,2578,180.638,0.480876052871,1074.23914085,21.245521251,1069.69040091,21.2601194264,21.2437
1058.37231555,0.999743,389.150135223,4.3767033381,119.974523717,1.40784,115.257457811,2579,137.676,219.812962358,125.950849607,-21.337,21.2131,2579,180.617,0.473291937134,1074.34973031,21.1893513149,1068.37294815,21.2067425214,21.1865
1079.60151793,0.999888,587.766959082,1.96144074411,197.994525706,1.22995,119.994408823,2580,137.736,256.264118465,5.26935713467,-21.3019,21.1601,2580,180.636,0.463537962633,1085.67732667,21.133536558,1081.71726065,21.1497388211,21.1316
540.189503076,0.999894,564.862022268,34.948225459,181.700690566,1.62102,133.22357008,2581,137.768,341.384205935,69.2684562398,-21.2968,21.1684,2581,180.625,0.49209768532,662.146511055,21.1414324313,593.985196323,21.158755816,21.1399
539.378749042,0.999885,618.510102004,22.1793153824,251.565472197,1.46635,134.278177984,2582,137.76,287.696661463,8.93372887659,-21.2743,21.0957,2582,180.62,0.478264525413,635.652307418,21.0693414038,582.803675679,21.0828142681,21.0687
503.7956322,0.999863,651.309364025,24.5256946985,97.0912326606,1.33482,135.347578982,2583,137.756,503.730425293,391.081532585,-21.2666,21.0942,2583,180.655,0.46646516402,610.158587037,21.0662761229,559.388351946,21.0831144125,21.0647
442.320099529,0.999895,435.863871684,23.9640870508,112.852882964,1.18929,143.449210729,2584,137.783,313.901923388,106.608037502,-21.3047,21.1525,2584,180.65,0.45206550929,539.987084538,21.125823011,480.07037415,21.1421372441,21.1244
413.527477353,0.999875,454.315443512,23.3152225221,107.604751399,1.35057,144.158589462,2585,137.826,351.04008321,144.957343564,-21.2945,21.1294,2585,180.685,0.45748842565,548.120166925,21.1106253622,477.10354872,21.1216275241,21.1089
350.183705803,0.999913,439.161074486,10.1391315142,123.623487515,1.16913,155.875720053,2586,137.811,283.880228341,69.6217264766,-21.2886,21.1086,2586,180.715,0.452748476008,398.438881986,21.0812951088,366.460031449,21.0948399928,21.0799
344.526210467,0.999882,357.668213496,11.4498004501,105.153752549,1.31541,157.925204303,2587,137.825,281.241021064,46.4567712211,-21.2542,21.0846,2587,180.736,0.450042103392,397.936095795,21.060201898,361.179624621,21.0741758174,21.0591
333.15777019,0.999931,424.971514017,4.95876934396,132.001429457,1.37786,160.03184432,2588,137.843,275.79259544,45.5242504832,-21.234,21.0451,2588,180.742,0.468374979481,364.25479824,21.0188837613,348.48723301,21.0343457187,21.0177
332.479692489,0.99986,380.195641987,10.1767229937,107.562951915,1.45066,160.806412611,2589,137.787,256.683972595,71.781793099,-21.268,21.0709,2589,180.774,0.466597445611,391.877797724,21.045920786,348.730432678,21.0610593635,21.0456
363.143214925,0.999898,352.269219477,536.131446041,103.503745647,1.31931,188.638565607,2590,137.807,224.138066664,104.480948496,-21.3376,21.1425,2590,180.773,0.44717890941,2126.61800422,21.115723711,1160.56757201,21.1295905989,21.1151
118.539090495,0.99996,1198.38623978,88.1682335522,366.564437287,1.42153,134.653546674,2591,137.779,345.824177658,100.582495496,-21.4155,21.2266,2591,180.783,0.460051314574,504.819260598,21.2027961432,249.12342288,21.2161923195,21.2025
102.55413908,0.999946,465.721544933,14.4361246677,116.858357347,1.2559,92.1283223704,2592,137.751,190.892105706,58.5581488819,-21.3779,21.2157,2592,180.858,0.453603433015,162.217523324,21.1966657001,131.852351987,21.2085098477,21.1943
95.0861414519,0.999999,339.657159799,14.3305687627,80.1347797366,1.31725,91.7724391351,2593,137.745,147.763795968,42.1153949297,-21.3084,21.1657,2593,180.867,0.468545264607,155.297006401,21.1374899635,130.982522333,21.1530178972,21.1371
75.0650475303,0.99989,330.05110393,12.6509413306,68.3112660784,1.44985,79.1979285226,2594,137.782,135.378450093,40.1437594723,-21.2681,21.186,2594,180.869,0.488221089924,133.214636896,21.1572436324,106.857247163,21.1759050503,21.1555
86.0343404652,0.99999,255.273218513,6.17956278287,57.4832236004,1.48512,75.5426428761,2595,137.82,113.887404668,22.3679057039,-21.2077,21.1369,2595,180.926,0.510685238618,116.165308772,21.1099829058,98.7874603682,21.1273514957,21.1068
100.769790595,0.999933,255.240490033,61.8605265624,57.5827600439,1.66727,106.095219253,2596,137.848,149.784460176,77.731037341,-21.1069,21.0379,2596,180.947,0.550559591351,269.814917785,21.0066950171,166.898662252,21.0307308027,21.0054
110.713706157,0.999764,510.43551248,47.6092797351,121.912954254,1.47899,111.842267365,2597,137.849,196.596502193,78.177780402,-21.0238,20.9512,2597,180.981,0.558090064325,297.320545581,20.9234707582,176.663945871,20.9412597208,20.9222
208.131590946,0.999919,407.974541792,21.6155890786,131.907343366,1.68146,152.705784895,2598,137.912,257.297253695,6.27801607357,-20.9067,20.8488,2598,181.008,0.575748460942,362.080322038,20.8226797313,291.511076659,20.8382744251,20.8198
177.512967568,0.999951,384.212078216,39.4685521787,110.528691677,1.55848,138.105183688,2599,137.929,246.116818553,40.5444083308,-20.8197,20.7452,2599,181.055,0.570190350911,330.898804019,20.7190737604,243.672500313,20.736389073,20.7177
189.084679348,0.999963,365.664773433,29.793185224,101.753262335,1.58802,160.493118538,2600,137.942,249.94532029,57.1700338338,-20.7247,20.6722,2600,181.119,0.571075697396,357.621416418,20.6458092518,315.853082721,20.6675008329,20.6422
308.957676335,0.999925,370.638116195,19.2332403976,109.503251711,1.54529,171.68292824,2601,137.989,213.132892382,72.8118518158,-20.6046,20.5325,2601,181.139,0.572218574588,401.036721697,20.4954610652,361.564254265,20.5192652548,20.495
323.559305557,0.999931,361.931080516,17.0835465888,110.807118774,1.45858,172.035545059,2602,137.983,206.635936614,36.4127172905,-20.699,20.6009,2602,181.191,0.552061259133,414.7618108,20.5700392043,356.17723378,20.5881206359,20.5683
283.943913598,0.999873,379.853263975,8.92976765557,40.8111838998,1.40778,156.855835334,2603,138.153,329.952488086,233.588826687,-20.6411,20.5157,2603,181.219,0.53332660344,321.846175513,20.4828275911,296.194135165,20.5046131479,20.4824
285.949752579,0.999919,314.673369302,7.81946168049,120.711390663,1.29702,157.324548806,2604,138.158,220.744794437,12.9879482514,-20.6635,20.486,2604,181.306,0.508811251148,337.059956128,20.4565957723,297.024005512,20.4743866212,20.456
285.075246996,0.999887,346.105919248,6.95320081801,40.4906217648,1.26367,156.160123331,2605,138.16,291.838819034,203.827669913,-20.714,20.5337,2605,181.331,0.49767176763,322.907243081,20.506043935,293.944984756,20.5273025348,20.5042
281.622793737,0.999833,331.112537631,8.02639055284,59.7107034418,1.34843,156.323254389,2606,138.158,278.088181726,164.161414502,-20.6698,20.5342,2606,181.373,0.495043896008,320.938389638,20.50222768,294.422521247,20.5233537789,20.4995
289.514745209,0.999941,328.268348655,15.4919599837,59.7073235001,1.34521,161.731602633,2607,138.152,275.752628908,144.338450249,-20.6683,20.5185,2607,181.42,0.488325612983,339.916336707,20.4864906056,314.895086417,20.5069301279,20.4857
171.487429858,0.999955,305.112162703,14.7817561218,69.6749249902,1.35567,117.894954265,2608,138.243,156.724489276,67.411764291,-20.7253,20.554,2608,181.447,0.48846517443,223.665901809,20.5214473766,189.5486931,20.5414401912,20.5202
141.214011835,0.999783,242.3646575,23.9042204426,63.9247792839,1.24207,110.465174397,2609,138.226,143.910257248,34.5723797794,-20.703,20.5483,2609,181.487,0.468090765678,255.399937005,20.5197425361,172.461327671,20.5365476429,20.5165
139.566586369,0.99988,274.331997381,9.73574882118,79.0334376342,1.25467,107.040937978,2610,138.236,174.9680839,38.4391288701,-20.651,20.5081,2610,181.524,0.454436828505,228.690606016,20.4817494848,163.915294624,20.4980943165,20.4812
68.2292713087,0.999648,223.772325647,2.87644014551,48.3263164609,1.35071,63.1822738586,2611,138.238,118.197780839,54.4662887414,-20.6728,20.5275,2611,181.564,0.467604305011,91.8958807863,20.5001525155,79.5707479731,20.5159804592,20.4979
77.3652376722,0.99992,166.845655549,3.82207859734,30.3702374894,1.40135,65.7461433141,2612,138.214,51.4876655065,27.7197426837,-20.6937,20.5416,2612,181.577,0.469746437117,122.191840319,20.5195794025,83.6273501617,20.5312797144,20.5177
80.4420622993,0.999815,141.433199252,4.19517245324,28.6243960229,1.24599,66.9277688874,2613,138.213,81.6083178809,15.0142661632,-20.661,20.5077,2613,181.583,0.458530901205,120.645384192,20.4842217338,85.4718731077,20.4954826714,20.4826
71.6781817207,0.999873,147.262129092,3.29640474156,22.2828848705,1.26834,62.4406395568,2614,138.217,90.6469360217,41.6971044792,-20.7961,20.5823,2614,181.646,0.467499282061,106.818304758,20.5628742461,78.3561262197,20.5739291033,20.5613
73.9786257318,0.999785,106.568653436,3.1653584374,24.5430106908,1.36331,63.8248487876,2615,138.213,74.651699969,5.7799035121,-20.722,20.4995,2615,181.699,0.472515097089,106.808541842,20.4787189005,80.5308611796,20.4899648187,20.4747
77.1914123427,0.999834,228.567796624,3.43448825665,41.5511906093,1.37901,65.3400463275,2616,138.22,95.262442291,10.6864892291,-20.8049,20.61,2616,181.724,0.471349999912,105.319027994,20.5930395275,82.9239501479,20.6005797542,20.5906
63.7225602482,0.999829,257.355039657,3.81635135278,45.257064261,1.2432,56.2104106627,2617,138.277,87.5003321635,10.595085281,-20.8876,20.6422,2617,181.791,0.458970024706,96.4837683573,20.6228227177,68.9037174736,20.6324255522,20.6208
55.5244824234,0.999992,192.108178887,2.27751649242,30.2485795358,1.12936,50.1038253241,2618,138.299,72.2146876847,33.9672896163,-20.9839,20.751,2618,181.751,0.448896611002,67.4368161991,20.7377853517,60.1699573599,20.7457821627,20.7331
55.5711832661,0.99987,170.842183204,2.27671621091,23.39497219,1.09122,49.2982109511,2619,138.356,75.7712524701,44.9426719301,-21.033,20.7975,2619,181.765,0.448232647784,74.0076126165,20.7800449495,59.1348771201,20.7894180839,20.7771
55.599629352,0.99992,175.148805785,2.2488384647,27.3955839245,1.29567,48.9905390599,2620,138.363,68.5975305167,2.78696762175,-21.1865,20.933,2620,181.765,0.45828229861,75.6221391848,20.9201030218,58.6901637725,20.9265052379,20.9172
43.1616959309,0.999637,134.578886009,2.42864863772,20.1896227711,1.25479,41.1075424776,2621,138.386,64.2735237041,45.1197740462,-21.1538,20.9471,2621,181.757,0.456186608083,69.0442564631,20.9320236875,48.3544322363,20.9393351623,20.9306
