MinReturn,MaxEsReturn,Epoch,MaxReturn,StdReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageY,AverageEsReturn,AverageAction,AverageQLoss,AverageReturn,AverageAbsY,AverageAbsQYDiff,AverageDiscountedReturn,Iteration,AveragePolicySurr,QFunRegParamNorm,PolicyRegParamNorm,AverageQ
1000.0,119.0,2190,1000.0,0.0,105.016,3.0,20.7051290737,104.65384658,17.7719298246,0.403286,63.3178,1000.0,104.824134309,2.59423368533,99.9956828753,2190,-114.548,189.932,111.257,104.647
1000.0,161.0,2191,1000.0,0.0,104.904,3.0,22.0313270548,104.529376298,14.6865671642,0.0224384,58.4747,1000.0,104.724439688,2.46872105707,99.9956828753,2191,-114.691,190.087,111.296,104.528
1000.0,93.0,2192,1000.0,0.0,105.505,3.0,16.3302676219,105.082187874,12.6296296296,0.0176697,62.076,1000.0,105.288899692,2.55855077997,99.9956828753,2192,-115.094,190.268,111.289,105.08
1000.0,65.0,2193,1000.0,0.0,105.592,2.0,13.0448493308,105.189415408,12.0240963855,0.0161404,63.9346,1000.0,105.385597619,2.58531552818,99.9956828753,2193,-115.31,190.436,111.295,105.187
1000.0,275.0,2194,1000.0,0.0,106.305,3.0,43.814634795,105.877708127,20.8333333333,0.286828,60.9952,1000.0,106.104083674,2.54147938171,99.9956828753,2194,-115.709,190.604,111.321,105.882
1000.0,50.0,2195,1000.0,0.0,106.215,3.0,11.1996376989,105.825165624,12.2027027027,0.0176173,67.7682,1000.0,106.015637578,2.62952688597,99.9956828753,2195,-116.083,190.727,111.361,105.812
1000.0,164.0,2196,1000.0,0.0,106.703,3.0,29.4717609138,106.324718072,24.3555555556,0.0257404,63.01,1000.0,106.541944435,2.55240594186,99.9956828753,2196,-116.258,190.897,111.35,106.314
1000.0,106.0,2197,1000.0,0.0,106.846,3.0,20.1459626327,106.433661389,16.9322033898,0.0185174,64.7681,1000.0,106.669212521,2.60123745151,99.9956828753,2197,-116.68,191.072,111.384,106.432
1000.0,147.0,2198,1000.0,0.0,107.293,3.0,34.7360918033,106.874394007,24.1951219512,0.0197359,61.736,1000.0,107.087578438,2.54435405796,99.9956828753,2198,-116.982,191.168,111.438,106.876
1000.0,145.0,2199,1000.0,0.0,107.621,3.0,20.2866301192,107.242705047,14.6617647059,0.0194075,66.762,1000.0,107.450848765,2.56647402069,99.9956828753,2199,-117.399,191.393,111.474,107.236
1000.0,138.0,2200,1000.0,0.0,107.971,3.0,17.6896179672,107.557157257,12.8846153846,0.0202756,64.1508,1000.0,107.759372645,2.56736782194,99.9956828753,2200,-117.594,191.546,111.521,107.562
1000.0,85.0,2201,1000.0,0.0,108.741,3.0,16.6074860756,108.39463923,15.6875,0.021917,60.933,1000.0,108.565794972,2.42723693625,99.9956828753,2201,-118.25,191.702,111.555,108.387
1000.0,126.0,2202,1000.0,0.0,108.344,3.0,17.1501904438,107.999609874,16.0,0.0267041,61.411,1000.0,108.161546768,2.49426429151,99.9956828753,2202,-118.128,191.835,111.58,107.994
1000.0,123.0,2203,1000.0,0.0,108.701,3.0,20.462829159,108.347983555,16.8644067797,0.347481,64.2028,1000.0,108.491393093,2.53462518783,99.9956828753,2203,-118.321,192.017,111.628,108.343
1000.0,88.0,2204,1000.0,0.0,109.129,3.0,19.8305020345,108.782488622,17.4655172414,0.019423,72.1742,1000.0,108.92399984,2.72755434096,99.9956828753,2204,-119.003,192.166,111.659,108.773
1000.0,83.0,2205,1000.0,0.0,108.956,3.0,14.343110024,108.617590522,16.4754098361,0.302326,63.3209,1000.0,108.775105859,2.54972109774,99.9956828753,2205,-118.783,192.352,111.643,108.623
1000.0,134.0,2206,1000.0,0.0,109.217,3.0,21.0746196131,108.845728891,14.3428571429,0.0188182,63.9139,1000.0,109.002455822,2.53708265862,99.9956828753,2206,-119.072,192.5,111.655,108.845
1000.0,145.0,2207,1000.0,0.0,109.95,2.0,26.4166066258,109.610263239,18.4259259259,0.0153813,61.8963,1000.0,109.730098463,2.53909410081,99.9956828753,2207,-119.614,192.618,111.689,109.6
1000.0,152.0,2208,1000.0,0.0,110.135,3.0,22.9809455489,109.801235461,14.5820895522,0.0239116,61.9467,1000.0,109.937005332,2.54059779041,99.9956828753,2208,-120.143,192.763,111.726,109.796
1000.0,75.0,2209,1000.0,0.0,110.459,2.0,12.8647773265,110.128834083,10.6979166667,0.0171314,67.4093,1000.0,110.239416372,2.60648880893,99.9956828753,2209,-120.618,192.893,111.751,110.129
1000.0,78.0,2210,1000.0,0.0,110.724,3.0,16.2800276583,110.370848665,12.9868421053,0.0143949,69.8944,1000.0,110.50447991,2.63863102541,99.9956828753,2210,-120.801,193.081,111.75,110.367
1000.0,91.0,2211,1000.0,0.0,111.121,2.0,13.5074681264,110.805649729,10.4329896907,0.11764,71.4726,1000.0,110.922278388,2.62391710756,99.9956828753,2211,-121.421,193.28,111.762,110.8
1000.0,97.0,2212,1000.0,0.0,111.933,3.0,14.3062915277,111.609737467,9.16513761468,0.0195804,64.1987,1000.0,111.727996049,2.48868900293,99.9956828753,2212,-121.955,193.418,111.799,111.606
1000.0,108.0,2213,1000.0,0.0,111.658,3.0,20.1462426708,111.321561363,15.0625,0.0133357,67.659,1000.0,111.441352846,2.68468101141,99.9956828753,2213,-122.147,193.538,111.867,111.314
1000.0,151.0,2214,1000.0,0.0,112.467,3.0,26.0178269603,112.118617677,17.5254237288,0.341039,71.8431,1000.0,112.237275856,2.67482014244,99.9956828753,2214,-122.641,193.683,111.861,112.125
1000.0,97.0,2215,1000.0,0.0,112.324,3.0,14.8507195355,111.988225775,11.2921348315,0.0109083,69.6844,1000.0,112.12608606,2.69417425606,99.9956828753,2215,-122.643,193.882,111.892,111.97
1000.0,131.0,2216,1000.0,0.0,112.295,2.0,29.2491395267,111.941438814,25.641025641,0.012458,73.5797,1000.0,112.074670668,2.76009802601,99.9956828753,2216,-122.816,194.029,111.916,111.94
1000.0,118.0,2217,1000.0,0.0,112.704,2.0,20.6493748979,112.344579825,17.6785714286,0.0122888,71.6475,1000.0,112.503582429,2.66669770637,99.9956828753,2217,-123.194,194.151,111.953,112.341
1000.0,143.0,2218,1000.0,0.0,113.235,3.0,21.2757598921,112.893827821,15.671875,0.0552512,74.849,1000.0,113.018734582,2.71504884628,99.9956828753,2218,-123.724,194.269,111.953,112.898
1000.0,139.0,2219,1000.0,0.0,113.545,3.0,28.3841481791,113.186234717,16.9661016949,0.0441157,69.1826,1000.0,113.305777744,2.67186001158,99.9956828753,2219,-123.94,194.437,111.969,113.174
1000.0,147.0,2220,1000.0,0.0,113.718,3.0,24.0861919157,113.367928531,16.1290322581,0.0272307,78.1433,1000.0,113.497865365,2.77607613341,99.9956828753,2220,-124.229,194.556,112.017,113.366
1000.0,129.0,2221,1000.0,0.0,113.845,3.0,27.3638388231,113.524582772,20.4693877551,0.0376767,73.4397,1000.0,113.650018105,2.65719638568,99.9956828753,2221,-124.658,194.724,112.045,113.517
1000.0,57.0,2222,1000.0,0.0,115.118,3.0,13.5999546757,114.793989814,19.9795918367,0.0823904,70.5368,1000.0,114.91213646,2.62971618933,99.9956828753,2222,-125.255,194.878,112.108,114.8
1000.0,217.0,2223,1000.0,0.0,114.619,3.0,30.1576163511,114.267665252,18.2678571429,0.0384619,75.1312,1000.0,114.404122714,2.75719687348,99.9956828753,2223,-125.11,195.017,112.159,114.257
1000.0,104.0,2224,1000.0,0.0,115.027,3.0,23.0769928717,114.691004845,19.82,0.0293615,80.3308,1000.0,114.817964712,2.86672891782,99.9956828753,2224,-125.576,195.17,112.185,114.684
1000.0,331.0,2225,1000.0,0.0,115.337,5.0,68.0801410104,114.961082557,39.88,0.0246605,79.9016,1000.0,115.104039935,2.86362034219,99.9956828753,2225,-125.853,195.28,112.213,114.953
1000.0,117.0,2226,1000.0,0.0,115.777,4.0,24.2940836081,115.443361102,25.9487179487,0.0283284,70.9999,1000.0,115.548861261,2.76126106891,99.9956828753,2226,-126.259,195.417,112.239,115.439
1000.0,95.0,2227,1000.0,0.0,115.964,3.0,17.2725712034,115.587530018,18.6538461538,0.0820903,81.4554,1000.0,115.721398694,2.91095262657,99.9956828753,2227,-126.643,195.563,112.264,115.583
1000.0,136.0,2228,1000.0,0.0,116.657,3.0,22.7498862082,116.317790239,19.4807692308,0.0185974,71.3979,1000.0,116.424288212,2.72120974982,99.9956828753,2228,-127.255,195.697,112.309,116.31
1000.0,69.0,2229,1000.0,0.0,116.838,3.0,15.8453021429,116.499304102,20.08,0.123555,73.3229,1000.0,116.600347502,2.6946643293,99.9956828753,2229,-127.451,195.821,112.372,116.504
1000.0,197.0,2230,1000.0,0.0,116.705,3.0,27.9235047533,116.348276561,16.5573770492,0.250115,80.936,1000.0,116.480512928,2.83520778876,99.9956828753,2230,-127.404,195.964,112.399,116.341
1000.0,105.0,2231,1000.0,0.0,117.126,3.0,24.0104452122,116.770465059,19.1923076923,0.190259,72.3724,1000.0,116.906157918,2.77193823431,99.9956828753,2231,-128.051,196.148,112.441,116.763
1000.0,95.0,2232,1000.0,0.0,117.622,3.0,15.3214320643,117.282352328,13.985915493,0.0180186,74.8049,1000.0,117.41900856,2.73807478249,99.9956828753,2232,-128.316,196.285,112.489,117.275
1000.0,88.0,2233,1000.0,0.0,118.142,3.0,16.151505732,117.757106534,12.9743589744,0.0146511,79.2923,1000.0,117.928170538,2.86184581957,99.9956828753,2233,-128.661,196.468,112.515,117.753
1000.0,94.0,2234,1000.0,0.0,118.551,3.0,11.4627396376,118.168151043,9.84,0.0182715,74.4493,1000.0,118.342217115,2.73758394677,99.9956828753,2234,-129.128,196.602,112.534,118.164
1000.0,71.0,2235,1000.0,0.0,118.401,3.0,14.0499047051,117.939376522,13.3466666667,0.0142868,81.5604,1000.0,118.135911443,2.93467935933,99.9956828753,2235,-129.282,196.764,112.573,117.937
1000.0,125.0,2236,1000.0,0.0,119.095,3.0,24.1273809491,118.70977755,16.1111111111,0.0170806,78.7643,1000.0,118.89104991,2.79612363787,99.9956828753,2236,-129.854,196.966,112.582,118.697
1000.0,157.0,2237,1000.0,0.0,119.164,3.0,18.4800414045,118.738122078,11.2471910112,0.226838,80.8509,1000.0,118.937598163,2.88280151856,99.9956828753,2237,-130.02,197.14,112.608,118.737
1000.0,81.0,2238,1000.0,0.0,119.5,2.0,13.0425560719,119.098415909,12.1951219512,0.0615124,84.7234,1000.0,119.303994535,2.93303681288,99.9956828753,2238,-130.5,197.305,112.607,119.095
1000.0,188.0,2239,1000.0,0.0,119.654,2.0,29.7608316515,119.188014414,19.1538461538,0.0329623,88.9294,1000.0,119.407300108,3.02748820562,99.9956828753,2239,-130.713,197.46,112.646,119.194
1000.0,158.0,2240,1000.0,0.0,119.942,3.0,25.3686317958,119.497422617,17.1896551724,0.0150311,83.9487,1000.0,119.711595789,2.95052177357,99.9956828753,2240,-130.623,197.644,112.68,119.485
1000.0,50.0,2241,1000.0,0.0,120.385,3.0,12.1370844648,119.979507037,16.3389830508,0.0183971,82.1483,1000.0,120.162012501,2.83686309455,99.9956828753,2241,-131.359,197.848,112.707,119.984
1000.0,74.0,2242,1000.0,0.0,120.254,3.0,13.9199222393,119.829898329,18.0877192982,0.0773667,83.4636,1000.0,120.019707133,2.96072064784,99.9956828753,2242,-131.351,197.995,112.731,119.823
1000.0,108.0,2243,1000.0,0.0,120.521,3.0,22.123151074,120.098506668,18.537037037,0.0133115,88.1321,1000.0,120.292593711,2.98899829264,99.9956828753,2243,-131.565,198.143,112.78,120.1
1000.0,103.0,2244,1000.0,0.0,120.777,3.0,18.9533049518,120.339020872,17.8363636364,0.0256582,84.3708,1000.0,120.557303702,2.97451447339,99.9956828753,2244,-131.9,198.271,112.821,120.328
1000.0,169.0,2245,1000.0,0.0,121.344,3.0,29.0299809838,120.860387761,24.2142857143,0.066615,86.1978,1000.0,121.097867739,3.10251147467,99.9956828753,2245,-132.332,198.424,112.812,120.854
1000.0,66.0,2246,1000.0,0.0,121.26,3.0,12.5568944542,120.812775124,16.3387096774,0.0156485,85.0709,1000.0,121.008255639,2.99193649734,99.9956828753,2246,-132.45,198.558,112.836,120.816
1000.0,160.0,2247,1000.0,0.0,121.814,2.0,30.9336945081,121.325636444,22.8837209302,0.02173,80.5231,1000.0,121.588218168,2.92471275433,99.9956828753,2247,-132.905,198.706,112.841,121.325
1000.0,78.0,2248,1000.0,0.0,122.239,3.0,15.0148629595,121.749183488,17.9821428571,0.193957,91.5821,1000.0,121.986432463,3.08197137496,99.9956828753,2248,-133.185,198.827,112.876,121.746
1000.0,157.0,2249,1000.0,0.0,123.133,3.0,33.2894216767,122.671910652,24.8421052632,0.016841,86.644,1000.0,122.910443164,2.97369338957,99.9956828753,2249,-133.893,198.937,112.922,122.66
1000.0,104.0,2250,1000.0,0.0,122.382,3.0,24.8974215532,121.924179947,21.28,0.018257,91.4228,1000.0,122.143063783,3.03257024122,99.9956828753,2250,-133.625,199.092,112.97,121.924
1000.0,132.0,2251,1000.0,0.0,123.17,3.0,21.462476027,122.73830715,15.6774193548,0.0681517,90.7145,1000.0,122.931657916,3.04426676581,99.9956828753,2251,-134.155,199.224,112.932,122.736
1000.0,104.0,2252,1000.0,0.0,122.885,3.0,17.2590430637,122.453382829,15.0882352941,0.0284313,87.6378,1000.0,122.662873906,2.92614261417,99.9956828753,2252,-134.102,199.404,112.97,122.451
1000.0,76.0,2253,1000.0,0.0,123.736,3.0,16.53381958,123.358039962,15.9649122807,0.0132262,82.332,1000.0,123.524818552,2.80271284776,99.9956828753,2253,-134.499,199.562,112.982,123.352
1000.0,156.0,2254,1000.0,0.0,123.996,3.0,25.4514084787,123.550572085,17.0,0.109143,85.4601,1000.0,123.727415459,3.02128589942,99.9956828753,2254,-134.964,199.759,112.982,123.541
1000.0,79.0,2255,1000.0,0.0,124.02,3.0,15.0063193993,123.619718335,14.4305555556,0.0175001,80.0774,1000.0,123.775432815,2.85984113455,99.9956828753,2255,-135.186,199.904,112.959,123.627
1000.0,105.0,2256,1000.0,0.0,124.226,2.0,17.0348261727,123.881703456,15.453125,0.0135394,81.4537,1000.0,124.022162925,2.85883551187,99.9956828753,2256,-135.542,200.043,112.963,123.87
1000.0,88.0,2257,1000.0,0.0,124.648,3.0,19.444318119,124.287546624,19.3921568627,0.0132149,92.37,1000.0,124.405305904,3.06973343406,99.9956828753,2257,-135.777,200.213,112.981,124.289
1000.0,113.0,2258,1000.0,0.0,124.869,3.0,20.0206843363,124.486823507,15.0895522388,0.0166375,84.4149,1000.0,124.629237362,3.05022075415,99.9956828753,2258,-136.23,200.397,112.964,124.472
1000.0,158.0,2259,1000.0,0.0,125.624,3.0,28.7081082979,125.261245585,20.5869565217,0.186509,86.9042,1000.0,125.387115094,2.98050957607,99.9956828753,2259,-136.728,200.592,113.007,125.261
1000.0,111.0,2260,1000.0,0.0,125.435,3.0,21.910727966,125.051478995,21.2,0.0201986,94.5979,1000.0,125.174277463,3.09246731466,99.9956828753,2260,-136.482,200.787,113.024,125.05
1000.0,67.0,2261,1000.0,0.0,125.459,3.0,11.4760785145,125.075410759,10.8695652174,0.061235,91.9258,1000.0,125.206709996,3.09959278996,99.9956828753,2261,-136.827,200.945,113.03,125.071
1000.0,82.0,2262,1000.0,0.0,125.865,3.0,17.4187172963,125.480678718,16.6034482759,0.021035,95.3678,1000.0,125.623739822,3.0888958099,99.9956828753,2262,-137.266,201.09,113.081,125.473
1000.0,136.0,2263,1000.0,0.0,126.637,3.0,22.1459574005,126.225354258,16.4426229508,0.0226416,86.2119,1000.0,126.394726182,2.89521255766,99.9956828753,2263,-137.993,201.278,113.101,126.234
1000.0,140.0,2264,1000.0,0.0,126.498,3.0,23.8893804718,126.118682084,16.9508196721,0.0200985,86.6324,1000.0,126.273462274,3.05711043019,99.9956828753,2264,-137.981,201.463,113.101,126.102
1000.0,94.0,2265,1000.0,0.0,126.864,3.0,17.1602265843,126.434321553,17.350877193,0.0363028,84.2972,1000.0,126.592095935,2.97714048054,99.9956828753,2265,-138.413,201.615,113.1,126.441
1000.0,95.0,2266,1000.0,0.0,127.1,3.0,15.8135973327,126.67187221,12.8227848101,0.0206205,100.354,1000.0,126.83903699,3.16860653977,99.9956828753,2266,-138.762,201.8,113.148,126.66
1000.0,93.0,2267,1000.0,0.0,127.84,3.0,20.9259742903,127.413427466,19.94,0.0165722,87.8177,1000.0,127.573933097,3.07641091809,99.9956828753,2267,-139.58,201.969,113.187,127.407
1000.0,96.0,2268,1000.0,0.0,127.498,3.0,17.0786825161,127.087420215,15.578125,0.0134765,97.7609,1000.0,127.268819626,3.19099235792,99.9956828753,2268,-139.225,202.159,113.238,127.077
1000.0,94.0,2269,1000.0,0.0,127.756,3.0,13.7837348594,127.250679678,10.9069767442,0.0197386,95.9578,1000.0,127.47665449,3.14737726425,99.9956828753,2269,-139.41,202.291,113.292,127.255
1000.0,83.0,2270,1000.0,0.0,128.221,3.0,17.8170840998,127.750301285,13.2405063291,0.551783,106.812,1000.0,127.978020002,3.20335993083,99.9956828753,2270,-140.178,202.427,113.334,127.744
1000.0,193.0,2271,1000.0,0.0,128.496,3.0,37.360408115,128.042578728,22.0652173913,0.0158587,94.8213,1000.0,128.251040937,3.10071632596,99.9956828753,2271,-140.13,202.622,113.347,128.03
1000.0,149.0,2272,1000.0,0.0,128.918,3.0,26.8650583105,128.446794877,22.0444444444,0.104158,93.0951,1000.0,128.657858201,3.16729851467,99.9956828753,2272,-140.636,202.772,113.392,128.447
1000.0,89.0,2273,1000.0,0.0,129.293,3.0,18.6774446533,128.829854326,15.7857142857,0.50764,98.5347,1000.0,129.032548703,3.23585791007,99.9956828753,2273,-141.232,202.937,113.447,128.823
1000.0,135.0,2274,1000.0,0.0,129.204,3.0,20.9829559113,128.739144649,20.0357142857,0.246331,96.6199,1000.0,128.949149946,3.15543880238,99.9956828753,2274,-141.111,203.104,113.421,128.728
1000.0,97.0,2275,1000.0,0.0,129.682,3.0,17.9026861906,129.235436671,17.2222222222,0.0174213,98.6385,1000.0,129.413238853,3.20775101035,99.9956828753,2275,-141.584,203.221,113.44,129.238
1000.0,116.0,2276,1000.0,0.0,130.202,3.0,18.3619106662,129.747231467,16.3846153846,0.270531,101.921,1000.0,129.922566676,3.25265816004,99.9956828753,2276,-142.166,203.335,113.517,129.738
1000.0,335.0,2277,1000.0,0.0,130.653,4.0,58.3701424481,130.208662088,29.5,0.0210796,99.0009,1000.0,130.386309609,3.14332429659,99.9956828753,2277,-142.558,203.51,113.56,130.208
1000.0,143.0,2278,1000.0,0.0,131.035,3.0,18.171019662,130.591815305,13.3066666667,0.0128432,100.051,1000.0,130.740661429,3.24076492273,99.9956828753,2278,-142.856,203.685,113.624,130.588
1000.0,136.0,2279,1000.0,0.0,131.414,3.0,18.8495454407,131.056100206,13.4411764706,0.0461299,107.321,1000.0,131.187759044,3.19848594135,99.9956828753,2279,-143.294,203.84,113.636,131.037
1000.0,103.0,2280,1000.0,0.0,130.964,3.0,19.9619974267,130.55387032,23.5348837209,0.0178383,102.842,1000.0,130.696340921,3.2408366792,99.9956828753,2280,-142.878,203.978,113.648,130.558
1000.0,248.0,2281,1000.0,0.0,131.827,3.0,49.8006125474,131.411197767,32.6666666667,0.024702,99.9814,1000.0,131.569978512,3.22890794217,99.9956828753,2281,-143.481,204.137,113.687,131.405
1000.0,152.0,2282,1000.0,0.0,131.997,3.0,23.2627164805,131.586021432,18.6481481481,0.209221,92.6144,1000.0,131.743967538,3.19682275452,99.9956828753,2282,-144.069,204.263,113.701,131.58
1000.0,83.0,2283,1000.0,0.0,132.014,3.0,15.8122636476,131.571880569,19.1764705882,0.0224005,105.542,1000.0,131.735197377,3.40815467404,99.9956828753,2283,-144.519,204.45,113.712,131.577
1000.0,111.0,2284,1000.0,0.0,133.108,4.0,22.19645127,132.698456249,24.3428571429,0.0203127,99.3776,1000.0,132.861687097,3.26144916373,99.9956828753,2284,-144.735,204.61,113.74,132.686
1000.0,176.0,2285,1000.0,0.0,133.168,3.0,29.3020898177,132.750644743,19.7796610169,0.0457338,102.864,1000.0,132.928896142,3.2407738111,99.9956828753,2285,-145.164,204.798,113.783,132.739
1000.0,114.0,2286,1000.0,0.0,133.195,3.0,22.2679544858,132.772137003,17.0925925926,0.0231526,101.098,1000.0,132.944438816,3.17726489159,99.9956828753,2286,-145.249,204.927,113.836,132.774
1000.0,139.0,2287,1000.0,0.0,134.101,3.0,27.949111846,133.646012167,22.1020408163,0.192251,109.426,1000.0,133.842024734,3.31934738333,99.9956828753,2287,-146.002,205.118,113.874,133.641
1000.0,102.0,2288,1000.0,0.0,134.293,3.0,23.0233170775,133.866170943,22.2142857143,0.0248822,100.171,1000.0,134.050453598,3.21199814186,99.9956828753,2288,-146.017,205.349,113.881,133.852
1000.0,209.0,2289,1000.0,0.0,134.753,3.0,31.6200571654,134.332035973,24.5581395349,0.0221864,94.8943,1000.0,134.499722636,3.17892788922,99.9956828753,2289,-146.896,205.531,113.888,134.319
1000.0,169.0,2290,1000.0,0.0,134.536,3.0,30.1947280167,134.044230759,19.72,0.0263612,100.582,1000.0,134.253935388,3.26783952547,99.9956828753,2290,-146.955,205.674,113.897,134.047
1000.0,103.0,2291,1000.0,0.0,135.191,3.0,19.6986272827,134.720482983,22.0869565217,0.389456,102.002,1000.0,134.903156959,3.30500530993,99.9956828753,2291,-147.178,205.828,113.903,134.718
1000.0,73.0,2292,1000.0,0.0,134.919,3.0,16.1920738936,134.4122099,20.0204081633,0.156316,115.109,1000.0,134.631319407,3.515206269,99.9956828753,2292,-147.252,205.982,113.863,134.396
1000.0,109.0,2293,1000.0,0.0,135.708,3.0,21.9367686358,135.220478402,18.6,0.0158558,105.638,1000.0,135.464051869,3.30928642989,99.9956828753,2293,-148.069,206.127,113.883,135.214
1000.0,169.0,2294,1000.0,0.0,136.223,3.0,36.2147299682,135.779748733,33.4,0.0900073,101.511,1000.0,135.978001881,3.28225770741,99.9956828753,2294,-148.655,206.268,113.904,135.786
1000.0,405.0,2295,1000.0,0.0,136.013,3.0,63.1335698771,135.551053872,26.3157894737,0.376056,95.4994,1000.0,135.749998732,3.2316322381,99.9956828753,2295,-148.604,206.476,113.902,135.539
1000.0,161.0,2296,1000.0,0.0,136.643,3.0,28.0939403155,136.172412653,23.7317073171,0.0128083,108.113,1000.0,136.391920511,3.34165918399,99.9956828753,2296,-148.799,206.65,113.913,136.168
1000.0,161.0,2297,1000.0,0.0,137.302,3.0,32.8191159997,136.843977088,25.425,0.207615,104.236,1000.0,137.051408621,3.32969851202,99.9956828753,2297,-149.457,206.727,113.947,136.838
1000.0,136.0,2298,1000.0,0.0,137.433,3.0,24.7221652479,136.934082198,18.4,0.252711,111.557,1000.0,137.197828266,3.38488701925,99.9956828753,2298,-149.578,206.914,113.929,136.921
1000.0,78.0,2299,1000.0,0.0,137.807,3.0,13.6629116341,137.327670282,13.8611111111,0.0113499,106.194,1000.0,137.542181448,3.3004909826,99.9956828753,2299,-149.919,207.088,113.95,137.328
1000.0,74.0,2300,1000.0,0.0,137.938,3.0,15.7984621074,137.442078205,17.8363636364,0.0106238,113.431,1000.0,137.655316578,3.46702243177,99.9956828753,2300,-150.261,207.274,113.985,137.448
1000.0,112.0,2301,1000.0,0.0,137.94,7.0,22.9786684642,137.43524548,37.5925925926,0.0180691,117.242,1000.0,137.677680183,3.50106655828,99.9956828753,2301,-150.147,207.46,113.985,137.425
1000.0,131.0,2302,1000.0,0.0,138.632,3.0,21.5764190161,138.208389101,20.2653061224,0.0626221,116.271,1000.0,138.416030296,3.40225963819,99.9956828753,2302,-150.661,207.582,113.97,138.211
1000.0,162.0,2303,1000.0,0.0,138.581,3.0,29.736246821,138.119052586,24.175,0.016777,104.302,1000.0,138.339851412,3.32746392446,99.9956828753,2303,-151.141,207.786,114.034,138.114
1000.0,130.0,2304,1000.0,0.0,138.747,3.0,25.4845906285,138.294429151,23.6136363636,0.0243002,114.319,1000.0,138.512095434,3.40661451158,99.9956828753,2304,-151.345,207.964,114.031,138.292
1000.0,101.0,2305,1000.0,0.0,138.792,3.0,14.6599135968,138.359403218,13.44,0.0171202,115.273,1000.0,138.525919846,3.40164190909,99.9956828753,2305,-151.8,208.169,114.097,138.362
1000.0,99.0,2306,1000.0,0.0,139.946,3.0,22.6044243457,139.516512665,20.0,0.0218559,117.201,1000.0,139.69125751,3.55390415148,99.9956828753,2306,-152.367,208.336,114.11,139.52
1000.0,139.0,2307,1000.0,0.0,139.937,3.0,22.3942266007,139.480183718,16.8421052632,0.239629,112.794,1000.0,139.642946553,3.46085892756,99.9956828753,2307,-152.568,208.487,114.151,139.471
1000.0,86.0,2308,1000.0,0.0,140.465,3.0,12.8582010147,140.050671556,12.7777777778,0.0699987,102.942,1000.0,140.192498043,3.37553468159,99.9956828753,2308,-153.06,208.681,114.201,140.056
1000.0,169.0,2309,1000.0,0.0,140.691,3.0,26.0832589988,140.273546149,19.94,0.0146375,110.83,1000.0,140.420137897,3.36567964585,99.9956828753,2309,-153.275,208.838,114.211,140.266
1000.0,159.0,2310,1000.0,0.0,140.613,3.0,22.8566065462,140.16432251,18.2909090909,0.0162792,118.29,1000.0,140.340566295,3.48649073985,99.9956828753,2310,-153.457,209.033,114.234,140.149
1000.0,93.0,2311,1000.0,0.0,141.621,3.0,18.1431109855,141.204891316,20.3829787234,0.0923951,108.427,1000.0,141.364002449,3.38306935355,99.9956828753,2311,-154.251,209.174,114.229,141.206
1000.0,94.0,2312,1000.0,0.0,141.704,3.0,21.9649734617,141.300554053,20.0384615385,0.208973,123.866,1000.0,141.461199133,3.5448903124,99.9956828753,2312,-154.387,209.332,114.28,141.296
1000.0,123.0,2313,1000.0,0.0,142.709,3.0,27.2185978883,142.265615446,25.6153846154,0.0201307,117.731,1000.0,142.432570046,3.45075161013,99.9956828753,2313,-155.463,209.54,114.297,142.274
1000.0,53.0,2314,1000.0,0.0,142.583,3.0,11.8747238434,142.161611771,13.9305555556,0.0169774,107.446,1000.0,142.346203965,3.40513869487,99.9956828753,2314,-155.589,209.748,114.317,142.143
1000.0,149.0,2315,1000.0,0.0,143.066,3.0,29.0181238588,142.618414518,21.7608695652,0.00938333,114.26,1000.0,142.828235779,3.42208676404,99.9956828753,2315,-155.823,209.893,114.304,142.617
1000.0,74.0,2316,1000.0,0.0,143.494,2.0,14.878553725,143.03623597,15.1692307692,0.0138457,121.344,1000.0,143.228282375,3.57015544694,99.9956828753,2316,-156.647,210.087,114.309,143.033
1000.0,107.0,2317,1000.0,0.0,143.927,3.0,16.7165749348,143.454031948,17.8571428571,0.0114397,121.749,1000.0,143.666411611,3.57098367108,99.9956828753,2317,-156.931,210.263,114.326,143.45
1000.0,69.0,2318,1000.0,0.0,144.492,3.0,15.1273470414,144.043771243,16.2580645161,0.677653,117.113,1000.0,144.236545904,3.4935898102,99.9956828753,2318,-157.323,210.486,114.333,144.033
1000.0,123.0,2319,1000.0,0.0,143.942,3.0,20.520209752,143.436422248,18.1090909091,0.0279536,118.745,1000.0,143.69504665,3.5350322488,99.9956828753,2319,-157.312,210.673,114.34,143.435
1000.0,93.0,2320,1000.0,0.0,145.575,3.0,17.2090889459,145.106958073,17.9107142857,0.0837464,117.791,1000.0,145.320488826,3.50260944179,99.9956828753,2320,-158.277,210.873,114.363,145.109
1000.0,143.0,2321,1000.0,0.0,145.51,3.0,30.7150479558,145.082521778,27.1351351351,0.0342006,117.032,1000.0,145.276463823,3.5034759501,99.9956828753,2321,-158.472,211.078,114.418,145.083
1000.0,91.0,2322,1000.0,0.0,145.68,3.0,14.9390295259,145.181739857,15.3333333333,0.422208,116.139,1000.0,145.37093149,3.53533272428,99.9956828753,2322,-158.565,211.272,114.448,145.172
