AverageEsReturn,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,MinEsReturn,AverageAbsQ,AverageQ,MinReturn,AverageQLoss,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAction,AverageY,Iteration
3213.89829243,467.302794859,4228.27939026,3.63643477169,1150,3213.89829243,467.286,467.274,1928.38746108,254.887,201.801,-469.41,3213.89829243,0.0,140.238,1079.71864732,5072.42232232,369.615387255,0.996753,467.288819784,1150
3338.16437758,467.899381713,4738.72497299,3.36368277344,1151,3338.16437758,467.888,467.864,3394.80850479,178.364,201.868,-469.929,3338.16437758,0.0,140.346,461.365171069,5062.13169946,377.59844794,0.995524,467.877943871,1151
3424.94576013,467.858474259,4688.0055978,3.86606130199,1152,3424.94576013,467.846,467.824,4138.45463556,277.539,201.966,-469.704,3424.94576013,0.0,140.454,264.870028029,4988.53842121,365.484925184,0.996829,467.834694776,1152
3422.47315618,467.910252538,4522.26489473,3.41888836212,1153,3422.47315618,467.906,467.882,4375.65947272,194.304,202.029,-469.919,3422.47315618,0.0,140.52,83.399501872,4641.14805169,358.302019847,0.997294,467.885458379,1153
3451.53973364,468.449468564,4610.19380565,3.67951886571,1154,3451.53973364,468.425,468.39,4448.80965499,244.163,202.201,-470.444,3451.53973364,0.0,140.5,113.883554798,4793.83477921,374.491201614,0.99474,468.414912837,1154
3275.93946073,468.194816314,4343.20407277,3.74191626738,1155,3275.93946073,468.193,468.137,4134.94982932,249.449,202.314,-470.093,3275.93946073,0.0,140.648,98.7265785662,4475.91131349,341.28598264,0.995321,468.140283151,1155
3267.5872853,469.428524657,4290.35394243,3.65202427152,1156,3267.5872853,469.424,469.383,423.962289477,232.294,202.538,-471.318,3267.5872853,0.0,140.675,1295.32364985,4897.8117588,366.865554684,0.99683,469.391336044,1156
3241.92336693,468.904400096,4715.31325392,3.95634692978,1157,3241.92336693,468.895,468.861,3147.83504289,284.529,202.663,-470.975,3241.92336693,0.0,140.787,701.97306909,5240.39679737,411.876655463,0.998001,468.871552976,1157
3379.62662847,468.662561679,4867.35627499,3.66921919131,1158,3379.62662847,468.693,468.658,4677.02411976,260.255,202.728,-470.642,3379.62662847,0.0,140.862,99.0867040438,4975.65583048,381.052225225,0.996314,468.627650869,1158
3436.68307917,469.2497067,4499.26630476,3.85651074964,1159,3436.68307917,469.189,469.146,4406.97269943,271.827,202.865,-471.231,3436.68307917,0.0,140.944,81.4016764569,4626.76482608,365.460689845,0.995427,469.206861762,1159
3338.42327709,469.561623275,5468.00252291,3.54608283746,1160,3338.42327709,469.556,469.523,5280.42104387,220.048,202.985,-471.606,3338.42327709,0.0,140.995,100.917363781,5610.4036365,418.126131208,0.994016,469.52827719,1160
3272.67217816,469.089905521,3905.74737295,3.89999460741,1161,3272.67217816,469.079,469.055,266.281586446,296.653,203.193,-471.019,3272.67217816,0.0,141.019,1493.6971518,5079.21933556,366.476341205,0.995991,469.065433879,1161
3554.37146566,469.922158688,3387.701215,3.60639390063,1162,3554.37146566,469.908,469.863,576.66807362,229.44,203.322,-471.846,3554.37146566,0.0,141.084,1420.53343522,4547.11961661,321.446530406,0.997797,469.876919009,1162
3099.0019443,468.748163551,4942.38762769,3.72963780749,1163,3099.0019443,468.74,468.702,3534.23065375,257.595,203.418,-470.871,3099.0019443,0.0,141.11,499.627577226,5381.98775028,407.616371465,0.99822,468.712077439,1163
3446.74436022,469.280073072,4288.99422218,3.93021120077,1164,3446.74436022,469.265,469.241,153.624851247,306.986,203.568,-471.382,3446.74436022,0.0,141.194,1624.64176586,5351.20230622,377.13795085,0.997881,469.258481518,1164
3329.15601204,469.717092106,2955.63935526,3.62436578182,1165,3329.15601204,469.711,469.692,576.917769429,228.837,203.644,-471.749,3329.15601204,0.0,141.255,1323.2135733,4148.68282325,314.339939498,0.998373,469.699338214,1165
3152.75159258,469.182852884,3802.41019129,3.81170565651,1166,3152.75159258,469.175,469.157,1530.25962037,268.915,203.741,-471.135,3152.75159258,0.0,141.293,1376.41950149,5351.86444004,376.335399405,0.998283,469.165292427,1166
2785.85539554,469.475151883,3105.27860333,3.68993548471,1167,2785.85539554,469.454,469.435,1819.33405952,226.787,203.864,-471.425,2785.85539554,0.0,141.326,642.413507132,3775.90185157,290.903469479,0.998424,469.454481673,1167
3366.26308701,468.561994529,4590.50091424,3.71873623671,1168,3366.26308701,468.549,468.519,3220.18836337,247.525,204.01,-470.503,3366.26308701,0.0,141.38,643.073858982,5295.21827444,391.193166627,0.997881,468.535340861,1168
3156.18240296,469.672862962,4227.60946387,3.60937134406,1169,3156.18240296,469.661,469.637,4158.21583899,197.832,204.069,-471.628,3156.18240296,0.0,141.425,69.4340350149,4370.05165632,345.3271998,0.997168,469.649953536,1169
2952.13096129,469.988845198,4638.37694911,3.78333576288,1170,2952.13096129,469.978,469.955,4431.65407342,270.939,204.202,-471.931,2952.13096129,0.0,141.486,165.318380333,4882.85469069,372.432336001,0.998232,469.964561988,1170
3337.0778582,469.906356298,4469.9869588,3.38845281865,1171,3337.0778582,469.9,469.884,1599.71989363,200.111,204.29,-471.82,3337.0778582,0.0,141.558,962.602488866,5046.74453024,376.636321361,0.997724,469.89172883,1171
3167.70062133,469.989782666,5112.94421169,3.72691927819,1172,3167.70062133,469.979,469.957,4954.43772444,264.386,204.375,-471.975,3167.70062133,0.0,141.596,94.0550301505,5256.14745124,385.662531756,0.997234,469.967978064,1172
3121.86902213,470.000169889,4958.48256837,3.54914451354,1173,3121.86902213,469.993,469.966,4766.51552388,223.501,204.53,-472.035,3121.86902213,0.0,141.654,108.012425541,5129.75215998,399.959904473,0.997986,469.973324363,1173
3120.64039255,469.777360919,3813.41881835,3.98766469997,1174,3120.64039255,469.761,469.73,-573.049290364,292.579,204.671,-471.72,3120.64039255,0.0,141.728,1468.68514383,4540.02797076,297.692871127,0.998331,469.748554724,1174
3386.56576674,469.110279902,4297.16980024,3.59919401625,1175,3386.56576674,469.096,469.071,4174.47141793,240.224,204.777,-470.938,3386.56576674,0.0,141.772,83.1854339576,4424.50826134,340.344867239,0.996492,469.084319808,1175
3030.96746458,469.381322961,4497.50105839,3.52211484195,1176,3030.96746458,469.367,469.343,4439.5972042,240.678,204.914,-471.348,3030.96746458,0.0,141.783,49.2868140498,4564.76168331,360.883264115,0.996854,469.358545442,1176
3132.80544067,468.925970799,4126.08644425,3.59919262687,1177,3132.80544067,468.916,468.889,747.683008718,242.586,204.999,-470.859,3132.80544067,0.0,141.864,1411.67123317,5055.59001689,377.7308738,0.997768,468.898934608,1177
3140.0741791,470.555877125,4345.77505555,3.53151816618,1178,3140.0741791,470.538,470.505,690.549725262,216.223,205.08,-472.376,3140.0741791,0.0,141.872,1219.99807639,4829.328398,373.034926662,0.997132,470.521348088,1178
3282.35872711,469.471515477,4138.74564192,3.74829782872,1179,3282.35872711,469.458,469.424,778.773140967,272.445,205.164,-471.447,3282.35872711,0.0,141.932,1373.29291712,5052.25829866,394.769253785,0.998282,469.43659462,1179
3453.54110273,469.932823053,4638.80566259,3.71141547167,1180,3453.54110273,469.915,469.877,4465.49338377,246.613,205.27,-471.883,3453.54110273,0.0,142.007,121.956325229,4865.66468892,368.123609046,0.997922,469.896650059,1180
3319.9841568,470.112636006,3786.98967006,3.67595056763,1181,3319.9841568,470.111,470.082,210.164371187,267.966,205.357,-472.081,3319.9841568,0.0,142.046,1526.53999834,4888.750625,376.622850468,0.998005,470.086258524,1181
3272.13844592,469.324028226,4896.34574561,3.82382513458,1182,3272.13844592,469.326,469.291,1186.16649614,276.64,205.431,-471.276,3272.13844592,0.0,142.112,1240.49124256,5485.80486936,406.247421262,0.998178,469.29011373,1182
3073.13507173,469.523888513,5502.74976906,3.45128965792,1183,3073.13507173,469.512,469.491,5286.45826513,218.146,205.533,-471.448,3073.13507173,0.0,142.232,156.544575649,5724.57985988,421.138209633,0.994445,469.503054115,1183
3355.12185145,469.914882146,4822.41102528,3.90854702266,1184,3355.12185145,469.895,469.874,4662.88807417,310.612,205.731,-471.822,3355.12185145,0.0,142.213,91.6856739498,4936.53808823,390.927192018,0.997265,469.893781916,1184
3539.85384609,469.480644016,4155.21250287,3.42924672683,1185,3539.85384609,469.476,469.453,416.318498969,206.785,205.801,-471.455,3539.85384609,0.0,142.298,1462.94275223,5238.41290921,384.733508582,0.997244,469.459652644,1185
3409.00283438,470.199746919,3959.53491981,3.81573103344,1186,3409.00283438,470.184,470.153,849.972905361,271.944,205.927,-472.062,3409.00283438,0.0,142.383,1370.10075405,5203.17366231,348.882945888,0.996439,470.170226296,1186
3103.22383872,469.892020106,2753.95755654,3.48584490708,1187,3103.22383872,469.897,469.876,793.603081471,205.472,206.038,-471.752,3103.22383872,0.0,142.464,1291.87308995,4201.48859698,330.072182051,0.998002,469.871911197,1187
3370.19216059,470.621867123,4558.11980038,3.50426014899,1188,3370.19216059,470.602,470.573,3323.45661269,196.507,206.148,-472.482,3370.19216059,0.0,142.471,435.772652951,4897.15848494,377.720099758,0.998466,470.592866202,1188
2937.75438653,470.087812754,4883.00385913,3.70366534072,1189,2937.75438653,470.084,470.044,4750.548805,246.408,206.278,-472.014,2937.75438653,0.0,142.526,90.6209199617,5071.22013057,390.979511548,0.996656,470.047209179,1189
3331.2634624,470.438234957,4159.34645734,3.36954973053,1190,3331.2634624,470.424,470.401,4042.36126595,180.181,206.347,-472.379,3331.2634624,0.0,142.557,103.925883258,4368.12321201,344.198129821,0.996143,470.416820542,1190
3405.15420458,470.257035101,3750.85434458,3.8198942596,1191,3405.15420458,470.252,470.237,2346.31728772,281.495,206.412,-472.191,3405.15420458,0.0,142.637,485.181298909,4143.58642922,334.660635411,0.996951,470.242912856,1191
3403.12879805,470.099648582,4002.6613867,3.78000404255,1192,3403.12879805,470.087,470.066,1216.69480544,282.841,206.53,-471.974,3403.12879805,0.0,142.696,1139.87773914,4762.27129733,378.791228173,0.997979,470.07990204,1192
3273.84419491,469.887853805,3058.90831,3.1800048728,1193,3273.84419491,469.876,469.839,323.316127078,164.909,206.583,-471.796,3273.84419491,0.0,142.715,1611.86876435,4776.56186068,334.591125429,0.998353,469.851128566,1193
3129.70325205,470.200070276,4444.65565335,3.58634534174,1194,3129.70325205,470.193,470.175,3202.1153069,252.34,206.673,-472.078,3129.70325205,0.0,142.752,432.871411914,4778.32979786,371.431487724,0.997248,470.181655336,1194
3192.05285147,470.715827228,4678.18350745,3.44492047353,1195,3192.05285147,470.72,470.699,2715.36769514,195.153,206.777,-472.623,3192.05285147,0.0,142.778,665.189101547,5053.35367106,399.069217254,0.997435,470.693982442,1195
3160.06840167,469.593516667,4705.97675973,3.38804569538,1196,3160.06840167,469.565,469.528,2455.10680231,174.736,206.907,-471.5,3160.06840167,0.0,142.781,860.049402485,5398.03612904,407.61875821,0.998744,469.555861773,1196
3078.05501823,470.418931521,4300.76013494,3.49994696987,1197,3078.05501823,470.418,470.366,873.344401733,217.612,207.029,-472.363,3078.05501823,0.0,142.825,1455.24286825,5205.26497278,374.983571008,0.9975,470.370950294,1197
3147.76157852,470.173348956,4988.0960988,3.8563703868,1198,3147.76157852,470.163,470.121,4836.80716491,276.658,207.172,-472.005,3147.76157852,0.0,142.882,78.8577371185,5106.6835967,380.961528477,0.996835,470.130047861,1198
3233.26228953,470.028771847,5261.06254821,3.95832292323,1199,3233.26228953,470.02,469.993,5036.28052031,306.395,207.294,-471.98,3233.26228953,0.0,142.961,94.0466008445,5405.49890649,406.681841881,0.996629,470.002460877,1199
3311.59974397,470.808657606,5185.72808351,3.45039146493,1200,3311.59974397,470.789,470.758,5093.10559555,196.145,207.367,-472.752,3311.59974397,0.0,143.062,49.6901430185,5293.92231677,414.309802725,0.995894,470.777336263,1200
3275.62291881,470.490090497,3935.90372011,3.92168414311,1201,3275.62291881,470.477,470.442,481.428436521,281.299,207.565,-472.242,3275.62291881,0.0,143.103,1957.99369559,5419.20329385,387.038131192,0.998675,470.456673677,1201
3257.70756083,469.801009106,4981.4397844,3.4280550676,1202,3257.70756083,469.793,469.747,4816.4803194,193.316,207.629,-471.639,3257.70756083,0.0,143.12,92.7952208328,5111.57216926,402.17352357,0.998134,469.754020094,1202
3218.5990669,470.169160019,4695.51366858,3.61443092381,1203,3218.5990669,470.157,470.114,4550.55142227,229.588,207.72,-471.929,3218.5990669,0.0,143.128,75.6410335141,4813.66125199,354.573647604,0.996735,470.126343289,1203
2994.45662126,469.511416974,5002.93910342,3.71104250563,1204,2994.45662126,469.513,469.468,4822.3216896,279.116,207.791,-471.328,2994.45662126,0.0,143.141,102.923375728,5167.94105809,395.313533747,0.996051,469.466789712,1204
2916.8465209,469.559276299,5248.79514409,3.74893454357,1205,2916.8465209,469.547,469.518,5100.72074925,273.628,207.926,-471.6,2916.8465209,0.0,143.083,115.295190408,5437.22061268,407.6116373,0.998035,469.528770312,1205
3273.79567333,471.147384461,3130.08458559,3.50150074706,1206,3273.79567333,471.139,471.116,354.001066086,260.42,208.056,-473.074,3273.79567333,0.0,143.106,2074.3424565,5326.63475113,371.178270155,0.998567,471.122783888,1206
3312.05876181,469.259491228,3632.75612951,3.62028330905,1207,3312.05876181,469.255,469.211,1096.84132515,269.348,208.177,-471.201,3312.05876181,0.0,143.144,1295.07312213,5309.81267439,353.778402871,0.998718,469.215554365,1207
3296.91252044,470.165678297,2628.43119602,3.83554210491,1208,3296.91252044,470.145,470.108,-91.6852859819,285.343,208.336,-472.237,3296.91252044,0.0,143.147,1729.12642981,4776.1021785,337.876082412,0.999102,470.129576205,1208
3172.08731956,469.731403762,3321.76755057,3.51611342765,1209,3172.08731956,469.725,469.682,153.553616465,244.967,208.426,-471.608,3172.08731956,0.0,143.186,2072.13783965,5352.87465755,369.038849672,0.999041,469.688185055,1209
3205.64704932,468.762748784,3403.02168645,3.32846454516,1210,3205.64704932,468.756,468.706,528.652781812,179.001,208.593,-470.709,3205.64704932,0.0,143.306,1849.92196901,5364.53814498,376.236209889,0.998209,468.709233829,1210
3214.30099027,470.191620945,3141.84327287,3.82818575535,1211,3214.30099027,470.17,470.135,822.937076032,275.318,208.729,-472.184,3214.30099027,0.0,143.356,1273.98147229,4859.40757436,363.263390407,0.999166,470.156676334,1211
2977.71878771,470.954566594,3559.9139911,3.44330667701,1212,2977.71878771,470.944,470.886,943.886482596,183.833,208.885,-472.837,2977.71878771,0.0,143.399,1302.26105883,4649.47271437,355.659424459,0.998502,470.895247298,1212
3327.59925004,470.235170337,4914.75384038,3.4122044257,1213,3327.59925004,470.23,470.188,2029.93418032,212.484,209.042,-472.168,3327.59925004,0.0,143.462,966.273971338,5435.50394329,410.216269549,0.99797,470.192582436,1213
3346.55812752,470.256957858,4584.29267357,3.53325347447,1214,3346.55812752,470.253,470.2,3653.85341856,217.2,209.144,-472.18,3346.55812752,0.0,143.55,353.180545892,5010.72058286,384.837761314,0.998046,470.20602475,1214
3403.96474582,470.523367298,2927.98071273,3.93706427535,1215,3403.96474582,470.499,470.467,53.2361650292,276.365,209.277,-472.55,3403.96474582,0.0,143.618,1478.98028657,4242.94076426,306.153886367,0.998983,470.489735967,1215
2898.84200185,470.06926995,4081.63682782,3.79432178504,1216,2898.84200185,470.051,470.013,1227.61597866,244.854,209.428,-472.033,2898.84200185,0.0,143.65,990.814294724,4900.96962489,345.381975862,0.999006,470.033756717,1216
3074.14036944,470.327161032,4309.47406544,3.69570944711,1217,3074.14036944,470.316,470.282,1200.32854665,236.53,209.541,-472.273,3074.14036944,0.0,143.707,1053.85762107,5044.79828913,380.134469548,0.998462,470.292227831,1217
3439.80625512,470.5350469,2648.35873218,3.72430008277,1218,3439.80625512,470.522,470.484,556.310725367,268.446,209.588,-472.531,3439.80625512,0.0,143.778,1855.72992536,5034.19633217,349.849221168,0.999034,470.497008471,1218
2062.69037703,471.434675024,4200.63262706,3.23102033753,1219,2062.69037703,471.437,471.395,2508.02573781,156.361,209.694,-473.419,2062.69037703,0.0,143.842,853.040128416,4933.25666408,369.583770266,0.998694,471.397428252,1219
1232.87631456,470.775767972,5078.91310448,3.79214157216,1220,1232.87631456,470.764,470.717,4974.47815396,267.593,209.793,-472.63,1232.87631456,0.0,143.872,92.8992238731,5276.57754504,397.491325577,0.997307,470.729179176,1220
3218.94151614,470.233749191,5095.95969113,3.75746090267,1221,3218.94151614,470.219,470.161,4953.4229834,274.151,209.934,-472.244,3218.94151614,0.0,143.961,115.949513759,5268.82189485,424.659397752,0.998769,470.175377392,1221
3227.14490096,470.627928954,5158.37083098,3.53832179892,1222,3227.14490096,470.617,470.582,5019.89117599,224.768,210.015,-472.689,3227.14490096,0.0,144.027,111.389971208,5375.84572426,409.934122644,0.998244,470.593023675,1222
3265.02741367,470.736776647,4921.91607974,3.60912858431,1223,3265.02741367,470.724,470.667,4616.63953191,248.149,210.116,-472.742,3265.02741367,0.0,144.085,143.488888702,5136.54059482,382.03009721,0.99859,470.677258223,1223
3158.28755627,470.659453261,5144.74037746,3.98218344706,1224,3158.28755627,470.641,470.578,5052.88142486,335.84,210.266,-472.661,3158.28755627,0.0,144.116,62.7709901708,5255.01648535,411.016653643,0.998349,470.59872217,1224
3305.10842994,471.071466903,4988.28922008,3.31596619887,1225,3305.10842994,471.066,471.02,4851.27909865,196.766,210.331,-473.046,3305.10842994,0.0,144.072,68.6503724014,5102.65529727,386.508410155,0.998721,471.02530643,1225
3154.76213023,471.427924079,4840.7135694,3.64789657153,1226,3154.76213023,471.414,471.372,4656.29132254,252.906,210.455,-473.266,3154.76213023,0.0,144.142,111.682369617,4981.35114272,383.743999594,0.998696,471.387328722,1226
3189.8967971,471.075558057,3826.3510716,3.64324873929,1227,3189.8967971,471.072,471.022,3567.12851403,250.555,210.613,-472.875,3189.8967971,0.0,144.218,145.059986788,4014.14248323,308.208374021,0.997504,471.025990948,1227
3031.3918907,470.609746679,5315.4077931,3.42433340071,1228,3031.3918907,470.6,470.53,4950.37702852,207.985,210.712,-472.563,3031.3918907,0.0,144.236,151.83859565,5473.17732409,419.651525863,0.998728,470.538102284,1228
3321.71267842,470.708568698,5069.50699746,3.87438513405,1229,3321.71267842,470.69,470.637,4835.8342662,305.876,210.863,-472.554,3321.71267842,0.0,144.284,117.058304325,5243.17721057,405.525033297,0.999193,470.654844626,1229
3528.45914013,470.751889368,3265.39330274,3.7812288369,1230,3528.45914013,470.735,470.648,941.592986191,291.619,210.947,-472.539,3528.45914013,0.0,144.312,1477.21908899,4940.54555867,352.96352408,0.999315,470.662617573,1230
3153.78513668,470.591898844,3531.99907524,3.80361264346,1231,3153.78513668,470.579,470.522,969.333880486,293.529,211.134,-472.469,3153.78513668,0.0,144.346,1588.05259219,5315.18228162,381.502065339,0.999198,470.535328226,1231
3268.34995111,469.813989994,1981.08671373,3.46913117172,1232,3268.34995111,469.809,469.742,440.569166299,210.094,211.214,-471.722,3268.34995111,0.0,144.397,1000.05748454,3849.28186503,306.549809673,0.999358,469.746149979,1232
3046.11096083,470.928086632,2046.25504285,3.69818725127,1233,3046.11096083,470.91,470.828,48.5339824915,262.255,211.277,-472.729,3046.11096083,0.0,144.501,1329.08901334,4444.53016399,293.2467928,0.99937,470.847562181,1233
3335.29448793,470.727945132,2678.63124523,3.79804537274,1234,3335.29448793,470.717,470.632,496.024207661,284.677,211.416,-472.644,3335.29448793,0.0,144.514,1702.33784257,4776.89722936,334.654714501,0.999332,470.641606474,1234
1630.22894374,470.125434583,4000.52096615,3.77685982897,1235,1630.22894374,470.116,470.046,648.909010782,285.62,211.571,-472.066,1630.22894374,0.0,144.595,1500.84791641,5209.38226568,379.109940117,0.999087,470.054573133,1235
3333.42116505,470.033123324,4703.7104254,3.7654799938,1236,3333.42116505,470.017,469.943,4365.0999402,282.341,211.69,-472.047,3333.42116505,0.0,144.646,190.098601606,5002.19076848,358.290529175,0.99897,469.95814288,1236
3007.76340131,470.717066542,4570.09004693,3.65752213367,1237,3007.76340131,470.703,470.601,2036.0271611,267.853,211.779,-472.645,3007.76340131,0.0,144.648,846.933528344,4940.69838073,380.936378853,0.999247,470.616534713,1237
3306.54816702,470.453901208,4889.73750198,3.50999575535,1238,3306.54816702,470.443,470.376,4642.35141433,200.683,211.852,-472.37,3306.54816702,0.0,144.649,119.158529245,5073.15454411,371.582850343,0.999118,470.386138575,1238
3310.77129261,471.152046783,4899.10024952,3.64089243581,1239,3310.77129261,471.141,471.069,4614.30369841,239.285,211.984,-473.172,3310.77129261,0.0,144.684,183.068353929,5169.18424837,364.687378556,0.998674,471.079356356,1239
3301.29620556,471.260681548,5060.25145186,3.73783587828,1240,3301.29620556,471.252,471.156,4883.47625702,265.756,212.032,-473.219,3301.29620556,0.0,144.729,129.678582354,5303.86733224,392.614706831,0.997279,471.164471782,1240
3238.84182255,470.766432877,4771.19101259,3.42428491435,1241,3238.84182255,470.768,470.689,4686.36750997,205.488,212.089,-472.669,3238.84182255,0.0,144.814,83.4172931229,4930.94259354,380.403130455,0.997393,470.692974968,1241
3365.17690872,470.935806045,4973.59526676,3.87838194967,1242,3365.17690872,470.909,470.832,4735.71709122,285.486,212.255,-472.871,3365.17690872,0.0,144.876,113.064461421,5137.29442952,375.708839917,0.998664,470.8579529,1242
3216.69486782,471.393892347,4794.46588053,3.45472426609,1243,3216.69486782,471.416,471.323,4522.40156563,214.473,212.282,-473.438,3216.69486782,0.0,144.941,160.609524904,5007.28661926,372.044962453,0.997913,471.300268961,1243
3362.80116048,470.636817584,3903.75519736,3.60337117473,1244,3362.80116048,470.596,470.532,3805.19513777,228.974,212.402,-472.436,3362.80116048,0.0,144.894,66.7513362116,4000.86479986,312.06923489,0.998782,470.573565686,1244
3093.53628064,471.232183282,4373.94073122,3.81844999819,1245,3093.53628064,471.219,471.155,4286.59698421,286.821,212.506,-473.027,3093.53628064,0.0,144.964,56.7577078453,4463.63101031,352.561802615,0.998445,471.167688143,1245
2947.14098229,471.422011842,3885.66467422,3.39559868128,1246,2947.14098229,471.413,471.314,3711.71960964,214.224,212.574,-473.267,2947.14098229,0.0,144.99,90.6017028121,4021.31078868,325.488568663,0.999094,471.321393477,1246
3021.10078585,470.748224291,4500.46225151,3.69747846847,1247,3021.10078585,470.76,470.683,1329.41501064,270.514,212.669,-472.614,3021.10078585,0.0,145.058,1160.12849658,5296.61562532,379.963489559,0.999292,470.675259354,1247
3517.35177628,470.892376569,4477.71673409,3.82650827854,1248,3517.35177628,470.862,470.798,4337.86611033,287.586,212.874,-472.775,3517.35177628,0.0,145.119,106.558327476,4736.77124051,365.96970084,0.999215,470.827034312,1248
3129.27473436,470.746399868,5091.86735294,3.38897332861,1249,3129.27473436,470.742,470.656,4966.00875619,218.643,212.951,-472.671,3129.27473436,0.0,145.137,90.1013783946,5231.56057702,390.100777063,0.999432,470.660509758,1249
3421.66749019,470.607007943,3930.94177205,3.65894249453,1250,3421.66749019,470.588,470.525,846.852324735,244.082,213.094,-472.556,3421.66749019,0.0,145.168,1701.23776948,5373.44750194,383.885360121,0.999442,470.542730078,1250
3632.54923026,471.382467869,4659.63728896,3.8212968529,1251,3632.54923026,471.359,471.308,2451.90996697,310.123,213.241,-473.276,3632.54923026,0.0,145.282,1054.08600804,5492.67366559,404.93802523,0.999083,471.332508061,1251
3337.03571322,471.58538408,4060.74115866,3.16711320893,1252,3337.03571322,471.588,471.534,1852.30024249,157.403,213.316,-473.51,3337.03571322,0.0,145.36,1150.31610029,4945.86297817,336.988482286,0.999154,471.532272014,1252
3351.80959006,471.193226738,2603.2150647,3.94473939468,1253,3351.80959006,471.183,471.118,391.591255046,318.456,213.509,-473.088,3351.80959006,0.0,145.444,1666.33874674,4464.88910052,286.896778714,0.998795,471.128032391,1253
3059.93597395,471.221993056,4444.85072933,3.50426820182,1254,3059.93597395,471.21,471.131,1387.36263931,205.525,213.605,-473.048,3059.93597395,0.0,145.473,1092.1528956,5214.82369757,374.249090844,0.999285,471.142221454,1254
3219.10348988,471.990429961,3831.92166839,3.65549780263,1255,3219.10348988,471.978,471.927,545.704298865,256.702,213.678,-473.879,3219.10348988,0.0,145.496,1268.89246549,4580.75874698,328.177214861,0.999045,471.937350651,1255
3240.70823336,471.386331204,4711.19094984,3.63543461029,1256,3240.70823336,471.365,471.307,4476.53800688,249.396,213.811,-473.24,3240.70823336,0.0,145.552,137.567896565,4902.34877627,352.862426787,0.998815,471.327686594,1256
3391.2299332,470.809369686,2739.56006544,3.60936313624,1257,3391.2299332,470.811,470.74,-193.310179775,249.519,213.928,-472.692,3391.2299332,0.0,145.543,1644.33283837,4985.19217605,345.873705032,0.99906,470.739010092,1257
391.831912137,471.711788027,4247.96713068,3.63075630324,1258,391.831912137,471.701,471.645,-8.12463558897,225.262,214.004,-473.607,391.831912137,0.0,145.538,1428.65727151,4964.0121163,359.26135953,0.998999,471.654424267,1258
3306.4263266,471.164836403,4904.77210143,3.72430742519,1259,3306.4263266,471.163,471.095,4460.92054564,255.016,214.135,-473.111,3306.4263266,0.0,145.555,197.330749101,5224.56027707,385.483629849,0.998928,471.096760253,1259
3420.23585979,471.429150434,4489.81813603,3.78960395783,1260,3420.23585979,471.419,471.359,4388.624423,256.759,214.251,-473.329,3420.23585979,0.0,145.571,62.6329982063,4591.61312793,360.330161377,0.999231,471.369126109,1260
3301.20631723,471.090086737,4372.64151032,3.90973129521,1261,3301.20631723,471.068,471.017,1105.26631846,313.059,214.433,-472.998,3301.20631723,0.0,145.596,1091.56496747,4831.92934865,384.448647958,0.999123,471.03755457,1261
3080.46438226,470.593547322,4811.6185801,3.36943230912,1262,3080.46438226,470.586,470.51,4496.08386388,188.469,214.524,-472.458,3080.46438226,0.0,145.643,133.594636949,5033.0289842,385.149680455,0.999638,470.517210859,1262
3168.37773737,470.539891486,4686.17255563,3.39355951507,1263,3168.37773737,470.549,470.479,907.891702177,192.181,214.626,-472.437,3168.37773737,0.0,145.734,1263.62874597,5266.56328207,406.753939705,0.999236,470.468101339,1263
3436.02888567,471.354689971,4418.15584451,3.68322231844,1264,3436.02888567,471.321,471.225,4261.62887624,242.798,214.737,-473.19,3436.02888567,0.0,145.714,78.8560182719,4522.34891758,359.307006303,0.99932,471.25880038,1264
3404.36949621,471.528365994,4994.29964433,3.47692028169,1265,3404.36949621,471.528,471.45,2319.69295763,188.972,214.834,-473.444,3404.36949621,0.0,145.74,894.561071528,5384.8104336,414.362507767,0.999155,471.450027994,1265
3216.92628326,471.722990599,4995.50527646,3.78296897403,1266,3216.92628326,471.7,471.62,4880.79211368,255.462,214.971,-473.707,3216.92628326,0.0,145.787,71.087071014,5126.08081727,395.66770443,0.998368,471.642821372,1266
2946.04730645,471.22577517,4758.03367248,3.37560429667,1267,2946.04730645,471.222,471.15,4483.8450773,181.971,215.019,-473.269,2946.04730645,0.0,145.876,174.030820802,4989.04747409,381.402213837,0.998904,471.154659191,1267
3139.77709082,471.280361547,3324.47979523,3.50965595619,1268,3139.77709082,471.27,471.201,399.443214077,229.104,215.127,-473.26,3139.77709082,0.0,145.971,1539.92528445,5040.11844082,395.10959102,0.998556,471.212121465,1268
2962.51440678,471.200839946,4773.16405882,3.64613393184,1269,2962.51440678,471.181,471.088,2592.95400378,233.139,215.268,-473.306,2962.51440678,0.0,146.004,736.142280642,5209.82446848,412.373288054,0.996078,471.110085168,1269
3369.21295179,472.459540238,4924.32228221,3.70479212573,1270,3369.21295179,472.456,472.35,4824.16637337,252.121,215.408,-474.595,3369.21295179,0.0,146.07,78.5820208634,5106.32905369,388.863171173,0.996869,472.352791238,1270
236.399630791,471.891894169,4525.48011519,3.46125787374,1271,236.399630791,471.886,471.801,4418.57368407,226.114,215.495,-473.807,236.399630791,0.0,146.084,66.7834076097,4663.68155121,355.017972032,0.997504,471.804830017,1271
