AverageReturn,Epoch,StdEsReturn,AverageAction,AverageY,AverageAbsQ,MinForwardProgress,MaxEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,MinEsReturn,PolicyRegParamNorm,MaxReturn,StdForwardProgress,StdReturn,AverageDiscountedReturn,AverageAbsY,QFunRegParamNorm,MaxForwardProgress,MinReturn,AverageQ,AveragePolicySurr,AverageForwardProgress
294.168363218,558,58.7795577483,0.8069,1.32597505564,1.32886,1.10901154088,189.879924031,0.033472352771,54.5489777263,0.00913884,2.86002569899,37.0191,508.893983163,0.949872216465,67.564259273,154.551712937,1.32683629327,68.6829,5.85588421475,122.037710406,1.32584,-1.3653,3.50722624172
271.751821782,559,50.3523426691,0.797799,1.32595853263,1.329,1.04107357592,183.909209247,0.0331413802301,42.4921369777,0.00899601,2.46234064884,37.0403,432.091551639,1.14952359283,81.0245455481,147.579496825,1.3267520849,68.7328,5.50551669636,112.379477411,1.32599,-1.36573,3.21404640398
256.4203979,560,58.9878198787,0.798896,1.32398098758,1.32687,0.71325356226,245.299984663,0.0341437079718,58.5196472175,0.00949498,3.60659613412,37.0433,584.266352623,1.21331971497,91.1210805331,139.676089876,1.32465130795,68.8084,6.69050370191,85.0676187542,1.324,-1.36464,2.95246782332
272.888866383,561,45.7524666327,0.822554,1.32440825683,1.32742,1.32246838582,167.99919233,0.0330831160093,51.2777590629,0.00895064,3.41980394333,37.064,541.172099719,1.15609388418,84.8408169261,145.750620149,1.32533259783,68.8781,5.94338351424,136.833936403,1.32437,-1.36327,3.17410933841
240.091274653,562,47.2986633397,0.829101,1.32411999762,1.32717,0.775960307483,144.679667595,0.0333940866152,52.1549771883,0.00893996,4.94664873719,37.0795,498.601663243,1.25274690051,93.8626989739,132.851092807,1.32496566558,68.9399,6.25356168987,101.080692365,1.32408,-1.36318,2.70202780491
251.563131126,563,60.6728426604,0.824265,1.32433252087,1.32754,0.75701072858,205.199501445,0.0325680105916,70.2632875505,0.00869408,3.51244478476,37.0866,566.48259158,1.59309710947,121.152050952,133.854495277,1.32521068161,69.0055,6.35019683787,96.7259505615,1.3244,-1.36207,2.85193350018
244.252923509,564,69.0635108219,0.828863,1.32256131991,1.32556,0.961068901795,322.955112086,0.0333189451235,59.364800243,0.00897287,3.01013691928,37.1111,435.103721352,1.05216954785,72.8071679184,138.95068443,1.32343023857,69.071,5.67327282803,112.268638835,1.32255,-1.36131,2.87419645013
254.123102457,565,47.5245143776,0.831428,1.32421688168,1.32738,1.2595601531,237.707789132,0.0331385443378,37.8632237508,0.00895344,2.72071960782,37.1331,434.103388201,0.917310631782,64.6942066796,138.227908316,1.32513938589,69.1275,5.46132616688,133.591194726,1.32424,-1.36191,2.8429364729
170.725866478,566,55.3106230917,0.842017,1.3182862512,1.32143,0.916569472056,280.377699405,0.0327904393261,53.8159017785,0.00886842,2.44817907543,37.1447,366.037366992,0.791637401968,59.7487491463,107.019950463,1.319255738,69.1647,4.31122675482,104.203674353,1.31839,-1.35681,1.77639323343
255.86047307,567,50.5816034669,0.82341,1.31730435554,1.32063,1.16372486706,150.532344117,0.0333086751568,58.777063337,0.0091456,2.72364738086,37.1519,440.763490908,1.0811226489,73.7374002249,143.725755339,1.31823784215,69.2238,5.91736520398,117.423103417,1.31729,-1.35598,3.05028190889
250.706537128,568,73.9004247117,0.786467,1.31535386614,1.31808,1.04036583499,277.597443003,0.0331678171253,49.8700605634,0.00913505,3.21296029678,37.1725,447.775943379,0.960810012201,65.1693894589,140.59907826,1.31616393502,69.3147,5.78230649366,118.254419913,1.31525,-1.35182,2.91457174183
246.1488634,569,46.8686427358,0.830125,1.31392713368,1.31724,1.1870419257,209.039180119,0.0330257846442,48.6498063303,0.0093841,2.54378661212,37.1846,554.338204506,1.23715610845,92.1266892822,133.068853356,1.31489744242,69.385,6.3984385925,117.205495547,1.31407,-1.35175,2.74286966351
299.378648263,570,56.4069361809,0.797923,1.31242675688,1.31558,1.01749144717,255.16797185,0.0331307417669,45.8071446509,0.0091672,3.17044925228,37.1947,442.425555035,1.10960474475,81.6351379119,149.684773958,1.31337586006,69.4146,5.4432383669,115.288703681,1.3124,-1.35098,3.42456807772
344.076260908,571,88.2439753836,0.770131,1.31052943979,1.31391,1.87333917697,245.566182187,0.0329589986128,75.7417051068,0.00914456,3.25090459143,37.2129,500.821978943,0.792855920186,75.9277976697,152.012511395,1.31138332695,69.4931,5.11503590426,191.617570173,1.31066,-1.34847,3.57961433892
354.317929263,572,42.1198338155,0.799837,1.3082983929,1.3114,1.01140318972,193.097717926,0.0326677578825,41.372224224,0.00867713,2.12924521175,37.2232,520.843619355,0.935867182662,84.6470526863,159.763774482,1.30920584855,69.5278,5.98869886992,116.725686118,1.30818,-1.34673,3.93425915882
351.495714153,573,45.7826459941,0.81801,1.31176142214,1.31458,1.14262898259,232.075347732,0.0328765001158,36.3746822984,0.00899306,2.62939249105,37.2377,549.318688191,1.315587739,108.499058117,156.818012117,1.31247919581,69.5873,6.1031841407,118.340703116,1.31176,-1.34862,3.95230500258
336.169589803,574,46.5901832126,0.819044,1.30739602095,1.31062,2.08650673935,190.059130227,0.0323347621797,41.923253468,0.00854762,3.29500566748,37.252,576.233656311,1.15642412487,94.8883265292,152.899048841,1.30831935959,69.6473,6.74357972704,196.274918445,1.30749,-1.34454,3.68494408384
323.856772299,575,36.8000110782,0.759832,1.30685295624,1.30953,0.603859010858,146.84197673,0.0323962490339,41.8573763611,0.008712,2.65438467217,37.2719,500.406184112,1.30219627537,104.092393078,126.739827669,1.30762595785,69.6883,4.98901773227,111.054861745,1.30684,-1.34432,2.55728764292
363.1309898,576,85.3716660991,0.824176,1.3074209665,1.31027,0.312946860305,351.857546549,0.0324050680607,56.1781393106,0.00871246,2.68022589611,37.2812,506.704101425,1.17621977268,83.1997720765,136.03784022,1.30829360408,69.7952,5.13247246663,97.7519132504,1.30751,-1.34504,3.06856860721
196.271286574,577,67.3233317662,0.83418,1.29931425584,1.30253,0.840662777014,244.342359476,0.0337404109228,67.0450573592,0.00948294,2.89555559287,37.2852,380.469197481,0.928705468754,67.3777557617,117.254638746,1.30019572447,69.8397,4.7351342896,108.585544536,1.29926,-1.33856,2.12578913921
68.3727295282,578,58.644323818,0.778807,1.29948499227,1.3027,0.143661796265,270.404965869,0.0330431356289,45.2448986479,0.00907612,2.4623037012,37.2905,402.105073207,0.643218052083,65.7678000983,48.0088683239,1.30059587874,69.888,3.85717374725,32.4922890122,1.29955,-1.33791,0.442458745187
176.763156722,579,65.9267535033,0.819159,1.29848281424,1.30176,0.310245401908,264.004924806,0.033312748794,44.1415233785,0.00909331,2.70874935228,37.3079,476.510904515,0.868605641308,69.3860076452,103.837719791,1.29944980658,69.9529,5.42328859039,56.0027442719,1.29838,-1.3374,1.65997933992
338.826932554,580,59.4970353141,0.813217,1.30238157825,1.30557,0.590449874462,275.100569164,0.0341769419439,45.1483809889,0.00951532,2.971497384,37.3293,584.49078694,1.05849671627,89.5730155741,144.454302285,1.30319973985,70.0067,6.68777224677,102.754998881,1.30248,-1.34026,3.50069299225
344.304394958,581,52.8237809752,0.788357,1.30153778305,1.30469,0.196481234455,258.922940087,0.0329266298359,49.1580002685,0.00888374,2.93214151174,37.329,538.079563724,1.37157463889,118.418219795,127.832691914,1.30260015988,70.1078,5.75550038778,38.7116350579,1.30157,-1.34024,2.92552855483
355.325504665,582,34.2739383855,0.812861,1.29974249901,1.30271,0.392581950107,171.336869723,0.0333869995401,28.3949984092,0.00882217,2.92437184935,37.3527,538.787798481,1.10129307607,86.484558616,143.394137942,1.3005190808,70.1378,5.98315979086,75.1346430878,1.29968,-1.33778,3.46857697592
370.787867876,583,42.1317614884,0.788899,1.29793839082,1.30082,0.530881630816,175.850533201,0.0328559354656,43.7490980149,0.00877987,4.12768503789,37.3595,523.385535255,1.39929738051,88.1428633936,132.520921877,1.29879198225,70.179,5.43553153369,99.3960677689,1.29789,-1.33857,2.99110417396
240.941236979,584,56.0476889992,0.83291,1.30001277242,1.30307,1.06127408851,268.624375836,0.0328399284367,39.8404948094,0.00855544,2.65115400404,37.3729,420.038956292,0.980109090416,69.5692847568,131.995711616,1.30072288334,70.223,5.24048955141,118.911055515,1.30005,-1.33913,2.68084264081
209.93814865,585,38.6739569254,0.832475,1.30095458805,1.30394,0.467529935228,184.432791528,0.0331467177574,36.9872098827,0.00896181,3.01073785026,37.3876,502.32787716,1.11787818694,88.1947072123,117.164842418,1.30179252737,70.2363,5.69193241072,67.2371839624,1.30103,-1.34083,2.1884681121
178.412810162,586,58.0834795134,0.837268,1.29733784518,1.30032,0.688202447912,260.965612516,0.0324149583607,58.0328258622,0.00848726,2.80316337224,37.3989,404.711921613,0.770468608695,53.4693149579,111.821672949,1.29811905428,70.3056,5.24955900248,88.9202808922,1.29737,-1.3359,1.9189503761
273.476251882,587,52.8208208041,0.832966,1.29922208793,1.30199,1.00164634027,206.192912283,0.0322209039727,49.6686084582,0.00879875,3.55770650503,37.4174,527.349736423,1.10737580596,78.7831911821,144.244290026,1.29995838885,70.3493,6.14701242034,127.935716736,1.29923,-1.3365,3.19641758706
176.233517716,588,73.5876685757,0.850093,1.29578152353,1.29872,0.940274355391,264.744670502,0.0328466632281,63.2501798589,0.00910787,3.42599209016,37.4214,351.090168816,0.71694084006,49.0510447058,110.943595113,1.29648547593,70.4167,4.43281918305,104.895358727,1.29583,-1.33386,1.90051630023
201.081089352,589,57.8108499506,0.831894,1.29449183647,1.29736,0.916089631992,269.276616633,0.0336231140733,43.3391986528,0.00935969,3.08763970893,37.4318,438.080436159,1.05786303506,72.0787795551,120.751702164,1.29519533912,70.4383,5.69632949396,106.634663622,1.29436,-1.33239,2.25721842056
166.02587394,590,61.802918501,0.855314,1.29864188146,1.30136,1.07463147549,239.157069853,0.0325428026106,56.0358621592,0.00893281,3.8118681062,37.4495,271.544928959,0.384933338999,26.5222463297,109.038307915,1.29930924055,70.5125,3.28637427521,115.561048115,1.29865,-1.33564,1.79942238964
211.309463923,591,56.7667574786,0.847852,1.29353752981,1.29644,0.450402881125,255.641367517,0.0327705774597,48.9091693614,0.00882947,2.55994213962,37.4705,471.204807626,1.28656846144,89.6790633583,124.509046511,1.2942806187,70.5701,6.10467870979,68.5986067152,1.29367,-1.33164,2.42039636076
176.445544134,592,48.6923598132,0.838479,1.29599294952,1.29876,0.372449958176,167.175362464,0.0328787275637,48.754818722,0.0087755,3.42554212978,37.4846,469.874821891,0.899346265685,63.3991371296,111.67111133,1.29656502141,70.6274,6.27442763408,58.1078409358,1.29588,-1.33487,1.92152429848
174.383638508,593,63.9579710835,0.827564,1.2935183574,1.29638,1.20178097951,229.823620564,0.0319786052007,54.793651396,0.00832476,3.17741082503,37.5022,399.391162092,0.761812079034,52.072307501,112.290933392,1.29408807595,70.663,5.17832072919,121.943203357,1.29361,-1.33163,1.91879341459
176.719676459,594,66.0372563305,0.854826,1.2920685833,1.29501,0.40562007864,228.615847573,0.0329806632317,67.3355386841,0.00899403,3.72356911379,37.5149,379.49405221,0.703628668059,48.3617618115,113.402968765,1.29283052255,70.7253,4.88843662526,61.0730836929,1.29207,-1.32972,1.96473939112
151.21054151,595,58.4895242792,0.809317,1.29428670432,1.29724,0.752347998232,220.892267619,0.0322956313376,50.6384541032,0.00861584,2.42062919428,37.5179,306.404010729,0.593358879173,45.1871696502,99.6383136506,1.29499395281,70.7508,3.60659014242,80.5810881563,1.29435,-1.33201,1.54762959145
180.126471534,596,64.4828385435,0.828877,1.29183759501,1.29499,1.18026375253,290.124610639,0.0328425641352,47.4668355724,0.00858648,3.05691717601,37.5366,300.247982867,0.408895485411,28.1032916027,117.034141676,1.29260679996,70.7566,3.85846835543,117.876763478,1.29177,-1.32975,2.02646964656
158.620521052,597,40.6910899866,0.84624,1.29056269256,1.2936,0.440329669617,157.871312145,0.0327057500678,41.4691669666,0.00871205,3.83333263381,37.5473,260.766078936,0.496464238669,34.2692611785,106.065059035,1.29140224976,70.8166,3.29692287558,59.6053011527,1.29067,-1.32942,1.72651065636
187.228172206,598,49.8579995475,0.844834,1.2889501168,1.29177,1.13084035772,173.214811778,0.0325801829264,48.9302739137,0.00850008,3.49313375252,37.561,386.548589703,0.73224858572,50.0255869005,118.665234166,1.2896802414,70.8618,5.08136610105,119.024082421,1.28885,-1.32586,2.12035344246
167.656915596,599,45.1201910795,0.831806,1.28882946359,1.29176,0.245021377243,135.752927296,0.0334287610235,49.9143767082,0.00884349,3.54807816225,37.572,481.749043552,1.44999829271,112.285663542,97.9395560222,1.28948346518,70.9245,5.95210024018,45.1146259297,1.28884,-1.32603,1.8015349485
288.094674207,600,43.131381345,0.809096,1.28748888343,1.29036,1.27647312747,212.992665333,0.0327729842826,42.565094511,0.00861382,3.04460638855,37.5739,497.761387516,0.91505930483,64.9466834408,148.25419406,1.28827089555,70.9719,6.05424386528,136.957985146,1.2875,-1.32524,3.31472734709
294.927425854,601,77.1171684873,0.826719,1.28659244131,1.28961,2.00285478646,332.435272284,0.0334795091363,61.39224729,0.00906019,2.80727099971,37.5931,422.624037672,0.835941397839,55.9518110646,156.173608022,1.2872871393,71.0089,5.43895352426,193.747310557,1.28662,-1.32444,3.57276277172
236.412031658,602,60.6235020153,0.836479,1.28237228746,1.28526,0.957076057834,180.272246807,0.0337401834711,67.8196479322,0.00886988,3.1051685801,37.605,454.618187988,1.32150621115,91.0972238256,135.01702754,1.28309361922,71.0395,5.97529483416,109.738231335,1.28236,-1.3206,2.79841258336
320.246545346,603,61.0769667935,0.834728,1.28534496526,1.28833,1.16564118919,197.996929815,0.0326571940209,58.1665161855,0.00867307,2.7447994684,37.6163,574.543943571,1.27183014092,96.7667518615,159.103949634,1.28618573051,71.0982,6.87530259743,122.751057379,1.28541,-1.32284,3.7800453057
291.901138921,604,61.422441894,0.85785,1.28340168192,1.28647,1.34846246813,252.121410924,0.0334292690236,56.5562158258,0.00872304,3.74551560737,37.6322,523.986619894,1.35376915512,94.2895475693,153.258788292,1.28420558114,71.1594,6.87992853693,139.49859175,1.28336,-1.32068,3.553640841
307.53938705,605,45.5969374765,0.847118,1.27987822887,1.28293,1.02897042265,176.400496922,0.0344839869998,49.091656114,0.00923307,2.64912898812,37.6478,506.550533281,1.38970545379,97.4859932552,157.645505153,1.28068295053,71.2042,6.54068207481,114.388969034,1.27981,-1.31983,3.76684499128
256.326663846,606,40.1731747895,0.839,1.28342051131,1.28632,0.92626950956,123.613166009,0.0331187461372,42.1572938903,0.00866207,2.8742354682,37.6641,482.39720101,1.31193270896,92.2797972561,137.696488974,1.28402184794,71.2353,6.38755348169,115.164406156,1.28344,-1.32008,2.95815251724
202.178693837,607,55.7837047792,0.844791,1.27974317504,1.28306,0.728661589721,178.776074408,0.0330583305937,59.3980819731,0.00857429,4.20502159499,37.6631,487.857206497,1.09803937963,78.101797196,120.026324658,1.28049556231,71.3027,6.03239209956,77.3001765074,1.27985,-1.3166,2.24562941236
194.22589724,608,32.0547477658,0.842144,1.27812697507,1.28109,0.862141044769,107.841184679,0.0339457333031,36.2947754344,0.00924,3.96047731815,37.6776,462.074688001,1.00721239958,68.9980327589,119.338581785,1.27897665296,71.3567,6.15053050533,102.344234143,1.27805,-1.31619,2.18833169628
228.077788322,609,53.0165450645,0.803012,1.27784068558,1.28067,0.265812154696,199.744272694,0.0342100394692,69.1370368983,0.00952706,5.24660319,37.687,512.94009674,1.37757644964,125.840538877,113.527832726,1.27862372749,71.375,5.61333001983,45.0029380772,1.27785,-1.31543,2.27278217617
262.335289439,610,50.4491545123,0.817122,1.27655576171,1.27939,1.15962772679,178.914461305,0.0333957164674,62.6467569909,0.0088338,2.44929846936,37.6898,469.523650617,1.01279209076,74.6792299358,138.766681928,1.27729849754,71.3992,5.68228222658,132.125190886,1.27665,-1.31373,2.93441438454
190.644493827,611,46.7139794266,0.851476,1.27547127456,1.27832,0.771926245102,165.71073049,0.0331828134708,61.2816600911,0.00862538,3.48568978189,37.6978,440.032655786,0.949317085136,69.03117844,115.094703681,1.27630835723,71.4439,5.32018572131,95.7785087007,1.27546,-1.31322,2.03740892796
139.777153111,612,45.1939359761,0.836434,1.27589749287,1.2789,1.04211642009,149.459122373,0.0344369371809,54.8858542649,0.00944025,4.68845043877,37.7085,330.161843655,0.448679532133,32.2361362097,96.5008794433,1.27658984918,71.4978,4.19481825208,111.283498706,1.27591,-1.31458,1.46200200731
208.345910469,613,48.4707043993,0.83034,1.27777452701,1.28064,0.328964645105,172.385568173,0.0329838133577,57.2907453691,0.00859295,3.96192391707,37.7215,395.300391768,1.02173668399,72.2927004128,123.512893037,1.27858092551,71.5244,5.27489766633,49.6789469006,1.27772,-1.31596,2.34386014213
136.578468045,614,39.2052573739,0.844972,1.27571982648,1.27867,0.267396429093,161.25615633,0.0337637847443,40.722382996,0.00881195,2.68205628217,37.74,357.135605671,0.809440846952,63.4307089738,90.0092673243,1.27639997383,71.6008,4.22457477294,45.5168691999,1.27582,-1.31447,1.33001892954
177.66894233,615,68.3954584436,0.825548,1.27950332374,1.28233,0.873360433243,288.465458223,0.0342406197411,58.0000784525,0.00929386,3.63073453017,37.7482,457.386335638,1.15182351215,83.054633651,108.324404357,1.28030057283,71.6035,5.77383511054,93.244089003,1.27944,-1.31605,1.90170905597
253.663292369,616,77.4672647173,0.852797,1.27623856602,1.279,0.761723034983,264.871108964,0.0326963837837,95.6727626619,0.00836304,4.4654884553,37.772,513.43675539,1.35950411662,96.8614322214,136.074041538,1.2770667892,71.678,6.61449488573,99.5594151467,1.27626,-1.31318,2.90402561191
169.044033492,617,57.0072003773,0.834076,1.2760640636,1.27895,0.262051249654,225.175331238,0.0331556930803,68.1685567261,0.00835223,4.4453428456,37.7822,444.029223922,1.12550328956,84.2088119615,103.442357524,1.27685463567,71.7307,5.75754393266,44.8892820522,1.27607,-1.31319,1.77745440896
145.582388524,618,48.5609522619,0.848728,1.27267457355,1.27569,0.724471301659,211.222915893,0.034188747461,46.8176336687,0.00893547,2.9145370694,37.8013,275.428266944,0.474833503016,33.3607132475,98.1472187477,1.27340485367,71.7552,3.29961358071,93.1426586572,1.27271,-1.30998,1.50892454504
214.594060053,619,45.949847338,0.820032,1.27369295554,1.27661,1.08870577791,152.264091894,0.0338960161072,57.1864212758,0.00888073,3.65839387682,37.8156,407.380059513,0.952643677285,65.5012213837,123.531207596,1.27456701158,71.7916,5.0376710708,117.159674208,1.27369,-1.31252,2.32271491832
272.927507297,620,77.833169836,0.808002,1.27420220724,1.27693,1.19435145308,285.003931802,0.0343083485955,107.681351968,0.00905799,20.7666355529,37.8264,523.906155734,1.03155128489,79.5595584097,140.623108129,1.27501869842,71.8314,5.69157937159,129.492939945,1.27422,-1.31137,3.08197164259
279.012062087,621,59.0466978964,0.811539,1.27149539362,1.27454,1.22801445615,280.275273142,0.0334157733221,46.547004635,0.00860414,4.01628968992,37.8321,478.749838559,0.866603098628,72.1168883926,141.973760574,1.27249075819,71.9176,5.59774314403,126.711296361,1.2715,-1.30891,3.10663849644
314.047141047,622,44.4823001621,0.816067,1.27157401412,1.27464,0.976116233337,194.00824799,0.0337864248518,58.6691606981,0.00872712,6.35696617189,37.8432,489.688494798,1.07489394127,92.4119520863,148.017778071,1.27244617191,71.9193,5.54372366703,109.211773476,1.27159,-1.31064,3.53073461144
302.342328968,623,50.6566706784,0.800306,1.27296616229,1.27608,1.11300378779,181.442603961,0.0331524354824,55.1723748268,0.00813622,4.17703012345,37.8609,476.040183268,1.16353137746,90.4451787902,145.505966314,1.27392945259,71.961,5.9101755818,122.457762117,1.27297,-1.30954,3.37231082425
250.969540125,624,54.4166548278,0.819943,1.27118135448,1.27414,1.19526152139,198.815527403,0.0354255694448,56.1076059921,0.00919832,3.18460691164,37.8709,435.781130225,1.07805761352,74.4756484564,139.262714497,1.2721540601,71.9819,5.75061431112,122.82198714,1.27117,-1.30971,2.92760086989
153.995705692,625,42.2200812454,0.847645,1.27185860068,1.27484,0.710215232996,207.306210355,0.0352278948809,39.7606768056,0.009161,3.94664216053,37.8777,427.25078124,0.71055491587,50.3493555083,101.058657276,1.27273421822,72.0622,5.4825022105,90.7010267537,1.27184,-1.31083,1.6094322913
281.229891267,626,37.7464203178,0.820038,1.27305684782,1.2759,1.09705808159,149.155960747,0.0347514004084,44.6660566618,0.00898033,3.16166521037,37.8914,458.642303083,1.17890449961,87.7602123942,143.538432115,1.27390440859,72.0986,5.72116574687,128.418301026,1.27306,-1.31192,3.20709034093
238.241980686,627,53.8656528309,0.81448,1.27426766243,1.2773,0.86037426962,235.725266897,0.0350897577165,68.021995864,0.00916213,4.90996406514,37.9017,405.520752904,1.00729163705,71.5040241763,135.512068087,1.27514052308,72.1395,5.2773201189,107.36868778,1.27429,-1.31166,2.75241376334
156.988470206,628,48.6091585337,0.80147,1.27318515644,1.27618,0.642222973929,171.768789321,0.0348064084693,60.1125561827,0.00896474,4.4472250241,37.9093,299.289910034,0.577033619076,42.261246288,103.502599665,1.27393448252,72.1554,3.716030618,83.2842613442,1.2732,-1.31205,1.65219225308
215.281468206,629,36.283634152,0.811121,1.27135114539,1.27411,0.732096697177,132.652974158,0.0345526400608,65.1991735233,0.00907259,4.95235427628,37.9287,391.937320663,0.888348942902,63.0017233397,123.783492498,1.27213990311,72.2137,4.70890319261,111.854631296,1.27133,-1.3114,2.33362896193
319.858615305,630,51.6823564145,0.813288,1.2759420869,1.27884,1.11985484677,152.861904529,0.0341201349077,61.7434541271,0.0083891,4.01867161352,37.9507,516.748983534,1.05115668734,96.4032221206,134.750819575,1.27679392352,72.2347,5.6546161449,137.535186309,1.27599,-1.31443,3.07593045633
341.840398331,631,60.7512102686,0.815323,1.27562728591,1.2785,0.314041191537,234.864625464,0.0342931278327,58.2916674957,0.00874433,4.4092504438,37.9622,492.350006253,1.16383303154,94.3764464838,130.976644255,1.27649987142,72.2721,5.27834330805,73.5530572405,1.27559,-1.31351,2.91211707902
291.220840064,632,67.4132470724,0.801695,1.27643034739,1.27912,0.336459051629,330.886170372,0.034435343529,50.0106827651,0.00887761,3.98524195479,37.9717,450.236884505,1.07612211412,99.6552210844,124.574101055,1.27708093056,72.3166,4.58909921063,48.7521963676,1.27642,-1.31335,2.52931475251
324.785019259,633,38.2485397417,0.790266,1.27705837152,1.2798,0.723028073401,147.156637237,0.034233342267,41.2816165999,0.00898563,3.28311227589,37.9889,482.685154663,1.00355727108,59.6221285824,122.440284118,1.27778768907,72.3521,5.66013151219,203.224442632,1.27707,-1.31503,2.06671212717
264.999307758,634,36.8514333813,0.771046,1.27408777328,1.27694,0.0124828456827,120.111162135,0.0353997955121,42.4955089036,0.009547,3.27305989434,38.0008,471.526423247,0.912591472687,88.3446708942,102.794504048,1.27492339849,72.3912,4.47094462563,65.6656546605,1.27409,-1.31398,1.06849980217
311.852665354,635,44.8849185948,0.784206,1.27626127895,1.27896,0.836168044128,195.89750018,0.0344329577966,49.4716848126,0.00864842,4.55460911443,38.0091,408.406134686,0.853824175505,65.4898170873,123.044741302,1.27698265701,72.4143,4.21261194288,106.950772083,1.27624,-1.31541,2.15145027632
200.107346087,636,62.1733519986,0.814507,1.27545324641,1.27843,0.570844689304,267.977251593,0.0345880806798,60.3881781615,0.00898912,4.33038599015,38.0295,376.57113767,0.993393550265,78.9092861499,114.18267137,1.27621753251,72.4622,4.15085940786,71.6520740417,1.27553,-1.31381,2.06631798804
143.054500647,637,62.8894100893,0.825846,1.2786208118,1.28175,0.453493948588,210.822850599,0.0346971057333,68.7813176405,0.00886162,4.03799975129,38.0453,311.393024496,0.637537975051,45.7013690095,96.0772115045,1.27950283407,72.5012,3.84525165852,73.7684367223,1.27856,-1.31647,1.46802181251
150.15396801,638,41.1050170432,0.827042,1.2793181091,1.28252,0.445504994402,179.57972615,0.0348211224179,52.5945778039,0.00887195,4.43636417594,38.0597,356.950518707,0.813331977417,57.0025901563,99.0603111822,1.28019699956,72.557,4.6708317427,70.019997707,1.2794,-1.31851,1.57955842858
179.890656196,639,47.1472803783,0.844494,1.27779477092,1.28061,0.185930867353,207.767653827,0.0353530294342,50.8675178606,0.00898735,4.76534665864,38.0793,408.523351819,1.00483179288,73.8895725675,108.507363402,1.27863909867,72.5847,5.11931834676,38.8763477063,1.27765,-1.31617,1.88007807518
285.019093027,640,46.3336859073,0.832119,1.27854557874,1.28158,0.0991350535224,174.551586517,0.0343378788971,63.0408907565,0.00837278,3.95360402264,38.0815,527.072101654,1.25993578745,107.169548748,138.303957076,1.27937641773,72.5847,5.73226417298,31.413038778,1.27856,-1.31575,3.08303884091
277.382352409,641,56.4949082624,0.82345,1.27710544956,1.28011,0.355071152401,175.853145608,0.0348650428509,77.4868327444,0.00901171,5.43088870953,38.1012,462.472133008,1.35583552377,109.30511592,127.734047026,1.27804951901,72.6454,6.22023627287,82.8116844857,1.27717,-1.31372,2.34843680513
273.529247787,642,75.2175407341,0.845628,1.27661387123,1.27983,0.09375515807,317.055798364,0.0349248568387,81.4927301497,0.00906214,5.45130725566,38.1008,448.172136561,1.22984681009,109.860687989,124.716713769,1.2777072075,72.6855,5.53428749779,31.255201861,1.27665,-1.31378,2.4141949013
229.93139505,643,50.5744032426,0.857752,1.27588045423,1.27892,0.734598392205,183.232678411,0.0353487113884,61.6239609465,0.00913226,6.18313603268,38.1178,417.886013132,0.820559190679,63.7715703614,130.43052883,1.27678076412,72.7348,4.75507448509,88.3354149972,1.27581,-1.31232,2.56599175355
190.081174509,644,52.8642408,0.834827,1.27912448347,1.28187,0.497727911025,201.039969225,0.0346929528176,61.4127997556,0.00882998,4.45045669544,38.1162,359.374031375,0.799215988758,57.9375815307,114.55299401,1.2799071694,72.8203,4.14402266018,74.0860810814,1.27916,-1.31611,1.99463389419
215.64643053,645,48.8396045228,0.847354,1.2780837335,1.28108,0.375593823455,201.192084988,0.0351449759175,49.7953260394,0.00940521,4.17779274991,38.1365,489.899899108,0.934555358303,77.9081445231,121.692249922,1.27899409225,72.8564,5.32669552862,60.8840955931,1.27808,-1.31465,2.27965685576
214.549700712,646,64.7871613526,0.833784,1.27621128111,1.27895,0.75429172584,223.509380879,0.0354075093433,74.0426933856,0.00981494,4.06524155721,38.1384,419.48775963,0.808467381296,61.5985705459,125.576914512,1.27707223507,72.9136,5.33558260625,82.3228621226,1.27622,-1.31377,2.37890369252
230.032872964,647,49.1081427471,0.832145,1.27378334907,1.27662,0.493111784067,198.471219021,0.035529300997,48.8780581878,0.00945198,4.80071086039,38.158,418.405077644,1.02538689455,78.638688028,127.659472868,1.27453144012,72.9365,5.26561261915,76.2076635875,1.27379,-1.31261,2.51461837555
224.950821249,648,64.8698168334,0.857942,1.27203919961,1.27495,0.741833344328,250.467055801,0.035304198809,57.4931576039,0.00922763,4.45865829346,38.1758,377.242041343,0.802421361266,58.4507110522,129.97748665,1.27293280732,72.9368,4.66216861385,79.1336568606,1.27204,-1.31075,2.53081456811
184.566251027,649,52.6394157638,0.844578,1.27351900824,1.27621,0.493370221442,245.091407631,0.0344013772985,50.4596960707,0.00867129,4.44300740764,38.1926,364.665134053,0.930568981923,68.7687806153,110.770969309,1.27419106018,72.9708,4.23660724734,68.8372036933,1.27349,-1.31146,1.93941142973
203.331143606,650,42.0546162549,0.854724,1.27100797472,1.27381,0.400596350266,158.227892831,0.0340432827782,44.7096813592,0.0085363,4.37774248522,38.2078,401.460187174,0.963523040931,71.3305329574,118.360698968,1.27187472147,73.0123,5.08382552458,58.4599762706,1.27098,-1.30966,2.19357793066
197.296476615,651,50.7290887022,0.842701,1.27479487638,1.27782,0.47999839218,174.826433034,0.0347726379327,51.5391951288,0.00871139,3.93449852182,38.2126,395.321421783,1.03820964118,78.8710464796,112.569776751,1.2756069591,73.0395,4.99156370365,68.7379816021,1.27486,-1.31353,2.03294371352
