AverageAction,AverageAbsY,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageDiscountedReturn,MaxReturn,MinReturn,Epoch,StdEsReturn,AverageReturn,AverageY,AverageAbsQ,MinEsReturn,AverageEsReturn,Iteration,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss
1.0,6.56208622891,251.294,-3.01447,6.25253,5.13774747708,5.41165311242,5.08896651346,2123,47.9453934548,5.29896912541,6.25272889672,6.57026,11.436806642,38.0416157803,2123,98.9148,0.0406897974679,264.312476048,0.451860265661,1.1453
1.0,6.54285763452,251.318,-3.02444,6.26915,5.136983658,5.41220626363,5.08900138409,2124,74.7025016995,5.29819535482,6.26882592302,6.55122,10.9347546218,60.0444749726,2124,98.9752,0.0446063998792,266.775009247,0.473266333999,1.36475
1.0,6.56088022068,251.347,-3.04448,6.32001,5.13817455826,5.40565617962,5.0905929028,2125,55.6786208131,5.29943136803,6.31932569825,6.57729,6.13453924806,39.6507700703,2125,98.9758,0.040503535181,224.013311618,0.503680733495,1.5476
1.0,6.57748658345,251.366,-3.05774,6.37039,5.13401548309,5.4025996621,5.10669155639,2126,63.3398195697,5.29495968558,6.37072701118,6.58968,12.6941418444,51.7609980185,2126,98.9737,0.0420961140771,219.418671763,0.477951523667,1.32189
1.0,6.55273025134,251.381,-3.05434,6.36766,5.13719621856,5.4113996248,5.09664743189,2127,78.0137964862,5.29832167082,6.36769268517,6.56534,4.75167226886,65.7918286593,2127,99.0693,0.0429119599173,254.395234532,0.490877929151,1.44957
1.0,6.62114167626,251.411,-3.09648,6.44739,5.13693930107,5.41102331088,5.08126875213,2128,41.9337979879,5.2981034954,6.44644456027,6.63609,3.07943234154,39.0793050792,2128,99.0596,0.0421610936242,215.272959819,0.502963093832,1.44389
1.0,6.63280192708,251.44,-3.11457,6.48617,5.13365823782,5.40101048447,5.08678090533,2129,39.5666343984,5.29459762665,6.48626830858,6.64399,10.1290094179,34.5730538288,2129,99.08,0.0451802308445,223.303510619,0.51619260532,1.52613
1.0,6.71288621153,251.46,-3.15792,6.58841,5.13624058423,5.43129836669,5.06475443804,2130,65.1708680696,5.29737394615,6.58806514183,6.7221,17.6167650144,50.1219010046,2130,99.134,0.0417933551848,227.760853035,0.523120241147,1.60548
1.0,6.73529771728,251.471,-3.16944,6.58448,5.1367922338,5.42171539482,5.09451070345,2131,68.9708835151,5.29789033787,6.58441191917,6.74211,8.90765903748,44.2500132839,2131,99.0838,0.0412049469855,275.623714032,0.516432615023,1.56411
1.0,6.84583596363,251.496,-3.23023,6.70396,5.13697109605,5.42183668413,5.07569970032,2132,62.990623402,5.29800892319,6.70376377374,6.85398,7.00480669299,47.6164538214,2132,99.0153,0.0436911679152,260.2252248,0.519487666939,1.5796
1.0,6.93836329248,251.511,-3.26887,6.79895,5.1357825086,5.41165886434,5.11889121007,2133,55.1859295508,5.2968151476,6.79869684354,6.94899,16.3144692387,41.2688769333,2133,99.0567,0.0403701352681,280.622940698,0.537755159888,1.76295
1.0,6.97093981568,251.541,-3.26629,6.81886,5.13462103398,5.42323128887,5.08345864504,2134,60.5277827631,5.29563286493,6.81834606691,6.97927,16.8573567552,55.4535574006,2134,99.0378,0.0435485441395,233.989554233,0.552672127445,1.85605
1.0,7.05195342055,251.561,-3.30825,6.88898,5.13653596036,5.41689247089,5.08473138317,2135,61.5965490447,5.29763271841,6.88859069455,7.06256,9.69655781373,44.9414803878,2135,99.0055,0.0431139344857,299.635497162,0.547289994932,1.86191
1.0,7.01397723003,251.582,-3.2671,6.8391,5.13711213148,5.40445309347,5.08757316453,2136,61.2395934722,5.29819783747,6.83874952406,7.02213,11.8661079112,46.9485036629,2136,99.0521,0.042969480974,252.926146762,0.563321522345,1.84691
1.0,6.95449094537,251.605,-3.23948,6.79896,5.13223068714,5.41932358674,5.1013186731,2137,43.0320254027,5.29324906276,6.79776453172,6.96302,9.71049715718,38.4010255659,2137,99.0184,0.0423964870208,220.465692899,0.570690477568,2.08613
1.0,6.8417418421,251.598,-3.16489,6.67996,5.13421039019,5.41374014007,5.08407576507,2138,27.1991379759,5.29526478265,6.67993219016,6.85412,10.8812378097,31.2382808789,2138,99.0084,0.0425143945201,160.389962577,0.570454827296,2.14884
1.0,6.60139134737,251.606,-3.049,6.43718,5.13666474528,5.42340386583,5.08554779793,2139,57.0319730781,5.29765935007,6.43722667245,6.61099,10.1948489732,38.7188594805,2139,98.9595,0.0449473979108,304.573773054,0.569688607141,1.90081
1.0,6.39405530222,251.622,-2.9178,6.21192,5.13637421878,5.39968852854,5.09185243376,2140,72.4765402028,5.29755478187,6.21232871929,6.40124,15.3684637069,57.4861658302,2140,99.013,0.0408059489763,256.515782503,0.560888378925,2.03534
1.0,6.16261891205,251.644,-2.78249,5.99347,5.13422513028,5.398212298,5.08530684907,2141,46.111395581,5.29514383495,5.99288873735,6.17403,11.1986508566,37.3007110701,2141,99.0027,0.0431452714397,238.736037959,0.571160409417,1.97377
1.0,5.97061218512,251.652,-2.69762,5.77405,5.13594116926,5.41166013461,5.07643844533,2142,16.5031417248,5.29691230183,5.7743358286,5.98194,13.6171759876,25.173319045,2142,99.0023,0.0446049151477,106.912884911,0.581544473273,2.06249
1.0,5.91935606383,251.671,-2.65622,5.685,5.13505995241,5.4153616836,5.07399429116,2143,39.6594850741,5.29612325739,5.68484531176,5.93533,5.23080472421,31.431748584,2143,98.9704,0.043969339611,240.116970415,0.586434274356,1.97833
1.0,5.72851769577,251.676,-2.58412,5.48699,5.13536290488,5.40833609238,5.08017388466,2144,16.1112106091,5.29638500746,5.48650566057,5.7407,10.6569066093,26.1258175405,2144,98.9759,0.042042496461,98.485582208,0.597765330686,2.27488
1.0,5.73793248486,251.694,-2.57835,5.45339,5.13680067724,5.42549426306,5.07509451074,2145,59.4475434613,5.29799330022,5.45333328445,5.74365,10.4528360486,53.6087170771,2145,98.9541,0.042481655756,242.819637228,0.602015886695,2.25257
1.0,5.73490320455,251.716,-2.5877,5.43477,5.13616057276,5.40221978958,5.1307767399,2146,75.9065481014,5.29734154415,5.43416217814,5.74906,12.4552765736,58.6132444611,2146,98.9594,0.041099672004,284.373109547,0.596054169893,1.98051
1.0,5.76084053122,251.72,-2.56759,5.40989,5.13519065835,5.42792184951,5.08124003935,2147,70.5383777843,5.29620999368,5.41061958151,5.77347,12.3136399019,60.6401961258,2147,99.0477,0.0441886033849,264.792897288,0.63067000959,2.57483
1.0,5.80929709683,251.74,-2.59176,5.43096,5.13543200177,5.40695010189,5.08653492372,2148,38.3119670948,5.29647808374,5.43056082953,5.82291,4.91744640216,35.6416679329,2148,99.0107,0.0435311581347,190.079190943,0.60817566049,2.35684
1.0,5.91399022957,251.761,-2.63421,5.48392,5.13670731675,5.41036521944,5.10032141247,2149,53.5488431008,5.29787816019,5.4837664035,5.93021,2.98104575388,47.9363277623,2149,99.0191,0.0413328370387,233.917049527,0.605213112949,2.32288
1.0,5.96308597597,251.788,-2.65914,5.51297,5.13412036961,5.41772240937,5.1048180539,2150,46.1279202704,5.29513218011,5.51317922792,5.98163,5.72515703715,37.9390770187,2150,99.0191,0.043466582895,224.657226205,0.611553649508,2.46537
1.0,6.08787986959,251.814,-2.65915,5.55783,5.13564735639,5.43065135029,5.08636272598,2151,65.5829763377,5.29670066636,5.55832441238,6.10272,10.0875282432,49.9912817503,2151,99.0559,0.0422951815203,281.830698823,0.62120647061,2.48371
1.0,6.1400511883,251.833,-2.62875,5.50734,5.1373566145,5.41154303523,5.09397504191,2152,51.1738424388,5.29859725223,5.50680170456,6.15207,14.9210094276,43.3587108764,2152,99.0286,0.0422729007774,263.316726115,0.626864275877,2.65419
1.0,6.21993811352,251.85,-2.61071,5.5321,5.1336693817,5.39739887992,5.09166486424,2153,18.8318442855,5.29468416279,5.5325181389,6.23483,11.3885217876,29.6053767665,2153,99.1038,0.0432759949875,111.717861438,0.652712059523,2.66087
1.0,6.25806810803,251.873,-2.58346,5.45376,5.13684308091,5.4251993166,5.08303941766,2154,79.5228807582,5.2980302439,5.45354566192,6.27238,2.96907457981,55.1776003855,2154,99.0464,0.0432465905536,289.187347608,0.642553477179,2.81272
1.0,6.3095720803,251.869,-2.59469,5.46471,5.13500606768,5.39472253846,5.09343438552,2155,63.5158019946,5.29609690861,5.46474969292,6.32218,16.832513481,56.7644245107,2155,99.0453,0.0419800884586,238.786887034,0.625817344088,2.72956
1.0,6.38511852367,251.878,-2.59823,5.45784,5.13612482733,5.40391908142,5.09138433989,2156,78.6654857029,5.29716401061,5.45811205368,6.4005,12.4585595437,66.0344869127,2156,99.1404,0.0422160732274,221.339866766,0.676084305083,2.55205
1.0,6.38952493953,251.892,-2.57704,5.41992,5.13632299888,5.42348549284,5.08318474525,2157,38.5029261334,5.29731857944,5.41977982398,6.40824,14.3816863132,39.4705088729,2157,99.1472,0.0428175413987,206.924993493,0.66521008387,2.61369
1.0,6.51031839618,251.907,-2.60976,5.46915,5.13681759013,5.42182613851,5.09061099025,2158,65.2749819362,5.29795940881,5.4693031274,6.52532,3.1724436569,49.7491167167,2158,99.1472,0.0427199413891,263.411837109,0.682104231302,2.86591
1.0,6.55239567775,251.922,-2.63607,5.51886,5.13753835613,5.4234064322,5.08418848396,2159,35.3742347198,5.29876377825,5.51878220871,6.57281,4.78058902195,37.4215397054,2159,99.1216,0.0447162324605,196.177080962,0.687700329744,3.26508
1.0,6.61631738629,251.929,-2.64946,5.53822,5.13397029952,5.41278494041,5.08104698885,2160,41.7535768798,5.29503884364,5.53886982563,6.62892,8.50680032113,35.7369050648,2160,99.1676,0.0439275017826,238.351942245,0.680387681161,2.83206
1.0,6.75123664159,251.977,-2.70627,5.64449,5.13837178858,5.40465832271,5.11904039883,2161,47.0396249915,5.29964535213,5.64462210631,6.77068,12.6670855779,43.674124235,2161,99.184,0.0411445038933,213.462000701,0.70665736492,3.0008
1.0,6.85062646877,251.988,-2.71722,5.66633,5.13575427059,5.41093361535,5.08853076711,2162,37.586783111,5.29681098254,5.66663343856,6.86806,2.11454516957,34.3926326811,2162,99.2008,0.0418816511463,167.736958287,0.6938259979,2.93824
1.0,7.01379453602,252.022,-2.78332,5.81278,5.13671471171,5.41021942342,5.09124113557,2163,44.6305131093,5.2978886154,5.81461252638,7.0295,2.12676247693,41.2899712828,2163,99.2836,0.0415933656822,182.607699437,0.745488265407,3.23154
1.0,7.20709821918,252.039,-2.85557,5.98758,5.13716157263,5.40595927338,5.09147728269,2164,44.8662982413,5.29823616471,5.98784196541,7.2141,13.9753932887,42.8757357032,2164,99.3962,0.0415093831277,194.782807215,0.71094322381,3.07896
1.0,7.51739016521,252.068,-2.93313,6.20108,5.13626367177,5.40734737638,5.09301533898,2165,26.516492862,5.29731731982,6.20114091308,7.52479,8.50360364581,30.7843710739,2165,99.5099,0.0428365830165,115.832467766,0.748740945906,3.11868
1.0,7.51252846343,252.107,-2.9267,6.16971,5.13551954154,5.41141100442,5.07492109121,2166,25.930504533,5.2966622152,6.16976230563,7.51325,4.0252328337,29.4079941416,2166,99.4722,0.041959925142,137.824327825,0.704676621995,2.93932
1.0,7.69827175069,252.135,-2.96819,6.27152,5.13685850082,5.41268199386,5.08937376925,2167,10.999290542,5.29789245736,6.27267796042,7.70994,9.17363146754,23.1444310896,2167,99.5645,0.0428568679416,69.5979752524,0.758913151597,3.49359
1.0,7.86794004621,252.169,-2.98179,6.3432,5.13435033482,5.40825418103,5.08830716423,2168,22.4346283086,5.29537933177,6.34251511501,7.87936,12.3166356407,29.3949108806,2168,99.5645,0.0417230446869,114.496822301,0.740970959854,2.92905
1.0,8.11833910567,252.218,-3.06811,6.46753,5.13823463218,5.423147222,5.0698644335,2169,27.2332858299,5.29924141243,6.46727796938,8.12452,9.46622013328,29.4427462062,2169,99.544,0.0451037993138,122.2820058,0.763253060499,3.60618
1.0,8.32281625407,252.223,-3.20797,6.68902,5.1345151489,5.40294520949,5.08580511867,2170,28.6487599091,5.2955426297,6.69157438681,8.32629,8.96712721716,29.8229066333,2170,99.6126,0.0417279931296,163.618111447,0.749190909671,3.3115
1.0,8.43092029902,252.251,-3.16733,6.69999,5.13372826602,5.40581402874,5.0754911909,2171,19.0032702395,5.29475516131,6.69920363083,8.44576,8.38592604193,23.5735640926,2171,99.7233,0.0454361505813,126.837370235,0.736913287244,3.15596
1.0,8.58448535135,252.267,-3.26533,6.83674,5.13580314092,5.41131608505,5.0861879953,2172,36.3799991971,5.2969312069,6.83764029459,8.60367,3.87762365824,33.4522629493,2172,99.5661,0.0410320526134,142.866797099,0.771632146383,3.54035
1.0,8.71045708343,252.31,-3.22265,6.78056,5.13697678774,5.41278199387,5.08809623262,2173,26.0404410036,5.29808775788,6.7797340153,8.72184,9.02344326427,34.0946542108,2173,99.5463,0.0426470310021,139.184664479,0.764818884117,3.51466
1.0,8.6339209768,252.327,-3.19798,6.71628,5.13725397612,5.42570681602,5.06914006775,2174,33.8731187481,5.29843374479,6.71696707272,8.65028,6.97899385764,35.2937358702,2174,99.4886,0.0437316171668,156.554152989,0.768836856412,3.99483
1.0,8.65890575117,252.316,-3.19594,6.72579,5.13527955986,5.40488113676,5.08254004002,2175,38.9089317134,5.29639191007,6.72686710357,8.67346,11.3364465223,34.5926644142,2175,99.4878,0.0445402302677,160.793791474,0.779518350222,3.63494
1.0,8.63232175169,252.353,-3.21126,6.69292,5.13665913766,5.41805879885,5.08680208173,2176,6.10158720164,5.29775459474,6.69376166163,8.64755,3.95135499624,22.0089436557,2176,99.4569,0.0418475326294,34.3050560991,0.739218205523,3.14501
1.0,8.6845044099,252.353,-3.13167,6.58281,5.13809067011,5.40360523421,5.08306092389,2177,35.3751845784,5.2993058776,6.58261263737,8.6994,6.73140912261,33.4984442338,2177,99.4571,0.0428103593637,182.925216852,0.798441167539,4.34116
1.0,8.68128782473,252.354,-3.09658,6.56316,5.13645026369,5.40909191842,5.1189929153,2178,47.8277001072,5.2976324633,6.56329373644,8.69711,5.50272713698,36.6437028285,2178,99.4572,0.0421268614813,233.752260238,0.791322986684,4.12519
1.0,8.56425056324,252.372,-2.99838,6.34053,5.13771088933,5.42362613466,5.08803917009,2179,28.7570251428,5.29880128528,6.34047769111,8.57946,8.76974472105,28.5532388707,2179,99.4572,0.0431941524274,171.898273501,0.805153827109,4.03218
1.0,8.63616109838,252.387,-2.97321,6.30026,5.13620231039,5.40215193574,5.10146075416,2180,32.24505563,5.29739289606,6.29990308532,8.64758,13.8290231093,34.6643896467,2180,99.4562,0.0415596225496,180.543830542,0.79679649675,4.11015
1.0,8.54346703671,252.407,-2.87452,6.15276,5.13612676071,5.43295499778,5.08809086118,2181,10.6742264766,5.29729906719,6.15212567751,8.55966,7.94713651363,22.2167230565,2181,99.4706,0.0407117455962,67.2298127533,0.824360195566,4.46908
1.0,8.44942528768,252.414,-2.80014,5.95824,5.13661939391,5.41183217534,5.08938085718,2182,48.7834480332,5.29780009695,5.95911646916,8.46485,9.52930700637,40.4851399447,2182,99.4087,0.0438285627402,213.620451842,0.820155936092,4.08411
1.0,8.27107407652,252.42,-2.69412,5.80603,5.13595607519,5.41461796146,5.06887335679,2183,44.2703111506,5.2970007294,5.80455878975,8.28757,9.07078658546,40.9195256108,2183,99.4097,0.0473274281305,204.29410802,0.778336302898,3.55174
1.0,8.21091696582,252.431,-2.56206,5.53714,5.1323899737,5.42689861114,5.07829331721,2184,50.5402969294,5.29330773317,5.53751307173,8.23427,5.73896205192,42.5123574457,2184,99.4078,0.0427507543345,210.166604906,0.843983395471,4.43836
1.0,8.08148233222,252.446,-2.54734,5.45068,5.13468224808,5.40467383391,5.09020965075,2185,43.3695710625,5.29563776082,5.45161701641,8.08902,3.07781984895,35.2181373321,2185,99.3239,0.0420194587568,235.640756515,0.853708897459,4.34934
1.0,8.00052378338,252.445,-2.36044,5.116,5.1357303725,5.40893864363,5.09737440405,2186,51.0713378573,5.29689965529,5.11699733718,8.01381,13.9486672028,50.4395988898,2186,99.3225,0.042956301753,191.805501641,0.825243590048,3.86562
1.0,7.91435518421,252.446,-2.26171,4.92857,5.13661683533,5.41553336123,5.09014548538,2187,37.3935033223,5.29782034398,4.92669785206,7.91624,11.7863626164,33.9189028493,2187,99.3287,0.0425891296987,223.102023843,0.87067743089,4.54502
1.0,7.85039188968,252.469,-2.21079,4.76235,5.13507508111,5.41790469408,5.07686734324,2188,36.3046119391,5.29610655243,4.76306331515,7.8527,13.9844778223,32.084846242,2188,99.4175,0.0446871082588,203.57021625,0.848739912905,4.4213
1.0,7.87163353765,252.462,-2.14901,4.68279,5.13548902197,5.40124092378,5.10720643975,2189,42.9085224627,5.29667328875,4.6814159277,7.87972,5.86830535392,36.7038868946,2189,99.4516,0.039922556455,199.053065385,0.871843435717,4.60898
1.0,7.88431772256,252.459,-2.05143,4.47863,5.1363726988,5.40733255883,5.07525609395,2190,41.7319486103,5.29749238635,4.47913869972,7.89063,8.50577818061,42.9830476171,2190,99.4521,0.0425510644581,157.827746318,0.892378503997,4.8659
1.0,7.82625649829,252.47,-2.03089,4.36315,5.13683521075,5.42287085396,5.07582234226,2191,24.603489736,5.29792063393,4.3633397082,7.83856,14.8910578865,30.673980197,2191,99.3275,0.0433746665993,156.820763884,0.90475420216,4.93689
1.0,7.8500435057,252.467,-1.98191,4.33046,5.13669723917,5.40748434387,5.0888462808,2192,37.3898287962,5.2977320306,4.32947302426,7.86228,11.0139975139,31.4331222057,2192,99.3211,0.0420145333639,221.197153215,0.925227264086,5.3671
1.0,7.91459259364,252.448,-1.89327,4.12313,5.1364662468,5.40982250439,5.08700924168,2193,19.5070278661,5.2975234699,4.12186492464,7.91261,12.7405755868,34.7398014889,2193,99.4662,0.043678111998,98.7186711745,0.891237503117,4.91083
1.0,7.79894657912,252.469,-1.72356,3.83893,5.13550990947,5.39968924457,5.09389580346,2194,42.2978794278,5.29656866442,3.83966727261,7.78925,11.2704407991,42.6187626459,2194,99.4631,0.043537789001,182.65057254,0.884948625534,4.39227
1.0,7.76153943003,252.49,-1.68137,3.77695,5.13734480303,5.39040713575,5.09505950401,2195,43.2878765308,5.29859073963,3.77607137739,7.74844,4.10120854872,36.8711222937,2195,99.5151,0.0420556007044,199.072567465,0.926500140885,5.11188
1.0,7.70274278894,252.513,-1.51392,3.49579,5.13624446619,5.41751980715,5.09292438379,2196,32.4416318055,5.29738373237,3.49548146489,7.69038,10.7172728597,40.0482814656,2196,99.5667,0.0424537370349,155.831103869,0.904381319781,4.63213
1.0,7.68509418401,252.518,-1.35514,3.19439,5.13345399904,5.40545369155,5.08493845427,2197,14.9463319154,5.29443907769,3.19556806092,7.67475,13.0766975676,27.3237986631,2197,99.5738,0.0432704954163,86.742996554,0.91727744492,4.59417
1.0,7.72340148996,252.519,-1.2645,3.00092,5.13486992155,5.41105702415,5.09041563366,2198,53.522219575,5.2960199998,2.99893182647,7.7043,13.5840761827,47.934518643,2198,99.4749,0.0413154068999,200.934464836,0.944017829484,4.93867
1.0,7.71645973106,252.497,-1.1871,2.81365,5.13736793803,5.41241384578,5.11860983831,2199,33.1852527595,5.2984922576,2.81273274902,7.69915,10.3821166375,32.7452036481,2199,99.4749,0.0400027317217,187.159710479,0.92378071518,4.7795
1.0,7.73157059735,252.52,-1.17977,2.82457,5.13530897377,5.42803904003,5.08673854272,2200,41.1397103152,5.29644224785,2.82420264709,7.71354,2.97312823272,40.1137017294,2200,99.4754,0.044013176858,180.096249896,0.972777802791,4.74139
1.0,7.86122171281,252.531,-0.969117,2.41515,5.13757107782,5.40680375079,5.12418208154,2201,47.1825988485,5.29877278113,2.41692147522,7.84146,15.7884282819,45.7369943478,2201,99.4696,0.0424813652152,208.142859564,1.05475841855,6.55196
1.0,7.85249321161,252.529,-0.861619,2.22389,5.13583387187,5.41047041991,5.07019271628,2202,44.5246417493,5.29695746625,2.22279397024,7.82763,10.0169147723,41.0146388745,2202,99.3851,0.0437395343769,223.059594243,0.968220920159,5.29687
1.0,7.87381619506,252.515,-0.747933,1.96754,5.13458640117,5.40468382261,5.08565857548,2203,21.8314845815,5.29562346331,1.96675852548,7.84281,9.00501792206,33.7215066407,2203,99.3851,0.0403832315666,94.1847851501,1.00313701024,5.88964
1.0,7.9651441553,252.54,-0.574972,1.65734,5.13639052667,5.42441754569,5.08981700565,2204,40.2251911073,5.29756512073,1.6566489789,7.93662,13.6143236326,39.6084147773,2204,99.3853,0.041914349756,182.732007108,1.02200608089,5.56312
1.0,7.9560201556,252.541,-0.444361,1.37347,5.13687848584,5.40524103652,5.07409476348,2205,52.5625294632,5.29805632681,1.37136328391,7.93271,15.9069001501,57.0047929122,2205,99.4572,0.0415743243888,220.494425698,1.01880911414,5.02212
1.0,8.07237598861,252.553,-0.263641,0.979593,5.13811147489,5.41803352578,5.14357419243,2206,56.6551702794,5.29925024454,0.978033303993,8.03983,12.4145089266,48.1664207328,2206,99.3883,0.0394790063653,214.08432637,0.987049235723,5.11314
1.0,8.0501533999,252.554,-0.168812,0.778687,5.13784022723,5.42320634474,5.08885445144,2207,64.7112536213,5.29888267299,0.77986127353,8.02538,7.16986690058,52.6929351085,2207,99.3997,0.0429803691375,233.276919073,1.06424731196,6.4764
1.0,7.99956338008,252.564,-0.108791,0.674108,5.13851390139,5.41910689966,5.07918671004,2208,64.0425260439,5.29974400431,0.673389619048,7.96674,3.0308981393,56.5731715119,2208,99.3997,0.0419180475233,232.754711147,0.978304512645,5.24889
1.0,8.00103944812,252.559,-0.0510597,0.510351,5.13654016849,5.39810232489,5.06588588733,2209,45.1325865854,5.29765890981,0.508293943211,7.96524,14.8005290879,40.4387952045,2209,99.3997,0.0430791989465,178.583594012,1.01670242576,5.71252
1.0,7.9770471956,252.57,-0.0569033,0.500836,5.13664935623,5.40876367605,5.08050977715,2210,47.2680448565,5.29784097706,0.501787824888,7.93653,14.2852597836,44.1354809697,2210,99.3997,0.0407554558591,212.550648008,1.00107691697,5.64997
1.0,8.19438339904,252.608,0.0847144,0.241098,5.13854401923,5.41243142397,5.08452295806,2211,41.0548970512,5.29988367967,0.239629186935,8.16484,3.08960693182,36.690706008,2211,99.2955,0.0418080887644,225.037214169,0.991337950694,5.36754
1.0,8.18209333009,252.631,0.123352,0.0893912,5.13566584243,5.41031648276,5.07888044529,2212,72.4284345498,5.29666063216,0.0882541330131,8.15008,1.14901918596,55.8939518333,2212,99.2496,0.046026063605,260.683317688,1.0057726441,5.58195
1.0,8.30639586294,252.639,0.241961,-0.163402,5.13465143913,5.4073130437,5.07387162267,2213,34.3729203668,5.29566467629,-0.164948102579,8.28628,15.2897464123,35.6232223591,2213,99.2495,0.045465412714,184.93046539,1.00002829325,5.59162
1.0,8.50336336004,252.645,0.459281,-0.56354,5.13759389902,5.40875090076,5.08894926862,2214,47.2032721439,5.298836261,-0.564490836551,8.47758,12.5957741891,41.8335183455,2214,99.3209,0.043164622561,227.468781211,1.03801121329,6.10391
1.0,8.38223631785,252.638,0.523076,-0.622993,5.13712869083,5.41050124361,5.08528685465,2215,36.4550196079,5.29828218434,-0.623267124625,8.36731,9.08777923129,31.0629195251,2215,99.3499,0.0432743702932,226.706808842,1.05713504962,6.38721
1.0,8.49568027683,252.628,0.717594,-1.01734,5.13735469803,5.41272064754,5.08451284538,2216,35.4949028562,5.29860671566,-1.01832775397,8.47308,9.75941448544,33.8169761115,2216,99.3499,0.0423203076144,186.57752644,1.0793648321,7.38718
1.0,8.59715528063,252.642,0.946694,-1.47014,5.13533757717,5.40776667235,5.08435580984,2217,34.7646539975,5.29640687387,-1.47074015933,8.56815,2.11612008476,38.8377810657,2217,99.3575,0.0430648716767,153.224485192,1.08830604557,7.67974
1.0,8.42205287006,252.616,1.08312,-1.7015,5.13459318866,5.43232635185,5.08771876434,2218,37.6178910184,5.29560703344,-1.70305502818,8.39326,13.8778986346,33.6825184024,2218,99.4289,0.0430900264589,189.04685367,1.07736003389,7.78169
1.0,8.52843991761,252.617,1.2007,-1.95809,5.13689169604,5.39681320772,5.08579569796,2219,34.9380109524,5.29805302437,-1.96077047464,8.50164,10.5886074501,31.6954431389,2219,99.5473,0.0417626298333,206.685597225,1.12388175447,9.26927
1.0,8.43972298151,252.604,1.11416,-1.82527,5.13692756116,5.39999340341,5.09679541027,2220,48.7699883759,5.29804615075,-1.8247316226,8.41194,8.52445534476,39.7787138101,2220,99.527,0.0416218940694,196.019681171,1.10710324933,8.32517
1.0,8.49299579825,252.606,1.03631,-1.75595,5.13370001232,5.40851050835,5.08130436458,2221,34.4275575123,5.29470040572,-1.7568701868,8.46797,7.69467219572,30.5738176075,2221,99.4824,0.0430481462603,195.567826217,1.09746690185,8.11947
1.0,8.60938943993,252.622,0.887467,-1.54198,5.1359664269,5.41900642434,5.08860243641,2222,60.1012439998,5.29703449861,-1.54133626897,8.58738,13.9891565118,54.7201305322,2222,99.4799,0.042716691592,189.728347946,1.12547746847,7.99468
1.0,8.95884700307,252.649,0.774453,-1.38319,5.13632866295,5.41158167192,5.08068125036,2223,49.6374081607,5.2974058426,-1.38484146314,8.94962,9.24883869033,47.4265380835,2223,99.4799,0.0406497945804,195.137061777,1.16278196202,9.46703
1.0,8.88869690885,252.673,0.697337,-1.13912,5.13444725515,5.41700099533,5.08366702243,2224,41.3934061234,5.29545284958,-1.13825386396,8.90062,3.07673575708,44.8304754926,2224,99.5134,0.0431726045409,176.913955772,1.12075521296,8.14086
1.0,8.90479904767,252.669,0.664132,-1.14646,5.13650965221,5.42130510633,5.09499349355,2225,45.8144882218,5.29770079589,-1.1476196032,8.91032,8.75744004095,38.8781460247,2225,99.5134,0.0431584222456,189.201689342,1.18296934051,9.20191
1.0,8.88163261441,252.684,0.612554,-1.04312,5.1348472596,5.42308748636,5.11129357274,2226,25.3950178565,5.29590881723,-1.04253864403,8.87072,9.84998327337,33.2541387145,2226,99.5215,0.0426580531088,142.05681971,1.13171642988,7.48286
1.0,8.81334576643,252.709,0.582721,-0.950736,5.13370593453,5.40986515484,5.0661000751,2227,45.4762579959,5.29459616256,-0.951800573332,8.79907,13.08735843,37.2878628656,2227,99.5334,0.0470456288522,212.042262095,1.15789906883,7.85744
1.0,8.80961918342,252.736,0.610681,-0.867428,5.1373292626,5.40394135624,5.0733886335,2228,13.1120248158,5.29849770389,-0.866055098097,8.79053,11.1676827031,23.2093685604,2228,99.6111,0.0435464484329,87.5153375507,1.14408592349,8.62728
1.0,8.75242909569,252.768,0.397519,-0.545586,5.13578330635,5.41869285411,5.0883233179,2229,47.6406903089,5.29691713434,-0.547377799279,8.73375,11.9314672571,40.9150782694,2229,99.7221,0.0434386497258,193.144469858,1.13839946356,8.62392
1.0,8.93897215412,252.786,0.305503,-0.363441,5.13463528454,5.40367382919,5.09363608815,2230,64.9424137103,5.29572048329,-0.362630333293,8.90173,7.53417248413,50.9618881336,2230,99.7201,0.0423105057141,220.705122785,1.09656018801,7.20387
1.0,9.00804890009,252.827,0.133868,-0.0756114,5.13672591252,5.40824027162,5.09022382565,2231,25.5735096178,5.29786896176,-0.0756150779127,8.98223,13.6811022813,28.152161555,2231,99.7921,0.0440464100921,154.871218802,1.10495892592,7.47087
1.0,9.12732727527,252.859,-0.0388463,0.26402,5.13644256837,5.40378214742,5.10997327727,2232,21.6615808502,5.2974150355,0.261707041904,9.09865,10.2060685838,27.1851049141,2232,99.7284,0.0421995276735,127.080348149,1.1085692365,7.41771
1.0,9.18853383994,252.89,-0.233042,0.639908,5.13727505257,5.40062373733,5.08362396362,2233,49.1757455449,5.29854210733,0.639045890449,9.15908,7.89132383547,41.7041625181,2233,99.7075,0.041095763305,208.827606263,1.11345126764,7.61765
