MaxEsReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,StdEsReturn,PolicyRegParamNorm,StdReturn,Epoch,AverageAbsY,MaxReturn,AverageAction,MinReturn,AveragePolicySurr,AverageQLoss,AverageQ,QFunRegParamNorm,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinEsReturn,AverageY
44961.9414377,124.610779358,6323.01,245,0.0,16.8941,21111.6904753,245,6323.40331625,117269.136439,1.0,69462.7509675,-6329.97,80279.1,6323.01,377.794,93589.8312129,44961.9414377,7418.11197993,44961.9414377,6323.40331625
57593.4092832,119.60012898,6320.98,246,0.0,16.8941,16514.9430112,246,6321.33957994,117854.904629,1.0,69336.5219246,-6327.47,69273.4,6320.82,378.528,91354.2077604,57593.4092832,7389.12250579,57593.4092832,6321.28331459
38200.0440456,121.646583424,6328.76,247,0.0,16.8941,18606.5111873,247,6329.28078735,117829.554771,1.0,69528.5753941,-6335.95,73116.0,6328.76,379.488,100786.455203,38200.0440456,7773.37573132,38200.0440456,6329.28078735
86915.5901591,126.979058622,6329.02,248,0.0,16.8941,19767.7195745,248,6329.82668234,117474.879776,1.0,69310.2104928,-6336.14,89608.5,6329.02,380.422,91047.9610324,86915.5901591,7255.80125438,86915.5901591,6329.82668234
93400.9835616,120.53254444,6346.46,249,0.0,16.8941,21039.0423275,249,6347.15793337,117770.269787,1.0,68642.4755454,-6353.5,72476.6,6346.46,381.16,93981.6793514,93400.9835616,7522.55724165,93400.9835616,6347.15793337
57799.2194297,123.589215518,6330.09,250,0.0,16.8941,20720.2191757,250,6330.23177406,117623.478912,1.0,69323.5109029,-6337.39,84916.6,6330.09,382.05,88851.1138497,57799.2194297,7212.91386386,57799.2194297,6330.23177406
45094.7876171,123.577596621,6318.92,251,0.0,16.8941,18945.4961386,251,6319.68882483,117914.922362,1.0,69554.7672286,-6325.72,82870.5,6318.92,382.811,107983.753575,45094.7876171,8096.76227314,45094.7876171,6319.68882483
51811.0979695,121.543885245,6327.43,252,0.0,16.8941,18174.1616592,252,6327.8930653,117856.189509,1.0,70230.7029088,-6334.4,73626.1,6327.43,383.706,94022.3546752,51811.0979695,7589.69756321,51811.0979695,6327.8930653
90868.2514161,120.374673642,6345.38,253,0.0,16.8941,18065.9256418,253,6345.62601078,117852.815678,1.0,69033.4752394,-6352.23,63115.6,6345.38,384.598,98514.9712401,90868.2514161,7709.16797889,90868.2514161,6345.62601078
41186.8415022,126.064204675,6333.01,254,0.0,16.8941,16185.6720383,254,6334.21967632,118045.640154,1.0,68438.4580504,-6340.01,85329.3,6333.01,385.401,107839.777937,41186.8415022,8056.02405761,41186.8415022,6334.21967632
36275.3709557,123.00007008,6332.99,255,0.0,16.8941,16766.5793727,255,6333.52006547,117568.941753,1.0,69400.6100321,-6339.84,74351.3,6332.99,386.346,95991.5451714,36275.3709557,7560.35145448,36275.3709557,6333.52006547
52245.4286496,125.94977721,6324.38,256,0.0,16.8941,16364.087944,256,6324.52977521,117699.049816,1.0,69517.5244023,-6331.19,86740.8,6324.38,387.134,91654.0833345,52245.4286496,7469.48712256,52245.4286496,6324.52977521
84877.2794748,125.063670877,6356.75,257,0.0,16.8941,17946.5230692,257,6357.50836993,117499.188358,1.0,69475.7737733,-6363.49,85127.6,6356.67,388.058,94047.4364489,84877.2794748,7563.37019168,84877.2794748,6357.50836993
77023.2687293,123.017028313,6333.56,258,0.0,16.8941,19709.484912,258,6334.00943244,117460.183471,1.0,69402.2354533,-6340.02,82543.3,6333.47,388.656,95866.9828174,77023.2687293,7501.09021638,77023.2687293,6333.95894455
75415.0192525,118.999264506,6344.36,259,0.0,16.8941,11645.4624126,259,6344.58132404,117885.379313,1.0,93490.7026931,-6350.78,62973.0,6344.36,389.534,107853.440622,75415.0192525,8093.23067977,75415.0192525,6344.58132404
93669.7928063,128.085382983,6358.29,260,0.0,16.8941,17796.3577331,260,6358.55332818,117820.703532,1.0,69674.6229634,-6364.61,93913.3,6358.08,390.371,98286.3118046,93669.7928063,7647.0229686,93669.7928063,6358.45112464
86655.9520465,122.841212822,6375.44,261,0.0,16.8941,20756.1918583,261,6376.08277085,117617.354381,1.0,69296.6481388,-6381.84,75371.8,6375.18,391.236,89014.5960627,86655.9520465,7261.58177702,86655.9520465,6376.02948763
72323.1566163,125.955766347,6382.33,262,0.0,16.8941,16020.6089319,262,6382.70569896,117827.475274,1.0,69801.7924937,-6388.75,87011.4,6382.33,392.012,105474.005415,72323.1566163,7974.4017037,72323.1566163,6382.70569896
59614.4104034,129.270380376,6391.09,263,0.0,16.8941,19572.1728286,263,6392.00308199,117301.881844,1.0,69245.7282669,-6397.61,89225.8,6391.04,392.828,95996.2342555,59614.4104034,7530.32715143,59614.4104034,6391.9399243
79976.7587409,125.352372343,6375.19,264,0.0,16.8941,21290.4598876,264,6375.77810305,117702.761503,1.0,69576.7426144,-6381.49,77502.2,6375.19,393.688,100798.30615,79976.7587409,7758.51694603,79976.7587409,6375.77810305
56151.9212861,127.834215584,6388.28,265,0.0,16.8941,23830.8930392,265,6388.78576217,117839.917921,1.0,69611.8766049,-6394.65,84375.5,6388.28,394.515,93694.3432918,56151.9212861,7441.63641206,56151.9212861,6388.78576217
94212.3399366,120.427534879,6393.53,266,0.0,16.8941,20207.6292478,266,6393.96715196,117422.164727,1.0,64405.7363479,-6399.6,67564.3,6393.53,395.313,90965.8968646,94212.3399366,7330.34211122,94212.3399366,6393.93680688
87613.1282237,128.488370552,6418.53,267,0.0,16.8941,24306.3480292,267,6419.33565797,117798.828674,1.0,57100.30872,-6424.7,96630.1,6418.53,396.153,94716.2219743,87613.1282237,7429.10348553,87613.1282237,6419.33565797
78443.6929201,124.749035833,6406.8,268,0.0,16.8941,17965.3216678,268,6407.01009137,117685.287406,1.0,69278.035264,-6413.06,78855.9,6406.8,397.089,88883.5893177,78443.6929201,7226.62369713,78443.6929201,6406.9726175
43949.7013449,125.188341344,6399.56,269,0.0,16.8941,11001.6330861,269,6400.16890445,94241.9005458,1.0,69414.4853908,-6405.39,80947.6,6399.56,397.98,86552.8378321,43949.7013449,7181.79541587,43949.7013449,6400.16890445
87605.5484569,131.952301708,6377.77,270,0.0,16.8941,21450.0950663,270,6378.36535351,117686.476866,1.0,69411.0472379,-6383.7,95809.5,6377.77,398.901,86590.9634598,87605.5484569,7129.53506037,87605.5484569,6378.36535351
42190.3933937,128.717306271,6406.03,271,0.0,16.8941,18242.1107078,271,6406.41164514,117490.916312,1.0,69306.7274935,-6411.85,90919.5,6406.03,399.596,86877.880342,42190.3933937,7231.01994827,42190.3933937,6406.41164514
82078.7727954,123.6007893,6414.27,272,0.0,16.8941,22237.1343004,272,6414.80872396,117531.987303,1.0,69277.5582448,-6419.86,81434.9,6414.03,400.412,91221.3826487,82078.7727954,7283.77996236,82078.7727954,6414.78459904
63586.8618356,121.078648792,6381.97,273,0.0,16.8941,21196.7116173,273,6382.59059012,117606.704209,1.0,69316.6479465,-6387.54,74377.3,6381.97,401.109,100714.765817,63586.8618356,7708.64029141,63586.8618356,6382.44146986
73936.3024686,121.574098711,6396.79,274,0.0,16.8941,21032.4966929,274,6397.07032687,117750.411425,1.0,69676.3931015,-6402.3,74415.2,6396.79,401.846,94037.0286676,73936.3024686,7569.97318481,73936.3024686,6397.07032687
80926.9995973,125.630494067,6415.6,275,0.0,16.8941,19131.9017898,275,6415.99499507,117721.69196,1.0,69320.6590117,-6420.93,80768.6,6415.5,402.64,103107.637934,80926.9995973,7835.50587698,80926.9995973,6415.92909049
55527.5681941,123.08390915,6396.29,276,0.0,16.8941,21150.6273844,276,6396.62443191,117882.588187,1.0,69286.3511388,-6401.4,80070.7,6396.29,403.53,93931.1181994,55527.5681941,7531.38384117,55527.5681941,6396.62443191
39977.9019283,124.935714842,6405.33,277,0.0,16.8941,15457.8283809,277,6405.91089773,117516.489128,1.0,69255.1333632,-6410.79,81024.7,6405.33,404.287,86457.3877569,39977.9019283,7095.69775666,39977.9019283,6405.91089773
94374.0466575,123.972672182,6414.96,278,0.0,16.8941,9529.74644371,278,6415.13740397,94215.5465331,1.0,69638.4465949,-6420.06,75138.0,6414.85,405.043,74751.0712533,94374.0466575,6625.79833275,94374.0466575,6415.13740397
62292.8618019,128.110952266,6420.13,279,0.0,16.8941,20006.3303639,279,6421.01907902,117898.095823,1.0,69192.6105754,-6425.19,87395.9,6420.13,405.78,96018.0883001,62292.8618019,7544.29264975,62292.8618019,6421.01907902
83103.1976311,129.486925468,6404.15,280,0.0,16.8941,19704.9403726,280,6404.69512603,117506.299501,1.0,69323.7212862,-6409.34,98563.5,6404.15,406.539,95953.1986435,83103.1976311,7528.86807964,83103.1976311,6404.69512603
95304.0891152,125.000658514,6389.8,281,0.0,16.8941,22016.2610961,281,6390.415977,117900.471458,1.0,69259.6622817,-6395.09,82437.3,6389.73,407.343,103088.387593,95304.0891152,7824.30051299,95304.0891152,6390.27080433
36554.5314643,126.003129221,6405.6,282,0.0,16.8941,15959.1098873,282,6406.08525812,117399.178753,1.0,69381.3820493,-6410.79,88379.0,6405.6,408.079,83980.2203575,36554.5314643,6951.78079743,36554.5314643,6406.02039988
84814.9178817,125.397567008,6414.98,283,0.0,16.8941,19964.1272611,283,6415.30402658,117705.575514,1.0,58037.8889325,-6419.93,75519.8,6414.77,408.758,97238.7783027,84814.9178817,7583.81346635,84814.9178817,6415.24927153
67938.1439535,121.080256742,6416.66,284,0.0,16.8941,19907.1639025,284,6417.22336625,117409.434742,1.0,68905.7191112,-6421.55,69229.0,6416.66,409.632,91053.0802141,67938.1439535,7247.78470021,67938.1439535,6417.16497749
46305.8167426,123.903074045,6415.22,285,0.0,16.8941,23278.9539647,285,6415.79376479,117834.141686,1.0,63390.6746111,-6420.25,83309.8,6415.22,410.409,95541.4140223,46305.8167426,7500.1640379,46305.8167426,6415.79376479
86072.911643,129.507441087,6415.89,286,0.0,16.8941,16012.2479865,286,6416.27972533,117699.941648,1.0,69308.4241337,-6421.0,98709.6,6415.89,411.186,105484.715157,86072.911643,7956.9665101,86072.911643,6416.27972533
52875.8429737,129.758292858,6427.55,287,0.0,16.8941,21448.050355,287,6428.15543021,117661.76814,1.0,69344.0871519,-6432.51,100026.0,6427.55,412.018,93482.8136575,52875.8429737,7367.12760657,52875.8429737,6428.15543021
51261.3449578,125.921162906,6429.04,288,0.0,16.8941,15858.1951019,288,6429.78870023,117342.418629,1.0,69211.323745,-6434.11,81495.3,6429.04,412.751,84061.9254213,51261.3449578,6991.05846897,51261.3449578,6429.76483422
55691.7008714,122.885237288,6416.41,289,0.0,16.8941,19436.8093635,289,6417.09939753,117483.040977,1.0,69453.5936214,-6421.2,73268.0,6416.4,413.515,91567.3585312,55691.7008714,7421.03254486,55691.7008714,6417.09939753
96256.5356534,125.030465263,6391.72,290,0.0,16.8941,23263.184977,290,6391.95298972,117531.041763,1.0,69300.8773281,-6396.28,77081.6,6391.72,414.14,88879.3966432,96256.5356534,7187.71003844,96256.5356534,6391.95298972
39560.9501437,128.932598242,6434.2,291,0.0,16.8941,15667.1210447,291,6434.69882789,116878.435863,1.0,69361.1021617,-6438.57,91215.8,6434.2,414.907,84071.8199012,39560.9501437,7009.87725516,39560.9501437,6434.69882789
99553.8380431,123.498777641,6441.95,292,0.0,16.8941,18799.8064608,292,6442.45709989,117642.531986,1.0,69712.7742047,-6446.29,82314.4,6441.95,415.75,103201.025518,99553.8380431,7882.90885924,99553.8380431,6442.45709989
73351.0206057,128.79443776,6423.87,293,0.0,16.8941,19868.466281,293,6424.62402437,117645.056421,1.0,68595.9737941,-6428.32,97656.3,6423.87,416.552,95946.6481296,73351.0206057,7528.5369636,73351.0206057,6424.62402437
58691.0666006,125.17408156,6406.73,294,0.0,16.8941,22130.4494623,294,6407.04850805,117694.48553,1.0,70261.2248699,-6411.29,90086.9,6406.73,417.255,96259.23862,58691.0666006,7621.88709916,58691.0666006,6407.04850805
92744.226628,120.977910392,6408.37,295,0.0,16.8941,20695.0385853,295,6408.92392477,117758.244106,1.0,69583.2819128,-6412.56,68283.8,6408.37,417.985,98380.9233856,92744.226628,7654.83522689,92744.226628,6408.92392477
96082.6728945,127.507404643,6425.26,296,0.0,16.8941,22571.0185147,296,6425.72053976,117680.740697,1.0,69468.444602,-6429.48,93731.7,6425.26,418.941,96024.8212634,96082.6728945,7527.71394372,96082.6728945,6425.72053976
76892.3929523,130.124762533,6421.17,297,0.0,16.8941,19084.1158461,297,6421.84580312,117814.137078,1.0,69306.2092804,-6425.18,110938.0,6421.17,419.566,84263.691506,76892.3929523,7041.55767946,76892.3929523,6421.74832243
59948.9541588,128.282731261,6412.56,298,0.0,16.8941,21275.3226948,298,6413.08538967,117697.545452,1.0,69573.0709097,-6416.45,90541.8,6412.56,420.412,93691.88928,59948.9541588,7447.62951027,59948.9541588,6413.08538967
46462.3788258,125.69332002,6441.21,299,0.0,16.8941,21464.1321987,299,6441.69007087,117817.740526,1.0,69359.8651899,-6445.21,74670.2,6441.21,421.203,100685.996391,46462.3788258,7722.11758419,46462.3788258,6441.69007087
95749.2581392,125.262714223,6414.96,300,0.0,16.8941,17958.7421659,300,6415.73327154,117562.455342,1.0,70039.1076249,-6418.71,86550.7,6414.96,422.087,94019.8545536,95749.2581392,7570.82248492,95749.2581392,6415.61598386
40410.4446859,127.367564582,6422.02,301,0.0,16.8941,20802.1930098,301,6422.11313338,117953.574119,1.0,69532.4788136,-6425.93,88135.9,6421.87,422.828,89118.4066617,40410.4446859,7311.92657833,40410.4446859,6422.11313338
88205.9220139,128.870934807,6442.08,302,0.0,16.8941,16628.0091891,302,6442.69640959,117647.045852,1.0,69580.3087209,-6446.06,91950.5,6442.04,423.693,91318.3972714,88205.9220139,7382.20272899,88205.9220139,6442.69640959
65566.5150487,120.349028573,6413.65,303,0.0,16.8941,20458.7447235,303,6414.12055458,117635.796439,1.0,69264.2448356,-6417.29,69615.1,6413.47,424.577,98599.457417,65566.5150487,7689.75639994,65566.5150487,6414.0269128
55845.3021685,125.981761105,6443.37,304,0.0,16.8941,18499.2063629,304,6444.24947732,117699.896035,1.0,69529.5502186,-6447.24,96886.9,6443.37,425.316,100790.808568,55845.3021685,7781.21644204,55845.3021685,6444.24947732
40996.6502914,123.222203661,6414.8,305,0.0,16.8941,22251.2555325,305,6415.23607562,117652.957545,1.0,69280.7363346,-6418.71,86598.4,6414.8,426.12,91504.1570026,40996.6502914,7381.56450537,40996.6502914,6415.23607562
71584.5496885,124.661501543,6408.81,306,0.0,16.8941,18015.6698967,306,6408.60628388,117763.903784,1.0,69366.3897587,-6412.33,83595.3,6408.47,427.052,94042.680655,71584.5496885,7546.0793244,71584.5496885,6408.48863012
52650.4276688,118.340919334,6401.84,307,0.0,16.8941,20559.7528365,307,6402.12015925,117754.807332,1.0,69969.6390574,-6405.79,72013.7,6401.84,427.877,89223.5226233,52650.4276688,7348.91628852,52650.4276688,6402.12015925
61727.0987622,122.7676314,6418.8,308,0.0,16.8941,17837.8519315,308,6419.5004613,117874.998889,1.0,69269.5817327,-6422.5,78576.5,6418.8,428.598,89043.9417167,61727.0987622,7262.3593856,61727.0987622,6419.5004613
96554.0614668,122.192930284,6381.3,309,0.0,16.8941,22422.2975203,309,6381.58379956,117919.746124,1.0,69393.3973707,-6384.95,82047.5,6381.3,429.421,91238.3470055,96554.0614668,7303.29484569,96554.0614668,6381.58379956
85714.0952132,122.5886461,6409.91,310,0.0,16.8941,20403.8855727,310,6410.52540863,117413.247905,1.0,64882.3093954,-6413.55,77504.7,6409.89,430.119,95382.7920877,85714.0952132,7434.28408799,85714.0952132,6410.48782481
85409.465088,118.184671353,6431.13,311,0.0,16.8941,19678.8422309,311,6431.57154104,117694.538417,1.0,69607.2303902,-6435.1,73383.5,6431.13,430.901,96002.3455039,85409.465088,7554.84945165,85409.465088,6431.57154104
53642.0992324,123.026268011,6459.69,312,0.0,16.8941,20790.0580142,312,6460.37948856,117751.159173,1.0,69290.4891839,-6463.66,78856.1,6459.69,431.682,98449.0962378,53642.0992324,7669.50208103,53642.0992324,6460.2218148
98972.7034343,124.770000481,6427.15,313,0.0,16.8941,15387.793358,313,6428.00538128,117582.390504,1.0,71453.5485114,-6430.79,86397.3,6427.11,432.297,103269.999519,98972.7034343,7919.7616343,98972.7034343,6428.00538128
54710.0402094,123.173581668,6425.21,314,0.0,16.8941,22409.1798445,314,6425.58825171,117728.270704,1.0,69293.1107726,-6429.05,79839.3,6425.21,433.117,96085.9406998,54710.0402094,7563.92257328,54710.0402094,6425.58825171
65379.9832221,122.931149733,6427.74,315,0.0,16.8941,21764.9324321,315,6428.20880286,117818.868322,1.0,56552.5256591,-6431.58,87660.5,6427.74,433.997,94684.7655907,65379.9832221,7469.88131097,65379.9832221,6428.12672128
86003.8884236,123.75977387,6431.79,316,0.0,16.8941,19835.8144665,316,6432.279437,117910.610562,1.0,69378.6453336,-6435.45,82625.1,6431.79,434.786,91322.6017188,86003.8884236,7356.20947898,86003.8884236,6432.279437
102891.83667,122.74600316,6444.4,317,0.0,16.8941,18352.0408703,317,6444.8939009,117243.52753,1.0,69289.1359688,-6448.16,88566.7,6444.2,435.502,86492.2886386,102891.83667,7121.41984572,102891.83667,6444.77155706
84700.6956887,121.54821285,6466.77,318,0.0,16.8941,22279.2435784,318,6467.08374408,117465.103134,1.0,69579.9161894,-6470.28,82254.4,6466.54,436.259,96048.7811964,84700.6956887,7530.46286174,84700.6956887,6466.87652839
52003.6402785,124.136981521,6436.48,319,0.0,16.8941,21158.6646143,319,6436.88810453,117650.205089,1.0,69291.7551844,-6440.52,77028.4,6436.48,437.048,93499.2598854,52003.6402785,7395.26580006,52003.6402785,6436.88810453
87891.9253262,120.353263806,6441.02,320,0.0,16.8941,18505.3388075,320,6441.57647388,117691.140274,1.0,69593.9867334,-6444.82,72265.4,6441.02,437.792,100808.619143,87891.9253262,7772.45793867,87891.9253262,6441.54001151
55328.098751,123.442226276,6459.85,321,0.0,16.8941,21349.3555821,321,6460.30235298,117605.298295,1.0,68263.7394656,-6464.03,83840.6,6459.85,438.643,93467.9778747,55328.098751,7364.9870947,55328.098751,6460.30235298
85727.0424187,125.060883683,6480.42,322,0.0,16.8941,21246.1350324,322,6481.0988008,117760.290396,1.0,69954.5682353,-6484.39,94126.7,6480.38,439.35,100991.172127,85727.0424187,7823.26236871,85727.0424187,6481.03467384
73487.2956929,123.704001898,6451.37,323,0.0,16.8941,18698.5295695,323,6451.84251919,117847.639281,1.0,69081.0678555,-6455.34,78212.6,6451.24,439.993,86658.247774,73487.2956929,7177.93846951,73487.2956929,6451.78024311
56501.3887678,121.833709278,6481.97,324,0.0,16.8941,23071.0494718,324,6482.41765109,117218.082988,1.0,56472.041373,-6486.03,73804.5,6481.84,440.577,92005.3944304,56501.3887678,7240.62100519,56501.3887678,6482.34663076
88084.4506582,122.14575975,6467.68,325,0.0,16.8941,14855.7010112,325,6468.47970525,117102.16016,1.0,69709.9959915,-6471.85,80157.9,6467.67,441.308,93629.0795974,88084.4506582,7487.57578253,88084.4506582,6468.4248631
86205.3250413,127.546592708,6453.09,326,0.0,16.8941,18732.8374444,326,6453.52144438,117594.302277,1.0,65853.1487766,-6457.23,99484.0,6453.04,442.022,86315.8500815,86205.3250413,7107.14086763,86205.3250413,6453.50253283
37765.6601834,122.929271995,6463.2,327,0.0,16.8941,15921.9570475,327,6463.55737829,117731.709923,1.0,69380.3213306,-6467.5,80305.2,6463.08,442.817,103181.999638,37765.6601834,7900.39609143,37765.6601834,6463.38459415
88019.3747311,126.597754945,6442.98,328,0.0,16.8941,18855.8107748,328,6443.51525217,117464.083119,1.0,69964.9472104,-6446.93,92667.2,6442.97,443.639,103160.23269,88019.3747311,7876.0055172,88019.3747311,6443.36441424
52454.3067355,119.242305259,6447.95,329,0.0,16.8941,18711.6648484,329,6448.51832131,117904.230738,1.0,69372.2577003,-6452.26,68735.8,6447.95,444.377,100774.427444,52454.3067355,7771.42043447,52454.3067355,6448.50547226
52420.3569501,129.714844077,6440.12,330,0.0,16.8941,23732.5378659,330,6440.91152523,117717.897768,1.0,69545.5617093,-6444.16,97881.5,6440.05,445.208,93705.9934973,52420.3569501,7436.42373458,52420.3569501,6440.85930648
84468.3904491,123.301392416,6446.13,331,0.0,16.8941,22400.003028,331,6446.4194555,117911.919629,1.0,69537.0192301,-6450.17,86746.7,6446.08,445.932,95859.1927041,84468.3904491,7488.04325097,84468.3904491,6446.37720198
96660.034393,123.239039174,6455.2,332,0.0,16.8941,19479.111942,332,6455.53021105,117813.064274,1.0,69866.1430635,-6459.23,80050.3,6455.2,446.591,91665.2668644,96660.034393,7444.16582744,96660.034393,6455.47813562
82139.6644527,121.352898735,6483.39,333,0.0,16.8941,15167.3274407,333,6483.92380232,117559.655305,1.0,69161.1688587,-6487.25,75736.1,6483.39,447.259,93772.4783673,82139.6644527,7495.77208399,82139.6644527,6483.91171277
85438.4865204,126.947178326,6480.55,334,0.0,16.8941,19437.3190959,334,6480.8728327,117635.322387,1.0,69397.2223021,-6484.43,89474.2,6480.55,447.952,91515.1195105,85438.4865204,7408.03793756,85438.4865204,6480.8728327
83193.874539,120.762130493,6472.3,335,0.0,16.8941,18902.022818,335,6472.97934023,117619.905192,1.0,68336.3968876,-6476.37,67910.0,6472.3,448.746,100585.138521,83193.874539,7695.55134532,83193.874539,6472.97934023
82438.8785997,128.230804061,6470.19,336,0.0,16.8941,19670.6229305,336,6470.55246013,117736.800449,1.0,69470.6940455,-6473.99,101019.0,6469.95,449.534,96150.2568884,82438.8785997,7597.30982168,82438.8785997,6470.51868924
92158.6029501,123.880001102,6483.03,337,0.0,16.8941,9522.92794185,337,6483.55713,117624.000286,1.0,93621.9941665,-6487.07,79733.3,6482.95,450.324,112669.254412,92158.6029501,8301.48278311,92158.6029501,6483.55713
66898.148163,121.424170072,6518.76,338,0.0,16.8941,16305.8841886,338,6519.2328004,117885.805854,1.0,70596.2982625,-6522.95,80771.5,6518.73,450.974,96212.8884975,66898.148163,7654.11316279,66898.148163,6519.2328004
71010.2879619,129.168769525,6472.0,339,0.0,16.8941,17482.2486751,339,6472.65522727,117897.926472,1.0,70424.9071904,-6475.64,97808.0,6471.91,451.668,98820.4190145,71010.2879619,7820.53090903,71010.2879619,6472.53474715
73620.407777,124.052061917,6519.72,340,0.0,16.8941,20647.3312351,340,6520.24812494,117487.742566,1.0,69292.9328721,-6523.55,87007.8,6519.72,452.242,88930.4182365,73620.407777,7234.3575673,73620.407777,6520.23788837
91696.2382926,129.473056996,6457.95,341,0.0,16.8941,19589.1999391,341,6458.35471766,117487.748114,1.0,69569.8860174,-6461.28,105789.0,6457.74,453.039,91341.6527578,91696.2382926,7341.01588969,91696.2382926,6458.15878205
55446.9371041,125.92834567,6462.86,342,0.0,16.8941,21429.4174837,342,6463.37050158,117721.445051,1.0,67672.6885121,-6466.84,91919.9,6462.86,453.768,100661.058124,55446.9371041,7727.30511211,55446.9371041,6463.37050158
91940.3908912,131.158818789,6481.27,343,0.0,16.8941,21444.0791428,343,6481.82097343,117264.814117,1.0,56118.3430259,-6485.21,101180.0,6481.26,454.451,89899.1454727,91940.3908912,7249.24484188,91940.3908912,6481.77353595
79937.1038514,124.906610929,6487.67,344,0.0,16.8941,18122.761903,344,6488.23255658,117771.538992,1.0,70571.0160554,-6491.66,90210.0,6487.67,455.161,100799.667998,79937.1038514,7782.21169843,79937.1038514,6488.23255658
82390.205282,122.105556988,6512.98,345,0.0,16.8941,15635.2398768,345,6513.12363042,116717.120882,1.0,69266.6422428,-6516.91,78659.9,6512.92,455.854,82004.9346959,82390.205282,6990.5472814,82390.205282,6513.12363042
79231.9666111,118.767607593,6513.02,346,0.0,16.8941,19479.4240567,346,6513.49484233,117484.998458,1.0,69310.3205168,-6517.05,70699.4,6513.02,456.678,91531.9067585,79231.9666111,7409.62460536,79231.9666111,6513.49484233
91559.5461372,128.466772069,6513.88,347,0.0,16.8941,11558.7097068,347,6514.51972882,94000.9240608,1.0,69307.0384798,-6517.95,97938.9,6513.88,457.579,79639.5031854,91559.5461372,6858.73922354,91559.5461372,6514.51972882
38362.8635899,124.869651233,6489.21,348,0.0,16.8941,20861.488783,348,6489.59543419,117645.01622,1.0,69522.0779203,-6493.18,90315.2,6489.21,458.433,93959.3897757,38362.8635899,7531.73690992,38362.8635899,6489.59543419
58232.76668,121.752594046,6504.46,349,0.0,16.8941,17859.5605193,349,6504.89523963,117679.891625,1.0,69501.7258848,-6508.07,81653.9,6504.45,459.099,98342.169339,58232.76668,7649.85004563,58232.76668,6504.89523963
91913.9870151,123.845013954,6488.59,350,0.0,16.8941,19046.8720919,350,6488.66885879,117459.173419,1.0,69290.6763912,-6492.02,91725.4,6488.43,459.906,81915.4640513,91913.9870151,6917.4085078,91913.9870151,6488.66885879
67133.9725399,128.073000401,6502.86,351,0.0,16.8941,18559.0478442,351,6503.41098548,117900.061022,1.0,69239.2228789,-6506.06,94339.1,6502.64,460.654,86430.5845677,67133.9725399,7104.73699866,67133.9725399,6503.41098548
86775.5190265,122.593603108,6520.09,352,0.0,16.8941,15601.4538656,352,6520.21178311,117605.873574,1.0,69372.8898561,-6523.49,81192.2,6520.09,461.402,79642.3920795,86775.5190265,6878.33356473,86775.5190265,6520.21178311
97537.7508439,130.106395736,6486.5,353,0.0,16.8941,18438.3490835,353,6487.11550472,117760.542524,1.0,69457.0062638,-6489.7,97846.7,6486.5,462.062,93556.1242583,97537.7508439,7417.9334244,97537.7508439,6487.11550472
62305.6337942,122.959453226,6512.25,354,0.0,16.8941,17441.9403069,354,6512.82062818,117561.145952,1.0,69412.5958229,-6515.58,81808.4,6512.25,462.728,98626.5065286,62305.6337942,7726.62870083,62305.6337942,6512.82062818
50636.8392448,122.860054886,6468.86,355,0.0,16.8941,19102.0935585,355,6469.33262119,117816.108892,1.0,69359.4386259,-6471.98,84971.7,6468.86,463.309,103037.861171,50636.8392448,7838.62703454,50636.8392448,6469.33262119
60245.6782867,126.79177142,6489.57,356,0.0,16.8941,17642.9200485,356,6490.24957024,117641.551498,1.0,69498.4294435,-6492.99,88143.5,6489.57,463.99,98561.6650318,60245.6782867,7711.34531999,60245.6782867,6490.24957024
95939.9876121,121.36737542,6499.47,357,0.0,16.8941,18865.0444922,357,6499.81928089,117599.350803,1.0,69311.3929159,-6502.9,72883.2,6499.47,464.743,84293.835639,95939.9876121,7050.58131186,95939.9876121,6499.81928089
57255.4553967,124.603258815,6509.34,358,0.0,16.8941,23327.7291641,358,6509.96211851,117595.837569,1.0,69324.03433,-6512.68,82059.6,6509.34,465.43,88768.227772,57255.4553967,7145.11394829,57255.4553967,6509.87278566
65706.1127595,128.585601837,6492.83,359,0.0,16.8941,18957.7539037,359,6493.1708716,117900.226518,1.0,55649.5598975,-6496.19,95763.1,6492.83,466.313,90006.4032732,65706.1127595,7318.51300837,65706.1127595,6493.1708716
86410.5457173,133.058491435,6495.96,360,0.0,16.8941,19395.6643835,360,6496.8845383,117658.121774,1.0,69714.0219087,-6499.33,113415.0,6495.95,466.973,91423.8906627,86410.5457173,7395.45945269,86410.5457173,6496.82700627
88397.3948786,131.031060907,6490.27,361,0.0,16.8941,22478.3205331,361,6490.99021186,117650.867821,1.0,69332.0801555,-6493.51,110797.0,6490.27,467.647,96067.4258075,88397.3948786,7549.67963641,88397.3948786,6490.79485125
51993.8031451,120.795621776,6498.57,362,0.0,16.8941,22653.2596951,362,6499.04593814,117463.012456,1.0,52408.0295418,-6502.1,78921.0,6498.57,468.467,87143.8556492,51993.8031451,7139.95086949,51993.8031451,6498.8026236
