AverageReturn,MinReturn,Epoch,AverageAbsY,AverageAbsQ,StdReturn,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,MaxEsReturn,AverageAction,AverageEsReturn,Iteration,AverageQLoss,StdEsReturn
93.5009349169,93.2500233396,895,67.1764620029,67.1764,0.119651630018,90.2337496447,-67.4009,65.2042,67.1764,67.1764532438,217.485,46.9608778873,0.258646676706,93.6922353441,94.2448566177,0.975603,92.9087550529,895,1.43396,1.35374325585
93.5847574632,93.4842783258,896,67.2085098956,67.208,0.0593446711265,89.716659848,-67.4261,65.2492,67.208,67.2085034242,217.591,47.2270620082,0.241064402823,93.7226397953,94.7380998753,0.968702,92.9538543962,896,1.39028,1.61393637089
93.6872228066,93.4637479951,897,67.2032240105,67.2032,0.0891189168166,87.8203712273,-67.4363,65.2154,67.2032,67.2032137479,217.652,47.2204748916,0.278305491858,93.8637472645,94.4893476665,0.950663,91.5673903396,897,1.83821,2.31906597935
93.6873319537,93.4749567655,898,67.3349861442,67.3351,0.106397867259,89.4319048277,-67.5615,65.2407,67.3351,67.3349779298,217.752,47.2025762379,0.263898016385,93.8296252749,96.997307772,0.950172,93.4383273403,898,1.67618,1.9519274144
93.6036699676,93.4547213826,899,67.1246954698,67.1246,0.0833317119243,90.2839087928,-67.3658,65.2465,67.1246,67.1246835094,217.793,47.1757089375,0.282020227842,93.7411845249,98.3392991463,0.964014,94.0943596667,899,1.69331,1.97133776486
93.656156533,93.4566006057,900,67.2564967939,67.256,0.0875398008183,90.6737352401,-67.4843,65.2358,67.256,67.2564923725,217.837,47.1370983469,0.265022098297,93.7576217781,94.340642742,0.953724,92.7224283341,900,1.64959,1.23375774252
93.6372275833,93.5739049946,901,67.2566883398,67.2564,0.0441012772848,90.7563739126,-67.486,65.2984,67.2564,67.2566878984,217.888,47.1533922037,0.242264042032,93.7412488091,97.886336495,0.957428,93.4770319682,901,1.13043,1.97733310126
93.6635976163,93.5096518233,902,67.2542353124,67.2543,0.0698469910451,89.1663299604,-67.4834,65.2506,67.2543,67.2542322583,217.945,47.2502554634,0.234099957405,93.7609342913,95.1266113717,0.955745,93.5070606987,902,1.20273,1.85493230473
93.7225521571,93.4659579632,903,67.2046227125,67.2035,0.0877371074197,83.5222722641,-67.4297,65.2618,67.2035,67.2046160075,218.03,47.2345249859,0.27087681463,93.8107181207,99.4035988664,0.945059,93.812159622,903,1.65163,3.76214124906
93.6140368829,93.4578244894,904,67.1816479415,67.1821,0.059866213724,88.2544587172,-67.4194,65.2264,67.1821,67.1816367516,218.126,46.7742082482,0.29952168329,93.6937221051,97.6057813459,0.950558,93.8713192478,904,2.00364,2.31735367742
93.8169807036,93.5381863437,905,67.0664186532,67.0666,0.106508015625,90.0226919714,-67.2913,65.2298,67.0666,67.0664135897,218.175,47.2244849149,0.262382789358,93.953202175,96.5655650376,0.928344,93.708744975,905,1.6754,1.6899715814
93.7479340619,93.53994277,906,67.1652944146,67.1645,0.0600641928946,90.424708351,-67.3982,65.22,67.1645,67.1652892179,218.253,47.1975872773,0.242335727346,93.8507954862,95.3544153801,0.939459,93.5132285986,906,1.38845,1.57993984297
93.7443370618,93.565923495,907,67.2526362745,67.2527,0.0653487307837,91.075231602,-67.4873,65.2354,67.2527,67.2526303336,218.296,47.2617487054,0.28759225619,93.8253311642,95.1273566899,0.941968,93.9547465473,907,2.00732,1.0420639992
93.7614284966,93.5688588574,908,67.2252406886,67.2249,0.0783121738729,90.18660998,-67.4595,65.2581,67.2249,67.2252386205,218.4,47.369161703,0.242343190618,93.8872140384,97.4957729337,0.942024,93.3037452715,908,1.33971,2.26418745502
93.6066178091,93.4296141513,909,67.3241392089,67.3242,0.0747659068771,90.1778866861,-67.5632,65.2677,67.3242,67.3241330781,218.425,47.3473775931,0.249071918177,93.709516085,95.2912845268,0.968405,93.5989934026,909,1.296,1.6997891881
93.7506747801,93.5351684453,910,67.2571162757,67.2563,0.0768646456812,88.8299055268,-67.4926,65.2735,67.2563,67.2571110056,218.458,47.3744646631,0.248635683907,93.8923631819,94.9283385825,0.944044,93.0635892641,910,1.3377,1.99228613578
93.8001719327,93.5957427555,911,67.2020733825,67.2025,0.120431187229,89.8686739048,-67.4354,65.263,67.2025,67.2020685003,218.52,47.0432138829,0.256508633048,93.9781132107,97.0079088931,0.926085,93.2485825284,911,1.40352,2.03621448515
93.7016417213,93.5065530747,912,67.2345962406,67.2336,0.067220980883,91.4614224339,-67.4721,65.2964,67.2336,67.2345933967,218.541,47.2018703233,0.246599552205,93.8168623845,94.933885371,0.947641,93.7152027992,912,1.39637,1.24546718031
93.7334143155,93.539413403,913,67.2824605853,67.2831,0.0823971004026,90.2305937713,-67.5205,65.3202,67.2831,67.2824503906,218.588,47.3643015591,0.265803767606,93.8651300809,94.6625145958,0.946746,92.8615617695,913,1.5185,1.8270272931
93.8753527655,93.7341723868,914,67.2433189696,67.2426,0.0593211693794,90.2457616663,-67.4783,65.3473,67.2426,67.2433142947,218.628,47.2305178121,0.262997232934,93.9991145117,96.7337830223,0.918238,93.6313409262,914,1.39966,2.06711765102
93.8618668144,93.6338658585,915,67.2357631102,67.2357,0.0940905961954,88.0822954106,-67.4637,65.3301,67.2357,67.2357568602,218.667,47.1711434987,0.26264774936,94.0120842332,95.483317923,0.918882,93.4208992709,915,1.51287,1.89160559337
93.7395628702,93.4699724659,916,67.4822286858,67.4818,0.0701135803363,90.3631655325,-67.7067,65.417,67.4818,67.4822218733,218.705,47.3603939444,0.267824213215,93.8461582779,98.3376688523,0.945535,93.9066688094,916,1.56887,2.03008547453
93.6984998981,93.4570456475,917,67.2976209858,67.2971,0.0796672651818,91.1734818969,-67.5304,65.442,67.2971,67.2976152037,218.73,47.366105852,0.266944256173,93.837294112,99.0033609769,0.952873,93.7331565534,917,1.5055,2.12303072677
93.7212488939,93.6249600987,918,67.3233168751,67.3234,0.0432215445193,87.9844215546,-67.5616,65.4324,67.3234,67.3233110884,218.74,47.1815196763,0.233919271517,93.8275965047,98.1557437666,0.943656,92.4198061087,918,1.15538,2.82028772848
93.7977893282,93.5372947556,919,67.2517953893,67.2512,0.100524003853,90.5897940729,-67.4882,65.4206,67.2512,67.2517902657,218.757,47.1181785933,0.251783746758,93.9224102901,94.9750782929,0.928753,93.6258141281,919,1.36554,1.29862724145
93.6714446124,93.5466643052,920,67.277826931,67.2781,0.0489824264679,90.6119429419,-67.5117,65.4029,67.2781,67.2778260355,218.836,47.3126034585,0.237684558729,93.7311594242,94.3672424961,0.956108,93.046972286,920,1.11303,1.24295700823
93.7026325028,93.4311115995,921,67.288471073,67.288,0.0759865759633,88.8819732484,-67.5248,65.4187,67.288,67.2884704699,218.931,47.4136912433,0.264261267976,93.7806517611,99.4,0.953481,93.7594962435,921,1.47778,2.73144887264
93.7892589096,93.5146175511,922,67.240309166,67.2402,0.103224194889,89.6377828225,-67.4803,65.3612,67.2402,67.2403077321,218.992,47.3568510457,0.238370139385,93.9279197408,98.0297749744,0.936885,93.1953874914,922,1.03468,2.37309718269
93.7576348664,93.5564331679,923,67.4257876931,67.4254,0.110839108767,84.7227375591,-67.6572,65.3899,67.4254,67.4257837929,219.058,47.3970323223,0.262580806217,93.9263822459,94.8799231485,0.943462,92.575407357,923,1.5425,2.83243503287
93.8950341235,93.6844990724,924,67.3532442501,67.3532,0.10501056641,91.2632447718,-67.5857,65.3845,67.3532,67.3532436854,219.127,47.2463387022,0.247279311261,94.0187250617,99.71476298,0.915379,94.0365533249,924,1.19848,2.13740357279
93.8290544417,93.4983886989,925,67.2187421598,67.2185,0.10146026922,88.4434815563,-67.4451,65.3925,67.2185,67.2187347301,219.147,47.469449174,0.252891232692,93.978951626,95.8045515995,0.933039,92.9782995839,925,1.31353,2.22468955881
93.8090195287,93.4849462049,926,67.3579882987,67.3568,0.105672277621,91.8244836715,-67.5872,65.3747,67.3568,67.35798133,219.173,47.4040190192,0.243878566279,93.9354182648,98.2158470047,0.934651,94.2358958477,926,1.24247,1.37351443997
93.8398863593,93.5372558946,927,67.3181293768,67.319,0.0883564969556,91.4173255588,-67.5599,65.3819,67.319,67.3181238652,219.192,47.356559055,0.268406867894,93.945022921,96.9923765983,0.92795,93.1289558614,927,1.44294,1.77410980109
93.9938839294,93.6818842845,928,67.2834394882,67.2838,0.130618910811,89.1878460653,-67.5222,65.3812,67.2838,67.2834387534,219.246,47.231444588,0.281282416107,94.1598907583,99.8194909628,0.898044,93.7211333574,928,1.69747,2.47487511442
93.8896760285,93.637613093,929,67.2804448795,67.2792,0.123549500915,90.9725074966,-67.513,65.3593,67.2792,67.2804415439,219.284,47.2961613547,0.259930569872,94.0597268648,99.4851961057,0.917612,93.8250892511,929,1.47863,2.16488576221
93.8552195615,93.5621005327,930,67.3312817638,67.3313,0.115247357021,91.8390645532,-67.5698,65.3615,67.3313,67.331275487,219.364,47.3334384819,0.270614841158,94.0220622488,96.1437029829,0.924626,94.0923738528,930,1.42796,1.05713483368
93.7850721695,93.5752204417,931,67.3362010128,67.3351,0.0836557529242,87.9612488531,-67.5661,65.3915,67.3351,67.336193275,219.392,47.4122430176,0.258728394894,93.9117642781,99.708953812,0.939128,93.345491634,931,1.50941,3.08106987319
93.76826279,93.5151519511,932,67.2743973249,67.2755,0.102483997261,88.9648847433,-67.5117,65.4254,67.2755,67.2743904753,219.443,47.3639222503,0.26858242496,93.9107946865,95.1286104035,0.940616,93.46665301,932,1.74814,1.56925918942
93.8540090406,93.5740755869,933,67.3226356654,67.3219,0.119798083043,89.8511129341,-67.5585,65.4407,67.3219,67.3226314056,219.533,47.4054952563,0.269666511727,93.9934417257,96.1861700685,0.926932,93.4603972226,933,1.69632,1.83768287164
93.5708658128,93.3505994246,934,67.337738041,67.3374,0.0934942607733,91.7410900365,-67.5739,65.4436,67.3374,67.3377300338,219.605,47.1466073973,0.271382939258,93.780854264,94.9147311767,0.968668,93.4186220869,934,1.58679,1.18615466545
93.8970641328,93.7049681851,935,67.3497284986,67.3492,0.086675739739,90.7644095058,-67.5774,65.4819,67.3492,67.3497271458,219.653,47.3505214578,0.250599911469,94.005120168,96.8220850699,0.917872,94.2516850309,935,1.41422,1.47814135103
93.7884718516,93.6267066792,936,67.3143389084,67.3146,0.0741312175508,91.3639842192,-67.5522,65.5147,67.3146,67.3143278582,219.661,47.2969074505,0.279773504964,93.8962700156,95.1072878013,0.935135,93.7538990222,936,1.90752,1.23255688135
93.8552864445,93.6020506467,937,67.3746252114,67.3733,0.090281214888,89.7383619846,-67.6121,65.5496,67.3733,67.3746246468,219.679,47.3350004562,0.240092459994,94.0035143631,99.8718197955,0.924708,93.8943176059,937,1.23832,2.60982301314
93.8927880277,93.5746735491,938,67.3475235243,67.3475,0.110053988526,90.6472320596,-67.5791,65.5606,67.3475,67.3475179011,219.702,47.3104754767,0.286769512826,94.0230671538,95.5880634352,0.917692,93.4724842695,938,1.6895,1.5599916679
93.8259738757,93.5530669352,939,67.3172418668,67.3171,0.0843485967095,88.798959594,-67.5579,65.573,67.3171,67.3172361682,219.728,47.4169185178,0.243864380591,93.9341135107,99.8,0.932092,93.4461694268,939,1.36183,2.67074000775
93.9389324038,93.5336888191,940,67.3635003959,67.3636,0.154539864783,89.5457800609,-67.5936,65.5965,67.3636,67.3634971998,219.77,46.4861984964,0.246014852319,94.1533060068,94.7201448978,0.887339,93.1345797985,940,1.29527,1.87496463531
93.8452385642,93.6018125185,941,67.4272467273,67.4269,0.0903170769591,90.3310704795,-67.6707,65.5837,67.4269,67.4272422546,219.798,47.3317334794,0.269041081179,93.9376977916,95.759909999,0.926312,93.8359324542,941,1.61219,1.47804440207
93.8809791383,93.696948686,942,67.2825608764,67.2822,0.0720269961269,89.9618321755,-67.5193,65.565,67.2822,67.2825535305,219.815,47.2369611896,0.260159748821,94.011259862,95.4586439538,0.917394,93.3348989678,942,1.4478,1.80851115422
93.7779115792,93.4926925102,943,67.3644987049,67.3639,0.112252201376,90.4761475935,-67.5963,65.6108,67.3639,67.3644919755,219.84,47.3357839887,0.263138861682,93.8950817425,97.6168060618,0.938128,93.742471329,943,1.5211,1.93583206427
93.9280102922,93.6736693998,944,67.3874190772,67.3875,0.102441957195,91.6526991102,-67.6216,65.6423,67.3875,67.3874188664,219.869,47.3695673358,0.225833579691,94.0665649839,95.6370095596,0.913127,93.9748937795,944,0.999632,1.13979082126
93.9089050492,93.6457856143,945,67.5581409407,67.5577,0.0818203804951,90.0701179212,-67.7972,65.6382,67.5577,67.5581335117,219.874,47.4048890834,0.278179940461,94.0028969955,98.583215132,0.91737,94.3089314964,945,1.83981,1.85889674587
93.920488617,93.6897863161,946,67.3684366955,67.3682,0.100812106738,87.1560269412,-67.5993,65.6737,67.3682,67.3684316952,219.844,47.2176501346,0.263625239018,94.0565303085,94.676259493,0.910288,92.6382142753,946,1.41939,2.58094172292
93.7966187246,93.5923691988,947,67.3834426913,67.3837,0.0856355467551,88.9080904282,-67.6171,65.6785,67.3837,67.3834361267,219.895,47.270043551,0.261733274648,93.9779567923,96.452833842,0.932979,93.029872957,947,1.5076,2.34987099104
93.8690514099,93.724610925,948,67.349747994,67.3494,0.0646511091877,89.0605314869,-67.5823,65.6802,67.3494,67.349747994,219.878,47.3005765587,0.267275212119,93.9977312382,98.9305970248,0.921351,93.7403232608,948,1.45909,2.46870806256
93.9116512179,93.785736148,949,67.3524247621,67.352,0.0490411082694,89.2558582351,-67.5784,65.6778,67.352,67.3524216371,219.896,47.2652031876,0.257895478997,94.0241368018,99.8246786815,0.91307,93.3905733905,949,1.4535,2.96937357217
93.9285906273,93.6110614897,950,67.4526463461,67.4532,0.108498705877,91.2432170974,-67.6898,65.6646,67.4532,67.4526458897,219.982,47.2779637972,0.278805918299,94.1040596874,95.2763201131,0.910438,93.9902054776,950,1.61218,1.52540067102
93.8481919965,93.5729071986,951,67.4705716793,67.4683,0.117152184526,90.5842887377,-67.6968,65.7284,67.4683,67.4705715175,220.002,47.4115720753,0.27209566491,94.0007460097,98.7508378645,0.928088,94.2293628865,951,1.78164,1.99952620692
93.8481377684,93.4824561803,952,67.4560183239,67.4569,0.12305026624,89.1428973297,-67.6927,65.73,67.4569,67.4560098294,220.009,47.4085090815,0.251857629086,94.0088364541,99.7677321783,0.928096,93.1957294433,952,1.22633,2.84776071148
93.8730471546,93.6656852611,953,67.3482777419,67.348,0.0906302774475,89.6388263886,-67.5797,65.76,67.348,67.3482746111,220.02,47.3393251359,0.281011089037,93.9865260027,95.3074117714,0.921759,92.6845156856,953,1.81421,1.80649731276
93.8640806445,93.5883665395,954,67.3969481706,67.3967,0.11614103577,90.5512535705,-67.6315,65.7694,67.3967,67.396944311,220.032,47.1088606456,0.250016815689,94.0183987333,97.8332438356,0.916995,93.5442695332,954,1.35462,2.23451178333
93.7690056802,93.4806180406,955,67.3677050675,67.3679,0.133337320017,89.2057737931,-67.6067,65.7971,67.3679,67.3677047744,220.054,47.4077293518,0.242239822629,93.9382744912,97.4020966861,0.941837,93.4958140927,955,1.23297,2.44924418587
93.6482576461,93.4232188863,956,67.3090206804,67.3084,0.0938079895485,90.8314391591,-67.535,65.8531,67.3084,67.3090128107,220.048,47.4056390918,0.27450099844,93.7994401261,94.9668810578,0.962865,93.7298027495,956,1.72548,1.26518687833
93.7660204967,93.4938261709,957,67.4057030783,67.4059,0.0956275067413,90.4653918307,-67.6401,65.8556,67.4059,67.4056994282,220.104,47.4324527792,0.2770303015,93.892092012,98.1868040717,0.943038,93.2972855689,957,1.65894,2.41697339637
93.8285206827,93.564152313,958,67.3409836865,67.3402,0.0867145427625,91.2912335683,-67.5803,65.868,67.3402,67.3409720956,220.13,47.4107472621,0.271766025704,93.9546050163,95.0955404927,0.931521,93.5563991911,958,1.72615,1.29212563331
93.8476049653,93.5973891252,959,67.4239322222,67.4237,0.106381520231,90.3492997845,-67.6563,65.8689,67.4237,67.4239297182,220.158,47.1891021136,0.249380209716,93.9249418261,95.6467021224,0.922029,93.448630805,959,1.23243,1.59672953753
93.8614842727,93.6538204653,960,67.4615768684,67.4616,0.093677401055,90.0554004933,-67.6987,65.8706,67.4616,67.4615754865,220.236,47.3289761272,0.267617496046,94.0241594678,96.0537068196,0.923407,93.5324483705,960,1.52569,1.80101307185
93.7548801806,93.5203997156,961,67.450484749,67.4501,0.0734820672574,90.6446213627,-67.6894,65.9016,67.4501,67.450477304,220.288,47.2315187737,0.280516668698,93.8458326086,94.6800801351,0.939256,92.8297462966,961,1.75032,1.47109440409
93.9042295147,93.6283951173,962,67.5257362864,67.5256,0.0704332292853,88.6338010411,-67.765,65.882,67.5256,67.5257349394,220.333,47.2884448636,0.256712828945,94.0204584852,95.8585892425,0.915062,92.7718514329,962,1.35718,2.29710459095
93.9090542849,93.6301955748,963,67.4533702648,67.4528,0.118023757179,90.8588313562,-67.6857,65.9119,67.4528,67.4533668623,220.395,47.1793952937,0.267449318293,94.0391801078,95.4728413646,0.911091,93.118943592,963,1.55573,1.5839991633
93.8739975815,93.6472640729,964,67.4027728046,67.4027,0.0908835166256,89.590852686,-67.641,65.9327,67.4027,67.4027627187,220.433,47.2409677979,0.270231633689,93.9788477513,94.9000543502,0.918808,93.0237920733,964,1.46547,1.81507819079
93.8337645931,93.5878185805,965,67.3954968091,67.3953,0.0808499086701,90.6678600113,-67.6339,65.937,67.3953,67.3954894903,220.461,47.2684281228,0.247908578644,93.9146627022,98.1709920637,0.926654,93.9910637661,965,1.38792,1.81014740892
93.8150948927,93.6322855174,966,67.3436314577,67.342,0.0684361873207,87.4085665109,-67.5725,65.975,67.342,67.3436240168,220.503,47.3794200348,0.273563307638,93.9351167893,94.8988632929,0.932895,92.839763,966,1.70206,2.09019704809
93.6793638915,93.4074309232,967,67.4745949952,67.4759,0.127885992542,91.3696892841,-67.7199,65.9608,67.4759,67.4745849594,220.563,47.3877329556,0.258244346178,93.858025601,98.6113109255,0.956814,94.1733774845,967,1.75741,1.69860468357
93.7825466093,93.6215437098,968,67.4621063475,67.4619,0.06288301626,90.5575363253,-67.6909,65.9765,67.4619,67.4621019293,220.62,47.130164418,0.245122675929,93.8770414969,95.7295210761,0.9315,93.5869470222,968,1.26609,1.33519718777
93.7595119043,93.5847743659,969,67.3877781546,67.3879,0.0614749178195,87.9468669866,-67.6181,66.0043,67.3879,67.3877759748,220.63,47.3671502728,0.25421553693,93.8366808755,98.1275187224,0.942219,93.132997267,969,1.36674,2.90902152743
93.6233520957,93.4444256824,970,67.4866678435,67.4861,0.0770426475943,89.636978479,-67.7129,66.0268,67.4861,67.4866599748,220.682,47.3128917332,0.268999454659,93.7495227721,99.2768126296,0.964428,94.3335409611,970,1.64989,2.14391220939
93.7222411456,93.4810001948,971,67.4247283126,67.4248,0.0909928018571,89.9654812393,-67.6609,65.987,67.4248,67.4247194727,220.692,47.3952101828,0.253800567198,93.8348243351,94.741714107,0.949566,93.3651922473,971,1.45743,1.50338796985
93.7606427682,93.574620356,972,67.3550601928,67.3544,0.0846593319481,90.6601715944,-67.5919,66.0616,67.3544,67.3550585119,220.768,47.4143016169,0.26220299154,93.8865765243,96.0845095367,0.943476,93.1673578083,972,1.40325,1.71937629304
93.766199496,93.5682347511,973,67.461626851,67.4617,0.0730467329687,89.1159114534,-67.6944,66.0652,67.4617,67.4616262239,220.815,47.3055549532,0.229789933662,93.8656817154,95.7224467899,0.939331,93.0574669182,973,1.19809,1.92505808294
93.7521617704,93.6459839703,974,67.3337043885,67.3337,0.0578801486326,90.9964297278,-67.5518,66.1053,67.3337,67.3337027236,220.883,47.1737057195,0.238747665622,93.9467242165,95.1660570496,0.938076,93.7433393738,974,1.11986,1.38117640853
93.8420863405,93.60290354,975,67.3425673607,67.3426,0.079312527899,89.6739732173,-67.576,66.1049,67.3426,67.3425666841,220.964,47.2029638591,0.250698073374,93.9627847455,99.4167041345,0.923225,93.6154653703,975,1.28106,2.54192684947
93.8942252411,93.6265415348,976,67.3845731542,67.3838,0.0839739692072,87.7810501909,-67.6196,66.1147,67.3838,67.3845692206,220.989,47.2911556939,0.247782415373,93.9983341384,97.7921609146,0.916746,93.310719421,976,1.23868,2.51658747851
93.8368622562,93.464867458,977,67.5266583111,67.5269,0.0831852303631,87.9279922203,-67.7717,66.1368,67.5269,67.5266559773,221.005,47.4018224049,0.265123971507,93.9867012121,94.3590248836,0.92989,93.0901722847,977,1.35917,1.89244703414
93.9895683738,93.7940785581,978,67.4424605419,67.4418,0.0875969960682,89.360430138,-67.6704,66.156,67.4418,67.4424557599,221.043,47.3094106389,0.258277952864,94.1078722523,96.4410627861,0.900934,93.2139546488,978,1.39826,2.00604781933
93.8166177989,93.4948270119,979,67.4136149859,67.4137,0.089763652712,90.2925025064,-67.6414,66.1422,67.4137,67.413609883,221.108,47.4017463874,0.258708866843,93.9183895823,99.3,0.933317,93.8546065474,979,1.47541,2.21758709409
93.9095667905,93.68176955,980,67.4760902286,67.4762,0.0894184675868,87.899725681,-67.6942,66.1628,67.4762,67.4760871036,221.17,47.2511737183,0.23229518488,94.0334935503,98.196260448,0.912926,93.1976453084,980,1.12724,2.782243062
93.8534653551,93.6254317024,981,67.4946498123,67.4944,0.0843937203843,91.7229651302,-67.7187,66.1864,67.4944,67.4946475679,221.213,47.238215828,0.283750382909,93.9676890262,95.7947858099,0.922316,93.3840900318,981,1.70937,1.46388500107
93.7349895493,93.5198923551,982,67.436742208,67.4363,0.0790351505583,87.6729133713,-67.6648,66.2195,67.4363,67.4367328415,221.242,47.3500700305,0.276561042219,93.8547557495,95.6492235654,0.946017,92.7814977891,982,1.78012,2.50388625639
93.8981610154,93.709277181,983,67.4016360948,67.4013,0.0680934799547,89.8085107206,-67.6263,66.2429,67.4013,67.4016343255,221.336,47.2914461497,0.25146682044,94.0456865964,99.8314518262,0.915973,93.4840993289,983,1.41701,2.75993091857
93.8516361597,93.7066518775,984,67.4000701691,67.3997,0.0512406598539,92.0623638207,-67.6286,66.2567,67.3997,67.4000642481,221.364,47.2290402879,0.257802715854,93.9526711816,95.7305468262,0.922162,93.7842423897,984,1.52715,0.943577567262
93.7986906354,93.5235019185,985,67.4787717806,67.4788,0.1153378273,91.4919682639,-67.7132,66.2821,67.4788,67.4787670461,221.382,47.2737007416,0.220468097168,93.9491076635,97.3582016863,0.932667,94.3958907192,985,1.02134,1.18063856802
93.8396279639,93.6591188327,986,67.474387304,67.4742,0.0607073742476,89.8357123987,-67.6985,66.2812,67.4742,67.4743844323,221.545,47.341441053,0.272945569658,93.9212447039,97.6443323399,0.927526,93.0274169253,986,1.62584,2.38321446072
93.872831836,93.7805560665,987,67.4293441296,67.4293,0.0622361447392,90.1315818892,-67.6613,66.3038,67.4293,67.4293441295,221.643,47.3409685226,0.244355130098,93.9921886155,95.9167342282,0.921884,93.5475288723,987,1.34615,2.1973981626
93.8508375349,93.7419258754,988,67.4001385072,67.3997,0.0628638636665,90.3459393796,-67.6283,66.3036,67.3997,67.4001321862,221.69,47.2895672921,0.252493150549,93.9527285654,94.7029308725,0.92418,93.1458619966,988,1.3364,1.62720108269
93.807114973,93.713701613,989,67.3978769179,67.3972,0.049360423303,89.7048368936,-67.63,66.325,67.3972,67.3978627479,221.758,47.3820823302,0.26169090374,93.893465553,97.8142666825,0.934378,93.693627174,989,1.64642,2.18475518051
93.7457249636,93.6087078605,990,67.4849629316,67.4852,0.0641429448041,90.1005692108,-67.7087,66.3309,67.4852,67.4849561191,221.83,47.3575313775,0.260648803927,93.8602912053,96.3141095559,0.944395,93.6608501589,990,1.63484,1.55517922236
93.7326286884,93.4955037959,991,67.415237342,67.4155,0.0651891118256,89.5802431984,-67.6471,66.3099,67.4155,67.4152344268,221.917,47.3715981203,0.240365954266,93.842746258,97.4787138725,0.947053,93.1124366173,991,1.287,2.22760143257
93.7550953392,93.6362483822,992,67.418178441,67.4184,0.0516449072885,88.0939722249,-67.6539,66.3234,67.4184,67.4181779156,222.018,47.3880356742,0.255041315632,93.8490809426,95.1798037198,0.943564,92.8426531429,992,1.40604,2.55498491323
93.8112427171,93.6593508874,993,67.3795052343,67.3792,0.0589379584516,89.1059508011,-67.6073,66.3621,67.3792,67.3795044239,222.155,47.2507643522,0.244328750163,93.8822406503,95.4381281414,0.929761,92.8418282325,993,1.16096,2.0872999326
93.7749357755,93.5907723669,994,67.4644245663,67.4639,0.0696190687424,92.0946675623,-67.705,66.3705,67.4639,67.4644207402,222.273,47.4209335164,0.249752741271,93.8834253808,95.5943365485,0.941034,93.9842698937,994,1.35548,0.911714752323
93.7934984292,93.5851146523,995,67.367524611,67.3677,0.0755180396766,88.5284886953,-67.6117,66.3807,67.3677,67.3675176851,222.307,47.3643069853,0.256747405983,93.9127430966,97.6481405912,0.936246,93.5304593075,995,1.45142,2.49628771131
93.8124343768,93.5499357234,996,67.4440599149,67.4441,0.0884079002573,89.6381588179,-67.6756,66.3825,67.4441,67.4440538806,222.34,47.3849561556,0.227333306139,93.9141456442,95.7772660697,0.933482,93.8519580496,996,1.25084,1.42356983647
93.7890852945,93.5530122738,997,67.4484127425,67.4469,0.0880112676863,90.617524987,-67.6761,66.4015,67.4469,67.448411784,222.388,47.3921939259,0.248323357299,93.975552167,94.4561111118,0.937754,92.0403494713,997,1.2616,1.27582272942
93.8710316098,93.6731021484,998,67.481614307,67.482,0.104508721788,89.6905722857,-67.7152,66.4059,67.482,67.4816097434,222.384,47.3516307956,0.276416115291,94.0729065048,94.9495853035,0.92243,92.3092944236,998,1.62704,1.68740289528
93.8555364717,93.6353617102,999,67.409478929,67.4094,0.066487282509,89.4515042125,-67.6355,66.447,67.4094,67.4094755525,222.48,47.3731281825,0.249395106205,93.9327833016,95.9227150836,0.925685,92.4510284323,999,1.38403,2.09071774603
93.9232690742,93.8120729155,1000,67.4137931609,67.4136,0.0665154296505,89.343629733,-67.6494,66.4172,67.4136,67.4137832213,222.479,47.1938121195,0.238839384618,94.0553724144,95.1648082071,0.908874,93.0027190648,1000,1.33408,1.7645459256
93.689484261,93.5019673672,1001,67.4993990555,67.499,0.0660703126235,91.3406837943,-67.7275,66.4463,67.499,67.499391296,222.559,47.2326600976,0.264711712092,93.774121231,98.7485700123,0.950417,94.0268011124,1001,1.75574,1.92788642665
93.8105713179,93.6196145581,1002,67.4536081338,67.4539,0.0646168855719,90.7674187209,-67.6815,66.4233,67.4539,67.4536009487,222.591,47.3177999937,0.244793922472,93.891848343,96.08680151,0.931901,93.3715165296,1002,1.27097,1.70296354372
93.7269921794,93.6007777442,1003,67.3539672964,67.3538,0.0528832299005,90.8951390657,-67.5785,66.458,67.3538,67.3539632617,222.649,47.1483621202,0.242571034508,93.8267062718,97.8019651555,0.941481,93.4284442954,1003,1.35642,2.02146507265
93.8137621902,93.5570961303,1004,67.3557746251,67.356,0.0975429252873,91.1629939751,-67.5876,66.5024,67.356,67.3557646834,222.689,47.3232200981,0.252210878343,93.919912881,97.9260344484,0.931514,94.3989593612,1004,1.52537,1.38213442994
93.8820677594,93.6639987177,1005,67.4690372667,67.4684,0.0995123972757,92.8663862806,-67.6974,66.548,67.4684,67.4690370803,222.758,47.4308594254,0.242492901673,94.0561301906,96.2790309444,0.922701,94.0170517794,1005,1.26187,0.90568024219
93.8276917826,93.6708070395,1006,67.4769842926,67.477,0.0574526055971,89.2581698273,-67.7081,66.5509,67.477,67.4769804329,222.801,47.3598142637,0.23767720572,93.9358856903,97.8154113369,0.930065,93.7070186604,1006,1.28314,2.25933195515
93.7781709326,93.6651039355,1007,67.4593779249,67.4588,0.0511629139265,89.46711597,-67.6752,66.5617,67.4588,67.4593719854,222.857,47.0705895893,0.250868890266,93.8446794932,96.7016591833,0.930297,92.6031317648,1007,1.46379,2.23284172938
