QFunRegParamNorm,AverageY,AverageQ,AverageReturn,MinReturn,StdReturn,MinEsReturn,StdEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AveragePolicySurr,Epoch,Iteration,MaxReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn
57.5598,6.99467353604,6.99432,1000.0,1000.0,0.0,3.0,14.6899789097,0.209284327066,7.01105,0.314652,-7.75738,102,102,1000.0,0.398093,99.9956828753,111.0,36.8071,6.99799945777,11.1573033708
57.8325,7.12244414761,7.12204,1000.0,1000.0,0.0,3.0,8.96421181285,0.189200748622,7.13619,0.253471,-7.85615,103,103,1000.0,0.372956,99.9956828753,38.0,36.9804,7.1241952274,11.8235294118
58.0247,7.18271132997,7.18222,1000.0,1000.0,0.0,3.0,8.424164244,0.207492348834,7.1987,0.307251,-7.91351,104,104,1000.0,0.309268,99.9956828753,43.0,37.1003,7.18432135126,10.9888888889
58.3298,7.22332433547,7.22392,1000.0,1000.0,0.0,3.0,9.94655907317,0.210948398266,7.23985,0.319947,-7.98318,105,105,1000.0,0.322287,99.9956828753,43.0,37.1891,7.2250510249,13.0131578947
58.6424,7.29222802014,7.29136,1000.0,1000.0,0.0,3.0,11.7529310898,0.211593676285,7.30819,0.319784,-8.03366,106,106,1000.0,0.353722,99.9956828753,58.0,37.3652,7.29444816055,12.9113924051
58.8838,7.33951033722,7.33944,1000.0,1000.0,0.0,3.0,9.83084929487,0.208743455296,7.35505,0.313006,-8.07627,107,107,1000.0,0.343563,99.9956828753,42.0,37.4494,7.34230804495,12.1585365854
59.1086,7.36322609018,7.36259,1000.0,1000.0,0.0,3.0,12.4982155109,0.208597009608,7.38161,0.318429,-8.13033,108,108,1000.0,0.364861,99.9956828753,69.0,37.5652,7.36716851187,14.9402985075
59.4765,7.44430581246,7.44461,1000.0,1000.0,0.0,3.0,8.50643139042,0.200527576914,7.46318,0.303117,-8.19188,109,109,1000.0,0.298636,99.9956828753,44.0,37.7361,7.44949346973,11.125
59.7208,7.47760620418,7.47733,1000.0,1000.0,0.0,3.0,10.0204787727,0.199353175879,7.49523,0.294622,-8.23382,110,110,1000.0,0.283032,99.9956828753,52.0,37.8859,7.48242517092,11.6477272727
59.929,7.51976516432,7.51982,1000.0,1000.0,0.0,3.0,11.4621124542,0.212748214348,7.53663,0.328202,-8.28558,111,111,1000.0,0.276989,99.9956828753,54.0,37.9733,7.52354932885,13.2567567568
60.103,7.58840042627,7.58777,1000.0,1000.0,0.0,3.0,8.5654670731,0.202967373875,7.6037,0.312308,-8.36012,112,112,1000.0,0.302448,99.9956828753,41.0,38.1148,7.58971344139,11.1318681319
60.3778,7.65551029239,7.65523,1000.0,1000.0,0.0,3.0,13.5088425547,0.211893869211,7.67186,0.309263,-8.43089,113,113,1000.0,0.279817,99.9956828753,101.0,38.2259,7.65723630145,11.2247191011
60.5625,7.69089424816,7.69047,1000.0,1000.0,0.0,3.0,8.51296937887,0.222876275761,7.70873,0.373925,-8.47878,114,114,1000.0,0.293038,99.9956828753,51.0,38.347,7.69301418824,11.3370786517
60.8389,7.78171480833,7.7814,962.181818182,584.0,119.591591512,3.0,8.77889232767,0.20402592531,7.79827,0.311826,-8.56054,115,115,1000.0,0.300618,99.970397355,48.0,38.4744,7.78325613444,11.5180722892
61.0933,7.78658048892,7.78644,1000.0,1000.0,0.0,3.0,9.07886027127,0.220633237034,7.80397,0.356183,-8.60674,116,116,1000.0,0.304402,99.9956828753,48.0,38.5751,7.78808295733,11.6629213483
