PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageEsReturn,AverageQLoss,Iteration,AverageQ,MaxReturn,AverageReturn,Epoch,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,AverageAbsQ,AveragePolicySurr,MinReturn,StdEsReturn
186.323,39.2095824489,200.18,2818.17736175,1.57972,2750,39.2089,5294.60889851,4974.59542317,2750,39.6773724361,2818.17736175,377.588361207,2818.17736175,0.371682249198,144.209636777,0.999813,39.676,-39.3626,4680.92947453,0.0
186.36,39.2237318317,200.188,3088.02896031,1.55265,2751,39.2244,5002.48851668,4885.23632762,2751,39.6908659601,3088.02896031,375.589829549,3088.02896031,0.364419755717,69.4956385926,0.999829,39.6917,-39.4028,4766.64331551,0.0
186.369,39.2158522272,200.247,3129.40660254,1.93587,2752,39.2157,4985.5484109,4865.66404077,2752,39.6842923698,3129.40660254,363.543051111,3129.40660254,0.374735610383,87.3717270076,0.999862,39.6837,-39.3918,4677.22696018,0.0
186.365,39.228551594,200.294,2985.24427637,2.04985,2753,39.2275,5266.38442007,5059.85214121,2753,39.6883363755,2985.24427637,395.014792287,2985.24427637,0.372940265662,82.7932475262,0.999916,39.6873,-39.4044,4956.47371665,0.0
186.402,39.1400106596,200.365,3127.49292147,2.0994,2754,39.1394,5325.32875382,4920.22257157,2754,39.6034384981,3127.49292147,401.093969394,3127.49292147,0.382099530534,653.266690163,0.999849,39.6029,-39.2982,2986.19921396,0.0
186.397,39.0717988625,200.383,3128.91776808,1.70396,2755,39.071,5401.8019323,5121.45147846,2755,39.5490157753,3128.91776808,376.884564512,3128.91776808,0.365782619886,218.652703313,0.999892,39.548,-39.2315,4580.23133314,0.0
186.339,39.0874462131,200.408,2787.88959794,1.67629,2756,39.0868,5362.21652161,5133.79336946,2756,39.5569178801,2787.88959794,387.803427165,2787.88959794,0.37487109953,183.137674029,0.999857,39.5562,-39.2411,4780.70179948,0.0
186.325,39.0771709022,200.407,-82.6059295519,2.15643,2757,39.0781,4757.74839931,4670.0813064,2757,39.5462588035,-82.6059295519,374.693636008,-82.6059295519,0.392504255447,69.7106289048,0.999866,39.5469,-39.2417,4528.95318173,0.0
186.224,39.0830088183,200.433,200.040806794,1.53352,2758,39.0813,4940.77778239,4839.00395026,2758,39.5454209145,200.040806794,382.138995842,200.040806794,0.357941635197,84.2347725652,0.999856,39.5427,-39.2608,4652.50212589,0.0
186.183,39.1398229309,200.499,2993.84463995,1.56134,2759,39.1376,4945.00653317,4850.68242379,2759,39.6048599668,2993.84463995,386.648155245,2993.84463995,0.343963173795,61.3209467267,0.999833,39.6027,-39.3259,4737.40166802,0.0
186.293,39.0741260505,200.525,3372.12441936,1.84275,2760,39.0753,5071.5272009,4874.26256535,2760,39.55316432,3372.12441936,373.722362496,3372.12441936,0.371839865113,127.743697697,0.999936,39.5537,-39.2732,4686.29989151,0.0
186.382,39.2905128829,200.543,3136.26319968,1.2904,2761,39.291,5023.01614363,4907.43435906,2761,39.7565737347,3136.26319968,400.320737641,3136.26319968,0.34431807632,61.9916966276,0.999885,39.7569,-39.4796,4802.10115825,0.0
186.456,39.2559458814,200.589,3178.616518,1.72052,2762,39.2546,5077.98505977,4794.51185409,2762,39.7267457507,3178.616518,383.97518231,3178.616518,0.364462762002,399.02856498,0.999868,39.7245,-39.4483,3649.15461105,0.0
186.487,39.2977952436,200.617,3261.0772233,1.76067,2763,39.2971,5170.72912975,5037.22725469,2763,39.7701181106,3261.0772233,384.466619147,3261.0772233,0.365193207281,102.667135228,0.999936,39.7689,-39.4803,4884.74718334,0.0
186.525,39.2293010038,200.648,2963.28796461,2.20994,2764,39.2289,5130.07883071,4995.78267273,2764,39.7068808868,2963.28796461,394.170719196,2963.28796461,0.375613965477,113.492730875,0.999891,39.7062,-39.4093,4734.79781638,0.0
186.648,39.3186981219,200.676,2943.05392248,1.60016,2765,39.3175,5109.94613504,5024.35504156,2765,39.7914485141,2943.05392248,398.967063733,2943.05392248,0.351632312156,62.836749012,0.999884,39.7891,-39.495,4903.3555478,0.0
186.521,39.3028304419,200.727,2942.17196987,1.84988,2766,39.3026,4646.90485182,4549.83283444,2766,39.7850248558,2942.17196987,363.49498075,2942.17196987,0.358764209518,53.0477827593,0.99987,39.7842,-39.4826,4472.20273932,0.0
186.466,39.4103055145,200.778,3203.19489379,2.08788,2767,39.4103,4779.16989671,4647.76855384,2767,39.8803158595,3203.19489379,374.919340932,3203.19489379,0.371861977976,78.997303972,0.999881,39.8793,-39.5941,4497.65791483,0.0
186.529,39.3736037264,200.816,2955.5667776,2.2846,2768,39.3722,4778.44068903,4649.75359876,2768,39.8423635427,2955.5667776,373.059172479,2955.5667776,0.388089916684,75.5245405109,0.999875,39.8404,-39.5583,4501.00864537,0.0
186.57,39.231034766,200.861,3139.51095971,2.17102,2769,39.2316,4950.70699458,4846.03352098,2769,39.7182897255,3139.51095971,381.475023451,3139.51095971,0.381798185715,112.533151329,0.999896,39.7184,-39.4119,4584.17849074,0.0
186.619,39.5011837468,200.93,3142.89279296,1.50557,2770,39.4988,5151.93299314,5006.7206478,2770,39.958708028,3142.89279296,395.59457979,3142.89279296,0.352158346989,104.571010532,0.999889,39.9567,-39.6819,4807.94324656,0.0
186.506,39.3560690663,201.029,2956.08941964,2.68701,2771,39.3558,4984.17422353,4918.17504905,2771,39.8334133171,2956.08941964,388.193886996,2956.08941964,0.399445661538,58.9202738166,0.999949,39.8325,-39.5307,4802.45793533,0.0
186.554,39.2849154295,201.045,105.656399673,1.38868,2772,39.2843,5093.64896669,4999.06268914,2772,39.7677987319,105.656399673,395.85432427,105.656399673,0.344206813407,67.4824818694,0.9999,39.7672,-39.4632,4878.17467931,0.0
186.578,39.4464101312,201.148,3408.60869629,2.77217,2773,39.447,5184.05938097,4999.47991939,2773,39.9088864756,3408.60869629,387.836755112,3408.60869629,0.404597258661,111.300960427,0.999931,39.9091,-39.624,4790.37592682,0.0
186.637,39.4714968194,201.199,3266.35281998,2.19985,2774,39.4698,4794.65408091,4708.05953573,2774,39.936661835,3266.35281998,373.527472424,3266.35281998,0.386132099369,49.8593793036,0.999906,39.9347,-39.6388,4646.04725044,0.0
186.666,39.3812760423,201.231,3084.83158403,2.06835,2775,39.3815,4847.78890423,4741.87642437,2775,39.8691841998,3084.83158403,379.814348062,3084.83158403,0.377668190733,43.0090696906,0.999827,39.8695,-39.5505,4691.44214969,0.0
186.708,39.3811084185,201.266,2718.29635717,1.8038,2776,39.3805,4891.13249286,4825.0238669,2776,39.8721989629,2718.29635717,380.384029806,2718.29635717,0.371014981227,40.51357522,0.999941,39.87,-39.5463,4772.70402688,0.0
186.725,39.4731210946,201.315,3044.49503216,2.12812,2777,39.4721,5068.62070153,4963.04054419,2777,39.9529130123,3044.49503216,375.135706285,3044.49503216,0.381007244869,109.046469923,0.99992,39.9515,-39.6524,4682.90659282,0.0
186.749,39.4467560544,201.332,3158.10759324,2.20394,2778,39.4458,5132.65860914,2128.4617303,2778,39.9340482457,3158.10759324,358.743047963,3158.10759324,0.38793624414,1835.37467606,0.999938,39.9323,-39.6319,113.542568128,0.0
186.758,39.4295391967,201.352,2302.92339543,2.0593,2779,39.4297,5004.86063584,4878.73391579,2779,39.9193732417,2302.92339543,376.900030519,2302.92339543,0.380385766059,59.4573148202,0.999924,39.9182,-39.6071,4822.89039683,0.0
186.77,39.5247367032,201.434,3164.92703275,1.99859,2780,39.524,4841.00643422,4803.61254836,2780,39.9984928236,3164.92703275,359.052070007,3164.92703275,0.389205157125,33.6112678657,0.999923,39.9972,-39.7253,4743.74983806,0.0
186.855,39.4378653685,201.483,2881.46113791,2.25299,2781,39.4365,5416.58910784,5098.39653522,2781,39.9259776093,2881.46113791,407.665613496,2881.46113791,0.38741699368,123.569950245,0.999897,39.9234,-39.6334,4928.08515641,0.0
186.804,39.4835919159,201.538,3036.44519266,2.19192,2782,39.4833,5203.4977312,5017.92756827,2782,39.9661410477,3036.44519266,386.043962796,3036.44519266,0.381499698224,114.917195167,0.9999,39.966,-39.6806,4749.16516475,0.0
186.818,39.4290295174,201.566,3317.80403305,2.43017,2783,39.4289,5357.4923841,5203.62677039,2783,39.9182343287,3317.80403305,388.758452931,3317.80403305,0.394390872085,111.592717035,0.999907,39.9174,-39.6216,4950.83292177,0.0
186.902,39.65153033,201.603,3040.61507934,1.82499,2784,39.6503,5164.67569074,5043.87123369,2784,40.1221515438,3040.61507934,380.76104848,3040.61507934,0.374051112044,89.5653901624,0.999889,40.1207,-39.8408,4873.70271956,0.0
186.932,39.5695627967,201.701,3035.44658231,1.96507,2785,39.5703,5386.25303622,4553.38817713,2785,40.0458790169,3035.44658231,344.276732473,3035.44658231,0.39471125956,1636.29832114,0.999896,40.0463,-39.7605,-327.628405678,0.0
186.939,39.7209173241,201.737,1720.74853739,1.97662,2786,39.7184,4896.29236509,4741.47229951,2786,40.1849520535,1720.74853739,374.291978255,1720.74853739,0.397286878859,86.2672414718,0.999925,40.181,-39.9098,4635.8413069,0.0
187.061,39.4867041866,201.778,3254.50799036,1.93322,2787,39.488,5669.95529864,4751.38363396,2787,39.9856340481,3254.50799036,357.61339604,3254.50799036,0.38190429491,1696.17610196,0.999916,39.9868,-39.6822,-270.348949772,0.0
187.089,39.6565322598,201.808,2848.54781327,1.71508,2788,39.6553,5063.91760048,2450.40095612,2788,40.1454452107,2848.54781327,293.712882269,2848.54781327,0.368130656378,2107.93452729,0.999953,40.1439,-39.8249,-344.289588973,0.0
187.058,39.662720777,201.835,140.202264752,2.06664,2789,39.6625,5381.66422451,5105.71407939,2789,40.1556240136,140.202264752,402.119419513,140.202264752,0.387332287923,157.644377501,0.999968,40.1554,-39.8523,4732.32527803,0.0
187.098,39.6244429094,201.865,2886.30553053,1.92329,2790,39.6223,3664.56511714,1502.31867253,2790,40.1342823281,2886.30553053,259.176039416,2886.30553053,0.372226359792,1256.22800788,0.999877,40.1316,-39.8006,-168.387008081,0.0
187.252,39.6214717251,201.879,2842.83812384,1.61455,2791,39.6205,4827.85329551,2677.89227668,2791,40.1333075431,2842.83812384,296.957673555,2842.83812384,0.364387325325,1719.36190352,0.999857,40.1314,-39.8032,-168.529364142,0.0
187.278,39.6651660012,201.923,3264.58219149,2.26131,2792,39.6646,4877.84616415,4227.49985028,2792,40.1707912437,3264.58219149,351.954629263,3264.58219149,0.385907823843,1043.42496647,0.999882,40.1703,-39.8512,1235.70187313,0.0
187.492,39.7455787997,201.949,3221.44592747,2.10629,2793,39.7447,5191.73712845,5133.10724998,2793,40.2447549228,3221.44592747,410.765463173,3221.44592747,0.373236032388,51.4142319372,0.999919,40.2436,-39.9455,5022.15248453,0.0
187.509,39.6872002041,201.944,3214.19205106,2.23949,2794,39.6862,5283.52273223,5150.41171819,2794,40.192680206,3214.19205106,403.233955918,3214.19205106,0.371080275034,91.3660842842,0.999898,40.1911,-39.8646,4957.81642858,0.0
187.433,39.6442421035,201.988,-406.263097067,2.15919,2795,39.6441,4993.39287048,4833.87634765,2795,40.1530564509,-406.263097067,362.431565079,-406.263097067,0.3664045274,94.2364286986,0.999962,40.1526,-39.8173,4676.04095888,0.0
187.491,39.5152850475,202.002,3268.247878,1.86867,2796,39.5142,5377.45790421,4176.36465652,2796,40.0331828271,3268.247878,335.233412111,3268.247878,0.345737365663,1875.79344416,0.999861,40.0311,-39.6859,-305.182288447,0.0
187.506,39.6245509883,202.027,3129.22158279,1.97538,2797,39.6239,4920.41135295,4785.88957554,2797,40.1295615123,3129.22158279,369.193391,3129.22158279,0.362959362387,97.4311801875,0.999954,40.1283,-39.8024,4605.40763058,0.0
187.466,39.6218169349,202.055,3003.85486019,2.33395,2798,39.6222,4611.43558355,4523.99289379,2798,40.1280432414,3003.85486019,371.604661101,3003.85486019,0.36790874627,66.6956010259,0.999944,40.1278,-39.805,4401.32790473,0.0
187.538,39.6962534499,202.082,3311.8707341,1.72259,2799,39.6945,4772.11379804,4626.40351507,2799,40.2007680389,3311.8707341,347.170433591,3311.8707341,0.341847448587,149.76781609,0.999962,40.1991,-39.8762,4367.4038163,0.0
187.594,39.7455485335,202.123,3109.05061295,1.85572,2800,39.7452,4881.00848594,4636.71231569,2800,40.2434681172,3109.05061295,379.647967016,3109.05061295,0.359433662097,355.276344635,0.999859,40.2428,-39.9226,3671.75760187,0.0
187.58,39.707372998,202.136,3052.51948379,1.76819,2801,39.7066,5005.90664366,4722.46576177,2801,40.2111807559,3052.51948379,349.287222911,3052.51948379,0.353851927468,238.160868875,0.999822,40.2102,-39.8754,4268.56098757,0.0
187.544,39.6431689472,202.126,807.008971076,1.75945,2802,39.6428,5175.31579459,4851.95130483,2802,40.1558825338,807.008971076,369.242360349,807.008971076,0.341538279418,226.55900245,0.999894,40.1552,-39.8089,4388.77989824,0.0
187.514,39.7088713271,202.188,3153.84024444,2.47184,2803,39.7074,4940.32147858,4793.90874524,2803,40.2123851061,3153.84024444,390.410497684,3153.84024444,0.372385085456,93.8047556187,0.999961,40.211,-39.8674,4611.48466936,0.0
187.505,39.6390836778,202.245,3180.23403729,2.01169,2804,39.6386,5095.72762489,4590.66533617,2804,40.1500991168,3180.23403729,347.823021539,3180.23403729,0.356218808842,530.657394393,0.999871,40.1483,-39.806,3176.34135803,0.0
187.474,39.6555911125,202.262,3001.53656396,2.17992,2805,39.6552,5158.21100822,4902.32729646,2805,40.1619404761,3001.53656396,354.544741963,3001.53656396,0.359033525026,226.239402455,0.999904,40.1604,-39.8128,4350.64089864,0.0
187.505,39.7192785256,202.324,3197.47806224,1.86569,2806,39.7185,4629.2558942,3961.29990883,2806,40.2171635803,3197.47806224,341.124620083,3197.47806224,0.349768387299,1261.83410804,0.999877,40.2155,-39.8695,220.606140485,0.0
187.477,39.608245527,202.329,3181.9642479,2.03311,2807,39.6072,5020.99882107,4864.53795602,2807,40.120506601,3181.9642479,382.223295199,3181.9642479,0.364895188901,108.474436025,0.999889,40.1189,-39.7549,4691.55907342,0.0
187.561,39.5235112125,202.373,2918.72597987,1.74436,2808,39.5235,5191.28335988,5091.86472298,2808,40.045415806,2918.72597987,396.310685298,2918.72597987,0.338518295016,100.097465569,0.999863,40.0447,-39.6773,4810.9299933,0.0
187.634,39.6431323065,202.469,3350.59792202,1.97882,2809,39.6421,4743.18843756,2926.19071823,2809,40.1523290685,3350.59792202,288.21585834,3350.59792202,0.34838692452,1913.29021276,0.999909,40.1519,-39.8012,-173.99547462,0.0
187.668,39.5754913558,202.491,3012.62098819,1.91584,2810,39.5749,5063.89555316,4851.78177752,2810,40.0982240538,3012.62098819,372.058405674,3012.62098819,0.355368561684,225.207094746,0.99989,40.097,-39.7477,4260.36375782,0.0
187.597,39.6210092189,202.518,3298.87710986,1.95656,2811,39.6218,4879.84023121,4742.2366781,2811,40.1407196115,3298.87710986,370.271019037,3298.87710986,0.357043040941,69.6349292534,0.999908,40.1407,-39.8113,4638.23731751,0.0
187.63,39.6325959564,202.587,2942.59705425,2.14798,2812,39.6319,5358.74161045,5225.41392321,2812,40.1505111533,2942.59705425,402.385596844,2942.59705425,0.36302140352,81.6257848718,0.999923,40.1495,-39.8102,5094.48277067,0.0
187.658,39.6519055542,202.634,3144.47317541,2.03596,2813,39.6494,5244.84667379,5085.38771489,2813,40.1681899772,3144.47317541,384.690202915,3144.47317541,0.351694466799,104.886131565,0.999849,40.1651,-39.8361,4886.35433722,0.0
187.661,39.6629842722,202.665,3291.96204209,2.13879,2814,39.6632,5049.15077381,4927.29108191,2814,40.1844727164,3291.96204209,394.287796285,3291.96204209,0.363652018824,69.9814075111,0.999945,40.1845,-39.8413,4823.53475914,0.0
187.745,39.6727895053,202.763,3067.07247904,2.36203,2815,39.6718,5109.27639451,4988.52148925,2815,40.1999537187,3067.07247904,404.660734508,3067.07247904,0.363035227947,118.112600249,0.999901,40.1983,-39.8588,4753.62915204,0.0
187.778,39.7315938793,202.84,3212.07211232,2.18738,2816,39.7322,5249.27307414,5049.2316244,2816,40.2580546578,3212.07211232,400.462952993,3212.07211232,0.352169954106,125.576605242,0.99988,40.2583,-39.9168,4844.8233024,0.0
187.861,39.5859327985,202.843,2898.60493817,1.71274,2817,39.5852,5280.67757616,5041.72052567,2817,40.1296193932,2898.60493817,384.133069646,2898.60493817,0.338054095502,279.415692362,0.999944,40.1293,-39.7648,4480.11195116,0.0
187.882,39.6786482991,202.846,3081.63714681,2.21444,2818,39.6778,5442.44387237,5246.12148052,2818,40.2074303025,3081.63714681,404.547131926,3081.63714681,0.356629624257,122.183068251,0.999947,40.2074,-39.8476,4985.75835327,0.0
187.905,39.6178969877,202.857,2913.91953229,2.04298,2819,39.6158,5263.31976848,5177.89241344,2819,40.1565016198,2913.91953229,409.988780796,2913.91953229,0.349984022315,60.0538845796,0.999915,40.1533,-39.7911,5070.15814743,0.0
187.795,39.7424859381,202.908,3230.74752212,1.45688,2820,39.7409,4905.35146478,4788.19664509,2820,40.2651330763,3230.74752212,384.214840081,3230.74752212,0.314871822732,76.3147200075,0.999875,40.2643,-39.9128,4671.72841388,0.0
187.878,39.7303275811,202.959,3169.7049779,2.13315,2821,39.73,5270.4921306,5123.52367519,2821,40.2572336852,3169.7049779,395.302598192,3169.7049779,0.344691556758,117.592021367,0.9999,40.2562,-39.8989,4889.24965544,0.0
187.848,39.6043767149,203.007,3256.14576705,2.39246,2822,39.6021,5205.80178638,5006.3028509,2822,40.1435663364,3256.14576705,394.267349945,3256.14576705,0.360632593892,99.2680577899,0.999906,40.1407,-39.7671,4884.37844299,0.0
188.01,39.7186913136,203.022,3208.36420039,1.86264,2823,39.7191,5261.22975466,5024.03960411,2823,40.2402716833,3208.36420039,379.38679803,3208.36420039,0.3303947967,193.353925198,0.999913,40.2406,-39.8903,4556.43051897,0.0
188.0,39.7920629628,203.063,3127.32534058,1.98681,2824,39.7925,5036.9834255,4386.95930047,2824,40.3018615981,3127.32534058,309.172736315,3127.32534058,0.332976712543,1589.03173984,0.999971,40.302,-39.9394,-366.849743676,0.0
187.896,39.5917046335,203.113,3234.01877686,2.28956,2825,39.5895,4887.48635783,4722.55247839,2825,40.1300468413,3234.01877686,381.922902162,3234.01877686,0.345201557518,84.1938476879,0.999866,40.1266,-39.7458,4619.98179253,0.0
188.015,39.7200907313,203.157,3360.0134314,1.87273,2826,39.7212,4893.14545547,4786.22471481,2826,40.2446651378,3360.0134314,383.945930823,3360.0134314,0.323831582286,76.0293838126,0.999897,40.2448,-39.8877,4617.51586634,0.0
187.944,39.6024095485,203.253,3053.1841207,1.75441,2827,39.6026,4812.71547623,4697.07123193,2827,40.1443361749,3053.1841207,378.562732238,3053.1841207,0.317869484722,51.5836320773,0.999868,40.1445,-39.7596,4651.30575781,0.0
187.966,39.7200805933,203.318,112.512766383,2.19349,2828,39.7183,4733.74988741,4641.88223983,2828,40.2420661082,112.512766383,375.148629409,112.512766383,0.329902641689,56.949847477,0.99983,40.2396,-39.8745,4540.73661099,0.0
188.154,39.6072831638,203.374,3160.10267581,2.13382,2829,39.6078,5010.64219452,4940.0274606,2829,40.1432431864,3160.10267581,402.028134032,3160.10267581,0.32607423103,60.7695285621,0.999855,40.1437,-39.7682,4840.87652913,0.0
188.212,39.5673983222,203.388,3233.59375512,2.01905,2830,39.5669,5001.37943555,4936.09528222,2830,40.1031873512,3233.59375512,388.159685764,3233.59375512,0.330172562469,53.8266967609,0.999866,40.1022,-39.7409,4806.08310791,0.0
188.264,39.8137189169,203.436,3212.02237106,2.00158,2831,39.8125,5363.60621323,5149.18873077,2831,40.3133494777,3212.02237106,408.617903987,3212.02237106,0.329674956987,121.71478878,0.999907,40.3119,-39.9937,4954.68069341,0.0
188.339,39.6559421561,203.501,2928.27265724,2.35275,2832,39.6555,5690.25121602,5527.0283985,2832,40.1815810828,2928.27265724,425.846722361,2928.27265724,0.347772331095,112.246064469,0.999888,40.1807,-39.8038,5279.90772156,0.0
188.388,39.754943919,203.545,3219.60571363,2.12114,2833,39.7539,5368.30294123,3401.64278348,2833,40.2606199231,3219.60571363,321.556741897,3219.60571363,0.342570921643,1832.89009119,0.999854,40.2602,-39.9022,-613.866409395,0.0
188.412,39.73481846,203.56,2664.29216181,1.24924,2834,39.7339,4894.52190599,2349.12876361,2834,40.236887368,2664.29216181,235.86046222,2664.29216181,0.322300137524,1988.64361568,0.999941,40.2362,-39.8324,-394.660219668,0.0
188.42,39.4892260135,203.63,509.182053236,2.25673,2835,39.4891,5273.15624326,4447.06663394,2835,40.01583233,509.182053236,323.370663428,509.182053236,0.384400117183,1317.83156467,0.999939,40.0152,-39.5797,544.255070983,0.0
188.456,39.4920663501,203.68,2470.70091657,2.02812,2836,39.4923,3523.0816132,2204.212393,2836,40.0060679002,2470.70091657,246.491187824,2470.70091657,0.377562415063,1029.29819229,0.99986,40.0056,-39.6019,-26.7034840973,0.0
188.428,39.5306010423,203.674,1933.92585166,1.87524,2837,39.5306,4601.09937982,3875.27796977,2837,40.0353692744,1933.92585166,351.620350827,1933.92585166,0.38065634289,924.935078689,0.999919,40.0352,-39.6562,1215.46783925,0.0
188.39,39.2429518692,203.702,2904.59510452,2.01956,2838,39.2422,3744.33910413,3136.92324304,2838,39.7861950305,2904.59510452,292.827127657,2904.59510452,0.377532538519,386.431698503,0.999791,39.7849,-39.3715,2563.63634262,0.0
188.435,39.2793441953,203.755,2800.86186999,2.33627,2839,39.2787,5009.93395036,4119.50731339,2839,39.8108934218,2800.86186999,324.766696923,2800.86186999,0.398249126613,333.685005877,0.999909,39.8098,-39.408,3710.25775031,0.0
188.419,39.2634513296,203.793,2785.89347476,2.11522,2840,39.2625,4821.45893732,4544.98965886,2840,39.7935477263,2785.89347476,329.104431848,2785.89347476,0.38789366409,169.405693639,0.999898,39.7917,-39.3999,4300.26079948,0.0
188.331,39.1689957931,203.789,2784.5039965,2.01882,2841,39.1686,4562.46000883,4420.02049858,2841,39.7061488128,2784.5039965,343.53226037,2784.5039965,0.383981624983,100.824459553,0.999871,39.705,-39.3103,4199.71593051,0.0
188.48,39.1589285103,203.85,2984.73509494,2.18433,2842,39.1585,4798.32775248,3865.80564206,2842,39.6823366228,2984.73509494,312.715402445,2984.73509494,0.374464644445,1030.64920996,0.999904,39.6817,-39.2886,965.503461489,0.0
188.533,39.1888678777,203.897,3270.32900352,1.87202,2843,39.1896,4953.29409379,3872.5207287,2843,39.697233557,3270.32900352,358.458053994,3270.32900352,0.372547419413,1532.23092674,0.999884,39.6981,-39.3225,11.8680393856,0.0
188.626,39.1054050865,203.902,474.84978833,1.64513,2844,39.1038,4469.9630339,2481.45656938,2844,39.6234001776,474.84978833,293.166466302,474.84978833,0.363282518269,1540.62241028,0.99994,39.6214,-39.2287,154.533061516,0.0
188.63,39.1684153231,203.903,3032.05342832,1.76706,2845,39.1665,4658.6129416,3450.05509964,2845,39.6756680196,3032.05342832,267.254296647,3032.05342832,0.373993340298,1660.75546263,0.999856,39.6728,-39.2996,-377.020220246,0.0
188.645,39.1873175117,203.961,2698.39324021,2.07703,2846,39.1871,5451.41517873,5007.4216535,2846,39.6848186431,2698.39324021,360.756137789,2698.39324021,0.383944362434,339.563562722,0.999842,39.6843,-39.3288,4468.52170123,0.0
188.66,39.0600361016,203.961,2786.55002127,1.85805,2847,39.0589,5484.07285882,5053.44135906,2847,39.5684837529,2786.55002127,395.679696967,2786.55002127,0.370892869794,689.299096018,0.999876,39.5665,-39.2041,3065.33586881,0.0
188.668,39.0990861851,203.985,2676.44438389,2.2638,2848,39.0988,5253.02897739,5044.62125946,2848,39.6014209169,2676.44438389,386.288269939,2676.44438389,0.377321792332,120.047770588,0.999863,39.6009,-39.2436,4838.62836206,0.0
188.645,39.09538908,204.001,3014.96723843,1.52421,2849,39.0959,5198.31654348,4354.80457314,2849,39.6069400555,3014.96723843,351.082400056,3014.96723843,0.334088236049,1339.03598153,0.999888,39.6076,-39.2309,424.509127614,0.0
188.647,39.0353885849,203.999,3199.54477509,1.44347,2850,39.0349,5158.73858242,4860.84888602,2850,39.5496380059,3199.54477509,371.881129012,3199.54477509,0.333644122935,145.676024624,0.999942,39.5489,-39.1893,4685.07896949,0.0
188.716,39.0109770486,204.012,3211.80728439,1.87922,2851,39.0102,5188.37201647,4741.318097,2851,39.5291212637,3211.80728439,380.680849056,3211.80728439,0.362658381099,806.324442849,0.999904,39.5275,-39.1616,2341.11550958,0.0
188.709,39.02912997,204.031,2889.88638646,1.40541,2852,39.0287,5146.08010041,4534.32491375,2852,39.5424103639,2889.88638646,390.29111296,2889.88638646,0.323693365922,1174.60268148,0.999858,39.5408,-39.1815,1026.25254626,0.0
188.759,39.0621046075,204.067,3251.82679556,1.93065,2853,39.0626,5040.50867985,4489.06493653,2853,39.573173477,3251.82679556,327.170449538,3251.82679556,0.350206300584,1281.33125858,0.999907,39.5734,-39.2264,663.648904189,0.0
188.654,38.8959781194,204.112,3350.96678159,1.51489,2854,38.8945,4730.99842346,4605.95068613,2854,39.4329750749,3350.96678159,351.18614343,3350.96678159,0.329947428337,80.6888031656,0.999866,39.4308,-39.0572,4476.43336713,0.0
188.704,39.0177605379,204.165,3044.79943262,2.03276,2855,39.0171,3966.5284464,2234.48999282,2855,39.5400644505,3044.79943262,231.726265331,3044.79943262,0.34882072871,1555.84828922,0.999904,39.5389,-39.1716,-251.37306276,0.0
188.831,39.1714084404,204.192,2174.10047879,1.4824,2856,39.1707,4302.19020225,3426.9258512,2856,39.6715855542,2174.10047879,320.696231591,2174.10047879,0.330390255988,958.728699584,0.999906,39.6704,-39.3099,1275.19568636,0.0
188.953,39.0147718787,204.216,2751.2746254,1.75073,2857,39.0145,4240.39637475,4006.2337805,2857,39.5366100975,2751.2746254,314.211984203,2751.2746254,0.34772251836,133.620353824,0.999743,39.536,-39.1443,3830.77400171,0.0
189.001,38.8850824851,204.233,2562.30316999,1.89683,2858,38.885,4481.61075631,4311.57501336,2858,39.4203367191,2562.30316999,307.935510002,2562.30316999,0.356008461534,113.23273108,0.999916,39.4206,-39.0036,4124.53757692,0.0
189.109,38.9132028554,204.261,2798.89843757,1.73441,2859,38.9129,4784.01845702,4156.67821248,2859,39.447069595,2798.89843757,341.435912249,2798.89843757,0.344315176364,1010.96671014,0.999877,39.4466,-39.021,1272.71748974,0.0
189.209,38.8171622152,204.277,2738.10794912,2.13872,2860,38.8165,4722.89045713,3451.34163226,2860,39.3621970891,2738.10794912,326.914127616,2738.10794912,0.369703425399,1640.60454829,0.999869,39.3604,-38.9404,108.511453231,0.0
189.203,38.9227237372,204.279,2919.39664759,1.30847,2861,38.9221,3655.51480235,3262.09051252,2861,39.4546433419,2919.39664759,265.302962955,2919.39664759,0.326728046265,348.803405022,0.999851,39.4532,-39.0385,2642.14521262,0.0
189.176,38.6406964221,204.34,2391.32991878,1.60231,2862,38.6404,4223.00444059,3967.83861863,2862,39.2064041232,2391.32991878,331.420424326,2391.32991878,0.337658720127,172.472508224,0.999774,39.2056,-38.762,3582.08255712,0.0
189.207,38.7299718737,204.394,2561.71893479,1.41219,2863,38.7296,3938.76376797,3697.25313573,2863,39.2732433093,2561.71893479,281.510083098,2561.71893479,0.344484691931,156.561117213,0.99991,39.273,-38.8536,3400.88563209,0.0
189.22,38.7487490415,204.415,2498.60910784,1.48345,2864,38.7494,4404.39864392,3634.70215176,2864,39.2924390793,2498.60910784,300.364922857,2498.60910784,0.335211052254,872.928268612,0.999863,39.2922,-38.8727,1499.29954837,0.0
189.23,38.7951370838,204.466,2539.91502782,1.53683,2865,38.7938,4456.15525089,3557.59702941,2865,39.3305333231,2539.91502782,283.275001141,2539.91502782,0.33580641079,1077.95444711,0.999807,39.3296,-38.9173,503.769099507,0.0
