MaxEsReturn,AverageAbsY,AverageEsReturn,AverageAbsQ,StdReturn,Epoch,MinReturn,PolicyRegParamNorm,AverageDiscountedReturn,MinEsReturn,AverageAction,StdEsReturn,MaxReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,QFunRegParamNorm,Iteration,AverageQLoss,AverageY,AverageReturn
912.983581773,146.004144633,912.983581773,146.002,28.9795294913,2747,1341.13331683,167.721,126.865613549,912.983581773,0.928811,0.0,1443.9297002,1.08292801022,-146.663,146.002,326.122,2747,25.7208,146.003970998,1402.58309746
907.620509745,145.951792975,907.620509745,145.95,28.3695885099,2748,1309.32701723,167.671,119.515219767,907.620509745,0.920619,0.0,1394.39723035,1.09040746572,-146.619,145.95,326.295,2748,25.7356,145.95153641,1351.19761129
873.369373299,145.969337614,873.369373299,145.967,45.9588002872,2749,1384.09413671,167.727,126.345219758,873.369373299,0.914254,0.0,1517.21779505,1.0671349828,-146.646,145.967,326.354,2749,25.3261,145.969124629,1444.77407892
919.776861991,145.945151767,919.776861991,145.943,50.0403483254,2750,1356.69354806,167.729,127.003031032,919.776861991,0.92334,0.0,1512.78967202,1.06023443865,-146.57,145.943,326.441,2750,25.3378,145.944905684,1454.29172154
901.663151815,145.875521612,901.663151815,145.876,28.0335832973,2751,1268.93141931,167.72,118.182394602,901.663151815,0.934978,0.0,1366.78103673,1.11908206756,-146.526,145.876,326.579,2751,29.095,145.875306942,1317.78949625
921.641215208,145.912791521,921.641215208,145.909,52.3018424823,2752,1249.93949248,167.733,118.987055355,921.641215208,0.926801,0.0,1414.27850002,1.02309536732,-146.543,145.909,326.63,2752,20.8142,145.912595226,1337.56217823
866.314653829,145.906611218,866.314653829,145.905,38.8244756028,2753,1384.99969264,167.798,130.032756824,866.314653829,0.929022,0.0,1516.42439517,1.02913821667,-146.551,145.905,326.72,2753,21.6846,145.906373728,1433.65909959
929.953511465,145.859797828,929.953511465,145.86,557.44986018,2754,-582.586693905,167.736,93.9791570341,929.953511465,0.941753,0.0,1313.3696018,1.09223823966,-146.526,145.86,326.868,2754,25.8485,145.859639109,1083.61915789
869.860819002,145.93597193,869.860819002,145.934,421.568669981,2755,1.84140151806,167.778,123.161414996,869.860819002,0.92181,0.0,1452.74340184,1.04267842187,-146.609,145.934,326.906,2755,21.7942,145.935718647,1260.7625389
951.752774293,145.984462534,951.752774293,145.983,43.105118839,2756,1417.37271519,167.763,130.009490247,951.752774293,0.901781,0.0,1574.92663181,1.00070335137,-146.617,145.983,326.981,2756,17.8005,145.984376623,1461.7305983
916.969092335,145.912213807,916.969092335,145.911,69.3020321641,2757,1119.97298665,167.861,109.481836797,916.969092335,0.926005,0.0,1342.32340563,1.07421400178,-146.582,145.911,327.126,2757,25.1126,145.912011154,1213.32344316
918.236328219,145.942465156,918.236328219,145.94,58.1634488276,2758,1318.76853744,167.869,118.260151285,918.236328219,0.909511,0.0,1484.15495494,1.03948663966,-146.603,145.94,327.168,2758,20.8359,145.942272008,1405.7321161
951.899396527,145.929618128,951.899396527,145.927,50.8805774524,2759,1193.10816813,167.892,106.538741867,951.899396527,0.92551,0.0,1362.48432805,1.09647854485,-146.608,145.927,327.247,2759,25.3377,145.929352625,1258.94486362
912.907196741,145.981358552,912.907196741,145.984,42.2699895537,2760,1067.49365889,167.921,101.665865867,912.907196741,0.92673,0.0,1211.44033055,1.06592327747,-146.655,145.984,327.343,2760,24.0517,145.981171674,1132.78316568
913.867126503,145.942249637,913.867126503,145.935,66.091567699,2761,1240.90958372,167.968,114.428198658,913.867126503,0.923298,0.0,1472.74760138,1.08221381481,-146.577,145.935,327.475,2761,26.1996,145.942032747,1325.5277806
865.43738683,145.895468342,865.43738683,145.894,39.67309253,2762,1232.56100901,167.94,118.638496378,865.43738683,0.917646,0.0,1340.15501924,1.10379836449,-146.559,145.894,327.573,2762,26.5729,145.89527458,1285.77439991
917.294133494,145.968826425,917.294133494,145.968,49.2030553844,2763,1349.09872901,167.899,118.588899394,917.294133494,0.909804,0.0,1526.7023465,1.02547024437,-146.621,145.968,327.637,2763,20.612,145.968648995,1437.77277045
890.495181155,145.961589504,890.495181155,145.962,19.6988155669,2764,1417.75671018,167.921,125.335092943,890.495181155,0.92104,0.0,1484.80098373,0.996822350325,-146.608,145.962,327.752,2764,20.2785,145.961304446,1459.07100023
946.502334933,145.999986951,946.502334933,145.998,41.6844950212,2765,1441.58457746,167.898,133.104746997,946.502334933,0.912494,0.0,1577.78041479,1.00880242055,-146.644,145.998,327.816,2765,19.3355,145.999823238,1506.59124314
948.067504015,145.969614595,948.067504015,145.966,53.3294671743,2766,1331.0572113,167.943,110.344159007,948.067504015,0.925863,0.0,1488.06941116,1.04092589362,-146.638,145.966,327.912,2766,22.6267,145.969480619,1408.41929046
937.808034926,146.063969682,937.808034926,146.061,35.463170617,2767,1318.58757349,168.03,108.648776698,937.808034926,0.924201,0.0,1443.29548552,1.01083904644,-146.724,146.061,327.962,2767,20.2843,146.063665104,1373.81393526
900.692178497,146.026332791,900.692178497,146.025,38.6814070482,2768,1257.13734746,168.019,105.438405159,900.692178497,0.935096,0.0,1405.58013361,1.04593879018,-146.704,146.025,328.073,2768,23.1145,146.026047327,1364.09969639
942.007401611,146.092597067,942.007401611,146.088,80.2817070387,2769,1127.15008095,168.037,113.758473325,942.007401611,0.925984,0.0,1420.59125493,1.03067719444,-146.784,146.088,328.118,2769,21.633,146.092504416,1256.45217828
960.614819322,146.153844806,960.614819322,146.154,47.1300630799,2770,1305.2444125,168.076,122.347063891,960.614819322,0.916695,0.0,1459.42348192,0.989881987615,-146.841,146.154,328.192,2770,19.3435,146.153747437,1388.60625764
999.642700199,146.267341027,999.642700199,146.266,60.2759266367,2771,1148.98249931,168.098,115.247355717,999.642700199,0.92494,0.0,1352.24276833,0.976712869294,-146.955,146.266,328.259,2771,17.1305,146.2672681,1244.80764037
988.573620007,146.30584237,988.573620007,146.305,68.8786256332,2772,1321.64343099,168.188,125.639374065,988.573620007,0.919929,0.0,1587.60261061,1.09339873224,-147.01,146.305,328.401,2772,24.8082,146.305624988,1424.37052475
799.297036975,146.340961299,799.297036975,146.338,40.0161348876,2773,1443.79595621,168.251,125.619939231,799.297036975,0.91088,0.0,1574.70500198,1.04718073184,-146.94,146.338,328.476,2773,21.5601,146.340637986,1483.33169544
861.670934778,146.295078949,861.670934778,146.295,25.738278118,2774,1245.38913124,168.191,113.497231897,861.670934778,0.926753,0.0,1315.64143468,1.09521341565,-146.936,146.295,328.571,2774,26.9709,146.294808534,1283.68947149
898.888100234,146.264867604,898.888100234,146.26,35.5296503734,2775,1433.8913312,168.233,131.135151224,898.888100234,0.917281,0.0,1548.63065744,1.06995876303,-146.926,146.26,328.69,2775,23.1858,146.264527038,1494.1872878
918.277416359,146.300206599,918.277416359,146.299,34.1218397467,2776,1174.49930035,168.248,105.668002546,918.277416359,0.925033,0.0,1301.5298736,1.0577560423,-146.974,146.299,328.729,2776,21.8236,146.299971907,1222.23910182
900.024394974,146.284985179,900.024394974,146.283,44.8134865356,2777,1323.10080838,168.26,120.084105599,900.024394974,0.917097,0.0,1472.27751302,1.08785259074,-146.959,146.283,328.874,2777,25.7362,146.284712531,1409.55625643
917.126249418,146.296067367,917.126249418,146.293,36.8032935097,2778,1384.39987535,168.227,120.740019778,917.126249418,0.926493,0.0,1506.56265899,1.05496768592,-146.975,146.293,328.979,2778,23.2839,146.295803706,1443.19439662
901.636621467,146.311287341,901.636621467,146.311,41.1890070949,2779,1362.11185915,168.194,118.922253551,901.636621467,0.910446,0.0,1503.43768323,1.0750732168,-146.984,146.311,329.092,2779,24.9739,146.310978845,1424.42191206
870.883787582,146.379417971,870.883787582,146.374,37.1012316771,2780,1353.98246724,168.237,120.614710993,870.883787582,0.91079,0.0,1488.29250358,0.99300461459,-147.044,146.374,329.142,2780,18.0238,146.379315848,1423.71836249
920.944259357,146.402405749,920.944259357,146.401,27.8863834067,2781,1369.18604814,168.239,123.853181034,920.944259357,0.914031,0.0,1451.23750231,0.970314892179,-147.077,146.401,329.215,2781,17.1958,146.40223764,1402.82942994
893.871958981,146.419312117,893.871958981,146.421,42.0429310694,2782,1188.41236497,168.249,105.355115452,893.871958981,0.933492,0.0,1334.01428274,1.05280143387,-147.101,146.421,329.286,2782,23.0597,146.419048013,1257.83315652
948.620984149,146.437370217,948.620984149,146.436,40.7976109709,2783,1236.28286643,168.291,120.5415264,948.620984149,0.924562,0.0,1401.70736801,1.04251191833,-147.145,146.436,329.361,2783,22.8909,146.437159128,1343.46254882
852.745467664,146.437450149,852.745467664,146.435,40.0378822293,2784,1237.80046764,168.326,111.61029407,852.745467664,0.941892,0.0,1399.48888283,1.07512301238,-147.129,146.435,329.555,2784,26.8547,146.437218402,1313.01910053
942.973126907,146.433357956,942.973126907,146.43,59.7811234268,2785,1301.02846048,168.35,116.871990002,942.973126907,0.928842,0.0,1479.02790713,1.11170454109,-147.105,146.43,329.643,2785,28.2984,146.43304031,1388.89273614
955.090059015,146.441021302,955.090059015,146.441,41.5022937455,2786,1186.51060361,168.389,109.944397753,955.090059015,0.949848,0.0,1323.36592098,1.0788807714,-147.123,146.441,329.735,2786,26.997,146.440693752,1254.61397336
933.420187905,146.483659427,933.420187905,146.478,30.7174587412,2787,1299.13546864,168.424,121.300990402,933.420187905,0.908454,0.0,1414.01796388,1.06691825076,-147.149,146.478,329.756,2787,24.2287,146.483337837,1362.77482289
934.721939519,146.503911053,934.721939519,146.502,40.1692103665,2788,1293.61559269,168.495,111.37510405,934.721939519,0.931469,0.0,1422.03538466,1.01246091744,-147.166,146.502,329.795,2788,20.7141,146.503693018,1338.56150371
947.738508831,146.520274812,947.738508831,146.521,31.425103227,2789,1332.00052555,168.503,124.11962481,947.738508831,0.92842,0.0,1441.64646254,1.01815852325,-147.18,146.521,329.867,2789,21.646,146.519921411,1394.7012945
961.660583932,146.493099337,961.660583932,146.491,28.9043072946,2790,1459.8395057,168.592,128.588109562,961.660583932,0.923324,0.0,1552.09479771,1.08565768963,-147.13,146.491,330.034,2790,26.6841,146.492799901,1502.67175507
893.650854166,146.496812746,893.650854166,146.493,31.7563105261,2791,1425.38466154,168.595,123.68748171,893.650854166,0.915671,0.0,1523.33224856,1.01806028939,-147.128,146.493,330.092,2791,20.5492,146.496570855,1467.77594161
954.962163229,146.443293475,954.962163229,146.439,38.8843480057,2792,1444.3068102,168.628,132.264290918,954.962163229,0.912207,0.0,1560.88806794,1.06039715036,-147.096,146.439,330.209,2792,24.7452,146.44318375,1501.90002399
868.438538529,146.426158369,868.438538529,146.426,44.4347557705,2793,1362.76463412,168.689,121.673231864,868.438538529,0.931133,0.0,1511.15248387,1.08862799638,-147.083,146.426,330.259,2793,25.1915,146.425930109,1426.42977345
965.379888501,146.482101807,965.379888501,146.48,30.7895016168,2794,1254.15196171,168.768,120.830754745,965.379888501,0.93819,0.0,1362.76832832,1.0566011855,-147.153,146.48,330.318,2794,23.8693,146.481929425,1310.72279195
935.861636833,146.475873159,935.861636833,146.473,34.1890550367,2795,1223.79693473,168.811,116.146716963,935.861636833,0.938798,0.0,1363.88603279,1.10022590269,-147.15,146.473,330.345,2795,26.3999,146.475528355,1288.01929682
961.819120853,146.501007182,961.819120853,146.499,31.7150569574,2796,1357.00012217,168.825,125.340858783,961.819120853,0.916985,0.0,1455.99773092,1.07486559224,-147.167,146.499,330.471,2796,24.0123,146.500738743,1414.93515099
958.697928937,146.532726843,958.697928937,146.532,31.5484492192,2797,1395.58070351,168.85,125.297367346,958.697928937,0.911096,0.0,1510.84350384,1.01389249855,-147.185,146.532,330.565,2797,20.3009,146.532602474,1460.97741389
992.611534783,146.536441885,992.611534783,146.536,46.4033460196,2798,1335.93674719,168.867,120.166415496,992.611534783,0.923181,0.0,1499.35695169,1.01929617584,-147.232,146.536,330.653,2798,20.4007,146.536263816,1437.78230008
981.444318545,146.543626815,981.444318545,146.539,42.528719234,2799,1221.222709,168.867,115.740243636,981.444318545,0.922224,0.0,1355.77270696,1.05207632211,-147.207,146.539,330.687,2799,22.6097,146.543369977,1301.09595682
946.646430228,146.544037053,946.646430228,146.542,34.9203762032,2800,1368.13563267,168.889,124.97489851,946.646430228,0.914431,0.0,1484.71675753,1.05652821603,-147.183,146.542,330.712,2800,22.8337,146.543737353,1409.35568583
973.572356806,146.486701797,973.572356806,146.487,52.0824554579,2801,1212.57844463,168.862,114.548269089,973.572356806,0.933284,0.0,1413.01646995,1.09387078032,-147.148,146.487,330.819,2801,25.7156,146.486422358,1321.55335451
935.565970695,146.551311222,935.565970695,146.549,59.9379864897,2802,1072.0675567,168.935,108.073397776,935.565970695,0.924811,0.0,1276.12497645,0.970124928905,-147.18,146.549,330.923,2802,17.8781,146.551194867,1187.30375642
819.150773362,146.522137055,819.150773362,146.519,563.605919881,2803,-478.406266509,168.968,95.8402941003,819.150773362,0.950975,0.0,1189.23662195,0.996025399702,-147.155,146.519,330.975,2803,18.1154,146.521940094,667.362002963
946.469470946,146.431253831,946.469470946,146.43,35.7073680767,2804,1265.76710124,168.975,119.572110918,946.469470946,0.925919,0.0,1381.42109618,1.13960902126,-147.039,146.43,331.092,2804,29.5462,146.431046255,1338.41800554
903.17154219,146.443500759,903.17154219,146.444,36.9888432151,2805,1193.19616437,169.016,114.24798572,903.17154219,0.939434,0.0,1310.52267418,1.02144282653,-147.091,146.444,331.157,2805,20.1773,146.443215741,1250.98194241
845.085892057,146.430420302,845.085892057,146.429,31.4636501265,2806,1267.37965779,169.051,120.374396637,845.085892057,0.917345,0.0,1376.48245409,1.03331157014,-147.069,146.429,331.28,2806,21.1781,146.43023086,1321.68886664
953.865693524,146.454643406,953.865693524,146.452,29.7273309675,2807,1237.32820314,169.184,117.341604468,953.865693524,0.933127,0.0,1327.4673356,1.06029337389,-147.113,146.452,331.388,2807,23.2218,146.454495272,1292.170857
858.756760613,146.363658782,858.756760613,146.36,17.1691509378,2808,1239.05848645,169.167,111.505710595,858.756760613,0.938101,0.0,1289.98392512,1.09818544349,-146.976,146.36,331.491,2808,25.268,146.363335955,1269.37205576
935.837322841,146.361374362,935.837322841,146.36,48.6985730251,2809,1172.30566433,169.163,109.788278878,935.837322841,0.926597,0.0,1342.48837066,1.03731207314,-147.003,146.36,331.511,2809,21.5979,146.360992943,1268.2860328
913.139152823,146.379523593,913.139152823,146.376,44.8875100327,2810,1214.95056587,169.184,117.05435909,913.139152823,0.916393,0.0,1377.02677676,1.02719842942,-147.023,146.376,331.539,2810,20.4559,146.379356843,1322.90536403
875.473644892,146.353150972,875.473644892,146.353,50.3718862137,2811,1292.55592399,169.211,114.65555335,875.473644892,0.924824,0.0,1460.84683977,1.10165909809,-146.979,146.353,331.646,2811,26.3652,146.352794485,1377.62550934
942.992158573,146.310140996,942.992158573,146.307,88.1656708548,2812,1022.82798519,169.25,106.965102607,942.992158573,0.935091,0.0,1278.31102928,1.02906501608,-146.945,146.307,331.677,2812,20.7172,146.309955659,1164.5784711
815.235252615,146.257742963,815.235252615,146.258,45.6210987052,2813,1243.09712094,169.275,118.048178818,815.235252615,0.935864,0.0,1411.88126971,1.06822408786,-146.906,146.258,331.782,2813,25.9428,146.257489853,1342.40772196
942.764624261,146.202201284,942.764624261,146.199,17.6871594814,2814,1335.55010182,169.312,120.519173319,942.764624261,0.917401,0.0,1403.65564065,1.08097592005,-146.816,146.199,331.832,2814,26.2149,146.20187455,1365.71304698
873.093478271,146.211149535,873.093478271,146.208,64.0289392792,2815,1267.45799121,169.329,115.854752562,873.093478271,0.919675,0.0,1506.91657339,1.0230006922,-146.835,146.208,331.929,2815,21.2231,146.210899264,1364.37706888
934.356984452,146.216415017,934.356984452,146.216,34.1347784915,2816,1402.86198242,169.357,131.066210488,934.356984452,0.918696,0.0,1509.09252955,1.05093267803,-146.861,146.216,332.004,2816,22.9104,146.216137391,1457.5360852
962.258583499,146.264382793,962.258583499,146.262,38.6889247046,2817,1357.13250295,169.378,125.55881126,962.258583499,0.918782,0.0,1492.19740857,0.980128385519,-146.944,146.262,332.092,2817,18.6004,146.264281638,1427.76021354
946.706350266,146.228991209,946.706350266,146.228,43.126912449,2818,1244.31268014,169.345,114.703124763,946.706350266,0.916025,0.0,1378.87289305,1.02065547063,-146.862,146.228,332.143,2818,22.4781,146.228756703,1311.36106477
915.314316848,146.209036361,915.314316848,146.205,26.9851769269,2819,1314.03561326,169.391,123.087430465,915.314316848,0.923525,0.0,1414.10995856,1.01586167747,-146.827,146.205,332.257,2819,20.8437,146.208909243,1370.49964082
904.318509984,146.149024286,904.318509984,146.15,22.4242617761,2820,1393.09582383,169.398,131.097866067,904.318509984,0.919252,0.0,1463.56355084,1.0243103785,-146.767,146.15,332.312,2820,21.8601,146.14867995,1429.5748194
964.104554589,146.130708126,964.104554589,146.128,41.1094312497,2821,1214.7492626,169.527,113.417769015,964.104554589,0.921947,0.0,1350.18996742,1.05059069287,-146.756,146.128,332.355,2821,23.6513,146.130506171,1291.87890113
973.288646238,146.144117343,973.288646238,146.143,47.1978331142,2822,1273.35377268,169.577,112.019307005,973.288646238,0.929238,0.0,1419.53813428,1.00737065109,-146.776,146.143,332.438,2822,20.76,146.143889261,1357.8486835
888.556290393,146.127264299,888.556290393,146.122,36.3742251578,2823,1303.5116967,169.621,113.7117987,888.556290393,0.93386,0.0,1414.36146894,1.06886962596,-146.752,146.122,332.504,2823,24.4288,146.126932365,1353.72339132
910.701270246,146.125190421,910.701270246,146.127,48.9579250713,2824,1185.5241399,169.697,107.242422797,910.701270246,0.929007,0.0,1387.33805495,1.04290490091,-146.792,146.127,332.599,2824,23.2345,146.124838309,1299.84660429
938.705473888,146.164852115,938.705473888,146.161,49.8930883839,2825,1160.53298148,169.731,108.876805583,938.705473888,0.928511,0.0,1348.36144869,1.06027066011,-146.846,146.161,332.696,2825,24.1071,146.164595636,1266.37558358
862.657404414,146.214895377,862.657404414,146.213,61.6602439334,2826,1301.08243994,169.747,110.126691019,862.657404414,0.927533,0.0,1491.75500423,1.04837850751,-146.907,146.213,332.797,2826,22.7364,146.214668567,1406.46724652
926.389907759,146.262071227,926.389907759,146.261,675.727727463,2827,-558.41893307,169.832,70.8421868093,926.389907759,0.940008,0.0,1179.7031625,1.04615655053,-146.938,146.261,332.892,2827,23.1438,146.261807645,791.887214186
945.225391279,146.271221911,945.225391279,146.272,51.7706604164,2828,1371.53231348,169.82,119.810769008,945.225391279,0.922095,0.0,1544.16562315,1.03153912084,-146.918,146.272,332.97,2828,23.1898,146.270981601,1439.63482924
891.806338663,146.298863978,891.806338663,146.293,555.749015436,2829,-580.575521862,169.828,97.8944728382,891.806338663,0.91598,0.0,1326.35952818,1.02004638552,-146.954,146.293,333.071,2829,20.8154,146.298682165,1081.11571696
933.657247032,146.271034149,933.657247032,146.27,35.8417203194,2830,1238.30192475,169.828,112.287942277,933.657247032,0.926655,0.0,1364.74490974,1.03348426916,-146.908,146.27,333.155,2830,21.4493,146.27078422,1283.8779424
885.930042179,146.288845295,885.930042179,146.289,25.7612554682,2831,1404.31001461,169.847,126.601086985,885.930042179,0.912992,0.0,1482.77435383,1.03676443283,-146.968,146.289,333.258,2831,21.096,146.288685529,1442.74034661
899.370395691,146.306995576,899.370395691,146.306,33.0964442059,2832,1270.60756474,169.88,119.446232599,899.370395691,0.924201,0.0,1372.47672379,1.07329816797,-146.986,146.306,333.394,2832,24.0534,146.306792729,1320.91426228
903.247294319,146.273784467,903.247294319,146.269,71.5365512097,2833,1109.72796751,169.978,108.469601296,903.247294319,0.909693,0.0,1377.45460228,1.11506899488,-146.934,146.269,333.481,2833,27.9664,146.273532507,1265.76204641
934.052399522,146.291486983,934.052399522,146.292,40.7572684849,2834,1311.63847486,170.051,126.515704522,934.052399522,0.911249,0.0,1449.85362795,1.05746076354,-146.982,146.292,333.623,2834,23.0612,146.291284042,1381.99162291
900.147682812,146.352145775,900.147682812,146.349,35.0257315266,2835,1304.70149444,170.059,121.501715792,900.147682812,0.914073,0.0,1408.80891625,1.06910059298,-146.976,146.349,333.704,2835,22.7303,146.351926386,1366.61854423
832.929188049,146.330011736,832.929188049,146.328,28.0444265242,2836,1469.95155031,170.02,134.43482289,832.929188049,0.907746,0.0,1562.53173054,0.976240926483,-146.986,146.328,333.753,2836,18.322,146.329841915,1509.06825822
982.295858855,146.371814828,982.295858855,146.37,365.445871473,2837,177.72964319,170.065,122.544116431,982.295858855,0.927361,0.0,1465.73098534,1.01339155966,-147.015,146.37,333.811,2837,21.2681,146.371619337,1264.20802922
891.543257746,146.302599136,891.543257746,146.3,42.346621917,2838,1388.57502443,170.101,128.941314232,891.543257746,0.915576,0.0,1561.62530376,1.0939699933,-146.999,146.3,333.929,2838,25.1506,146.302382039,1484.51016561
889.19919318,146.388293461,889.19919318,146.385,41.4826577398,2839,1189.46908805,170.095,111.626884674,889.19919318,0.938166,0.0,1336.9427913,1.06404702313,-147.065,146.385,334.002,2839,22.0188,146.388137949,1242.05278479
872.079801931,146.422622512,872.079801931,146.421,31.5935591205,2840,1397.83453777,170.173,126.609817234,872.079801931,0.915655,0.0,1496.63683477,1.04587367103,-147.114,146.421,334.075,2840,22.7358,146.422399487,1449.78904703
948.021418737,146.485185587,948.021418737,146.486,23.8728951265,2841,1464.36220214,170.202,133.123084101,948.021418737,0.884983,0.0,1554.08297687,1.01921498284,-147.174,146.486,334.097,2841,21.235,146.484966357,1514.70915952
1024.45543514,146.43217292,1024.45543514,146.427,63.759958068,2842,1244.42068896,170.235,119.056150375,1024.45543514,0.927401,0.0,1448.2588073,1.11914035239,-147.077,146.427,334.233,2842,27.9493,146.431967909,1360.35635661
867.436918687,146.406883109,867.436918687,146.407,20.0298748283,2843,1221.221318,170.288,111.786078896,867.436918687,0.944792,0.0,1286.86478885,1.07830979441,-147.015,146.407,334.268,2843,25.0202,146.406611564,1250.16571579
801.710472729,146.455926976,801.710472729,146.455,35.0450075008,2844,1354.56892196,170.337,123.021318592,801.710472729,0.903454,0.0,1473.35648793,0.987076201577,-147.088,146.455,334.261,2844,18.7616,146.455794701,1415.79184351
889.399959805,146.410818218,889.399959805,146.407,43.7675460532,2845,1393.48268297,170.364,121.911797302,889.399959805,0.910059,0.0,1521.95667677,1.02643914128,-147.086,146.407,334.285,2845,21.4853,146.410660591,1425.43385815
945.272325301,146.465227284,945.272325301,146.464,41.048826555,2846,1406.95062857,170.426,130.994075534,945.272325301,0.918156,0.0,1535.9757258,1.01565240157,-147.156,146.464,334.326,2846,20.9044,146.464964504,1481.11045358
936.415543699,146.465179405,936.415543699,146.465,43.9903525254,2847,1326.56383176,170.466,124.046629659,936.415543699,0.925885,0.0,1484.31297696,1.08729998754,-147.129,146.465,334.361,2847,25.1677,146.464846885,1435.25678658
978.576991367,146.461949546,978.576991367,146.457,41.7983951221,2848,1463.38152432,170.483,128.95883989,978.576991367,0.893648,0.0,1579.7339661,1.03180934639,-147.077,146.457,334.399,2848,21.5181,146.46166814,1508.31966512
828.426892802,146.484791543,828.426892802,146.484,53.5479178313,2849,1127.955561,170.496,107.853756391,828.426892802,0.92967,0.0,1311.79304526,1.03654794727,-147.17,146.484,334.405,2849,20.665,146.48456074,1211.28704342
984.121741916,146.482211382,984.121741916,146.479,42.7296731601,2850,1321.21994103,170.571,119.873725856,984.121741916,0.925556,0.0,1470.58050902,1.05809643497,-147.141,146.479,334.5,2850,24.3415,146.481970899,1399.48505178
922.957127314,146.484322896,922.957127314,146.483,45.8011970813,2851,1313.69861025,170.539,119.414964705,922.957127314,0.917648,0.0,1481.04902953,1.05069661978,-147.185,146.483,334.514,2851,23.1107,146.484099744,1423.37632993
919.326536502,146.552799709,919.326536502,146.551,59.3515105926,2852,1252.35267755,170.551,121.901482406,919.326536502,0.923009,0.0,1464.66422199,1.0379517175,-147.262,146.551,334.588,2852,22.0111,146.55254187,1364.17307403
908.18439118,146.591630851,908.18439118,146.59,56.3551368205,2853,1110.50216675,170.54,103.89497129,908.18439118,0.931685,0.0,1295.28210446,1.02625828771,-147.28,146.59,334.659,2853,22.0054,146.591445328,1191.34393848
938.329777445,146.575744022,938.329777445,146.574,43.1298605289,2854,1333.4370303,170.589,123.018810243,938.329777445,0.909647,0.0,1466.07855317,1.03518158936,-147.26,146.574,334.722,2854,22.014,146.575610526,1396.35827244
884.619398428,146.656941427,884.619398428,146.655,32.1492014789,2855,1363.01447446,170.62,127.024956709,884.619398428,0.921467,0.0,1481.05798743,0.98630081743,-147.339,146.655,334.783,2855,19.7345,146.656754964,1428.82518756
988.392350517,146.683866286,988.392350517,146.683,48.1866711771,2856,1240.56279248,170.709,111.036831793,988.392350517,0.930892,0.0,1423.75731071,1.04296825126,-147.369,146.683,334.88,2856,22.6513,146.683736012,1329.116238
965.020933582,146.713680851,965.020933582,146.712,23.6478080951,2857,1250.82325169,170.736,114.730151576,965.020933582,0.931052,0.0,1327.44188228,0.997573351952,-147.387,146.712,334.919,2857,18.9732,146.713458101,1301.68994269
929.694763986,146.702251306,929.694763986,146.7,27.7449622596,2858,1252.9325821,170.786,112.824054071,929.694763986,0.925417,0.0,1350.86624475,1.08006844739,-147.374,146.7,335.064,2858,25.301,146.701963589,1301.81594726
931.900591142,146.761696603,931.900591142,146.758,33.1143689133,2859,1274.13554922,170.771,120.190351671,931.900591142,0.922829,0.0,1376.79012862,1.02459019485,-147.443,146.758,335.1,2859,21.0303,146.761451751,1332.13695794
868.91103157,146.766717048,868.91103157,146.767,33.3771635077,2860,1180.99510285,170.738,112.943571617,868.91103157,0.923633,0.0,1285.67119511,1.07050701602,-147.413,146.767,335.185,2860,23.7355,146.766496319,1229.20023378
818.401131265,146.746105553,818.401131265,146.744,43.2003445622,2861,1309.31811835,170.738,121.445055361,818.401131265,0.924249,0.0,1436.69383654,1.05608676557,-147.377,146.744,335.294,2861,23.4561,146.745880428,1386.92975965
829.294955356,146.730154696,829.294955356,146.73,53.4495591245,2862,1281.13601402,170.824,120.256289452,829.294955356,0.923601,0.0,1454.72117824,1.05949315039,-147.422,146.73,335.437,2862,25.002,146.729993058,1398.04410462
892.837573845,146.77547513,892.837573845,146.772,31.210296479,2863,1284.99814717,170.86,120.345835979,892.837573845,0.928473,0.0,1383.1051489,1.02621483969,-147.426,146.772,335.521,2863,21.1459,146.775227429,1337.1145079
991.441763105,146.690024403,991.441763105,146.687,32.7564504071,2864,1300.88637312,170.867,121.771700384,991.441763105,0.931376,0.0,1409.35429309,1.06719007213,-147.336,146.687,335.67,2864,25.3819,146.689851267,1375.09176846
884.770915326,146.654722564,884.770915326,146.653,40.3643212396,2865,1343.88172961,170.955,123.783977132,884.770915326,0.922662,0.0,1471.02020414,1.12843336078,-147.291,146.653,335.781,2865,28.8675,146.654542683,1400.47335105
876.815092248,146.569452755,876.815092248,146.567,29.3194357458,2866,1290.16924864,170.994,116.407787456,876.815092248,0.911202,0.0,1393.69369174,1.08383700897,-147.233,146.567,335.921,2866,26.9534,146.569268912,1354.9298311
886.741210947,146.599811384,886.741210947,146.598,47.6462832169,2867,1230.68404747,170.977,116.903538597,886.741210947,0.911756,0.0,1393.98064193,1.06804575165,-147.264,146.598,335.996,2867,26.2847,146.599610178,1330.42108589
926.941484963,146.639590996,926.941484963,146.641,35.1982617828,2868,1353.59777305,170.93,126.833124545,926.941484963,0.906173,0.0,1469.6306824,0.994859087586,-147.307,146.641,336.064,2868,19.6407,146.639331487,1410.52133577
871.676447192,146.613546096,871.676447192,146.607,48.0812679734,2869,1367.668592,171.009,129.082546972,871.676447192,0.911364,0.0,1531.85028039,1.00707126208,-147.256,146.607,336.146,2869,20.1781,146.613364026,1440.79126967
