StdEsReturn,QFunRegParamNorm,AverageAction,Iteration,AveragePolicySurr,AverageAbsQ,StdReturn,MinEsReturn,AverageAbsY,MaxEsReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,AverageQLoss,AverageQ,Epoch,AverageReturn,AverageY,MinReturn,PolicyRegParamNorm,AverageDiscountedReturn
170.365127473,80.0372,0.879287,206,-190.809,186.951,316.181112671,-6.78212272024,186.898797372,445.838079359,116.461896393,911.12953215,5.77664734874,125.511,186.713,206,245.485820239,186.730878067,-19.3132030316,56.2493,45.6957697863
47.62813883,80.2046,0.893952,207,-191.032,187.039,134.047645922,29.5459185428,186.990028328,154.520460434,93.952778649,645.495077633,5.81695105351,128.629,186.786,207,196.50839776,186.81390875,37.7795737635,56.3522,83.7421038071
113.01989846,80.3857,0.89063,208,-191.397,187.487,145.53472018,-2.57799300381,187.426048182,356.263681625,120.28613374,794.32256119,5.74776029298,123.954,187.232,208,159.965670388,187.264107396,-25.9006573551,56.4748,71.9356845465
43.4899522707,80.5752,0.88697,209,-191.115,187.156,174.435191081,-4.05169645544,187.096535247,159.837878767,62.8125857963,828.990480028,5.98343583513,147.927,186.912,209,158.054285126,186.928502332,-34.9002534553,56.619,56.8611880408
54.9143800887,80.7423,0.908693,210,-191.31,187.397,14.4543545617,-6.12123542386,187.361896878,176.699871653,77.2672075604,176.054107351,5.78777972316,121.532,187.159,210,102.121915669,187.185087742,54.1676179023,56.7236,70.800627371
171.47191495,80.877,0.896434,211,-191.218,187.328,204.262606696,-4.19022901376,187.287003927,524.064377773,240.697251372,760.49017251,5.85462117408,136.064,187.079,211,264.382180686,187.106356794,5.91767018645,56.8415,80.7556417567
65.1489954992,81.0223,0.910613,212,-191.498,187.737,200.815035273,-0.025739334168,187.675031813,226.575719751,68.6903863804,887.138044015,5.59458284483,113.561,187.493,212,282.888585022,187.508972245,7.22233548516,56.9319,88.5923484736
118.489958697,81.2141,0.891279,213,-191.477,187.65,194.737414815,22.6159266577,187.598542553,375.542996002,161.614862565,852.501283346,5.68719238878,123.125,187.406,213,200.655574719,187.430832183,-118.33243231,57.0545,68.6301842639
213.97354818,81.3656,0.887101,214,-190.72,186.913,159.051964729,7.06063669753,186.864270693,466.945551865,202.116016648,874.191184514,5.80958461705,131.909,186.643,214,372.44156074,186.665540783,110.873386948,57.1535,142.181750847
155.632329566,81.4782,0.907686,215,-191.296,187.636,202.794663561,-132.274076577,187.574926402,345.290963452,100.901041687,863.233062669,5.71270406306,126.263,187.365,215,279.024293247,187.380844405,21.5701064592,57.2554,79.9675513959
137.154912042,81.6487,0.915025,216,-190.975,187.313,162.619652383,-7.4396616548,187.263084836,469.126844002,164.305372837,916.426751636,5.85161030108,137.527,187.042,216,171.620736654,187.074979269,67.2632396666,57.375,80.3691360971
70.0903582027,81.7935,0.913475,217,-190.742,187.014,158.409578841,86.1658907345,186.958728518,268.646156093,162.369852972,665.720743736,5.867547101,133.825,186.75,217,269.857675686,186.768511842,-10.573798722,57.5266,77.9659258671
143.720260689,81.934,0.918483,218,-190.492,186.869,118.446639986,-2.8271706262,186.803757564,432.248003944,134.730980338,746.767111969,5.76648558743,122.562,186.597,218,315.17112505,186.614798321,103.999868399,57.6766,123.95573891
43.3465867925,82.1081,0.908806,219,-190.571,187.031,223.725157504,68.4097145748,186.986461482,191.572652096,105.871953837,975.688719304,5.74519598356,126.854,186.748,219,290.586413995,186.77800975,80.6468470446,57.7774,88.9302764488
118.048519641,82.2584,0.923677,220,-190.746,187.134,121.619065879,-5.87686674529,187.07629783,338.40204136,98.9354076288,815.579242081,5.7666407367,134.379,186.872,220,71.115128829,186.881316234,12.4859047317,57.9136,49.1471796141
99.9286682797,82.4068,0.898865,221,-190.27,186.701,136.33976448,11.516419223,186.639827304,333.667364162,97.835175188,673.615216468,5.78377831145,127.789,186.418,221,265.874014572,186.44298246,-132.226964165,58.0303,93.911954361
206.014063411,82.5559,0.905833,222,-189.705,186.191,156.931574604,-3.18743014687,186.14054411,631.102132821,140.309412683,678.833177642,5.72574475966,126.377,185.93,222,223.110940494,185.950829201,20.5640507531,58.128,77.6815704701
151.747570524,82.7052,0.892778,223,-190.398,186.765,173.21694615,-52.039512189,186.728245853,351.713738099,186.847983383,915.199576693,5.80205410724,125.91,186.523,223,300.827902081,186.545131237,13.2889608883,58.2669,110.987849543
194.278301851,82.8381,0.902717,224,-190.087,186.473,234.373318233,-1.81468041033,186.426406196,652.527705277,151.339033139,811.13803552,5.73751556989,123.704,186.205,224,281.599978765,186.22743658,-104.0006389,58.3668,62.2736380683
95.3764916482,83.0036,0.879401,225,-189.705,186.115,216.730764585,-20.1988437009,186.071383847,222.170343891,70.7887102567,757.132277063,5.60650283252,121.659,185.845,225,221.564732826,185.867805497,-26.2970194822,58.4621,54.897218734
194.039078181,83.1634,0.870477,226,-189.468,185.837,207.912459957,3.37510755998,185.801066373,531.474646418,224.047036109,881.028689889,5.73318561329,130.348,185.578,226,356.438655026,185.598050559,72.1183981461,58.5459,70.1302413466
132.256770679,83.3287,0.901691,227,-189.317,185.639,263.181281985,-32.9154411712,185.580824148,326.445570293,168.985053991,941.712409457,5.77665239254,131.491,185.383,227,308.598020819,185.403830021,-44.5888833032,58.6471,64.1984542318
110.705487412,83.4465,0.894624,228,-189.656,186.167,306.041772409,-1.15690111381,186.107580418,291.983837643,170.394279334,946.038351797,5.61200803666,121.445,185.926,228,320.476886125,185.93986801,-53.4254897557,58.7677,55.872112695
155.391610835,83.5626,0.88859,229,-189.252,185.69,172.292376848,-6.50131104119,185.644503759,389.313547408,127.661878905,531.834695913,5.60797852408,123.517,185.433,229,35.850667673,185.461055185,-154.730786621,58.8478,1.70206887321
108.093929067,83.7637,0.884571,230,-189.03,185.491,245.697488796,-4.85967390662,185.447843879,348.255385454,98.426036379,984.219821422,5.75663883836,137.234,185.254,230,241.935176138,185.269670284,-47.3307172728,58.9613,73.0720036745
79.9852861885,83.8525,0.882631,231,-188.484,184.946,234.859820749,-7.82188051459,184.897036909,235.264771775,66.8659219172,957.621534036,5.72344228906,125.872,184.694,231,308.128093503,184.720696922,-138.064888866,59.1105,73.4891580357
74.5491301767,83.9744,0.913217,232,-188.856,185.272,164.321075406,-10.9151449136,185.21744112,275.869333261,53.6791023504,662.957110866,5.70280204347,127.987,185.02,232,180.824944491,185.03849091,-49.8967794105,59.2414,46.7142810433
101.345981364,84.0847,0.898265,233,-188.605,185.139,158.245070231,-9.49212698761,185.081235054,326.367432652,99.395607425,677.963600535,5.60259113485,121.411,184.871,233,323.378208602,184.887653042,58.3290253585,59.3455,118.350117549
89.7994506779,84.2488,0.910442,234,-188.232,184.793,16.6142086466,-14.788757008,184.743847379,247.224915368,95.782337329,90.054197817,5.60264499805,117.52,184.545,234,-25.2202987333,184.566578604,-84.2276276449,59.4551,-9.83979097864
87.0244984462,84.3506,0.886806,235,-188.211,184.855,142.026085013,-6.68683242216,184.795324849,271.357051102,61.6962959527,539.369760554,5.55571458279,118.038,184.594,235,208.301535397,184.615329657,-52.2690223359,59.5672,58.3965264115
127.628897109,84.4779,0.909488,236,-188.303,184.905,182.88764374,-6.49298477571,184.856983673,300.117351805,100.902615932,973.070746403,5.70373405116,128.259,184.653,236,231.867923543,184.674546663,64.0875068996,59.684,95.9605133054
63.2314260425,84.6005,0.89059,237,-187.51,184.162,184.788247615,34.6455178282,184.113977663,212.213308784,107.636531716,529.01947196,5.63731685133,127.931,183.917,237,172.140778924,183.93485668,-225.356949249,59.8325,48.0287444492
183.884761438,84.7169,0.900811,238,-187.176,183.748,174.548990907,-68.5038816825,183.703937089,452.905336036,110.298545435,961.767495153,5.5303408145,115.73,183.499,238,173.868271627,183.513833802,-29.3009859918,59.9383,56.1464630533
93.0961499664,84.8685,0.9063,239,-186.883,183.559,115.537908599,-10.1632963829,183.504951757,323.06145761,79.9473697343,606.207229383,5.76945471207,137.181,183.271,239,304.446464962,183.295784407,94.6239402944,60.0492,111.465276261
103.333740658,84.9677,0.90233,240,-186.376,182.87,167.448406693,-2.94008301496,182.80836984,270.543258687,105.708185136,860.522702327,5.67136601811,125.23,182.584,240,271.632821608,182.602592842,-59.134893897,60.1768,94.5100597775
101.343280791,85.0934,0.920005,241,-186.605,183.372,115.607151974,14.9362400715,183.321918869,297.578899707,143.494778227,674.662729801,5.56414618181,114.359,183.093,241,249.745236759,183.108430108,57.2480129536,60.2582,113.448840487
139.151070036,85.206,0.898594,242,-186.968,183.628,142.342463715,26.3688919598,183.576996293,443.746022534,235.332211153,554.562642374,5.51543809841,115.606,183.359,242,295.239735393,183.382466636,-26.7949121093,60.3992,77.224548428
129.556683979,85.3192,0.943583,243,-186.333,183.091,7.35727084168,-7.40087697631,183.036805849,389.4182,116.67439518,5.25558900245,5.57969134588,122.26,182.785,243,-12.0768347395,182.804969568,-26.8428301179,60.5013,-6.23046099189
99.3352050438,85.4734,0.885011,244,-186.154,182.922,122.394523939,-3.7933496049,182.846143122,261.122804729,96.3643994953,494.18287145,5.54454145709,117.665,182.602,244,263.91363449,182.610028595,66.8478974908,60.5772,90.7537129016
108.097087085,85.594,0.913652,245,-185.143,181.907,190.424417069,-9.6044376492,181.871836264,322.856042382,86.0568259154,934.76139423,5.53773564265,120.517,181.578,245,305.056741509,181.609660085,30.9817425081,60.6553,82.801355693
124.38665837,85.6727,0.910227,246,-186.218,182.938,192.616794653,1.50678900613,182.863099018,345.385578114,143.920996596,785.623925331,5.62489731145,128.169,182.617,246,209.135403391,182.623015564,-40.0237541575,60.7356,47.8917589693
96.2775834317,85.8053,0.909783,247,-185.414,182.08,169.716797149,-3.32022543414,182.030763916,313.615734873,81.8539658879,702.862604635,5.51072502916,119.923,181.777,247,322.947048228,181.797072116,-45.8153978185,60.884,90.4237729278
108.133137738,85.9386,0.902518,248,-185.206,181.91,153.295571706,-6.61596962584,181.863249484,324.351865419,108.074712126,484.798019497,5.66083949944,132.595,181.62,248,136.690413589,181.634487035,-167.209090439,61.0096,31.7509421556
130.198517349,86.0386,0.9067,249,-184.924,181.639,160.00143691,-1.97341327792,181.598989688,352.526583768,109.336389632,866.881799042,5.64617442945,126.226,181.35,249,224.77857615,181.371744743,-1.27456797968,61.0839,87.5206125651
88.3291905729,86.166,0.914345,250,-184.51,181.308,163.810310695,-4.18502672477,181.242801431,299.246197284,81.2866626412,773.380471068,5.52167697166,123.06,181.007,250,325.885725744,181.015659679,3.10941984655,61.212,110.225626008
116.308924191,86.3052,0.903986,251,-184.054,180.873,149.09074634,-57.3796166167,180.844215309,391.989313791,37.5073176064,720.694460168,5.65240295734,126.257,180.556,251,214.635077996,180.587634705,-13.4275432803,61.3379,61.4864207007
53.4131657898,86.4356,0.894759,252,-183.799,180.533,166.327445182,-3.99793518468,180.484900066,157.596833455,51.0544593233,542.542150698,5.44980376665,115.316,180.245,252,144.092684233,180.257187306,-40.6916258949,61.4377,40.7799510867
70.0763494188,86.581,0.912336,253,-183.528,180.275,179.13184519,-0.083748331769,180.220945281,228.576916205,70.9166876902,1101.36559106,5.5999356165,126.619,179.984,253,247.514340249,180.002821285,47.7939805776,61.5485,81.3544425514
96.6317423484,86.698,0.897962,254,-183.176,180.011,170.117344292,-1.23128598339,179.945059484,259.017153586,90.71397167,917.935344838,5.48677823592,117.929,179.689,254,240.740112233,179.702312868,7.02198003429,61.6483,77.3424485641
67.9972326391,86.7875,0.902417,255,-183.258,180.137,123.840500471,-10.1591140758,180.082883604,211.272252905,39.8691075133,939.025305011,5.4305842281,117.227,179.841,255,27.6764755595,179.854594087,-28.2183318523,61.7437,1.9478878957
69.4738015295,86.8603,0.907499,256,-183.087,179.963,216.528882384,-58.756583024,179.915760256,187.517831935,35.6707961622,788.301315983,5.61487753034,126.259,179.688,256,164.991783156,179.706409816,-59.6040758437,61.8772,28.5185883742
118.705974678,86.9496,0.909217,257,-182.208,179.187,76.1052845122,-21.3794072057,179.122644144,344.476061288,93.2755364558,453.445280199,5.51735904115,120.823,178.875,257,251.469284299,178.894058964,-0.420355826779,61.957,102.296004636
79.1174104339,87.0815,0.909569,258,-181.438,178.423,247.85673352,-1.38791760706,178.361710013,234.567551369,89.0470087649,918.618212371,5.57254171955,121.291,178.099,258,286.755440867,178.111583981,-75.4051591917,62.0389,50.7970587488
46.002223114,87.2147,0.85798,259,-181.4,178.348,40.3044904808,-18.8660433218,178.299481411,114.617525963,22.6122746034,1026.33809927,5.56902567752,126.619,178.036,259,965.680356591,178.056906421,897.14880962,62.1202,89.0263460243
138.210548695,87.3239,0.843822,260,-180.734,177.751,253.82278472,-4.5666032495,177.693625999,422.528402343,149.626446239,998.845430442,5.4067278156,111.761,177.442,260,869.759492117,177.459242258,70.0816995233,62.2191,82.7307915562
110.768824016,87.4432,0.86287,261,-180.916,177.94,11.8153381666,-4.48477745706,177.866601447,309.14700372,83.3390093281,1028.4472985,5.39626536911,114.106,177.675,261,1012.7603304,177.691952543,997.21192631,62.321,107.190688087
146.921178937,87.5394,0.890751,262,-180.763,177.726,94.6544178525,-4.2318217315,177.674936898,384.673605055,127.572448864,528.334821592,5.45194555523,115.289,177.43,262,192.099990561,177.443038545,90.6378831852,62.4018,102.597029732
134.817839764,87.6445,0.866548,263,-180.609,177.611,210.28335419,16.4204769332,177.564153091,433.62787858,187.78664908,1013.43075875,5.41860469804,124.982,177.35,263,892.922355749,177.368355567,239.665951823,62.4669,82.8071359212
137.120808754,87.7581,0.87485,264,-179.816,176.83,285.157077394,-2.38574560968,176.758130807,389.465198154,134.618307649,1067.07147993,5.40187788913,122.177,176.489,264,866.392551678,176.504955717,238.278577403,62.5141,101.439607441
167.463519776,87.8797,0.881296,265,-180.052,177.153,332.439706382,27.5657260389,177.093804308,426.058546658,185.445571449,871.480690734,5.36669841123,111.913,176.832,265,406.457392922,176.853321783,-17.6939359278,62.5889,65.0791177
114.700992607,87.9872,0.883781,266,-179.742,176.776,338.904772843,-5.99220442294,176.714681018,354.230122198,116.959531617,933.78986067,5.37259967305,114.981,176.466,266,519.310960716,176.475887869,65.745170346,62.7226,74.0966665434
259.835628036,88.0914,0.898734,267,-179.552,176.487,267.229718137,19.2646078387,176.450576206,704.2780352,212.204480904,1084.86559827,5.30281415897,110.332,176.185,267,464.599731904,176.204453226,209.09141204,62.8142,116.139836002
87.5222559836,88.2102,0.929026,268,-179.186,176.3,117.615721534,-4.06508169125,176.236293792,304.18206412,82.7237399542,870.865608753,5.41123034203,115.6,175.982,268,224.042037958,175.990579424,81.3744283809,62.8979,106.480184411
154.940763502,88.3108,0.895013,269,-179.435,176.478,283.587211588,2.8386177405,176.427975721,465.409414113,153.305760747,947.288357697,5.30138449944,110.44,176.162,269,419.583448358,176.176938162,107.12279024,63.0018,108.485816072
257.479228105,88.459,0.925686,270,-179.051,176.027,179.541269906,35.7360177816,175.98491069,689.723062103,265.746938296,953.572322919,5.36406637618,111.638,175.724,270,251.411628097,175.750441288,57.0903583276,63.096,107.39285196
119.635866634,88.6031,0.880838,271,-178.827,175.864,329.566492841,141.35811246,175.80786837,523.541931947,291.696881232,1070.37950985,5.28333848183,114.066,175.574,271,758.298637391,175.573489222,196.632930595,63.1822,116.761463426
114.49463602,88.7302,0.877591,272,-178.71,175.735,313.790464102,19.7728220021,175.675565966,387.026484331,103.042234277,1040.94921724,5.41419064545,123.776,175.425,272,730.568124545,175.443104131,168.283885274,63.2509,86.012773945
148.172308868,88.8197,0.888659,273,-178.421,175.583,286.726597573,-3.3739796226,175.517324632,369.779314239,137.713469199,933.539781508,5.3092948928,117.129,175.3,273,636.106196039,175.313622511,157.329073249,63.3553,83.0727564949
115.541264993,88.952,0.891373,274,-178.373,175.448,307.38455799,-4.17139614554,175.383947073,407.216913002,68.2815048675,914.044829335,5.31023885029,113.171,175.151,274,368.978095857,175.166509172,-1.07239837283,63.4572,67.4439132375
95.9386838383,89.055,0.8805,275,-177.774,174.968,290.412883274,162.180773052,174.911965303,427.615685099,302.756205774,1046.28227631,5.24179564871,106.383,174.662,275,589.900843755,174.681319609,198.861644821,63.5572,76.7357631733
186.492110618,89.2162,0.94654,276,-177.596,174.821,95.5767348343,31.1097549556,174.770306876,525.485300154,284.664124365,514.292177437,5.44611292801,121.402,174.548,276,318.242870038,174.557195713,86.0720221032,63.6555,127.804485437
142.66371387,89.3498,0.956275,277,-177.267,174.493,91.9345293682,0.585282057794,174.443726307,359.435824697,179.820506529,515.159895785,5.32704205673,114.102,174.213,277,333.795455283,174.228335093,149.527174827,63.7356,130.315585747
145.234480258,89.4908,0.928739,278,-177.022,174.273,96.8592900045,24.5827925598,174.224736966,547.791168176,230.44987438,569.483505435,5.29590591945,115.986,173.995,278,289.916962492,174.013714516,96.4381502073,63.8265,109.108214673
119.713115646,89.6033,0.923743,279,-176.259,173.408,189.920728774,1.0917805878,173.344205665,312.398109083,108.642899563,1011.10310489,5.38507654048,117.698,173.158,279,411.463918106,173.165502294,120.586014742,63.9259,110.114876796
162.356657141,89.7007,0.898528,280,-176.381,173.569,177.913092479,119.571586169,173.516621124,627.148921762,378.312329785,938.314375523,5.30511285168,113.195,173.319,280,321.884977168,173.332423432,111.047520382,64.0211,91.9279375812
130.260802061,89.7893,0.920092,281,-175.902,173.15,127.803504037,2.56218669591,173.095085815,380.358058713,155.994689799,536.642082529,5.3028295073,115.241,172.913,281,248.197300614,172.931266071,-12.0934511528,64.1257,66.8055798557
212.308052786,89.9123,0.949698,282,-175.495,172.741,163.212171341,4.01656964274,172.683409649,509.766958497,283.006855725,591.432713607,5.25456544254,111.011,172.479,282,317.412769535,172.497326561,105.485094359,64.2253,107.566824306
152.09887305,90.0401,0.897014,283,-175.209,172.308,258.346221,88.9184277169,172.253835673,415.522535357,253.529460909,905.852218389,5.0910891158,96.8499,172.07,283,560.963837826,172.081597192,109.357015519,64.3022,83.4829328804
182.768402408,90.1627,0.931224,284,-175.203,172.397,174.949372532,17.9290370993,172.332218052,479.094508619,265.582818154,897.131412374,5.24276050734,106.663,172.142,284,412.225651003,172.161451671,127.860653537,64.4247,98.2172740351
70.0561378442,90.2821,0.94269,285,-175.052,172.273,133.602144626,10.5081519858,172.220015993,258.854665004,112.232740358,773.825716909,5.28957809239,116.948,172.048,285,286.864658068,172.06164511,68.4301875427,64.5018,115.324196021
170.415743126,90.3626,0.911652,286,-174.967,172.122,248.473344044,-2.62367099201,172.057722126,410.293363144,217.732939439,1018.05662889,5.10893289616,105.072,171.901,286,544.466766938,171.908490563,113.000715702,64.5984,90.7234873839
221.686554454,90.4805,0.951818,287,-174.484,171.619,168.124552834,21.0416762679,171.54720929,603.600568491,177.79817863,897.819438715,5.21499026425,113.106,171.406,287,334.352319207,171.418997254,66.6213200088,64.6663,84.0263986608
147.804269679,90.6006,0.88812,288,-174.928,172.043,378.324966537,15.341794652,171.99464008,477.850135856,173.98021046,1010.7494162,5.18062122733,106.891,171.863,288,509.226648261,171.88023413,17.9819222822,64.7289,69.8910846053
160.9014884,90.7095,0.926092,289,-174.463,171.626,141.46592287,5.93303619078,171.559697574,435.91234053,153.139521557,886.49729452,5.26558709483,111.76,171.42,289,343.579202117,171.433010286,187.824489111,64.8647,96.3999242255
260.167094453,90.7971,0.926489,290,-174.491,171.599,138.883287108,26.1514003493,171.530449153,790.373506157,279.197469,905.367241762,5.14224524703,99.851,171.401,290,310.540063743,171.406640457,99.111731262,64.9174,113.923658191
137.950525342,90.8879,0.874195,291,-174.005,171.241,263.571953881,-1.63062268777,171.194787347,434.683440032,113.865319677,984.324583433,5.16072175583,110.199,171.044,291,724.033648272,171.057270621,202.866171511,65.0356,78.3985557813
209.155693355,91.0028,0.912562,292,-173.514,170.654,211.37661124,-0.126175184446,170.596445188,534.545317497,222.860638143,1002.39031034,5.16372744227,103.547,170.458,292,483.316850718,170.480337939,244.369843222,65.1263,127.15962987
127.976893554,91.1396,0.913854,293,-173.61,170.729,203.283697249,-3.83646858972,170.678541496,365.828150929,116.727969683,946.048732682,5.35822694384,128.452,170.537,293,327.223392639,170.559148561,76.4662924218,65.2109,107.08713585
145.493656111,91.2623,0.930669,294,-173.141,170.444,133.784332093,8.57188677269,170.392906728,480.156388083,198.446149899,705.720680306,5.16570272323,108.098,170.26,294,276.301260644,170.264961208,42.9251828032,65.3331,115.677784766
139.768986736,91.3877,0.933223,295,-173.156,170.306,102.169367642,-4.6395486125,170.246839929,393.967053919,132.859975982,625.639824764,5.27132340384,115.32,170.101,295,436.110955271,170.11736746,200.735398026,65.394,129.937998407
174.851429259,91.4827,0.923862,296,-172.516,169.854,208.7599099,1.4253758779,169.788366059,620.66461334,156.81899813,1027.76974135,5.16758141688,111.0,169.652,296,405.945833576,169.667073085,54.6321775461,65.4678,107.717040923
132.911341926,91.5944,0.918186,297,-172.678,169.959,144.054104037,4.50202077803,169.908921234,334.881596615,159.325277826,991.831977712,5.0858199273,103.613,169.782,297,189.987626767,169.78940035,64.0684328851,65.5324,77.2870962981
166.872251481,91.6975,0.93278,298,-172.157,169.417,92.2069133625,5.60091583721,169.380401636,417.579195071,209.226755222,533.558959074,5.20778158118,112.748,169.211,298,211.154110281,169.232138565,91.2538789154,65.6227,112.66951004
201.91022302,91.7483,0.951249,299,-172.433,169.542,87.3893102675,-1.29601830371,169.500203295,742.219618217,140.911703638,616.171801734,5.15901910611,106.222,169.364,299,320.113801006,169.370647743,166.950737502,65.6687,137.823658862
121.729623542,91.8404,0.939281,300,-171.939,169.285,163.750708303,-1.50811506911,169.241073366,340.550452872,155.864571359,972.446587521,5.04897282469,99.3705,169.127,300,295.900372967,169.151109672,80.7888333258,65.7866,111.462935941
140.519388843,91.9353,0.928587,301,-171.712,169.018,126.884102611,-2.99000861715,168.95800157,497.58157723,106.684050111,842.959097143,5.0004844712,99.5552,168.825,301,282.967167418,168.837743767,26.0864429796,65.8652,117.954703482
213.531921969,92.0041,0.850574,302,-171.207,168.42,306.495469177,21.0606425703,168.366540306,666.572878653,278.242926603,1037.53112885,5.13220530357,105.145,168.244,302,827.884148058,168.261498962,62.598728559,65.9242,91.2744710033
129.572911612,92.1387,0.86773,303,-171.227,168.369,290.209301537,11.4337780174,168.317515619,413.381606533,179.376032599,1079.20441133,5.20832885401,115.332,168.19,303,350.705746258,168.210740322,41.9325041309,66.0007,103.939716021
135.214094608,92.2455,0.909683,304,-171.032,168.316,174.495873868,3.51050816954,168.278827015,354.284710784,199.159890925,983.966552731,4.95042404579,102.894,168.148,304,347.767261741,168.16120085,65.0646358456,66.1068,94.6996236418
194.697400768,92.3598,0.932538,305,-170.524,167.761,157.194796778,75.1449100945,167.70329328,464.53971163,269.842310862,802.035779896,5.06431645115,109.009,167.541,305,210.327220267,167.544400081,42.9925847098,66.1387,76.3840149002
202.164539252,92.4944,0.926318,306,-170.751,168.023,163.373302658,31.2747335259,167.977146323,709.363186724,300.839744248,678.478768605,4.89972118679,97.7008,167.826,306,302.961826396,167.84040768,12.3969028536,66.2262,92.1649765207
202.845403364,92.5596,0.943883,307,-170.615,167.849,91.0574316053,-1.45811027467,167.786436985,505.549531049,237.149477459,581.693237383,5.10409230877,117.426,167.664,307,115.603314203,167.675182289,28.1217905781,66.2875,64.9529041741
123.570740758,92.6916,0.947102,308,-170.366,167.697,112.360120609,3.65534174568,167.634332411,333.597339351,167.951331382,530.657171468,4.98096378676,101.133,167.524,308,195.349340259,167.535001918,33.6072456479,66.3821,97.7221034466
127.173333977,92.8378,0.943782,309,-170.113,167.361,127.220191199,4.65863942695,167.322366845,428.259208488,189.06851605,818.274129965,4.89201916061,97.3828,167.2,309,330.209398375,167.211660047,37.8492051887,66.5025,121.846858334
133.239914997,92.9348,0.943907,310,-169.981,167.3,141.949419033,4.79456511586,167.25842551,397.311297575,137.263193417,1053.15871212,4.98064147201,103.886,167.143,310,252.993120696,167.159782613,42.9588614185,66.5724,101.216562794
179.75516229,93.0573,0.947182,311,-170.133,167.447,138.421060708,64.823308716,167.396696408,542.316346435,240.760133381,562.346734295,4.82992088747,95.3147,167.284,311,275.809199016,167.296603914,26.6238702342,66.6661,114.732697451
189.229572922,93.1132,0.956563,312,-169.63,166.969,117.510800891,14.7499444662,166.906973657,551.46874402,249.91324815,606.740423746,4.97405999685,100.905,166.796,312,449.952079491,166.805430093,128.218018887,66.7546,127.16640913
145.25259937,93.2861,0.948195,313,-169.25,166.656,142.623139971,7.14111406806,166.605315767,452.760123183,200.68624119,689.82971107,4.96648166124,99.7208,166.471,313,407.877022592,166.487222799,133.891776358,66.8361,97.6605851011
162.387871181,93.4299,0.964193,314,-168.936,166.303,111.160886882,28.2309042571,166.253712667,513.763202386,326.90177102,745.645197196,4.88851620448,99.8163,166.098,314,459.946695079,166.110914095,212.638977327,66.9479,118.467188877
182.632523651,93.535,0.926509,315,-169.443,166.842,89.2904416164,29.804605377,166.786220398,581.076691182,280.506259747,617.543779566,4.83176640106,93.5621,166.645,315,200.462395972,166.648319301,88.7375091052,67.0453,107.304541497
146.51554148,93.6428,0.969743,316,-169.092,166.46,180.358307238,38.3210433163,166.420530511,536.62577823,224.236564778,965.573192364,4.83209472281,93.8843,166.274,316,442.403087699,166.290968654,178.147272189,67.1309,108.941001673
208.326632157,93.7801,0.928993,317,-168.94,166.395,174.624616648,18.3532953277,166.34020847,505.134492582,264.389339556,879.170575042,4.91561497933,101.312,166.2,317,537.760733162,166.215521886,196.702590377,67.2157,100.847374562
236.771987464,93.8995,0.94854,318,-168.348,165.797,96.1096899872,-3.01984244935,165.726070491,653.38995144,264.08530147,539.395385303,4.95111969033,106.053,165.592,318,283.542249471,165.599421232,138.46995516,67.3007,122.937488672
138.618496135,93.9816,0.947055,319,-168.791,166.165,81.6679948759,45.6005194905,166.11683681,479.938816581,161.514562565,497.499490338,4.87417503728,97.4061,165.968,319,206.986407204,165.984454772,90.02830537,67.3515,116.09893304
70.9095463762,94.0858,0.929336,320,-168.322,165.786,123.246743052,29.3810002643,165.718886295,238.318120127,109.395050902,651.221613923,4.83236551076,92.3286,165.572,320,259.70614555,165.582537789,-5.18293919056,67.4556,86.8333550509
22.1129315392,94.2041,0.940087,321,-167.939,165.449,115.316055698,359.179024832,165.400622373,416.484114114,382.61533441,486.743514712,4.84141608333,96.1258,165.246,321,252.910031737,165.260817328,32.1326782543,67.5131,90.938180918
142.874227858,94.3204,0.92617,322,-168.022,165.391,78.6164940756,20.1244030123,165.338362131,438.001905662,236.448360294,499.963958523,5.03134444411,104.014,165.209,322,130.817237106,165.221791166,32.4764270915,67.6325,76.1542260943
164.422577436,94.4253,0.963768,323,-167.942,165.325,105.177709764,-4.96181749684,165.276049144,425.794542247,210.67133824,564.6921234,4.85754613163,95.3458,165.131,323,366.49761301,165.139082703,114.723666949,67.7026,139.718747775
207.663735475,94.5247,0.95941,324,-167.646,165.173,107.510380688,1.69596102443,165.114274864,541.75629497,228.501389875,514.548968944,4.8486654114,98.328,164.962,324,220.791644242,164.974184274,88.4339192806,67.8189,102.059377896
156.883839103,94.6178,0.944034,325,-167.151,164.578,119.415100496,-0.253749771096,164.511381516,458.979805262,146.516866694,600.364967122,4.9356285316,102.466,164.369,325,207.780589623,164.374786202,103.61737306,67.9097,107.855721854
135.107621362,94.7804,0.944067,326,-167.477,164.982,78.4687279565,72.3403978562,164.923170187,447.6066438,270.827317408,450.914299769,4.82705304134,92.8247,164.782,326,233.729311591,164.79623552,53.4802009101,67.9811,116.555245036
155.309148387,94.8845,0.95546,327,-167.187,164.628,182.06978284,-1.96107536029,164.582549606,430.947630036,146.359073266,1008.42041392,4.86849550413,97.4239,164.432,327,321.839991311,164.447814194,-42.1124395244,68.0571,124.796651134
