AverageAbsQ,AverageQLoss,StdReturn,StdEsReturn,AverageAbsQYDiff,AverageQ,AverageY,MinReturn,AverageAction,AverageEsReturn,MaxReturn,AverageReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageDiscountedReturn,AveragePolicySurr,AverageAbsY,MaxEsReturn,QFunRegParamNorm,Iteration
68.2059,1.19524,0.0769778137882,1.65650879832,0.226519362669,68.2059,68.2063746174,93.3,0.999817,92.9305492658,93.5317904027,93.3933165601,90.1098187668,2069,70.3793,47.1427779536,-68.4009,68.2063746174,94.9512674141,298.786,2069
68.2929,1.36875,0.0758846569963,2.5803123668,0.241959705705,68.2929,68.2923348082,93.3,0.999528,93.7056046577,93.500320892,93.4182413144,86.887241991,2070,70.3862,47.2766864958,-68.4928,68.2923348082,97.6281018726,298.845,2070
68.2186,1.06324,0.0773845897114,1.89917438243,0.225407816486,68.2186,68.2185835982,93.3,0.999951,92.9062427678,93.5,93.4121680253,89.6498741964,2071,70.4226,47.2555377044,-68.4122,68.2185835982,94.9564220032,298.879,2071
68.2544,1.1839,0.0782174852244,2.32249730215,0.24032432421,68.2544,68.2549457481,93.3,0.999925,92.2126509733,93.5011256785,93.3978634905,88.3807604616,2072,70.4265,47.1724896547,-68.4446,68.2549457481,95.9444170056,298.923,2072
68.2027,1.22013,0.0727560690133,1.79989220744,0.232835615417,68.2027,68.202952339,93.3,0.999892,92.8003815621,93.5000366177,93.4046578541,89.8101480914,2073,70.436,47.2102498323,-68.3907,68.202952339,95.7918329057,298.931,2073
68.2362,1.44558,0.0844830265579,1.68491065894,0.253323850548,68.2362,68.236933548,93.3,0.998292,92.679393849,93.5997389617,93.4047031639,89.4515086221,2074,70.439,47.1584693155,-68.4323,68.236933548,94.9500755337,298.953,2074
68.2757,1.32095,0.0802506166149,2.54667203716,0.235455603529,68.2757,68.275558958,93.3,1.0,93.2530846026,93.5000315641,93.4085534575,89.5036858126,2075,70.443,47.2364608132,-68.4744,68.275558958,98.4,298.992,2075
68.2163,1.12389,0.0793745632524,2.11660066567,0.218190670974,68.2163,68.2157306907,93.3,0.999682,93.0561013788,93.5,93.4034173198,88.6245991206,2076,70.4555,47.1965876072,-68.4188,68.2157306907,95.3274154325,299.055,2076
68.2619,1.32194,0.0793738476828,2.88072483038,0.244435549239,68.2619,68.2620670062,93.3,1.0,92.7200008753,93.5,93.3960526319,86.7396970557,2077,70.4581,47.1645603365,-68.4586,68.2620670062,97.6302151669,299.043,2077
68.2161,1.41688,0.0722517754632,1.7129587422,0.236761288452,68.2161,68.2163405265,93.3,0.999914,92.8128895825,93.5,93.4240952256,90.3266179891,2078,70.4749,47.3228140107,-68.4115,68.2163405265,95.1255996655,299.029,2078
68.2209,1.18137,0.0866768312471,1.3047050566,0.221940012776,68.2209,68.2206881807,93.3,0.999549,93.4445051505,93.5001869876,93.3996871437,90.8063989674,2079,70.4962,47.1710857391,-68.4152,68.2206881807,95.5182923552,299.06,2079
68.2089,1.16666,0.0776590929908,1.89495410125,0.237636762961,68.2089,68.2097386205,93.3,0.99974,92.7040161876,93.50012438,93.4115824388,88.4184712239,2080,70.4816,47.2453724615,-68.4022,68.2097386205,94.8931789442,299.068,2080
68.3078,1.23517,0.0850767625899,1.86629713435,0.228771558193,68.3078,68.307863117,93.3,0.999846,93.9108295237,93.5,93.4089092753,90.3267694363,2081,70.4737,47.2337094488,-68.502,68.307863117,98.1630111887,299.066,2081
68.3285,1.3917,0.0875470224261,2.41147914403,0.240848412787,68.3285,68.3282663801,93.2,0.99971,93.3211900786,93.5772691235,93.4019115893,89.4661047625,2082,70.4628,47.1890592668,-68.522,68.3282663801,98.4156128652,299.115,2082
68.2664,1.35305,0.0899432224164,3.14102823066,0.246973680652,68.2664,68.2667026266,93.2000000238,0.999964,92.9869811847,93.5,93.3969495712,87.9475902123,2083,70.4593,47.1690439088,-68.4579,68.2667026266,99.6,299.104,2083
68.2093,1.48674,0.0845135000111,1.72474744956,0.251033284134,68.2093,68.2092983655,93.2000000477,0.999965,93.6433793072,93.5016044115,93.3624825356,89.7599003404,2084,70.4465,46.9711117918,-68.3995,68.2092983655,95.6059565991,299.136,2084
68.2651,1.31089,0.0733625724912,1.48693501937,0.243849641568,68.2651,68.2653400374,93.3,0.999618,94.4363006126,93.5079174758,93.3926578533,91.5604005997,2085,70.4584,47.1323836667,-68.4633,68.2653400374,98.4666694252,299.079,2085
68.2941,1.2724,0.0767011949468,1.90652516015,0.230073359113,68.2941,68.294092476,93.3,0.9994,93.4477384682,93.5000000119,93.4079060965,89.8296076276,2086,70.4731,47.2129181627,-68.4958,68.294092476,96.2098327778,299.095,2086
68.1282,1.3451,0.0896008697819,2.60553633779,0.244743926389,68.1282,68.1290631831,93.2,0.999987,92.5010353315,93.5019631356,93.3987722657,90.1134830354,2087,70.4841,47.1802470896,-68.3273,68.1290631831,98.331369877,299.117,2087
68.2454,1.38572,0.0685722434242,2.22211596962,0.237452693944,68.2454,68.244789293,93.3,0.99986,93.1062352753,93.5,93.3976328662,88.8137376902,2088,70.5303,47.1686589012,-68.445,68.244789293,95.7565973301,299.145,2088
68.1965,1.14517,0.0767622865393,1.71101329057,0.228404341946,68.1965,68.1961606074,93.3,0.999823,93.3109139591,93.5,93.4097214478,89.4390317113,2089,70.4902,47.2372545526,-68.3953,68.1961606074,94.842796807,299.18,2089
68.2279,1.23968,0.083844454248,0.91038373906,0.23070768338,68.2279,68.2283383538,93.2,0.999949,93.8259928896,93.5199167922,93.3718630906,91.7757838221,2090,70.4975,47.0242615489,-68.422,68.2283383538,94.7812974538,299.168,2090
68.3343,1.26815,0.0840432354447,1.55289865115,0.234763847439,68.3343,68.334607219,93.3,0.9994,93.7642713921,93.5996815617,93.407907077,89.8281878667,2091,70.5069,47.2131790233,-68.5318,68.334607219,96.0069166064,299.149,2091
68.3232,1.27492,0.083379260397,1.35748022251,0.2398430534,68.3232,68.3234071547,93.3,0.999063,92.9247415736,93.5963820116,93.4160455109,90.7021608487,2092,70.5329,47.2490188792,-68.5214,68.3234071547,94.3198234979,299.202,2092
68.2898,1.33392,0.0921840520852,1.84643014352,0.248443949552,68.2898,68.2897036445,93.2,1.0,93.7959428756,93.5000103471,93.3721855344,88.6181280572,2093,70.4963,47.0282330377,-68.4834,68.2897036445,95.7266286988,299.238,2093
68.3046,1.19351,0.0756296053098,1.93005153455,0.225068294295,68.3046,68.3042053514,93.3,0.999875,93.7838608429,93.5536038955,93.404116446,90.1118333219,2094,70.5318,47.2066141467,-68.4988,68.3042053514,97.4120766811,299.251,2094
68.3158,1.30703,0.077016548056,1.47061922012,0.250588723204,68.3158,68.3162888234,93.2000000477,0.999794,92.6494399342,93.5,93.4105679747,90.3300919308,2095,70.5376,47.241266163,-68.5105,68.3162888234,94.5764899334,299.286,2095
68.2924,1.40998,0.0860525527211,2.37984324459,0.2413295411,68.2924,68.2924822759,93.2,0.999749,93.2076462385,93.5,93.3832399928,88.0945182886,2096,70.5629,47.0832565725,-68.4938,68.2924822759,96.9457758241,299.422,2096
68.2595,1.16233,0.0794803781991,1.81572834272,0.231755258158,68.2595,68.2591031287,93.2,0.999579,92.3374498908,93.5,93.4014629027,89.7526528945,2097,70.5447,47.1820973179,-68.4529,68.2591031287,94.6039087922,299.485,2097
68.2116,1.27361,0.0818975305376,2.17862482072,0.234581308057,68.2116,68.212059056,93.2000713221,0.99983,92.1855647179,93.5,93.4011222483,88.2540422696,2098,70.5543,47.1883712326,-68.4138,68.212059056,94.9946722233,299.551,2098
68.2662,1.11867,0.0763764439802,1.95082941906,0.23460712394,68.2662,68.2660155075,93.3,0.999297,92.3609316435,93.5853818165,93.411871847,89.5171963236,2099,70.5441,47.2323165604,-68.4547,68.2660155075,94.4606351551,299.525,2099
68.2791,1.31533,0.0786054210911,1.79090735105,0.229379623126,68.2791,68.2792525411,93.3,0.999814,92.7587570144,93.5,93.4091209197,89.2574320167,2100,70.5212,47.2336640997,-68.4756,68.2792525411,94.9713536715,299.548,2100
68.1925,1.1311,0.0788819375751,2.63374384517,0.225399124942,68.1925,68.1924569265,93.3,0.999916,92.6127588756,93.5,93.408447935,87.3443498566,2101,70.554,47.2330756615,-68.3825,68.1924569265,95.8866720982,299.598,2101
68.1814,1.39707,0.0795676363932,1.9130025797,0.245870776796,68.1814,68.1825429388,93.3,0.999593,94.3695903892,93.5,93.4099199706,91.4649931098,2102,70.5379,47.2309726116,-68.3779,68.1825429388,99.7,299.618,2102
68.259,1.23392,0.0802957335792,2.45994884067,0.239011418406,68.259,68.2582373525,93.2018599473,0.999825,93.9710822766,93.5,93.4064147634,90.9009365197,2103,70.5683,47.2185646244,-68.4602,68.2582373525,99.8902104823,299.656,2103
68.276,1.3894,0.0903611659879,1.59561130274,0.246296434188,68.276,68.2767876897,93.2,0.999661,92.4340049647,93.5,93.4028926379,89.9463225102,2104,70.6099,47.1933659725,-68.4586,68.2767876897,94.6178317143,299.701,2104
68.2569,1.09531,0.0796272248181,2.54371216877,0.22855240414,68.2569,68.2564954497,93.3,0.999812,93.7089683968,93.5,93.4078196528,87.9053541412,2105,70.5849,47.2261605707,-68.4565,68.2564954497,98.3561901587,299.76,2105
68.2117,1.30033,0.0953907296287,1.42988738733,0.240347155883,68.2117,68.2119310737,93.2,0.999689,93.7956512562,93.5,93.3941638845,91.1821308059,2106,70.6181,47.1444956727,-68.4137,68.2119310737,95.9366488839,299.845,2106
68.2723,1.46621,0.0813161138018,2.519589997,0.246394114868,68.2723,68.2722193618,93.3,0.999755,92.9465131144,93.5,93.4049056651,89.9805412948,2107,70.5889,47.2076051621,-68.4648,68.2722193618,98.1308015825,299.899,2107
68.2988,1.3145,0.0793573284498,2.33888145087,0.243421249839,68.2988,68.2992236655,93.3,0.999391,93.66099565,93.5,93.4092814756,90.003835059,2108,70.5808,47.2207511525,-68.5032,68.2992236655,99.0711085957,299.961,2108
68.2495,1.20589,0.0789435292753,1.67311805623,0.229227431489,68.2495,68.249003612,93.3,0.999588,93.250794125,93.5544205748,93.4053479875,88.9597478909,2109,70.5829,47.2045338851,-68.4488,68.249003612,94.9315844739,300.027,2109
68.2909,1.28458,0.082748129233,2.62110959076,0.234570206746,68.2909,68.291489823,93.2,0.999951,93.8585742231,93.5,93.3884797927,89.4496464803,2110,70.5459,47.1196324705,-68.492,68.291489823,99.6,300.012,2110
68.2516,1.36984,0.0965680269366,1.9168433547,0.247458063611,68.2516,68.2518018617,93.2,0.999381,93.2985770716,93.5203768568,93.4034300362,87.841385677,2111,70.5858,47.1874762665,-68.442,68.2518018617,95.0791289074,300.018,2111
68.2649,1.4334,0.0721036914288,2.39749607174,0.246614874883,68.2649,68.2654198575,93.3,0.999661,93.6618898769,93.5,93.4074986865,90.6999244398,2112,70.5857,47.2190032887,-68.4558,68.2654198575,99.6455995457,300.058,2112
68.2748,1.2282,0.0870817197041,1.22791386653,0.229859386206,68.2748,68.2747512234,93.2,0.999891,93.8354662064,93.5,93.402694014,89.9760149377,2113,70.5599,47.1995273125,-68.4703,68.2747512234,94.7289558325,300.081,2113
68.2709,1.38311,0.099553906381,1.1366802152,0.243872246053,68.2709,68.2711623381,93.2,0.999515,93.2165162868,93.5,93.3861058891,91.1906725688,2114,70.5777,47.0927892431,-68.4634,68.2711623381,94.513731189,300.121,2114
68.2554,1.24481,0.0777560137416,2.25043538538,0.22424206658,68.2554,68.2550165663,93.3,0.999429,92.9907922111,93.5098759702,93.3958779013,89.6695071105,2115,70.5552,47.1449354009,-68.4515,68.2550165663,97.9790148908,300.167,2115
68.1969,1.04804,0.0807652308207,2.85653337836,0.217048564331,68.1969,68.1971516521,93.3,0.999819,93.5599326714,93.5134479477,93.4038241756,88.1262249023,2116,70.5713,47.2034140181,-68.3907,68.1971516521,99.7,300.209,2116
68.2063,1.24714,0.0923287703479,2.66406976803,0.244910827456,68.2063,68.2068832126,93.3,0.998611,92.9977756529,93.5999983526,93.4183666767,90.6727534685,2117,70.5993,47.2476737547,-68.4034,68.2068832126,99.7476182061,300.295,2117
68.2888,1.22872,0.0816907997411,1.35121677618,0.232965250544,68.2888,68.2887034403,93.3,0.999978,93.4934445199,93.5,93.4086981139,89.5618949897,2118,70.5936,47.2366559814,-68.4879,68.2887034403,94.5375788489,300.356,2118
68.1755,1.10792,0.0771875929354,1.85904791642,0.228429690869,68.1755,68.1754409451,93.3,0.99964,94.0675862689,93.5951498991,93.4010626071,90.3677306151,2119,70.5765,47.1813829778,-68.3742,68.1754409451,99.0771438392,300.42,2119
68.2359,1.17624,0.0779409569281,1.13269515881,0.219174845128,68.2359,68.236324313,93.3,0.999448,93.7088608091,93.5000000119,93.4069293396,90.8655442353,2120,70.6051,47.2091792452,-68.4354,68.236324313,94.6896614521,300.521,2120
68.2335,0.976956,0.0870523536733,2.25457935144,0.214995573419,68.2335,68.2334730779,93.2,0.999722,93.5072310797,93.5792632021,93.3978858476,90.6617988878,2121,70.6322,47.1663620057,-68.4399,68.2334730779,98.7278694999,300.559,2121
68.2426,1.27496,0.0964838037217,1.55116016333,0.239729735157,68.2426,68.2429040923,93.2,0.999637,93.3825083197,93.5,93.4063394916,89.8809981903,2122,70.5974,47.2128590188,-68.4376,68.2429040923,94.9369210022,300.634,2122
68.2576,1.32833,0.0808577961132,2.15121466217,0.238165845031,68.2576,68.2576271769,93.3,0.99967,93.8008198529,93.5740299412,93.4008637735,88.8318636976,2123,70.5913,47.1814119867,-68.455,68.2576271769,98.1855881324,300.751,2123
68.2252,1.34251,0.0941222183086,2.4141376326,0.252101728903,68.2252,68.2256126259,93.1000031948,0.999772,92.53735216,93.5,93.4028171074,90.1016730113,2124,70.6197,47.1968615078,-68.4215,68.2256126259,98.4522188658,300.9,2124
68.2537,1.25659,0.115348062776,1.32053163214,0.234915012854,68.2537,68.2536219971,93.1,0.999857,92.6543597243,93.5,93.3771053771,90.7532260387,2125,70.6279,47.0533215079,-68.4439,68.2536219971,94.6289237839,300.94,2125
68.3186,1.44284,0.0792820074293,1.59900499181,0.250857516411,68.3186,68.3188653846,93.3,0.999864,92.6474861154,93.5,93.4127385125,88.9843009682,2126,70.6142,47.2561183159,-68.5158,68.3188653846,94.934753277,301.038,2126
68.3155,1.23775,0.0830705941646,1.68349703101,0.237709963484,68.3155,68.3158457687,93.2,0.999819,94.0491875533,93.5,93.3932999967,91.4774413079,2127,70.6542,47.1430903542,-68.5108,68.3158457687,97.8416172647,301.109,2127
68.2326,1.49251,0.0778136577991,1.94784439838,0.251024942393,68.2326,68.2321824148,93.3,0.999784,92.6997013797,93.5,93.404712499,89.6482327846,2128,70.6055,47.2072487955,-68.4333,68.2321824148,95.5951828059,301.172,2128
68.3208,1.43031,0.0905890930653,1.66525787351,0.240053555373,68.3208,68.3212575377,93.2,0.999516,92.6475915665,93.5814927874,93.3953040914,90.3065818364,2129,70.65,47.1448979408,-68.5242,68.3212575377,94.6621295163,301.29,2129
68.2594,1.22309,0.0780681912142,2.48488100224,0.230772282742,68.2594,68.2599520636,93.3,0.999817,92.6248191165,93.5,93.4077834614,87.7489414282,2130,70.6321,47.2260447153,-68.4527,68.2599520636,96.3623689662,301.381,2130
68.3377,1.22829,0.0825417637348,1.83258028299,0.23925111176,68.3377,68.3376569837,93.2000655544,0.999898,93.4562573506,93.5,93.4013312181,90.2927397544,2131,70.6177,47.1917551142,-68.5352,68.3376569837,96.551824918,301.425,2131
68.3281,1.39491,0.0811507464762,2.18935837503,0.251176244662,68.3281,68.3289153385,93.3,0.999818,93.5381897076,93.5,93.4031771662,87.5145260035,2132,70.6026,47.1996986354,-68.5274,68.3289153385,96.6660345903,301.475,2132
68.2563,1.16875,0.0828717291881,1.93174797089,0.230663874672,68.2563,68.2561317137,93.3,0.999746,93.821807721,93.5947165829,93.4010172908,89.9221341006,2133,70.6118,47.1849557872,-68.4573,68.2561317137,97.2667557577,301.534,2133
68.3262,1.19743,0.0921384767387,1.78678988753,0.232669195571,68.3262,68.3259427964,93.2000000238,0.999486,93.3991994576,93.5994151206,93.3709612643,89.9614485871,2134,70.5928,47.0041091021,-68.5241,68.3259427964,95.8603682128,301.589,2134
68.1973,1.37269,0.0961195214692,2.34995651589,0.244693767193,68.1973,68.1981666205,93.2,0.999872,93.6970618999,93.5004212226,93.3518441865,89.9298335609,2135,70.5822,46.9077548974,-68.3849,68.1981666205,98.4848690536,301.695,2135
68.2803,0.986667,0.0907691582699,1.7683728149,0.216813571213,68.2803,68.2796958149,93.2,0.999895,93.9148013894,93.5000062703,93.3642761355,91.5626556658,2136,70.5843,46.9793639494,-68.479,68.2796958149,97.9664991683,301.721,2136
68.2955,1.19246,0.0770248358832,1.76030780666,0.235248977983,68.2955,68.2958717394,93.3,0.999342,92.4117338952,93.5998912043,93.4056580344,89.8686537262,2137,70.6004,47.1981129115,-68.49,68.2958717394,94.7648599278,301.741,2137
68.3459,1.36141,0.0706404991345,1.9734114598,0.245274898946,68.3459,68.345708349,93.3,0.999226,92.8590184991,93.594767636,93.4195711705,88.6173725156,2138,70.6062,47.2741964196,-68.5388,68.345708349,94.4092754097,301.854,2138
68.2802,1.51678,0.0753427360203,2.82752372801,0.248497752884,68.2802,68.2808669116,93.3,0.999804,92.1527959934,93.5,93.4045840385,88.0854415615,2139,70.5836,47.207040569,-68.4749,68.2808669116,98.1451523012,301.909,2139
68.2864,1.18396,0.0812272484127,2.15423587128,0.233606324003,68.2864,68.2861639385,93.2590703002,0.999643,93.0622181974,93.5,93.4049890269,89.5090736138,2140,70.5836,47.2044751638,-68.4755,68.2861639385,97.0421920108,301.995,2140
68.2659,1.23534,0.0763466551269,1.78364881164,0.234920087407,68.2659,68.2667281921,93.3,0.999707,93.6974579877,93.5,93.413772609,90.5268573833,2141,70.5843,47.2567591532,-68.4626,68.2667281921,97.2543667821,302.072,2141
68.3249,1.35835,0.0678769561337,1.79422799581,0.250720197451,68.3249,68.3244546553,93.3,0.999389,93.5133754823,93.5322758978,93.3902257361,91.5965980332,2142,70.5753,47.1105747122,-68.5246,68.3244546553,97.9058249483,302.183,2142
68.2088,1.06093,0.0707805641199,2.73800258252,0.223581050275,68.2088,68.2085223544,93.3,0.999595,93.2939493789,93.5305516348,93.3928112472,89.5138343932,2143,70.5795,47.1322842772,-68.4118,68.2085223544,99.2677241446,302.241,2143
68.318,1.35155,0.0695963957602,2.34994187054,0.259181708871,68.318,68.318520801,93.3,0.999448,92.5998341856,93.596641998,93.3964121768,87.9506726373,2144,70.5979,47.1481187145,-68.5135,68.318520801,94.3830791398,302.31,2144
68.3067,1.30038,0.0934817484559,2.21654955277,0.234432678039,68.3067,68.3066768794,93.2,0.999383,92.8600763538,93.5,93.4040698024,90.0231337616,2145,70.5899,47.1914091801,-68.4997,68.3066768794,97.7576699315,302.349,2145
68.3541,1.25956,0.088127102758,2.07503013632,0.238938433866,68.3541,68.3539528535,93.2,0.999858,92.862066737,93.5,93.391730045,90.6792032838,2146,70.5989,47.135495258,-68.5452,68.3539528535,97.5189265945,302.429,2146
68.2484,1.4268,0.0722030070471,2.4535436557,0.246710175897,68.2484,68.2482953973,93.3,0.999578,93.81051498,93.5702906565,93.3909491715,89.1516523702,2147,70.5988,47.1211325062,-68.446,68.2482953973,99.1698098414,302.477,2147
68.3218,1.09289,0.0734962256892,1.86444159349,0.224259843453,68.3218,68.322169726,93.3,0.999488,92.2998849101,93.5,93.4053506079,89.1873819165,2148,70.6029,47.2010896773,-68.5175,68.322169726,94.4294755977,302.552,2148
68.281,1.39835,0.0767603390364,2.69186764996,0.256673276727,68.281,68.2810374876,93.3,0.999281,93.9814498641,93.5995516042,93.4080342964,89.127814532,2149,70.6123,47.2097259017,-68.4806,68.2810374876,99.6214005792,302.558,2149
68.256,1.30858,0.0780041153033,1.74020672781,0.228520194608,68.256,68.2561373545,93.2,0.999664,92.8239470025,93.5,93.386433726,89.9684243483,2150,70.6177,47.0982239587,-68.4559,68.2561373545,94.3635009427,302.645,2150
68.2592,1.20065,0.0733760837458,1.54162774666,0.237511507888,68.2592,68.2590867769,93.3,0.999778,92.8658061134,93.5000017404,93.4113293717,90.6307815774,2151,70.6299,47.2449811218,-68.4514,68.2590867769,94.689444796,302.715,2151
68.2302,1.43029,0.0679155138924,2.179186234,0.245213719379,68.2302,68.2300439578,93.3,0.999551,93.0390620026,93.5,93.4187461585,88.0932505547,2152,70.6725,47.2800712459,-68.4244,68.2300439578,97.2105922663,302.739,2152
68.2837,1.28271,0.0661032889408,1.60146765656,0.241500975389,68.2837,68.2840530045,93.3,0.999655,93.4901520056,93.5000000715,93.3963593015,90.5459137208,2153,70.6545,47.1544577155,-68.4875,68.2840530045,95.3194928199,302.785,2153
68.2717,1.47838,0.0837755443225,1.59658492126,0.248929307019,68.2717,68.2719862319,93.2,0.999757,93.3701206478,93.5025023122,93.41541398,89.9388930215,2154,70.6844,47.2683051367,-68.4721,68.2719862319,95.9887212539,302.852,2154
68.3195,1.39269,0.0856559677224,2.10345447842,0.245330614763,68.3195,68.3190513437,93.3,0.999396,92.8788370787,93.5657803687,93.41516537,90.1517607559,2155,70.6857,47.2549644835,-68.507,68.3190513437,97.2373028504,302.967,2155
68.28,1.34639,0.0808014499236,2.01174626035,0.240215247894,68.28,68.2809293416,93.3,0.999174,92.04499478,93.5916654177,93.4120268263,88.9826186619,2156,70.6922,47.2293704063,-68.4734,68.2809293416,94.9366928614,303.02,2156
68.18,1.16202,0.0517034116907,2.0862016408,0.229966458935,68.18,68.1796854831,93.3,0.999109,93.2958349176,93.4966994297,93.3741184941,89.7332871406,2157,70.6885,47.0083169785,-68.3759,68.1796854831,97.4468022474,303.059,2157
68.2866,1.05198,0.0563316461927,2.16732319564,0.233113505388,68.2866,68.2864202692,93.3,0.998926,92.6359996974,93.5002434201,93.3740133746,88.0570755061,2158,70.704,47.001767165,-68.4812,68.2864202692,94.6044760156,303.136,2158
68.2848,1.51611,0.0484492137679,1.87284396893,0.248293040152,68.2848,68.2850156726,93.3,0.999322,94.0962842763,93.4984958564,93.3793253767,90.1908376797,2159,70.7017,47.0450599841,-68.4834,68.2850156726,98.1905918312,303.229,2159
68.2716,1.36413,0.0467717021157,2.37664251596,0.243034737861,68.2716,68.2724249009,93.3,0.999543,91.8602309496,93.4645566507,93.377199629,87.9122102225,2160,70.6975,47.0401227001,-68.4683,68.2724249009,94.6274017291,303.334,2160
68.3192,1.50268,0.0782402132578,1.61173546676,0.26111388,68.3192,68.3185372281,93.3,0.999159,93.74368147,93.59905686,93.4022649659,90.8156897681,2161,70.7027,47.1725960811,-68.5152,68.3185372281,96.421398052,303.415,2161
68.3047,1.30839,0.0542434538104,2.40029716307,0.244909039618,68.3047,68.3049720637,93.3,0.998724,92.4715083737,93.4995208714,93.3793201772,89.1446046308,2162,70.722,47.0255094503,-68.5023,68.3049720637,95.776126737,303.511,2162
68.3177,1.36919,0.0991249988937,1.99440116067,0.247520083605,68.3177,68.3183246202,93.2,0.998585,93.6754891834,93.5999993784,93.4027711581,91.8068015653,2163,70.7282,47.1575612235,-68.5136,68.3183246202,99.0257532656,303.602,2163
68.283,1.0582,0.0509068850128,2.00678891214,0.237109393216,68.283,68.2829686295,93.3,0.998681,92.4816369203,93.4998002856,93.3822503972,89.2714993457,2164,70.7319,47.0408394193,-68.4793,68.2829686295,95.255259509,303.718,2164
68.2429,1.37737,0.0608455682858,1.99783903597,0.248376072691,68.2429,68.2430776361,93.3,0.998264,92.6940340588,93.4994899497,93.3764206266,88.1023353771,2165,70.7279,46.9938457452,-68.4343,68.2430776361,94.8613972733,303.753,2165
68.2212,1.1111,0.0821595417822,2.38989810985,0.227211085561,68.2212,68.2213588386,93.2055525809,0.99836,93.7479863268,93.5991948394,93.4009727293,90.8488124547,2166,70.7217,47.138960832,-68.4166,68.2213588386,99.8,303.792,2166
68.2489,1.32718,0.0610060540742,1.14724794856,0.247535411729,68.2489,68.2488082525,93.3,0.999038,93.5763721452,93.5988462065,93.3866292621,91.2996744223,2167,70.7115,47.0781247851,-68.4454,68.2488082525,95.0792460889,303.825,2167
68.3319,1.36516,0.148597018187,2.41330914342,0.241103573455,68.3319,68.3321542975,92.9001369007,0.999663,93.499702321,93.5000039577,93.354560447,89.8644621728,2168,70.7271,46.9204593857,-68.5221,68.3321542975,98.1898380828,303.864,2168
68.2616,1.32498,0.0824479041823,2.24142276529,0.242051963105,68.2616,68.2620214332,93.3,0.99906,92.5986094567,93.5977972785,93.4154072066,87.8999550257,2169,70.7157,47.245060069,-68.4534,68.2620214332,94.6488600987,303.948,2169
68.2279,1.46997,0.0772708264884,1.70330673394,0.247298736198,68.2279,68.2276190105,93.3,0.999772,93.5240926928,93.5860183326,93.4113710362,89.8948017297,2170,70.7288,47.2450810048,-68.4225,68.2276190105,96.1655415781,303.988,2170
68.3435,1.09166,0.0716372423774,1.46843174647,0.22409971401,68.3435,68.3435254954,93.3,0.999311,93.3935480149,93.5661506975,93.3992858565,90.4478918052,2171,70.7238,47.1601247296,-68.5424,68.3435254954,94.7829435203,304.021,2171
68.2704,1.44054,0.0761613166023,2.33686265238,0.241298159878,68.2704,68.2706144003,93.3,0.999234,93.2752518362,93.5914171686,93.4122897264,89.6100158164,2172,70.7449,47.2327024279,-68.4667,68.2706144003,98.1354674049,304.078,2172
68.3177,1.23121,0.07636805229,1.57988848789,0.232121483883,68.3177,68.3180203795,93.3,0.999175,93.3892548524,93.597906845,93.4192472744,90.5863625895,2173,70.7621,47.2707664919,-68.5085,68.3180203795,96.0703058133,304.145,2173
68.266,1.43071,0.075353020374,2.28221363107,0.25221088874,68.266,68.2661848475,93.3,0.999894,93.668334576,93.50005378,93.407937324,90.0518865034,2174,70.8011,47.2292749215,-68.4514,68.2661848475,99.6024395604,304.161,2174
68.1839,1.17159,0.0616056407424,2.1528878997,0.242266072348,68.1839,68.1837416587,93.3,0.999591,93.2562225439,93.5,93.3954627613,90.5697872533,2175,70.7563,47.1471913882,-68.3692,68.1837416587,97.4994166602,304.219,2175
68.3298,1.26014,0.0780549616598,1.30933026596,0.238770780288,68.3298,68.3299478892,93.2046799668,0.999707,93.5235542976,93.5437029442,93.4229788085,89.9851373897,2176,70.7566,47.3098560408,-68.5255,68.3299478892,94.8189237342,304.253,2176
68.2892,1.08563,0.208352490866,2.58870917592,0.230376536629,68.2892,68.2893671678,92.7,0.999808,92.8023427968,93.5010413337,93.2610265363,88.1920257064,2177,70.8058,46.3982918253,-68.4717,68.2893671678,97.3130927097,304.306,2177
68.2785,1.47767,0.0942822891549,2.63553061246,0.259807227029,68.2785,68.2786639672,93.2,0.999785,91.6820477972,93.5000000238,93.3961552515,89.4212471088,2178,70.7971,47.1589192984,-68.4651,68.2786639672,97.2966458009,304.351,2178
68.2038,1.18828,0.07443540428,2.33385544197,0.230782672823,68.2038,68.2038068759,93.3,0.999767,93.5374161885,93.5001261313,93.4021981866,90.4517000883,2179,70.8237,47.1920728155,-68.4029,68.2038068759,99.7360468154,304.418,2179
68.214,1.44736,0.150309604174,2.43680207058,0.252841592357,68.214,68.2143681473,93.0,0.999648,93.3313709871,93.5751332173,93.3506863809,89.630616465,2180,70.8509,46.8975695861,-68.4089,68.2143681473,98.7794409549,304.453,2180
68.2435,1.33466,0.0989044473909,1.10920101529,0.244268996724,68.2435,68.2436848253,93.2,0.998932,93.6113496565,93.597580186,93.4090233372,91.594880864,2181,70.834,47.2050398547,-68.4365,68.2436848253,95.0498811227,304.498,2181
68.1843,1.30862,0.0890516775428,1.97091573791,0.243412574046,68.1843,68.1845126713,93.2,0.999472,92.2030068336,93.51800839,93.4140021566,88.9750595945,2182,70.8607,47.2511758311,-68.3821,68.1845126713,94.2552361803,304.539,2182
