QFunRegParamNorm,Epoch,AverageQLoss,AveragePolicySurr,MinEsReturn,MinReturn,MaxReturn,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageAbsQ,AverageY,AverageReturn,AverageAction,AverageQ,Iteration,StdEsReturn,AverageAbsY,MaxEsReturn,AverageDiscountedReturn
132.12,254,375.64,-341.392,13.6418284078,428.039652653,2280.37675209,494.032003625,60.9356,7.9173107167,201.827041829,335.168,334.936041721,836.228798348,0.865584,334.896,254,188.224263228,335.003801699,705.261498146,217.309844407
132.423,255,395.802,-342.625,8.18222907683,443.522933899,1157.77904599,160.983588644,61.0195,7.99660625269,277.762542135,336.494,336.309286786,631.750693878,0.85321,336.273,255,255.576518856,336.362530924,803.880858664,223.523078157
132.782,256,378.66,-342.782,9.77537581824,432.740912045,1103.63845314,243.59756263,61.0834,7.66611067339,230.016393243,336.759,336.487373728,715.039941391,0.831885,336.484,256,223.347765679,336.533489342,591.584295984,216.583402143
132.942,257,387.823,-342.571,15.1591517457,441.959264746,920.106182008,152.401801203,61.1923,7.7238982323,196.429165496,336.52,336.32888026,540.609080334,0.8499,336.288,257,246.798017476,336.377664398,749.265698868,208.128224662
133.172,258,380.895,-342.766,19.6599371887,621.816962438,1251.25680399,137.890351515,61.2777,7.57371060914,173.372560473,336.733,336.502689105,915.526282216,0.856391,336.501,258,166.441315466,336.565695698,546.409699422,236.365624133
133.455,259,321.9,-342.558,6.1372408774,409.156675772,1249.91154016,170.312483721,61.2891,7.52659770312,284.649419342,336.505,336.269149964,578.18113428,0.809973,336.238,259,281.170870085,336.329035234,795.075739292,203.497636275
133.691,260,388.698,-342.864,8.66874710767,465.14290965,1401.71019801,165.090605134,61.356,7.77641516439,159.801507684,336.658,336.450440466,817.453723274,0.855121,336.442,260,159.006608703,336.494350555,487.004959334,233.551894928
134.166,261,383.831,-342.533,5.41491126999,705.360238124,1853.56746541,248.021265661,61.4465,7.71568440032,114.823228335,336.475,336.208028588,1299.80740969,0.871885,336.175,261,205.500803789,336.257783272,911.890518195,225.921728378
134.393,262,358.744,-343.478,8.72996430292,1510.43967454,2678.63134614,403.528087765,61.5467,7.43481214972,180.820972379,337.333,337.079359108,2190.83459224,0.8536,337.051,262,144.108358948,337.147233459,399.69361698,226.128271937
134.786,263,387.625,-343.54,13.6467953658,248.356234461,981.85169884,170.091342063,61.6067,7.8460894571,282.167653451,337.05,336.745318525,332.431438819,0.749049,336.711,263,236.547928459,336.831635806,670.67703337,146.119613548
135.058,264,403.618,-343.61,15.2919230134,300.398619349,2734.02769022,702.964481832,61.6986,7.7561957713,148.140432775,337.336,337.053001417,924.599700475,0.796855,337.042,264,168.886777754,337.10704434,630.678436802,177.540546828
135.318,265,398.748,-343.681,11.904252979,282.426644759,1156.76066378,277.099386432,61.8069,7.62025259096,332.095629045,337.788,337.575573854,548.04558057,0.817295,337.562,265,377.515428417,337.630371287,1116.08269984,184.487132729
135.535,266,375.606,-343.123,6.61815958777,261.493415463,310.759721219,12.1726379279,61.9442,7.59393869379,233.24125153,336.915,336.684758907,280.794952812,0.699756,336.66,266,247.866346728,336.734658857,758.111615042,147.612444726
135.846,267,407.471,-343.666,9.95049878176,262.658717629,956.331920607,197.395351176,62.0262,7.86370505651,79.9911630334,337.388,337.183593783,372.07459554,0.77701,337.137,267,91.6039385953,337.232361129,269.015680886,158.244482761
136.092,268,364.02,-343.203,11.4824374873,190.627330355,270.481243133,20.4455185063,62.1322,7.53262189775,184.881323055,337.022,336.801239695,241.656996907,0.775872,336.798,268,236.848288926,336.837066563,861.648537752,133.221136958
136.436,269,386.905,-344.63,9.39947637539,15.9826681325,1154.38795742,178.193324897,62.1675,7.67509403435,124.248627644,338.313,338.092281308,245.380322335,0.716352,338.076,269,111.810270143,338.150074977,357.224829467,110.866624134
136.706,270,344.543,-345.336,9.61625144482,202.13428164,271.275980506,10.5422322272,62.263,7.53937363269,198.057824255,339.067,338.811034478,258.535333545,0.623713,338.774,270,251.9912197,338.865440341,817.520942122,133.750671895
136.821,271,347.986,-345.413,5.18856775945,155.900769884,300.17653077,58.1193910134,62.3711,7.44358818702,240.422909313,339.183,338.882709338,246.62211226,0.623809,338.876,271,250.182186795,338.93029482,834.571429132,126.785999917
137.239,272,401.573,-344.121,8.81187466419,233.060655731,262.847910125,5.7406103122,62.4536,7.77913297379,124.282939628,337.788,337.541051708,244.999031784,0.638377,337.527,272,171.204183669,337.592985243,560.803706145,129.173590389
137.408,273,365.722,-346.497,11.0777354884,284.955183601,366.184700826,21.8758772875,62.5598,7.51213245914,161.864706086,340.346,340.156080684,313.409722906,0.727722,340.114,273,180.185913756,340.211024568,564.643833031,132.496325518
137.708,274,380.046,-345.733,23.173754658,303.977721768,1449.02984314,160.71977576,62.6443,7.71648485363,183.550403997,339.322,339.061636837,345.238569853,0.698458,339.042,274,134.662623573,339.120798692,446.662857205,141.8115873
137.953,275,375.155,-345.728,7.79118477938,215.867435747,301.375004129,15.3061894913,62.7332,7.69338492346,126.840039836,339.51,339.299429325,285.377362102,0.666256,339.271,275,144.416212101,339.34934936,584.126562754,140.661427951
138.289,276,400.486,-346.716,8.46246089247,259.74961182,301.516267021,12.2100655181,62.8436,7.69745719339,127.633497506,340.205,339.905231764,285.285660605,0.686931,339.896,276,127.100240096,339.956643971,417.817665651,147.185685876
138.585,277,387.738,-347.832,4.61625906389,224.447962969,385.923339067,33.3244520955,62.9034,7.6549334424,321.393146204,341.501,341.250877186,300.811405665,0.69848,341.212,277,355.369299144,341.326587809,961.871547462,130.936183307
138.734,278,413.585,-346.794,10.2249631848,446.929554478,1713.96530265,452.39199961,63.0113,7.89008508281,127.695237581,340.132,339.884878604,848.789669445,0.766791,339.869,278,159.710350731,339.93911315,672.911153604,190.172169181
138.939,279,339.763,-347.468,7.91531954731,456.243951787,1433.70149115,280.935821088,63.1008,7.45630508694,77.9343140858,341.182,340.892825018,849.042679634,0.799918,340.868,279,90.6853041188,340.985688769,282.178976385,163.446141238
139.083,280,416.198,-347.121,10.8542654638,167.819426597,178.442070126,1.69810149809,63.2318,7.85395644771,254.108364965,340.709,340.425913439,172.477177472,0.553635,340.408,280,287.110174343,340.52706852,725.029948675,104.046865371
139.349,281,371.792,-349.001,17.1894665666,204.054480115,1477.85169034,268.305330931,63.3133,7.62878239272,105.723802509,342.413,342.131769446,314.506352339,0.661953,342.093,281,132.33175935,342.221775421,531.908051405,126.46328369
139.551,282,407.377,-349.782,13.4398643128,223.639630903,995.089613549,174.868671049,63.3641,8.03207888226,135.117979129,343.366,343.010395151,312.379232075,0.657897,343.007,282,153.842571925,343.087390984,490.045153399,128.465146428
139.778,283,417.784,-350.685,13.9093681322,311.990819544,2833.25197906,513.616049158,63.4482,7.93904984522,184.835615144,344.158,343.886448791,1012.44592251,0.77869,343.838,283,180.21080967,343.945583402,519.769429664,191.072691591
140.067,284,367.458,-350.593,13.7209263824,464.786335092,1683.49882488,311.893088971,63.5271,7.44063729321,185.357977789,344.111,343.858618959,864.307619771,0.776883,343.878,284,194.839401861,343.932790577,643.256296366,194.093872034
140.355,285,413.197,-350.933,6.97224224199,520.196473304,1957.51805331,440.076246538,63.5907,8.00441215977,238.455859456,344.484,344.265553219,1099.92027176,0.706161,344.204,285,327.002211487,344.31114667,975.445690733,145.607179434
140.62,286,349.115,-352.393,9.55386890689,739.604898409,1886.19363321,326.096300498,63.682,7.43524180649,120.53899802,345.805,345.593834642,1068.53957224,0.791443,345.587,286,170.01566103,345.647233415,677.471853648,198.606747537
140.787,287,464.361,-352.738,7.72729386035,433.797196131,1186.12355242,193.242178646,63.7842,8.19546374699,188.015203779,346.147,345.845809839,771.17659849,0.787528,345.829,287,187.205602178,345.902552345,489.049201759,155.000952284
141.08,288,418.373,-352.22,25.3192818724,416.597306155,2474.93449032,564.290397999,63.8524,7.91564465486,239.544623636,345.439,345.137142757,930.731154756,0.769402,345.124,288,170.528755292,345.209587419,481.391760279,186.656936282
141.346,289,418.813,-352.651,9.32543684469,388.340481115,2356.46073279,512.299634525,63.9239,7.98704172504,165.402319657,345.995,345.782547729,962.226681013,0.725007,345.736,289,209.727918124,345.847254913,586.440483142,158.89888491
141.6,290,431.336,-353.011,3.99266853765,737.511694077,1689.29677868,249.455224204,64.0245,7.88961582879,187.77431613,346.22,345.992144097,998.39514772,0.767539,345.963,290,175.343872917,346.044329111,476.07359036,174.908635911
141.884,291,378.42,-353.837,6.68376423015,224.217868131,2232.97194356,401.052999613,64.135,7.62521275107,229.800800299,347.508,347.257590316,923.863920447,0.764544,347.201,291,329.708103863,347.354743709,1174.45471049,182.328697711
142.125,292,393.535,-353.057,21.8660756634,416.116597199,2915.16994962,442.452597154,64.2118,7.76897083174,217.360392382,346.729,346.445416443,971.836822727,0.772768,346.446,292,256.923022881,346.527931995,757.720065836,195.120225812
142.295,293,444.681,-352.943,5.50113100004,208.887933869,2642.84139409,665.49561909,64.3613,8.16876883621,265.36920355,346.607,346.297850937,670.747147755,0.81345,346.268,293,288.977774258,346.394447223,786.920696644,144.98932352
142.53,294,371.496,-353.974,7.45982328393,526.493083215,1479.27854819,245.1804516,64.4212,7.63405416663,117.182481394,347.43,347.12313217,1021.56418547,0.761347,347.109,294,148.770649257,347.188522902,477.287224659,183.181293869
142.699,295,352.207,-355.068,8.24457419391,200.91207399,843.927303507,98.7882843701,64.4828,7.55843710328,172.341357157,348.682,348.468287163,248.859010466,0.73293,348.429,295,206.962670469,348.524743724,608.099709181,128.611484852
142.864,296,367.536,-353.762,47.8209962831,754.59482295,2667.25086044,559.654825255,64.5917,7.57055889218,232.896744189,347.419,347.197084825,1401.23689915,0.790324,347.175,296,166.811968988,347.26487881,618.699743873,171.074154856
143.193,297,435.059,-354.275,36.4802361618,968.745232013,1648.02337511,216.620263903,64.6893,7.93049437712,347.511650418,347.885,347.626977404,1236.42316571,0.813198,347.608,297,325.326520064,347.70219863,1040.91301149,173.855987125
143.508,298,409.113,-353.968,13.9033809697,160.902268174,2279.19654754,393.418047912,64.7934,7.9544344189,199.273132749,347.499,347.270614136,443.26987428,0.775277,347.245,298,199.122391283,347.347991078,502.868134145,149.829483377
143.774,299,414.044,-353.915,8.03282216396,283.651493203,1991.76305497,374.398317903,64.8308,7.82394367419,241.015486085,347.807,347.570660209,687.03692174,0.786741,347.534,299,169.727677663,347.637733163,515.842034303,182.637055012
144.063,300,409.018,-354.567,12.953791661,184.388978235,2151.27591673,370.328050685,64.8778,7.93745228343,179.175532227,348.159,347.897763869,310.58121226,0.634735,347.876,300,208.86836865,347.955560624,652.85151045,122.660621258
144.275,301,453.081,-353.382,16.8047601325,164.44427803,259.915570113,29.8269620894,64.982,8.16001391209,212.506401684,347.284,346.945919082,224.213106087,0.702387,346.952,301,163.623964257,347.078772469,492.344210025,125.866439541
144.438,302,308.746,-352.447,17.751444575,265.686604139,1278.41131809,243.705777477,65.0891,7.23226370723,234.887261966,346.283,345.99337557,684.372304706,0.739765,345.961,302,195.089157608,346.096804659,678.800798613,178.262971389
144.615,303,393.198,-352.483,9.09651349091,354.843697001,2568.77515354,604.806811167,65.2241,7.9268333611,169.996439258,346.105,345.795235637,901.382421707,0.748097,345.766,303,180.352714045,345.88942078,546.337496736,196.908388962
144.756,304,439.298,-354.172,12.2598055845,226.563754432,1721.24681587,353.997737243,65.2418,7.90959500074,226.049659472,348.116,347.775573927,672.431769496,0.751268,347.76,304,214.044262187,347.892715041,638.380781505,181.636349018
145.015,305,396.015,-352.312,5.95081616047,276.480233682,310.619500978,7.66803259848,65.3122,7.72435711708,95.1848110981,346.061,345.790918494,292.65589333,0.723315,345.779,305,106.468153463,345.871421377,415.779711161,150.425886098
145.282,306,378.616,-352.987,6.59061903925,223.039141443,277.542425313,9.75533912433,65.4227,7.48591513908,125.299894326,347.054,346.721209897,246.381282866,0.710295,346.708,306,152.836433298,346.829450601,474.158563007,133.56774401
145.523,307,394.804,-352.846,22.1610648368,334.972922773,1056.37807305,150.566445211,65.47,7.74636294015,197.324761188,346.804,346.488462342,429.589344162,0.697812,346.454,307,143.898361492,346.587474436,446.130357859,153.236094731
145.727,308,411.021,-352.192,8.83649150167,148.296285874,773.910348797,110.651270414,65.5327,7.96963386545,187.741303595,345.982,345.727178233,180.921367577,0.636826,345.675,308,203.157876048,345.813641432,688.08764484,105.613067034
145.92,309,365.888,-353.587,10.2988099411,343.229592111,2016.23051268,471.359551276,65.6605,7.44226021922,169.045678452,347.666,347.325981856,889.87385677,0.768874,347.355,309,139.209855203,347.413815617,502.433977212,196.28414009
146.234,310,381.691,-353.123,8.96588278459,260.849067183,1261.51223395,230.939234996,65.7783,7.68599742021,219.082371865,347.203,346.955395203,789.015939136,0.770126,346.907,310,233.548653867,347.035397959,698.08932883,195.598438008
146.416,311,402.29,-352.62,5.52777971335,201.161860349,253.631866959,11.805013134,65.8343,7.84776613441,245.634490722,346.634,346.394112538,217.620022052,0.592152,346.369,311,232.333043161,346.476358502,714.115706142,119.497194891
146.527,312,377.029,-351.971,12.0600131256,223.217907559,1030.54352096,170.291951699,65.8613,7.55291002707,140.740736159,346.167,345.902789516,540.252552882,0.657974,345.901,312,188.088024147,345.968941113,581.964519484,150.526673293
146.954,313,391.611,-351.251,8.21043027458,166.263712535,358.607665969,39.789772747,65.9355,7.71330984003,101.59515409,345.204,344.903722385,204.320931334,0.615409,344.871,313,155.82396527,345.013010436,653.368077339,115.525084917
147.135,314,426.719,-351.862,10.4113815409,139.478537601,959.369332374,279.500837937,65.9774,8.00939243168,149.647860903,345.805,345.514772796,834.505306093,0.691838,345.487,314,141.463480944,345.603544631,488.113161338,85.6057746475
147.216,315,348.571,-350.695,7.024556373,248.410617293,369.018771273,18.0162844082,66.1134,7.59283744386,109.92459377,344.97,344.681283407,286.196087984,0.744074,344.661,315,126.202320885,344.746251159,416.769787336,145.565208006
147.527,316,427.753,-350.491,15.6012514453,264.740197049,1704.61091474,331.231307657,66.2066,7.85616798026,219.088947328,344.811,344.564714392,780.790618962,0.740946,344.538,316,208.947173554,344.671789638,566.392030701,187.011604006
147.747,317,349.504,-351.005,10.1870643688,305.527274392,916.313608433,125.534029166,66.3357,7.54740938653,155.280207557,345.025,344.780175532,468.444489994,0.642476,344.746,317,161.461067623,344.854046992,559.513371519,174.576957513
147.979,318,399.234,-349.527,16.816680932,172.508014579,1388.49040038,218.151297088,66.4115,7.78192961395,230.316552614,343.49,343.146680206,246.972718408,0.631487,343.131,318,216.833865464,343.216831613,693.302590442,113.116757004
148.156,319,370.895,-350.093,5.46099666469,404.276540913,1667.61978247,254.667678265,66.4332,7.6806312746,90.6012889658,344.138,343.896573015,593.669588119,0.631584,343.874,319,86.0597640325,343.968239838,270.677338385,179.117238231
148.379,320,461.934,-350.864,9.50771126462,474.036271302,2251.34788825,429.482927955,66.5322,8.07909845217,298.508727125,344.692,344.384117299,852.832513516,0.724395,344.355,320,219.499372753,344.486090872,662.014057193,200.79543957
148.607,321,449.678,-349.775,12.3377044523,359.496653365,1371.67390578,212.13062419,66.5902,8.14211840765,188.178924645,343.782,343.437498434,679.474122573,0.748962,343.414,321,150.8840855,343.558286297,460.866458221,187.341970391
148.731,322,383.508,-349.932,14.1156297032,294.244653978,1373.08837376,209.700037344,66.6906,7.65857805505,236.745794792,343.978,343.636892625,785.80915307,0.757554,343.595,322,233.981573525,343.751068711,774.109536885,170.949052763
148.922,323,472.118,-349.537,15.8284041243,554.912202562,1186.85380351,166.293149474,66.7565,8.16990343599,176.323771301,343.465,343.139859599,846.66093085,0.768294,343.122,323,308.1431592,343.260697948,1180.18693485,164.764441512
149.116,324,382.369,-349.067,2.8317795068,405.954704755,644.687597013,76.8029873313,66.8645,7.59611360165,184.965531293,343.326,343.05309104,509.07434761,0.721627,343.041,324,267.446690906,343.143828248,980.747582929,166.385447768
149.266,325,413.374,-349.379,6.46763627233,377.340372721,1260.02178357,227.168444111,67.0216,7.78012760186,91.5859040432,343.493,343.217726056,579.50774363,0.740572,343.182,325,189.861231028,343.310646811,850.22722065,184.728047204
149.489,326,431.69,-349.255,21.8920056111,1052.53237949,1056.3379155,1.07273982949,67.0308,7.6891637326,165.673443984,343.438,343.101059317,1054.50932639,0.727605,343.085,326,126.080800881,343.233453172,423.000527114,119.657549086
149.644,327,417.706,-348.833,8.06605621205,43.1655318781,699.275988544,173.267506932,67.1126,7.85735276474,120.55620316,342.777,342.457875251,479.174871496,0.734579,342.426,327,156.806698298,342.569451509,520.358345498,167.159411209
149.911,328,421.396,-349.187,21.7927603256,237.242586259,1275.6009449,256.695255433,67.2181,7.92508940643,395.021190892,343.249,342.915360945,644.587660853,0.777567,342.909,328,348.283795971,343.047008546,849.986643126,184.582032085
150.133,329,458.462,-348.549,14.4415515897,218.735889745,432.979296035,56.4906775076,67.2726,8.00681813212,127.539034631,342.81,342.493582886,264.351964386,0.788753,342.456,329,198.330437108,342.584657464,750.104646289,129.27315634
150.321,330,376.088,-348.97,6.80693786402,439.838290205,1678.73976908,285.551696053,67.3984,7.83253842681,158.066392192,342.937,342.591146595,788.010960148,0.634205,342.572,330,145.12237983,342.70367794,445.296647179,181.662105382
150.55,331,377.014,-348.583,6.96663216061,425.148412671,1115.31246244,172.557223991,67.5003,7.7435113446,189.597722051,342.63,342.339879012,627.906475455,0.706835,342.312,331,213.835763055,342.47026388,593.176391949,192.625006056
150.855,332,359.376,-349.199,8.79835594223,409.661311297,1530.53466914,374.575977104,67.6037,7.54773541331,232.986029636,343.039,342.777266741,920.241680388,0.718643,342.759,332,212.557038755,342.85802332,774.417547282,150.899741502
151.006,333,344.062,-347.922,6.53713429447,211.686641813,1091.72351346,246.696028193,67.6807,7.42966867006,216.087852154,342.124,341.79121018,360.197320927,0.658994,341.78,333,245.994945151,341.889362658,653.963108396,144.337723376
151.159,334,416.17,-348.86,20.1571646911,1021.7300904,1032.89972915,3.26173557489,67.734,7.75017863319,377.777098474,342.732,342.442902254,1028.9971392,0.602001,342.453,334,342.57574851,342.523482234,857.492190764,104.887704655
151.364,335,428.163,-348.275,6.91859770616,390.123677439,796.176833535,169.325002775,67.8094,7.87602397497,110.077467176,342.051,341.794377279,542.438572986,0.65661,341.747,335,97.3811342346,341.897603982,347.890089494,184.814761171
151.561,336,441.054,-348.464,6.68381568111,415.30002287,685.613946745,64.6238787356,67.9396,8.00951558638,149.747166751,342.431,342.123942116,578.899716944,0.755966,342.092,336,204.359919607,342.22010118,669.925847625,194.453716411
151.774,337,367.946,-348.304,6.87043089073,404.737266999,1785.40547955,286.803541436,68.0035,7.56987102189,245.277391695,342.239,341.905914534,822.355644652,0.752593,341.9,337,195.91374467,342.028056992,591.083314659,193.923603975
151.955,338,394.564,-348.345,8.57842024116,584.388607435,1677.2830991,275.146342309,68.0886,7.75211861867,196.942958723,342.414,342.119191697,993.955081227,0.784124,342.08,338,179.004526151,342.236028417,614.101411707,207.675963316
152.155,339,420.779,-348.742,17.4669599667,373.125138362,1553.28186957,195.163858888,68.1893,7.97389433881,171.057855722,342.437,342.220888184,619.139804948,0.71594,342.2,339,167.926631926,342.295180514,458.150389627,190.083264382
152.307,340,374.902,-348.806,9.45491191913,330.503083187,531.162939309,42.6081107577,68.2708,7.702548704,114.882892951,342.865,342.591041826,394.356259282,0.75971,342.581,340,116.995586577,342.680243217,366.226384817,158.134030414
152.474,341,408.455,-349.573,7.69917450312,172.555462008,388.991428855,75.2484753546,68.3394,7.90866563612,176.960879325,343.693,343.422569026,264.146395409,0.860296,343.388,341,200.065603452,343.488879385,484.942730899,129.938079843
152.711,342,366.654,-349.541,12.3028910343,685.954780986,1466.63141759,183.77026401,68.4131,7.79383596411,186.265924756,343.461,343.21199248,993.040327795,0.693481,343.161,342,171.964686836,343.284857516,527.976288638,204.035286823
152.914,343,422.233,-348.915,17.8606516844,291.043491546,1272.80410248,336.68874583,68.4686,7.94038793391,302.497975879,343.162,342.894084765,793.655238683,0.754031,342.909,343,310.417010351,342.954156254,872.480837126,167.839610588
153.116,344,410.732,-348.36,10.1751934054,603.823228988,1733.02995563,285.843113856,68.5583,7.84001293669,269.692307395,342.37,342.148295863,891.457812745,0.694245,342.104,344,241.079531736,342.201550356,734.703272653,196.94642459
153.259,345,402.653,-349.337,5.68459541832,508.255363844,1035.98351038,201.524996563,68.6829,7.84957105311,67.4364925699,343.388,343.161267042,816.303284474,0.691638,343.145,345,67.7203074167,343.231976057,221.663229287,116.759617246
153.35,346,418.34,-348.794,6.57604176199,380.762708634,897.539365742,153.432574951,68.7907,7.88840734271,109.37284931,342.762,342.544543054,575.464913821,0.751182,342.534,346,119.038714996,342.625349754,421.73180888,151.586096504
153.559,347,428.233,-349.052,13.678399715,1040.63395821,1052.78926994,4.35642623754,68.8312,7.94943086701,146.065979538,343.029,342.739858,1047.65152354,0.785996,342.71,347,174.354658671,342.808451915,566.319303015,104.159755264
153.699,348,359.302,-348.94,1.90207450744,442.434195395,1242.51486593,169.716177712,68.9094,7.48914001469,109.655105203,343.137,342.854508751,786.434052331,0.816241,342.839,348,191.491666616,342.933817764,776.96191612,179.021375438
153.924,349,391.286,-347.071,14.7384636909,33.9052059779,1298.64066791,423.951180337,69.0061,7.80091958626,80.5833610078,341.328,341.071252027,342.969133353,0.753996,341.025,349,73.2729241158,341.149068647,234.326495006,78.6062185418
154.054,350,415.549,-347.821,7.55020769264,569.308352479,2002.02849565,331.801778165,69.1048,7.85293724171,175.291441427,341.816,341.510983617,841.466760821,0.795925,341.457,350,282.916786999,341.56682413,1012.14437849,162.509433258
154.211,351,439.062,-347.813,6.78082462551,570.48536352,2060.79751602,374.251021717,69.1772,8.04970471717,149.786090904,341.873,341.598573803,918.141597717,0.792641,341.586,351,213.695613105,341.65400319,716.786778492,182.376870246
154.292,352,357.215,-347.971,15.929835493,297.413089298,891.354000761,91.6288710341,69.2483,7.27582043619,223.801910906,342.472,342.184357766,674.889857275,0.840072,342.176,352,215.436100002,342.269499788,561.514319767,189.73874585
154.449,353,415.919,-347.19,19.7126183742,215.02077111,1339.18055033,232.085518066,69.3138,7.83976301911,418.517414668,341.274,341.003498753,362.509667671,0.816392,340.977,353,362.440930231,341.064802814,976.864308504,146.488343625
154.553,354,386.15,-348.251,14.9213350116,151.883775341,777.897664145,144.493663521,69.3581,7.39480787207,181.635569736,342.554,342.36673302,266.864866403,0.762846,342.348,354,200.899611924,342.41288188,715.508320528,126.32518312
154.615,355,387.811,-347.106,39.2787794978,296.22424632,1689.30034038,283.122309716,69.4655,7.59263874434,175.114448722,341.445,341.161198064,844.43321439,0.792859,341.14,355,108.874222798,341.235557756,411.432372118,188.729881805
154.785,356,379.771,-348.281,5.35243021661,236.509480445,1773.67581966,438.062989808,69.5206,7.34886099407,115.954357459,342.585,342.303532496,870.151938931,0.761151,342.284,356,102.77376173,342.375781185,319.958135673,175.885883606
154.977,357,406.095,-346.831,9.118858662,249.402798033,1472.10353383,334.240121896,69.6286,7.80091232824,301.302684224,341.191,340.987117611,734.213295266,0.809126,340.957,357,307.320292165,341.062236455,765.41147394,188.791276145
155.139,358,355.726,-348.107,17.1212917467,313.623151489,1036.24657729,220.59788988,69.7007,7.29780466629,251.715583704,342.785,342.544541609,449.272545886,0.742987,342.535,358,278.546477404,342.595957973,777.761573455,130.316834041
155.33,359,421.978,-346.952,10.3353230355,205.636561686,977.842094492,116.326194868,69.8259,7.86642982309,209.813739138,341.464,341.21733531,257.369644931,0.770527,341.185,359,249.82793053,341.290983998,929.146023678,131.149128036
155.511,360,402.557,-347.017,5.84819067862,447.066636492,1454.06064139,247.36995956,69.9455,7.68822847992,129.392614029,341.77,341.465728703,878.039831478,0.793397,341.447,360,165.835115122,341.545861585,689.958416457,189.886618481
155.62,361,378.979,-345.845,9.78386049924,449.631120307,977.60466243,82.3996818689,70.0176,7.52109325212,371.130516194,340.332,340.079821752,681.453531043,0.839559,340.063,361,292.736389245,340.139069639,766.813957646,204.97714167
155.744,362,394.29,-346.997,6.77451346563,237.339837612,400.929503542,24.8255269612,70.0555,7.67027426026,141.923454823,341.56,341.302650309,260.978995095,0.79544,341.303,362,198.204700983,341.390245319,581.969208588,139.786502717
155.912,363,357.909,-346.411,3.59919736052,212.918930131,1522.51634853,247.139906618,70.1406,7.3793138021,173.666160106,340.857,340.596492069,390.903306113,0.735735,340.562,363,148.997857533,340.690401261,468.640442937,156.16638836
156.082,364,410.56,-345.406,6.35108367764,965.06905916,968.341124642,0.887270644065,70.2396,7.42048248676,139.046592207,340.105,339.861028931,966.578860555,0.708099,339.829,364,156.685554231,339.942107333,560.975813927,95.1842856959
156.417,365,382.694,-345.672,11.7511233842,284.3532409,1466.75936602,369.226093994,70.306,7.51494343093,100.715585588,339.816,339.592360128,644.727792994,0.748524,339.556,365,99.1738585487,339.664726878,286.835198179,153.030507728
156.593,366,382.453,-347.006,12.2212197156,367.240760058,736.453419234,70.7616304074,70.3877,7.41419312982,163.901334075,341.342,341.104996954,438.027621087,0.749979,341.081,366,149.370988031,341.17172829,475.599120301,128.640133145
156.835,367,381.232,-345.763,5.68172997541,210.02514543,1089.11904215,227.888792131,70.4344,7.40125167072,88.9683556342,339.765,339.52712343,427.94957143,0.78075,339.492,367,135.557270678,339.605756211,585.8815609,161.137727867
157.013,368,399.3,-345.564,4.67212331609,220.026726231,1978.51764874,560.298379238,70.5063,7.52937833701,135.106624536,339.698,339.432501297,901.833665018,0.666997,339.429,368,215.396820678,339.501900314,867.216696587,178.395510982
157.206,369,424.627,-346.01,5.4875024067,225.471003713,273.627899187,7.26151459714,70.5742,7.70796409195,69.7040759919,339.806,339.603832189,241.012371094,0.706683,339.569,369,81.4319236567,339.67590304,267.625740475,131.807720167
157.404,370,395.329,-345.202,23.2444586797,198.266629017,1124.14004558,246.614455179,70.6837,7.46304792574,153.080035273,339.579,339.29146956,400.18116742,0.60762,339.276,370,144.797531861,339.369192026,481.429097963,141.533264904
157.49,371,391.146,-346.39,12.2600327482,170.015268234,1769.01733063,635.321503108,70.8061,7.38199699698,103.734949906,340.467,340.176623276,672.843906573,0.634074,340.164,371,123.406490648,340.284972821,560.644056135,132.912112221
157.605,372,421.28,-345.615,4.79973082303,240.831564096,2079.75141683,531.714515869,70.8744,7.59477968849,53.123253069,339.898,339.640903808,1116.14502643,0.722873,339.62,372,64.0351600673,339.714628926,213.261144964,179.917334925
157.848,373,421.331,-345.885,19.0211796077,350.776626428,1724.22971185,525.066353123,70.9727,7.45490200145,123.239036968,339.864,339.562707117,1181.63638073,0.714617,339.554,373,125.557263993,339.65531784,502.82671784,164.469883903
157.904,374,405.711,-347.092,4.60839275073,132.721881365,1061.1862901,213.286427779,71.0395,7.6569613154,93.7711559966,341.108,340.867408578,259.868719175,0.631295,340.83,374,81.8300252998,340.96453786,335.08625751,103.418432899
158.043,375,359.056,-346.759,8.85778665062,521.827309079,1813.14789966,471.7462673,71.0961,7.44714062735,128.087818047,340.539,340.266120529,1358.64279292,0.695698,340.221,375,154.309416344,340.348852013,595.126779628,180.065528735
158.251,376,377.363,-347.713,9.40975626744,208.862112427,1653.77130325,590.351420448,71.2176,7.61352042372,132.214618699,341.674,341.419785617,899.710013179,0.642474,341.392,376,103.891223322,341.506219264,318.490912453,161.721393926
158.396,377,384.171,-348.879,6.97638118668,112.813860831,1965.69412108,446.539956663,71.3189,7.53699731947,122.254386954,342.946,342.695718421,294.554824808,0.715092,342.679,377,129.05396695,342.784543765,444.337709513,99.074197406
158.538,378,384.021,-347.933,8.73390687325,143.291673358,592.760956666,58.1995323778,71.3755,7.46586943539,91.611245567,341.929,341.668513788,180.799099683,0.624557,341.647,378,80.0597214093,341.769026127,272.568646097,102.883782044
