QFunRegParamNorm,AverageEsReturn,AverageY,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,StdEsReturn,StdReturn,MinReturn,AverageReturn,Iteration,AverageQLoss,MaxReturn,Epoch,PolicyRegParamNorm,AverageQ,AveragePolicySurr,AverageAbsY,AverageAbsQ,AverageAction,MaxEsReturn
430.342,42.8695652174,116.555879458,92.2555501494,2.72094340266,3.0,47.7760212257,282.880110691,16.0,910.545454545,2583,53.3498,1000.0,2583,201.425,116.558,-127.629,116.594571113,116.953,0.865761,203.0
430.365,35.1785714286,116.678648274,99.9956828753,2.63886635245,4.0,38.1725907383,0.0,1000.0,1000.0,2584,50.2367,1000.0,2584,201.438,116.677,-127.464,116.721457238,117.067,0.836635,180.0
430.375,30.4117647059,116.340278777,99.9956828753,2.87231691256,4.0,28.0651737789,0.0,1000.0,1000.0,2585,62.4799,1000.0,2585,201.443,116.341,-126.573,116.401661918,116.759,0.884535,131.0
430.393,30.96875,115.985467756,99.9956828753,2.91703997624,3.0,33.4285472828,0.0,1000.0,1000.0,2586,63.4985,1000.0,2586,201.437,115.988,-126.507,116.056778727,116.381,0.78827,165.0
430.394,35.8571428571,115.689236691,99.9956828753,2.78090110581,7.0,30.3229218882,0.0,1000.0,1000.0,2587,54.2919,1000.0,2587,201.432,115.689,-126.165,115.772683981,116.143,0.644828,134.0
430.389,30.2121212121,115.077669545,99.9956828753,2.61200738065,3.0,24.2083851936,0.0,1000.0,1000.0,2588,49.6889,1000.0,2588,201.424,115.08,-125.949,115.169948465,115.483,0.672257,104.0
430.393,37.0,115.224188583,99.9956828753,2.7542624075,4.0,37.9707489757,0.0,1000.0,1000.0,2589,55.2224,1000.0,2589,201.412,115.223,-125.833,115.3150327,115.691,0.656077,200.0
430.39,31.15625,114.778751556,99.9956828753,2.69956399165,3.0,27.8602644628,0.0,1000.0,1000.0,2590,52.0318,1000.0,2590,201.407,114.785,-125.622,114.850024985,115.19,0.692685,140.0
430.385,29.6764705882,114.631127855,99.9956828753,2.52634440379,3.0,25.6867104438,0.0,1000.0,1000.0,2591,49.0116,1000.0,2591,201.411,114.626,-125.338,114.68102247,114.996,0.617375,125.0
430.357,40.0833333333,114.24774252,99.9956828753,2.51549512425,6.0,32.8746567367,0.0,1000.0,1000.0,2592,47.5987,1000.0,2592,201.452,114.251,-125.058,114.298712354,114.611,0.69769,166.0
430.379,39.3333333333,114.40878698,99.9956828753,2.50682799367,3.0,32.0281993805,0.0,1000.0,1000.0,2593,45.905,1000.0,2593,201.442,114.406,-124.836,114.459867811,114.785,0.641395,106.0
430.354,35.5483870968,113.931911379,99.9956828753,2.65062746962,3.0,26.8974620576,0.0,1000.0,1000.0,2594,49.2729,1000.0,2594,201.443,113.937,-124.59,113.974116556,114.332,0.775603,118.0
430.39,37.72,114.183982178,99.9956828753,2.45297502326,5.0,22.2737872846,0.0,1000.0,1000.0,2595,44.8078,1000.0,2595,201.468,114.185,-124.707,114.237243981,114.54,0.77707,80.0
430.394,40.9230769231,113.817686243,99.9956828753,2.48842425907,3.0,32.7483682235,0.0,1000.0,1000.0,2596,44.6905,1000.0,2596,201.45,113.817,-124.21,113.881876348,114.208,0.746495,175.0
430.386,38.88,113.739681972,99.9956828753,2.64276707147,2.0,31.1182518789,0.0,1000.0,1000.0,2597,49.8112,1000.0,2597,201.454,113.738,-124.366,113.807851577,114.184,0.804638,121.0
430.379,37.5555555556,113.741617895,99.9956828753,2.3807460012,4.0,33.3325925844,0.0,1000.0,1000.0,2598,42.5354,1000.0,2598,201.458,113.742,-124.032,113.805696865,114.097,0.854685,164.0
430.381,39.2173913043,113.321761079,99.9956828753,2.53717893015,4.0,27.1836851994,0.0,1000.0,1000.0,2599,48.1904,1000.0,2599,201.44,113.321,-123.826,113.400877078,113.741,0.907507,99.0
430.355,47.6956521739,113.176141689,99.9956828753,2.64673806392,4.0,40.0037332851,0.0,1000.0,1000.0,2600,49.0567,1000.0,2600,201.451,113.181,-123.428,113.241029952,113.567,0.952357,150.0
430.369,50.75,113.072622164,99.9956828753,2.47868404649,7.0,40.7318978198,0.0,1000.0,1000.0,2601,44.9924,1000.0,2601,201.448,113.071,-123.368,113.133805923,113.47,0.948222,155.0
430.377,55.0588235294,112.94883846,99.9956828753,2.54886561707,2.0,30.973367285,0.0,1000.0,1000.0,2602,47.1566,1000.0,2602,201.448,112.948,-123.225,112.994390955,113.351,0.823643,121.0
430.415,37.7777777778,112.913861155,99.9956828753,2.50275797035,8.0,22.6606745892,0.0,1000.0,1000.0,2603,46.5166,1000.0,2603,201.433,112.916,-123.187,112.958124007,113.307,0.844218,95.0
430.397,49.2857142857,112.89840352,99.9956828753,2.52105942999,8.0,29.709935579,0.0,1000.0,1000.0,2604,45.3123,1000.0,2604,201.427,112.898,-122.969,112.938195618,113.276,0.908811,144.0
430.428,45.4090909091,112.418443401,99.9956828753,2.47416193155,6.0,40.9929695645,0.0,1000.0,1000.0,2605,43.82,1000.0,2605,201.441,112.421,-122.68,112.454367961,112.801,0.901031,159.0
430.461,40.5416666667,112.430707656,99.1782629044,2.47510363114,5.0,33.250287175,279.303178117,296.0,761.857142857,2606,46.1709,1000.0,2606,201.423,112.428,-122.513,112.491941307,112.806,0.823639,108.0
430.439,34.3666666667,112.194801898,99.4535106798,2.45133667543,5.0,32.0130008313,225.003749969,279.0,894.75,2607,45.3459,1000.0,2607,201.471,112.194,-122.387,112.248460082,112.554,0.815863,155.0
430.441,41.125,111.993111609,99.9213147149,2.48988744331,4.0,32.1692302519,162.607929828,488.0,926.454545455,2608,45.056,1000.0,2608,201.488,111.992,-122.254,112.055962001,112.395,0.792772,124.0
430.429,34.8275862069,112.019849454,70.2127407971,2.52461900186,3.0,29.508700021,44.1634195524,65.0,129.051282051,2609,47.1018,249.0,2609,201.483,112.023,-121.942,112.105511222,112.46,0.752529,123.0
430.442,30.96875,111.733976194,66.4641819877,2.63103347956,6.0,29.0726292832,45.8726825205,58.0,116.895348837,2610,51.4844,325.0,2610,201.457,111.733,-121.685,111.814785681,112.149,0.772443,158.0
430.418,26.5263157895,111.574979896,70.5208847963,2.61127006459,3.0,18.7247891452,48.3603127738,60.0,130.857142857,2611,54.0886,364.0,2611,201.485,111.579,-121.427,111.667221389,111.972,0.834815,75.0
430.414,29.2647058824,111.330273048,64.8436700385,2.73627879677,3.0,20.7793857458,47.7739569827,55.0,113.606741573,2612,60.1613,254.0,2612,201.511,111.33,-121.107,111.423939612,111.748,0.806414,96.0
430.415,29.5151515152,110.894421219,72.428464965,2.73060154482,3.0,17.9209057065,52.8376597705,54.0,140.887323944,2613,61.3444,261.0,2613,201.501,110.894,-120.864,110.985882067,111.335,0.875353,81.0
430.395,30.5454545455,110.899960824,70.7642101369,2.84095233062,5.0,20.1375435731,42.9380228552,75.0,130.324675325,2614,60.1422,273.0,2614,201.496,110.898,-120.656,110.970889596,111.279,0.823539,86.0
430.389,27.2162162162,110.443012963,62.032197983,2.68015102597,3.0,18.9980584145,24.4919957756,69.0,99.0594059406,2615,52.9538,204.0,2615,201.514,110.444,-120.407,110.502794097,110.88,0.801321,74.0
430.421,36.0714285714,110.434426838,60.0365336615,2.72918742726,5.0,24.3588185431,24.5463228811,60.0,93.9626168224,2616,53.9646,173.0,2616,201.527,110.432,-120.006,110.482582621,110.825,0.82498,103.0
430.389,29.8787878788,109.994556754,80.7367735505,2.61834009536,4.0,20.0586376403,66.5281895139,88.0,183.0,2617,48.725,338.0,2617,201.534,109.998,-119.796,110.042065237,110.384,0.895654,76.0
430.401,31.2121212121,110.044912271,77.4355341876,2.59922970225,3.0,24.6081503815,79.9908675343,88.0,169.833333333,2618,49.2302,464.0,2618,201.559,110.041,-119.747,110.098525546,110.436,0.907729,110.0
430.389,35.2142857143,109.805250088,83.6099423033,2.69420506132,5.0,26.5509713877,136.710553763,80.0,242.285714286,2619,51.3235,556.0,2619,201.596,109.806,-119.46,109.864793405,110.218,0.845027,129.0
430.364,36.8518518519,109.47458829,91.7044908541,2.68249516419,3.0,27.6388128915,257.836071953,98.0,409.8,2620,50.0398,1000.0,2620,201.644,109.472,-119.255,109.531084903,109.853,0.898765,113.0
430.359,31.28125,109.33535987,76.3587014309,2.56586984074,3.0,31.1008785798,118.440952627,62.0,189.666666667,2621,48.2253,593.0,2621,201.668,109.341,-118.95,109.395592657,109.707,0.839584,114.0
430.382,31.75,108.791912113,95.6090052355,2.53079866281,4.0,21.6376408141,283.183964756,99.0,530.0,2622,47.8478,1000.0,2622,201.695,108.791,-118.288,108.849627099,109.146,0.888416,77.0
430.366,35.4285714286,108.740779936,99.9956828753,2.63168112526,3.0,30.6494331938,0.0,1000.0,1000.0,2623,50.0188,1000.0,2623,201.698,108.741,-118.172,108.838598222,109.13,0.903822,122.0
430.369,31.1935483871,108.680655292,99.9956828753,2.64455825634,3.0,24.8783094473,0.0,1000.0,1000.0,2624,51.4806,1000.0,2624,201.688,108.683,-118.241,108.788295263,109.152,0.939212,94.0
430.329,30.0882352941,108.119549657,99.9956828753,2.65182556798,3.0,22.0592352903,0.0,1000.0,1000.0,2625,48.6221,1000.0,2625,201.726,108.118,-117.617,108.239606685,108.579,0.925905,93.0
430.305,37.48,108.376697124,99.9956828753,2.5220177139,3.0,34.6642409408,0.0,1000.0,1000.0,2626,46.582,1000.0,2626,201.72,108.377,-117.66,108.490631198,108.827,0.939347,144.0
430.289,34.8064516129,107.81387643,99.417112575,2.61035932781,3.0,32.3453335667,208.710325571,274.0,934.0,2627,48.3403,1000.0,2627,201.71,107.814,-117.484,107.897234683,108.197,0.910868,138.0
430.321,46.2857142857,107.76902525,99.9956828753,2.43215921294,6.0,38.0727910057,0.0,1000.0,1000.0,2628,43.2596,1000.0,2628,201.686,107.769,-117.301,107.834261239,108.134,0.898774,132.0
430.325,31.4375,107.367019816,99.9956828753,2.75693753576,4.0,30.7296045167,0.0,1000.0,1000.0,2629,52.5248,1000.0,2629,201.707,107.365,-116.742,107.436978562,107.812,0.910151,115.0
430.299,32.8620689655,107.327911135,99.4454875113,2.57183948127,4.0,27.2861264962,207.272926635,279.0,934.454545455,2630,47.0743,1000.0,2630,201.724,107.329,-116.338,107.420198235,107.761,0.929366,98.0
430.28,42.76,106.884143628,99.9956828753,2.5278542241,3.0,31.6484186019,0.0,1000.0,1000.0,2631,44.4738,1000.0,2631,201.721,106.88,-115.945,106.991877969,107.324,0.977825,122.0
430.284,30.34375,106.422856874,99.938406685,2.42840500626,4.0,21.0261880981,164.687783748,555.0,922.454545455,2632,41.3388,1000.0,2632,201.714,106.43,-115.657,106.546525264,106.881,0.979572,71.0
430.262,44.4545454545,106.12320245,96.7391802176,2.39101374438,3.0,42.5854512851,321.513359344,115.0,818.923076923,2633,39.6671,1000.0,2633,201.713,106.12,-115.495,106.236399711,106.56,0.981052,192.0
430.238,30.3235294118,106.013749173,96.1949666784,2.41411104188,3.0,27.2123680664,264.695126514,151.0,532.7,2634,41.2477,1000.0,2634,201.749,106.013,-115.199,106.102313306,106.417,0.938636,106.0
430.238,32.0,105.757024326,99.4991266596,2.51332070374,4.0,22.8746584674,208.81800372,290.0,913.636363636,2635,41.5305,1000.0,2635,201.738,105.762,-114.996,105.837833477,106.178,0.962871,112.0
430.239,30.5161290323,105.798852284,97.4330095897,2.59005081937,2.0,24.7241177379,272.410650489,144.0,640.25,2636,46.9462,1000.0,2636,201.764,105.797,-115.09,105.869040412,106.187,0.958156,119.0
430.227,38.8518518519,105.556887222,99.3749142096,2.7482754101,3.0,30.5562065026,210.722684082,267.0,933.363636364,2637,48.8018,1000.0,2637,201.755,105.559,-114.823,105.625837824,106.003,0.984786,122.0
430.222,32.9,105.264874986,89.7381072709,2.54473174005,3.0,30.3582498398,384.062703214,98.0,510.8,2638,48.5896,1000.0,2638,201.791,105.268,-114.235,105.335785482,105.684,0.980412,136.0
430.247,33.8666666667,104.978622926,98.3472504267,2.8596399501,6.0,31.0319548566,278.766030929,184.0,871.0,2639,59.8085,1000.0,2639,201.792,104.979,-113.471,105.050292146,105.423,0.982115,130.0
430.259,38.2307692308,104.83547784,98.1569841854,2.47251430499,3.0,33.5998027608,241.770501109,159.0,923.545454545,2640,41.1792,1000.0,2640,201.787,104.837,-114.157,104.891133481,105.213,0.983103,128.0
430.277,35.9285714286,104.7627145,99.9956828753,2.40180932887,7.0,27.7847961655,0.0,1000.0,1000.0,2641,39.5861,1000.0,2641,201.792,104.762,-113.823,104.804032904,105.12,0.986052,123.0
430.273,33.9655172414,104.619048396,99.0664964055,2.46488230218,3.0,29.7582011398,284.283668334,323.0,714.285714286,2642,41.1533,1000.0,2642,201.777,104.622,-113.696,104.648700153,104.986,0.973544,148.0
430.252,49.5,104.067510505,97.616907112,2.4339655327,4.0,40.1939050106,314.920145791,175.0,798.384615385,2643,40.8005,1000.0,2643,201.77,104.064,-113.228,104.108054984,104.435,0.97534,170.0
430.236,36.3571428571,104.167834337,99.9956828753,2.26968325704,4.0,23.3715551865,0.0,1000.0,1000.0,2644,36.8702,1000.0,2644,201.754,104.167,-113.118,104.238702915,104.527,0.989806,86.0
430.231,29.3235294118,104.094181525,98.9590022927,2.24721765412,3.0,23.4592520169,225.384153234,216.0,928.727272727,2645,36.4797,1000.0,2645,201.803,104.093,-113.118,104.168971811,104.47,0.986513,96.0
430.216,32.6129032258,103.876907174,99.9956828753,2.33289447084,3.0,30.842657326,0.0,1000.0,1000.0,2646,39.6367,1000.0,2646,201.828,103.879,-112.867,103.957406987,104.274,0.977592,138.0
430.205,34.275862069,103.980434029,99.9846987612,2.42556002992,3.0,33.3951230713,96.3057287415,665.0,969.545454545,2647,40.0698,1000.0,2647,201.805,103.982,-112.801,104.046750974,104.344,0.978309,162.0
430.202,52.8823529412,103.666981091,99.9956828753,2.49626798703,9.0,43.7504720686,0.0,1000.0,1000.0,2648,41.6399,1000.0,2648,201.784,103.668,-112.543,103.729386907,104.087,0.988751,162.0
430.224,35.1612903226,103.526733386,99.9956828753,2.31270610222,3.0,37.015338385,0.0,1000.0,1000.0,2649,39.2061,1000.0,2649,201.766,103.529,-112.4,103.594214108,103.916,0.991428,152.0
430.209,32.7586206897,103.54568125,97.2165396309,2.3532454091,6.0,27.7621115817,281.043689763,114.0,877.333333333,2650,39.0039,1000.0,2650,201.772,103.54,-112.275,103.604604323,103.886,0.974338,143.0
430.212,29.3142857143,103.168731777,99.9956828753,2.38195635615,4.0,22.6372277815,0.0,1000.0,1000.0,2651,43.1461,1000.0,2651,201.802,103.172,-111.936,103.222555448,103.543,0.982924,89.0
430.236,37.8846153846,102.950249306,99.9956828753,2.27627586401,3.0,29.5782234385,0.0,1000.0,1000.0,2652,39.9583,1000.0,2652,201.815,102.949,-111.604,103.047682098,103.331,0.964634,118.0
430.22,33.03125,102.971695947,99.9956828753,2.23595813816,3.0,27.0906861013,0.0,1000.0,1000.0,2653,40.8858,1000.0,2653,201.798,102.971,-111.559,103.063144356,103.329,0.973009,121.0
430.249,26.2702702703,102.719732259,99.9956828753,2.60598457179,2.0,20.6563237469,0.0,1000.0,1000.0,2654,48.9318,1000.0,2654,201.823,102.721,-111.37,102.785679917,103.15,0.970221,95.0
430.266,29.2571428571,102.593144361,99.9956828753,2.51876187819,3.0,25.5100460403,0.0,1000.0,1000.0,2655,46.8958,1000.0,2655,201.833,102.59,-110.663,102.660912741,102.943,0.908463,114.0
430.247,31.5161290323,102.091652984,99.9956828753,2.45751685662,3.0,32.1186017529,0.0,1000.0,1000.0,2656,45.3229,1000.0,2656,201.799,102.092,-110.337,102.153533141,102.46,0.976064,139.0
430.231,33.1290322581,101.649321867,99.9956828753,2.29581947573,3.0,23.4764699433,0.0,1000.0,1000.0,2657,40.5922,1000.0,2657,201.813,101.65,-110.13,101.703634838,101.991,0.982506,88.0
430.28,39.96,101.417895549,99.9956828753,2.34031489783,2.0,31.5220303915,0.0,1000.0,1000.0,2658,37.3926,1000.0,2658,201.782,101.419,-109.969,101.481633015,101.806,0.989485,136.0
430.252,39.4,101.170539461,99.9956828753,2.23377612674,3.0,30.2615267295,0.0,1000.0,1000.0,2659,34.8752,1000.0,2659,201.791,101.17,-109.73,101.247091639,101.561,0.981027,107.0
430.248,43.8695652174,101.002399476,99.9956828753,2.20448526601,3.0,30.9323305576,0.0,1000.0,1000.0,2660,32.9609,1000.0,2660,201.81,101.002,-109.548,101.07783117,101.345,0.974525,96.0
430.199,53.1176470588,100.9782434,99.9956828753,2.24757832678,6.0,43.1371033865,0.0,1000.0,1000.0,2661,33.4413,1000.0,2661,201.82,100.978,-109.342,101.06486854,101.362,0.927718,142.0
430.171,37.7857142857,100.702641122,99.9956828753,2.22829913145,4.0,30.8259597729,0.0,1000.0,1000.0,2662,33.5631,1000.0,2662,201.825,100.707,-109.198,100.818596522,101.102,0.890019,106.0
430.183,32.28125,100.477263236,99.9956828753,2.50316325233,3.0,28.4409853633,0.0,1000.0,1000.0,2663,43.4925,1000.0,2663,201.854,100.476,-108.6,100.623921019,100.965,0.930154,116.0
430.175,30.3125,100.040212343,99.9956828753,2.37105745218,3.0,25.1364246413,0.0,1000.0,1000.0,2664,39.7827,1000.0,2664,201.845,100.039,-108.164,100.153466613,100.419,0.947613,121.0
430.205,43.4347826087,99.6993945473,99.9956828753,2.45037272597,8.0,26.9699125226,0.0,1000.0,1000.0,2665,40.8823,1000.0,2665,201.826,99.7034,-107.746,99.7919410404,100.101,0.957857,121.0
430.201,37.7777777778,99.4623953374,99.9956828753,2.39619273554,5.0,37.1047898808,0.0,1000.0,1000.0,2666,38.6021,1000.0,2666,201.821,99.4624,-107.678,99.5952572235,99.8868,0.912269,196.0
430.202,33.9655172414,99.3212291189,99.9956828753,2.26496244128,3.0,27.9796511755,0.0,1000.0,1000.0,2667,33.3938,1000.0,2667,201.822,99.3173,-107.639,99.452507822,99.7288,0.889041,98.0
430.189,36.3333333333,99.2715467829,99.9956828753,2.29038246887,6.0,23.2713462343,0.0,1000.0,1000.0,2668,35.8064,1000.0,2668,201.835,99.2743,-107.509,99.372713657,99.659,0.840724,86.0
430.173,31.9393939394,99.1782416213,96.9327678792,2.31141504754,3.0,22.2069322973,280.207436754,167.0,631.705882353,2669,36.2246,1000.0,2669,201.808,99.1824,-107.506,99.2597704804,99.5648,0.840631,87.0
430.135,30.71875,99.2935575069,99.9930258862,2.20536650317,3.0,27.7254783266,58.6458766068,796.0,981.454545455,2670,34.8048,1000.0,2670,201.841,99.2965,-107.697,99.3546255264,99.6127,0.836042,149.0
430.126,30.5151515152,99.1613092221,99.9956828753,2.22625550865,3.0,19.2749188767,0.0,1000.0,1000.0,2671,34.5588,1000.0,2671,201.83,99.1602,-107.378,99.2182524064,99.5156,0.860282,78.0
430.114,39.0,99.0412425772,99.9956828753,2.20574397915,6.0,31.1830821983,0.0,1000.0,1000.0,2672,31.8749,1000.0,2672,201.821,99.0402,-107.199,99.0818469061,99.3819,0.910059,114.0
430.089,30.1612903226,98.9295977096,99.9956828753,2.26835167497,2.0,24.7100564277,0.0,1000.0,1000.0,2673,34.4166,1000.0,2673,201.842,98.9302,-107.155,98.9707657984,99.2816,0.847188,133.0
430.046,32.0967741935,98.9101252865,99.9956828753,2.30901485338,3.0,24.4030072693,0.0,1000.0,1000.0,2674,35.4917,1000.0,2674,201.818,98.9127,-106.987,98.9696901641,99.2762,0.928093,99.0
430.029,38.1071428571,98.7021260334,99.9956828753,2.13461885146,5.0,31.1325957865,0.0,1000.0,1000.0,2675,33.5373,1000.0,2675,201.82,98.7027,-106.827,98.7673591071,99.072,0.937326,136.0
430.009,29.9393939394,98.808059905,99.9956828753,2.17035535625,4.0,28.1714871908,0.0,1000.0,1000.0,2676,33.6435,1000.0,2676,201.834,98.8097,-106.818,98.8590454093,99.1243,0.911075,141.0
429.993,26.5,98.6867867235,99.8983335984,2.06341726275,3.0,20.6878428577,157.826403221,451.0,950.090909091,2677,29.8109,1000.0,2677,201.874,98.6907,-106.723,98.7443151615,99.0176,0.849407,88.0
429.976,26.4736842105,98.3501424243,99.9956828753,2.19030438171,3.0,19.8914645039,0.0,1000.0,1000.0,2678,33.9189,1000.0,2678,201.873,98.3462,-106.397,98.4311696361,98.6996,0.884165,73.0
429.974,37.1923076923,98.2835430394,99.9956828753,2.09984859939,3.0,30.1368918192,0.0,1000.0,1000.0,2679,32.0122,1000.0,2679,201.866,98.2852,-106.452,98.3549563089,98.5906,0.879036,126.0
429.961,29.6764705882,98.3848362902,99.9956828753,2.20263945146,3.0,22.4718393554,0.0,1000.0,1000.0,2680,35.7101,1000.0,2680,201.893,98.3846,-106.211,98.4529648154,98.7316,0.833562,121.0
429.957,28.4166666667,98.3158565767,99.9956828753,2.22396494837,4.0,16.1612963589,0.0,1000.0,1000.0,2681,34.114,1000.0,2681,201.879,98.3152,-106.267,98.367857097,98.6821,0.850192,76.0
429.919,37.0740740741,98.1021472053,99.9860928264,2.19717346297,4.0,29.233321837,98.9970364362,735.0,953.363636364,2682,35.0734,1000.0,2682,201.889,98.1028,-105.989,98.1479811131,98.4231,0.813653,124.0
429.946,29.3529411765,97.8975061563,99.9956828753,2.27343514952,4.0,22.4235726189,0.0,1000.0,1000.0,2683,38.4052,1000.0,2683,201.938,97.8962,-105.568,97.9654000602,98.2403,0.791922,108.0
429.966,25.1,97.4135574983,99.9956828753,2.33875872005,3.0,15.6729065588,0.0,1000.0,1000.0,2684,39.9602,1000.0,2684,201.947,97.415,-105.032,97.4802075965,97.767,0.774009,57.0
429.961,34.2413793103,97.317213912,92.004176211,2.30845042798,2.0,27.2696056297,351.737008398,63.0,812.0,2685,39.7522,1000.0,2685,201.966,97.3172,-104.887,97.3789338611,97.6587,0.738266,88.0
429.968,31.9259259259,97.1342853432,99.9956828753,2.28499379464,3.0,21.7663109141,0.0,1000.0,1000.0,2686,39.4393,1000.0,2686,201.943,97.136,-104.779,97.1710083162,97.4532,0.777826,78.0
429.95,42.3333333333,96.8783267864,98.4887449908,2.13150159623,4.0,32.4573794611,279.076490411,205.0,856.25,2687,34.4768,1000.0,2687,201.926,96.879,-104.642,96.9206125048,97.2061,0.787469,147.0
429.957,30.1212121212,96.9342161991,99.9956828753,2.16981038138,3.0,22.109585986,0.0,1000.0,1000.0,2688,35.3674,1000.0,2688,201.951,96.9354,-104.721,96.9673350752,97.2422,0.877991,89.0
429.952,23.1162790698,96.7078096958,99.9956828753,2.19529442496,3.0,14.0053300524,0.0,1000.0,1000.0,2689,34.5481,1000.0,2689,201.961,96.7131,-104.528,96.7509933803,97.028,0.843719,63.0
429.942,24.0,96.8343547665,99.9956828753,2.12764873407,4.0,17.3397424049,0.0,1000.0,1000.0,2690,33.0634,1000.0,2690,201.98,96.8316,-104.63,96.8845691889,97.1561,0.89336,74.0
429.954,24.825,96.7403017807,99.9956828753,2.21726714315,3.0,18.79878653,0.0,1000.0,1000.0,2691,35.1686,1000.0,2691,201.993,96.7377,-104.418,96.787655017,97.0733,0.885772,75.0
429.963,30.90625,96.726874889,99.9956828753,2.03755014809,4.0,30.9590045211,0.0,1000.0,1000.0,2692,30.9832,1000.0,2692,201.991,96.7286,-104.344,96.7730283703,97.0324,0.905757,136.0
429.968,32.4,96.5264753367,99.9956828753,2.25688387761,3.0,24.8898908528,0.0,1000.0,1000.0,2693,37.087,1000.0,2693,202.008,96.525,-104.211,96.5801195875,96.8513,0.884267,105.0
429.976,26.7948717949,96.7052073322,99.9956828753,2.31342123571,6.0,17.6550704378,0.0,1000.0,1000.0,2694,36.1959,1000.0,2694,202.008,96.7063,-104.375,96.749642807,97.0657,0.939901,97.0
429.957,34.6551724138,96.3651211778,99.9956828753,2.16094010372,3.0,34.0954803983,0.0,1000.0,1000.0,2695,34.8691,1000.0,2695,202.006,96.3637,-104.135,96.3936775222,96.6691,0.950386,162.0
429.954,48.9,96.3946764127,99.9956828753,2.24920126891,4.0,34.3946216726,0.0,1000.0,1000.0,2696,36.7924,1000.0,2696,201.981,96.3954,-104.033,96.4239639178,96.7029,0.980407,124.0
429.974,36.5185185185,96.4823511319,99.9956828753,2.16029465653,3.0,34.1623253289,0.0,1000.0,1000.0,2697,32.5877,1000.0,2697,201.993,96.4776,-103.96,96.5246939242,96.7668,0.966876,120.0
429.988,31.3125,96.3205154081,99.9956828753,2.17269561492,3.0,28.5421152641,0.0,1000.0,1000.0,2698,33.6842,1000.0,2698,201.98,96.3245,-103.901,96.3522258693,96.6429,0.969504,103.0
429.978,44.6086956522,96.3054018411,99.9617084445,2.16345331414,4.0,32.4850990997,127.928505343,555.0,959.545454545,2699,33.6796,1000.0,2699,201.983,96.3014,-103.924,96.3289644864,96.5943,0.952843,128.0
429.962,35.0714285714,96.3811885101,99.9956828753,2.21287263523,4.0,29.0097626073,0.0,1000.0,1000.0,2700,34.0497,1000.0,2700,202.014,96.3817,-103.911,96.4004394152,96.6896,0.945603,119.0
429.957,26.3076923077,96.3218840386,99.9956828753,2.09401301366,3.0,15.9038035221,0.0,1000.0,1000.0,2701,32.1255,1000.0,2701,202.013,96.3212,-103.722,96.351323131,96.6182,0.961684,72.0
429.954,39.12,96.2527314736,99.9956828753,2.15494663473,4.0,45.5941399743,0.0,1000.0,1000.0,2702,33.6698,1000.0,2702,202.004,96.2538,-103.585,96.2846598996,96.5507,0.906641,211.0
429.978,33.75,96.1151065687,99.9956828753,2.184980395,3.0,33.534230912,0.0,1000.0,1000.0,2703,34.7274,1000.0,2703,201.994,96.115,-103.574,96.1597420987,96.4305,0.893524,145.0
429.975,29.4166666667,96.0776454022,99.9956828753,2.16546510347,7.0,20.0878279894,0.0,1000.0,1000.0,2704,32.0381,1000.0,2704,201.982,96.0773,-103.389,96.1179805403,96.3893,0.935935,81.0
429.97,37.8,96.0932673101,99.9956828753,2.0499594286,3.0,41.978089523,0.0,1000.0,1000.0,2705,31.7862,1000.0,2705,201.986,96.0955,-103.391,96.1351667413,96.3716,0.974442,181.0
429.981,28.5945945946,95.8530944715,99.9956828753,2.12300278111,3.0,24.2715042123,0.0,1000.0,1000.0,2706,33.2395,1000.0,2706,201.995,95.8537,-103.073,95.9091099662,96.2009,0.929731,128.0
429.961,31.375,95.9314727277,99.9956828753,2.012993819,3.0,29.532556188,0.0,1000.0,1000.0,2707,30.6998,1000.0,2707,202.021,95.9318,-103.263,95.9673838183,96.2265,0.899862,138.0
429.947,21.0416666667,95.7881009261,99.9956828753,2.20392651362,3.0,17.7058821833,0.0,1000.0,1000.0,2708,34.7089,1000.0,2708,202.04,95.7861,-103.077,95.8119397529,96.093,0.909433,89.0
429.939,19.48,95.6314221998,99.9956828753,2.34634689885,3.0,14.0715883965,0.0,1000.0,1000.0,2709,41.1866,1000.0,2709,202.067,95.6311,-102.568,95.6741081808,95.9428,0.894957,68.0
429.944,23.6744186047,95.24056847,99.9956828753,2.54020676342,4.0,14.5165838288,0.0,1000.0,1000.0,2710,50.493,1000.0,2710,202.079,95.2389,-101.852,95.3268816808,95.5858,0.871057,68.0
429.949,42.0869565217,94.6313563521,99.9956828753,2.75180732483,9.0,28.5549250202,0.0,1000.0,1000.0,2711,54.1547,1000.0,2711,202.047,94.6343,-101.558,94.7248283087,95.0021,0.839677,111.0
429.919,38.8461538462,94.3738953843,99.9956828753,2.46958569861,3.0,41.2046415493,0.0,1000.0,1000.0,2712,42.1272,1000.0,2712,202.063,94.3765,-101.581,94.4415470597,94.7772,0.887777,195.0
429.956,31.78125,94.4354710152,99.9956828753,2.2379458166,3.0,34.3754403381,0.0,1000.0,1000.0,2713,31.8097,1000.0,2713,202.064,94.4325,-101.5,94.4945066567,94.7459,0.829624,137.0
