Epoch,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageReturn,StdForwardProgress,AverageDiscountedReturn,MinEsReturn,AverageAction,StdReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,PolicyRegParamNorm,MaxForwardProgress,AverageAbsY,AverageQLoss,MinForwardProgress,AverageForwardProgress,StdEsReturn,AverageEsReturn,AverageQ,AverageY,AverageAbsQ
1347,444.367886918,0.208562262748,486.911294506,268.153908894,1.43265413048,116.162816491,3.82767818727,0.940764,143.630665579,55.6910634821,192.206,-11.2073,51.4029,4.90688844674,11.146656681,0.359421,0.289419384298,2.41439785025,150.178959686,97.7659333184,11.1438,11.1455688274,11.145
1348,424.13602958,0.21472915486,466.979214763,246.398344388,1.23443926044,120.199824126,7.44231292963,0.941982,118.421018668,57.6641445169,192.33,-11.2242,51.4148,4.78084952536,11.1534184623,0.355656,0.406129563912,2.37068903647,136.415603155,151.083601701,11.1501,11.153077799,11.1515
1349,441.202471061,0.216500125015,444.594687875,238.546030879,1.24791952266,119.116677196,42.0105201834,0.950119,115.323668827,57.0344163974,192.414,-11.2614,51.4287,5.15829183988,11.1856119633,0.365209,0.335259962675,2.33004405066,125.485370984,184.343154494,11.1817,11.1851088655,11.1833
1350,425.074422068,0.215484186574,455.505810681,190.964926931,1.06484309332,111.198346047,91.8311591276,0.948637,87.5799124037,95.1267676752,192.452,-11.2952,51.4451,4.85385827874,11.218884826,0.347267,0.743151094583,1.94373758946,100.118568597,227.425344309,11.2161,11.2182828529,11.2178
1351,335.897634171,0.21621676158,368.362308157,184.38564122,0.828255110963,114.418804905,23.3999911197,0.955512,61.7416404475,103.048046199,192.514,-11.3229,51.4507,4.54586641286,11.2467815283,0.37752,0.867311897305,1.95722756965,87.3976177659,159.095269565,11.2432,11.2457378014,11.2456
1352,412.112253388,0.221010936676,429.496358365,239.505169309,0.779778684964,132.47323711,75.4303130746,0.954231,62.8491336997,98.4718495596,192.582,-11.3162,51.4598,5.27476147324,11.2517034092,0.41859,0.789935589624,2.60017336736,98.18534214,178.669573487,11.2484,11.2505368053,11.2503
1353,357.600951455,0.213848253077,442.680657162,240.312954205,0.89204486644,132.299918769,60.1440767564,0.95829,69.6906290742,93.3404019313,192.634,-11.3154,51.4654,4.9801314826,11.2586811682,0.360474,0.675474971072,2.6184657293,99.5483312437,201.517854708,11.2558,11.2583750399,11.2578
1354,340.915347492,0.207919067966,417.63749861,205.465534469,0.855222942839,118.006197377,193.66908378,0.958251,74.4812720124,55.6014364669,192.709,-11.3264,51.4791,4.33987796335,11.2555462693,0.375608,0.376020227951,2.12924447519,52.7359419281,256.876840382,11.2525,11.2547956069,11.254
1355,483.041463883,0.213218468571,475.188864743,257.854426743,1.04672993254,134.696783489,10.5242637834,0.960304,82.1833326852,93.3929814236,192.774,-11.3262,51.4966,5.39663036602,11.2694756065,0.403854,0.652443399885,2.79946494487,124.972886298,253.911801311,11.2653,11.2676634805,11.2671
1356,281.096366153,0.215077463985,457.41032363,224.511335195,0.794157492733,124.196223402,7.96683086506,0.948343,71.9758579966,95.6748043733,192.854,-11.3137,51.503,4.42450791076,11.260119597,0.366239,0.742676954542,2.32126082903,73.9184359939,172.22341761,11.2576,11.2597103512,11.2592
1357,300.673109944,0.217212453515,423.482833426,172.27682606,1.27669355737,103.862881804,25.8316716952,0.95138,95.242413157,21.3253010272,192.9,-11.3244,51.5118,5.32072648675,11.2611167691,0.379896,0.0597618005159,1.85814597072,81.4148573927,183.985233745,11.2577,11.2602478786,11.26
1358,363.188240402,0.221022688078,408.038424509,270.740660661,0.908603261383,144.435093966,20.7973243469,0.957693,65.1575978755,123.333325729,192.998,-11.3215,51.5369,5.15232571592,11.2537497809,0.390186,1.11982120826,3.10007120847,93.8327469501,160.348733976,11.2493,11.2527403636,11.2512
1359,373.635573361,0.210610545483,473.04536716,305.210652272,0.843945711031,142.740159486,100.427564235,0.962347,77.8626150645,123.745086832,193.076,-11.3371,51.5449,4.89489728421,11.277010335,0.370288,1.27035709194,3.20451043942,90.8611057362,267.351986772,11.2743,11.2761045189,11.2766
1360,425.278346834,0.23349747467,462.985535498,278.05372528,1.03345726043,140.930661921,195.612363364,0.951952,82.712598916,28.2781573927,193.069,-11.362,51.5476,5.36382102923,11.2843284466,0.416533,0.105332682422,3.0557768755,84.9634634053,292.763734631,11.2794,11.284118081,11.2814
1361,354.267536274,0.21214054977,390.811205032,228.610350043,0.919110204829,127.109756534,67.5846532416,0.948699,72.9976461734,63.9641488591,193.088,-11.3907,51.5483,4.63743312412,11.3235570025,0.347079,0.494216217842,2.45905151421,82.1683552452,250.09494847,11.3218,11.3231606294,11.3237
1362,392.837298742,0.217976971024,483.653884923,239.253503466,1.03843585893,130.821170365,142.391036006,0.94161,80.7385412516,12.8444684342,193.136,-11.3658,51.558,5.65664872679,11.3025473075,0.397145,0.0103190066743,2.64835840734,70.1791967473,256.474013288,11.2986,11.3014763648,11.3004
1363,427.085978713,0.220382938755,433.550560074,233.755549399,1.26960209596,123.412423306,179.264658971,0.953798,103.559108037,51.7596369343,193.166,-11.3824,51.5834,4.97759012062,11.3234806989,0.376624,0.355457977855,2.49405551084,81.7943896697,264.530142438,11.32,11.322820103,11.322
1364,461.554307369,0.217326095418,536.792991118,369.099121638,1.22291123503,151.200615441,43.4291902733,0.96277,98.385390158,78.0276382947,193.261,-11.3725,51.5869,6.04371688095,11.3116480287,0.377836,0.501183762299,3.94532637555,137.143800123,215.578030308,11.308,11.3112100758,11.3096
1365,515.342670977,0.20437490807,514.678978312,327.97658412,1.00951491847,150.668013025,250.333625156,0.964735,78.4833468902,194.639798628,193.288,-11.3876,51.5979,5.50374229861,11.3203843909,0.333531,1.78649148237,3.62830325499,85.2955813705,380.935147606,11.3172,11.3192742074,11.3189
1366,319.470312264,0.220819869645,457.553948395,345.066663656,0.836297292582,153.254626174,47.5599773637,0.962382,61.9875203877,192.898190382,193.4,-11.3659,51.6146,5.23036352464,11.3047930542,0.389631,1.72618418786,3.78028120984,85.377633554,242.33801797,11.3012,11.304398974,11.3031
1367,447.212226363,0.214841845671,462.853168735,331.218601692,0.8806275822,152.753827232,55.9233101047,0.943354,66.8253131223,198.040639587,193.415,-11.3884,51.6271,5.15916546743,11.3292213374,0.378359,1.96768064569,3.67900633199,115.754371522,262.73543211,11.3273,11.3287957101,11.3295
1368,447.862433303,0.217472899469,535.062841684,378.975807832,1.11057216056,151.496002275,173.235192849,0.966078,93.2523621862,76.4312356297,193.5,-11.3733,51.6518,5.72714470544,11.3180454694,0.37563,0.487228199751,4.01873923356,88.9420444243,316.201190283,11.3156,11.317585139,11.3167
1369,487.991658192,0.219515955113,437.326987315,293.937039824,1.22014112353,136.40873907,166.995108401,0.963547,103.971423368,60.1628052009,193.538,-11.3746,51.6648,4.878570042,11.3227219239,0.38427,0.393390552866,3.07752509257,115.500295184,352.093974787,11.319,11.3221455972,11.321
1370,425.673271739,0.234314413246,477.267543545,261.490878896,1.48499071309,124.496095149,58.9784442306,0.967974,126.858077924,57.6734337419,193.606,-11.3859,51.6825,5.01610739066,11.3287912327,0.424391,0.365084012592,2.68379925463,151.11303049,255.781538099,11.3265,11.3279366716,11.3275
1371,418.012451054,0.21539177002,467.678930956,322.855166109,0.991941377396,146.014470705,18.9994892908,0.96659,82.4491803838,106.536971884,193.637,-11.3833,51.702,5.10764058435,11.3276338737,0.38048,0.847602218992,3.44257600985,122.785878916,276.622537856,11.3238,11.3263619643,11.3266
1372,378.620692633,0.215789477111,457.112058057,226.480882057,1.74507720609,111.032406067,121.682685567,0.968263,144.503049824,51.3055806712,193.732,-11.3849,51.7053,5.20397694181,11.3332770741,0.371863,0.299716911184,2.35728676515,76.0488472441,251.731842853,11.3284,11.3325057891,11.3297
1373,457.579137835,0.20824071014,440.196229206,327.005347058,1.01395926261,148.155967311,216.89880635,0.965297,82.4895256548,66.0963768397,193.748,-11.3984,51.7046,5.14104679445,11.3496508969,0.350304,0.478828881852,3.54742650161,83.0684792708,311.576673902,11.3454,11.3483719899,11.3469
1374,455.327724628,0.219664061107,467.889376122,322.555867978,1.10335652922,140.594088375,44.8039249994,0.967452,98.0071669101,81.6414851668,193.845,-11.3846,51.7161,4.9955228383,11.3349507295,0.405088,0.557135842065,3.29744329089,132.397846191,283.097484938,11.3304,11.3342936127,11.3326
1375,472.181335618,0.220215760804,498.456068268,344.186034862,1.24752530619,139.231205431,29.5363121571,0.96272,111.290560822,43.4471123719,193.93,-11.383,51.7369,5.33074843253,11.3331980371,0.386372,0.235637706942,3.46416842123,171.09746148,244.035571488,11.3303,11.3329553626,11.3314
1376,483.384362934,0.21719358982,536.214582393,399.512940475,0.825506061094,159.434181548,252.478676264,0.966499,68.7475651008,222.322162676,194.018,-11.3877,51.7389,6.07894160075,11.3362874531,0.367384,2.45254144518,4.37051501014,79.3669098055,325.421707867,11.3307,11.3355737026,11.3329
1377,511.375095731,0.209585236946,525.277449731,369.623991826,1.17038622096,150.980265585,336.295165197,0.968148,98.793884801,49.8450094573,194.068,-11.39,51.7329,5.63121717757,11.3345952833,0.362575,0.264316607376,3.98982441846,52.6316350314,412.202041731,11.3304,11.3339388297,11.3323
1378,448.928906081,0.226579099228,426.604671395,304.883104089,0.957833697252,149.696449297,12.7282445034,0.966432,72.5464609224,58.1326658947,194.126,-11.3991,51.7431,5.19514344986,11.3412084196,0.417484,0.433167260586,3.42307883326,126.109083603,299.738302414,11.3357,11.3406286626,11.3375
1379,429.678028678,0.218536802802,407.08063168,286.599366314,1.31121714409,136.675413076,49.6131284056,0.966062,109.852737086,45.8536907279,194.193,-11.4163,51.7427,4.65958151395,11.3554952782,0.375005,0.319432682441,3.10209132352,131.162693257,268.846271621,11.3504,11.3548633798,11.3519
1380,449.878419325,0.214985091598,520.593404211,363.021537684,0.999723678252,147.728986881,44.4739815371,0.966998,89.0283656643,98.5037870123,194.209,-11.4179,51.755,5.69337899698,11.3639207548,0.409972,0.64062911197,3.71268465247,112.68473162,270.525322234,11.3596,11.3627089362,11.3619
1381,416.881616517,0.207741323524,560.881183809,409.90822433,0.982578972208,150.977514071,98.6875323786,0.964753,81.8715447941,237.53214258,194.242,-11.4408,51.7575,6.5708107903,11.3843641153,0.336332,2.08128417684,4.13613460367,122.211569303,274.982420744,11.3818,11.3840315894,11.383
1382,395.098938527,0.205541473497,502.593190634,295.243636555,1.38686425501,142.71631923,48.4194385626,0.967481,103.903384024,43.7129669903,194.281,-11.4881,51.7622,6.28740283897,11.4244013134,0.343376,0.242377021524,3.29282715599,107.440071059,244.149979848,11.4224,11.424164327,11.4238
1383,373.512638997,0.211402084804,557.866430498,356.565347415,1.2095030007,150.686574616,43.1952829799,0.966339,99.2559189848,46.7320899827,194.353,-11.4722,51.7787,6.52260620803,11.4079806374,0.375452,0.296954093363,3.85727843534,90.1079311373,223.837154762,11.4047,11.4070433742,11.4071
1384,328.082569536,0.214313118279,481.230797304,314.841377111,0.855530627314,152.44323341,146.857499687,0.969758,69.8032872382,178.395512197,194.44,-11.4499,51.778,5.38600264892,11.4022413494,0.366921,1.94341027448,3.53894498032,49.8883097964,235.416454023,11.3962,11.4012017589,11.3979
1385,396.025663213,0.215789082885,544.15152025,350.068307618,1.10659090791,152.554183406,42.9190082578,0.966891,93.20251426,201.057738477,194.546,-11.4605,51.7825,5.9753585769,11.4109682463,0.390892,1.99014863174,3.79546365683,99.3220338536,246.107743347,11.4068,11.4101460618,11.4089
1386,363.70870027,0.206341039335,510.902626802,295.51682376,1.07199048048,147.587542743,226.223666342,0.96417,82.2519091694,123.407758515,194.619,-11.4705,51.782,6.20224579313,11.4084034118,0.356406,1.1783076037,3.32985770109,42.7515637348,306.829144276,11.4067,11.4075873499,11.4092
1387,433.087433764,0.196867306131,439.277559272,276.495444173,0.950706994424,148.232740469,211.275873003,0.968833,69.0927638419,125.322199148,194.666,-11.4713,51.78,5.55281533565,11.4158678419,0.367765,1.22082119865,3.21626417671,69.8741120373,307.280315558,11.4125,11.4152426388,11.4143
1388,428.553955136,0.195173010471,407.422166552,249.36416032,0.834772145122,141.623043815,135.784042241,0.969189,58.9930689395,73.607533277,194.727,-11.4892,51.7906,5.27170697448,11.4390630692,0.321595,0.606518740268,2.90380407995,90.0268392134,286.902843025,11.4365,11.4387235406,11.4378
1389,416.714922524,0.222914289299,440.755387627,240.332665932,1.00080724833,138.035855174,127.876330764,0.960137,70.4724024562,127.804322258,194.823,-11.4872,51.7959,5.35756069507,11.4246998079,0.412081,1.2100186418,2.82361796559,74.1982815772,222.318218983,11.421,11.4245934804,11.4226
1390,278.447942615,0.199118285985,455.365469798,266.071483073,0.90346793726,146.494138599,25.9892835665,0.959195,64.8682848417,62.4117982582,194.859,-11.4793,51.8128,5.78370788255,11.4235279047,0.337002,0.485630773013,3.1298195524,69.1724598192,211.647851351,11.4211,11.4229724175,11.423
1391,457.907463145,0.1952011683,454.619601727,195.963456649,1.5066406952,111.966674365,66.5455317123,0.953275,115.370341644,52.7696556745,194.954,-11.4711,51.8178,5.71998919618,11.4177750954,0.336014,0.354080865679,2.18882043205,108.207774667,297.235418583,11.4151,11.4172380126,11.4163
1392,361.717374823,0.197438689369,472.249096033,209.283502845,1.65226764465,116.045986997,38.5560324238,0.963632,126.097450021,53.8543975173,194.988,-11.4927,51.8228,5.92656861986,11.4359918674,0.326095,0.385980320626,2.3679184368,103.819487942,203.030039737,11.4332,11.4354773407,11.435
1393,443.315750942,0.202782889838,442.339210319,266.763165496,0.950533031623,146.893928968,56.1731621916,0.966381,68.6956982559,73.7289270584,195.049,-11.4833,51.8316,5.67047835657,11.4294774285,0.348927,0.617032416529,3.14744215106,131.382060388,247.949671122,11.4268,11.429062614,11.4292
1394,297.528065459,0.213107042507,426.459643032,257.427840933,0.899218545825,144.370350821,195.936426101,0.96363,65.0620116835,76.8546424116,195.109,-11.4909,51.8538,5.28575691018,11.4334987262,0.39105,0.649603220789,3.02576432873,29.1235919914,241.215264907,11.4298,11.4326502224,11.4313
1395,385.476216496,0.214773000562,464.724442888,244.876019285,1.10885585621,137.874795233,50.9431803837,0.967543,78.9168875472,119.046646923,195.237,-11.4736,51.8721,5.99912697482,11.4238910135,0.376523,0.997339005723,2.83060403327,94.6328150293,194.489023142,11.4194,11.4234702451,11.4207
1396,338.484501328,0.212287751202,402.494366474,239.613245548,0.846286656709,137.629490055,176.649323507,0.965723,60.9937576788,71.3073512477,195.306,-11.4886,51.8858,5.01698748991,11.4250585061,0.355419,0.565827890404,2.77178969417,52.9800117915,235.882599875,11.422,11.4245864964,11.4232
1397,261.571994494,0.208051784229,404.903708883,241.315705716,0.871653432679,139.215011568,74.9602098734,0.96537,61.3272062636,126.24811555,195.349,-11.4894,51.8905,5.18342320901,11.437578167,0.367628,1.21270620954,2.81235082651,47.4890181019,205.712144687,11.4344,11.4363213159,11.4361
1398,367.465670143,0.215210042966,395.530229713,268.128551217,0.889045108307,149.006322875,30.3592094781,0.966951,63.0320340845,127.93966973,195.404,-11.496,51.8899,5.06852066169,11.4479716359,0.367294,1.24730411325,3.18016111691,105.276590148,257.860058663,11.4442,11.4472174362,11.4456
1399,351.801295507,0.227390911691,373.578562482,230.329101791,0.984048041781,131.31026683,73.1025388224,0.954413,71.2206266725,108.385652802,195.511,-11.4738,51.8868,4.82095603273,11.4194988827,0.396747,0.889097539666,2.57845124179,91.5678279752,206.771949957,11.4132,11.4173799166,11.4171
1400,455.321100647,0.228174804301,451.997145362,240.025442328,1.25435424609,129.501660416,54.1169214513,0.947543,96.5599275424,50.400986321,195.609,-11.4643,51.8843,5.19968447084,11.4141257901,0.416843,0.280238922742,2.65451743699,113.418453349,210.202489712,11.4092,11.4136472101,11.4107
1401,461.974475854,0.211040366956,505.802650942,323.56716538,1.31997091819,142.557209178,38.2982740786,0.949076,113.460996983,53.3530078533,195.646,-11.4612,51.899,6.17456568223,11.4202119761,0.340618,0.358970755109,3.40251123189,154.70345868,181.082199037,11.4166,11.4191417331,11.4189
1402,393.091680317,0.228133729512,481.270099024,154.00726342,1.47959328182,91.5475996425,47.8088597703,0.947439,114.394646436,45.9547493078,195.723,-11.4459,51.8955,6.13809440874,11.40426366,0.417006,0.286608806892,1.61286494389,111.944697361,167.280555521,11.4015,11.4027581498,11.4032
1403,447.932724413,0.203592962126,542.100320376,298.805036125,1.79044379554,136.217601698,58.3628869928,0.951996,143.26680453,47.5590179351,195.763,-11.4739,51.8982,6.41965816877,11.4220837113,0.349965,0.283854335045,3.30240741317,122.603288974,224.572884543,11.4185,11.4211708737,11.4211
1404,574.310604031,0.211903566901,529.471302369,268.761641072,1.3721883547,134.928110328,30.8999379284,0.950064,108.153160411,47.1372417454,195.83,-11.4482,51.9146,6.28620544729,11.3999186833,0.368491,0.309173313338,2.96365521822,173.40239731,307.78303829,11.3957,11.3982420571,11.3972
1405,447.762488969,0.227369099889,550.141983706,315.414341137,1.82485003145,134.562029671,50.5336883654,0.962057,151.52421949,44.8444195445,195.908,-11.4639,51.9198,6.09395523971,11.4092820449,0.411361,0.273570183417,3.34880370993,138.395534171,276.357008749,11.4035,11.4077972329,11.406
1406,424.588223777,0.212189703524,444.268855223,251.316578522,1.29264602421,137.439067164,51.2651261156,0.952926,93.9527654866,50.7503544113,195.995,-11.4547,51.9261,5.75598864367,11.4008144296,0.353804,0.362754724852,2.90858908138,110.891172605,247.095513826,11.3975,11.3998836175,11.3988
1407,462.53325245,0.235053650667,468.812677987,254.311819004,1.44291070023,134.608797353,66.1529553114,0.95536,108.251543375,48.437399119,196.059,-11.462,51.9325,5.74791372865,11.3978352,0.413792,0.324018829318,2.89311144328,122.189243505,277.816087605,11.3893,11.3974313744,11.3904
1408,393.610381487,0.227213959395,447.723756283,227.677785617,1.37011945028,126.908974174,53.7830646527,0.955845,102.540442949,46.1672511762,196.139,-11.4723,51.9332,5.7944570968,11.413097262,0.396211,0.238708424935,2.59217068902,111.689545915,222.405142278,11.4068,11.4124918256,11.4083
1409,367.913840396,0.2175537288,462.034184223,210.766228265,1.48935961613,119.61779819,8.87705032571,0.951314,109.961559231,47.3420994666,196.22,-11.4706,51.9498,5.80740465704,11.403050001,0.409799,0.28579185612,2.38513515564,99.5455331653,217.052224762,11.3984,11.4016707143,11.4007
1410,326.176918198,0.223928551825,454.608115466,168.671372418,1.60937126257,98.3017901387,50.5299812107,0.953778,123.034004905,45.5550547642,196.289,-11.486,51.961,5.61034921653,11.4274624899,0.373645,0.238753774491,1.82460322,99.7968807312,147.525191268,11.4201,11.426064197,11.4214
1411,418.224419859,0.211580903731,436.445328283,192.188201514,1.44527138058,111.210779905,53.679614705,0.963627,111.14929001,44.1085387497,196.422,-11.4983,51.9772,5.59515988073,11.43246704,0.353191,0.291887767161,2.14894561362,126.977539059,223.559895913,11.428,11.431536258,11.4297
1412,441.717498405,0.219743133677,452.397232852,231.66638093,1.41534666179,130.97762584,48.8491167734,0.965151,103.09599273,50.017906384,196.535,-11.506,51.9889,5.79397321863,11.4395843976,0.385939,0.375681042281,2.70809481934,149.997606569,173.966907409,11.4348,11.4389063623,11.4372
1413,456.648060493,0.225229837429,448.949471534,176.76245263,1.56034726561,100.906958316,49.2755520555,0.964739,123.144808421,36.319342134,196.658,-11.5072,52.0012,5.53815844127,11.4479199917,0.372338,0.200387236186,1.91172609692,136.851344798,256.525579657,11.4428,11.4472560759,11.4441
1414,336.092927207,0.219582797744,420.608259355,221.099303933,1.30007754364,122.111754067,48.8778663738,0.963343,102.963718474,41.7443238517,196.692,-11.5244,52.0148,5.21531985978,11.4523539462,0.394109,0.206560994337,2.4259233143,94.6393064953,167.942310125,11.4487,11.4513341753,11.4503
1415,346.96268538,0.233185407083,447.342306114,240.807690481,1.33388855987,130.684219801,34.5223076162,0.960417,102.066244795,49.236838954,196.757,-11.5422,52.0271,5.51101509603,11.4758158903,0.399297,0.309899699543,2.70601135877,104.108162301,157.190453781,11.4684,11.4750453641,11.4697
1416,348.4810601,0.22508228087,454.672470481,248.968112345,1.23564325701,136.44666803,141.552393734,0.968882,91.9757459987,50.6311917292,196.832,-11.5369,52.0258,5.69920990212,11.4797808723,0.377501,0.350170493262,2.85605029127,51.5968966829,215.798502339,11.4734,11.4784457714,11.4755
1417,315.676259754,0.222986360425,428.226725638,275.766405049,0.989622719879,146.740257687,52.0551247243,0.973553,72.5728923408,125.396901217,196.897,-11.5464,52.032,5.27791631926,11.4812052942,0.368716,1.1582322851,3.16925664915,99.2828724183,168.570454831,11.4785,11.4804033431,11.4798
1418,424.880953385,0.216916405033,405.846125775,144.517744172,1.15121407834,90.9709783021,12.0018400972,0.960769,91.4172229196,9.6525076656,197.008,-11.564,52.0569,4.93756349845,11.4881994298,0.377453,0.0222653898883,1.46317574744,138.140949595,230.322607001,11.4846,11.487589864,11.4865
1419,375.825846711,0.226994332015,445.746968795,257.09025243,1.18068527792,137.543655778,10.6038364773,0.966877,89.6380454145,43.8423307742,197.082,-11.5972,52.0705,5.55024311919,11.5268871292,0.414378,0.262230962301,2.89550424623,128.900025429,201.003461158,11.5216,11.525307292,11.5249
1420,350.510158249,0.269006684183,403.464637828,150.894186596,1.51556663889,88.2819564213,16.3527049453,0.963476,121.787108827,41.8588401736,197.149,-11.5717,52.0844,4.89041514116,11.5016294964,0.491496,0.235093996218,1.5574898127,118.427217409,130.101846612,11.4929,11.5006751107,11.4951
1421,416.312883992,0.222001849553,422.950687522,225.354784987,1.2607179674,126.396462179,29.8703079826,0.969806,96.3926198374,45.883490162,197.212,-11.554,52.0864,5.28456116069,11.4934591113,0.367211,0.287067977162,2.49172176779,136.036404851,206.85012731,11.4881,11.4929816546,11.4888
1422,370.326160605,0.227696998602,452.974268956,210.726546705,1.51688318366,119.26484673,50.0188307542,0.964638,113.906643529,44.2651686023,197.272,-11.5837,52.115,5.75728859881,11.5133907186,0.378243,0.261421639464,2.39764403917,98.3597066143,210.889196051,11.509,11.5131898017,11.5104
1423,395.83433277,0.226180430103,475.366541263,245.338261003,1.31461941162,132.6847821,9.51111451166,0.968056,100.527003875,65.986739609,197.309,-11.5991,52.1204,5.88147839398,11.5314992826,0.358903,0.517373841464,2.74619821,102.794809804,157.472301463,11.5269,11.5310807264,11.529
1424,482.392590989,0.25341604635,522.382425306,311.622988551,1.32823448326,152.3795365,19.1857651087,0.969739,99.7663941956,77.4304377802,197.404,-11.5565,52.129,6.43558665779,11.5113964032,0.48845,0.64209262981,3.58495991196,143.502181285,283.104288063,11.501,11.5105205432,11.5033
1425,424.014927793,0.217958115272,488.852514044,307.509029,1.15047418892,155.974238573,227.597389461,0.97055,83.1503176974,173.545827158,197.52,-11.5935,52.1247,5.83774460199,11.5399321164,0.390913,1.80508238619,3.59528386045,64.8228605895,303.570402779,11.5336,11.5381191831,11.536
1426,446.638660731,0.213629852883,530.200803558,258.928404233,1.37643630352,137.948939521,8.95229069759,0.970816,104.076802105,46.5565497266,197.569,-11.6079,52.1396,6.43810246925,11.5485308321,0.370055,0.27258094553,2.9564275394,120.038922274,228.363450996,11.5445,11.5474480111,11.5465
1427,339.462674346,0.220918122881,523.744728871,263.384734683,1.58816446319,137.83942305,47.0460827988,0.97171,117.61968475,50.5828980979,197.692,-11.5887,52.1454,6.68292524544,11.5278884758,0.368699,0.351475499931,3.05467704178,95.4928388146,198.761805763,11.5242,11.5276964429,11.5266
1428,448.637311653,0.227984291417,505.434242244,172.173861012,1.64778521645,97.5973472322,47.0619192421,0.968507,130.388350653,44.042021065,197.796,-11.6197,52.1467,6.14254690891,11.5621325919,0.403419,0.261401024595,1.84733330298,123.504464521,205.79182714,11.5563,11.5616240251,11.5576
1429,422.386125892,0.228369941727,511.901847343,299.10310768,1.43886807314,148.276396119,54.5371190954,0.969957,109.67420961,50.4189958946,197.937,-11.6132,52.1577,6.49274171828,11.5592892425,0.380127,0.326669973365,3.44256532418,100.957665329,240.962543854,11.5543,11.5585290755,11.5561
1430,395.201651065,0.220112180008,511.617640993,298.806690214,1.27973311694,153.494097249,54.7961575552,0.971231,90.7937384477,115.756944719,198.008,-11.6238,52.1678,6.52600502044,11.563409313,0.404771,1.00438095261,3.5177331182,85.8550098513,245.422226186,11.559,11.5627412776,11.5598
1431,362.921385276,0.224075500921,468.268669523,299.516846496,1.28972566858,151.244997175,116.454724413,0.969953,94.7773813777,114.523951524,198.097,-11.6345,52.1772,5.91175489532,11.5665495692,0.415745,1.04381399612,3.47819120274,66.9250947705,210.32225236,11.563,11.5658419742,11.566
1432,504.621280756,0.219827098714,490.821442873,265.730108166,1.18754541244,143.066734635,128.144532413,0.968388,85.2066492562,52.2567940658,198.218,-11.6679,52.1824,6.33758766974,11.5979642782,0.391282,0.360776618928,3.05613485724,101.306916235,307.157039056,11.5945,11.5974287547,11.5965
1433,306.422971805,0.235275952556,499.453903475,301.215499574,1.46815415039,147.061134091,13.4325916916,0.970039,110.868758393,52.7684796864,198.283,-11.6706,52.1866,6.32416109026,11.6056976975,0.408832,0.352582754267,3.41306556819,88.3240428668,196.42219876,11.6007,11.6052360509,11.6027
1434,400.268200351,0.218769056204,467.405920209,260.746735943,1.24686265647,140.818587717,17.5527840601,0.967277,89.5236813226,54.689268705,198.395,-11.6454,52.201,5.95362624593,11.5870790917,0.383454,0.411526054497,2.99692162517,113.524984993,249.005582303,11.5824,11.586613673,11.5846
1435,439.667976901,0.21902388274,484.436451938,301.655404497,1.31581503656,151.306774227,183.0484725,0.968539,96.0050737515,55.99540628,198.477,-11.6346,52.2114,6.05164588605,11.5914437032,0.38565,0.373534488623,3.50982540376,106.468364473,276.337860769,11.5873,11.5911630291,11.589
1436,429.770504398,0.224104350582,543.494727677,262.718491353,1.59071034582,135.853092157,58.5460833365,0.967829,118.643222031,45.1780415434,198.577,-11.6229,52.2141,6.72549645422,11.5784363497,0.391681,0.310912369831,2.99790694467,99.8411793939,237.162500471,11.5753,11.5775013673,11.577
1437,496.876511996,0.217676165387,491.464149897,249.347222233,1.84214476934,127.190514852,53.3163562542,0.970244,141.304593832,46.7141180217,198.648,-11.6421,52.2182,6.22475403433,11.5946956257,0.359428,0.278147808464,2.83475463216,130.006467791,295.982602455,11.5923,11.5944304163,11.5932
1438,443.571507755,0.214447428172,533.393081709,313.600165978,1.32470405388,157.0204986,46.3368651004,0.968813,96.3161699777,52.8076803604,198.765,-11.6144,52.2398,6.70496692021,11.5746575231,0.385641,0.362199783434,3.75022186646,111.173870585,240.294450295,11.5697,11.5741518868,11.5712
1439,469.759874775,0.222596559534,497.229286164,274.93446246,1.47411590646,144.368176136,53.8383324505,0.956937,106.304613014,78.9517746341,198.872,-11.62,52.2456,6.38866451996,11.5749811715,0.384048,0.637742663591,3.23651911104,127.498099108,218.45741326,11.5712,11.5747393053,11.5728
1440,347.850201047,0.223587813473,507.492851971,270.297886467,1.25389658034,144.971212618,74.0704949544,0.969182,88.9357641465,54.6519470411,198.986,-11.6223,52.2551,6.49390444951,11.5653967414,0.37728,0.409299482433,3.15525307454,76.5150343643,235.686555863,11.5596,11.5653404926,11.5607
1441,482.087863871,0.228711234318,471.127519202,292.309804666,1.40706418855,146.385511792,13.1172990861,0.955577,104.67167353,74.0117726496,199.116,-11.6123,52.2596,5.87868787944,11.5609190134,0.439231,0.618385146148,3.35731565874,143.652435893,307.014409426,11.5565,11.560180254,11.5583
1442,444.338192881,0.212476068002,511.901436601,281.209678692,1.27630737659,148.492466284,77.183800814,0.962993,89.7804165428,118.899480521,199.202,-11.6105,52.2848,6.45829402433,11.5586701758,0.368768,1.0721816156,3.28789684686,111.498022893,237.695226767,11.5542,11.5575945811,11.5556
