AverageQLoss,MinForwardProgress,AverageReturn,MaxForwardProgress,StdForwardProgress,MaxEsReturn,AverageAbsQYDiff,MinReturn,MaxReturn,AverageQ,AverageAbsY,AveragePolicySurr,StdReturn,AverageAction,Epoch,AverageY,AverageEsReturn,MinEsReturn,AverageForwardProgress,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQ,StdEsReturn,PolicyRegParamNorm
21.8166368784,-0.827544277092,0.741811741803,50.9628,106.841777553,0.424009605668,4.61095,-4.52698,98.3814,46.5136291983,105.292604761,4.45853,0.213739628015,0.191804,-57.4255363044,0.98993,4.4591369981,52.3631980002,28.5617519931,0.237463474649,4.61120718849,876,-38.3643278306,43.2172123455
23.5714718288,-0.835687436233,0.792953912306,50.9988,97.2537105022,0.457196797197,4.59801,-4.49336,98.4169,51.155484513,122.437596645,4.44049,0.255015044061,0.187036,-57.8386119693,0.989779,4.44017698826,47.3712374724,48.1424096253,0.236908584074,4.59734369745,877,-29.8181601582,46.7298731892
23.6708496764,-0.883885206646,0.819840423523,51.0122,119.076384606,0.453017626437,4.6005,-4.521,98.4358,52.3645681888,119.604084246,4.45357,0.265048892894,0.199161,-68.0184396569,0.996136,4.45474723262,40.1003940055,44.8859793975,0.243901505078,4.60173433057,878,-12.3088820744,45.9485373214
22.8408463763,-0.882040182457,0.921090888548,51.038,95.1527105137,0.412211465911,4.59454,-4.5218,98.4217,51.2582072201,123.182570628,4.44103,0.258673054433,0.193107,-64.0580624659,0.996005,4.44187021085,52.3106732996,34.0109591282,0.241954531812,4.59506175699,879,-59.8422641882,42.2422043536
23.4665229854,-0.876248662382,0.840650641773,51.0683,101.8796466,0.436589846424,4.59431,-4.49874,98.4653,52.9321184586,116.384220093,4.4386,0.270141167151,0.203323,-62.2514466716,0.995089,4.43954665646,30.8370408832,48.2578119846,0.248456623575,4.59512319045,880,-3.85073715687,45.1135635349
27.4866366509,-0.810232768068,0.62478016106,51.0778,86.0074149841,0.32300539108,4.59884,-4.5216,98.5487,49.3161491205,81.9460068003,4.44101,0.275486367153,0.220122,-57.8885016938,0.993931,4.44180876436,28.3189748374,55.172906997,0.253564212057,4.59947366333,881,-0.484437251052,32.0351151706
21.9809910205,-0.825741110676,0.725628701828,51.0819,83.8798686986,0.455014822865,4.61471,-4.54433,98.6129,47.8291040457,105.701169212,4.46025,0.223981001816,0.218617,-55.7517802163,0.998201,4.46164292181,46.7603641709,43.3614440243,0.257673298737,4.61639427554,882,-50.0839560476,46.2430514547
25.6617481088,-0.776956799789,0.752856941603,51.081,103.592655217,0.388576958307,4.62219,-4.53605,98.6828,58.8293336581,110.603334983,4.46467,0.329331201491,0.229808,-49.3695454173,0.998744,4.46725531666,44.7630198972,49.989195455,0.264712917939,4.62603019279,883,-46.3016848568,39.9831443656
23.8808037469,-0.997888112605,0.702563103012,51.0886,111.688536622,0.430984849774,4.63666,-4.56775,98.71,47.9814354929,104.252944839,4.48514,0.231359625756,0.240651,-66.0207437639,0.99197,4.48667318087,55.4850388969,23.2409420284,0.271896262866,4.63924584583,884,-55.4251049861,43.2291734238
24.0388496949,-0.773106271081,0.712826107617,51.0915,89.0339098603,0.403018689793,4.63246,-4.55358,98.7634,50.8250927498,101.574525325,4.48508,0.259819994717,0.248723,-56.269068513,0.997524,4.48579767339,35.8827942774,48.1727219409,0.276976132451,4.63561316809,885,-0.56105207344,40.3976833218
27.0723819404,-0.749932605373,0.741030453299,51.1143,104.524151206,0.49706104571,4.63814,-4.55595,98.8859,59.8267973526,114.147475177,4.48561,0.306984430422,0.233809,-48.5467399007,0.997736,4.48782715641,60.8789737393,30.5896641459,0.276086710732,4.64154556788,886,-44.3475442692,51.08275091
29.3728523373,-0.718341238397,0.723606941177,51.1269,106.661538952,0.459850921812,4.63032,-4.55694,98.9486,63.8417848869,117.823129939,4.47644,0.35223796564,0.242795,-49.9059063323,0.994333,4.47762926745,43.3871942433,67.989795121,0.280962208765,4.63320755164,887,-29.6077603753,46.2987648631
29.7135091336,-0.743242492038,0.732384450164,51.1266,105.460963555,0.494098707633,4.67265,-4.61018,99.0245,64.1109075444,107.617562453,4.52359,0.34069595985,0.243531,-46.1771600329,0.994595,4.52593036654,35.3828383835,79.200516659,0.281622954547,4.67557452252,888,3.88269975254,48.0255748463
26.2514710253,-0.751451808889,0.741754927493,51.1435,103.894553992,0.550815367939,4.70199,-4.63373,99.0916,58.5721259908,110.005819645,4.55281,0.287300309304,0.264559,-47.5703276745,0.997272,4.5555666103,64.8620071877,37.1781083917,0.292726873738,4.70684625194,889,-47.7061820287,55.9708804421
22.2891127562,-0.746811469839,0.764839961221,51.1425,115.007187886,0.607998679757,4.74097,-4.70318,99.1208,44.3472147944,117.494483685,4.59084,0.154392965861,0.262636,-47.9012775212,0.997009,4.59201714362,10.641149768,92.7659046372,0.295768042386,4.74300291872,890,79.8459195794,61.3755464501
26.4260232568,-0.742161050319,0.760446326389,51.1437,82.8708990171,0.537523088768,4.75177,-4.66344,99.2565,58.3283760635,113.585138956,4.60391,0.286006884153,0.261738,-47.4281766263,0.995443,4.60599642649,37.2510165853,54.5395560413,0.29533509558,4.75578503818,891,-27.0565486789,54.4040208411
25.0898548553,-0.848030548251,0.771095820987,51.1645,99.1287394914,0.562290744056,4.76939,-4.70543,99.3439,53.1943145014,116.876874614,4.62477,0.245585505129,0.272593,-52.0846128564,0.989732,4.62636232466,31.7715847058,61.8276810159,0.304163356153,4.77167018218,892,18.1760480648,56.7734144828
26.5224497603,-0.724592730536,0.777552279425,51.1971,114.126998632,0.549388941992,4.80852,-4.7495,99.43,59.6406136629,119.773766922,4.65556,0.292877587627,0.264388,-49.2645536099,0.991727,4.65822549167,54.6002819137,46.9068143984,0.299192752402,4.81273131077,893,-26.2897533966,55.5637463483
28.3876759772,-0.725177103317,0.758331712838,51.2315,105.540784523,0.513288711687,4.83142,-4.76032,99.5303,63.1026182445,118.673950238,4.68197,0.339960996584,0.266328,-42.0917237362,0.988808,4.68386053455,34.7493204535,53.6988648753,0.301366406923,4.83516759479,894,2.21687568523,52.8071149271
23.3656943096,-0.720178964026,0.79664461407,51.284,113.462391885,0.567379902868,4.83852,-4.75102,99.6187,55.0678341399,122.272092508,4.68991,0.243684218735,0.234571,-49.7871110076,0.988957,4.69295175188,63.7847328865,37.6769064837,0.287644278826,4.84332818124,895,-34.0967716237,59.0333243141
26.8246320858,-0.936505588773,0.744805194977,51.3341,84.728511764,0.501300745193,4.83999,-4.74822,99.752,59.6600702822,111.441641395,4.69153,0.304057759209,0.221391,-63.3886633426,0.987393,4.69426495471,55.9387606228,16.0399037408,0.279412935155,4.84550816582,896,-50.1678833043,50.8519915217
24.7581166522,-0.908823504432,0.832187740677,51.3896,110.469301426,0.53923350973,4.83181,-4.72998,99.9081,54.6358775061,113.997117599,4.69091,0.249817397109,0.195372,-65.3363598227,0.985842,4.69304065148,39.2614671928,51.9439790936,0.265646664692,4.8369804456,897,-4.60761967914,54.9784922904
25.4945187332,-0.914381811065,0.834299719256,51.4348,100.540583457,0.560540161399,4.80889,-4.69758,100.05,56.8314582909,119.353983413,4.66728,0.269756738389,0.200404,-59.9072750029,0.98586,4.6693489871,68.1466313692,32.6787085927,0.261874251922,4.81274602975,898,-52.8671933371,57.2231677273
28.3851839486,-0.701315396715,0.765662679953,51.4551,114.508316689,0.49831142958,4.76607,-4.63818,100.185,61.5218736233,109.707893993,4.62339,0.319819141873,0.174534,-49.4637633987,0.990254,4.62615710576,48.1750748556,47.6729501029,0.245839356918,4.77090109843,899,-17.3788331207,49.3076924673
25.945433198,-0.871212456299,0.780665856799,51.5015,105.296129735,0.499675997633,4.7294,-4.61995,100.282,59.9050390906,116.730336949,4.59005,0.291284851775,0.165734,-59.5299913511,0.987859,4.59163259536,54.5352769983,45.6632132346,0.239960075765,4.73354506983,900,-41.1325594045,50.8831535079
30.6545632543,-0.778763413151,0.81143972765,51.5408,116.458794788,0.451087466062,4.69891,-4.57564,100.416,69.4673108045,118.008692872,4.55947,0.405825927062,0.144641,-46.7112218512,0.98871,4.56077345899,33.039851029,67.20846193,0.224701725945,4.70262898214,901,9.01203423981,46.3666148171
26.7661739385,-0.802294369714,0.773859019617,51.5598,100.060712793,0.51054188185,4.65991,-4.53415,100.537,60.9208287585,116.91487387,4.51809,0.308262601728,0.140319,-56.0881498977,0.988563,4.51899287377,11.6470798693,87.4177852661,0.219138157725,4.66314867618,902,65.3534947608,52.2406463791
28.1211864109,-0.757732331387,0.761476430436,51.5532,107.762429029,0.488013433039,4.63147,-4.51094,100.701,63.5792792257,118.583082198,4.49459,0.351902908387,0.142172,-48.0263909583,0.985543,4.49609002317,55.9045166169,33.0378055653,0.217179189198,4.63587545502,903,-25.2071779432,50.3219052431
32.5664647502,-0.696208806332,0.774597308477,51.6083,102.842854413,0.450735528669,4.59098,-4.46214,100.824,73.034144848,118.777840387,4.45308,0.439463866434,0.129816,-49.6309014529,0.996297,4.45343101687,53.319464435,39.2293935678,0.209879862467,4.59350416181,904,-39.9578562162,45.6596185033
29.6083247802,-0.805985369572,0.780195908001,51.664,132.522868509,0.496055853225,4.5426,-4.4057,100.971,67.9932634669,113.436678058,4.39611,0.38500384067,0.126887,-60.2691475213,0.990295,4.39692848662,48.2730789619,67.4173513241,0.209837385524,4.54496866857,905,-12.0637138612,51.1814464075
28.843552101,-0.725145443947,0.782181936696,51.6859,113.083362056,0.524305038399,4.52632,-4.40403,101.096,62.6609232806,116.870303851,4.37839,0.33950668659,0.130368,-42.9767466724,0.996973,4.37928794816,24.5934268278,83.8138020745,0.209082249725,4.52888184724,906,44.3103584253,52.4774641959
27.6811160436,-0.755714290247,0.759988032974,51.7133,119.574929608,0.483668268487,4.48829,-4.35734,101.208,65.566168874,122.009262014,4.34042,0.359935095842,0.128699,-53.1537525737,0.984854,4.34116417844,56.2951466266,50.6191930232,0.205918970364,4.49018329428,907,-31.0968771853,51.2154100231
29.3462538203,-0.756611778977,0.759184191956,51.743,109.052795459,0.521867559151,4.44305,-4.28791,101.371,66.662700473,114.120771187,4.28735,0.369168890791,0.122378,-51.2293856381,0.990598,4.28793613703,56.4864284264,51.0871573226,0.202293743859,4.44485502021,908,-42.8921347239,53.0932962666
21.1777092077,-0.738382155494,0.813466472858,51.7267,109.534351191,0.540653454315,4.40031,-4.25038,101.491,39.5647752911,111.005084722,4.24148,0.113561336796,0.126195,-46.3706975077,0.982604,4.24284473385,46.3254912237,58.401052885,0.204530066862,4.40237780302,909,-19.9398213878,55.4848083442
28.4011631433,-0.606302675235,1.07484313277,51.6773,97.4460146445,0.304774007365,4.37127,-4.21477,101.675,58.9862636238,137.364880718,4.20949,0.354556087378,0.11673,-43.2003332138,0.98389,4.20920023173,40.7597169216,45.5331727985,0.195035123776,4.37186644839,910,-28.704088651,32.5599276695
8.92763976578,-0.75556375982,0.764609878082,51.6833,68.010128365,0.302371770507,4.32938,-4.15583,101.84,8.18380116289,102.821059782,4.16115,-0.12774974357,0.118979,-51.0028590539,0.985294,4.16244039394,29.7935817149,27.720191735,0.200397221064,4.33149065805,911,-19.685633587,31.0959928575
19.6010818543,-0.489618005109,0.792795878448,51.7131,105.289576858,0.370943697973,4.2826,-4.11542,102.014,38.8210136608,109.011012388,4.10589,0.139444547933,0.110828,-27.4786997927,0.981963,4.10616470421,45.676934386,52.4311677865,0.195180419901,4.28429083898,912,-23.7396999358,40.4570657303
28.6301883528,-0.470175880638,0.837039118889,51.7138,98.5615608085,0.393297157514,4.2345,-4.06336,102.252,60.4970267353,109.188437125,4.05829,0.333538446668,0.112931,-22.8031070963,0.990724,4.05903638279,43.8853435217,25.7004185777,0.194069401801,4.23638220029,913,-24.2993413038,39.4158999223
22.2234168925,-0.511959699247,0.740850831496,51.7028,99.9828686365,0.406540175178,4.21972,-4.03655,102.382,45.7152194057,110.078089333,4.03209,0.188825126564,0.126485,-25.3733739521,0.986696,4.03309948727,46.9513516969,64.5170035552,0.202326235614,4.22282038718,914,-21.1802867931,41.923123093
26.5857888906,-0.665043027703,0.830513737296,51.6717,92.6173135857,0.445611343235,4.20191,-4.02943,102.524,55.3161116184,112.076502764,4.00338,0.27990326896,0.151395,-42.2568808309,0.992115,4.00328564299,40.2021533021,51.4668695474,0.206490955835,4.2020243635,915,-18.3800397156,45.3512356943
21.5199747287,-0.71871232593,0.788744515918,51.6906,110.61377177,0.534532194872,4.19656,-4.03762,102.646,45.7192457842,115.491915654,4.00894,0.174948426458,0.132133,-46.0126495399,0.996455,4.0087633586,58.1634202861,40.3647394838,0.211677006423,4.19822974282,916,-40.487065388,55.0856048509
19.638126273,-0.761955704515,0.792832934885,51.7101,126.164347394,0.648475665469,4.16501,-3.99618,102.656,38.3490956618,116.297521945,3.96557,0.100088195646,0.132729,-49.4975595261,0.99299,3.96480733929,67.5536846743,28.9090027603,0.210035042948,4.16571084904,917,-40.8665070524,65.6813537925
22.0186095508,-0.803696183604,0.773656298895,51.7558,87.0031139165,0.41416113244,4.13788,-3.93934,102.694,45.1033748034,115.502307591,3.93493,0.213392816816,0.127157,-61.8678406478,0.997957,3.93504188552,40.9465386426,38.1374213623,0.207283456867,4.1379816397,918,-47.5355091944,41.9555786298
19.651002233,-0.81445907377,0.746600382294,51.7622,63.0361292461,0.452292788421,4.09987,-3.89727,102.739,39.6622473917,103.381077413,3.88925,0.161427512683,0.120965,-62.7052959794,0.999158,3.88921201782,35.9565472532,21.1633867192,0.199098297133,4.10067455779,919,-45.7411341228,46.0563390381
18.3408675939,-0.785587589493,0.644278221197,51.77,88.2442083961,0.37820300724,4.07101,-3.85986,102.725,38.1605397366,93.9394943309,3.85682,0.146172958616,0.127031,-55.4195799987,0.997972,3.85603613922,56.3355500427,27.8083703605,0.199922669786,4.07053073206,920,-52.9245944446,38.4942601601
9.27934960345,-0.727466417774,0.775908226492,51.7683,93.870649723,0.455303570559,4.01562,-3.79745,102.765,16.9827861671,103.820099754,3.79232,-0.0449545224729,0.119178,-54.2242183791,0.996719,3.79178220664,43.934392008,32.1892085055,0.196603585845,4.01583511831,921,-37.7442211211,49.2465098618
20.5008895469,-0.756005462882,0.643844674558,51.786,99.0523226462,0.380221579181,4.01773,-3.82541,102.804,43.4406379986,92.2583781138,3.79348,0.194163699461,0.116765,-51.0972174118,0.9974,3.79293998794,48.3379743247,9.58786495689,0.197104436968,4.01763988832,922,-45.052216953,39.1773478692
18.932035637,-0.858588377742,0.679122868587,51.7885,87.84456963,0.414153549905,4.01535,-3.80999,102.798,39.5645380515,95.6482135238,3.79142,0.149428108523,0.120937,-65.2289087727,0.996374,3.79096128274,33.0233382859,38.3589875133,0.195527818598,4.01537856091,923,-24.1841259323,42.1965923866
24.512970912,-0.908844529285,0.671339482676,51.797,90.7821740964,0.368668807288,3.96404,-3.75292,102.86,50.5788821559,96.7865263529,3.73147,0.270099106032,0.117334,-52.1228723992,0.998954,3.73155292099,41.6888850562,46.6428878349,0.191496157414,3.96564307601,924,-15.4896055992,36.8418598169
20.1316427685,-0.990514357988,0.719075519972,51.8045,84.6632141468,0.406943872055,3.97683,-3.76223,102.91,41.5009055286,99.7895530512,3.74433,0.174453333277,0.120017,-58.5593114606,0.998694,3.74314422131,31.1179516979,18.8305518368,0.195452300718,3.97729203412,925,-34.9576247678,40.9287402227
17.7710544715,-0.927415471051,0.803211559674,51.8209,92.2318994587,0.490565067704,3.93236,-3.70704,103.01,37.0931280071,112.206768653,3.69385,0.134965545636,0.13659,-70.2572821988,0.995612,3.69263520051,29.4871936658,30.7552482997,0.200352681598,3.9320201103,926,-12.1491061993,51.2319809712
18.1564133412,-0.780905152144,0.671752021058,51.8282,90.0031388309,0.444177843128,3.90413,-3.68274,103.083,36.7881608641,94.9962104382,3.66874,0.134205777828,0.119211,-58.1633507595,0.998826,3.6685235406,47.3124611692,18.1576545923,0.195732749293,3.90628426122,927,-64.3925271715,45.4804334177
21.1458824957,-0.849217383392,0.6848030976,51.8217,86.5030625603,0.417206617522,3.8931,-3.67346,103.129,44.2102833228,99.1596123236,3.66096,0.200475360545,0.114193,-62.0824264888,0.997987,3.66079694835,40.4184486146,36.4808594055,0.193598040463,3.89351068923,928,-35.7096858072,42.5062317294
20.0389173435,-0.881862363666,0.720419157708,51.8293,104.610977982,0.397575207709,3.86311,-3.64127,103.115,42.414398242,102.046845646,3.63194,0.18318763905,0.124055,-67.3023495305,0.9971,3.63141373988,53.1479797,29.3491466756,0.197347647978,3.86500682718,929,-56.5946582908,41.1015741588
17.3111629707,-0.965125022113,0.699833798812,51.8154,47.6321342575,0.435667599394,3.82342,-3.60147,103.092,36.4320497198,92.3213863426,3.58388,0.123390841973,0.117593,-76.0772730053,0.996404,3.58373001935,27.2935328299,4.87120699534,0.194488817367,3.82584475154,930,-43.037153975,44.4359437999
21.1796962883,-0.839055298519,0.871586521228,51.8345,89.1267956845,0.389754983767,3.80415,-3.58977,103.102,44.9065610714,121.01353952,3.57635,0.207806037707,0.117334,-57.5292103658,0.996421,3.57639743652,36.094715606,2.13976618269,0.193460517826,3.80625234565,931,-39.2217226837,40.6179362743
21.8681715759,-0.785093634986,0.781300215574,51.8428,110.015622563,0.386006064802,3.79136,-3.57211,103.09,45.5153263478,116.25859676,3.55781,0.213158322559,0.111997,-58.5557216775,0.99778,3.55777494664,42.2642092267,41.0556062819,0.191757770925,3.79367712197,932,-18.0252811346,39.6042087176
15.2734033846,-0.798318742055,0.741714107612,51.8402,83.4337567509,0.438362887342,3.77073,-3.55482,103.138,29.0911100243,99.4399835152,3.54016,0.0496959668835,0.114348,-57.8603321182,0.995729,3.54013640821,45.694426459,25.6073259779,0.192704226378,3.77376182384,933,-41.2762152851,44.4341799813
17.0765079829,-0.840000954799,0.670715164993,51.8642,101.407393263,0.421790347003,3.74255,-3.53247,103.132,34.7552100872,91.3864045279,3.50751,0.103235672243,0.10531,-63.8828033499,0.995372,3.50780616754,42.1610775056,0.0545141943624,0.186527251924,3.74605676333,934,-45.2664743173,42.4490343684
16.6370550272,-0.816491304759,0.737027443905,51.8611,91.029183709,0.42142251568,3.72667,-3.50139,103.16,34.9195181407,110.865642144,3.48724,0.110922963771,0.108414,-59.2544638751,0.995572,3.48655851181,48.9345503879,28.9904783314,0.185962824765,3.72814043591,935,-46.6616388451,43.5938055324
19.6044712326,-0.844526426331,0.634419261557,51.8626,85.5132521623,0.373900121876,3.70733,-3.48849,103.159,39.5316845283,90.1900977505,3.47186,0.162202182424,0.0990281,-65.7079086325,0.99481,3.47211996214,31.1001254022,24.1058106537,0.182074934665,3.71000654634,936,-17.4272687175,37.8262481252
39.9544324101,-0.405011321961,0.821102970782,51.8848,105.643456953,0.267178098398,3.67995,-3.47466,103.24,79.8513353499,130.564577597,3.44859,0.558340607837,0.10307,-18.7554699815,0.996866,3.44852289123,32.1182548149,72.899146253,0.184650265382,3.68257240417,937,16.5769063356,30.2709593644
39.480119689,-0.382817448208,0.789127802772,51.8833,78.7398828482,0.298603958882,3.66381,-3.46093,103.321,77.8619800642,112.064142895,3.43447,0.53698267319,0.0958499,-18.2326731724,0.997342,3.43400540335,32.7553005626,24.5171117388,0.180879015556,3.66611281335,938,-24.0601972547,31.794569725
40.1787534345,-0.39107060361,0.789059577378,51.8705,86.8158118811,0.235723384901,3.64331,-3.44143,103.419,80.87987418,123.928708694,3.41448,0.563187260053,0.136747,-17.174066755,0.995773,3.41450678775,35.2223326004,30.4264795597,0.183415467481,3.64623865824,939,-13.2915995096,26.0731844165
36.8310088337,-0.400276536864,0.805668506079,51.8714,85.8392486509,0.351692559327,3.6205,-3.43327,103.476,71.1977183918,116.825290535,3.40291,0.474029795999,0.0917687,-20.2095736348,0.997147,3.40277139721,39.6998403753,14.9627767428,0.17559260478,3.62394672193,940,-46.70078766,36.4865424494
38.7894431534,-0.389052708021,0.805753831561,51.8821,98.4820620479,0.304462059675,3.61989,-3.4405,103.527,75.5859118218,118.812981472,3.40379,0.52306566313,0.0922215,-21.1226934433,0.997124,3.40341687151,39.739983293,45.9682984079,0.177289045714,3.62237457209,941,-20.8254199362,32.9761212557
36.7229235738,-0.436552343212,0.766878329107,51.8885,108.922648917,0.292543442372,3.61426,-3.42556,103.596,68.0473757369,112.780941285,3.39158,0.453050729837,0.0959065,-14.7646820517,0.995425,3.39119116593,41.2838406339,52.5255991179,0.176336168765,3.61767287825,942,-19.6488550352,29.7327991623
35.3765590428,-0.399097571934,0.691221392755,51.9146,94.1974647777,0.281934898144,3.6122,-3.4474,103.705,66.406471387,101.827349548,3.40532,0.427640748753,0.0926308,-19.6687716638,0.997402,3.40469933343,33.2402482477,49.6747134693,0.177211204374,3.61442887901,943,13.4503290852,28.3041582696
23.6540268178,-0.536019370876,0.725857056957,51.9205,92.2727779875,0.441576509765,3.62936,-3.50438,103.69,47.4451788327,105.04204765,3.42798,0.212421879265,0.102975,-37.5261258256,0.983803,3.42948923288,31.3432351891,15.2627822607,0.185856652469,3.6348479497,944,-14.848627062,44.7707013007
23.7234293844,-0.824957729633,0.632174699737,51.9339,90.3130486198,0.342062716429,3.64262,-3.50176,103.728,51.319409579,111.433983234,3.43858,0.254145263145,0.105421,-48.9358903144,0.989253,3.44030876175,42.4816909593,38.3602629956,0.189056991394,3.64875558711,945,-9.65910594303,34.4189242918
25.6251758427,-0.880438626288,0.770862435357,51.9358,99.7866277429,0.467959288783,3.65549,-3.51084,103.752,55.1344496342,109.589381356,3.44676,0.263946201542,0.100934,-58.4034278672,0.988122,3.44767858098,32.1898151466,61.5601639894,0.186513080629,3.66035978031,946,13.5459844273,47.2804639954
18.9188399426,-0.613584696275,0.636246740986,51.9104,85.7831511149,0.279521659082,3.68647,-3.53845,103.832,33.6111516465,85.3816073245,3.47585,0.124114417377,0.105196,-35.288160887,0.992968,3.47775404757,31.4598490521,35.1448258242,0.189889336785,3.6909981382,947,-13.2505937448,27.9854742905
17.4964234283,-0.653085304765,0.557270787856,51.902,91.8448126733,0.250867153552,3.72195,-3.58186,103.884,32.33536624,86.5099406996,3.51793,0.103989892146,0.117875,-42.9528643532,0.992238,3.51942711576,45.7120704531,41.0325658482,0.194974856841,3.72698297581,948,-24.7084360685,26.2129919762
27.0929019586,-0.596276966956,0.78089976582,51.9035,94.2890177617,0.375129849013,3.71805,-3.57738,103.918,54.9092442308,117.832105526,3.51592,0.288314983053,0.109057,-37.4928014623,0.988866,3.51734931085,45.8777354119,35.7150797546,0.194236726414,3.72324808942,949,-19.3649485968,38.591078725
23.1809580628,-0.452954869726,0.783063146159,51.885,108.658274677,0.389902157783,3.73196,-3.57621,104.021,47.5890816441,114.25421267,3.53083,0.205830689992,0.114846,-16.533277867,0.989824,3.53194368709,40.9526467427,46.9197915237,0.19510015521,3.7356285639,950,-12.854960181,40.6348115264
24.4889938078,-0.76099440733,0.838933349583,51.9226,105.108089896,0.386555535054,3.73108,-3.56527,104.053,50.2708530575,117.167914379,3.5293,0.236806850582,0.114368,-54.7845525835,0.98948,3.531408749,31.7025469939,78.1073367762,0.197159902923,3.73688651287,951,10.0392983729,39.912261756
20.9455768719,-0.730206497277,0.814147139237,51.9214,99.0205764155,0.303592631466,3.7332,-3.56995,104.078,37.700105647,107.755376549,3.53661,0.156890996528,0.109878,-53.9164864101,0.985698,3.5379905743,27.4608318636,64.4462826233,0.197505444978,3.73799191977,952,20.3090073612,31.5211203785
17.9641209263,-0.74676246089,0.5943360288,51.9044,90.8391852169,0.241897757409,3.73098,-3.57373,104.139,32.4522165435,81.8240549732,3.52552,0.104407456001,0.114178,-50.4534425087,0.991544,3.52674695188,33.2038218044,41.2195974577,0.19534553652,3.7351174079,953,-25.3328236282,24.3064703334
19.9452463822,-0.640838376174,0.860869769506,51.9268,102.13027415,0.3132284595,3.71195,-3.54726,104.274,37.2169788402,113.941008266,3.50973,0.156805336937,0.110573,-44.2915951033,0.988033,3.51000348562,30.4037218728,64.1450311881,0.195343115369,3.71438490729,954,20.3341014001,33.272728321
18.2044502657,-0.600813012214,0.737181913434,51.9233,114.558041699,0.315909536788,3.72353,-3.57564,104.365,33.5433281514,96.3584564194,3.52947,0.123617380807,0.107154,-43.3657200816,0.990629,3.53010978134,49.4529775397,46.7230847931,0.194850936732,3.72606598205,955,-22.2664264932,32.494560729
16.7294969514,-0.619931327904,0.65630495342,51.932,110.67796004,0.256486262334,3.71701,-3.57722,104.468,31.1046424198,95.4257956248,3.52624,0.0950951447237,0.10904,-43.6202692851,0.990867,3.52693596553,41.7015686244,5.94469063798,0.196086237141,3.72011617016,956,-36.2629276877,26.6073143601
20.4765082682,-0.850977181563,0.777912292633,51.9216,85.4014942877,0.267882394637,3.73144,-3.61461,104.545,38.7980820306,107.288854134,3.5437,0.17102283946,0.109141,-62.9677744942,0.987608,3.54445985664,28.544437328,53.0511181716,0.192918607248,3.73538831422,957,-13.5054730153,27.6671071033
20.4970536124,-0.432375139158,0.703177898195,51.9125,83.1589374563,0.277327777139,3.7508,-3.63087,104.578,39.1295836838,96.6763350727,3.5615,0.172928815796,0.103346,-23.0868663106,0.98395,3.56207781805,40.8802413153,9.70069889825,0.19043613045,3.75505679809,958,-50.8114750276,29.1461865277
20.9453465849,-0.585409424056,0.733999111774,51.9377,93.6962933481,0.415809205606,3.7699,-3.64505,104.643,41.6841496701,101.428521466,3.58253,0.154708354368,0.111033,-31.5217523022,0.987678,3.58383198573,44.9192758221,27.0870125598,0.195225863023,3.77353352878,959,-21.0177935452,42.5149644152
,43.8803335819,21.2269949167,0.274717679243,30.494084276,145.339,2.56177,13.2009347949,46.1279
0.0835033,-0.526288025276,45.022645647,0.794571990492,0.247182161924,64.906838764,0.173122316207,-33.2517703649,105.201618351,2.35557,2.54804751939,-2.36995,25.9984709153,1.0,964,2.35554645623,48.8506476399,1.18713240086,0.267463792772,29.9684753825,145.49,2.54422,19.3054767809,46.1279
0.0811325,-0.506987038893,46.0304509196,0.781346040908,0.220865052902,125.355928626,0.170985571612,-27.5879523774,107.213898035,2.36618,2.55800425198,-2.37977,25.1365673014,1.0,965,2.36658400955,48.2002760727,-1.28564272636,0.278782007366,30.3117453112,145.744,2.55329,32.543311954,46.1279
0.0816925,-0.508054917144,44.8672929162,0.725034602703,0.259900270659,117.721926995,0.17046521204,-26.8191692286,109.554178774,2.34662,2.53657791964,-2.3601,26.8930925901,1.0,966,2.3460694516,62.2047617509,-12.831740496,0.256315620487,29.2033826582,145.934,2.53315,36.0462615033,46.1279
0.0807215,-0.51156203008,43.5982173259,0.81018817954,0.270316029729,73.8172286956,0.17151009903,-28.0384468512,104.194780655,2.351,2.53845240649,-2.36555,27.8828183313,1.0,967,2.35105580155,25.7273048208,-28.0875141876,0.254763288398,28.8282940633,146.157,2.53496,31.8268910408,46.1279
0.0798662,-0.529885811425,48.0663549253,0.726586033278,0.230310246797,65.6090952802,0.16834572105,-18.6543320757,119.837669917,2.35712,2.54490902872,-2.36896,24.7648223193,1.0,968,2.35701093936,40.8837928153,-10.9858171332,0.295058121651,31.3854274773,146.382,2.54028,20.5332038456,46.1279
0.0841859,-0.530801035991,46.3582228769,0.807033101681,0.289301624555,116.422262209,0.171488260593,-27.1682792972,108.498830714,2.34047,2.52301310909,-2.34924,28.9897914655,1.0,969,2.34046506787,21.2801572713,-32.397809158,0.265179915085,29.5963779373,146.613,2.51944,41.0112042063,46.1279
0.0817283,-0.479841175561,51.3376307245,0.7334660537,0.207487076539,138.374553282,0.169820732587,-29.0834933346,117.472756463,2.33057,2.51865459712,-2.33688,24.7476228568,1.0,970,2.33075325766,49.5114843105,-24.0138403156,0.310152950103,33.5609966176,146.716,2.51526,43.9382108195,46.1279
