MaxEsReturn,AverageDiscountedReturn,AverageEsReturn,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageQ,QFunRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageAbsQYDiff,Epoch,StdEsReturn,Iteration,MinReturn,AverageAbsY,MinEsReturn,AverageY,AverageReturn,AveragePolicySurr
610.806631428,181.994808419,240.909224945,1.60015,92.86,234.078778998,19.4264,107.023,0.970054,19.441,1084.4034995,0.515649065209,765,181.841848573,765,111.56657738,19.4352927374,2.85626796535,19.4286538435,532.179291707,-19.6921
855.896808929,169.032110994,178.555072314,1.23404,92.8996,338.905973353,19.3775,107.079,0.977578,19.3905,1981.89323933,0.497073886029,766,297.679240012,766,182.924643416,19.3843862753,0.501159013135,19.3777708239,539.285773241,-19.645
992.745110139,166.91624801,279.904394472,1.27005,92.9381,149.166116548,19.4438,107.138,0.968534,19.4558,897.261519277,0.489138054694,767,293.407903801,767,72.9578558184,19.4505226082,20.3904610145,19.4451880806,430.241842678,-19.7039
869.252278244,155.655741204,243.300991905,1.55829,93.0021,265.700451347,19.4151,107.197,0.97516,19.4293,1390.87214009,0.514915091593,768,290.875766753,768,136.452510136,19.4226141099,1.74411442892,19.4151011351,407.711732091,-19.6726
393.891631464,164.22204373,163.904617317,1.33333,93.0528,258.683535663,19.4348,107.254,0.975419,19.4475,1379.11374361,0.482665787662,769,159.233760449,769,248.425542597,19.443046802,-0.755044976532,19.436895799,512.062177562,-19.6823
593.61696524,155.361905996,271.082897835,1.17645,93.0947,210.580066701,19.4026,107.341,0.977892,19.4165,1025.23887888,0.478577744882,770,223.146005449,770,156.270995581,19.4110531329,-1.09030452313,19.4037239317,427.317367932,-19.6634
597.542151256,144.078480722,298.654148721,1.28073,93.0903,447.471542286,19.4352,107.388,0.977637,19.4517,1505.84907462,0.48293484269,771,211.931529103,771,218.189034744,19.4463911276,16.1501439476,19.4356345385,772.821895167,-19.6971
640.422228563,167.776591571,310.372919074,1.43291,93.1513,438.95777169,19.3728,107.454,0.974562,19.3905,1758.87324279,0.515452993886,772,221.944043148,772,328.600710531,19.3860261339,37.1089005534,19.3745973193,1283.82956674,-19.624
564.960010375,172.989734069,212.918144398,1.30751,93.2102,553.666654125,19.4418,107.53,0.969961,19.4582,2293.75303206,0.499745399507,773,216.263445332,773,272.899615437,19.4549375326,1.64156122577,19.4432997183,892.016722824,-19.6978
648.257524326,125.746078419,211.412486544,1.31036,93.2573,247.303802228,19.5273,107.612,0.966724,19.5458,1526.04486447,0.49391961934,774,225.875933995,774,295.749678944,19.542279218,5.3875459719,19.5289747857,551.299976263,-19.7822
564.226824071,160.229523601,170.016568276,1.37619,93.2885,425.817245842,19.488,107.658,0.963516,19.5076,1757.02000273,0.501513976879,775,204.921593617,775,487.476476084,19.5022133746,-0.535497835282,19.4888518832,1301.7755895,-19.7591
832.9840053,153.62614119,422.153514167,1.58321,93.3527,399.455116817,19.5269,107.734,0.958123,19.5425,1668.34679662,0.518723234906,776,271.095301138,776,267.188369343,19.5396619795,18.4557653043,19.5291961293,881.062418625,-19.7849
465.773141341,139.025784083,248.267176229,1.38376,93.3613,69.0536406861,19.4108,107.821,0.947261,19.4292,1125.03169234,0.494000162324,777,166.726458807,777,897.119820732,19.4233531446,4.64434478222,19.4121865291,986.911694495,-19.6783
503.466634628,185.865685887,278.928373111,1.36157,93.4397,177.041212922,19.4091,107.851,0.97,19.4266,1163.21027449,0.49090671515,778,181.544719801,778,352.569146428,19.42118122,0.383410483048,19.4105200958,508.71401054,-19.6643
590.869468604,135.95401524,214.738570504,1.42876,93.4624,336.023241526,19.4745,107.902,0.960861,19.489,1281.23784256,0.491516973291,779,215.998367382,779,280.713047671,19.4852356163,0.420089706494,19.4744882514,1004.74834006,-19.733
815.961077016,160.145177618,241.341357977,1.2437,93.5213,360.425855083,19.4471,107.95,0.969038,19.4646,1687.86131952,0.484183765845,780,294.754564776,780,232.92675075,19.4589231503,2.10398778026,19.4484780985,576.802798348,-19.7112
935.425743417,180.686962409,174.353387424,1.48636,93.6243,492.140796419,19.4482,108.027,0.964915,19.4614,2368.92469877,0.508890604402,781,295.940525943,781,150.992284527,19.4575443498,0.878792330895,19.4493790302,771.238410039,-19.7156
581.354636965,173.596351568,170.404693259,1.44899,93.6659,366.920546301,19.4346,108.11,0.960755,19.4494,2195.91324551,0.499746122837,782,188.336089249,782,371.476887015,19.4451020633,-0.0563075399685,19.4368138996,721.986183016,-19.6947
539.682550641,192.225122315,310.010149815,1.37648,93.6925,322.432666262,19.4747,108.133,0.961466,19.4881,1865.49037715,0.504038045709,783,201.847600184,783,262.170469866,19.4844337424,0.233112847449,19.4768925607,721.286338362,-19.7357
310.472078017,103.437496671,105.472512293,1.36859,93.7331,380.640411125,19.4502,108.202,0.95685,19.4625,1637.41327263,0.501297804983,784,103.551909375,784,8.24097348194,19.4588483401,8.92086359206,19.4520875549,781.011346629,-19.7191
942.919946272,174.361131263,329.048412367,1.27803,93.7861,337.007071267,19.4633,108.28,0.959491,19.4782,1866.26324813,0.498992144445,785,357.137416773,785,207.654867797,19.4730083088,30.2481497774,19.4654796302,587.83888485,-19.7347
549.151042797,181.552387777,306.131814005,1.23665,93.8517,536.946676358,19.5,108.326,0.952105,19.5112,1968.00569874,0.487111282306,786,152.941957112,786,381.753303869,19.5076373803,60.4812546799,19.5010516244,1146.32139337,-19.7594
197.713194062,173.409720253,57.7816874078,1.47244,93.8771,487.51748164,19.4662,108.389,0.961951,19.4804,2245.25061491,0.50868461666,787,76.499375782,787,645.984884791,19.4764195347,0.199514594971,19.4672681477,1461.62614897,-19.7315
1193.77072555,153.371426793,570.858506201,1.29994,93.9092,378.675901197,19.5133,108.452,0.925146,19.5284,1361.71970792,0.490270271402,788,456.180311108,788,194.255748684,19.5241780362,114.020177514,19.5146437828,1065.25299729,-19.7799
1030.13269995,135.043644083,210.555680938,1.29013,93.9454,579.688478143,19.5705,108.535,0.958544,19.5913,2061.99107723,0.493041310761,789,295.694181487,789,226.619966121,19.5814308055,-0.650517956491,19.5702696936,1167.43096855,-19.8635
689.515909077,142.542459589,291.831880553,1.39312,93.9993,340.447134169,19.4983,108.592,0.958861,19.5131,1382.66335405,0.501060919587,790,255.216553801,790,123.348560719,19.5083991078,1.22668188956,19.4994750646,495.934315417,-19.7687
434.110507584,170.812945713,269.030613647,1.34841,94.0642,319.338611465,19.5023,108.611,0.972183,19.5176,1538.95517416,0.512500627393,791,138.148908519,791,241.127746821,19.511614106,0.402299885181,19.5045167315,504.078876328,-19.7722
550.003754264,210.219012221,262.630430829,1.50407,94.0914,343.254655818,19.5437,108.679,0.969278,19.5588,1668.83112785,0.51169009413,792,186.73721935,792,287.5466664,19.553774526,55.9058212953,19.5472192904,730.226270637,-19.8198
764.009359413,180.30050367,245.838058423,1.29321,94.1418,335.56748991,19.5516,108.702,0.97677,19.5659,1616.63073611,0.484276781526,793,258.152480281,793,271.669837383,19.5601130503,0.359700425043,19.5528775948,628.567809666,-19.8177
382.44333105,134.450942577,163.572230675,1.4283,94.1655,636.384717959,19.6495,108.785,0.954422,19.6617,2004.48577246,0.492531660932,794,151.887330911,794,7.46191971419,19.6570682817,31.9542123457,19.6502696284,839.061850206,-19.92
828.165164151,151.631251926,493.504187816,1.14768,94.2244,465.114488434,19.6352,108.869,0.953266,19.6512,2092.38876683,0.47107399855,795,298.49428705,795,269.484482341,19.6464065277,9.18837546846,19.6366434376,982.749938347,-19.8916
755.139174453,173.867461219,200.857309379,1.464,94.2905,329.780489557,19.5912,108.984,0.967316,19.605,1470.71617775,0.504318527239,796,226.990414376,796,206.371804519,19.6025003768,-0.393904310337,19.5914153076,773.600395975,-19.8468
477.82628548,164.421037573,137.187341801,1.45029,94.3257,118.497366126,19.5902,109.051,0.962471,19.6066,1047.01616879,0.511964353645,797,141.689738059,797,265.043860138,19.599776542,16.6882081764,19.591600933,397.453043306,-19.8546
401.53379997,178.479662682,157.434890275,1.43115,94.2963,446.577234729,19.6237,109.104,0.966522,19.6383,1747.13767385,0.504458085229,798,153.608087516,798,259.69665979,19.6351442909,4.45241359486,19.6262016746,686.820747426,-19.8982
479.34867336,161.145449579,304.480758038,1.58442,94.3443,428.652864545,19.6178,109.134,0.963105,19.6306,1832.03867405,0.51561879616,799,152.916910728,799,286.865210091,19.6284910814,31.6184812911,19.6202511407,1393.55247179,-19.8962
626.710631207,159.154714839,194.863154521,1.50533,94.4111,211.662481272,19.5981,109.233,0.939169,19.6132,1258.94993525,0.513537602118,800,219.546710499,800,411.377817783,19.6064024057,3.31609093164,19.5982606987,1031.4883496,-19.8655
755.936663677,114.414945414,504.815681271,1.45539,94.4681,594.765643293,19.665,109.277,0.955072,19.6767,1729.43166508,0.502557646195,801,300.590957961,801,61.0488486622,19.6719576743,82.20961249,19.6666970521,1042.91673164,-19.9165
505.349188174,167.185623044,282.266124821,1.2245,94.5432,377.445268487,19.6673,109.341,0.965455,19.6813,1926.8284271,0.490614800225,802,187.446617708,802,202.045056534,19.6764722129,15.0360686206,19.6697021998,579.49435545,-19.9243
914.954426931,147.601236898,238.401531971,1.54648,94.5786,218.371908558,19.5765,109.41,0.934156,19.5893,1351.55987299,0.514882727686,803,288.35765423,803,479.758891595,19.5838004788,0.109987982786,19.5779460245,1049.68492238,-19.8474
895.908935432,158.340026592,407.821790833,1.42459,94.6287,540.478039644,19.6214,109.48,0.973683,19.6351,2223.72691973,0.511317436134,804,285.365620702,804,78.1105982824,19.6285774334,11.5744256123,19.6222695942,996.262956714,-19.897
671.12853698,168.260372046,300.325763793,1.61215,94.6893,623.378745883,19.5878,109.511,0.963559,19.6014,2259.71805241,0.515269311029,805,239.339656287,805,306.292272313,19.5951676075,4.99543037594,19.5890322599,1357.76382183,-19.8336
1169.25922392,178.998377875,198.315680526,1.41638,94.7878,493.376647682,19.6021,109.587,0.976955,19.6159,2042.5048949,0.499417865632,806,385.846925717,806,288.013131272,19.6112796375,2.18439531652,19.6048340486,728.842715631,-19.8465
516.135534228,153.230482985,237.315816968,1.3452,94.8353,41.4414883382,19.5643,109.656,0.948933,19.578,1815.71647973,0.492126721218,807,168.020598962,807,1663.00110618,19.5732862307,52.3887882934,19.5649525659,1749.2889395,-19.8026
597.16652141,167.103259425,243.571747179,1.55558,94.87,345.683137124,19.6682,109.719,0.974434,19.6818,1518.99726477,0.514501592166,808,244.917855011,808,306.705557404,19.67752384,4.49856120395,19.6700327271,739.492878368,-19.9127
493.530574881,168.711741117,201.46847393,1.42355,94.9543,333.137383065,19.6283,109.789,0.974672,19.6437,1517.97788473,0.498867100452,809,164.981063572,809,248.69051524,19.6394283135,0.832720422961,19.6304315849,658.793628014,-19.8843
676.079071666,161.415730178,265.659623382,1.37278,94.9925,434.91581241,19.5957,109.837,0.978846,19.6125,2054.65018413,0.494158409757,810,215.911049267,810,112.496619333,19.608709399,17.6185796464,19.5955337515,613.372514788,-19.8474
486.411584229,147.230824817,158.15082975,1.39469,95.0157,345.868906437,19.5826,109.901,0.974585,19.599,1210.52485424,0.494586871908,811,144.043029998,811,46.7543468943,19.5953693996,9.74370761691,19.5847665793,483.366417524,-19.8275
660.062075576,217.202500653,218.941155614,1.3137,95.0374,224.131372855,19.5723,109.943,0.968706,19.5863,1490.56949435,0.494771544943,812,237.885264231,812,338.890050806,19.5860210892,3.91504460409,19.5745358436,674.133416844,-19.8294
671.588506459,173.19008777,182.595488294,1.5022,95.0711,254.539903615,19.5629,110.064,0.98047,19.5776,1454.13671941,0.516034790139,813,202.988805516,813,67.0019179978,19.5739089966,3.19080732385,19.5649432093,483.719969794,-19.8198
1105.87047268,192.411204788,358.105508434,1.34508,95.1313,385.384435483,19.5757,110.086,0.977089,19.5897,1792.33797463,0.490775115431,814,353.772832453,814,284.623785312,19.5840221552,74.6120556091,19.5752053383,640.681333537,-19.8303
698.297305689,150.308460636,225.414968831,1.42437,95.161,511.899445513,19.5982,110.15,0.970082,19.6123,2088.94838202,0.494280856633,815,247.334564097,815,147.235477294,19.6084195458,2.28245978563,19.6009996517,856.504139624,-19.8482
630.294752372,162.399600953,160.286517395,1.42845,95.2113,366.425448601,19.5969,110.202,0.968542,19.611,1582.67829493,0.494038016994,816,211.545922003,816,203.83453695,19.6039426691,-0.984786156275,19.5977122317,687.829531522,-19.8492
652.224619698,151.943402881,241.342429067,1.41457,95.2386,330.029369477,19.5227,110.237,0.961341,19.5367,1388.72953136,0.50707141602,817,265.508208861,817,123.942485812,19.5331732586,1.76835990852,19.5259195238,548.666851471,-19.7741
292.277991213,130.547120668,72.9791200016,1.34094,95.2503,298.383064296,19.5229,110.272,0.967829,19.5353,1517.73139383,0.492828116804,818,84.2631596776,818,74.0156140426,19.531560394,-0.899483060178,19.5244909543,422.771107162,-19.7686
671.912475721,150.9157679,208.650413218,1.40439,95.2725,434.163436734,19.5806,110.364,0.977444,19.5948,2131.58553866,0.497368215297,819,229.037380019,819,283.413744881,19.5897580331,12.291889984,19.5815960631,818.757094104,-19.846
505.902226465,176.333864572,206.114206795,1.43962,95.3233,351.46535433,19.5126,110.393,0.973985,19.5269,1663.18472443,0.50383030568,820,183.757396313,820,215.799987379,19.5209713163,14.0072883792,19.5136855174,621.081002222,-19.7724
518.074123263,190.727228815,199.65946026,1.38455,95.3103,507.507223878,19.5106,110.442,0.983475,19.5232,2642.3842205,0.497188015097,821,196.025404797,821,357.516061723,19.517340275,1.68694282877,19.5122780142,903.135759854,-19.7771
573.016861412,167.530792243,369.106502503,1.62247,95.3545,673.530796232,19.5611,110.492,0.978603,19.5747,2280.59984417,0.526079121937,822,202.308272368,822,246.002382846,19.5692319284,13.8415823768,19.5621838077,1108.67992496,-19.8377
720.058385479,147.162849898,203.549591447,1.26187,95.3964,425.492050726,19.6415,110.508,0.969263,19.6555,1825.86266962,0.490521758977,823,248.594301156,823,103.31642711,19.6493509616,2.44666239124,19.6427432317,612.653834724,-19.9127
414.892612116,148.815084321,106.025440578,1.30866,95.4382,555.953427919,19.5744,110.581,0.971244,19.5871,2041.36421149,0.499075269252,824,120.236719253,824,188.448900901,19.5832964225,2.51940908819,19.5773248177,758.931657084,-19.8437
608.781288135,197.819734343,296.159007163,1.50572,95.4681,411.592211089,19.6526,110.649,0.971625,19.6637,1745.41158987,0.508848436001,825,244.966530855,825,341.356727116,19.6584630918,5.1820114964,19.6544518143,836.102548943,-19.9151
920.534559536,170.058101684,382.878613909,1.62812,95.5326,277.866525786,19.5832,110.71,0.965487,19.5973,1817.14233866,0.514572142253,826,319.12566544,826,226.113389014,19.5891248723,3.86677179648,19.5840245443,498.081028576,-19.8453
606.448784593,169.42522911,206.254400146,1.51053,95.5475,501.565556474,19.6246,110.76,0.974964,19.6399,2621.98193965,0.501155241712,827,224.094396523,827,212.894742957,19.6376199084,3.89265029128,19.6275603513,719.964934696,-19.8879
599.409653929,189.748329432,387.033994892,1.64553,95.6041,84.6287062639,19.6327,110.821,0.97116,19.6448,679.889583758,0.504930526496,828,187.612661038,828,259.112715105,19.6417312458,39.9936796181,19.6338495685,396.36449995,-19.8932
883.917164476,199.704930086,222.237264236,1.53984,95.6353,326.368692497,19.5884,110.885,0.973082,19.6031,1504.99613435,0.503546058161,829,270.576822273,829,271.813260613,19.6020342083,-1.55246184947,19.5909591257,681.396174003,-19.8494
857.661048537,160.803738197,384.046926683,1.4516,95.7106,287.854493515,19.611,110.916,0.962844,19.6292,1805.1330153,0.500123248459,830,292.290753169,830,77.2433172359,19.6235066486,24.2995706112,19.6120480154,418.556563909,-19.8609
767.204399092,167.352631585,323.610233818,1.33466,95.7493,332.728276203,19.6339,110.989,0.975199,19.6503,1571.87739552,0.488404717536,831,231.795702561,831,182.03965345,19.6488947648,30.4619923987,19.6362824564,577.953155274,-19.8954
693.950466254,93.6113045736,352.411161508,1.31157,95.7914,508.5686995,19.6473,111.045,0.968655,19.6656,1816.56135046,0.482695787828,832,237.663177396,832,-18.5305119188,19.6606902196,45.0848537691,19.6487523599,838.378132024,-19.8984
503.79013199,176.602341068,173.19009629,1.45457,95.8937,293.9278126,19.6231,111.09,0.976224,19.6403,1772.75327638,0.497824978197,833,165.276736635,833,213.653203505,19.6320084357,6.6779275024,19.6228079217,501.761438563,-19.8712
565.19691159,162.163835601,180.319630032,1.39666,95.9241,298.876005477,19.6274,111.16,0.97794,19.6433,1209.16680228,0.486909376836,834,197.03268086,834,123.003206072,19.6418859724,3.77839113988,19.6311179838,515.781594327,-19.8782
569.64116717,199.165586152,258.890179865,1.33106,96.008,381.932068489,19.6607,111.204,0.97828,19.6744,2036.35195721,0.48714264395,835,208.407382436,835,298.709615583,19.6716528328,2.29749693044,19.6626377465,611.992835485,-19.9189
656.385628568,187.240422411,172.536932377,1.39601,96.0491,97.9066638696,19.6139,111.251,0.972449,19.6282,820.129100069,0.486585234654,836,240.074126596,836,309.125275308,19.622249652,0.0596085518081,19.6149676167,434.747084231,-19.8669
560.717511901,204.783031682,209.480772343,1.52705,96.0924,241.929569359,19.5938,111.336,0.97642,19.6073,1273.94804461,0.502087019222,837,226.635413939,837,285.280437519,19.604207709,2.28639855592,19.5959991743,595.264224834,-19.856
1144.54379544,189.094694293,319.110669597,1.46678,96.172,348.927930148,19.5851,111.389,0.971305,19.6027,1846.45231777,0.495867521081,838,411.848323836,838,234.255133848,19.5952482912,7.94164132842,19.5859084854,632.464944211,-19.8343
446.67086402,157.427667603,160.93854571,1.12402,96.1675,164.846699653,19.6522,111.417,0.979448,19.6654,1111.08050384,0.460930698611,839,151.965354586,839,61.3912631404,19.6601374999,0.0474213817657,19.6535600174,344.202341527,-19.8914
432.184344279,163.023710095,283.603104177,1.26826,96.2241,430.306779383,19.664,111.476,0.972093,19.6763,1754.48420162,0.471154042647,840,126.156723731,840,267.805911437,19.6722087844,32.4852702564,19.6658702303,597.166725076,-19.896
672.274362426,156.136351537,396.647463881,1.35641,96.2845,282.171484944,19.6367,111.528,0.949632,19.6501,1195.84590814,0.478138670651,841,200.482354915,841,89.1659912862,19.6444946941,55.877846039,19.637072794,490.399915451,-19.8858
501.638360798,86.7474033648,159.929830705,1.47928,96.3147,495.602594714,19.6229,111.598,0.967729,19.6368,1170.29374114,0.487959600472,842,184.14742268,842,30.5725781922,19.6325464629,2.10189622381,19.6257548381,432.048789507,-19.8705
908.907870917,170.841651512,328.144083904,1.36888,96.4119,302.325602019,19.5787,111.65,0.970685,19.5926,1625.61166899,0.482187420293,843,303.999098718,843,93.8754881568,19.587689281,0.205033105145,19.5795376503,472.605169179,-19.8183
614.143404853,188.716961487,181.100242065,1.23951,96.4574,429.974283543,19.5751,111.708,0.971065,19.5919,1878.01001925,0.470305634327,844,203.994332396,844,102.722319852,19.5877886214,9.03237843127,19.5773378973,669.220404622,-19.8268
565.705250384,197.057445912,88.8506255156,1.55529,96.5099,551.479999843,19.6185,111.778,0.97462,19.6304,2298.04864971,0.487277972313,845,181.641315251,845,301.957559856,19.6272154835,-0.822910731142,19.6196148646,713.431824207,-19.8758
1323.96922532,189.931277989,784.479934571,1.52592,96.5767,487.222328312,19.592,111.849,0.97392,19.6061,2332.5796855,0.495900048901,846,461.672713884,846,146.5555088,19.6031093068,305.479079077,19.5945548567,748.23342418,-19.8391
629.277931756,154.862874588,363.390351892,1.52585,96.631,157.458707684,19.6358,111.917,0.966419,19.6481,1066.31571366,0.491368291659,847,198.711398131,847,193.926469055,19.6460697324,-0.809714773919,19.637682145,372.027398249,-19.8892
376.627538522,194.56888161,257.19824797,1.41671,96.6428,477.87475588,19.5739,111.979,0.980194,19.5879,1969.41947304,0.492020618315,848,117.652904128,848,335.158796421,19.5840743356,3.73688689103,19.5754051557,1024.42311549,-19.822
698.318276822,157.043409821,303.567901976,1.34524,96.6972,371.031207152,19.5215,112.031,0.982917,19.5361,1735.12254271,0.477532030722,849,230.126643658,849,264.241681876,19.5319696449,4.38814845106,19.5227536081,672.418111404,-19.76
697.110181297,150.656383878,186.618738489,1.19626,96.7527,428.923676306,19.6215,112.066,0.959482,19.6338,1626.24306425,0.471203909576,850,220.500956332,850,248.097358671,19.6288100872,-0.0158588226271,19.6226937156,1027.28999068,-19.863
773.32375376,181.416913396,498.501519416,1.13851,96.824,295.416626843,19.6326,112.094,0.964551,19.6443,1564.37395692,0.458247230261,851,278.698719854,851,319.915266343,19.6414607815,4.68663372662,19.635210341,604.2088405,-19.8773
578.25923889,163.341875117,221.056833113,1.35042,96.8455,410.021052964,19.6293,112.136,0.962966,19.6421,1523.88318305,0.4742072566,852,216.873212836,852,87.7169233429,19.6361911782,-0.0792790157786,19.629687238,812.446084191,-19.8645
1018.87036192,221.290879907,455.631755478,1.35797,96.8575,520.507754005,19.6266,112.205,0.974883,19.6376,2114.07319962,0.48402450059,853,339.530470793,853,422.225912623,19.6353346996,2.46717614833,19.6290668489,1255.25947752,-19.8931
480.615458092,197.921527038,158.858957353,1.19169,96.908,538.725497619,19.6002,112.254,0.97109,19.6128,1690.04762931,0.461273014733,854,191.339415787,854,101.94252509,19.6076151166,-0.865555063392,19.6015707098,1012.61962204,-19.8539
652.02800096,159.295270004,260.600277282,1.33355,96.9578,334.954615265,19.5908,112.344,0.953952,19.6045,1608.20911055,0.479789742997,855,280.579053764,855,236.525937599,19.597883268,2.55148787853,19.5907508846,635.435123866,-19.8387
610.333954075,175.265653556,125.83679082,1.37924,97.0087,483.430468785,19.6617,112.41,0.970223,19.6755,1942.6647869,0.489154280574,856,171.219678435,856,303.454329368,19.6735953474,4.45220913717,19.6642529768,1044.69948546,-19.919
1261.45336302,172.839706207,377.238389854,1.41362,97.0352,451.050419843,19.6258,112.474,0.966552,19.6401,1887.50071626,0.495919274797,857,410.919968659,857,246.428121815,19.6360065314,0.385613071022,19.6272026285,804.156561143,-19.8912
797.764789915,202.733250614,249.3056446,1.36265,97.0864,238.118928534,19.6663,112.541,0.980536,19.6814,1137.81650141,0.480252095018,858,259.016771326,858,255.991136213,19.6791890061,-0.960064202504,19.6694692253,569.97611727,-19.9058
782.192665233,192.502562371,215.140979271,1.50919,97.1162,179.972927441,19.6124,112.622,0.98022,19.6302,1080.75234028,0.504133590565,859,238.068390092,859,252.349150599,19.6241080457,12.433967903,19.6127833577,498.033287573,-19.8701
609.0875334,165.106151954,208.447254768,1.34023,97.1668,320.452202881,19.5759,112.676,0.95315,19.5929,2019.40068283,0.480947707646,860,222.381466613,860,104.92154747,19.5877298537,0.526763702802,19.5776537686,508.897591852,-19.8267
541.645385174,162.744729728,213.550682675,1.38308,97.2408,115.040517538,19.6419,112.72,0.977972,19.6561,862.649323309,0.493406098846,861,178.648325922,861,186.976189734,19.6537757959,1.42017880169,19.6444013343,350.534863012,-19.8882
560.503231765,171.762109254,216.201701724,1.57281,97.2901,196.214947197,19.6204,112.793,0.968684,19.636,955.253155429,0.503192380369,862,201.71457825,862,250.602033696,19.6325325779,12.0891375069,19.6218544492,550.961732328,-19.8771
577.620634678,180.515103186,286.770565229,1.31694,97.318,576.050259281,19.6219,112.849,0.970007,19.6325,2409.81680117,0.489609045058,863,197.796545875,863,242.640496722,19.6267412269,6.91993931964,19.6223833847,833.183299604,-19.8632
556.625046652,159.092646158,172.237683324,1.58769,97.3836,307.769335896,19.5611,112.917,0.971229,19.5764,1299.37334325,0.501667227414,864,196.106173553,864,88.7615298872,19.5691050056,0.231275188497,19.5623268186,500.163636385,-19.8101
537.331578308,191.576277967,214.804206,1.19266,97.4413,566.046093067,19.5838,112.944,0.974073,19.5946,2647.73610443,0.468412911073,865,206.902889078,865,390.82151608,19.5904125739,7.75694521535,19.5854235494,892.807499119,-19.8312
1259.58103023,170.442852304,545.148477181,1.6596,97.488,480.526815172,19.5779,113.011,0.968484,19.5934,1636.42084684,0.507541072967,866,452.849853305,866,168.142774006,19.5859715462,4.25393626958,19.5789357255,868.713312463,-19.8324
500.209547074,114.670646493,323.438617772,1.23145,97.5557,460.311749911,19.5799,113.059,0.960986,19.5906,1527.33164037,0.468492203881,867,148.191406633,867,25.2654173268,19.5869479437,90.5185075819,19.5814406059,754.669659598,-19.8391
522.459965466,172.563669802,322.17098475,1.36079,97.6163,256.387708749,19.6202,113.111,0.950351,19.6297,1367.02422971,0.487616496805,868,155.426651402,868,285.613851441,19.6252235383,9.56761709222,19.6209909813,505.866516964,-19.8689
697.29358848,184.708309338,226.908171955,1.29393,97.6324,340.593550273,19.6569,113.197,0.968791,19.668,1506.82227093,0.480775476286,869,225.138756909,869,297.56621066,19.6631172534,7.37909925307,19.6582904289,687.281145581,-19.9125
473.665797724,132.746830967,221.093584788,1.38112,97.7013,396.216471545,19.575,113.238,0.956247,19.585,1461.10411408,0.495291736131,870,160.970009984,870,154.867856175,19.580988916,19.4209797615,19.5768987642,743.062092415,-19.8424
523.561735249,94.1902787436,126.89187531,1.41552,97.7552,295.314763384,19.6299,113.288,0.947949,19.642,1376.78971314,0.502323723894,871,189.910095594,871,82.5279925862,19.636294181,-5.56096263656,19.6300476534,477.778851489,-19.8934
477.761650114,167.186192541,352.002871267,1.41361,97.7707,365.97383192,19.612,113.338,0.953711,19.6244,1655.32099137,0.491439585474,872,155.193481677,872,244.584757596,19.6201116173,13.8078002403,19.6141588272,630.264751232,-19.8825
501.808340048,117.478603227,199.917533081,1.40958,97.8409,531.14054585,19.5927,113.379,0.948716,19.6045,2216.89390765,0.490930436873,873,208.462199586,873,177.901916208,19.6002040424,5.66117430344,19.5942620905,792.243145659,-19.8314
861.237049625,141.120651955,308.588534091,1.32597,97.873,414.419929146,19.7129,113.474,0.944933,19.725,1758.46450298,0.485878562319,874,298.100924005,874,137.142955651,19.7197083139,6.44951440945,19.7135528583,729.84038307,-19.9662
370.812237115,130.3597446,236.302373744,1.48909,97.9321,551.444485671,19.6525,113.558,0.944668,19.6657,2129.90471361,0.498126457904,875,119.585441617,875,164.030958376,19.6640723548,4.56680949506,19.6552415688,818.111988506,-19.9179
446.720223125,127.506281268,170.053047509,1.38795,98.0021,540.666789792,19.6823,113.601,0.950713,19.6963,1961.14979708,0.494607615184,876,158.676599691,876,101.750000429,19.6913764258,2.13139301245,19.6832539801,1184.82249007,-19.9598
922.117849516,109.698479099,250.837108739,1.32199,98.0904,365.280220938,19.653,113.642,0.953829,19.6663,1689.55010931,0.487052460422,877,306.330618181,877,176.391482049,19.6636575585,6.11555531946,19.6565318987,755.735214097,-19.925
385.653644145,155.767035675,156.557608286,1.43807,98.1617,380.45138719,19.7075,113.687,0.970309,19.722,1708.47133337,0.494769229565,878,130.88236434,878,178.79002287,19.7149339933,1.02177864231,19.7089212473,616.44128863,-19.9534
679.830264471,162.936597164,301.064921696,1.46972,98.2715,244.75721085,19.7327,113.708,0.96459,19.7453,1393.02156984,0.490574226827,879,231.952397468,879,107.871664378,19.7395147629,50.8971151066,19.7336879063,458.615395833,-19.9776
408.014431946,186.816119054,219.200122193,1.53817,98.3054,344.096204878,19.7131,113.772,0.957317,19.7233,1754.60046441,0.511659769621,880,143.048374274,880,340.494058243,19.7217617608,0.0543543918747,19.7153953521,752.787610985,-19.9531
757.864163528,149.605048594,215.954520877,1.20418,98.3557,260.684398781,19.6246,113.826,0.97339,19.6377,1221.98819021,0.482227441153,881,280.142244315,881,175.139399454,19.6328175147,3.4859527713,19.6273765817,432.033707241,-19.8557
605.159584123,159.488144856,300.040937224,1.59748,98.4145,397.815356777,19.589,113.888,0.974177,19.6048,2297.80003649,0.514096440461,882,235.626428422,882,279.952832788,19.5980790799,3.83974390342,19.5906238408,643.216982267,-19.846
687.084771273,190.606654178,211.725169748,1.48619,98.4414,283.362076688,19.6998,113.972,0.965977,19.7142,1692.79036043,0.503158684157,883,190.178669526,883,258.518056452,19.7055166226,36.4304890352,19.6999431943,598.044828826,-19.9459
