AveragePolicySurr,MinReturn,AverageDiscountedReturn,AverageAction,StdForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageQ,StdReturn,MaxReturn,AverageQLoss,AverageEsReturn,AverageReturn,AverageAbsQ,AverageForwardProgress,MaxForwardProgress,AverageY,MaxEsReturn,AverageAbsQYDiff,StdEsReturn,Epoch,MinEsReturn,AverageAbsY,MinForwardProgress
-42658.7,-6.48739746363,5.42231627119,1.0,0.0318934794397,17.5882,1531.46,43260.7,4.10948427549,17.1511226462,4.56537e+10,6.63674350375,6.40419017543,113517.0,-5.89526619586e-05,0.0818351841223,37971.2137768,17.0813013768,76021.6840727,4.1237718957,343,-0.813675248591,92676.2913807,-0.0996220964053
-49730.6,-4.89604259282,5.76753126106,1.0,0.0326598819291,17.5882,1545.63,50344.3,4.21934449263,24.50186946,5.13499e+10,6.47142089931,6.81456228056,121246.0,0.0032287622471,0.139366229731,46226.5511545,15.792752472,81442.5803388,3.97318336446,344,1.06335129871,99246.7225704,-0.0882467876582
-52046.6,-3.3760533224,5.87245689133,1.0,0.031169571342,17.5882,1561.81,52770.1,4.05380824866,16.9977771116,7.2995e+10,7.46128870471,6.9451890125,130815.0,0.00409808236687,0.0821039875936,49554.02766,14.7871683319,93468.0901955,3.68790430089,345,-0.0231918503704,103890.866718,-0.0766276765688
-52078.3,-6.21298602258,5.49065169757,1.0,0.0330377513333,17.5882,1576.26,52629.8,4.25064509897,18.2182459586,7.39691e+10,6.53534587812,6.48281908382,135315.0,0.000673482874291,0.0914021838394,48672.1431682,13.8559470244,95201.7697953,2.82723220058,346,2.45326661772,108670.667122,-0.0974539355142
-51694.2,-4.10539076349,5.52929876576,1.0,0.0313536897268,17.5882,1592.69,51950.5,4.09064623997,25.4867139558,8.50417e+10,5.77097795754,6.53574057469,140719.0,0.00102380228443,0.143987154919,51708.7715959,20.2920629775,99239.4385207,5.04644615124,347,-2.78348084062,116493.871806,-0.079751030537
-54161.0,-8.6097980969,5.14304926142,1.0,0.0328701036079,17.5882,1608.03,54433.9,4.25870526312,18.3534895969,6.84111e+10,6.20765165892,6.0732151407,140362.0,-0.00254847210052,0.0923891797085,53403.8090767,12.842338296,92800.220034,3.45794808764,348,-1.86969870493,120777.439622,-0.121968664888
-54365.0,-4.55237296085,5.77924447666,1.0,0.0312870318883,17.5882,1625.12,54518.3,4.04833881686,17.4778425297,7.51103e+10,6.52439056735,6.82982559567,147175.0,0.00328494099126,0.0856207428769,56324.4213578,13.9795979225,95425.5854687,4.23330561833,349,-3.65153874887,127878.114513,-0.0861516636286
-53780.0,-3.89954219845,5.45866992401,1.0,0.0305667804513,17.5882,1635.25,53832.1,3.92928568836,16.1093328781,6.52053e+10,7.96636015645,6.44826419151,140075.0,0.000188386678667,0.0761201925401,56203.4021567,16.2967371527,91380.9504145,4.09907220452,350,1.38684371758,131406.647576,-0.0824139915381
-51616.3,-5.44127931031,5.38482158634,1.0,0.0330409040361,17.5882,1647.81,51620.2,4.25869709739,17.8353086672,7.70558e+10,5.67092462948,6.3618491578,146820.0,-0.000458452469461,0.0858311115449,54554.9728453,13.1059565587,93842.9653499,3.7630511094,351,-0.573529724023,134639.318187,-0.0899152314221
-52484.1,-4.95382876759,5.25481846659,1.0,0.0291935629928,17.5882,1652.67,52371.1,3.77627465063,16.5778175197,6.25484e+10,5.76494191352,6.20837358847,144675.0,-0.00169774889809,0.0772081589719,56078.3577295,12.1822131589,90111.3236596,3.59104624803,352,-0.35382870658,139146.762272,-0.087030840255
-58321.2,-3.83832461702,5.16633886059,1.0,0.0311062112358,17.5882,1659.55,57861.0,4.01275240743,15.9898305967,7.19744e+10,6.76460369307,6.10099845017,140362.0,-0.0024454594098,0.0744412497716,60690.1480855,18.014727891,86878.585113,4.53557358727,353,-1.48923849384,139620.98122,-0.0830339808344
-50776.4,-5.2665495104,5.2414541551,1.0,0.0306800361327,17.5882,1662.34,50432.9,3.9810612603,18.0501557722,6.23026e+10,6.40181377523,6.18906903234,128731.0,-0.0015822962024,0.0860599254148,56154.770209,15.4835244604,78194.124051,4.38818202901,354,-4.10086159349,131346.686464,-0.0903666164944
-56129.3,-4.72564071864,5.45201149802,1.0,0.0342666930263,17.5882,1667.71,55569.2,4.43733169614,17.3796856858,5.02088e+10,6.04315259215,6.44224002436,129921.0,0.000226167521049,0.0836056933798,55288.5003252,13.4470889217,74858.5451086,4.56354941836,355,-2.2813585133,125341.480911,-0.0855078051844
-53186.8,-6.36509816224,5.3529393222,1.0,0.0320188655135,17.5882,1669.59,52452.4,4.12192727897,18.2609016419,5.24436e+10,6.39618890028,6.32041939389,128287.0,-0.000635488268364,0.0915935885643,53778.8100201,11.213741997,75242.632712,2.94453868058,356,1.24317700778,123340.926569,-0.0984197220465
-43749.6,-5.29715369835,5.34345573826,1.0,0.0299641577339,17.5882,1670.0,42996.3,3.86521891825,16.2969112213,5.2694e+10,6.04473974195,6.30850462697,123300.0,-0.000687599984686,0.0763960308499,46331.1322307,14.2001125022,72915.7013603,3.25092803918,357,-0.943794343847,120388.437771,-0.0902123976234
-40724.4,-6.08438781037,5.09878874436,1.0,0.0321072635086,17.5882,1666.42,40195.7,4.12441376069,17.1294463202,3.07704e+10,6.15591667238,6.0146410836,106849.0,-0.00289422702202,0.0829762689524,42720.6473223,14.2258331453,62203.2687142,3.75285501882,358,0.656201914762,108402.870744,-0.0979448225481
-42672.4,-7.86254423228,5.56802369131,1.0,0.0313577851456,17.5882,1668.08,42150.0,4.03165924287,18.2561208918,3.97947e+10,8.10895162872,6.57628568742,104535.0,0.0012724130548,0.091604010869,41432.9271672,16.9248929679,61214.4463773,3.77470544841,359,-1.90886053805,103442.561346,-0.114466765792
-47662.4,-6.09859046232,5.6266719703,1.0,0.0322823041038,17.5882,1668.54,46894.0,4.15889024274,18.1118422029,2.55e+10,6.55660942707,6.64668610884,100505.0,0.00186926567076,0.0931756467997,48604.9904678,15.8763014872,54526.7452088,3.6776666648,360,0.114567626427,98551.3171396,-0.0993988764021
-51751.6,-7.21943261628,5.47368441205,1.0,0.0326942139727,17.5882,1670.01,51037.1,4.22268963982,17.4234412754,2.71452e+10,5.45185608409,6.46604216671,103505.0,0.000475059842299,0.0855739315641,52170.912753,13.4777641353,57727.4240397,4.97421893195,361,-4.9589794294,96463.2895636,-0.105615932992
-46704.1,-5.40784039612,5.67203232484,1.0,0.0311917160544,17.5882,1672.92,45945.8,4.02713213817,19.2580817754,2.12407e+10,6.42811537834,6.70689794678,100134.0,0.00208991801956,0.0965284844269,47074.6791282,14.0673148788,54635.3535693,3.77317001305,362,-1.79026500629,91313.2632895,-0.0940706927068
-43598.4,-3.96781844762,5.94079760879,1.0,0.0300858955332,17.5882,1675.01,42740.7,3.86905885168,19.9116602393,2.36568e+10,6.98371332852,7.02041555891,97559.6,0.00473037387374,0.104843583309,46688.4728455,13.5407548589,55220.6386994,3.07527998136,363,2.28704807025,89364.0466931,-0.0798423891955
-41111.3,-6.04215170166,5.65722408953,1.0,0.0300062549836,17.5882,1671.8,40081.6,3.86851007831,18.0242042321,3.34259e+10,7.91810830163,6.68659901128,100932.0,0.00201788983918,0.089705999925,41160.8630322,19.5277771195,62632.3283531,3.8217621903,364,1.1831055235,85546.8726423,-0.0977704475183
-30124.3,-3.16490652143,5.06765247873,1.0,0.0316660545263,17.5882,1670.81,29149.1,4.08706041555,17.9733905887,2.40166e+10,6.91325995291,5.98366465375,88600.7,-0.00334229287297,0.0895828460809,33652.559742,14.0851510857,55664.697685,3.64433473204,365,-0.0436869798339,81712.2701418,-0.0751089366138
-26492.2,-6.29145751127,5.35909749879,1.0,0.0306746453798,17.5882,1670.77,25596.7,3.94321464038,16.7928334625,2.83158e+10,6.32270800676,6.32635127756,88016.8,-0.000566737473455,0.0800631009806,26805.9067609,14.4708736454,57569.1855839,3.19444437631,366,1.10389757571,77070.9681949,-0.102392631322
-23136.1,-4.23172178194,5.17188327286,1.0,0.0313102473968,17.5882,1674.57,22307.3,4.06125201717,16.5373480087,2.48964e+10,6.66709948354,6.10221622005,85845.0,-0.00204021323936,0.0809229364217,23406.2647739,12.2592877715,56953.7786163,2.84023571752,367,1.57984968001,75362.290481,-0.0832767369355
-25952.1,-4.58270357925,5.49639918008,1.0,0.0332385035262,17.5882,1675.29,25104.8,4.28323017018,19.5548611191,2.44034e+10,6.03909595091,6.49298965035,86315.6,0.000622383738349,0.10220578936,22737.2276399,13.1717728746,59572.8281867,3.73596286273,368,-1.72866576359,75192.6660158,-0.0861217034861
-24984.1,-7.84774721051,5.58586547518,1.0,0.0339933440064,17.5882,1677.87,24378.7,4.42330667745,17.8597986925,1.72165e+10,5.62745510773,6.60289118993,77782.9,0.00154722358831,0.0858607303124,23426.9811465,12.0108385659,50933.5150583,3.59796118259,369,-2.14218054201,74282.6601394,-0.109765360619
-21465.9,-4.38506150831,5.17231044666,1.0,0.0334010770979,17.5882,1680.74,20536.9,4.30362004352,19.0516964327,2.6115e+10,7.48568777546,6.10465434349,85933.9,-0.00226735398912,0.0962770862267,19549.7847751,19.6792081005,56567.3755234,4.59452526509,370,-4.2172868279,74170.368761,-0.086045869361
-9181.25,-2.18764119922,5.53453263999,1.0,0.0310308758178,17.5882,1682.38,8346.56,4.02158554068,16.8260338985,2.00198e+10,6.11165500253,6.53916783527,77390.3,0.00105037910747,0.0772850657184,11847.5778186,14.0605050455,53264.7519627,4.32082000148,371,-1.04972934253,69860.2611636,-0.0690910540092
-10763.1,-2.44139781987,5.73200734344,1.0,0.030515193772,17.5882,1684.0,10130.2,3.94445878279,18.9265128288,1.70257e+10,5.76952783757,6.76909715728,69907.8,0.00302297226293,0.0968659010138,10292.764105,14.8687098857,47561.3124609,4.58988858163,372,-3.62692270483,65341.3796212,-0.0678144673276
-2378.14,-5.63909608564,5.79877154425,1.0,0.033147343094,17.5882,1686.17,1153.49,4.26655161163,18.4138114579,5.08873e+10,6.1351567334,6.84792847277,93432.2,0.00357859110074,0.0916840031772,6140.34595407,15.0288116309,71047.0233017,4.35441220684,373,-1.71773117248,66663.8963463,-0.0930919538119
-7399.29,-3.42854900323,5.16710694359,1.0,0.0315224656946,17.5882,1687.33,6662.57,4.07850545608,17.0095583969,1.68031e+10,6.60870369598,6.09857305212,74969.6,-0.00220571784854,0.0808164268027,5863.46814094,21.0340154964,48710.6553614,5.20126626437,374,-6.01748241012,66861.1983126,-0.0758652507473
-6144.91,-4.36860091484,5.1686957744,1.0,0.0320769997325,17.5882,1691.43,5446.91,4.14087285747,18.4098709872,2.23752e+10,6.22436499541,6.10289628295,73109.0,-0.00237732200587,0.0930615310244,5024.39647839,13.1603496484,50179.5868825,4.33236259722,375,-1.82523105058,65973.880916,-0.0830233736627
-10197.0,-3.93773752614,5.64972901054,1.0,0.0333820986683,17.5882,1695.07,9483.53,4.30842839053,20.9111765255,1.59262e+10,5.31244425107,6.67236020531,74082.1,0.00221271340656,0.108145880319,8515.49899771,14.6225593753,47578.4030717,4.55864104512,376,-5.32548221839,67571.7474187,-0.0823624513602
-9528.77,-5.23940403075,5.32479478643,1.0,0.0351532165332,17.5882,1698.88,8922.05,4.5450437719,17.2640687547,1.69844e+10,6.13593190298,6.28748674564,68591.3,-0.000808247607281,0.0848026891731,8712.24386515,12.6399129057,45008.0345356,3.52628455547,377,-2.7713832011,66621.1400901,-0.0893538833865
-11356.4,-4.50798656971,4.9218166648,1.0,0.0330336630836,17.5882,1699.96,10770.3,4.24536365337,17.16441734,1.4929e+10,6.50985717358,5.80617744735,67489.6,-0.00459260238155,0.0847242548992,10083.7749719,16.8528655308,43800.3968022,4.90624840687,378,-3.32065714466,65270.7383531,-0.0827159709901
-13376.3,-5.57224283577,5.04582449217,1.0,0.0344830126282,17.5882,1702.24,12807.7,4.46177796687,18.3399038545,1.68507e+10,6.61163532485,5.9522193998,67373.8,-0.00320426656501,0.0910043135132,13194.3708304,16.6069758179,44866.3378626,5.46188067351,379,-5.79775683141,65506.066328,-0.0904954986036
-17636.5,-5.45344820286,5.25974909598,1.0,0.0330186566544,17.5882,1703.01,16883.2,4.31278160242,20.4303191033,1.73616e+10,8.25561747761,6.21513002602,72756.9,-0.00138666708241,0.10593531251,15591.9248552,16.4973407416,48112.5216121,3.5467039912,380,-1.28809596989,64169.7454619,-0.0855053566623
-15008.2,-5.78624061961,5.35231664417,1.0,0.0326075043041,17.5882,1701.33,14082.2,4.20637883427,23.60740983,2.2101e+10,5.19513404426,6.32017976048,73353.3,-0.000639318991396,0.133338735885,14400.7203719,16.5702210843,50332.7213081,4.80686793305,381,-1.94140028898,64444.8011921,-0.0956712465728
-21180.8,-3.68003667014,5.47110561431,1.0,0.0302070232146,17.5882,1704.46,21258.4,3.88252824198,20.5673234867,3.39781e+10,6.39417663061,6.45930274269,79557.7,0.000458612199638,0.10960738099,20262.707921,12.7158901209,61110.0097117,4.08018273167,382,-2.81743900942,64749.2843353,-0.0792113483023
-22023.7,-4.31206400957,5.8231457158,1.0,0.0297694859917,17.5882,1702.81,21150.7,3.83889898594,15.3241057963,1.85749e+10,5.77538077381,6.87935271665,74230.8,0.00373072223188,0.0703843190728,22217.2832158,13.5828758998,49894.295233,4.50062699253,383,-4.85916402744,64249.2803608,-0.0841695314522
-24151.2,-6.64854766704,5.2235671775,1.0,0.0305218206925,17.5882,1701.64,23384.4,3.93039205593,17.5188967732,1.80274e+10,6.68609484661,6.16681642803,69510.5,-0.00186728629073,0.0845568596178,23561.4460261,15.8127717034,47083.4505949,4.30970955596,384,0.0820918485202,63454.8929584,-0.103461547686
-26447.9,-5.22409764881,5.57666474511,1.0,0.0311721189905,17.5882,1703.51,26378.0,4.02606998608,16.7327215875,2.28291e+10,6.81613076099,6.59149222004,78322.3,0.00127016059731,0.0799040053215,27504.5136764,16.6734504848,54767.2844889,3.58077022278,385,-1.05862113626,66809.1567025,-0.0898733314161
-27736.6,-5.10861217017,5.42870011078,1.0,0.0334534823706,17.5882,1704.88,26935.5,4.30236218958,17.8323699786,1.83248e+10,8.16333373079,6.41170937644,73501.1,-3.04639329123e-05,0.089257247174,27544.9837656,16.6045284449,46747.9246852,4.64341554088,386,-1.52502830165,66644.5067628,-0.0919161489879
-29714.2,-7.17458026245,5.70212703699,1.0,0.0334817583513,17.5882,1704.58,28871.5,4.33223329553,21.0486703943,1.57332e+10,5.65144574743,6.73906391753,75311.5,0.00255621003183,0.111918400377,29319.6966725,13.6178864476,43675.1403907,4.24251270653,387,-4.52476243699,68071.5692365,-0.103146288119
-36942.1,-5.73761921939,5.2309909873,1.0,0.0320432589008,17.5882,1704.58,36225.2,4.13814227118,17.8532022774,1.31482e+10,6.10320237536,6.17913415533,77522.8,-0.00188635603383,0.0860279935169,38110.2148352,15.8619605301,43030.9871834,5.0565571833,388,-8.14156827591,71929.1920515,-0.0936729033804
-51609.2,-5.78816827286,5.54599786341,1.0,0.0326770596589,17.5882,1702.28,50538.2,4.20726354601,19.0169124178,2.28877e+10,5.2832178104,6.54940542723,95514.7,0.00116837970359,0.0966690065819,52578.0453255,12.1460280237,48740.8432006,4.03575713248,389,-3.39728718202,83360.2784849,-0.0985458223763
-54141.2,-7.1740143309,5.26526029662,1.0,0.035546977049,17.5882,1701.84,53231.3,4.58763046824,21.6503537327,1.63845e+10,6.15274968135,6.21781057017,93298.4,-0.00145269031006,0.118234480132,56224.1183801,15.2807798876,45261.9678134,5.43315158196,390,-5.54628205635,87446.7606632,-0.107781781052
-57046.8,-4.84507801787,5.50472574174,1.0,0.0317113926691,17.5882,1702.52,56248.1,4.08117152092,16.9146207509,2.00206e+10,6.74744830677,6.50029675198,94145.7,0.000771553633947,0.0814504902865,59111.1903015,16.1193484254,46943.1555695,4.64427472628,391,-2.19906102741,90707.4924162,-0.0881370137459
-61231.5,-6.31005388993,5.78536144506,1.0,0.0352804072791,17.5882,1703.8,60504.3,4.57086844389,17.6181606042,1.37599e+10,5.96935859443,6.83965825847,99270.0,0.00330911651072,0.0852835376547,63808.4291009,13.5284090109,45242.2398679,3.52952998134,392,-2.11833597206,94412.7435464,-0.100819374665
-104976.0,-7.04969029579,5.23632014706,1.0,0.0341250356619,17.5882,1704.9,103911.0,4.38037213242,17.8970722002,2.76448e+10,5.78430224273,6.18239179661,145225.0,-0.00182810263387,0.0877277181702,106509.16455,13.2494543108,56998.1368158,3.780975167,393,-3.24242673104,130861.455782,-0.105859126515
-125385.0,-5.20194531619,5.13676113238,1.0,0.0336877302695,17.5882,1706.41,123598.0,4.33339393884,17.3488126041,5.78927e+10,6.59758808334,6.06278511841,184231.0,-0.00263255741939,0.0847210918661,136603.457478,17.046050716,69749.3198056,4.64053541726,394,-3.26718920361,162340.691948,-0.0918313438158
-135551.0,-4.99566567736,5.65561724785,1.0,0.0314705524157,17.5882,1709.0,133726.0,4.0927646146,18.2917938583,8.77489e+10,5.94772434781,6.68181105742,209565.0,0.00230583021457,0.0894561146506,150514.112462,14.252446961,86333.0057258,4.33090295199,395,-2.65406999747,181501.804026,-0.089423825729
-157046.0,-6.02802461537,5.61085017332,1.0,0.0325939879395,17.5882,1713.62,155592.0,4.22454877562,18.929228232,8.14901e+10,5.94487994967,6.63104146373,234431.0,0.00172583648775,0.0958526558689,169600.078618,18.5460250263,88998.5208126,4.96781945555,396,-3.15552322645,208398.828076,-0.0947630352676
-155711.0,-3.93652102002,5.49074414154,1.0,0.0326653454596,17.5882,1718.97,154067.0,4.21797971408,22.8347647351,9.5511e+10,6.18490771521,6.48359936761,258231.0,0.000746777374569,0.124542452456,172267.899704,13.5292954065,97686.4033268,3.52014121462,397,-1.33305805804,227122.09911,-0.0827796579583
-170993.0,-3.99039377665,5.24719948384,1.0,0.0312358927423,17.5882,1725.18,169648.0,4.03800843826,17.6354467825,9.5458e+10,6.08094166213,6.19805551285,275083.0,-0.00168399792859,0.0843139467907,182948.006835,11.3258150181,95839.9388913,3.33030758825,398,-0.362031644034,251317.82155,-0.082860388924
-156403.0,-7.98659997461,5.22613828782,1.0,0.0323406792025,17.5882,1733.76,154715.0,4.19705124307,21.3725394708,1.92166e+11,6.85400478441,6.17582417272,306216.0,-0.00189165726358,0.11634129668,179595.390255,15.7880747351,122170.656233,4.29236908322,399,-0.843567731393,268649.808693,-0.114262543015
-148319.0,-4.12966584071,5.78744805037,1.0,0.0336336680511,17.5882,1740.86,146502.0,4.33218116291,22.6629205097,2.3684e+11,6.5676790141,6.83341132742,325591.0,0.00351488712273,0.124619186583,170349.371222,11.9327043353,130962.84959,3.36758118715,400,1.13079152063,284864.587833,-0.083944443991
-144210.0,-3.95730884236,5.79493770437,1.0,0.0338292883713,17.5882,1748.26,141988.0,4.35898357325,21.016329717,2.69166e+11,6.63474836379,6.84512147649,346882.0,0.00347673591292,0.111427759219,176874.082235,16.9075699446,145679.298102,4.25619277733,401,-2.80102895912,303526.045679,-0.0784867996922
-131743.0,-5.01032854071,5.70538076531,1.0,0.0309952676233,17.5882,1757.37,129685.0,4.01710898989,20.7129445387,3.79367e+11,6.02603198993,6.73852822264,356692.0,0.00275841280288,0.111980282779,166434.689748,17.4619111969,161199.894981,4.25060497122,402,-2.23156150919,310264.442341,-0.0879030238188
-144627.0,-3.87461850834,5.51890601053,1.0,0.0327040368433,17.5882,1770.61,142177.0,4.23557042058,20.6530024296,4.42593e+11,6.39497513899,6.52303615487,422674.0,0.0008187719573,0.108877705763,178553.220711,17.4381316398,186176.340307,4.1209329957,403,1.06081486654,364198.465653,-0.0808577924725
-237986.0,-4.07351380364,5.30405718943,1.0,0.0312581386253,17.5882,1786.22,236642.0,4.03629726088,17.7889876998,3.90721e+11,8.0485902875,6.26607919932,464342.0,-0.00120657828968,0.0894967485957,253576.206205,19.5659735089,172537.17973,4.40062421259,404,0.616781043412,431289.824616,-0.079076578729
-258428.0,-4.291015137,5.2761714071,1.0,0.0318943191135,17.5882,1799.47,257291.0,4.12373959981,19.4176920501,3.30215e+11,6.1718535066,6.2287012149,477460.0,-0.00125092633752,0.100859552217,271049.294306,15.703068766,162690.740411,4.23569335659,405,-0.42767794352,469706.023282,-0.0841121643358
-256293.0,-3.42985507888,5.17021334271,1.0,0.0302630294674,17.5882,1806.61,254755.0,3.91425245106,17.733619636,4.96468e+11,6.72516106609,6.10512899769,479046.0,-0.00234362362803,0.0864929107648,261926.348094,13.8615174628,152677.267256,3.89350126362,406,-2.15115989449,464167.441534,-0.0787524024368
-222433.0,-5.44995737303,5.47848391019,1.0,0.0325928827025,17.5882,1811.93,220455.0,4.21155190198,17.678654578,3.98878e+11,6.17044097849,6.47167022668,458868.0,0.000492415563108,0.0843228844355,230780.083771,12.4583487481,153268.335741,3.80691858984,407,-5.38190312783,442054.575863,-0.0943474309757
-178936.0,-3.90788558073,5.37791726446,1.0,0.0325590473514,17.5882,1815.9,177202.0,4.17431797627,18.6201972517,3.62138e+11,5.24526970498,6.34874277625,433162.0,-0.000468936986665,0.0931173726013,192938.971112,12.7342963953,151565.210576,3.64906896409,408,-0.606114939172,422779.773771,-0.0816944351922
-165658.0,-9.52035633187,5.30357933455,1.0,0.0343575758405,17.5882,1822.61,164112.0,4.40244176157,16.4740550349,4.07884e+11,7.55651340957,6.26045406457,417416.0,-0.00118299396548,0.0778903068848,177078.244917,16.4566401613,155427.466789,4.02056131078,409,2.01181506556,394864.511449,-0.124556934794
-129128.0,-6.53374132493,5.59003595583,1.0,0.0331648216168,17.5882,1829.69,127918.0,4.28826295246,18.619146901,4.94786e+11,6.10687326412,6.60537164555,408720.0,0.00151426671388,0.0982878355874,141776.110843,15.9724903233,159458.231076,3.96707131142,410,-1.49956982791,391858.161568,-0.0984024546385
-78858.6,-7.77773776792,5.18927871269,1.0,0.0324020835761,17.5882,1836.54,76755.0,4.16159853071,15.6720245149,5.40802e+11,5.87130087418,6.121983761,382114.0,-0.00205159513504,0.0686975877565,102861.268952,14.3382002859,175638.675218,3.7079012946,411,-0.980524943733,363153.656825,-0.112638137354
-52245.0,-3.2197042016,5.62662358476,1.0,0.0313534135197,17.5882,1837.34,50075.9,4.06296149357,18.1745068736,5.75835e+11,4.85860725143,6.64738473009,352329.0,0.00196674224599,0.0936647135899,68053.9436423,11.4270022932,165926.158202,4.08158545334,412,-3.25126233835,332658.64748,-0.0770835881621
-22828.4,-7.97386410026,5.56391482566,1.0,0.0312225273416,17.5882,1839.95,20778.7,4.03238060655,18.3385684776,3.40379e+11,7.48882844168,6.5750200907,326807.0,0.00121346026844,0.0917466357236,35463.7343125,14.8469556008,154581.450182,4.77986330244,413,-2.93176990727,307907.178604,-0.11123753479
-14340.9,-2.91685516278,5.57510934334,1.0,0.0335707273835,17.5882,1843.81,12546.1,4.31769549773,17.2185060961,5.15186e+11,6.9806710559,6.58527417384,299130.0,0.00135139658612,0.0834964143803,16902.7643627,12.4853432224,148172.390651,3.23375407831,414,0.271167730992,288567.160874,-0.0744619791873
7428.59,-5.49714065067,5.31895782359,1.0,0.0320279324735,17.5882,1847.83,-9201.74,4.15041467793,16.99760241,6.2818e+11,6.33556487427,6.28492075881,302360.0,-0.00104986809459,0.0832966806688,-7258.67047582,15.3167968342,162301.292367,4.47194678021,415,-1.40281814295,276178.842096,-0.0885141469094
14329.8,-6.36332397396,5.21009339555,1.0,0.0332454495429,17.5882,1851.44,-16018.7,4.2915417256,18.6511912985,3.28345e+11,6.34339725022,6.14787820518,286528.0,-0.00177947430022,0.0963507309474,-12536.2544235,16.5805174033,167380.160432,5.25697757185,416,-4.68456252038,251954.951174,-0.0972431785473
35894.9,-4.82004671463,5.3543414375,1.0,0.0332952571579,17.5882,1851.16,-37636.3,4.2985370636,19.883678403,3.70292e+11,6.29985012741,6.3227961231,272673.0,-0.000606469472744,0.108174971983,-38313.6735983,13.3695276603,165531.79608,3.97851788871,417,-2.37127947338,240108.974942,-0.0882291432915
58081.7,-7.70855940655,5.54338438794,1.0,0.0322715186429,17.5882,1849.42,-59778.2,4.16174171567,16.05786766,3.06111e+11,5.55771089213,6.54712772114,244541.0,0.00112144282636,0.075897682003,-58761.25402,14.8141209134,151581.455252,4.02085840679,418,-0.771654464612,225943.532187,-0.110591644314
65656.8,-4.40009941309,5.15934474325,1.0,0.032544753219,17.5882,1852.27,-66990.8,4.19297963083,17.2994835797,5.36386e+11,7.16603383161,6.09079199668,238454.0,-0.00246423805857,0.0856541747372,-69319.5620607,14.5881315655,152940.609117,4.00806907721,419,-0.986032536438,224489.480763,-0.0803937217503
51673.4,-6.68682803336,5.56293200459,1.0,0.0335983197274,17.5882,1854.91,-52553.3,4.30331395754,20.4951466142,3.23831e+11,6.01543707649,6.56710396939,215624.0,0.00128443968356,0.112203649855,-56943.9313016,11.7995381001,147797.120227,3.4229128058,420,-0.774838465262,202972.747898,-0.105411686085
59226.1,-3.59627453582,5.20637107193,1.0,0.0318365892714,17.5882,1857.16,-61117.9,4.11100015678,18.4493255703,4.26337e+11,6.57781192715,6.14763272677,213690.0,-0.00199753198409,0.0919066343663,-59024.1656725,14.5883980187,151322.88282,4.25937733077,421,-1.18198640485,195913.957372,-0.0741917709915
63184.4,-3.77099617155,5.79510050219,1.0,0.034969342393,17.5882,1856.92,-65087.7,4.50403859874,20.930313721,3.8858e+11,6.17391004861,6.84784818087,214257.0,0.0034052704066,0.112600805355,-63650.0433115,15.1956295502,150459.114787,3.97494253416,422,-2.95549563563,191572.73034,-0.081394387492
54766.4,-5.52042638679,5.47869382262,1.0,0.0320000260162,17.5882,1859.05,-55795.0,4.13622590332,19.7602652731,2.8889e+11,5.76205929233,6.46914972267,209201.0,0.000638036456846,0.104686313532,-57813.180779,16.1253269283,145301.070152,4.26841330996,423,-1.38580058441,197970.829853,-0.0917406812032
24256.7,-6.23893994483,5.73742285091,1.0,0.0320828543947,17.5882,1860.51,-24971.2,4.14311116038,17.284607699,3.49163e+11,6.80886455951,6.77939990014,203163.0,0.00288862664841,0.0827614361894,-29650.2433295,16.0283311514,149909.27016,4.2735197714,424,-1.51279222074,184313.548743,-0.0988895088728
27631.2,-3.89663433821,5.28890958272,1.0,0.0293982549005,17.5882,1863.94,-28777.6,3.79502835632,18.1503222888,4.56035e+11,6.78468386601,6.23954872679,206166.0,-0.000984563547495,0.0894446728441,-24489.868463,11.6978688868,147471.312084,3.27628393299,425,-0.0724435821253,185805.880138,-0.0779235030979
20757.4,-4.7349606676,5.82152245924,1.0,0.0346214406509,17.5882,1864.12,-22601.7,4.46426131728,19.283154822,2.7367e+11,6.8204655999,6.88098228114,201965.0,0.00363179195438,0.10273063899,-9985.62110093,14.0827693294,144620.432682,4.36504025592,426,-4.20795732125,181633.004189,-0.0857997703987
21560.4,-5.86506095998,5.24649566821,1.0,0.0349430909702,17.5882,1867.04,-23222.0,4.53821316854,21.081597743,3.08777e+11,5.85320745055,6.19590774614,205011.0,-0.0014745696311,0.113688674832,-11936.6090126,11.9830955278,144917.016007,3.38367104969,427,-1.23023811482,182253.934917,-0.0962231116672
-4398.96,-4.79590701137,5.66798030521,1.0,0.0314712533727,17.5882,1866.11,2612.59,4.057412976,16.8925807265,2.29652e+11,7.75492502,6.69642991051,185842.0,0.00223889485238,0.0840947374559,9739.66141573,17.4646489807,129363.909845,4.29592970916,428,-1.24075328674,175739.272063,-0.0891641292903
-27228.9,-4.05258543308,5.42548784827,1.0,0.030996366611,17.5882,1864.77,26037.3,3.97194352945,18.6509291074,2.95399e+11,5.88635509621,6.40714880997,196394.0,-0.000100859081849,0.0935825198826,26471.9589817,13.1853931742,137186.267518,5.06196997917,429,-5.7037218699,179947.477416,-0.0831445427853
