StdReturn,MaxReturn,Gather_MaxReturn,AverageY,MaxEsReturn,AverageAbsY,Gather_AverageReturn,AverageAbsQ,AveragePolicySurr,AverageEsReturn,wrapped_MinForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageQLoss,wrapped_AverageForwardProgress,wrapped_MaxForwardProgress,MinEsReturn,AverageReturn,AverageAbsQYDiff,AverageQ,MinReturn,Gather_MinReturn,StdEsReturn,Epoch,wrapped_StdForwardProgress,Gather_StdReturn,Gather_MedianReturn,wrapped_AverageReturn,AverageDiscountedReturn,AverageAction
0.0,0.0,0,0.00280154333595,0.0,0.00283224593155,0.0,0.00283229,-0.0028125,0.0,-0.380414473163,21.0036,17.7552,4.89726e-08,0.0337188942569,0.454954420124,0.0,0.0,0.000118985029206,0.00280164,0.0,0,0.0,69,0.216526434932,0.0,0.0,-4.32607628828,0.0,1.0
0.0,0.0,0,0.00278320712203,0.0,0.00281238668441,0.0,0.00281276,-0.00279152,0.0,-0.333225489871,21.006,17.7836,4.7182e-08,0.0310713402911,0.489776502644,0.0,0.0,0.000123816090197,0.00278323,0.0,0,0.0,70,0.252703991936,0.0,0.0,-4.38346901803,0.0,1.0
0.0,0.0,0,0.0027624502525,0.0,0.00279098693938,0.0,0.00279094,-0.00277189,0.0,-0.61489873855,21.0033,17.806,4.67228e-08,-0.229251860398,0.190588744433,0.0,0.0,0.000118001956817,0.00276234,0.0,0,0.0,71,0.198374375951,0.0,0.0,-8.79608182902,0.0,0.838008
0.0,0.0,0,0.00274387326433,0.0,0.00277252673806,0.0,0.00277269,-0.00275555,0.0,-0.504911562213,20.9928,17.8385,3.93406e-08,-0.21601500181,0.170808129381,0.0,0.0,0.00010948986611,0.0027438,0.0,0,0.0,72,0.172915221342,0.0,0.0,-8.58768913336,0.0,0.85218
0.0,0.0,0,0.00271739353804,0.0,0.00274368268092,0.0,0.00274407,-0.0027263,0.0,-0.591795936488,21.0757,17.8624,4.22654e-08,-0.267635971578,0.248735084741,0.0,0.0,0.000114321362975,0.00271752,0.0,0,0.0,73,0.259065396452,0.0,0.0,-9.61035972573,0.0,0.852534
0.0,0.0,0,0.00270049129876,0.0,0.0027269294501,0.0,0.00272721,-0.0027226,0.0,-0.744907945417,21.1414,17.8918,3.97291e-08,-0.174358158806,0.290526813794,0.0,0.0,0.000113603650693,0.0027004,0.0,0,0.0,74,0.255450979408,0.0,0.0,-7.74859012663,0.0,0.849359
0.0,0.0,0,0.00268841321493,0.0,0.00271283887753,0.0,0.00271314,-0.0027004,0.0,-0.553236284326,21.1573,17.921,4.53418e-08,-0.168699411978,0.311791980308,0.0,0.0,0.000119775974186,0.00268844,0.0,0,0.0,75,0.2295944475,0.0,0.0,-7.66442693551,0.0,0.855802
0.0,0.0,0,0.00267770556128,0.0,0.00270279073133,0.0,0.00270332,-0.00269305,0.0,-0.574127595553,21.1754,17.9483,4.26196e-08,-0.156560604565,0.343218557743,0.0,0.0,0.000114795574609,0.00267781,0.0,0,0.0,76,0.267421506588,0.0,0.0,-7.4514831807,0.0,0.859562
0.0,0.0,0,0.00265737362835,0.0,0.00268087703021,0.0,0.00268114,-0.00267093,0.0,-0.543928025419,21.2026,17.9753,4.22477e-08,-0.14021921291,0.245792502892,0.0,0.0,0.000114183162591,0.00265717,0.0,0,0.0,77,0.227641798977,0.0,0.0,-6.86732283318,0.0,0.808304
0.0,0.0,0,0.00261860134967,0.0,0.00264204488234,0.0,0.00264255,-0.002621,0.0,-0.428594937249,21.3078,18.0082,3.74931e-08,0.0470570409718,0.316345093569,0.0,0.0,0.000104410863813,0.00261877,0.0,0,0.0,78,0.211736622863,0.0,0.0,-4.06679286444,0.0,1.0
0.0,0.0,0,0.00258177515775,0.0,0.00260516149836,0.0,0.00260537,-0.00258832,0.0,-0.44661562666,21.3146,18.0348,3.70942e-08,-0.00493504720913,0.348136237063,0.0,0.0,0.000107288703951,0.00258174,0.0,0,0.0,79,0.259835605306,0.0,0.0,-5.09067776959,0.0,1.0
0.0,0.0,0,0.00254974645723,0.0,0.00257155595863,0.0,0.00257209,-0.00254878,0.0,-0.442592808672,21.3023,18.0557,3.77943e-08,-0.0657899754599,0.273930504078,0.0,0.0,0.000107701138215,0.00254972,0.0,0,0.0,80,0.201045114841,0.0,0.0,-6.30440721701,0.0,0.999996
0.0,0.0,0,0.00252550473132,0.0,0.00254729249964,0.0,0.0025477,-0.00253488,0.0,-0.409437882946,21.253,18.078,3.78982e-08,-0.0438278206212,0.346974582846,0.0,0.0,0.000104282962129,0.00252542,0.0,0,0.0,81,0.232944646738,0.0,0.0,-5.86317878365,0.0,0.996966
0.0,0.0,0,0.0025104604664,0.0,0.00252779427956,0.0,0.00252848,-0.0025164,0.0,-0.45887469731,21.2464,18.1034,3.4585e-08,-0.152769203925,0.241726938967,0.0,0.0,0.000101835311261,0.00251042,0.0,0,0.0,82,0.164925727243,0.0,0.0,-8.0543732853,0.0,0.99942
0.0,0.0,0,0.00247689633266,0.0,0.00249215954199,0.0,0.00249298,-0.00248482,0.0,-0.478097143766,21.2589,18.1224,3.4974e-08,-0.0353473587397,0.47604085707,0.0,0.0,0.000104715144555,0.00247693,0.0,0,0.0,83,0.280726848592,0.0,0.0,-5.72680742639,0.0,0.999787
0.0,0.0,0,0.00244213104128,0.0,0.00245852307216,0.0,0.00245907,-0.00244901,0.0,-0.326500249313,21.3435,18.1433,3.44769e-08,-0.053702969921,0.298904442836,0.0,0.0,0.000102631112021,0.00244214,0.0,0,0.0,84,0.17647752468,0.0,0.0,-6.0611908917,0.0,1.0
0.0,0.0,0,0.00241817003043,0.0,0.00243282282675,0.0,0.00243313,-0.00242249,0.0,-0.317844042573,21.3446,18.1662,2.84485e-08,0.0334777103405,0.413891503851,0.0,0.0,9.40622754914e-05,0.00241814,0.0,0,0.0,85,0.224246624566,0.0,0.0,-4.34179203121,0.0,1.0
0.0,0.0,0,0.00241114910321,0.0,0.0024245880813,0.0,0.00242525,-0.00241998,0.0,-0.415689365081,21.3457,18.1884,3.26629e-08,-0.0215029482543,0.403334933583,0.0,0.0,0.000101882351032,0.00241119,0.0,0,0.0,86,0.257368954148,0.0,0.0,-5.41928195488,0.0,1.0
0.0,0.0,0,0.00238828567741,0.0,0.00240121347861,0.0,0.00240177,-0.00239248,0.0,-0.433869501353,21.3459,18.207,2.97948e-08,-0.0672375040381,0.401640286187,0.0,0.0,9.86744401916e-05,0.00238832,0.0,0,0.0,87,0.232865645842,0.0,0.0,-6.33937822618,0.0,1.0
0.0,0.0,0,0.00235848392719,0.0,0.00237150985895,0.0,0.00237194,-0.00236543,0.0,-0.383857236415,21.3462,18.2274,2.79863e-08,-0.0102685109948,0.46213051893,0.0,0.0,9.78240630226e-05,0.0023585,0.0,0,0.0,88,0.239325425594,0.0,0.0,-5.2083326247,0.0,1.0
0.0,0.0,0,0.00233273630728,0.0,0.00234487053874,0.0,0.00234482,-0.00233903,0.0,-0.381055213891,21.3464,18.239,2.69803e-08,-0.0899472039248,0.240095113828,0.0,0.0,9.04389680039e-05,0.00233268,0.0,0,0.0,89,0.171565708801,0.0,0.0,-6.78738870841,0.0,1.0
