AverageReturn,Iteration,QFunRegParamNorm,StdReturn,MinReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageY,AveragePolicySurr,MinEsReturn,MaxEsReturn,AverageAction,AverageEsReturn,PolicyRegParamNorm,MaxReturn,AverageQLoss,Epoch,AverageAbsY
38.8481512613,2793,167.743,0.957461933406,36.681870056,2.14465,34.5206248086,0.0170865713062,2.14441,4.87223963024,2.14437563429,-2.13348,11.0884658254,46.7751056176,1.0,40.0475672495,24.6149,40.7853144511,0.00472706,2793,2.1446092428
38.8372615962,2794,167.729,0.940835300145,36.7368138171,2.15809,34.5092450258,0.016911985005,2.15716,6.47290988981,2.15728614008,-2.14657,19.6616414541,63.1682889023,1.0,41.8094234575,24.6149,40.7299787552,0.00514697,2794,2.15792518295
38.7460459404,2795,167.732,0.973917142441,36.654038182,2.16224,34.4384165215,0.016962175547,2.16179,5.08128327291,2.16178001997,-2.15129,26.6743259134,61.0208143968,1.0,41.7113197684,24.6149,40.7354814315,0.0044238,2795,2.16223982396
38.8112313727,2796,167.758,0.997292957016,36.5722813603,2.15692,34.4888909908,0.0186301733098,2.15676,7.60364588699,2.15673330464,-2.1457,3.07630897357,57.0185939678,1.0,41.335354824,24.6149,41.7837947016,0.00664319,2796,2.15684954017
38.7402992287,2797,167.781,0.913531401725,36.7002731515,2.15558,34.4337410774,0.0168060048263,2.15493,7.99300505311,2.15488480409,-2.14435,7.44487866993,71.4492879349,1.0,41.112262414,24.6149,40.6787664462,0.00418695,2797,2.15553866913
38.8217908987,2798,167.781,0.948608064729,36.6941229868,2.16502,34.4968757899,0.0168668917989,2.16487,9.65675749774,2.16483069576,-2.15242,7.38825643144,76.7340175242,1.0,43.1687179872,24.6149,40.7751743422,0.00525841,2798,2.16487963358
38.8117761437,2799,167.788,0.966319466097,36.7029658549,2.15573,34.4889763028,0.0166643275204,2.1553,9.45852468471,2.15525253153,-2.14418,6.22084961737,69.0986915228,1.0,42.6940064859,24.6149,41.868745129,0.00523018,2799,2.1556850319
38.780914683,2800,167.784,0.921711724493,36.6433945061,2.15459,34.4653745068,0.0158566278238,2.15433,6.4431745778,2.15437579498,-2.14322,21.8612480263,66.3011986049,1.0,42.1747711377,24.6149,40.7198387672,0.00381527,2800,2.15454598468
38.7606798642,2801,167.791,0.915837474529,36.7578628456,2.1522,34.4478429832,0.0182957863205,2.15183,17.1607033444,2.15172597579,-2.14181,8.58159410473,127.091173563,1.0,45.1953983411,24.6149,40.7630220059,0.00559311,2801,2.15195880179
38.7294587045,2802,167.797,0.908852385761,36.7407726378,2.16628,34.4262629403,0.0165976147242,2.1661,8.28951710429,2.16607010175,-2.15528,6.0885323052,70.5010446462,1.0,41.1749474971,24.6149,40.786345459,0.0046068,2802,2.16623120555
38.8539986541,2803,167.802,0.943611802652,36.6700777022,2.15552,34.524937577,0.0174921786147,2.15511,6.90569867565,2.15517499899,-2.14358,6.31219443767,57.7308887293,1.0,41.1530177324,24.6149,40.7401714773,0.00500277,2803,2.15549513005
38.8795766963,2804,167.812,0.966816125019,36.6638079364,2.14715,34.5447890415,0.0177203216125,2.14671,5.05679461018,2.14672365381,-2.13599,26.5549092973,58.5028033801,1.0,40.6840819905,24.6149,40.8629544195,0.00553202,2804,2.14713557389
38.7948059335,2805,167.812,0.901104274954,36.6866767169,2.14957,34.4768852831,0.0161059771796,2.14945,6.02188947963,2.1494970937,-2.13819,5.32639843035,51.540990279,1.0,40.2121696049,24.6149,40.6674638177,0.00373359,2805,2.14951139219
38.7753648429,2806,167.832,0.914546498366,36.5986091735,2.15574,34.4611925912,0.0186725588557,2.15533,8.5116771174,2.15524012472,-2.14446,4.0846104301,67.0279565471,1.0,40.7155074725,24.6149,40.8193767765,0.00620709,2806,2.1556187042
38.7820833506,2807,167.849,0.937009159267,36.5881625999,2.16606,34.4675838622,0.0164333033145,2.16599,9.63210712255,2.16601169967,-2.15405,5.20001800096,81.6192621095,1.0,42.204693155,24.6149,40.8296739342,0.00373254,2807,2.16607728227
38.7518191298,2808,167.876,0.904262727347,36.609821513,2.15998,34.4432931582,0.0177677055282,2.15948,9.44720255374,2.15956267393,-2.14886,4.18090738598,70.3709581612,1.0,42.0892047912,24.6149,41.944131892,0.00521577,2808,2.15995785528
38.7873482111,2809,167.912,0.953770467014,36.6060934522,2.16072,34.4705374373,0.0157742981741,2.16041,9.29561122031,2.16034421571,-2.14942,6.19231434007,79.0933483832,1.0,42.8717414454,24.6149,40.6383591565,0.00400387,2809,2.16065714982
38.788638295,2810,167.907,0.953799860617,36.5440306846,2.15438,34.4689923179,0.0180008971822,2.15435,4.3882901434,2.15441390913,-2.14281,36.6938574695,59.3467329392,1.0,42.2500108632,24.6149,40.7935382127,0.00509968,2810,2.15441390913
38.8080765223,2811,167.937,0.923997138447,36.6175966014,2.16592,34.4892945926,0.0177674671448,2.16524,6.08386932609,2.16520976079,-2.1541,4.04974398487,51.640017009,1.0,39.9185980529,24.6149,40.7096621805,0.00580647,2811,2.16582895973
38.813425974,2812,167.966,0.970432075151,36.6808102914,2.15526,34.4921670534,0.0177974761632,2.15489,5.89772304856,2.15480730842,-2.14353,19.5086289943,56.7699636842,1.0,40.3945541139,24.6149,41.9523933958,0.00542869,2812,2.15512127499
38.7742101957,2813,167.999,0.918391304433,36.5498253787,2.14984,34.4607681789,0.017049248298,2.14947,6.79382956795,2.14960269624,-2.1378,36.4970664979,71.2078302417,1.0,42.507547163,24.6149,41.742512121,0.00490212,2813,2.14998078649
38.7807540019,2814,167.978,0.883304060114,36.7000666887,2.15607,34.4638514578,0.018491138118,2.15535,5.42923463872,2.15539544706,-2.14412,24.1250378893,65.8951943232,1.0,41.4119741563,24.6149,40.6632369028,0.00698914,2814,2.15593196696
38.811297765,2815,168.043,0.934427497341,36.6307651791,2.15131,34.4901453664,0.0186856337757,2.1512,7.24773412516,2.15107975893,-2.14104,3.07112270234,56.7555019121,1.0,40.5540573992,24.6149,41.8954238471,0.0067047,2815,2.15121043118
38.7884940093,2816,168.061,0.899048608835,36.7196032141,2.15572,34.4721794049,0.0172230840453,2.15549,2.94260607406,2.15553572939,-2.1443,30.5066416833,53.1412720746,1.0,39.9837364555,24.6149,40.7118688768,0.00533856,2816,2.15571107352
38.8141139799,2817,168.087,0.927907040088,36.6592239945,2.14892,34.4914805818,0.0178652724523,2.14867,7.53446699155,2.14865465376,-2.13782,5.64997787136,66.3507498594,1.0,40.9863051797,24.6149,40.8475714945,0.00612342,2817,2.14885554544
38.8327039862,2818,168.109,0.895951625567,36.6703907557,2.16577,34.5092873398,0.018848311444,2.16522,8.69764091775,2.16521186671,-2.15458,12.4436683285,70.5785190555,1.0,42.1759065583,24.6149,40.7752876639,0.00682545,2818,2.16573322419
38.7646327968,2819,168.093,0.962341840506,36.6185120331,2.16046,34.4538771062,0.0174066689248,2.16012,6.60626780264,2.16007930909,-2.14924,28.7459790228,73.4301581053,1.0,41.9733050755,24.6149,40.6365491038,0.00531767,2819,2.16039552832
38.7261781119,2820,168.115,0.947106496336,36.7330043051,2.15878,34.4238173836,0.0164666065567,2.15872,5.94142135572,2.15875731939,-2.14801,14.9099964537,61.6548606947,1.0,41.2265205187,24.6149,40.7366357244,0.0042851,2820,2.15883848909
38.7294179267,2821,168.115,0.971157346593,36.7011456627,2.16824,34.4247447454,0.0180827197908,2.16785,9.23953312057,2.16786435026,-2.15665,6.33465422701,76.3240702565,1.0,42.0862831326,24.6149,40.7374020547,0.00584104,2821,2.1681607229
38.8188026345,2822,168.125,0.899522100031,36.6758036449,2.15938,34.494902196,0.0173800661445,2.15905,6.96360007864,2.15909159471,-2.14795,5.24005892653,58.5063456926,1.0,41.4771659583,24.6149,40.7417474801,0.00580282,2822,2.15945599345
38.7765454224,2823,168.141,0.945480264811,36.6255417948,2.15366,34.4634000799,0.017123780772,2.1526,4.84186548295,2.15264518127,-2.1414,28.5681390342,61.2916868577,1.0,40.6288546125,24.6149,40.6877062619,0.0049309,2823,2.15364016273
38.8291001669,2824,168.138,0.923223961342,36.6899878932,2.16368,34.5035466662,0.0189346963139,2.16316,7.37762156638,2.16318710368,-2.15276,7.38310349328,60.8478791501,1.0,41.4812267758,24.6149,41.8106135961,0.00657344,2824,2.16374324526
38.796305419,2825,168.166,0.901528927768,36.6383214127,2.15938,34.479477774,0.0172290898819,2.15909,4.98996443227,2.15908659141,-2.14842,28.6442016543,57.7136287292,1.0,41.7668057628,24.6149,41.8884748342,0.00509834,2825,2.15933411505
38.8838782351,2826,168.17,0.914150066636,36.6291152601,2.17207,34.5461749665,0.0159793130383,2.17167,9.79945262412,2.17167028941,-2.16243,3.05069336491,67.0876072895,1.0,42.5320485425,24.6149,40.7666985945,0.00386998,2826,2.17191659597
38.7484151255,2827,168.184,0.875654846326,36.58042875,2.16009,34.4424471551,0.018556891509,2.15951,5.33875223348,2.15955322533,-2.14892,10.8341043898,48.1936793882,1.0,40.2300789579,24.6149,40.6880532427,0.00620561,2827,2.16010972462
38.7893427279,2828,168.209,0.915203149196,36.6753031497,2.16421,34.4708467636,0.0180929643738,2.16381,8.13673060844,2.1637534479,-2.15236,15.0003417374,66.4765021974,1.0,41.0671941397,24.6149,40.686778902,0.00668579,2828,2.16415457288
38.8411195643,2829,168.236,0.945512342628,36.6090450661,2.15681,34.5132363724,0.0178040610541,2.15629,10.1547735959,2.1563417375,-2.14501,16.6364548391,85.9877292819,1.0,43.7554748924,24.6149,40.6803935214,0.00556061,2829,2.15672884047
38.7564606139,2830,168.286,0.890400551785,36.787353755,2.15428,34.4479179271,0.0166277326599,2.15388,4.35446759562,2.15378402638,-2.14264,28.2550963059,51.1898643968,1.0,41.7649793711,24.6149,40.8063664439,0.00492658,2830,2.15416842551
38.8312225359,2831,168.271,0.867568339166,36.586938482,2.15495,34.5065382164,0.0157945823985,2.15464,3.359365141,2.15475739358,-2.14352,29.6530676031,49.0253027983,1.0,40.9567539001,24.6149,40.6627678629,0.0036607,2831,2.15502033682
38.7001788789,2832,168.304,0.93856694688,36.5700185007,2.17303,34.4020078833,0.0164556973405,2.17223,4.97744186301,2.17226240683,-2.16096,33.3409129465,68.4208055592,1.0,41.3980983765,24.6149,41.8789009136,0.00433545,2832,2.1730220512
38.7877745255,2833,168.294,0.983283976072,36.5691338525,2.15644,34.4694289075,0.0183099990331,2.15517,7.41700664243,2.15520168261,-2.14383,25.3823558997,75.9090853745,1.0,42.8585021652,24.6149,40.8520409277,0.00726541,2833,2.15646666928
38.7694970278,2834,168.318,0.932903596201,36.6538131065,2.15742,34.4581210964,0.0164675023355,2.15682,4.93379739403,2.1569635963,-2.14616,36.8493042265,59.486041177,1.0,42.1152905168,24.6149,40.6919790562,0.00441986,2834,2.15753998679
38.7650476266,2835,168.324,0.925631015977,36.7202652279,2.15992,34.4539102966,0.0165323260673,2.15869,2.91704615584,2.15861483482,-2.14831,34.1779908671,51.4954820228,1.0,40.9153263715,24.6149,41.8348873413,0.00439178,2835,2.15974489563
38.8653129172,2836,168.347,0.928451234985,36.7097915949,2.15904,34.532664999,0.0180137884641,2.15838,6.25320768376,2.1584013061,-2.14754,3.04236556927,48.8020254285,1.0,39.9642697912,24.6149,40.7013421519,0.00540036,2836,2.15898014631
38.7781515403,2837,168.341,0.954577812786,36.6629133306,2.16258,34.4632779987,0.0183753498008,2.16257,10.9014124821,2.16262324794,-2.15203,19.3571039507,88.3135285129,1.0,44.581429553,24.6149,40.609313949,0.00537546,2837,2.16264795541
38.8272757505,2838,168.371,0.958290945986,36.744211128,2.15722,34.5032542214,0.0167145803669,2.15681,4.20821674319,2.15677320616,-2.14637,38.404103414,56.5120738555,1.0,41.7765536547,24.6149,40.775383897,0.00486966,2838,2.15715219155
38.8371193187,2839,168.37,0.943945377828,36.6639083788,2.15708,34.5092344244,0.0186309552842,2.15641,6.84309484265,2.15634452052,-2.14512,23.1946507343,66.7660468494,1.0,41.5412696846,24.6149,41.8038619305,0.00673306,2839,2.15699748172
38.726018495,2840,168.371,0.966462002858,36.5681349911,2.15727,34.4213093099,0.0174056879705,2.15655,5.06724713821,2.15639758512,-2.14529,19.4766688782,53.0515400364,1.0,41.5680262306,24.6149,40.7268682498,0.00551177,2840,2.15709768824
38.8367578308,2841,168.385,0.946737395757,36.750562469,2.15387,34.5106573338,0.0181432912088,2.1533,5.34175904569,2.15328890867,-2.14225,25.1769959729,57.5391844222,1.0,42.1386180159,24.6149,40.7089048009,0.00573089,2841,2.15387692283
38.7411230607,2842,168.405,0.920228573986,36.768053103,2.16089,34.4368806207,0.0166489408607,2.16006,9.17255470595,2.16013267763,-2.14881,14.3452744041,68.5789932811,1.0,43.1754112885,24.6149,40.8391376606,0.0044962,2842,2.16084977599
38.7607906951,2843,168.46,0.964101510186,36.7004580976,2.15861,34.4524569822,0.0164118859373,2.15832,7.79240665707,2.15827673457,-2.14748,27.8859433676,66.2170399758,1.0,43.8167044358,24.6149,40.7873910869,0.00450582,2843,2.15844289826
38.7894227239,2844,168.501,0.912966670651,36.6665331831,2.1593,34.4714362465,0.0176464727466,2.15878,8.67322381474,2.15882504956,-2.1477,6.19738155416,70.8330299228,1.0,42.3489854745,24.6149,40.8555095087,0.0060698,2844,2.15930107042
38.7268680981,2845,168.532,0.909999994853,36.736033433,2.16047,34.4238905994,0.0173381427091,2.15947,4.15490969705,2.15945107173,-2.14814,25.0646619182,54.7069490853,1.0,40.7422508894,24.6149,40.6387525619,0.00508528,2845,2.160446299
38.8249934151,2846,168.527,0.913482763718,36.8382726754,2.15298,34.4988641154,0.0158967004682,2.15178,7.9047515062,2.15176155103,-2.1404,4.18856419779,65.4022416953,1.0,41.0638936496,24.6149,40.7151613054,0.00349487,2846,2.15280179086
38.7636970085,2847,168.562,0.920717037804,36.6764595885,2.16697,34.4528440053,0.0164069314886,2.16668,6.06872733678,2.16658404927,-2.15527,11.2205132379,57.6669127069,1.0,40.9957268946,24.6149,40.7300304981,0.00497703,2847,2.16680975762
38.7458059482,2848,168.549,0.942086052291,36.6410248441,2.1592,34.4381018463,0.014941859659,2.15846,6.3567717118,2.15851306683,-2.14695,9.6345279638,59.5647909057,1.0,40.2282269993,24.6149,41.8184200349,0.00403364,2848,2.15897029378
38.7841063886,2849,168.577,0.932797489851,36.7298834625,2.15915,34.4677071583,0.0173367080296,2.15865,6.0429541329,2.15872576265,-2.1479,36.7928135679,75.1497268828,1.0,42.1576252339,24.6149,40.6645082893,0.00555637,2849,2.15914154589
38.7943294329,2850,168.609,0.922694349449,36.6550591176,2.16477,34.4759850106,0.0165941005932,2.1645,5.30845672445,2.16443621586,-2.15401,36.233064247,69.9970655449,1.0,41.784928057,24.6149,40.7486850432,0.00410574,2850,2.16474165985
38.7890747981,2851,168.616,0.883080149038,36.6181434819,2.16427,34.4727726941,0.0171418154897,2.16414,8.30172750628,2.16413699346,-2.15418,15.7599776035,67.1608297596,1.0,42.9368297854,24.6149,40.7221472733,0.00525945,2851,2.16428231183
38.8120106811,2852,168.615,0.852449304936,36.6445252966,2.16331,34.4921489364,0.017685119881,2.1629,9.36185307017,2.16301747846,-2.15262,21.5175859151,83.0888286074,1.0,44.2428201833,24.6149,41.9416405154,0.00559787,2852,2.16341845078
38.8891630845,2853,168.628,0.936411101973,36.7480431521,2.15751,34.5495738711,0.0183329048349,2.15697,7.39932673489,2.15695964465,-2.14719,34.1505850431,73.0725051019,1.0,42.8238313673,24.6149,40.6559348539,0.00566885,2853,2.1574607893
38.7518616286,2854,168.653,0.889539570906,36.611596527,2.1668,34.4429539808,0.0162157913796,2.16659,7.79849411595,2.16654449809,-2.15557,8.29504858232,71.3467667271,1.0,41.2330808693,24.6149,40.7447395089,0.00365973,2854,2.16673466305
38.7655379999,2855,168.634,0.959924060975,36.6882826293,2.15224,34.4530548813,0.017920759941,2.1518,3.33063409134,2.15188855978,-2.1412,36.2168887324,53.1176278332,1.0,41.9101021854,24.6149,40.6908951726,0.00508652,2855,2.15226750873
38.7828670162,2856,168.677,0.869238795848,36.6963966858,2.1567,34.4667368465,0.0185817014753,2.15637,4.86052413017,2.15638262634,-2.14529,14.7686752471,49.4763116632,1.0,40.1917500483,24.6149,40.8077327898,0.00720796,2856,2.15662796227
38.7955621435,2857,168.67,0.982922496649,36.7361463201,2.16495,34.4792466983,0.0191536428482,2.16385,6.74091004128,2.16398020304,-2.15342,11.4496899663,59.1280750319,1.0,41.2936397616,24.6149,40.735421365,0.00708144,2857,2.16514816609
38.7589755621,2858,168.679,0.921444150331,36.5589466537,2.15975,34.4481767446,0.0173778371641,2.15879,4.70851715214,2.15880845768,-2.14831,36.5315083704,66.2362284728,1.0,41.5527462587,24.6149,40.6357274784,0.00459541,2858,2.15954987302
38.8021760319,2859,168.688,0.880306172689,36.6975217664,2.16292,34.4829773888,0.0163612789882,2.16267,3.70384244306,2.16264109232,-2.15099,23.4398045517,48.6407490464,1.0,40.6660144397,24.6149,40.6619636298,0.00430203,2859,2.16282374628
38.7884304189,2860,168.702,0.987797156255,36.7179980624,2.16849,34.4738063997,0.0167456967202,2.16795,3.35746693592,2.16794567487,-2.15681,36.4728113098,55.7649923881,1.0,40.9552638883,24.6149,40.7328797684,0.00546557,2860,2.16854748159
38.8570265917,2861,168.703,0.938415247645,36.7040452174,2.15822,34.5263771964,0.0194998419772,2.15726,4.93503936229,2.1572979831,-2.14661,37.217627215,69.3592739278,1.0,41.7581018994,24.6149,41.8615979031,0.00775055,2861,2.15824449804
38.7384050797,2862,168.728,0.875280985355,36.6467606867,2.17143,34.4342059754,0.0173427790288,2.17078,6.75691587726,2.1707703443,-2.15886,23.6545745498,72.3976062346,1.0,41.4331991502,24.6149,40.6987820504,0.00622994,2862,2.17144623333
38.8460098506,2863,168.728,0.926471482401,36.7895026588,2.15753,34.5183623011,0.0188224636189,2.1568,4.38515552907,2.15683544112,-2.14522,16.1502714064,47.9140990901,1.0,40.1591433469,24.6149,41.7363129482,0.0065509,2863,2.15744622471
38.8376690479,2864,168.732,0.908358600821,36.6117071941,2.16607,34.5110539869,0.017376000015,2.16584,19.7575294509,2.16589651135,-2.1544,7.80998370978,152.187697662,1.0,41.6748687946,24.6149,41.7882566907,0.00593683,2864,2.16594914824
38.8493752096,2865,168.699,0.890100690773,36.7605595795,2.15885,34.5195310609,0.0164636733914,2.15821,3.53933596881,2.15808844632,-2.14695,28.3696046554,51.0778184428,1.0,40.6472741172,24.6149,40.5578001799,0.00389384,2865,2.15870557578
38.7546176397,2866,168.724,0.887700436776,36.6462741465,2.16089,34.4445123291,0.0181172462181,2.16044,2.93700455977,2.16040853075,-2.15031,38.2453871755,49.8619360348,1.0,41.6978062211,24.6149,40.7045155884,0.00566784,2866,2.16079496302
38.757860934,2867,168.736,0.993769206976,36.7014809043,2.16305,34.4465417187,0.0173120330334,2.16256,5.51530107402,2.16259485501,-2.15214,15.1870516747,61.1174619142,1.0,40.476559519,24.6149,40.5376996083,0.00482667,2867,2.16296158213
38.747420021,2868,168.746,0.899312250252,36.6962006381,2.15102,34.4395976181,0.0182214395548,2.15076,10.885744311,2.15084849208,-2.13969,32.0576655331,82.0206914931,1.0,44.0395925921,24.6149,40.6332301201,0.00573769,2868,2.15102112742
38.8357378284,2869,168.734,0.908139227636,36.7514739867,2.16557,34.5108384375,0.0179262435942,2.16523,3.45534342264,2.1652698325,-2.1544,27.7653795511,47.9700260796,1.0,41.2617914829,24.6149,40.7766337567,0.00574085,2869,2.16561937291
38.8371665063,2870,168.735,0.876308499965,36.6993884873,2.15895,34.51255152,0.0169986924418,2.15865,6.61682714092,2.15858239416,-2.14783,17.3767177114,71.26555371,1.0,41.6692769272,24.6149,41.7715459796,0.0045202,2870,2.15880721615
38.8519834988,2871,168.744,0.926844354045,36.789624893,2.16016,34.523503173,0.0172620060831,2.15991,4.09007566953,2.15984543691,-2.14876,24.0573929706,52.0006469761,1.0,41.1063387029,24.6149,41.7906826239,0.00504513,2871,2.1600428785
38.7966079461,2872,168.753,0.93093558235,36.5920543911,2.15896,34.4778371329,0.0182134639029,2.15848,4.42116928068,2.15858163907,-2.14707,16.8624067184,47.0038776342,1.0,40.2274919557,24.6149,40.7488193773,0.00527143,2872,2.15894528774
38.7607297533,2873,168.778,0.914239799946,36.6460325464,2.16687,34.4499441693,0.0174462791252,2.16645,4.29864901683,2.16643607718,-2.1543,37.1601249441,57.7957167052,1.0,42.0217681468,24.6149,40.6975629907,0.00631868,2873,2.16677569906
38.7928046008,2874,168.816,0.892614750577,36.6961814873,2.15306,34.4750692219,0.0162162412097,2.15263,7.37247106507,2.15253377744,-2.14165,17.7818608176,64.6336412454,1.0,41.5425998178,24.6149,40.630927716,0.00404955,2874,2.15290535599
38.745459951,2875,168.825,0.888542699003,36.7552259877,2.16357,34.4369756284,0.018599029475,2.16346,5.75269815926,2.16350068705,-2.15295,22.3798355557,58.3661810764,1.0,41.7215601468,24.6149,40.7156364128,0.00605373,2875,2.16357490086
38.7429444517,2876,168.824,0.916540211541,36.6857258922,2.14789,34.4382616049,0.0171217874842,2.14742,7.428575412,2.14741597791,-2.13652,32.8937171068,73.3091769858,1.0,43.3582475904,24.6149,40.7574683151,0.00494198,2876,2.14781793404
38.679530169,2877,168.839,0.921878108572,36.6539155484,2.1614,34.3859053574,0.0173684128309,2.16103,7.45218767777,2.16097456574,-2.1492,28.0891223175,68.8612200036,1.0,43.4327786169,24.6149,40.7291265542,0.0050674,2877,2.16123564555
38.7517024669,2878,168.867,0.882575298195,36.7631794093,2.15624,34.4422375447,0.01814973188,2.15577,6.5696201371,2.15569850192,-2.14473,6.29602200499,56.6440942635,1.0,40.9303048092,24.6149,40.6572548763,0.00591839,2878,2.15605922161
38.760306437,2879,168.866,0.930629033193,36.6664587186,2.15005,34.4501778167,0.0164053916138,2.14987,7.56419376248,2.14986395986,-2.13821,36.9662999512,80.0260801684,1.0,41.9749376532,24.6149,40.6269284209,0.00423533,2879,2.14997505062
38.8639555941,2880,168.867,0.890043524256,36.6851847526,2.16223,34.5319692003,0.0169030603689,2.16214,4.7288254284,2.16220847325,-2.15108,22.9894689794,55.9499116746,1.0,41.2128417914,24.6149,41.7933098669,0.004383,2880,2.16220991283
38.7186934842,2881,168.891,0.939283372885,36.507382321,2.17438,34.4160676498,0.0180697052858,2.17349,5.68116246739,2.17345965267,-2.16322,13.9968831097,63.0786784559,1.0,40.2362701739,24.6149,40.7761889706,0.00576157,2881,2.1742585972
38.7612430647,2882,168.893,0.930216586454,36.7124615762,2.16568,34.4512511972,0.0171848796559,2.16493,6.50314189541,2.16493572958,-2.15419,21.4432376243,74.7795856667,1.0,41.2183659918,24.6149,41.6566082056,0.00501306,2882,2.16555879687
38.7403737747,2883,168.947,0.906168145797,36.5805694326,2.15692,34.4332877969,0.0176439950185,2.15624,6.81852962163,2.15614354434,-2.14592,8.31665150068,53.4712492845,1.0,41.4514815456,24.6149,40.8191503003,0.0054689,2883,2.1567952193
38.7620060756,2884,168.949,0.965217498343,36.6144510864,2.15795,34.4526170757,0.0174860806631,2.15766,3.41918463974,2.1576801877,-2.1465,32.8091460493,52.8285851461,1.0,41.2665150941,24.6149,40.7802246401,0.00542653,2884,2.15798001083
38.791730117,2885,169.012,0.917382641425,36.6777775501,2.15853,34.475566761,0.0176883687228,2.15801,2.08304928821,2.15802235977,-2.14716,35.3367168348,46.5824366413,1.0,40.483205107,24.6149,41.8274483906,0.0053459,2885,2.15850169971
38.7054033343,2886,169.014,0.9323517868,36.6837915838,2.15575,34.4074947264,0.0181955328712,2.15454,4.25493611704,2.15461885267,-2.14345,27.717101511,54.6170757164,1.0,40.7521999703,24.6149,40.6849687305,0.00613557,2886,2.15581511716
38.8456086844,2887,168.997,0.915722311565,36.6281776176,2.15746,34.5171730029,0.0179929193614,2.15632,5.30440150265,2.15621509049,-2.14466,19.2245824993,54.6188058426,1.0,41.1449410246,24.6149,41.7834602606,0.00589366,2887,2.15724385532
38.8167483196,2888,168.972,0.897092684379,36.7239907629,2.17251,34.493677034,0.0173965433194,2.17226,4.67946923571,2.1722938431,-2.16183,28.1469890658,59.4948360499,1.0,41.002676105,24.6149,40.6271963967,0.00554882,2888,2.1724824556
38.8094088348,2889,169.013,0.913612980332,36.6257169473,2.15367,34.4877156652,0.015702783445,2.15288,5.55714585556,2.15293389529,-2.1416,30.266611511,69.0626791694,1.0,41.7052432329,24.6149,40.743385967,0.00345636,2889,2.15368034503
38.722371558,2890,168.972,0.858543610184,36.6198925532,2.16379,34.4189265716,0.0176585083203,2.16294,7.16076593128,2.16307121267,-2.152,5.11625740691,56.3847220283,1.0,41.1710913336,24.6149,40.5297661656,0.00679803,2890,2.16351655402
38.7390649033,2891,168.972,0.916140054565,36.6295284415,2.15938,34.4299178114,0.0183976389717,2.15934,10.4835226791,2.15907241173,-2.14748,36.5081578527,81.4288109192,1.0,43.5474479906,24.6149,40.6201565238,0.00682099,2891,2.15907241173
38.8105137867,2892,168.961,0.936115000209,36.816330992,2.15894,34.4873312174,0.0166985777497,2.15789,7.91166040301,2.15795252676,-2.14644,4.10191197373,65.1793765116,1.0,40.518469224,24.6149,40.8078757753,0.00464283,2892,2.15898751104
38.8196929862,2893,168.976,0.965617015188,36.7062600387,2.16153,34.4972185307,0.0159888432689,2.16129,9.99269101394,2.16128642761,-2.14989,7.36283996121,80.5295178574,1.0,42.7802983933,24.6149,40.7358464844,0.00386523,2893,2.16139894309
38.767114147,2894,168.966,0.90049060025,36.805898647,2.16704,34.4558424628,0.0170426630425,2.16668,9.52873527458,2.16665551335,-2.15488,3.06273290923,73.5939011387,1.0,42.4130790991,24.6149,41.9063702346,0.00459518,2894,2.16698273537
38.7783006437,2895,169.028,0.954254518994,36.6752451969,2.16426,34.4657912438,0.0175005268437,2.16322,3.94816128465,2.1632270657,-2.15289,30.0433842752,59.7364819175,1.0,40.9316793751,24.6149,40.6384833923,0.00574809,2895,2.16426510678
38.769813213,2896,169.066,0.898779831458,36.7083112732,2.16614,34.4559926791,0.0176045846006,2.16525,8.18185936505,2.16518919781,-2.15362,3.04273917941,65.8235003498,1.0,41.5613050846,24.6149,40.7386373587,0.00591245,2896,2.16609314489
38.8226799336,2897,169.1,0.892626354506,36.7709357546,2.16112,34.4989443658,0.0192558697855,2.16068,9.09961774336,2.16080114599,-2.1505,21.6680829458,83.4623313664,1.0,42.5168537246,24.6149,40.6809810005,0.00789652,2897,2.16114813457
38.7841981332,2898,169.129,0.948030429925,36.6708477102,2.15101,34.4697275472,0.0170738584616,2.15082,10.916318723,2.15075467881,-2.13976,12.5467798521,81.9573823191,1.0,42.6653326828,24.6149,40.7877836186,0.00515301,2898,2.15092116824
38.7382058374,2899,169.128,0.94167894189,36.6081250436,2.15814,34.4324771067,0.0195298437981,2.15746,4.42507331132,2.15744200778,-2.14734,32.7456718611,61.7967045589,1.0,41.2600082929,24.6149,40.7662805087,0.00736207,2899,2.15800810824
38.7655076509,2900,169.149,0.930921747625,36.68644353,2.16681,34.4539129554,0.0186768754198,2.16602,6.77633895998,2.16603162234,-2.15567,34.307235994,76.5793819849,1.0,42.3352496002,24.6149,40.6835921503,0.00631602,2900,2.16671996228
38.7694389173,2901,169.177,0.930063006667,36.7915226364,2.16233,34.4572306478,0.0164748372374,2.16168,7.97815356048,2.16167021162,-2.15052,30.5675718885,74.4987216193,1.0,42.258984259,24.6149,41.8369210916,0.00473702,2901,2.1622124179
38.805466047,2902,169.204,0.934552696094,36.6035624233,2.16328,34.4854708431,0.0176909379853,2.16222,9.5508075482,2.16221746711,-2.15193,29.510815404,91.5741169999,1.0,42.3653607449,24.6149,40.736026003,0.0054322,2902,2.16330648919
