MinReturn,AverageForwardProgress,AverageReturn,AverageY,MinForwardProgress,MaxForwardProgress,MaxEsReturn,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageQ,MaxReturn,AverageAction,StdReturn,AverageAbsY,AverageQLoss,Epoch,AverageEsReturn,QFunRegParamNorm,PolicyRegParamNorm,StdForwardProgress,MinEsReturn,AverageAbsQYDiff
-24.7859990994,1.53795612869,89.6418670784,4.03152125983,0.460793151795,2.01014643028,127.531420438,39.33249608,4.03301,38.0827042279,-4.09613,4.0309,136.517764511,0.923112,32.0938702264,4.03384116984,0.0466528,100,80.3550906045,21.6295,26.3648,0.321698578398,39.8521564937,0.131200309736
52.4678217382,1.71597636019,106.426447384,4.09140224145,1.1975687415,2.46161712675,197.282638415,27.6407042019,4.09278,47.5535625282,-4.15489,4.09103,182.012891502,0.92107,30.8350161833,4.09327081321,0.045788,101,154.60181503,21.6878,26.4006,0.299668682129,128.249650099,0.13132587263
-30.1831669898,1.07243408459,41.2950453493,4.13481690899,0.371778354922,1.54984905798,110.812688758,27.1367573067,4.13644,35.319326263,-4.20085,4.13444,89.1890698397,0.934409,23.6506480749,4.13699920791,0.0451108,102,83.7492533241,21.7516,26.4465,0.236103432334,53.8307037389,0.129656414809
-152.187209154,0.967909112066,27.3878651357,4.18468648966,-0.851495723414,3.15823141244,119.335587928,39.5961166044,4.1857,27.6781043136,-4.24784,4.1843,243.260813906,0.938645,89.1888222298,4.18634540321,0.0495122,103,75.1322521514,21.8443,26.4949,0.90011906917,15.0572820988,0.133304399352
-6.40106976744,1.01137756993,32.9311117617,4.21405438064,0.610336142745,1.78201224892,87.870401464,8.11442789253,4.2145,32.2847152065,-4.2709,4.21331,114.201256533,0.944648,24.7389304236,4.21551145578,0.0475407,104,79.5017917025,21.9162,26.5471,0.245465752476,67.6799401269,0.130480432598
-131.86094227,0.556725800241,-13.6643844801,4.24724198659,-0.613028008743,1.80601219874,79.0439360755,22.8543838947,4.24824,18.94182576,-4.30391,4.24712,110.085985918,0.924816,59.9392485954,4.24849827339,0.0478159,105,41.4434713087,21.9931,26.5945,0.593032669732,17.9898366746,0.13261102694
-78.8083580576,0.72668571718,2.74019997618,4.28073877136,-0.0736815946937,1.77962658298,39.8395711557,32.6085449098,4.28146,22.8233082741,-4.3373,4.28024,108.600919057,0.92883,48.6405747965,4.28224714452,0.0495131,106,5.9080899994,22.0612,26.6498,0.481297906441,-34.8311321218,0.13214197946
-124.260157084,0.333873176597,-36.3195835319,4.32177596316,-0.556503996928,2.05012563964,76.3897865791,37.861678158,4.32281,6.71387251608,-4.37755,4.32136,137.078070989,0.91841,56.2316941237,4.32349851274,0.052074,107,48.7768236602,22.1438,26.6913,0.570154302863,-16.4652067413,0.136562362372
-86.1403287228,0.632095369786,-6.0400070478,4.344665175,-0.160990677894,1.70079375659,141.100498859,54.7748102632,4.3454,23.245772679,-4.40065,4.34413,105.992248546,0.93147,42.8198136097,4.34613663985,0.0538553,108,63.8674587958,22.2233,26.7247,0.422627979579,3.13864847053,0.137158163149
-2.48023876097,1.67536985927,96.7358134595,4.38979034904,0.703995825111,2.66103513583,126.638728833,58.2599746503,4.39093,48.7057167722,-4.44545,4.38933,195.922930618,0.955399,50.0746042457,4.39159243612,0.0515353,109,60.9991466343,22.3027,26.761,0.491033152686,-30.4548934216,0.135833206376
-4.37261589826,1.32423273501,62.2412287205,4.41325531079,0.656422154841,2.53088980148,90.1126928625,33.8638126878,4.41434,36.9958915039,-4.47209,4.41287,184.392752769,0.950536,31.1814050348,4.41504648869,0.0543623,110,56.778784642,22.3563,26.7977,0.309155693066,0.167673478928,0.137715681541
12.0779665587,1.75285629323,106.507254651,4.45340940637,0.808714865106,3.21482320212,124.569855922,22.3880154349,4.45403,50.636218146,-4.51202,4.4528,253.789285993,0.913847,62.4706376535,4.45492927547,0.0518345,111,101.260088115,22.4082,26.8279,0.620261100771,77.3435852871,0.137050134966
82.3590593665,2.22435446756,153.539758505,4.5064441223,1.53652271059,3.22663234324,206.531598179,35.4691185392,4.50747,60.3334213987,-4.56532,4.50607,255.704974076,0.946244,41.9490603816,4.50801753811,0.0527077,112,166.228596499,22.48,26.8668,0.417608930267,119.097510494,0.137515871797
37.7952243789,2.02447874435,132.737762621,4.54072817918,1.07517744921,3.17045858849,135.06035352,34.4544153529,4.54105,56.931842341,-4.60504,4.54011,247.84001745,0.923834,45.6178453246,4.5418031376,0.0560113,113,108.875802365,22.5147,26.898,0.450846089562,49.7926882029,0.139522109675
38.6775413458,1.7846756574,109.453076053,4.58564180404,1.09447569954,3.24737649219,183.873509352,25.1839461952,4.58594,49.1553840886,-4.64928,4.58505,261.606616069,0.936208,45.9267564424,4.5867912682,0.0602187,114,145.869086039,22.5955,26.9412,0.447085268516,113.075912937,0.142324073867
88.1653572892,2.50824671657,180.188702135,4.6284686756,1.61378176606,3.36229424989,193.916459159,46.4553199389,4.62912,62.6264885805,-4.69349,4.62808,266.940983816,0.949185,43.1948657508,4.62964396148,0.0590942,115,138.175766193,22.6617,26.9839,0.421592127984,82.6551560168,0.142430507583
72.8497541525,2.15158405779,143.915805641,4.67344615325,1.45256276198,3.24991624498,172.31216478,31.5893540328,4.67373,57.4987121222,-4.73989,4.67292,255.301676411,0.953365,40.6522097682,4.67440760966,0.0589865,116,123.37760801,22.7481,27.0171,0.404336839485,87.9748557471,0.140984236065
118.921819443,2.37512394227,167.598110842,4.72561304256,1.8828448116,3.10795954199,170.476942427,37.783812679,4.72602,59.4400556484,-4.79014,4.72519,242.027415712,0.933746,31.5618979314,4.72658252838,0.0599397,117,119.753574803,22.7965,27.0454,0.311457667607,64.0409940974,0.141905753533
94.3004896051,2.08685319133,140.104794396,4.76990871687,1.62000562816,3.37993498018,202.280921098,48.8896048747,4.7704,54.0663609568,-4.83054,4.76948,271.385857478,0.92366,35.2228500009,4.77091242382,0.0550661,118,156.709042399,22.8455,27.0911,0.350405728462,79.5460436864,0.138887420707
36.4293066814,1.80682261494,111.205582868,4.79543965983,1.06425769075,3.29219715253,191.922284301,26.0100190924,4.79583,47.6879576311,-4.85045,4.79502,262.022404402,0.954214,41.1844323497,4.79625109044,0.0583686,119,164.37278976,22.9063,27.1211,0.408024094236,122.504537132,0.140178230958
90.8717262424,2.1279665264,144.671088524,4.83598019967,1.58620385,3.24937427068,186.105009689,23.9224351057,4.83628,56.5856187963,-4.89384,4.8355,258.141707704,0.941904,44.9893198705,4.83689970313,0.0598696,120,162.256235385,22.9528,27.1524,0.444599930929,123.671911109,0.142275862958
71.8416075312,2.5372774399,185.002783336,4.88497587854,1.38703673936,3.67208154534,221.124455798,53.8600775989,4.88553,63.3619373693,-4.94382,4.8845,299.209434437,0.931043,66.4517844759,4.8861640436,0.0608068,121,164.72641489,22.9994,27.1865,0.664951885842,94.0576154003,0.14247757323
65.1519268449,2.29298958925,161.112305756,4.93379449041,1.36424702203,3.39735039171,161.490976812,15.9698030065,4.93409,60.1615640736,-4.98639,4.93325,272.807652263,0.919949,50.2180940524,4.93477371975,0.0644949,122,136.961187381,23.0429,27.2113,0.495793478902,121.638766759,0.144059921827
35.1826946484,2.16388076404,149.336495158,4.94438465122,1.05329548119,3.57867437661,157.315345875,28.254456324,4.94481,56.6141233977,-4.99268,4.9441,293.186645414,0.929204,68.9624903057,4.94518464581,0.064224,123,129.659330676,23.0875,27.2606,0.676555267086,93.720407027,0.143990079193
39.0867532407,2.28038417785,161.139719555,4.98682978839,1.10234310211,3.47180426118,234.606572667,66.674920821,4.98715,66.5311569247,-5.03607,4.98638,283.171513755,0.919922,53.3795657048,4.98770886362,0.0658554,124,123.67004677,23.1539,27.3043,0.520810739774,65.1286753571,0.143842703793
83.786562243,2.27241818084,158.993777171,5.02136011299,1.54256815326,3.45797776241,193.633581379,27.0289754655,5.02171,59.9632374206,-5.07058,5.02079,278.285522481,0.953961,43.036924506,5.02237503937,0.0671742,125,166.13354016,23.2051,27.3451,0.424281104019,123.129480729,0.145224016965
-55.8989686666,2.03711893338,132.563342297,5.0561771063,0.206671829265,3.14272536817,293.787421243,55.9479421033,5.05652,54.0177850813,-5.10457,5.05581,245.511121635,0.942677,69.8640646839,5.05701272096,0.0652961,126,198.297025379,23.2347,27.3768,0.677572793702,153.453030487,0.142266117675
55.5198144783,2.12722615155,139.949952465,5.07667773477,1.32579776094,3.2033931486,212.825861855,57.0916114335,5.07689,59.9394987016,-5.12923,5.07633,251.154787035,0.932349,49.7722693863,5.07743161959,0.0684949,127,132.088355874,23.3018,27.4085,0.482701468112,68.4529711384,0.145769414192
-14.2542637538,2.23990951604,153.044812323,5.1096660475,0.586405512621,3.57543442137,203.735471846,58.3762220295,5.10999,55.0618189309,-5.16528,5.10921,291.712621365,0.944187,70.8942478711,5.11054439549,0.0667674,128,143.843825269,23.3477,27.4608,0.695347395777,68.2588965496,0.145384346032
42.4073654729,2.93759497348,223.594870481,5.13846300842,1.16787158394,4.52353614093,254.437903773,78.0257244438,5.13927,74.7062264449,-5.19042,5.13803,390.535534412,0.933371,92.2299934307,5.13978974666,0.0633287,129,180.028949345,23.395,27.527,0.898455894251,53.3495083846,0.143288662673
79.0010374995,2.44542961276,175.393662185,5.18692030348,1.50585835419,3.35582766715,228.62245562,33.4580197203,5.18686,65.0102756627,-5.24528,5.18628,269.385034658,0.930495,40.4961930414,5.18768617674,0.0681684,130,177.393545585,23.4314,27.5846,0.402363280216,142.633042386,0.1453894978
41.3602420157,1.88597329021,119.570144248,5.21410379547,1.11163993509,2.79110484199,207.930540654,55.8142320866,5.21473,54.6597443143,-5.27574,5.2137,212.183262112,0.935844,38.8617430515,5.21523209927,0.0708073,131,135.800362628,23.4831,27.6571,0.382811787693,70.0048109654,0.147348400668
127.172638258,2.67442699973,199.670010102,5.26396492684,1.96578471294,3.38204808805,236.398981097,98.3632653681,5.2645,72.3526772033,-5.33014,5.26366,270.211830436,0.93368,36.6620643353,5.26497147509,0.0671905,132,127.510260364,23.5323,27.7218,0.368374806198,-31.7158682148,0.145272856125
-34.0409687484,2.10506448222,145.291539149,5.32732991912,0.390790768714,3.28940040244,175.339697047,40.2847873291,5.32762,64.7557544293,-5.38981,5.32696,268.380461328,0.920139,71.4538726402,5.32816030798,0.0721213,133,141.944490761,23.5586,27.7899,0.696696553727,75.2685285998,0.148356198446
60.5223598059,2.47574524563,184.016611281,5.36542582767,1.26088533822,3.62192750043,190.591722653,38.2529281737,5.36579,66.2188250649,-5.42657,5.36507,302.337203319,0.916857,57.0256428677,5.36632166261,0.0720821,134,150.940088484,23.5998,27.8538,0.557944599439,87.8284662867,0.148576426635
32.4258642377,2.45101832513,181.94453673,5.42011668743,0.983769710798,3.9020671838,153.300005558,26.1521522993,5.42015,66.0759765033,-5.48173,5.41964,328.457151261,0.929825,79.5980537599,5.42073360172,0.0663273,135,124.123819992,23.6531,27.9094,0.778104015357,89.6477931422,0.145231447467
28.2775159172,1.96818029803,132.159868106,5.46735180975,0.951351041581,3.02495882406,260.017209997,67.7661134365,5.46736,58.0201049681,-5.53023,5.46686,238.340158226,0.932434,49.7863953168,5.46798640189,0.0762386,136,180.33388427,23.695,27.9507,0.49257350469,83.1733392744,0.150820424922
122.147444993,2.86644683039,222.036271026,5.48258768597,1.87269399267,4.04936772215,255.217841708,42.851045149,5.48282,76.1236058865,-5.54246,5.48227,343.5334151,0.91699,55.7609660054,5.48322204502,0.0744383,137,194.333135415,23.7683,28.0143,0.544398141949,134.445369386,0.150596101815
54.6637650446,2.53040127032,189.103873502,5.54496602902,1.22094292385,3.65027265019,188.361766446,16.5551933458,5.54501,66.1340698638,-5.60724,5.54461,301.497142097,0.915836,62.2950100747,5.54550478894,0.0765864,138,170.764557512,23.8239,28.082,0.608270993284,144.094146925,0.151112470657
76.0517860206,2.34041520853,170.466704273,5.58367565866,1.40566626294,3.61563738807,243.912548177,45.3782206068,5.58321,65.5988127094,-5.64688,5.58301,299.501724071,0.914258,52.5365579204,5.58396733268,0.0758075,139,203.083273192,23.8655,28.147,0.525412985534,126.157811958,0.149504721866
15.8396425854,1.90581785599,125.486349872,5.6005681845,0.837059655842,3.37505748001,175.200459605,34.7986835691,5.60079,53.9054149062,-5.66072,5.60043,269.291691271,0.927243,63.1728325396,5.60094757573,0.0738731,140,122.643423674,23.9022,28.2052,0.628599694415,80.7951813852,0.148635221319
115.387978937,2.52490406019,187.171998034,5.64074269583,1.8078556142,3.54547720541,200.912833636,22.6212982205,5.64026,70.1166520333,-5.69918,5.64008,292.335409728,0.937718,53.90523932,5.64100224557,0.0721207,141,182.720404282,23.959,28.2534,0.533729348369,145.222173246,0.147218779255
119.336886785,2.74612196382,210.696526018,5.69118044797,1.82017432915,3.8116824197,247.225888691,44.6054327478,5.69089,75.1368158118,-5.75077,5.69067,315.169417475,0.917907,50.024427894,5.69149440716,0.0755488,142,207.0664161,23.9928,28.2995,0.501992822918,132.199664805,0.150753113331
-26.3637719612,2.20901180155,157.962707668,5.74140739142,0.281881430441,3.46131569367,133.889235211,37.251541801,5.74094,54.7205106366,-5.80108,5.74085,283.985555013,0.920144,63.1287406891,5.741524641,0.0733041,143,81.019095169,24.0425,28.348,0.639906531961,36.8144950255,0.14885207034
105.820811837,2.46562631582,182.693891307,5.77483833629,1.64809701583,3.58745572106,199.620228078,22.0038033526,5.7744,63.5301503786,-5.83421,5.77431,294.425653422,0.92336,48.5879141721,5.77497312231,0.0753539,144,177.931194015,24.0907,28.378,0.483764234324,150.315102311,0.151438070081
99.5803401625,2.31884574203,165.537907571,5.80817757999,1.64124684126,3.75892202669,345.994886516,103.056467218,5.8077,67.0023211506,-5.86884,5.80764,313.289614036,0.925978,57.7318166564,5.80825235526,0.0721841,145,191.312926147,24.1417,28.4166,0.564218337616,58.4982789014,0.147895189204
99.2942298177,2.60590530228,190.229372295,5.86451595473,1.68998971321,3.70460204729,195.704052454,26.5038403003,5.86415,70.8595064908,-5.9265,5.86407,302.862172624,0.942705,46.8455826136,5.86465006737,0.0782563,146,154.040127002,24.1779,28.4514,0.464344668089,122.026748614,0.150796316542
-14.1593636382,1.88749187189,120.844785541,5.89699105511,0.55311929788,2.88556913543,211.537023868,50.7467238009,5.89654,60.5651499908,-5.95823,5.89646,221.73795431,0.937045,47.5103600424,5.89711157783,0.074498,147,155.784109435,24.217,28.5075,0.473342451784,89.4721452168,0.149099894249
79.7087052236,2.40140046301,175.389114121,5.92254288615,1.44292635086,3.38075121351,134.386732609,27.4178931018,5.92201,67.1209883195,-5.9848,5.92198,271.142336934,0.903452,52.0121456704,5.92258631492,0.0749987,148,106.556372712,24.2602,28.5537,0.520364694269,71.826068757,0.148279559587
49.9418495041,2.02969822787,132.124823289,5.96718829204,1.18659819993,3.0508514023,144.208204855,21.7352632478,5.96684,60.0473806273,-6.03036,5.96678,234.786685681,0.926165,45.9901051615,5.96724277264,0.0725716,149,122.185778236,24.3315,28.5833,0.457748605651,86.5462069563,0.148850908741
37.881472341,2.19810436322,151.119365033,5.99246702648,1.05597417301,3.38268787443,192.822697977,30.6138919566,5.99218,64.1646979517,-6.05074,5.99214,269.205399844,0.918891,56.207170323,5.9925388472,0.0715672,150,156.624369357,24.3707,28.6139,0.565472858578,120.674003756,0.147119531039
51.0000548633,2.13175655141,148.259784984,6.01532862129,1.19722524237,3.20372044096,169.637601436,47.9402053064,6.01475,61.5843530069,-6.07302,6.01473,258.867504416,0.928471,65.0177901264,6.01536539335,0.0731406,151,95.0646872457,24.4161,28.6534,0.629037792516,36.3072270444,0.148140858905
96.3488887578,2.00777232041,136.990281739,6.06307206044,1.60953396057,2.3880796998,170.682465948,47.2808216464,6.06267,58.3932905316,-6.12237,6.06263,176.116953663,0.924208,19.2023299708,6.06316188834,0.0709616,152,123.534142542,24.4391,28.6848,0.189818186051,44.7867554656,0.145591033849
53.6419038434,1.84901722866,116.477416669,6.09065706861,1.23432776438,3.12605346216,197.719648101,49.4984392736,6.09041,54.7733665359,-6.14475,6.0904,246.34948223,0.94241,42.689242749,6.09066085841,0.0716664,153,123.510612827,24.4898,28.7269,0.415773066996,65.0752473589,0.146485359414
33.4212989076,1.62967040054,94.3031054609,6.12306271128,1.01713095116,2.04806708598,206.676300399,48.6874558054,6.1228,56.0208250331,-6.17924,6.1228,136.888377724,0.918184,22.4320587452,6.1230876132,0.0698194,154,135.992353991,24.537,28.7674,0.22435485315,69.1822696737,0.145770870973
-4.3733077247,1.77115366732,110.685470632,6.15126484292,0.65405197011,2.49687923432,180.823999709,24.7487796833,6.15078,55.9210013483,-6.20525,6.15078,184.119776613,0.901397,46.2938812654,6.15127608868,0.071575,155,138.771443716,24.5896,28.7978,0.454424731248,116.941072573,0.146528527543
-0.762528726966,1.68260357894,99.1238694579,6.15530780376,0.702307632363,2.76630805508,165.447736502,30.3716079115,6.15529,50.0090821894,-6.20855,6.15529,211.059278036,0.920047,44.4691845621,6.15530979624,0.0766631,156,116.378053909,24.6225,28.8409,0.433004504255,83.9396193222,0.149954079554
15.2099171368,1.69072024792,101.790001169,6.19743646556,0.850722417463,2.5230023371,166.969191832,29.77817938,6.19699,48.7091611101,-6.2489,6.19697,185.923879276,0.914728,42.0161477477,6.19744831075,0.0763881,157,140.064406713,24.6709,28.8784,0.416929193365,91.3978454069,0.148982667045
12.9750850589,1.62791537655,97.530831068,6.208038043,0.791099298626,2.96150539096,172.502637924,26.7171823983,6.20784,41.8608495291,-6.25867,6.20783,230.508155503,0.937775,57.1968725723,6.20806429713,0.0698355,158,133.409317086,24.6985,28.9259,0.562832878058,98.8133957779,0.145288273352
93.7577323283,2.23687156879,160.109133315,6.23318592641,1.5490605694,3.22227924412,195.739519294,34.5277571502,6.23299,73.1028898505,-6.28784,6.23298,257.652641028,0.91905,42.5683649541,6.23319666941,0.0745283,159,138.392280896,24.7491,28.959,0.43222971428,104.180599596,0.148462507399
79.4319334807,2.02876312068,133.995896543,6.2591909153,1.49539497708,2.96464630917,145.346594647,18.3193712009,6.25879,57.359822095,-6.31654,6.25878,227.221045284,0.940733,37.1580038273,6.25921037901,0.0729227,160,126.513574454,24.8009,29.0134,0.371195533836,96.4010467951,0.148648004291
29.3609860569,1.31705412715,64.8700627386,6.28258686808,0.960358411216,1.93368165455,225.449305542,48.8785949607,6.28232,35.5683949917,-6.34065,6.28231,127.154444717,0.901662,23.278599009,6.28261338465,0.0733027,161,142.962951205,24.8533,29.045,0.231557505212,106.254798653,0.146998694109
52.774613976,1.63524785387,96.8416060664,6.31228572669,1.17732695777,2.28478554551,134.708338107,12.3287113571,6.31199,41.3344770084,-6.3708,6.31195,160.414313639,0.906314,29.9129607692,6.31235642788,0.0827285,162,122.172573703,24.9317,29.0954,0.303700107834,103.375199194,0.152070420723
49.4665797168,1.66091258815,97.5299884237,6.33344884108,1.19154369801,2.99597055234,177.54784326,41.2263516276,6.33297,39.3093685113,-6.39788,6.33296,233.349864634,0.932546,37.7604530101,6.33347299054,0.0820124,163,118.298345872,24.9641,29.137,0.372035477084,60.9875876855,0.150055805898
23.4196797221,1.66021173067,99.9797430748,6.37604045522,0.917707010958,2.53042743621,167.178674467,28.1844923228,6.37595,47.0449248265,-6.43232,6.37593,187.927779702,0.919038,39.1419127418,6.37606091965,0.0688808,164,133.969346396,25.0093,29.1616,0.382796127641,89.2122369557,0.143259489418
22.0365593939,1.58470844882,92.9066868103,6.39585688526,0.882245330405,2.51276053697,207.086872777,53.9426124639,6.39524,43.3448478604,-6.45197,6.39524,186.741716745,0.923967,49.7550432126,6.39585688526,0.0787081,165,126.029988934,25.0354,29.1972,0.495298862876,69.4079656816,0.148562043585
29.0878803903,1.68116312333,101.992323901,6.4338095436,0.960541696175,2.76913021009,139.888047742,37.0957677408,6.43367,46.1247331601,-6.49042,6.43363,210.535794342,0.927597,55.6209871694,6.43385265069,0.0785222,166,112.756482475,25.0932,29.2394,0.548444042877,49.2421571098,0.148574319371
39.7957534273,1.6063167345,94.5404088591,6.45343263222,1.04948237825,2.55753608338,207.725705633,20.8378995713,6.45296,40.276924289,-6.51262,6.45287,190.252149953,0.927347,33.7358541215,6.45352635557,0.0775145,167,186.237536565,25.1736,29.2737,0.33932947414,156.729366678,0.147956180389
51.6090493819,2.59236796394,194.728529613,6.48950747671,1.16415194143,3.87483298372,156.232139538,32.1052172443,6.48913,66.9024014689,-6.54832,6.48913,323.494333357,0.940174,60.6415106571,6.48950879315,0.0729476,168,120.024431527,25.2171,29.3133,0.608871051566,80.7544330562,0.146402822291
28.0755322123,1.57219166335,91.9009339782,6.53870736909,0.946576125275,2.33659162249,236.191374101,57.7301021128,6.53827,46.4986402316,-6.59903,6.53825,169.507073286,0.906428,34.2541086407,6.53872939239,0.0813945,169,155.679261484,25.2764,29.3533,0.334725696057,82.5537964314,0.150913991634
12.9385962653,1.659609052,99.4410105589,6.55408096247,0.80101658906,2.36257521902,216.190107579,55.3899933817,6.55398,45.5756491457,-6.61246,6.55392,168.657101819,0.936949,32.0090520623,6.55412539236,0.0795277,170,141.119029749,25.3291,29.3986,0.316734888301,60.6083873711,0.149210743662
28.8113901248,1.74996213691,106.803681768,6.56484225489,0.982114139178,2.7618002844,180.00761891,41.8425589107,6.56444,44.9878323404,-6.62447,6.56444,209.683932898,0.947177,43.179503211,6.56484225489,0.0764691,171,141.459753366,25.3929,29.4216,0.43229690731,70.967209745,0.148170653052
22.960507923,1.78086609961,110.056252124,6.6092670126,0.925179973245,2.6722971816,191.977115261,46.0970452598,6.60898,53.298790673,-6.66859,6.60898,196.3490079,0.93542,39.7369424768,6.60927142254,0.073024,172,140.887613821,25.4349,29.4672,0.38949379659,86.1122953217,0.146082700535
124.408670627,2.52037292836,185.544399109,6.62224167644,1.88758975792,3.08711049128,183.836608446,54.1731744248,6.62195,68.5405534493,-6.67827,6.62193,241.501999382,0.944839,30.4829246057,6.62224188149,0.0740702,173,110.463448805,25.4781,29.4886,0.311212605822,56.3378496304,0.147985074959
66.2947513159,1.95754836179,128.374759668,6.64702494236,1.32060015446,2.90846263575,186.26236522,27.0393111876,6.64649,57.8802558622,-6.70448,6.64649,219.917480644,0.937809,36.9598742665,6.64702494236,0.0837575,174,150.314591991,25.5158,29.5203,0.378972545308,120.865588302,0.153284380323
116.988637026,2.46397439403,179.554296322,6.66077432176,1.81499398367,3.2879666511,172.61503933,45.364476117,6.6605,63.6110195558,-6.71533,6.6605,260.040460707,0.930007,36.4026954772,6.66077432176,0.0786468,175,118.534389055,25.5604,29.552,0.367770847814,61.3869246553,0.149347150726
91.1128198072,2.05809087887,136.90541036,6.68382026659,1.61187527415,2.70377388249,137.210133128,19.2385992683,6.68348,62.0876807259,-6.73915,6.68348,201.50632321,0.959226,25.1924955706,6.68382026659,0.082401,176,125.20537972,25.6213,29.5804,0.254647770243,91.9247971776,0.151402517106
49.7770834562,1.78339080532,111.61127902,6.72717108472,1.14989350582,3.35303281443,177.189818392,28.0990524919,6.72651,48.8143664578,-6.778,6.72651,272.865462248,0.934663,51.1695739239,6.72717108472,0.0813628,177,128.630283629,25.6577,29.6057,0.509550421407,110.48869369,0.149664707684
42.02753109,2.19553451231,151.706889869,6.71790129721,1.09876189639,2.73158235834,179.684591301,39.5780129031,6.71767,64.2975172863,-6.76964,6.71767,205.539690572,0.934517,30.5109561699,6.71790129721,0.081568,178,126.244377686,25.6943,29.6438,0.303919060823,75.5399562748,0.14874107538
11.8587210632,1.67390945498,98.3426268245,6.7482917168,0.832058208613,2.75625374593,191.903536725,41.4330657183,6.7479,51.6116846365,-6.79899,6.7479,205.325432511,0.953308,50.660385464,6.7482917168,0.0807997,179,121.53179672,25.739,29.6738,0.502739885648,84.8933002664,0.149252423483
88.1190794329,2.08682213704,138.493879998,6.76214537701,1.59783015846,2.71321700801,159.378390673,34.2847534159,6.76176,63.8188030172,-6.81614,6.76176,199.857371463,0.934166,32.2789677804,6.76214537701,0.0798338,180,129.514508117,25.7553,29.7029,0.325979526521,75.3493967307,0.147804220745
77.8347079866,2.12228603676,141.897059858,6.80038553782,1.45010728289,3.45076274633,179.860117453,39.3600494517,6.79989,58.2249437288,-6.85133,6.79989,276.647875844,0.92892,49.0963973854,6.80038553782,0.0821317,181,131.514288383,25.8066,29.7444,0.481141009116,88.6887424108,0.149236121535
56.9965890479,2.14395216778,142.754989139,6.83361102408,1.31245111513,3.28212273345,235.671031687,37.6618993471,6.83323,62.1639958921,-6.88905,6.83323,258.8419547,0.94156,40.4542367283,6.83361102408,0.0796355,182,183.702779453,25.8523,29.7944,0.399384298293,130.360802677,0.150592448152
41.1428958441,2.40811295973,171.435407195,6.85041140318,1.15347145954,2.99184221121,150.947053337,55.6722930418,6.84989,70.1605894209,-6.90441,6.84989,231.495982514,0.95132,42.036136489,6.85041140318,0.0774345,183,99.8330390162,25.8795,29.829,0.401363907611,16.5973076587,0.147483309512
76.1804292179,2.27009983451,158.177841009,6.8636248932,1.49702513918,3.15048532577,199.775371749,34.0954248194,6.86341,66.8900267694,-6.92291,6.86341,247.192691013,0.941427,36.4201680863,6.8636248932,0.0775975,184,163.366744465,25.9206,29.8711,0.352917917054,118.579791558,0.146881422198
58.3767756628,1.93405354388,122.404059282,6.90811338888,1.29057478238,2.67540002712,152.86126505,15.8404274954,6.90786,57.2473690585,-6.97009,6.90786,199.213921391,0.933776,35.7938706129,6.90811338888,0.0784516,185,136.049576766,25.9743,29.9189,0.343680919766,114.30868458,0.148526051824
121.683199832,2.46023844964,179.057688184,6.94772341229,1.89298722926,3.51195286808,227.014288862,37.3743456806,6.94727,67.9171497901,-7.00672,6.94727,286.308091259,0.928574,37.376881493,6.94772341229,0.0811468,186,197.44375918,26.0168,29.9662,0.363563816161,133.871036371,0.148557517166
-19.7352888408,1.636903974,99.0222009119,6.96863786972,0.506135176784,2.92875486921,206.184462666,7.78576553576,6.96818,42.1823034817,-7.02538,6.96818,231.689150549,0.937102,62.8242874128,6.96863786972,0.0769841,187,193.647379231,26.0886,30.012,0.620343647444,185.806594942,0.146535276018
5.11195522403,2.21651831806,155.464314087,7.00539507689,0.716070591728,3.96380986902,218.305632388,45.6077637659,7.0053,65.8861498272,-7.06598,7.0053,331.989199522,0.951693,73.5431587497,7.00539507689,0.0802451,188,148.910712478,26.13,30.0598,0.724608862392,106.317621147,0.146373797976
-34.5134203278,2.79887646831,215.725650298,7.02609696036,0.288038499331,4.42201786796,251.338621454,37.8239728929,7.02537,63.1817888753,-7.08528,7.02537,378.643301288,0.937229,100.1205684,7.02609696036,0.0787428,189,195.890448196,26.1443,30.1165,1.00093728845,146.225107361,0.146253935459
-31.695139461,1.44907471852,83.4980296821,7.03738408931,0.299676100911,2.91701532159,262.844445388,62.2120172734,7.03733,37.4850029576,-7.09461,7.03733,227.652968167,0.939188,69.0689180616,7.03738408931,0.0794131,190,176.27607604,26.1919,30.1477,0.691503026737,88.964389986,0.147329862383
-2.86385832408,3.15783448132,252.516677437,7.08590262459,0.657915070777,4.46965991873,282.259172277,92.0505167369,7.08554,68.2212205449,-7.13863,7.08554,384.00750155,0.941187,82.9195215933,7.08590262459,0.0830968,191,153.036354455,26.2241,30.1974,0.826145384203,43.1101140483,0.148985034429
-11.4262469154,2.16102430017,156.947964996,7.09547954271,0.520100920626,4.0835323373,174.191266477,46.9112811506,7.09514,50.5760419976,-7.15147,7.09514,350.711516746,0.944109,80.5464732775,7.09547954271,0.0841672,192,124.637077296,26.2767,30.2396,0.806926961929,70.9258989249,0.149819144939
-40.7753015478,2.10601597407,151.89073689,7.13875532324,0.171422786322,3.11186833284,187.396263418,64.9931275823,7.13827,43.985828785,-7.19296,7.13827,254.133629045,0.944389,52.4784138171,7.13875532324,0.0828333,193,118.221568352,26.3176,30.2781,0.528276754519,11.7361799123,0.149134167528
