Epoch,MaxEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY,StdEsReturn,MaxReturn,AverageQLoss,AverageY,AverageAbsQYDiff,AveragePolicySurr,Iteration,MinReturn,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageEsReturn
3639,3588.23148349,345.865,36.908,38.2422228529,0.0,4002.35295112,1.93447,36.9074828629,0.458738993364,-37.0372,3639,-534.966283923,1823.95505815,0.999987,3588.23148349,38.2395,1538.10471576,482.575,258.002268067,3588.23148349
3640,2784.42111095,345.897,36.9593,38.3051889602,0.0,4664.98701497,1.71443,36.9588499928,0.435641017054,-37.0945,3640,-528.8064177,1598.76326917,0.999887,2784.42111095,38.3014,1951.11363929,482.699,277.604149294,2784.42111095
3641,3414.41853483,345.904,37.0778,38.4053219832,0.0,4741.69473864,2.55669,37.0786626835,0.478500780638,-37.2167,3641,-584.530935408,2001.62112287,0.999931,3414.41853483,38.3999,1515.21159166,482.73,204.45493479,3414.41853483
3642,3631.57815307,345.91,36.9623,38.2873883382,0.0,4311.65459542,1.70505,36.9632573569,0.424792917903,-37.0951,3642,-566.304960292,1476.74009137,0.999913,3631.57815307,38.286,1149.26213974,482.79,262.782235728,3631.57815307
3643,2455.39979915,345.954,37.3083,38.5972235374,0.0,4491.48608234,1.73087,37.3087271838,0.431621561375,-37.4401,3643,-558.398441718,1997.46193498,0.999942,2455.39979915,38.5949,1726.31906076,482.781,247.148213802,2455.39979915
3644,3479.68032691,345.975,36.9915,38.3134743023,0.0,4357.57560407,2.30775,36.9912350021,0.449025344073,-37.1368,3644,-568.490387272,1520.32007395,0.999977,3479.68032691,38.3097,2137.92974129,482.819,296.957550669,3479.68032691
3645,3278.0027322,346.019,37.2143,38.5002756178,0.0,5064.91637325,1.92367,37.2143568182,0.441793511088,-37.3545,3645,60.5756350791,1577.00787234,0.999973,3278.0027322,38.4977,2141.54885348,482.807,336.272876343,3278.0027322
3646,3787.56073224,346.054,36.9848,38.3065806005,0.0,4901.23268442,1.99495,36.9848694327,0.443933661892,-37.1207,3646,-554.693350594,1674.79333815,0.99987,3787.56073224,38.3017,3692.54805484,482.884,317.954883696,3787.56073224
3647,3813.39635798,346.112,37.3234,38.5810932248,0.0,5026.97755801,2.08846,37.3235290605,0.448650056757,-37.4499,3647,388.664065508,1895.51847143,0.999965,3813.39635798,38.5771,2454.44497058,483.024,324.570315413,3813.39635798
3648,3501.79518085,346.16,37.2174,38.4859391277,0.0,4949.57862835,2.32868,37.2181614218,0.452208951313,-37.3459,3648,-63.6891073799,1942.63458524,0.999918,3501.79518085,38.4855,2683.69328549,483.019,339.356163032,3501.79518085
3649,3761.64673204,346.196,37.1649,38.4513211396,0.0,4851.53904734,2.07484,37.1654117509,0.442217120682,-37.2868,3649,105.891503934,1714.41529668,0.999926,3761.64673204,38.4482,2768.23776206,483.161,326.418150574,3761.64673204
3650,3067.71239601,346.222,37.2243,38.4971086988,0.0,4985.42125435,2.00834,37.2240360844,0.450396813167,-37.347,3650,584.799258178,1834.30007138,0.999904,3067.71239601,38.4933,2499.77311547,483.182,357.313268434,3067.71239601
3651,3312.63971891,346.295,37.3151,38.5809026255,0.0,5224.38136381,2.21739,37.3153588577,0.455365369369,-37.4504,3651,568.288613089,1349.59344695,0.999944,3312.63971891,38.5802,3526.75104694,483.166,368.706614655,3312.63971891
3652,1528.88549971,346.359,37.1302,38.4224438789,0.0,4899.74271013,2.17989,37.1300352243,0.450792969816,-37.2603,3652,-579.702598399,2231.00195156,0.999965,1528.88549971,38.42,2435.72652043,483.137,259.128364763,1528.88549971
3653,3392.56279787,346.394,37.2705,38.5271564976,0.0,4950.18099399,2.61581,37.2720010822,0.458046684422,-37.3897,3653,-540.388705318,1875.82819856,0.999915,3392.56279787,38.5235,2766.89111783,483.099,299.565443382,3392.56279787
3654,3523.85003352,346.452,37.001,38.3195953565,0.0,4593.08752787,1.7813,36.9995452581,0.433307065549,-37.1252,3654,895.189300629,1199.27727026,0.999961,3523.85003352,38.3197,2672.23017103,483.095,350.769727653,3523.85003352
3655,3622.11453511,346.521,37.269,38.5250295421,0.0,4848.765834,2.03732,37.2707307635,0.443805068361,-37.4112,3655,14.2624546122,2102.13961689,0.999935,3622.11453511,38.5204,2907.47223216,483.058,310.671598078,3622.11453511
3656,3986.71512912,346.55,37.4913,38.7034453695,0.0,5147.61610338,2.02828,37.493677672,0.455269126655,-37.6399,3656,-196.387894078,1847.54277168,0.99994,3986.71512912,38.6999,3091.03508963,482.989,342.688845187,3986.71512912
3657,3556.38630846,346.606,37.3887,38.6444280547,0.0,4621.54692654,2.29723,37.3882168765,0.463817119311,-37.5207,3657,-360.785953825,1633.47358869,0.999954,3556.38630846,38.6395,1634.21430184,483.095,284.430835126,3556.38630846
3658,1444.62774319,346.656,37.1941,38.4550078776,0.0,5090.50487345,2.99744,37.1950812798,0.493835001487,-37.3351,3658,-545.940053888,2078.78255742,0.999923,1444.62774319,38.4512,2630.2007555,483.242,329.019059585,1444.62774319
3659,3903.97760848,346.718,37.2944,38.5328663016,0.0,4575.30890901,2.75165,37.2937950629,0.486604664127,-37.4393,3659,-443.501889849,1620.90162751,0.999886,3903.97760848,38.5317,1725.04184382,483.25,287.22008138,3903.97760848
3660,3581.72809725,346.726,37.4816,38.7157326348,0.0,4834.09271402,1.90575,37.4807959281,0.44628037635,-37.6168,3660,-556.296275222,2302.64816695,0.999957,3581.72809725,38.7142,1916.75449157,483.221,201.89472651,3581.72809725
3661,3753.73195307,346.748,37.4272,38.6633843907,0.0,4969.15375378,1.9721,37.4298819446,0.452737984921,-37.5635,3661,-556.722956294,2183.34039484,0.999959,3753.73195307,38.6591,2860.07456392,483.341,302.776255814,3753.73195307
3662,3120.3456583,346.729,37.413,38.652056621,0.0,4898.50374816,1.99095,37.4127373726,0.451896484417,-37.5356,3662,-563.848915018,2216.38608547,0.999965,3120.3456583,38.65,2464.05950158,483.361,271.548937025,3120.3456583
3663,3606.32860969,346.791,37.267,38.5092640927,0.0,4875.6867734,2.71637,37.2658909564,0.480132441732,-37.3797,3663,-524.950713378,1941.23175326,0.999904,3606.32860969,38.5092,1649.97504355,483.386,281.967166416,3606.32860969
3664,3288.81389767,346.828,37.4689,38.696625623,0.0,4927.85889284,2.20128,37.472088823,0.458339605443,-37.5956,3664,-413.551419913,1823.70974281,0.999979,3288.81389767,38.6904,1820.16516257,483.538,303.456540412,3288.81389767
3665,3259.76041083,346.878,37.4665,38.6780035241,0.0,5112.17158626,2.34501,37.4669349353,0.472255077116,-37.5906,3665,-587.382458198,2183.24568574,0.999939,3259.76041083,38.6765,2472.39989389,483.585,282.933058651,3259.76041083
3666,3356.4789973,346.935,37.3679,38.5836540192,0.0,4639.30484814,1.80823,37.3679435635,0.44542731426,-37.4984,3666,-531.35421445,2011.81028551,0.999892,3356.4789973,38.581,3015.2827401,483.549,271.994549954,3356.4789973
3667,3224.05790505,346.939,37.5047,38.6978055902,0.0,4668.15585274,1.9947,37.5047566747,0.451349300166,-37.6297,3667,-556.099512576,1776.08801254,0.999947,3224.05790505,38.6976,2803.51210454,483.654,313.723353523,3224.05790505
3668,-390.615225676,346.934,37.5211,38.7015856384,0.0,4805.76915613,2.37557,37.5217478245,0.472948898247,-37.6509,3668,-543.32103785,1976.10339894,0.999957,-390.615225676,38.6991,2398.48860369,483.714,259.119213888,-390.615225676
3669,3646.42813746,346.967,37.5341,38.7202275883,0.0,5022.11773237,2.01844,37.5343937109,0.44409497481,-37.6529,3669,-586.289201596,2370.15166432,0.999943,3646.42813746,38.717,1494.84110517,483.841,180.152118824,3646.42813746
3670,3410.54368667,346.976,37.4852,38.6690783972,0.0,4983.81240649,1.8524,37.4861133928,0.42617966296,-37.6077,3670,-386.558352101,1782.28915866,0.99994,3410.54368667,38.6641,2609.59987499,483.921,351.349679822,3410.54368667
3671,3204.58620124,347.013,37.3582,38.5431356153,0.0,5169.44287362,2.12569,37.357162233,0.446261588056,-37.4713,3671,-541.577736399,2000.62066888,0.999988,3204.58620124,38.5406,3163.89956381,484.007,326.302961842,3204.58620124
3672,2861.25741942,347.034,37.5311,38.6954147416,0.0,4753.11698903,2.2489,37.5316554749,0.451603765402,-37.6496,3672,-567.817733458,2115.60988142,0.999952,2861.25741942,38.6936,1614.76485704,483.989,239.267140605,2861.25741942
3673,3704.05474046,347.069,37.6487,38.784188955,0.0,5111.27015218,2.31073,37.6484293608,0.450674846121,-37.7702,3673,23.0216273516,1879.5471124,0.99992,3704.05474046,38.7814,3309.70076752,483.993,369.080941106,3704.05474046
3674,3979.37111367,347.095,37.519,38.6768509746,0.0,5037.16760297,2.23599,37.5185737093,0.449254841973,-37.6458,3674,-579.059464022,1765.42073114,0.999964,3979.37111367,38.6747,4003.65918215,484.031,318.075618649,3979.37111367
3675,736.863662218,347.159,37.4832,38.6420953295,0.0,4985.49537479,2.38215,37.4837476861,0.456120533799,-37.6024,3675,-560.173425785,2239.7882858,0.999957,736.863662218,38.6396,1954.76436873,484.051,196.203095635,736.863662218
3676,3825.56077772,347.156,37.322,38.5052777733,0.0,5102.83892529,1.28619,37.3223200899,0.412484650829,-37.433,3676,-558.550676633,2259.15135581,0.999929,3825.56077772,38.5017,1684.35884087,483.942,210.422018398,3825.56077772
3677,-428.233556046,347.213,37.5284,38.6994824061,0.0,5212.75646028,2.21723,37.5283624054,0.454464868223,-37.6405,3677,486.897814074,1373.146829,0.999908,-428.233556046,38.6978,4037.63361768,484.039,363.89850485,-428.233556046
3678,3440.54301605,347.289,37.576,38.7356964787,0.0,5017.47281105,2.4497,37.5757688814,0.455543924105,-37.7035,3678,-517.31579053,2239.55729024,0.999983,3440.54301605,38.7314,2366.46320515,484.006,276.539464731,3440.54301605
3679,3456.95990046,347.316,37.3613,38.5595642439,0.0,5187.79493671,2.44016,37.3615174371,0.448685671202,-37.4853,3679,-568.249260761,2095.30741363,0.99992,3456.95990046,38.5569,3738.21906549,484.094,314.782573282,3456.95990046
3680,3215.12646077,347.38,37.3379,38.5424421886,0.0,5212.3435155,2.25657,37.3382984356,0.437841440801,-37.479,3680,-265.567399972,2034.18055238,0.999882,3215.12646077,38.5389,3652.41354663,484.2,351.374227566,3215.12646077
3681,3471.70255915,347.392,37.3703,38.5654622525,0.0,4961.61024316,2.16055,37.3705338032,0.451915525814,-37.4957,3681,-393.033002922,2149.70031402,0.999941,3471.70255915,38.5622,2617.31048413,484.289,300.011512571,3471.70255915
3682,3889.8629146,347.386,37.5729,38.7199381542,0.0,4814.11324506,2.289,37.5732743276,0.447555355161,-37.7197,3682,-559.669695031,1890.6212664,0.999872,3889.8629146,38.7175,2307.2797259,484.337,312.364728332,3889.8629146
3683,3659.97969903,347.385,37.523,38.6951335124,0.0,4946.35129655,1.78079,37.5224761014,0.436049419437,-37.6552,3683,-393.671781456,1866.48487061,0.999934,3659.97969903,38.6946,2774.68494043,484.404,335.0134401,3659.97969903
3684,3606.08684418,347.428,37.4776,38.6615923151,0.0,5102.19894378,2.10934,37.4786705911,0.444272413784,-37.5966,3684,-178.109630155,1925.79540161,0.999961,3606.08684418,38.6578,3264.81499069,484.37,341.720056264,3606.08684418
3685,3396.54036888,347.519,37.4865,38.6559688268,0.0,4812.80978334,2.1584,37.4868761004,0.453882618926,-37.6224,3685,-248.103781682,2239.66851815,0.999964,3396.54036888,38.652,2356.24608288,484.38,264.208032114,3396.54036888
3686,3708.15046296,347.542,37.5383,38.7081859262,0.0,4903.4406363,1.6178,37.5373859865,0.444978042773,-37.664,3686,-523.593160868,1931.68169496,0.999923,3708.15046296,38.707,2152.23633955,484.367,297.483037449,3708.15046296
3687,3420.80825808,347.598,37.5742,38.7161845463,0.0,5032.04848274,2.18786,37.5744224489,0.465084316338,-37.6946,3687,165.221000068,1609.07555871,0.999917,3420.80825808,38.7122,1879.77667138,484.555,362.067194903,3420.80825808
3688,3559.71784926,347.569,37.5705,38.7199294957,0.0,3066.35950898,1.43354,37.571718199,0.433051900757,-37.679,3688,-529.428320208,1035.11158099,0.999959,3559.71784926,38.7181,1349.70698148,484.587,323.266885414,3559.71784926
3689,3632.4918694,347.613,37.745,38.8479745883,0.0,3813.54536711,1.99787,37.7443935524,0.467409790759,-37.8679,3689,-567.830948989,1515.05022582,0.999996,3632.4918694,38.8455,1180.30517414,484.458,248.192670087,3632.4918694
3690,3167.74947696,347.655,37.6057,38.7514998131,0.0,5142.31441924,2.20147,37.605519315,0.477529740234,-37.7392,3690,-309.430238939,1825.25882078,0.999961,3167.74947696,38.7506,1285.69218644,484.54,262.091837986,3167.74947696
3691,366.731694722,347.695,37.6569,38.7816214661,0.0,3551.17151389,2.37532,37.6583009608,0.478835030538,-37.7797,3691,-560.598593667,1223.84858748,0.999991,366.731694722,38.7786,862.906917963,484.692,266.64610536,366.731694722
3692,362.66791526,347.743,37.5069,38.6490240868,0.0,4863.30907356,2.21532,37.507598004,0.465868111163,-37.6381,3692,-227.493698146,2168.9261497,0.999996,362.66791526,38.6467,2199.97465461,484.682,297.239791556,362.66791526
3693,2981.47657231,347.732,37.6179,38.7605448386,0.0,3062.67762206,2.15104,37.6181972429,0.46635637077,-37.7328,3693,-565.48142078,1490.18574559,0.999947,2981.47657231,38.7562,1307.46276102,484.762,262.850834727,2981.47657231
3694,3017.85642752,347.78,37.7652,38.8797886401,0.0,4894.80374129,2.27788,37.7640399591,0.474684569257,-37.8957,3694,13.7823036595,1673.52793014,0.999847,3017.85642752,38.8794,3123.35908761,484.862,337.300606892,3017.85642752
3695,3552.97355067,347.768,37.7685,38.8929639622,0.0,4775.08196028,1.70896,37.7693805534,0.437630464687,-37.9012,3695,-543.95267759,2094.90609011,0.999959,3552.97355067,38.8913,2918.29460427,485.023,292.937724642,3552.97355067
3696,3598.77247891,347.798,37.6575,38.8186121571,0.0,4792.14724164,1.65956,37.6578515824,0.442223387257,-37.798,3696,449.74935155,1626.64207471,0.999914,3598.77247891,38.8161,3225.61085639,485.137,344.132455929,3598.77247891
3697,3573.10096556,347.837,37.7979,38.9275193489,0.0,4668.84092947,2.18792,37.7990098867,0.458809946349,-37.9407,3697,-570.683088244,2371.76036221,0.99998,3573.10096556,38.9243,2275.07750162,485.175,212.372245306,3573.10096556
3698,3773.14248746,347.845,37.8785,39.0116099754,0.0,4758.90847149,2.09583,37.8774095313,0.459454522476,-38.0102,3698,-553.266215879,1617.7052671,0.99993,3773.14248746,39.0139,3520.78126372,485.06,320.677613755,3773.14248746
3699,3285.88009902,347.841,37.9712,39.0634673641,0.0,4225.46953497,1.96572,37.9699955152,0.458973702629,-38.1005,3699,-561.318235975,1702.13120053,0.999982,3285.88009902,39.0594,1776.33041531,485.031,274.922446173,3285.88009902
3700,3374.6902054,347.851,37.6959,38.8250231821,0.0,4651.41020883,2.14133,37.6965264736,0.467727898916,-37.8247,3700,342.196581491,1535.06139123,0.999953,3374.6902054,38.8212,3490.43260944,485.026,327.436028826,3374.6902054
3701,2866.09309789,347.861,37.9048,39.0041370043,0.0,4676.15982767,2.39775,37.903927899,0.464633012387,-38.0259,3701,-430.554027066,1970.30791715,0.999944,2866.09309789,39.0025,2765.59032143,485.065,318.90182927,2866.09309789
3702,3191.0472248,347.854,37.5411,38.6914752578,0.0,4847.82242764,1.55828,37.5421375688,0.43274033681,-37.671,3702,-154.325185718,1830.77141511,0.999995,3191.0472248,38.6896,2284.2331416,485.196,307.996643124,3191.0472248
3703,3200.9867315,347.85,37.7209,38.8529280925,0.0,4822.94610881,2.21456,37.7207415306,0.455447939078,-37.8466,3703,-560.743666411,1908.55601398,0.999944,3200.9867315,38.8503,2131.46721973,485.132,251.236091474,3200.9867315
3704,3690.6798291,347.918,37.7912,38.9198350117,0.0,4552.25057797,2.6195,37.7907780797,0.469477936106,-37.9191,3704,852.118098852,1341.60490972,0.999905,3690.6798291,38.9173,2787.98140638,485.148,352.486899687,3690.6798291
3705,3372.9530463,347.947,37.7803,38.8950716643,0.0,4708.93169302,1.75232,37.782073651,0.425747144977,-37.919,3705,197.780482787,1836.43910477,0.999956,3372.9530463,38.8934,2651.85844579,485.098,328.913307783,3372.9530463
3706,3345.78952722,347.988,37.7496,38.86776388,0.0,4776.35775075,1.39919,37.7501300618,0.405429047057,-37.8739,3706,-74.9355493705,1894.30458445,0.999989,3345.78952722,38.8663,2354.87614578,485.265,342.921203686,3345.78952722
3707,3588.50210066,348.023,37.9897,39.060706505,0.0,4200.58203209,2.55356,37.9908875357,0.470904837149,-38.1212,3707,44.0146724172,1588.01358113,0.999954,3588.50210066,39.0574,2302.53558893,485.186,297.737285456,3588.50210066
3708,3089.50592178,348.037,37.9714,39.0494762527,0.0,4430.43922418,2.09147,37.9721835431,0.458251975191,-38.0844,3708,179.625080982,1476.30706888,0.999948,3089.50592178,39.0465,3197.78674325,485.329,307.147295072,3089.50592178
3709,3208.54894665,348.046,37.944,39.0265061347,0.0,4579.4527648,1.9904,37.9429320473,0.440878169633,-38.0596,3709,-596.651147731,2003.14878988,0.999959,3208.54894665,39.0242,2168.33314972,485.313,258.045061846,3208.54894665
3710,2866.96000365,348.067,38.0244,39.0897588653,0.0,4435.49957549,2.23822,38.0248348269,0.455617008635,-38.1324,3710,-581.892702621,1853.86297798,0.999958,2866.96000365,39.0882,2021.03949635,485.358,250.729618175,2866.96000365
3711,2698.04911931,348.143,38.0125,39.052831447,0.0,4468.40028287,2.0503,38.012333984,0.456479130491,-38.1309,3711,-597.271959301,1738.8464043,0.999937,2698.04911931,39.0538,2011.61213614,485.515,235.273303631,2698.04911931
3712,2790.2608902,348.196,37.8439,38.9201492867,0.0,4748.14574038,2.28575,37.8456179803,0.473833452205,-37.9694,3712,-564.941593794,1761.65668413,0.999965,2790.2608902,38.9164,2395.27635889,485.56,285.951974257,2790.2608902
3713,3016.55077417,348.226,38.0429,39.108689036,0.0,4810.41619853,1.87256,38.0413996336,0.46203600411,-38.1754,3713,-548.308281018,1634.94070289,0.999942,3016.55077417,39.1085,2830.49891025,485.644,319.468153245,3016.55077417
3714,3534.51688378,348.237,38.0368,39.1045149042,0.0,5062.2410057,2.26192,38.0378583981,0.489151399252,-38.1607,3714,-554.879290293,2100.88341238,0.999993,3534.51688378,39.1005,2614.53458276,485.724,328.47822006,3534.51688378
3715,2131.74641596,348.263,37.9097,39.0052874348,0.0,4555.95077648,1.60597,37.9089533176,0.442410693579,-38.0361,3715,-370.659361313,1724.54866382,0.999954,2131.74641596,39.005,2946.50291772,485.745,296.895487117,2131.74641596
3716,2735.28821202,348.351,38.1212,39.1770313363,0.0,4502.07037081,1.89706,38.1207838909,0.456742160251,-38.2487,3716,-575.643476237,1501.71480433,0.999932,2735.28821202,39.1743,3264.40568562,485.709,294.21614018,2735.28821202
3717,-283.947581373,348.38,37.8775,38.9644753655,0.0,4887.15244617,1.77108,37.8769154588,0.45290639285,-38.0171,3717,-357.661001722,1903.74856498,0.999946,-283.947581373,38.963,2658.6124567,485.885,277.702914419,-283.947581373
3718,-234.873256714,348.43,37.8628,38.9712709,0.0,4721.96603586,1.52425,37.865104122,0.437696812139,-37.9942,3718,-573.989039192,1753.09930961,0.999953,-234.873256714,38.9691,3128.66053625,485.906,281.53241538,-234.873256714
3719,3207.73129804,348.475,38.0878,39.1658871222,0.0,5140.57784391,2.05093,38.0874548076,0.461935696542,-38.2092,3719,290.861068333,2142.25238463,0.999925,3207.73129804,39.1648,3007.67075903,485.81,340.701360945,3207.73129804
3720,3271.37258545,348.505,37.9071,39.0026424995,0.0,4778.26772646,2.29447,37.9082464788,0.4859088315,-38.027,3720,-470.713329208,1862.77582143,0.999947,3271.37258545,38.9992,1960.19423549,485.983,292.80313128,3271.37258545
3721,-245.035094986,348.614,37.9826,39.0489399354,0.0,4602.20772661,1.96793,37.9828340025,0.466820105812,-38.1032,3721,-175.971165125,1626.47706637,0.999984,-245.035094986,39.0472,2536.86509168,485.969,298.645357324,-245.035094986
3722,2807.14091759,348.665,37.8049,38.9140382414,0.0,4525.64241157,1.82837,37.804068096,0.469744040339,-37.9232,3722,-593.253261343,1867.90397405,0.999927,2807.14091759,38.9151,2251.01687185,485.965,261.525491159,2807.14091759
3723,2997.66136345,348.672,37.8764,38.9575389391,0.0,4621.87242266,1.83389,37.8773428923,0.473184377038,-38.0139,3723,177.574003716,1601.81056661,0.999946,2997.66136345,38.955,3254.56803906,486.034,306.428907767,2997.66136345
3724,3202.0347978,348.723,38.0357,39.1190393089,0.0,4910.42568159,2.40733,38.036378235,0.489860787884,-38.1739,3724,-593.410327076,1978.60430866,0.999963,3202.0347978,39.1162,2543.10174863,486.006,281.822337836,3202.0347978
3725,3556.6701223,348.795,38.146,39.2065173884,0.0,4689.50150099,2.14456,38.1463920076,0.478707320303,-38.2694,3725,751.282976133,1376.13399687,0.999934,3556.6701223,39.205,3528.92754925,486.08,344.063668729,3556.6701223
3726,3394.23400058,348.857,38.1268,39.2219741146,0.0,4876.02616044,1.81164,38.1274961629,0.472221613044,-38.2484,3726,-484.340556915,1808.18323911,0.999945,3394.23400058,39.2199,3192.39762934,486.046,360.251419053,3394.23400058
3727,2866.4850381,348.841,38.0451,39.1082916023,0.0,5118.27651449,1.56805,38.0433361835,0.463820108312,-38.1753,3727,-560.265834225,2007.77536878,0.999981,2866.4850381,39.1092,3315.49126908,486.215,342.745315975,2866.4850381
3728,3477.44350332,348.862,38.1002,39.1698280386,0.0,5108.8538078,1.8442,38.1001656602,0.46189953536,-38.2366,3728,-559.424453967,2216.60052837,0.999902,3477.44350332,39.1695,2824.44706622,486.23,298.148510723,3477.44350332
3729,2315.89298104,348.908,38.1976,39.2693771973,0.0,4788.14006874,2.20338,38.1987922147,0.489425691927,-38.3341,3729,-563.154090676,2113.95218458,0.999925,2315.89298104,39.2651,2120.05434039,486.244,283.127968713,2315.89298104
3730,3375.09681508,348.954,38.2247,39.2982300668,0.0,4749.20763984,2.01065,38.2274748052,0.482652911917,-38.3585,3730,1178.21697034,1285.49089903,0.999942,3375.09681508,39.2938,3716.68822233,486.367,356.894376568,3375.09681508
3731,1252.14858283,348.961,38.1529,39.2240494823,0.0,4797.95061465,2.45862,38.1530634293,0.49794028227,-38.2805,3731,819.208794924,1606.68220534,0.999913,1252.14858283,39.223,3403.43880173,486.384,355.513556149,1252.14858283
3732,3553.31543282,349.014,38.3211,39.3635962817,0.0,5087.98935744,2.3175,38.3212580322,0.489416295773,-38.4583,3732,2520.62582389,837.736900293,0.99992,3553.31543282,39.3603,4189.42846533,486.499,359.801323354,3553.31543282
3733,3816.64342053,349.021,38.0813,39.1514872217,0.0,5193.07423785,2.35253,38.0811014843,0.490411121341,-38.2053,3733,-551.123517446,1954.36739544,0.999968,3816.64342053,39.1499,2991.55630643,486.585,303.201667925,3816.64342053
3734,3675.84888152,349.078,38.0827,39.1607663278,0.0,4795.44040047,2.56774,38.0818928328,0.49544035286,-38.2124,3734,-560.048287779,1821.25402633,0.99998,3675.84888152,39.1595,2504.67408961,486.684,316.38589826,3675.84888152
3735,210.422168399,349.147,37.9893,39.0669533367,0.0,4828.81431694,2.18076,37.9908270379,0.480883510538,-38.1273,3735,-556.063103714,2252.49448701,0.999939,210.422168399,39.0642,3010.71435843,486.788,274.183893856,210.422168399
3736,3256.28228664,349.175,38.3677,39.3865692727,0.0,4823.52493441,2.54098,38.3653630226,0.487183434559,-38.5112,3736,483.519611395,1551.11456377,0.999956,3256.28228664,39.3883,3077.14005615,486.907,360.914509903,3256.28228664
3737,3141.52496539,349.204,38.2741,39.3243690411,0.0,4885.60689551,2.08649,38.2761480635,0.4838520731,-38.4215,3737,-455.510299483,1749.54109096,0.999957,3141.52496539,39.3198,3581.42678525,486.943,293.335227534,3141.52496539
3738,3410.63041768,349.249,38.191,39.279520481,0.0,5184.4726135,1.95565,38.1917433968,0.461803194087,-38.3303,3738,1147.31537034,1603.62670991,0.999917,3410.63041768,39.2758,3435.85982306,487.032,368.32722047,3410.63041768
3739,3561.25814314,349.309,38.188,39.2592924332,0.0,4857.10900756,1.91591,38.188869369,0.467463701434,-38.3323,3739,3199.89934524,572.80841933,0.999976,3561.25814314,39.2564,4205.22838355,487.166,357.862689484,3561.25814314
3740,3728.56447805,349.413,38.2642,39.3052161196,0.0,4870.28272985,2.25458,38.2644145998,0.478362580691,-38.3943,3740,532.437908189,1520.29069465,0.999943,3728.56447805,39.3024,3481.75718523,487.253,370.750586144,3728.56447805
3741,3104.30459968,349.446,38.197,39.2457820183,0.0,4653.5495372,2.09529,38.1973831747,0.475193743462,-38.338,3741,114.591774487,1532.87655759,0.999943,3104.30459968,39.2436,3068.28821873,487.312,321.989547846,3104.30459968
3742,3328.61150517,349.473,38.3995,39.4439439908,0.0,4392.01985286,2.25794,38.4012740949,0.483191853749,-38.539,3742,-559.60029672,1751.24747415,0.999985,3328.61150517,39.4398,2346.33940531,487.381,282.507081151,3328.61150517
3743,3181.68313983,349.487,38.167,39.2409692558,0.0,4587.92502606,2.26912,38.166492715,0.474841012115,-38.3038,3743,-577.283004347,1773.68354011,0.999956,3181.68313983,39.2404,1080.25943014,487.523,169.775949992,3181.68313983
3744,3489.19126727,349.514,38.3125,39.3786198846,0.0,4437.76980431,2.85839,38.3127150323,0.499807323912,-38.4483,3744,-110.381748562,1370.86722351,0.999944,3489.19126727,39.376,3451.07661091,487.497,280.859252067,3489.19126727
3745,223.322160355,349.553,38.3677,39.3942734594,0.0,4042.52957392,2.13947,38.3674827572,0.47711663845,-38.4851,3745,-558.495124344,1625.05180815,0.999981,223.322160355,39.3908,1373.45468358,487.575,206.555451773,223.322160355
3746,3081.15725532,349.608,38.2949,39.3454542798,0.0,4801.76102432,2.00855,38.2954534518,0.46649644431,-38.4252,3746,-547.486222651,1794.23886044,0.999952,3081.15725532,39.3434,1449.60034844,487.559,251.877547546,3081.15725532
3747,449.167695157,349.616,38.0327,39.142080389,0.0,4699.52815979,1.73086,38.0325214717,0.45404723635,-38.1708,3747,304.625785348,1668.1349602,0.999959,449.167695157,39.1384,2416.06636957,487.563,336.428073647,449.167695157
3748,541.927830797,349.61,38.1514,39.2323510152,0.0,4728.15175006,2.30129,38.1518088621,0.467506579633,-38.2925,3748,-568.511277925,2254.08450426,0.999952,541.927830797,39.2304,2231.41052612,487.591,251.889988475,541.927830797
3749,3505.36571993,349.631,38.3398,39.4074665074,0.0,3086.21367091,2.06167,38.3392222592,0.460575785234,-38.4718,3749,-558.656201051,1082.30269917,0.999998,3505.36571993,39.407,950.648995743,487.574,276.293509109,3505.36571993
3750,3160.61089299,349.647,38.157,39.235322093,0.0,4609.07918988,2.47045,38.1568833528,0.47911440288,-38.2808,3750,-561.050410069,1880.07371035,0.999913,3160.61089299,39.2333,1179.99054595,487.627,198.457346065,3160.61089299
3751,3533.42372961,349.639,38.1206,39.1907708616,0.0,3749.59538313,2.45761,38.1228824614,0.480456993148,-38.234,3751,-402.469364164,1181.23555393,0.999979,3533.42372961,39.1895,671.952942158,487.664,254.32570651,3533.42372961
3752,1034.73373493,349.703,38.2562,39.3209906885,0.0,4804.15052088,2.25378,38.2571815054,0.478363682809,-38.3731,3752,-590.867237112,2223.69464185,0.999984,1034.73373493,39.3187,2101.76765373,487.771,237.72920099,1034.73373493
3753,3163.32122196,349.74,38.355,39.4061154011,0.0,5070.33746613,2.18461,38.3547455693,0.480821007145,-38.4925,3753,-577.021867158,2100.05237555,0.999998,3163.32122196,39.4047,1626.28008994,487.836,211.113216546,3163.32122196
3754,2927.08474879,349.814,38.1973,39.2768444285,0.0,4910.86890653,2.26017,38.199444965,0.468884478036,-38.34,3754,-554.914263864,2146.83714941,0.999945,2927.08474879,39.273,3150.53099207,487.906,304.16442169,2927.08474879
