StdReturn,MaxForwardProgress,MinEsReturn,MaxEsReturn,AverageAbsQYDiff,StdForwardProgress,MinReturn,AverageAbsQ,AverageQ,Epoch,AverageY,AverageAbsY,MaxReturn,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageQLoss,AveragePolicySurr,AverageForwardProgress,MinForwardProgress,AverageEsReturn,AverageAction
9.95012388391,0.497750767367,14.6498417721,71.6296124706,0.0158259860579,0.101793416684,10.3771859002,0.232098,0.231818,25,0.231847253297,0.23186886095,72.0004975162,16.1459812466,46.7697814534,17.0212,22.3738,57.7576893102,0.00092829,-0.244468,0.3707025015,-0.0218565903175,52.4183007272,0.691394
15.2086101029,0.546897860354,9.83723304173,71.7225587085,0.0156027740849,0.136077221231,23.9637144079,0.234956,0.234628,26,0.234656597915,0.23468043931,74.4326887343,13.0542218018,41.8603370397,17.1761,22.8654,50.8317658309,0.000912019,-0.247259,0.316953593892,0.0614090091921,57.8940406392,0.780723
17.2717181245,0.565528633993,27.4305095824,71.3076351084,0.0152502374189,0.161519168804,7.97561502911,0.238888,0.238601,27,0.238626758945,0.238639645267,74.7603869689,8.39820380784,37.4225985096,17.3322,23.3491,44.7988625961,0.000915143,-0.251513,0.271519045086,-0.0131205363636,59.822883049,0.796825
5.53060311813,0.514931839452,10.9992239638,70.0182909856,0.0148097507788,0.0730635909974,13.2276750305,0.243402,0.243102,28,0.243133093967,0.243148926346,70.0931889196,16.0357261778,47.4066422343,17.4732,23.8274,58.759713553,0.000891855,-0.256478,0.368704881313,-0.00271325362447,54.1794784491,0.674707
4.09313340062,0.516558932879,25.6424162665,71.0807309001,0.0146744749956,0.0525588434917,40.5544945034,0.248866,0.248522,29,0.248559726753,0.248572325958,73.9338599655,11.2080772765,49.3839158531,17.6179,24.2825,61.0878489162,0.00089588,-0.262502,0.417178937094,0.162885328306,56.8635928113,0.739726
4.15836447639,0.523454807976,3.77107458846,68.4455762527,0.0149371187217,0.0416187588385,33.9732444348,0.255825,0.255458,30,0.255506537341,0.255524974254,71.407622615,14.2420643117,50.5914012264,17.7802,24.7722,62.6579995871,0.000953816,-0.269827,0.438121263727,0.138912016416,56.085813809,0.743073
4.01120406422,0.538384829912,5.46288586594,71.0174884237,0.0149389636214,0.0341824953276,53.8644695104,0.262227,0.261797,31,0.26180080899,0.261824281258,77.5566299832,11.4251606687,50.6926954497,17.9088,25.2099,62.8713226292,0.000961242,-0.276817,0.436160213865,0.265390243582,60.3199176844,0.729651
3.87291959103,0.527884232389,20.7787962618,70.6624128755,0.0150226952599,0.0371816721893,20.2603493684,0.269559,0.269103,32,0.269152135625,0.269187767929,71.2665501078,11.971544072,50.6766747788,18.0185,25.6469,62.8817145738,0.0009946,-0.284734,0.439554531043,0.0351762720795,57.522383869,0.73462
2.2572230729,0.534277071244,11.9735042194,69.1152420588,0.0154709598535,0.0260944716534,54.792322575,0.276763,0.276219,33,0.276271208259,0.276320175603,67.8379438472,10.2198113786,49.8811585865,18.1389,26.1118,61.585259603,0.00106786,-0.292103,0.434460100883,0.333864692307,60.8137113266,0.767821
3.384483618,0.496309461644,2.89276018736,65.8673670326,0.014906661425,0.047391826332,49.1643351617,0.284988,0.284435,34,0.284477945216,0.28454038899,67.2370469925,11.2475698104,48.3557649674,18.2241,26.48,59.4336276675,0.00100764,-0.300379,0.411268798617,0.260442976129,58.473872103,0.752335
2.7994857939,0.494870498642,24.9177906556,65.0827367603,0.0155776755189,0.0287303637843,52.6550828593,0.292114,0.291559,35,0.291588445668,0.291652655581,69.0369583401,7.04095231677,49.586282365,18.3105,26.8927,61.1236728863,0.00106995,-0.307876,0.436064969932,0.352330058812,59.659412569,0.77951
2.49135634732,0.492911068423,18.3559592371,66.5985137683,0.0155415512754,0.0246204737808,52.5454587979,0.299408,0.298826,36,0.298872804322,0.298937912521,68.0446464346,8.36753518806,49.6042638413,18.4066,27.3435,61.1878680157,0.00107622,-0.316192,0.434572201894,0.340154171879,58.7402678077,0.804066
2.74750946826,0.526062303205,41.6048085909,69.9066713207,0.015728033817,0.0298625969593,49.9952361182,0.307726,0.307148,37,0.307240705745,0.307341176185,67.50761985,4.53427416128,49.295930738,18.5027,27.7242,60.7165561323,0.00108591,-0.324834,0.430789930243,0.276910519433,60.2704363698,0.818829
2.92638502025,0.517028607861,19.5662819559,66.5236678113,0.0161537986938,0.0303390452738,50.9070257091,0.315977,0.315427,38,0.315446420737,0.315556802031,69.2380684186,8.51514699623,49.5346468291,18.6089,28.0724,61.1078457004,0.00116265,-0.333578,0.431023509046,0.253928713627,59.8505250312,0.801849
3.39438785047,0.525526482386,57.9256276962,66.5484681013,0.0160517213584,0.0394213350678,48.1415862981,0.323521,0.322935,39,0.323020948978,0.323116114317,69.7597493841,2.23907621893,50.103373965,18.6898,28.3786,61.9826242675,0.00115364,-0.341348,0.435458949101,0.259619235822,61.7889121657,0.793163
2.82358102504,0.520723449216,31.5979362839,73.388522427,0.0163340227427,0.0288236704042,51.3831403608,0.331325,0.330762,40,0.330822325374,0.330879743708,70.3481946426,6.93787702806,50.3856447091,18.8086,28.7354,62.3354530728,0.00114199,-0.349868,0.442454918116,0.338353291407,61.9395436217,0.805208
3.4076257053,0.589789048632,6.68690473608,68.0712640012,0.0165589517014,0.0420736658986,48.6837967568,0.341012,0.340446,41,0.340476609079,0.340533217836,75.2566728442,11.4191415267,50.9674314663,18.9122,29.0868,63.1725845166,0.00122275,-0.35924,0.45021276528,0.237472706598,60.4038809068,0.802086
7.30629939678,0.610276996031,18.1629264681,75.3716194287,0.0169389884945,0.0724269593055,6.63370245137,0.349149,0.348617,42,0.348681198766,0.348724223225,77.8143547284,9.73468036904,50.8816132451,18.9666,29.4492,63.3397166966,0.0012714,-0.367246,0.44368050256,-0.0284348079075,61.6326304987,0.800927
6.04317477719,0.711133489942,4.98437260315,70.5150130021,0.016608689599,0.0662480311281,36.8998887746,0.355804,0.355206,43,0.35522415797,0.355270637921,84.0950057469,11.7774476625,52.3688232298,19.0196,29.7976,65.4807099146,0.00119919,-0.37415,0.470310205064,0.177273856373,60.6384167118,0.791398
5.60788714968,0.68016311035,14.3918444218,76.6080898867,0.0172279908602,0.0609157257162,50.9171665731,0.363498,0.362997,44,0.363054796258,0.363078447135,87.2720533198,11.4514441688,52.6155804717,19.0625,30.1128,65.843142135,0.00131496,-0.381271,0.472986407061,0.203369910468,63.223334446,0.781515
4.37393681035,0.629706793636,52.4398751529,81.9402226142,0.0174897764014,0.0489569297858,55.4714547831,0.36967,0.369108,45,0.369141672931,0.369178038277,79.8026585943,6.79371063246,52.6251811452,19.0915,30.4378,65.8390421675,0.00131818,-0.38779,0.468607970145,0.364297217148,67.0821380068,0.776755
9.08001443523,0.517288506563,21.1114521971,69.7944958855,0.0185415226838,0.0790788497755,7.45755438468,0.376438,0.375874,46,0.375903508449,0.375963204839,71.777483368,17.0089035858,27.066558632,19.1224,30.7895,30.8647098634,0.00142894,-0.399431,0.133143118715,-0.0174476275351,44.4733009733,0.657996
17.5309422444,0.660266215894,20.5282923024,70.1478761201,0.0190521975314,0.157052985809,14.9738979908,0.383785,0.383185,47,0.383211961242,0.383296733171,84.3481755662,13.2889641067,44.9421964467,19.159,31.1544,55.5781620432,0.00148166,-0.408162,0.353390486039,0.0186717810712,32.3931551863,0.643838
10.0685516951,0.940396289624,8.80557856922,83.363796202,0.0198003889625,0.110617447555,32.2581085914,0.390804,0.390276,48,0.39033495712,0.390394148905,102.392329121,18.246313752,53.3688810319,19.2055,31.4888,67.3863658947,0.00162341,-0.414518,0.470315355621,0.157831956532,52.7329676373,0.692501
