AverageQLoss,MinReturn,AverageReturn,AverageAbsY,MaxEsReturn,AverageAbsQ,AverageQ,AverageDiscountedReturn,StdEsReturn,StdReturn,AverageEsReturn,QFunRegParamNorm,AverageAction,AveragePolicySurr,Iteration,AverageAbsQYDiff,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,Epoch
1.52419,4013.06045831,4257.15090945,37.4105273214,2904.88736357,37.4109,37.1388,337.228705863,0.0,126.712774204,2904.88736357,263.059,0.994325,-37.2698,2253,0.329771520983,4455.98178877,2904.88736357,37.1389461022,362.458,2253
1.87353,-126.890732966,1792.16055004,37.3262958291,2641.3313996,37.3265,37.0458,278.259385471,0.0,1633.21531308,2641.3313996,263.087,0.998335,-37.1906,2254,0.341921865723,4163.27399432,2641.3313996,37.0459699598,362.497,2254
1.50764,-480.5562202,1040.81554924,37.4242056859,2818.84455162,37.4246,37.1506,226.291983633,0.0,1218.97499061,2818.84455162,263.088,0.998439,-37.2969,2255,0.319386255404,3053.88686865,2818.84455162,37.150003317,362.547,2255
1.92814,-486.759657275,1214.29445577,37.3382512276,2859.42998776,37.3358,37.06,240.685312624,0.0,1459.14748957,2859.42998776,263.139,0.998537,-37.1958,2256,0.353364069153,3743.18212293,2859.42998776,37.0623581036,362.599,2256
1.36245,579.526776543,3664.71711046,37.3587758598,2737.4773417,37.3585,37.0868,365.911253983,0.0,1260.41774538,2737.4773417,263.195,0.997579,-37.2301,2257,0.319745549633,4988.52449637,2737.4773417,37.0866692204,362.551,2257
1.5265,1254.44156916,4096.96956703,37.2884931953,2973.69754188,37.288,37.0112,354.656858863,0.0,1130.90517544,2973.69754188,263.241,0.996204,-37.1676,2258,0.329659503434,4851.35725847,2973.69754188,37.0117774461,362.563,2258
1.61508,-888.388513084,2991.93341447,37.3584629171,2821.25491206,37.3566,37.0918,315.413762225,0.0,1872.74243677,2821.25491206,263.318,0.996922,-37.2441,2259,0.335307738225,4518.8175257,2821.25491206,37.0925687562,362.713,2259
1.67195,3982.18023372,4317.20642893,37.3179126951,2880.60029485,37.3175,37.0499,319.627672558,0.0,150.639318457,2880.60029485,263.376,0.994628,-37.1948,2260,0.336941519324,4484.92338695,2880.60029485,37.0507768783,362.636,2260
1.82837,2510.13277948,4236.7753665,37.3968144392,2613.8813177,37.3968,37.1342,371.999444129,0.0,610.060253372,2613.8813177,263.456,0.997078,-37.2852,2261,0.345659469866,4688.98163359,2613.8813177,37.1345379255,362.75,2261
1.57807,850.933177658,3520.25581616,37.454306018,3005.23631612,37.4544,37.1904,353.539648504,0.0,1361.89090898,3005.23631612,263.51,0.998318,-37.3374,2262,0.330800999103,4779.82486797,3005.23631612,37.19095152,362.832,2262
1.68364,1362.39504795,3630.3856118,37.3754654958,2779.87505091,37.3738,37.0982,341.264694859,0.0,1232.93659443,2779.87505091,263.564,0.998204,-37.2394,2263,0.331805239038,4631.3510601,2779.87505091,37.0996833082,362.9,2263
1.95295,4163.52149503,4433.61898833,37.5011664091,2837.28334351,37.5016,37.2366,350.964984767,0.0,209.979938557,2837.28334351,263.599,0.996423,-37.3861,2264,0.35807384749,4789.25045311,2837.28334351,37.2361084193,362.962,2264
2.26881,3557.49165185,4404.99990059,37.4982047262,2980.70334557,37.4976,37.2266,376.015358439,0.0,324.342621416,2980.70334557,263.686,0.99772,-37.3721,2265,0.362077821145,4753.88710878,2980.70334557,37.2280837866,362.955,2265
1.38398,-68.6564454834,4217.70423598,37.4596032186,2721.36547752,37.4603,37.1818,361.114454682,0.0,1435.61533006,2721.36547752,263.727,0.998215,-37.3329,2266,0.319352974082,4932.3954583,2721.36547752,37.1817500775,363.012,2266
1.29003,4318.5691857,4427.79266066,37.4953022035,2956.03203483,37.4952,37.2221,353.457353717,0.0,68.3537025129,2956.03203483,263.753,0.997682,-37.3733,2267,0.316519657232,4547.9576686,2956.03203483,37.2222832999,363.027,2267
1.83972,4595.55530459,4820.29862631,37.5227580601,2795.09998932,37.5227,37.2464,369.840330273,0.0,149.85905775,2795.09998932,263.794,0.997346,-37.3942,2268,0.343595024878,5062.48981776,2795.09998932,37.24676474,363.189,2268
1.29547,2714.35483966,4380.32212739,37.487723391,2991.59428607,37.4869,37.2005,353.404713429,0.0,568.255978895,2991.59428607,263.845,0.997025,-37.3567,2269,0.329084211875,4760.09527037,2991.59428607,37.2015957636,363.247,2269
1.65124,4036.43064721,4141.56896535,37.4676395171,2776.02733278,37.4675,37.1776,334.491450412,0.0,56.2699079465,2776.02733278,263.932,0.997431,-37.3314,2270,0.338604689308,4231.18539263,2776.02733278,37.1777155691,363.294,2270
1.38583,4279.63603645,4515.28700949,37.4670123689,2967.24028681,37.4664,37.1716,356.52007125,0.0,132.677588677,2967.24028681,263.977,0.996345,-37.3178,2271,0.31707484833,4817.05363055,2967.24028681,37.173106457,363.262,2271
2.02572,4676.68633705,4802.28224219,37.5134077314,2810.64842837,37.5145,37.225,378.486079757,0.0,92.3856100978,2810.64842837,264.01,0.996711,-37.3634,2272,0.347062735517,4951.53626426,2810.64842837,37.2245439808,363.274,2272
1.8291,725.099388544,4135.90754787,37.5475400121,2956.0375369,37.5457,37.2556,378.668580316,0.0,1228.78937069,2956.0375369,264.075,0.996574,-37.4066,2273,0.336859941954,5165.74036754,2956.0375369,37.2570249157,363.382,2273
1.58654,3675.27614551,4627.32188979,37.5250320033,2503.1960116,37.5263,37.2194,387.625669831,0.0,331.377147793,2503.1960116,264.101,0.996364,-37.3651,2274,0.325395960019,4921.28069693,2503.1960116,37.2191008693,363.413,2274
1.44441,1025.19995997,4011.5567917,37.4793465351,2792.5676777,37.4776,37.1635,375.542383208,0.0,1175.37542429,2792.5676777,264.121,0.996237,-37.3093,2275,0.327203556385,5280.51764905,2792.5676777,37.1653673468,363.445,2275
1.50836,226.47986286,4010.27952143,37.5066825533,2994.22439727,37.5058,37.1948,364.768704874,0.0,1491.50242357,2994.22439727,264.149,0.996222,-37.3341,2276,0.32536698445,4887.63588945,2994.22439727,37.19524977,363.492,2276
1.7678,80.7505528759,2650.53635528,37.5535366857,2829.28700576,37.5529,37.2499,353.27053462,0.0,1809.7224929,2829.28700576,264.228,0.997069,-37.3967,2277,0.337494054183,4911.05694936,2829.28700576,37.2505534674,363.669,2277
1.5732,206.945262939,3425.7297022,37.5615706993,2976.46234942,37.5603,37.2611,364.128950709,0.0,1724.95164212,2976.46234942,264.277,0.996436,-37.4041,2278,0.334212364984,5211.66812668,2976.46234942,37.2616560496,363.767,2278
1.88864,564.504714536,4506.66758465,37.462516038,2833.31186865,37.462,37.1512,407.785463759,0.0,1330.71024889,2833.31186865,264.302,0.995375,-37.3022,2279,0.349242759748,5232.70175034,2833.31186865,37.1516123034,363.82,2279
1.71801,139.680400351,3121.92743149,37.5641130799,2700.20941663,37.5636,37.2604,393.443879022,0.0,1550.26840863,2700.20941663,264.338,0.995916,-37.4004,2280,0.341537984644,5073.70572988,2700.20941663,37.2607684278,363.86,2280
1.84974,-406.221874685,2325.64756283,37.4638726633,2804.32888373,37.4626,37.1485,345.371697893,0.0,1566.01789453,2804.32888373,264.356,0.996799,-37.2979,2281,0.347373812422,5068.42044618,2804.32888373,37.1498538446,363.962,2281
1.40956,427.218839595,2951.09017463,37.4368493067,2062.33567337,37.4368,37.1211,363.392114155,0.0,1931.38609266,2062.33567337,264.436,0.996136,-37.2753,2282,0.325939143777,5138.39446279,2062.33567337,37.1203520885,364.065,2282
1.64036,-608.394727229,908.040995799,37.5541266609,3014.48478349,37.5529,37.2471,248.504215492,0.0,1431.35459546,3014.48478349,264.48,0.99866,-37.4031,2283,0.338390518855,3964.05014107,3014.48478349,37.2481814571,364.211,2283
1.58898,-832.234882032,157.970147468,37.5514824582,1504.31936405,37.5508,37.2441,208.069892622,0.0,913.821126891,1504.31936405,264.521,0.999147,-37.3803,2284,0.345475028247,2573.1407932,1504.31936405,37.2448373108,364.173,2284
1.03189,-142.048388662,3213.45616627,37.4664557674,2774.12686931,37.4674,37.1508,332.751530792,0.0,1880.39801513,2774.12686931,264.583,0.996408,-37.2833,2285,0.320460592456,4862.86636485,2774.12686931,37.1503824341,364.152,2285
1.32343,137.073573121,3093.4044969,37.5595888569,2060.19396757,37.5583,37.2459,324.753734636,0.0,1737.60908987,2060.19396757,264.624,0.995516,-37.392,2286,0.332338897677,4505.06082531,2060.19396757,37.2476920435,364.178,2286
1.76155,519.978881879,3579.55854443,37.5209123691,267.668770166,37.521,37.21,368.944342799,0.0,1440.8759582,267.668770166,264.644,0.994833,-37.3584,2287,0.35358871821,5092.82199887,267.668770166,37.2100673889,364.348,2287
1.96168,3578.88627294,3981.74129274,37.4956637452,2693.70393408,37.4936,37.1812,316.970727166,0.0,145.17122508,2693.70393408,264.663,0.994764,-37.3406,2288,0.361033276106,4108.81417677,2693.70393408,37.1822126728,364.457,2288
1.58902,167.631629305,2885.27537025,37.5810015609,553.049241881,37.5807,37.2725,361.814776608,0.0,1552.44828046,553.049241881,264.706,0.997105,-37.4356,2289,0.339282657272,4482.742784,553.049241881,37.2735763756,364.549,2289
1.32722,1194.61145857,3288.81792382,37.4896387376,1371.39636242,37.4895,37.1709,303.566648151,0.0,990.044295262,1371.39636242,264.744,0.994876,-37.3229,2290,0.328372577476,3867.35483303,1371.39636242,37.1711509807,364.517,2290
1.50993,-539.36637596,1978.6649262,37.5843742175,1092.22443781,37.5843,37.2708,266.81273153,0.0,2032.94775951,1092.22443781,264.78,0.997454,-37.4129,2291,0.341786024893,4796.33630051,1092.22443781,37.2717881505,364.576,2291
2.13897,-336.725340365,599.060697105,37.4697058984,2691.61143525,37.4694,37.1461,247.074686794,0.0,889.879888449,2691.61143525,264.822,0.999254,-37.2914,2292,0.360325806921,2859.69050087,2691.61143525,37.1467659409,364.614,2292
1.63716,-133.269427622,1751.31488956,37.4672390459,2693.66841831,37.4682,37.1444,278.431817227,0.0,1606.04981014,2693.66841831,264.885,0.998117,-37.2929,2293,0.344382434944,4128.12334885,2693.66841831,37.1436714127,364.478,2293
1.26879,984.475239763,2952.3290495,37.5957462917,2902.46288367,37.5929,37.2805,344.89210509,0.0,1034.46196607,2902.46288367,264.921,0.998441,-37.4299,2294,0.340360272532,4321.12421801,2902.46288367,37.2829323936,364.477,2294
1.72878,-250.02374309,2843.8162704,37.5093944264,3035.44904957,37.5087,37.1847,309.219687399,0.0,1783.31223001,3035.44904957,264.984,0.998359,-37.3291,2295,0.352073393997,4483.19886569,3035.44904957,37.1850816811,364.544,2295
1.484,-586.23715542,2194.58607047,37.5495312219,944.695701882,37.5491,37.2325,287.243304761,0.0,1986.13988396,944.695701882,265.042,0.997763,-37.4044,2296,0.344058823782,4372.74908267,944.695701882,37.2333321127,364.647,2296
1.7204,169.756426383,2548.98118766,37.6395894356,3004.48422964,37.6384,37.3265,351.575888781,0.0,1505.60010569,3004.48422964,265.112,0.997918,-37.4965,2297,0.353081753563,4609.23015579,3004.48422964,37.3274472174,364.725,2297
1.89951,-262.187092095,1925.07311671,37.5684513037,2940.77096517,37.5673,37.2487,302.76959553,0.0,1617.94576563,2940.77096517,265.163,0.998709,-37.4129,2298,0.362034833077,4657.12905799,2940.77096517,37.2497893212,364.786,2298
1.96966,-53.6825334883,3201.54862646,37.5333395909,2867.92143319,37.5322,37.2086,344.001868708,0.0,1708.34680954,2867.92143319,265.218,0.998363,-37.3777,2299,0.359140402343,4925.89502269,2867.92143319,37.2093769395,364.832,2299
1.50003,-451.509242553,799.183411462,37.6598466346,2843.69767228,37.6589,37.3494,245.12474782,0.0,1025.36227144,2843.69767228,265.285,0.999131,-37.5102,2300,0.338739954307,2406.23108337,2843.69767228,37.3502271727,364.991,2300
1.35347,238.062614694,2036.34645491,37.6791556549,3165.62271181,37.6784,37.3624,341.205642609,0.0,1488.83089352,3165.62271181,265.303,0.997888,-37.5227,2301,0.334335062254,4613.44858544,3165.62271181,37.3634078699,364.965,2301
1.9852,-518.193169194,823.264095295,37.6434059653,2721.59585957,37.6434,37.3269,247.778326875,0.0,719.88689791,2721.59585957,265.378,0.998659,-37.492,2302,0.36126781719,1891.91456063,2721.59585957,37.3275163946,365.061,2302
1.22975,339.499475099,3141.59461306,37.7640105705,2941.18022792,37.762,37.4558,364.308783509,0.0,1318.06141329,2941.18022792,265.421,0.997362,-37.6175,2303,0.328718922632,4895.17185071,2941.18022792,37.4576810225,365.089,2303
1.63395,174.088963237,3591.82464389,37.7008126841,2768.72970277,37.7015,37.3952,386.05818242,0.0,1591.40258679,2768.72970277,265.459,0.996454,-37.5642,2304,0.351533027431,5152.2016476,2768.72970277,37.3947515968,365.27,2304
1.55256,744.494843122,2670.14189154,37.8042333135,2921.5804844,37.8039,37.507,335.170180403,0.0,1496.19690584,2921.5804844,265.517,0.998666,-37.6734,2305,0.343032763594,4479.82906086,2921.5804844,37.5074130299,365.358,2305
1.56218,878.435899468,4207.04869973,37.7577823195,2577.88264755,37.7568,37.4536,364.512064525,0.0,1116.76876725,2577.88264755,265.541,0.998073,-37.6162,2306,0.341781442904,4849.33278982,2577.88264755,37.4545498866,365.439,2306
2.15141,505.7780216,3578.72045643,37.7756668144,2936.63235597,37.7748,37.4716,391.792807976,0.0,1830.05155623,2936.63235597,265.567,0.99726,-37.6373,2307,0.371571894485,5083.81092367,2936.63235597,37.4723384562,365.556,2307
1.98664,2009.97840241,4444.09955795,37.7743142419,2833.14104642,37.7746,37.469,388.794016874,0.0,1090.6592954,2833.14104642,265.613,0.996773,-37.6257,2308,0.362191581171,5127.08877376,2833.14104642,37.4690824909,365.613,2308
1.56579,3152.30007609,4452.69383996,37.8187494093,1316.78104922,37.8162,37.5185,341.169847485,0.0,474.668698671,1316.78104922,265.673,0.997362,-37.6795,2309,0.345147843614,5073.75091211,1316.78104922,37.5207416985,365.641,2309
1.53131,427.986145873,3815.12768773,37.8817777958,3035.30386714,37.8806,37.5881,355.087005704,0.0,1531.218666,3035.30386714,265.711,0.998112,-37.7441,2310,0.336460860581,5059.44918892,3035.30386714,37.5892869785,365.747,2310
1.70628,1154.33808409,3973.19236736,37.8428043549,2559.51617593,37.8423,37.5445,378.398549103,0.0,1140.19400347,2559.51617593,265.763,0.997166,-37.6989,2311,0.357313164254,4959.10630326,2559.51617593,37.545061607,365.793,2311
1.31947,-345.174051021,1984.20257024,37.8460134898,2827.09927091,37.8455,37.5441,288.756209292,0.0,1690.92481989,2827.09927091,265.819,0.998182,-37.702,2312,0.326718434982,4475.19453757,2827.09927091,37.5447339095,366.001,2312
2.12395,-104.658670261,1262.69561038,37.8390754681,3088.25258205,37.8384,37.5403,291.380875424,0.0,1446.37084184,3088.25258205,265.889,0.998845,-37.7009,2313,0.379232782408,4180.57262932,3088.25258205,37.5407851937,366.043,2313
1.42059,1973.85369976,4324.93579465,37.8394509826,3095.07449445,37.8387,37.5372,370.256089543,0.0,858.332906821,3095.07449445,265.98,0.997605,-37.6879,2314,0.341945954521,4906.97184902,3095.07449445,37.5384537371,366.014,2314
1.38204,2434.96817871,4635.57502776,37.8618495278,2861.69403913,37.8621,37.5635,381.047513923,0.0,742.635460886,2861.69403913,266.015,0.995985,-37.7033,2315,0.336459767236,5103.52362163,2861.69403913,37.5627270036,366.09,2315
1.63184,400.484178502,3414.55975625,37.8705905767,2669.44005797,37.869,37.5736,368.67979223,0.0,1812.89928634,2669.44005797,266.079,0.997177,-37.7342,2316,0.342433666942,4737.97312871,2669.44005797,37.5754865792,366.078,2316
1.60832,2676.28277095,4198.3942586,37.8794358737,2795.71299226,37.8801,37.5815,379.951658558,0.0,798.929108523,2795.71299226,266.092,0.997684,-37.7346,2317,0.335004051448,4997.15119497,2795.71299226,37.5807746922,366.124,2317
1.47362,-67.7055163602,3722.93957752,37.9110550933,3098.42498289,37.9111,37.6209,349.600258455,0.0,1594.87220404,3098.42498289,266.143,0.997225,-37.7737,2318,0.338205320577,5356.68861799,3098.42498289,37.6207341831,366.202,2318
1.6655,4261.04848331,4572.63165221,37.9767328163,2859.90954973,37.9756,37.69,363.97332331,0.0,158.113070465,2859.90954973,266.211,0.997348,-37.8472,2319,0.340182984856,4886.86739808,2859.90954973,37.6913104678,366.296,2319
1.63596,1417.75437598,4179.17415752,37.9401310712,2702.92235074,37.9384,37.6541,366.740435766,0.0,1099.32937565,2702.92235074,266.261,0.996157,-37.8115,2320,0.334660760146,4888.24261329,2702.92235074,37.6560795427,366.405,2320
1.65218,641.534560507,3406.62799099,38.0193890092,2766.26910025,38.0194,37.7385,373.159302898,0.0,1673.01972187,2766.26910025,266.303,0.997109,-37.8994,2321,0.342828538221,5116.28016975,2766.26910025,37.7384865153,366.481,2321
1.84503,4576.7780704,4938.26540395,37.9180627647,2786.97501993,37.9176,37.6216,375.850906412,0.0,222.127986452,2786.97501993,266.347,0.993174,-37.7802,2322,0.341569612232,5339.64886355,2786.97501993,37.6221576943,366.517,2322
1.30136,331.243620993,3915.22416974,37.8768666636,2843.97880633,37.8761,37.5717,363.12458457,0.0,1361.46318858,2843.97880633,266.376,0.997236,-37.7189,2323,0.319177500711,4834.16490983,2843.97880633,37.5721469005,366.547,2323
1.45248,863.532278158,3424.0802155,37.9236528594,3265.08857498,37.9238,37.6246,333.737187327,0.0,1098.62852157,3265.08857498,266.422,0.99634,-37.7653,2324,0.31910490105,4560.02149471,3265.08857498,37.6251479412,366.501,2324
2.12096,-21.6891601193,3892.54847863,37.9535727563,2806.58567332,37.953,37.6591,324.397645875,0.0,1316.84523812,2806.58567332,266.46,0.995615,-37.805,2325,0.3517471564,4612.66505424,2806.58567332,37.6598637169,366.483,2325
1.96531,64.1777621914,3008.98973335,37.8458617049,2602.90380086,37.8461,37.5434,325.677692624,0.0,1635.82373188,2602.90380086,266.494,0.997332,-37.6912,2326,0.346098419434,4251.43900114,2602.90380086,37.5429281037,366.526,2326
1.43578,16.4789251105,3298.15890879,37.917777793,2550.36222803,37.9158,37.6214,347.737268115,0.0,1970.04413244,2550.36222803,266.534,0.9978,-37.7757,2327,0.329660120192,4813.22273766,2550.36222803,37.6235248563,366.539,2327
2.18185,-354.929239499,1474.67021819,37.9667205511,2625.90152184,37.9661,37.6727,289.091962727,0.0,1495.55933352,2625.90152184,266.579,0.998741,-37.8207,2328,0.36396977298,4212.24459826,2625.90152184,37.6735693568,366.67,2328
1.46303,-232.828378067,1681.60736721,37.9660310504,2818.40627003,37.9656,37.6686,333.862904287,0.0,1692.57535263,2818.40627003,266.657,0.998846,-37.8221,2329,0.3283768865,4551.1166257,2818.40627003,37.6689602585,366.666,2329
1.72676,77.7695925334,2979.24657687,37.9859212694,2867.15060795,37.9866,37.6875,356.824418335,0.0,1950.00791377,2867.15060795,266.701,0.998198,-37.8339,2330,0.339046659309,5237.42242657,2867.15060795,37.6872357638,366.691,2330
1.31334,-304.187925309,2672.76641144,37.9152293102,3042.43016477,37.9145,37.6091,352.296944537,0.0,2049.73972728,3042.43016477,266.777,0.997973,-37.7473,2331,0.320898412191,4962.83639987,3042.43016477,37.6097390531,366.737,2331
1.21502,335.682976632,2121.57424489,37.885243958,2673.63826737,37.8827,37.5758,354.060657262,0.0,1451.47717284,2673.63826737,266.798,0.998678,-37.7297,2332,0.317553788471,4679.79179909,2673.63826737,37.5780334944,366.836,2332
1.52312,102.333664282,3006.22379189,37.9239226267,194.346507149,37.9234,37.6155,336.437532496,0.0,1674.79417914,194.346507149,266.852,0.998389,-37.7682,2333,0.325533717478,4880.92018838,194.346507149,37.6155965843,366.807,2333
1.72275,-194.956902951,1294.94555698,37.8668480887,3117.59065293,37.8675,37.5572,291.168432838,0.0,1314.48464533,3117.59065293,266.897,0.99843,-37.7089,2334,0.341859470817,3495.48527355,3117.59065293,37.5571418092,367.007,2334
1.71821,-487.277444816,2571.38831851,37.8933911914,2823.19535852,37.8935,37.5837,331.07907813,0.0,2008.74448439,2823.19535852,266.928,0.998512,-37.7444,2335,0.341767308357,4812.23455427,2823.19535852,37.5838456172,366.905,2335
1.57303,959.902752096,3330.97265082,37.9234722222,3176.10572912,37.9235,37.6174,382.349926229,0.0,1483.3003563,3176.10572912,266.944,0.99828,-37.7712,2336,0.330764643954,4836.83209384,3176.10572912,37.6178869399,366.994,2336
1.5318,-355.273172511,86.3508552767,37.8872112258,3024.53095055,37.884,37.5764,202.139144291,0.0,455.992674267,3024.53095055,266.93,0.999478,-37.7137,2337,0.337316004772,1240.22342643,3024.53095055,37.5789437004,367.197,2337
1.72283,-485.006080574,2116.61848674,37.9923267937,3061.56106203,37.9927,37.6987,278.00168121,0.0,1842.25952608,3061.56106203,267.012,0.997982,-37.8486,2338,0.348053052332,4422.29881903,3061.56106203,37.6983845617,367.343,2338
1.5751,617.754317664,3259.2220798,37.7935076857,3250.74361507,37.7922,37.4728,373.898511009,0.0,1553.31122172,3250.74361507,267.085,0.998457,-37.616,2339,0.340846450832,4731.25760699,3250.74361507,37.4739535206,367.363,2339
1.39587,-40.223995488,3749.98761223,37.909256891,2682.11234466,37.9085,37.5955,349.415455763,0.0,1739.60320286,2682.11234466,267.115,0.997735,-37.742,2340,0.337189329194,4829.36353544,2682.11234466,37.5953446561,367.373,2340
1.68941,3620.4674268,3746.95031534,37.9345582138,3013.79165254,37.9331,37.6227,296.33464507,0.0,104.15517612,3013.79165254,267.159,0.996976,-37.7598,2341,0.353748998169,3982.99886196,3013.79165254,37.6244761408,367.404,2341
1.50936,4292.46529862,4442.00283356,38.0317026382,3155.97269233,38.0324,37.732,354.37829682,0.0,88.4441761329,3155.97269233,267.197,0.998412,-37.8885,2342,0.338230541719,4561.11969708,3155.97269233,37.7317338373,367.619,2342
1.5884,871.124554283,4376.08737984,38.0297764907,2854.28990376,38.0307,37.7283,367.721179648,0.0,1188.46125512,2854.28990376,267.22,0.997476,-37.8734,2343,0.342465503625,5000.67539272,2854.28990376,37.7278068117,367.675,2343
2.01187,704.06836559,3741.30832926,37.8335630522,2850.02031991,37.8319,37.5105,370.392834417,0.0,1258.58856665,2850.02031991,267.302,0.997505,-37.6395,2344,0.365873659646,4903.8904725,2850.02031991,37.511631915,367.802,2344
1.45957,625.21347012,3323.79575378,37.8838274294,3071.34217352,37.8829,37.5653,317.394106705,0.0,1209.46726012,3071.34217352,267.36,0.997294,-37.7045,2345,0.329159791027,4563.25490365,3071.34217352,37.5666293749,367.99,2345
1.68808,-438.320201095,2602.76285519,37.9100366302,2986.11325822,37.9098,37.6012,317.459205978,0.0,1779.66039078,2986.11325822,267.355,0.996766,-37.748,2346,0.338895584191,4840.04789915,2986.11325822,37.6014034074,367.989,2346
1.04576,4389.58107175,4605.89390487,37.913372576,3306.73149469,37.9127,37.5995,377.487323916,0.0,188.987750673,3306.73149469,267.367,0.996364,-37.7428,2347,0.31376760191,4965.74371362,3306.73149469,37.5999231291,367.985,2347
1.62894,-95.76457862,3526.0164151,37.914643447,3236.95789584,37.9136,37.6091,329.685538159,0.0,1662.02598764,3236.95789584,267.432,0.998166,-37.7452,2348,0.348118090472,4477.12143678,3236.95789584,37.6103147502,368.032,2348
1.87748,480.877702325,2977.28876452,37.7997392716,2965.68942059,37.7982,37.4863,356.64479355,0.0,1490.75510604,2965.68942059,267.462,0.998385,-37.6312,2349,0.359017557235,4582.87412422,2965.68942059,37.4874136954,368.01,2349
1.79513,-405.550130323,922.063341342,37.8657070516,2842.16675213,37.8656,37.5605,268.583009436,0.0,1319.04748847,2842.16675213,267.481,0.999081,-37.6994,2350,0.341872787767,4563.6921454,2842.16675213,37.5612495318,368.255,2350
2.22103,-417.538863632,2050.19589967,37.8299276572,2482.28649974,37.8292,37.5259,291.047659736,0.0,1942.13445561,2482.28649974,267.564,0.99834,-37.6988,2351,0.365563844157,4569.92550109,2482.28649974,37.5269761563,368.337,2351
1.76011,4152.22970549,4697.58899419,37.9352957555,2961.65050051,37.9354,37.6341,381.222272633,0.0,229.658867956,2961.65050051,267.606,0.996861,-37.7867,2352,0.346167123144,4967.41433881,2961.65050051,37.6352155714,368.303,2352
1.36346,931.943642963,2726.66015315,37.7282321694,-148.358199928,37.7273,37.404,339.175862976,0.0,1418.65882106,-148.358199928,267.628,0.996615,-37.5435,2353,0.318352670604,4358.42006498,-148.358199928,37.4043812844,368.382,2353
1.9533,-466.411947977,2356.90086106,37.839319693,3120.31165148,37.8397,37.5294,275.16939099,0.0,1468.14521781,3120.31165148,267.654,0.996176,-37.6436,2354,0.348862716609,3954.37544426,3120.31165148,37.5293452504,368.465,2354
1.43814,52.6763844089,1463.72309385,37.7134249804,2652.57466297,37.7127,37.4009,294.41355544,0.0,1387.16370688,2652.57466297,267.71,0.998022,-37.5368,2355,0.332284475633,3740.48642648,2652.57466297,37.4019234559,368.553,2355
1.52517,2173.29150473,3862.61804736,37.7254855929,2831.80007546,37.7248,37.4134,314.599151398,0.0,578.472570025,2831.80007546,267.713,0.99763,-37.5474,2356,0.337312158421,4213.40142015,2831.80007546,37.4138508928,368.625,2356
1.74393,4232.54300081,4424.0388024,37.8360069339,2763.57886869,37.8357,37.5366,355.638034522,0.0,113.616681913,2763.57886869,267.729,0.997687,-37.6788,2357,0.346827997651,4635.10638695,2763.57886869,37.5373295956,368.645,2357
1.4382,2784.42718556,4436.13694331,37.7029303391,2963.18464383,37.7028,37.393,392.64021498,0.0,651.354156439,2963.18464383,267.777,0.997692,-37.5513,2358,0.338261589386,5175.81487674,2963.18464383,37.393694466,368.721,2358
1.51334,1583.25786376,4182.74993699,37.7527560047,1731.81873251,37.752,37.4522,367.476234885,0.0,1095.77445759,1731.81873251,267.821,0.997748,-37.6079,2359,0.325531999695,5115.30583525,1731.81873251,37.4531090727,368.715,2359
1.52774,4570.27020544,4708.03502631,37.7987353676,2992.4551873,37.7985,37.5013,381.603939201,0.0,84.6080443237,2992.4551873,267.91,0.998014,-37.6453,2360,0.331118472653,4828.93077103,2992.4551873,37.5023925788,368.632,2360
2.10788,4241.21364403,4359.0848013,37.7318767549,3108.29489573,37.7314,37.4364,346.244151186,0.0,56.8551762753,3108.29489573,267.986,0.998196,-37.5612,2361,0.359063781736,4424.52030483,3108.29489573,37.4371985104,368.647,2361
1.80258,67.4994927783,4190.16250715,37.8238187282,2957.20631441,37.8228,37.5413,380.191911622,0.0,1545.37990323,2957.20631441,268.032,0.998088,-37.6751,2362,0.333508854134,5046.04919074,2957.20631441,37.5425253055,368.802,2362
2.21301,-166.028705741,4133.31812781,37.852151515,2606.52948826,37.8517,37.5793,376.866974297,0.0,2007.63923276,2606.52948826,268.121,0.997723,-37.7271,2363,0.358878251601,5312.79393268,2606.52948826,37.5796692061,368.908,2363
1.67117,880.616015852,4292.37398265,37.6632605181,3142.49252184,37.6638,37.3711,378.229853506,0.0,1409.3794548,3142.49252184,268.101,0.998414,-37.5182,2364,0.331244423219,5273.42828952,3142.49252184,37.3704381599,369.006,2364
2.48824,-240.583661974,4159.71899946,37.5984579202,2931.89126966,37.5962,37.3054,353.461172395,0.0,1657.06428275,2931.89126966,268.167,0.997728,-37.4586,2365,0.375716552835,5223.67616191,2931.89126966,37.307612203,369.08,2365
1.17065,-183.736284018,1881.28106152,37.6606002637,2936.0778432,37.6598,37.3699,305.889290125,0.0,1823.06568483,2936.0778432,268.194,0.997615,-37.5257,2366,0.314979679963,4623.403796,2936.0778432,37.3704495695,369.085,2366
1.38854,-428.023758321,1396.10626516,37.721943286,2808.6621804,37.7232,37.4353,227.558733755,0.0,1155.84215908,2808.6621804,268.224,0.998886,-37.565,2367,0.333931340072,3072.96110463,2808.6621804,37.4339803665,369.198,2367
1.82502,-500.128336763,188.761228244,37.6937933013,1249.61070271,37.6924,37.4006,169.012874822,0.0,671.375300979,1249.61070271,268.277,0.999753,-37.5294,2368,0.363499570483,1658.03430328,1249.61070271,37.4021146366,369.197,2368
