AverageY,MinEsReturn,MinReturn,AverageEsReturn,AverageAbsQYDiff,StdReturn,Epoch,StdEsReturn,PolicyRegParamNorm,AverageReturn,AverageAbsY,AverageAction,QFunRegParamNorm,AverageQLoss,AveragePolicySurr,AverageDiscountedReturn,Iteration,AverageAbsQ,MaxReturn,AverageQ,MaxEsReturn
707.673217455,2.0,1000.0,20.7708333333,13.6171110988,0.0,2408,17.1722154261,209.491,1000.0,707.831308802,0.49703,411.069,2010.5,-757.965,99.9956828753,2408,708.851,1000.0,707.677,110.0
709.333629121,4.0,1000.0,18.8679245283,13.6848076312,0.0,2409,16.8612962368,209.519,1000.0,709.480322311,0.512777,411.248,2009.4,-759.201,99.9956828753,2409,710.453,1000.0,709.339,81.0
707.510805035,4.0,1000.0,23.7142857143,14.3370767636,0.0,2410,19.4180643858,209.52,1000.0,707.651114898,0.418664,411.427,2054.58,-759.477,99.9956828753,2410,708.698,1000.0,707.482,97.0
712.210060057,3.0,1000.0,16.2295081967,13.8340455696,0.0,2411,12.6340594084,209.518,1000.0,712.397387427,0.472294,411.645,2094.0,-762.327,99.9956828753,2411,713.321,1000.0,712.198,56.0
711.014401224,3.0,1000.0,18.3703703704,13.8181381208,0.0,2412,13.5977888947,209.531,1000.0,711.222360515,0.482454,411.745,2163.55,-760.47,99.9956828753,2412,712.282,1000.0,710.974,54.0
712.110486342,3.0,1000.0,16.95,13.6362686299,0.0,2413,15.5009945917,209.511,1000.0,712.307598818,0.472911,411.989,1970.98,-763.711,99.9956828753,2413,713.339,1000.0,712.158,85.0
715.656654783,4.0,1000.0,20.0612244898,13.7057969773,0.0,2414,18.4240394907,209.524,1000.0,715.838805494,0.487236,412.042,1952.31,-765.553,99.9956828753,2414,716.78,1000.0,715.647,96.0
713.277244691,3.0,1000.0,19.6862745098,13.6007068615,0.0,2415,17.4732178211,209.542,1000.0,713.412896097,0.487462,412.209,2018.66,-765.081,99.9956828753,2415,714.46,1000.0,713.282,102.0
715.752180761,3.0,1000.0,21.25,13.4666571194,0.0,2416,19.3794349763,209.547,1000.0,715.876024952,0.391016,412.382,1950.25,-766.04,99.9956828753,2416,717.111,1000.0,715.827,114.0
714.886194134,3.0,1000.0,18.0588235294,13.7030381499,0.0,2417,13.3025307407,209.578,1000.0,715.098868672,0.415774,412.584,1944.09,-766.552,99.9956828753,2417,716.116,1000.0,714.807,69.0
718.675492216,3.0,1000.0,21.5,13.7582779579,0.0,2418,20.575065816,209.566,1000.0,718.854273528,0.397427,412.792,2120.45,-767.583,99.9956828753,2418,719.847,1000.0,718.751,85.0
716.130893667,3.0,1000.0,20.0192307692,14.0949284863,0.0,2419,14.2295607595,209.563,1000.0,716.269471221,0.472691,412.996,2165.11,-766.753,99.9956828753,2419,717.279,1000.0,716.044,58.0
719.327835619,3.0,1000.0,24.4634146341,13.8469783375,0.0,2420,21.7828502256,209.564,1000.0,719.496952022,0.489589,413.239,1910.84,-769.861,99.9956828753,2420,720.604,1000.0,719.361,99.0
720.219369811,3.0,1000.0,20.4081632653,13.5497252398,0.0,2421,16.008822016,209.59,1000.0,720.379857935,0.374135,413.423,2059.25,-771.591,99.9956828753,2421,721.314,1000.0,720.202,66.0
720.00736531,4.0,1000.0,24.825,13.7132083271,0.0,2422,27.6413526261,209.583,1000.0,720.204580641,0.369918,413.692,2091.3,-771.149,99.9956828753,2422,721.176,1000.0,719.966,161.0
721.031927249,3.0,1000.0,17.6181818182,13.6680778833,0.0,2423,13.6681326903,209.549,1000.0,721.231713885,0.412075,413.86,2021.24,-770.497,99.9956828753,2423,722.34,1000.0,721.085,82.0
721.118093696,3.0,1000.0,21.5833333333,13.7549466127,0.0,2424,19.7419111424,209.574,1000.0,721.291644547,0.398459,413.973,2066.79,-772.826,99.9956828753,2424,722.222,1000.0,721.072,116.0
722.88991975,3.0,1000.0,17.8928571429,13.6166727545,0.0,2425,21.9461016482,209.565,1000.0,723.084232069,0.394423,414.111,1934.69,-772.879,99.9956828753,2425,724.114,1000.0,722.892,122.0
722.495880775,3.0,1000.0,16.9661016949,13.9149988422,0.0,2426,14.4538612537,209.571,1000.0,722.688020847,0.303767,414.337,2183.1,-773.284,99.9956828753,2426,723.68,1000.0,722.496,84.0
722.024551497,4.0,1000.0,19.5490196078,13.9178005005,0.0,2427,20.3260807305,209.558,1000.0,722.234630549,0.395254,414.56,2125.18,-773.513,99.9956828753,2427,723.315,1000.0,721.997,108.0
724.624613395,4.0,1000.0,21.3695652174,13.2010088348,0.0,2428,19.6505987249,209.545,1000.0,724.78263264,0.320138,414.823,1886.78,-776.544,99.9956828753,2428,725.748,1000.0,724.703,94.0
722.805983481,3.0,1000.0,21.6086956522,14.0517449727,0.0,2429,12.9572512196,209.527,1000.0,722.988828221,0.371322,415.002,2147.83,-774.843,99.9956828753,2429,724.115,1000.0,722.797,55.0
725.956982927,3.0,1000.0,22.0,13.6553090551,0.0,2430,16.4197653958,209.528,1000.0,726.190321462,0.356704,415.171,2084.43,-776.443,99.9956828753,2430,727.303,1000.0,725.901,71.0
721.790547203,5.0,1000.0,22.0869565217,13.8569750495,0.0,2431,11.641055695,209.532,1000.0,721.961490028,0.455681,415.236,2140.2,-774.719,99.9956828753,2431,722.992,1000.0,721.786,51.0
729.497684258,3.0,1000.0,18.0740740741,13.7317250296,0.0,2432,16.6809403899,209.54,1000.0,729.72467994,0.362922,415.442,2023.93,-779.084,99.9956828753,2432,730.757,1000.0,729.5,84.0
724.124505708,4.0,1000.0,18.1071428571,14.6912105424,0.0,2433,14.2160354271,209.537,1000.0,724.307436916,0.463357,415.649,2368.99,-776.054,99.9956828753,2433,725.518,1000.0,724.115,59.0
725.761255358,3.0,1000.0,26.6052631579,13.7153425107,0.0,2434,23.9094117932,209.566,1000.0,725.966697956,0.603177,415.812,2093.75,-778.232,99.9956828753,2434,727.085,1000.0,725.796,102.0
728.315877365,2.0,1000.0,21.652173913,13.0492794424,0.0,2435,18.0954202605,209.597,1000.0,728.496982533,0.384399,415.961,1797.67,-778.092,99.9956828753,2435,729.547,1000.0,728.272,80.0
727.455132618,3.0,1000.0,15.9333333333,13.6050971635,0.0,2436,12.3879870125,209.583,1000.0,727.676135654,0.370642,416.015,2026.24,-778.809,99.9956828753,2436,728.752,1000.0,727.48,56.0
724.620200919,3.0,1000.0,20.1568627451,14.2494475268,0.0,2437,15.9881973,209.601,1000.0,724.829022783,0.520356,416.099,2113.22,-777.833,99.9956828753,2437,725.954,1000.0,724.629,68.0
728.487190254,4.0,1000.0,20.4897959184,14.757720042,0.0,2438,14.8008858656,209.61,1000.0,728.701795537,0.416693,416.22,2400.51,-780.697,99.9956828753,2438,729.877,1000.0,728.45,75.0
726.565913743,4.0,1000.0,23.4651162791,14.1430237233,0.0,2439,23.4633299617,209.615,1000.0,726.722042345,0.684514,416.346,2174.24,-778.622,99.9956828753,2439,727.8,1000.0,726.553,136.0
730.025209715,3.0,1000.0,17.7321428571,14.0210707335,0.0,2440,12.5135513279,209.659,1000.0,730.186053303,0.429745,416.582,2170.25,-781.869,99.9956828753,2440,731.22,1000.0,730.024,61.0
729.086903473,3.0,1000.0,19.862745098,14.3472491656,0.0,2441,14.8390312139,209.652,1000.0,729.251784854,0.421402,416.75,2265.43,-781.249,99.9956828753,2441,730.412,1000.0,729.106,63.0
730.718228171,3.0,1000.0,19.5333333333,14.775458321,0.0,2442,20.3465530796,209.656,1000.0,730.87871117,0.484119,416.992,2368.37,-783.665,99.9956828753,2442,732.012,1000.0,730.75,126.0
732.279005112,3.0,1000.0,18.7,14.1620996841,0.0,2443,18.3305755502,209.652,1000.0,732.511210745,0.481068,417.189,2032.27,-785.152,99.9956828753,2443,733.604,1000.0,732.269,124.0
731.313968724,2.0,1000.0,20.4375,14.3354720065,0.0,2444,17.415158926,209.657,1000.0,731.501321449,0.439471,417.301,2268.64,-783.615,99.9956828753,2444,732.607,1000.0,731.321,64.0
732.462182465,3.0,1000.0,18.0188679245,14.0138919552,0.0,2445,16.9444047269,209.682,1000.0,732.610321331,0.483917,417.544,2133.44,-783.601,99.9956828753,2445,733.617,1000.0,732.48,96.0
732.191813424,4.0,1000.0,19.9056603774,14.6772966138,0.0,2446,16.3167516085,209.711,1000.0,732.342315253,0.484665,417.706,2337.77,-784.564,99.9956828753,2446,733.567,1000.0,732.179,89.0
731.395276372,4.0,1000.0,19.82,14.7965311975,0.0,2447,16.0071109198,209.719,1000.0,731.606254389,0.490401,417.941,2515.81,-784.753,99.9956828753,2447,732.73,1000.0,731.445,88.0
733.595165951,3.0,1000.0,18.02,13.6895882731,0.0,2448,13.7397088761,209.73,1000.0,733.733472796,0.474334,418.008,2066.58,-785.323,99.9956828753,2448,734.684,1000.0,733.535,72.0
734.083195195,3.0,1000.0,19.2413793103,14.5992224754,0.0,2449,19.6787215249,209.715,1000.0,734.203691134,0.453287,418.168,2395.13,-787.667,99.9956828753,2449,735.189,1000.0,734.074,119.0
733.735353441,3.0,1000.0,16.8965517241,14.5658063281,0.0,2450,11.222959311,209.71,1000.0,733.865745899,0.408803,418.369,2359.23,-785.619,99.9956828753,2450,734.984,1000.0,733.731,52.0
736.356577766,3.0,1000.0,18.1607142857,13.9470314526,0.0,2451,12.7570383734,209.699,1000.0,736.482745225,0.462568,418.575,2297.98,-788.518,99.9956828753,2451,737.535,1000.0,736.359,51.0
735.919374791,4.0,1000.0,18.8461538462,13.7620578718,0.0,2452,14.6476364796,209.71,1000.0,736.018037517,0.486441,418.701,2018.09,-788.171,99.9956828753,2452,737.076,1000.0,735.912,67.0
734.79430051,3.0,1000.0,18.2857142857,14.4717096282,0.0,2453,13.1253765738,209.705,1000.0,734.94173899,0.436659,418.879,2277.04,-786.958,99.9956828753,2453,736.129,1000.0,734.79,65.0
736.802511379,2.0,1000.0,29.3235294118,14.2554249378,0.0,2454,28.0532273369,209.717,1000.0,736.93478998,0.515802,419.111,2390.05,-790.231,99.9956828753,2454,737.933,1000.0,736.8,114.0
737.466432683,3.0,1000.0,21.4347826087,14.3065120809,0.0,2455,15.0110860105,209.763,1000.0,737.607494909,0.545635,419.252,2181.49,-788.81,99.9956828753,2455,738.788,1000.0,737.468,73.0
736.225798839,3.0,1000.0,20.6666666667,13.3612234004,0.0,2456,16.5650233927,209.787,1000.0,736.37951102,0.464595,419.514,2019.55,-789.412,99.9956828753,2456,737.242,1000.0,736.142,73.0
737.069230146,4.0,1000.0,24.4545454545,14.5329091446,0.0,2457,18.5881860642,209.806,1000.0,737.211989468,0.488607,419.599,2323.87,-790.322,99.9956828753,2457,738.331,1000.0,737.142,89.0
739.399737627,3.0,1000.0,17.7368421053,13.9383543939,0.0,2458,15.3743079328,209.811,1000.0,739.571640248,0.522656,419.736,2211.2,-791.327,99.9956828753,2458,740.497,1000.0,739.365,83.0
741.221118037,2.0,1000.0,22.5909090909,13.7174070306,0.0,2459,16.4956167481,209.79,1000.0,741.442658799,0.364303,419.865,2077.9,-792.372,99.9956828753,2459,742.461,1000.0,741.224,59.0
739.35440476,3.0,1000.0,24.0,13.6189869541,0.0,2460,20.9039615804,209.798,1000.0,739.669779496,0.411333,419.999,2101.97,-789.601,99.9956828753,2460,740.517,1000.0,739.403,76.0
739.827885614,3.0,1000.0,18.7592592593,13.9121384716,0.0,2461,17.2754752148,209.835,1000.0,740.037219838,0.440548,420.101,2104.04,-792.829,99.9956828753,2461,740.922,1000.0,739.778,96.0
740.259446018,3.0,1000.0,19.3725490196,14.570467875,0.0,2462,14.5210608162,209.866,1000.0,740.446291109,0.430186,420.231,2282.99,-791.919,99.9956828753,2462,741.547,1000.0,740.32,78.0
740.765630674,3.0,1000.0,21.0212765957,13.9529773328,0.0,2463,18.5546798154,209.906,1000.0,740.89123853,0.453737,420.497,2210.66,-791.872,99.9956828753,2463,742.006,1000.0,740.776,109.0
741.572648902,3.0,1000.0,18.4107142857,13.1518613019,0.0,2464,12.7402298501,209.91,1000.0,741.724745249,0.457575,420.696,1921.88,-792.176,99.9956828753,2464,742.777,1000.0,741.596,62.0
736.673102238,4.0,1000.0,20.4791666667,14.3795127408,0.0,2465,21.9781990308,209.9,1000.0,736.851833906,0.386473,420.89,2312.67,-790.7,99.9956828753,2465,737.974,1000.0,736.662,136.0
740.122955546,3.0,1000.0,18.42,14.0137006712,0.0,2466,12.6429268763,209.933,1000.0,740.297271847,0.427278,421.02,2109.36,-792.1,99.9956828753,2466,741.492,1000.0,740.125,51.0
741.266317815,3.0,1000.0,25.4146341463,13.8327094687,0.0,2467,25.8617106651,209.958,1000.0,741.501802093,0.42812,421.207,2087.01,-794.014,99.9956828753,2467,742.531,1000.0,741.248,129.0
740.631571808,3.0,1000.0,19.3773584906,14.314247039,0.0,2468,18.4321564941,209.967,1000.0,740.836104215,0.420046,421.392,2236.04,-794.64,99.9956828753,2468,741.952,1000.0,740.612,101.0
741.465036788,3.0,1000.0,17.1206896552,13.8861125159,0.0,2469,13.8763972098,209.99,1000.0,741.661642267,0.412237,421.544,2088.24,-794.294,99.9956828753,2469,742.799,1000.0,741.469,72.0
739.81724038,3.0,1000.0,16.1290322581,14.2848421721,0.0,2470,12.1396230358,209.991,1000.0,740.034405948,0.428832,421.643,2177.89,-792.291,99.9956828753,2470,741.108,1000.0,739.767,56.0
745.289524199,5.0,1000.0,25.1463414634,13.8167282435,0.0,2471,15.697694371,209.999,1000.0,745.50295422,0.440455,421.756,1918.18,-796.653,99.9956828753,2471,746.631,1000.0,745.326,60.0
743.367827806,3.0,1000.0,16.1774193548,13.6482786162,0.0,2472,12.8358421988,210.0,1000.0,743.500755791,0.405716,421.875,2157.98,-794.399,99.9956828753,2472,744.689,1000.0,743.363,65.0
742.424099161,3.0,1000.0,19.1923076923,14.2310534973,0.0,2473,15.2744614176,209.992,1000.0,742.607435788,0.39736,422.063,2170.1,-795.556,99.9956828753,2473,743.865,1000.0,742.449,84.0
744.599445001,3.0,1000.0,20.1632653061,14.6047813227,0.0,2474,12.9147075449,209.988,1000.0,744.759307338,0.353443,422.191,2324.54,-797.723,99.9956828753,2474,745.888,1000.0,744.576,55.0
745.007226464,4.0,1000.0,18.0357142857,13.9007918922,0.0,2475,12.0148186564,209.983,1000.0,745.225523879,0.35626,422.338,2080.61,-797.401,99.9956828753,2475,746.38,1000.0,744.986,71.0
744.880116326,3.0,1000.0,17.1206896552,13.7659947503,0.0,2476,16.9472585375,209.994,1000.0,745.077427064,0.365681,422.486,2070.16,-796.824,99.9956828753,2476,746.031,1000.0,744.854,90.0
745.501826235,3.0,1000.0,19.0566037736,13.9605434985,0.0,2477,16.8572419848,209.996,1000.0,745.662045181,0.455948,422.751,2022.33,-797.859,99.9956828753,2477,746.727,1000.0,745.483,91.0
745.24589843,3.0,1000.0,19.2,14.7477086312,0.0,2478,16.3058271793,209.978,1000.0,745.460562366,0.334895,422.992,2394.71,-799.404,99.9956828753,2478,746.627,1000.0,745.288,105.0
745.841766148,3.0,1000.0,20.52,13.837011311,0.0,2479,22.1262197404,209.982,1000.0,746.033565099,0.486851,423.177,2006.62,-798.125,99.9956828753,2479,747.175,1000.0,745.901,132.0
744.185414079,4.0,1000.0,21.6170212766,14.3624589872,0.0,2480,13.9246501029,209.979,1000.0,744.388745264,0.425531,423.333,2265.24,-798.241,99.9956828753,2480,745.519,1000.0,744.102,73.0
745.878624155,3.0,1000.0,17.8363636364,14.3468478726,0.0,2481,12.3887979259,209.969,1000.0,746.045195625,0.51228,423.477,2187.95,-800.308,99.9956828753,2481,747.254,1000.0,745.906,62.0
744.929748992,3.0,1000.0,21.25,13.7453424288,0.0,2482,19.6728450747,209.995,1000.0,745.145704251,0.530811,423.646,2109.15,-798.327,99.9956828753,2482,746.331,1000.0,744.947,101.0
749.248326445,2.0,1000.0,17.4736842105,14.507144176,0.0,2483,12.0657631674,209.993,1000.0,749.423522869,0.520612,423.822,2323.81,-801.637,99.9956828753,2483,750.52,1000.0,749.229,50.0
746.506192626,3.0,1000.0,20.1875,14.1862329919,0.0,2484,20.1066492422,210.016,1000.0,746.703234871,0.548144,424.058,2346.58,-800.0,99.9956828753,2484,747.818,1000.0,746.521,93.0
749.903111356,3.0,1000.0,18.9814814815,13.6996024209,0.0,2485,13.1169818411,210.021,1000.0,750.091894101,0.498912,424.256,2099.79,-802.195,99.9956828753,2485,751.143,1000.0,749.865,53.0
747.486968613,3.0,1000.0,23.880952381,14.4402540799,0.0,2486,21.2605182719,210.004,1000.0,747.682283977,0.485903,424.378,2188.85,-802.347,99.9956828753,2486,748.945,1000.0,747.473,99.0
749.822372264,3.0,1000.0,20.914893617,14.0371246163,0.0,2487,17.6861886098,210.008,1000.0,749.982990053,0.541035,424.577,2145.3,-803.035,99.9956828753,2487,751.166,1000.0,749.838,88.0
752.378687862,3.0,1000.0,26.7631578947,14.8971297049,0.0,2488,27.6238209661,210.024,1000.0,752.539427755,0.468866,424.719,2530.48,-804.857,99.9956828753,2488,753.609,1000.0,752.371,133.0
750.392342402,4.0,1000.0,22.8139534884,14.1815969519,0.0,2489,16.2126218616,210.071,1000.0,750.549616347,0.499775,424.913,2268.89,-804.058,99.9956828753,2489,751.771,1000.0,750.44,60.0
751.975872293,3.0,1000.0,18.8301886792,14.0106841502,0.0,2490,14.0238823912,210.1,1000.0,752.157559916,0.434995,425.127,2040.95,-806.307,99.9956828753,2490,753.199,1000.0,751.959,56.0
750.893938614,3.0,1000.0,26.358974359,14.2364683792,0.0,2491,29.6211005695,210.09,1000.0,751.134566616,0.470882,425.306,2312.53,-804.381,99.9956828753,2491,752.263,1000.0,750.872,156.0
753.097448757,2.0,1000.0,23.1860465116,14.8389091272,0.0,2492,17.5926197713,210.102,1000.0,753.348268463,0.469352,425.454,2555.4,-806.551,99.9956828753,2492,754.509,1000.0,753.141,63.0
751.658503776,3.0,1000.0,17.5789473684,14.1203894311,0.0,2493,11.4339405011,210.127,1000.0,751.899156081,0.469608,425.595,2023.6,-805.351,99.9956828753,2493,753.11,1000.0,751.654,49.0
753.401708271,3.0,1000.0,17.1929824561,15.0663953605,0.0,2494,13.1528645356,210.102,1000.0,753.650784659,0.434717,425.72,2504.41,-806.743,99.9956828753,2494,754.866,1000.0,753.347,73.0
754.488309017,3.0,1000.0,18.1071428571,14.4157104122,0.0,2495,15.6464037075,210.092,1000.0,754.748255577,0.354619,425.941,2301.79,-807.642,99.9956828753,2495,755.939,1000.0,754.536,99.0
755.668854155,3.0,1000.0,19.3461538462,14.3756152897,0.0,2496,14.1460576397,210.099,1000.0,755.930665566,0.354502,426.101,2286.29,-808.399,99.9956828753,2496,756.975,1000.0,755.652,62.0
753.770059152,3.0,1000.0,26.5405405405,13.6319528993,0.0,2497,38.7435048398,210.096,1000.0,754.040508751,0.368391,426.378,2034.68,-808.091,99.9956828753,2497,755.138,1000.0,753.73,242.0
754.905149586,3.0,1000.0,19.86,14.4841920086,0.0,2498,13.1103165484,210.108,1000.0,755.194564925,0.295059,426.624,2120.55,-810.355,99.9956828753,2498,756.422,1000.0,754.932,60.0
758.164891922,4.0,1000.0,20.06,13.4137045492,0.0,2499,17.2330032206,210.132,1000.0,758.441673415,0.377913,426.788,1979.31,-810.784,99.9956828753,2499,759.476,1000.0,758.174,104.0
755.31036082,4.0,1000.0,22.2173913043,13.7299365905,0.0,2500,22.4788915898,210.146,1000.0,755.559181126,0.332711,426.951,2042.05,-809.231,99.9956828753,2500,756.633,1000.0,755.292,126.0
753.748776673,3.0,1000.0,19.4901960784,13.9199846373,0.0,2501,17.4775739208,210.18,1000.0,754.093907457,0.311359,427.119,2176.39,-809.119,99.9956828753,2501,755.214,1000.0,753.774,116.0
757.94439014,3.0,1000.0,23.380952381,14.3440751303,0.0,2502,18.280815316,210.19,1000.0,758.208509402,0.41606,427.3,2257.47,-811.714,99.9956828753,2502,759.365,1000.0,757.968,75.0
758.849102726,3.0,1000.0,21.125,14.1988283246,0.0,2503,19.6888557734,210.218,1000.0,759.074957841,0.400557,427.508,2304.5,-812.325,99.9956828753,2503,760.231,1000.0,758.915,128.0
755.480566121,4.0,1000.0,26.5789473684,14.558751004,0.0,2504,19.6865323708,210.254,1000.0,755.73133628,0.440808,427.6,2261.96,-809.071,99.9956828753,2504,756.83,1000.0,755.472,80.0
761.463364358,3.0,1000.0,21.9069767442,14.0649031958,0.0,2505,18.9157421256,210.273,1000.0,761.733627264,0.364464,427.846,2346.81,-813.404,99.9956828753,2505,762.752,1000.0,761.492,90.0
755.52411624,4.0,1000.0,20.7058823529,14.3866426643,0.0,2506,20.1983246419,210.301,1000.0,755.773158409,0.543898,428.07,2216.74,-811.459,99.9956828753,2506,756.961,1000.0,755.485,87.0
759.279658706,3.0,1000.0,18.0740740741,13.803765587,0.0,2507,12.9441132793,210.338,1000.0,759.559905681,0.3677,428.242,2038.88,-813.822,99.9956828753,2507,760.747,1000.0,759.296,69.0
760.091800255,3.0,1000.0,19.4038461538,14.8976232202,0.0,2508,13.3420382703,210.35,1000.0,760.305767109,0.456093,428.431,2531.98,-814.354,99.9956828753,2508,761.435,1000.0,760.054,66.0
760.649658055,3.0,1000.0,17.9642857143,14.5060643363,0.0,2509,14.3725485931,210.364,1000.0,760.870725132,0.458252,428.613,2287.4,-814.356,99.9956828753,2509,762.041,1000.0,760.698,76.0
759.602497879,4.0,1000.0,20.1956521739,14.5173873949,0.0,2510,15.2709151874,210.365,1000.0,759.827988913,0.484838,428.73,2247.93,-813.805,99.9956828753,2510,761.031,1000.0,759.573,65.0
761.537518027,4.0,1000.0,28.0789473684,14.5450747152,0.0,2511,23.9224422039,210.355,1000.0,761.705431564,0.451669,428.918,2412.87,-816.525,99.9956828753,2511,762.909,1000.0,761.563,124.0
761.216351756,3.0,1000.0,17.1896551724,13.639565899,0.0,2512,11.7406703923,210.348,1000.0,761.4396176,0.453621,429.115,2104.11,-815.209,99.9956828753,2512,762.339,1000.0,761.143,49.0
761.3133957,4.0,1000.0,20.9791666667,13.9653975952,0.0,2513,15.4495005088,210.349,1000.0,761.505514468,0.50299,429.241,2063.12,-815.091,99.9956828753,2513,762.507,1000.0,761.372,64.0
761.78865454,4.0,1000.0,19.8039215686,14.9294806033,0.0,2514,14.6956304135,210.377,1000.0,761.988748124,0.446841,429.542,2432.23,-814.713,99.9956828753,2514,763.146,1000.0,761.831,72.0
759.509976737,4.0,52.0,22.7142857143,14.7452791774,32.4001095768,2515,18.65001687,210.407,77.0461538462,759.75055599,0.427086,429.728,2267.38,-813.817,52.0258030937,2515,760.902,259.0,759.483,65.0
761.360112584,4.0,1000.0,22.652173913,14.6516816629,0.0,2516,21.2901461094,210.379,1000.0,761.567313212,0.440957,429.851,2378.11,-814.421,99.9956828753,2516,762.792,1000.0,761.347,108.0
761.257773089,3.0,1000.0,22.2,14.0975761622,0.0,2517,15.9270559461,210.388,1000.0,761.443008584,0.444599,430.089,2184.71,-815.512,99.9956828753,2517,762.491,1000.0,761.209,67.0
761.485315571,3.0,1000.0,22.6097560976,14.1872301218,0.0,2518,24.3579786586,210.4,1000.0,761.673104751,0.423817,430.172,2164.96,-815.068,99.9956828753,2518,762.806,1000.0,761.496,145.0
761.970946446,3.0,1000.0,23.1304347826,14.1158772456,0.0,2519,19.9887019128,210.416,1000.0,762.142261669,0.422874,430.293,2060.99,-816.492,99.9956828753,2519,763.316,1000.0,762.0,91.0
760.620381566,3.0,1000.0,21.2553191489,14.5874009435,0.0,2520,19.3384943913,210.425,1000.0,760.797011796,0.448369,430.473,2384.03,-816.0,99.9956828753,2520,761.915,1000.0,760.628,114.0
761.429013414,4.0,1000.0,19.5576923077,14.0100511902,0.0,2521,17.2831770823,210.444,1000.0,761.71173607,0.36621,430.6,2095.15,-815.433,99.9956828753,2521,762.82,1000.0,761.422,84.0
763.507562958,2.0,1000.0,26.0789473684,14.4911656601,0.0,2522,20.7000909977,210.447,1000.0,763.736894991,0.42105,430.639,2145.13,-816.797,99.9956828753,2522,764.995,1000.0,763.466,84.0
761.793446427,4.0,1000.0,19.5098039216,14.37570578,0.0,2523,15.114429606,210.466,1000.0,761.963463503,0.392857,430.828,2331.94,-816.285,99.9956828753,2523,763.039,1000.0,761.827,89.0
762.910681316,3.0,1000.0,24.0,15.3861092141,0.0,2524,25.7450873723,210.478,1000.0,763.100577773,0.427276,431.002,2592.77,-816.545,99.9956828753,2524,764.281,1000.0,762.906,146.0
761.988395923,4.0,1000.0,25.0769230769,13.8971675092,0.0,2525,20.256540084,210.473,1000.0,762.142865264,0.507035,431.188,2150.54,-817.387,99.9956828753,2525,763.287,1000.0,761.986,91.0
762.58847129,3.0,1000.0,21.9565217391,15.2080741573,0.0,2526,13.9095783728,210.473,1000.0,762.791635457,0.328543,431.379,2478.25,-817.261,99.9956828753,2526,764.098,1000.0,762.621,69.0
762.088951784,3.0,1000.0,25.025,15.2696111076,0.0,2527,22.0731596062,210.497,1000.0,762.288476747,0.424099,431.487,2665.71,-816.82,99.9956828753,2527,763.519,1000.0,762.102,99.0
764.760407344,4.0,1000.0,24.0487804878,14.4221206727,0.0,2528,14.0451384168,210.495,1000.0,764.994945959,0.383502,431.6,2193.52,-819.919,99.9956828753,2528,766.182,1000.0,764.787,53.0
762.974171912,3.0,1000.0,17.7413793103,13.9852860841,0.0,2529,10.0439728793,210.547,1000.0,763.229328615,0.430678,431.783,2110.07,-819.609,99.9956828753,2529,764.186,1000.0,762.963,63.0
765.724190766,3.0,1000.0,18.641509434,14.4073997187,0.0,2530,15.2242288767,210.567,1000.0,765.937890639,0.527728,431.918,2253.83,-819.294,99.9956828753,2530,767.058,1000.0,765.699,65.0
764.8661477,3.0,117.0,20.24,14.5534138124,321.740710372,2531,13.3903846099,210.567,479.772727273,765.103653384,0.540737,432.175,2367.89,-818.818,92.7184014264,2531,766.151,1000.0,764.906,49.0
763.760628351,3.0,1000.0,17.1403508772,14.7309185647,0.0,2532,14.0055610465,210.585,1000.0,763.911983891,0.411225,432.219,2421.02,-817.28,99.9956828753,2532,765.008,1000.0,763.719,71.0
764.887190126,3.0,1000.0,18.1923076923,14.1118720659,0.0,2533,16.4223563164,210.573,1000.0,765.033531928,0.403412,432.419,2111.09,-820.405,99.9956828753,2533,766.161,1000.0,764.93,85.0
765.785391605,4.0,1000.0,21.22,14.8649941663,0.0,2534,19.6257891561,210.579,1000.0,766.005913617,0.441266,432.526,2461.12,-821.132,99.9956828753,2534,767.239,1000.0,765.796,84.0
765.035404744,3.0,1000.0,23.4285714286,14.9437531738,0.0,2535,23.4268292035,210.602,1000.0,765.32410033,0.571634,432.61,2406.89,-819.252,99.9956828753,2535,766.7,1000.0,765.041,108.0
764.54745421,3.0,1000.0,21.6595744681,14.429191604,0.0,2536,16.2274742017,210.599,1000.0,764.825345181,0.554316,432.692,2364.3,-819.751,99.9956828753,2536,765.938,1000.0,764.493,80.0
767.619090888,3.0,1000.0,19.66,14.0584022114,0.0,2537,16.7339296043,210.61,1000.0,767.900928046,0.534309,432.857,2126.06,-821.724,99.9956828753,2537,769.017,1000.0,767.665,86.0
765.955961087,3.0,1000.0,18.5818181818,14.003245506,0.0,2538,16.9498628679,210.629,1000.0,766.309433185,0.576728,433.077,2238.04,-818.734,99.9956828753,2538,767.428,1000.0,766.005,88.0
766.130678496,3.0,1000.0,18.6666666667,14.5471197935,0.0,2539,14.9653921754,210.649,1000.0,766.414137911,0.390801,433.302,2390.98,-820.678,99.9956828753,2539,767.535,1000.0,766.136,64.0
767.148318853,4.0,1000.0,25.4358974359,14.3012194302,0.0,2540,22.8088993786,210.642,1000.0,767.460090166,0.441813,433.47,2284.56,-822.095,99.9956828753,2540,768.633,1000.0,767.108,130.0
