AverageQ,MaxEsReturn,AverageEsReturn,AverageY,MaxReturn,AverageReturn,MinReturn,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsY,AverageAction,MinEsReturn,AverageQLoss,Iteration,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQ,Epoch,StdReturn
512.857,3634.18523152,3634.18523152,512.862493668,5234.68500263,4561.74578297,3074.90302718,384.3090136,0.0,255.741,3.99972677856,512.873445061,0.999585,3634.18523152,297.416,1739,176.596,-514.894,512.868,1739,594.666859745
512.464,4015.65818473,4015.65818473,512.470121636,5712.90985404,5162.05825719,3564.5232253,420.572180361,0.0,255.841,4.0684282367,512.479516991,0.999579,4015.65818473,300.214,1740,176.676,-514.552,512.474,1740,558.430188994
511.976,4145.07411011,4145.07411011,511.989380473,5550.11481709,5385.02139982,5075.38604513,417.281854568,0.0,255.967,4.10900766732,512.002161616,0.999642,4145.07411011,337.81,1741,176.793,-514.083,511.99,1741,124.222308262
511.968,3699.64039568,3699.64039568,511.974909879,5921.68576227,5562.51023053,5158.50471362,447.983203386,0.0,256.086,4.03253098367,511.986688426,0.999528,3699.64039568,310.809,1742,176.828,-514.054,511.98,1742,207.363966198
512.284,4001.41927433,4001.41927433,512.288635021,5730.37406937,5354.34142545,4264.15238933,424.421252003,0.0,256.214,3.98011194994,512.296735886,0.999455,4001.41927433,274.805,1743,176.869,-514.438,512.293,1743,409.545284079
513.07,3734.40041007,3734.40041007,513.070661356,5956.18855031,5076.9753543,-257.328406878,426.259222972,0.0,256.226,3.64121411666,513.077551497,0.999553,3734.40041007,199.598,1744,176.859,-515.228,513.079,1744,1790.60608033
513.284,3814.20451257,3814.20451257,513.299264833,5787.44373667,5138.97471014,3115.23857521,421.77132145,0.0,256.323,3.84186232958,513.315918736,0.999571,3814.20451257,231.566,1745,176.962,-515.314,513.299,1745,743.952361972
513.355,3572.31232448,3572.31232448,513.362610356,5822.95599118,4405.9828115,226.868088665,419.439017765,0.0,256.38,4.11650367397,513.379480939,0.999672,3572.31232448,323.096,1746,176.982,-515.383,513.371,1746,1876.70972119
512.965,3948.09895925,3948.09895925,512.968056279,5648.35319477,5083.73270744,2996.33050031,397.376946238,0.0,256.455,4.0435284774,512.981404629,0.999633,3948.09895925,306.528,1747,176.998,-515.06,512.979,1747,726.797846522
513.198,3593.11442779,3593.11442779,513.203989758,4873.72492451,4728.29214388,4429.59608953,377.661285355,0.0,256.534,3.83936578534,513.216767184,0.999538,3593.11442779,245.941,1748,177.004,-515.227,513.211,1748,125.74142396
513.598,3959.44860417,3959.44860417,513.588796348,5442.96486751,4363.1111556,-130.901872814,374.181600831,0.0,256.613,4.05064059983,513.596121842,0.999527,3959.44860417,324.421,1749,177.047,-515.646,513.607,1749,1645.2778685
513.754,3589.4626986,3589.4626986,513.767790451,5611.93634712,5007.64299608,2045.79334717,429.034680946,0.0,256.702,3.99047123233,513.775421771,0.999557,3589.4626986,291.54,1750,177.121,-515.858,513.763,1750,998.920672336
514.307,3937.37502057,3937.37502057,514.324344999,5592.06857254,4912.26733546,596.39937224,421.578583774,0.0,256.882,4.11250331411,514.334710741,0.999453,3937.37502057,330.06,1751,177.156,-516.415,514.32,1751,1443.00010174
513.647,3825.00151196,3825.00151196,513.636767158,5335.50742791,3200.88543587,156.079019269,382.716244884,0.0,256.974,4.02251133524,513.650290362,0.999773,3825.00151196,323.998,1752,177.232,-515.727,513.662,1752,2070.06671902
514.068,3860.2610305,3860.2610305,514.091861103,5593.0484562,4516.80721689,234.531484448,383.467151687,0.0,257.043,3.84767690563,514.104392305,0.999321,3860.2610305,256.929,1753,177.284,-516.197,514.08,1753,1690.73519915
514.373,3725.54712919,3725.54712919,514.378914202,6240.29449042,5733.42425426,4736.63919315,459.89969612,0.0,257.121,4.10675636472,514.393315479,0.999497,3725.54712919,311.581,1754,177.286,-516.503,514.386,1754,410.707024067
514.195,1356.50688127,1356.50688127,514.203594362,5810.27588076,5603.44090612,5392.3320883,416.075159759,0.0,257.216,4.18859947581,514.215875108,0.999567,1356.50688127,338.238,1755,177.316,-516.434,514.208,1755,119.827308928
513.622,3495.28869222,3495.28869222,513.625412019,5502.85394425,3986.92831562,-148.463518339,397.829851038,0.0,257.297,3.9863216253,513.6382843,0.999618,3495.28869222,288.198,1756,177.307,-515.779,513.635,1756,1773.19991896
514.106,3486.21610716,3486.21610716,514.113250135,5341.63219907,5153.51295725,4994.5090879,409.924434234,0.0,257.335,3.81886781141,514.132133141,0.999524,3486.21610716,226.79,1757,177.36,-516.023,514.125,1757,103.788326522
514.866,3572.15256797,3572.15256797,514.873884757,5309.62870567,5227.28902231,5109.43787384,416.746070072,0.0,257.406,3.97653400359,514.894041138,0.999662,3572.15256797,246.1,1758,177.421,-516.903,514.889,1758,61.3008544275
514.462,3796.54667171,3796.54667171,514.472703647,5403.17664971,5236.59398671,4978.97514278,415.809489503,0.0,257.502,4.05893310095,514.479825378,0.999409,3796.54667171,277.583,1759,177.502,-516.564,514.468,1759,124.800470265
514.655,3651.92040696,3651.92040696,514.659915216,5737.28829798,4345.52302429,47.036738925,402.773164382,0.0,257.644,4.13997506711,514.672053868,0.999632,3651.92040696,303.946,1760,177.562,-516.715,514.667,1760,2103.21257373
514.926,3370.38161115,3370.38161115,514.928512794,5654.87681869,5249.82450218,3906.21326574,419.078326081,0.0,257.805,4.15281034219,514.939661389,0.999561,3370.38161115,303.923,1761,177.656,-517.001,514.937,1761,462.127591391
514.335,1008.44061365,1008.44061365,514.350199111,5586.68301531,5337.9350628,5149.78902339,415.447663723,0.0,257.924,4.02959715451,514.361937392,0.999439,1008.44061365,278.435,1762,177.705,-516.385,514.348,1762,105.489644394
515.4,3402.90717224,3402.90717224,515.391142767,5706.08875011,4856.57789221,2420.67769157,423.134202593,0.0,258.061,4.04834712873,515.398580198,0.999482,3402.90717224,279.642,1763,177.699,-517.273,515.407,1763,1103.30962055
513.97,3880.64458074,3880.64458074,513.983665024,6147.60784072,5055.30448932,17.1324704501,434.727641125,0.0,258.191,4.1784987211,514.00000897,0.999486,3880.64458074,327.712,1764,177.666,-516.048,513.987,1764,1712.429161
513.822,3789.38359811,3789.38359811,513.828900263,5551.79719775,4594.17391332,-199.064099519,366.352789562,0.0,258.284,4.08727929113,513.843248371,0.999709,3789.38359811,290.759,1765,177.69,-515.893,513.839,1765,1618.50041548
513.499,4068.92671724,4068.92671724,513.519128943,5390.18523222,4824.02434085,2009.3475284,401.754765434,0.0,258.328,4.309027377,513.529536591,0.999567,4068.92671724,326.827,1766,177.752,-515.472,513.509,1766,950.099192749
513.8,3794.0925209,3794.0925209,513.799477005,5793.12803183,5496.16765387,5163.92661982,421.509481637,0.0,258.409,4.12103006359,513.81281493,0.999448,3794.0925209,304.066,1767,177.785,-515.789,513.813,1767,194.05152597
514.244,3757.97736331,3757.97736331,514.237722133,5614.77185567,5429.94645136,5143.33941744,418.892667755,0.0,258.489,4.16902582173,514.252857275,0.999706,3757.97736331,335.756,1768,177.794,-516.225,514.259,1768,171.75632729
514.169,4165.61068335,4165.61068335,514.179884594,5791.64148708,5478.1069061,5225.88555515,428.292424457,0.0,258.678,4.03048950468,514.186684189,0.999522,4165.61068335,280.801,1769,177.798,-516.263,514.175,1769,177.988289853
514.549,3884.37776662,3884.37776662,514.564714022,5733.54349602,5576.61967178,5427.39353065,421.492562309,0.0,258.826,4.13856701547,514.577653669,0.999568,3884.37776662,306.9,1770,177.859,-516.688,514.563,1770,88.8174642007
514.688,4163.19953308,4163.19953308,514.699494982,5702.3143192,5520.07859391,5340.2225371,432.515961552,0.0,258.91,4.06004355854,514.715273529,0.999521,4163.19953308,289.09,1771,177.963,-516.731,514.703,1771,137.602700427
514.558,3801.25120676,3801.25120676,514.554844034,5474.65446023,4529.19905154,1370.96007528,421.24156395,0.0,259.017,4.02450288781,514.571077128,0.999714,3801.25120676,290.205,1772,178.053,-516.782,514.576,1772,1414.03818266
513.843,3719.9935391,3719.9935391,513.853737518,5449.23189861,5326.48645523,5152.32347095,419.672509161,0.0,259.086,4.09488034186,513.862729022,0.999543,3719.9935391,312.117,1773,178.063,-515.956,513.852,1773,89.3888013338
515.122,4019.05254681,4019.05254681,515.123153745,5865.37592044,4013.01764518,432.625819995,411.94856464,0.0,259.191,4.03874292973,515.132410456,0.999689,4019.05254681,304.319,1774,178.152,-517.306,515.132,1774,1909.54287461
514.6,3861.03567177,3861.03567177,514.61010467,4914.93742021,1988.28104929,-172.541258856,308.971201868,0.0,259.262,4.05347648262,514.624269496,0.99978,3861.03567177,279.711,1775,178.216,-516.642,514.616,1775,1605.64186248
514.943,3490.82902785,3490.82902785,514.953407747,5730.2345505,5197.78560416,1121.95333278,439.251891744,0.0,259.306,4.23322288317,514.972100583,0.99965,3490.82902785,314.325,1776,178.308,-516.99,514.964,1776,1359.72918345
515.342,3733.39273828,3733.39273828,515.352943442,5620.63104347,5053.80759389,2216.30746715,432.081825887,0.0,259.449,4.2337866205,515.363522195,0.999558,3733.39273828,323.632,1777,178.347,-517.528,515.353,1777,958.9590467
515.631,3890.86823416,3890.86823416,515.628933635,5491.71178272,4574.16586975,596.045866409,402.070416323,0.0,259.548,3.67828329675,515.64769815,0.999546,3890.86823416,211.322,1778,178.471,-517.734,515.649,1778,1449.93844338
515.93,3988.00568905,3988.00568905,515.941769506,5569.22204691,4885.45264578,3176.28235071,395.011676079,0.0,259.634,4.12006182015,515.951419834,0.999644,3988.00568905,327.865,1779,178.545,-517.878,515.94,1779,613.839376625
514.904,3657.53980747,3657.53980747,514.900282489,5757.8870181,5520.80421688,5294.50198485,430.189995204,0.0,259.771,4.24600983769,514.917332597,0.999569,3657.53980747,334.999,1780,178.554,-516.909,514.923,1780,123.604434771
515.547,3629.90038403,3629.90038403,515.553269936,5627.82140762,4914.04910763,2914.01589516,439.091795027,0.0,259.858,3.92882953931,515.569991713,0.999519,3629.90038403,244.667,1781,178.605,-517.588,515.563,1781,921.365184917
515.64,3912.21631438,3912.21631438,515.659690025,5373.2744294,4745.26756223,1008.84880804,398.181435774,0.0,259.968,4.02217487526,515.669518383,0.999698,3912.21631438,296.761,1782,178.636,-517.733,515.65,1782,1251.88121788
515.664,3953.83639892,3953.83639892,515.661254497,5416.21425643,5024.34236108,3683.57533373,415.443240607,0.0,260.059,3.97533554085,515.671437451,0.999546,3953.83639892,298.573,1783,178.694,-517.685,515.673,1783,470.002413179
516.213,3776.37350182,3776.37350182,516.216372965,4973.76308024,3225.40627487,-496.263820744,320.86522726,0.0,260.168,4.03483155969,516.223408085,0.99962,3776.37350182,299.408,1784,178.715,-518.341,516.222,1784,1986.82178404
