AverageAbsQ,StdReturn,AverageReturn,AverageAction,QFunRegParamNorm,MaxEsReturn,AverageAbsY,Epoch,AveragePolicySurr,PolicyRegParamNorm,AverageQLoss,AverageEsReturn,AverageAbsQYDiff,MinEsReturn,MaxReturn,MinReturn,AverageDiscountedReturn,AverageY,StdEsReturn,Iteration,AverageQ
24.9286,223.387296709,309.051866256,0.998198,123.103,684.541994839,24.9194497461,818,-25.1859,90.1777,1.47886,335.512555096,0.44719023601,12.6593520938,1953.42019158,171.973659669,146.087756783,24.9130666973,214.148731775,818,24.9124
24.9825,1015.88620182,1217.21725491,0.9963,123.146,398.6370794,24.9743880846,819,-25.2299,90.2571,1.50582,212.432906515,0.451281364905,13.0611013039,3254.31450932,246.724566695,194.760372967,24.9711408095,119.943367883,819,24.9701
24.9421,317.712580931,565.755486233,0.997428,123.184,1283.58455862,24.9346700478,820,-25.1992,90.277,1.67387,638.656371417,0.46133135987,135.185483721,1600.91266325,142.3649039,189.318744917,24.9296458072,431.727037038,820,24.9287
24.9939,516.151606033,725.366181041,0.996869,123.28,609.144926008,24.9846498654,821,-25.2451,90.2814,1.4442,350.686031209,0.442350387786,87.9468796925,3252.73389943,151.335937341,203.518844019,24.9799273801,160.522128387,821,24.9805
25.0022,134.884782061,424.712148235,0.997335,123.342,834.760732857,24.9952180549,822,-25.266,90.3115,1.36758,531.082612644,0.431063173493,151.907083787,1243.23162846,361.643814384,179.787867348,24.9893995013,273.373236253,822,24.9878
24.9993,119.982353083,290.98772105,0.997499,123.379,686.002596749,24.9902860426,823,-25.2348,90.3147,1.5632,235.534615071,0.454529216807,11.1849940227,644.368676711,125.826877777,146.888972418,24.9840388245,183.796124222,823,24.9837
25.066,4.94239924728,153.44474736,0.998109,123.425,520.162023608,25.0588608143,824,-25.2983,90.3995,1.65257,208.833852735,0.453548069755,18.629484317,165.903763058,143.64623834,103.205048031,25.0525819564,139.251771516,824,25.0512
25.0443,4.67026541437,139.70485149,0.996866,123.465,261.107628862,25.0358316035,825,-25.2636,90.4611,1.68331,140.512872113,0.468476330436,10.2034477679,154.801614193,131.291233798,96.5292786083,25.0302053057,65.3372499114,825,25.0306
25.0168,239.986251487,510.251515863,0.997136,123.507,356.246226918,25.009670021,826,-25.2371,90.5616,2.02741,179.016661197,0.488557156985,8.14386857953,1132.77372899,174.441414395,198.758181939,25.0028571178,85.8211746725,826,25.0014
24.9523,856.657349796,1644.02224925,0.99581,123.61,644.279121205,24.9433163593,827,-25.1967,90.6547,1.67977,365.96570127,0.475116133601,161.7748402,3244.51397983,419.946462619,243.043729856,24.9365098962,167.217427,827,24.9363
25.0091,0.807167697811,7.18803443994,0.999211,123.651,674.25036328,25.00273445,828,-25.2477,90.6803,1.3758,377.163516982,0.437499567668,7.69164980947,7.88822770474,5.74526916674,6.86052880368,24.9976894455,245.311964249,828,24.9972
24.9749,0.353370625774,7.73946835541,1.0,123.708,585.581457709,24.9645290839,829,-25.1898,90.7032,1.65536,52.022068386,0.461229270251,5.65859697986,9.26527263996,6.48555425251,7.36153107772,24.9613675675,114.797562913,829,24.9611
24.9916,601.097086248,889.726696328,0.996748,123.778,647.605850791,24.9848520776,830,-25.251,90.7168,1.30825,325.353081317,0.439095158087,10.8898876069,2610.38218409,230.518336181,217.846267577,24.9801706343,247.723059144,830,24.9795
24.9983,944.242019338,999.48046918,0.996894,123.875,602.262940186,24.9885848802,831,-25.2627,90.7554,1.44849,276.755631286,0.457113318602,43.444641051,3251.12678087,231.594345464,193.024440633,24.9834162221,135.42000926,831,24.9832
25.0358,45.5556650757,653.555274889,0.997053,123.879,676.072319043,25.0269230384,832,-25.292,90.7895,1.54883,372.062272076,0.458910931977,198.297913598,726.087187919,472.724693077,231.996295854,25.020953974,170.741319898,832,25.0201
25.0418,80.7116801476,622.727891917,0.997256,123.899,632.158330372,25.0340484742,833,-25.2994,90.7956,1.54804,353.435806881,0.445217746185,13.9553587165,780.935059189,283.187282018,228.875792107,25.0296970926,197.80766061,833,25.0292
25.0461,189.600390853,567.943175622,0.996757,123.901,592.604376054,25.0379366667,834,-25.286,90.8845,1.39484,315.989649692,0.440655327011,92.9999988975,977.883336521,240.697511001,208.672390294,25.0316708328,165.782157261,834,25.0296
25.0833,182.300726521,647.096420829,0.99674,123.986,690.243639812,25.0763535472,835,-25.3258,90.8778,1.59961,379.290107274,0.450871789756,8.89287034185,1003.31523407,65.5663056213,220.378425918,25.0709750955,267.33574429,835,25.0717
25.0806,193.364628848,982.427722733,0.996833,124.026,645.931419517,25.071445146,836,-25.3178,91.0234,1.46818,349.900631314,0.439002363631,9.47755511809,1356.65792871,627.954836004,246.385056209,25.0657942355,216.903313461,836,25.0651
24.9489,403.976108008,1283.68148764,0.996365,124.071,627.382134801,24.9424098714,837,-25.2103,91.0521,1.90325,443.576654447,0.48169086838,253.403133995,2327.4777647,670.795045965,249.119632474,24.9352441988,106.748655202,837,24.9335
25.016,546.592809551,1466.13515596,0.997078,124.125,649.634385636,25.0093722902,838,-25.261,91.0744,1.74422,347.575631795,0.459472699233,74.2760685016,3262.61550669,955.437117259,243.434805635,25.0028972278,227.394390159,838,25.0032
25.0285,560.208498002,1335.72615566,0.996571,124.226,702.924752763,25.0230738037,839,-25.2678,91.1351,1.59153,323.294873386,0.45403070204,9.6065599028,3515.60762059,713.535946919,250.336581083,25.017520082,234.072502449,839,25.0163
24.9922,0.317761145534,7.73744800419,1.0,124.279,695.253206128,24.9868373679,840,-25.2112,91.1451,1.67436,366.993907232,0.459896226083,11.7871257999,9.27861308586,6.44220714659,7.35962857045,24.98039195,231.084278721,840,24.9792
24.937,76.0463288776,721.589433867,0.997112,124.304,662.219101032,24.9303207946,841,-25.1618,91.2232,1.65005,411.672510772,0.447580254193,9.8026324616,1030.84803761,637.581804041,235.873951476,24.9261816002,239.72825423,841,24.9252
24.9639,273.861329453,1308.34930132,0.996646,124.377,747.622156272,24.9565222262,842,-25.2057,91.3291,1.39971,296.72993001,0.440858116173,9.63413704798,1907.85961752,604.946862187,247.780714727,24.9524299868,293.58329576,842,24.9522
24.9746,122.061114365,775.169591595,0.996744,124.461,741.818634558,24.9634369304,843,-25.2099,91.3207,1.32805,353.324502233,0.427898245193,11.009459751,980.15870195,501.085606457,236.550075687,24.9575863016,223.209153874,843,24.9573
24.9999,127.654130348,884.465984068,0.996729,124.518,620.34629506,24.9900692182,844,-25.2604,91.4257,1.57022,326.297612972,0.459787945086,21.090247894,1034.65403953,686.399442441,242.231293285,24.985690274,218.518990134,844,24.9853
25.0318,108.805258798,291.472000654,0.997293,124.583,876.817473335,25.0257181408,845,-25.2743,91.4154,1.68247,375.083854942,0.462608896781,162.935175654,577.796032851,215.119521386,153.242124672,25.0220087595,206.933472856,845,25.0202
25.0,89.9662683673,638.486151452,0.9975,124.642,460.609047221,24.9950357163,846,-25.242,91.4417,1.57253,249.205400392,0.450619672526,4.53904089652,728.787758593,503.983231159,226.878561844,24.9882556875,128.821596272,846,24.9875
24.9645,226.615828338,1036.17854144,0.997196,124.69,634.293221957,24.9588071623,847,-25.2276,91.4464,1.64519,272.008954585,0.472069452738,14.3003803802,1748.03317351,618.180509536,246.104091339,24.9517879044,195.821040802,847,24.9509
25.046,203.837171079,228.109694463,0.997855,124.737,652.037637683,25.0367531439,848,-25.2889,91.5076,1.66815,382.422665938,0.462143852452,5.76636259523,1031.71072332,155.207604317,120.548170305,25.0310597201,193.415735383,848,25.0308
24.9549,11.3223729384,148.542758649,0.998133,124.78,929.005219308,24.9469565027,849,-25.1854,91.5832,1.51075,237.179974653,0.464920595237,7.12245673059,267.979604414,136.733867308,99.741805186,24.9389395142,267.380330575,849,24.9385
24.9472,280.798900447,788.735495038,0.997514,124.795,607.094692118,24.9372500344,850,-25.1796,91.6341,1.76907,188.087553859,0.489915419989,6.04991087529,996.567406678,7.53769312798,219.023757415,24.9287341819,186.910686286,850,24.9294
24.926,54.0805327961,666.253030369,0.998006,124.841,646.060900695,24.9210745135,851,-25.1488,91.6366,1.65776,321.067143059,0.471631788242,7.18864588452,802.32007774,549.921738069,230.68687137,24.9122479741,222.780336498,851,24.9102
24.8715,69.6130767871,743.608263435,0.997319,124.88,704.670537099,24.8658883059,852,-25.0994,91.6996,1.74937,400.377169327,0.48539439435,7.58117693623,889.004208262,627.184448948,235.677653304,24.8569209132,227.767622693,852,24.8558
24.8567,109.285632829,769.30577201,0.997807,124.957,730.4017229,24.8483744463,853,-25.0987,91.7308,1.67736,338.834465362,0.477376102813,9.86904959584,938.965898563,663.112699362,233.466388047,24.8387281684,270.439740594,853,24.8374
24.8466,95.2635572734,690.714667978,0.997787,124.987,596.968131565,24.8387217374,854,-25.0639,91.7674,1.57079,196.759902988,0.468591394152,10.9605326677,871.910208571,513.848931934,231.398561726,24.8273444623,196.253925527,854,24.8258
24.8452,29.3195256113,9.44556166698,0.999811,125.079,572.439645307,24.8355549974,855,-25.0549,91.8029,1.42667,186.900317974,0.454141275468,7.23628613528,550.167438489,6.47905283519,8.05205521256,24.8266632898,203.341039053,855,24.8265
24.8539,0.0510622308592,5.86139881571,1.0,125.144,727.122016058,24.8444423533,856,-25.0594,91.8381,1.63678,53.4429502892,0.459434105867,5.0834229127,5.99254103008,5.709265246,5.65266626091,24.8375495246,153.766769716,856,24.8383
24.8746,55.1628472712,953.850392193,0.997074,125.208,917.736791315,24.8676514213,857,-25.101,91.9404,1.69735,234.88011799,0.465637521211,2.57255537478,1032.34509051,677.895006539,244.677834409,24.8595612583,306.864943969,857,24.8588
24.7997,70.4030603803,707.033345889,0.997084,125.256,576.878355092,24.79264608,858,-25.05,91.9165,1.62245,346.232299393,0.46299533505,10.2211143716,910.953649242,570.283325213,235.363926157,24.7865899819,202.138428061,858,24.7852
24.7757,50.3238323811,705.454379132,0.996676,125.308,649.05864511,24.7656180479,859,-25.0127,91.9665,1.46185,314.863982774,0.452536568264,20.3009976039,860.486117037,592.309243126,236.174578809,24.7545418286,254.924829833,859,24.7553
24.8939,97.3562254108,943.389593073,0.997144,125.346,606.062215963,24.8875816376,860,-25.1279,92.0386,1.61266,304.654333212,0.470032342303,12.7017091246,1015.71621973,626.659644587,246.940467904,24.8783398794,199.882358245,860,24.8762
24.8108,150.706969909,811.654127784,0.997085,125.402,1129.23175122,24.8029874181,861,-25.0456,92.0737,1.87043,388.120075964,0.475684180158,11.1811620326,1024.29428426,636.792443955,240.612001678,24.7924921329,362.138327373,861,24.7925
24.878,24.8380460163,983.667392184,0.997656,125.466,714.481453396,24.8682129342,862,-25.104,92.1453,1.43484,427.865488429,0.441164376507,66.9532978766,1034.40647514,941.032504755,247.749260701,24.8582913547,254.152646511,862,24.859
24.8112,114.12464209,913.196556129,0.997435,125.542,717.612157209,24.8012332807,863,-25.05,92.2325,1.68156,358.672837064,0.460939050607,17.3005811939,1232.81706126,625.143207291,243.811175399,24.7900562426,248.778138822,863,24.7899
24.7505,27.9420594078,678.660104049,0.997276,125.596,550.949335698,24.7418006298,864,-25.0043,92.2434,1.66235,303.572574323,0.452039653425,16.293179861,764.633025433,626.769985629,230.481845575,24.7311895164,200.715715468,864,24.7312
24.8789,30.7451315768,617.722172231,0.996911,125.646,643.024596338,24.8712738076,865,-25.1039,92.3018,1.55161,307.153734556,0.454127513815,8.01675361233,702.276132467,560.277534724,227.915095969,24.8624363364,221.188453657,865,24.8613
24.8965,22.4828523165,673.515866439,0.997536,125.683,750.456101964,24.8889490137,866,-25.1186,92.3509,1.53086,427.050789074,0.442213589733,34.1405755708,736.459561073,627.604677044,231.340359954,24.8799719989,249.300731927,866,24.8796
24.7985,33.376879907,675.627011878,0.997764,125.732,672.347105424,24.7915994992,867,-25.0256,92.3615,1.44622,565.847309568,0.436266448135,337.923160863,756.191779454,588.395729026,231.611695355,24.7816801487,112.219911932,867,24.7808
24.9359,141.146421547,855.750198108,0.996941,125.766,875.813686533,24.9270399173,868,-25.1549,92.3815,1.54262,579.125461527,0.442424982711,198.04850349,1236.2913017,674.761159935,240.607518597,24.9178962539,219.910541088,868,24.9182
24.7689,78.9128175603,991.926707958,0.997374,125.841,578.364726972,24.7589055641,869,-25.0005,92.4424,1.55066,450.492992654,0.450487826337,277.720538781,1306.10768926,739.888947352,244.76248477,24.7506749439,120.959960428,869,24.7497
24.7716,49.654713644,724.448237632,0.997585,125.884,589.800086132,24.7640987795,870,-25.0085,92.445,1.42066,532.211857367,0.43537247904,380.248080006,941.673796767,632.190595312,234.196955756,24.7548230354,71.0280106356,870,24.7536
24.8622,53.9593272073,624.899086435,0.996811,125.948,787.621817759,24.8532621744,871,-25.0915,92.426,1.6211,371.634028857,0.45255406222,41.4784161011,740.44278799,520.108055983,227.135620317,24.847425683,270.596647747,871,24.8474
24.8101,23.5243167275,709.515411929,0.996713,126.012,583.186716872,24.8010643782,872,-25.0313,92.4083,1.44872,319.157091929,0.421369763182,61.6759942023,742.198414557,631.191302497,233.420232956,24.7954205941,195.639213337,872,24.7949
24.882,79.4307347085,703.750352376,0.997566,126.093,660.674584219,24.8743491927,873,-25.095,92.4375,1.55682,457.185341468,0.44281189742,271.346901268,772.135336235,507.600660335,232.748184002,24.8704336561,132.838049777,873,24.8693
24.8562,67.066220969,597.284553622,0.997406,126.182,727.753753802,24.8443546725,874,-25.0611,92.4576,1.58366,525.602388801,0.452846089413,349.576835309,706.467668957,470.828062624,226.245408061,24.8405011714,130.094333522,874,24.8412
24.8572,138.335412009,853.836425032,0.99712,126.238,567.80226032,24.8479654104,875,-25.0834,92.5416,1.48166,279.559647843,0.439742051835,7.03975782509,1210.89034584,678.454555149,239.652676147,24.8434350234,214.776564524,875,24.8439
24.8025,142.585963132,863.686983761,0.998241,126.282,549.446743567,24.7953820644,876,-25.0271,92.545,1.45074,285.992811856,0.454884444309,19.9638322558,1220.68744734,663.427558827,238.347636943,24.7898597229,155.687556115,876,24.7883
24.7456,249.589633415,590.289903043,0.997445,126.341,845.931107156,24.7400810365,877,-24.9644,92.5625,1.54285,340.659031837,0.456538791316,90.500993536,997.890856391,182.255331071,202.642955521,24.732945336,222.342590752,877,24.7317
24.7664,216.56368783,902.499305565,0.997033,126.402,953.75869552,24.7595478411,878,-24.9791,92.6237,2.00771,456.270504405,0.496740979706,18.7025297786,1779.45478796,681.642259945,239.413755708,24.7534267261,357.568334433,878,24.7515
24.7437,164.01040284,797.836341059,0.997471,126.43,720.188963425,24.7356517865,879,-24.9917,92.6148,1.72678,340.402029278,0.480815632831,9.18756609293,1259.27031117,537.673701363,235.199510412,24.7297410558,254.068463272,879,24.7301
24.7984,53.2327737004,715.986907861,0.997735,126.437,790.741310056,24.7924920596,880,-25.0378,92.6913,1.40911,319.23018007,0.44742266195,18.5434543293,965.60250415,679.477088489,234.632979517,24.7861585773,274.291517521,880,24.7856
24.7786,196.786887234,1024.36865746,0.997832,126.49,746.927737409,24.7722359796,881,-25.031,92.7613,1.72758,360.98975814,0.476310428345,14.8408513447,1503.66949142,695.439176835,246.011972333,24.7641169099,245.758271408,881,24.7632
24.8541,194.960214467,1001.87802011,0.997447,126.516,617.796475057,24.847182477,882,-25.1051,92.8022,1.68463,304.516768607,0.45888317768,9.62712693628,1591.31735732,683.415034459,243.817192833,24.8386193801,201.284158081,882,24.8385
24.8056,392.309154276,1449.90617519,0.997811,126.594,919.943929878,24.7970389403,883,-25.0403,92.794,1.61926,434.189946794,0.453478487205,10.5702697398,2407.98272189,984.508900818,245.986459387,24.7911149161,314.017302351,883,24.7903
24.8479,107.823486509,1061.60301409,0.99777,126.577,793.89950664,24.8391751988,884,-25.0877,92.7635,1.70067,497.012638405,0.454118253696,154.292230529,1287.42414749,948.932823144,245.597203091,24.8327015521,243.54721201,884,24.8323
24.8405,123.264284469,769.458055964,0.997499,126.597,680.638857651,24.8342915447,885,-25.0812,92.7691,1.42191,319.00220889,0.441905486439,9.03562139433,1065.1429227,645.763345483,235.158889661,24.8264306341,245.877817246,885,24.8257
24.8935,129.208774456,829.714647984,0.997302,126.636,748.399395383,24.8863582299,886,-25.1099,92.8311,1.80244,175.444017136,0.464039096232,5.74436448369,1034.368491,676.531287555,239.505236877,24.8773495536,289.164960785,886,24.8769
24.8024,129.903825346,847.306099659,0.997241,126.727,683.176096245,24.7956002421,887,-25.0292,92.8591,1.60038,425.860941412,0.449470152283,35.6195797705,1003.5757201,682.795830333,239.428402942,24.7881227765,240.40106372,887,24.7863
24.8133,26.6951143998,728.743701866,0.997776,126.787,1737.1767734,24.803508541,888,-25.0289,92.8595,1.36767,728.093891565,0.422660432608,138.933921957,785.375649266,687.352218169,235.567950879,24.7956287492,575.340165499,888,24.7963
24.7977,141.841480322,698.154799249,0.997357,126.777,788.605230183,24.7882537378,889,-25.015,92.8699,1.48964,272.411951081,0.439939502364,10.2230605525,1038.77936985,104.91200878,228.476844517,24.7822037026,245.880715405,889,24.7813
24.7507,38.8149501888,718.542329913,0.997509,126.82,787.366665188,24.7433140319,890,-24.9708,92.968,1.5568,439.847980941,0.45229739505,9.1255317836,951.182653431,675.397756189,234.19844864,24.7371025847,288.840985049,890,24.7367
24.7498,147.16249398,789.552812972,0.997231,126.894,807.99561882,24.7405218849,891,-24.9704,92.9875,1.62403,661.965740505,0.457389815871,527.020668934,1256.06802828,696.769760458,234.945992235,24.7339892544,115.995467102,891,24.7363
24.6847,40.1361020977,741.992966417,0.996478,126.976,744.34688325,24.6781220698,892,-24.9002,93.0512,1.61321,436.325226267,0.467467095917,175.245223043,950.076492951,690.776300709,235.467906623,24.6706023073,207.240032006,892,24.6691
24.7375,39.9805683986,739.719829532,0.996897,127.032,553.849478576,24.7312814717,893,-24.9541,93.0872,1.59699,432.385387577,0.460486018098,180.427194329,952.515931585,697.314865387,234.687618666,24.7248753377,129.532682435,893,24.7244
24.6351,54.5564266508,721.521912177,0.997109,127.074,607.703627939,24.6259146502,894,-24.8571,93.093,1.44277,296.201519621,0.445365263907,47.8484887029,974.552452167,694.748840242,232.304287549,24.6159914579,220.563191343,894,24.6167
24.7233,107.187187141,743.825660253,0.997032,127.15,604.300459678,24.7137910372,895,-24.9575,93.1293,1.3076,377.086463322,0.440815651076,88.012835492,1236.18525172,690.402544363,232.069440159,24.7019088977,176.593941641,895,24.7009
24.7563,407.780299144,1124.24207598,0.997687,127.215,829.645699748,24.7479690408,896,-24.9858,93.2433,1.51185,532.183096106,0.460849540701,61.101815466,2306.70931934,684.864869606,242.201120741,24.7391173399,287.904965788,896,24.7385
24.7186,268.977526444,913.333788251,0.997386,127.231,642.139649437,24.7110591302,897,-24.9446,93.2761,1.56047,496.573161697,0.451307513933,55.8128569538,1686.54068195,436.19072135,234.782971118,24.7042661282,225.033700124,897,24.7032
24.7744,50.4781120683,716.784332893,0.997724,127.287,806.727210393,24.7626605784,898,-24.9878,93.2991,1.44792,633.200496626,0.438474238938,459.534115279,989.042991378,683.686189622,234.280422339,24.7557703599,129.450634825,898,24.7569
24.7761,114.488738804,603.354150079,0.99713,127.367,682.723755792,24.7672562278,899,-24.9834,93.3615,1.56664,490.344247614,0.470450857143,235.536849022,712.407981714,446.999458356,221.222188246,24.7603130438,141.885114105,899,24.7594
24.7019,94.103613846,655.048173289,0.997143,127.457,501.575947592,24.6940539773,900,-24.935,93.3718,1.57625,309.264384964,0.457418838526,9.79401493407,740.133728853,458.287776136,228.566250545,24.6854367147,145.632322996,900,24.6853
24.7221,197.776368618,894.159027632,0.997015,127.472,636.356065243,24.7146188801,901,-24.9444,93.4397,1.39612,366.190837877,0.441858735862,148.177503712,1303.51762469,707.13212979,239.341831574,24.7091756556,158.212193829,901,24.7075
24.8085,223.670439056,1000.92220499,0.996983,127.498,889.943904902,24.8001170461,902,-25.0544,93.4326,1.65919,494.215666167,0.462933956266,52.1300701405,1614.19987353,768.629893682,245.270915386,24.7917780008,330.681114877,902,24.7928
24.7206,57.5295786318,757.056366121,0.997561,127.514,740.272906036,24.7132422881,903,-24.9361,93.4882,1.63095,389.962161377,0.466629256946,40.1612632117,1064.07631993,707.356406854,236.516870166,24.7088128827,236.927240649,903,24.7092
24.6573,34.684080086,722.182679892,0.997127,127.514,614.063144223,24.6522617678,904,-24.859,93.5606,1.9405,257.496177026,0.496218538582,9.51457207211,906.75211942,694.973869468,235.609889419,24.6440055524,191.854228486,904,24.6424
24.7219,0.0501249854288,5.8642611622,0.998356,127.504,609.6238122,24.7162886916,905,-24.8982,93.579,1.62894,181.529962433,0.478187031632,5.94383581533,6.00184251974,5.48317033323,5.65528752624,24.7064994078,218.849467367,905,24.7049
24.6797,12.2773288849,693.196668876,0.997605,127.514,693.669190681,24.6693513923,906,-24.849,93.6838,1.49792,144.363372295,0.47477488742,5.686086165,713.112623092,649.827727466,233.936070825,24.6614315399,218.88965956,906,24.6621
24.632,284.783694756,1157.16774391,0.997482,127.603,653.796474552,24.6249488117,907,-24.8513,93.6894,1.78158,342.438092852,0.503130161602,83.3893745218,2272.28801006,878.058132268,243.817416776,24.6153798058,200.713827985,907,24.6163
24.73,98.2564325263,715.287006675,0.997548,127.627,718.650810175,24.7207879744,908,-24.9426,93.7627,1.57948,424.252406146,0.485293551183,26.8144336026,1176.92375518,664.232920586,230.240133826,24.7117650816,200.438094869,908,24.7117
24.6437,263.92225,1195.17867038,0.996773,127.696,621.583050178,24.6370359108,909,-24.8957,93.8436,1.63692,278.116205995,0.485406822883,9.69267966,1890.57916351,789.836383491,240.783042134,24.6304036207,226.289939985,909,24.6313
24.7287,341.639609883,947.664633493,0.997096,127.747,751.465735004,24.7233310134,910,-24.9708,93.852,1.60692,448.268342272,0.47865570089,21.0119197581,2098.24483195,524.863755259,221.766781369,24.7151001203,298.867755077,910,24.7136
24.7562,279.338445606,961.843714539,0.997092,127.759,987.978778514,24.7521129178,911,-24.9726,93.8895,1.5185,253.133414061,0.454778498956,9.43641761776,1540.26617539,366.198311199,234.837902272,24.7439249563,275.99643598,911,24.7432
24.7409,217.50358853,1092.50051904,0.99792,127.825,782.530496407,24.7346999672,912,-24.9478,93.9038,1.46934,387.929010211,0.463479417667,10.314307268,2066.56658011,762.318101821,248.237109266,24.727526257,265.762099968,912,24.7267
24.6392,171.313955212,1113.72991186,0.99766,127.841,696.249047752,24.6322443001,913,-24.8728,93.8776,1.43541,382.705531428,0.455500090555,52.0795264458,1527.17743162,765.210707798,250.009421336,24.6241768824,228.594934992,913,24.6241
24.7347,127.406550533,842.525160499,0.997978,127.902,636.258581381,24.7264991473,914,-24.934,93.9091,1.62156,221.112109787,0.482202977665,12.5802235316,1163.42695903,695.301721882,242.716977358,24.7201612962,176.51353284,914,24.7201
24.6003,323.25337146,1306.10129561,0.997039,127.917,618.140930003,24.5936503742,915,-24.807,93.9439,1.74143,252.111254783,0.49844660286,15.5294601228,2277.89927684,949.642836047,247.190142829,24.5847324048,211.17566305,915,24.5833
24.6548,232.093233857,1088.91718829,0.997533,127.953,595.828155922,24.6471566709,916,-24.8646,94.0055,1.56564,328.14775378,0.475034631717,12.9167172723,1601.83037939,705.409338477,248.72497701,24.6416733276,197.078255734,916,24.6409
24.6856,274.686224586,1003.16515092,0.997865,127.993,618.32499053,24.6797153403,917,-24.8904,94.0271,1.56826,309.569313666,0.469728369526,80.7526076517,1542.10472013,260.884367076,241.736778604,24.6706176276,193.298622454,917,24.6699
24.5772,512.009196717,1477.53112048,0.997544,128.059,711.267248004,24.5716731435,918,-24.7823,94.0459,1.96296,391.657388605,0.512718734986,15.3766549207,3011.82942914,1039.57321225,245.08715593,24.5607030231,293.432303664,918,24.5597
24.6206,175.47676527,989.615426521,0.997327,128.101,572.403026472,24.6156974822,919,-24.8432,94.1613,1.48779,175.614998953,0.473837953453,7.51195870933,1581.80493423,702.024104259,246.380985925,24.6077593469,204.095140607,919,24.6064
24.6674,193.485564301,958.426368932,0.997571,128.136,720.027902738,24.6596492116,920,-24.887,94.1736,1.44925,355.508677742,0.465431687789,10.2494496287,1320.39532236,711.322577371,244.758960274,24.6486984968,283.461451995,920,24.648
24.671,474.439832623,322.459838154,0.997943,128.168,884.459262648,24.6641017374,921,-24.8749,94.2018,1.68913,223.423282153,0.492156365038,7.37530645832,1317.68827275,7.52764219581,82.6622199009,24.6557433651,279.068615334,921,24.6546
24.6062,130.29066274,816.940294414,0.997714,128.205,656.467641063,24.5987334869,922,-24.8196,94.3213,1.42547,201.026264035,0.459739781231,7.40245766174,1023.46660457,706.914205876,238.70681367,24.5909352336,191.198109768,922,24.5909
24.5932,49.2613973079,653.198962517,0.998043,128.197,656.818594083,24.5842003611,923,-24.7994,94.3658,1.51825,318.698219203,0.481521637064,85.0790939281,689.963110267,495.137692083,228.551153595,24.5742991739,178.497073001,923,24.5742
24.677,109.488129982,512.910121092,0.99799,128.274,527.648916885,24.6715488573,924,-24.8779,94.3742,1.44058,380.404561542,0.473964017106,140.336669284,677.480092045,194.198075484,203.538787973,24.6638162782,121.240685531,924,24.6626
24.6674,84.3450024627,647.556120071,0.997931,128.366,484.355871503,24.6591482853,925,-24.8379,94.3568,1.51725,194.521174639,0.480271005531,6.65837102228,727.765161651,454.653352557,227.765419083,24.6497280982,164.649053675,925,24.6515
24.6106,72.2777079739,724.54633873,0.997901,128.419,711.301279013,24.6051323804,926,-24.8138,94.3814,1.67336,160.898834423,0.49377443023,4.91797443345,996.020238838,440.348493512,232.683245328,24.5922410852,171.529789413,926,24.5909
24.6577,131.355946557,944.103452315,0.997782,128.498,698.664098481,24.6502294477,927,-24.8824,94.4146,1.53454,451.78015039,0.485810381784,11.9329448955,1071.98230093,722.978258407,246.220397692,24.640590688,257.174523678,927,24.6407
24.6974,140.595121654,972.621380064,0.997497,128.512,780.323968001,24.6906092672,928,-24.9091,94.4465,1.58425,313.394763423,0.490885868886,13.7099174526,1307.63953005,679.064048791,244.018437712,24.6805285537,309.997224525,928,24.6796
24.6521,34.3699725233,653.92145022,0.997406,128.535,852.782181206,24.646084779,929,-24.8764,94.4155,1.55114,467.660142871,0.475612462259,84.9877678953,713.650338717,586.365412024,233.668466039,24.6373746676,233.876582912,929,24.6361
24.6788,178.491262954,876.831603141,0.99704,128.613,659.501527334,24.6716604996,930,-24.9161,94.4975,1.59362,344.18916901,0.487356978634,80.3725280741,1243.57247989,194.429092314,239.39500297,24.6611993382,208.360798636,930,24.6614
24.6673,149.532695081,268.476986922,0.997587,128.687,486.534680767,24.6574791289,931,-24.8863,94.5546,1.68427,301.232777762,0.494619274348,143.248322583,786.681670523,174.526775024,137.38151864,24.6485135505,120.114222337,931,24.648
24.6154,184.333550214,876.695233823,0.99663,128.711,543.58031408,24.6087149786,932,-24.8169,94.5659,1.68592,235.32799806,0.491945180771,39.2758109769,1230.2080459,442.963834214,237.5842055,24.5949532377,130.083702752,932,24.5941
24.7368,94.0340146231,228.842201567,0.997355,128.706,525.839477715,24.7296817155,933,-24.9716,94.5951,1.58987,349.451993024,0.48107837157,201.962958792,456.129848403,176.484563214,128.583080355,24.7213599516,111.593336472,933,24.722
24.7594,71.3518362193,760.157016499,0.996719,128.743,616.476717005,24.7526407141,934,-25.0029,94.6173,1.59007,396.82039409,0.477246982383,45.348343648,920.981273739,634.900206015,238.404222172,24.7469306399,208.677018945,934,24.7453
24.7687,48.8576268098,721.955082133,0.996641,128.763,596.283236124,24.7612594539,935,-24.9942,94.6543,1.53807,425.274580412,0.463903151107,296.662819148,859.198938643,651.051876148,234.964210209,24.7527132138,105.878057538,935,24.7527
24.6896,106.370498291,864.200101611,0.99709,128.802,771.732781256,24.6800757558,936,-24.9203,94.6854,1.5076,379.245906473,0.463135947167,42.125223861,1021.49103424,695.968905507,239.03357287,24.6710881172,270.788704381,936,24.6716
