Epoch,AverageReturn,StdEsReturn,MinEsReturn,StdReturn,AverageQ,MinReturn,AverageQLoss,AverageY,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,PolicyRegParamNorm,Iteration,AverageAbsQ,MaxEsReturn,QFunRegParamNorm,AverageAction,AveragePolicySurr
475,138.961213888,20.9107418312,86.5682666832,10.2511367214,7.23292,110.250373943,0.119318,7.23392917618,7.23427594428,119.698517708,142.109286863,162.243916596,0.169121935328,18.9481,475,7.23369,180.828393009,275.995,1.0,-7.24879
476,139.582977394,20.5507323735,73.3934520055,9.75323726583,7.23389,111.970544617,0.135737,7.23461401729,7.23478747635,120.171050566,144.995026618,162.12638579,0.173898788252,18.9481,476,7.23458,171.155500071,276.42,1.0,-7.24964
477,139.979757877,17.9729220074,84.5068568068,9.27527751356,7.21067,109.084227961,0.14047,7.21095919789,7.21124960071,120.47757348,149.764848469,162.328591237,0.171442481507,18.9481,477,7.21182,180.284028785,276.75,1.0,-7.22739
478,139.47191891,29.1990612254,9.87328757395,9.60460757464,7.23237,112.321145871,0.103112,7.2328100542,7.23293260936,120.065086885,143.830864924,161.569145764,0.163046010152,18.9481,478,7.23283,194.019552148,277.057,1.0,-7.2515
479,139.90360644,18.8495000577,102.41932921,9.4718831125,7.18628,112.42418366,0.131956,7.18724339543,7.1876500376,120.419263868,145.720385363,162.854333,0.169887186566,18.9481,479,7.18736,175.8185172,277.48,1.0,-7.20387
480,138.994721745,21.6677946829,70.9281867885,9.13354151855,7.21283,111.925697885,0.0927068,7.21340723635,7.21378003905,119.72527287,146.569256664,158.430611636,0.16364837399,18.9481,480,7.21375,201.098992995,277.735,1.0,-7.23067
481,139.655074697,18.0342270311,95.8431605303,9.86673594247,7.18543,114.822705799,0.141752,7.18620294553,7.18651191339,120.22050722,144.866123362,161.013387661,0.17949479907,18.9481,481,7.18639,173.852114123,278.126,1.0,-7.20205
482,138.997048541,25.5655802946,33.935646291,9.41398282106,7.20944,112.255399269,0.123421,7.21013671004,7.21019464178,119.730479663,149.052968462,162.722180803,0.169726069826,18.9481,482,7.21002,177.276686961,278.402,1.0,-7.22539
483,139.288054872,20.282967249,93.2126569127,9.50120906371,7.21217,112.093882706,0.101928,7.21199313958,7.21242089938,119.951991678,149.227170226,159.227516103,0.168079724432,18.9481,483,7.2135,202.655765765,278.734,1.0,-7.22908
484,140.193661934,23.0821644028,48.5263100083,9.34405363224,7.27225,110.594019785,0.119505,7.27267814162,7.27316350705,120.630742843,145.861465875,162.602231033,0.168786062269,18.9481,484,7.27348,188.833466474,279.071,1.0,-7.28797
485,137.98647402,21.4028515085,79.0324888935,9.53285266061,7.25216,111.328507942,0.0977897,7.25207309262,7.25233719071,118.970284964,149.381307871,161.36722217,0.160787582283,18.9481,485,7.25331,190.105800971,279.457,1.0,-7.26314
486,139.435877781,32.6611739969,24.2301085901,9.85903624031,7.23621,111.403417878,0.111137,7.23664065497,7.23687945608,120.061230052,140.87610196,160.651935768,0.162813121972,18.9481,486,7.23687,182.152514828,279.772,1.0,-7.25052
487,138.390687575,24.3278696105,78.8625591577,10.3930084482,7.20246,111.564230467,0.132436,7.20310604201,7.20388479793,119.266403812,146.243130136,163.01334294,0.172950882615,18.9481,487,7.20383,197.443893362,280.054,1.0,-7.21689
488,139.566949088,23.8210533807,75.5829255283,9.60461700919,7.23673,115.426890538,0.109047,7.2373509301,7.23768997988,120.15614392,140.731959061,161.266392972,0.160607696686,18.9481,488,7.23766,183.476151799,280.326,1.0,-7.25311
489,139.778163599,21.4433868433,94.3962613856,9.66225062192,7.2349,113.17956061,0.116939,7.23497810902,7.2353070503,120.321433508,145.408698937,158.575068781,0.164998106944,18.9481,489,7.23602,191.946618726,280.614,1.0,-7.24812
490,139.435648346,17.1447207986,109.538333279,9.62596005889,7.24664,112.86722236,0.133734,7.2472346541,7.24793180848,120.046900398,147.97408698,160.064488813,0.17384418941,18.9481,490,7.24818,185.879727769,281.025,1.0,-7.26416
491,138.935539079,22.5702739253,78.592543116,9.17983449191,7.22627,111.507283474,0.122146,7.22653113437,7.22754362571,119.698583963,142.221248067,160.767786376,0.165744184984,18.9481,491,7.22688,174.301998977,281.34,1.0,-7.24494
492,140.00756382,24.6397329667,83.0201350456,9.11144144121,7.2288,112.142095993,0.101938,7.22885697319,7.22894854108,120.495189079,147.491340852,163.284212744,0.162932414526,18.9481,492,7.22984,207.535116923,281.579,1.0,-7.24914
493,140.1015598,26.9541751133,58.4753522974,9.16828499359,7.23666,111.183793124,0.113348,7.23688159934,7.23714487501,120.553459776,141.378724926,161.618105075,0.164974661563,18.9481,493,7.23735,181.971164762,281.874,1.0,-7.25651
494,139.872342338,18.7273913052,102.659913204,9.01744623089,7.23985,113.109412211,0.117432,7.24023163812,7.2415759451,120.39329588,146.899952522,161.13256494,0.167116710425,18.9481,494,7.24123,187.780559321,282.168,1.0,-7.25668
495,139.094989171,25.1120420079,67.9011516025,9.42409238932,7.24711,109.951811677,0.105179,7.24773528814,7.24812070556,119.805998775,146.439200738,159.349140332,0.162282125159,18.9481,495,7.24809,197.066386261,282.467,1.0,-7.26694
496,139.887586692,17.1113401011,101.286519754,9.99816075068,7.21869,112.343516319,0.0987005,7.21902986356,7.21958430884,120.385237961,147.967570125,161.074592046,0.167517083495,18.9481,496,7.22064,191.634085086,282.855,1.0,-7.2398
497,139.986009022,21.338661629,85.1987401365,10.0154225205,7.2497,112.420754925,0.11974,7.25003236996,7.25035418429,120.471675103,148.482742966,161.576506234,0.168465495058,18.9481,497,7.25054,188.636256192,283.174,1.0,-7.27117
498,140.104634745,28.5740273352,33.8074700355,9.06609464025,7.23474,115.482974956,0.132826,7.23494060993,7.23672251742,120.574607247,139.939415358,162.058718079,0.169691352127,18.9481,498,7.23623,185.502920252,283.406,1.0,-7.25876
499,139.614384477,15.7333234784,88.0823907047,9.44994210583,7.24997,110.028827226,0.12708,7.25157123355,7.25270178111,120.18200921,148.590087964,162.87415628,0.167848287249,18.9481,499,7.25198,172.67058636,283.75,1.0,-7.27214
500,139.101798752,26.0898082951,64.4238273599,9.78571853942,7.26861,112.501124023,0.103673,7.26919448854,7.27008538996,119.806911565,148.379980459,162.530030474,0.164718434883,18.9481,500,7.27028,192.796715807,284.085,1.0,-7.28708
501,139.366383997,28.9160705164,14.7400410294,9.15663196585,7.22658,115.040107548,0.110442,7.22633195425,7.22675459057,120.021428915,145.702589268,160.520995198,0.165379241683,18.9481,501,7.22789,192.517053831,284.33,1.0,-7.24435
502,139.926667694,27.510332132,53.3766898065,9.43969571282,7.27951,115.419812039,0.094672,7.2800247991,7.2804482974,120.438075755,149.112564521,162.124090763,0.162693181012,18.9481,502,7.28064,195.504560889,284.654,1.0,-7.29725
503,139.727555849,17.813045034,79.9024134183,10.1750472603,7.30227,112.246903734,0.12419,7.30287092295,7.30366383446,120.265791558,147.978713161,162.543085334,0.171613332581,18.9481,503,7.30361,186.315124025,285.068,1.0,-7.31633
504,140.532068973,15.8098440364,113.508130442,10.1580957664,7.27682,110.764927958,0.0899432,7.27782164232,7.27887044085,120.850255645,141.411517687,161.370588014,0.157765002584,18.9481,504,7.27829,173.397775224,285.433,1.0,-7.29464
505,139.139956072,23.7085149144,80.9319669285,9.55131874984,7.29114,111.833647402,0.0958183,7.29094551406,7.29120571884,119.826991138,148.274579286,159.7808181,0.163925748366,18.9481,505,7.29261,191.658772045,285.765,1.0,-7.30554
506,138.613025636,25.892759309,68.3881972338,10.0257988049,7.30401,106.971784176,0.104997,7.30399447739,7.30478151504,119.427882673,149.940259682,160.109752162,0.166326474813,18.9481,506,7.30543,191.258505373,286.128,1.0,-7.32007
507,139.539218585,26.3495360443,9.91522558422,8.5126303582,7.29776,115.130007278,0.117297,7.29855717899,7.29888049234,120.143373377,141.783859317,163.407652935,0.168174572144,18.9481,507,7.29894,171.914792596,286.38,1.0,-7.31101
508,139.226602222,30.6990163915,19.3349561626,9.0082157096,7.26221,113.48102141,0.139366,7.26297407324,7.26325878164,119.906282133,144.585333315,161.003895938,0.176775070836,18.9481,508,7.26352,185.522954847,286.776,1.0,-7.27367
509,139.860984004,22.9717973095,78.4843805771,9.8676184513,7.28108,115.108654984,0.142732,7.28114474354,7.28138610591,120.374447926,149.313581021,159.623222552,0.168660428358,18.9481,509,7.2821,194.300510628,287.116,1.0,-7.29085
510,138.586292047,29.8967196069,9.92899745946,9.78533204069,7.24422,114.847954637,0.137704,7.24507748663,7.2452745944,119.424254649,141.981608975,159.497033515,0.164700434778,18.9481,510,7.245,184.873809557,287.353,1.0,-7.25494
511,139.439387157,22.6751331872,48.4997410756,9.0896550569,7.26081,109.782539937,0.0961672,7.26135428335,7.26164443961,120.079875909,147.857085167,158.879883245,0.158781571317,18.9481,511,7.26148,185.556451132,287.704,1.0,-7.27339
512,139.50490391,28.4734767763,19.4357725372,9.65058567874,7.26438,112.236867005,0.115082,7.26489973187,7.2650229703,120.117360132,148.826618724,160.377208528,0.166514749941,18.9481,512,7.26573,197.682742554,288.059,1.0,-7.27472
513,139.563308993,25.3284491741,65.6748560764,9.51226115599,7.24656,111.027644006,0.114361,7.24697147345,7.24709775913,120.142183105,138.951553893,158.474842788,0.16454072539,18.9481,513,7.24727,187.229168714,288.312,1.0,-7.25826
514,138.532768434,16.9863830125,78.4886438972,10.0508059773,7.24249,112.434816767,0.113832,7.24302343074,7.24337322088,119.377701053,147.735054379,158.223428442,0.166632028795,18.9481,514,7.24337,177.357371508,288.646,1.0,-7.2514
515,140.047940768,23.4451040368,82.6356446617,9.49789241655,7.22487,110.155622179,0.124645,7.22531554908,7.22565406836,120.512173197,144.69510044,161.5413032,0.168636536896,18.9481,515,7.22587,184.913060104,288.931,1.0,-7.23383
516,139.635254777,30.7507965087,24.2721661249,9.68418579054,7.22019,105.236513622,0.118097,7.22048832384,7.22123220352,120.200077352,145.471256777,158.920895385,0.171270031503,18.9481,516,7.22135,178.300938321,289.271,1.0,-7.23213
517,140.582997904,24.1049891095,67.372688615,9.2752600058,7.18878,111.67723526,0.128675,7.18903932055,7.18944046519,120.920728141,144.121442061,161.727070015,0.171695880216,18.9481,517,7.18958,179.68290616,289.527,1.0,-7.20064
518,139.780960239,19.8507310275,69.3944269483,9.25667414157,7.20715,111.656503469,0.105093,7.20813013555,7.20855504518,120.331511804,144.6206573,163.370310953,0.167199368737,18.9481,518,7.2085,173.671368952,289.922,1.0,-7.21914
519,139.071969115,29.1968858943,53.0344996834,9.67732991861,7.20581,110.972089794,0.119641,7.2062332835,7.20663539061,119.792308004,136.4421148,163.706763215,0.167935664208,18.9481,519,7.20716,178.227674215,290.223,1.0,-7.21822
520,138.820656583,21.8573341608,96.0312982069,9.32831673005,7.24128,111.974705985,0.114197,7.24124817427,7.24191994945,119.599281201,147.300633996,157.999014259,0.169272349398,18.9481,520,7.24287,181.109898514,290.556,1.0,-7.25395
521,139.941306399,22.695986699,48.3081644792,9.76101152084,7.22015,111.81931159,0.139783,7.22072819523,7.22108810663,120.427645104,137.935911562,158.721116413,0.174201058205,18.9481,521,7.22165,167.267145361,291.003,1.0,-7.23088
522,138.788694651,24.570086715,44.0366203964,10.0761769823,7.21651,112.173450502,0.153321,7.21701966407,7.21727796057,119.551982459,145.667542212,158.416033259,0.178068315552,18.9481,522,7.21736,182.668142079,291.221,1.0,-7.23397
523,139.533359432,20.5309404361,75.7576251968,9.40054073233,7.23551,112.372971966,0.124417,7.23618804668,7.23668113736,120.144123682,150.137652304,161.874044029,0.168166850987,18.9481,523,7.2366,187.624187421,291.457,1.0,-7.25404
524,139.075212021,12.8402953251,104.935507257,9.49062866578,7.19933,111.464777676,0.142091,7.19985942603,7.20053256131,119.775417341,149.83462911,161.811983607,0.176608763264,18.9481,524,7.20122,171.670968814,291.842,1.0,-7.21537
525,139.351125135,26.4722534093,29.1064440307,9.19493922207,7.19755,109.846053891,0.107975,7.19864706808,7.19971551726,119.983784839,143.686432586,158.706100635,0.163065910967,18.9481,525,7.19867,189.452837071,292.005,1.0,-7.2135
526,139.413320579,18.511317358,80.2317720309,9.82581444863,7.20535,110.394677319,0.0904422,7.20559013738,7.20608365566,120.051994013,146.58211896,162.090835621,0.161380039866,18.9481,526,7.20611,171.392670685,292.311,1.0,-7.22258
527,139.14474064,19.1269106355,105.284387118,9.62717543022,7.18367,111.946576212,0.116745,7.18387863428,7.1843845467,119.829222478,149.069665091,161.302537953,0.171512631498,18.9481,527,7.18536,194.896704113,292.575,1.0,-7.20246
528,139.006833259,25.8567130344,52.4833128635,9.19653367549,7.23923,113.193624997,0.125289,7.23985799538,7.24036633251,119.749063697,142.919166698,158.780642675,0.172028702032,18.9481,528,7.24023,176.895584487,293.012,1.0,-7.25872
529,139.498117551,24.9344806528,48.6880806533,9.12982698243,7.25777,107.318439142,0.11897,7.25821420607,7.25857858501,120.10135706,137.854272419,161.588705367,0.16363004171,18.9481,529,7.2586,171.076815591,293.277,1.0,-7.2732
530,140.69591315,30.1276083782,24.37617662,8.98756613616,7.2451,112.479187534,0.124222,7.24614346381,7.24643807427,120.9961284,143.131230023,160.903574347,0.166841414195,18.9481,530,7.24581,187.952786006,293.553,1.0,-7.2634
531,139.671512108,29.6755700203,14.8485254201,9.3469727538,7.2761,115.772803991,0.113614,7.27715822715,7.27766526128,120.23753349,143.777073263,159.947154938,0.161345378816,18.9481,531,7.27743,177.111209143,293.814,1.0,-7.29258
532,140.321189516,23.2067901842,94.9349958861,9.29602388892,7.25313,116.605263479,0.120025,7.25361837459,7.25421512205,120.708409804,145.982926792,162.375743422,0.168563439245,18.9481,532,7.25453,203.860048214,294.206,1.0,-7.26859
533,139.71503167,15.2975831649,108.530456567,9.91176662348,7.25664,112.113813898,0.11339,7.25747718096,7.25788609163,120.263146646,148.664811516,161.16894252,0.166490058657,18.9481,533,7.25797,187.008140158,294.56,1.0,-7.27618
534,138.733338407,21.7578226661,84.4742379003,9.62417469813,7.23606,113.179411683,0.138262,7.23689244714,7.23770735856,119.538084863,150.307040767,163.951589482,0.171861605221,18.9481,534,7.23769,188.50228033,294.885,1.0,-7.25305
535,139.157977146,21.102795214,94.1425689366,9.64327290952,7.24488,114.222782282,0.129892,7.24575504995,7.24665201874,119.842703713,144.893217255,157.72046927,0.169452847725,18.9481,535,7.24678,181.684224237,295.326,1.0,-7.26364
536,139.590411504,15.2905394256,120.761424237,9.43336672823,7.25457,111.432365663,0.114117,7.25581035532,7.25677892488,120.178840379,151.131858425,161.60012722,0.166446815846,18.9481,536,7.25633,188.291195362,295.558,1.0,-7.2753
537,138.381330422,29.3184433066,29.0768559926,9.54380208837,7.26495,114.554698632,0.108478,7.26569360729,7.26629702183,119.269280614,144.292828995,158.314498668,0.16470170599,18.9481,537,7.266,184.246100461,295.947,1.0,-7.28234
538,138.927836145,21.9593338476,81.5673013786,9.83543446759,7.23896,113.049009109,0.132849,7.23951588186,7.24071426198,119.68753292,143.84221138,161.250743086,0.169982567569,18.9481,538,7.2402,175.88264124,296.169,1.0,-7.25731
539,138.936168005,24.7822087238,45.7152326322,9.45914341285,7.30236,113.151225565,0.114989,7.30255996692,7.3038947006,119.677214919,147.436493384,160.35287048,0.171030389147,18.9481,539,7.30478,186.148699322,296.598,1.0,-7.32184
540,139.361020399,26.8562056732,62.4679726657,10.155603287,7.24829,110.778361094,0.121057,7.24875370625,7.24922771045,119.99858129,142.513141948,161.555059157,0.165078658378,18.9481,540,7.24943,191.020928813,296.818,1.0,-7.26666
541,138.595417332,24.1752099791,44.7886586618,9.88082341824,7.23527,113.204466581,0.116952,7.23466919568,7.23491949282,119.412465874,149.496806012,160.558917119,0.165368324723,18.9481,541,7.23687,199.901544823,297.177,1.0,-7.25634
542,138.62340437,23.6068863833,70.928286148,10.0859677745,7.25536,111.962127695,0.115064,7.2559239709,7.25618762515,119.445334697,140.061051571,161.637733632,0.167996488636,18.9481,542,7.25689,176.066014112,297.528,1.0,-7.27246
543,139.549278974,25.4019731059,33.7197266092,9.92334068614,7.2924,112.830952748,0.0943414,7.29218290719,7.29238972242,120.146905365,145.33578993,162.522044204,0.165563249625,18.9481,543,7.29351,176.923067031,297.827,1.0,-7.30928
544,138.956199045,24.9256982782,69.2197464112,9.91825367461,7.24888,115.059169859,0.125455,7.2498066359,7.25004263891,119.685438924,144.146678911,158.903150459,0.169515075563,18.9481,544,7.24999,196.416880164,298.133,1.0,-7.26173
545,139.722811352,29.0237648275,28.9486706463,10.235030461,7.24894,111.471181398,0.105698,7.24979880074,7.2500982101,120.256933503,139.573260359,165.371183714,0.165116714892,18.9481,545,7.24966,184.46170211,298.442,1.0,-7.26379
546,139.389845663,17.3087089156,91.3198968757,9.24001159515,7.28068,112.460820938,0.137942,7.281612702,7.28186353477,120.035160301,147.702350298,162.259889225,0.174199009849,18.9481,546,7.282,175.620389784,298.813,1.0,-7.29781
547,139.377670338,19.8843292189,97.5524232387,9.68435343073,7.26044,111.3349196,0.135436,7.26071908495,7.26130982,119.991659531,153.936760076,161.436384779,0.170816939493,18.9481,547,7.26166,197.709168827,299.145,1.0,-7.27578
548,138.754432851,26.5077189768,19.4370003624,9.48377872228,7.30038,111.342466159,0.0856086,7.30058025922,7.30106342748,119.540623617,150.274311015,162.502414142,0.158624166431,18.9481,548,7.30158,180.141344613,299.456,1.0,-7.31688
549,139.88585714,26.1862682834,78.9005543935,9.57456487344,7.27964,115.156216325,0.0986906,7.28057052192,7.28094528331,120.394687382,147.89519703,161.540535143,0.163650781491,18.9481,549,7.28087,200.526306163,299.792,1.0,-7.29028
550,140.094572185,21.3904087021,67.9428747107,9.24142291606,7.30879,116.905073656,0.112069,7.30915922568,7.30948495919,120.54815888,152.823256786,160.710761324,0.165056964871,18.9481,550,7.30989,197.947931741,300.167,1.0,-7.32247
551,139.696193701,25.7736996785,72.9425046308,8.98948377106,7.27193,112.774687195,0.126145,7.27176988467,7.27262798754,120.253960664,138.203594162,161.683239402,0.169122044534,18.9481,551,7.27399,170.645778799,300.556,1.0,-7.28535
552,139.315116801,24.9484475466,85.8007039577,9.58559596035,7.21958,107.530513835,0.152386,7.22001385935,7.22073715522,119.963412832,146.533117973,160.460286426,0.177084919464,18.9481,552,7.22112,213.502603557,300.931,1.0,-7.23325
553,139.063635384,14.9466167898,110.239338038,9.92373436396,7.2364,111.120269352,0.150975,7.2366026276,7.23732712562,119.773571921,153.473510207,161.090857916,0.17566220049,18.9481,553,7.23835,177.401136599,301.265,1.0,-7.25431
554,139.944801876,23.8461467465,44.9756770831,9.41003776727,7.256,113.059848333,0.093773,7.25640168881,7.25698762814,120.445718896,149.623449466,160.771678737,0.158427898524,18.9481,554,7.25736,177.629433601,301.523,1.0,-7.27099
555,139.798386501,20.3982126133,82.8808943905,9.52496684623,7.2872,107.055160945,0.115975,7.28765303584,7.28803346208,120.325774782,142.822187112,161.337349561,0.170043668622,18.9481,555,7.28811,174.167816612,301.884,1.0,-7.30305
556,139.313943662,25.8092079815,53.0050252621,10.2953329625,7.27426,112.624015869,0.111328,7.27465181497,7.27542581146,119.968343738,138.361738332,159.14133076,0.167748289486,18.9481,556,7.27604,168.741494553,302.176,1.0,-7.29069
557,139.016384533,30.0243506429,14.6622602607,9.71676923616,7.25841,112.02888985,0.122685,7.2590611634,7.2601007907,119.737076323,150.864379667,158.414341628,0.171134629273,18.9481,557,7.2605,190.044593288,302.443,1.0,-7.27634
558,139.20919028,21.7813159541,92.0373891714,9.06016107582,7.24591,115.582607787,0.119003,7.24588848583,7.24643648017,119.883060007,146.899118776,157.91711613,0.167100647314,18.9481,558,7.24704,197.442610638,302.674,1.0,-7.26094
559,139.368185074,22.1161924997,48.8617593593,9.55702859243,7.25372,115.148223375,0.125419,7.25446996696,7.25506492539,120.002393827,143.395335961,161.072778274,0.166335959806,18.9481,559,7.25498,185.614700418,302.978,1.0,-7.26791
560,138.558331552,29.6776003337,9.95161227612,10.1135777017,7.25347,111.638473378,0.131146,7.25307962548,7.25352729271,119.384917681,146.951378965,161.066650476,0.17397978764,18.9481,560,7.25505,198.605422508,303.382,1.0,-7.26677
561,139.221703321,12.1468147035,117.60783496,9.54268338107,7.22493,112.270376323,0.153942,7.22545602078,7.2263071899,119.895395939,145.552778264,162.431087099,0.176510005904,18.9481,561,7.22657,174.82659494,303.666,1.0,-7.24074
562,140.049529257,25.8744113631,61.2505943342,9.76703134919,7.23529,112.254059314,0.103892,7.23549497549,7.23575137375,120.521317315,144.10632413,159.962956525,0.166121915969,18.9481,562,7.23683,194.141263882,303.975,1.0,-7.24986
563,139.95926495,18.6479702693,84.5349051927,9.57855322353,7.22664,111.569969452,0.113484,7.22802053808,7.22824579951,120.458754305,146.516563072,163.487523542,0.169847401788,18.9481,563,7.22771,173.995203139,304.405,1.0,-7.24055
564,138.56723264,29.3951503229,19.5088154291,10.3905749484,7.2483,111.740319678,0.13011,7.24853601282,7.24904167682,119.389591281,142.70510342,161.875804396,0.17701921952,18.9481,564,7.25092,181.747370028,304.655,1.0,-7.26501
565,139.875856907,14.7869791113,120.230942811,9.13341197725,7.1964,114.383307575,0.128739,7.19701273744,7.19785150114,120.394675043,151.864221098,162.90421715,0.173132410176,18.9481,565,7.19834,178.230029246,304.896,1.0,-7.21159
566,139.147827524,20.8293406124,68.9492848149,9.61218721197,7.2727,109.945677867,0.115123,7.27287310132,7.27398361664,119.829754006,142.706784406,163.113089386,0.169799558678,18.9481,566,7.27489,184.493287689,305.2,1.0,-7.28802
567,139.534154033,23.139100159,77.6112007169,9.28967366279,7.25789,112.047104069,0.102431,7.25782438267,7.25807401847,120.117753866,144.464048266,159.048139262,0.165148825067,18.9481,567,7.25891,197.994028102,305.543,1.0,-7.27395
568,139.720491684,21.6451630901,83.4519976409,9.09778330667,7.19611,114.940377478,0.115345,7.19678132309,7.19695552932,120.268759244,145.81184814,160.561021487,0.16688696805,18.9481,568,7.19687,180.242203735,305.815,1.0,-7.21385
569,139.171905303,17.4270768984,75.377445533,9.8624450341,7.25553,111.863086738,0.12106,7.25681433786,7.25716094865,119.844696241,147.34947664,158.338375198,0.1721906048,18.9481,569,7.25659,173.854215876,306.142,1.0,-7.27037
570,138.22409302,25.7521736777,69.8195506095,9.99272752855,7.27527,113.328005492,0.135159,7.27594877431,7.27623910683,119.158093091,141.074388559,162.77811516,0.167337779338,18.9481,570,7.27643,189.087775126,306.365,1.0,-7.29026
571,139.5473565,32.3260217509,14.7889312289,9.35314116844,7.25713,110.524685421,0.128274,7.25782562882,7.25897560998,120.142500919,144.124761416,159.637791285,0.166909079451,18.9481,571,7.25823,204.104583128,306.677,1.0,-7.27357
572,138.788950638,22.0267508432,79.3976575029,10.0442201657,7.28503,112.321666957,0.12539,7.28551198964,7.28610117283,119.540526474,145.858673015,160.201539903,0.166014145698,18.9481,572,7.28631,176.74009695,307.002,1.0,-7.30002
573,139.557546264,19.1311493643,99.2697562024,9.99369717758,7.26764,115.441205082,0.11259,7.2688102817,7.26910695722,120.133713681,148.779551435,162.335427337,0.162398585596,18.9481,573,7.26897,191.584722041,307.28,1.0,-7.28595
574,138.666575524,26.1660958365,24.2494464159,9.42762907786,7.25728,112.616388281,0.135217,7.25748247347,7.25783784612,119.469751639,149.230566301,160.543962483,0.168269425423,18.9481,574,7.25848,177.425091315,307.596,1.0,-7.27398
575,140.208628275,18.8224305659,80.3508167224,9.93425185323,7.25809,111.862520435,0.130025,7.2584491168,7.25855442959,120.642797446,138.373981384,158.340930272,0.166379006722,18.9481,575,7.25918,170.175236651,307.813,1.0,-7.27743
576,140.173902973,19.2970794505,86.9891968979,9.62624905595,7.29006,114.864515114,0.127119,7.29058267924,7.2909071901,120.607726437,148.369376087,164.407692895,0.167575855408,18.9481,576,7.29133,186.74022236,308.272,1.0,-7.30857
577,139.656710078,25.0590084197,42.3367500951,9.64857668365,7.28663,115.126488924,0.143361,7.28679188585,7.28723972431,120.227851116,143.248907653,158.426161065,0.16923328139,18.9481,577,7.28813,173.979404039,308.593,1.0,-7.30556
578,139.454931603,33.3985809488,9.88799252194,9.45379848475,7.29188,112.441732652,0.120584,7.29199017636,7.2922924957,120.06709362,135.482738752,158.480721587,0.165056488103,18.9481,578,7.29336,175.398467043,308.829,1.0,-7.31093
579,140.150772976,16.3481991175,123.013160699,9.55875004285,7.31574,112.758304617,0.122388,7.31516276158,7.31543163924,120.592264827,147.904260308,161.589271635,0.173260213404,18.9481,579,7.31782,186.201919999,309.212,1.0,-7.33621
580,139.217028717,22.2508365924,73.1399506834,9.80920001584,7.34007,112.866988112,0.126844,7.34022744432,7.34051140833,119.896705292,138.8088001,161.743529307,0.167117785541,18.9481,580,7.34172,177.776879753,309.521,1.0,-7.35978
581,139.171131858,21.8365687923,91.2850508394,9.86846136681,7.34125,113.634108055,0.12355,7.34148604914,7.34191595698,119.857516967,140.700305006,160.985522621,0.167910121492,18.9481,581,7.34266,193.850093359,309.884,1.0,-7.35739
582,139.265881342,27.1858733938,14.5882227706,9.82742609348,7.33823,112.339505123,0.107295,7.33906426324,7.33947667516,119.930352375,141.64875988,161.392009353,0.162894675805,18.9481,582,7.339,172.133908317,310.12,1.0,-7.35632
583,140.356725869,28.6702514957,19.431441908,9.46676020637,7.33997,115.086153331,0.150413,7.34047121381,7.34241181585,120.745548905,145.258574715,162.652403225,0.172448600733,18.9481,583,7.34137,175.287790217,310.446,1.0,-7.35698
584,138.963680354,17.829443273,63.5879201027,9.67160306081,7.33608,111.759441471,0.105362,7.33666114135,7.33698545601,119.713089922,137.927923138,162.549403315,0.163779102159,18.9481,584,7.33723,166.245071511,310.667,1.0,-7.3529
585,140.237067838,23.1504555196,60.6604292465,9.2296739864,7.35425,113.962730072,0.120385,7.35502344136,7.35520540325,120.648916088,143.236868031,160.262370703,0.165193096657,18.9481,585,7.35518,193.265323748,311.029,1.0,-7.37535
586,138.970192894,33.0494448669,14.7137942884,10.4595825605,7.33792,112.91173568,0.128497,7.33892183554,7.33929583706,119.650716004,141.485232576,162.03746498,0.17150470005,18.9481,586,7.33897,187.70527123,311.373,1.0,-7.35789
587,140.188119779,14.9217471412,112.118853245,9.7438544137,7.36348,113.731940077,0.108147,7.36309782924,7.36321721531,120.630155031,145.811782443,159.299110083,0.16461709613,18.9481,587,7.36474,177.131739856,311.672,1.0,-7.3815
588,138.543613458,19.4274797721,104.113762413,9.69772550335,7.34382,113.135995145,0.132679,7.34492963984,7.3454151489,119.40375459,146.885267618,158.75570316,0.169863301482,18.9481,588,7.34487,187.610157774,311.976,1.0,-7.36275
589,139.273833437,18.2518991292,80.3342696677,10.1352390229,7.3467,111.351618433,0.100695,7.34649254609,7.34690839356,119.906806557,143.863634263,161.483212053,0.161316690543,18.9481,589,7.3477,171.480212517,312.262,1.0,-7.36331
590,138.728590943,16.7682786698,90.2541629411,9.64183107574,7.38977,112.184632301,0.144705,7.39036158934,7.39073727569,119.515343852,145.829752922,162.30288606,0.174659819647,18.9481,590,7.39082,190.430225727,312.615,1.0,-7.40724
591,139.321267687,19.0133376555,90.3689460382,8.91061546683,7.31931,115.282234182,0.115456,7.31954503759,7.31998851432,119.991559795,148.749675588,159.371365132,0.164057446262,18.9481,591,7.32076,178.249530347,312.993,1.0,-7.33777
592,139.959091716,27.0032043832,51.2717356533,9.5692749667,7.31661,110.664267494,0.124843,7.31727134986,7.31735128859,120.447015175,145.105390829,161.480656961,0.170656560922,18.9481,592,7.31753,181.047134475,313.333,1.0,-7.33193
593,139.723114283,18.89394064,79.8566807693,9.70144528524,7.33934,112.336100601,0.0950535,7.33976527881,7.34019743283,120.276341146,144.2262348,160.477933925,0.159539251403,18.9481,593,7.34047,197.335430494,313.644,1.0,-7.35579
