AverageReturn,StdReturn,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageDiscountedReturn,AverageAbsY,MaxEsReturn,AverageAction,MinEsReturn,AverageQLoss,MaxReturn,MinReturn,AveragePolicySurr,AverageY,Epoch,AverageAbsQYDiff,AverageQ,AverageEsReturn,Iteration,PolicyRegParamNorm
1242.27458504,510.472522188,306.006344235,133.533,19.3022,204.573103172,19.2981805231,1128.53680424,0.999117,385.341122492,1.30307,1993.53518229,570.6026775,-19.4396,19.2919037261,1305,0.470330906934,19.2909,728.803169294,1305,111.909
698.80997679,301.220905484,411.941204318,133.59,19.3668,192.22489072,19.3655146189,1133.19391912,0.99945,28.4614987138,1.44885,1491.29093552,388.40934888,-19.5048,19.3566395873,1306,0.475728817403,19.3547,466.755006806,1306,111.932
503.698070961,478.35745053,248.79904399,133.6,19.3933,118.57746719,19.3896066409,706.337032466,0.999165,85.9566487334,1.31123,2050.24239458,63.4307805421,-19.5239,19.3824052165,1307,0.455648214185,19.382,371.501883784,1307,111.963
723.813467377,377.101600547,338.76712589,133.608,19.3842,162.334844348,19.382559818,759.209754125,0.999139,24.0923233733,1.22008,1541.22391009,178.606425578,-19.5051,19.3754850316,1308,0.449697246486,19.3736,315.638714528,1308,112.025
831.70558074,341.683303846,183.595513013,133.666,19.3432,152.597801059,19.3397305315,528.520735005,0.999094,54.6360730021,1.24968,2159.76856995,113.792478435,-19.4681,19.3348691779,1309,0.453035039897,19.3335,331.330500737,1309,112.069
644.257566497,171.362443497,241.232195399,133.671,19.3514,191.898706765,19.3484487741,655.835903798,0.99905,-7.35566777894,1.15207,1334.8370299,410.242334105,-19.4564,19.3408648084,1310,0.442685531349,19.3396,238.377663649,1310,112.107
838.30682155,278.737743478,263.588172576,133.713,19.3482,172.577187491,19.342335196,681.503924388,0.999057,-5.02478684486,1.5119,1476.3659904,506.327016939,-19.4599,19.3347475636,1311,0.472507281292,19.3343,339.110773316,1311,112.136
330.766123379,527.061890138,311.606113462,133.785,19.3141,36.766978694,19.3109336035,877.521391309,0.999183,-6.67037837057,1.32062,1718.66552603,4.01512406931,-19.4299,19.3046930515,1312,0.448655860419,19.3044,300.168249411,1312,112.153
920.905723125,367.267798757,215.989289596,133.797,19.3396,158.149898642,19.3377627811,513.25212636,0.999088,4.9865034022,1.33713,1796.18639388,411.115310023,-19.4741,19.3322348661,1313,0.462140610999,19.3295,267.513192088,1313,112.188
314.980337404,407.388491954,458.865637457,133.817,19.3683,77.0390930474,19.3647251405,1305.61554319,0.999174,-1.42426620074,1.36818,1491.48095144,0.693977897918,-19.4944,19.359081643,1314,0.460990010195,19.3577,292.02725053,1314,112.178
1111.51844752,493.990945529,334.126299796,133.836,19.2907,204.902252315,19.2844460712,932.790960641,0.999311,-1.62827803364,1.20582,2205.77580582,639.859936003,-19.4197,19.2779021015,1315,0.454416193546,19.278,250.615669826,1315,112.196
876.695432714,478.068308571,301.690912066,133.848,19.391,168.185509754,19.3873335391,838.492862784,0.999076,96.9993467511,1.14412,2007.01385593,73.3691176689,-19.5184,19.382301777,1316,0.448034873851,19.3824,400.172888563,1316,112.234
1169.11827467,531.137662542,372.318794147,133.887,19.3882,188.977123771,19.3837576944,1004.30882235,0.998741,7.82758081531,1.12803,2040.07025047,407.616696833,-19.5205,19.3778115194,1317,0.446891773945,19.3774,465.668764867,1317,112.276
1066.63922064,543.330407274,246.002656706,133.937,19.3123,161.32563367,19.3097676628,937.674523076,0.999124,335.344937836,1.46954,2297.41854451,208.650133399,-19.4404,19.3023738774,1318,0.473817999696,19.2999,631.485510937,1318,112.291
1241.63872893,503.81093281,339.60108295,133.984,19.3912,163.066076506,19.3894468666,939.189969657,0.999129,17.2512300482,1.38483,2090.88085457,422.350971403,-19.5281,19.3832757732,1319,0.456782285164,19.3817,326.533530328,1319,112.291
919.69808025,475.355911311,172.221746664,134.024,19.3963,185.707420159,19.3924425592,882.384595445,0.999154,415.178899609,1.28476,2266.89911161,285.260591596,-19.522,19.3845858496,1320,0.444683820863,19.3856,612.747277275,1320,112.313
1112.99332791,733.485779494,223.096113236,134.048,19.419,141.676379636,19.4156812583,878.357574413,0.999152,335.744444939,1.17795,2318.37231626,193.167627854,-19.5403,19.4080992369,1321,0.446525724377,19.4062,588.337720792,1321,112.327
961.637406422,492.670952144,136.52035809,134.072,19.347,151.530432543,19.3424903612,887.860021167,0.999187,541.226175209,1.31035,2059.25661841,237.281964222,-19.4729,19.3351915561,1322,0.455021400094,19.3353,665.996403753,1322,112.353
701.056148891,270.482560876,224.154223942,134.113,19.3595,164.73206103,19.3542915484,690.250974016,0.999184,-1.43650940598,1.18081,1505.39761748,377.223495343,-19.4711,19.3454547518,1323,0.440482285305,19.3457,303.845462798,1323,112.357
945.140209256,710.022435368,173.593103146,134.2,19.3359,134.854510039,19.3336471036,640.77445328,0.999104,219.440789528,1.14458,2134.80567909,218.351135135,-19.454,19.3264399352,1324,0.435554883234,19.3242,413.56138178,1324,112.451
732.378206733,466.584382209,247.775129365,134.237,19.3639,139.596121661,19.3612834529,920.050365367,0.999159,239.747594219,1.57659,2052.08520853,29.143417015,-19.495,19.351516853,1325,0.471655946533,19.3514,445.494695996,1325,112.521
708.629531362,538.521251181,266.71611405,134.288,19.3355,137.93325829,19.3315053399,901.134115284,0.999247,67.8552619988,1.19338,2296.06393717,86.8271124954,-19.4722,19.3238517843,1326,0.446374132469,19.3224,399.187131102,1326,112.597
808.209361112,552.618878223,289.453588708,134.343,19.3964,154.120920428,19.3926188297,733.016299959,0.999235,5.01604046877,1.22971,2471.15031406,173.84531499,-19.5198,19.3873207463,1327,0.444365715005,19.3866,378.172122357,1327,112.66
420.057220518,322.799127485,177.34163825,134.381,19.3181,132.938315645,19.3161238567,627.685303212,0.999327,29.4108387315,1.31234,1629.23558371,103.147912797,-19.4435,19.3098506606,1328,0.45000011218,19.309,303.515272269,1328,112.694
465.495530256,299.359441354,331.652910298,134.384,19.4025,135.97209327,19.3986654852,1018.20834553,0.999113,-0.386400489114,1.46319,1652.20569004,127.014355438,-19.5116,19.3901734834,1329,0.461640134476,19.3904,306.720262887,1329,112.733
609.528225697,366.167593236,172.753901648,134.45,19.3588,122.577146542,19.3558545092,555.268972281,0.999352,-4.4724063966,1.30478,1529.14301378,120.658637435,-19.4604,19.3511436046,1330,0.450293891187,19.3497,150.698928286,1330,112.758
413.847252142,333.384955529,307.215630346,134.519,19.2517,111.451566845,19.2490160749,1001.76638551,0.999242,36.479276554,1.46092,1196.11731791,15.1085328973,-19.3267,19.2403679214,1331,0.475848351774,19.2396,322.250419309,1331,112.76
543.049577538,240.971779413,169.426937934,134.575,19.3226,181.654033536,19.3220042421,574.398841144,0.999233,1.82297399283,1.41011,1304.77770213,160.34352394,-19.434,19.3165497456,1332,0.468670864239,19.3144,118.773610146,1332,112.778
668.845655466,245.132465621,170.784398399,134.599,19.2782,192.320014232,19.2753059569,746.160174064,0.999217,219.766299954,1.2958,1298.41047924,444.653516597,-19.4203,19.2698656264,1333,0.452682982007,19.2686,465.051375174,1333,112.762
521.313844154,182.504756768,138.586342577,134.62,19.2718,174.588086552,19.2678942084,434.881699581,0.9993,4.03516300204,1.23003,1380.06402923,184.174312681,-19.4022,19.263486315,1334,0.448617627836,19.2633,261.838550304,1334,112.765
807.195843029,297.91925545,287.075994778,134.65,19.3242,203.912303682,19.3204084544,852.21772049,0.999485,-5.15216241434,1.23504,1562.78231018,442.820353771,-19.4531,19.3143141749,1335,0.448584175068,19.3147,351.78645277,1335,112.79
700.537074881,402.274212191,230.05496492,134.663,19.3188,188.945242943,19.3151686238,554.219099345,0.99925,2.12161176156,1.44275,1825.61681628,117.130348971,-19.45,19.3103990956,1336,0.468696429117,19.3079,269.467990361,1336,112.853
898.748653066,368.767575319,88.7792205489,134.697,19.3259,216.653583763,19.3209211001,621.241943902,0.999403,385.867291877,1.27623,1858.05478004,298.958085964,-19.4578,19.3142452549,1337,0.452154390235,19.3148,530.642846218,1337,112.863
684.945904834,274.019043921,226.477102667,134.776,19.3549,204.957634802,19.3516646156,751.628747406,0.999256,-4.01649659298,1.23296,1429.82550455,318.03080582,-19.4984,19.3465914229,1338,0.45113872708,19.3452,355.47964456,1338,112.914
728.827367192,226.139858955,194.205194222,134.82,19.3415,211.060902595,19.3389084968,682.163825138,0.999536,145.250343278,1.2411,1702.61231331,341.437558163,-19.4647,19.3357006759,1339,0.447458597997,19.3346,364.054363401,1339,112.986
578.486997797,351.522174911,273.294885027,134.842,19.3282,176.587043667,19.3222935765,834.301004931,0.999331,38.0871165616,1.28482,1186.49886259,111.969832676,-19.4486,19.318452689,1340,0.449808039076,19.3191,409.219793903,1340,113.03
334.136742616,277.204697025,355.352030205,134.867,19.3229,136.878854389,19.3170267905,1053.88869188,0.999408,19.7552393769,1.30441,1073.80710116,80.7194101776,-19.4482,19.3092897676,1341,0.452944007186,19.3095,296.016676367,1341,113.026
531.119302893,213.713787257,273.065580783,134.923,19.2969,180.159823476,19.2960902538,818.262394243,0.999352,13.0787796122,1.41631,1082.67276636,79.370154472,-19.4302,19.2890718235,1342,0.460692005531,19.2875,373.61426739,1342,113.005
582.147428393,366.075686965,303.363821021,134.989,19.3343,162.917408606,19.3334965664,891.576448399,0.999069,7.48461629914,1.12181,1480.97657284,18.8619744662,-19.4646,19.3266334426,1343,0.433797004149,19.3254,350.060883091,1343,113.04
755.703658335,383.819526053,227.369525578,135.069,19.3213,189.961701866,19.3175458173,611.467654837,0.999198,19.5299651456,1.2392,1651.20079356,211.097284991,-19.4475,19.3102626249,1344,0.447713061826,19.308,273.750310652,1344,113.104
510.010399976,310.664295111,190.310780784,135.135,19.3074,165.899608274,19.3030792985,757.721264652,0.999221,144.309329951,1.26072,1590.03330489,11.8385271165,-19.433,19.2961244939,1345,0.442543938466,19.2957,461.463621744,1345,113.148
638.56040987,512.81365591,146.487756386,135.167,19.3582,162.663467615,19.3541512619,445.798157849,0.999445,-4.0708891966,1.1994,2311.98990028,38.2991062314,-19.4867,19.3487754977,1346,0.439586803922,19.3476,133.466207811,1346,113.136
378.467057443,237.659943987,276.104073752,135.21,19.3564,132.353573536,19.3521113641,864.863853592,0.99924,-3.62251553146,1.29305,1130.25838518,33.395417832,-19.4899,19.345331355,1347,0.456407808966,19.3445,292.607975401,1347,113.163
332.901032413,325.939332088,215.374891851,135.264,19.3954,113.425639281,19.3927962938,825.494547856,0.99934,-5.76628734012,1.23404,1531.96786813,37.8958248204,-19.5294,19.3871372982,1348,0.450760076127,19.3866,123.6046184,1348,113.218
930.777958446,581.474731454,204.060533189,135.311,19.3068,197.628733543,19.3060448459,580.377450635,0.999216,45.4897772024,1.14953,2381.5736382,291.897766215,-19.4523,19.3026109156,1349,0.440045853176,19.2993,264.996442944,1349,113.245
33.8804700891,4.89986967417,80.9781110605,135.39,19.4269,26.5356798329,19.4226444135,373.458846444,0.999313,-4.19801766193,1.26453,58.6748306162,23.4045744084,-19.5558,19.4167381531,1350,0.452331871962,19.4171,49.1525491707,1350,113.273
74.6110924223,129.169392326,247.840088631,135.452,19.4366,44.5449580931,19.4333648895,830.840257367,0.999367,73.5756053267,1.15325,1302.77335878,24.5225582955,-19.5747,19.4284825942,1351,0.444779440377,19.4274,436.411013277,1351,113.313
536.125517493,426.005615017,266.369320439,135.461,19.4153,152.396670822,19.4133460875,615.610270852,0.999095,-3.97116989777,1.37821,2242.72604664,19.2083449892,-19.5525,19.4086207664,1352,0.466479282496,19.407,276.425304337,1352,113.345
790.535506732,371.2681845,295.462684805,135.473,19.3234,171.631816537,19.3182188401,747.961110575,0.99909,17.5795111592,1.35823,2252.54087001,289.353016299,-19.4573,19.3123607706,1353,0.46668623036,19.3115,260.404606876,1353,113.385
810.318689766,278.93199655,242.24641015,135.518,19.426,187.019741295,19.4203920425,893.180899027,0.99913,228.846815458,1.30175,1739.09977036,497.007993104,-19.5706,19.4157560653,1354,0.456087157144,19.4148,446.540767764,1354,113.412
882.720752064,311.552634341,315.367718552,135.556,19.4993,188.363616751,19.4950567904,867.009602061,0.999177,10.3031686735,1.30225,2119.63489358,607.106423879,-19.6324,19.4904797812,1355,0.460983387069,19.4885,337.568444352,1355,113.427
652.972712427,191.589096006,168.88289717,135.626,19.4956,148.35950601,19.4924996976,502.203868207,0.999066,5.5434743021,1.40614,1235.02508255,451.985260325,-19.6235,19.4850800375,1356,0.463970837046,19.4858,309.50249356,1356,113.484
565.736889155,158.409654894,287.083594846,135.659,19.4824,165.086463541,19.4789951859,828.239594274,0.999229,-1.79837022831,1.32377,1162.02088277,410.751771639,-19.6061,19.4759201345,1357,0.457319839692,19.4748,215.789943878,1357,113.524
973.424730045,493.475299739,230.656364694,135.691,19.4271,203.499946758,19.4248651719,588.216351099,0.999254,-3.75688114061,1.31314,1913.15765347,234.194213362,-19.5435,19.4215705445,1358,0.458857473575,19.42,178.509273349,1358,113.652
737.579030842,339.013688946,108.083733417,135.713,19.4584,200.020158226,19.4546838475,502.159979576,0.999243,209.103515441,1.41013,2009.65377004,222.827662517,-19.5849,19.4506602299,1359,0.463356046627,19.4514,396.206473332,1359,113.697
883.285888431,333.990017863,367.728866592,135.754,19.4304,222.333860107,19.4303102162,922.235305135,0.999239,72.9981950216,1.28694,1901.13909883,483.829315813,-19.5625,19.4260888615,1360,0.45510410736,19.4224,410.945221325,1360,113.709
656.842200997,222.134997476,500.747225534,135.796,19.4878,213.918716095,19.4848271826,1900.92705814,0.999299,474.56887885,1.36671,1441.52237731,74.0248423651,-19.6163,19.482575447,1361,0.457615307986,19.4822,794.270819057,1361,113.728
738.609959548,341.985064988,263.289160246,135.856,19.4902,206.93034353,19.4866382782,700.213112116,0.999121,13.9123160864,1.12957,2210.83752365,45.3147519086,-19.6169,19.4815713291,1362,0.450198841444,19.4797,222.553969753,1362,113.787
781.801101049,393.228850867,300.747055633,135.889,19.4466,197.645144905,19.4435363921,916.439849871,0.999184,41.7529022986,1.27161,1842.37816822,279.748079054,-19.5765,19.4411311068,1363,0.463079057064,19.4395,355.497776138,1363,113.779
1092.11880839,434.486562177,276.991416286,135.937,19.4155,184.049770632,19.4141624907,727.091094812,0.99921,4.63448980398,1.27884,2119.13759939,381.652075072,-19.5463,19.4089309986,1364,0.462663691787,19.4071,180.56887279,1364,113.785
1801.86665612,676.77580632,194.952277196,135.961,19.5156,191.82994431,19.5122738743,585.000295062,0.99939,13.1739584942,1.41746,2581.82864896,551.71478523,-19.6561,19.509142534,1365,0.46500010746,19.5094,210.579057486,1365,113.789
1762.48980955,705.436137903,285.375901268,135.989,19.4826,206.429110156,19.480195742,785.931061316,0.99909,78.2905284157,1.16064,2503.83632663,636.061560337,-19.6252,19.4767341987,1366,0.448423135516,19.4764,357.008186008,1366,113.777
317.212113039,602.214986028,294.341818651,136.034,19.5223,77.656843255,19.5188256935,964.460198421,0.999238,-1.15343145344,1.30395,2483.77269421,25.0454194033,-19.6593,19.5138023703,1367,0.467384302294,19.5137,159.295698839,1367,113.845
989.353489792,487.603011393,218.896041822,136.099,19.5737,189.449450003,19.5707110361,827.411593426,0.999315,-1.21796754127,1.22796,2446.42580309,497.932911366,-19.6932,19.5665238671,1368,0.456517736266,19.5645,110.559948691,1368,113.87
1054.83639909,691.76700702,564.384529161,136.147,19.5387,201.556680811,19.5372918367,1373.85880218,0.999251,15.2569374155,1.31285,2720.83475086,73.1604079504,-19.677,19.5329626115,1369,0.462849940013,19.5322,768.370895741,1369,113.886
1323.70648606,582.835690179,238.175648727,136.211,19.522,203.979937118,19.5192205472,647.337636088,0.999158,12.954767783,1.36515,2510.53196437,372.734660653,-19.6719,19.5152636198,1370,0.466455868838,19.5135,316.569896165,1370,113.896
1041.81585379,528.616537936,290.048001078,136.2,19.555,211.363457725,19.5517078617,721.21681577,0.999097,-1.32442390596,1.28712,2582.73455604,370.91315108,-19.6897,19.5472740995,1371,0.456797988301,19.5464,222.661201511,1371,113.911
675.364820665,185.094862878,366.462087661,136.252,19.5876,180.452966952,19.584738885,1121.87671765,0.999422,37.5259384343,1.50293,1028.05081231,31.4577507907,-19.7318,19.5787520949,1372,0.485130917269,19.5779,585.093022716,1372,113.939
995.122164132,432.612370611,240.08627269,136.286,19.5693,187.794917572,19.5652681702,664.017716972,0.999228,47.3835893078,1.26334,2687.00976957,542.740357812,-19.716,19.5594136803,1373,0.460361638731,19.5589,399.886398513,1373,113.949
196.818894984,272.122167194,288.301877272,136.377,19.5753,79.4920377795,19.57333544,790.44824718,0.999379,0.526535281873,1.34161,1292.85695533,18.1714723272,-19.7113,19.5687334541,1374,0.463757264268,19.5672,287.225529353,1374,113.993
709.452196659,391.041598782,220.995981244,136.408,19.6286,150.959877003,19.6250069905,681.559790121,0.999077,69.7482890736,1.4067,1685.88929025,30.7369122252,-19.7657,19.6207059909,1375,0.470882765205,19.6205,309.638415949,1375,114.058
352.953550202,357.860640029,190.347223477,136.449,19.5654,106.159979237,19.5611187626,497.569010079,0.999306,0.307949226974,1.42416,1478.47011723,24.7662209684,-19.6792,19.5569754884,1376,0.473415087892,19.5563,178.856555933,1376,114.1
785.385084986,593.137831897,447.038493122,136.491,19.6606,145.838091127,19.656361277,1151.87827808,0.99911,2.02103945782,1.30704,2264.10185112,62.8589473467,-19.7809,19.6521694398,1377,0.476049593408,19.6501,516.225929807,1377,114.062
729.223232149,417.436374803,177.212732264,136.527,19.6312,174.879511714,19.6240937592,512.787997023,0.999184,4.15569102351,1.37008,1863.99199552,131.652242074,-19.7753,19.6197806375,1378,0.472823098297,19.6203,216.348877381,1378,114.08
822.040973281,283.981157351,280.613443903,136.524,19.6213,209.328140686,19.6176668761,825.778016409,0.999224,-1.58540993582,1.28801,1518.94566331,389.134411725,-19.7636,19.6134941794,1379,0.462773432659,19.6116,324.436990751,1379,114.112
717.656678156,274.705766903,344.761345338,136.555,19.7506,194.623228114,19.7483474172,1152.63921625,0.999295,-1.75641229645,1.46114,1525.45409386,97.0021236851,-19.8783,19.742849897,1380,0.466355514533,19.74,227.496388453,1380,114.173
580.327802441,84.8113882572,221.412940562,136.596,19.5873,190.465832282,19.581865193,683.906685575,0.999215,25.1955870955,1.28477,860.787929589,370.627889273,-19.7166,19.5776278638,1381,0.467184934372,19.5775,311.904784705,1381,114.172
631.772805695,61.0712555469,228.942444852,136.645,19.7383,210.705703778,19.7340310843,551.669481264,0.99932,7.21068326859,1.28684,762.354142881,496.718454176,-19.8809,19.7295987689,1382,0.464777438611,19.7291,313.439919261,1382,114.185
584.208354277,44.4138203809,254.501028737,136.682,19.7078,184.048743801,19.7037987858,565.295306466,0.999298,2.49501884678,1.44561,723.60117222,498.124175736,-19.8416,19.6996212908,1383,0.478015497467,19.6989,307.060513182,1383,114.226
950.260515822,437.988332926,343.909200099,136.705,19.7003,173.759558705,19.6983036205,981.610064963,0.999063,11.2134811518,1.53236,1862.84294323,272.318421595,-19.8406,19.693981866,1384,0.477833433588,19.692,501.065991631,1384,114.314
577.053857405,317.61611695,245.030433054,136.757,19.7035,160.002469241,19.699098702,863.597418593,0.999273,65.7175970888,1.36978,1476.29589269,118.618336965,-19.8474,19.6963805761,1385,0.46896440779,19.6971,513.399879324,1385,114.342
871.716196468,363.72481386,418.761150392,136.805,19.6917,172.967640964,19.6877281458,973.19040123,0.99917,21.6751055343,1.33995,2139.24307342,479.554784697,-19.8325,19.682029145,1386,0.466771562069,19.6808,414.383029869,1386,114.339
1217.86208872,456.952987205,163.550054468,136.856,19.7442,205.936897239,19.7424721371,650.944068262,0.99903,289.568150119,1.36417,2201.23003368,639.685104217,-19.8814,19.7379877285,1387,0.463281661392,19.7362,520.172011539,1387,114.325
1421.93186824,511.08781899,138.201422024,136.874,19.6495,170.815914802,19.6459884838,841.595095913,0.999151,431.955090635,1.36881,2247.4826798,451.700540291,-19.7866,19.6410953821,1388,0.474298339152,19.6407,614.124933793,1388,114.315
938.715071314,352.855819978,259.497340684,136.921,19.6794,183.532723929,19.6762592414,734.278110536,0.999089,5.0473341154,1.28536,2003.66090937,500.170588058,-19.8253,19.6726129362,1389,0.453113516472,19.6716,245.383652664,1389,114.299
1278.55831201,530.613167831,439.642937387,136.955,19.7161,179.38061673,19.7126586092,1243.3920663,0.999117,133.658219658,1.36801,2420.63417501,515.712558485,-19.8467,19.7066212461,1390,0.460727583877,19.7054,534.625290614,1390,114.324
995.922510013,401.736550769,244.69714996,136.975,19.7203,174.022874234,19.717686634,589.688087753,0.999126,0.0991193742055,1.21866,1883.68023554,78.6206606589,-19.8629,19.7138380857,1391,0.456512652179,19.7132,422.894419184,1391,114.378
1926.8087371,699.145799006,519.472214858,137.014,19.7313,195.847639796,19.729741182,1183.94335808,0.999251,16.7047111024,1.28411,3017.93670695,954.935021303,-19.8594,19.7244342529,1392,0.452049340688,19.7228,494.665069507,1392,114.444
722.992460708,391.157640442,260.389593196,137.067,19.8142,180.265933156,19.8090619913,682.420641918,0.999349,14.1281025875,1.47416,1925.38704602,268.714601347,-19.9549,19.8050245366,1393,0.47239333908,19.8053,368.588925818,1393,114.508
738.166963776,473.585030426,150.609462125,137.115,19.7904,166.066060845,19.7870788139,763.773130267,0.999403,320.862176799,1.24692,2200.08067336,287.787541108,-19.9374,19.783156008,1394,0.455414901353,19.7802,506.725534778,1394,114.512
496.754093013,193.752828933,212.759867369,137.196,19.8167,179.579416768,19.8116481466,714.258225576,0.999408,19.7588062859,1.31898,1055.11528947,111.437911751,-19.9424,19.8069481198,1395,0.458000642281,19.8079,384.321975371,1395,114.565
662.067813547,347.60101896,200.786997212,137.231,19.7537,166.462305849,19.75139518,641.463349808,0.999193,0.753030558298,1.23677,1538.43397959,38.3033697813,-19.8833,19.7463396522,1396,0.446384425176,19.7445,223.298753859,1396,114.595
481.007406042,318.526735151,186.121776957,137.317,19.8281,151.883551585,19.8254590909,501.756111275,0.999315,46.3156633785,1.25307,1607.89355605,72.3302662725,-19.9558,19.8211151494,1397,0.453640527755,19.8189,303.634477375,1397,114.601
881.565706901,467.866931763,213.389383911,137.356,19.8058,194.129807661,19.8009231314,568.056410927,0.999309,0.528860111259,1.53089,2188.61055314,369.890891037,-19.9458,19.7942610995,1398,0.475775377349,19.7941,206.122032169,1398,114.612
1471.06987056,697.963253908,346.504683902,137.41,19.7603,194.771254517,19.7556421685,1044.85271003,0.99936,1.44594348661,1.30437,2332.11739725,552.278952253,-19.9037,19.751562894,1399,0.455391246349,19.7507,336.80122354,1399,114.631
1907.61438471,532.598837826,128.331778175,137.422,19.8394,197.84262467,19.8353149076,743.22825504,0.99937,382.4844038,1.37144,2458.89039386,549.780455232,-19.9815,19.8312823275,1400,0.463538535627,19.8307,562.205521873,1400,114.643
1245.38609476,572.27519151,60.0488374479,137.415,19.7975,216.107056707,19.7938446635,717.039284256,0.999416,570.258444296,1.29361,2914.63311026,620.395345769,-19.9419,19.7896527832,1401,0.456464336675,19.7886,646.396018768,1401,114.627
380.498289456,352.457411144,266.486170005,137.459,19.8305,120.400327147,19.8269726809,925.997703081,0.999343,17.8898384871,1.35811,1212.28272379,60.8870698998,-19.9673,19.8212247311,1402,0.458701966825,19.8202,519.014372168,1402,114.6
697.501586075,418.670363871,210.672250707,137.51,19.8143,169.320815779,19.811175386,1009.83011231,0.999288,493.797807658,1.36004,2023.83353838,67.7672067923,-19.9384,19.804879717,1403,0.459089681942,19.8036,752.601565189,1403,114.649
764.771231975,376.632903548,240.694597279,137.537,19.813,183.483015893,19.8080545637,725.975296484,0.999337,7.28609517103,1.38143,1500.38590306,98.9507381419,-19.9517,19.8020855486,1404,0.465582803763,19.802,241.417431618,1404,114.655
78.3609818654,18.3749979693,196.463287404,137.58,19.7873,48.0793459883,19.7835935292,659.363290774,0.99926,36.0152211259,1.54693,139.726728337,50.0122940605,-19.9223,19.7790937359,1405,0.479055286431,19.7785,255.645011717,1405,114.725
94.6640701464,21.5685075882,171.604211651,137.643,19.8729,58.8682758328,19.8704446112,722.739127165,0.999355,9.22660247585,1.3469,180.216076089,62.9401814885,-20.0037,19.8629613424,1406,0.467089595755,19.862,102.804436362,1406,114.735
768.543174141,536.084845819,196.919917429,137.68,19.8806,180.028944194,19.8764733944,573.137675883,0.999278,-0.463489119255,1.29209,2535.85638517,155.120582072,-20.0126,19.8694003088,1407,0.459097429763,19.8695,140.790958726,1407,114.744
142.319613553,179.233758866,284.264150215,137.728,19.8308,75.4662712835,19.8280244896,909.957376961,0.999388,-2.09684863403,1.3215,1230.51812323,41.2440762088,-19.9729,19.819096532,1408,0.461182111902,19.8172,292.486426048,1408,114.836
735.215660341,209.594188701,569.271329383,137.778,19.847,220.356672166,19.8429407153,1265.1547727,0.999264,32.5538836834,1.32932,1384.65926492,319.335864869,-19.9718,19.8371443202,1409,0.462013410662,19.8375,460.635898541,1409,114.881
374.621617729,395.263781167,401.551989648,137.841,19.8471,132.029426923,19.8431484586,1095.23655496,0.999358,3.93896201901,1.33667,2369.66253757,87.6250553389,-19.9848,19.8358455471,1410,0.466102677925,19.8356,369.489603589,1410,114.904
1008.89526715,675.8354766,240.562156229,137.873,19.8951,184.289153895,19.8920761308,612.835357364,0.999373,2.53060822503,1.30511,2539.40134654,386.699621741,-20.0334,19.8851723853,1411,0.46716195251,19.884,241.028143037,1411,114.949
902.463062274,467.823211577,229.341956596,137.915,19.9024,215.806384069,19.9005339971,705.963454713,0.999304,2.63915977247,1.45196,2405.09323504,350.835664794,-20.0354,19.8939057429,1412,0.474283887902,19.8913,192.862690518,1412,114.954
876.153070876,391.943918517,239.728968313,137.942,19.8534,204.900017845,19.8493875782,693.668449119,0.999257,17.1482198752,1.47912,1882.10069067,382.684481258,-19.9783,19.842323467,1413,0.481232205975,19.8426,235.391751802,1413,115.013
782.782778753,551.407703914,255.262888146,137.991,19.8569,166.878681233,19.8555154984,761.086814817,0.999149,3.3943570909,1.42879,2146.65252058,82.676005862,-19.9828,19.8488893977,1414,0.469530947565,19.8477,211.898501631,1414,115.025
286.32523918,308.964000617,158.926299817,137.993,19.8838,106.485361075,19.8813619067,555.871040383,0.999266,-0.143890814055,1.24975,1279.54602375,61.0561283835,-19.9997,19.8754225793,1415,0.45785597905,19.8739,108.550206955,1415,115.075
1150.00486305,570.200750001,291.97610592,138.032,19.8824,176.86637281,19.8780877328,842.417767773,0.999161,83.9518187333,1.30804,2129.9175843,397.723944367,-20.0254,19.8705005029,1416,0.455876764273,19.8711,371.793217273,1416,115.13
1156.30102955,474.898893368,313.887246631,138.047,19.9334,176.707895837,19.9312226202,907.919658036,0.998953,7.86209198956,1.43255,1962.32252635,466.340385872,-20.0822,19.9233922514,1417,0.46692755536,19.9235,341.480610219,1417,115.168
846.389416342,377.834083015,317.889868422,138.092,19.8998,197.871666356,19.8981643864,951.855721163,0.998984,159.836308756,1.45541,1978.89897629,393.45888615,-20.0471,19.8940588059,1418,0.475626968084,19.8918,499.58619647,1418,115.175
1343.93949882,661.412496236,332.288969991,138.148,20.0068,203.962070023,20.0044397076,835.606058245,0.999227,10.660394693,1.27488,2295.08432327,404.580761273,-20.1393,20.0003290233,1419,0.453672359118,19.9986,354.780492907,1419,115.21
680.271484407,200.612125493,330.915751576,138.187,19.9437,215.614517572,19.9399234726,1019.17664498,0.999243,-3.23926730407,1.15925,1222.29819557,429.782652797,-20.0715,19.934050925,1420,0.435263611028,19.9335,236.475191875,1420,115.249
476.772755281,239.039481505,160.408958377,138.221,19.897,163.500792248,19.8944467525,511.419419618,0.999254,1.18332379762,1.38887,886.69937365,43.5036966913,-20.0289,19.8884967896,1421,0.454707271355,19.8865,185.055696285,1421,115.268
