AverageReturn,AverageQ,MinReturn,AverageAbsQ,MaxReturn,AverageAbsQYDiff,MaxEsReturn,Iteration,AveragePolicySurr,QFunRegParamNorm,StdEsReturn,AverageAction,AverageEsReturn,Epoch,AverageAbsY,AverageQLoss,StdReturn,AverageY,MinEsReturn,AverageDiscountedReturn,PolicyRegParamNorm
93.388288937,6.68176,93.1000010371,6.68176,93.5709142942,0.037399912399,96.0625489214,362,-6.70615,70.0682,1.60157706712,0.999185,93.7306334539,362,6.68173995926,0.0222069,0.112408959781,6.68173923658,90.2591339097,47.0953469576,51.5875
93.4076150825,6.67351,93.3000001073,6.67351,93.5003840711,0.0311798703736,99.416161224,363,-6.69643,70.1116,1.91235418582,0.999344,94.1413499083,363,6.67363932505,0.0140796,0.0734150258303,6.67363832257,91.0870742344,47.2095186085,51.5163
93.4145316272,6.68185,93.200001955,6.68185,93.5998708208,0.0358238560417,97.8825457964,364,-6.70541,70.1384,2.35721735679,0.999093,92.7070923473,364,6.68194130873,0.014677,0.0873581709397,6.681941001,89.2117581385,47.2415333393,51.5402
93.4049158341,6.68234,93.2000001311,6.68234,93.5798400724,0.032895420541,99.6,365,-6.70361,70.1814,3.32995202097,0.999255,92.312580003,365,6.68241697606,0.0137561,0.0891267963679,6.68241673424,86.7643045509,47.1918114812,51.5361
93.4062845093,6.68073,93.3000000238,6.68073,93.5987987782,0.0326173831218,99.3652328686,366,-6.70274,70.2012,2.83925057933,0.999247,92.8588216201,366,6.68079035563,0.0138591,0.0751147921541,6.68078967957,88.940446624,47.198614289,51.6774
93.3779766216,6.67775,93.3000000358,6.67775,93.4977773002,0.0294371192319,94.8515446259,367,-6.69885,70.2242,1.3045932108,0.998627,93.3279903246,367,6.67779443133,0.010968,0.0483607100813,6.67779310658,90.4855566299,47.0146904623,51.7034
93.4047976133,6.69364,93.2000000238,6.69364,93.5990218234,0.0314066527409,95.4971878841,368,-6.71641,70.255,1.79730782336,0.999273,92.9606026353,368,6.69364067665,0.0116315,0.0998421547054,6.69364051076,90.3856490643,47.1922214859,51.71
93.3883608934,6.68196,93.3000000358,6.68196,93.50116754,0.0400968490909,94.499133422,369,-6.70614,70.2652,2.03349404266,0.999671,92.1643982993,369,6.68212136281,0.0231645,0.0671498148817,6.68212076535,88.8549055471,47.1091880569,51.6619
93.328001069,6.69542,93.2000004053,6.69542,93.400002861,0.0405021343135,97.3981795733,370,-6.71884,70.3149,1.26652417058,1.0,94.1712231922,370,6.69544731517,0.0235459,0.0722223018739,6.69544730902,92.1768773489,46.7746041992,51.6963
93.3796436436,6.68913,93.3000000238,6.68913,93.5004040702,0.0340173643444,95.6346813375,371,-6.7126,70.2938,1.61657544791,0.999674,93.4152811039,371,6.68911929271,0.017686,0.0705930857893,6.6891184492,89.6396588992,47.0593877738,51.7301
93.3975456263,6.69639,93.3000001192,6.69639,93.5000026703,0.0303832667518,96.3728764139,372,-6.71936,70.3037,2.19885936191,0.999376,92.3970094694,372,6.69647873322,0.0137365,0.0723416389139,6.69647861829,89.7392552884,47.1524520102,51.6995
93.4073779212,6.69002,93.2000011682,6.69002,93.5000102041,0.0296713274427,94.6908309356,373,-6.7123,70.33,1.3033724885,0.999281,93.3796136668,373,6.6900273034,0.0101679,0.0826061641828,6.69002712905,90.5224627242,47.2063703968,51.8436
93.4027772401,6.69222,93.2000001311,6.69222,93.5154456287,0.034271352288,96.4335460637,374,-6.71447,70.379,2.44110730341,0.99938,93.6565327485,374,6.69225174243,0.0146053,0.0914094718579,6.69225086539,86.7320579318,47.183716126,51.773
93.3904534451,6.68612,93.3000000954,6.68612,93.5000049591,0.0350599681695,97.4489242236,375,-6.70926,70.4035,2.00650620802,0.999354,93.7045087615,375,6.68624689604,0.0155508,0.0663311671548,6.68624675066,90.5116970525,47.1108091403,51.8344
93.3669469602,6.68071,93.2000413256,6.68071,93.4967734534,0.0330040880208,94.8754905596,376,-6.70296,70.449,0.92862853478,0.999492,93.7887263194,376,6.68083592834,0.0131277,0.0605787028221,6.6808356106,91.7521570352,46.9800726067,51.8273
93.3894738738,6.68805,93.3000001192,6.68805,93.5000042915,0.031181320396,95.2797438358,377,-6.71011,70.4766,1.90575103978,0.999204,93.1403714695,377,6.68800292205,0.011759,0.0646440747519,6.68800277467,88.9034400312,47.1001656913,51.8262
93.406810774,6.68211,93.2000002146,6.68211,93.5887506622,0.0292842852215,97.9211329324,378,-6.70519,70.5031,2.50988399628,0.999267,92.8612788768,378,6.68214029176,0.00855465,0.0867040312549,6.68213994204,88.9499319665,47.2030145446,51.8814
93.4045469001,6.69303,93.3000002384,6.69303,93.5004636976,0.0368582430167,94.4862345958,379,-6.71559,70.5394,1.55729800678,0.999112,92.2358573227,379,6.69310187667,0.0188141,0.0773108969225,6.69310109706,90.3363611075,47.1843382065,51.8519
93.4019562043,6.69768,93.3000008345,6.69768,93.5000124453,0.033550539407,97.7876349593,380,-6.72062,70.5324,1.76531746812,0.998907,93.6565743438,380,6.69777845452,0.0155592,0.0674073795552,6.69777813739,90.9451792985,47.1622934988,51.8942
93.4124893431,6.6963,93.2478453359,6.6963,93.5828799074,0.0323947828117,99.7544258009,381,-6.71963,70.5591,2.25814992567,0.998805,93.8888397253,381,6.69647483887,0.0171632,0.0781931538337,6.69647411621,91.1793077056,47.2201077284,51.8396
93.3660444061,6.68187,93.2000000477,6.68187,93.4000047326,0.0334104493593,94.199039521,382,-6.70399,70.5722,1.36265780535,0.99913,93.0411338506,382,6.6818107264,0.0167662,0.0489228176798,6.68181057724,90.2265757613,46.9628969097,51.8421
93.4202069882,6.68738,93.3000000715,6.68738,93.5827458605,0.0332499852765,95.5048648924,383,-6.71082,70.588,1.12457348495,0.999329,93.9705679849,383,6.68742589631,0.0154386,0.0772890210404,6.68742510915,91.4559204237,47.2813631511,51.8909
93.3532808659,6.70429,92.9000060319,6.70429,93.551018386,0.0323494325378,98.2124948291,384,-6.72842,70.5929,1.76978543576,0.999258,94.4098398246,384,6.70431042557,0.0153966,0.158433812089,6.70430969736,89.5685516756,46.9007074125,51.9354
93.4068730217,6.68735,93.2000000238,6.68735,93.5079862499,0.031732397033,97.3396313934,385,-6.70962,70.6481,1.98901009864,0.999457,93.6667890555,385,6.68732775707,0.0135429,0.0898273713317,6.6873275136,90.7672234443,47.2096219174,51.8949
93.4047736144,6.68994,93.3000000477,6.68994,93.5000056505,0.0322990783436,94.4581629696,386,-6.71225,70.728,1.84731032251,0.999078,92.1507421793,386,6.69002753533,0.0125293,0.0640418073406,6.69002698023,88.3261162562,47.1840217231,51.8833
93.4183308682,6.70921,93.3000000596,6.70921,93.5689643215,0.0358205197952,95.359097914,387,-6.73217,70.7778,1.57391533434,0.999414,93.4342961207,387,6.70934019758,0.0204015,0.0754070355539,6.70933972979,90.1463383057,47.2734388434,51.9424
93.4059337879,6.69767,93.3,6.69767,93.5999998787,0.0320656817741,99.950399609,388,-6.72194,70.7909,2.58835478066,0.999201,94.104414674,388,6.697715832,0.0149108,0.0772345189153,6.69771552426,87.3680124659,47.1951332194,51.9693
93.4201683292,6.69982,93.3000000238,6.69982,93.5000026703,0.035127240504,94.9250358939,389,-6.72218,70.8385,1.93664424976,0.999535,92.6154558884,389,6.69978824132,0.0173288,0.0791977905811,6.69978626265,88.5142060785,47.2882187249,51.9431
93.3750082838,6.70466,93.3,6.70466,93.4990425514,0.0355186533312,95.8961575127,390,-6.7289,70.9233,1.36917228897,0.999175,93.7088356249,390,6.70472690137,0.019167,0.0496302133428,6.70472611171,90.7832778001,47.0155708379,52.0083
93.3048388519,6.70726,93.1100132607,6.70726,93.4998950641,0.0364593615512,98.8104277571,391,-6.73066,70.9909,2.27994834899,0.998781,93.6096001673,391,6.70735705068,0.0190349,0.0837503526598,6.70735606232,90.2847234236,46.6026461956,51.9476
93.3776470471,6.70896,93.1,6.70896,93.5839354829,0.0388326125108,97.7091063925,392,-6.73267,71.0312,2.01101038468,0.999176,93.8494837987,392,6.70902505912,0.0220045,0.117916041267,6.70902366197,89.896603439,47.0342999936,52.0319
93.3957341394,6.71866,93.3000000119,6.71866,93.5000017166,0.0313454482732,97.6240710856,393,-6.74176,71.0474,2.17197587345,0.99955,93.4011784204,393,6.71875835318,0.0135225,0.0698683296689,6.71875791129,90.3535776736,47.1476897853,51.9692
93.4132931728,6.68905,93.2001319688,6.68905,93.5977076707,0.0334067857193,94.7461026134,394,-6.71132,71.0934,1.70724047953,0.999281,93.3905962177,394,6.68910425834,0.016537,0.0859123848201,6.68910201501,90.4975746255,47.2405669093,52.003
93.3867810122,6.7146,93.3,6.7146,93.5000070452,0.0307966502036,94.6661589301,395,-6.73787,71.1427,2.13470239922,0.999611,92.6286966753,395,6.71460636371,0.0134188,0.0639591343571,6.71460569131,88.7972817267,47.0980652916,52.0107
93.3556323764,6.70585,93.2000010848,6.70585,93.4000011086,0.0299304462279,96.9309974914,396,-6.72913,71.2263,1.81913624059,1.0,93.2323869342,396,6.70590054644,0.0105308,0.0677245486442,6.70589992144,90.6122127324,46.9322953017,52.0807
93.3959387788,6.69741,93.3000000119,6.69741,93.5000024199,0.0321634982424,97.0996920105,397,-6.72025,71.3002,1.62470071457,0.999718,93.8398035196,397,6.69746291054,0.0117863,0.0692137042529,6.69746256082,90.3569618463,47.1543466177,52.0703
93.3413423275,6.72365,93.2000266296,6.72365,93.4203380626,0.0369213678589,96.5339425992,398,-6.74613,71.3447,1.49347405522,0.999858,93.9960501285,398,6.72376507111,0.0208619,0.075478482776,6.7237634878,90.6863229486,46.8462345289,52.067
93.2211211552,6.70903,93.000000155,6.70903,93.30047762,0.0329222142563,96.4013457612,399,-6.7312,71.3707,2.72500354709,0.999675,92.5185647927,399,6.70909274664,0.015299,0.103461457584,6.7090911328,86.8410554059,46.1588775457,52.0707
93.3260007273,6.70467,93.2000000358,6.70467,93.400002718,0.0284207173522,94.9867732943,400,-6.72633,71.4042,1.84249320937,1.0,92.9459952723,400,6.70467674778,0.00786963,0.0743239439875,6.70467674778,89.728583741,46.7632812168,52.1218
93.3686435874,6.71063,93.2000002265,6.71063,93.4999602346,0.0286662589839,98.1609012959,401,-6.73361,71.4589,1.38065547999,0.999336,94.3574652312,401,6.71076083875,0.00949815,0.058333384624,6.71075991883,91.8501636773,46.9845667769,52.1523
93.322668889,6.71016,93.2000001192,6.71016,93.4000057339,0.0349619974616,97.4689050706,402,-6.73177,71.5082,2.48402099312,1.0,92.7286569479,402,6.71021393715,0.0163961,0.0792869798811,6.71021325914,88.4368542741,46.7444874641,52.1801
93.3576175092,6.70582,93.200000298,6.70582,93.4000034571,0.0351118565682,95.9937353981,403,-6.72959,71.5893,2.0407584994,1.0,93.1204058791,403,6.70589285929,0.0172581,0.0580452414071,6.70589231395,88.8607839582,46.9433145259,52.115
93.4073278734,6.70772,93.2000017762,6.70772,93.5999130807,0.0346448973671,98.8556062666,404,-6.73115,71.6232,2.25483323634,0.998492,93.9450081893,404,6.707776436,0.0188174,0.0934984037026,6.70777560544,88.6786017358,47.1810846524,52.2338
93.3835000332,6.70385,93.3000004292,6.70385,93.5756418169,0.0323014276352,98.3962924821,405,-6.72655,71.6406,2.96581488451,0.998992,92.5056351412,405,6.70390917688,0.0154184,0.0717477808129,6.70390866197,87.9093953624,47.0590799404,52.1726
93.3858465358,6.70183,93.1000003099,6.70183,93.5838801777,0.0282812716036,98.9892051934,406,-6.72448,71.6825,2.37014050976,0.999057,93.4164002113,406,6.70189683695,0.0120645,0.11175287357,6.70189649207,89.4320771437,47.0771227174,52.1717
93.4101410369,6.71315,93.2000378455,6.71315,93.5923638388,0.0397964368531,97.7147220537,407,-6.73747,71.719,2.81768242487,0.99926,92.646762535,407,6.71322553543,0.0222642,0.0884311185044,6.71322407045,87.805398469,47.2217796529,52.1286
93.3640863099,6.717,93.1000004172,6.717,93.5617781397,0.0314922777871,94.6792156694,408,-6.73971,71.7692,2.70262932342,0.999126,91.1030629181,408,6.71711807585,0.0150701,0.12448596907,6.71711805215,86.8259319414,46.9554361644,52.1714
93.3050253323,6.69809,92.9000002861,6.69809,93.5999212694,0.0343255261378,95.3180505382,409,-6.72007,71.8492,2.73221426321,0.999449,92.7642662948,409,6.69784651031,0.0169178,0.177615436412,6.69784558553,86.0406016084,46.6332716318,52.1509
93.4044021647,6.70505,93.2000003219,6.70505,93.5972786011,0.0336576603619,97.6835415081,410,-6.72829,71.8781,2.09146246909,0.998935,93.4287001121,410,6.70529466265,0.0147772,0.0859251238633,6.70529319186,89.2082095793,47.1780361964,52.1568
93.3703662817,6.70564,93.2000015259,6.70564,93.4987016646,0.032759653916,96.4521107828,411,-6.72953,71.9294,1.81976481302,0.998877,93.4866267346,411,6.70576135053,0.0153032,0.0634476295222,6.70576010053,90.0717224323,46.9794487552,52.2029
93.4042720013,6.69543,93.3000004768,6.69543,93.5000096321,0.0356374020511,98.6,412,-6.71804,71.9701,2.72207765517,0.998755,93.1690475876,412,6.69544118328,0.018874,0.0693505758179,6.69543975709,88.8934046938,47.1706692332,52.2516
93.4076184348,6.70019,93.3000003695,6.70019,93.5000084042,0.035905962212,96.5818959417,413,-6.72197,71.9883,1.6877008795,0.999443,93.5078287796,413,6.70026136761,0.0181072,0.0742514368318,6.70026091643,89.6988211877,47.2127891641,52.2516
93.4042607923,6.70913,93.2000004172,6.70913,93.5829363029,0.0339633955804,94.730347685,414,-6.73273,72.0414,1.89762385909,0.999554,92.9550204999,414,6.70917308913,0.0160935,0.0923978301205,6.70917308253,89.5735085588,47.1977836283,52.2301
93.3726096283,6.69216,93.2000085949,6.69216,93.4996084626,0.0344345046584,95.106895143,415,-6.71534,72.0952,2.16143233519,0.998738,92.3297438743,415,6.69219552615,0.0169174,0.0633667509275,6.69219527804,89.236137787,46.9877522485,52.1764
93.407847331,6.69317,93.3000004649,6.69317,93.5876433519,0.0328067897073,98.9567763047,416,-6.71527,72.1662,1.76265863515,0.998911,93.8840690811,416,6.69302390964,0.0158486,0.0776819827429,6.69302325056,91.5226131851,47.1967062849,52.3094
93.3505342548,6.70549,93.2000017643,6.70549,93.4050381567,0.0386044614968,95.4794655512,417,-6.72828,72.2499,1.70164315094,0.999969,93.6998323067,417,6.70572971356,0.0215,0.0671343919035,6.70572786192,90.6399697911,46.9021176449,52.3315
93.3843775542,6.70848,93.3000014305,6.70848,93.5019271712,0.0294196451452,95.3218274735,418,-6.73069,72.3234,2.16464075061,0.999577,92.7863271521,418,6.70853243853,0.013206,0.0618687630097,6.70853170056,89.603483118,47.083058652,52.3848
93.3955991353,6.7098,93.3000017762,6.7098,93.5000865193,0.0370059370367,94.4618178872,419,-6.73337,72.3761,1.68701146016,0.999272,93.1489614681,419,6.70981435543,0.0185992,0.065008900161,6.70981314296,89.7435680361,47.1376137199,52.3806
93.3896971806,6.68557,93.3000017166,6.68557,93.5000078678,0.0322295943356,95.216844036,420,-6.70864,72.4362,1.98258835123,0.999369,93.0636857704,420,6.68574068204,0.0156573,0.0624005779143,6.68574039091,88.8096614258,47.1067730788,52.3652
93.3886628402,6.70412,93.3000014067,6.70412,93.5000096201,0.0343231939187,98.6298281681,421,-6.7256,72.4898,1.72824410197,0.999327,94.013500942,421,6.70409232936,0.018789,0.0629904422408,6.70409170112,90.3132740181,47.0994822129,52.4603
93.3903242248,6.71839,93.3000074029,6.71839,93.5000185965,0.0345415839365,97.6223361107,422,-6.74172,72.5783,2.453159682,0.999473,92.7833911101,422,6.71842717506,0.0173492,0.0708798285214,6.71842531591,88.409094335,47.1141249741,52.4934
93.3773599542,6.71938,93.3000066161,6.71938,93.4984751429,0.0345316016841,94.9542995992,423,-6.74244,72.6439,1.47244846598,0.99902,93.553846535,423,6.71947036327,0.0144249,0.0464781481705,6.71947001425,90.4550497768,47.0239747895,52.4899
93.3913319755,6.72482,93.2000009418,6.72482,93.5802104416,0.0318312980577,99.4131435375,424,-6.74654,72.6828,2.75330899097,0.999421,93.5673167017,424,6.72501936345,0.0153959,0.0967437220888,6.72501853901,89.0768418671,47.1193974034,52.5741
93.3839218746,6.71069,93.2000004053,6.71069,93.5919118773,0.0375250234406,95.2118896442,425,-6.73174,72.7696,1.78192494984,0.999028,93.1597089233,425,6.71067560988,0.0195116,0.10364009184,6.71067501832,89.7775246598,47.0644928415,52.5319
93.3748822103,6.70101,93.1000014305,6.70101,93.5986034965,0.0278905374655,95.6160098406,426,-6.72305,72.8336,2.24661341971,0.999094,91.7785161445,426,6.70100789284,0.00929783,0.131750576703,6.70100733774,87.7852573182,47.0169376764,52.4915
93.370636037,6.7158,93.2280352541,6.7158,93.4983045082,0.0376725450338,99.1290102955,427,-6.73919,72.9033,2.14067415195,0.999036,93.8477482383,427,6.71582640047,0.0179827,0.0528033669713,6.71582550688,91.2027704435,46.9862108533,52.4963
93.4076474782,6.71606,93.2004009315,6.71606,93.5000200745,0.0340720703136,95.5837871698,428,-6.73938,72.9821,1.54454330799,0.99914,93.4643413712,428,6.71612481448,0.0168529,0.0784915443292,6.71612379151,89.6589475766,47.2032083558,52.4612
93.364730505,6.71404,93.2000166653,6.71404,93.499497121,0.0316155714546,94.9828411954,429,-6.73831,73.0545,2.05912875819,0.998232,92.7475358006,429,6.71396251214,0.0156651,0.0781965043209,6.71396130229,88.3795203829,46.9263009468,52.5015
93.4094621476,6.69944,93.2000015259,6.69944,93.5832020898,0.0348987803575,96.2046694489,430,-6.72258,73.1074,1.83346680596,0.998865,93.4287287991,430,6.69966691727,0.018504,0.0831623489258,6.69966627088,90.05170933,47.2050537157,52.5225
93.3950540818,6.70787,93.3000023365,6.70787,93.5000177859,0.0323572713478,95.8835989571,431,-6.72983,73.1597,1.82633637018,0.999056,93.1829182883,431,6.70791884622,0.0131857,0.0673223852316,6.70791881963,89.9730123999,47.1274722329,52.5588
93.3477402884,6.71773,93.200004971,6.71773,93.4000573467,0.0321664134078,95.5184033169,432,-6.73987,73.2053,1.92780727557,0.999991,93.7291375393,432,6.71779637322,0.0130613,0.0687915838706,6.71779637322,87.5657186362,46.8869314525,52.5642
93.3384139517,6.71516,93.2000015974,6.71516,93.4000179764,0.035041421547,95.3875710127,433,-6.73671,73.1809,0.543019025565,1.0,94.0865464366,433,6.71514003456,0.0164575,0.0659745537059,6.71513982194,93.3296314298,46.8337925769,52.512
93.4074749156,6.71375,93.2000004649,6.71375,93.599898103,0.0370592890178,99.0172356023,434,-6.7361,73.2618,2.93273179557,0.999067,92.8698513613,434,6.7138245568,0.0213945,0.0940163601819,6.71382365383,87.6049798689,47.2004624598,52.5954
93.3253394574,6.71627,93.2000011563,6.71627,93.4000086546,0.0333259586581,95.6564699679,435,-6.73957,73.3176,1.62441169967,0.999999,93.3066838409,435,6.71639463512,0.0150631,0.0784751725374,6.71639397604,89.8165631855,46.7596637523,52.5201
93.3414930028,6.70006,93.2000367608,6.70006,93.4000042677,0.034545065873,99.7,436,-6.72233,73.3813,2.30942342126,0.999935,93.6774288343,436,6.70017409129,0.0172778,0.069446986032,6.70017390189,90.5895943977,46.8494338021,52.5058
93.3965475623,6.70897,93.3000000715,6.70897,93.5000047803,0.0347992160337,95.1789174559,437,-6.72977,73.4,1.62155693451,0.999228,93.4194464776,437,6.70892559945,0.0190398,0.0660439371574,6.70892479928,90.5004378895,47.1416453941,52.6054
93.3547865802,6.70602,93.200000298,6.70602,93.4000076651,0.0326276342901,97.1174024047,438,-6.72823,73.452,2.93969231884,0.999529,92.230499101,438,6.70606395138,0.0167412,0.0547043058993,6.70606378019,88.8634859021,46.9116382581,52.6046
93.379064442,6.71758,93.1000013351,6.71758,93.5517347591,0.0324513190596,96.50278463,439,-6.73976,73.5655,1.60481606125,0.998763,93.7024632443,439,6.71769007637,0.013592,0.113058968684,6.71768907095,90.8105920567,47.0288809551,52.6809
93.4125183904,6.70936,93.2000005484,6.70936,93.5894506173,0.033712235459,97.0720820949,440,-6.73224,73.6836,1.88391456198,0.999299,93.4771109929,440,6.70933560856,0.0147102,0.0844389414967,6.70933498356,90.5457806703,47.236729414,52.5921
93.3496710952,6.71038,93.2000004411,6.71038,93.4000056147,0.0329742652901,96.3585600053,441,-6.73266,73.7538,1.28908213122,1.0,94.0719820066,441,6.71043846083,0.0154269,0.0669835994635,6.71043767367,91.1548296525,46.89817261,52.6358
93.4151156939,6.71339,93.3000003576,6.71339,93.5906375842,0.0312084651038,95.4168548326,442,-6.73601,73.7887,2.03930680616,0.999304,93.0780413545,442,6.713469643,0.0127127,0.0734917800355,6.71346897977,89.4302277778,47.2511121019,52.6099
93.3286718348,6.72132,93.2000005007,6.72132,93.4000092387,0.0280598048519,94.9312077782,443,-6.74173,73.8574,2.45918817039,0.999999,91.5168225988,443,6.7213336525,0.00843491,0.0742426277384,6.72133357981,87.1333813897,46.7784960734,52.651
93.4013760173,6.69777,93.2000002384,6.69777,93.5112281903,0.0373807832488,97.9156468535,444,-6.71982,73.946,2.4374918849,0.999493,93.5939569744,444,6.69783470095,0.0203154,0.0947623028673,6.69783468552,88.884043296,47.1796242998,52.7002
93.3631807889,6.71675,93.2000005841,6.71675,93.4014325833,0.0340018610316,97.1605108237,445,-6.73895,73.9855,1.9396060306,0.999362,92.7140980605,445,6.71682711321,0.0174975,0.0523848411248,6.71682654444,90.6012133652,46.9541391353,52.6788
93.3267236981,6.71267,92.7014789095,6.71267,93.5789541988,0.0330166585932,98.6218263639,446,-6.73288,74.0184,2.53563002554,0.998694,92.95125349,446,6.71273252061,0.0173589,0.187848887977,6.71273157676,90.1376929751,46.7335550552,52.7211
93.347055078,6.70721,93.2000091909,6.70721,93.4000118136,0.0345734106378,97.2343776282,447,-6.72732,74.0965,2.25836126629,0.999995,93.3464220654,447,6.70730365844,0.0181213,0.0716429580323,6.70730272166,89.4159876308,46.8832397724,52.7089
93.3551114906,6.71781,93.2060444789,6.71781,93.4000172256,0.0325757153351,95.9551522004,448,-6.74045,74.0871,1.40004647365,0.999182,93.8257595126,448,6.71782351045,0.0159774,0.0569704413186,6.71782276815,90.9589902098,46.9024903761,52.722
93.3785165996,6.70573,93.1000007749,6.70573,93.5999665493,0.031292036994,97.9538019714,449,-6.72941,74.1446,2.78260613607,0.998945,93.5012188342,449,6.70571880057,0.0161051,0.131662705036,6.70571793299,87.1633342115,47.0326867892,52.697
93.4119361265,6.69589,93.2000010967,6.69589,93.5925716956,0.0304971855246,95.1819854303,450,-6.71801,74.2111,1.75591029075,0.999586,92.9202851583,450,6.6959569667,0.0139368,0.0912340249881,6.6959569667,89.8713989588,47.2429832116,52.6921
93.4057973885,6.70099,93.3000009656,6.70099,93.5000172374,0.0365532693424,94.9571228492,451,-6.72109,74.2663,2.20323994869,0.999321,91.8638184964,451,6.70103371352,0.0209928,0.0793370940955,6.7010328804,88.2281285111,47.1984693813,52.7207
93.4139698889,6.71866,93.3000003219,6.71866,93.500009179,0.029412590265,94.8112353369,452,-6.74093,74.3008,2.38869703206,0.999278,92.2420455449,452,6.71871865252,0.0133813,0.071418337698,6.71871865252,87.3308962413,47.2437964653,52.6728
93.1485600604,6.70737,90.0989027602,6.70737,93.5996783153,0.0327833585454,96.7808237863,453,-6.72861,74.3589,2.50051278963,0.998613,92.2810837242,453,6.7074346378,0.017101,0.507449732944,6.70743430281,87.9407095132,45.7848684646,52.7621
93.4100815872,6.69651,93.2000000954,6.69651,93.596668616,0.0340163647221,95.2557196807,454,-6.71979,74.4172,2.13407191228,0.998771,92.9007999784,454,6.69654401576,0.0173557,0.0904040867595,6.6965425717,89.0433703988,47.2054925602,52.7714
93.4113130741,6.70634,93.2000000834,6.70634,93.5936757487,0.0346344399395,95.3232205086,455,-6.72869,74.4658,1.44614333986,0.999083,93.5237298061,455,6.70653460465,0.019876,0.0943677661978,6.70653392069,90.3899722343,47.2230986607,52.7945
93.4056974907,6.71605,93.2000000834,6.71605,93.5999368489,0.0273357735744,98.0996789808,456,-6.73884,74.5474,1.55323062641,0.998938,94.0688236589,456,6.71597261346,0.0106426,0.0956678056225,6.7159717684,91.2587793108,47.1859746128,52.7784
93.3849795357,6.72451,93.1046428955,6.72451,93.5385107518,0.0311734447672,99.2,457,-6.74731,74.6125,2.42935122426,0.999089,93.9321033261,457,6.72456195648,0.0133815,0.101596699458,6.72456180731,89.5757281309,47.0727238893,52.7396
93.2498528551,6.70789,93.1000025272,6.70789,93.3692981118,0.0354189146841,99.6711772956,458,-6.72869,74.702,2.5779797745,0.999575,93.6480570461,458,6.70794113483,0.0179457,0.0673078292252,6.70794039995,88.7426535673,46.3162141064,52.7607
93.360078281,6.71268,93.2000007629,6.71268,93.4890603541,0.0323562365895,96.0564024038,459,-6.73421,74.7332,2.13332679219,0.99933,92.1324578066,459,6.71271183937,0.0158904,0.0603376058852,6.71271121437,89.2945380411,46.9353691825,52.829
93.3926123185,6.69434,93.2,6.69434,93.5117994127,0.0352436513444,99.8,460,-6.71738,74.8348,2.78749054251,0.999625,93.4154407827,460,6.69437801264,0.0192006,0.0983767947432,6.69437777081,88.5606299831,47.1336316329,52.8949
93.3855006101,6.72027,93.3000000715,6.72027,93.5000082969,0.0323502136587,99.5142006003,461,-6.74337,74.9081,2.37784629199,0.999706,93.737470032,461,6.72035358875,0.0161113,0.0686282742404,6.7203529826,90.5385481279,47.0939560987,52.771
93.4127865274,6.71153,93.3000000954,6.71153,93.5531596204,0.0324442104336,98.2099598638,462,-6.73619,74.9625,2.29695431195,0.999457,93.4005747004,462,6.71154742045,0.0169128,0.078995250378,6.71154644027,89.9189875341,47.2430861145,52.8213
93.4139049646,6.72441,93.3,6.72441,93.5085073855,0.0309815799524,95.0146951259,463,-6.74581,75.0165,2.60878171852,0.999388,91.9444517645,463,6.72448837047,0.015278,0.0696244836598,6.72448822131,87.7040183064,47.246798966,52.8069
93.4097262129,6.71149,93.3000000477,6.71149,93.5912146504,0.0363179779265,96.1460105575,464,-6.73566,75.0471,2.28014629025,0.999423,92.4958233317,464,6.71156682805,0.0221449,0.0805412736084,6.7115666122,88.2319152134,47.2242929195,52.8688
93.3703884897,6.7365,93.0000002742,6.7365,93.5714116613,0.0363203041136,97.5862831531,465,-6.75892,75.1079,2.35560079104,0.999273,93.2733370563,465,6.73651489702,0.0251279,0.135095762073,6.73651323294,88.2923096189,46.9970210388,52.8349
93.3188850598,6.70679,93.2000000954,6.70679,93.4000104069,0.0307997681759,96.6701642856,466,-6.72983,75.1606,2.00097574104,0.999967,93.1542490378,466,6.70680980365,0.0160549,0.0757298870906,6.70680853085,90.1494108031,46.7217051945,52.8189
93.3463630054,6.72581,93.200000608,6.72581,93.4000132441,0.028483630512,98.1462856625,467,-6.74875,75.2128,2.03752019274,0.999999,93.6490524481,467,6.72588206046,0.0128271,0.0668875515235,6.72588189456,89.8550218099,46.8792395904,52.837
93.3470232983,6.72361,93.2000001073,6.72361,93.4000118493,0.027876959658,95.1625648286,468,-6.74614,75.2986,1.84259411471,1.0,92.3268084542,468,6.72365401116,0.0107219,0.0659222958496,6.72365342854,89.5352321309,46.8829872549,52.8545
93.3986134038,6.72699,93.3,6.72699,93.5000016928,0.0314160552148,98.4720793361,469,-6.74915,75.3914,2.04621225245,0.998916,93.5913977581,469,6.7270933003,0.0123298,0.074739503814,6.7270933003,90.2111991322,47.143750059,52.985
93.4085631147,6.71352,93.2000035643,6.71352,93.5018527629,0.0330596683171,99.1050337749,470,-6.73509,75.5033,2.22367103129,0.999101,93.9049816464,470,6.71348245269,0.0155781,0.0885916729168,6.71348245269,90.4690835864,47.2078373904,53.0074
93.4107248133,6.72072,93.3000001311,6.72072,93.5000151632,0.0317944825109,98.447918578,471,-6.74456,75.4782,1.82234548022,0.999272,93.8541431341,471,6.72071934398,0.0148513,0.0757858524575,6.72071897602,90.914209915,47.2251428201,52.9617
