MaxEsReturn,AveragePolicySurr,AverageY,Iteration,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,AverageReturn,StdEsReturn,MinReturn,AverageAbsY,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,AverageAbsQ,AverageQLoss,StdReturn,QFunRegParamNorm
191.007171281,-660.293,623.50159637,2397,623.511,165.851,166.377466149,0.86123,441.43556438,40.4703791222,135.240674404,624.440995779,24.062405503,4.98792247545,17.9289874339,2397,729.078150271,625.531,2403.46,159.896702838,407.512
392.371428446,-660.943,622.745699334,2398,622.747,165.861,146.769558862,0.855812,312.858671887,58.138818947,139.867510994,623.745826244,25.7141232375,4.63430602493,17.7380634199,2398,593.690521719,624.871,2324.79,84.9052124674,407.622
130.559775497,-660.292,622.021290383,2399,621.99,165.92,134.465819535,0.85218,309.529646744,24.6277872126,151.078747817,623.100804414,20.2558044087,4.47877049178,18.1161952949,2399,688.779999506,624.163,2435.64,163.037163256,407.703
151.080718619,-660.533,622.395542598,2400,622.412,165.964,99.2025938781,0.831229,168.116705523,31.7310331161,142.24673744,623.402289247,18.6767989785,4.77366862667,17.932783031,2400,708.924582808,624.563,2375.96,86.1723055157,407.77
325.689870181,-661.455,622.449628704,2401,622.432,166.001,152.10580357,0.870681,347.839133374,69.3417558636,153.278420291,623.45006746,33.3109918108,4.87948784932,18.1716315508,2401,590.51649922,624.487,2507.79,67.6655398589,407.842
391.466917666,-660.17,621.827696201,2402,621.892,166.017,140.725554779,0.641869,529.729909468,98.5818734763,338.447389516,622.830201986,48.499376321,4.1414736835,18.3278530191,2402,1014.71495767,624.031,2508.13,230.803780058,407.937
360.437880828,-660.53,621.766966204,2403,621.686,166.038,154.513452257,0.871141,362.163195983,52.7351102741,140.676822542,622.795300941,25.298126667,4.47676007217,17.6964906573,2403,735.244217834,623.804,2261.42,92.8093981539,408.027
204.603312355,-659.546,622.68178644,2404,622.718,166.074,150.005303766,0.865958,347.928016568,39.3834893228,236.770864545,623.680798361,28.4372634228,5.78474086473,17.909549395,2404,806.337383225,624.79,2383.68,113.23452959,408.129
343.69460557,-660.587,622.467044897,2405,622.459,166.074,165.63759005,0.886802,414.066975837,46.3869546616,275.039022836,623.40089965,22.7054690803,4.7381133352,18.0119386612,2405,693.884915646,624.527,2405.73,95.8064533393,408.192
222.277979856,-660.802,622.726703875,2406,622.728,166.081,152.323516021,0.877346,349.813838626,37.7331445383,136.981814619,623.615571204,21.5744946315,5.02568595761,17.5801014885,2406,593.987963368,624.744,2292.26,83.4767584295,408.27
368.843022812,-661.729,623.299372895,2407,623.284,166.092,173.753743409,0.872517,467.778348784,60.8878320347,268.269226089,624.234391765,26.7023523811,4.65111303249,18.0074523896,2407,755.268614145,625.349,2452.54,102.307349215,408.33
419.472331313,-660.394,622.042593381,2408,622.069,166.1,143.477276993,0.844898,346.559989071,90.168361421,158.271961281,622.858003058,42.51457734,4.73839767688,18.1230087275,2408,1086.43564812,623.985,2437.0,178.758111988,408.427
127.18711116,-662.391,624.60856994,2409,624.579,166.178,159.466686902,0.873528,443.139894442,23.8994523651,195.580113778,625.41480118,18.8227630985,4.85127766259,18.2001049925,2409,1270.06548472,626.451,2485.67,225.715679508,408.528
247.636963864,-660.59,621.988452093,2410,621.982,166.258,154.221259903,0.827527,378.114302581,54.6327477796,213.692600091,622.915375004,28.9359381056,4.71937428079,17.8043735674,2410,1011.40510392,623.992,2412.8,150.082600218,408.605
336.063005692,-660.751,623.083062948,2411,623.113,166.298,144.113664078,0.846247,384.568834518,61.9746848875,155.575306557,624.068358606,32.0021421223,4.95942998701,18.0852330809,2411,947.689448736,625.061,2458.05,210.393935591,408.724
283.938929752,-660.024,622.496492507,2412,622.467,166.33,155.01159332,0.871793,446.012972127,57.9460390275,214.873905681,623.455660242,39.3735085102,4.79640424065,17.9657544644,2412,943.644218041,624.492,2427.73,238.465239152,408.836
204.964428017,-660.42,621.794434692,2413,621.821,166.334,125.768418526,0.827962,299.290958161,39.4749134093,113.224289331,622.769867881,21.6411659123,4.81389008685,17.6764317124,2413,1009.38172568,623.908,2343.73,190.940424998,408.908
264.234524671,-659.721,621.847680053,2414,621.826,166.316,141.447992439,0.818183,545.59169827,45.8462367267,24.3147300668,622.703285685,23.8761111361,4.80640713337,18.2398563617,2414,1444.41317026,623.839,2525.75,251.657352548,409.002
132.772911393,-658.446,620.473568828,2415,620.442,166.352,124.97215626,0.851941,297.36558383,21.709173529,130.051017016,621.257140502,16.2551337075,4.47522952857,17.6839601391,2415,1122.69835136,622.399,2283.78,193.13758269,409.045
110.473412778,-659.08,621.444867247,2416,621.478,166.356,120.020856186,0.858339,247.929094086,20.6583647189,128.597507567,622.281099458,16.5213069886,4.23080731514,18.6664974417,2416,1042.92721166,623.467,2660.97,143.719846166,409.083
439.123077693,-657.871,620.351271486,2417,620.318,166.394,171.119379507,0.875717,470.516227038,66.1667056706,310.414944465,621.151983206,26.7606421946,4.79382632623,18.2374699962,2417,1100.02417959,622.373,2450.94,142.632490815,409.178
154.926639369,-659.482,620.556025156,2418,620.581,166.469,169.998156516,0.835845,642.243040182,26.0036927496,196.57131198,621.44971872,18.5816340473,4.64473550342,18.6319025884,2418,1936.41048131,622.644,2581.96,412.427104427,409.258
359.762498394,-660.901,622.854737217,2419,622.833,166.474,155.196958495,0.837601,436.251140801,72.0884246508,146.940555394,623.757869111,37.3159088548,4.48104078876,17.3504567861,2419,1010.35339356,624.878,2122.48,217.62691063,409.286
238.144875305,-660.952,622.463585839,2420,622.438,166.497,145.521792053,0.870887,312.288470967,37.6422999092,272.383169548,623.32874284,23.223731526,4.48939984546,18.0013321374,2420,483.395021434,624.433,2423.55,31.6812357207,409.44
307.472732829,-660.324,620.992959968,2421,620.985,166.538,146.194131877,0.872837,322.480383767,44.3201153154,141.064341847,621.961254589,21.1586599689,4.45413404583,17.6822207458,2421,691.212664014,623.127,2281.92,76.1615416292,409.5
134.116068492,-661.846,622.500989895,2422,622.46,166.53,155.849950322,0.86094,356.196441425,26.2091975853,289.73747455,623.351871765,20.9988996342,4.84882265726,17.7990437302,2422,815.437703874,624.475,2415.97,69.6966552386,409.584
236.05141923,-661.158,621.951193525,2423,621.992,166.583,170.115254785,0.839173,436.617546552,32.0480200602,303.289862526,622.857273515,14.4961254315,4.32420654391,18.2658459665,2423,780.995747363,624.103,2613.66,85.8329735231,409.656
293.833958009,-662.556,623.513175028,2424,623.576,166.632,166.082901805,0.835611,405.995534892,40.2359559476,150.898267708,624.455862134,18.6098617756,4.14286149243,18.2644108989,2424,562.344860302,625.573,2548.98,73.1245129975,409.761
320.363535141,-664.731,626.256063595,2425,626.201,166.655,153.141283413,0.818332,372.803495209,48.9799197527,314.248638745,627.197583728,19.9895370347,4.39092751955,18.3512520208,2425,525.925022735,628.176,2508.39,46.1817423773,409.876
186.240557579,-664.517,625.82909628,2426,625.815,166.665,179.785683337,0.832618,515.661118536,28.9690037404,310.532636172,626.733206962,18.5952981362,4.45171015262,17.5733658682,2426,951.810870894,627.86,2344.18,158.554434976,409.954
418.788141709,-664.368,624.826329431,2427,624.847,166.674,162.489574843,0.835101,400.93140396,55.3564683912,298.756575476,625.883514677,21.7503152764,4.44767463202,18.0862575875,2427,825.859813707,627.025,2488.53,133.110903266,410.047
493.502777369,-663.23,624.810558405,2428,624.801,166.745,149.870309025,0.847844,316.308846692,84.0083860311,273.086182814,625.807916215,33.2735142733,4.82205714992,17.8445167679,2428,393.734478237,626.852,2375.19,24.3445194105,410.122
339.5590495,-663.95,625.207251603,2429,625.236,166.773,159.677379962,0.88048,383.336957797,51.7340037167,277.057598599,626.165689367,25.9055965645,4.91289770858,18.2042626436,2429,1091.9907419,627.303,2521.7,119.428404449,410.229
186.660809731,-664.01,626.217257475,2430,626.169,166.768,175.148773289,0.879993,485.683162224,28.4773491521,231.282394662,627.191378686,21.7748644071,3.83338741954,17.9437708834,2430,939.840774228,628.207,2433.15,174.305552091,410.353
388.005983507,-665.779,627.293708528,2431,627.309,166.809,152.024095284,0.84254,337.070127285,95.3039824947,274.317127061,628.154720782,48.9393529455,4.94297241008,18.2413716865,2431,761.852180977,629.185,2531.05,74.7850350981,410.438
75.7737856731,-664.045,625.4235818,2432,625.385,166.857,151.707645321,0.837281,335.432486637,17.3382304196,84.7763034238,626.440382998,16.0576244821,4.73636599231,18.904137553,2432,382.938851519,627.505,2678.48,61.9508734931,410.535
346.815264354,-665.003,626.376807506,2433,626.373,166.947,151.531099252,0.799269,337.798946761,61.0504526053,315.905815557,627.421733765,30.9172748111,4.54271044282,17.5106196321,2433,369.652170216,628.609,2202.73,12.7335159768,410.581
258.085233903,-665.963,626.905308928,2434,626.831,166.979,168.464415195,0.838236,432.102671808,35.2695845869,315.410804891,627.82029798,18.8194121949,4.13101695084,18.6482811337,2434,546.652910667,628.923,2588.4,56.8240906171,410.68
186.588143827,-666.165,628.120806441,2435,628.165,166.98,162.495706717,0.816816,390.262019676,33.6843251127,303.890783674,629.035997138,22.4547875661,4.67226797654,17.890602109,2435,598.028356136,630.062,2395.83,69.5510404357,410.761
252.895207529,-665.357,627.032609804,2436,627.041,166.982,151.598783517,0.800811,341.652378898,41.1614554411,290.70281478,627.923233571,23.7325012429,4.84740175954,18.3676158427,2436,414.067473376,629.081,2542.77,42.1138558623,410.906
339.368562192,-668.635,627.89424081,2437,627.871,166.989,157.944201852,0.836875,349.752100784,48.8885726258,299.722803141,628.858096958,22.3269791108,4.80748412898,18.2485609161,2437,408.823020573,629.892,2408.49,25.3669585683,410.999
305.255684304,-666.933,629.079148372,2438,629.106,167.066,146.682385994,0.828243,305.922569744,47.0487777394,251.66717038,630.089583642,23.5539002885,4.94277017818,18.6819179341,2438,437.094197708,631.126,2532.31,48.0801523276,411.102
362.802421465,-666.676,626.968880685,2439,626.933,167.065,129.345378087,0.814072,254.432423495,79.4113981206,86.9506193938,627.947333273,36.7292220798,5.17257478563,18.7412249056,2439,332.817509191,628.973,2607.97,52.7641505025,411.153
268.633425659,-667.234,628.377365832,2440,628.393,167.151,144.329662375,0.79273,306.31830307,44.1384657224,252.194372211,629.367278178,23.5154844763,4.73484549507,18.0562536546,2440,463.356105001,630.476,2483.55,52.1478733099,411.303
72.6804949075,-666.91,627.638281368,2441,627.64,167.161,142.77475426,0.780058,303.418894383,14.7698492245,271.669938016,628.66781067,15.0636717675,4.78830469105,18.3376943727,2441,376.173654763,629.71,2534.52,29.3245429598,411.424
170.247337332,-666.3,626.914134987,2442,626.883,167.176,96.7952366275,0.741304,173.998505652,30.681146828,84.6592657272,627.877898887,20.6462374178,4.82744797775,18.2769478178,2442,338.039568645,628.968,2402.01,100.152658954,411.467
252.793057036,-666.476,627.472545579,2443,627.478,167.17,103.25732643,0.732542,220.943545945,38.9913600986,81.5544044203,628.424077068,19.5326635409,4.58039390247,18.109354871,2443,1013.13308525,629.542,2462.57,145.802050421,411.551
328.768357149,-667.781,629.077371796,2444,629.083,167.229,135.108986323,0.793374,276.033020281,50.5818598947,252.925541847,630.000673366,21.934612297,4.23199930254,17.8229410126,2444,368.958881653,631.028,2331.78,22.2841731893,411.623
86.1902999815,-667.102,627.517641057,2445,627.506,167.242,98.2480507195,0.769724,180.197904941,16.8391544702,81.215983027,628.509800725,16.962118881,4.4911659338,18.5344958029,2445,346.306459722,629.596,2550.63,94.8989883259,411.735
311.646073253,-667.488,627.886172109,2446,627.856,167.263,95.3997339468,0.772286,171.145558633,41.9543206887,81.7766803623,628.913674557,19.9763254313,4.60962224821,18.3487313521,2446,346.312787262,629.94,2480.64,93.735772756,411.858
323.377566226,-668.441,629.415900975,2447,629.415,167.321,136.518818723,0.845884,271.731602441,54.5829270338,85.4443312285,630.3611058,25.7108152972,4.41614813371,18.0773120577,2447,344.737235625,631.451,2475.83,36.9075967793,411.925
321.988016848,-667.394,628.116847898,2448,628.081,167.39,137.759131383,0.779493,333.034017809,87.821273228,299.158540955,629.083469989,46.5787063137,4.88126398619,18.3263218816,2448,450.28614317,630.274,2482.02,29.9629145784,411.988
367.968992617,-667.87,629.093372912,2449,629.112,167.415,152.061007079,0.832481,344.519936338,70.7954671682,83.0261526935,630.068620015,31.0217528136,4.91279238519,18.6130432242,2449,437.30369176,631.171,2633.88,83.4662802279,412.081
343.634422455,-668.751,629.178749891,2450,629.203,167.449,153.164625612,0.820976,345.308561307,43.1847401872,286.822724982,630.226666185,18.6297271525,4.63905843442,18.6301986514,2450,578.861647717,631.234,2583.23,60.6606155522,412.205
275.958703058,-667.357,627.92534612,2451,627.91,167.456,131.42312318,0.803707,273.727758927,43.0377362761,84.6997745121,629.012573586,23.5778540829,4.69871041833,18.2204118662,2451,565.685958452,630.068,2519.62,97.3713831137,412.293
94.4018886622,-668.977,628.950954884,2452,628.942,167.468,121.005678329,0.811025,258.222620851,18.8436665451,85.0801134242,630.159352876,15.5588126578,3.90657267649,18.1467343551,2452,579.179075709,631.227,2396.62,157.913820576,412.431
257.624626363,-668.311,629.523350731,2453,629.508,167.478,160.271665514,0.826024,391.378033033,38.5433326692,83.447435601,630.608102113,22.1632635824,4.86304585158,18.3285143266,2453,642.308812885,631.692,2547.99,117.466956828,412.538
359.109119234,-668.706,630.03557807,2454,630.034,167.496,132.813978249,0.802737,287.739348195,61.6466779114,81.5385411366,631.110111286,34.7851951994,4.73778610152,18.0658414192,2454,532.311752888,632.245,2381.8,142.671030413,412.62
330.336278622,-668.334,628.866595769,2455,628.905,167.561,166.0561924,0.818835,402.595296082,70.4698895134,340.078732483,629.900932784,35.7666786897,4.6832664333,18.0767120695,2455,649.388067993,630.931,2505.34,58.186630876,412.686
393.617587574,-667.568,628.917209828,2456,628.952,167.568,150.706126181,0.793747,379.089783455,107.299825758,311.362136341,629.890776954,53.8158839139,4.87388022888,18.1214848052,2456,485.084559508,631.041,2405.97,46.7166742831,412.781
97.4220456276,-668.154,628.457308026,2457,628.396,167.607,149.702607781,0.819982,331.720276186,17.7436653965,235.134639855,629.497273875,16.8373535395,4.50198268212,18.7056514457,2457,701.618998013,630.534,2551.19,110.588800511,412.842
329.211745944,-670.474,631.386183751,2458,631.389,167.64,162.334948978,0.847955,373.632630759,52.7477216787,238.371259713,632.477414891,28.451067706,4.84331777471,18.2173987843,2458,976.156209491,633.476,2480.78,102.14309402,412.942
301.156478449,-669.918,631.486107638,2459,631.48,167.653,160.208251456,0.816183,375.888644904,55.2575024762,278.769268066,632.694199648,37.4492176992,4.47174900963,18.3515819371,2459,541.412217053,633.745,2488.06,42.7699636507,413.016
281.578701961,-670.037,630.840973335,2460,630.848,167.671,165.12716344,0.825287,404.639350592,49.1420125001,276.623332244,631.91741447,26.839993787,4.75934749205,18.3034106098,2460,615.658987744,633.014,2559.36,70.7311693982,413.089
309.010894774,-671.941,631.46804188,2461,631.417,167.697,141.326570581,0.810621,285.978639789,60.8845074296,223.936532956,632.536367299,30.5412126042,4.49861727388,18.6058072649,2461,486.795251323,633.657,2632.01,39.8517630365,413.202
238.310164489,-672.152,632.858194554,2462,632.882,167.734,132.12346867,0.76652,268.505638139,33.8961216117,231.553600704,633.934103344,19.193313276,4.47031710847,18.3453533708,2462,323.488180271,634.908,2522.59,25.3991880975,413.323
260.42275413,-672.711,632.941250481,2463,632.918,167.776,124.362952193,0.765591,234.895675666,53.9032382684,220.569411107,634.087673414,30.8354937373,4.48965606991,18.1173930469,2463,269.878737852,635.135,2434.96,10.5584799428,413.403
136.449062799,-672.379,632.093134105,2464,632.123,167.787,164.147960709,0.825242,386.316520287,26.4184302055,285.190496418,633.23565662,20.3276110935,4.49495322048,18.8528634452,2464,429.349207872,634.3,2627.62,35.4674430496,413.474
174.889150399,-674.201,634.834714297,2465,634.807,167.784,105.66409384,0.770721,197.128311967,29.5838515663,85.6052641761,635.926408552,22.6125519981,4.53752799587,18.7029202702,2465,370.812709166,636.912,2558.09,99.5768088617,413.575
289.547860766,-674.795,635.761076195,2466,635.689,167.837,121.987533174,0.58701,850.740074083,43.6622543499,453.200065341,636.832951291,22.1412804773,4.39414947597,19.0792456212,2466,1012.31388686,637.848,2735.72,218.93385468,413.675
148.161239899,-675.083,635.657820734,2467,635.702,167.809,127.974773147,0.774273,617.532166034,25.568474173,319.548958331,636.684108194,18.7654394271,4.28169451241,18.7307641813,2467,1009.62895773,637.836,2540.86,300.552546111,413.733
298.37014309,-675.743,635.397042776,2468,635.37,167.806,160.831047055,0.742319,539.432710136,43.5844994983,404.543927101,636.466816535,21.3771588199,4.65878786697,18.8189191426,2468,1014.16674695,637.628,2552.65,144.575308011,413.856
232.311829697,-675.711,635.53392295,2469,635.525,167.861,172.899044948,0.827207,435.815813242,36.9607993699,277.980081549,636.5953846,22.3668779367,4.38455534513,18.6195168183,2469,599.342588202,637.676,2538.67,77.8480685887,413.921
305.820098309,-676.503,636.121057594,2470,636.122,167.876,134.870549104,0.744784,271.871092798,47.0877321222,225.781995183,637.186554241,22.3796816379,4.69285850965,19.0828294331,2470,343.972874547,638.217,2720.69,26.274141311,414.007
103.49629457,-677.838,637.158856223,2471,637.111,167.901,124.565755804,0.739375,237.719445588,21.3837759103,222.789489729,638.118623186,18.4305745536,4.68616876141,19.1641696376,2471,272.801033042,639.237,2798.67,11.3276669503,414.073
199.636788466,-680.346,639.485458354,2472,639.537,167.904,143.284724899,0.771093,304.084031122,31.2693379954,252.762321659,640.487394202,18.8671303547,4.72479225548,18.634293874,2472,371.79399713,641.589,2621.34,35.0082837881,414.187
89.6442843929,-680.554,640.777291621,2473,640.696,167.957,124.581193467,0.734016,234.610078066,16.6355965288,218.486203389,641.758156112,17.6748451576,4.58536142395,18.9767916563,2473,262.863719328,642.794,2571.66,11.6478663976,414.318
118.332687954,-681.189,640.784744318,2474,640.788,168.012,121.723664769,0.751433,231.889886371,28.4557387138,198.838010183,641.77756486,23.2907100187,4.87938982612,19.4317276655,2474,274.235479459,642.896,2875.22,19.9474114477,414.356
98.7797782487,-681.524,641.282363907,2475,641.288,168.036,109.440796955,0.695151,188.572377672,20.9264258516,180.335182439,642.193130424,15.9105294852,5.27929937485,18.8329989026,2475,202.272870939,643.373,2658.08,3.84504823981,414.45
105.767415115,-682.584,642.261439389,2476,642.286,168.107,96.5095642255,0.715604,161.614958256,24.5868311814,83.06351698,643.148898127,19.3246368286,4.54964551449,18.5951216187,2476,243.966606626,644.291,2613.85,45.193605293,414.528
111.741074323,-683.091,642.221060049,2477,642.212,168.11,122.196360619,0.732574,230.020393858,18.5085961147,217.676082465,643.134693132,15.147843137,4.98830072264,19.2057066892,2477,250.338744487,644.326,2730.88,6.08976585361,414.604
239.865516426,-684.064,643.415565899,2478,643.368,168.126,129.228705468,0.74718,246.602510391,45.2768992979,234.01558051,644.492327303,27.2979295869,5.08297016566,18.943082085,2478,262.202678956,645.564,2760.28,6.22809062444,414.69
368.74412295,-685.781,644.700589126,2479,644.717,168.148,132.344581273,0.740649,259.697645152,49.8350622082,250.205243906,645.682355058,21.9359733362,4.90879068054,18.2748034944,2479,267.939824187,646.738,2438.33,4.74648462052,414.763
117.201753605,-686.315,645.380123397,2480,645.335,168.176,137.271711968,0.759575,276.561551447,25.7024125415,253.178345729,646.35136854,19.2057489196,4.68332059627,19.349181404,2480,330.234287406,647.532,2802.15,16.0056736329,414.907
175.638453167,-689.222,647.883149674,2481,647.862,168.17,133.995726796,0.761243,266.193751678,27.3260706673,233.496614824,648.836976346,16.9820632146,4.26457541382,19.686509657,2481,280.873789603,650.004,2858.42,10.2519061767,415.017
322.270566091,-688.913,648.332729398,2482,648.279,168.203,130.341718746,0.734432,257.829860615,60.3465609549,241.727338979,649.343072454,27.3939698568,4.868379647,18.2105192649,2482,282.130745002,650.439,2409.62,8.13254599525,415.098
247.326316466,-690.585,649.755912438,2483,649.746,168.194,127.328892516,0.748928,241.051722036,44.3831727953,216.04529879,650.783636734,28.7841639579,4.10163840644,19.2873027059,2483,257.412622134,651.939,2708.27,8.24881971781,415.167
118.978047328,-692.168,651.185480332,2484,651.152,168.25,129.436994917,0.727757,248.776207275,24.2298844205,237.648498504,652.330978744,17.6555120941,4.82273303385,19.6007728285,2484,259.838292699,653.513,2858.58,5.10458884808,415.244
68.456989442,-692.299,650.267501505,2485,650.253,168.249,127.759769986,0.761349,246.355629973,15.754022259,90.2046461537,651.336158178,18.0933405068,5.00579113936,19.4053172929,2485,260.994216389,652.442,2897.15,19.233246413,415.348
77.9019767533,-693.835,652.202535625,2486,652.193,168.298,124.454467291,0.74025,236.932976177,15.7667175912,218.569216361,653.215105129,16.1986981251,4.49869362676,19.1127749197,2486,248.050881466,654.332,2751.7,6.25734169064,415.48
240.534273256,-696.428,654.126897825,2487,654.128,168.309,127.307394309,0.714604,242.363658105,47.4907364558,231.071181117,655.178920536,26.8901710551,4.77168537019,19.1463653125,2487,251.871038711,656.33,2729.55,4.19635956907,415.601
256.351770693,-697.08,655.383853834,2488,655.358,168.345,126.158277406,0.768553,240.228300649,46.4215490448,230.247402786,656.386860686,23.5693516988,4.80225632803,19.4453415476,2488,253.390048898,657.578,2791.51,4.55246633017,415.721
237.318521926,-698.139,655.742176203,2489,655.762,168.381,123.532861858,0.702074,232.85034105,34.9510488525,225.880434069,656.814099008,20.9426163994,4.76511270018,20.1343462877,2489,249.212157562,657.907,3049.28,3.89966112277,415.855
246.086673755,-698.541,655.717923936,2490,655.712,168.411,131.430554321,0.754812,258.952309933,35.0308124543,246.657908071,656.732320453,21.8650596037,4.85544352348,19.6751316177,2490,268.129425777,657.901,2847.48,4.38832579362,415.981
269.757836254,-700.119,658.762658068,2491,658.725,168.442,132.563632693,0.793243,265.642565856,38.5504719351,91.4183824722,659.764916212,21.2766193695,4.88370957045,19.7147846169,2491,279.750438047,660.76,2922.18,28.22475772,416.088
266.121629898,-701.423,659.961271164,2492,659.976,168.439,134.913861252,0.763397,267.805982739,43.2135891271,95.2367859705,660.916870075,22.9981265835,4.76691603638,19.5561712486,2492,292.680765547,662.146,2870.98,22.2873905062,416.19
252.302628397,-703.52,660.985413089,2493,660.935,168.478,123.361469211,0.72559,234.012580836,45.4685283387,223.941326578,662.161207944,22.6853274744,4.70058561226,19.7548491577,2493,245.77566811,663.258,2892.01,4.3855877455,416.336
248.206941489,-705.525,663.195678452,2494,663.208,168.555,124.338793219,0.70848,295.343162617,60.2466854493,266.448833563,664.131754899,30.2888180283,4.76063339009,19.9814835636,2494,338.856888548,665.243,3018.21,18.5702945918,416.405
86.7853085937,-705.187,663.129429389,2495,663.051,168.587,122.318942757,0.70775,229.74716276,18.2640509484,222.036011876,664.183386684,15.0045725979,4.7986179859,19.2247054667,2495,238.215236316,665.224,2743.08,3.57040819179,416.558
266.336787913,-706.404,664.412077046,2496,664.41,168.622,122.531461186,0.719792,229.246159923,46.6273593663,219.56661692,665.50917967,27.8327955724,4.88844305493,19.6538064439,2496,244.036661061,666.607,2877.79,4.54228757064,416.625
143.582266493,-707.733,665.077857937,2497,664.991,168.649,120.33356859,0.728682,224.33724418,30.1599149378,216.385693738,666.067124231,21.1833602379,4.75995572981,19.6017376769,2497,231.342118436,667.163,2763.93,3.314131787,416.732
128.603291296,-710.475,667.390315565,2498,667.453,168.698,123.610261138,0.812257,236.721053119,26.4463592218,218.719516418,668.345968424,21.1137664935,4.71849812962,19.6873685926,2498,314.20168305,669.612,2904.61,12.6549512534,416.861
235.706940255,-710.43,667.777347053,2499,667.711,168.688,133.40477436,0.741959,281.416482722,42.7298876487,265.059654199,668.853086795,26.6722428904,4.98599738004,19.3396132197,2499,319.720000642,669.951,2851.85,7.93133949153,416.948
193.755917302,-712.19,669.475461599,2500,669.518,168.722,35.5428922587,0.772353,49.0828547837,43.792346167,27.9819137134,670.49987868,30.1152860978,4.97105019123,19.7178137872,2500,281.417232932,671.697,2940.92,59.3308226126,417.031
262.131306815,-713.265,669.943926581,2501,669.912,168.749,130.80106337,0.766957,258.407426286,42.8544958744,248.780208581,670.997981711,25.3312730312,4.67881966601,19.7789623779,2501,269.340772322,672.096,2906.64,4.50711764219,417.139
272.805925604,-715.156,672.571895935,2502,672.551,168.779,133.547608613,0.785773,268.788863643,56.8424735032,252.135065716,673.525591252,32.761474756,4.44244484331,19.4580070406,2502,321.752006285,674.733,2869.87,8.78029090011,417.218
253.559493234,-716.408,673.894530614,2503,673.869,168.824,130.886585059,0.754623,259.037287155,40.1415582875,247.800714895,674.856032916,24.0845791993,4.73200544155,20.2405057924,2503,265.72563132,675.965,3049.5,4.05804381933,417.359
251.904811191,-717.856,676.049302909,2504,675.986,168.875,135.568948758,0.797613,275.816808859,35.1063085123,261.358149509,676.924437709,19.6644667679,4.79002752834,20.0316329118,2504,359.952339776,678.036,2980.8,17.1665776383,417.458
305.814887249,-718.307,675.455484764,2505,675.428,168.885,134.973207913,0.786176,272.021858795,61.4067013249,261.268717804,676.426595431,34.096488046,4.31501727715,19.6987742298,2505,285.206811557,677.586,2824.14,5.23827456564,417.559
260.77324405,-720.611,676.677179912,2506,676.665,168.891,102.646150139,0.751419,200.139220767,41.3836299374,7.26108552182,677.490540483,24.4565652421,4.7659587107,20.1597858538,2506,276.19537332,678.679,2977.2,105.184603582,417.671
323.820785034,-722.073,679.241008283,2507,679.243,168.921,130.290716512,0.765333,257.159538566,61.3358127142,245.966134428,680.236561542,27.4419067225,4.30415034295,19.4637662308,2507,268.816682526,681.309,2807.28,3.99396222493,417.747
237.503033462,-725.108,682.002303152,2508,681.931,168.943,132.704924526,0.739895,264.328610329,38.6224794062,251.737496026,682.878773622,26.0979803823,5.00457708159,19.9051564071,2508,273.652879282,684.048,2912.61,4.46553107609,417.875
310.487151598,-727.141,683.199906064,2509,683.216,168.918,132.988003321,0.732749,265.184619506,51.1922707474,254.404174365,684.184682152,21.6807536418,4.95886529327,19.9929042346,2509,273.123988186,685.409,3000.67,4.15915251133,417.979
214.233822586,-728.407,684.265892218,2510,684.27,168.924,133.292549163,0.745714,265.949237756,39.1706750937,258.851078212,685.317046088,27.0448103002,4.82177091233,19.6243361656,2510,272.908265549,686.474,2813.99,2.91247132165,418.097
149.600966592,-731.186,686.744628443,2511,686.725,168.954,134.085690646,0.778879,270.179139978,29.2024503956,258.692053382,687.7903192,20.4799434785,4.83020270837,20.5402172109,2511,283.947852712,688.919,3182.49,4.67449085582,418.273
283.853874262,-731.5,687.071802728,2512,687.102,168.962,133.963097226,0.795394,266.03032953,46.8817645015,254.724890822,688.02934971,20.7930248347,4.66309145817,20.693278775,2512,276.097754035,689.31,3147.99,5.0414170527,418.381
281.309036295,-734.44,688.982186168,2513,688.904,169.019,132.866887288,0.804792,264.01087207,66.1686814786,254.258410496,690.050508518,30.8214452998,5.01172293565,20.507514559,2513,282.452186576,691.252,3027.53,5.62125048782,418.487
271.967633369,-734.118,689.28611228,2514,689.285,169.086,134.445589617,0.804577,268.422816821,56.5058199687,244.904307665,690.203673155,26.9945562183,4.74962800278,20.6841816263,2514,303.671646026,691.449,3105.86,12.9557304893,418.605
315.262550391,-736.4,691.300684119,2515,691.301,169.137,137.768484637,0.804215,279.018789427,52.5766915292,261.130566688,692.243765974,24.6975345348,4.76389470788,20.2929013703,2515,295.021753873,693.45,3049.98,6.62795745666,418.666
110.03661007,-737.875,692.837496395,2516,692.852,169.157,142.261651517,0.815131,298.601627217,20.7332405744,281.813668531,693.792909377,18.7816050275,4.84434112332,19.8371591978,2516,313.984465888,695.049,2863.2,7.66980306968,418.785
49.18512254,-740.033,694.097712082,2517,694.035,169.202,142.672624511,0.82838,297.834682272,11.1911213668,272.799740002,695.066548729,13.3722506546,4.68547854105,20.2324139984,2517,319.903943358,696.206,3007.3,11.4494418164,418.905
