AverageQ,StdEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,MaxReturn,Epoch,AverageQLoss,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageAbsQ,StdReturn,AverageY,AverageReturn,MaxEsReturn,QFunRegParamNorm,Iteration,AverageAbsY
68.4271,1.98045771524,46.2442109053,90.1922815988,0.999498,93.4653326599,0.237966737355,93.4997239679,2318,1.23762,-68.6197,92.7,76.5871,68.4271,0.19922740635,68.4271312722,93.2358297914,97.8585617772,269.04,2318,68.4271312722
68.3987,2.04044885446,46.4330088983,89.5367900043,0.999173,93.5740853069,0.231670883711,93.472716161,2319,1.25136,-68.5996,92.9,76.5964,68.3987,0.143177863801,68.3988423281,93.2720110876,97.5801705875,269.052,2319,68.3988423281
68.5479,1.54016556489,45.465419447,90.883123896,0.99854,93.8022345531,0.22400617442,93.499817867,2320,1.00746,-68.7542,92.5,76.612,68.5479,0.273295288393,68.5481864546,93.101119007,97.1110863675,269.102,2320,68.5481864546
68.4412,1.57685960232,45.861591167,90.9300224531,0.998976,93.4337995485,0.224888692305,93.4030511532,2321,1.10261,-68.6407,92.6018618013,76.6154,68.4412,0.203941693462,68.4410497291,93.1709430228,96.748196858,269.167,2321,68.4410497291
68.4512,2.15182862463,45.9852494758,90.5322208639,0.998402,93.1671758001,0.219031314461,93.499995255,2322,1.15075,-68.6518,92.6000001669,76.6433,68.4512,0.222145870604,68.451816512,93.195923561,98.2447525071,269.208,2322,68.451816512
68.4721,2.24835589307,46.8347663261,88.969461931,0.999232,93.1457312815,0.229599926081,93.4982598644,2323,1.2507,-68.6706,93.0,76.6559,68.4721,0.0858239101974,68.4719013835,93.3428646557,97.2331330948,269.231,2323,68.4719013835
68.4822,1.85433793771,46.6563868699,89.5872715464,0.998994,93.0053917765,0.244675354959,93.4867256055,2324,1.30144,-68.6849,93.1,76.6471,68.4822,0.110288561774,68.4824314614,93.3127361509,95.8461941102,269.297,2324,68.4824314614
68.5065,2.16660650334,45.8319355261,89.5438671941,0.99875,93.0188364027,0.245161795331,93.4865217459,2325,1.47553,-68.7071,92.4,76.7012,68.5065,0.26049274377,68.5067708392,93.1656984345,97.6212281379,269.354,2325,68.5067708392
68.5389,1.92459519728,46.1936607468,91.2527487716,0.99921,94.1720675594,0.220633504542,93.4894569834,2326,1.14644,-68.7286,92.6,76.7168,68.5389,0.213008045615,68.5391263315,93.2283303688,99.582947225,269.399,2326,68.5391263315
68.4729,2.50436133241,45.2238438067,89.3835255092,0.998976,93.7888690949,0.236602630124,93.3934610046,2327,1.349,-68.6684,92.3,76.7253,68.4729,0.302191614221,68.4729157776,93.0543416353,99.5188640215,269.452,2327,68.4729157776
68.4974,2.79738961141,46.587941997,89.1684589604,0.998849,93.6087199808,0.232648417888,93.4972421235,2328,1.21442,-68.6975,92.8,76.7365,68.4974,0.147597923171,68.4975101998,93.3010518028,99.0324394174,269.499,2328,68.4975101998
68.4985,1.92047405847,46.7763487384,90.1311202062,0.999153,93.6850577087,0.22745279677,93.4998818252,2329,1.22052,-68.6933,93.0000002742,76.7307,68.4985,0.0944020618337,68.4991739974,93.3329863372,96.6286487109,269.56,2329,68.4991739974
68.4803,1.25836679789,46.535039684,90.5000534041,0.999183,93.6576550553,0.23888290577,93.4997505342,2330,1.28399,-68.6804,92.9000010967,76.7499,68.4803,0.1335189815,68.4805221278,93.2900470852,95.5137094054,269.624,2330,68.4805221278
68.4211,1.70536896828,46.8207253653,90.1807015251,0.999172,93.0608223906,0.225056753827,93.4976814586,2331,1.09071,-68.6155,93.0006972039,76.7562,68.4211,0.0971989031108,68.4212750325,93.3406158172,94.7667462333,269.692,2331,68.4212750325
68.3897,1.80388062486,46.69323654,89.4302034273,0.999158,92.2762633007,0.232260000969,93.4993164276,2332,1.12756,-68.5928,93.0,76.7546,68.3897,0.107185101054,68.3898983881,93.3182972562,94.5798970199,269.737,2332,68.3898983881
68.4961,1.96906530346,46.3688750906,89.4569741733,0.999041,93.511742491,0.242427121363,93.4853440078,2333,1.29938,-68.6919,92.8,76.7844,68.4961,0.140299123459,68.4962558999,93.2614989362,95.9254848744,269.771,2333,68.4962558999
68.5381,2.36726388726,46.6219304124,87.4131598535,0.99898,92.4013030054,0.237368546783,93.4874460175,2334,1.31743,-68.7422,93.0,76.7549,68.5381,0.105828548217,68.5385117867,93.3068366996,95.0526789125,269.849,2334,68.5385117867
68.5086,2.18207506243,46.4450485739,89.3894083527,0.999355,93.702818948,0.228732451462,93.4828298837,2335,1.21354,-68.7067,93.0,76.7724,68.5086,0.113140566072,68.5088233856,93.2734669622,98.8962226281,269.893,2335,68.5088233856
68.4237,0.639911664116,45.8460523783,93.0387306854,0.99909,94.3749422093,0.224919413837,93.3845860139,2336,1.07246,-68.6259,92.7,76.8055,68.4237,0.171406729842,68.424054999,93.1681239786,95.4411766524,269.952,2336,68.424054999
68.4212,2.36833893994,46.8051012535,90.6517029066,0.999286,93.7627052569,0.228810152703,93.4999965264,2337,1.173,-68.6255,93.2,76.8301,68.4212,0.0772640227942,68.4210547788,93.3374248258,99.7108717678,269.995,2337,68.4210547788
68.4257,1.80474924717,46.9358377849,89.9962553187,0.998524,93.1863514053,0.243645739741,93.4817700317,2338,1.35428,-68.6299,93.2,76.8428,68.4257,0.0590669114571,68.4257360731,93.3647767379,96.336660963,270.087,2338,68.4257360731
68.4869,2.34102372767,46.8589956235,89.6918202767,0.999518,92.561088628,0.218707041069,93.4940144945,2339,1.15971,-68.69,93.2,76.8395,68.4869,0.0663097094709,68.4869310261,93.3455967485,97.497460751,270.132,2339,68.4869310261
68.4819,2.04860003516,46.526099962,89.4854287246,0.999257,92.1148205768,0.227893318979,93.4994817138,2340,1.21189,-68.6832,93.0,76.9096,68.4819,0.121766718026,68.4823434195,93.2882100169,95.5933037605,270.162,2340,68.4823434195
68.4539,1.48422940548,46.5426119022,89.8878472803,0.999,92.2616469736,0.223008105435,93.4997649288,2341,1.181,-68.6465,93.0,76.9322,68.4539,0.120513462517,68.4540315223,93.292617766,94.5177856187,270.251,2341,68.4540315223
68.439,1.48067168894,46.5965626664,90.9470625819,0.998916,92.7386884211,0.22066376964,93.4801746209,2342,1.05774,-68.6354,93.0,76.9407,68.439,0.118919208708,68.4391396455,93.3025991191,94.6596772005,270.313,2342,68.4391396455
68.5466,1.74003189623,46.2637118094,89.6622204511,0.999249,92.8631067765,0.233244218657,93.3999523614,2343,1.28864,-68.7418,93.0,76.9447,68.5466,0.0983134330212,68.5466706718,93.2422442707,94.9666659773,270.415,2343,68.5466706718
68.4175,1.66976416292,46.4353741743,89.929413672,0.999014,93.2222976963,0.228582895947,93.4639547931,2344,1.18207,-68.6202,93.0,76.9624,68.4175,0.112120641911,68.4176558772,93.27375282,95.0620855544,270.473,2344,68.4176558772
68.4417,3.26272647496,46.7343792534,85.8402674604,0.999106,92.3493742943,0.222516780578,93.4982614005,2345,1.07287,-68.6389,93.1,76.987,68.4417,0.0901712458712,68.4414646337,93.3259708033,97.6911648554,270.547,2345,68.4414646337
68.4538,2.79516397186,46.9996851036,89.5567059395,0.999315,93.09075555,0.239250941924,93.4999936451,2346,1.36571,-68.6543,93.3,77.0203,68.4538,0.0506340195992,68.4542275435,93.3714282417,99.26546919,270.654,2346,68.4542275435
68.4108,1.35807661745,47.06091135,90.1097000459,0.999273,93.991929894,0.228147052911,93.5383737994,2347,1.10485,-68.611,93.3,77.0189,68.4108,0.0580814795977,68.4105234291,93.3822951168,96.2610536506,270.758,2347,68.4105234291
68.4432,2.47503615549,46.694222486,89.9208682818,0.999463,93.4822103275,0.239633369833,93.4155120366,2348,1.35623,-68.6434,93.1,77.031,68.4432,0.0818607052736,68.4430686269,93.3169234976,99.7,270.874,2348,68.4430686269
68.396,2.64458497647,46.5149811397,90.4660204372,0.999181,93.4636178959,0.226293313932,93.4988792808,2349,1.1744,-68.5929,93.0,77.0512,68.396,0.120066673126,68.3966666789,93.2867078485,99.7938584043,270.938,2349,68.3966666789
68.4594,1.54211465222,47.0339098192,89.3773326098,0.999357,92.9755179252,0.235140699349,93.5986538538,2350,1.32037,-68.6538,93.3,77.0285,68.4594,0.060366947538,68.4595780367,93.377111544,94.5476516988,271.003,2350,68.4595780367
68.4602,1.73337510537,46.7834791616,89.8937972727,0.999032,93.0797008703,0.214206822963,93.4831430884,2351,0.910398,-68.6564,93.1,77.0391,68.4602,0.0738848927889,68.4599619563,93.3351220973,94.9132155142,271.045,2351,68.4599619563
68.4565,2.05796668496,47.1413833453,89.1028154563,0.999004,92.3170225786,0.223364331984,93.5990703335,2352,1.23611,-68.6575,93.1,76.9981,68.4565,0.112548530186,68.4567219055,93.3973745124,94.8472781118,271.087,2352,68.4567219055
68.426,1.60374795,46.2341056842,90.3453395659,0.999021,92.5897109595,0.228223723076,93.3998737918,2353,1.16635,-68.6147,93.0,77.0211,68.426,0.0955976773972,68.4262742546,93.2383809712,94.386051331,271.153,2353,68.4262742546
68.4762,1.8762234832,46.853380663,88.2849128956,0.999204,93.2149120229,0.218942219327,93.5039906616,2354,1.14121,-68.6731,93.2,77.0303,68.4762,0.0739820980035,68.4759038115,93.3463627726,95.3880796835,271.197,2354,68.4759038115
68.4429,1.77420546153,46.7178494596,90.4362041939,0.999278,93.2410816833,0.230823548028,93.4959452954,2355,1.16321,-68.6431,93.1,77.0449,68.4429,0.079871485406,68.4436376775,93.3221565704,96.0974011585,271.272,2355,68.4436376775
68.4247,2.82244022313,46.5030802556,87.3108484024,0.999278,93.8772084652,0.225321668664,93.4600533558,2356,1.1568,-68.6208,93.0,77.055,68.4247,0.118374591709,68.4246226921,93.2840450111,99.1997830489,271.268,2356,68.4246226921
68.3843,1.71106052094,46.9018966069,90.5834100294,0.999249,93.1162118105,0.217191800751,93.5000941359,2357,1.15658,-68.5796,93.2000000119,77.048,68.3843,0.0656263397588,68.3842860182,93.3546638861,95.4844567241,271.342,2357,68.3842860182
68.4687,1.65448558838,47.0101212337,90.5752692855,0.999334,93.0611767018,0.223544630104,93.5952163904,2358,1.07437,-68.6661,93.1,77.0067,68.4687,0.113548248245,68.4687041919,93.3726282502,95.3676092757,271.426,2358,68.4687041919
68.3861,2.35760365472,46.8525500711,88.8916045881,0.999304,93.0629571266,0.231483097024,93.4997265959,2359,1.14649,-68.5813,93.2000000596,77.0136,68.3861,0.0675153401626,68.3863117701,93.3456944688,97.2377392434,271.487,2359,68.3863117701
68.3605,0.917533451127,46.8996291803,91.5689412827,0.99897,94.1102803455,0.225889497508,93.4998676622,2360,1.21341,-68.553,93.2000000119,77.0134,68.3605,0.0643174858565,68.3607836907,93.3558579185,95.2528906965,271.53,2360,68.3607836907
68.4169,2.38909072912,46.7835736299,87.1705407651,0.999001,92.8588636786,0.23189598643,93.4977410754,2361,1.33972,-68.6113,93.1000001788,77.0453,68.4169,0.0756132110973,68.4164576335,93.3353291821,94.8414260742,271.562,2361,68.4164576335
68.4276,2.99897783706,46.4084355827,88.0652070179,0.998621,93.0428910301,0.245358063911,93.499856394,2362,1.46625,-68.6289,92.9,77.0653,68.4276,0.136834525103,68.428172732,93.2710343958,98.9399096867,271.577,2362,68.428172732
68.3644,2.42775594373,46.647069057,89.0427580355,0.999376,92.2086838129,0.234428451698,93.4838692438,2363,1.22916,-68.5671,93.0,77.0738,68.3644,0.11544040854,68.3643456128,93.3088439709,97.1042363946,271.578,2363,68.3643456128
68.456,1.66685963199,46.5425703353,90.3932462504,0.999021,93.2717772447,0.241888984159,93.4999995496,2364,1.4908,-68.6573,93.0000000238,77.0752,68.456,0.121195472019,68.4563841409,93.2924794691,94.7860612285,271.606,2364,68.4563841409
68.3457,1.42886828584,46.729501825,90.6194014339,0.998525,92.9983570633,0.232452300346,93.4992017858,2365,1.2639,-68.5475,93.1500462728,77.0675,68.3457,0.0820871330849,68.3454155759,93.3285188747,94.6881616492,271.622,2365,68.3454155759
68.4389,3.00970941389,46.6072054906,86.2882631214,0.998964,92.0651485474,0.227244707389,93.6007304827,2366,1.17664,-68.6372,92.9,77.0959,68.4389,0.163397301054,68.4390069416,93.3036136808,96.396278211,271.685,2366,68.4390069416
68.4312,2.41407815032,45.714077672,89.7313065515,0.99905,93.1315965978,0.225877687299,93.4930197713,2367,1.26106,-68.6294,92.7,77.1457,68.4312,0.206095566966,68.4313547949,93.1441928366,98.6584651898,271.78,2367,68.4313547949
68.4231,1.557321419,46.7996822109,90.4590872994,0.998862,93.6128044063,0.21724019704,93.5001300316,2368,1.15333,-68.6257,93.1000398835,77.088,68.4231,0.0747694910458,68.4232915109,93.3389221742,96.0793459263,271.837,2368,68.4232915109
68.4511,1.05705658725,46.5839145039,90.861959368,0.999112,93.5643798587,0.237420072409,93.4982937335,2369,1.40228,-68.6504,93.0,77.1642,68.4511,0.114406692086,68.4511248524,93.2992877392,94.67319496,271.893,2369,68.4511248524
68.4437,2.03170753559,47.012965786,89.8612381497,0.999158,93.0642802304,0.228501248636,93.5652790715,2370,1.27705,-68.6393,93.2,77.1754,68.4437,0.0803702856186,68.4439121036,93.3744598511,95.2858658045,271.966,2370,68.4439121036
68.4597,1.98731277047,46.4087718981,90.0779658611,0.999248,93.2247584827,0.233906818323,93.4996470025,2371,1.38227,-68.6591,93.0,77.2034,68.4597,0.132698445296,68.4597704183,93.267484273,97.130522217,272.001,2371,68.4597704183
68.5067,1.86361007494,46.531704662,89.1597169757,0.999578,93.109104725,0.224067546805,93.432776724,2372,1.19921,-68.6992,93.0,77.2041,68.5067,0.115332838903,68.5068288485,93.2873953726,95.4938234077,272.061,2372,68.5068288485
68.4902,1.60855031724,46.0387981325,89.557769342,0.99879,93.986355942,0.237046089103,93.4975410684,2373,1.37333,-68.6863,92.8,77.165,68.4902,0.173048416586,68.4899881959,93.2041524066,96.7112964983,272.106,2373,68.4899881959
68.3957,2.52952455203,46.6231496738,87.5778850747,0.999344,92.9929712317,0.22580649128,93.4533098967,2374,1.29169,-68.5958,93.1,77.1761,68.3957,0.0908925272986,68.3958057172,93.3050607269,97.6030273899,272.159,2374,68.3958057172
68.3513,1.4478518395,46.7969771258,90.8694802018,0.999335,94.3741800711,0.227001266759,93.4996848493,2375,1.07449,-68.5519,93.2,77.1837,68.3513,0.0723631063494,68.3517625265,93.3357662139,97.8603620122,272.229,2375,68.3517625265
68.4605,1.95828187646,46.6246580946,88.8150263589,0.99915,91.754366566,0.224920923285,93.4744922567,2376,1.19781,-68.6584,93.1,77.2091,68.4605,0.100984406607,68.4606485291,93.3063632504,94.2918417614,272.312,2376,68.4606485291
68.375,2.03118670027,45.6454941135,89.9649113601,0.999415,92.3291697294,0.221359653786,93.4529044972,2377,1.15147,-68.5658,92.7,77.244,68.375,0.191811208878,68.375187202,93.1300451455,96.7448661418,272.36,2377,68.375187202
68.4653,1.66754301708,45.8991813878,89.9121839455,0.999526,92.8331202693,0.225124214362,93.4849179177,2378,1.19378,-68.6578,92.7,77.2711,68.4653,0.189700709412,68.4652790402,93.1746624235,94.9960040782,272.395,2378,68.4652790402
68.4547,1.83233629349,45.7439923159,89.7294491042,0.999542,92.5195685533,0.221459998793,93.4772254644,2379,1.10381,-68.6503,92.6,77.3268,68.4547,0.220793341082,68.4551458074,93.1462882989,95.3400693397,272.498,2379,68.4551458074
68.4062,1.02308816335,45.9712352694,90.9659069477,0.999061,93.9091964311,0.214327192181,93.4449748644,2380,1.09562,-68.6154,92.7,77.3227,68.4062,0.1972060466,68.4062414937,93.1900762985,95.0072737599,272.552,2380,68.4062414937
68.3173,1.22718356528,45.9376925574,90.3311723581,0.999089,93.7694112783,0.23414264243,93.4987525062,2381,1.2857,-68.5183,92.7,77.347,68.3173,0.205971901546,68.3173874846,93.1837659863,95.5348259925,272.643,2381,68.3173874846
68.4558,2.38075703079,46.1233876125,89.7809662092,0.999064,93.0970557866,0.220887792326,93.4967187624,2382,1.26735,-68.662,92.8,77.362,68.4558,0.193816777453,68.4558845976,93.2171670232,98.7451353229,272.68,2382,68.4558845976
68.4333,2.33798303091,46.8292831242,89.065978876,0.999551,93.3172354913,0.221690817443,93.4951074731,2383,1.13894,-68.6308,93.1,77.4206,68.4333,0.0838060096291,68.433676184,93.3400745489,97.3850249141,272.687,2383,68.433676184
68.5182,1.47103612256,46.8791389737,90.5794869179,0.999338,93.4177395125,0.225526374055,93.5002122705,2384,1.18931,-68.7186,93.2000000238,77.4212,68.5182,0.0757744288459,68.5178504075,93.3501033031,95.1573055246,272.749,2384,68.5178504075
68.4598,2.32441243687,47.0611960237,89.9964689521,0.99939,92.8114925841,0.212382944742,93.5907175986,2385,1.06284,-68.6588,93.2,77.3927,68.4598,0.0836844330848,68.4600162482,93.381525842,97.3283740089,272.787,2385,68.4600162482
68.4084,2.43562273644,46.9783344121,89.055660248,0.999329,92.6977609546,0.231650847254,93.6022601927,2386,1.28632,-68.6042,93.2,77.3887,68.4084,0.089426519053,68.4084756466,93.3673697094,97.119835957,272.821,2386,68.4084756466
68.4034,2.2444616501,46.4389588756,87.5777397113,0.999241,92.6952249943,0.22897916425,93.4708579596,2387,1.17394,-68.5971,93.0,77.4048,68.4034,0.124572042625,68.4027414115,93.2728950902,95.224483164,272.88,2387,68.4027414115
68.4361,1.9806380929,45.9879961705,90.1643090029,0.999463,94.2685413944,0.217970886762,93.4974174808,2388,1.11193,-68.6305,92.7,77.4672,68.4361,0.195309794828,68.4372803046,93.1907299389,98.9100614109,272.916,2388,68.4372803046
68.3638,1.7962311099,45.3334286465,90.601532167,0.99914,93.6778438728,0.222819888382,93.4865542381,2389,1.16308,-68.56,92.3,77.4849,68.3638,0.286233526275,68.3638863672,93.0735491961,96.997783785,273.005,2389,68.3638863672
68.4196,0.82741650362,45.612210662,92.4651810504,0.998953,94.1225221926,0.232724200238,93.4912558083,2390,1.2984,-68.625,92.5,77.4773,68.4196,0.245120269659,68.4198590943,93.1256952901,95.392937626,273.013,2390,68.4198590943
68.3601,1.72818905087,46.5865990657,90.6550295689,0.998705,93.8123147172,0.230069676193,93.4905145114,2391,1.30339,-68.566,93.0,77.4748,68.3601,0.123045119088,68.3604451285,93.3020155438,97.6221901465,273.086,2391,68.3604451285
68.4452,1.81394730175,47.0678107128,89.5304766837,0.999574,92.8043338149,0.234069686296,93.5010399343,2392,1.28041,-68.642,93.3,77.4411,68.4452,0.0612287115956,68.4451518464,93.3817679583,95.1283860733,273.087,2392,68.4451518464
68.53,2.14565284763,46.6498647759,89.2225146641,0.998842,93.052154308,0.23051291303,93.4982538726,2393,1.27584,-68.7251,93.0,77.4683,68.53,0.114794882485,68.5301864972,93.3124201352,96.4075965686,273.148,2393,68.5301864972
68.4025,1.99474683585,46.6487468746,90.4408829815,0.999582,93.9548981763,0.222841092383,93.498492595,2394,1.06586,-68.599,93.1,77.5051,68.4025,0.0965972900776,68.4024064095,93.3081294971,98.2551139278,273.237,2394,68.4024064095
68.3626,1.08727912101,46.1748170056,91.2352406319,0.999068,93.2985905472,0.232694012509,93.5000063461,2395,1.3527,-68.5534,93.0,77.5342,68.3626,0.129941104445,68.3629656245,93.2272605386,94.3906454354,273.32,2395,68.3629656245
68.4948,2.0499471225,46.8039687184,88.9114481228,0.998102,92.0735143465,0.235595551496,93.4999936066,2396,1.35545,-68.696,93.1000005245,77.5253,68.4948,0.0826154531341,68.4951344695,93.34398947,94.9067490278,273.443,2396,68.4951344695
68.4303,1.9995901145,46.8935632321,90.4636893876,0.99942,93.1723447631,0.221139846333,93.4995399553,2397,1.13206,-68.6342,93.2,77.55,68.4303,0.0659872609025,68.4301291871,93.3522012012,97.5395250669,273.481,2397,68.4301291871
68.3795,1.8714425206,46.5912641209,89.5674228503,0.99914,93.1555411082,0.232711663186,93.4980214013,2398,1.2199,-68.5763,93.0,77.5601,68.3795,0.11281743161,68.379494781,93.3004350372,96.1573367283,273.535,2398,68.379494781
68.4237,2.45823921983,46.4917608767,87.5626881756,0.999414,93.1976492414,0.217122823358,93.4952987743,2399,1.12466,-68.6209,93.0,77.5784,68.4237,0.12999754963,68.4240112586,93.2811198495,96.7298385369,273.659,2399,68.4240112586
68.4136,2.20105808264,46.9475788805,87.219473085,0.999397,92.7281553369,0.216164864338,93.5805030318,2400,0.960481,-68.6112,93.2,77.5723,68.4136,0.0850147090403,68.4137650164,93.3616207495,94.6539367242,273.729,2400,68.4137650164
68.3397,1.72378696826,46.1187690153,90.446742823,0.998988,93.1314835946,0.222590596732,93.4216975664,2401,1.04914,-68.5408,92.8,77.5913,68.3397,0.178598545622,68.3397573755,93.2170097511,95.5950210409,273.782,2401,68.3397573755
68.3709,2.95643501332,46.6473582325,84.8730025126,0.999316,92.0341585569,0.233139028312,93.4775578499,2402,1.26605,-68.5769,93.0,77.5588,68.3709,0.113132058731,68.3711910216,93.3092442951,94.707924412,273.878,2402,68.3711910216
68.3391,3.4298943141,46.3376564427,87.943490067,0.999369,92.1461081817,0.230855617304,93.4629938731,2403,1.15118,-68.5353,92.8002079835,77.6226,68.3391,0.151109773776,68.3390427821,93.2539213911,99.1905655745,273.92,2403,68.3390427821
68.4034,1.18730328232,46.0413296314,92.3995062555,0.998808,94.225246029,0.225377810591,93.4954697089,2404,1.20852,-68.604,92.7000064372,77.6515,68.4034,0.196295370499,68.4033692234,93.2040299997,97.361790524,273.977,2404,68.4033692234
68.4158,1.7505983079,45.9471202103,89.8492769913,0.998849,92.4320606272,0.221622895334,93.4901924989,2405,1.12068,-68.6162,92.6280272766,77.684,68.4158,0.210353070795,68.4159453457,93.1867648193,94.4760314999,274.06,2405,68.4159453457
68.332,1.08731741252,46.3176574558,90.9953556172,0.999022,93.6603630562,0.229713893543,93.4936870617,2406,1.19975,-68.5324,92.8,77.6964,68.332,0.163569268749,68.3321120886,93.2522451428,95.242968909,274.116,2406,68.3321120886
68.3957,2.15668177529,46.4512862288,89.8160641983,0.999224,93.1682902852,0.229049216318,93.4850702449,2407,1.29065,-68.5955,92.9,77.7004,68.3957,0.137925363736,68.396370436,93.2750183364,97.0023021285,274.146,2407,68.396370436
68.4488,1.79033957276,46.9175489127,89.4637375732,0.999194,92.5553039599,0.224694195292,93.5000124927,2408,1.22046,-68.6424,93.2,77.7137,68.4488,0.0674432039712,68.4487401129,93.3576739297,94.5879337297,274.184,2408,68.4487401129
68.423,2.34521817153,46.9665356138,87.9225133546,0.999228,92.9734181855,0.233389520366,93.5028114709,2409,1.31065,-68.6196,93.2,77.7245,68.423,0.0645091197761,68.4232245086,93.3660557281,95.8326484323,274.198,2409,68.4232245086
68.4066,2.98508942041,46.8261968393,89.1411338771,0.999465,92.2460669255,0.218591406062,93.5487708793,2410,1.09869,-68.6068,93.1,77.776,68.4066,0.0889903831092,68.4063024247,93.3399917286,99.1474455037,274.235,2410,68.4063024247
68.4397,1.49978904356,46.6583337739,90.8978672963,0.99929,93.2119932103,0.225596673099,93.4999935591,2411,1.193,-68.6351,93.0,77.7797,68.4397,0.104932969406,68.4401239289,93.3114179902,94.7479784997,274.26,2411,68.4401239289
68.4041,1.78693424452,46.9344764754,90.6364801722,0.999597,93.5727123803,0.231398286026,93.5036331223,2412,1.25824,-68.6051,93.2,77.7989,68.4041,0.0697743331305,68.4042668856,93.3583095805,95.8390222909,274.277,2412,68.4042668856
68.4201,1.67690224141,46.5533147593,90.0486753895,0.999158,92.9503257734,0.223986102159,93.4999285873,2413,1.32805,-68.6202,93.0,77.8143,68.4201,0.113801077641,68.4197414296,93.2936487083,95.7074760458,274.35,2413,68.4197414296
68.3542,1.44900336167,46.4856738441,90.6697103732,0.998993,93.4501036621,0.227479737873,93.495352131,2414,1.23004,-68.5589,92.9,77.8419,68.3542,0.123249210879,68.3548364546,93.2826137516,95.6345809346,274.429,2414,68.3548364546
68.3969,1.08843156495,46.4074522256,91.5477974733,0.9988,93.6802852888,0.222445132913,93.4894675897,2415,1.16026,-68.5995,92.9073731592,77.8489,68.3969,0.133609329369,68.3966136041,93.2698284664,94.9958918841,274.508,2415,68.3966136041
68.4955,1.72270531387,47.2461674898,90.039375694,0.999554,93.2777025179,0.22559641515,93.5796311871,2416,1.1473,-68.6962,93.3,77.8303,68.4955,0.076918034458,68.4955113446,93.4128087394,94.8242183744,274.518,2416,68.4955113446
68.406,1.68941882783,47.1746626704,90.342286021,0.999454,93.2636767802,0.224928573076,93.5778240223,2417,1.25272,-68.604,93.3,77.841,68.406,0.0741568248799,68.4063173568,93.4009763716,95.0241376286,274.529,2417,68.4063173568
68.3659,2.98490912814,46.9552819298,87.8169546806,0.999199,93.4122403484,0.217096442218,93.5582792062,2418,1.03036,-68.5673,93.2,77.8834,68.3659,0.0662531285861,68.3659965341,93.364263317,99.2789961925,274.531,2418,68.3659965341
68.4411,1.64906466267,47.1886858154,91.4820628672,0.999686,93.9767943053,0.216718443535,93.517674485,2419,1.02707,-68.64,93.3,77.9359,68.4411,0.0749244637564,68.4413381199,93.4020748687,97.9315754459,274.596,2419,68.4413381199
68.3832,1.95979189112,46.6325320583,87.0582675964,0.999114,92.1792399432,0.220027971247,93.4995781205,2420,1.13496,-68.5832,93.0,77.9866,68.3832,0.103810448563,68.3830593753,93.3079315274,93.7970895667,274.625,2420,68.3830593753
68.3708,1.61630645975,46.8110128006,90.3566837874,0.998817,93.4722305386,0.245574374124,93.4999399168,2421,1.41882,-68.5666,93.2,77.982,68.3708,0.0701515790582,68.3711678009,93.3412228799,96.0232008249,274.627,2421,68.3711678009
68.4178,1.42857962577,47.076963568,90.8680545911,0.999337,93.4698817102,0.219650306771,93.5842514646,2422,1.04778,-68.6252,93.3,77.9584,68.4178,0.071870850687,68.4179493666,93.3846488598,94.6953396677,274.633,2422,68.4179493666
68.4053,1.96540408338,47.0146169239,89.1409536928,0.999396,92.5975235594,0.216623181303,93.5022809067,2423,1.11456,-68.6014,93.3,77.9646,68.4053,0.0577588414739,68.4050461965,93.3735416261,94.7989829902,274.649,2423,68.4050461965
68.4236,1.53681718084,47.2125514058,91.1804420007,0.999483,94.0570660683,0.221096241858,93.5898980324,2424,1.18179,-68.6177,93.3,77.9419,68.4236,0.077113638074,68.4239014771,93.4073555111,97.9,274.691,2424,68.4239014771
68.4009,1.62756439095,46.7523377535,90.4415276606,0.999256,94.2224009092,0.221672535861,93.4843057455,2425,1.06904,-68.6052,93.1,77.9742,68.4009,0.0838050804586,68.4010054844,93.3282994675,98.1019492473,274.696,2425,68.4010054844
68.4144,1.75872293246,46.2705534634,88.8643834642,0.99829,92.4307411152,0.240823046582,93.4952869288,2426,1.37645,-68.6176,92.8,78.0358,68.4144,0.174587723056,68.4146675409,93.2480498109,94.2216222587,274.751,2426,68.4146675409
68.4939,1.18798790095,46.3114152285,90.8606494846,0.999228,93.8419481934,0.236025790802,93.4843705029,2427,1.2996,-68.6941,92.8000330659,78.0464,68.4939,0.146855936075,68.4941275568,93.2501825438,96.426675928,274.827,2427,68.4941275568
68.3645,1.46484155513,46.628360445,90.6892639616,0.999256,93.2272604394,0.208490653487,93.5011745625,2428,1.0847,-68.5696,93.0,78.0618,68.3645,0.109173021218,68.3644429139,93.306320204,95.4569673629,274.892,2428,68.3644429139
68.404,1.77990718111,46.608010474,89.4214011646,0.999455,93.2673187608,0.22957181925,93.475905654,2429,1.2508,-68.6028,93.0,78.0725,68.404,0.10244118722,68.4042031076,93.3016504612,95.1555076481,274.955,2429,68.4042031076
68.3964,1.30931922796,46.24987349,89.4732376843,0.999314,93.4162094063,0.223082081896,93.4511750224,2430,1.19815,-68.5948,92.8,78.0733,68.3964,0.171103434716,68.3965473173,93.2384278051,94.6918133899,274.987,2430,68.3965473173
