MinReturn,StdReturn,AverageEsReturn,MaxReturn,AverageQLoss,AverageAbsY,AverageAbsQ,Epoch,QFunRegParamNorm,MaxEsReturn,AverageY,AverageQ,AverageDiscountedReturn,Iteration,AverageReturn,PolicyRegParamNorm,AverageAbsQYDiff,MinEsReturn,AveragePolicySurr,StdEsReturn,AverageAction
543.1024872,756.964435662,48.7031660444,2872.97646812,1582.71,551.146468255,551.663,1277,295.621,161.165408791,551.005716747,550.958,225.774534287,1277,1656.8681123,127.776,13.142311688,4.83120373823,-567.397,45.7773811092,0.700356
371.924811754,68.1252036767,52.4309091031,709.888416844,1631.24,550.600958962,551.178,1278,295.799,328.269086002,550.425042623,550.418,181.981064549,1278,429.925328661,127.78,13.4740038982,5.19347682965,-567.173,63.5406560294,0.760182
389.961803875,579.041520365,69.9068947936,2995.12005208,1673.37,550.426286265,550.962,1279,295.981,350.556925844,550.285553994,550.232,203.424483939,1279,834.526758837,127.823,13.894160095,6.29471317719,-567.312,70.9117291474,0.749645
406.054317727,180.048741315,66.0201992511,1411.3871572,1612.12,552.057626822,552.604,1280,296.109,428.285611371,551.914154455,551.92,202.131475083,1280,610.466295258,127.838,13.3726752551,4.93694092914,-568.753,96.2304692365,0.753024
306.128684034,978.993817487,30.6228235757,3277.8942791,1754.0,553.620171248,554.096,1281,296.242,144.657194093,553.479779895,553.443,226.246665414,1281,1501.74791757,127.896,13.9626735394,4.59434186241,-569.821,36.4093174134,0.775903
205.981678211,472.383006293,77.5396194433,2370.41664721,1634.63,553.641164324,554.192,1282,296.359,486.438500802,553.481832094,553.457,183.535250684,1282,717.782391122,127.922,13.4512259109,4.84728396767,-570.379,117.137257887,0.772484
307.468919973,947.634459645,65.1809023243,3112.618491,1657.72,554.435293109,554.969,1283,296.518,222.864625829,554.309621609,554.311,231.98913989,1283,2236.53127986,127.934,13.737432046,5.06330554477,-571.943,72.5163249256,0.776676
272.224731015,692.49873822,56.6001318579,3034.79293514,1656.25,554.686480505,555.184,1284,296.669,269.628914376,554.537166765,554.477,168.072735506,1284,588.182937484,128.013,13.5015000939,4.59508814604,-571.616,63.2436188645,0.689457
415.414990505,226.307149517,32.4191960412,1657.90124468,1621.89,555.58711136,556.135,1285,296.86,181.480435593,555.484338857,555.523,185.556487366,1285,618.838118384,128.034,13.4735872413,4.02684200491,-573.282,34.8830464495,0.763362
542.655355815,546.25471495,66.1850754894,2257.51691451,1704.87,556.315308973,556.876,1286,297.055,604.001463828,556.186300623,556.161,211.57315553,1286,1213.09683836,128.008,13.7962378417,3.85312190814,-573.595,115.091146797,0.771446
373.745656375,90.1168637491,41.169597959,723.877030903,1649.39,556.969340866,557.561,1287,297.241,633.514577944,556.829803609,556.807,198.374766589,1287,527.840823177,128.079,13.8613130345,4.54801947879,-574.735,99.9852463004,0.720268
658.545703091,400.218918619,40.3451652691,1926.16089641,1722.52,559.387392014,559.855,1288,297.391,204.757532843,559.259345375,559.234,227.304339915,1288,1176.23067166,128.107,13.7995556274,4.31400149673,-576.201,46.7167940086,0.76121
490.325216038,478.584018842,58.922937901,2931.63318007,1678.16,560.093383709,560.616,1289,297.549,348.704754126,559.957192889,559.98,223.41319813,1289,1063.39583194,128.156,13.5324732551,5.15836524453,-576.968,68.7015055527,0.74744
491.593815714,68.4131194305,67.6655886307,991.967526489,1683.56,559.584223298,560.03,1290,297.715,460.156623553,559.453747216,559.377,184.92219361,1290,610.313372895,128.182,13.7920148834,5.04207206635,-577.035,99.9683391464,0.769565
450.223368795,393.871133919,50.4862205278,2028.03907981,1704.56,562.367759866,562.877,1291,297.94,271.215064694,562.21029545,562.214,216.556162137,1291,914.062081159,128.197,13.7273914313,4.69614079303,-579.364,57.8431287492,0.798114
436.359920238,376.778040451,57.3844098527,1682.25379758,1791.26,561.039143727,561.648,1292,298.046,288.137154348,560.857925361,560.84,215.584347943,1292,1003.5320162,128.211,14.1673175053,3.46431014717,-578.184,67.9531345141,0.765025
621.708370124,742.312791498,59.3310510197,3027.85446745,1658.41,562.639422411,563.223,1293,298.183,282.952747021,562.478001897,562.485,226.753841321,1293,1369.24457322,128.246,13.6753467333,4.7417998983,-579.834,66.544401495,0.753666
815.644051144,807.656345075,61.9215972053,3026.1888423,1750.44,564.235579386,564.787,1294,298.311,430.064501878,564.063831042,564.024,229.240415861,1294,2098.57573557,128.293,13.6490123243,4.55208764925,-581.008,97.0950361165,0.727023
680.386154981,602.529088442,55.4746063976,2934.33123729,1677.69,562.415564984,563.069,1295,298.484,223.390891364,562.182697022,562.148,231.508470834,1295,1854.94799525,128.361,13.745099097,5.0973550673,-580.07,54.7890463357,0.748158
625.575325403,259.741047945,42.852912415,1720.73887794,1761.14,565.036246002,565.608,1296,298.625,392.66174745,564.81876557,564.818,227.946377987,1296,915.11102436,128.403,14.0936770548,3.70645045013,-582.712,66.5184244302,0.759277
799.7681396,732.900359216,43.3786204749,3068.39543591,1765.24,566.360367723,566.906,1297,298.755,255.182308634,566.142198503,566.108,218.13799529,1297,1869.34973182,128.466,14.0722036193,4.78887923395,-583.84,52.595195499,0.762191
672.495173545,689.25730224,33.6682280087,2959.75585435,1743.83,566.740380992,567.286,1298,298.933,155.510319914,566.521533182,566.468,224.742329839,1298,2236.54794745,128.479,13.946160132,4.6583969979,-583.71,34.0105810815,0.75238
521.296959344,511.202809465,37.0821423387,2375.31306627,1826.5,566.677685656,567.214,1299,299.134,147.882908287,566.456506435,566.42,216.280963251,1299,1191.4328006,128.553,14.3268694232,4.63983453478,-584.604,33.5612527008,0.771288
217.225234385,315.898971509,43.2309205063,1596.50157725,1670.32,568.786793474,569.379,1300,299.29,169.548479094,568.605215884,568.615,179.056589979,1300,565.601825334,128.604,13.7115155535,3.89181537344,-586.664,43.1333572674,0.700583
355.058520607,432.980289787,46.3081640427,1963.18473888,1814.39,568.326808226,568.837,1301,299.452,233.12869315,568.13672345,568.09,201.203936943,1301,734.314828889,128.631,14.424881699,4.70416698008,-585.908,46.5670212706,0.782497
515.258946802,397.601023456,61.6020312664,2355.31807869,1876.44,570.40479681,570.959,1302,299.652,189.144227327,570.260065218,570.262,228.976281927,1302,979.403878736,128.709,14.4008726102,5.08445811068,-588.571,58.2746865383,0.805638
996.525778281,759.911449933,42.5830734996,3117.52946319,1741.51,569.787551516,570.376,1303,299.843,163.206384341,569.64045548,569.637,240.911846759,1303,2225.57905197,128.766,14.2618631902,4.75346849501,-587.78,41.7194698365,0.785401
476.393381561,419.681529867,55.6890855136,3043.93493001,1654.32,571.482567658,572.002,1304,300.047,386.997287735,571.365576067,571.33,206.852712359,1304,793.61146608,128.796,13.758839384,5.34685321028,-589.181,76.4222072748,0.764106
283.534227885,697.504167931,51.4020487724,2991.46771816,1796.33,571.566243138,572.082,1305,300.224,432.337202573,571.434130375,571.403,215.686520634,1305,1240.11171368,128.87,14.0256240899,4.69175123464,-588.702,80.7595496592,0.797599
513.99667152,224.68570878,42.1974087245,1593.67196601,1643.01,573.221525569,573.773,1306,300.369,308.269698755,573.12028775,573.116,220.733059181,1306,834.027721465,128.884,13.6055894844,5.13752743042,-590.865,58.0845520587,0.777799
373.305194174,527.285136475,44.5855207092,2884.97699188,1759.43,572.861579793,573.445,1307,300.546,176.821242675,572.737383224,572.739,201.603174864,1307,1060.88680231,128.938,14.1741815753,5.44642022798,-591.241,43.9111178663,0.788076
113.682287459,349.327245584,67.3323991088,1529.66188925,1761.31,572.521888022,573.108,1308,300.708,569.662307566,572.388641749,572.389,189.026898661,1308,851.739150619,128.945,14.1610771343,5.1659730422,-590.639,122.00852507,0.785023
44.7677119458,966.170869994,43.8095852027,2949.78096178,1783.53,575.242366642,575.863,1309,300.879,341.287588601,575.095039167,575.082,219.050385747,1309,1979.46011732,128.95,14.2763180545,4.26299000706,-593.17,62.4600503616,0.746649
477.30334616,210.016106969,68.8583322418,1833.30623233,1826.82,575.313683552,575.875,1310,301.007,385.292955882,575.180633556,575.111,222.477928244,1310,777.97457096,128.999,14.1783625287,3.6766321972,-593.071,88.7046117022,0.787657
298.243288518,415.169685826,73.1766272105,2462.01652762,1713.79,575.706824473,576.355,1311,301.147,370.213293689,575.53843068,575.576,219.252230314,1311,852.094587094,129.001,14.0347352244,4.97490424398,-593.755,95.014103755,0.767268
42.2862515012,167.968490388,71.7771293425,900.9895726,1840.27,576.249563537,576.74,1312,301.333,578.376143866,576.092767787,575.988,200.938829181,1312,656.910020228,129.049,14.4271136725,5.28279393675,-594.191,123.391201991,0.787007
701.467008256,320.384232531,49.0346054674,2067.61884556,1718.78,577.284290906,577.852,1313,301.49,603.040239309,577.154502318,577.142,210.679324862,1313,1078.58183762,129.123,14.1178906035,3.98546748471,-595.433,101.269023086,0.730847
769.5315752,202.811883975,32.4300064941,1700.09522619,1779.51,577.018386737,577.604,1314,301.642,209.72398883,576.87547006,576.841,233.52065777,1314,1071.56264744,129.216,14.3497649344,3.9569636965,-595.625,39.5982558615,0.820302
316.595447978,417.67379245,39.2377910024,2293.99921954,1765.39,580.140670166,580.706,1315,301.825,266.721377861,580.017657561,580.037,189.994414662,1315,743.407412927,129.268,14.0702120226,5.35094286562,-597.746,48.4717557197,0.682906
421.472651425,382.570267649,65.0516418157,1708.44763121,1935.17,580.286798961,580.767,1316,301.979,604.40051814,580.159943763,580.107,207.28418586,1316,762.507383306,129.317,14.615770913,5.51465643481,-598.216,110.871661353,0.726924
737.995656434,428.441134507,54.6635791158,2676.70020794,1929.39,581.647150885,582.172,1317,302.137,375.931094873,581.496994204,581.479,213.829372758,1317,1225.38066203,129.395,14.4493577816,5.49960614972,-599.304,76.3899310827,0.750121
36.5083838931,1.48278329931,64.2773595441,41.9328928421,1877.78,580.937275227,581.504,1318,302.258,484.004224692,580.776813505,580.766,34.052813461,1318,39.6337400757,129.417,14.6602819201,4.64487026909,-599.307,91.0764952131,0.787126
231.604408888,667.355186785,48.1435715995,2860.57053357,1857.47,581.582838742,582.049,1319,302.392,201.299897182,581.368958241,581.341,206.740687581,1319,1258.5651097,129.502,14.3650220242,4.67470019845,-599.949,43.6534437877,0.686439
596.940493514,410.733297336,81.671135522,2080.19156884,1912.66,582.427864843,582.968,1320,302.532,325.326639551,582.282243986,582.27,219.293164754,1320,1304.26006032,129.478,14.5286529592,4.83106461605,-601.103,92.7064119314,0.750487
486.469169952,360.947811322,49.9402067681,2110.91870718,1828.87,583.806809184,584.368,1321,302.722,370.468317426,583.67736493,583.642,228.678657859,1321,1193.87358308,129.537,14.1050248333,5.81505672247,-602.008,69.2581010833,0.750233
702.423884924,585.42393477,48.0107401492,3020.55720784,1839.86,583.809711726,584.367,1322,302.858,439.147843004,583.662418398,583.676,214.590402678,1322,1375.39219258,129.607,14.3250785549,4.61865590167,-602.497,84.5316653843,0.755109
778.253786906,444.409137008,48.6302735347,2652.59094421,1773.65,585.716185804,586.298,1323,302.984,407.580061812,585.552463454,585.53,227.320781732,1323,1295.35545027,129.652,14.4195451238,5.17912798632,-603.814,73.4295064073,0.758
560.867232988,300.398434277,51.4805291082,1854.25287632,1862.76,585.736539408,586.328,1324,303.117,242.171335902,585.588601125,585.6,222.616272492,1324,1026.06267417,129.738,14.1742447888,5.66352728168,-604.175,58.5941113134,0.791696
454.694618328,467.235026163,40.3676475925,2278.79004438,1857.38,586.598725652,587.15,1325,303.252,150.2565398,586.454489475,586.419,202.807568467,1325,953.884626761,129.787,14.2109214974,5.17064307095,-605.429,39.8245432244,0.697788
288.060484689,332.892052691,44.9657728732,1807.25064764,1903.98,588.405976264,588.928,1326,303.447,202.44981017,588.217008743,588.212,181.710107269,1326,591.681752119,129.826,14.6407790014,5.32678844533,-606.955,47.9840536244,0.770395
339.133670556,246.855854555,42.5443444505,1409.14696792,1843.2,587.769340832,588.329,1327,303.649,352.624370793,587.607424576,587.607,190.962693991,1327,756.796098768,129.832,14.2859254886,4.68317118562,-605.983,64.1461465297,0.790573
267.10775259,212.072984475,39.8652254285,1166.84193683,1704.45,589.132589588,589.733,1328,303.843,276.628081311,588.969187107,588.916,197.575228571,1328,622.169053378,129.882,13.9445462263,4.92527805559,-607.282,52.4206399574,0.81667
236.809435232,209.256022522,42.6124390317,1171.46559056,1874.01,589.144371849,589.757,1329,303.983,144.344476672,588.965952685,588.973,191.138098685,1329,537.135661581,129.88,14.7534202064,5.65900855811,-607.394,39.0743877858,0.729291
142.273459415,243.345044921,30.618334716,1243.67007905,1735.48,590.601415901,591.133,1330,304.193,151.313342597,590.414753588,590.39,174.755099172,1330,702.298745843,129.955,14.0162723153,4.97002088592,-609.257,39.2634197451,0.705748
447.325716653,344.542493399,35.3940759906,1929.77624554,1953.83,591.151236457,591.694,1331,304.356,296.827156809,591.02504076,591.006,217.131978779,1331,955.558898275,129.979,14.9438788019,4.8756141899,-610.672,49.9264723985,0.764708
507.012138204,386.51881893,44.9859902981,2226.44553391,1948.57,593.033933055,593.565,1332,304.539,329.848941623,592.877443583,592.826,208.249097372,1332,966.6033264,130.041,14.8649688304,4.16662680864,-612.712,63.4575342068,0.771844
398.377267741,208.564920546,34.5964265348,1755.52451145,1912.33,594.213923419,594.89,1333,304.64,151.233367048,594.011431684,594.025,183.178095429,1333,609.12145342,130.084,15.009264426,4.79839546938,-613.262,38.8935939497,0.760377
302.820858728,212.301963528,38.8246550403,1350.16252255,1997.8,594.555066819,595.085,1334,304.848,179.484718527,594.369005527,594.341,203.961372387,1334,714.046225489,130.107,15.1064858472,5.40413367394,-613.715,41.7036042366,0.739391
212.143029161,221.617577736,47.1930913925,1362.15321302,1935.41,597.066635594,597.673,1335,305.034,378.900643851,596.917976906,596.885,193.122491301,1335,716.092649385,130.153,14.7648731249,5.24506628866,-615.948,71.4300080186,0.795589
405.287646855,612.221773694,38.5944321648,2784.38991531,1873.73,597.048866755,597.683,1336,305.191,449.337109592,596.890706751,596.881,202.651259838,1336,1035.43660146,130.215,14.6753410699,3.68372205714,-615.481,80.4988216221,0.783777
361.753006817,256.079573386,51.46324798,1641.0038271,2023.34,597.715413155,598.236,1337,305.36,366.257660531,597.565833806,597.529,214.298149162,1337,901.192128839,130.223,15.0809975866,5.56115584347,-616.997,73.1031648767,0.788561
214.786721399,241.666487225,47.4099714536,1383.12395342,2061.92,598.256167618,598.771,1338,305.518,412.565136239,598.087940374,598.063,193.644640408,1338,687.536927743,130.301,15.423964315,4.55683452704,-617.775,75.8421089739,0.689767
542.105888732,272.692313473,56.3394130042,1541.36582923,2004.78,600.084995216,600.649,1339,305.679,422.540804247,599.910259536,599.915,225.25634267,1339,974.248433358,130.354,15.0924057395,5.45540970803,-618.974,90.5437062524,0.75914
381.494936554,269.399678975,40.5426423141,1881.28129593,1945.04,600.299505971,600.927,1340,305.842,146.032413859,600.084159619,600.036,193.190277213,1340,715.048230002,130.386,14.8143453277,4.83123926811,-619.32,38.7843094736,0.779507
528.338220721,283.056760529,48.3662640135,1948.24966503,1990.27,600.014029771,600.678,1341,306.065,526.057638389,599.825149982,599.793,209.12128523,1341,805.185767109,130.371,15.2628347122,4.80560549145,-619.753,89.0554342585,0.780036
282.230504519,419.218461095,45.331740413,2260.42641735,1833.78,601.743814434,602.312,1342,306.204,427.92596779,601.567426302,601.52,216.95163345,1342,904.578962065,130.431,14.6534567355,5.15846990861,-621.132,74.1420584098,0.839153
368.76634901,427.474220584,59.7395079639,2057.03163433,2145.09,602.11069073,602.757,1343,306.373,682.30471003,601.935098606,601.945,210.679367666,1343,849.039594566,130.478,15.5446021235,4.84344332925,-621.63,123.016429221,0.816104
419.713291179,285.809111237,49.2321491197,1803.09019312,1910.26,603.284353918,603.869,1344,306.585,255.877715261,603.103532752,603.097,199.153098038,1344,819.827257215,130.538,14.9736841973,3.7813482292,-623.136,63.8977887157,0.683943
280.078215024,512.281396679,42.8024259198,3241.04898936,1958.82,604.908470124,605.498,1345,306.748,267.201666864,604.734207556,604.691,207.312243256,1345,899.541605758,130.603,15.0603689837,4.52032443632,-624.755,57.5896696284,0.770388
703.682528053,836.030866523,37.0903484303,3244.70233322,2071.29,606.380915257,606.919,1346,306.923,357.662918079,606.212765289,606.199,202.082839382,1346,1457.38799921,130.62,15.363274538,4.89669200827,-626.318,59.5419077529,0.734534
308.905606208,416.177459481,25.7255980331,2371.37830453,2083.17,607.480698256,608.051,1347,307.135,122.63287926,607.291093759,607.271,210.726572796,1347,1013.70447671,130.656,15.3846999362,4.33373751784,-626.554,25.2048596445,0.743294
513.804661775,466.334697344,37.4334400966,2843.96784599,1956.05,607.545056097,608.143,1348,307.334,200.484472808,607.304367775,607.287,220.017776616,1348,917.660553635,130.684,14.8109391879,4.56188231393,-627.176,39.6950891149,0.807614
281.824037623,453.28356633,35.7711710199,1868.9281641,1965.35,609.607442082,610.251,1349,307.522,149.980582146,609.405550807,609.385,192.380160589,1349,758.874792383,130.74,14.9743661963,4.42725987814,-629.105,38.2853032059,0.739002
278.69964375,341.969644998,28.9911821038,1983.33212897,2042.06,609.410802552,609.892,1350,307.668,151.054088841,609.214353156,609.185,197.615788456,1350,759.434558912,130.744,15.2098600665,4.66758176999,-629.181,36.2117168569,0.855322
600.316824453,501.109420754,37.8384960448,2665.65659154,2019.15,611.180552217,611.734,1351,307.841,136.721918141,610.987555538,610.928,208.665922419,1351,1137.6302611,130.786,15.2182819827,4.9426994955,-630.348,38.0327586887,0.736029
345.330516123,274.462251504,32.6792734792,1701.57313187,1947.34,611.547321818,612.144,1352,308.036,141.37916268,611.34907891,611.396,186.412150909,1352,669.129422267,130.885,14.8280793793,4.66667039173,-631.251,33.9889384651,0.801778
500.28456574,161.428773112,30.3130296104,1149.49066026,1937.65,613.907027856,614.531,1353,308.221,339.69265238,613.715613613,613.662,202.488317552,1353,776.362250247,130.949,14.7668796736,4.19113593292,-633.164,52.5035282329,0.783927
509.506012749,277.675012249,44.5332633589,1772.61341041,2047.45,614.299092314,614.893,1354,308.478,171.658912198,614.110956094,614.096,203.17554838,1354,923.173794817,131.051,15.2743220165,4.74102586464,-634.081,45.5953518956,0.783346
223.035305241,262.804183377,29.6825498225,1706.47136853,2033.3,614.951559658,615.569,1355,308.675,165.272846497,614.780308536,614.787,195.458081279,1355,629.202695873,131.09,15.2757112352,3.90633037189,-635.381,30.6844371589,0.789854
347.261257332,107.997471339,74.2390429108,777.967182053,2231.68,615.98925851,616.607,1356,308.821,467.957207543,615.81511931,615.799,202.919137213,1356,549.559199176,131.128,15.8442490089,4.89415352029,-636.343,100.209098547,0.844314
99.6585041374,655.797158735,53.2946903918,2997.47774537,2108.15,616.238579533,616.901,1357,309.007,201.338216799,616.041043205,616.048,187.06527308,1357,727.891406263,131.162,15.4564009291,4.58321735884,-636.209,59.9091940203,0.826977
319.637167815,268.674343184,49.145565334,1703.2630434,2068.66,617.6845798,618.344,1358,309.139,360.330930816,617.521210598,617.496,208.931801094,1358,695.23271417,131.174,15.1942578151,5.24448148391,-637.248,83.3065367303,0.853298
319.105327859,280.191045424,43.5251687582,1617.77096606,2032.65,618.099095966,618.676,1359,309.336,243.833813944,617.882425802,617.84,206.704787996,1359,669.025100348,131.207,15.1524274765,4.72226445205,-638.155,55.1148334962,0.819651
334.267171467,44.4505613906,43.8742596581,564.977911746,2019.87,619.030865105,619.594,1360,309.474,229.386932647,618.886828095,618.816,181.470149822,1360,432.560881466,131.281,15.300535939,4.96894440389,-638.752,51.9700363841,0.831586
271.441908091,337.166349682,55.2265287062,1540.02433813,2285.35,619.387028799,620.049,1361,309.674,327.074612348,619.181970873,619.213,189.74939986,1361,663.567888271,131.312,15.8991383562,4.83272583513,-638.961,84.8622473628,0.81983
406.325812598,1018.88703728,68.1634260817,3012.90169877,2106.73,619.490815523,620.105,1362,309.874,642.362621443,619.337321383,619.3,203.56044684,1362,1556.30273563,131.334,15.3258051978,4.63236571927,-639.912,123.116022438,0.78328
472.152201131,620.632247257,49.2122600092,3236.95342741,2097.3,620.604726356,621.209,1363,310.049,254.140006049,620.429890126,620.382,219.915588196,1363,911.062907363,131.391,15.4729158024,4.50035987931,-640.834,69.1513895272,0.802415
309.237544399,272.456574789,46.6125876271,1724.62950332,1987.87,621.681320557,622.291,1364,310.2,374.088313989,621.482578456,621.499,178.127975881,1364,517.867469881,131.404,15.0922180464,4.82869995848,-641.565,70.1107050828,0.806013
346.663477866,389.131012854,82.3873352563,2479.74242691,2101.51,622.993896173,623.569,1365,310.35,536.680142704,622.827562256,622.796,178.81892246,1365,713.695286957,131.47,15.4689681294,5.82864449287,-643.099,125.563382922,0.825713
474.172093415,236.214125491,39.7195494538,1753.70073914,2188.04,622.632769136,623.284,1366,310.551,160.402482473,622.445262122,622.431,210.573884744,1366,741.492777776,131.527,15.9496248363,4.39293237156,-642.911,39.192445029,0.810737
350.67586993,340.765509696,36.4273701053,2626.69588616,2070.37,624.057709421,624.73,1367,310.737,384.046687094,623.858065912,623.805,177.265737184,1367,488.559528877,131.553,15.6267582714,4.50951619417,-644.47,64.0270526223,0.807604
363.35571563,290.421207856,35.6586031863,1625.90015497,2126.28,625.895180139,626.523,1368,310.891,265.410612381,625.694892061,625.721,193.07038809,1368,575.371221672,131.607,15.6246534934,4.80985133886,-646.364,47.4311165631,0.802349
370.142999797,915.251965607,59.4851126217,3016.3693851,2162.33,625.491172654,626.107,1369,311.082,502.326882253,625.249381936,625.216,217.408492045,1369,1404.57556918,131.689,15.6087829877,4.98000272695,-646.244,98.4280590103,0.800362
374.082525564,395.324509927,49.1343504377,2004.90289096,2190.94,626.412055817,627.139,1370,311.272,260.942909955,626.127076036,626.087,205.494675676,1370,936.567950985,131.748,15.8978983054,4.62134316377,-647.208,51.1762594416,0.789574
286.267980383,400.82155606,26.5196261697,2629.57944729,2190.28,627.333878069,628.054,1371,311.458,144.614157809,627.050949931,627.018,210.735867197,1371,810.240387344,131.802,15.5816287706,4.43302427967,-647.786,28.8599133678,0.803984
472.641778283,762.205310125,33.4234251092,2908.71698428,2047.53,628.311596071,628.964,1372,311.643,112.952656715,628.014377376,627.994,212.53271295,1372,1527.49268064,131.863,15.349404511,4.34071255017,-648.617,32.0475942983,0.791454
283.780798765,409.147128107,37.991817714,2035.41732952,1962.81,631.266400102,631.916,1373,311.862,251.774965576,630.99839817,631.033,223.90720805,1373,1275.783475,131.923,15.1858066109,4.47921164977,-651.914,50.8153637524,0.787176
335.539010667,425.658187639,69.8868850694,2259.86955618,2310.23,629.755749726,630.331,1374,312.021,494.229873103,629.499899838,629.451,197.385609864,1374,724.329720961,131.946,16.1065218382,4.40750103756,-650.765,113.939762419,0.781539
505.524363123,276.407694693,33.4237679431,1834.77930151,2217.58,630.602350338,631.193,1375,312.13,181.476668057,630.339697471,630.333,221.88987029,1375,1062.60252006,131.929,15.9479060598,4.48281365338,-650.991,35.2841011395,0.797817
289.535387352,149.759703162,34.0757674288,905.707055077,2114.9,630.760946581,631.378,1376,312.239,213.306823739,630.514926777,630.503,172.868345449,1376,489.872327309,131.98,15.5164010536,4.36817253938,-651.1,38.6709008327,0.759826
256.3752149,241.227027551,46.1119578452,1600.95094865,2128.44,631.381599873,632.044,1377,312.34,285.855342834,631.131650932,631.154,201.884655936,1377,631.547741554,132.02,15.5017477317,4.62975058054,-651.823,61.3173559666,0.807284
267.436773265,370.067182147,37.7798534706,2017.81258145,2095.34,631.956099109,632.574,1378,312.538,160.448697345,631.768983843,631.75,189.703485803,1378,634.049399679,132.034,15.54018781,4.64000746857,-652.534,40.0615105405,0.809033
97.6732850388,1.86591020685,68.1095654993,107.753100243,2140.01,631.842452712,632.469,1379,312.672,608.866682499,631.608320932,631.596,74.1914860051,1379,102.476383898,132.073,15.7100054642,4.63561586618,-652.256,123.179139558,0.713356
260.478030202,294.137115954,55.4913563208,1244.39814425,2086.08,633.08758223,633.638,1380,312.858,290.43879603,632.912790794,632.841,188.115619841,1380,570.806945417,132.108,15.7096544207,4.57622880311,-654.326,66.7588430407,0.81386
298.36848631,513.694526375,42.6121519701,2969.03746399,2226.09,634.0964999,634.773,1381,313.024,276.123976556,633.95869694,633.956,211.180212589,1381,974.091875707,132.152,15.9407498865,4.76233286172,-655.158,59.0014796785,0.795147
246.629030587,416.374572491,43.756366742,2427.42744606,2331.61,633.793024243,634.445,1382,313.187,225.66367852,633.630509042,633.597,187.294666409,1382,614.159202442,132.161,16.3628124486,4.44734343567,-654.261,58.9997096628,0.797047
268.413494966,621.236910757,61.5457711616,2864.372185,2390.71,634.992744791,635.672,1383,313.337,390.557832988,634.843180958,634.776,213.566675572,1383,1002.74919281,132.25,16.3688098177,4.44238351627,-655.64,77.8572205141,0.803003
258.619537552,367.030011328,51.4764920383,2128.32928953,2303.78,634.943670335,635.643,1384,313.502,164.49317535,634.771849251,634.825,190.938615859,1384,691.09542398,132.262,16.2528063332,3.78563783213,-656.351,47.7598175588,0.785159
327.088921043,341.250549663,33.5782875304,1655.97624197,2207.95,635.930591916,636.646,1385,313.66,193.535575833,635.763977218,635.753,193.018625211,1385,638.303995662,132.29,15.8862360062,4.6637538994,-656.746,37.4175313982,0.787421
333.098028229,429.10819847,34.0394825697,1865.85973393,2333.89,636.983489639,637.599,1386,313.801,239.119048542,636.785949211,636.754,201.916611198,1386,801.860132473,132.297,16.4394663086,4.73198667818,-657.882,46.547482619,0.786124
89.9676784396,333.004164034,29.7141903753,1562.31256306,2189.16,637.901166539,638.58,1387,313.932,163.957595283,637.765745493,637.745,184.865894866,1387,679.110819665,132.341,15.8928530387,1.5195146604,-658.963,34.860214849,0.822115
278.518616807,329.37287002,34.0466435548,1837.88596873,2108.61,639.130318489,639.731,1388,314.056,134.643665336,638.939727003,638.877,177.643453268,1388,540.330930656,132.399,15.8079103391,3.72622539337,-660.495,31.7411428098,0.803773
299.079122058,221.30299598,40.1846973312,1805.22201316,2411.03,640.329063548,640.972,1389,314.253,213.53561517,640.182062747,640.154,177.346186042,1389,549.8116011,132.429,16.5087373297,4.53374283956,-661.833,48.9666318467,0.78519
359.579909577,478.679833009,32.3274205888,2872.76712136,2182.77,640.682781148,641.397,1390,314.426,104.658574832,640.479178697,640.501,203.146042891,1390,796.616409676,132.49,15.9716677348,3.62220810749,-662.066,30.8755432466,0.767951
354.585428354,238.046298606,38.0667594753,1647.87787144,2197.47,641.906412985,642.482,1391,314.6,153.311937803,641.713059587,641.67,171.43715034,1391,568.847528754,132.525,16.0488113633,4.28863021202,-663.27,38.3427144344,0.769322
248.418876461,59.1716349453,54.1928173806,561.757288468,2395.66,641.653196959,642.287,1392,314.773,453.97735377,641.451575461,641.434,170.354288803,1392,385.261997757,132.562,16.5011145447,3.69245333808,-663.671,95.5272175932,0.784976
444.231089573,318.518816797,39.7931242706,1665.21794185,2343.1,643.295381463,643.894,1393,314.956,147.361004263,643.09258259,643.047,213.982075975,1393,772.32102469,132.641,16.5378219131,4.66495474468,-664.853,33.668948289,0.832331
355.828253563,232.047476506,28.2740055885,1443.51773654,2433.66,644.251252595,644.919,1394,315.156,109.780460759,644.052317036,644.022,160.117514957,1394,632.143224162,132.681,16.6513673935,3.83103393281,-666.534,29.2788211798,0.765339
247.485995079,431.031055802,48.157628591,2669.76115839,2452.2,645.130011765,645.821,1395,315.293,454.329088616,644.889601377,644.848,205.03510155,1395,770.019402361,132.725,16.8196744823,4.57853064402,-666.39,83.9355739817,0.829838
345.117330839,246.160005148,43.8520300492,1663.57385661,2347.89,647.064301463,647.747,1396,315.422,187.682688017,646.837011756,646.849,172.887989684,1396,490.021556992,132.795,16.3827838774,4.87726836567,-667.862,46.079668442,0.792164
365.367806399,261.619805525,58.1716723719,1435.52525093,2244.79,646.970867791,647.632,1397,315.574,293.302717972,646.76843632,646.74,186.293975153,1397,609.454201901,132.867,16.4481829894,5.19301087957,-669.432,73.8642012833,0.75022
