AverageAbsQYDiff,StdReturn,MaxForwardProgress,MinEsReturn,AverageQLoss,AverageAbsQ,AverageAbsY,MinForwardProgress,AverageY,AverageAction,MaxEsReturn,MaxReturn,QFunRegParamNorm,AverageReturn,AverageForwardProgress,AverageEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,StdEsReturn,Epoch,MinReturn,AveragePolicySurr,AverageQ,StdForwardProgress
0.209817185897,25.4070957596,0.630566774931,-43.3744891591,0.133114,5.9512,5.95165212059,-0.676855303405,5.95043597279,0.931459,101.276864244,85.0521274313,41.9909,46.2055893867,0.242897721458,28.0949991586,32.0469,21.3952975431,55.5489436648,171,-46.788408607,-6.02908,5.94984,0.25226933196
0.21010972547,34.1809615551,0.902568742144,-36.4635627187,0.13603,5.95504,5.95484335633,-0.743093911169,5.95292599052,0.935672,95.1947283897,114.376898196,42.1613,26.1695759051,0.0547718555677,25.8662087739,32.0986,15.1651479185,38.6835112196,172,-41.0952513107,-6.04481,5.95302,0.32456928277
0.207832830077,28.7302545523,1.0188330393,-49.0768151631,0.129743,5.94123,5.94177646953,-0.645294798512,5.93955332569,0.955679,70.3531675516,129.555213338,42.2565,22.1716360719,0.0285265543636,3.63589333842,32.118,15.2616919489,42.5134222339,173,-44.2391659827,-6.02036,5.93893,0.285623280865
0.207485226758,31.8223634035,0.69759747962,-44.3441806445,0.133039,5.94059,5.94100610869,-0.551882649783,5.93851926713,0.94048,70.7909595622,98.7545771432,42.3969,13.707089758,-0.0530403324873,12.1053226904,32.1427,7.41815471319,37.3057944756,174,-33.56470675,-6.02644,5.93798,0.277667521611
0.207760766865,36.8109240008,0.817609478938,-35.4974173312,0.13224,5.93531,5.93536582275,-0.79006484242,5.93224446294,0.91633,104.891254442,108.618098306,42.4957,35.8619058778,0.0959221350272,36.0047196334,32.1843,17.0608097855,43.477342533,175,-55.6069427163,-6.02286,5.93239,0.35944240416
0.213180449101,46.0813628095,1.22450845464,-30.6528299596,0.140934,5.93975,5.94096162455,-0.550778957235,5.93694623972,0.912503,62.0378429567,162.634776583,42.665,25.7132544617,0.0425227462641,21.9987988897,32.1973,15.4231188905,38.8896048124,176,-36.1124338628,-6.0267,5.9363,0.417396068476
0.223546670861,30.2906067873,0.548924454424,-20.5979328076,0.161368,5.94758,5.94800887267,-0.706224212752,5.94184471593,0.943295,114.322654069,79.7124759143,42.841,4.07513126128,-0.156495802063,22.9996554891,32.2311,7.36266067701,42.6715612421,177,-46.4524635628,-6.03383,5.94232,0.29710974679
0.2272006913,28.4632387653,1.04942596128,-38.9281378709,0.178494,5.93804,5.9394734572,-0.506214204071,5.92970001272,0.937189,94.4092505499,153.492970611,42.94,30.6131590146,0.0976090388336,23.8043818452,32.2735,19.6634519755,41.8507095917,178,-36.3308303447,-5.99877,5.92916,0.255961084711
0.238657919284,31.8241820697,1.09623956889,-15.3852754797,0.19797,5.90674,5.90744028238,-0.638941896102,5.89343769935,0.954469,65.6831594882,144.596915264,43.0766,42.1593967418,0.21862877845,23.0488829365,32.3008,26.2183258533,28.9488002784,179,-30.1331458279,-5.99088,5.89334,0.300222093019
0.246697523198,34.8205643332,1.08142073735,-35.0651749171,0.212125,5.92457,5.92529311552,-0.61862024274,5.90838892504,0.946289,77.5014936359,157.512847579,43.2008,53.6194813201,0.27978872014,24.9160531571,32.3446,27.7308488459,36.3741625389,180,-33.6713074032,-6.00603,5.90784,0.328523079844
0.249720640627,47.4080394881,1.28763898147,20.832484486,0.223018,5.91283,5.91298964351,-0.54142378005,5.89432278419,0.939158,86.160400887,170.408995285,43.3377,74.6890727842,0.451113090406,41.4426700976,32.3981,34.3274462121,23.5224488755,181,-32.1457091535,-5.99256,5.89513,0.423508302167
0.248953456379,44.424256948,1.17908255536,-48.1052933535,0.226305,5.91628,5.91716716473,-0.53879410403,5.89929067142,0.955073,83.5895851215,160.917950308,43.4303,69.0693497569,0.390469620978,27.2076147693,32.4124,33.2970642204,35.6657167322,182,-19.7655242835,-5.99142,5.89982,0.396113231151
0.245639211807,54.4081607652,1.27007292014,20.0630423652,0.212579,5.91159,5.91253964275,-0.623411660295,5.8984278474,0.969223,114.077245968,169.367826554,43.5019,71.4249440493,0.415398171173,63.0545699275,32.4242,37.8608696159,38.222018275,183,-41.9066855612,-6.00735,5.89801,0.500856321569
0.248371254666,18.2654460691,0.629175939127,28.997580256,0.215271,5.94571,5.94636993237,-0.530584165544,5.93397270163,0.959268,87.743703767,84.7943656279,43.612,52.0856214586,0.311774166786,64.7563280727,32.4839,28.2804355104,21.198489289,184,-27.7044366089,-6.03742,5.93322,0.180795943822
0.254668780987,45.946462792,1.41982285727,20.2187450498,0.232088,5.93367,5.93235508961,-0.286123349302,5.92317514494,0.960339,141.981246121,180.36826349,43.6835,81.4345700294,0.538811409139,61.1893615834,32.4769,42.7919055416,39.9760282416,185,-12.0885946693,-6.01814,5.92347,0.433696531478
0.254453557074,26.6360285737,0.859978497746,7.51834509378,0.228046,5.95707,5.95648557738,-0.604964386424,5.94897673765,0.941619,128.800624577,113.333735122,43.7714,71.5815504844,0.493237171117,76.4487150453,32.5117,38.7664789607,32.5929366561,186,-36.7511800145,-6.04683,5.94891,0.259451257029
0.257258835575,41.0006576606,1.40567714552,-5.5343758248,0.243889,5.92454,5.92356844313,-0.59572250129,5.91775048115,0.94932,150.832372653,172.168667594,43.8115,67.1870757462,0.451918068191,47.539926787,32.4954,37.6189513207,41.3738189211,187,-41.6178932016,-6.02151,5.91805,0.382049864213
0.258219167183,35.3064937457,1.2486857334,35.2229764326,0.233485,5.95711,5.95661936073,-0.473751572714,5.95257222768,0.943379,91.0149710222,152.577291109,43.889,84.1736058727,0.599317235684,68.8848420136,32.4971,45.4435882311,16.0578805925,188,-29.7240980278,-6.05214,5.9532,0.335003747122
0.254387056357,33.0273781229,1.1016171961,40.9814181692,0.214989,5.98932,5.98949946195,-0.303275173576,5.9864078037,0.949312,125.33357595,138.256813035,43.9812,80.4754907314,0.573385478111,79.560161673,32.523,44.9525081413,33.8143179141,189,-9.45910108166,-6.10027,5.98579,0.308832545253
0.260485206408,33.2743344936,1.3670950859,18.5662069403,0.219676,5.97927,5.97812057654,-0.0331990043435,5.97652647269,0.955817,131.768626275,166.867450789,44.0255,117.445985341,0.921019186344,74.5244233311,32.5678,57.351014474,32.5522740038,190,15.3655240949,-6.0825,5.97766,0.305754669796
0.256231549881,23.0375883486,0.71078851682,24.3412468529,0.212251,5.99691,5.99754002311,-0.424350263736,5.99643006678,0.939305,143.135992291,96.8377535473,44.1194,62.9153388153,0.405533982966,69.7458969055,32.5917,32.272689517,38.8688707892,191,-20.3914694869,-6.11967,5.99584,0.226963487007
0.262477527687,30.1780528232,1.19374910665,21.294273713,0.215276,6.01156,6.01127626043,0.0274766286019,6.01035468811,0.949224,158.995588278,149.789733205,44.2055,95.1893079449,0.686915165039,89.1780297641,32.5903,50.2366317123,52.5567005509,192,29.633970757,-6.11015,6.01071,0.278800869422
0.258832553728,46.1561591575,1.43359854372,49.8265926865,0.201209,6.00333,6.00294652727,-0.746748398703,6.00219307358,0.95523,149.690738683,174.367231959,44.2711,129.64525972,1.00200278588,103.150544928,32.6147,60.1858506764,28.4289115377,193,-44.2610231001,-6.10912,6.00273,0.459752812107
0.257527310574,48.9253166952,1.50906989237,-6.48084300575,0.210852,6.02949,6.02936810945,-0.232952854856,6.02878290408,0.94069,145.962897288,184.058785627,44.4198,66.1621091458,0.45134710417,45.9698593714,32.6424,36.1065865684,53.6739237965,194,-6.81510635783,-6.13871,6.02911,0.444566141479
0.25456193599,38.8790496749,1.24524428693,61.8012376528,0.203222,6.03727,6.03817186476,-0.324969055991,6.03762634115,0.950813,169.990835218,162.718775447,44.5243,113.180738438,0.850913737432,124.311725592,32.6661,54.6943777196,30.6556731992,195,-8.83978654745,-6.14894,6.03685,0.356676407342
0.257700605334,38.3443485126,1.20918557467,17.9666469384,0.198875,6.05357,6.05445294688,-0.410817966555,6.05388708239,0.925601,113.202683788,153.856999386,44.6743,73.7222854963,0.488483139644,68.2788956161,32.7133,34.8106094021,25.6581377829,196,-13.627054766,-6.17179,6.05316,0.373266397086
0.268463903811,31.3923274366,1.10325601982,12.1293872533,0.225515,6.05597,6.05638720908,-0.0175310148499,6.05564509254,0.948443,79.8132361895,147.038988169,44.7126,80.8063069026,0.50495856692,48.304886582,32.7526,43.3693128556,18.7109018328,197,23.9431302406,-6.17631,6.05527,0.283719471114
0.265109376528,37.8475129636,1.32390795623,30.7764897617,0.202237,6.10353,6.10424026663,0.0308929770318,6.10371488141,0.934469,133.546668193,166.018863408,44.7921,78.4015774512,0.514842336997,73.0253010372,32.7795,41.7419418432,34.7020997406,198,20.2608794201,-6.22778,6.10318,0.319196162076
0.270047558895,26.015374495,0.751040532932,25.6954920182,0.209437,6.11711,6.11838707946,-0.785915062806,6.11788389961,0.935738,143.365216649,110.06332117,44.9323,43.0292274956,0.198238860313,93.6726998127,32.7908,24.2665339644,34.4304743836,199,-31.340843511,-6.23906,6.11685,0.257755307338
0.261756121843,40.9976482464,1.29974022238,62.1706834362,0.204112,6.13181,6.131889104,-0.416291909618,6.13109106238,0.939539,140.161945663,161.294718421,45.0357,83.3646025253,0.599293347964,84.1536242162,32.8162,46.3131901379,22.5612072665,200,-8.6776856355,-6.25191,6.13122,0.376882933983
0.260901929963,42.1562548234,1.52279753104,36.3617593694,0.206353,6.16415,6.16531092908,-0.385270862247,6.16448577665,0.954013,149.361468652,185.474644593,45.126,90.2182475477,0.666948160576,67.4785843082,32.8492,48.6243731111,35.6350676406,201,-12.5817658165,-6.28189,6.16342,0.399432844292
0.257223482703,43.144687371,1.19471896238,-18.3960458694,0.197805,6.20554,6.20590848153,-0.854852225447,6.20473471586,0.953657,89.2223578762,149.22800109,45.2118,62.8810276388,0.377223947966,53.3709121577,32.8801,29.5455852133,32.8711041488,202,-54.5692938108,-6.32652,6.20455,0.431608218335
0.258731659764,42.0777780334,1.12027524273,-44.7773889675,0.197564,6.22474,6.22303615829,-0.61367554146,6.2215085489,0.930808,100.325949666,149.326378851,45.3441,53.2592744204,0.276907582834,7.08430810166,32.9114,29.1581851478,46.3177803913,203,-30.2530024383,-6.33052,6.22322,0.415455020711
0.257008169057,38.9080689998,0.752655307703,-15.2084673374,0.201658,6.23652,6.23637707118,-0.566782107328,6.23531949382,0.953455,99.6181750323,108.19141141,45.4184,54.6740354301,0.31930586371,42.6531799975,32.9086,28.6676751833,42.2114323826,204,-30.9301299309,-6.36091,6.23564,0.368453102669
0.254006663422,57.9279776076,0.771250663107,-28.0580424865,0.196683,6.29744,6.29725463383,-1.07961357874,6.2955834014,0.949117,105.735964618,103.286036782,45.5173,32.0212978718,0.0678197630317,37.6433448377,32.9455,20.2205256823,42.2774805557,205,-75.6512597708,-6.42197,6.29572,0.582457580146
0.244994325009,39.9214579678,0.759769612296,5.51284700426,0.172466,6.34742,6.34555241926,-0.909246340078,6.34441342128,0.936411,97.6503036462,113.322086616,45.5817,65.1140923274,0.395089060671,54.4371641169,32.9608,31.8293408199,35.6799786853,206,-65.0319359022,-6.47728,6.34587,0.390641939313
0.250796736812,39.8386516261,0.789355305493,-32.6229056666,0.186696,6.3831,6.38269434425,-0.807132498503,6.38182419908,0.953745,112.232068012,105.209721027,45.6964,55.3455762691,0.295699538157,35.8917992676,33.0112,28.2940598103,50.303193183,207,-64.5159263929,-6.49454,6.38217,0.40096780827
0.24490634085,40.0586414007,0.64116356589,-35.0659296681,0.174907,6.43084,6.43052597802,-0.649565566322,6.42927983749,0.934359,97.8532327568,91.4926349292,45.7763,48.8380242811,0.265581971533,46.5498740171,33.0182,26.2996959351,48.1274781438,208,-46.3974429607,-6.5755,6.42933,0.385630036581
0.244146265597,40.2632595987,0.728583945921,-44.5592553661,0.173646,6.45032,6.44996110973,-0.798713837881,6.44848639144,0.943756,104.795608307,99.3892685818,45.9571,49.6326413476,0.271146558708,46.8845164366,33.0415,26.2894183035,48.6784408006,209,-57.1293784207,-6.59118,6.4488,0.396999235419
0.246614963553,43.5966304052,0.662134812591,-77.0653180613,0.176119,6.50397,6.50299388149,-0.963447709904,6.50135612918,0.953276,100.132029428,89.496220043,46.0333,-7.63089705448,-0.283931377581,6.75360256311,33.0516,0.113478278706,68.1892596062,210,-74.3200821145,-6.62209,6.50205,0.427206125117
0.244978197771,44.3144704035,0.85648544199,-19.6354077478,0.174654,6.57014,6.56989545479,-0.743610980973,6.56853846158,0.957504,81.3313497471,117.592713196,46.1361,8.09077154801,-0.157520424515,15.08134635,33.0415,7.8299028456,35.3403220707,211,-45.442914968,-6.70844,6.56846,0.412703663242
0.248206754201,53.6426376118,0.891320164368,-30.0981046307,0.179359,6.57131,6.57061187521,-0.722462187435,6.56847222488,0.942205,101.644101503,116.840121963,46.2361,17.3523970532,-0.0252661153578,16.5860482718,33.0651,11.366917647,55.1534105635,212,-56.2894268236,-6.70489,6.56878,0.510485684676
0.244059467449,44.8261057638,0.778497344787,-38.0933183629,0.169419,6.62256,6.62194151641,-0.663107238847,6.61914679746,0.944885,86.7198366002,103.686659613,46.3471,36.7515890625,0.111472371323,-2.60666135247,33.0951,20.1582518777,47.2233147719,213,-49.2448596062,-6.76916,6.61908,0.456358294678
0.242647569994,47.5029689211,0.78696776058,-26.8452539113,0.169289,6.70229,6.70049202278,-0.684416115954,6.69701128469,0.949116,104.12494262,121.76454667,46.473,28.6516236445,0.0624701002817,61.8909158176,33.1447,13.8463993835,48.8696461104,214,-53.2695556651,-6.85554,6.69771,0.45071260757
0.241477465413,53.1682593158,0.807618879225,-30.9161591136,0.171242,6.76644,6.76488064077,-0.968610499359,6.76104162743,0.950565,100.386523464,116.775017013,46.5669,28.7843398347,0.0496351056196,30.0797302858,33.1815,14.7499337129,50.9479852668,215,-75.3297186513,-6.89921,6.76154,0.523040896846
0.2417182317,47.8322663535,0.887696161425,-38.3489397965,0.169854,6.789,6.78746121042,-0.777676726115,6.78358608829,0.952445,91.223774965,117.777651119,46.6524,24.7786040612,0.0132176614506,18.6696961597,33.2098,12.9409480735,43.8336263629,216,-57.3863754724,-6.92282,6.78419,0.43949144469
0.240274334803,28.5588107882,0.719158588713,-20.0489550321,0.16227,6.80835,6.80730769791,-0.840462584361,6.80257890358,0.964931,107.194984615,96.8437380478,46.7398,65.0780577914,0.432117834538,37.7879248012,33.2435,33.4980260369,51.9524300899,217,-53.6223101406,-6.91743,6.80271,0.288632705674
0.237255767233,32.7116109036,0.661105151176,15.9708881336,0.169363,6.82209,6.8204055995,-1.01517625396,6.81434196423,0.961319,83.4622414617,93.5712331155,46.8174,39.8205605305,0.191810979694,52.051397658,33.294,20.078308398,26.9577980375,218,-81.4910156906,-6.94216,6.8151,0.329889130191
0.235411835109,29.9284727094,0.557037911861,-29.0263165286,0.1659,6.86671,6.86518976616,-0.827943217651,6.85866070607,0.947208,86.3997906041,81.1748422781,46.9584,38.8630286881,0.165690279727,41.1205772895,33.3298,19.2039353246,36.5388137826,219,-56.7570648935,-6.96774,6.85928,0.320594582337
0.235055369158,39.154949205,0.773708293396,-35.3467678169,0.162657,6.86086,6.85955231853,-0.893425153984,6.85082937375,0.957555,94.2202690654,109.390669187,47.123,67.2351631546,0.441860732766,45.1011662336,33.3445,35.0399651164,43.1634347638,220,-66.5446635581,-6.96424,6.85098,0.399341491237
0.234178911192,36.8986582881,0.810402595429,-60.9775582465,0.163743,6.875,6.87346841548,-0.665545793389,6.86300359188,0.969146,92.4786365,104.809380842,47.2097,51.3521732333,0.303166811737,45.9239773998,33.3732,27.6777914618,47.0008271645,221,-48.7971514745,-6.97935,6.8637,0.369538113386
0.231295408645,30.1637034189,0.81081641912,-32.3114282251,0.155555,6.89408,6.89260481709,-0.613318007201,6.88254217805,0.967333,98.7581283257,120.137837706,47.3062,62.939207738,0.420941246129,39.1619242071,33.4302,33.759032234,45.476088467,222,-43.5050821333,-6.99498,6.88317,0.289886043583
0.234842958883,40.3033412452,0.834359321611,4.10010348442,0.173465,6.86596,6.86507848225,-0.587734951707,6.85398358869,0.95963,104.029776414,109.309970663,47.3769,53.1167520339,0.315281037891,59.6832985376,33.4648,30.0899530059,34.4520900879,223,-31.6208787758,-6.96677,6.85432,0.409097767028
0.234990606901,44.771628221,0.838120314487,-44.1504920308,0.175804,6.86263,6.86094473075,-0.634750562237,6.85088052162,0.957257,90.5102311331,119.372553986,47.434,29.6922446888,0.0778531109422,24.8430146344,33.5062,16.1593974407,50.0367986871,224,-44.9668065324,-6.94983,6.85176,0.443730064959
0.230150234481,31.7473154442,0.706058630037,44.0363412707,0.167255,6.86999,6.86792697853,-0.710137669237,6.85761975086,0.95156,107.26644705,94.9504190069,47.5658,58.8545552263,0.367524436027,80.0027553686,33.5487,30.8682204758,19.6967125955,225,-29.6254639325,-6.95121,6.85883,0.322006716149
0.229619116467,37.0836334363,0.701227606583,-14.2330407514,0.165084,6.85678,6.85521644659,-0.727103391253,6.84603606543,0.950955,155.927352037,95.883283093,47.6811,48.2895468725,0.253432926009,70.4893700871,33.5962,25.7101527055,47.1597014843,226,-47.4293713561,-6.92061,6.84684,0.383371823891
0.237198022337,32.174742779,1.05000397793,-26.9972539971,0.182235,6.82503,6.82354732413,-0.544240599617,6.81386075862,0.957951,50.8890714806,130.611161942,47.7381,37.3299182175,0.201115200005,17.6377515224,33.6253,24.2314332483,26.1889392497,227,-28.5220123664,-6.91002,6.81495,0.283379631418
0.246196245338,34.7486439008,1.09570316875,-13.1893274069,0.191197,6.81431,6.81394089055,-0.43078888445,6.80411634127,0.948106,91.8906039326,144.932096087,47.8133,44.6902165358,0.24947008281,22.9665173095,33.6415,26.0436642547,29.6130573288,228,-26.6530224031,-6.94027,6.80434,0.307712946935
0.264889180181,40.0370283376,0.784638118635,-15.3922160777,0.219275,6.82915,6.82828787687,-0.740845553115,6.81968756495,0.949891,109.503058954,110.883158762,47.8687,27.2152876502,0.0487621372891,42.5054882906,33.706,14.9131391018,38.2235185661,229,-49.6992131423,-6.98992,6.82028,0.384309588145
0.280645825809,39.2327755458,0.703022960677,-13.2441428724,0.244862,6.85601,6.85569469395,-0.684593146048,6.84829238313,0.94075,51.2529067449,103.872465007,47.9813,41.3669408051,0.182605529526,9.55138025132,33.7127,19.506953073,21.5410192587,230,-46.4661613749,-7.02946,6.84815,0.357192087068
0.286063048201,35.3530308931,0.847207513405,-12.3819972698,0.242668,6.90117,6.90025670372,-0.737963060964,6.89385916603,0.952284,62.2432656903,106.864453794,48.0639,38.7979247911,0.168606812189,23.7215943741,33.7288,20.2703969689,20.8550087615,231,-51.8257323742,-7.04665,6.89476,0.337229084905
0.282492344064,47.7883629317,1.2656428365,-36.8834597983,0.237465,6.88133,6.88110543083,-0.974607398428,6.87592820102,0.953568,47.3336539492,156.058316437,48.2354,28.396438472,0.0746424181146,15.4622111712,33.7665,16.9043824719,23.1446169912,232,-77.7177779226,-7.00741,6.87604,0.467226190343
0.26947361277,41.5956691105,0.947620943846,-13.8270200753,0.216638,6.89264,6.89151284453,-1.05228968768,6.88637158515,0.957136,84.8646459025,120.903606559,48.3664,29.0575488644,0.0876141248914,33.3830275732,33.8096,17.1512234777,34.2723033176,233,-80.5382100683,-7.00484,6.88713,0.405313287496
0.26954317372,47.5904431002,1.33594025877,-33.6014077122,0.21563,6.88352,6.88312945761,-0.951546450384,6.87872938104,0.963173,90.5388711007,170.029728681,48.4763,38.2274912631,0.170639998654,38.0394960543,33.8552,22.2505716338,39.0248204033,234,-64.0800266941,-6.99553,6.87893,0.452518684072
0.261586684526,54.8789737757,1.21122673512,-35.7674129373,0.203371,6.87313,6.87200195535,-1.00703111455,6.86892418655,0.961242,109.701514183,162.110221177,48.6036,26.3542504823,0.041905637218,43.9266863255,33.9083,12.4672198289,39.5154968828,235,-77.9848231218,-6.97391,6.86959,0.512794255038
0.253984408827,40.5256777068,0.935463111088,-31.0847426391,0.197554,6.86982,6.86906243313,-0.663654542154,6.86523585283,0.963267,93.075464331,130.7638015,48.7063,5.35202342701,-0.122564911013,22.4848844218,33.9516,2.8133803377,46.0298022756,236,-48.2436935193,-6.95631,6.86566,0.369036914316
0.253649684026,35.2462330203,0.774724584852,-42.1434775427,0.199688,6.81719,6.81544606027,-0.619238013218,6.81160541093,0.955064,107.402893831,105.203959776,48.8093,33.549150256,0.131967686744,20.1871143229,34.0011,17.8980706123,39.4707272214,237,-46.1352191925,-6.90446,6.81291,0.332650134473
0.249440134919,28.7673065282,0.844531825895,-30.0245073106,0.193317,6.80406,6.80277694166,-0.794328451137,6.79963539469,0.954344,102.32147951,107.889178179,48.9253,32.4392265381,0.131622388181,27.1905007475,34.0648,18.860874305,35.8706846944,238,-40.8429292662,-6.88967,6.80078,0.273335904913
0.243813744023,38.7833463974,0.871541384758,-21.0215562565,0.179495,6.77497,6.77246275002,-0.616839263614,6.76952755938,0.957934,106.994310291,122.149717294,49.003,8.74432339184,-0.10652158957,29.2778079507,34.093,5.96253572149,37.8223311757,239,-36.6658199947,-6.84805,6.77167,0.361858823
0.244878074634,50.7507996355,0.811946178514,-33.9372130534,0.179756,6.75225,6.75086193161,-0.760293149356,6.74676621685,0.946648,89.8746742038,110.83344166,49.1176,21.582786165,-0.00418429387604,21.9076374257,34.1453,11.1460323431,43.3969081206,240,-58.4237514628,-6.82914,6.74752,0.482110169443
0.240844976677,51.5725880535,1.12693688541,-46.5578828427,0.175619,6.70435,6.70269310356,-0.906234853068,6.698957898,0.945141,70.8537961481,145.806258303,49.2239,29.9180132979,0.0726396918551,14.071467367,34.172,15.5067267488,39.7868798187,241,-59.0443649456,-6.77925,6.69979,0.508666447976
0.233509787467,43.5555055356,1.07502562064,-27.0302903053,0.1643,6.67947,6.67824775709,-0.853965075889,6.67377825699,0.952983,82.2026067695,135.906748818,49.2837,-3.94632592795,-0.240406874434,28.2148886834,34.2038,2.52311956852,41.9388692494,242,-56.3396016917,-6.74389,6.6747,0.424428116471
0.229629299634,52.6366869498,1.14564113352,-62.7236156787,0.155261,6.62549,6.62429674023,-1.12812923059,6.62079378734,0.956366,89.5117692687,155.258696697,49.3606,29.4421383035,0.119710079565,7.56300825856,34.2281,15.7321971948,44.9320037893,243,-89.0763567379,-6.67932,6.62176,0.47320969836
0.231976369574,61.2764302331,1.04554949645,-13.5824943593,0.160675,6.59651,6.59602914811,-0.658570693017,6.59116000706,0.960661,121.085235716,138.494392955,49.3914,45.7684893748,0.177561093096,44.2069136985,34.2645,25.4412930578,43.8813954057,244,-46.1668657582,-6.65693,6.59143,0.56481339344
0.224029344448,59.0939413846,1.80577628983,-21.1598253496,0.146785,6.53233,6.53143713575,-0.457756572853,6.52665488487,0.953516,131.617967536,228.602746177,49.4908,61.2670161571,0.383784710407,20.9409354655,34.2987,29.434139645,59.9970557615,245,-32.2815165252,-6.59007,6.52748,0.517508614298
0.223435856473,48.1257786559,1.21537076491,-44.1579747051,0.148446,6.49563,6.49489529909,-0.539140273538,6.49002731839,0.945848,108.735197799,161.037946217,49.5959,63.9000426328,0.399352754047,38.8859331889,34.3508,31.4087726359,44.6740373425,246,-33.8555215935,-6.55595,6.49006,0.427710197976
0.219771625652,42.8858045054,1.20502917355,-16.0692569116,0.138633,6.48089,6.47906141208,-1.23643063341,6.47319521667,0.940187,82.0675394382,154.258529699,49.6892,40.758289766,0.198317224226,23.2467898102,34.3779,20.669468023,33.310789314,247,-94.7950139091,-6.53857,6.47426,0.407427932432
0.220476400756,12.8439041439,0.190711231049,-44.4523025833,0.144644,6.42336,6.42122289314,-0.926712019659,6.41404306401,0.976244,132.811915363,53.0668140382,49.808,-29.5164168719,-0.443524260365,14.169983042,34.4246,-13.2880852154,65.7665134305,248,-69.70684691,-6.47742,6.41538,0.140461149828
0.219430144303,50.116665572,1.1571161418,-55.5658057928,0.148416,6.3723,6.37062034918,-0.684956597652,6.36356496681,0.951554,144.97525518,147.941606493,49.8942,66.3936583875,0.430599741658,61.972518356,34.4313,36.2150542941,67.9552805944,249,-37.3393692059,-6.42824,6.36463,0.472663584843
0.215841902017,48.7967939748,1.33807072946,-17.6142998627,0.142079,6.33406,6.33319274853,-0.294425922823,6.32563386891,0.959649,101.080976757,163.041783425,49.9367,50.8844780192,0.296601797009,49.2568516264,34.4475,27.4661049683,43.587999351,250,-14.9253586171,-6.39368,6.32586,0.437017456381
0.216386825088,61.1173807257,1.33159868504,-39.2824024179,0.140547,6.29668,6.29605970575,-0.605190787258,6.2889752334,0.965111,132.781976371,175.01246676,50.0014,97.9568806829,0.678006322074,75.5933091075,34.4804,44.7681502634,66.2969197199,251,-35.2169824013,-6.34917,6.28901,0.559784011081
0.215341465778,33.6971252459,1.32035092731,-24.564356063,0.140214,6.26419,6.26323323542,-0.367144784348,6.25567327536,0.962752,149.723085254,166.394221296,50.0959,30.8828412436,0.131081366465,56.5489475007,34.5184,20.427506995,52.2298554232,252,-19.7855098213,-6.32134,6.25644,0.306317230704
0.215724769011,51.7190336296,1.26182545723,-11.1109363374,0.151853,6.22261,6.22200576625,-0.611004717469,6.21462153873,0.958163,132.464654962,155.997882586,50.1666,72.5946406941,0.483188924791,42.351289407,34.5489,38.7787047702,50.2602683005,253,-34.6454902429,-6.28603,6.21502,0.478435191886
0.211597894556,48.290871092,1.25672200286,14.8614517079,0.13988,6.20655,6.20608843627,-0.451388724295,6.19624771635,0.950736,125.890532081,154.351881943,50.2256,73.2455732307,0.493790338421,67.8620224423,34.5943,37.8777948099,35.6153396976,254,-22.0073960566,-6.26356,6.19651,0.443269472202
0.208706320169,56.4284396393,1.35080094157,-31.5165848534,0.133721,6.1666,6.16535950036,-0.491754450144,6.15568390238,0.964282,114.023885352,175.460257659,50.2862,87.041884681,0.598148015966,56.2434487359,34.6226,42.1479062736,56.3703590423,255,-28.6015011262,-6.22143,6.15651,0.520447048044
0.206915282578,44.9698945802,1.26260145234,-7.05765932791,0.13157,6.11616,6.11593058112,-0.740606878492,6.10723467518,0.963491,119.41894106,155.706154419,50.3449,80.3758066973,0.54228766217,66.9721911192,34.6703,42.5420539306,40.9758167578,256,-44.1064402431,-6.16281,6.1077,0.424084997364
0.205699595361,40.3207412623,1.05488933384,32.205070713,0.129779,6.09662,6.09591689561,-0.662388439048,6.08665329686,0.969597,93.9248402312,143.786260031,50.427,76.6881089097,0.527367803698,68.0650211462,34.6961,38.906778556,21.1384739488,257,-44.7636389631,-6.13865,6.08705,0.374367080137
0.206019401482,35.6214684488,1.28743091073,59.0545560767,0.136432,6.03559,6.03516884423,-0.0857081991075,6.02667390621,0.952061,109.428278149,161.590983102,50.5025,67.9617133101,0.401005255936,87.8514756549,34.7063,37.3244413641,17.2651189452,258,9.20496322133,-6.08394,6.02714,0.314813958832
0.202619314637,29.2018850435,0.840116855494,24.8857286661,0.128567,6.00495,6.00497548627,-0.0608918941462,5.99429180392,0.948129,143.343426189,120.923191699,50.5325,72.8235804705,0.431787156773,74.6766793055,34.7514,39.6584167729,38.1418631528,259,9.3365950005,-6.04962,5.9942,0.268841880913
0.203799076427,49.2159054085,1.24288172127,-13.7482606963,0.130492,5.95347,5.95342923782,-0.320144560675,5.94361805906,0.964864,125.28042009,157.23691864,50.617,85.4096739367,0.589389765676,65.0986080023,34.8059,43.4663996598,44.6199971766,260,-11.3127131791,-6.00718,5.9435,0.462833454562
0.203189183334,53.2569866575,1.37360245066,19.647208121,0.124132,5.94705,5.94673793101,-0.832363158001,5.93569236222,0.950371,129.064069325,178.273035683,50.7639,87.3452449009,0.595010865128,61.2785033721,34.8502,42.3775353579,41.1030645349,261,-60.7387922819,-5.99798,5.93564,0.501603921101
