AverageY,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,MaxEsReturn,Epoch,StdEsReturn,AveragePolicySurr,AverageQLoss,AverageReturn,AverageAbsY,MaxReturn,AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,Iteration,AverageQ,AverageAction,AverageAbsQ
264.593456086,414.838195788,901.605355872,239.852575116,674.232549227,174.903,688.884136267,3970,260.076210352,-266.449,161.274,1349.8147547,264.629551074,3531.69084585,4.12631151459,89.6331978622,346.847,3970,264.598,0.999577,264.703
264.635301746,239.164278482,601.327566439,231.942424023,643.884593192,174.895,549.574140756,3971,135.505277439,-266.557,192.054,928.516557243,264.672444742,3527.52505816,4.44350951509,44.8832800459,346.894,3971,264.626,0.999702,264.769
264.251202173,424.169096724,175.311452384,235.158148075,625.60899305,174.906,741.760627035,3972,242.524717067,-266.411,153.74,798.003405347,264.322293325,1286.72715963,4.26123970821,44.3534358033,346.952,3972,264.258,0.999792,264.396
264.288430158,316.36049342,15.2694412191,231.005535042,623.99276686,174.865,844.269478879,3973,224.935559217,-266.158,157.71,658.944310028,264.35005866,742.384510951,4.23959653572,87.5298787085,347.0,3973,264.276,0.999835,264.39
264.724644468,296.596577398,41.1367872143,229.66646609,631.938205302,174.876,671.887884878,3974,223.540672459,-266.496,125.036,662.579744411,264.779412737,942.338528493,4.04374810179,52.8220769265,347.078,3974,264.737,0.999653,264.872
263.786149093,387.501922261,74.1981932606,230.978977787,639.92855852,174.874,692.042723467,3975,214.297154226,-265.817,176.175,682.471212028,263.851969886,975.176533153,4.41567211816,14.9623555023,347.142,3975,263.783,0.999784,263.935
264.625305087,322.900039481,86.6117678638,228.558662462,624.102204663,174.908,656.165155866,3976,218.631972688,-266.574,158.291,673.80927441,264.647796075,1161.55173828,4.38577369656,34.2085908151,347.151,3976,264.607,0.99985,264.709
263.617769966,363.755184942,66.4044692287,231.832018718,650.033394204,174.908,643.772990414,3977,176.971605037,-265.608,142.487,686.20235925,263.661399141,1001.35368169,4.24594063649,111.748730148,347.214,3977,263.632,0.99976,263.807
264.420711657,348.62625114,72.5896645686,229.743667948,655.768014733,174.906,540.934343687,3978,159.82938329,-266.624,170.732,703.96269124,264.457372058,982.678126934,4.43829436281,40.2506997715,347.234,3978,264.406,0.999671,264.524
264.294214849,483.813041663,818.675420907,241.675896337,698.954549931,174.936,753.176120284,3979,205.598508036,-266.118,143.837,1256.65417714,264.348951343,3536.93290182,4.22361693786,179.47302281,347.298,3979,264.298,0.999657,264.475
264.7489678,149.441258785,94.4626623782,131.639067912,113.838661019,174.989,504.695414392,3980,120.951375505,-266.491,185.415,233.183600406,264.809043498,789.124282862,4.37384063243,6.39930719732,347.313,3980,264.758,0.999594,264.916
264.858186651,183.808266696,72.0557806879,146.459548014,199.117421264,174.973,466.986643079,3981,132.411008594,-266.764,189.085,273.61398345,264.903040304,700.597388405,4.47540465462,36.0040938679,347.37,3981,264.858,0.999682,265.009
264.770538096,252.818487538,84.9722074974,224.261178938,311.921815643,174.999,538.677510697,3982,125.244702135,-266.88,136.879,641.9392123,264.813456008,727.478937391,4.11742878484,38.5933348864,347.41,3982,264.765,0.999787,264.882
264.302040943,318.776626916,8.10207377535,148.205821414,215.746690791,174.976,651.338903025,3983,186.410859716,-266.067,158.923,272.089649174,264.342041109,283.928126533,4.20406485417,40.2119873065,347.467,3983,264.312,0.999559,264.412
264.541420454,249.473293604,12.0117201463,145.088780326,208.860861262,174.947,386.467572715,3984,89.7961794131,-266.183,160.506,262.492525425,264.59155189,274.758778696,4.3448057387,110.253144033,347.488,3984,264.526,0.999715,264.656
263.991152369,213.24395303,4.56457071006,144.545192687,248.396866827,175.011,291.101919027,3985,73.1347069415,-265.684,163.025,260.520720242,264.032061223,268.765700029,4.4507652138,104.675261682,347.512,3985,263.991,0.999819,264.113
263.704336123,223.156831421,4.37673413912,146.781583912,258.595808831,175.041,355.478383155,3986,80.5354130125,-265.299,173.1,267.456446441,263.750973443,277.150029886,4.58363032693,106.15728302,347.518,3986,263.685,0.999726,263.829
263.812004256,233.797270111,362.005806803,177.784916705,271.370306351,175.062,603.718935036,3987,153.717357228,-265.58,181.39,491.000400478,263.856309554,1886.61982117,4.46851712114,41.9943698148,347.547,3987,263.828,0.999575,263.985
263.838964138,392.129170424,377.89269606,212.985186043,550.365140459,175.067,789.932008235,3988,236.856308276,-265.763,180.299,758.550658244,263.884741,1866.79312371,4.50372154372,73.0112789136,347.575,3988,263.837,0.999688,263.961
262.645372393,236.050888229,469.598694313,219.156534164,573.040364139,175.085,485.04237046,3989,154.730850743,-264.662,181.877,886.765196144,262.707697602,2193.89810352,4.57030844078,27.5705556601,347.618,3989,262.651,0.999835,262.811
262.455703944,471.314648566,373.246915504,218.483462856,533.254640517,175.081,1579.40840551,3990,496.474900944,-264.388,177.735,852.450017758,262.516104568,2068.69573083,4.51620419932,206.100261874,347.672,3990,262.447,0.999656,262.591
263.687467717,314.409767759,417.809727975,214.361234771,152.383426433,175.128,694.724225069,3991,230.389905579,-265.72,184.968,906.3573846,263.713654778,1953.2802227,4.62890183217,48.5822191697,347.714,3991,263.691,0.99956,263.818
263.583103242,365.908746349,479.63410635,224.287224366,534.632226116,175.152,1355.42960177,3992,413.322842038,-265.642,185.119,1059.64807003,263.651444063,2344.41876069,4.40365224856,68.6767442421,347.749,3992,263.567,0.999748,263.708
263.650665084,309.549036799,631.587161141,227.94578778,239.158333567,175.179,865.056008371,3993,279.029015818,-265.636,145.693,1243.76553355,263.693650146,3041.06044137,4.22608690601,53.4825951222,347.81,3993,263.647,0.999681,263.77
263.798288623,446.565133008,387.386940388,220.563137478,247.73653928,175.182,935.373527366,3994,286.237702443,-265.774,208.602,928.67994788,263.832217901,2268.6750856,4.63890730657,53.7892255701,347.834,3994,263.776,0.999718,263.891
263.794219949,344.55703544,374.444751095,206.916587627,176.756453493,175.167,718.946261611,3995,200.288236238,-265.736,163.498,753.491598326,263.837009019,1320.35448056,4.42233817588,48.3317376294,347.888,3995,263.798,0.999769,263.895
264.236831604,277.039169382,287.342224509,172.115828601,238.83677878,175.174,559.333541272,3996,145.854381274,-266.01,165.733,454.424899057,264.262749611,1312.22705399,4.31357423978,79.9025613059,347.913,3996,264.234,0.99961,264.342
264.46791359,318.259246393,173.323533137,162.221286706,246.480514568,175.214,871.119966924,3997,285.973442861,-266.208,170.348,348.399916743,264.480523328,697.219562438,4.5326346239,9.5613785536,347.949,3997,264.474,0.999664,264.577
263.664246508,362.310163334,632.555373202,167.258398823,238.697620036,175.26,937.847750846,3998,313.665274063,-265.301,154.007,566.019468297,263.695611987,2967.56556259,4.53202771868,9.28290186015,347.944,3998,263.64,0.999791,263.758
263.834724898,327.197738262,428.661603906,151.720221564,230.027597252,175.263,500.948015531,3999,114.335060815,-265.449,166.622,382.502966499,263.865747647,2447.97240604,4.59932025174,175.379845861,347.963,3999,263.85,0.99964,263.979
263.099967476,345.730128495,607.515042852,161.443198076,242.947105173,175.325,650.840558971,4000,172.930886477,-264.836,192.296,489.864510907,263.145895527,3084.37212305,4.89216025859,14.633866834,347.973,4000,263.086,0.999631,263.218
263.675100846,367.730179675,328.448491778,151.465418873,228.114011783,175.358,848.247165173,4001,283.119834598,-265.288,181.872,355.385187016,263.723231434,1896.47075791,4.60364097136,54.3707230177,347.995,4001,263.683,0.999369,263.803
263.12963898,252.816686965,484.252905422,196.138182421,250.520565874,175.351,456.015918689,4002,124.380269869,-264.811,169.521,720.082780753,263.175061097,1969.64691135,4.75556478552,42.3747491501,348.019,4002,263.131,0.999566,263.27
262.908882249,492.846710013,245.916278511,223.379716739,285.458678301,175.347,820.968283941,4003,203.199123925,-264.402,196.143,727.230915555,262.959468322,1204.25153167,4.99439098594,188.463440319,348.032,4003,262.889,0.999664,263.022
262.817428979,358.066188713,165.897351194,240.040539726,519.99112893,175.329,691.083603804,4004,185.900260341,-264.274,218.94,800.166432999,262.863926256,1389.91860407,5.17814365051,131.635584709,348.061,4004,262.836,0.999757,262.966
262.180879942,331.472407288,385.020569295,240.047034805,683.57607592,175.338,1045.49369857,4005,319.587404673,-263.938,224.854,947.968437501,262.230521162,2301.36262145,5.40255428607,38.4335699228,348.1,4005,262.167,0.999595,262.283
261.493886718,394.126476988,560.046442077,244.29303594,709.575680951,175.345,705.226169784,4006,178.74279405,-263.303,220.412,1082.65807935,261.52430397,3179.03004411,5.37088095731,189.425607425,348.107,4006,261.487,0.999664,261.61
260.812919924,222.212509119,126.678551597,232.442728884,502.147945204,175.277,520.960295415,4007,148.133887642,-262.403,224.359,688.869721146,260.860688182,1188.82431899,5.47700812659,18.6049592245,348.145,4007,260.814,0.999467,260.948
262.259254197,251.745426548,177.403706205,200.783090145,322.587644345,175.307,540.50537715,4008,143.970192005,-263.937,212.228,547.650722794,262.309597806,852.675435726,5.45914873193,54.8835277577,348.154,4008,262.25,0.999436,262.437
261.751135882,268.147550916,210.638206722,230.936056796,245.049490273,175.331,672.386469072,4009,190.331100447,-263.385,214.124,705.927562772,261.812590637,1302.18650529,5.607182804,40.9417618428,348.17,4009,261.734,0.999149,261.887
261.803284936,263.803112357,159.44467395,188.479004629,200.779879917,175.347,700.614035836,4010,204.218706063,-263.332,192.959,461.67377437,261.864220927,819.418712781,5.62476569057,14.0169764754,348.164,4010,261.799,0.999534,261.942
261.552903344,79.8577403512,0.450979229558,11.1115415282,9.23906303145,175.376,418.602175,4011,121.476142898,-262.953,215.173,11.9817715001,261.638673196,14.0492173807,5.97285040254,10.6804342093,348.195,4011,261.539,0.999708,261.684
260.608161549,14.9444809886,7.289894207,16.3175209203,11.8801279282,175.423,62.9897245452,4012,10.7833269335,-262.143,264.21,18.9109744702,260.691092185,39.8440436106,6.48022843364,5.30473660174,348.212,4012,260.606,0.999647,260.789
260.430786848,30.4330241858,0.498578023025,8.6708145399,8.36986831947,175.467,356.020404314,4013,68.7111283048,-261.814,242.037,9.2117823186,260.562000961,11.3688060877,6.26280528134,4.01509888215,348.217,4013,260.426,0.999863,260.618
260.301708638,12.4311650759,0.536285351695,8.07503265111,6.69828691933,175.508,46.3314805075,4014,9.10456578786,-261.927,276.892,8.55284305867,260.399928907,10.8728073531,6.54445769817,4.0304072612,348.244,4014,260.292,0.999705,260.495
259.861736979,7.64705350777,0.416389631133,7.60372980535,7.16743939086,175.542,17.3876864542,4015,2.88509408966,-261.52,228.208,8.0390339198,259.996795285,9.55932593701,6.40285005154,2.67653559794,348.29,4015,259.865,0.999914,260.134
258.525294029,8.49897468883,0.464837267275,7.45629873807,7.49489421289,175.574,21.0290091333,4016,3.18579107065,-260.179,266.578,7.90794938685,258.673443422,11.3040673621,6.84739592602,1.7156404556,348.31,4016,258.524,0.999539,258.778
258.635676121,10.789152527,0.859669651107,9.46391976384,9.48165367941,175.609,32.463542169,4017,5.58608855267,-261.255,284.596,10.1892281874,258.767525248,21.4382043549,6.95380734451,3.99613292228,348.33,4017,258.639,0.999337,258.879
259.089660444,29.0191836059,5.79110405399,23.1561097892,12.0551968671,175.727,171.130523957,4018,33.2520071918,-261.777,277.227,28.1095204866,259.185743394,47.5843007444,7.01210713693,9.96301848767,348.307,4018,259.085,0.999418,259.263
260.494283651,20.9725169686,7.37601089734,20.8626879363,11.9440688098,175.737,66.1749097389,4019,16.920071199,-263.584,244.086,26.0166144123,260.575731509,60.4586849843,6.76715176821,6.72598274897,348.326,4019,260.506,0.999527,260.68
261.788711469,68.4756574277,20.0537299887,34.3261508025,25.3471496123,175.709,329.666358902,4020,99.6717670884,-264.499,215.761,48.8230271486,261.853843656,114.913803446,6.39137860266,12.0478095683,348.301,4020,261.795,0.999432,261.949
262.423399576,63.2635806189,50.1126095381,61.7875695422,48.4514206382,175.722,158.71298341,4021,46.1667554904,-265.016,219.14,118.371751362,262.495811282,269.626887488,6.34693965104,15.2671641865,348.322,4021,262.421,0.999294,262.599
263.75194147,192.186944761,120.606638092,79.1062742938,72.2686090397,175.732,907.282511423,4022,275.130402688,-266.293,216.005,199.068422439,263.827086683,719.774203215,6.15986422241,14.1583282927,348.349,4022,263.76,0.999464,263.918
263.039810845,174.736548584,135.83405051,101.251637606,80.0842221556,175.766,633.158655244,4023,188.623747616,-265.599,206.838,258.793545302,263.137259368,638.690431219,6.14383077332,16.7201933742,348.351,4023,263.027,0.99859,263.218
263.240684006,152.60535917,293.529956775,99.4758809337,101.866961373,175.759,279.855269984,4024,89.1290289848,-265.706,250.258,267.464948056,263.358896105,1732.46485672,6.24006196471,36.2097287706,348.383,4024,263.266,0.999063,263.462
263.337555963,208.476614234,316.726368872,114.849525544,106.374675251,175.773,507.965973064,4025,128.990611096,-265.848,200.544,285.048663631,263.473093561,1944.206599,5.92706761926,100.90407097,348.388,4025,263.318,0.999259,263.521
263.752326776,298.178135321,54.5376199044,222.556039457,445.840174789,175.742,499.363361072,4026,137.658036291,-266.246,208.339,555.75977484,263.845286675,643.185693854,5.79772254635,110.601394548,348.39,4026,263.774,0.999546,263.955
265.281962771,368.217287392,47.4530321262,224.972530179,491.284456001,175.728,518.316390179,4027,143.462622366,-267.594,202.514,558.236138642,265.387961902,657.391725655,5.72185479692,32.3715085953,348.401,4027,265.262,0.999806,265.443
265.349888457,317.178605324,39.1394797582,233.756773512,504.938482189,175.741,487.190927972,4028,143.295694618,-267.495,192.441,613.778100969,265.451943485,680.931281283,5.64356856063,41.1695046204,348.393,4028,265.349,0.999748,265.528
264.985980526,348.095731862,25.563121031,230.982487383,523.669575958,175.718,506.606942918,4029,130.038499441,-267.112,214.913,620.269785191,265.123799545,680.387169168,5.66676140289,52.8474471235,348.421,4029,265.0,0.99958,265.227
264.444010794,340.030725325,380.960844768,233.414718165,53.90699742,175.766,604.414241304,4030,167.52459623,-266.699,199.017,967.862538533,264.548949586,1488.65865436,5.64582243409,30.5435629346,348.414,4030,264.426,0.999639,264.614
264.896137253,483.182084622,453.159429318,214.538127797,308.314621583,175.763,1003.39124284,4031,257.948267731,-267.443,200.912,758.872960161,264.986407599,2119.80478224,5.70954019822,223.134308307,348.42,4031,264.893,0.999655,265.091
265.99059693,365.46260293,165.298653693,232.4778881,306.230508593,175.773,660.046090039,4032,233.950521427,-268.562,177.61,705.600554214,266.07710052,1009.64827048,5.48394766541,48.3362146942,348.433,4032,265.991,0.999768,266.135
265.057158663,86.0216180452,266.648064196,90.332398962,46.9755439906,175.77,433.933459331,4033,95.3514412922,-267.456,207.503,205.406080612,265.175983192,1342.51735771,5.74042131332,22.577158391,348.444,4033,265.062,0.999838,265.298
265.984913242,321.741499154,424.282148605,222.905732653,594.511035864,175.791,686.051690926,4034,254.408000871,-268.463,208.44,829.301301553,266.072814335,2034.49303154,5.64852673108,50.841102086,348.483,4034,265.979,0.999718,266.147
266.179695718,264.804401625,1.33878727025,45.7411773022,51.538466631,175.82,626.471737543,4035,189.197979794,-268.669,208.711,54.4112468233,266.317417471,59.0181912022,5.68614628518,46.2272509506,348.477,4035,266.173,0.999638,266.392
265.704169635,189.77662212,1.59404047324,45.1928775886,48.8431644899,175.804,952.646921562,4036,267.394233751,-267.718,232.654,53.5379313137,265.813129151,57.4552439128,6.01992289829,44.1901169753,348.5,4036,265.678,0.99984,265.902
265.879391008,246.214768883,488.557057578,200.865133459,59.4257279058,175.821,580.490599395,4037,191.053727733,-268.169,237.836,667.559462096,266.078194187,2116.50260635,6.13873458242,47.8580592201,348.525,4037,265.855,0.999617,266.112
266.761359212,440.249577512,945.761687377,209.117114119,59.6725408171,175.85,998.495415947,4038,340.866144196,-269.283,223.828,1262.54251716,266.900485704,3050.33935549,6.05665470238,58.0485516838,348.561,4038,266.746,0.999708,266.987
266.601574249,170.860179938,679.814885706,178.707121629,291.039704032,175.834,322.215297322,4039,102.014021573,-269.334,243.974,1244.36658597,266.73024299,2843.67452237,6.34363125563,41.6210604804,348.579,4039,266.582,0.999592,266.861
267.332434257,317.144793783,689.451211532,198.963357683,291.615210197,175.838,632.037293319,4040,191.39220042,-270.069,218.4,996.675843345,267.489896481,2262.27736094,6.15479995312,119.381417711,348.579,4040,267.321,0.99969,267.576
268.490006985,462.217179202,188.756569018,180.121473967,871.872809648,175.86,739.74318954,4041,131.634101988,-271.232,222.901,1105.92287257,268.570170536,1556.75618285,6.28742112963,367.008865539,348.555,4041,268.462,0.999492,268.647
268.711055897,687.847739526,513.683060621,106.219614584,112.631409295,175.865,1408.22603499,4042,517.877451606,-271.476,230.88,1013.89664577,268.791815284,1813.60876338,6.26504685687,15.4144439426,348.554,4042,268.715,0.99935,268.919
268.490919842,392.120056197,137.347111466,112.988290333,993.951182109,175.852,1265.46705258,4043,439.052814936,-271.398,206.218,1078.69127845,268.580690653,1505.42616739,6.19350280014,118.871325182,348.532,4043,268.476,0.999873,268.665
269.207277774,609.205544192,321.015236768,119.268432045,358.940636287,175.857,1210.77160723,4044,487.293988905,-271.964,211.566,1151.95666062,269.256461302,1687.33370907,6.15748659228,17.2664526523,348.535,4044,269.219,0.999605,269.364
269.861438584,255.883163227,590.03174443,108.977278405,75.4125071203,175.891,413.215614402,4045,91.9245149001,-272.906,204.647,1641.87259598,269.916317033,2371.84411851,6.03508005632,152.151916985,348.55,4045,269.865,0.999548,270.025
270.962588488,318.21828927,329.372390143,60.8225726506,66.128807152,175.917,849.925688243,4046,315.423306316,-274.191,222.834,215.873167598,271.02766875,1016.38200736,6.15639514759,50.9505251679,348.529,4046,270.942,0.999596,271.085
271.135724988,188.255462405,264.433546701,89.8178233199,62.5610836231,175.928,323.306877444,4047,72.4459617326,-273.963,205.34,898.634824373,271.176218629,990.644198722,5.9572705385,117.982127274,348.519,4047,271.139,0.999891,271.279
272.70230505,220.036048798,8.94302704487,87.9634355149,972.229445568,175.913,816.579342483,4048,273.927395243,-275.286,240.605,977.700693981,272.754188085,1003.86666776,6.05608665493,53.892255309,348.551,4048,272.699,0.999791,272.847
273.222631268,103.053115985,251.495555788,86.2452046758,192.323446227,175.899,286.195006016,4049,82.2029751566,-275.936,165.486,866.697376188,273.257687595,981.099857277,5.47405621474,13.3030777841,348.549,4049,273.215,0.999849,273.324
272.902823913,186.567423569,182.640261205,88.1564826869,971.932321824,175.915,437.327789085,4050,152.797730475,-275.043,179.631,1059.61224049,272.949580448,1536.79820052,5.40569270595,13.4890386392,348.601,4050,272.914,0.999876,273.032
272.352600473,134.294474706,207.956878807,99.8083628133,259.838575929,175.909,329.931823207,4051,131.612638357,-274.394,164.822,917.383878335,272.410296045,989.023481952,5.28258353679,18.7443348124,348.605,4051,272.354,0.999834,272.472
272.624318905,374.104294883,241.046797762,197.924656398,738.346793927,175.928,896.069807103,4052,308.855379485,-274.757,206.961,1051.82657316,272.682379835,1507.19080825,5.38585469097,103.370413297,348.62,4052,272.648,0.999742,272.805
271.867193028,453.525293749,455.544958794,221.611443498,655.569303706,175.933,717.882894331,4053,250.6439537,-273.992,184.56,1185.45328797,271.935402375,2624.78053847,5.28318444154,85.6346829537,348.61,4053,271.848,0.999797,272.008
272.18794614,626.83701266,199.586296531,173.165222122,448.529727973,175.963,1010.93861924,4054,269.925935585,-274.394,171.329,692.139976626,272.249332775,1238.24754227,5.15252977663,167.761991674,348.641,4054,272.21,0.999412,272.38
272.095345268,412.115101025,348.672121872,234.095506806,177.24080365,175.984,1346.45798585,4055,433.310863904,-274.224,227.457,1207.38862906,272.177733797,1758.17314103,5.49848248671,93.5865056604,348.68,4055,272.093,0.999591,272.261
272.873213248,344.602843167,420.566051127,241.327546616,295.066450786,176.022,527.130951565,4056,117.689926391,-275.171,183.948,1257.25285389,272.956704282,1966.09839492,5.18983846556,185.434702214,348.717,4056,272.868,0.999426,273.025
272.836533372,329.931493873,50.2435101109,236.969500894,656.75210392,176.036,519.149980677,4057,169.89062643,-275.181,156.17,714.898296663,272.90799049,994.211596894,4.92322083756,57.4306227457,348.741,4057,272.852,0.999422,273.012
272.60492649,583.489493145,389.243839962,255.921322517,1068.78761594,176.05,890.253560009,4058,236.271991985,-274.808,179.297,1556.50785093,272.675272538,2482.99415562,5.01413809255,176.91749332,348.812,4058,272.611,0.999553,272.768
272.774234512,348.55108346,118.527692585,251.092246141,798.108305048,176.042,700.304995459,4059,230.241154994,-274.823,215.484,1057.42735977,272.866644394,1416.7689718,5.39033578259,33.1825177194,348.782,4059,272.77,0.999609,272.989
273.137830951,338.828035109,71.0473513345,238.672012272,705.539861888,176.024,509.423018075,4060,137.868994894,-275.172,202.434,766.926488327,273.221622975,1005.51693266,5.09429049419,111.244121651,348.803,4060,273.125,0.999476,273.318
272.378446025,411.672706968,281.632031599,238.561933199,61.9418137093,176.007,688.930642404,4061,194.841882099,-274.3,190.302,1010.48409714,272.47253588,1418.98748015,5.06305394804,53.366445546,348.8,4061,272.387,0.999426,272.547
271.016245984,276.26601032,342.146802539,223.214816752,66.0999698625,176.006,634.119731184,4062,238.109285812,-273.085,171.443,852.326701017,271.140796178,1454.63024157,5.07397540969,58.946582486,348.805,4062,270.994,0.999439,271.24
271.766998847,339.408205677,253.329302821,237.28321405,296.472251438,176.026,634.373952179,4063,248.068549269,-273.835,191.913,1078.15770037,271.844459322,1499.13074034,5.131275075,26.1245099197,348.842,4063,271.767,0.999479,271.948
272.482827578,334.173795457,240.885626291,184.555710002,240.070794665,176.063,736.70050155,4064,251.916515205,-274.333,209.481,947.797113148,272.570253391,1188.73860994,5.17130753102,14.3657759266,348.865,4064,272.473,0.999441,272.64
271.437776391,258.971114261,181.466431254,241.774522286,297.889737291,176.076,527.06248329,4065,163.180470535,-273.377,197.361,1109.40147448,271.514068521,1435.43550524,5.13803394426,82.7361784568,348.838,4065,271.446,0.999527,271.616
270.81041493,241.069138407,234.521979524,243.686759724,959.384023163,176.033,618.680794372,4066,218.294363112,-273.077,193.636,1227.32761004,270.891723803,1814.82120793,5.15870317127,61.0828565512,348.851,4066,270.791,0.999417,271.003
271.376853907,576.07826841,549.684468253,202.932999203,81.340846904,176.037,1006.71968003,4067,289.808287135,-273.528,212.077,911.095735432,271.457930473,1693.92037441,5.39656437008,216.023320268,348.86,4067,271.376,0.999666,271.537
270.635113037,291.041633849,157.999895006,242.654165384,724.579338631,176.03,597.087897326,4068,193.739572713,-272.859,206.459,870.051099364,270.726752593,1314.22064273,5.43190549605,84.1565207927,348.896,4068,270.618,0.999621,270.79
270.945307661,236.966798125,96.0079120423,239.622830281,724.575823569,176.044,781.48926678,4069,246.440667685,-273.191,244.346,800.005108047,271.118107186,1131.44319351,5.81531025036,7.98691285056,348.949,4069,270.94,0.999522,271.168
270.193503404,305.702367735,88.5766882371,237.70533549,450.775494908,176.045,609.214472065,4070,172.086531101,-272.157,266.866,733.59704546,270.416931742,994.801688129,6.07088871911,74.1910966785,348.943,4070,270.189,0.999505,270.357
269.821336986,338.5417992,139.616630117,235.961750646,419.873076863,176.074,652.490303393,4071,203.781378739,-271.212,272.587,719.072645409,270.108843471,1068.9186962,6.26822899604,9.31815814787,348.976,4071,269.827,0.999648,270.061
268.606618399,278.534789974,119.16811241,227.081000531,448.227390477,176.106,506.239770299,4072,152.13815026,-269.454,250.442,649.814207078,268.923431849,834.811985233,6.32422165964,11.8324257091,348.999,4072,268.607,0.999577,268.893
267.699761531,243.491404253,182.744865098,201.868263931,271.665464386,176.159,502.220318392,4073,149.235057337,-267.686,301.175,755.510269335,268.032895547,1135.44080825,7.09151841592,31.5210300769,348.994,4073,267.72,0.999614,268.126
264.670756657,425.125319052,286.310600831,225.472668022,411.138501759,176.223,905.927509349,4074,253.966092396,-265.778,356.727,857.294670298,265.239846091,1863.15484843,7.87261325067,114.223762694,349.022,4074,264.703,0.999668,265.226
263.853396602,345.763932481,283.438879733,204.728970149,312.842601791,176.299,629.571152305,4075,200.648225402,-265.79,387.756,702.040040826,264.523423378,1438.1250454,8.20631452023,11.099415266,349.059,4075,263.864,0.999381,264.544
264.747373621,336.139623641,326.368127861,159.089372923,198.475133154,176.306,892.547213556,4076,323.756561965,-268.901,406.322,495.479543297,265.105608396,1647.24585425,8.51175405599,8.59130238317,349.125,4076,264.76,0.999343,265.181
266.387285988,348.368672895,288.011040317,155.327623045,223.404062709,176.298,601.479042942,4077,171.228430831,-270.481,309.563,440.128064294,266.527917536,1105.40450279,7.34642643507,18.5574402191,349.117,4077,266.397,0.999231,266.641
268.246987228,261.974052257,172.807399256,207.956689708,406.092366494,176.282,563.430077738,4078,213.280126031,-271.562,208.226,564.933576822,268.415772613,939.193806557,6.38704792304,12.1940663444,349.172,4078,268.261,0.999591,268.505
269.097264177,335.352880282,25.9077118816,240.967546101,665.82747522,176.308,508.191212438,4079,125.239360368,-271.669,221.037,741.328574873,269.241770263,779.731182834,6.30675683463,44.9971722537,349.163,4079,269.093,0.999684,269.338
269.283992398,412.226334852,40.2449906724,225.769649367,507.419623286,176.303,684.758019481,4080,201.351596774,-271.147,186.402,599.348536644,269.442322062,658.762717422,6.0050025526,94.4263450189,349.177,4080,269.29,0.999716,269.539
268.87326391,301.831482768,33.1438391484,235.343185354,604.57373351,176.3,693.434920241,4081,181.542367439,-270.451,204.142,673.975316114,269.047149556,740.623366333,5.99223969904,106.81668479,349.158,4081,268.887,0.999788,269.152
268.352740578,317.661000029,201.866106611,253.785240175,771.21034154,176.318,615.74724943,4082,175.146406748,-270.249,191.011,1084.10244519,268.478869657,1694.92750065,5.73990643335,57.3155832888,349.134,4082,268.352,0.999563,268.546
269.256191003,446.912695964,342.779932053,244.191315156,931.463747241,176.314,1028.74838141,4083,273.944922095,-271.512,184.196,1361.41233222,269.380988965,2318.81727245,5.54152430605,196.678422531,349.165,4083,269.246,0.99945,269.442
267.984304289,564.976677344,336.192600054,249.891736048,817.646100117,176.338,1129.22383292,4084,363.424773482,-270.227,217.786,1318.76541335,268.096787028,2064.83999222,5.59731433888,38.7183584211,349.22,4084,267.984,0.999724,268.171
268.585939705,374.005947647,320.116134057,249.788423919,752.008714063,176.359,1067.30661302,4085,317.797680736,-270.711,148.614,1214.78578774,268.712895754,2327.20192295,5.16754088187,58.5671632558,349.208,4085,268.56,0.999704,268.819
267.990565731,387.537487033,326.977575522,249.16932191,1035.56114409,176.381,830.654601356,4086,308.017401114,-270.214,196.794,1477.02052755,268.081885783,2037.59678173,5.38372623663,14.7061120552,349.236,4086,267.974,0.999726,268.129
268.309485914,502.692081389,303.202752137,252.130139462,797.48832521,176.405,1101.63103425,4087,337.831221048,-270.549,183.718,1324.27618807,268.404827243,2250.22110661,5.2616059158,199.294764904,349.251,4087,268.303,0.999551,268.51
268.670548815,541.921737493,227.774954826,249.290429222,766.001482229,176.416,733.489582434,4088,139.107608696,-270.941,178.514,1083.60089563,268.773608637,1658.40287629,5.13081303532,377.042155731,349.273,4088,268.671,0.999659,268.853
268.662351426,265.138778106,215.930289687,248.96362349,724.004679503,176.436,867.215421572,4089,259.235074141,-270.681,199.633,1059.14152278,268.747062677,1625.91504571,5.1692833346,16.8827887894,349.316,4089,268.652,0.999521,268.797
268.929038977,342.276908376,275.842430827,250.127604219,774.307844793,176.433,832.927756215,4090,302.632338794,-271.109,166.382,1197.01257097,269.013430108,1949.52188107,4.89215381149,27.3107412526,349.355,4090,268.926,0.999747,269.089
269.063203147,366.449141884,439.104236587,248.019392685,785.871020793,176.452,885.367999299,4091,251.065761597,-271.483,205.022,1257.98307128,269.117241124,2515.12165404,5.09100726115,17.9939316837,349.356,4091,269.063,0.999636,269.214
268.548820689,330.67483451,172.05337443,245.036561945,730.194980402,176.448,835.532250061,4092,232.259529543,-271.118,174.077,874.908529707,268.589356937,1460.21959506,4.89975379224,66.8340884504,349.34,4092,268.543,0.999666,268.688
