StdEsReturn,Iteration,QFunRegParamNorm,Epoch,MaxReturn,AverageReturn,AverageEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,MinEsReturn,PolicyRegParamNorm,AveragePolicySurr,MaxEsReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,AverageDiscountedReturn,AverageAbsQ,AverageQ
0.0,3115,360.198,3115,4571.90190249,2547.70124925,2831.02400632,3.0692683098,1788.4168267,0.993398,2831.02400632,220.179,-349.925,2831.02400632,348.348873175,-169.754397148,144.91,348.365962852,305.122463363,348.356,348.338
0.0,3116,360.261,3116,4836.0385323,3826.76256192,2739.64822767,2.94354389977,1288.35225788,0.986976,2739.64822767,220.18,-350.096,2739.64822767,348.566514988,885.180213778,119.959,348.576321375,347.710440891,348.576,348.565
0.0,3117,360.298,3117,4566.2702595,3676.37779011,2738.99178157,2.97865501649,1488.10936242,0.98981,2738.99178157,220.213,-350.053,2738.99178157,348.466990016,296.019244891,141.284,348.477559101,360.832076184,348.485,348.473
0.0,3118,360.385,3118,4868.00641754,4194.14744764,2931.43310029,3.10006646218,784.588820437,0.986483,2931.43310029,220.198,-350.647,2931.43310029,349.063343735,2156.93279032,155.685,349.07478352,352.074333658,349.072,349.059
0.0,3119,360.43,3119,4413.18094904,3306.33653089,2850.55092563,2.94664373063,1174.91516203,0.986611,2850.55092563,220.275,-350.163,2850.55092563,348.631882292,935.394966472,130.8,348.645082525,333.082261598,348.631,348.617
0.0,3120,360.466,3120,4195.59701181,2766.36069817,1626.43289348,2.93740330383,1442.52438879,0.99364,1626.43289348,220.258,-350.566,1626.43289348,348.970264007,22.379180774,117.069,348.988533405,299.565942334,348.993,348.976
0.0,3121,360.58,3121,4700.50082272,3427.5101227,420.472340213,2.9569233873,1566.62920562,0.988561,420.472340213,220.254,-349.815,420.472340213,348.224235277,853.027641401,129.638,348.235438505,351.443236249,348.234,348.221
0.0,3122,360.744,3122,4242.66464068,2508.99833913,2523.34319587,3.16878990713,1602.1354285,0.995532,2523.34319587,220.382,-349.699,2523.34319587,348.137923659,-32.9746900804,173.748,348.146220869,286.219190463,348.151,348.14
0.0,3123,360.809,3123,4681.52174197,2294.20943416,2689.17461653,2.98077548872,1534.61311051,0.992423,2689.17461653,220.383,-350.031,2689.17461653,348.449989591,306.61220527,122.076,348.461386525,331.339040095,348.455,348.444
0.0,3124,360.902,3124,4536.0607134,3584.79598492,2451.65670502,3.00609535014,944.532617746,0.990004,2451.65670502,220.361,-349.875,2451.65670502,348.330259902,1574.54782792,125.092,348.346192956,338.129505034,348.35,348.334
0.0,3125,361.031,3125,4455.13343407,2233.35782389,2629.44273287,2.93321701179,1751.34851243,0.994306,2629.44273287,220.388,-350.314,2629.44273287,348.838529932,-266.097391632,112.943,348.855062124,296.526704152,348.85,348.833
0.0,3126,361.116,3126,4596.5337264,3215.06713443,2423.89982857,3.15732893357,1786.0239077,0.991019,2423.89982857,220.523,-349.922,2423.89982857,348.395836253,-360.260553177,155.572,348.40193266,331.812116275,348.397,348.391
0.0,3127,361.232,3127,4361.50273259,2994.13639106,2333.72077282,3.07930898463,1457.53818927,0.992474,2333.72077282,220.584,-350.641,2333.72077282,349.089685368,401.075232267,142.373,349.098598628,337.773448528,349.105,349.095
0.0,3128,361.347,3128,4323.44377455,2417.66627056,2549.88431728,3.0957437492,1841.12843474,0.99465,2549.88431728,220.669,-350.652,2549.88431728,349.093801478,28.8309782238,149.679,349.10246736,305.117992145,349.104,349.096
0.0,3129,361.444,3129,4342.47760777,2875.65635296,2764.89905017,3.18815502744,1520.43980861,0.992488,2764.89905017,220.76,-351.265,2764.89905017,349.696941737,-427.588817027,158.231,349.705594724,300.479972845,349.704,349.692
0.0,3130,361.463,3130,4593.73131522,3677.36960304,2733.10958123,2.92541027984,1292.5001811,0.990099,2733.10958123,220.77,-351.271,2733.10958123,349.637158033,71.8684437073,105.633,349.644733382,342.618950719,349.641,349.634
0.0,3131,361.537,3131,4502.52172631,3594.36242,2845.3191039,3.106870052,1339.09948229,0.990206,2845.3191039,220.781,-351.47,2845.3191039,349.869078038,677.314098048,137.711,349.878187204,343.709902242,349.877,349.868
0.0,3132,361.625,3132,5001.44486967,4405.72046582,2541.4741815,3.06790891567,717.518623827,0.983343,2541.4741815,220.795,-350.06,2541.4741815,348.480798368,2302.056563,133.068,348.487602782,374.311064492,348.485,348.478
0.0,3133,361.731,3133,4741.48718136,3253.04870986,2039.00406853,2.99528360364,1996.70107022,0.987149,2039.00406853,220.845,-351.126,2039.00406853,349.469742851,-268.41980929,116.203,349.477529508,317.003603697,349.473,349.465
0.0,3134,361.848,3134,4740.5013476,3091.04555572,2753.46290119,3.07904760033,1674.07940013,0.990477,2753.46290119,220.85,-350.711,2753.46290119,349.069660152,447.041644194,134.342,349.077400523,348.321404633,349.082,349.074
0.0,3135,361.953,3135,4634.25652084,3819.64544861,965.714051784,3.05623522627,1294.51632855,0.988557,965.714051784,220.866,-351.205,965.714051784,349.613549541,60.961121118,129.375,349.622765101,341.128013881,349.614,349.604
0.0,3136,362.004,3136,4356.11333106,3249.36746692,2523.19179882,2.94078885501,1299.50331856,0.990674,2523.19179882,220.81,-351.805,2523.19179882,350.19741138,303.90597157,99.6112,350.204166909,334.663379664,350.215,350.207
0.0,3137,362.096,3137,3848.42611432,2380.25285267,2174.11997077,3.20894730407,1539.67673364,0.992001,2174.11997077,220.828,-350.952,2174.11997077,349.304542969,-22.2119563144,150.89,349.312277831,283.378792878,349.319,349.306
0.0,3138,362.25,3138,4155.72597922,3087.54639997,2396.43507781,3.21564603701,1171.98579095,0.990483,2396.43507781,220.874,-350.42,2396.43507781,348.824795187,840.666106986,141.836,348.829487899,316.324256406,348.814,348.809
0.0,3139,362.361,3139,4137.77450661,3654.18213011,-37.5195783872,3.18149968959,1069.80839282,0.988996,-37.5195783872,220.913,-350.302,-37.5195783872,348.741025227,457.452779788,137.51,348.74788014,314.144904329,348.744,348.736
0.0,3140,362.457,3140,4164.13904815,2996.68493355,1795.87807757,3.07892272868,1591.75471037,0.989143,1795.87807757,220.955,-351.501,1795.87807757,349.909377661,-99.1424144995,115.266,349.91495604,313.051435109,349.914,349.91
0.0,3141,362.635,3141,4141.46619502,2419.40291229,1822.62294379,3.28368303822,1652.03808884,0.989368,1822.62294379,220.988,-350.714,1822.62294379,349.103889105,86.6745843568,163.455,349.111434417,302.809773927,349.108,349.1
0.0,3142,362.743,3142,3915.89304413,1953.61328479,2573.47204929,3.35311374398,1126.09673189,0.99451,2573.47204929,221.08,-350.901,2573.47204929,349.293406146,591.194111907,175.823,349.300447092,332.476276136,349.304,349.298
0.0,3143,362.826,3143,4151.91661454,1896.06062002,2526.84815486,3.17108189765,1443.69687406,0.994396,2526.84815486,221.093,-350.311,2526.84815486,348.741939981,-18.4279256153,134.657,348.745715959,282.1190985,348.744,348.738
0.0,3144,362.912,3144,4179.59672323,2110.85241299,968.698650182,3.15643191264,1722.2296316,0.993333,968.698650182,221.135,-349.861,968.698650182,348.220170799,142.493889184,128.579,348.225502389,321.880679096,348.216,348.211
0.0,3145,363.021,3145,4489.53291705,2507.76425453,2311.77280497,3.18383654892,1299.69633731,0.992828,2311.77280497,221.218,-350.874,2311.77280497,349.242826805,420.973176519,125.054,349.249041986,334.07012816,349.251,349.245
0.0,3146,363.086,3146,4457.93808186,3259.92976046,1123.5387454,3.04995059409,1216.51456945,0.990197,1123.5387454,221.292,-351.464,1123.5387454,349.782630701,656.225353887,108.603,349.787614959,341.748818567,349.793,349.787
0.0,3147,363.18,3147,4811.50510713,2584.67849708,1706.44262828,3.11258410313,1799.2703573,0.99211,1706.44262828,221.371,-351.122,1706.44262828,349.462998217,-98.7605840013,110.452,349.467932935,334.199730368,349.459,349.454
0.0,3148,363.3,3148,4280.37913109,2573.91892084,1829.557858,3.25996544979,1384.76165152,0.99056,1829.557858,221.365,-351.535,1829.557858,349.930928505,345.361242394,152.521,349.937209741,347.626992477,349.929,349.923
0.0,3149,363.368,3149,4377.85260162,1855.91147857,2411.4729629,3.16364914207,1482.3858871,0.994749,2411.4729629,221.367,-351.565,2411.4729629,349.901777764,-34.7572763242,128.191,349.905630959,313.655944249,349.91,349.906
0.0,3150,363.481,3150,4623.74141617,2757.4500973,2927.07897933,3.34552465507,1735.82921525,0.991908,2927.07897933,221.455,-351.218,2927.07897933,349.526980927,26.6485061658,158.986,349.531109601,305.723747186,349.526,349.521
0.0,3151,363.51,3151,4613.75290149,3960.8909747,2862.36219507,3.20900725342,722.158537191,0.988962,2862.36219507,221.456,-350.942,2862.36219507,349.207779834,2044.03978526,131.616,349.21269883,357.019506797,349.217,349.212
0.0,3152,363.713,3152,4548.09466768,4267.18113077,2634.87550698,3.25024492898,308.179775761,0.98716,2634.87550698,221.422,-351.392,2634.87550698,349.756957434,3411.87624163,158.613,349.761322142,356.890752791,349.762,349.758
0.0,3153,363.822,3153,4710.83718543,4216.85571519,2339.55974942,3.13400640818,353.383944644,0.99008,2339.55974942,221.468,-351.131,2339.55974942,349.392196564,3342.13128171,139.243,349.398598861,341.449851937,349.394,349.389
0.0,3154,363.904,3154,4791.04890934,4241.57865844,2470.74909845,3.04723070199,1215.87881599,0.986137,2470.74909845,221.511,-351.894,2470.74909845,350.211603433,598.305430365,121.269,350.214044351,378.285602281,350.211,350.208
0.0,3155,363.95,3155,5069.10295788,4860.33392372,2464.00691487,3.06601193792,198.997137499,0.984053,2464.00691487,221.522,-351.549,2464.00691487,349.854384459,4398.21607088,118.167,349.859331802,389.725865207,349.856,349.848
0.0,3156,364.025,3156,4990.30156232,4277.61252051,2566.30630246,3.04223026837,1154.90248331,0.987629,2566.30630246,221.556,-352.676,2566.30630246,350.982629093,921.093265292,119.253,350.987694453,380.074592223,351.004,351.0
0.0,3157,364.114,3157,4658.57952898,4512.50495464,2613.92641161,3.13750390423,99.5009874962,0.98299,2613.92641161,221.47,-352.203,2613.92641161,350.537418693,4330.41999127,141.858,350.541256183,353.947881311,350.531,350.527
0.0,3158,364.168,3158,4263.76079211,3952.90721137,2507.91404023,3.09332716336,548.434846409,0.988476,2507.91404023,221.522,-351.909,2507.91404023,350.286500117,2332.19687472,124.411,350.291282424,323.260766819,350.285,350.283
0.0,3159,364.24,3159,4847.23804156,4347.40374245,2309.81655088,3.10517974319,770.785420532,0.983873,2309.81655088,221.486,-351.81,2309.81655088,350.211734601,2069.6191028,123.747,350.218389148,370.599937102,350.219,350.211
0.0,3160,364.297,3160,4657.09468534,3638.56389651,2519.40391227,3.13546567263,1488.33752154,0.989189,2519.40391227,221.506,-353.096,2519.40391227,351.44581114,136.256276188,134.641,351.453615418,352.295429444,351.45,351.442
0.0,3161,364.42,3161,4368.50813584,3759.15129006,2416.13195121,2.96022917135,1363.39292886,0.990882,2416.13195121,221.446,-352.671,2416.13195121,350.975152327,-317.498208974,106.442,350.979124345,319.96016113,350.988,350.983
0.0,3162,364.511,3162,4723.32060777,3876.34162021,2460.49611568,3.08185107714,1277.68591511,0.989632,2460.49611568,221.535,-353.398,2460.49611568,351.715540292,1311.52224751,133.712,351.724395011,363.165878335,351.718,351.708
0.0,3163,364.65,3163,4612.14166235,3922.10279569,2389.62817956,3.11872668878,1024.22948717,0.988872,2389.62817956,221.499,-351.928,2389.62817956,350.295290247,1527.38008478,136.919,350.300975678,356.554768664,350.299,350.292
0.0,3164,364.635,3164,4694.56909734,3858.24511699,2743.93405698,2.88975148816,1440.24295148,0.989573,2743.93405698,221.505,-352.919,2743.93405698,351.330476307,81.1063060559,88.7816,351.336373216,353.889961772,351.336,351.329
0.0,3165,364.787,3165,4992.94362733,4082.76009229,2412.85730773,3.24175839333,1286.73546817,0.986311,2412.85730773,221.579,-351.598,2412.85730773,349.990214906,668.610927558,165.686,349.996265213,360.738152598,350.0,349.994
0.0,3166,364.839,3166,4759.86424641,3688.30958763,2882.30019932,3.00153081644,1782.45935141,0.987145,2882.30019932,221.561,-352.696,2882.30019932,351.010356391,71.0632793664,111.692,351.018562664,337.414124097,351.01,351.003
0.0,3167,364.978,3167,4288.02978465,3717.43895611,3056.95615739,3.13377738507,940.241317566,0.988911,3056.95615739,221.483,-353.386,3056.95615739,351.734956841,1066.2677906,157.043,351.739306636,335.651822162,351.741,351.735
0.0,3168,365.101,3168,4471.57467902,3509.65011744,2509.12374974,3.07734924879,1371.34620549,0.98718,2509.12374974,221.607,-352.859,2509.12374974,351.205284479,459.40819231,133.619,351.214052817,350.813950426,351.206,351.201
0.0,3169,365.183,3169,4777.04272298,4108.93458531,2619.09651541,3.00239648745,1309.33078913,0.98318,2619.09651541,221.561,-352.472,2619.09651541,350.755531692,202.800446268,121.387,350.762962087,347.7190303,350.771,350.762
0.0,3170,365.298,3170,4743.54422228,4012.56313377,2645.52567529,3.11929561565,1260.34561147,0.98531,2645.52567529,221.578,-353.42,2645.52567529,351.712416246,330.292591204,143.639,351.71769818,351.302160485,351.715,351.71
0.0,3171,365.326,3171,4717.95396849,3074.02634649,2843.74219659,3.03609833491,1568.52614016,0.991213,2843.74219659,221.665,-353.154,2843.74219659,351.444999319,14.3464852193,129.939,351.449641421,342.015498432,351.446,351.44
0.0,3172,365.424,3172,4708.00441192,3161.55449032,2577.03342607,3.10579916144,1624.92725806,0.990527,2577.03342607,221.782,-353.509,2577.03342607,351.781041222,192.655875149,146.807,351.789380242,335.044374339,351.794,351.784
0.0,3173,365.487,3173,4740.57736103,3977.25949815,2689.64279644,2.97782650891,1311.58242817,0.989428,2689.64279644,221.783,-353.735,2689.64279644,351.9985413,137.491241014,121.241,352.008629825,345.74643724,351.999,351.989
0.0,3174,365.566,3174,4978.65962698,3340.9719721,2647.87502707,3.12497115689,1411.79812625,0.990632,2647.87502707,221.841,-352.977,2647.87502707,351.27037724,894.100546241,152.696,351.276963468,336.717118126,351.275,351.269
0.0,3175,365.705,3175,4877.46400073,2820.28170229,2579.37956651,3.06207294252,1945.80800198,0.992539,2579.37956651,221.828,-353.33,2579.37956651,351.662133119,-368.176725735,140.247,351.667279983,322.618727387,351.667,351.662
0.0,3176,365.764,3176,4610.74218127,3260.38408251,2852.85260779,3.08862076954,1616.03974059,0.990016,2852.85260779,221.798,-354.527,2852.85260779,352.801656451,83.0205405612,145.393,352.808110608,346.161399721,352.805,352.799
0.0,3177,365.809,3177,4824.27527952,2523.35372428,2608.93274197,3.05786122086,2010.88704944,0.992006,2608.93274197,221.842,-354.487,2608.93274197,352.856678379,-128.60033654,128.957,352.862070697,328.726212943,352.851,352.846
0.0,3178,365.869,3178,5016.14902242,3370.45379733,2864.50807048,3.05640918804,1982.52198414,0.989847,2864.50807048,221.902,-355.369,2864.50807048,353.68725179,-179.649119248,133.286,353.693444495,342.219265503,353.692,353.687
0.0,3179,365.943,3179,4873.35873886,2864.4884151,2419.25395837,3.07497925073,1870.22152985,0.991776,2419.25395837,221.884,-354.029,2419.25395837,352.321279282,-122.552485331,135.013,352.327290761,338.402315666,352.324,352.318
0.0,3180,365.971,3180,4857.5121435,3875.19808007,2822.44877802,2.88225521659,1471.45848496,0.98657,2822.44877802,221.916,-354.643,2822.44877802,352.946520982,736.923311059,111.157,352.952345391,375.377741243,352.948,352.943
0.0,3181,366.083,3181,4692.53041399,3421.00938845,2861.28202844,3.06289406085,1607.2011519,0.989916,2861.28202844,221.974,-354.855,2861.28202844,353.070404573,168.891750489,142.71,353.078472135,344.842512651,353.079,353.071
0.0,3182,366.168,3182,4454.45093929,2055.72855446,3100.54206451,3.03491021971,1959.10695273,0.993065,3100.54206451,222.011,-355.01,3100.54206451,353.309242795,-230.269421196,122.4,353.319596505,281.944096306,353.307,353.297
0.0,3183,366.282,3183,4269.52105134,2814.13694241,2359.18409906,3.21330645141,1537.29152477,0.992163,2359.18409906,222.023,-354.716,2359.18409906,353.054653552,-86.0703216568,159.568,353.061516254,315.136724052,353.071,353.065
0.0,3184,366.285,3184,4541.84662501,1867.37343422,630.159202217,2.99152148343,1787.38448996,0.992472,630.159202217,222.078,-355.639,630.159202217,353.982776799,-97.4099799665,108.632,353.990057929,313.964191567,353.982,353.973
0.0,3185,366.321,3185,4402.83864794,2809.40063297,2500.32648742,3.16079187619,1724.83721763,0.991656,2500.32648742,222.127,-355.201,2500.32648742,353.536735143,-1.73608967977,159.605,353.546586297,325.246074468,353.537,353.529
0.0,3186,366.433,3186,4729.57763512,3623.89335407,2560.32417418,3.05939782,1624.7465352,0.989813,2560.32417418,222.168,-355.285,2560.32417418,353.60391713,46.5026052079,147.369,353.614504325,327.674926337,353.62,353.611
0.0,3187,366.527,3187,4627.79662071,3159.95572934,2627.48848589,3.20469604659,1507.09108932,0.99229,2627.48848589,222.121,-354.388,2627.48848589,352.709459707,176.713889562,156.336,352.716998574,354.957454829,352.707,352.699
0.0,3188,366.616,3188,4708.29092727,3691.48318701,2439.42013922,3.23792077699,845.36250278,0.98756,2439.42013922,222.173,-355.739,2439.42013922,354.078992936,1996.7374553,173.245,354.084517897,356.856612277,354.074,354.069
0.0,3189,366.709,3189,4373.01668581,3314.25712366,1887.94085926,3.1744896915,1466.48062423,0.992514,1887.94085926,222.172,-354.907,1887.94085926,353.29193696,508.222018251,154.953,353.296431088,328.609232822,353.292,353.285
0.0,3190,366.729,3190,4769.60865205,4192.99080551,2731.77059086,3.08023288754,1211.16816521,0.987128,2731.77059086,222.274,-354.204,2731.77059086,352.533934848,577.709616961,137.963,352.541242319,354.91331098,352.537,352.532
0.0,3191,366.804,3191,4650.0731975,3927.31579392,2569.30546032,2.96491277658,992.188515799,0.985392,2569.30546032,222.263,-356.425,2569.30546032,354.667537778,1632.07782931,115.305,354.671212275,363.7815318,354.666,354.662
0.0,3192,366.906,3192,4749.71633285,4461.27120385,2191.38227436,3.10580296069,157.040760481,0.986109,2191.38227436,222.302,-355.487,2191.38227436,353.837310974,4180.30532014,147.805,353.846330353,355.636139789,353.843,353.837
0.0,3193,367.023,3193,4880.17980192,4571.68639251,2939.1244752,2.99352231533,188.657926819,0.982899,2939.1244752,222.333,-355.383,2939.1244752,353.716587326,4228.65414596,120.351,353.721178895,374.350575862,353.714,353.707
0.0,3194,367.077,3194,4383.65519257,4252.35163328,2902.85593713,3.13369655426,104.810619245,0.991638,2902.85593713,222.409,-356.476,2902.85593713,354.80317778,4085.66721939,136.303,354.806827321,341.458390752,354.806,354.803
0.0,3195,367.086,3195,4640.93682527,4437.26637407,2507.82844793,3.0115664817,149.374583596,0.9868,2507.82844793,222.43,-356.616,2507.82844793,354.984066441,4232.5014433,128.627,354.985281666,365.027060923,354.989,354.985
0.0,3196,367.17,3196,4422.0607901,3797.15364341,2552.51141267,3.11917634291,855.188681694,0.991876,2552.51141267,222.379,-354.729,2552.51141267,353.135238073,1304.061277,143.04,353.139594734,330.892033662,353.138,353.134
0.0,3197,367.304,3197,4820.22753051,4428.69393886,2682.47473392,3.11119812053,361.604113944,0.985428,2682.47473392,222.381,-355.659,2682.47473392,354.132628163,3543.82516107,142.422,354.134763379,362.212488662,354.127,354.126
0.0,3198,367.471,3198,4667.08814625,4224.51115613,2740.84443454,3.0124094734,623.894586033,0.985407,2740.84443454,222.427,-355.724,2740.84443454,354.15920991,2397.39132614,129.424,354.161036698,356.097490991,354.154,354.152
0.0,3199,367.556,3199,4621.86825298,3772.22076566,2466.9107318,3.08533589776,829.643522173,0.989461,2466.9107318,222.485,-355.571,2466.9107318,353.928256759,1824.59222891,141.171,353.932286781,350.40294733,353.929,353.927
0.0,3200,367.649,3200,4572.17725799,2470.81680917,2353.14885513,3.14492445158,1866.51018676,0.992526,2353.14885513,222.477,-356.271,2353.14885513,354.629640246,215.818643493,148.142,354.632195911,326.589038841,354.628,354.625
0.0,3201,367.79,3201,4991.3092152,3443.92912412,2811.12991057,3.07947599042,1931.86600654,0.988948,2811.12991057,222.557,-355.684,2811.12991057,354.004054977,-426.90650755,149.351,354.006223398,325.808740467,354.001,353.999
0.0,3202,367.827,3202,4440.32093217,2120.29883197,2750.31248455,3.14446513949,1653.02517113,0.992395,2750.31248455,222.611,-354.953,2750.31248455,353.256528432,-123.251082133,154.095,353.258325035,316.223965939,353.254,353.252
0.0,3203,367.935,3203,4824.82986156,3455.4145968,2469.560015,3.1492441612,1641.2287682,0.986978,2469.560015,222.609,-356.349,2469.560015,354.648356706,303.836150761,156.398,354.6493941,348.686556129,354.644,354.641
0.0,3204,368.04,3204,4854.08772398,4125.77990833,2300.06890433,2.96086133481,1223.80475973,0.987642,2300.06890433,222.628,-356.49,2300.06890433,354.735928177,542.172953181,114.697,354.738495927,349.888631994,354.739,354.735
0.0,3205,368.116,3205,4743.5792999,3187.65234866,2851.56562944,3.18378484713,1376.14063795,0.991789,2851.56562944,222.653,-356.451,2851.56562944,354.74444215,1125.44640742,161.588,354.746132106,361.81626102,354.738,354.737
0.0,3206,368.232,3206,4550.0426574,3714.15036697,2538.97816535,2.93445168278,1250.07718585,0.991427,2538.97816535,222.6,-356.468,2538.97816535,354.78638968,992.450658928,115.896,354.78798682,340.573471731,354.791,354.789
0.0,3207,368.399,3207,4910.61535334,4535.08573508,2814.07491715,3.16890830235,179.627936998,0.984749,2814.07491715,222.635,-356.596,2814.07491715,354.894076882,4254.83732428,160.412,354.896842886,360.262439919,354.9,354.897
0.0,3208,368.46,3208,4669.85386909,4312.54430901,1227.24597743,3.05001555398,622.691979442,0.986288,1227.24597743,222.698,-356.138,1227.24597743,354.475503923,2474.16587512,144.796,354.47942641,358.285249941,354.463,354.46
0.0,3209,368.619,3209,4724.42033577,3695.28447248,2532.54388272,3.03938994436,1238.47771204,0.991767,2532.54388272,222.699,-358.065,2532.54388272,356.381045232,669.142874332,133.278,356.38275516,360.533911129,356.381,356.378
0.0,3210,368.713,3210,4628.3117434,2838.82226203,2964.48040318,2.96091382824,1610.11711528,0.993504,2964.48040318,222.798,-357.852,2964.48040318,356.10655272,589.275764768,132.148,356.108322053,358.464680225,356.106,356.105
0.0,3211,368.799,3211,4585.6380589,3269.57405971,2848.30477367,3.00294562349,1620.93459417,0.992514,2848.30477367,222.831,-357.173,2848.30477367,355.48383619,261.423911714,121.538,355.485645259,337.848253824,355.488,355.486
0.0,3212,368.898,3212,4565.32822157,3188.21344754,2711.87766786,2.92045655802,1569.00380456,0.990915,2711.87766786,222.824,-357.195,2711.87766786,355.468574527,149.641476695,108.312,355.472467821,336.198635577,355.465,355.463
0.0,3213,368.976,3213,4298.15153906,2283.74359038,2510.68840278,3.04362257437,1606.68693375,0.995097,2510.68840278,222.854,-356.363,2510.68840278,354.666576448,-184.040700831,133.161,354.667969679,295.420158042,354.667,354.662
0.0,3214,369.083,3214,4502.73469776,2136.09046272,2672.80751941,3.14301283107,1245.9461434,0.993763,2672.80751941,222.949,-357.044,2672.80751941,355.356549077,-42.6437573742,154.959,355.35701556,340.204199849,355.355,355.353
0.0,3215,369.112,3215,4775.55564402,2254.3974049,2552.83430978,3.08549454322,1843.154787,0.996106,2552.83430978,222.997,-357.484,2552.83430978,355.756056329,-186.737196072,139.856,355.759447405,318.224953673,355.748,355.747
0.0,3216,369.217,3216,4733.48055705,3142.46546645,2612.95712837,3.15386943134,1901.06892873,0.991114,2612.95712837,223.0,-356.147,2612.95712837,354.429789446,-43.8753617689,160.056,354.431976361,335.272372424,354.439,354.434
0.0,3217,369.324,3217,4388.81459195,2761.86573779,2885.16949362,3.13262990704,1467.56254118,0.993294,2885.16949362,223.012,-356.388,2885.16949362,354.726572521,83.1406444219,149.075,354.728285688,335.80375801,354.719,354.718
0.0,3218,369.393,3218,4508.22942543,3215.310326,2324.87514862,3.0948549367,1531.66461001,0.991198,2324.87514862,223.168,-357.346,2324.87514862,355.644084436,231.856676487,145.171,355.64562914,349.971571984,355.646,355.643
0.0,3219,369.402,3219,4677.60761754,1747.1597303,2557.92805531,2.97887460949,1814.59633488,0.993977,2557.92805531,223.174,-357.635,2557.92805531,355.983928784,-101.79729838,117.237,355.984731095,311.550192943,355.984,355.982
0.0,3220,369.505,3220,4209.04560145,1427.52422942,2516.58539698,3.17287179933,1487.74533277,0.994314,2516.58539698,223.198,-356.847,2516.58539698,355.221975628,-383.515286194,148.118,355.223428071,309.059102853,355.216,355.213
0.0,3221,369.586,3221,4253.78634059,1856.26089156,2378.7988302,3.11296016276,1686.00416491,0.995587,2378.7988302,223.213,-357.5,2378.7988302,355.898089986,-229.137580394,149.199,355.898569028,313.894546158,355.91,355.907
0.0,3222,369.699,3222,3939.07621142,1288.05363126,1379.26233341,3.39432672297,1424.2708598,0.995815,1379.26233341,223.276,-357.818,1379.26233341,356.166572747,-457.943839263,189.986,356.167927439,262.20316159,356.149,356.149
0.0,3223,369.792,3223,4548.95521157,1687.50358336,3008.86839796,3.14007885722,1807.94314948,0.993109,3008.86839796,223.275,-357.267,3008.86839796,355.653523082,-193.469249751,145.3,355.654658692,299.07253592,355.651,355.651
0.0,3224,369.941,3224,4397.67527774,1451.10677431,2679.85304055,3.22122229508,1216.1892968,0.994605,2679.85304055,223.342,-358.347,2679.85304055,356.717923957,-223.719168505,150.161,356.718315032,315.255091707,356.714,356.712
0.0,3225,370.05,3225,4479.4616318,2671.83524433,2543.79841542,3.15475421255,2026.17674708,0.991068,2543.79841542,223.422,-358.009,2543.79841542,356.366139804,-389.290858039,149.931,356.366892296,315.725190253,356.368,356.367
0.0,3226,370.236,3226,4634.1086489,1781.26227205,480.833315421,3.14809350235,1914.73847537,0.994714,480.833315421,223.444,-357.28,480.833315421,355.627841716,-394.150825227,140.04,355.629177801,285.970090925,355.625,355.625
0.0,3227,370.304,3227,4774.66879551,3423.64549309,2800.63058296,3.12374450434,1329.68294805,0.990319,2800.63058296,223.404,-356.895,2800.63058296,355.314083373,1477.56195378,141.771,355.315581891,364.504423077,355.317,355.315
0.0,3228,370.399,3228,4445.21471636,2226.60683484,2850.98796674,3.04219045918,1663.39122535,0.993731,2850.98796674,223.548,-357.534,2850.98796674,355.94883712,-428.312830796,119.371,355.949727884,301.073960569,355.942,355.94
0.0,3229,370.491,3229,4653.45818681,3606.86918551,2368.41598347,3.15051002964,1293.30354924,0.9878,2368.41598347,223.602,-356.655,2368.41598347,355.032954876,462.677994196,146.699,355.033748852,331.63714054,355.028,355.028
0.0,3230,370.523,3230,4278.01971068,1932.03663735,706.256184824,3.02878934476,1495.85379973,0.995148,706.256184824,223.615,-357.385,706.256184824,355.799843959,-217.338672683,123.744,355.801086984,325.065214835,355.802,355.801
0.0,3231,370.631,3231,4390.18575378,2238.07326665,2474.43174517,3.03807460986,1632.62459741,0.994891,2474.43174517,223.611,-358.154,2474.43174517,356.579394478,-235.197788664,111.884,356.580231887,297.534341478,356.569,356.568
0.0,3232,370.678,3232,4384.88438168,3375.57922404,2757.60774295,3.03815160468,1277.10551086,0.991364,2757.60774295,223.586,-357.055,2757.60774295,355.483220851,176.674560028,119.403,355.48342262,344.878446393,355.485,355.483
0.0,3233,370.792,3233,4395.05687725,3460.10167629,983.520591444,3.03528950745,1345.91877123,0.991556,983.520591444,223.587,-357.17,983.520591444,355.580290422,545.374598487,136.976,355.582184026,351.300674342,355.577,355.577
0.0,3234,370.883,3234,4973.56874148,3902.53677904,2359.71200906,3.17221529258,1580.82768996,0.987481,2359.71200906,223.621,-356.883,2359.71200906,355.218619067,145.584982421,156.145,355.218874463,358.013166831,355.22,355.219
0.0,3235,370.916,3235,4553.47919352,4016.32224034,2840.17760222,3.13791707925,954.104635895,0.988055,2840.17760222,223.654,-357.312,2840.17760222,355.711689115,1190.54888225,141.877,355.712663073,353.009669559,355.707,355.704
0.0,3236,370.968,3236,4662.1863818,2696.66307159,2730.24031422,3.15874218105,1873.75469646,0.990337,2730.24031422,223.67,-358.47,2730.24031422,356.861367878,60.9998739408,148.066,356.861472819,329.600704617,356.858,356.857
